Hybridization REF	TCGA-AA-A02E-01A-01R-A00A-07
C3orf32	-0.8975
PCCB	-1.00075
IPO13	-0.44025
C6orf105	-1.85125
COMMD5	0.3565
SUV420H1	-0.00490000000000006
LTBR	0.84925
ARHGAP15	-1.809375
HDHD2	-0.54375
TDRKH	-0.1795
LOC401052	0.06
PSG4	-0.277
GNB4	-1.2807
SPATA4	-0.73775
SLC9A3	0.3815
OSBP	0.711166666666667
NBPF3	-1.05416666666667
DOCK11	0.861
SLC39A5	2.36066666666667
PRR5	0.6403
C10orf63	0.1545
SMTNL2	0.94525
ADRA1A	0.16775
ASAH1	0.555
DOM3Z	0.1387
GIPR	-0.0805
AHI1	0.0420833333333333
NADSYN1	0.890833333333333
RGS14	-0.8545
IL18BP	0.3312
RTN4RL1	-2.19491666666667
ARMC6	-0.3435
PSMD5	-0.1215
HK3	0.6627
OR4S1	0.377
RSU1	1.6849
MAD2L1	-1.55844444444444
EIF4A3	-0.737
DLEC1	-0.741333333333333
E4F1	-0.27
CHMP2B	0.9604
CAMSAP1	-0.36975
RPS21	0.718333333333333
ARID5A	-0.05575
UBE2N	0.5683
IGSF8	0.540166666666667
MAGEB6	-0.49
ACAD11	-0.6776
MGC4172	0.83475
LMO4	0.108
KLKB1	-0.115
HP	-0.246
HDAC3	0.00824999999999999
SCHIP1	0.8815
CLCA1	1.28
OLFML2A	0.47275
C1orf112	-0.906
KIF19	0.418583333333333
HAPLN4	-0.1429
CXCR7	-0.516333333333333
GOT2	0.7065
RAB38	-2.9395
DCX	-0.082
PPM1H	1.1945
NFYC	0.0690833333333333
KIN	0.39375
ZNF228	0.99625
PLSCR4	2.10916666666667
HIG2	0.84725
FAM79B	0.39
C21orf86	-1.2187
KCNK10	1.436
ZNF738	0.1875
FSTL5	-0.213166666666667
OR6A2	0.2165
OTOA	0.599166666666667
EXOC1	0.644625
AHRR	-3.26675
PDAP1	-0.228583333333333
C19orf6	-0.0815
ZAN	-0.06925
LY6G6E	0.872
EIF4E2	0.186
C20orf198	0.3215
ZNF324	-0.56875
CYP3A5	5.19883333333333
ENTPD7	1.5275
MBOAT5	-0.248
GJB5	-0.53325
TTC13	0.3085
S100Z	-0.657666666666667
KIAA0664	-1.12883333333333
PDGFRB	2.16133333333333
IL17D	0.42275
OR56B4	0.3915
RDX	-3.057
SLC34A3	-0.3435
IL28B	0.126
JUND	1.452
CHRNB1	-0.02175
CAMK2B	-1.30875
FETUB	-0.719
CXorf23	1.1745
MRTO4	-0.23125
TTC3	0.9496
NDUFB8	-0.309833333333333
EDG2	-1.6135
SEMA3G	-0.307
IL23A	0.96175
GRHL1	0.1162
LOC441054	-1.928
WDR65	0.413142857142857
PSTK	0.22875
STOML3	0.319333333333333
R3HDM2	0.1574
C5	-2.6495
SLC2A10	-0.288166666666667
C3orf22	-0.01325
PAQR3	-1.061
ANKRD26	-0.766
HCRTR1	-0.2775
LOC399947	-0.5455
PSD2	-0.16875
TIGD2	-0.261166666666667
SCRN1	-1.374
COQ10A	-1.0025
DDI2	0.247
METTL7B	2.0935
UCN2	-0.04225
FAM92A3	0.2515
WDR16	0.369
ZNF511	1.34816666666667
ZMYM5	0.706875
POLR3G	-1.489
ZNF586	-0.752
C1orf49	-0.189833333333333
TANK	-0.347
RCAN1	0.025
PELI3	-0.0613333333333333
LIMD2	-0.845333333333333
TMEM189	0.919
NTN4	-2.378625
LOC151300	0.2905
CLEC2A	-0.833
GPR135	-0.61225
DPYSL4	-3.9593
JAK2	-0.665166666666667
TSHZ1	0.208166666666667
TM9SF4	0.93225
ZNF264	-0.5304
SIRPG	0.60025
BICD1	-1.08475
HERC6	1.705
METTL5	0.0175
CASP1	2.03
PRRT1	-0.7775
PLA2G4C	1.7285
ICA1L	-0.182642857142857
TPTE2	0.316166666666667
OTUD7A	0.423333333333333
AQP11	-0.4525
APOA2	-5.8179
KALRN	0.8212
SECTM1	-0.915666666666667
IFNAR1	0.1175
TALDO1	0.398875
RAB11FIP4	1.12458333333333
EIF5A	-1.661
FAM49A	0.49375
NEGR1	-0.737333333333333
YTHDC2	0.496875
EHD2	-0.450875
NCF1	0.2072
SCRT2	0.511
HOXA5	0.970833333333333
NUP133	-0.55675
FGF12	-1.3376
SLMO2	1.60575
SNTA1	-0.7825
CACNG2	-0.491125
GCM1	0.011625
ELF1	1.355
TLR5	0.42975
TCFL5	-0.472166666666667
RBMY2FP	0.0545
LOC100125556	0.570875
FAM129B	-0.152625
MAP3K7IP1	-0.57025
NCK2	-0.4015
OXA1L	-1.33425
FMO9P	0.2155
ZSCAN12	0.231
PSMD12	-0.25175
HSCB	-0.2865
CLDN10	-2.24125
MGC13053	-0.58775
HPCAL4	-0.6425
ASZ1	0.0855
MEX3D	0.833583333333333
NFAT5	0.5151
CSPG4LYP1	-0.446666666666667
FBXO3	0.6449
DVL1	-0.443333333333333
CMKLR1	1.2805
TYMS	-2.94575
PEF1	0.4455
ZNF750	-1.2275
MCM5	-0.591
MEGF11	0.0045
KCNK7	-0.102
PTP4A3	-0.3255
C1QTNF2	-0.8865
OR6S1	0.2615
FAM122B	-0.502
ZNF551	-1.095125
HBQ1	-1.9495
GEMIN6	-0.25275
ARSK	-0.0185
RBP7	0.308166666666667
CPNE9	0.762
DSC1	0.152
LOC730112	0.33925
MAP2K4	-0.152375
HS3ST5	-0.705
EPB41L3	-2.57
TEKT2	-0.9235
CDKN2B	0.233916666666667
ZNF480	0.11075
MAP3K6	-0.4971
MAP6	0.384
HN1	0.8003
OR2L13	0.381833333333333
SLC16A11	-0.07425
FAM96A	-0.56425
APOL1	-0.56875
C5orf32	2.1875
RTP1	0.0288333333333333
RNF175	-1.7535
ZBTB41	0.3805
AHCTF1	-0.7279
SAE2	0.0497
ITGA2	1.88583333333333
MME	-0.554666666666667
CCDC14	-0.1235
MAST4	0.360857142857143
KRT33B	-0.5065
KCTD2	-0.540166666666667
WDR26	-0.282583333333333
MFI2	1.280875
NR4A3	-0.366375
ARSA	0.59025
UNKL	-0.590666666666667
SULT6B1	0.2935
CCNA2	-1.46133333333333
SOX15	-0.5795
PPAPDC1B	-0.01225
C19orf44	-0.6625
MCAT	0.000249999999999996
ARID1B	0.215375
OR52N1	0.944
C12orf48	-0.4015
MAGI1	0.415875
NIPA2	-0.1855
GBX2	-1.53675
RSHL3	-0.21975
RAVER1	0.0131666666666667
C15orf17	-0.9505
SLC30A2	1.415125
ZNF518	0.1675
PCYT1B	-0.335
C10orf114	-1.38775
EIF3H	0.46575
SLC25A39	-0.914833333333333
KIF1B	-0.00062499999999998
AMOTL2	0.01125
C6orf120	0.60825
PSRC1	-1.295
PLA2G10	3.25975
KIF5C	-0.610125
MRPL37	-0.4095
C17orf62	-0.543833333333333
C9orf135	-0.645
DUSP10	0.5904
CLCNKB	-0.3575
PSMA5	0.150875
C8orf53	0.67125
AMPD3	1.79066666666667
PIAS1	-1.08375
ADCYAP1R1	0.149
GYLTL1B	1.0945
CDH20	-0.126
FBXO7	0.1545
TMEM134	0.3975
FLJ14213	2.71566666666667
ZNF3	-0.09425
LRRFIP1	0.128166666666667
CNOT2	0.287916666666667
ABI3	1.05725
ALDH5A1	0.601
HNT	3.1431
SERPINA4	-1.2535
TK2	0.325166666666667
STMN1	-1.24311111111111
GUCA2A	0.779666666666667
GALNT10	0.747785714285714
DPP6	-0.465684210526316
C9orf93	0.27575
PRELID2	1.86175
STK39	1.759125
SFTPA1	-0.52675
CKS2	0.297555555555556
RHO	0.27025
C20orf135	-0.053
XKR3	-1.657
CR1	0.059375
RPS6KA2	0.000357142857142867
C20orf112	0.8735
MRPL22	-0.024
C4orf23	-0.571333333333333
GADD45B	-0.62575
KLHDC1	-0.043
C2orf48	-1.6085
ZNF287	-0.172
DAAM2	-1.4165
DPPA2	-2.14216666666667
TCTN3	0.243166666666667
DNAJB11	0.549375
FPR1	1.59525
DEFB4	0.0045
PTCD2	-0.3889
SMOC2	4.6755
CABP7	0.16275
SERPINB11	-0.1845
MAGEF1	-0.302
NDE1	0.0196666666666667
ITGA10	-1.172
FSHB	0.011
ANXA2	0.7635
HORMAD2	-0.08325
HLCS	0.48825
MCF2L	1.00633333333333
FH	-0.502625
TBC1D24	0.88175
KIAA1505	2.0655
LGALS2	-0.16225
CNBD1	0.204
SYNPO2L	0.2935
PTPN23	0.265071428571429
C1orf183	-0.638666666666667
MAGEA8	-1.629
DGCR8	-0.37575
GSR	-0.72275
PAQR7	-0.072
ZNF676	-0.984
CACNA1C	1.0918
SP7	0.4195
PDCD6	-0.027
NRN1L	-1.1265
BRI3BP	0.78375
KIAA1183	-0.19275
ASB4	0.076
CCL23	1.4503
OBSL1	-2.28125
SLC12A7	0.65225
KIAA0240	1.50875
CD1B	-2.78633333333333
FCGR2A	1.462125
MDC1	-0.6595
HTR1A	0.1785
OCEL1	-0.23025
ATP11B	-0.2119375
FBXO34	1.765
PCDH12	2.434
RPE	-0.281
C17orf74	0.4285
CSDC2	0.281666666666667
PET112L	-0.83025
TMBIM1	0.82775
P2RXL1	-0.3635
TCHP	-0.2255
TRMT1	-0.609333333333333
F2RL2	-0.243
LRRC32	3.22366666666667
IMPG2	0.2905
BGLAP	-0.201
LOC493869	-1.67666666666667
MRAS	0.934625
SLC35F5	0.737
CBWD1	-0.4005
AXL	-1.76175
ATP2C2	3.8615
TELO2	-0.9435
PNPLA3	-3.43475
PCDHB14	2.55225
CD276	-0.09625
KRT80	0.2095
DUSP28	-0.104
CSNK1E	-0.454583333333333
SRP14	-0.733
KCNQ4	0.048
KRT72	-0.203666666666667
CCDC117	0.232
C6orf89	0.0307222222222222
TUBB2B	-2.18983333333333
RTN4IP1	0.7035
CR1L	-3.30533333333333
CEND1	-0.33225
C12orf41	-0.572666666666667
RNF31	-0.942
UBN1	0.287666666666667
C17orf32	0.346125
SLC5A7	0.39775
GPR92	2.59716666666667
ESAM	1.3007
CTNNA1	0.397416666666667
HRBL	0.6906
CBX4	-1.575
TMEM182	0.352
SH3TC2	2.2285
IL10	0.0508333333333334
PXMP4	1.4545
RNF167	-0.3926
PAK7	0.460166666666667
ETV3	-0.0495
ATPIF1	0.696333333333333
LOC554207	-1.38833333333333
OR8H1	0.12725
WDFY3	-0.402875
DPM1	0.4155
GPSM1	-0.4825
WDR92	0.1533
LRP1	1.0415
ANKH	1.438875
THUMPD3	-0.84925
POLR1B	-0.29825
OLFM4	9.63033333333333
RAD9B	0.24325
TSPY2	-1.915
PAX6	-1.5375
SCG2	-2.2945
SLC17A6	0.10525
FMO3	1.115125
PADI4	0.013125
TUBB4	-1.0422
NLK	-0.589
POU4F3	-0.3775
SDF4	-0.32125
ITGBL1	1.08816666666667
NETO1	-0.941625
TAP2	1.091
ABBA-1	-0.392333333333333
GNAI1	-0.0855
VPS4B	0.49125
NOPE	0.6627
GALNT6	2.01833333333333
SESN1	2.545625
GBE1	-1.59866666666667
CLASP1	0.19025
RASGEF1B	0.548125
ACOT11	1.62778571428571
AFAP1	1.12175
OR2H2	-0.27
DPY19L2P1	-0.73275
DZIP1	-1.196
SEC22C	-1.55025
GPR161	-0.387166666666667
RNF146	0.59225
WDR74	0.03825
GALP	-0.293
PURA	0.44875
DNPEP	0.573166666666667
RP11-78J21.1	-0.728
ERBB2	1.10075
FANCM	-1.41591666666667
NEO1	0.8105
DDX3Y	-0.1183
RPS3A	-0.688
MXRA7	-0.543785714285714
LGALS3	1.7665
GLT8D1	-0.271
CFL2	-2.29466666666667
UPB1	0.0215
NAP1L5	-1.414375
CLDN14	3.0445
DHX38	-0.85375
BTBD1	-0.10275
TARS2	-0.277166666666667
ABCF1	-0.2171
FCF1	-0.209666666666667
LRRC49	0.37525
GUCY1B2	0.1335
C1orf177	0.6095
SMARCA4	-0.661571428571429
LRP8	-0.66
TAGLN3	-0.5595
MRPL14	0.046
TTRAP	1.316
ZDHHC20	1.8425
NFE2L3	1.94925
KIAA1377	1.20875
PALMD	-0.6898
TMEM43	0.21975
TTL	-1.08425
STAT5B	-1.2605
SSB	-0.671
OR10H5	-0.2335
SLC22A13	-0.1435
AKAP3	0.625
TIMM23	-0.0348333333333333
OAS2	1.87508333333333
KIAA0423	-0.37725
TRIM11	0.215
GLIS3	1.03675
TMEM50B	0.725166666666667
ARHGEF4	-1.86725
DEGS1	-1.76845454545455
TBL1XR1	0.8732
G6PD	-2.338
SP140	0.2969
MUC17	0.714357142857143
NUDC	-0.1751
DNAJC5B	0.4025
SCARA3	-2.42566666666667
CPA3	3.29533333333333
BCAT2	-1.18175
MFN1	-0.2029
NRG3	0.3515
SNX11	0.1485
PLEKHH1	-0.377666666666667
GPR177	0.685833333333333
HCFC2	-0.32075
TCAP	-0.6575
MOCOS	-1.63975
C14orf93	-0.38525
PRDM10	0.184333333333333
SLC16A4	0.707666666666667
SRGAP1	-0.287333333333333
VIP	3.3475
DUSP27	0.230166666666667
LILRA1	-0.0864
MC2R	0.388
MGC24103	-0.812
MBTD1	-1.043
FUT11	-0.400666666666667
USP33	0.235
C15orf39	-1.27425
MAP3K12	-0.29275
PAAF1	-0.101166666666667
BARHL1	0.152
FLJ16165	-0.639
PIWIL2	0.3825
SYNE1	0.0695454545454545
CMTM4	1.289
TSPYL1	0.2288
GUF1	-0.136666666666667
TMEM157	0.4585
WDR44	-0.02875
HIST1H3C	-0.4435
DKFZp666G057	-0.43325
RNPEP	-0.19975
GAS2L2	-0.417666666666667
ADH4	-3.498
GRPR	-0.380833333333333
FBXL17	0.24
ZBTB10	0.295
Gcom1	0.327555555555556
HTRA1	0.9893
ZNF585A	0.017
SLC26A2	2.07371428571429
OTOP3	0.2795
WISP1	2.30055555555556
ATP2B4	-0.624583333333333
FLJ10769	1.35
CRAMP1L	-0.02725
CHST12	-1.3795
RAB22A	1.74383333333333
TARDBP	0.0695714285714286
STAU1	1.083
CRB3	2.747
MIG7	-1.46375
CHMP1A	0.307166666666667
ZNF160	-0.391625
B3GALT6	0.12825
BARX1	-2.26333333333333
C6orf167	-0.812875
NXNL1	-0.033
DHX29	0.14625
HADHB	-0.56725
PLXNB2	0.184125
ILDR1	-0.57575
SLC15A3	2.085
GAS2	1.20016666666667
C20orf69	-0.34875
NUMB	0.02925
TNIP1	0.771125
MESP1	0.164833333333333
PSKH1	0.0105
NSFL1C	0.585875
RHOG	0.02575
HEY1	-2.0115
KNG1	-0.55425
ITGAX	0.9001
LIN9	-0.2445
CANT1	0.482125
XRN1	0.241785714285714
CCDC96	0.1654
HEATR6	-2.27733333333333
GNG7	-1.20375
RUNX2	0.6826875
SOX1	-0.000166666666666658
FCRL5	-0.0684
ZNF99	0.06275
FAM9A	1.0205
SNX22	0.208833333333333
MBNL3	-1.0765
ODC1	-0.5719
ADORA2B	0.895333333333333
NR2F6	-0.25525
ZFYVE16	-0.198222222222222
SYNJ2BP	0.3883
POLE	-0.9
E2F2	-0.423
THRA	0.4515
PTGES2	-0.495
HIP1R	1.244
TMUB1	-0.250333333333333
ENO3	-2.71875
RSPH10B	0.107
CXorf39	0.96275
IRGC	-0.00125
GPR109B	-0.93875
FLJ13305	-1.1995
LCE3A	-0.4645
TNFRSF18	-2.02533333333333
DET1	-0.10625
TRPM3	-0.226
C16orf79	-0.965
FECH	-1.83566666666667
RAP2A	1.583
CRIP1	0.463833333333333
AZIN1	0.177625
SLC7A7	3.761
IL10RA	-0.2057
TMEM64	-2.92725
CDC42EP4	0.114
C16orf58	-0.1055
ARG2	-1.7465
POU5F1P4	-3.255
FAM62B	0.173375
DNAH8	-1.4549
ASH2L	-0.575125
TSLP	-2.135
CNTNAP5	0.1005
TMEM16C	-0.35775
IFNA14	0.2735
SLC1A3	-0.613125
CABYR	-1.0975
BCL7B	-0.227
NUDT13	-0.0833333333333333
C13orf28	0.18175
C1orf53	0.28525
ARL6IP4	0.3867
RPL35A	0.536
EMR3	0.68125
RAB40C	0.165833333333333
SLC41A1	-0.9525
LRCH1	0.9865
LY6G5B	-0.1925
FAM124A	-0.240857142857143
MGC10981	-4.46333333333333
CLIP3	-0.0532
MAP4K2	-1.273
CHIC1	-0.14125
SULF1	4.6355
C20orf30	0.468642857142857
PRDM5	0.370125
ELOVL1	0.2105
C11orf48	0.14675
SLC39A10	0.00650000000000001
KCNV1	1.297
ACP1	-0.427166666666667
ZMYM2	0.23575
B3GNT6	0.2435
C9orf69	0.77225
C2orf15	1.356
C20orf166	1.003
HSP90AA6P	-0.7565
EDG7	-0.6255
NEURL	0.420375
LPL	-0.741333333333333
CLEC2D	-0.553642857142857
GRRP1	0.737166666666667
CD8B	-3.9886
HIST1H3D	-0.976
SLC6A12	-0.05225
FAM27L	-0.0875
CD84	0.2501
RASA1	0.1075
PHKG1	-0.5005
MAGEA11	-1.2035
IMPA1	-0.9268
NPM3	0.4805
RARRES1	2.174
SH3BP1	0.415125
B3GNTL1	0.0195
ARPC5L	0.386166666666667
KLHL26	-0.22375
SIM2	2.10075
GJC1	-0.128
C20orf194	-1.25375
EXO1	-2.213
SLC2A2	-0.8225
LOC285074	-0.53875
LRG1	1.487
KIRREL	-0.2835
PIK3R1	1.1725
C4orf34	-1.17425
MAF	-1.13633333333333
ADCY4	2.26666666666667
ZMIZ2	1.0923
SLC46A3	2.008
STAMBP	-0.288333333333333
CCDC16	0.38925
MS4A12	0.314
TCF20	1.22825
LRRC46	-0.27125
C20orf152	-0.0425
MRPS6	0.06375
ABCB11	0.163
KCNC2	-0.244333333333333
CDH19	-0.532166666666667
C9orf123	0.437
SSH3	1.035125
LDLRAD1	-2.41875
CCBE1	-1.09125
ZNF135	-0.623125
TAAR1	0.1325
WFDC12	-0.3315
CCDC42	-0.3645
FLJ12529	-0.5395
PER1	-1.04233333333333
TIMM50	0.476
SMARCAD1	-1.0055
FAM26C	0.0025
TP53TG3	-1.98116666666667
SH3RF1	1.0653
LMCD1	0.73775
GPR63	-0.0735
FLJ21986	-2.009
AIFM3	3.34825
MICAL1	0.694333333333333
BLZF1	-0.226166666666667
IQCA	4.62592926927149e-18
PCDHGC3	-0.0185
SAC	-0.0945
BCL6B	1.466
DDO	1.82275
MARCO	3.558
DCHS1	1.155
C1orf170	-1.54033333333333
CD200R1	-0.031
C22orf15	-0.233
SEPT11	0.366666666666667
ADNP	-0.2565
UST	-1.4392
C13orf34	0.7325
RFFL	1.13392857142857
APBA3	-0.0625
C2orf60	0.239125
CUTL1	0.2253
PMS1	-0.909857142857143
ZNF689	-0.451
EIF3E	0.0571666666666667
IL9	0.6974
RPL31	0.2015
LY9	-0.586166666666667
ATP2B3	-0.18075
KDELR2	0.720458333333334
TFCP2	0.93225
NLRP12	-0.498
FLJ45422	0.2905
TLE4	0.1822
ZNF570	-0.0275
FLJ43806	0.4615
TLK2	-0.53875
CIR	0.98
MARS2	0.624
COL24A1	1.55425
SDF2L1	0.0735
HIBADH	0.0403333333333333
IGFBP3	-2.90571428571429
C12orf23	0.074125
PSPC1	0.4205
C20orf43	0.469
TRAV20	-0.1525
ARHGAP24	0.297
KIAA1975	-0.592
C1QA	2.9631
DNTT	-5.08166666666667
C10orf6	-0.437666666666667
C11orf41	-0.24825
HNRPF	0.20325
COL11A1	6.415
UBAP2	0.328166666666667
CDKN2AIPNL	-0.055
C20orf174	0.788
SPRED2	0.00200000000000001
PLA2G12A	-0.326833333333333
ICEBERG	-0.730166666666667
SCN10A	-0.1645
C11orf65	0.0925
GBP5	2.5255
PITPNC1	-0.550833333333333
POU3F3	0.083
NCOA7	2.05675
LIN7C	0.7841
LOC348840	-0.6375
NKX2-2	-1.743
ANKRD13D	-0.204
LOC123688	0.88525
FUT2	3.15683333333333
TAAR8	0.81
FZD4	-0.0948333333333333
PNMA3	-0.902166666666667
OR4L1	-0.0175
WIT1	-0.68425
EXOC3L	1.188
ATPBD4	-0.0143
KRBA1	-2.54225
UBXD6	-0.63025
HOXB7	1.05442857142857
C7orf23	0.0865
UNQ338	2.7245
STAB2	0.36925
CDC20B	-0.109
IRF9	1.70975
CENTG1	0.359416666666667
TNPO2	-0.71275
MCPH1	-0.315375
BMS1P5	-1.16125
SLC26A7	0.200666666666667
HIST1H3J	0.5775
C9orf3	0.5118
LBH	1.4925
MYO1D	1.98925
PTDSS2	-0.29325
NFU1	0.8125
DEPDC4	-0.39775
WNT7B	-0.7403
GLP2R	0.311333333333333
SETD4	0.1053
DYNLT3	-0.237
FKBP11	-0.1995
SESTD1	-0.422833333333333
FLII	-1.0975
RPS16	0.4838
CHPF	-0.2325
CSNK2A1	0.46
SUMO1P1	-0.16575
FKBP6	-0.2265
ZNF214	0.412833333333333
TWIST1	0.786166666666667
DDX56	-0.835666666666667
TRAM1L1	0.1737
EPO	-2.5065
MRPS18B	0.4335
ZNF682	0.1105
RPL14	0.1655
MAFF	0.381
LOC51136	-0.0755
LY96	-0.7785
DDX20	-0.0145
ABTB1	0.209666666666667
ARL5A	0.4366
CCT6A	-0.60725
HEPACAM	-1.13
EHHADH	0.97
RBAK	-0.0745
CGB1	0.19375
ITGB5	0.2981
YIPF3	-0.17925
FKBP2	0.489
NR1D1	-0.2628
TMEM110	-0.357
NEK2	-0.4105
PRAMEF8	-2.72825
C20orf52	0.959833333333333
PCDHGA3	-0.148
VWA3B	-0.25825
NDUFA5	0.2155
THAP9	-0.1325
FLVCR2	-0.198333333333333
AP1S1	1.00775
SMAD6	-1.62425
SAV1	-0.65975
SAT1	1.228
ZNF251	1.004
ADAMTS7	-0.2186
RPP38	0.36725
C1orf211	-2.1045
YPEL2	0.9952
RBMS1	-0.289
ZNF445	0.134333333333333
NRXN2	-0.399833333333333
PGBD4	-0.10475
UGT2B28	-0.598
WBSCR16	-0.415
NLRC3	-0.319625
ASTL	-0.22575
ST6GALNAC1	2.45125
ZADH2	-0.5055
MLLT4	1.42058333333333
ARL6	-0.2075
MEF2C	-0.91075
CBFA2T3	-3.447
AFF3	-0.399071428571429
COG7	-0.167666666666667
MYB	0.672
PLXNA3	-0.487
XRCC2	-0.917833333333333
MMS19	-0.464
ST8SIA5	-1.1465
CHPT1	0.777
KIAA1712	-0.690125
OR6X1	0.123
ACTR3	0.388375
UGCG	-0.621
OR4P4	0.674
ZAP70	-3.971
LPP	1.64125
ZNF485	0.055
PTPRCAP	-0.974
IL12RB1	-0.09125
ATRX	-0.3276
CHST8	-2.641625
C14orf109	-0.282
ARV1	-0.0355
NMB	-0.0205714285714286
COX5A	0.1565
EIF6	1.15425
MPPED2	-1.10016666666667
SEMG1	-0.7475
CHRDL1	0.541
TRAF3IP2	0.30125
WNK2	0.864
LILRA4	0.808333333333333
LAMA2	2.5985
PXT1	0.6715
RLBP1	-2.21775
CD300C	-0.73675
SLTM	-0.45525
FLJ10404	-0.00156250000000001
APOBEC3D	-1.03283333333333
RENBP	-0.195333333333333
ATXN7L1	0.62575
NID1	-0.1535
TUBGCP3	0.446125
ITIH5	1.26172222222222
CCDC110	0.75275
C8A	-2.3745
MGC87042	0.72275
HOXC13	-4.20625
TFDP2	-0.883
HCP5	1.392625
POLI	-0.3745
UCN	-2.321
ZNF764	-0.517833333333333
C8orf45	1.173
FHL3	-0.99325
SPATA5L1	-0.44175
MMRN2	1.44166666666667
NDST1	0.0395
COL20A1	-0.4045
ZNF248	-0.206833333333333
PELP1	-1.18133333333333
MBL2	-1.31033333333333
RNF41	0.176625
C5orf24	0.9145
THOC5	-0.528
SERINC3	1.08833333333333
RP11-151A6.2	0.9715
CDCP2	-0.07775
HIST1H2AA	0.16
C11orf75	1.02233333333333
FKBP7	0.2255
DDOST	-0.652
GPNMB	0.0298333333333333
TTF2	-0.296166666666667
KCNT1	-0.235
SLC39A14	0.28875
NGRN	-0.5707
GPR137B	0.7095
MECP2	-0.510375
PSMA1	0.3575
C16orf73	-4.491
TMEM60	0.116666666666667
CSN3	-0.755
NOS1	0.201333333333333
RAB7L1	-0.0568333333333333
YBX2	0.244
KIAA1166	0.3115
FUBP3	-0.443333333333333
ABCG1	1.674
ACACA	-0.178416666666667
ARL11	1.6496
ATOH1	0.1105
ODF1	-0.4324
CREB3L3	-0.905333333333333
TMEM127	0.619714285714286
DSCAML1	-0.92375
PLN	2.6385
LYPLA1	-0.17025
PRDM9	-1.489
SASP	-0.19325
PLUNC	-0.317333333333333
INTU	-0.29125
HISPPD1	0.12525
LNPEP	-0.00583333333333334
YARS2	-0.423666666666667
APCDD1L	-1.8115
ZCCHC4	-0.3824
FBXO22	-0.835166666666667
TTLL13	-0.5555
ZNF669	-0.520833333333333
PTGDR	1.39825
DDX27	1.66025
KIAA0409	0.285166666666667
GJB6	-0.18225
ASB8	0.40775
PLP2	0.9865
MEPE	-0.8155
OR10J5	0.1385
KRT222P	0.37375
COQ7	0.560166666666667
C1orf101	0.445
RERG	-0.5777
CHMP5	0.362
THAP11	-0.18075
ZNF43	-0.478833333333333
ZRANB3	-0.637333333333333
KRT13	-0.7595
MRPL19	-0.71575
RBBP9	0.341
SPATA17	0.1765
BXDC5	0.0876666666666666
PAFAH1B1	-0.611666666666667
MAGEE1	0.32675
OSTF1	0.7945
KIAA0323	-0.594272727272727
TXNDC13	-0.4485
CNTN4	1.033625
LCE1B	0.4215
UNQ501	0.26675
ZNF154	-0.598
C3orf64	0.59125
SYT5	-0.2398
PON1	0.0531666666666667
FLJ10357	-0.624625
ATP4A	-0.5825
GNPDA1	0.172166666666667
MGAT1	0.480166666666667
C14orf121	0.01675
SLC35B2	0.0325
MIER3	0.640666666666667
CHEK1	-0.547125
ZNF8	-0.6105
TXNDC1	-1.03166666666667
CKB	0.2117
RTN3	0.351214285714286
FZD2	-1.71133333333333
PART1	-0.143142857142857
PSMB6	-0.629
PCDHB8	-1.1485
PHC3	0.7919
PPP1R8	0.0746666666666667
NOVA2	0.587833333333333
TNFRSF11B	-1.416125
GOLPH3	0.911
UBLCP1	0.1445
SUHW3	0.07525
TTLL1	-0.00700000000000001
OPN4	-0.048
OR13G1	-0.2415
ZPBP2	0.0665
HSD17B11	0.333375
C9orf50	-0.5845
DHDDS	-0.279428571428571
CTSW	-0.2391
NEFM	-1.43316666666667
MRPL28	-0.94775
SYN1	0.208166666666667
PIGV	0.503666666666667
ZIM2	-0.804
APBB1	-1.03933333333333
SND1	-0.208
C1orf123	-0.331333333333333
CHD3	-1.5125
BHLHB8	-0.14575
RNASE2	-0.133666666666667
BCAP31	0.39125
SLC25A44	-0.024
CHD6	0.1126
PIB5PA	1.25692307692308
SELS	0.176875
LOC541471	-0.117875
FAT2	0.132
ZNF81	-0.0665
OR4C16	0.124
FLJ10081	-0.6605
LRRC4	0.431
CS	-0.5235
N4BP2	-1.35325
IGFBP7	1.223
ZNF318	0.61975
NDNL2	-0.12075
ZNF609	-0.54825
SIRT4	-0.669
EXOSC10	-0.302
ECE2	0.1035
OVGP1	1.80675
GTPBP3	-0.20275
PACS2	0.1678
C19orf36	-0.873
ARL4C	-0.907875
ATG4B	-0.098
UBQLNL	0.75275
RHOXF2B	-4.992
PLEKHG2	-1.0905
GALR1	0.2825
AQP4	0.0293333333333334
HDAC7A	-0.216833333333333
DCUN1D3	0.45525
OR8A1	0.283
CCRN4L	-0.032125
CBR4	-0.325
KIFC1	-0.176333333333333
SLC7A14	-0.441333333333333
LHX5	0.214
TRPC7	0.149
LPXN	-0.03375
SERPINA1	-3.39242857142857
RPS13	0.018
BPIL3	-0.7475
PRKAA1	-0.29125
FADS2	-0.0405
ENAH	-0.1215
PRO1768	-0.647
APBA2BP	-0.078
LIPH	3.6515
C3orf33	-0.67725
RCC2	0.136928571428571
ALDH1A2	-2.7217
RNF103	1.43875
AHCY	0.549125
ALG12	-0.4295
CCL17	1.2525
ZNF543	0.2195
ESRRG	0.8322
CNGA1	1.21175
RDH5	0.787333333333333
OTX1	-0.7135
PTGFR	-0.6455
CDR2	0.536125
SELE	2.321
NLGN2	-1.41066666666667
