Hybridization REF	TCGA-AA-A00F-01A-01R-A002-07
USP52	-0.65375
BAZ1B	0.440625
SLCO2B1	2.42925
BBS12	0.0946666666666667
LRGUK	-1.33116666666667
TERF2IP	-0.03425
COL1A1	4.7185
KIAA0090	-0.326375
GRK5	0.117666666666667
AP1S2	-2.1604
TMEM52	-0.0423333333333333
CA11	-1.05375
OR4A15	0.195166666666667
ACBD3	0.3237
SPAG11B	0.02625
PRDM2	0.7368
FOXP3	0.332
SMYD3	-0.9383
LOC389199	1.2745
LGI2	1.76766666666667
NAPE-PLD	1.2676
ANKRD6	-1.01
WDR45	0.273666666666667
SHROOM1	1.13825
PSCD3	1.1175
PYY	1.862
KCNC1	-0.9015
ARHGEF9	0.3686
OR8J1	0.5915
GPR55	0.6615
NS3BP	-0.721
C10orf22	-0.2745
NAT8L	-4.436
DUSP4	-2.516
FOXM1	-0.311
GRAMD2	1.2802
ZBTB48	-0.364666666666667
BUD31	-0.012
PABPC5	-0.169
CCDC41	0.4045
FBXO11	-0.04725
C6orf148	-2.47025
RFXAP	0.29125
C6orf15	3.43266666666667
CDK8	0.701666666666667
C6orf70	0.37175
TESSP2	0.529
ALG2	0.2115
PPP1R3D	1.68075
TPM3	0.466222222222222
SYT13	2.91475
EPB42	-0.682
CETN3	-1.93375
PRY	0.256
NTHL1	0.874833333333333
POLR2B	-0.784
RPS28	0.717333333333333
P2RX3	0.5635
LYZL4	0.709
WBP4	1.1089
PMM1	-0.49975
C11orf79	0.1995
CBLL1	-0.212
IL1F10	0.326833333333333
VAX2	-2.1
SETDB1	-0.436333333333333
LRAP	-0.012
GCLM	-0.883
CPEB3	0.87475
PPM1A	0.453
INTS1	0.13475
CAMTA1	-0.250416666666667
SAMSN1	-3.134
LOC158830	-0.028
GMPPA	-0.43525
AIPL1	0.3735
IL24	1.00216666666667
BDKRB1	-0.0835
MLF1	-1.5773
TAF12	-0.76325
ID1	-0.6575
THADA	-0.150125
PIK3CB	-0.41125
OR4N5	-0.7575
TBC1D17	-0.296333333333333
COX8A	-0.05975
CDCA4	-1.289
C2orf44	-0.755
ZNF534	-1.25875
IMMP1L	0.85475
NIPSNAP3B	-0.266125
FTMT	0.310625
PWP2	-0.446166666666667
MMP15	1.7272
DNAH11	-1.8565
MTMR14	-0.39375
DNAL4	-0.99925
IPP	0.508
TMEM59	0.59375
C1orf157	-0.045
RGS4	-1.67233333333333
DDX18	0.251
SNX6	-0.588
ZNHIT2	1.01383333333333
NCDN	-1.72683333333333
FLJ33534	-0.67575
RAG1	-0.5315
OR4D10	0.4555
PTPN5	0.0556666666666667
POMT1	-0.1825
LRRC8A	0.6043
CYP1A1	-1.396
CAPN1	0.445
DDHD2	-1.429
GRIK2	-0.26875
GNRHR	-0.26425
PPBP	3.9125
HTR3A	-0.784875
SLITRK4	-2.82975
ANKRD49	0.64475
BTF3	-0.5675
SARS	-0.833
C13orf18	5.75766666666667
CACNB1	-0.0707142857142857
QKI	-1.56040909090909
SETMAR	0.35675
MAN2B1	0.445833333333333
EML3	-0.974
ACADL	-0.54
OFD1	0.1675
DEFB114	0.3525
CGA	-3.9682
PEX16	0.656333333333333
LRRC10	0.8225
GNG12	0.394
C1orf152	0.0831666666666667
CHRM1	-0.05
CD53	-1.03925
DBH	-0.7095
TFAP2B	-3.344125
HIST1H2BJ	-0.654
FAM46D	0.3425
TMEM11	-0.16
C3orf32	1.49725
PCCB	-1.386625
IPO13	-0.5715
C6orf105	1.911
COMMD5	-0.235
SUV420H1	0.6687
LTBR	1.472
ARHGAP15	-2.131625
HDHD2	-0.2145
TDRKH	-0.156
LOC401052	-0.299
PSG4	-1.134
GNB4	-1.6188
SPATA4	-0.78125
SLC9A3	0.672
OSBP	1.0535
NBPF3	-0.212
DOCK11	0.7695
SLC39A5	2.235
PRR5	1.3104
C10orf63	0.9195
SMTNL2	-0.24375
ADRA1A	-0.787
ASAH1	-0.0566
DOM3Z	0.2537
GIPR	0.827166666666667
AHI1	0.182333333333333
NADSYN1	0.797
RGS14	-0.8567
IL18BP	0.6782
RTN4RL1	-2.12308333333333
ARMC6	-0.688
PSMD5	-0.593
HK3	0.9508
OR4S1	0.2025
RSU1	0.2539
MAD2L1	-1.20822222222222
EIF4A3	-0.87975
DLEC1	0.0491666666666667
E4F1	0.162333333333333
CHMP2B	1.2813
CAMSAP1	0.171
RPS21	0.0978333333333333
ARID5A	-0.4675
UBE2N	0.0538
IGSF8	0.202833333333333
MAGEB6	-1.483
ACAD11	-1.1121
MGC4172	0.7995
LMO4	-0.037
KLKB1	0.0645
HP	-0.8365
HDAC3	-0.83425
SCHIP1	-0.54175
CLCA1	7.7525
OLFML2A	0.63625
C1orf112	-0.58525
KIF19	0.949916666666667
HAPLN4	0.0514
CXCR7	0.386333333333333
GOT2	0.5747
RAB38	-3.419875
DCX	-1.29675
PPM1H	0.794083333333333
NFYC	0.337083333333333
KIN	-0.3625
ZNF228	0.43025
PLSCR4	2.57683333333333
HIG2	0.4015
FAM79B	0.842
C21orf86	-0.587
KCNK10	3.244
ZNF738	-0.13
FSTL5	-1.356
OR6A2	-0.4595
OTOA	0.695833333333333
EXOC1	0.6545
AHRR	-2.889375
PDAP1	0.418833333333333
C19orf6	-0.19375
ZAN	0.40725
LY6G6E	1.021
EIF4E2	0.198
C20orf198	0.09775
ZNF324	0.422
CYP3A5	5.226
ENTPD7	0.7975
MBOAT5	-0.172
GJB5	-2.5465
TTC13	0.27625
S100Z	-1.10133333333333
KIAA0664	-0.722666666666667
PDGFRB	1.84225
IL17D	1.9545
OR56B4	-0.7215
RDX	-3.898
SLC34A3	1.046
IL28B	-0.2435
JUND	1.36125
CHRNB1	-0.4615
CAMK2B	-1.57175
FETUB	-1.38025
CXorf23	2.104375
MRTO4	-0.164625
TTC3	0.7596
NDUFB8	-0.592333333333333
EDG2	-2.12975
SEMA3G	-0.61575
IL23A	0.8775
GRHL1	-0.3697
LOC441054	-3.8265
WDR65	-0.409625
PSTK	-1.23725
STOML3	0.471333333333333
R3HDM2	0.2728
C5	-2.20975
SLC2A10	0.0738333333333333
C3orf22	0.811
PAQR3	-1.14669230769231
ANKRD26	-0.997916666666667
HCRTR1	0.1445
LOC399947	-1.25975
PSD2	-0.1785
TIGD2	-0.308333333333333
SCRN1	-0.686
COQ10A	-1.73675
DDI2	-0.0025
METTL7B	1.80433333333333
UCN2	1.44525
FAM92A3	-0.95875
WDR16	-0.1405
ZNF511	0.919166666666667
ZMYM5	0.4105
POLR3G	-1.728
ZNF586	-1.023
C1orf49	0.221166666666667
TANK	-0.1115
RCAN1	0.318333333333333
PELI3	-0.245166666666667
LIMD2	-1.0555
TMEM189	0.2245
NTN4	-2.323375
LOC151300	0.5745
CLEC2A	-1.793
GPR135	0.15775
DPYSL4	-2.9219
JAK2	-0.5575
TSHZ1	0.809666666666667
TM9SF4	0.149375
ZNF264	-0.0398333333333333
SIRPG	1.22375
BICD1	-1.78825
HERC6	1.07683333333333
METTL5	-0.283
CASP1	1.12425
PRRT1	-0.575333333333333
PLA2G4C	0.412166666666667
ICA1L	-1.32035714285714
TPTE2	0.351166666666667
OTUD7A	1.68233333333333
AQP11	-0.4075
APOA2	-4.3339
KALRN	-0.00349999999999999
SECTM1	0.691916666666667
IFNAR1	0.16875
TALDO1	0.637875
RAB11FIP4	0.996583333333333
EIF5A	-0.514
FAM49A	0.26075
NEGR1	-0.762
YTHDC2	-0.739375
EHD2	-1.069
NCF1	0.1649
SCRT2	1.5355
HOXA5	2.84516666666667
NUP133	-0.3275
FGF12	-1.8826875
SLMO2	0.997125
SNTA1	-1.037375
CACNG2	0.23325
GCM1	0.1975
ELF1	1.48066666666667
TLR5	0.17275
TCFL5	-0.23375
RBMY2FP	-0.989
LOC100125556	0.413375
FAM129B	0.52325
MAP3K7IP1	-1.108625
NCK2	0.497
OXA1L	-1.23675
FMO9P	-0.01
ZSCAN12	-0.263
PSMD12	-0.733166666666667
HSCB	-1.419
CLDN10	-3.178
MGC13053	-0.90325
HPCAL4	-1.27633333333333
ASZ1	-1.1
MEX3D	1.15341666666667
NFAT5	1.3716
CSPG4LYP1	-0.489833333333333
FBXO3	0.1453
DVL1	-0.581333333333333
CMKLR1	1.56883333333333
TYMS	-2.585125
PEF1	0.12575
ZNF750	-3.091
MCM5	-0.773
MEGF11	-1.0135
KCNK7	0.4315
PTP4A3	0.6515
C1QTNF2	-1.12033333333333
OR6S1	-0.427
FAM122B	0.3235
ZNF551	-0.114125
HBQ1	-2.2515
GEMIN6	-0.397
ARSK	-1.4715
RBP7	-0.705166666666667
CPNE9	0.428
DSC1	0.286
LOC730112	-0.6715
MAP2K4	0.143875
HS3ST5	-2.828
EPB41L3	-1.012
TEKT2	-1.107
CDKN2B	1.68466666666667
ZNF480	0.62775
MAP3K6	-0.8957
MAP6	0.461666666666667
HN1	0.6066
OR2L13	0.344333333333333
SLC16A11	0.5635
FAM96A	-0.51
APOL1	-0.52925
C5orf32	1.13175
RTP1	-0.415666666666667
RNF175	-1.83775
ZBTB41	-0.083625
AHCTF1	0.0412
SAE2	-0.0734
ITGA2	1.23533333333333
MME	-2.30816666666667
CCDC14	0.35475
MAST4	-0.0612857142857143
KRT33B	-0.667
KCTD2	-0.790666666666667
WDR26	-0.50425
MFI2	0.7055
NR4A3	-0.54075
ARSA	1.0015
UNKL	0.166166666666667
SULT6B1	0.0305
CCNA2	-1.08633333333333
SOX15	0.536
PPAPDC1B	-0.554916666666667
C19orf44	-0.118
MCAT	0.345583333333333
ARID1B	0.593375
OR52N1	0.397
C12orf48	-0.614
MAGI1	0.428
NIPA2	-0.4965
GBX2	-1.67025
RSHL3	-0.342875
RAVER1	0.693166666666667
C15orf17	-0.817
SLC30A2	1.370125
ZNF518	0.15675
PCYT1B	-2.313
C10orf114	-1.84375
EIF3H	0.105666666666667
SLC25A39	-0.669666666666667
KIF1B	-0.40075
AMOTL2	0.10425
C6orf120	0.94525
PSRC1	-1.503
PLA2G10	5.144375
KIF5C	-1.44542857142857
MRPL37	-0.8095
C17orf62	-0.658333333333333
C9orf135	-1.481
DUSP10	-0.1596
CLCNKB	0.4265
PSMA5	-0.336375
C8orf53	0.5295
AMPD3	1.749
PIAS1	-0.54275
ADCYAP1R1	-0.1455
GYLTL1B	1.85025
CDH20	0.191166666666667
FBXO7	-0.45275
TMEM134	0.391333333333333
FLJ14213	3.28283333333333
ZNF3	0.70425
LRRFIP1	0.262333333333333
CNOT2	0.368166666666667
ABI3	1.6215
ALDH5A1	-0.417916666666667
HNT	2.4195
SERPINA4	-2.80275
TK2	0.136916666666667
STMN1	-1.97766666666667
GUCA2A	5.73933333333333
GALNT10	0.2005
DPP6	-0.81425
C9orf93	-0.382375
PRELID2	1.596875
STK39	1.66075
SFTPA1	-0.599
CKS2	-0.475111111111111
RHO	0.767375
C20orf135	0.2465
XKR3	-2.3175
CR1	-0.081625
RPS6KA2	0.367142857142857
C20orf112	1.191
MRPL22	-0.69275
C4orf23	-0.191166666666667
GADD45B	-0.6525
KLHDC1	-0.154
C2orf48	-1.9315
ZNF287	-1.043
DAAM2	-1.782
DPPA2	-2.98633333333333
TCTN3	-0.4665
DNAJB11	0.25525
FPR1	2.3135
DEFB4	1.1
PTCD2	-0.9178
SMOC2	3.78966666666667
CABP7	0.09025
SERPINB11	0.41275
MAGEF1	-0.68075
NDE1	0.0855
ITGA10	-0.2415
FSHB	0.114
ANXA2	0.618
HORMAD2	0.00800000000000001
HLCS	0.28525
MCF2L	2.19141666666667
FH	-0.91325
TBC1D24	0.782
KIAA1505	2.1615
LGALS2	3.161
CNBD1	0.311
SYNPO2L	-0.237
PTPN23	0.308
C1orf183	-0.855833333333333
MAGEA8	-2.7775
DGCR8	-0.08175
GSR	-0.97825
PAQR7	-0.3195
ZNF676	-1.1955
CACNA1C	-0.2035
SP7	0.1855
PDCD6	-0.618
NRN1L	-0.519
BRI3BP	0.718083333333333
KIAA1183	0.2985
ASB4	-0.0235
CCL23	2.1508
OBSL1	-2.8615
SLC12A7	-0.0671666666666667
KIAA0240	1.4905
CD1B	-3.265
FCGR2A	1.702125
MDC1	-0.30675
HTR1A	0.647166666666667
OCEL1	0.15625
ATP11B	0.147125
FBXO34	1.84283333333333
PCDH12	2.55783333333333
RPE	-0.067
C17orf74	0.47
CSDC2	0.361333333333333
PET112L	-1.325
TMBIM1	1.1905
P2RXL1	-0.11975
TCHP	-0.256
TRMT1	-0.00816666666666666
F2RL2	-0.34
LRRC32	3.3255
IMPG2	-0.141
BGLAP	-0.54425
LOC493869	-2.44725
MRAS	0.188125
SLC35F5	0.24775
CBWD1	-0.272
AXL	-2.596
ATP2C2	3.7795
TELO2	-0.04375
PNPLA3	-4.1585
PCDHB14	-0.0465
CD276	-0.4055
KRT80	-0.59375
DUSP28	-0.2775
CSNK1E	-0.4005
SRP14	-0.4405
KCNQ4	-0.2915
KRT72	-0.0278333333333333
CCDC117	-0.5715
C6orf89	-0.0330555555555556
TUBB2B	-3.30116666666667
RTN4IP1	-0.686
CR1L	-4.11866666666667
CEND1	0.5855
C12orf41	-0.7545
RNF31	-0.5065
UBN1	0.386333333333333
C17orf32	-0.08825
SLC5A7	0.547666666666667
GPR92	3.00666666666667
ESAM	1.8664
CTNNA1	0.1045
HRBL	0.9559
CBX4	-1.01825
TMEM182	-0.4405
SH3TC2	1.457
IL10	0.1315
PXMP4	0.42
RNF167	-0.7118
PAK7	-0.175
ETV3	0.1385
ATPIF1	-0.166666666666667
LOC554207	-2.5515
OR8H1	0.071
WDFY3	0.1085
DPM1	-0.12675
GPSM1	-0.5905
WDR92	-0.1264
LRP1	0.963
ANKH	0.75275
THUMPD3	-0.82925
POLR1B	0.02375
OLFM4	9.39683333333333
RAD9B	0.2765
TSPY2	-4.4425
PAX6	-2.03
SCG2	-2.28375
SLC17A6	0.657
FMO3	1.135625
PADI4	0.12175
TUBB4	-0.7775
NLK	-1.2935
POU4F3	-0.5765
SDF4	-0.49025
ITGBL1	0.519166666666667
NETO1	-1.931625
TAP2	0.032625
ABBA-1	-0.283666666666667
GNAI1	0.559
VPS4B	0.50975
NOPE	0.5584
GALNT6	1.927
SESN1	1.814625
GBE1	-1.74
CLASP1	-0.21
RASGEF1B	0.676
ACOT11	2.11335714285714
AFAP1	0.97625
OR2H2	0.26625
DPY19L2P1	-1.66225
DZIP1	-1.9835
SEC22C	-2.49558333333333
GPR161	-0.20875
RNF146	0.646
WDR74	0.272625
GALP	-0.815
PURA	1.13275
DNPEP	0.711416666666667
RP11-78J21.1	-1.31875
ERBB2	1.481125
FANCM	-1.07041666666667
NEO1	1.38116666666667
DDX3Y	-0.7605
RPS3A	-0.15075
MXRA7	-1.02714285714286
LGALS3	2.13683333333333
GLT8D1	-0.155
CFL2	-3.12983333333333
UPB1	-0.05475
NAP1L5	-1.056
CLDN14	1.27075
DHX38	-0.20625
BTBD1	-0.32225
TARS2	0.0111666666666667
ABCF1	0.1128
FCF1	0.1345
LRRC49	0.58025
GUCY1B2	-0.128
C1orf177	1.36433333333333
SMARCA4	-0.609357142857143
LRP8	-0.872833333333333
TAGLN3	-1.20475
MRPL14	0.10875
TTRAP	1.171
ZDHHC20	2.011
NFE2L3	2.1605
KIAA1377	1.084375
PALMD	-0.9288
TMEM43	-0.20025
TTL	-1.524625
STAT5B	-1.32733333333333
SSB	-0.58225
OR10H5	0.061
SLC22A13	-0.32525
AKAP3	-0.8435
TIMM23	-0.366166666666667
OAS2	0.501916666666667
KIAA0423	-0.66425
TRIM11	0.581666666666667
GLIS3	0.472375
TMEM50B	0.167666666666667
ARHGEF4	-1.803
DEGS1	-2.02618181818182
TBL1XR1	0.776733333333333
G6PD	-1.8965
SP140	0.5382
MUC17	1.61964285714286
NUDC	-0.6646
DNAJC5B	1.98033333333333
SCARA3	-2.196
CPA3	5.94016666666667
BCAT2	-0.43425
MFN1	-0.513
NRG3	0.2835
SNX11	-0.18575
PLEKHH1	0.957
GPR177	0.1265
HCFC2	-0.867
TCAP	-0.824
MOCOS	-1.7505
C14orf93	-0.1155
PRDM10	-0.201166666666667
SLC16A4	-0.324
SRGAP1	0.425166666666667
VIP	5.4005
DUSP27	-0.249666666666667
LILRA1	0.2834
MC2R	0.1905
MGC24103	-1.63775
MBTD1	-0.8595
FUT11	-1.28183333333333
USP33	-0.214
C15orf39	-0.80325
MAP3K12	-0.679875
PAAF1	-0.5585
BARHL1	0.192
FLJ16165	-0.3035
PIWIL2	-1.1995
SYNE1	-0.609166666666667
CMTM4	1.655625
TSPYL1	0.1522
GUF1	-0.600166666666667
TMEM157	-0.0055
WDR44	-0.56625
HIST1H3C	-0.71925
DKFZp666G057	-1.2335
RNPEP	0.2085
GAS2L2	-0.0431666666666667
ADH4	-4.45875
GRPR	-0.354333333333333
FBXL17	1.60375
ZBTB10	0.07125
Gcom1	0.307277777777778
HTRA1	0.4228
ZNF585A	0.231833333333333
SLC26A2	3.99121428571428
OTOP3	0.477
WISP1	1.25544444444444
ATP2B4	-1.96066666666667
FLJ10769	1.928
CRAMP1L	0.21975
CHST12	-0.587
RAB22A	1.52966666666667
TARDBP	-0.0564285714285714
STAU1	0.417
CRB3	2.3775
MIG7	-1.1815
CHMP1A	0.489833333333333
ZNF160	-0.2365
B3GALT6	-0.252
BARX1	-1.99016666666667
C6orf167	-0.4828125
NXNL1	0.273
DHX29	-0.293
HADHB	-0.69475
PLXNB2	0.326625
ILDR1	0.226
SLC15A3	1.5145
GAS2	-0.9755
C20orf69	-0.07275
NUMB	0.3045
TNIP1	0.373125
MESP1	-0.4665
PSKH1	0.355
NSFL1C	-0.913
RHOG	0.1785
HEY1	-2.79083333333333
KNG1	-1.359875
ITGAX	1.0178
LIN9	-0.0343333333333333
CANT1	0.767375
XRN1	0.399214285714286
CCDC96	0.179555555555556
HEATR6	-2.35016666666667
GNG7	-0.85725
RUNX2	1.2784375
SOX1	1.0915
FCRL5	1.6071
ZNF99	-0.1905
FAM9A	0.2015
SNX22	0.4355
MBNL3	-1.55016666666667
ODC1	-0.2007
ADORA2B	1.47633333333333
NR2F6	0.25925
ZFYVE16	-0.795277777777778
SYNJ2BP	0.6707
POLE	-0.639
E2F2	-0.420625
THRA	0.342166666666667
PTGES2	-0.429666666666667
HIP1R	1.18733333333333
TMUB1	0.351333333333333
ENO3	-2.07125
RSPH10B	-0.6465
CXorf39	1.29375
IRGC	0.23275
GPR109B	-1.89675
FLJ13305	-1.393
LCE3A	-0.1375
TNFRSF18	-1.65216666666667
DET1	-0.284
TRPM3	-0.15625
C16orf79	-0.644
FECH	-1.75733333333333
RAP2A	1.041
CRIP1	0.743166666666667
AZIN1	-0.04475
SLC7A7	3.578
IL10RA	-0.0543
TMEM64	-2.931
CDC42EP4	-0.3224
C16orf58	0.3996
ARG2	-2.218
POU5F1P4	-2.754
FAM62B	0.141125
DNAH8	-1.441
ASH2L	-0.932375
TSLP	-2.92383333333333
CNTNAP5	-0.276666666666667
TMEM16C	-1.4545
IFNA14	0.3935
SLC1A3	-1.794375
CABYR	-1.823
BCL7B	0.0759
NUDT13	-1.2895
C13orf28	-0.00675000000000001
C1orf53	-0.046
ARL6IP4	0.2944
RPL35A	-0.08375
EMR3	0.5205
RAB40C	0.610583333333333
SLC41A1	-0.993666666666667
LRCH1	1.567
LY6G5B	-0.44
FAM124A	-0.666285714285714
MGC10981	-3.72483333333333
CLIP3	-0.1952
MAP4K2	-0.832
CHIC1	0.50425
SULF1	3.52616666666667
C20orf30	-0.853142857142857
PRDM5	-0.048625
ELOVL1	-0.52025
C11orf48	0.110375
SLC39A10	-0.04825
KCNV1	0.6835
ACP1	-0.740333333333333
ZMYM2	0.993875
B3GNT6	2.45383333333333
C9orf69	1.1545
C2orf15	1.55375
C20orf166	-0.6605
HSP90AA6P	0.057
EDG7	-0.84
NEURL	0.452375
LPL	0.922666666666667
CLEC2D	-1.18914285714286
GRRP1	1.01166666666667
CD8B	-3.6519
HIST1H3D	-0.682666666666667
SLC6A12	0.7445
FAM27L	-0.2925
CD84	0.2338
RASA1	-0.5055
PHKG1	-0.1495
MAGEA11	-1.399
IMPA1	-0.5598
NPM3	-0.124
RARRES1	4.38125
SH3BP1	0.667875
B3GNTL1	-0.8145
ARPC5L	0.1515
KLHL26	-0.12225
SIM2	1.210625
GJC1	0.911
C20orf194	-1.42275
EXO1	-1.85625
SLC2A2	-2.1675
LOC285074	-0.183
LRG1	1.058
KIRREL	0.0705
PIK3R1	0.3085
C4orf34	-0.1535
MAF	-1.56172222222222
ADCY4	3.454
ZMIZ2	1.5849
SLC46A3	2.88033333333333
STAMBP	-0.0205
CCDC16	0.45625
MS4A12	6.4385
TCF20	0.841
LRRC46	-0.548
C20orf152	-0.02825
MRPS6	-0.488125
ABCB11	0.5745
KCNC2	-0.0161666666666667
CDH19	-1.32666666666667
C9orf123	0.566833333333333
SSH3	1.437125
LDLRAD1	-3.4345
CCBE1	-0.838
ZNF135	-0.978625
TAAR1	-0.339
WFDC12	0.357
CCDC42	0.1275
FLJ12529	-0.16325
PER1	-1.13716666666667
TIMM50	0.022
SMARCAD1	-0.782
FAM26C	0.387
TP53TG3	-2.50583333333333
SH3RF1	1.5369
LMCD1	0.2345
GPR63	-0.221
FLJ21986	-2.698625
AIFM3	3.7605
MICAL1	0.522
BLZF1	-0.234833333333333
IQCA	-0.999333333333333
PCDHGC3	-0.9465
SAC	-0.04825
BCL6B	1.73416666666667
DDO	-1.02225
MARCO	3.91925
DCHS1	1.10516666666667
C1orf170	-1.92183333333333
CD200R1	0.7175
C22orf15	-0.0865
SEPT11	0.3085
ADNP	-0.08425
UST	-2.4653
C13orf34	1.27333333333333
RFFL	0.529428571428571
APBA3	-0.0195
C2orf60	-0.391875
CUTL1	0.8215
PMS1	-0.881375
ZNF689	-0.255
EIF3E	-0.477666666666667
IL9	-0.202
RPL31	-0.179125
LY9	0.109333333333333
ATP2B3	0.19675
KDELR2	0.861708333333334
TFCP2	0.784375
NLRP12	-1.06175
FLJ45422	1.32075
TLE4	0.3518
ZNF570	-0.237
FLJ43806	0.2545
TLK2	-0.423125
CIR	0.88825
MARS2	0.64
COL24A1	0.27875
SDF2L1	-0.391
HIBADH	-0.269333333333333
IGFBP3	-2.27314285714286
C12orf23	-0.281
PSPC1	0.49475
C20orf43	0.29225
TRAV20	-0.029
ARHGAP24	-0.241125
KIAA1975	-0.511125
C1QA	3.7462
DNTT	-4.52716666666667
C10orf6	-0.621833333333333
C11orf41	-2.731875
HNRPF	0.000625
COL11A1	4.65516666666667
UBAP2	0.352166666666667
CDKN2AIPNL	-0.69
C20orf174	2.88475
SPRED2	0.19475
PLA2G12A	-0.542166666666667
ICEBERG	-2.307
SCN10A	-0.065
C11orf65	-1.323
GBP5	3.21275
PITPNC1	-1.32766666666667
POU3F3	1.551
NCOA7	1.31175
LIN7C	0.6847
LOC348840	-1.0775
NKX2-2	-1.6855
ANKRD13D	0.47975
LOC123688	-0.128
FUT2	4.02416666666667
TAAR8	0.358
FZD4	-0.287416666666667
PNMA3	-1.29033333333333
OR4L1	0.409
WIT1	-2.71675
EXOC3L	1.73775
ATPBD4	-0.4029
KRBA1	-3.18425
UBXD6	-1.60975
HOXB7	1.20792857142857
C7orf23	0.5355
UNQ338	3.079
STAB2	1.11875
CDC20B	-0.57025
IRF9	0.86425
CENTG1	-0.23725
TNPO2	-0.39075
MCPH1	-1.306125
BMS1P5	-1.26275
SLC26A7	0.20525
HIST1H3J	0.525
C9orf3	0.3365
LBH	2.0535
MYO1D	2.168375
PTDSS2	-0.00825
NFU1	0.224
DEPDC4	-1.2055
WNT7B	-0.9535
GLP2R	-0.297666666666667
SETD4	-0.4195
DYNLT3	-0.3231
FKBP11	0.077
SESTD1	-0.202666666666667
FLII	-0.41675
RPS16	0.3635
CHPF	-0.739
CSNK2A1	-0.573166666666667
SUMO1P1	-0.81425
FKBP6	-0.913
ZNF214	0.592
TWIST1	-0.1175
DDX56	-0.452333333333333
TRAM1L1	-0.5568
EPO	-3.28716666666667
MRPS18B	-0.2575
ZNF682	-0.593833333333333
RPL14	0.171
MAFF	0.07425
LOC51136	-1.015
LY96	-1.18175
DDX20	-0.04925
ABTB1	0.407
ARL5A	0.4874
CCT6A	-0.021
HEPACAM	-2.21533333333333
EHHADH	0.135
RBAK	0.434666666666667
CGB1	0.82725
ITGB5	-0.0609
YIPF3	-0.01525
FKBP2	0.63325
NR1D1	-0.8702
TMEM110	-1.1195
NEK2	-0.430833333333333
PRAMEF8	-3.09725
C20orf52	-0.0756666666666667
PCDHGA3	-1.036
VWA3B	-0.08025
NDUFA5	-0.291375
THAP9	-1.37675
FLVCR2	-0.105333333333333
AP1S1	1.06275
SMAD6	-0.7915
SAV1	0.181375
SAT1	1.083625
ZNF251	-0.549875
ADAMTS7	0.4113
RPP38	-0.1305
C1orf211	-2.3165
YPEL2	1.08625
RBMS1	-0.97225
ZNF445	0.209666666666667
NRXN2	0.3435
PGBD4	-0.38675
UGT2B28	-0.83475
WBSCR16	-0.1223
NLRC3	0.0265
ASTL	0.16225
ST6GALNAC1	3.7485
ZADH2	0.208125
MLLT4	1.62025
ARL6	-1.06283333333333
MEF2C	-0.4745
CBFA2T3	-0.604
AFF3	-0.875571428571429
COG7	0.103333333333333
MYB	0.3395
PLXNA3	0.277
XRCC2	-1.23316666666667
MMS19	-0.864
ST8SIA5	-1.136625
CHPT1	-0.130166666666667
KIAA1712	-1.212875
OR6X1	0.396
ACTR3	0.07725
UGCG	-0.311166666666667
OR4P4	0.2835
ZAP70	-3.0535
LPP	1.638875
ZNF485	-0.08325
PTPRCAP	-0.34925
IL12RB1	0.43725
ATRX	-0.2151
CHST8	-2.85675
C14orf109	0.2465
ARV1	-0.4705
NMB	-0.368571428571429
COX5A	-0.434666666666667
EIF6	0.74725
MPPED2	-2.42483333333333
SEMG1	0.1425
CHRDL1	0.485
TRAF3IP2	-0.06875
WNK2	1.382375
LILRA4	0.295666666666667
LAMA2	3.0115
PXT1	0.3245
RLBP1	-3.51875
CD300C	-0.58675
SLTM	-0.295625
FLJ10404	0.300125
APOBEC3D	-3.01216666666667
RENBP	-0.507
ATXN7L1	0.5365
NID1	-0.37325
TUBGCP3	1.12675
ITIH5	1.72827777777778
CCDC110	-0.1835
C8A	-3.084
MGC87042	-0.40275
HOXC13	-4.4285
TFDP2	-1.676
HCP5	1.418
POLI	-1.27375
UCN	-1.33983333333333
ZNF764	-0.221166666666667
C8orf45	0.16425
FHL3	-1.42625
SPATA5L1	-0.43575
MMRN2	2.20266666666667
NDST1	-0.291833333333333
COL20A1	-0.4025
ZNF248	-0.822333333333333
PELP1	-0.520333333333333
MBL2	-3.95383333333333
RNF41	-0.127
C5orf24	0.406625
THOC5	-0.70325
SERINC3	0.429583333333333
RP11-151A6.2	1.086
CDCP2	-0.10875
HIST1H2AA	-0.79925
C11orf75	1.63233333333333
FKBP7	-0.706
DDOST	-0.685
GPNMB	-0.994333333333333
TTF2	-0.028
KCNT1	-0.0176666666666666
SLC39A14	-0.44425
NGRN	-0.2827
GPR137B	0.40375
MECP2	-0.212
PSMA1	0.01875
C16orf73	-4.806
TMEM60	0.350166666666667
CSN3	-0.644
NOS1	0.3265
RAB7L1	-1.216
YBX2	1.102
KIAA1166	0.346875
FUBP3	-0.503333333333333
ABCG1	1.356
ACACA	-0.758833333333333
ARL11	2.5646
ATOH1	1.9755
ODF1	0.1895
CREB3L3	1.32866666666667
TMEM127	1.1275
DSCAML1	-0.2745
PLN	2.39016666666667
LYPLA1	-0.305583333333333
PRDM9	-1.89575
SASP	-0.16475
PLUNC	-0.0188333333333333
INTU	-1.11725
HISPPD1	-0.94625
LNPEP	-0.467666666666667
YARS2	-0.798
APCDD1L	-0.9345
ZCCHC4	-0.798
