Hybridization REF	TCGA-AA-A01Q-01A-01R-A002-07
SLC25A44	0.116833333333333
CHD6	-0.3556
PIB5PA	1.02076923076923
SELS	-0.124625
LOC541471	-1.12175
FAT2	0.3075
ZNF81	0.0295
OR4C16	0.3295
FLJ10081	-0.0336
LRRC4	-0.8045
CS	-0.3775
N4BP2	-0.914
IGFBP7	-0.18625
ZNF318	0.1005
NDNL2	0.298625
ZNF609	-0.291625
SIRT4	-1.605
EXOSC10	0.1225
ECE2	0.61075
OVGP1	0.85375
GTPBP3	0.63525
PACS2	-0.0076
C19orf36	-0.997166666666667
ARL4C	-1.337
ATG4B	-1.019
UBQLNL	0.5935
RHOXF2B	-3.326
PLEKHG2	-1.798
GALR1	-0.4925
AQP4	0.0758333333333333
HDAC7A	-0.509166666666667
DCUN1D3	0.261
OR8A1	-0.617
CCRN4L	-0.109125
CBR4	-0.0895
KIFC1	0.361833333333333
SLC7A14	-1.53233333333333
LHX5	0.017
TRPC7	0.0125
LPXN	-0.701
SERPINA1	0.019875
RPS13	-0.0369
BPIL3	-0.3115
PRKAA1	-0.84275
FADS2	-1.22
ENAH	-2.307875
PRO1768	-0.062
APBA2BP	0.187
LIPH	4.35166666666667
C3orf33	-0.34975
RCC2	-0.248428571428571
ALDH1A2	-2.9835
RNF103	1.39075
AHCY	-0.143
ALG12	0.591
CCL17	0.5145
ZNF543	-1.3835
ESRRG	-1.1993
CNGA1	1.81425
RDH5	1.498
OTX1	0.375
PTGFR	-2.28166666666667
CDR2	-1.3115
SELE	2.1135
NLGN2	-1.42283333333333
EXOSC9	-0.64075
ZNF566	-0.487833333333333
KLRC2	-2.625
GPR12	0.971
KIAA0196	-0.26
PDRG1	-0.812
SSR3	-0.318357142857143
MSI1	-0.037
CST9	-0.349
CC2D1A	0.5615
PLAGL1	-0.575722222222222
ZNF778	-0.1245
RNF2	0.3035
KLF6	1.01166666666667
THBD	-0.438166666666667
tcag7.1314	1.08325
NR5A1	0.319
ABCD2	-0.38375
DNAJC7	0.15825
CLEC4C	0.347
TM2D3	0.449375
CCDC4	-0.884
PLAC2	-2.205
DCD	0.0675
FAAH	1.782125
POLA1	-0.0428333333333334
TM7SF2	-0.9325
FLJ39822	-1.76766666666667
FLOT2	-0.456375
MAP4K1	-0.528833333333333
SRP68	-0.0225
C21orf74	0.337
ARPC5	0.101375
LOC126075	1
HECW2	-0.6805
ZDHHC4	-0.719
ANKRD42	0.6742
PDE9A	0.623833333333333
ABCA8	-1.52675
NDUFS2	-0.6055
UBR5	-0.911375
BTBD16	-1.387
LOC554174	-0.414
ZNF20	-1.109
KIAA1843	0.6255
WDR17	-1.017375
C15orf33	0.3725
RNF113A	-0.73175
CAMKK1	0.4875
CLCN2	0.68475
ANXA6	-2.116
LOC340069	0.3865
EMID1	-0.273125
DPM3	0.344416666666667
ELA1	0
SLC25A13	-0.0816
KRT24	-0.0955
SMPD1	-1.39583333333333
TH	0.343375
COL6A2	-1.77935714285714
ANKS1B	-0.3695
GPR126	-1.0665
ZC3H12A	2.308
TMEM47	-1.88333333333333
C2orf51	0.1445
C1orf88	-0.583666666666667
HSF2BP	-1.6065
AKAP10	0.08425
RPAP3	-0.643
KLHDC8B	-0.797875
STOM	-1.4625
MUPCDH	4.1625
C10orf72	-0.676375
PLEKHA3	0.379916666666667
TCP11L1	-1.0635
CWF19L1	0.434875
SPEF1	0.465692307692308
YSK4	0.505
ELN	0.1282
SAMD8	-0.103333333333333
MPI	-0.375666666666667
MEPCE	-0.8093
ABCC3	1.70675
NANOGP1	-3.3405
KCNK17	0.324
HLA-DMB	4.9485
RRAGA	-0.3025
ANGEL1	0.40975
RBM32B	0.414
CPN1	-2.7515
MGC52282	1.4547
HLA-A	-0.160666666666667
OR9G4	0.05
EDNRB	-2.26275
SCD	-0.608714285714286
C14orf80	0.361166666666667
BAGE2	-1.041
RABL4	0.428833333333333
RCVRN	0.2995
SHANK1	0.185
NLRP7	-3.59075
CD226	1.1005
STAT3	0.59625
SYNJ2	-1.9005
TPCN2	-0.825333333333333
WDR36	-0.319
MBD4	0.3015
ROBO1	-1.8296
ST3GAL6	-3.73275
SLAMF8	2.83
ATN1	0.554666666666667
GPR141	-0.0565
KRT36	-0.4395
TPH1	0.332
DDX52	0.461
ZSCAN29	-0.0933333333333334
TRPT1	0.0123333333333333
DPEP3	0.59
DENND4A	-0.26125
TSPAN16	-0.0445
PTCHD2	-0.055
LOC145814	-0.0405
CAP1	-0.4525
EIF5A2	0.5245
NT5DC3	-0.74625
SEPT9	-0.492
SEZ6L2	-0.798
EGFLAM	1.708
VPS11	0.056875
NDUFB5	0.503
CIDEA	0.176
IER5L	-0.6125
N6AMT1	-0.351
FAM83C	0.10525
OXR1	0.235
IRX1	-0.015
DGKB	0.559333333333333
GCN5L2	-0.478
MIR16	0.03875
FBXW9	0.03575
WDR4	0.164333333333333
PDC	0.147
VPS33B	-0.273
HEXB	-0.13
FLJ32214	1.61475
TCEB3	-1.01125
CRLF1	-4.758
ABI3BP	-1.3365
C8orf22	-3.82275
PYCR1	-0.8065
KIAA1706	1.276
CDK5R2	1.0935
WAS	0.06
C12orf60	-1.05075
CCBL2	-0.888625
MADD	-0.40775
C5orf34	-1.6845
WDR42A	-0.0305
KLF12	-1.9925
HSPA1A	-2.523
ITM2C	0.606
DAPK2	4.03816666666667
LOC442590	0.1365
SUMF2	0.570125
CENPA	-1.212
TMED5	-0.566
CDH6	-1.71288888888889
BRP44	0.86475
THG1L	-0.054
GABRA2	-2.70475
C14orf166	-0.5125
MYL1	-1.75216666666667
TNFSF18	0.514
PAP2D	-1.625
PPIB	-0.96475
KLHL4	-1.132875
SFN	0.0376666666666667
CCDC127	-0.58175
FRAP1	-0.7475
GOLGA5	-0.1835
SDCCAG1	0.354625
MGC21675	0.3875
C10orf95	0.87
KIAA1345	-1.89366666666667
C1orf163	-0.6155
LACE1	0.593666666666667
OR10K2	0.185
CENPN	-0.80836
TMED2	-0.20925
UGT1A6	4.9145
ANG	0.332
U2AF1	-0.393666666666667
CASC2	0.8225
NMT2	0.0526666666666667
OSGEPL1	-0.645
DFNB31	-0.7885
SLC6A20	-0.208875
DKC1	-0.18075
FXYD4	0.67275
WDR64	-0.0475
MGC5590	0.4385
CREBZF	-0.3715
DAZ1	-0.1205
PRPSAP1	-0.54775
GCHFR	-0.353
TTC7A	0.015875
LOC196993	0.84575
UBD	3.96383333333333
S100A1	-0.9545
RPL6	0.814333333333333
DNAJB6	-0.4013
NAGS	0.9794
C2orf58	0.163
KERA	0.477
MT1X	-0.0861
UBE2B	0.31
KEAP1	0.39525
MST1	-2.090875
OMA1	0.6515
ABLIM2	2.552
BCL2L13	-0.22475
JAZF1	-1.82866666666667
TMEM63B	1.725
S100A8	1.5112
ARFIP2	0.34575
UROS	-0.297
KHDRBS2	-1.87
POLQ	-0.197125
SOAT1	-1.70325
SPAG4	-2.0815
MRPS30	-0.509166666666667
LOC494141	-1.2685
OR2T11	0.634
ORAOV1	-0.6094
ZNF184	-0.739
TCEB3B	0.2365
ADAM21	0.449
GDPD1	-0.57275
SPINLW1	0.59275
PRR14	-0.0321666666666667
KCTD9	-0.6423
NUDT3	0.40725
KIAA1822	0.021
HIST1H4K	0.4625
DFNA5	-4.58025
GABPA	-0.44325
C14orf44	-0.62875
POLB	-0.95425
PTAR1	-0.105
SEC31A	0.5023
TRIM58	-1.475
TAS2R14	-0.2595
VPS8	0.36025
H1F0	0.595166666666667
PRKCB1	-3.006
UGT2A1	0.4725
TOR1B	-0.109
LSS	-1.08033333333333
C2orf19	0.353
HNRNPC	-0.385857142857143
TMEM100	-3.1565
LOC116349	-0.4745
OR51M1	0.466
CCDC142	-0.6695
ISG15	0.8153125
ZCCHC14	1.072375
CREBL2	0.053625
TGDS	-0.598
DC2	-0.70875
CACNA2D3	-2.48728571428571
ZNF429	-1.39175
LYPD6	-0.687833333333333
SUCLG1	0.765333333333333
OR51I1	-0.0515
MAGEH1	-0.9535
PRPF40A	-0.4385
SMR3A	0.7565
SPINK2	-0.642
THAP2	-1.500125
NPY5R	-1.217125
IRF4	-2.34475
SPESP1	-2.13383333333333
OR10S1	0.212
DTD1	0.17475
TUBE1	-0.61
DDX19A	-0.6525
PDPN	-2.25725
TMEM34	0.0746666666666667
MGAM	-0.16125
COL3A1	4.17833333333333
GFM2	-0.7982
OR5A2	0.362
PSG9	-1.20225
ARHGEF11	-0.116166666666667
IVNS1ABP	0.5753125
SIGIRR	1.75025
DUSP19	-0.628375
DNAJC14	-0.0266
ACSS1	0.6105
IL1RAPL2	0.1125
C4orf30	-0.80375
SEPT4	0.0675
LANCL3	-1.8165
SPAG17	0.203666666666667
PRDX3	-0.18125
HNF1A	1.565625
P4HA2	-0.789
RFWD3	-0.484833333333333
MOV10	-1.00225
DNAJA5	-1.31914285714286
LOC729440	0.64425
LOC200383	1.155375
SMC2	-1.2275
MIXL1	-0.983666666666667
TMEM9	-1.2925
FAM86A	1.1645
ZNF174	0.0375
MYH14	1.15275
CCR8	0.6325
VPS37C	0.397333333333333
GPATCH1	0.258833333333333
B3GNT8	4.5545
TBX4	-0.3945
CNR2	0.495333333333333
PCDH1	1.3615
C5orf29	0.905
OCIAD2	2.21925
PLCG2	-0.46625
KIAA0247	1.67875
HRH3	0.4303
CAPN13	2.8815
CCR1	-0.6249
MGC15523	-0.197166666666667
UVRAG	-0.994666666666667
DNAJA2	-0.0248333333333333
ITGA2B	-0.598166666666667
CLDN5	2.851
PTPRN2	-1.29614285714286
ZNF512	-0.2225
PSAP	0.098
CCDC140	-0.9485
LRRC55	0.295
CYP26C1	0.4045
C8orf47	-2.40575
LYN	0.47975
DUSP6	-0.593666666666667
TGFB3	-1.0608
ELK1	-0.8182
PCDH11Y	-0.4005
HGD	-1.40675
C17orf58	-0.8935
MYO3A	0.4615
SERPINE2	-5.21416666666667
AARSD1	-0.190375
C14orf73	0.47925
ADAM33	-0.033
ZNF491	-0.3945
MAPK6	-0.692166666666667
TCN1	2.24116666666667
SLC24A6	0.783
UBE2R2	0.11
H1FNT	1.001
TATDN2	-0.433666666666667
LILRB1	0.43625
P2RY5	-1.589
NUCB2	-0.74225
C2orf37	-0.0875
SNX27	-0.13
MTA3	-0.129125
FOXO4	0.592875
ID4	-1.8675
SOX5	-3.1735
PXMP3	0.13
OR52M1	0.7605
SFT2D3	0.231375
INA	-2.346
MCOLN1	-0.1975
NFIX	0.8581
CLEC14A	4.0805
HIBCH	0.708
PLA2G5	-0.208
TIMM10	0.0115
MED17	0.198
COL4A4	-2.2535
TPP1	0.261
GJA3	-1.42666666666667
TMPRSS5	0.154
AADACL3	0.365
DNMBP	0.933
ENPP5	2.3635
NQO1	-0.9381
ZSCAN2	-0.245875
SEC24C	-0.903666666666667
GTF2A1L	-0.4665
AXIN2	2.7854
FAM33A	-0.9665
C16orf13	0.4475
SPNS2	1.66225
TAF1	0.04725
AP1G2	0.146
RBM42	-0.1065
HCN2	0.8395
EFHB	-0.939
RUSC1	-0.4695
GRIK5	0.616
USP21	-0.506666666666667
ATAD3C	1.25125
ORMDL2	0.34575
PRSS7	-3.039
PSAT1	-0.934
FLJ13195	-0.0768333333333334
TBC1D1	-0.6345
IFNG	3.3625
OTOS	0.866166666666667
ZNF773	-2.22333333333333
EMD	-0.139
RETN	-0.15825
CCL8	2.6225
APH1A	0.736625
COX18	1.36325
GTF2IRD2	0.76525
CCDC82	-0.737416666666667
PAFAH2	0.0637
NPEPL1	-1.0315
RP11-114G1.1	-0.575
TP53INP1	-0.285375
ZNF300	-3.07383333333333
FOXL2	-3.394
LARP2	0.851666666666667
LATS1	0.15275
HTR6	0.0145
SPOCK2	0.702
RNF144B	1.17383333333333
HTATIP2	-0.38
MGC10334	0.4545
CENTA2	2.51466666666667
FGF2	-3.01075
FXYD7	0.51025
PHYHIPL	-2.0395
GPR34	3.0285
DDX6	-0.429333333333333
OR10W1	0.132
LHFPL1	-1.6
ZNF313	-0.0826428571428572
VPS28	0.58975
AP3M1	0.1959
AKR1CL2	0.16275
TRAF4	0.11125
OR2B11	0.6785
C19orf12	-0.1425
AKAP9	-0.431333333333333
C1orf62	-0.07825
SLC20A1	-1.3376
FAM112A	-0.022
LDB2	-0.555125
MRPS23	-0.7815
KLK5	0.07575
SPTB	0.0188
EFEMP2	-1.28525
EFNB2	1.99825
PCM1	-0.00842857142857137
NMNAT3	2.338875
TSG101	-0.119333333333333
C8orf40	-0.0758333333333333
NOB1	0.0605
ABHD3	-0.014
GTF3C4	-0.0965
PIGN	0.859666666666667
GALNTL1	-2.83625
AEBP1	-1.363
OR9Q1	0.4805
ANKRD2	0.12975
CCL28	1
TRIM38	0.439833333333333
TMCC1	-0.136833333333333
SMG5	0.17225
LRRC7	-1.2465
NCAPD2	-1.23183333333333
C6orf153	-1.14475
C1orf74	-0.431
OTUD6A	0.8065
DCP2	-0.815833333333333
TMEM24	-0.47975
RPL18	0.391833333333333
TMEM177	1.20825
LRRC37A3	-0.2435
C1D	-0.186833333333333
LDHC	-2.102
UBE4B	0.177666666666667
NIT1	0.339625
BTN3A3	0.24725
RASD1	1.8175
COMMD3	0.0655
SHFM1	0.10375
BIRC8	0.445
DUT	-0.092
C12orf51	0.988
LRRC59	0.148333333333333
LY6H	-0.0925
WDR22	-0.334
EDEM1	0.1085
ADH1A	4.765
PANX2	0.1524
CYP11B1	0.421
CDC73	-0.349
GPR172A	-0.26775
GSTM3	-1.99653846153846
KCNA5	-0.203
SERAC1	-0.207166666666667
NFATC2	0.048
ANAPC5	-0.0417
C15orf24	-0.19
NFATC2IP	-0.816333333333333
TNRC6C	-0.288833333333333
MGC102966	-3.183125
FGD5	-0.3385
MED9	0.74375
RAB13	-0.603
C15orf49	-0.3015
CRYGS	1.8451
C12orf53	-0.8491
LOC283693	-0.3965
COX6B2	2.230875
PHF14	0.073625
FAM3A	-0.7285
RPL13	0.2923
PRDX2	-0.5245
FLJ34047	-1.6575
PRMT3	-1.25725
KCTD19	-1.367
TRIM10	1.01566666666667
MGC26597	-0.539666666666667
GCNT4	0.272
GPRASP1	-0.579
CDKN1C	-2.27441666666667
RHBDL2	2.1946
HSPH1	-1.97675
AQP1	2.491875
COL17A1	-0.5869
GFAP	0.207875
CDC16	-0.2215
KIAA1614	-0.171
C6orf118	-0.190166666666667
ZSWIM5	2.26475
FAM83F	4.17475
LYNX1	0.1414375
SYNPR	-0.752
XG	-1.54366666666667
PRSS16	1.636125
KIF13B	1.4785
PCDH9	-2.5625
HIST1H2AH	-0.874833333333333
RBM18	-1.06775
ZNF626	-1.845
HEXIM2	0.143666666666667
ITFG1	-0.647
TUBG2	-1.522
SFRS7	-0.180416666666667
C9orf14	0.8175
EXTL1	-2.193
GBP3	2.84566666666667
WDR5	-0.90375
RARG	0.216666666666667
MYO7A	0.25875
CECR6	0.87475
C13orf3	-0.13975
SFRS18	0.035625
ACVR1B	1.08883333333333
PSMD1	-0.1838
C7orf31	-1.0495
ILVBL	0.0675
IFNGR1	0.7475
RNF186	5.69975
NOL9	0.235
MAGEL2	-1.70525
SLC29A2	-0.02625
NHSL1	-0.1385
RBMX	-0.485
PSORS1C2	0.63375
RAD51L3	-0.638083333333333
LCN6	0.66425
ORAI2	-1.839375
BRUNOL6	0.9673
OR4K5	0.2725
CDC123	-0.54675
MSLN	1.3815
WWTR1	-3.372
ZNF700	-0.142
COBL	-0.3855
PPP1R16B	0.36825
GAS7	-1.3055
MDN1	-0.47525
HAAO	0.8415
C9orf68	-0.09775
TNFAIP2	1.382125
FOXN1	-0.247
hCG_2033311	0.871833333333333
ATP6V0D2	1.9042
RPL41	1.194
SLC38A1	-0.808625
ARHGAP6	-1.92108333333333
ADAD2	-0.3225
PHF20L1	-0.5563125
MCM3AP	0.149666666666667
ST3GAL3	-0.708666666666667
SNX1	-0.269333333333333
ELF5	-0.73975
PARP3	0.965125
RBM8A	-0.440375
LINGO4	0.704
ITGA9	-0.00283333333333333
ZFR	-0.28625
ACSL6	-0.533375
FLJ20699	1.5465
DAOA	0.2935
FABP4	1.554
KCNB1	-2.017
CANX	-0.2012
SLC25A28	0.7255
ADIPOR2	0.66275
ECHDC2	2.043
SMA4	-0.07525
FRZB	1.763875
PABPC1	0.550833333333333
DMRTB1	-0.222625
APOBEC3G	-1.32925
CATSPER2	1.29083333333333
CUEDC1	-0.755333333333333
STARD9	-0.419875
CLDN8	0.150625
LOC23117	-0.113045454545455
E2F6	-1.15155555555556
TMEM126B	-0.732
DPY19L4	-0.5655
GIMAP5	3.3605
NDUFA9	1.28416666666667
FAM77C	-4.9355
CTPS2	-1.28125
LOC51035	0.25475
WDSOF1	-0.978
EGLN3	-0.392375
PITX3	1.1895
OR52E8	-0.751
GRM4	-0.055
KLK1	2.58866666666667
GPM6B	-4.451125
RRAGD	-1.68866666666667
PAGE5	-1.97525
UCHL5	-1.54833333333333
ULK3	-0.164
AIM2	2.48733333333333
PNO1	-0.91
OR2F2	0.6165
GNAT2	0.7155
SIX1	-1.924
ST13	-0.240666666666667
ZBTB44	0.780875
TIMP2	-1.768
ZMAT4	-4.64975
GTF2IRD1	-0.578833333333333
ZNF19	0.159333333333333
ZNF714	-1.58375
RSC1A1	0.149
C9orf80	0.1535
PSMA8	0.218166666666667
TMEM141	1.4655
COX4I1	0.765428571428571
CTAGE1	0.0923333333333333
DTWD1	-0.29325
HSD11B1	0.28325
KRT6B	-0.94725
ARID4B	0.09025
LHFPL3	0.2995
WWP2	0.44325
ZNF326	0.0706666666666667
RGPD1	-0.175
CTSH	-0.487333333333333
FASTKD1	0.7185
PAF1	-0.0475
TTC9C	-0.42375
IFT57	0.5744
PRSS36	-1.134
IL20RB	-0.5795
ZNF592	0.207833333333333
DCTD	-0.8081
CFP	1.722
MFNG	-0.973
JMJD2B	-0.0705
ALDH3B1	-0.608125
THSD4	-0.786
KCNJ5	1.14533333333333
LMNA	-0.8195
TBCD	-0.13775
ZNF250	-0.333666666666667
CASQ2	-0.02
PEG10	-4.464
PRAME	-2.787
NP	1.134375
TRIM59	0.408333333333333
ZNF12	-0.343
XTP3TPA	0.36825
SIGLEC7	-0.724
PANK4	-0.72975
FAM70A	-3.05066666666667
SNED1	-2.42875
HIP1	0.0316
RAET1E	-1.038
AMAC1L2	-0.85
AHNAK2	-2.58775
TOE1	-0.244333333333333
RECQL4	-0.653
SPRYD3	0.6375
DPAGT1	-0.4095
MAGED2	-1.1081
ANKRD55	-1.25525
TRPS1	-2.83508333333333
DOK7	-1.37675
TFPI2	-5.70725
GTF2H3	-0.4465
CYP4F11	1.033625
LHX2	-1.98916666666667
ATG16L1	1.29933333333333
ASB12	0.62
C1orf116	3.478125
NF2	-0.35105
POM121	-0.1717
PHYHD1	-0.9947
TXNDC17	0.141666666666667
DKFZp779O175	-0.5245
NUP62	-0.0531428571428571
MYO18B	-0.742833333333333
PRAMEF1	0.629
TCBA1	-0.022875
TMEM168	1.688
FJX1	-1.236
CLCF1	-1.48275
SEPN1	0.035625
IGSF2	0.61775
NUDCD1	-0.688666666666667
TFF3	4.9295
NDFIP1	-0.326357142857143
CHCHD4	-0.0035
TNR	0.37
CUTA	0.0908333333333333
USP44	-4.07575
DPP10	0.154
IWS1	-0.269166666666667
PCGF1	-0.7195
SULT1C4	0.206
NTF5	-1.48333333333333
PTPN13	-4.286
SSTR5	0.099
SFRP1	-5.019625
IDH3B	-0.744875
SUOX	0.893833333333333
TMCO5	0.289
GOLT1B	-1.36425
MIB1	-0.765642857142857
PCDHGB1	0.038
SUSD1	-0.4635
ICAM5	-1.212
PAPOLB	0.1365
URM1	-0.5569
TMEM106B	-0.177166666666667
LRIG2	-0.3145
SLC27A5	-0.464
CLIC6	-1.1691
ZNF420	-1.3935
SCN9A	-1.6075
KIAA1909	-0.751
ELMOD1	-2.263
PRKAG1	-0.689
FAM64A	-0.183
EEF1G	0.34045
SMAD5	0.05225
INCENP	0.012
WASF2	-1.7145
GARS	-0.8533
CDK10	0.175
HLX	-0.8195
MDM4	-0.29625
ZNRF1	-1.05178571428571
HHATL	-1.56066666666667
FAM21C	1.2643
HIST2H3C	-0.636
PFDN2	-0.05525
ZNF200	-0.2215
NDN	-2.779
HBA2	-2.2555
FBLN5	-0.6895
PUM1	0.218857142857143
TNNT1	-2.42333333333333
C19orf59	0.126833333333333
HNRPH2	0.573
RAB7A	0.352166666666667
PMS2	-0.220375
BIRC3	1.37033333333333
NRSN2	0.239625
OR52K2	0.320833333333333
SPOCK1	-3.03885714285714
H2AFY	0.33275
RXRB	-0.402
ZNF638	-0.293166666666667
ANKRD45	2.08925
ACTN4	0.784166666666667
FXC1	0.485
EIF2B5	0.26575
VPS33A	-0.4615
PINK1	-0.0445
FAM106A	-0.17
SKIP	0.0645625
GAPDHS	0.605666666666667
MUM1L1	-3.06175
PSTPIP1	0.9655
CNTNAP1	-1.5581
CYP26A1	-3.97375
APOL2	0.5732
TACC2	0.459125
COX7A2L	-0.0432142857142857
HSD17B1	0.050375
ARRB2	0.43975
SLC7A6	0.2242
HSD17B10	-0.472
RBJ	-0.0415
NUP155	-1.58
MRPL10	-0.273333333333333
CYCS	-0.06625
CCDC46	-1.541
TECTA	0.0925
GNAL	-1.05175
LPO	-0.155
PEBP4	-0.228
DDX11	-0.758
C18orf12	0.8495
TAF9B	-1.28425
IMP4	0.29825
RPA4	-1.085
NDUFS1	-0.01425
UPK1A	-0.595666666666667
ARRDC2	0.603166666666667
C18orf20	0.9455
AES	-0.166571428571429
CD2BP2	-0.750166666666667
C16orf54	0.3825
UGT2B17	3.54525
FGFR1	-2.559
CEACAM6	3.3232
CHRM5	0.103
CERK	-1.650625
AP3S2	0.0995714285714286
ANKS4B	2.265
CLCNKA	0.177166666666667
ZNF208	-1.6075
HLA-DRB5	4.997
CARKL	-0.13275
GOT1	0.736
CASP6	0.92575
HOXA1	-0.009
RCL1	-0.0435
ZNF181	0.0338333333333333
RAB40B	1.676
MRPL38	0.43275
LRRN2	-0.9095
C3orf25	0.534
OR5D14	0.038
OR10AG1	0.5475
BET1L	0.1347
FRY	0.556
AK3L1	-2.20875
CSF3R	0.598833333333333
POLR3K	-0.861833333333333
ATG2B	-0.569666666666667
EPS8	0.896
DARS	-0.766875
C10orf56	-1.365
DAD1	-0.317083333333333
RIOK1	-0.299333333333333
HERC2	0.02375
HSD11B2	4.602
FAM96B	-0.0875
MGC13057	-0.74175
BSN	-0.7705
CAND1	-0.317833333333333
HCST	1.8855
ACTR10	-0.458833333333333
OR8D4	0.32
NASP	-1.154
COL9A2	2.05816666666667
LYZL1	-0.7705
GPC5	-2.01575
TBL3	-1.10566666666667
CENTD2	0.1952
OR5AP2	0.222
TLR1	0.01875
LMO6	-0.1155
ZIC2	0.334875
CPNE5	1.7895
ZMYND15	1.29
FLJ22374	0.29375
CCDC106	-1.03025
PARP16	-0.24925
PDIA3	-0.055
C14orf126	-0.02
CECR2	0.0815
SFRS1	-0.270071428571429
FIGLA	0.4225
DCP1A	0.205
MGC45800	-2.1403
TEKT1	0.474833333333333
C10orf67	-0.9505
CLN5	-0.6645
NTN2L	0.4425
GLE1L	-0.699
CES2	0.7964
GNAS	-1.772
DDX53	-0.0525
TSPAN13	1.47675
MRPL52	0.3883
SPIRE2	1.219
TAS2R39	0.16675
SCUBE3	-0.2295
UCRC	0.3866
CDKL3	-1.288
KIAA1715	-1.2962
ZNF345	-1.8305
RTF1	0.066
DHRS7	-0.29275
RIPK4	-0.578166666666667
EXOSC2	-0.105666666666667
MS4A2	0.14425
FGF17	-0.4
WDR59	0.398875
EVI2A	-2.3505
IL17RC	0.441666666666667
HS3ST1	3.47925
ITGB1BP2	-1.122
RBPJ	-0.896666666666667
GIMAP1	2.3175
INE1	0.400666666666667
ALDH18A1	0.5325
TPI1	-0.582
GATA6	3.9175
CABP1	-1.1935
ZNF484	0.14875
DAPK3	0.3055
GJB1	1.378
PIN1	-0.615125
SLC6A15	-3.24091666666667
CNO	-0.07525
RIN2	0.5485
FRRS1	-0.555
CYorf15B	-3.38375
DMRT3	-0.546875
ATAD1	-0.096875
OTUD4	0.0992222222222222
ATOH8	-1.75375
ZSCAN16	1.154125
ASCC1	-0.65575
OTUD3	0.56925
MGC33212	-0.785166666666667
YME1L1	-0.095625
RP11-218C14.6	-0.1785
PCBP4	0.43175
TNFRSF10A	1.04675
CDH10	-3.977
KL	0.578625
SCP2	0.472333333333333
C9orf119	-0.285375
SON	-0.667
MAFK	0.524
SBNO2	-0.4945
SLC6A6	-0.56275
SC4MOL	-0.454375
FAM35B	0.526625
PPP1R9A	0.7095
PDZRN3	-1.47875
CXorf20	0.724
C6orf126	-1.16275
AVEN	0.33175
FLJ21075	-0.1445
C14orf132	-3.698375
PCK2	0.38875
GUCY2C	6.353
BARX2	-0.8275
PEX11G	0.464
DAO	-0.375333333333333
C10orf49	-0.003
EDNRA	0.583666666666667
PPP2R5A	1.1978
DDX39	-0.403166666666667
SERF1A	-0.015
ASCIZ	0.0377
FNDC8	-0.23725
PTMS	-0.392375
PHF7	-0.64325
PIP4K2B	-0.357125
HHLA2	1.91875
BDH2	-0.0863
APOBEC2	-0.12325
PENK	-1.468
SMAD9	1.9385
MT3	0.23375
RGL1	-1.079
ATG10	-1.314
DLGAP4	0.514
APPBP2	-1.11285714285714
BACE2	1.29407142857143
LOC339344	1.0315
ZNF395	-0.539125
HIST1H2BL	-1.51825
ZNF467	0.69125
SLC25A21	-2.02475
PALM2	-1.32233333333333
NSUN5C	-0.527
IL5	0.4889
CLSTN2	-2.7715
ANXA8L2	-2.56575
PTGES	-0.428125
GDAP1L1	-1.72383333333333
OPRK1	-1.29333333333333
WDR20	-0.00858333333333333
C12orf4	0.402375
NUP88	0.02625
XRCC6BP1	0.320833333333333
FCGBP	6.17421428571429
LEMD2	-0.11175
NOMO1	-1.26825
C10orf79	0.08225
ZNF79	-0.0695
OCRL	-0.3188
HSPA8	-0.12025
DIDO1	-0.179333333333333
PLA2R1	0.028
COG3	0.9093
NGDN	-0.09475
CBFA2T2	0.996875
PNOC	-1.59925
PRRG1	0.75425
AGGF1	-0.078
DPF2	0.318
YIPF7	0.2905
TRPV5	0.80775
ZNF322B	0.103
MED12	-0.706666666666667
CARS	-0.6145
ABCC11	-1.38666666666667
C9orf25	0.112
MYH1	-0.279
FRYL	2.64158333333333
AGTRAP	-0.34975
MMP27	0.3375
ZNF432	-1.210625
OR8D1	0.376
OR13D1	0.52975
VWA1	1.12425
STON1	-2.5145
IL5RA	-0.0865
PERP	-0.2451
C10orf107	-1.57716666666667
TNFSF12	1.182
FN1	-2.76183333333333
MTR	-0.556666666666667
PHLPPL	-0.343333333333333
ZNF425	-1.364
DHFR	-0.511666666666667
PPP1R12A	0.25875
RSPO2	-1.644375
ZNF7	-0.27675
ZNF583	-0.75975
TPMT	0.3715
GPR132	0.3105
OR2T12	-0.1405
SERTAD2	-0.2917
ATP1A1	0.3311
FRMPD3	0.72325
ZNF672	0.05025
PLXNB3	-0.78625
EML5	-0.19
FAIM3	0.387
UBQLN2	0.58525
SORCS2	-1.528
PRIM2	-1.5725
ACVR2A	1.8965
YWHAZ	0.316083333333333
PGM2L1	1.02385714285714
GNAO1	0.143571428571429
RPL10	0.0571
RPS6KA6	-2.566
PFKL	-0.0531666666666666
SH3D19	2.453625
AURKB	-1.27666666666667
ZC3H6	0.871
DISC1	0.156666666666667
FLJ39660	0.298666666666667
TMEM25	-1.053
OSBPL10	-0.979875
CLTCL1	-1.1065
ALG6	-0.73175
CATSPER4	0.489
LRTM1	-0.382
RRAD	0.434833333333333
TIPIN	-0.76625
CARD14	-0.030875
RBM9	-0.509666666666667
RASSF4	1.216
SLC25A18	-1.27366666666667
C6orf58	-0.209333333333333
IGHD	0.9385
PLA2G6	0.4305
