Hybridization REF	TCGA-AY-4071-01A-01R-1113-07
TUBB2B	-3.94316666666667
RTN4IP1	0.097
CR1L	-2.5345
CEND1	0.25175
C12orf41	-0.928833333333333
RNF31	-0.846
UBN1	-0.263666666666667
C17orf32	0.371875
SLC5A7	-0.6405
GPR92	3.19133333333333
ESAM	1.267
CTNNA1	-0.106166666666667
HRBL	1.2401
CBX4	-1.08125
TMEM182	-0.11625
SH3TC2	1.6795
IL10	-0.52675
PXMP4	2.0495
RNF167	-0.2384
PAK7	-0.5845
ETV3	0.5745
ATPIF1	0.484666666666667
LOC554207	-1.91866666666667
OR8H1	0.2635
WDFY3	0.05525
DPM1	0.72175
GPSM1	-0.7065
WDR92	-1.1952
LRP1	1.12266666666667
ANKH	0.0765
THUMPD3	-0.89825
POLR1B	-0.956
OLFM4	10.0906666666667
RAD9B	-0.09275
TSPY2	-2.827
PAX6	-2.3525
SCG2	-2.89975
SLC17A6	0.15525
FMO3	3.71828571428571
PADI4	0.191333333333333
TUBB4	-1.3951
NLK	-1.01525
POU4F3	0.283
SDF4	-0.19425
ITGBL1	0.357666666666667
NETO1	-2.060125
TAP2	0.487625
ABBA-1	-0.9545
GNAI1	-1.056
VPS4B	0.96775
NOPE	0.4542
GALNT6	1.32116666666667
SESN1	1.081625
GBE1	-2.10822222222222
CLASP1	0.186
RASGEF1B	2.12
ACOT11	1.79542857142857
AFAP1	0.3985
OR2H2	0.087
DPY19L2P1	-0.7915
DZIP1	-2.3795
SEC22C	-1.41875
GPR161	-1.22283333333333
RNF146	0.37275
WDR74	-0.80875
GALP	0.303
PURA	0.8
DNPEP	0.384083333333333
RP11-78J21.1	-1.68825
ERBB2	1.594
FANCM	-1.52841666666667
NEO1	1.60966666666667
DDX3Y	-4.265
RPS3A	0.40675
MXRA7	-1.45514285714286
LGALS3	2.30183333333333
GLT8D1	-0.1205
CFL2	-2.1475
UPB1	-0.22075
NAP1L5	-0.53525
CLDN14	1.7975
DHX38	-1.0415
BTBD1	-0.24425
TARS2	-0.215333333333333
ABCF1	-0.8207
FCF1	-0.0306666666666666
LRRC49	0.9795
GUCY1B2	-2.244
C1orf177	1.90816666666667
SMARCA4	-1.73578571428571
LRP8	-1.48816666666667
TAGLN3	-2.28625
MRPL14	0.19475
TTRAP	2.154
ZDHHC20	1.62875
NFE2L3	2.32875
KIAA1377	-0.726625
PALMD	-0.747222222222222
TMEM43	-0.723
TTL	-1
STAT5B	-0.462333333333333
SSB	-0.894625
OR10H5	0.4965
SLC22A13	0.23475
AKAP3	-0.25275
TIMM23	-0.156666666666667
OAS2	1.56625
KIAA0423	0.10275
TRIM11	-0.150833333333333
GLIS3	-0.356285714285714
TMEM50B	1.30533333333333
ARHGEF4	-2.22871428571429
DEGS1	-1.41918181818182
TBL1XR1	1.32543333333333
G6PD	-1.6655
SP140	1.4692
MUC17	2.14353846153846
NUDC	-0.8282
DNAJC5B	2.3135
SCARA3	-1.74566666666667
CPA3	6.49833333333333
BCAT2	-0.660125
MFN1	0.3303
NRG3	-1.4235
SNX11	-0.147
PLEKHH1	-0.171833333333333
GPR177	0.09
HCFC2	-0.018
TCAP	-0.095
MOCOS	-1.1615
C14orf93	-0.48075
PRDM10	-0.445833333333333
SLC16A4	0.294454545454545
SRGAP1	-0.5125
VIP	6.2145
DUSP27	-0.129166666666667
LILRA1	0.489
MC2R	0.0375
MGC24103	-2.34775
MBTD1	-2.851
FUT11	-0.683166666666667
USP33	0.5619
C15orf39	-1.92725
MAP3K12	-0.543875
PAAF1	-0.962333333333333
BARHL1	-0.328
FLJ16165	-0.57
PIWIL2	1.12
SYNE1	0.315222222222222
CMTM4	0.49525
TSPYL1	-0.425
GUF1	-0.654333333333333
TMEM157	0.937
WDR44	0.78425
HIST1H3C	-0.0905
DKFZp666G057	-1.45
RNPEP	-1.02
GAS2L2	-0.0578333333333333
ADH4	-2.2995
GRPR	-0.707
FBXL17	0.692
ZBTB10	0.436545454545455
Gcom1	0.696444444444445
HTRA1	-1.1488
ZNF585A	0.420333333333333
SLC26A2	3.782
OTOP3	0.203166666666667
WISP1	1.79011111111111
ATP2B4	-1.59272727272727
FLJ10769	1.15375
CRAMP1L	-0.666125
CHST12	-1.684
RAB22A	1.84733333333333
TARDBP	-0.323857142857143
STAU1	0.6645
CRB3	3.51933333333333
MIG7	-2.22975
CHMP1A	0.436666666666667
ZNF160	-0.477375
B3GALT6	-0.498875
BARX1	-2.97383333333333
C6orf167	-1.38325
NXNL1	1.2495
DHX29	-0.1885
HADHB	-0.05575
PLXNB2	-0.030625
ILDR1	-1.156
SLC15A3	1.48525
GAS2	-0.982
C20orf69	0.648
NUMB	-0.024
TNIP1	-0.170625
MESP1	0.747666666666667
PSKH1	-0.122
NSFL1C	-0.368
RHOG	-0.32075
HEY1	-2.98866666666667
KNG1	-0.01225
ITGAX	0.8428
LIN9	-0.348
CANT1	0.50925
XRN1	1.074
CCDC96	-0.233888888888889
HEATR6	-2.168
GNG7	-0.852333333333333
RUNX2	0.476875
SOX1	0.704833333333333
FCRL5	2.3004
ZNF99	-0.27475
FAM9A	-0.697
SNX22	0.541166666666667
MBNL3	-1.45016666666667
ODC1	-0.1998
ADORA2B	1.4025
NR2F6	-0.66325
ZFYVE16	-0.594388888888889
SYNJ2BP	0.9052
POLE	-1.696375
E2F2	-1.149125
THRA	-0.0135000000000001
PTGES2	-1.36733333333333
HIP1R	1.47616666666667
TMUB1	-0.3035
ENO3	-2.37875
RSPH10B	-4.044
CXorf39	2.012375
IRGC	0.03925
GPR109B	0.3075
FLJ13305	-1.295
LCE3A	-0.387
TNFRSF18	-1.58066666666667
DET1	0.3545
TRPM3	-0.0598181818181818
C16orf79	-1.2245
FECH	-0.909333333333333
RAP2A	1.73983333333333
CRIP1	0.248166666666667
AZIN1	0.279
SLC7A7	4.28775
IL10RA	0.7971
TMEM64	-3.2595
CDC42EP4	-0.1741
C16orf58	0.3084
ARG2	-1.317
POU5F1P4	-3.47025
FAM62B	-0.00762499999999998
DNAH8	-1.96633333333333
ASH2L	-0.00212499999999999
TSLP	-0.0743333333333333
CNTNAP5	-0.107
TMEM16C	-0.57275
IFNA14	
SLC1A3	-1.551625
CABYR	-2.17275
BCL7B	-0.2918
NUDT13	-0.522833333333333
C13orf28	0.126333333333333
C1orf53	1.28675
ARL6IP4	0.4152
RPL35A	0.366
EMR3	
RAB40C	0.311666666666667
SLC41A1	-0.711
LRCH1	1.0615
LY6G5B	-0.5035
FAM124A	-0.927142857142857
MGC10981	-4.17266666666667
CLIP3	-0.4968
MAP4K2	-1.277
CHIC1	0.97
SULF1	3.3585
C20orf30	0.464428571428571
PRDM5	-0.138875
ELOVL1	-0.77275
C11orf48	-0.508125
SLC39A10	-0.60275
KCNV1	0.500333333333333
ACP1	-0.7216
ZMYM2	1.156875
B3GNT6	0.2885
C9orf69	-0.3725
C2orf15	0.58525
C20orf166	0.2785
HSP90AA6P	-0.477
EDG7	-0.5195
NEURL	1.290125
LPL	-1.2695
CLEC2D	-0.310076923076923
GRRP1	1.11383333333333
CD8B	-3.0526
HIST1H3D	-0.9195
SLC6A12	0.00562500000000003
FAM27L	-1.801
CD84	0.89
RASA1	-0.1365
PHKG1	-0.403
MAGEA11	-1.656
IMPA1	0.1836
NPM3	-0.6595
RARRES1	4.4305
SH3BP1	0.2865
B3GNTL1	-0.917
ARPC5L	-0.744
KLHL26	-0.87375
SIM2	1.310125
GJC1	0.591
C20orf194	-0.9425
EXO1	-2.9135
SLC2A2	-2.49916666666667
LOC285074	-0.36425
LRG1	1.8685
KIRREL	-1.096
PIK3R1	0.303692307692308
C4orf34	-0.77975
MAF	-0.177277777777778
ADCY4	3.55316666666667
ZMIZ2	1.131
SLC46A3	3.44466666666667
STAMBP	0.153166666666667
CCDC16	0.2365
MS4A12	3.2185
TCF20	0.74325
LRRC46	-0.2955
C20orf152	-0.65375
MRPS6	0.219375
ABCB11	-0.1485
KCNC2	-0.2348
CDH19	-1.5945
C9orf123	1.07133333333333
SSH3	0.44375
LDLRAD1	-2.8985
CCBE1	-0.97825
ZNF135	-1.162875
TAAR1	0.002
WFDC12	0.021
CCDC42	0.0468333333333333
FLJ12529	-1.47725
PER1	-0.9365
TIMM50	0.0223333333333333
SMARCAD1	-0.6985
FAM26C	-0.1355
TP53TG3	-3.67583333333333
SH3RF1	1.3826
LMCD1	0.799
GPR63	-0.095
FLJ21986	-1.21225
AIFM3	3.7405
MICAL1	1.09016666666667
BLZF1	0.192333333333333
IQCA	-1.15066666666667
PCDHGC3	0.605
SAC	0.824666666666667
BCL6B	1.10033333333333
DDO	1.162
MARCO	1.109
DCHS1	0.780333333333333
C1orf170	-1.363
CD200R1	0.6246
C22orf15	-0.2035
SEPT11	0.302166666666667
ADNP	-0.11125
UST	-2.1098
C13orf34	-0.187166666666667
RFFL	0.933642857142857
APBA3	0.435
C2orf60	-0.249625
CUTL1	0.1187
PMS1	-1.17714285714286
ZNF689	-0.1855
EIF3E	-0.302166666666667
IL9	-1.178
RPL31	0.068375
LY9	0.644833333333333
ATP2B3	0.58775
KDELR2	1.33641666666667
TFCP2	0.053625
NLRP12	-0.483
FLJ45422	0.4655
TLE4	-0.5131
ZNF570	-0.86
FLJ43806	0.318
TLK2	-0.746125
CIR	1.246
MARS2	0.699
COL24A1	-1.00675
SDF2L1	-0.2675
HIBADH	0.470666666666667
IGFBP3	-2.12228571428571
C12orf23	0.39275
PSPC1	-0.129
C20orf43	0.90775
TRAV20	0.896
ARHGAP24	-0.70825
KIAA1975	-1.570375
C1QA	4.0364
DNTT	-5.358
C10orf6	-0.556909090909091
C11orf41	-2.46142857142857
HNRPF	0.23725
COL11A1	4.4925
UBAP2	-0.152833333333333
CDKN2AIPNL	-0.917
C20orf174	1.635
SPRED2	-0.27875
PLA2G12A	-0.2715
ICEBERG	-1.4378
SCN10A	-1.8725
C11orf65	-1.41875
GBP5	6.028
PITPNC1	-0.1775
POU3F3	0.9225
NCOA7	4.129375
LIN7C	0.3434
LOC348840	1.3175
NKX2-2	-2.216
ANKRD13D	-0.576
LOC123688	1.0285
FUT2	3.733
TAAR8	0.9885
FZD4	-1.24841666666667
PNMA3	-1.21666666666667
OR4L1	0.4495
WIT1	-2.30425
EXOC3L	1.606
ATPBD4	-0.2648
KRBA1	-3.26625
UBXD6	-0.17625
HOXB7	0.770142857142857
C7orf23	1.444
UNQ338	-0.19225
STAB2	0.45725
CDC20B	0.745666666666667
IRF9	1.97675
CENTG1	-0.176333333333333
TNPO2	-1.0975
MCPH1	-0.57025
BMS1P5	-1.039
SLC26A7	0.7975
HIST1H3J	1.13325
C9orf3	1.1735
LBH	1.86975
MYO1D	2.33825
PTDSS2	-0.65525
NFU1	0.89175
DEPDC4	-0.635
WNT7B	-0.57
GLP2R	-0.351833333333333
SETD4	0.1912
DYNLT3	0.9297
FKBP11	0.667333333333333
SESTD1	0.0905
FLII	-1.035
RPS16	0.3843
CHPF	-0.747333333333333
CSNK2A1	-0.192333333333333
SUMO1P1	-0.483
FKBP6	-0.6015
ZNF214	0.296166666666667
TWIST1	0.2836
DDX56	-1.03433333333333
TRAM1L1	-0.2663
EPO	-2.954
MRPS18B	-0.15825
ZNF682	-3.114
RPL14	0.0876666666666667
MAFF	1.44875
LOC51136	0.92675
LY96	0.4875
DDX20	-0.9015
ABTB1	0.737
ARL5A	0.8874
CCT6A	-0.79025
HEPACAM	-0.3366
EHHADH	0.212333333333333
RBAK	0.2295
CGB1	3.05425
ITGB5	-0.1739
YIPF3	-0.2955
FKBP2	-0.091
NR1D1	0.0136
TMEM110	-1.0485
NEK2	-1.07683333333333
PRAMEF8	-2.88725
C20orf52	1.55283333333333
PCDHGA3	-0.586
VWA3B	-0.178333333333333
NDUFA5	-0.066
THAP9	-1.05275
FLVCR2	0.294666666666667
AP1S1	1.205875
SMAD6	-1.7355
SAV1	-0.936375
SAT1	1.757
ZNF251	0.3925
ADAMTS7	0.2828
RPP38	0.07725
C1orf211	-1.796
YPEL2	1.61605555555556
RBMS1	-1.7615
ZNF445	-0.375666666666667
NRXN2	1.26666666666667
PGBD4	-0.566857142857143
UGT2B28	0.4205
WBSCR16	-0.311
NLRC3	0.547625
ASTL	0.313
ST6GALNAC1	3.761
ZADH2	0.484125
MLLT4	1.19908333333333
ARL6	0.1755
MEF2C	-0.0455
CBFA2T3	-2.848
AFF3	-0.798692307692308
COG7	-0.1255
MYB	-0.278666666666667
PLXNA3	0.4715
XRCC2	-2.17383333333333
MMS19	-1.12075
ST8SIA5	-0.844714285714286
CHPT1	0.587833333333333
KIAA1712	-0.80225
OR6X1	1.5335
ACTR3	0.645125
UGCG	0.185
OR4P4	0.704
ZAP70	-2.1105
LPP	1.5385
ZNF485	-0.40725
PTPRCAP	0.88625
IL12RB1	0.447
ATRX	0.1721
CHST8	-2.353
C14orf109	0.5795
ARV1	-0.38225
NMB	0.0771428571428572
COX5A	0.291
EIF6	1.15925
MPPED2	-1.74483333333333
SEMG1	0.622
CHRDL1	0.3265
TRAF3IP2	-0.4915
WNK2	0.1855
LILRA4	1.8545
LAMA2	2.66275
PXT1	-2.609
RLBP1	-2.86425
CD300C	-0.32375
SLTM	-0.52575
FLJ10404	-0.3406
APOBEC3D	-2.48916666666667
RENBP	-0.5315
ATXN7L1	0.5825
NID1	-0.5205
TUBGCP3	0.00437499999999999
ITIH5	1.236125
CCDC110	-1.92066666666667
C8A	-2.4705
MGC87042	-1.2905
HOXC13	-4.0875
TFDP2	-0.598
HCP5	1.96125
POLI	-0.4365
UCN	-1.65166666666667
ZNF764	-0.2205
C8orf45	1.29375
FHL3	-1.983
SPATA5L1	0.2465
MMRN2	2.18383333333333
NDST1	0.100666666666667
COL20A1	-0.3405
ZNF248	-0.609166666666667
PELP1	-1.38483333333333
MBL2	-2.034
RNF41	0.13175
C5orf24	0.75875
THOC5	-1.17414285714286
SERINC3	1.20433333333333
RP11-151A6.2	1.28775
CDCP2	0.15325
HIST1H2AA	-0.161
C11orf75	1.27283333333333
FKBP7	-0.786
DDOST	-0.22175
GPNMB	-0.847333333333333
TTF2	-1.2485
KCNT1	-0.021
SLC39A14	0.40075
NGRN	-1.6799
GPR137B	1.6895
MECP2	-0.00337499999999999
PSMA1	0.39775
C16orf73	-4.32725
TMEM60	0.705166666666667
CSN3	-0.967
NOS1	0.300166666666667
RAB7L1	-0.6635
YBX2	-0.442
KIAA1166	0.56525
FUBP3	-1.17616666666667
ABCG1	3.131
ACACA	-1.01875
ARL11	3.1804
ATOH1	0.6405
ODF1	-0.0594
CREB3L3	1.12716666666667
TMEM127	0.777571428571428
DSCAML1	-0.59925
PLN	4.3456
LYPLA1	0.895916666666667
PRDM9	-1.17575
SASP	-0.86675
PLUNC	0.0835
INTU	-0.1155
HISPPD1	0.5245
LNPEP	-0.101833333333333
YARS2	-0.57
APCDD1L	-2.1635
ZCCHC4	-0.5764
FBXO22	-0.915666666666667
TTLL13	-0.3865
ZNF669	-0.892666666666667
PTGDR	0.715
DDX27	1.05525
KIAA0409	-0.278333333333333
GJB6	0.983333333333333
ASB8	0.0695
PLP2	1.21183333333333
MEPE	-0.459
OR10J5	0.2165
KRT222P	-0.521333333333333
COQ7	0.6655
C1orf101	0.300666666666667
RERG	-1.03
CHMP5	0.82875
THAP11	-0.364375
ZNF43	-1.41833333333333
ZRANB3	-2.37866666666667
KRT13	-0.780375
MRPL19	-0.569875
RBBP9	0.323375
SPATA17	-0.434
BXDC5	0.113333333333333
PAFAH1B1	-0.562666666666667
MAGEE1	-0.55525
OSTF1	0.47725
KIAA0323	-0.213583333333333
TXNDC13	0.59
CNTN4	0.684833333333333
LCE1B	0.17
UNQ501	0.0405
ZNF154	-0.765
C3orf64	0.49125
SYT5	0.152111111111111
PON1	0.675666666666667
FLJ10357	-0.624875
ATP4A	-0.447
GNPDA1	-1.18783333333333
MGAT1	0.588333333333333
C14orf121	0.60975
SLC35B2	-0.70975
MIER3	1.532
CHEK1	-2.005625
ZNF8	-0.935833333333333
TXNDC1	-0.639166666666667
CKB	1.1617
RTN3	-0.180428571428571
FZD2	-2.59666666666667
PART1	-1.683
PSMB6	-0.4935
PCDHB8	-1.0975
PHC3	1.55922222222222
PPP1R8	-0.597
NOVA2	-0.811833333333333
TNFRSF11B	-1.132875
GOLPH3	0.3405
UBLCP1	-0.7185
SUHW3	0.12675
TTLL1	-0.669
OPN4	0.2185
OR13G1	-4.75
ZPBP2	0.479333333333333
HSD17B11	1.3005
C9orf50	0.1015
DHDDS	0.168071428571429
CTSW	0.7065
NEFM	-3.2125
MRPL28	-1.1875
SYN1	0.138166666666667
PIGV	-0.0228333333333333
ZIM2	-0.42725
APBB1	-0.523666666666667
SND1	-0.583
C1orf123	-0.278166666666667
CHD3	-1.63775
BHLHB8	0.80775
RNASE2	0.3195
BCAP31	-0.430875
SLC25A44	-0.227
CHD6	-0.00689999999999997
PIB5PA	1.50146153846154
SELS	0.927625
LOC541471	-0.492125
FAT2	0.4155
ZNF81	0.2375
OR4C16	1.0465
FLJ10081	-0.9297
LRRC4	-0.00124999999999997
CS	-1.1625
N4BP2	-0.546375
IGFBP7	2.57425
ZNF318	0.1392
NDNL2	-0.04575
ZNF609	-0.76325
SIRT4	-0.8705
EXOSC10	-0.4535
ECE2	0.421909090909091
OVGP1	1.93
GTPBP3	-0.77575
PACS2	-0.7311
C19orf36	-0.672833333333333
ARL4C	-1.470125
ATG4B	-0.578
UBQLNL	-0.2655
RHOXF2B	-4.593
PLEKHG2	-0.9965
GALR1	0.1565
AQP4	-0.6805
HDAC7A	-0.461166666666667
DCUN1D3	0.50375
OR8A1	-0.2615
CCRN4L	-0.14775
CBR4	-1.49883333333333
KIFC1	-1.80883333333333
SLC7A14	-1.295
LHX5	
TRPC7	0.5705
LPXN	-0.16275
SERPINA1	-1.417875
RPS13	-0.1504
BPIL3	-0.569
PRKAA1	0.021
FADS2	-0.6446
ENAH	-1.1483125
PRO1768	-0.679
APBA2BP	0.71875
LIPH	4.94916666666667
C3orf33	-0.9785
RCC2	-0.714785714285714
ALDH1A2	-3.0424
RNF103	1.8875
AHCY	0.387875
ALG12	-0.11
CCL17	1.92875
ZNF543	-0.9845
ESRRG	-0.454333333333333
CNGA1	2.34033333333333
RDH5	-0.07
OTX1	-0.4482
PTGFR	-0.116333333333333
CDR2	0.485
SELE	4.61666666666667
NLGN2	-1.64016666666667
EXOSC9	-1.7075
ZNF566	-0.68675
KLRC2	-1.803
GPR12	0.7715
KIAA0196	0.04775
PDRG1	0.404
SSR3	-0.385
MSI1	0.4045
CST9	0.6045
CC2D1A	0.11175
PLAGL1	1.36661111111111
ZNF778	-0.741
RNF2	-0.62825
KLF6	2.2565
THBD	0.86
tcag7.1314	1.0895
NR5A1	0.1805
ABCD2	0.965
DNAJC7	-0.61175
CLEC4C	-1.3465
TM2D3	0.4105
CCDC4	0.5255
PLAC2	-1.8325
DCD	0.7345
FAAH	1.5085
POLA1	0.0865
TM7SF2	-2.088625
FLJ39822	0.1655
FLOT2	-0.458375
MAP4K1	-0.4765
SRP68	-1.32525
C21orf74	0.261
ARPC5	0.876625
LOC126075	0.79525
HECW2	-1.3255
ZDHHC4	0.0785
ANKRD42	0.8341
PDE9A	0.533
ABCA8	0.493
NDUFS2	-0.89025
UBR5	-1.258875
BTBD16	0.37525
LOC554174	2.893
ZNF20	-0.135
KIAA1843	-0.998
WDR17	-1.383
C15orf33	0.601
RNF113A	0.6705
CAMKK1	0.1738
CLCN2	1.8405
ANXA6	-1.704
LOC340069	0.519
EMID1	1.0695
DPM3	0.0979166666666667
ELA1	0.019
SLC25A13	1.0291
KRT24	0.38825
SMPD1	0.479666666666667
TH	0.2795
COL6A2	-1.58192857142857
ANKS1B	-3.8855
GPR126	-2.8509
ZC3H12A	2.7115
TMEM47	0.206333333333333
C2orf51	-0.325333333333333
C1orf88	0.0631666666666667
HSF2BP	-1.4785
AKAP10	0.21675
RPAP3	-0.495
KLHDC8B	-0.746375
STOM	-1.1982
MUPCDH	5.14225
C10orf72	0.2608
PLEKHA3	0.851416666666667
TCP11L1	-0.45325
CWF19L1	-0.00375
SPEF1	-0.0735454545454545
YSK4	0.35
ELN	1.8686
SAMD8	0.345666666666667
MPI	-2.11083333333333
MEPCE	-1.2042
ABCC3	2.5405
NANOGP1	-2.9315
KCNK17	0.324625
HLA-DMB	4.9745
RRAGA	0.447
ANGEL1	-0.64725
RBM32B	-0.0265
CPN1	-3.0885
MGC52282	1.7066
HLA-A	2.05733333333333
OR9G4	0.1755
EDNRB	0.220625
SCD	-1.97435714285714
C14orf80	-1.59083333333333
BAGE2	-0.7265
RABL4	0.757333333333333
RCVRN	-0.24
SHANK1	0.1175
NLRP7	-0.34575
CD226	0.9825
STAT3	0.3521875
SYNJ2	-0.57
TPCN2	-0.932833333333333
WDR36	-0.6965
MBD4	-0.30575
ROBO1	-1.1805
ST3GAL6	-3.844
SLAMF8	3.2868
ATN1	-0.0701666666666667
GPR141	1.50066666666667
KRT36	1.363
TPH1	3.878
DDX52	0.713
ZSCAN29	-0.249333333333333
TRPT1	0.0961666666666667
DPEP3	0.448
DENND4A	-0.754375
TSPAN16	-0.146
PTCHD2	0.454
LOC145814	-0.05625
CAP1	0.492
EIF5A2	1.0288
NT5DC3	-1.554625
SEPT9	-0.913375
SEZ6L2	0.368375
EGFLAM	2.00875
VPS11	-0.267125
NDUFB5	1.0365
CIDEA	0.0188333333333334
IER5L	-1.1445
N6AMT1	0.7455
FAM83C	0.318333333333333
OXR1	1.394
IRX1	-0.4965
DGKB	-0.8334
GCN5L2	-1.12225
MIR16	0.895857142857143
FBXW9	-0.74775
WDR4	-0.503
PDC	-0.1335
VPS33B	-1.07375
HEXB	0.78175
FLJ32214	0.3655
TCEB3	-1.172
CRLF1	-5.03275
ABI3BP	0.59875
C8orf22	-3.1385
PYCR1	-1.337375
KIAA1706	2.34725
CDK5R2	0.71025
WAS	0.289
C12orf60	-2.54925
CCBL2	0.284125
MADD	-0.344
C5orf34	-1.5255
WDR42A	0.1519
KLF12	-1.441375
HSPA1A	-0.143
ITM2C	1.53983333333333
DAPK2	3.3805
LOC442590	-0.3645
SUMF2	-0.173
CENPA	-1.57261538461538
TMED5	0.45875
CDH6	-1.3834
BRP44	1.307
THG1L	-0.51125
GABRA2	-0.499333333333333
C14orf166	-0.80125
MYL1	-1.0082
TNFSF18	0.157
PAP2D	-1.531
PPIB	-0.255
KLHL4	-0.305
SFN	1.01283333333333
CCDC127	-0.3045
FRAP1	-0.80825
GOLGA5	0.293
SDCCAG1	-0.41075
MGC21675	-0.612833333333333
C10orf95	-1.0695
KIAA1345	-1.78683333333333
C1orf163	-0.91
LACE1	0.367833333333333
OR10K2	-0.465
CENPN	-1.69268
TMED2	0.49025
UGT1A6	3.1265
ANG	0.74
U2AF1	-0.553166666666667
CASC2	0.9124
NMT2	0.891
OSGEPL1	-1.023375
DFNB31	-0.8295
SLC6A20	2.65271428571429
DKC1	0.08725
FXYD4	-0.03675
WDR64	0.392
MGC5590	0.496
CREBZF	0.509833333333333
DAZ1	0.0055
PRPSAP1	-0.291
GCHFR	0.3675
TTC7A	-0.499375
LOC196993	-0.078
UBD	3.2055
S100A1	-1.35175
RPL6	-0.617666666666667
DNAJB6	0.91885
NAGS	1.4707
C2orf58	0.4065
KERA	0.700333333333333
MT1X	-0.5179
UBE2B	1.5248
KEAP1	0.27325
MST1	-1.782625
OMA1	0.923
ABLIM2	2.621
BCL2L13	-0.50875
JAZF1	-1.353
TMEM63B	0.3595
S100A8	0.2886
ARFIP2	-0.42675
UROS	-0.5295
KHDRBS2	-1.429
POLQ	-1.89925
SOAT1	-0.355
SPAG4	-0.47175
MRPS30	-0.7365
LOC494141	-1.2375
OR2T11	0.216
ORAOV1	-1.2989
ZNF184	-0.0576666666666667
TCEB3B	0.5355
ADAM21	0.3005
GDPD1	0.8305
SPINLW1	0.435
PRR14	-0.179166666666667
KCTD9	0.6364
NUDT3	-0.7575
KIAA1822	0.0259
HIST1H4K	2.052
DFNA5	-3.93925
GABPA	0.295
C14orf44	-0.41225
POLB	-0.039875
PTAR1	-0.9955
SEC31A	-0.0728
TRIM58	-1.969
TAS2R14	0.3385
VPS8	-0.465375
H1F0	1.545
PRKCB1	-2.18883333333333
UGT2A1	0.5605
TOR1B	0.5775
LSS	-0.771083333333333
C2orf19	-0.0285
HNRNPC	-0.394642857142857
TMEM100	-1.326
LOC116349	-0.92675
OR51M1	-0.1075
CCDC142	-1.3705
ISG15	1.6646875
ZCCHC14	0.142
CREBL2	0.5355
TGDS	0.7005
DC2	-0.327
CACNA2D3	-2.02228571428571
ZNF429	-1.807
LYPD6	0.930333333333333
SUCLG1	1.15883333333333
OR51I1	0.5795
MAGEH1	1.22225
PRPF40A	-0.14
SMR3A	2.1925
SPINK2	-0.58725
THAP2	-0.28125
NPY5R	-1.0085
IRF4	-1.682125
SPESP1	-2.27433333333333
OR10S1	0.282
DTD1	-0.65575
TUBE1	0.04075
DDX19A	-0.5615
PDPN	-0.044625
TMEM34	-0.52425
MGAM	-0.56475
COL3A1	5.2868125
GFM2	-0.1438
OR5A2	-0.157
PSG9	-1.00275
ARHGEF11	-0.774166666666667
IVNS1ABP	0.546375
SIGIRR	0.8255
DUSP19	-0.545875
DNAJC14	-0.382
ACSS1	1.079125
IL1RAPL2	0.056
C4orf30	-1.85925
SEPT4	0.368
LANCL3	0.91775
SPAG17	1.54025
PRDX3	-0.24325
HNF1A	1.11925
P4HA2	-0.096375
RFWD3	-0.385
MOV10	-0.69625
DNAJA5	0.244071428571429
LOC729440	-0.1125
LOC200383	2.793
SMC2	-2.0765
MIXL1	-0.3635
TMEM9	-0.76625
FAM86A	1.7285
ZNF174	-0.3304
MYH14	-0.5645
CCR8	-0.298
VPS37C	-0.566833333333333
GPATCH1	-0.1705
B3GNT8	3.8725
TBX4	-0.075
CNR2	1.175
PCDH1	1.25225
C5orf29	3.052
OCIAD2	2.4
PLCG2	0.43275
KIAA0247	1.56325
HRH3	0.0462222222222222
CAPN13	2.854625
CCR1	-0.3937
MGC15523	-0.167888888888889
UVRAG	-0.987666666666667
DNAJA2	0.085
ITGA2B	-0.746333333333333
CLDN5	3.2775
PTPRN2	0.863
ZNF512	-1.071
PSAP	-0.0523571428571428
CCDC140	-3.338
LRRC55	-0.039
CYP26C1	-0.69
C8orf47	0.2615
LYN	0.555
DUSP6	1.03633333333333
TGFB3	-0.609
ELK1	-0.7146
PCDH11Y	-1.032
HGD	-1.45625
C17orf58	-0.17425
MYO3A	-0.5725
SERPINE2	-2.688
AARSD1	-0.940875
C14orf73	-1.73675
ADAM33	0.276
ZNF491	-0.4215
MAPK6	-0.299833333333333
TCN1	0.992833333333333
SLC24A6	0.514
UBE2R2	0.17475
H1FNT	0.43825
TATDN2	-0.725666666666667
LILRB1	0.4845
P2RY5	0.4445
NUCB2	-1.07025
C2orf37	-0.41325
SNX27	0.00216666666666667
MTA3	-0.837
FOXO4	1.18385714285714
ID4	0.0716666666666667
SOX5	-2.0935
PXMP3	1.529875
OR52M1	0.6995
SFT2D3	0.031
INA	-2.98533333333333
MCOLN1	-0.26475
NFIX	0.2038
CLEC14A	4.92583333333333
HIBCH	0.7865
PLA2G5	0.9105
TIMM10	-0.404
MED17	0.217
COL4A4	-0.232
TPP1	0.547666666666667
GJA3	-1.071
TMPRSS5	-1.3265
AADACL3	0.0615
DNMBP	1.41775
ENPP5	2.10416666666667
NQO1	-0.0297
ZSCAN2	-0.859875
SEC24C	-1.89683333333333
GTF2A1L	-0.352
AXIN2	2.6339
FAM33A	-1.80225
C16orf13	0.565
SPNS2	1.85225
TAF1	-0.049
AP1G2	-0.265166666666667
RBM42	-0.0278333333333333
HCN2	0.362333333333333
