Hybridization REF	TCGA-AA-A00J-01A-02R-A002-07
MAGEL2	-1.231
SLC29A2	-0.12325
NHSL1	1.3975
RBMX	-0.4805
PSORS1C2	0.50375
RAD51L3	-0.34175
LCN6	0.71625
ORAI2	-1.75425
BRUNOL6	0.7481
OR4K5	-0.078
CDC123	-0.577
MSLN	-2.7
WWTR1	-2.14566666666667
ZNF700	-0.6495
COBL	0.39625
PPP1R16B	-0.135875
GAS7	-0.7574
MDN1	-0.56175
HAAO	0.0895
C9orf68	1.843
TNFAIP2	-0.188
FOXN1	0.3005
hCG_2033311	1.61033333333333
ATP6V0D2	0.3467
RPL41	1.41775
SLC38A1	1.358125
ARHGAP6	1.1335
ADAD2	-0.662
PHF20L1	0.080875
MCM3AP	-0.118833333333333
ST3GAL3	-1.12583333333333
SNX1	-0.289166666666667
ELF5	-0.19275
PARP3	-0.044375
RBM8A	-0.26075
LINGO4	0.474
ITGA9	-0.140166666666667
ZFR	-0.011
ACSL6	0.029
FLJ20699	1.0202
DAOA	0.58675
FABP4	2.90525
KCNB1	-1.94975
CANX	0.2348
SLC25A28	0.2265
ADIPOR2	-0.03875
ECHDC2	0.4545
SMA4	0.01675
FRZB	1.679125
PABPC1	-0.19
DMRTB1	-0.171875
APOBEC3G	-0.22675
CATSPER2	-0.9285
CUEDC1	-0.139666666666667
STARD9	0.648
CLDN8	0.4835
LOC23117	-0.893681818181818
E2F6	-0.789833333333333
TMEM126B	-0.615166666666667
DPY19L4	-0.285
GIMAP5	2.92166666666667
NDUFA9	0.535833333333333
FAM77C	-3.8415
CTPS2	0.027
LOC51035	-0.9705
WDSOF1	-0.68025
EGLN3	1.205625
PITX3	0.871833333333333
OR52E8	0.5945
GRM4	-0.0505
KLK1	3.366
GPM6B	-3.941
RRAGD	-1.73283333333333
PAGE5	-3.61875
UCHL5	-1.71
ULK3	-0.207833333333333
AIM2	2.51966666666667
PNO1	-0.667333333333333
OR2F2	0.595
GNAT2	0.507
SIX1	-3.14
ST13	0.160166666666667
ZBTB44	0.15025
TIMP2	-0.3495
ZMAT4	-4.9295
GTF2IRD1	-0.103333333333333
ZNF19	-0.0178333333333333
ZNF714	-1.6515
RSC1A1	-0.201
C9orf80	0.38
PSMA8	0.2325
TMEM141	1.36825
COX4I1	0.456928571428571
CTAGE1	0.347
DTWD1	-0.78425
HSD11B1	2.54075
KRT6B	4.34825
ARID4B	0.489125
LHFPL3	-0.0585
WWP2	-0.227666666666667
ZNF326	0.135333333333333
RGPD1	0.7225
CTSH	0.135333333333333
FASTKD1	0.431625
PAF1	-0.0251
TTC9C	-1.34525
IFT57	0.323
PRSS36	-0.462
IL20RB	-1.4175
ZNF592	-0.198333333333333
DCTD	-0.1968
CFP	1.27625
MFNG	-0.372375
JMJD2B	-0.377
ALDH3B1	-0.483
THSD4	-1.14083333333333
KCNJ5	1.46716666666667
LMNA	-0.2515
TBCD	-0.185
ZNF250	0.0236666666666667
CASQ2	0.1225
PEG10	-5.29025
PRAME	-5.3876
NP	1.217625
TRIM59	0.0268333333333333
ZNF12	-0.46225
XTP3TPA	0.30225
SIGLEC7	-0.1711
PANK4	-0.6495
FAM70A	-2.9655
SNED1	-1.48425
HIP1	-0.3409
RAET1E	-2.20016666666667
AMAC1L2	-0.3925
AHNAK2	-1.58966666666667
TOE1	-0.685
RECQL4	-1.02875
SPRYD3	0.8325
DPAGT1	-0.47075
MAGED2	-0.2362
ANKRD55	-0.96325
TRPS1	-1.46075
DOK7	0.4045
TFPI2	-6.7105
GTF2H3	-0.277666666666667
CYP4F11	0.08725
LHX2	-4.81983333333333
ATG16L1	0.576166666666667
ASB12	0.793
C1orf116	4.017125
NF2	-0.18565
POM121	-0.2637
PHYHD1	-0.8245
TXNDC17	-0.00883333333333333
DKFZp779O175	-0.82675
NUP62	0.0395714285714286
MYO18B	-1.76183333333333
PRAMEF1	0.767
TCBA1	0.237375
TMEM168	1.02025
FJX1	-1.01483333333333
CLCF1	-0.79125
SEPN1	-0.131625
IGSF2	0.78425
NUDCD1	-0.621
TFF3	4.996
NDFIP1	-0.0676428571428571
CHCHD4	0.14275
TNR	0.1695
CUTA	0.178333333333333
USP44	-4.07175
DPP10	-0.473833333333333
IWS1	-0.294833333333333
PCGF1	-0.193
SULT1C4	0.2345
NTF5	-1.53975
PTPN13	-3.047
SSTR5	1.121
SFRP1	-4.979625
IDH3B	-0.38075
SUOX	-0.0343333333333333
TMCO5	0.691
GOLT1B	-0.47475
MIB1	-0.568928571428571
PCDHGB1	-0.4635
SUSD1	0.9975
ICAM5	-2.645
PAPOLB	-0.46825
URM1	-0.5014
TMEM106B	-0.293
LRIG2	-0.4755
SLC27A5	-0.04675
CLIC6	0.4441
ZNF420	-0.6385
SCN9A	0.7481
KIAA1909	-1.58025
ELMOD1	-1.93775
PRKAG1	-0.2775
FAM64A	0.152
EEF1G	-0.83885
SMAD5	0.84025
INCENP	-1.3975
WASF2	-1.62
GARS	-0.8479
CDK10	-0.2682
HLX	-0.343666666666667
MDM4	-0.909625
ZNRF1	-1.01857142857143
HHATL	-2.02716666666667
FAM21C	0.8649
HIST2H3C	-0.03075
PFDN2	0.10075
ZNF200	-0.53175
NDN	-1.46
HBA2	-1.15883333333333
FBLN5	0.18275
PUM1	0.0662142857142857
TNNT1	-2.738
C19orf59	1.64266666666667
HNRPH2	0.527666666666667
RAB7A	-0.137666666666667
PMS2	-0.969875
BIRC3	-0.321166666666667
NRSN2	-0.223375
OR52K2	0.560666666666667
SPOCK1	-0.501571428571429
H2AFY	0.64825
RXRB	-0.719
ZNF638	-0.582333333333333
ANKRD45	0.023
ACTN4	0.604666666666667
FXC1	0.80875
EIF2B5	-0.15925
VPS33A	-0.19175
PINK1	0.496125
FAM106A	0.36
SKIP	0.614
GAPDHS	0.06425
MUM1L1	-2.7145
PSTPIP1	0.92075
CNTNAP1	-1.288
CYP26A1	-4.101
APOL2	0.2266
TACC2	1.616375
COX7A2L	-0.250071428571429
HSD17B1	0.3000625
ARRB2	0.5125
SLC7A6	-0.3579
HSD17B10	-0.671
RBJ	-0.1435
NUP155	-1.7385
MRPL10	-0.389166666666667
CYCS	-0.340083333333333
CCDC46	-0.365833333333333
TECTA	-0.063
GNAL	-0.779
LPO	0.2125
PEBP4	-0.06025
DDX11	-1.01175
C18orf12	0.4225
TAF9B	-1.57416666666667
IMP4	-0.052
RPA4	-0.404666666666667
NDUFS1	-0.134
UPK1A	-1.24566666666667
ARRDC2	0.449666666666667
C18orf20	-1.012
AES	0.290071428571429
CD2BP2	-0.5325
C16orf54	0.4405
UGT2B17	1.585375
FGFR1	-2.17590909090909
CEACAM6	4.7252
CHRM5	-0.04425
CERK	-0.156
AP3S2	-0.251214285714286
ANKS4B	2.697
CLCNKA	-0.0776666666666667
ZNF208	-1.61216666666667
HLA-DRB5	3.625
CARKL	-0.21
GOT1	1.21966666666667
CASP6	1.01175
HOXA1	-0.7995
RCL1	0.30525
ZNF181	-0.282833333333333
RAB40B	2.309
MRPL38	0.468875
LRRN2	-1.21825
C3orf25	0.651
OR5D14	0.2325
OR10AG1	-0.298
BET1L	0.2157
FRY	3.23575
AK3L1	-2.5885
CSF3R	0.536333333333333
POLR3K	-0.350333333333333
ATG2B	-0.529833333333333
EPS8	0.799833333333333
DARS	-0.30325
C10orf56	-0.915833333333333
DAD1	0.0566666666666667
RIOK1	-0.600833333333333
HERC2	-0.167
HSD11B2	2.7025
FAM96B	0.39975
MGC13057	0.05325
BSN	-0.987
CAND1	-0.00600000000000001
HCST	1.638
ACTR10	-0.272833333333333
OR8D4	0.4325
NASP	-1.3706
COL9A2	0.884166666666667
LYZL1	-0.8935
GPC5	-1.23175
TBL3	-0.494166666666667
CENTD2	0.3097
OR5AP2	0.2575
TLR1	0.89
LMO6	-0.21925
ZIC2	0.398875
CPNE5	0.926
ZMYND15	2.28375
FLJ22374	-0.30475
CCDC106	-1.516
PARP16	-0.104
PDIA3	0.161
C14orf126	-0.745
CECR2	-0.451
SFRS1	-0.404428571428571
FIGLA	0.275
DCP1A	0.787166666666667
MGC45800	0.7822
TEKT1	-0.133833333333333
C10orf67	0.329
CLN5	0.72225
NTN2L	0.2665
GLE1L	-0.324
CES2	0.1747
GNAS	-1.43211111111111
DDX53	0.193
TSPAN13	1.96525
MRPL52	0.1053
SPIRE2	0.76025
TAS2R39	0.22675
SCUBE3	-0.26625
UCRC	0.4568
CDKL3	-0.28625
KIAA1715	-0.5752
ZNF345	-1.367
RTF1	0.182
DHRS7	0.662
RIPK4	-0.797666666666667
EXOSC2	-0.301166666666667
MS4A2	0.74775
FGF17	0.35375
WDR59	-0.138125
EVI2A	-2.3595
IL17RC	0.122166666666667
HS3ST1	3.94
ITGB1BP2	-0.07
RBPJ	-1.45866666666667
GIMAP1	2.3715
INE1	-0.621
ALDH18A1	1.20125
TPI1	-0.542
GATA6	3.9155
CABP1	0.4665
ZNF484	0.15425
DAPK3	0.269
GJB1	1.76525
PIN1	-0.481375
SLC6A15	-3.94641666666667
CNO	-0.2425
RIN2	1.309375
FRRS1	0.033
CYorf15B	0.012
DMRT3	0.34175
ATAD1	-0.238375
OTUD4	0.0639444444444444
ATOH8	-0.93175
ZSCAN16	0.854875
ASCC1	-0.84975
OTUD3	0.728
MGC33212	-1.486
YME1L1	-0.024625
RP11-218C14.6	-0.01475
PCBP4	0.675
TNFRSF10A	1.5345
CDH10	-4.412
KL	0.970125
SCP2	0.724416666666667
C9orf119	0.092125
SON	-0.313166666666667
MAFK	0.2885
SBNO2	-0.3395
SLC6A6	-0.23275
SC4MOL	0.075125
FAM35B	0.01875
PPP1R9A	1.8555
PDZRN3	1.1705
CXorf20	0.9725
C6orf126	-1.721
AVEN	0.215
FLJ21075	-1.013
C14orf132	-2.188
PCK2	-1.061375
GUCY2C	6.543
BARX2	2.7095
PEX11G	-0.342
DAO	-0.8545
C10orf49	-0.154
EDNRA	1.345
PPP2R5A	1.1676
DDX39	-0.357833333333333
SERF1A	0.64975
ASCIZ	0.3295
FNDC8	0.0495
PTMS	0.00624999999999998
PHF7	-0.49675
PIP4K2B	-0.492875
HHLA2	0.96875
BDH2	0.5317
APOBEC2	-0.0685
PENK	-0.544333333333333
SMAD9	-1.67875
MT3	-0.35175
RGL1	-0.640125
ATG10	-1.311
DLGAP4	0.954
APPBP2	-0.918785714285714
BACE2	1.69585714285714
LOC339344	0.857
ZNF395	0.0983125
HIST1H2BL	-0.8835
ZNF467	0.468625
SLC25A21	1.253
PALM2	-0.9255
NSUN5C	-0.6145
IL5	-0.0911
CLSTN2	-2.55525
ANXA8L2	-2.60275
PTGES	0.2785
GDAP1L1	-2.2435
OPRK1	-1.61583333333333
WDR20	-0.579666666666667
C12orf4	-0.33275
NUP88	-0.2445
XRCC6BP1	-0.0563333333333333
FCGBP	5.09014285714286
LEMD2	-0.10075
NOMO1	-0.13725
C10orf79	0.663375
ZNF79	0.4482
OCRL	0.1606
HSPA8	-0.627375
DIDO1	-0.817333333333333
PLA2R1	0.40475
COG3	0.962
NGDN	-0.28025
CBFA2T2	0.64275
PNOC	-2.66175
PRRG1	0.45525
AGGF1	-0.362071428571429
DPF2	0.5715
YIPF7	-0.00149999999999999
TRPV5	0.16375
ZNF322B	0.067
MED12	-0.612333333333333
CARS	-0.592166666666667
ABCC11	-0.727333333333333
C9orf25	-0.0135
MYH1	0.019
FRYL	0.540583333333333
AGTRAP	-0.658
MMP27	0.0825
ZNF432	0.10975
OR8D1	0.116
OR13D1	0.39125
VWA1	0.523
STON1	-0.38
IL5RA	-0.2905
PERP	1.6732
C10orf107	-1.922
TNFSF12	1.3735
FN1	-1.39679166666667
MTR	-1.10716666666667
PHLPPL	-0.309833333333333
ZNF425	-0.524
DHFR	-1.01294444444444
PPP1R12A	0.49025
RSPO2	-1.317125
ZNF7	-0.305
ZNF583	-1.792
TPMT	0.0115
GPR132	0.45475
OR2T12	-0.47325
SERTAD2	-0.115
ATP1A1	1.1702
FRMPD3	0.58825
ZNF672	-0.26725
PLXNB3	-0.65175
EML5	0.714
FAIM3	0.693
UBQLN2	0.3275
SORCS2	-0.8725
PRIM2	-1.252
ACVR2A	0.980833333333333
YWHAZ	0.343666666666667
PGM2L1	-0.181
GNAO1	-0.287571428571429
RPL10	0.3916
RPS6KA6	-1.4265
PFKL	-0.264333333333333
SH3D19	1.404625
AURKB	-0.753
ZC3H6	0.289875
DISC1	0.517333333333333
FLJ39660	-0.274333333333333
TMEM25	-1.740125
OSBPL10	0.453625
CLTCL1	-1.87733333333333
ALG6	-0.4755
CATSPER4	0.727
LRTM1	0.252
RRAD	0.513
TIPIN	-0.5555
CARD14	-0.476625
RBM9	-0.1865
RASSF4	0.24275
SLC25A18	-0.625333333333333
C6orf58	-0.150666666666667
IGHD	0.2725
PLA2G6	0.1175
TPT1	0.99225
SEC63	0.0441
CCDC113	-1.0323
TDRD10	-0.181625
KIAA1666	-0.43675
TOR1AIP1	-0.0815
SYTL4	1.6945
SPRR2F	-0.25
CEBPD	1.79725
SNTG2	-1.0375
C20orf77	0.384
TAS2R49	-0.659
C6orf173	-0.0105
SVEP1	-0.4295
PXN	0.235785714285714
VIL2	0.959166666666667
C5orf21	0.8635
DIXDC1	-0.03875
GANAB	-0.993166666666667
PDSS1	0.51025
NGFR	-1.4125
ATP8B4	1.114
BMP8A	-0.133
CCDC132	-0.6145
GNRH1	-0.3475
OR10T2	0.286
PDGFD	-0.0178333333333333
OR6W1P	0.241
HARS	-0.0280833333333333
KRT77	0.0165
AQP8	1.064
ITGB1	0.1246
ZNF254	-2.4767
PAX1	0.422833333333333
PSMC4	-0.6804
ANKRD22	6.47025
PSMD8	0.0035
HTR1E	-1.10333333333333
SOX10	-2.571
OR5B2	0.15
RABGEF1	-0.5705
MAP1LC3B	-0.05675
CYB5R4	0.81025
AGXT2L1	-3.8495
FLJ41603	1.58933333333333
TRAPPC2	0.847166666666667
FNTB	0.0053
FLJ14107	-0.8175
AURKAIP1	0.25125
DSE	0.64025
NFKBIZ	0.666
OSBPL3	-0.0443333333333333
LOC130576	0.27175
SLC39A9	0.591
LOC137886	-0.141583333333333
RHCE	-3.387
ATG7	0.064
FAM82A	0.404
FBN3	0.137
MCFD2	-0.953333333333333
CASP14	0.188
EPS15	0.704666666666667
SFRS2B	1.19316666666667
C19orf47	-0.8075
PLAC9	-1.7025
GPR23	-1.193
BTNL3	2.89966666666667
RGS8	-0.14
GNS	1.16275
ENO2	-1.909
CBX1	-0.4506
PEX26	0.262
LRP5	0.6855
ADAMTSL4	-2.628
ARR3	0.114
MAP1A	-1.01975
CD2	2.85225
NAV2	-0.5679375
TMEM69	-0.3275
ATXN7	-0.932333333333333
CHN2	1.82483333333333
ZNF781	-1.65466666666667
HAS2	-3.56566666666667
KIAA0241	-0.203166666666667
BIC	0.68875
MOBKL2A	-0.238
CYP2C9	4.478
CNOT7	0.210571428571429
SFRS10	-0.6385
CST11	0.605
FLJ37543	0.219
NKAP	-0.6525
RUNX1T1	2.06
EAF1	0.7606
IL4I1	2.7855
LRRC61	-0.314333333333333
PSIP1	0.393333333333333
SPRR4	-0.1035
ZFP90	-1.0105
AP2B1	0.364230769230769
SLC30A7	0.69375
C7orf28A	-0.621333333333333
S100B	-2.77416666666667
BMP2	-0.88
ESR1	-4.80741666666667
ZFPL1	0.19675
ARHGAP12	0.78475
LRRC19	2.75466666666667
ZNF767	-0.793
NACA	0.8252
OLIG1	-3.045
PRF1	1.697
LST1	2.30133333333333
SPATA9	-0.662
CNFN	0.3885
CDK4	0.2578
TCF15	-1.24216666666667
PARC	-0.27925
PPM2C	0.84775
LOC283345	-1.011
FAM107B	0.64425
DMXL1	0.189875
RBM3	0.367875
HTR5A	-1.7785
SCFD1	-0.500666666666667
EPHB3	3.93275
ROPN1L	-1.83433333333333
RAMP3	0.1235
TSPYL5	-0.906
GAP43	-3.105
PAPD4	-0.226375
PDE3A	-2.32075
TNFRSF10C	-0.06225
JMJD5	-0.225833333333333
RASGEF1A	-1.9487
C16orf65	-0.274333333333333
HIPK3	0.201166666666667
XYLT2	-0.47025
XPOT	-0.900833333333333
GAL3ST1	2.34625
DHCR7	-0.675
AMIGO3	0.998666666666667
FGFR4	0.744833333333333
CRAT	-0.036375
PPP1R14D	1.564
TRIM14	0.6864
TMPRSS11D	0.5995
SLC7A11	0.0962142857142857
OR10H2	0.488
PPM1E	-2.3005
DOCK4	0.3535
FAM127A	-1.91175
ENOPH1	0.0975
SLC5A3	-0.0148
ZNF530	-1.7545
NTS	-6.62325
FRMD4A	-0.083
BCL11B	-1.77483333333333
PRM1	0.254
UQCC	-0.3892
S100A16	0.6995
PLS3	0.08775
WWOX	-0.4025
CCDC23	-0.4745
GTSE1	-0.739333333333333
GP2	5.708
FLJ32549	0.18875
CHIT1	0.951
KLF9	-0.5515
RPS24	0.9375
MIA	-2.8655
FIGN	-1.744
PYROXD1	-0.089125
PCSK2	-0.885625
MRPL9	-0.62925
RPL24	0.497125
C12orf32	-0.855
HIST1H2BE	-0.9345
RGS18	1.62875
LFNG	3.28775
RAB4B	-0.5269
FBXO25	0.963833333333333
TSPAN31	1.094
ARL8A	0.1475
C10orf83	-0.3396
OR51B6	0.2505
CNKSR2	-0.2155
C1orf156	-0.4035
IBSP	3.123
GFRA2	-0.018
ALKBH7	1.1933
NEK10	-1.38575
VN1R3	0.344
LOC91948	0.402
CPZ	-1.08175
IHPK3	0.4375
COL8A1	0.19875
RBPJL	0.617
OR10A4	0.2275
CASP8AP2	-0.61575
MMP12	6.01933333333333
OR8B12	0.059
CDCA5	-0.535333333333333
LIX1L	-1.8825
PEX11B	0.31025
GABRA1	0.317166666666667
HABP2	1.6105
REEP1	-0.950833333333333
FBXO15	-0.3335
CD68	1.3295
WFDC9	0.237
GHDC	0.446166666666667
SMARCA1	-3.05375
SPAST	-0.312166666666667
PLXND1	-0.212
MLCK	-1.017
INTS5	-0.839666666666667
BSG	0.212285714285714
PARP8	0.136
TEAD4	-0.409333333333333
ZNF498	-0.3915
TMEM89	2.25533333333333
DTX4	2.3415
TNRC6B	1.195625
ARMC2	-1.100125
FGFBP1	0.682666666666667
TIMM8A	-0.9325
AJAP1	-2.1324
ZNF608	1.02675
SLC25A42	-0.574375
SYP	-0.196666666666667
MMP11	3.26933333333333
USP40	0.5781
C3orf62	0.464333333333333
MYO1E	0.5495
LRFN4	-0.11275
XCL1	0.0951666666666666
GPR155	1.174625
VPS29	0.539625
CARHSP1	-0.49
ARHGAP20	-0.323
GREM2	-0.776142857142857
CCDC102B	2.802
ZNF577	-2.22916666666667
HDDC2	-0.513
SHC2	1.1206
NCOA5	0.213833333333333
INPPL1	-0.919
CHGB	-2.443
IHH	4.332
DDEF2	0.139333333333333
DIAPH3	-1.14619047619048
BUB3	0.04575
GGH	0.118222222222222
VPS35	0.1504
CNN2	-0.24475
ASNA1	-1.05925
WDTC1	0.03825
AMAC1	0.732
HAS3	0.468666666666667
SLC1A6	-1.7985
ZNF563	-0.254
C1S	2.49025
TCF7L1	-2.778875
OR10Z1	0.318
ME2	0.1899
C6orf151	0.319125
KPNA4	0.0713
GLO1	-0.58975
WDR61	-0.896
CD302	0.996
SIRT7	0.0156666666666667
C11orf59	-0.01375
PKIG	-0.479
PPIL3	-0.405
CCDC74B	-1.113125
ZNF528	-2.076
EFNA5	0.564
FCGRT	1.68375
NOL4	-0.3385
CCS	-1.00525
LOC374491	-1.1485
MFSD7	2.8465
ZNF555	-0.54475
LIMS3	-0.84825
TSSC4	0.122833333333333
COL11A2	-0.1245
C1orf119	0.485333333333333
BPNT1	0.54175
CHRNA6	-0.0505
C1orf173	0.2001
PLD2	-0.119
ORC1L	-1.24275
SASH1	-0.071625
CDC14B	0.142875
RLBP1L1	0.039
LDLRAP1	-0.3141
NAT8B	2.13333333333333
HHEX	-4.1805
LGALS7	2.44925
PLCH1	1.66225
OR1M1	0.183
PRAMEF16	-0.16725
HECTD1	-0.5235
C14orf39	0.2945
TLN2	0.238
HDAC4	-0.423142857142857
SYCP2L	-2.586
GLRA1	0.0745
RPS6	0.628
hCG_1757335	0.0095
KLHL1	-1.0105
CTNNBIP1	0.684666666666667
SCAND2	-0.6417
HMGN2	-0.22
YAF2	0.11275
BRPF1	-1.004
LIAS	0.5295
CTA-246H3.1	-3.415
SAG	0.417
C20orf10	0.0645
HNRNPA2B1	-1.04283333333333
GADD45A	-0.446833333333333
MSH4	4.6395
TMEM70	0.22775
HIST1H2AM	-1.29275
C19orf26	0.425333333333333
C1orf50	-0.1475
GNG3	-0.26325
FTO	-0.4855
CALCB	-1.1715
PPP3R1	1.27875
C15orf42	-0.670375
CCNJ	1.403
GNAZ	0.2132
PSD	0.2355
FAM57A	1.46825
STIM2	1.20316666666667
DHX8	-0.42775
MOGAT3	0.000750000000000001
UBE3B	1.1175
PLAT	-0.6415
C6orf206	0.0845
COPE	-0.4109
EIF3A	0.500625
C1QL2	-0.2505
IQCE	-0.113916666666667
KIAA0182	-0.209416666666667
SLC22A7	-0.1939
PPFIA2	0.7395
ADAMTS15	-0.151
ODZ1	-0.7235
THBS4	0.5865
ARHGAP1	0.49325
B4GALNT3	-0.116166666666667
FCHO1	-1.322
LOC440456	0.5445
HOXD10	0.323833333333333
CXCR3	1.12733333333333
CHI3L2	-2.745375
SRPX2	1.11725
ZNF132	-1.01766666666667
UBAC2	0.0508333333333333
RPL32P3	-0.066
CBWD6	-0.213
ST6GALNAC4	-0.521
KIAA0391	-0.25
LOC388969	0.754
KRTAP5-8	0.0928333333333333
ZNF786	0.1445
LYVE1	2.865
GPR144	-0.01625
APOH	-5.93257142857143
TSC22D2	-0.370333333333333
PLCD1	-0.146
FLG2	0.6285
M-RIP	-0.5746
NDUFV1	0.0425
POLDIP2	-0.8125
RAB3GAP2	-0.959833333333333
RPSAP15	-0.07525
CLEC7A	1.2785
HSPA14	-0.85575
TAAR5	0.3745
FAM132A	-0.33275
C2orf43	-0.68625
OR10V1	0.2045
SELPLG	0.708
C1QTNF6	-0.6875
OPCML	0.593666666666667
DTYMK	-0.496
ALDH16A1	0.0875
F13B	-1.584
MGC16169	-1.46375
KIRREL2	-2.35966666666667
C14orf32	0.329083333333333
SLAIN2	0.5938
HSD3B2	0.372
AMMECR1L	-0.1102
LRRC37B	-0.3325
HMG20A	-0.352833333333333
C22orf27	0.0753
FBXL22	0.455
AP1B1	-0.2295
TNKS1BP1	-0.187
CD74	3.8195
HSPA12B	1.5845
PLSCR1	1.54966666666667
SLC35E1	-1.057
FEZ1	-2.31775
APOD	0.190625
C16orf44	-0.806
C1orf166	-0.3095
KCTD11	-0.194
NELF	-0.891
SRP54	-0.402
MGC35361	-0.966
GPR35	2.7015
NRGN	0.674625
SIGLEC12	0.84425
SCN1B	-0.6845
IFNW1	-0.1445
STAR	-5.52775
HLA-DQA2	3.641
RNASEH2B	-0.64225
TAAR2	0.2315
VAMP5	-0.511833333333333
TUBA1C	-0.414642857142857
PIK3R2	0.35175
ARD1A	-0.606666666666667
EBF2	0.783166666666667
CAMSAP1L1	-0.5455
CYP3A43	0.27375
AKR1B1	-2.80125
KIAA1729	-2.56275
KAL1	0.826
CYBB	0.807875
UXS1	0.8355
LOC338579	0.23325
C11orf45	0.613
SHB	1.079125
IKZF4	0.775125
NDUFA1	0.11525
HSPE1	0.00325
C1orf215	-0.26725
GPR113	-0.115
ZNF573	0.013
TBX18	-1.8175
GGTA1	3.918
PCDHGA8	-0.5875
RPS6KL1	0.513
DPP9	0.390375
SLC43A2	0.417375
COPS3	-0.183
PMPCB	-0.351
HYLS1	-1.3845
LSM8	-1.06916666666667
PDE6B	-1.4345
C10orf118	1.6512
OR1C1	0.3185
ZNF415	-2.69625
OR2F1	0.41025
ZDHHC13	0.893375
FZD8	-1.3204
TCEA1	-0.1985
SUSD4	-3.39242857142857
C22orf24	-0.2
TNFRSF14	0.326
TRIM28	-0.413833333333333
FGF5	-1.814
CSPG5	-0.7405
RNF133	1.12225
FKBP15	-0.007
BZW2	0.506
NSMCE1	-0.23775
PTPRN	-0.458
TST	1.73725
POP1	-0.8405
RNF24	-0.648166666666667
SFRS4	-0.185
REPS1	-0.09575
CD70	-1.61316666666667
PDXDC1	0.96925
SRC	1.8945
NTNG1	-2.40133333333333
SETD1B	0.66675
TINP1	0.0861
ZNF606	-2.4965
SSR1	0.2264375
RGNEF	0.715
NFS1	-0.701
CENTB5	-0.492583333333333
CRMP1	-1.63
ADAM18	0.252
CCDC87	-0.445166666666667
LRRC8B	-0.28175
CSNK1G1	-0.56375
MAFB	0.999
C12orf45	0.61275
C1orf54	1.9035
DPEP1	3.1175
FLJ13137	0.8055
C14orf118	-0.291333333333333
ANKRD19	0.11075
ABCA9	1.4394
TMEM87A	0.9952
BBS5	-0.7919
CYP17A1	-0.01125
SCG3	-3.66583333333333
ESCO2	-0.1245
GFER	0.266
NRIP2	0.334
DDX59	-0.761833333333333
RIC8B	0.5666
TNNI1	0.0475
KTELC1	-0.208166666666667
GPR85	-0.310833333333333
SP3	0.638125
GOSR2	-0.28775
DDX1	-0.03325
DSCR9	-2.309
KIAA1984	0.7315
FLRT3	-1.51575
RNPS1	-0.105214285714286
ZNF772	-1.782
SLC25A10	0.193166666666667
ADAMTS3	-1.4776
TBC1D7	-1.81475
PCYOX1L	-0.2235
LOC339745	0.979
VPS54	-0.026875
PCDHB12	-0.348125
C4orf6	-1.34025
CCL5	2.3095
PEX5	-0.118625
LENG1	-0.0961666666666667
LOC51336	-1.38525
FLJ25371	-0.0225
WDR45L	0.964166666666667
SPAG8	-0.451
GUCA1C	-0.634
LOX	-1.976
FIZ1	0.7375
BAG5	-0.5055
BUD13	-0.0481666666666667
MGC2752	-0.050625
IQSEC3	0.240875
TGFBR3	1.38975
CASP9	-0.80975
PPA2	0.564375
MED24	0.090125
MAP3K7	-0.319
SRPR	-0.900625
C17orf81	-0.59375
RIPPLY1	1.118
EID2	-0.35525
AKR1C1	-3.19866666666667
IMMP2L	-1.262
SPSB4	0.8835
BAG4	-0.239875
ZNF32	-2.14483333333333
KLHL34	0.6025
BRD2	-0.303
IL32	1.1945
FAM53B	1.055
SLC7A1	0.891125
KAAG1	0.1835
CCDC54	0.151
PRKCQ	-0.452
TIRAP	0.50475
SPSB1	0.109666666666667
USP36	0.08825
FLJ32569	0.6745
LYZ	5.989375
TMEM186	0.0626666666666667
TPM2	-0.0183333333333333
C9orf100	-0.109166666666667
PPP1R11	0.852
OLFML3	-1.2682
ELAVL1	0.164583333333333
DNAJC17	0.574166666666667
ABCA2	0.0485
BNIP3L	-0.882625
ATP10D	1.741
GALNT8	1.447
PRKCH	-0.36325
USP12	-0.83425
STXBP1	0.1995
LSM2	-0.4225
ANKRD30A	-0.816
LAP3	0.64025
C9orf40	-1.20116666666667
KATNAL2	-3.323
RG9MTD2	0.95
PNPLA7	0.59
IDH1	0.1805
C1orf57	-0.447
XRCC5	-0.0686
TBRG4	0.03825
DCDC5	0.1345
POU5F1	-4.32925
RAB1A	0.337428571428571
KRTAP15-1	-0.171
INHA	-1.83266666666667
WDR90	-0.4095
MLL2	0.648166666666667
FAM104B	-0.08625
SF3B14	0.00725
STX1B	-0.53
SNX12	0.5865
KMO	0.4075
FAM100B	0.91775
CDRT15	-0.1035
RAB9A	-0.486833333333333
RUFY3	0.095125
UBE2U	-0.00300000000000008
NFKB1	1.3354
FBXO38	0.394625
VRK3	-0.02475
TUBB8	-0.6225
IFNA6	0.2005
AYTL1	2.263
RBP3	0.97
MUC13	6.331
C8orf30A	-0.7175
MFAP1	-0.44
NHLH1	0.7445
CXorf34	-0.60575
SP8	-0.273
RNF151	0.0173333333333333
TDRD7	0.89175
KCND2	0.51825
FKBP9L	0.502333333333333
C17orf44	0.9585
TIMM17B	-0.416
