Hybridization REF	TCGA-AA-A00Z-01A-01R-A002-07
MLF1	-3.7825
TAF12	-0.1125
ID1	0.879375
THADA	0.238625
PIK3CB	-0.465
OR4N5	0.394
TBC1D17	0.113333333333333
COX8A	-0.82975
CDCA4	-0.7205
C2orf44	-0.27275
ZNF534	-0.4775
IMMP1L	0.6445
NIPSNAP3B	0.462125
FTMT	0.11525
PWP2	0.00683333333333333
MMP15	0.7715
DNAH11	-1.21575
MTMR14	-0.357375
DNAL4	-0.76975
IPP	0.17025
TMEM59	0.35
C1orf157	0.304
RGS4	-1.84416666666667
DDX18	0.411166666666667
SNX6	-0.3345
ZNHIT2	0.396666666666667
NCDN	-1.188
FLJ33534	-0.51
RAG1	-0.462375
OR4D10	0.1635
PTPN5	-0.401833333333333
POMT1	0.085125
LRRC8A	0.2795
CYP1A1	-1.1995
CAPN1	-0.327666666666667
DDHD2	-0.390125
GRIK2	0.0165
GNRHR	-0.05175
PPBP	2.33925
HTR3A	-0.35875
SLITRK4	-2.89825
ANKRD49	0.5605
BTF3	-0.1181
SARS	0.13025
C13orf18	4.31533333333333
CACNB1	-0.218642857142857
QKI	-1.80236363636364
SETMAR	0.3105
MAN2B1	-0.1835
EML3	-1.603
ACADL	-0.687833333333333
OFD1	0.479
DEFB114	0.3805
CGA	-3.5023
PEX16	0.122833333333333
LRRC10	-0.087
GNG12	0.4995
C1orf152	-0.418166666666667
CHRM1	0.206
CD53	-1.0795
DBH	-0.658
TFAP2B	-2.9875
HIST1H2BJ	-1.01816666666667
FAM46D	-0.4115
TMEM11	-0.68525
C3orf32	-1.4615
PCCB	-0.625
IPO13	-0.122
C6orf105	-0.24275
COMMD5	0.3235
SUV420H1	-0.4884
LTBR	1.029
ARHGAP15	-2.0035
HDHD2	-1.1805
TDRKH	-0.322333333333333
LOC401052	-0.4205
PSG4	-0.6815
GNB4	-1.9381
SPATA4	-0.43675
SLC9A3	0.4945
OSBP	0.541
NBPF3	-0.858666666666667
DOCK11	0.7965
SLC39A5	1.96416666666667
PRR5	0.8496
C10orf63	1.117125
SMTNL2	-0.9465
ADRA1A	0.18625
ASAH1	0.9801
DOM3Z	-0.2504
GIPR	0.532833333333333
AHI1	0.262083333333333
NADSYN1	0.564333333333333
RGS14	-0.9832
IL18BP	0.8337
RTN4RL1	-2.445
ARMC6	0.5395
PSMD5	0.384666666666667
HK3	0.4104
OR4S1	0.1485
RSU1	0.1856
MAD2L1	0.0571111111111111
EIF4A3	0.18925
DLEC1	-0.332666666666667
E4F1	-1.259
CHMP2B	0.9305
CAMSAP1	-0.61625
RPS21	0.4715
ARID5A	-0.48675
UBE2N	0.1926
IGSF8	-0.1105
MAGEB6	-0.892
ACAD11	-1.0557
MGC4172	1.46525
LMO4	0.02475
KLKB1	0.062
HP	-0.606
HDAC3	-0.3355
SCHIP1	-1.51825
CLCA1	7.1555
OLFML2A	0.242
C1orf112	-0.05875
KIF19	0.696583333333333
HAPLN4	-0.1252
CXCR7	-0.875
GOT2	0.1801
RAB38	-3.246375
DCX	-0.74125
PPM1H	1.22308333333333
NFYC	0.374416666666667
KIN	-0.806375
ZNF228	1.5385
PLSCR4	1.0015
HIG2	-0.2715
FAM79B	0.9775
C21orf86	-0.5887
KCNK10	1.6555
ZNF738	-0.515
FSTL5	-0.626166666666667
OR6A2	0.141
OTOA	0.317833333333333
EXOC1	0.66975
AHRR	-3.0415
PDAP1	-0.37825
C19orf6	0.4355
ZAN	0.388
LY6G6E	0.1135
EIF4E2	0.3005
C20orf198	0.24725
ZNF324	-0.3105
CYP3A5	3.5795
ENTPD7	1.56033333333333
MBOAT5	-0.129833333333333
GJB5	-2.048
TTC13	0.4715
S100Z	-1.025
KIAA0664	-0.802666666666667
PDGFRB	1.08766666666667
IL17D	-1.156
OR56B4	-0.173
RDX	-1.957
SLC34A3	0.5415
IL28B	0.3665
JUND	1.22625
CHRNB1	-1.19325
CAMK2B	-1.58
FETUB	-1.247
CXorf23	1.3265
MRTO4	0.241375
TTC3	0.1104
NDUFB8	0.103833333333333
EDG2	-3.46175
SEMA3G	-0.80225
IL23A	0.8655
GRHL1	-0.3809
LOC441054	-2.8715
WDR65	0.1825
PSTK	0.1265
STOML3	0.43
R3HDM2	0.2965
C5	-1.371
SLC2A10	0.494666666666667
C3orf22	0.51625
PAQR3	-0.127076923076923
ANKRD26	-0.156333333333333
HCRTR1	0.089
LOC399947	-0.618
PSD2	-0.5395
TIGD2	0.7645
SCRN1	-0.552375
COQ10A	-0.51525
DDI2	0.107
METTL7B	1.0775
UCN2	0.52
FAM92A3	0.288
WDR16	1.3785
ZNF511	1.06366666666667
ZMYM5	-0.548875
POLR3G	-1.06325
ZNF586	-0.74775
C1orf49	0.3035
TANK	0.0176666666666667
RCAN1	-0.105166666666667
PELI3	-1.15583333333333
LIMD2	-1.03991666666667
TMEM189	0.3305
NTN4	-1.097375
LOC151300	-0.143
CLEC2A	-0.6595
GPR135	-0.71025
DPYSL4	-3.1
JAK2	-0.3635
TSHZ1	-0.303
TM9SF4	0.892625
ZNF264	0.9335
SIRPG	0.752125
BICD1	-1.15375
HERC6	1.6995
METTL5	0.183
CASP1	3.7095
PRRT1	-0.574666666666667
PLA2G4C	1.23766666666667
ICA1L	-0.223
TPTE2	0.141333333333333
OTUD7A	0.908
AQP11	-0.71725
APOA2	-4.4163
KALRN	0.2257
SECTM1	0.16
IFNAR1	-0.50475
TALDO1	-0.04525
RAB11FIP4	1.40216666666667
EIF5A	-0.9525
FAM49A	0.82325
NEGR1	-0.191166666666667
YTHDC2	0.674875
EHD2	-1.65925
NCF1	0.4469
SCRT2	1.015
HOXA5	1.22983333333333
NUP133	-0.09625
FGF12	-1.8815
SLMO2	1.0905
SNTA1	-1.114
CACNG2	0.152125
GCM1	0.131125
ELF1	0.353
TLR5	0.3265
TCFL5	-0.0585833333333333
RBMY2FP	-0.6685
LOC100125556	0.44125
FAM129B	0.086125
MAP3K7IP1	-0.584375
NCK2	0.3425
OXA1L	-1.09175
FMO9P	0.2765
ZSCAN12	0.091
PSMD12	0.556166666666667
HSCB	-0.09425
CLDN10	-1.713
MGC13053	-0.23775
HPCAL4	-0.834333333333333
ASZ1	-0.1645
MEX3D	0.72325
NFAT5	0.2159
CSPG4LYP1	-0.218666666666667
FBXO3	0.16
DVL1	-0.1715
CMKLR1	0.799833333333333
TYMS	-2.409
PEF1	0.64175
ZNF750	-1.53433333333333
MCM5	-0.494
MEGF11	0.40175
KCNK7	0.059
PTP4A3	1.0825
C1QTNF2	-0.586833333333333
OR6S1	-0.1735
FAM122B	0.332
ZNF551	-0.2505
HBQ1	-2.1835
GEMIN6	0.3055
ARSK	-0.01475
RBP7	-0.0336666666666667
CPNE9	0.95625
DSC1	0.5225
LOC730112	0.6995
MAP2K4	-0.61175
HS3ST5	-1.572
EPB41L3	0.0545
TEKT2	-1.14225
CDKN2B	0.31425
ZNF480	-0.19425
MAP3K6	-0.9037
MAP6	0.0406666666666667
HN1	1.1048
OR2L13	0.1195
SLC16A11	-0.037
FAM96A	0.215
APOL1	1.10175
C5orf32	0.98075
RTP1	-0.480166666666667
RNF175	-1.645875
ZBTB41	0.393125
AHCTF1	-0.1272
SAE2	1.1971
ITGA2	1.09258333333333
MME	-1.82033333333333
CCDC14	0.14875
MAST4	0.0646428571428572
KRT33B	-0.3375
KCTD2	-0.279
WDR26	-0.736416666666667
MFI2	-0.242
NR4A3	-0.8035
ARSA	-0.021
UNKL	-1.04216666666667
SULT6B1	0.2935
CCNA2	0.0761666666666667
SOX15	-0.2835
PPAPDC1B	0.221583333333333
C19orf44	-0.257
MCAT	0.71875
ARID1B	0.035875
OR52N1	0.292
C12orf48	0.46875
MAGI1	0.047125
NIPA2	0.44275
GBX2	-1.273
RSHL3	-0.23725
RAVER1	0.694
C15orf17	-0.93975
SLC30A2	1.61275
ZNF518	0.02175
PCYT1B	-0.9095
C10orf114	-2.1165
EIF3H	0.225833333333333
SLC25A39	-0.2755
KIF1B	0.062
AMOTL2	-0.38875
C6orf120	0.362875
PSRC1	-0.95275
PLA2G10	3.516125
KIF5C	0.03625
MRPL37	0.007
C17orf62	-0.111
C9orf135	-0.908666666666667
DUSP10	-0.6053
CLCNKB	0.249
PSMA5	0.593
C8orf53	0.443
AMPD3	0.9435
PIAS1	-0.0805
ADCYAP1R1	0.082
GYLTL1B	1.00225
CDH20	-0.233
FBXO7	-0.07075
TMEM134	-0.531
FLJ14213	2.1415
ZNF3	-0.254
LRRFIP1	0.153
CNOT2	-0.157333333333333
ABI3	1.2795
ALDH5A1	0.25175
HNT	0.8329
SERPINA4	-2.203
TK2	-0.287083333333333
STMN1	-0.965333333333333
GUCA2A	3.88183333333333
GALNT10	0.456142857142857
DPP6	-0.44025
C9orf93	0.014125
PRELID2	1.762375
STK39	1.011
SFTPA1	-0.357
CKS2	0.798666666666667
RHO	0.323375
C20orf135	-0.25425
XKR3	-2.0555
CR1	-0.124
RPS6KA2	-0.715071428571428
C20orf112	0.8885
MRPL22	0.275
C4orf23	0.2825
GADD45B	-1.23525
KLHDC1	-0.661166666666667
C2orf48	-1.181
ZNF287	-0.6765
DAAM2	-1.876
DPPA2	-2.3955
TCTN3	0.185833333333333
DNAJB11	0.44875
FPR1	2.40825
DEFB4	1.9655
PTCD2	-0.3779
SMOC2	4.87066666666667
CABP7	0.1985
SERPINB11	0.05775
MAGEF1	0.181
NDE1	-0.1755
ITGA10	-0.1545
FSHB	-0.062
ANXA2	0.249875
HORMAD2	0.2125
HLCS	-0.31975
MCF2L	0.803083333333333
FH	-0.09975
TBC1D24	-0.6055
KIAA1505	1.427
LGALS2	0.9725
CNBD1	-0.055
SYNPO2L	-0.4825
PTPN23	-0.221571428571429
C1orf183	-0.345166666666667
MAGEA8	-2.30175
DGCR8	-0.412625
GSR	0.16675
PAQR7	0.17925
ZNF676	-1.14875
CACNA1C	-0.1683
SP7	0.213
PDCD6	0.25725
NRN1L	-1.444
BRI3BP	0.855833333333333
KIAA1183	0.41575
ASB4	-0.05325
CCL23	1.328
OBSL1	-3.25825
SLC12A7	1.17308333333333
KIAA0240	0.504125
CD1B	-2.8545
FCGR2A	-0.281375
MDC1	-0.5795
HTR1A	0.234
OCEL1	-0.38225
ATP11B	0.06675
FBXO34	1.4405
PCDH12	1.85116666666667
RPE	-0.0605
C17orf74	0.291
CSDC2	0.0871666666666667
PET112L	-0.781
TMBIM1	1.41125
P2RXL1	-0.00700000000000001
TCHP	0.34625
TRMT1	-0.000833333333333329
F2RL2	-0.450666666666667
LRRC32	2.23583333333333
IMPG2	-0.013
BGLAP	-0.108
LOC493869	-2.68808333333333
MRAS	-0.38225
SLC35F5	0.57925
CBWD1	-0.014
AXL	-2.86925
ATP2C2	3.9795
TELO2	-1.53
PNPLA3	-3.40675
PCDHB14	-1.3585
CD276	-0.72525
KRT80	-0.08425
DUSP28	0.1925
CSNK1E	-0.28675
SRP14	0.1945
KCNQ4	0.2835
KRT72	0.107166666666667
CCDC117	0.299
C6orf89	-0.245555555555555
TUBB2B	-2.144
RTN4IP1	0.44225
CR1L	-3.54816666666667
CEND1	0.271375
C12orf41	-0.592
RNF31	-0.8365
UBN1	0.0116666666666667
C17orf32	0.687625
SLC5A7	0.2775
GPR92	1.989
ESAM	1.182
CTNNA1	0.429333333333333
HRBL	0.3442
CBX4	-0.35125
TMEM182	0.6855
SH3TC2	1.45983333333333
IL10	0.212
PXMP4	1.054
RNF167	-0.9162
PAK7	-0.107166666666667
ETV3	-0.1365
ATPIF1	0.2435
LOC554207	-1.881
OR8H1	0.048
WDFY3	-0.10125
DPM1	0.3855
GPSM1	-0.3
WDR92	0.35
LRP1	0.609333333333333
ANKH	0.549625
THUMPD3	-0.68475
POLR1B	0.1835
OLFM4	6.42883333333333
RAD9B	0.533
TSPY2	-2.8765
PAX6	-0.8335
SCG2	-2.95975
SLC17A6	0.0865
FMO3	1.10925
PADI4	-0.014125
TUBB4	-1.2051
NLK	-0.04025
POU4F3	0.0205
SDF4	0.0815
ITGBL1	-0.750166666666667
NETO1	-1.4175
TAP2	0.6805
ABBA-1	-0.321
GNAI1	-1.14225
VPS4B	-0.041
NOPE	-0.1935
GALNT6	1.293
SESN1	2.037875
GBE1	-2.34577777777778
CLASP1	-0.29075
RASGEF1B	0.80075
ACOT11	1.46335714285714
AFAP1	0.41775
OR2H2	0.2495
DPY19L2P1	-1.18775
DZIP1	-2.73475
SEC22C	-0.78675
GPR161	-1.036
RNF146	0.28625
WDR74	-0.007375
GALP	0.148
PURA	0.536
DNPEP	0.38675
RP11-78J21.1	-1.0375
ERBB2	1.12075
FANCM	-0.608166666666667
NEO1	1.65816666666667
DDX3Y	0.2632
RPS3A	0.38325
MXRA7	-1.03342857142857
LGALS3	2.07116666666667
GLT8D1	-0.603
CFL2	-3.06033333333333
UPB1	0.06675
NAP1L5	-0.627625
CLDN14	0.57575
DHX38	-0.4515
BTBD1	0.04325
TARS2	-0.113333333333333
ABCF1	-0.1171
FCF1	-0.0415
LRRC49	0.515
GUCY1B2	-1.1465
C1orf177	1.017
SMARCA4	0.4715
LRP8	-0.494166666666667
TAGLN3	-1.01075
MRPL14	0.123
TTRAP	0.94425
ZDHHC20	0.62275
NFE2L3	1.51525
KIAA1377	0.20175
PALMD	-1.259
TMEM43	-0.6015
TTL	-0.80725
STAT5B	-0.453333333333333
SSB	-0.25475
OR10H5	-0.0385
SLC22A13	-0.37175
AKAP3	0.1635
TIMM23	0.208
OAS2	1.31208333333333
KIAA0423	-0.63475
TRIM11	0.0305
GLIS3	-0.317625
TMEM50B	0.6135
ARHGEF4	-1.88575
DEGS1	-1.68972727272727
TBL1XR1	0.518333333333333
G6PD	-1.51875
SP140	0.6333
MUC17	0.672357142857143
NUDC	-0.0405
DNAJC5B	0.499333333333333
SCARA3	-1.51833333333333
CPA3	4.45833333333333
BCAT2	-0.344875
MFN1	0.0611
NRG3	-0.216
SNX11	0.76325
PLEKHH1	-0.0218333333333333
GPR177	-0.727
HCFC2	-0.5705
TCAP	0.5935
MOCOS	-1.81775
C14orf93	-0.1925
PRDM10	0.0436666666666667
SLC16A4	-0.269833333333333
SRGAP1	-0.334666666666667
VIP	2.5065
DUSP27	4.94933333333333
LILRA1	0.278
MC2R	0.1115
MGC24103	-2.78775
MBTD1	-0.849
FUT11	-0.834333333333333
USP33	-0.1122
C15orf39	-0.4775
MAP3K12	-1.171
PAAF1	-0.3775
BARHL1	0.0855
FLJ16165	-0.104
PIWIL2	-0.377
SYNE1	-0.733916666666667
CMTM4	1.028375
TSPYL1	-0.1218
GUF1	0.406833333333333
TMEM157	0.4435
WDR44	0.66
HIST1H3C	-0.12075
DKFZp666G057	1.4125
RNPEP	0.288
GAS2L2	-0.1935
ADH4	-1.637
GRPR	-0.145833333333333
FBXL17	0.871
ZBTB10	0.24025
Gcom1	0.509722222222222
HTRA1	-0.7112
ZNF585A	-0.0916666666666667
SLC26A2	3.40771428571429
OTOP3	0.281333333333333
WISP1	0.940333333333333
ATP2B4	-1.82941666666667
FLJ10769	0.16775
CRAMP1L	-0.737125
CHST12	-1.36425
RAB22A	0.799666666666667
TARDBP	0.136
STAU1	0.4735
CRB3	2.01466666666667
MIG7	-0.65225
CHMP1A	0.158333333333333
ZNF160	-0.666875
B3GALT6	-0.014
BARX1	-1.658
C6orf167	-0.3751875
NXNL1	0.162
DHX29	0.110125
HADHB	-0.8855
PLXNB2	0.408375
ILDR1	-0.25275
SLC15A3	1.272
GAS2	-1.82533333333333
C20orf69	-0.3305
NUMB	-0.05625
TNIP1	0.29725
MESP1	0.380833333333333
PSKH1	-0.06675
NSFL1C	0.495375
RHOG	-0.25275
HEY1	-2.84866666666667
KNG1	0.29975
ITGAX	0.6793
LIN9	-0.0671666666666667
CANT1	0.689125
XRN1	0.106285714285714
CCDC96	-0.0905
HEATR6	-1.4545
GNG7	-1.3285
RUNX2	-0.3043125
SOX1	0.323
FCRL5	0.9089
ZNF99	-0.51175
FAM9A	1.2645
SNX22	0.447333333333333
MBNL3	-1.17733333333333
ODC1	0.2696
ADORA2B	-0.2735
NR2F6	0.7165
ZFYVE16	-0.537611111111111
SYNJ2BP	0.4338
POLE	-0.803125
E2F2	0.033625
THRA	0.385
PTGES2	0.256
HIP1R	0.528666666666667
TMUB1	-0.337166666666667
ENO3	-2.33375
RSPH10B	0.1065
CXorf39	1.547125
IRGC	-0.01075
GPR109B	-1.034
FLJ13305	-0.869
LCE3A	-0.8965
TNFRSF18	-1.76566666666667
DET1	0.1715
TRPM3	-0.254666666666667
C16orf79	-1.52
FECH	-2.4145
RAP2A	0.262333333333333
CRIP1	-0.726
AZIN1	0.299
SLC7A7	3.485
IL10RA	-0.1462
TMEM64	-2.471
CDC42EP4	0.5127
C16orf58	-0.0566
ARG2	-1.1935
POU5F1P4	-2.861
FAM62B	-0.826
DNAH8	-2.0788
ASH2L	-0.523875
TSLP	-3.17233333333333
CNTNAP5	-0.405
TMEM16C	-0.96025
IFNA14	0.0155
SLC1A3	-1.78475
CABYR	0.11775
BCL7B	-0.5166
NUDT13	-1.27116666666667
C13orf28	0.39225
C1orf53	0.976
ARL6IP4	0.0696
RPL35A	0.0385
EMR3	0.4245
RAB40C	-0.373083333333333
SLC41A1	-0.4485
LRCH1	0.25675
LY6G5B	-0.439
FAM124A	-0.786071428571429
MGC10981	-3.30733333333333
CLIP3	-0.7277
MAP4K2	-1.0195
CHIC1	1.101
SULF1	1.95133333333333
C20orf30	0.792428571428571
PRDM5	0.932
ELOVL1	-0.048
C11orf48	0.232375
SLC39A10	-0.08175
KCNV1	0.1915
ACP1	0.0801666666666667
ZMYM2	-0.67325
B3GNT6	1.24633333333333
C9orf69	0.291
C2orf15	1.3155
C20orf166	-0.0835
HSP90AA6P	-0.2905
EDG7	0.3505
NEURL	0.417375
LPL	-1.23166666666667
CLEC2D	-0.749571428571429
GRRP1	0.858
CD8B	-2.8687
HIST1H3D	-0.7655
SLC6A12	-0.09125
FAM27L	-0.314
CD84	0.1659
RASA1	-0.258
PHKG1	-0.5465
MAGEA11	2.4095
IMPA1	-0.2813
NPM3	0.9555
RARRES1	3.10375
SH3BP1	1.241
B3GNTL1	0.822
ARPC5L	0.831833333333333
KLHL26	0.2905
SIM2	1.242
GJC1	0.4105
C20orf194	-1.861
EXO1	-1.03225
SLC2A2	-1.73866666666667
LOC285074	-0.91125
LRG1	1.887
KIRREL	-0.4505
PIK3R1	0.970785714285714
C4orf34	-1.4055
MAF	-2.14988888888889
ADCY4	2.62383333333333
ZMIZ2	0.5506
SLC46A3	1.50166666666667
STAMBP	0.245333333333333
CCDC16	1.32325
MS4A12	1.889
TCF20	1.056
LRRC46	-0.13375
C20orf152	0.07525
MRPS6	-0.397
ABCB11	-0.084
KCNC2	0.153666666666667
CDH19	-2.52383333333333
C9orf123	0.523
SSH3	-0.072
LDLRAD1	-2.591
CCBE1	-0.828
ZNF135	-1.32275
TAAR1	-0.044
WFDC12	0.0235
CCDC42	-0.0403333333333333
FLJ12529	-0.814
PER1	-1.43716666666667
TIMM50	0.863
SMARCAD1	0.0396666666666667
FAM26C	0.1935
TP53TG3	-2.54766666666667
SH3RF1	1.6424
LMCD1	0.34175
GPR63	-0.2305
FLJ21986	-2.29475
AIFM3	3.03975
MICAL1	-0.1785
BLZF1	-0.0995
IQCA	-1.36516666666667
PCDHGC3	-0.484
SAC	-0.08825
BCL6B	1.403
DDO	2.28775
MARCO	1.87725
DCHS1	0.702166666666666
C1orf170	-1.8295
CD200R1	0.0421666666666667
C22orf15	-0.361
SEPT11	0.7035
ADNP	-0.03925
UST	-2.6972
C13orf34	0.0156666666666667
RFFL	1.37028571428571
APBA3	0.242
C2orf60	-0.193125
CUTL1	-0.0552
PMS1	-0.43525
ZNF689	-0.398
EIF3E	-0.0851666666666667
IL9	-0.124666666666667
RPL31	-0.360625
LY9	-0.0615
ATP2B3	-0.22625
KDELR2	0.286166666666667
TFCP2	0.587375
NLRP12	-0.603625
FLJ45422	0.21275
TLE4	-0.1294
ZNF570	-0.5195
FLJ43806	-0.087
TLK2	-0.026625
CIR	0.4935
MARS2	1.1635
COL24A1	-0.93925
SDF2L1	-0.1385
HIBADH	-0.325833333333333
IGFBP3	-2.861
C12orf23	-0.484125
PSPC1	-0.4505
C20orf43	0.25125
TRAV20	0.1765
ARHGAP24	-0.677125
KIAA1975	-0.465375
C1QA	3.187
DNTT	-4.60516666666667
C10orf6	-0.325583333333333
C11orf41	-2.43675
HNRPF	0.569
COL11A1	3.438
UBAP2	0.201166666666667
CDKN2AIPNL	-0.575
C20orf174	2.1425
SPRED2	-0.59125
PLA2G12A	0.3
ICEBERG	-1.41116666666667
SCN10A	-0.0765
C11orf65	-0.33325
GBP5	4.3315
PITPNC1	-2.36266666666667
POU3F3	0.742
NCOA7	2.0065
LIN7C	0.583
LOC348840	-0.704
NKX2-2	-2.6045
ANKRD13D	-0.24425
LOC123688	1.0785
FUT2	3.52816666666667
TAAR8	0.1875
FZD4	-0.300333333333333
PNMA3	-0.055
OR4L1	0.289
WIT1	-0.58575
EXOC3L	0.99875
ATPBD4	0.3122
KRBA1	-3.581
UBXD6	-0.14625
HOXB7	0.464357142857143
C7orf23	0.1095
UNQ338	1.29475
STAB2	0.554
CDC20B	-0.027
IRF9	0.76625
CENTG1	-0.300916666666667
TNPO2	0.1775
MCPH1	0.00337499999999999
BMS1P5	-0.565
SLC26A7	0.44975
HIST1H3J	0.299
C9orf3	0.7188
LBH	1.06425
MYO1D	2.257375
PTDSS2	-0.0765
NFU1	0.4665
DEPDC4	-0.41825
WNT7B	-0.8138
GLP2R	-0.134166666666667
SETD4	-0.4364
DYNLT3	0.2324
FKBP11	0.163333333333333
SESTD1	-0.123833333333333
FLII	-1.32
RPS16	1.2901
CHPF	-1.0865
CSNK2A1	0.359666666666667
SUMO1P1	-0.44875
FKBP6	-0.5825
ZNF214	0.644
TWIST1	-1.23583333333333
DDX56	-0.424166666666667
TRAM1L1	0.9019
EPO	-3.12116666666667
MRPS18B	-0.2985
ZNF682	-0.238333333333333
RPL14	-0.124666666666667
MAFF	0.29975
LOC51136	0.86425
LY96	-1.85275
DDX20	0.12975
ABTB1	-0.376666666666667
ARL5A	0.0427
CCT6A	-0.34
HEPACAM	-1.61516666666667
EHHADH	0.1695
RBAK	-0.258833333333333
CGB1	0.021
ITGB5	-0.7931
YIPF3	-0.31725
FKBP2	-0.014
NR1D1	-0.5305
TMEM110	-0.303
NEK2	-0.0943333333333333
PRAMEF8	-2.8915
C20orf52	0.541166666666667
PCDHGA3	-1.462
VWA3B	0.2855
NDUFA5	0.10225
THAP9	-0.07825
FLVCR2	-0.242166666666667
AP1S1	-0.3255
SMAD6	-0.6395
SAV1	-0.715875
SAT1	2.1755
ZNF251	-0.346375
ADAMTS7	0.0775
RPP38	-0.21525
C1orf211	-0.258
YPEL2	0.95425
RBMS1	-1.2675
ZNF445	-0.259333333333333
NRXN2	0.657166666666667
PGBD4	-0.005375
UGT2B28	0.049
WBSCR16	-0.679
NLRC3	-0.2205
ASTL	0.091
ST6GALNAC1	3.3135
ZADH2	-0.547625
MLLT4	1.32291666666667
ARL6	-0.110333333333333
MEF2C	-0.9365
CBFA2T3	-2.3295
AFF3	-0.6265
COG7	0.0888333333333333
MYB	0.238166666666667
PLXNA3	0.286
XRCC2	-0.738666666666667
MMS19	-0.34425
ST8SIA5	-0.950875
CHPT1	0.233833333333333
KIAA1712	-0.398625
OR6X1	0.208
ACTR3	0.44275
UGCG	-0.303833333333333
OR4P4	0.1615
ZAP70	-2.481
LPP	0.72
ZNF485	0.0505
PTPRCAP	-0.47225
IL12RB1	0.3925
ATRX	0.152
CHST8	-2.71625
C14orf109	0.0565
ARV1	0.382
NMB	-0.285857142857143
COX5A	0.6125
EIF6	0.6135
MPPED2	-2.059
SEMG1	-0.5015
CHRDL1	0.00700000000000001
TRAF3IP2	-0.294
WNK2	1.65175
LILRA4	0.2765
LAMA2	1.9285
PXT1	0.1995
RLBP1	-1.6965
CD300C	-0.347
SLTM	-0.00725
FLJ10404	-0.4565625
APOBEC3D	-0.5035
RENBP	0.982166666666667
ATXN7L1	0.275875
NID1	-0.613
TUBGCP3	-0.365875
ITIH5	1.09427777777778
CCDC110	-0.25475
C8A	-2.54875
MGC87042	1.175
HOXC13	-3.42375
TFDP2	-0.5545
HCP5	1.611125
POLI	-1.567
UCN	-0.965666666666667
ZNF764	-0.490333333333333
C8orf45	2.8395
FHL3	-1.3725
SPATA5L1	0.452
MMRN2	1.467
NDST1	-0.473333333333333
COL20A1	-0.274166666666667
ZNF248	-0.492166666666667
PELP1	-0.985
MBL2	-2.32316666666667
RNF41	-0.1445
C5orf24	0.812875
THOC5	-0.29625
SERINC3	0.2555
RP11-151A6.2	1.7315
CDCP2	-0.21775
HIST1H2AA	-0.0585
C11orf75	0.528333333333333
FKBP7	-0.87525
DDOST	-0.29825
GPNMB	-2.06983333333333
TTF2	0.0608333333333333
KCNT1	0.0786666666666667
SLC39A14	0.402375
NGRN	-0.3577
GPR137B	0.92375
MECP2	0.1515
PSMA1	0.1325
C16orf73	-4.56475
TMEM60	-0.307833333333333
CSN3	0.2525
NOS1	0.332
RAB7L1	0.2605
YBX2	0.1625
KIAA1166	0.177625
FUBP3	-0.528333333333333
ABCG1	0.147
ACACA	0.107333333333333
ARL11	1.8455
ATOH1	0.6605
ODF1	0.22
CREB3L3	-0.1245
TMEM127	0.348785714285714
DSCAML1	-0.7575
PLN	1.6215
LYPLA1	-0.0115833333333334
PRDM9	-1.9835
SASP	-0.49775
PLUNC	-0.115333333333333
INTU	0.362
HISPPD1	-0.23525
LNPEP	0.183
YARS2	-0.086
APCDD1L	-1.779
ZCCHC4	0.0059
FBXO22	-0.684833333333333
TTLL13	0.0265
ZNF669	-0.523833333333333
PTGDR	1.35475
DDX27	0.8425
KIAA0409	0.122833333333333
GJB6	-0.0255
ASB8	0.17
PLP2	-0.336333333333333
MEPE	0.06075
OR10J5	-0.1225
KRT222P	-0.17125
COQ7	0.413833333333333
C1orf101	0.48025
RERG	0.1452
CHMP5	0.25625
THAP11	-0.060875
ZNF43	-1.33583333333333
ZRANB3	-0.455833333333333
KRT13	-0.76425
MRPL19	0.0585
RBBP9	0.525625
SPATA17	0.620125
BXDC5	0.719333333333333
PAFAH1B1	-0.908833333333333
MAGEE1	0.649
OSTF1	0.40025
KIAA0323	-0.311583333333333
TXNDC13	-0.00866666666666666
CNTN4	0.151375
LCE1B	0.77
UNQ501	0.81175
ZNF154	-0.56275
C3orf64	0.181
SYT5	-0.0943
PON1	-0.0985
FLJ10357	-0.9945
ATP4A	-1.1625
GNPDA1	-0.517666666666667
MGAT1	0.380166666666667
C14orf121	0.2165
SLC35B2	-0.54225
MIER3	0.5435
CHEK1	-0.024125
ZNF8	-0.8
TXNDC1	-0.744
CKB	0.9837
RTN3	-0.502714285714286
FZD2	-1.8265
PART1	-0.1795
PSMB6	-0.86
PCDHB8	-1.9175
PHC3	0.4199
PPP1R8	0.0601666666666667
NOVA2	0.668666666666667
TNFRSF11B	-2.56925
GOLPH3	0.778833333333333
UBLCP1	-0.531
SUHW3	0.8175
TTLL1	-1.0385
OPN4	0.157
OR13G1	0.26
ZPBP2	0.164
HSD17B11	0.696625
C9orf50	-0.608
DHDDS	-0.257642857142857
CTSW	-0.0772
NEFM	-2.49833333333333
MRPL28	-1.6645
SYN1	0.574333333333333
PIGV	0.0975
ZIM2	0.44875
APBB1	-1.20016666666667
SND1	-0.323
C1orf123	-0.401833333333333
CHD3	-2.04625
BHLHB8	0.1185
RNASE2	-0.471666666666667
BCAP31	0.40075
SLC25A44	-0.0473333333333333
CHD6	-0.1304
PIB5PA	0.990538461538461
SELS	0.737
