Hybridization REF	TCGA-AO-A03U-01B-21R-A10J-07
C11orf79	0.151
CBLL1	-0.9965
IL1F10	0.404666666666667
VAX2	-0.509
SETDB1	-0.288833333333333
LRAP	0.632333333333333
GCLM	-0.0411666666666667
CPEB3	1.92725
PPM1A	0.533
INTS1	-0.414
CAMTA1	0.415166666666667
SAMSN1	-0.16525
LOC158830	-1.65766666666667
GMPPA	0.044125
AIPL1	-0.099
IL24	0.460166666666667
BDKRB1	-3.15
MLF1	-0.3468
TAF12	-0.343
ID1	-1.185625
THADA	0.6755
PIK3CB	-0.16075
OR4N5	0.3465
TBC1D17	0.03
COX8A	-1.0665
CDCA4	-1.5065
C2orf44	-1.12
ZNF534	-1.54125
IMMP1L	-0.3205
NIPSNAP3B	0.440375
FTMT	0.698875
PWP2	-0.669
MMP15	0.2137
DNAH11	-0.916
MTMR14	0.09875
DNAL4	0.5025
IPP	-0.9575
TMEM59	1.57675
C1orf157	0.3065
RGS4	0.0653333333333333
DDX18	-0.458666666666667
SNX6	0.20675
ZNHIT2	0.552333333333333
NCDN	-0.6325
FLJ33534	0.04625
RAG1	-1.51857142857143
OR4D10	0.3265
PTPN5	0.189666666666667
POMT1	0.17225
LRRC8A	0.405
CYP1A1	-1.82575
CAPN1	0.575833333333333
DDHD2	-0.20525
GRIK2	-0.37325
GNRHR	0.3285
PPBP	0.433
HTR3A	-0.721125
SLITRK4	0.359
ANKRD49	-0.02875
BTF3	0.2341
SARS	-0.067
C13orf18	3.1995
CACNB1	0.933428571428571
QKI	0.804590909090909
SETMAR	-0.532375
MAN2B1	1.88733333333333
EML3	-0.57325
ACADL	-0.417333333333333
OFD1	-0.17825
DEFB114	0.2605
CGA	-3.8617
PEX16	0.228833333333333
LRRC10	-0.1365
GNG12	-0.008
C1orf152	0.218333333333333
CHRM1	0.6205
CD53	2.318375
DBH	-0.9155
TFAP2B	-0.044125
HIST1H2BJ	-1.5955
FAM46D	0.2065
TMEM11	-0.015
C3orf32	-3.55325
PCCB	-1.135875
IPO13	0.197125
C6orf105	-4.42825
COMMD5	0.5815
SUV420H1	-0.4818
LTBR	1.307
ARHGAP15	0.177
HDHD2	0.33875
TDRKH	0.415166666666667
LOC401052	0.8345
PSG4	1.127
GNB4	0.4728
SPATA4	0.37975
SLC9A3	-0.2885
OSBP	0.463333333333333
NBPF3	-1.14733333333333
DOCK11	-0.255
SLC39A5	-2.17683333333333
PRR5	1.0157
C10orf63	-0.176
SMTNL2	-0.977
ADRA1A	0.13025
ASAH1	2.1449
DOM3Z	-0.1281
GIPR	0.887666666666667
AHI1	-0.519583333333333
NADSYN1	-0.0931666666666667
RGS14	0.0265
IL18BP	2.3761
RTN4RL1	1.33225
ARMC6	-0.69875
PSMD5	-0.0106666666666667
HK3	2.0641
OR4S1	0.4755
RSU1	1.1992
MAD2L1	-3.47744444444444
EIF4A3	-0.95325
DLEC1	0.426666666666667
E4F1	-0.026
CHMP2B	0.3449
CAMSAP1	-0.62875
RPS21	-1.37466666666667
ARID5A	2.92025
UBE2N	-0.3277
IGSF8	0.522666666666667
MAGEB6	-0.9215
ACAD11	-1.5198
MGC4172	-1.27825
LMO4	0.024
KLKB1	0.15125
HP	-0.74
HDAC3	-0.076
SCHIP1	0.18075
CLCA1	-0.2405
OLFML2A	0.294375
C1orf112	-2.24675
KIF19	0.621583333333333
HAPLN4	-0.0635
CXCR7	-0.487833333333333
GOT2	-0.3716
RAB38	-3.21775
DCX	4.17125
PPM1H	-0.230166666666667
NFYC	0.610083333333333
KIN	0.168375
ZNF228	1.093
PLSCR4	3.65583333333333
HIG2	-2.62475
FAM79B	1.471
C21orf86	-0.9496
KCNK10	-0.2805
ZNF738	-1.151
FSTL5	-0.9105
OR6A2	0.218
OTOA	1.672
EXOC1	0.32625
AHRR	-3.88175
PDAP1	-2.23958333333333
C19orf6	0.122375
ZAN	0.54525
LY6G6E	0.0305
EIF4E2	-0.31075
C20orf198	-0.796
ZNF324	0.11475
CYP3A5	-2.85916666666667
ENTPD7	0.610166666666667
MBOAT5	0.101166666666667
GJB5	3.74175
TTC13	0.2415
S100Z	-0.580666666666667
KIAA0664	-0.614833333333333
PDGFRB	1.94608333333333
IL17D	-0.7255
OR56B4	-0.396
RDX	-0.929833333333333
SLC34A3	1.0825
IL28B	0.2455
JUND	0.3325
CHRNB1	0.214875
CAMK2B	-0.846
FETUB	-1.0145
CXorf23	1.212875
MRTO4	-1.25675
TTC3	-0.0754
NDUFB8	-0.219666666666667
EDG2	-0.72
SEMA3G	1.4755
IL23A	-0.51525
GRHL1	1.7509
LOC441054	-1.9645
WDR65	0.48225
PSTK	-0.62325
STOML3	0.0711666666666667
R3HDM2	0.2636
C5	-2.99675
SLC2A10	1.28566666666667
C3orf22	0.5835
PAQR3	-1.41576923076923
ANKRD26	-1.23541666666667
HCRTR1	0.854
LOC399947	-0.19525
PSD2	-0.71175
TIGD2	0.933333333333333
SCRN1	-0.083
COQ10A	-0.58225
DDI2	0.117
METTL7B	0.0935
UCN2	0.6935
FAM92A3	-0.988
WDR16	0.3565
ZNF511	-0.0863333333333333
ZMYM5	-0.24125
POLR3G	-2.70775
ZNF586	0.1035
C1orf49	0.365833333333333
TANK	1.91183333333333
RCAN1	1.21583333333333
PELI3	1.095
LIMD2	0.103
TMEM189	-0.0465
NTN4	2.598125
LOC151300	-0.0125
CLEC2A	-1.2055
GPR135	-0.447625
DPYSL4	-3.5437
JAK2	0.3655
TSHZ1	0.529333333333333
TM9SF4	-0.188
ZNF264	0.827166666666667
SIRPG	2.046
BICD1	0.4095
HERC6	2.458
METTL5	-0.8915
CASP1	2.8975
PRRT1	-0.756333333333333
PLA2G4C	2.20683333333333
ICA1L	-0.452285714285714
TPTE2	0.0892
OTUD7A	1.11366666666667
AQP11	-2.22625
APOA2	-5.1628
KALRN	-0.5382
SECTM1	1.74283333333333
IFNAR1	0.839
TALDO1	0.007625
RAB11FIP4	-1.181
EIF5A	-1.9335
FAM49A	3.13575
NEGR1	0.440666666666667
YTHDC2	0.143125
EHD2	-0.006375
NCF1	3.2836
SCRT2	1.6415
HOXA5	0.0635
NUP133	-0.325
FGF12	1.908375
SLMO2	-0.603375
SNTA1	-0.25475
CACNG2	0.288125
GCM1	0.645125
ELF1	0.291
TLR5	4.0975
TCFL5	-1.2775
RBMY2FP	-0.4895
LOC100125556	0.01125
FAM129B	1.33775
MAP3K7IP1	0.006125
NCK2	1.134
OXA1L	-0.34075
FMO9P	-0.059
ZSCAN12	0.0765
PSMD12	-0.675583333333333
HSCB	-0.371
CLDN10	4.8295
MGC13053	-0.3525
HPCAL4	-0.873333333333333
ASZ1	-0.8955
MEX3D	-0.117333333333333
NFAT5	-0.5234
CSPG4LYP1	-0.257833333333333
FBXO3	1.2909
DVL1	-0.417666666666667
CMKLR1	2.80416666666667
TYMS	-3.109125
PEF1	1.27425
ZNF750	2.54133333333333
MCM5	-0.7257
MEGF11	-0.53925
KCNK7	0.045
PTP4A3	-0.391
C1QTNF2	-1.29883333333333
OR6S1	0.042
FAM122B	-1.63225
ZNF551	-0.429
HBQ1	-2.8035
GEMIN6	-0.905
ARSK	0.85175
RBP7	1.48233333333333
CPNE9	0.12775
DSC1	1.1565
LOC730112	-0.57175
MAP2K4	0.878875
HS3ST5	-1.97
EPB41L3	0.55725
TEKT2	1.495
CDKN2B	0.17325
ZNF480	-0.25125
MAP3K6	1.1564
MAP6	1.69716666666667
HN1	-1.1472
OR2L13	0.4238
SLC16A11	0.9545
FAM96A	-0.797
APOL1	1.40875
C5orf32	0.35225
RTP1	-0.0263333333333333
RNF175	1.899125
ZBTB41	0.385375
AHCTF1	-0.8318
SAE2	-0.4246
ITGA2	2.058
MME	0.481833333333333
CCDC14	-1.88
MAST4	1.49892857142857
KRT33B	-0.2105
KCTD2	0.680333333333333
WDR26	-0.0984166666666667
MFI2	3.69325
NR4A3	-0.0135
ARSA	1.7265
UNKL	-0.542833333333333
SULT6B1	0.4395
CCNA2	-3.24566666666667
SOX15	-0.757
PPAPDC1B	0.498166666666667
C19orf44	0.403
MCAT	0.796416666666667
ARID1B	0.356125
OR52N1	0.236
C12orf48	-2.31725
MAGI1	-0.33175
NIPA2	0.1555
GBX2	-1.677
RSHL3	-0.0615
RAVER1	0.447833333333333
C15orf17	-0.307
SLC30A2	1.295
ZNF518	-0.617
PCYT1B	-1.467
C10orf114	-1.35125
EIF3H	0.402416666666667
SLC25A39	-1.09233333333333
KIF1B	-0.16475
AMOTL2	0.5405
C6orf120	0.2325
PSRC1	-3.077
PLA2G10	-0.484625
KIF5C	-0.26075
MRPL37	-0.858
C17orf62	0.884333333333334
C9orf135	-0.4885
DUSP10	0.0105
CLCNKB	-0.037
PSMA5	-0.245
C8orf53	-0.5155
AMPD3	2.10233333333333
PIAS1	-0.22
ADCYAP1R1	0.056
GYLTL1B	1.674
CDH20	0.269666666666667
FBXO7	-0.10125
TMEM134	1.04916666666667
FLJ14213	2.91866666666667
ZNF3	-1.105
LRRFIP1	0.453916666666667
CNOT2	0.0928333333333333
ABI3	4.40575
ALDH5A1	-0.979083333333333
HNT	1.816
SERPINA4	-2.3555
TK2	1.62441666666667
STMN1	-2.54977777777778
GUCA2A	0.718166666666667
GALNT10	0.979214285714286
DPP6	-0.44885
C9orf93	-0.307
PRELID2	-1.447
STK39	-1.754
SFTPA1	-0.56425
CKS2	-3.35066666666667
RHO	0.00837499999999999
C20orf135	-0.253
XKR3	-2.588
CR1	0.492875
RPS6KA2	0.464071428571429
C20orf112	0.56625
MRPL22	-0.34575
C4orf23	0.451333333333333
GADD45B	1.286
KLHDC1	1.3545
C2orf48	-1.907
ZNF287	0.559
DAAM2	-0.787
DPPA2	-2.6925
TCTN3	0.203
DNAJB11	1.1855
FPR1	3.864
DEFB4	0.2095
PTCD2	-0.758
SMOC2	4.78916666666667
CABP7	1.91475
SERPINB11	-0.06375
MAGEF1	-0.309
NDE1	-0.902
ITGA10	0.05
FSHB	0.3175
ANXA2	1.34375
HORMAD2	-0.00525000000000002
HLCS	-0.2155
MCF2L	1.13083333333333
FH	-0.371625
TBC1D24	1.16125
KIAA1505	0.7545
LGALS2	-1.57125
CNBD1	0.756
SYNPO2L	-0.8115
PTPN23	0.0371428571428571
C1orf183	0.163
MAGEA8	-2.79475
DGCR8	-1.936625
GSR	-1.957
PAQR7	0.575
ZNF676	-1.46325
CACNA1C	-0.1926
SP7	0.1965
PDCD6	-0.28
NRN1L	-1.063
BRI3BP	-0.867333333333333
KIAA1183	0.84475
ASB4	0.42425
CCL23	0.884
OBSL1	0.03575
SLC12A7	1.129
KIAA0240	1.113
CD1B	-1.33933333333333
FCGR2A	2.48525
MDC1	-1.70425
HTR1A	0.501166666666667
OCEL1	0.27775
ATP11B	-0.100375
FBXO34	-0.0215
PCDH12	3.519
RPE	-0.2895
C17orf74	-0.1925
CSDC2	0.435166666666667
PET112L	-0.155
TMBIM1	2.034125
P2RXL1	-0.46075
TCHP	-0.299
TRMT1	-1.17416666666667
F2RL2	0.412166666666667
LRRC32	3.06166666666667
IMPG2	0.207
BGLAP	-0.469
LOC493869	-1.25508333333333
MRAS	2.399875
SLC35F5	1.09375
CBWD1	-0.1735
AXL	0.251875
ATP2C2	4.358
TELO2	-0.806
PNPLA3	-3.857
PCDHB14	1.71725
CD276	0.81025
KRT80	0.889875
DUSP28	-0.1485
CSNK1E	-0.7115
SRP14	0.875
KCNQ4	-0.6185
KRT72	-0.124166666666667
CCDC117	-0.060875
C6orf89	0.105277777777778
TUBB2B	-2.68266666666667
RTN4IP1	-0.6075
CR1L	-3.36233333333333
CEND1	0.504
C12orf41	-0.165
RNF31	0.27725
UBN1	-0.287166666666667
C17orf32	0.556
SLC5A7	-0.016
GPR92	2.64533333333333
ESAM	2.327
CTNNA1	1.10066666666667
HRBL	1.1774
CBX4	-1.16725
TMEM182	0.373
SH3TC2	2.38783333333333
IL10	1.59716666666667
PXMP4	0.2815
RNF167	-0.2183
PAK7	0.0716666666666667
ETV3	-0.108
ATPIF1	-0.560333333333333
LOC554207	-1.79416666666667
OR8H1	0.429
WDFY3	1.100125
DPM1	-1.04775
GPSM1	0.348
WDR92	-0.4491
LRP1	0.8715
ANKH	1.131875
THUMPD3	-1.31975
POLR1B	-1.03225
OLFM4	8.59533333333333
RAD9B	0.8665
TSPY2	-4.2655
PAX6	-0.499833333333333
SCG2	-2.03625
SLC17A6	0.14475
FMO3	2.463625
PADI4	0.362875
TUBB4	-0.165
NLK	-0.766
POU4F3	-0.564
SDF4	0.20575
ITGBL1	2.69033333333333
NETO1	-0.642
TAP2	0.72175
ABBA-1	0.354416666666667
GNAI1	0.12175
VPS4B	1.1465
NOPE	-0.454
GALNT6	0.317166666666667
SESN1	0.999
GBE1	-1.20655555555556
CLASP1	-0.2885
RASGEF1B	1.578
ACOT11	0.454857142857143
AFAP1	2.37175
OR2H2	0.39175
DPY19L2P1	-1.334
DZIP1	-2.23475
SEC22C	-0.417833333333333
GPR161	-0.378583333333333
RNF146	0.85075
WDR74	-0.83025
GALP	-0.4275
PURA	1.297
DNPEP	0.189916666666667
RP11-78J21.1	-1.07725
ERBB2	1.753
FANCM	-1.28708333333333
NEO1	0.999833333333333
DDX3Y	-5.0266
RPS3A	0.55375
MXRA7	0.506285714285714
LGALS3	0.3005
GLT8D1	0.183
CFL2	-1.3585
UPB1	-0.01875
NAP1L5	-0.106375
CLDN14	-1.213
DHX38	-0.41875
BTBD1	0.07425
TARS2	-0.724166666666667
ABCF1	-0.4123
FCF1	0.0481666666666667
LRRC49	-0.607
GUCY1B2	-3.0835
C1orf177	0.939
SMARCA4	-1.014
LRP8	-1.37816666666667
TAGLN3	-1.014
MRPL14	-0.801
TTRAP	-0.17525
ZDHHC20	0.9715
NFE2L3	-0.652
KIAA1377	-0.954125
PALMD	1.1641
TMEM43	0.7175
TTL	-1.21
STAT5B	-0.570833333333333
SSB	-1.21225
OR10H5	0.3715
SLC22A13	-0.372
AKAP3	0.36525
TIMM23	0.1915
OAS2	1.72233333333333
KIAA0423	0.7445
TRIM11	0.251333333333333
GLIS3	1.833125
TMEM50B	1.53983333333333
ARHGEF4	-1.50125
DEGS1	0.514727272727273
TBL1XR1	0.0678
G6PD	-2.0665
SP140	1.2307
MUC17	0.145214285714286
NUDC	-0.556
DNAJC5B	2.208
SCARA3	1.0085
CPA3	4.435
BCAT2	-0.152875
MFN1	-0.3617
NRG3	-0.0255
SNX11	0.5485
PLEKHH1	-0.690166666666667
GPR177	0.684
HCFC2	0.983
TCAP	-0.77225
MOCOS	-0.67375
C14orf93	-0.348
PRDM10	-0.385666666666667
SLC16A4	3.088
SRGAP1	-0.668666666666667
VIP	0.51325
DUSP27	1.709
LILRA1	2.2492
MC2R	0.362
MGC24103	-2.223
MBTD1	-2.041
FUT11	-0.276166666666667
USP33	0.4303
C15orf39	1.21225
MAP3K12	-0.1575
PAAF1	-0.992333333333333
BARHL1	0.2725
FLJ16165	0.195
PIWIL2	-3.568
SYNE1	0.673666666666667
CMTM4	0.0825
TSPYL1	1.1154
GUF1	-0.959
TMEM157	1.39
WDR44	0.112
HIST1H3C	-0.05375
DKFZp666G057	-0.3
RNPEP	0.60425
GAS2L2	1.24383333333333
ADH4	-4.27225
GRPR	-0.108333333333333
FBXL17	1.56
ZBTB10	0.247666666666667
Gcom1	1.15833333333333
HTRA1	1.5737
ZNF585A	-0.413
SLC26A2	1.27207142857143
OTOP3	0.268
WISP1	2.70466666666667
ATP2B4	-0.332333333333333
FLJ10769	0.7425
CRAMP1L	-0.764875
CHST12	-0.297
RAB22A	0.276083333333333
TARDBP	-0.583857142857143
STAU1	-0.14425
CRB3	2.6505
MIG7	-1.70375
CHMP1A	-0.3645
ZNF160	-0.258625
B3GALT6	0.2845
BARX1	-0.8615
C6orf167	-2.0413125
NXNL1	0.363
DHX29	0.344375
HADHB	-0.4745
PLXNB2	1.391375
ILDR1	-1.5855
SLC15A3	3.38625
GAS2	-2.391
C20orf69	-0.47575
NUMB	0.8525
TNIP1	0.9805
MESP1	2.05366666666667
PSKH1	0.19775
NSFL1C	-0.0555
RHOG	0.95225
HEY1	-2.3145
KNG1	-2.03875
ITGAX	3.2844
LIN9	-1.40233333333333
CANT1	0.753875
XRN1	0.187714285714286
CCDC96	1.3815
HEATR6	-1.739
GNG7	1.458
RUNX2	1.347375
SOX1	-0.107333333333333
FCRL5	-0.0501
ZNF99	-0.667
FAM9A	0.3195
SNX22	0.772666666666667
MBNL3	-1.05416666666667
ODC1	-1.9144
ADORA2B	-2.46683333333333
NR2F6	0.41325
ZFYVE16	-0.288111111111111
SYNJ2BP	0.5988
POLE	-1.663
E2F2	-1.488625
THRA	-0.0421666666666667
PTGES2	-0.897666666666667
HIP1R	0.976
TMUB1	-0.4835
ENO3	-2.5245
RSPH10B	-0.1055
CXorf39	0.42825
IRGC	0.23325
GPR109B	0.2725
FLJ13305	-1.9785
LCE3A	-0.327
TNFRSF18	-0.0548333333333333
DET1	-0.18625
TRPM3	-0.15875
C16orf79	-0.93
FECH	-0.470833333333333
RAP2A	1.2235
CRIP1	0.120666666666667
AZIN1	1.053625
SLC7A7	4.67375
IL10RA	2.0338
TMEM64	-1.94325
CDC42EP4	0.7602
C16orf58	0.0684
ARG2	-2.709
POU5F1P4	-5.305
FAM62B	0.699
DNAH8	-1.9796
ASH2L	-0.1775
TSLP	-1.93566666666667
CNTNAP5	-0.0038
TMEM16C	5.14175
IFNA14	0.017
SLC1A3	1.9885
CABYR	-0.511
BCL7B	0.3575
NUDT13	-1.043
C13orf28	0.206
C1orf53	-0.05275
ARL6IP4	0.5566
RPL35A	-0.0005
EMR3	1.9785
RAB40C	0.1225
SLC41A1	0.0355
LRCH1	0.922
LY6G5B	-0.591
FAM124A	-0.588142857142857
MGC10981	-2.65666666666667
CLIP3	-0.1073
MAP4K2	-0.766333333333333
CHIC1	-0.442
SULF1	4.3015
C20orf30	-0.157142857142857
PRDM5	-0.302375
ELOVL1	1.23625
C11orf48	-1.157125
SLC39A10	-0.24225
KCNV1	-0.5595
ACP1	-0.993666666666667
ZMYM2	-0.471625
B3GNT6	0.517
C9orf69	0.02325
C2orf15	0.23675
C20orf166	-0.729
HSP90AA6P	-0.608
EDG7	-0.543
NEURL	-1.33625
LPL	6.4825
CLEC2D	0.156785714285714
GRRP1	1.72716666666667
CD8B	-3.1648
HIST1H3D	-1.5755
SLC6A12	0.884875
FAM27L	0.161
CD84	2.2625
RASA1	0.565
PHKG1	0.304
MAGEA11	-1.664
IMPA1	-0.6421
NPM3	-1.463
RARRES1	8.12575
SH3BP1	0.79775
B3GNTL1	-0.154
ARPC5L	-0.141166666666667
KLHL26	0.479
SIM2	-2.41475
GJC1	0.5795
C20orf194	0.15175
EXO1	-3.61975
SLC2A2	-2.23683333333333
LOC285074	-0.042
LRG1	3.82925
KIRREL	0.294
PIK3R1	2.91657142857143
C4orf34	0.60525
MAF	0.0770555555555556
ADCY4	3.61483333333333
ZMIZ2	0.1869
SLC46A3	4.12
STAMBP	-0.596666666666667
CCDC16	0.3975
MS4A12	0.7215
TCF20	0.25225
LRRC46	0.20325
C20orf152	-0.19275
MRPS6	-0.459375
ABCB11	0.362
KCNC2	-0.0938333333333333
CDH19	2.67933333333333
C9orf123	0.0115
SSH3	1.633625
LDLRAD1	-3.14425
CCBE1	-0.87975
ZNF135	-0.6875
TAAR1	0.072
WFDC12	1.322
CCDC42	0.632833333333333
FLJ12529	-0.96425
PER1	0.68
TIMM50	-0.579333333333333
SMARCAD1	-0.545
FAM26C	0.5185
TP53TG3	-2.48633333333333
SH3RF1	1.7623
LMCD1	1.73575
GPR63	-0.327
FLJ21986	-1.3695
AIFM3	-0.62725
MICAL1	0.7575
BLZF1	0.347166666666667
IQCA	2.95733333333333
PCDHGC3	0.1425
SAC	-0.3275
BCL6B	1.65333333333333
DDO	1.35325
MARCO	3.613
DCHS1	0.426333333333333
C1orf170	-1.25133333333333
CD200R1	2.20133333333333
C22orf15	0.008
SEPT11	0.1245
ADNP	-0.971
UST	-0.8292
C13orf34	-0.962833333333333
RFFL	0.460785714285714
APBA3	0.115
C2orf60	-0.470875
CUTL1	-0.3215
PMS1	-1.094875
ZNF689	-0.1645
EIF3E	-0.5755
IL9	0.041
RPL31	-0.473375
LY9	0.885
ATP2B3	-0.2135
KDELR2	0.465708333333333
TFCP2	0.263125
NLRP12	0.027125
FLJ45422	-0.74075
TLE4	0.1367
ZNF570	-0.424
FLJ43806	0.223
TLK2	-0.659125
CIR	0.86875
MARS2	-0.2535
COL24A1	0.358
SDF2L1	0.59
HIBADH	0.875333333333333
IGFBP3	0.831928571428572
C12orf23	0.53075
PSPC1	-0.25725
C20orf43	0.1655
TRAV20	0.6145
ARHGAP24	1.192625
KIAA1975	-1.767375
C1QA	3.7949
DNTT	-5.05266666666667
C10orf6	-0.259
C11orf41	-0.2695
HNRPF	0.195375
COL11A1	6.39566666666667
UBAP2	-1.248
CDKN2AIPNL	-2.0445
C20orf174	1.7255
SPRED2	0.38325
PLA2G12A	-0.239333333333333
ICEBERG	-1.6465
SCN10A	0.163
C11orf65	-0.6175
GBP5	3.753
PITPNC1	0.821166666666667
POU3F3	1.458
NCOA7	3.11925
LIN7C	0.6689
LOC348840	-0.698
NKX2-2	-2.637
ANKRD13D	0.483
LOC123688	-0.0065
FUT2	2.9005
TAAR8	0.7605
FZD4	-0.310083333333333
PNMA3	-1.35716666666667
OR4L1	0.522
WIT1	-2.982
EXOC3L	1.46775
ATPBD4	0.165
KRBA1	-0.50375
UBXD6	0.264
HOXB7	-1.04378571428571
C7orf23	0.5535
UNQ338	3.19825
STAB2	0.7615
CDC20B	0.161
IRF9	1.7355
CENTG1	0.804916666666667
TNPO2	-1.303
MCPH1	0.237125
BMS1P5	-1.9285
SLC26A7	0.137
HIST1H3J	-0.1365
C9orf3	-0.6233
LBH	1.16725
MYO1D	0.707625
PTDSS2	0.088
NFU1	0.287
DEPDC4	-1.1855
WNT7B	1.0731
GLP2R	-0.221666666666667
SETD4	-0.6534
DYNLT3	-0.0004
FKBP11	-0.160333333333333
SESTD1	0.5185
FLII	0.84325
RPS16	0.2107
CHPF	0.790166666666667
CSNK2A1	-0.571333333333333
SUMO1P1	0.05675
FKBP6	-0.713
ZNF214	0.755833333333333
TWIST1	0.120166666666667
DDX56	-0.852833333333333
TRAM1L1	1.1618
EPO	-3.332
MRPS18B	-0.203
ZNF682	-0.961333333333333
RPL14	0.157
MAFF	0.5325
LOC51136	-0.566375
LY96	1.63375
DDX20	-0.61425
ABTB1	1.18416666666667
ARL5A	0.4461
CCT6A	-1.6535
HEPACAM	-1.45033333333333
EHHADH	0.784333333333333
RBAK	-0.348666666666667
CGB1	-0.5755
ITGB5	1.0604
YIPF3	0.3435
FKBP2	0.749
NR1D1	-0.0069
TMEM110	0.284
NEK2	-3.36866666666667
PRAMEF8	-3.5435
C20orf52	-0.8895
PCDHGA3	-0.303
VWA3B	-0.3605
NDUFA5	-0.323125
THAP9	-0.4045
FLVCR2	0.559
AP1S1	-2.28025
SMAD6	-0.22475
SAV1	1.6605
SAT1	3.291125
ZNF251	-0.2985
ADAMTS7	0.5317
RPP38	0.38375
C1orf211	-1.497
YPEL2	1.6361
RBMS1	0.8865
ZNF445	-0.264666666666667
NRXN2	0.086
PGBD4	-0.12875
UGT2B28	-2.07475
WBSCR16	-0.7831
NLRC3	0.719875
ASTL	0.45425
ST6GALNAC1	-3.318
ZADH2	-0.348875
MLLT4	0.672
ARL6	0.253166666666667
MEF2C	1.94
CBFA2T3	-2.1995
AFF3	-0.230142857142857
COG7	-0.026
MYB	-5.10216666666667
PLXNA3	0.546
XRCC2	-2.40283333333333
MMS19	-0.350875
ST8SIA5	-0.956125
CHPT1	0.9975
KIAA1712	-1.16925
OR6X1	0.5345
ACTR3	0.32475
UGCG	-0.101166666666667
OR4P4	1.0345
ZAP70	-2.08975
LPP	1.984125
ZNF485	-0.78475
PTPRCAP	0.495
IL12RB1	1.1855
ATRX	0.3206
CHST8	-2.729
C14orf109	-0.11625
ARV1	0.2565
NMB	-1.87614285714286
COX5A	-1.02033333333333
EIF6	-0.47025
MPPED2	0.417833333333333
SEMG1	-0.649
CHRDL1	0.089
TRAF3IP2	1.22425
WNK2	-0.5115
LILRA4	2.76716666666667
LAMA2	3.50325
PXT1	-0.2195
RLBP1	-2.72825
CD300C	2.36825
SLTM	-0.027375
FLJ10404	0.1945
APOBEC3D	-2.3635
RENBP	1.098
ATXN7L1	0.13025
NID1	0.1215
TUBGCP3	-0.747125
ITIH5	0.494277777777778
CCDC110	1.21625
C8A	-2.74825
MGC87042	-0.91275
HOXC13	-3.843
TFDP2	-1.32075
HCP5	2.069125
POLI	-0.30375
UCN	-1.4145
ZNF764	-0.0906666666666667
C8orf45	-0.219
FHL3	-0.1175
SPATA5L1	-0.425
MMRN2	2.44766666666667
NDST1	1.10483333333333
COL20A1	-0.0803333333333333
ZNF248	-0.823666666666667
PELP1	-0.726833333333333
MBL2	-2.4196
RNF41	0.24475
C5orf24	0.02625
THOC5	-0.34025
SERINC3	0.777416666666667
RP11-151A6.2	-0.65
CDCP2	-0.1935
HIST1H2AA	0.14425
C11orf75	1.40416666666667
FKBP7	-0.3455
DDOST	0.47075
GPNMB	1.0405
TTF2	-1.55166666666667
KCNT1	0.106333333333333
SLC39A14	-0.805625
NGRN	0.4791
GPR137B	1.39425
MECP2	-0.086375
PSMA1	-0.6
C16orf73	-6.0905
TMEM60	0.0641666666666667
CSN3	4.31
NOS1	2.10766666666667
RAB7L1	0.247
YBX2	-1.8355
KIAA1166	-0.62875
FUBP3	0.514
ABCG1	2.7385
ACACA	-0.987666666666667
ARL11	1.3947
ATOH1	-0.43
ODF1	0.152666666666667
CREB3L3	-1.7365
TMEM127	1.08721428571429
DSCAML1	-0.7065
PLN	2.6055
LYPLA1	-0.214416666666667
PRDM9	-1.44625
SASP	-0.33825
PLUNC	0.448833333333333
INTU	-0.37975
HISPPD1	-0.53525
LNPEP	1.54783333333333
YARS2	-0.6805
APCDD1L	-0.5275
ZCCHC4	-0.5115
FBXO22	-0.576166666666667
TTLL13	0.1425
ZNF669	-0.391833333333333
PTGDR	1.982
DDX27	-0.33875
KIAA0409	-0.254333333333333
GJB6	0.8565
ASB8	0.82325
PLP2	0.265
MEPE	0.0675
OR10J5	0.41
KRT222P	0.5
COQ7	-0.953166666666667
C1orf101	0.764
RERG	1.6501
CHMP5	0.603125
THAP11	0.25475
ZNF43	-1.1515
ZRANB3	-1.119
KRT13	3.292375
MRPL19	-0.491375
RBBP9	-0.282125
SPATA17	-0.034375
BXDC5	-0.275833333333333
PAFAH1B1	-0.330166666666667
MAGEE1	-0.20325
OSTF1	1.255
KIAA0323	-0.126
TXNDC13	0.916
CNTN4	1.045
LCE1B	0.4585
UNQ501	0.75475
ZNF154	0.5335
C3orf64	0.77975
SYT5	0.0618
PON1	0.130666666666667
FLJ10357	0.4645
ATP4A	-0.552
GNPDA1	-0.8225
MGAT1	1.64566666666667
C14orf121	0.326
SLC35B2	0.879
MIER3	0.238
CHEK1	-3.79475
ZNF8	-0.2055
TXNDC1	0.306833333333333
CKB	-2.2165
RTN3	0.508928571428571
FZD2	-0.328
PART1	0.166625
PSMB6	-0.17675
PCDHB8	-0.7945
PHC3	-0.00570000000000001
PPP1R8	-0.4545
NOVA2	1.134
TNFRSF11B	1.884
GOLPH3	0.830833333333333
UBLCP1	-0.35425
SUHW3	-1.2695
TTLL1	0.5215
OPN4	0.2635
OR13G1	-0.0515
ZPBP2	0.0581666666666667
HSD17B11	-0.925375
C9orf50	0.257
DHDDS	0.0737142857142857
CTSW	3.3821
NEFM	-2.15266666666667
MRPL28	-0.7895
SYN1	0.823333333333333
