Hybridization REF	TCGA-A8-A09W-01A-11R-A00Z-07
BIRC3	-1.837
NRSN2	0.469
OR52K2	0.545666666666667
SPOCK1	0.182
H2AFY	0.63825
RXRB	0.031
ZNF638	-0.5625
ANKRD45	-0.63925
ACTN4	-0.357666666666667
FXC1	0.69375
EIF2B5	0.10675
VPS33A	0.10575
PINK1	0.329375
FAM106A	-0.1275
SKIP	1.1230625
GAPDHS	0.32975
MUM1L1	-0.576
PSTPIP1	0.46875
CNTNAP1	-1.3296
CYP26A1	0.80025
APOL2	0.0979
TACC2	0.2255
COX7A2L	0.0442142857142857
HSD17B1	0.6743125
ARRB2	0.3145
SLC7A6	-0.8877
HSD17B10	-0.8375
RBJ	-1.17825
NUP155	-1.7215
MRPL10	-0.218666666666667
CYCS	-0.909333333333333
CCDC46	-0.899166666666667
TECTA	0.2785
GNAL	-0.6845
LPO	0.1445
PEBP4	0.0195
DDX11	-1.45725
C18orf12	0.741
TAF9B	-0.711083333333333
IMP4	0.23875
RPA4	-0.890333333333333
NDUFS1	0.24575
UPK1A	-0.566833333333333
ARRDC2	-0.284166666666667
C18orf20	0.296
AES	0.161142857142857
CD2BP2	0.2665
C16orf54	-0.61
UGT2B17	2.774
FGFR1	-0.943136363636364
CEACAM6	-0.0689
CHRM5	-0.29875
CERK	-0.11825
AP3S2	0.244642857142857
ANKS4B	-1.10225
CLCNKA	0.143333333333333
ZNF208	-0.572166666666667
HLA-DRB5	4.7955
CARKL	-0.0965
GOT1	0.553666666666667
CASP6	1.1665
HOXA1	-0.115
RCL1	-0.884
ZNF181	0.343333333333333
RAB40B	1.814
MRPL38	1.407875
LRRN2	0.94625
C3orf25	-0.433
OR5D14	0.434
OR10AG1	0.0395
BET1L	0.304
FRY	3.0885
AK3L1	0.59825
CSF3R	1.06283333333333
POLR3K	-0.191166666666667
ATG2B	-0.2085
EPS8	-0.628
DARS	-1.402875
C10orf56	0.1395
DAD1	0.167666666666667
RIOK1	-0.842
HERC2	-0.056
HSD11B2	1.53016666666667
FAM96B	-0.232
MGC13057	-1.488625
BSN	-0.1495
CAND1	0.202
HCST	1.281
ACTR10	-0.000333333333333343
OR8D4	0.4835
NASP	-0.9932
COL9A2	0.916666666666667
LYZL1	-0.231
GPC5	-0.99125
TBL3	0.165666666666667
CENTD2	0.4032
OR5AP2	0.53175
TLR1	2.52725
LMO6	0.0565
ZIC2	-1.46725
CPNE5	1.06775
ZMYND15	0.89875
FLJ22374	0.04075
CCDC106	0.70975
PARP16	-1.03825
PDIA3	-0.5155
C14orf126	-0.05525
CECR2	-0.306
SFRS1	-0.264214285714286
FIGLA	0.0495
DCP1A	-0.475666666666667
MGC45800	-1.3666
TEKT1	0.167333333333333
C10orf67	-0.182
CLN5	0.4505
NTN2L	0.4
GLE1L	1.02575
CES2	0.0575
GNAS	-0.461277777777778
DDX53	0.52
TSPAN13	3.295
MRPL52	-0.3203
SPIRE2	0.222625
TAS2R39	0.36225
SCUBE3	0.855
UCRC	-0.0401
CDKL3	-0.836
KIAA1715	-0.0646
ZNF345	0.264
RTF1	-0.213125
DHRS7	1.36275
RIPK4	-0.902333333333333
EXOSC2	-0.131833333333333
MS4A2	3.79025
FGF17	-0.08375
WDR59	-1.1855
EVI2A	-0.34575
IL17RC	1.63233333333333
HS3ST1	2.9865
ITGB1BP2	-1.9015
RBPJ	-1.508
GIMAP1	3.114
INE1	-1.74316666666667
ALDH18A1	0.809
TPI1	-0.7775
GATA6	0.144
CABP1	-0.580166666666667
ZNF484	0.813
DAPK3	0.986
GJB1	-2.40533333333333
PIN1	-0.028625
SLC6A15	-2.30908333333333
CNO	-0.16975
RIN2	1.25325
FRRS1	-0.1945
CYorf15B	-3.24128571428571
DMRT3	0.9965
ATAD1	0.03925
OTUD4	0.224722222222222
ATOH8	-1.35725
ZSCAN16	1.0765
ASCC1	-0.3395
OTUD3	-0.18875
MGC33212	-0.193833333333333
YME1L1	-0.141125
RP11-218C14.6	-0.06275
PCBP4	-0.4115
TNFRSF10A	0.78175
CDH10	-3.60416666666667
KL	2.231875
SCP2	0.72275
C9orf119	0.32675
SON	-0.53375
MAFK	0.2975
SBNO2	0.3585
SLC6A6	-0.2215
SC4MOL	-0.417125
FAM35B	-0.294
PPP1R9A	-0.904625
PDZRN3	0.21725
CXorf20	0.9285
C6orf126	2.457
AVEN	-0.199
FLJ21075	-0.602
C14orf132	-1.0935
PCK2	0.72125
GUCY2C	-0.461
BARX2	-0.23475
PEX11G	1.439
DAO	-0.405666666666667
C10orf49	0.11025
EDNRA	1.38716666666667
PPP2R5A	1.7913
DDX39	-0.00916666666666667
SERF1A	-0.46125
ASCIZ	-0.6235
FNDC8	-0.05525
PTMS	0.6525
PHF7	1.11675
PIP4K2B	0.4466875
HHLA2	-0.295
BDH2	0.0899
APOBEC2	-0.3255
PENK	1.51866666666667
SMAD9	-1.7105
MT3	-0.36425
RGL1	-0.22125
ATG10	-1.28825
DLGAP4	-0.335
APPBP2	-0.349428571428571
BACE2	-0.435071428571429
LOC339344	0.934833333333333
ZNF395	0.0821249999999999
HIST1H2BL	0.1675
ZNF467	1.2265
SLC25A21	-1.04725
PALM2	0.156
NSUN5C	-0.978
IL5	0.06
CLSTN2	2.727
ANXA8L2	-1.78125
PTGES	2.221625
GDAP1L1	-1.63766666666667
OPRK1	-1.324
WDR20	0.111083333333333
C12orf4	0.018
NUP88	-0.543125
XRCC6BP1	0.205
FCGBP	-0.67
LEMD2	0.26225
NOMO1	0.38
C10orf79	0.701142857142857
ZNF79	1.4364
OCRL	0.2325
HSPA8	-0.124875
DIDO1	-0.538416666666667
PLA2R1	1.0755
COG3	-0.3278
NGDN	-0.587
CBFA2T2	-0.215625
PNOC	-0.485
PRRG1	-0.847
AGGF1	-0.0405714285714286
DPF2	0.349
YIPF7	-0.116
TRPV5	0.49375
ZNF322B	0.654
MED12	0.509833333333333
CARS	0.257333333333333
ABCC11	4.59783333333333
C9orf25	0.37
MYH1	0.321
FRYL	-0.296083333333333
AGTRAP	-0.03825
MMP27	-0.171
ZNF432	-0.63175
OR8D1	-0.0275
OR13D1	0.3235
VWA1	1.3815
STON1	-1.11825
IL5RA	-0.13325
PERP	0.9922
C10orf107	-0.760333333333333
TNFSF12	1.73675
FN1	-0.121208333333333
MTR	-1.24283333333333
PHLPPL	-0.218
ZNF425	-0.29275
DHFR	-0.462055555555556
PPP1R12A	-0.346625
RSPO2	-1.208
ZNF7	0.06125
ZNF583	0.3875
TPMT	-0.336333333333333
GPR132	0.666375
OR2T12	-0.05975
SERTAD2	-0.5525
ATP1A1	0.2105
FRMPD3	1.47325
ZNF672	0.1565
PLXNB3	0.05675
EML5	0.0715
FAIM3	1.1325
UBQLN2	0.94475
SORCS2	0.757
PRIM2	-1.081
ACVR2A	0.198166666666667
YWHAZ	1.12275
PGM2L1	0.554375
GNAO1	0.306285714285714
RPL10	-0.4058
RPS6KA6	1.0945
PFKL	0.0663333333333334
SH3D19	0.10275
AURKB	-0.963833333333333
ZC3H6	-0.419625
DISC1	-0.288833333333333
FLJ39660	-2.67283333333333
TMEM25	1.973125
OSBPL10	1.090125
CLTCL1	-0.861333333333333
ALG6	0.63775
CATSPER4	-0.56
LRTM1	0.5595
RRAD	0.495
TIPIN	-1.392
CARD14	1.7795
RBM9	-1.4265
RASSF4	0.18475
SLC25A18	0.2995
C6orf58	-0.324166666666667
IGHD	0.764
PLA2G6	-0.065
TPT1	0.3425
SEC63	-0.0301
CCDC113	-0.3322
TDRD10	0.48475
KIAA1666	-0.36225
TOR1AIP1	0.998583333333333
SYTL4	2.09266666666667
SPRR2F	-0.6085
CEBPD	1.12375
SNTG2	-0.59225
C20orf77	0.39475
TAS2R49	-0.279
C6orf173	-0.737833333333333
SVEP1	0.6247
PXN	-0.412071428571429
VIL2	1.17683333333333
C5orf21	0.367583333333333
DIXDC1	0.40225
GANAB	0.0563333333333333
PDSS1	-1.08
NGFR	-0.1415
ATP8B4	1.3095
BMP8A	-0.2205
CCDC132	-0.689833333333334
GNRH1	-1.92125
OR10T2	-0.338
PDGFD	3.52783333333333
OR6W1P	0.1575
HARS	0.125916666666667
KRT77	0.5265
AQP8	0.03675
ITGB1	-0.1418
ZNF254	-0.5182
PAX1	0.417
PSMC4	0.514
ANKRD22	3.42175
PSMD8	0.233833333333333
HTR1E	-0.351833333333333
SOX10	-1.7407
OR5B2	0.6815
RABGEF1	-0.550428571428571
MAP1LC3B	-1.02725
CYB5R4	0.21675
AGXT2L1	-0.5
FLJ41603	2.941
TRAPPC2	-0.391833333333333
FNTB	0.8088
FLJ14107	-0.622666666666667
AURKAIP1	-0.239
DSE	1.08
NFKBIZ	-2.34416666666667
OSBPL3	-1.1015
LOC130576	0.49925
SLC39A9	1.1565
LOC137886	0.649916666666667
RHCE	-2.804
ATG7	1.05916666666667
FAM82A	0.731666666666667
FBN3	0.3595
MCFD2	-1.08766666666667
CASP14	-0.418
EPS15	0.666833333333333
SFRS2B	0.940333333333333
C19orf47	0.6475
PLAC9	1.111
GPR23	-0.979
BTNL3	0.108
RGS8	0.26
GNS	0.825625
ENO2	-1.9915
CBX1	-0.3267
PEX26	0.1785
LRP5	-0.6625
ADAMTSL4	-1.26233333333333
ARR3	0.0843333333333333
MAP1A	0.0065
CD2	3.4375
NAV2	-1.693
TMEM69	-0.36575
ATXN7	-0.688833333333333
CHN2	0.672833333333333
ZNF781	-1.117
HAS2	-2.30166666666667
KIAA0241	0.707833333333333
BIC	0.5095
MOBKL2A	-0.195
CYP2C9	-0.7245
CNOT7	0.0775
SFRS10	-0.4485
CST11	0.09975
FLJ37543	-1.8775
NKAP	-0.81625
RUNX1T1	2.08475
EAF1	0.1788
IL4I1	2.48375
LRRC61	-0.0951666666666667
PSIP1	-1.89791666666667
SPRR4	-0.329
ZFP90	-0.426333333333333
AP2B1	-0.285307692307692
SLC30A7	1.04466666666667
C7orf28A	0.208166666666667
S100B	-2.77366666666667
BMP2	-2.47175
ESR1	3.39941666666667
ZFPL1	0.6545
ARHGAP12	1.2275
LRRC19	-0.334833333333333
ZNF767	-1.32516666666667
NACA	-0.0285
OLIG1	-2.343125
PRF1	0.83825
LST1	2.94916666666667
SPATA9	-0.119333333333333
CNFN	0.6865
CDK4	0.0131
TCF15	0.1625
PARC	0.39225
PPM2C	2.029
LOC283345	-0.7545
FAM107B	0.544
DMXL1	-0.299125
RBM3	0.415125
HTR5A	-0.865333333333333
SCFD1	-0.728333333333333
EPHB3	2.013125
ROPN1L	-0.706333333333333
RAMP3	1.38
TSPYL5	-0.450727272727273
GAP43	-2.803
PAPD4	-0.201
PDE3A	-1.214
TNFRSF10C	1.85425
JMJD5	-0.106333333333333
RASGEF1A	0.5253
C16orf65	0.008
HIPK3	-0.148666666666667
XYLT2	0.00025
XPOT	-1.157
GAL3ST1	-1.64675
DHCR7	-0.405
AMIGO3	0.487833333333333
FGFR4	-1.1435
CRAT	3.578125
PPP1R14D	-0.2255
TRIM14	0.9273
TMPRSS11D	-0.2825
SLC7A11	-2.34092857142857
OR10H2	0.42325
PPM1E	-1.4755
DOCK4	0.040625
FAM127A	-0.372125
ENOPH1	-0.10275
SLC5A3	-0.7027
ZNF530	0.375
NTS	-5.23675
FRMD4A	0.3605
BCL11B	-2.89183333333333
PRM1	-0.1455
UQCC	-0.4391
S100A16	1.37483333333333
PLS3	-0.58
WWOX	-0.517857142857143
CCDC23	-0.401
GTSE1	-1.06316666666667
GP2	4.513
FLJ32549	0.431875
CHIT1	1.6665
KLF9	-0.208125
RPS24	0.4423
MIA	-3.836
FIGN	-0.264
PYROXD1	-0.693
PCSK2	-0.498
MRPL9	-0.37025
RPL24	-0.107125
C12orf32	0.003875
HIST1H2BE	0.111
RGS18	1.64825
LFNG	0.454375
RAB4B	-0.2211
FBXO25	0.945333333333333
TSPAN31	0.809666666666667
ARL8A	0.940714285714286
C10orf83	0.179
OR51B6	0.4665
CNKSR2	-0.5865
C1orf156	1.471
IBSP	1.272
GFRA2	0.3959
ALKBH7	1.3482
NEK10	1.7095
VN1R3	-0.1335
LOC91948	-0.183
CPZ	-0.8415
IHPK3	0.598833333333333
COL8A1	0.67075
RBPJL	0.1735
OR10A4	-0.54775
CASP8AP2	-1.534375
MMP12	-1.85266666666667
OR8B12	-0.027
CDCA5	-0.320833333333333
LIX1L	-1.3875
PEX11B	1.116125
GABRA1	-0.1985
HABP2	-0.1015
REEP1	2.965
FBXO15	3.036
CD68	1.40975
WFDC9	0.4615
GHDC	0.323
SMARCA1	-0.7755
SPAST	-0.102166666666667
PLXND1	0.230916666666667
MLCK	-0.43
INTS5	1.30283333333333
BSG	-0.715214285714286
PARP8	0.424166666666667
TEAD4	0.011
ZNF498	-1.154375
TMEM89	0.0295
DTX4	0.478125
TNRC6B	-0.41675
ARMC2	-0.482125
FGFBP1	-2.50033333333333
TIMM8A	-0.519
AJAP1	-1.6308
ZNF608	-1.3865
SLC25A42	-0.154625
SYP	-0.132666666666667
MMP11	2.8205
USP40	0.8447
C3orf62	0.0493333333333333
MYO1E	-0.9994
LRFN4	-0.5605
XCL1	0.566166666666667
GPR155	0.0405
VPS29	0.09325
CARHSP1	0.08575
ARHGAP20	1.4185
GREM2	-0.8665
CCDC102B	1.053
ZNF577	0.298166666666667
HDDC2	-0.73625
SHC2	-0.6143
NCOA5	0.821333333333333
INPPL1	-0.6085
CHGB	-2.2106
IHH	0.3885
DDEF2	-0.0465833333333333
DIAPH3	-2.18342857142857
BUB3	0.84725
GGH	-1.00566666666667
VPS35	-0.3412
CNN2	0.16875
ASNA1	0.23725
WDTC1	0.38275
AMAC1	0.3745
HAS3	-1.57466666666667
SLC1A6	-1.14683333333333
ZNF563	-1.1275
C1S	2.4125
TCF7L1	0.167875
OR10Z1	0.503
ME2	-1.3343
C6orf151	-1.40775
KPNA4	0.214
GLO1	0.022125
WDR61	-1.236
CD302	1.5205
SIRT7	1.2365
C11orf59	0.94525
PKIG	-0.04375
PPIL3	-0.052
CCDC74B	-0.50725
ZNF528	-0.2985
EFNA5	-0.3145
FCGRT	2.0075
NOL4	0.0415
CCS	0.31725
LOC374491	-0.44625
MFSD7	3.399
ZNF555	0.066
LIMS3	-0.67675
TSSC4	0.903
COL11A2	-0.993
C1orf119	0.261166666666667
BPNT1	0.19625
CHRNA6	1.2545
C1orf173	-0.1263
PLD2	1.315
ORC1L	-1.91425
SASH1	1.889375
CDC14B	-2.029875
RLBP1L1	-0.00925
LDLRAP1	-0.0442
NAT8B	0.019
HHEX	-0.723
LGALS7	1.90875
PLCH1	1.71075
OR1M1	0.611
PRAMEF16	-0.5335
HECTD1	-0.586
C14orf39	-0.849
TLN2	-0.2402
HDAC4	-1.42464285714286
SYCP2L	-2.36675
GLRA1	0.2945
RPS6	-0.417125
hCG_1757335	-0.73
KLHL1	-2.162
CTNNBIP1	-0.059
SCAND2	-0.8158
HMGN2	-0.2905
YAF2	0.2785
BRPF1	0.0085
LIAS	-0.763
CTA-246H3.1	-2.42
SAG	0.6665
C20orf10	0.245
HNRNPA2B1	-0.8215
GADD45A	-2.23966666666667
MSH4	0.252
TMEM70	0.41425
HIST1H2AM	1.422375
C19orf26	0.14
C1orf50	-0.12375
GNG3	-0.03825
FTO	-1.10625
CALCB	-0.9185
PPP3R1	-0.372625
C15orf42	-1.989875
CCNJ	0.023
GNAZ	-0.449933333333333
PSD	-0.1035
FAM57A	-0.002
STIM2	0.199666666666667
DHX8	0.402
MOGAT3	-0.17725
UBE3B	0.298333333333333
PLAT	-0.1965
C6orf206	0.44
COPE	0.068
EIF3A	0.758625
C1QL2	-0.36825
IQCE	0.537
KIAA0182	-0.9615
SLC22A7	0.3237
PPFIA2	0.739
ADAMTS15	0.82
ODZ1	-2.558
THBS4	4.82683333333333
ARHGAP1	0.667625
B4GALNT3	-0.289
FCHO1	-1.6735
LOC440456	0.07975
HOXD10	0.396333333333333
CXCR3	1.69333333333333
CHI3L2	-2.493
SRPX2	2.2105
ZNF132	0.423
UBAC2	0.5975
RPL32P3	-0.8095
CBWD6	0.304
ST6GALNAC4	1.4275
KIAA0391	0.297166666666667
LOC388969	1.434
KRTAP5-8	0.577666666666667
ZNF786	-0.66275
LYVE1	0.769833333333333
GPR144	0.00325000000000002
APOH	-4.1545
TSC22D2	-0.214
PLCD1	0.125
FLG2	-0.5385
M-RIP	0.0428
NDUFV1	0.29275
POLDIP2	0.642333333333333
RAB3GAP2	-0.148166666666667
RPSAP15	-0.3035
CLEC7A	0.87
HSPA14	-0.1505
TAAR5	0.555
FAM132A	-0.78975
C2orf43	-0.1235
OR10V1	0.4535
SELPLG	0.65
C1QTNF6	-0.391833333333333
OPCML	0.9515
DTYMK	-0.24
ALDH16A1	0.68875
F13B	-0.7375
MGC16169	0.497
KIRREL2	-1.26033333333333
C14orf32	-0.212416666666667
SLAIN2	0.9306
HSD3B2	0.142
AMMECR1L	-0.4837
LRRC37B	-0.4005
HMG20A	-1.17083333333333
C22orf27	-0.6779
FBXL22	-0.103
AP1B1	1.21566666666667
TNKS1BP1	1.7265
CD74	3.518
HSPA12B	2.68316666666667
PLSCR1	1.01166666666667
SLC35E1	0.128
FEZ1	-1.31175
APOD	5.461625
C16orf44	-0.229
C1orf166	0.35
KCTD11	0.5415
NELF	-0.49675
SRP54	-0.258166666666667
MGC35361	-0.27625
GPR35	-0.82
NRGN	-0.220375
SIGLEC12	0.30025
SCN1B	0.038
IFNW1	0.35
STAR	-4.7015
HLA-DQA2	4.17533333333333
RNASEH2B	-1.44025
TAAR2	0.3685
VAMP5	0.161666666666667
TUBA1C	-0.478142857142857
PIK3R2	-0.02675
ARD1A	0.3565
EBF2	0.447333333333333
CAMSAP1L1	0.72725
CYP3A43	-0.021
AKR1B1	-1.383
KIAA1729	-1.148375
KAL1	1.2927
CYBB	1.2495
UXS1	-0.34425
LOC338579	0.60725
C11orf45	0.5435
SHB	0.6575
IKZF4	0.051875
NDUFA1	-0.28275
HSPE1	-0.248
C1orf215	-0.1775
GPR113	-0.211166666666667
ZNF573	-0.631
TBX18	-0.39
GGTA1	4.8125
PCDHGA8	-0.0365
RPS6KL1	-0.10925
DPP9	0.221875
SLC43A2	0.62375
COPS3	-0.27225
PMPCB	-0.992
HYLS1	0.3775
LSM8	-0.9715
PDE6B	0.762875
C10orf118	1.4508
OR1C1	0.146833333333333
ZNF415	0.75025
OR2F1	-0.052
ZDHHC13	0.395125
FZD8	-0.682
TCEA1	-0.7843
SUSD4	-0.6655
C22orf24	0.561
TNFRSF14	-0.89525
TRIM28	-0.449166666666667
FGF5	-1.576125
CSPG5	0.325833333333333
RNF133	0.459
FKBP15	0.9595
BZW2	1.0455
NSMCE1	-0.05625
PTPRN	-0.21925
TST	0.23225
POP1	0.02
RNF24	-1.3585
SFRS4	-0.658125
REPS1	-0.7395
CD70	-1.64283333333333
PDXDC1	0.238
SRC	-0.0379
NTNG1	-1.2995
SETD1B	0.46375
TINP1	-0.0177
ZNF606	1.70166666666667
SSR1	0.585875
RGNEF	0.456333333333333
NFS1	-0.746166666666667
CENTB5	-1.11225
CRMP1	-0.409666666666667
ADAM18	-0.1975
CCDC87	1.581
LRRC8B	0.39125
CSNK1G1	-0.4855
MAFB	1.94333333333333
C12orf45	-0.06825
C1orf54	2.1695
DPEP1	0.4525
FLJ13137	1.4055
C14orf118	0.076
ANKRD19	0.836083333333333
ABCA9	0.8517
TMEM87A	0.2537
BBS5	0.4632
CYP17A1	0.192875
SCG3	-2.461
ESCO2	-0.1665
GFER	1.107
NRIP2	-0.1895
DDX59	0.124333333333333
RIC8B	0.0885
TNNI1	0.085
KTELC1	-0.513666666666667
GPR85	0.2675
SP3	0.711375
GOSR2	0.628333333333333
DDX1	-0.52325
DSCR9	-0.0715
KIAA1984	-0.9645
FLRT3	0.84475
RNPS1	-0.739071428571429
ZNF772	1.032
SLC25A10	1.58316666666667
ADAMTS3	-1.0878
TBC1D7	-1.5835
PCYOX1L	-1.1425
LOC339745	0.339875
VPS54	-1.103625
PCDHB12	-0.189875
C4orf6	0.01725
CCL5	2.601875
PEX5	-0.337
LENG1	0.621166666666667
LOC51336	-1.5975
FLJ25371	0.661
WDR45L	0.660333333333333
SPAG8	-0.4195
GUCA1C	-1.095
LOX	-1.53833333333333
FIZ1	0.384
BAG5	0.420833333333333
BUD13	-0.941333333333333
MGC2752	-0.588125
IQSEC3	0.03225
TGFBR3	-0.98825
CASP9	-1.85425
PPA2	0.72725
MED24	0.00087499999999999
MAP3K7	-1.29
SRPR	0.09775
C17orf81	0.58975
RIPPLY1	0.03425
EID2	0.086
AKR1C1	-2.30033333333333
IMMP2L	-1.22825
SPSB4	0.1225
BAG4	-0.09375
ZNF32	0.924166666666667
KLHL34	0.981
BRD2	0.245125
IL32	-0.624333333333333
FAM53B	0.740666666666667
SLC7A1	-0.421375
KAAG1	-0.024
CCDC54	0.208833333333333
PRKCQ	-1.89325
TIRAP	0.66275
SPSB1	0.611666666666667
USP36	-0.20525
FLJ32569	0.0775
LYZ	0.512875
TMEM186	0.357333333333333
TPM2	-0.724166666666667
C9orf100	0.590333333333333
PPP1R11	0.4912
OLFML3	1.2037
ELAVL1	-0.552916666666667
DNAJC17	0.258
ABCA2	-0.4685
BNIP3L	-1.32475
ATP10D	0.5635
GALNT8	-1.06533333333333
PRKCH	1.397
USP12	-0.26025
STXBP1	-1.6193
LSM2	-0.309666666666667
ANKRD30A	-0.2295
LAP3	-0.2395
C9orf40	-1.782
KATNAL2	-0.142166666666667
RG9MTD2	0.68225
PNPLA7	0.28425
IDH1	1.787
C1orf57	0.32325
XRCC5	0.9702
TBRG4	-0.76125
DCDC5	0.00683333333333332
POU5F1	-3.76925
RAB1A	0.331571428571429
KRTAP15-1	0.3965
INHA	-0.795333333333333
WDR90	-0.196625
MLL2	0.536666666666667
FAM104B	0.69725
SF3B14	-0.6145
STX1B	0.00800000000000001
SNX12	0.006
KMO	3.19516666666667
FAM100B	0.0325
CDRT15	-0.512
RAB9A	-0.139166666666667
RUFY3	0.124125
UBE2U	0.313
NFKB1	0.6529
FBXO38	-0.240125
VRK3	0.50725
TUBB8	0.023
IFNA6	-0.2475
AYTL1	-1.69966666666667
RBP3	0.103
MUC13	-1.10975
C8orf30A	0.179
MFAP1	-1.0125
NHLH1	0.514
CXorf34	-0.357
SP8	-4.2785
RNF151	0.449833333333333
TDRD7	0.84325
KCND2	2.0655
FKBP9L	0.8685
C17orf44	0.947625
TIMM17B	0.06
WIPF1	0.183
SNX15	0.15
IGF2R	-0.2673
SBSN	0.3615
RBM15B	0.20225
AGBL5	-0.649833333333333
APEX2	1.394
C17orf39	-1.2095
UBE3A	0.2392
SPANXC	-2.316
TGFB1I1	0.0215
RBM13	-0.9275
TOP2B	-0.489166666666667
NPVF	0.175
RIMS4	-0.0765
RAD54L2	-0.488166666666667
RSPO3	2.00883333333333
C2orf47	0.0745
TSPAN4	-0.65875
DNAL1	-0.18675
DKFZp761E198	0.19875
NLE1	-0.51125
TPST1	-0.536
SREBF1	1.30825
CLEC12B	0.884
FUK	-0.3905
IL21	-0.178
LTK	-1.52875
DKKL1	-0.53
EPAS1	1.134875
UBTF	0.2547
HIST2H2AB	0.674583333333333
TMPRSS12	0.29925
KIAA0427	-0.5335
CYP8B1	-0.357333333333333
FPRL2	3.7145
LOC402573	-0.345
HSDL2	1.28683333333333
SEMA6B	0.219166666666667
AKR1A1	1.13514285714286
CLTB	0.375833333333333
NXT2	-0.492166666666667
HSPB7	-0.7085
MLLT11	-1.9735
OLFM3	-0.239166666666667
SEC61B	0.4385
GPR139	-0.2625
RRP15	-0.339
OR3A2	-0.063
RSL1D1	-0.41875
P2RX7	-1.37766666666667
PSME2	1.15875
ADNP2	0.602
RBM25	-0.193833333333333
IFITM1	0.28125
POLR2E	0.2265
ZNF643	-1.4155
ZBTB25	-1.331
SPTBN4	0.462375
FBXO28	0.923
CLEC10A	0.8135
EPHA8	-0.339625
BEST4	0.4425
GAS6	-0.0496666666666666
TSHR	-1.10266666666667
TMTC1	0.0188181818181818
GSTM2	-1.41166666666667
ETV1	-1.75075
ADAM11	-0.877166666666667
ERGIC2	-0.233
ATP6V0E2	1.577
HGFAC	-1.925
CTTNBP2NL	0.59425
FLJ20628	-1.0295
MTCH2	0.61775
BACH2	-0.901833333333333
AUTS2	2.15933333333333
FSD1L	0.796
RPRM	-2.54533333333333
PPP2R3A	0.786833333333333
BAT2	-0.694
LPHN2	-0.422333333333333
MGC71993	0.5535
PPARGC1B	0.045
CENPT	-1.496
RNF123	0.505166666666667
COL27A1	-1.3449
ZP2	0.395
C2orf21	-0.4625
CCDC78	-1.514
MCM8	-2.12216666666667
PHLDB2	-1.172125
PLAUR	-0.615125
HDPY-30	-0.534
BMP5	-2.106
MUM1	-0.20825
FAM62C	-0.7295
MID2	1.7855
SYT16	-0.167
ISG20L1	-0.9251
C2orf40	1.63325
SRRM2	-0.549142857142857
FCRL1	0.22125
C1orf90	1.635
MEP1B	0.1105
PCSK7	0.2217
PBX2	-0.11475
CENTB1	0.300833333333333
GLT6D1	0.2945
HGS	0.681416666666667
WDR51B	-0.09575
KCNJ8	1.3755
NOL10	-0.6445
EDEM3	1.5585
TCOF1	-1.4655
SLC16A1	-3.18033333333333
SF3B3	-1.082625
NUDT21	-1.140125
ZNF235	0.555
KIAA0644	3.168
ERC1	0.6934375
NKIRAS2	0.408833333333333
TRMT5	-0.4035
PPP1R7	0.06525
C14orf177	0.354
HTRA4	0.53525
FAM139A	-0.024
C16orf30	4.9735
C10orf32	2.057875
VCX2	-4.4285
MGC27016	-0.509166666666667
LARP5	0.197166666666667
THNSL2	1.4655
TRADD	-0.301833333333333
C1QTNF1	0.131
C1orf43	1.0466
AS3MT	-1.1665
SCARF1	1.21925
PHF23	0.494125
B3GNT2	0.7575
FNBP1	-0.25475
ZNF780A	-0.2565
MAGEB2	-2.599
FANCG	0.05725
EYA2	1.5915
ZNF471	-0.145875
C14orf153	-0.704166666666667
BCL2L14	1.5385
EFS	1.25
CKAP4	-0.218333333333333
ZNF224	-0.355
ZNF652	-0.465
TMEM4	-0.119875
SCN3B	0.107375
OAT	2.32775
DRD1	0.4045
IQGAP2	0.333833333333333
CDYL	-0.609166666666667
PFN3	0.5605
ANKS1A	-0.339
COBLL1	0.146166666666667
C2orf55	2.0855
PRCP	1.561
TMEM130	-1.20225
SPINK1	-1.1195
NDUFB1	0.9435
DIO3	-0.02225
PRTG	-1.4806
PVRL1	0.300625
CNTD2	1.659
MYL4	-2.21316666666667
SLC17A1	0.12175
RGMB	0.9556
TAF5L	-0.108375
FAM27E1	-2.121
CCDC59	-0.68025
MED20	-0.263333333333333
CHMP4A	-0.00175
FBXL12	-0.882666666666667
TOMM20	-0.229
ZNF364	0.20525
COL22A1	0.62125
C13orf8	-0.736
TBC1D14	0.0192142857142857
MRPS35	0.214125
LOC51057	-0.4935
MSC	0.289666666666667
CILP	5.572
ATXN7L2	-0.18
BTLA	1.00733333333333
SEC23B	0.349125
RDH13	-0.1265
C17orf63	-0.0221666666666667
TIA1	-2.31283333333333
RHOXF1	0.0266666666666667
SPAR	0.0625
SPTLC1	0.514
HMGB3	0.156692307692308
TOPBP1	-1.191
NAT8	-2.04825
KLF11	0.285375
HOMER3	-0.570166666666667
KCNAB3	-1.59225
C9orf85	-0.74875
HCG3	0.47875
MGC34821	1.4885
PHLDA3	2.18575
ODF3	0.732666666666667
KLHDC4	-1.50733333333333
GABARAP	0.3255
AGR3	4.54425
EXOC5	-0.5621875
AADACL2	-0.282
LOC91893	0.391166666666667
RPL36A	-0.579
SLCO1B3	-1.28175
PTPDC1	-0.26625
DUSP7	0.014
NRP1	0.316571428571429
VSTM2L	4.5145
PLEK	2.02525
NLRP3	1.631
TUSC5	0.144
