Hybridization REF	TCGA-A8-A0A1-01A-11R-A00Z-07
ZSCAN12	0.65575
PSMD12	-0.856166666666667
HSCB	-0.7265
CLDN10	-3.2995
MGC13053	-0.7
HPCAL4	-0.5775
ASZ1	-1.164
MEX3D	-0.1475
NFAT5	-0.9056
CSPG4LYP1	-0.479166666666667
FBXO3	0.9478
DVL1	-0.553666666666667
CMKLR1	3.3835
TYMS	-2.54925
PEF1	1.71975
ZNF750	-0.744666666666667
MCM5	-0.4347
MEGF11	-0.36525
KCNK7	0.0805
PTP4A3	-0.727
C1QTNF2	-0.842333333333333
OR6S1	0.508
FAM122B	-1.05875
ZNF551	-0.37325
HBQ1	-2.3195
GEMIN6	-0.808
ARSK	0.078
RBP7	2.02933333333333
CPNE9	0.37075
DSC1	-0.025
LOC730112	-0.9955
MAP2K4	1.206375
HS3ST5	-1.386
EPB41L3	0.42125
TEKT2	2.9505
CDKN2B	1.25958333333333
ZNF480	-1.29325
MAP3K6	1.1976
MAP6	2.21183333333333
HN1	-0.1663
OR2L13	0.223666666666667
SLC16A11	0.3925
FAM96A	-0.43875
APOL1	1.21025
C5orf32	0.3585
RTP1	0.119
RNF175	-0.0488750000000001
ZBTB41	1.68925
AHCTF1	-0.0833
SAE2	-0.0397
ITGA2	-1.06416666666667
MME	0.3835
CCDC14	-0.5325
MAST4	2.21021428571429
KRT33B	-0.58
KCTD2	0.601666666666667
WDR26	0.606333333333333
MFI2	-0.914125
NR4A3	0.138875
ARSA	2.04625
UNKL	-0.118
SULT6B1	0.1775
CCNA2	-2.52383333333333
SOX15	-0.716
PPAPDC1B	0.375583333333333
C19orf44	0.368
MCAT	0.427666666666667
ARID1B	0.193875
OR52N1	0.616
C12orf48	-1.7825
MAGI1	0.333125
NIPA2	-0.218
GBX2	-2.2875
RSHL3	0.844625
RAVER1	0.0178333333333333
C15orf17	-0.2545
SLC30A2	0.67325
ZNF518	-0.1845
PCYT1B	-1.3465
C10orf114	-2.027
EIF3H	0.0306666666666667
SLC25A39	-0.995333333333333
KIF1B	-0.333375
AMOTL2	0.42925
C6orf120	0.555875
PSRC1	-2.62675
PLA2G10	2.488625
KIF5C	0.356
MRPL37	-0.3465
C17orf62	0.844666666666667
C9orf135	-0.642333333333333
DUSP10	1.1491
CLCNKB	0.431
PSMA5	-0.794125
C8orf53	-0.59925
AMPD3	1.57566666666667
PIAS1	0.14125
ADCYAP1R1	-0.1805
GYLTL1B	-0.87775
CDH20	-0.005
FBXO7	-0.03475
TMEM134	0.3455
FLJ14213	1.22783333333333
ZNF3	-1.021
LRRFIP1	0.655166666666667
CNOT2	0.6925
ABI3	2.6705
ALDH5A1	-0.613583333333333
HNT	2.491
SERPINA4	-2.36925
TK2	0.763083333333333
STMN1	-1.80511111111111
GUCA2A	0.702666666666667
GALNT10	1.43964285714286
DPP6	-0.69915
C9orf93	-0.110625
PRELID2	-0.555875
STK39	0.648375
SFTPA1	-1.43475
CKS2	-1.94355555555556
RHO	0.45575
C20orf135	-0.485
XKR3	-1.981
CR1	1.59875
RPS6KA2	0.696285714285714
C20orf112	0.1945
MRPL22	-0.13775
C4orf23	0.813666666666667
GADD45B	1.077
KLHDC1	1.39116666666667
C2orf48	-2.2335
ZNF287	1.34
DAAM2	-1.03275
DPPA2	-3.2496
TCTN3	0.566666666666667
DNAJB11	0.285375
FPR1	3.91
DEFB4	0.378
PTCD2	-0.4993
SMOC2	5.10016666666667
CABP7	0.00374999999999998
SERPINB11	0.09175
MAGEF1	-0.4905
NDE1	0.0465
ITGA10	0.4525
FSHB	0.4
ANXA2	0.624375
HORMAD2	0.4435
HLCS	0.474
MCF2L	1.99925
FH	0.06825
TBC1D24	0.556
KIAA1505	1.512
LGALS2	0.75825
CNBD1	-0.465
SYNPO2L	-0.924666666666667
PTPN23	0.259785714285714
C1orf183	-0.469833333333333
MAGEA8	-3.31025
DGCR8	-0.869625
GSR	-0.71625
PAQR7	0.16775
ZNF676	-0.6365
CACNA1C	0.1721
SP7	0.166
PDCD6	-0.1695
NRN1L	-1.553
BRI3BP	-0.2625
KIAA1183	0.718
ASB4	0.20575
CCL23	0.9071
OBSL1	-1.437375
SLC12A7	1.42425
KIAA0240	0.04625
CD1B	-0.999333333333333
FCGR2A	2.67675
MDC1	-1.54525
HTR1A	0.3795
OCEL1	0.30675
ATP11B	-0.6093125
FBXO34	0.0751666666666667
PCDH12	3.33433333333333
RPE	-0.76125
C17orf74	-0.253
CSDC2	0.770333333333333
PET112L	0.42075
TMBIM1	1.001875
P2RXL1	0.94825
TCHP	0.1115
TRMT1	-1.18083333333333
F2RL2	1.22591666666667
LRRC32	3.31666666666667
IMPG2	0.4115
BGLAP	0.23125
LOC493869	-0.229916666666667
MRAS	1.81775
SLC35F5	1.037
CBWD1	-0.221
AXL	-0.86
ATP2C2	0.88475
TELO2	-0.46525
PNPLA3	-3.1555
PCDHB14	-0.06625
CD276	0.5575
KRT80	-1.392875
DUSP28	0.82
CSNK1E	-0.162916666666667
SRP14	1.103
KCNQ4	-0.438
KRT72	0.198333333333333
CCDC117	0.24275
C6orf89	-0.100166666666667
TUBB2B	-2.4425
RTN4IP1	-0.445
CR1L	-2.64416666666667
CEND1	-0.077
C12orf41	-0.0456666666666667
RNF31	0.5915
UBN1	0.369833333333333
C17orf32	0.33375
SLC5A7	0.28475
GPR92	1.60433333333333
ESAM	2.2101
CTNNA1	1.03266666666667
HRBL	-0.4329
CBX4	0.37175
TMEM182	0.214
SH3TC2	-1.41733333333333
IL10	1.09683333333333
PXMP4	0.5645
RNF167	0.4988
PAK7	-0.584
ETV3	0.2975
ATPIF1	0.159833333333333
LOC554207	-2.58333333333333
OR8H1	0.3275
WDFY3	1.16
DPM1	-1.11425
GPSM1	0.1025
WDR92	-0.0058
LRP1	0.7065
ANKH	-0.03475
THUMPD3	-0.92425
POLR1B	-0.96925
OLFM4	1.88
RAD9B	1.00075
TSPY2	-3.778
PAX6	-1.45566666666667
SCG2	-2.711375
SLC17A6	0.074
FMO3	2.791
PADI4	-0.06125
TUBB4	-0.4927
NLK	-0.15825
POU4F3	-0.3895
SDF4	0.068
ITGBL1	3.31016666666667
NETO1	-1.781625
TAP2	0.649875
ABBA-1	-0.653583333333333
GNAI1	-0.268
VPS4B	0.863
NOPE	-0.3997
GALNT6	1.5945
SESN1	1.168125
GBE1	-1.29333333333333
CLASP1	-0.55075
RASGEF1B	1.4345
ACOT11	0.380928571428571
AFAP1	0.217
OR2H2	0.235
DPY19L2P1	-1.14275
DZIP1	-1.7305
SEC22C	-0.031
GPR161	-0.959833333333333
RNF146	-0.229
WDR74	-0.9955
GALP	-0.2995
PURA	1.009
DNPEP	0.534083333333333
RP11-78J21.1	-0.99625
ERBB2	2.11675
FANCM	-0.701916666666667
NEO1	1.28483333333333
DDX3Y	-4.99
RPS3A	0.552875
MXRA7	0.4165
LGALS3	0.4925
GLT8D1	0.57275
CFL2	-1.8245
UPB1	0.23675
NAP1L5	-0.094125
CLDN14	-0.88725
DHX38	-0.4495
BTBD1	-0.003
TARS2	0.491166666666667
ABCF1	-0.6275
FCF1	0.115
LRRC49	0.129
GUCY1B2	-1.6015
C1orf177	0.243333333333333
SMARCA4	-0.373142857142857
LRP8	-3.441
TAGLN3	-0.752
MRPL14	-1.50025
TTRAP	0.2615
ZDHHC20	0.41225
NFE2L3	-0.52325
KIAA1377	1.582625
PALMD	1.3243
TMEM43	-0.254
TTL	-1.24925
STAT5B	-0.8915
SSB	-0.952875
OR10H5	0.7105
SLC22A13	-0.17725
AKAP3	-0.946
TIMM23	0.145666666666667
OAS2	2.27066666666667
KIAA0423	1.21025
TRIM11	0.593
GLIS3	1.825625
TMEM50B	0.870166666666667
ARHGEF4	-1.175875
DEGS1	-0.200909090909091
TBL1XR1	0.806366666666667
G6PD	-1.72925
SP140	1.1839
MUC17	0.0486428571428571
NUDC	-0.1562
DNAJC5B	4.245
SCARA3	-0.912333333333334
CPA3	6.80866666666667
BCAT2	-0.02075
MFN1	-0.4633
NRG3	-0.4615
SNX11	0.6395
PLEKHH1	-0.378666666666667
GPR177	-0.818833333333333
HCFC2	0.40625
TCAP	-1.17825
MOCOS	-1.68775
C14orf93	-0.467
PRDM10	-0.417833333333333
SLC16A4	-0.284083333333333
SRGAP1	0.0285
VIP	0.4865
DUSP27	-0.0045
LILRA1	1.2989
MC2R	0.777
MGC24103	-1.25075
MBTD1	-1.3155
FUT11	-0.322333333333333
USP33	0.755
C15orf39	-2.01925
MAP3K12	-0.555
PAAF1	-0.281166666666667
BARHL1	0.095
FLJ16165	0.412
PIWIL2	-2.05675
SYNE1	0.227416666666667
CMTM4	0.352375
TSPYL1	1.5096
GUF1	-0.183333333333333
TMEM157	0.904
WDR44	0.32725
HIST1H3C	-0.43175
DKFZp666G057	0.68375
RNPEP	1.551
GAS2L2	0.575166666666667
ADH4	-4.871
GRPR	2.72233333333333
FBXL17	0.3925
ZBTB10	-0.102333333333333
Gcom1	0.810944444444444
HTRA1	1.7414
ZNF585A	0.225333333333333
SLC26A2	0.111071428571429
OTOP3	0.26
WISP1	3.25522222222222
ATP2B4	-0.52225
FLJ10769	0.80775
CRAMP1L	0.21975
CHST12	-1.19425
RAB22A	0.558166666666667
TARDBP	0.126357142857143
STAU1	0.50275
CRB3	2.1535
MIG7	-3.602
CHMP1A	-0.529333333333333
ZNF160	-0.05225
B3GALT6	-0.11175
BARX1	-2.2265
C6orf167	-1.661
NXNL1	0.5315
DHX29	0.96825
HADHB	0.22225
PLXNB2	1.437625
ILDR1	-0.18925
SLC15A3	3.84575
GAS2	-5.06933333333333
C20orf69	-0.80775
NUMB	0.38475
TNIP1	0.826375
MESP1	0.0035
PSKH1	-0.48425
NSFL1C	0.12475
RHOG	0.391
HEY1	-2.707
KNG1	-2.035875
ITGAX	3.596
LIN9	-0.446
CANT1	0.613875
XRN1	0.0133571428571428
CCDC96	2.1558
HEATR6	-0.843166666666667
GNG7	0.0599166666666667
RUNX2	0.764625
SOX1	0.00366666666666666
FCRL5	0.1107
ZNF99	0.415
FAM9A	0.139
SNX22	0.0441666666666667
MBNL3	-2.8095
ODC1	-1.5263
ADORA2B	-3.01833333333333
NR2F6	0.04575
ZFYVE16	0.394444444444444
SYNJ2BP	0.4104
POLE	-0.676125
E2F2	-1.425625
THRA	0.1425
PTGES2	-1.118
HIP1R	0.893833333333333
TMUB1	-1.50183333333333
ENO3	-1.9155
RSPH10B	-0.192
CXorf39	1.328625
IRGC	0.01075
GPR109B	2.0665
FLJ13305	-1.6275
LCE3A	-0.7875
TNFRSF18	-0.541
DET1	0.16475
TRPM3	-0.573333333333333
C16orf79	-1.488
FECH	-0.048
RAP2A	0.0386666666666667
CRIP1	3.4925
AZIN1	-0.104125
SLC7A7	4.3995
IL10RA	2.2275
TMEM64	-2.72925
CDC42EP4	1.1598
C16orf58	-0.2213
ARG2	-2.21625
POU5F1P4	-4.59775
FAM62B	-0.43775
DNAH8	-2.4147
ASH2L	0.22025
TSLP	-2.92733333333333
CNTNAP5	-0.704166666666667
TMEM16C	-0.4555
IFNA14	-0.5925
SLC1A3	2.070625
CABYR	2.35175
BCL7B	0.2816
NUDT13	-1.16
C13orf28	0.3105
C1orf53	0.11225
ARL6IP4	0.4238
RPL35A	-0.4135
EMR3	0.58375
RAB40C	0.580416666666667
SLC41A1	-0.436166666666667
LRCH1	0.61775
LY6G5B	-1.1175
FAM124A	-0.122
MGC10981	-4.23033333333333
CLIP3	-0.0234
MAP4K2	0.152666666666667
CHIC1	0.62225
SULF1	3.87516666666667
C20orf30	0.308142857142857
PRDM5	-0.71025
ELOVL1	0.23875
C11orf48	-0.636375
SLC39A10	-0.67175
KCNV1	-0.04025
ACP1	-0.649166666666667
ZMYM2	0.190375
B3GNT6	-0.211166666666667
C9orf69	-0.1315
C2orf15	0.69225
C20orf166	1.1785
HSP90AA6P	-0.699
EDG7	-1.1175
NEURL	0.831625
LPL	3.477
CLEC2D	0.320214285714286
GRRP1	1.49366666666667
CD8B	-2.5271
HIST1H3D	-1.33016666666667
SLC6A12	1.7315
FAM27L	0.183
CD84	3.28
RASA1	1.267
PHKG1	0.503
MAGEA11	-1.8335
IMPA1	-1.0634
NPM3	-1.97075
RARRES1	3.207
SH3BP1	0.265125
B3GNTL1	0.0435
ARPC5L	-0.466333333333333
KLHL26	0.66125
SIM2	-0.610875
GJC1	0.392
C20orf194	0.79925
EXO1	-2.2865
SLC2A2	-2.36933333333333
LOC285074	-0.68625
LRG1	2.17625
KIRREL	0.2205
PIK3R1	1.56435714285714
C4orf34	1.20475
MAF	-0.900944444444444
ADCY4	3.49516666666667
ZMIZ2	0.1895
SLC46A3	2.57466666666667
STAMBP	0.0883333333333333
CCDC16	0.213
MS4A12	0.0625
TCF20	-0.18375
LRRC46	2.37725
C20orf152	0.2125
MRPS6	-0.497625
ABCB11	0.449
KCNC2	0.290166666666667
CDH19	0.230833333333333
C9orf123	0.4545
SSH3	1.560375
LDLRAD1	-2.38325
CCBE1	0.20175
ZNF135	1.20625
TAAR1	0.1015
WFDC12	0.6805
CCDC42	0.217833333333333
FLJ12529	-0.16325
PER1	-0.214333333333333
TIMM50	-0.6575
SMARCAD1	-0.0538333333333333
FAM26C	0.555
TP53TG3	-2.8045
SH3RF1	2.0278
LMCD1	3.11025
GPR63	-0.2075
FLJ21986	-1.54225
AIFM3	-0.6725
MICAL1	0.632333333333333
BLZF1	0.89
IQCA	1.7945
PCDHGC3	-0.3465
SAC	0.55375
BCL6B	2.39016666666667
DDO	1.98025
MARCO	4.5
DCHS1	0.949333333333333
C1orf170	1.017
CD200R1	1.67283333333333
C22orf15	-0.7095
SEPT11	0.1045
ADNP	0.5805
UST	-0.5936
C13orf34	-0.813166666666667
RFFL	0.270642857142857
APBA3	-0.388
C2orf60	-0.457875
CUTL1	-0.6955
PMS1	-0.96775
ZNF689	0.2655
EIF3E	-0.560666666666667
IL9	-0.2698
RPL31	-0.898375
LY9	1.15516666666667
ATP2B3	-0.35525
KDELR2	0.452791666666667
TFCP2	0.717125
NLRP12	0.686875
FLJ45422	-0.72175
TLE4	-0.2699
ZNF570	-0.1455
FLJ43806	-0.193
TLK2	-0.418125
CIR	1.266
MARS2	-0.5885
COL24A1	2.2035
SDF2L1	-0.551
HIBADH	0.398166666666667
IGFBP3	-2.24285714285714
C12orf23	0.6945
PSPC1	-0.00225
C20orf43	0.40725
TRAV20	0.309
ARHGAP24	0.902125
KIAA1975	-0.980625
C1QA	3.8271
DNTT	-4.53166666666667
C10orf6	-0.253416666666667
C11orf41	0.141875
HNRPF	0.3065
COL11A1	6.78733333333333
UBAP2	-0.628833333333333
CDKN2AIPNL	-0.8075
C20orf174	4.13275
SPRED2	0.76775
PLA2G12A	0.428
ICEBERG	-2.31566666666667
SCN10A	0.462
C11orf65	-0.36125
GBP5	5.55275
PITPNC1	-1.06483333333333
POU3F3	0.1835
NCOA7	-1.207625
LIN7C	0.2052
LOC348840	-0.2465
NKX2-2	-2.4285
ANKRD13D	0.037625
LOC123688	-0.22275
FUT2	1.82583333333333
TAAR8	0.2825
FZD4	0.0865833333333334
PNMA3	-1.039
OR4L1	0.2395
WIT1	-2.4515
EXOC3L	1.3425
ATPBD4	-0.5339
KRBA1	-1.5925
UBXD6	0.23925
HOXB7	-0.411571428571429
C7orf23	-0.6425
UNQ338	0.85775
STAB2	0.6185
CDC20B	1.53325
IRF9	2.36775
CENTG1	0.222583333333333
TNPO2	-1.17375
MCPH1	0.6595
BMS1P5	-0.80325
SLC26A7	0.19825
HIST1H3J	0.65375
C9orf3	-0.2321
LBH	0.588625
MYO1D	0.765875
PTDSS2	-0.279
NFU1	0.182
DEPDC4	-0.901
WNT7B	1.1476
GLP2R	-0.329833333333333
SETD4	-0.2342
DYNLT3	-0.2953
FKBP11	-1.158
SESTD1	1.09766666666667
FLII	0.652
RPS16	-0.7277
CHPF	-0.347166666666667
CSNK2A1	0.204333333333333
SUMO1P1	-0.156
FKBP6	-1.1495
ZNF214	1.57116666666667
TWIST1	0.0196666666666667
DDX56	-0.2975
TRAM1L1	2.7509
EPO	-3.133
MRPS18B	-1.15875
ZNF682	-0.294333333333333
RPL14	-0.362166666666667
MAFF	-0.1185
LOC51136	-0.58525
LY96	0.5745
DDX20	-0.41
ABTB1	0.587333333333333
ARL5A	-0.0933
CCT6A	-0.95475
HEPACAM	-0.267166666666667
EHHADH	-0.637666666666667
RBAK	0.0263333333333333
CGB1	0.20575
ITGB5	1.5344
YIPF3	-0.74625
FKBP2	0.3015
NR1D1	-0.9313
TMEM110	1.01
NEK2	-0.906833333333333
PRAMEF8	-3.0595
C20orf52	-1.008
PCDHGA3	-1.53
VWA3B	-0.128
NDUFA5	-0.709
THAP9	0.0615
FLVCR2	0.697166666666667
AP1S1	-3.007125
SMAD6	-0.32925
SAV1	-0.220875
SAT1	1.079875
ZNF251	0.525625
ADAMTS7	0.216444444444444
RPP38	-0.0645
C1orf211	-1.823
YPEL2	2.0425
RBMS1	-0.00775000000000001
ZNF445	-0.332833333333333
NRXN2	0.104
PGBD4	-0.24175
UGT2B28	-2.056
WBSCR16	-0.2519
NLRC3	0.890875
ASTL	0.2275
ST6GALNAC1	-2.5565
ZADH2	0.364
MLLT4	0.53525
ARL6	-0.170666666666667
MEF2C	-0.062
CBFA2T3	-0.824
AFF3	0.683928571428571
COG7	0.532166666666667
MYB	0.323833333333333
PLXNA3	0.365
XRCC2	-2.11266666666667
MMS19	-0.162875
ST8SIA5	-0.56525
CHPT1	1.13833333333333
KIAA1712	-0.35825
OR6X1	0.082
ACTR3	-0.019875
UGCG	1.9215
OR4P4	0.206
ZAP70	-2.25675
LPP	1.00025
ZNF485	0.2115
PTPRCAP	0.22275
IL12RB1	1.18225
ATRX	0.3509
CHST8	1.70825
C14orf109	0.5185
ARV1	0.59875
NMB	-0.727857142857143
COX5A	-1.77116666666667
EIF6	-0.245
MPPED2	-1.02616666666667
SEMG1	-1.0695
CHRDL1	0.93
TRAF3IP2	1.337
WNK2	0.116428571428571
LILRA4	3.19166666666667
LAMA2	4.78
PXT1	-0.179
RLBP1	-3.635
CD300C	1.45625
SLTM	0.218375
FLJ10404	-0.1621875
APOBEC3D	-1.39866666666667
RENBP	1.01983333333333
ATXN7L1	0.15425
NID1	0.81725
TUBGCP3	-0.453375
ITIH5	1.8605
CCDC110	1.48775
C8A	-2.96625
MGC87042	-1.89475
HOXC13	-0.242
TFDP2	-0.189
HCP5	2.18
POLI	0.461
UCN	-1.70533333333333
ZNF764	0.219833333333333
C8orf45	0.23725
FHL3	-0.261
SPATA5L1	-0.9355
MMRN2	2.962
NDST1	0.868666666666667
COL20A1	-0.6465
ZNF248	-0.559833333333333
PELP1	-0.306166666666667
MBL2	-1.87316666666667
RNF41	0.61825
C5orf24	-0.10525
THOC5	-0.24475
SERINC3	0.861166666666667
RP11-151A6.2	0.47225
CDCP2	-0.06125
HIST1H2AA	-0.045
C11orf75	0.518666666666667
FKBP7	-0.34225
DDOST	0.05925
GPNMB	2.88733333333333
TTF2	-1.13466666666667
KCNT1	0.0508333333333333
SLC39A14	-0.695125
NGRN	0.7893
GPR137B	2.795
MECP2	-0.187
PSMA1	-0.10775
C16orf73	-5.321
TMEM60	-0.537333333333333
CSN3	-1.322
NOS1	0.223833333333333
RAB7L1	0.481
YBX2	-0.055
KIAA1166	-0.957375
FUBP3	-0.067
ABCG1	1.9155
ACACA	-0.428
ARL11	0.9449
ATOH1	-0.683
ODF1	0.0871666666666667
CREB3L3	-1.8505
TMEM127	1.46892857142857
DSCAML1	0.04
PLN	3.38133333333333
LYPLA1	-0.273166666666667
PRDM9	-1.294
SASP	0.07125
PLUNC	0.095
INTU	1.3425
HISPPD1	0.1415
LNPEP	0.294333333333333
YARS2	-0.842666666666667
APCDD1L	-1.477
ZCCHC4	0.0478
FBXO22	-0.7805
TTLL13	-0.233
ZNF669	-0.215833333333333
PTGDR	2.4845
DDX27	-0.26775
KIAA0409	-0.377166666666667
GJB6	0.616
ASB8	0.639
PLP2	-0.633166666666667
MEPE	0.105
OR10J5	-0.309
KRT222P	2.566
COQ7	0.254166666666667
C1orf101	1.04875
RERG	3.2782
CHMP5	0.525
THAP11	0.0845
ZNF43	0.184
ZRANB3	-0.687666666666667
KRT13	-1.520125
MRPL19	-0.39425
RBBP9	0.492125
SPATA17	1.14125
BXDC5	-0.0298333333333333
PAFAH1B1	-0.0270833333333333
MAGEE1	-0.139
OSTF1	0.37325
KIAA0323	0.334166666666667
TXNDC13	0.139833333333333
CNTN4	2.410875
LCE1B	0.332
UNQ501	0.92875
ZNF154	0.0555
C3orf64	0.20825
SYT5	-0.1649
PON1	0.332
FLJ10357	0.170875
ATP4A	-1.5175
GNPDA1	0.414166666666667
MGAT1	1.818
C14orf121	0.142
SLC35B2	-0.83975
MIER3	-0.436
CHEK1	-3.569625
ZNF8	0.0238333333333333
TXNDC1	-0.4595
CKB	-0.8337
RTN3	0.397
FZD2	-0.3515
PART1	-0.240875
PSMB6	-0.15
PCDHB8	-1.241
PHC3	0.0867
PPP1R8	-1.356
NOVA2	1.37333333333333
TNFRSF11B	-3.801
GOLPH3	0.931833333333333
UBLCP1	-0.55175
SUHW3	-1.21275
TTLL1	1.4755
OPN4	0.3475
OR13G1	0.4425
ZPBP2	-0.047
HSD17B11	-0.7715
C9orf50	-0.1325
DHDDS	0.362357142857143
CTSW	1.6677
NEFM	-1.25566666666667
MRPL28	-0.35225
SYN1	0.295
PIGV	0.0713333333333333
ZIM2	-1.37725
APBB1	-0.279166666666667
SND1	-0.7665
C1orf123	-0.303833333333333
CHD3	0.13025
BHLHB8	-0.11325
RNASE2	-0.585666666666667
BCAP31	0.733875
SLC25A44	0.903833333333333
CHD6	-0.3589
PIB5PA	2.09253846153846
SELS	0.440875
LOC541471	-0.63475
FAT2	-0.2245
ZNF81	-0.162
OR4C16	0.839
FLJ10081	0.069
LRRC4	-0.534
CS	0.167333333333333
N4BP2	-0.766875
IGFBP7	1.7175
ZNF318	-0.258
NDNL2	0.619625
ZNF609	-0.013625
SIRT4	-0.39425
EXOSC10	0.3075
ECE2	-0.367333333333333
OVGP1	1.119
GTPBP3	-0.965
PACS2	0.6124
C19orf36	-0.00516666666666667
ARL4C	-0.7305
ATG4B	-0.570125
UBQLNL	0.626
RHOXF2B	-3.849
PLEKHG2	-1.0855
GALR1	-0.442
AQP4	0.640833333333333
HDAC7A	0.354666666666667
DCUN1D3	0.2835
OR8A1	-0.524
CCRN4L	0.187125
CBR4	0.128666666666667
KIFC1	-2.93683333333333
SLC7A14	-1.24133333333333
LHX5	0.5
TRPC7	-0.0115
LPXN	0.63275
SERPINA1	-1.25275
RPS13	-0.3545
BPIL3	-0.566
PRKAA1	-1.40275
FADS2	-0.6866
ENAH	0.1965625
PRO1768	-0.504
APBA2BP	-0.5145
LIPH	1.94166666666667
C3orf33	-0.902
RCC2	-0.0815714285714285
ALDH1A2	-3.4409
RNF103	1.96475
AHCY	-0.817625
ALG12	0.9055
CCL17	3.4335
ZNF543	0.862333333333333
ESRRG	1.1551
CNGA1	0.26425
RDH5	0.956333333333333
OTX1	-0.8208
PTGFR	-1.331
CDR2	0.147125
SELE	2.5435
NLGN2	-1.13133333333333
EXOSC9	-0.74175
ZNF566	0.447
KLRC2	-4.564
GPR12	0.6275
KIAA0196	0.7925
PDRG1	-0.04725
SSR3	-0.305857142857143
MSI1	-0.889
CST9	1.8855
CC2D1A	-0.312375
PLAGL1	-0.431222222222222
ZNF778	-0.522
RNF2	0.450375
KLF6	1.32216666666667
THBD	3.2775
tcag7.1314	1.13875
NR5A1	-0.105833333333333
ABCD2	1.21475
DNAJC7	-1.98225
CLEC4C	0.7265
TM2D3	0.5395
CCDC4	-1.0445
PLAC2	-2.1405
DCD	0.1
FAAH	2.070375
POLA1	-0.475333333333333
TM7SF2	-0.581375
FLJ39822	-0.397666666666667
FLOT2	-0.041375
MAP4K1	-0.0585
SRP68	0.272125
C21orf74	0.807
ARPC5	0.505375
LOC126075	2.23675
HECW2	0.725625
ZDHHC4	-0.6945
ANKRD42	1.9299
PDE9A	-0.0271666666666667
ABCA8	2.50775
NDUFS2	1.04425
UBR5	-0.623625
BTBD16	-3.35075
LOC554174	-0.0375
ZNF20	1.059
KIAA1843	0.754
WDR17	-1.10225
C15orf33	0.985
RNF113A	-0.27825
CAMKK1	0.174
CLCN2	-0.579
ANXA6	-1.644
LOC340069	0.126
EMID1	-0.052875
DPM3	-0.4835
ELA1	-0.5515
SLC25A13	-2.1286
KRT24	0.51175
SMPD1	0.747333333333333
TH	0.229
COL6A2	1.162
ANKS1B	1.50625
GPR126	-3.5464
ZC3H12A	0.912666666666667
TMEM47	1.3065
C2orf51	-0.557166666666667
C1orf88	2.60183333333333
HSF2BP	0.45075
AKAP10	0.2725
RPAP3	-0.0555
KLHDC8B	0.713375
STOM	0.9952
MUPCDH	-0.240125
C10orf72	0.2815
PLEKHA3	0.83975
TCP11L1	-0.04725
CWF19L1	0.047125
SPEF1	2.23538461538462
YSK4	0.667
ELN	2.9142
SAMD8	1.13433333333333
MPI	-1.185
MEPCE	-0.4151
ABCC3	-0.48975
NANOGP1	-3.953
KCNK17	-0.366
HLA-DMB	5.05316666666667
RRAGA	1.127
ANGEL1	0.1715
RBM32B	0.2065
CPN1	-3.504
MGC52282	-0.5432
HLA-A	2.43208333333333
OR9G4	0.1525
EDNRB	-1.16475
SCD	-1.55414285714286
C14orf80	-0.4415
BAGE2	-0.782
RABL4	1.30933333333333
RCVRN	-0.0525
SHANK1	-0.341
NLRP7	-3.6625
CD226	1.249
STAT3	1.284875
SYNJ2	-0.426
TPCN2	-0.0191666666666667
WDR36	-0.7125
MBD4	-0.3375
ROBO1	-1.2688
ST3GAL6	-1.9455
SLAMF8	4.20766666666667
ATN1	0.3535
GPR141	1.2345
KRT36	0.121
TPH1	1.463
DDX52	-0.26375
ZSCAN29	0.0965
TRPT1	-0.0865
DPEP3	0.823
DENND4A	-0.622375
TSPAN16	0.148
PTCHD2	-0.3175
LOC145814	-0.849
CAP1	1.06233333333333
EIF5A2	-1.1951
NT5DC3	-1.105375
SEPT9	-0.36075
SEZ6L2	0.38425
EGFLAM	2.8385
VPS11	0.62475
NDUFB5	-0.238
CIDEA	4.4055
IER5L	0.19
N6AMT1	-0.03375
FAM83C	-0.179
OXR1	0.3775
IRX1	-0.619
DGKB	-1.18233333333333
GCN5L2	-1.6855
MIR16	0.73725
FBXW9	0.039
WDR4	-1.3625
PDC	0.0765
VPS33B	0.0225
HEXB	1.221
FLJ32214	0.0345
TCEB3	-0.3045
CRLF1	-3.364
ABI3BP	1.97275
C8orf22	-4.027
PYCR1	-0.7975
KIAA1706	0.9055
CDK5R2	0.417
WAS	0.702
C12orf60	0.107
CCBL2	-0.509
MADD	0.01475
C5orf34	-1.871
WDR42A	0.86
KLF12	0.273625
HSPA1A	1.7105
ITM2C	-1.77625
DAPK2	1.8335
LOC442590	0.3745
SUMF2	0.57825
CENPA	-2.83446153846154
TMED5	-0.716
CDH6	-1.1446
BRP44	1.315125
THG1L	0.10325
GABRA2	-2.69066666666667
C14orf166	0.10025
MYL1	-2.5595
TNFSF18	0.1785
PAP2D	-0.352333333333333
PPIB	-0.9075
KLHL4	-0.57525
SFN	-0.823
CCDC127	0.3285
FRAP1	0.1085
GOLGA5	0.5295
SDCCAG1	0.091125
MGC21675	0.1585
C10orf95	-1.10925
KIAA1345	-0.525
C1orf163	-1.383
LACE1	-0.1075
OR10K2	0.0735
CENPN	-2.56904
TMED2	0.23375
UGT1A6	-1.154
ANG	0.0035
U2AF1	-1.261
CASC2	0.1275
NMT2	-0.185666666666667
OSGEPL1	0.107875
DFNB31	-0.824
SLC6A20	0.631625
