Hybridization REF	TCGA-A8-A07R-01A-21R-A034-07
C2orf60	-0.293125
CUTL1	-0.9103
PMS1	-1.17175
ZNF689	0.184
EIF3E	0.0275
IL9	-0.42775
RPL31	-0.74075
LY9	-0.141166666666667
ATP2B3	0.5535
KDELR2	0.276625
TFCP2	-0.213375
NLRP12	-0.25675
FLJ45422	-0.93875
TLE4	-0.668
ZNF570	0.803
FLJ43806	-0.4785
TLK2	0.345375
CIR	0.72575
MARS2	0.5885
COL24A1	-1.56925
SDF2L1	0.202
HIBADH	-0.372166666666667
IGFBP3	-1.32314285714286
C12orf23	0.682875
PSPC1	0.2035
C20orf43	0.20775
TRAV20	0.3505
ARHGAP24	-0.498375
KIAA1975	-0.758
C1QA	3.5324
DNTT	-4.58716666666667
C10orf6	0.0733333333333333
C11orf41	1.295
HNRPF	0.406375
COL11A1	5.33883333333333
UBAP2	0.7205
CDKN2AIPNL	-1.4295
C20orf174	0.786
SPRED2	-0.9075
PLA2G12A	-1.19266666666667
ICEBERG	-1.37733333333333
SCN10A	0.1615
C11orf65	0.16525
GBP5	4.5565
PITPNC1	-1.96616666666667
POU3F3	1.687
NCOA7	0.149375
LIN7C	0.3259
LOC348840	-0.628
NKX2-2	2.05725
ANKRD13D	0.308
LOC123688	1.6515
FUT2	2.6875
TAAR8	0.0105
FZD4	-1.83025
PNMA3	1.07383333333333
OR4L1	0.0565
WIT1	0.2165
EXOC3L	1.52525
ATPBD4	0.6572
KRBA1	-0.634
UBXD6	-1.662
HOXB7	0.473714285714286
C7orf23	-1.878
UNQ338	4.2265
STAB2	0.49775
CDC20B	-0.164
IRF9	2.73925
CENTG1	0.376083333333333
TNPO2	-0.87925
MCPH1	0.471625
BMS1P5	-1.9975
SLC26A7	2.023
HIST1H3J	0.964
C9orf3	1.046
LBH	1.39
MYO1D	1.08425
PTDSS2	0.33625
NFU1	0.5695
DEPDC4	1.2255
WNT7B	1.2629
GLP2R	-0.409833333333333
SETD4	-0.8395
DYNLT3	-0.2756
FKBP11	-1.95466666666667
SESTD1	2.1855
FLII	-0.3725
RPS16	0.4532
CHPF	-0.445166666666667
CSNK2A1	-0.115166666666667
SUMO1P1	0.40725
FKBP6	-0.999
ZNF214	0.486333333333333
TWIST1	0.895666666666667
DDX56	-0.506833333333333
TRAM1L1	2.75
EPO	-2.41116666666667
MRPS18B	-0.0295
ZNF682	-0.695833333333333
RPL14	-0.942166666666667
MAFF	-0.74275
LOC51136	-0.355625
LY96	-0.4015
DDX20	-0.107
ABTB1	-0.602666666666667
ARL5A	0.1639
CCT6A	-0.5005
HEPACAM	-1.5435
EHHADH	-1.09133333333333
RBAK	0.874333333333333
CGB1	1.9525
ITGB5	-0.8803
YIPF3	-1.32775
FKBP2	-1.17125
NR1D1	-0.7595
TMEM110	1.161
NEK2	0.0895
PRAMEF8	-2.7885
C20orf52	-0.234
PCDHGA3	0.9265
VWA3B	0.627666666666667
NDUFA5	-0.19125
THAP9	-0.73925
FLVCR2	-0.624666666666667
AP1S1	-1.104375
SMAD6	-0.94625
SAV1	1.905375
SAT1	0.784375
ZNF251	0.432375
ADAMTS7	0.4245
RPP38	1.341
C1orf211	0.6325
YPEL2	-0.84795
RBMS1	0.2805
ZNF445	0.159
NRXN2	0.270166666666667
PGBD4	0.293125
UGT2B28	-3.02825
WBSCR16	-1.2976
NLRC3	-0.83875
ASTL	0.11125
ST6GALNAC1	-3.46675
ZADH2	-2.18
MLLT4	-0.250583333333333
ARL6	0.192833333333333
MEF2C	1.8885
CBFA2T3	-4.1515
AFF3	0.999714285714286
COG7	-0.521
MYB	-3.469
PLXNA3	0.48
XRCC2	-0.738333333333333
MMS19	-0.2945
ST8SIA5	-0.824625
CHPT1	1.91333333333333
KIAA1712	-1.554875
OR6X1	1.1795
ACTR3	0.539625
UGCG	-0.747166666666667
OR4P4	0.6185
ZAP70	-3.79025
LPP	2.930625
ZNF485	-0.1215
PTPRCAP	-0.882
IL12RB1	0.2625
ATRX	0.0131
CHST8	-1.67
C14orf109	1.69925
ARV1	1.18325
NMB	2.64057142857143
COX5A	-0.134666666666667
EIF6	-0.42775
MPPED2	-0.4935
SEMG1	-1.8925
CHRDL1	1.013
TRAF3IP2	0.96175
WNK2	0.843125
LILRA4	-0.0858333333333333
LAMA2	1.32775
PXT1	0.029
RLBP1	-1.4635
CD300C	0.11175
SLTM	-0.6945
FLJ10404	0.5989375
APOBEC3D	0.159166666666667
RENBP	2.20633333333333
ATXN7L1	0.250625
NID1	-0.47875
TUBGCP3	0.990125
ITIH5	0.717833333333333
CCDC110	-0.0465
C8A	-2.6575
MGC87042	-1.27
HOXC13	0.47975
TFDP2	-0.27875
HCP5	1.2225
POLI	-1.3035
UCN	-2.11616666666667
ZNF764	1.136
C8orf45	0.285
FHL3	-0.392
SPATA5L1	-0.60925
MMRN2	1.6335
NDST1	0.892833333333333
COL20A1	0.740666666666667
ZNF248	-0.917833333333333
PELP1	-0.0866666666666667
MBL2	-2.68333333333333
RNF41	0.305875
C5orf24	0.763875
THOC5	-0.169125
SERINC3	-0.6605
RP11-151A6.2	2.5
CDCP2	-0.064
HIST1H2AA	0.22575
C11orf75	1.4675
FKBP7	-1.326
DDOST	-0.451
GPNMB	1.2835
TTF2	-1.37333333333333
KCNT1	-0.0561666666666667
SLC39A14	-0.713625
NGRN	1.7342
GPR137B	1.2485
MECP2	-1.092
PSMA1	-0.8135
C16orf73	-4.90325
TMEM60	-1.0525
CSN3	0.18
NOS1	0.562
RAB7L1	0.762333333333333
YBX2	1.047
KIAA1166	0.225125
FUBP3	-0.308833333333333
ABCG1	-0.5
ACACA	-0.351583333333333
ARL11	1.08
ATOH1	0.086
ODF1	0.0655
CREB3L3	-2.58233333333333
TMEM127	0.521142857142857
DSCAML1	-0.349
PLN	0.949666666666667
LYPLA1	0.1905
PRDM9	-1.23425
SASP	-0.8195
PLUNC	0.292666666666667
INTU	0.343
HISPPD1	-0.765
LNPEP	0.404333333333333
YARS2	0.203166666666667
APCDD1L	-0.901
ZCCHC4	-0.3937
FBXO22	-0.511833333333333
TTLL13	-0.178
ZNF669	1.35516666666667
PTGDR	0.33725
DDX27	0.1515
KIAA0409	-0.234
GJB6	1.8945
ASB8	0.427
PLP2	0.257166666666667
MEPE	0.176
OR10J5	0.0495
KRT222P	-0.176
COQ7	1.469
C1orf101	0.39025
RERG	-0.9542
CHMP5	0.85075
THAP11	0.397625
ZNF43	-0.502333333333333
ZRANB3	-1.80133333333333
KRT13	4.625625
MRPL19	0.218875
RBBP9	-0.011
SPATA17	0.0313333333333333
BXDC5	-0.443666666666667
PAFAH1B1	0.076
MAGEE1	0.97825
OSTF1	0.0195
KIAA0323	-0.362916666666667
TXNDC13	0.607666666666667
CNTN4	0.57825
LCE1B	0.084
UNQ501	-0.98375
ZNF154	0.8025
C3orf64	0.08125
SYT5	0.0916
PON1	0.284166666666667
FLJ10357	-1.510875
ATP4A	0.1205
GNPDA1	0.2375
MGAT1	1.468
C14orf121	0.0795
SLC35B2	-0.5035
MIER3	-0.2265
CHEK1	-0.742125
ZNF8	1.3935
TXNDC1	0.716166666666667
CKB	0.0871
RTN3	-0.137285714285714
FZD2	-2.13266666666667
PART1	-0.08475
PSMB6	-0.829
PCDHB8	2.688
PHC3	0.0494000000000001
PPP1R8	0.427
NOVA2	0.939666666666667
TNFRSF11B	-2.667875
GOLPH3	0.315666666666667
UBLCP1	-1.03825
SUHW3	0.878
TTLL1	-0.6465
OPN4	0.054
OR13G1	-0.068
ZPBP2	0.384333333333333
HSD17B11	-2.772875
C9orf50	0.1205
DHDDS	0.131071428571429
CTSW	-0.1993
NEFM	-1.98216666666667
MRPL28	-0.8395
SYN1	1.37883333333333
PIGV	-1.17416666666667
ZIM2	-0.82825
APBB1	0.02
SND1	-0.62075
C1orf123	-0.770333333333333
CHD3	-1.2175
BHLHB8	0.54375
RNASE2	-0.678333333333333
BCAP31	-0.779
SLC25A44	0.407
CHD6	0.2903
PIB5PA	-0.507615384615385
SELS	1.275875
LOC541471	-0.222625
FAT2	2.7775
ZNF81	-0.5355
OR4C16	-0.7795
FLJ10081	-0.9404
LRRC4	-0.49025
CS	-0.139833333333333
N4BP2	0.469375
IGFBP7	0.45625
ZNF318	-0.32425
NDNL2	0.591125
ZNF609	-1.012875
SIRT4	0.918
EXOSC10	-0.3875
ECE2	1.334
OVGP1	-0.11675
GTPBP3	-0.16975
PACS2	-0.3361
C19orf36	-1.151
ARL4C	-0.427875
ATG4B	-0.019375
UBQLNL	-0.74075
RHOXF2B	-3.4185
PLEKHG2	1.1105
GALR1	0.4125
AQP4	0.3906
HDAC7A	-1.124
DCUN1D3	0.666
OR8A1	0.085
CCRN4L	1.84925
CBR4	-0.709666666666667
KIFC1	-0.840333333333333
SLC7A14	-0.722166666666667
LHX5	-0.363
TRPC7	-0.074
LPXN	-1.7165
SERPINA1	-2.582875
RPS13	-0.9713
BPIL3	0.725
PRKAA1	-1.95475
FADS2	1.0871
ENAH	0.723625
PRO1768	-0.5205
APBA2BP	-0.2805
LIPH	0.447
C3orf33	0.721
RCC2	0.152357142857143
ALDH1A2	-2.8217
RNF103	0.69475
AHCY	-0.112375
ALG12	0.384
CCL17	-0.333
ZNF543	1.45633333333333
ESRRG	0.098
CNGA1	0.16225
RDH5	-1.565
OTX1	1.0275
PTGFR	-1.1244
CDR2	0.605875
SELE	2.5695
NLGN2	-1.06716666666667
EXOSC9	0.247
ZNF566	0.632833333333333
KLRC2	-5.3215
GPR12	0.8505
KIAA0196	0.43225
PDRG1	-1.36125
SSR3	0.0977142857142857
MSI1	-0.2515
CST9	0.063
CC2D1A	-0.23975
PLAGL1	-0.405222222222222
ZNF778	0.8055
RNF2	0.696
KLF6	1.649
THBD	-0.434333333333333
tcag7.1314	-1.53325
NR5A1	0.728166666666667
ABCD2	-0.21625
DNAJC7	-1.6565
CLEC4C	-0.233
TM2D3	1.573375
CCDC4	-0.05
PLAC2	1.72825
DCD	0.0725
FAAH	0.23
POLA1	0.745666666666667
TM7SF2	-1.129625
FLJ39822	-1.13716666666667
FLOT2	-0.211625
MAP4K1	0.520166666666667
SRP68	0.712375
C21orf74	0.585
ARPC5	2.27325
LOC126075	-0.28725
HECW2	-0.459625
ZDHHC4	-1.1995
ANKRD42	0.1212
PDE9A	0.139166666666667
ABCA8	-0.677
NDUFS2	0.54475
UBR5	0.105625
BTBD16	-2.24025
LOC554174	0.313
ZNF20	-0.2685
KIAA1843	-1.0095
WDR17	-0.523625
C15orf33	-0.373
RNF113A	-0.116
CAMKK1	0.378
CLCN2	1.4865
ANXA6	-2.253
LOC340069	-0.1145
EMID1	0.8585
DPM3	-0.326083333333333
ELA1	-0.233
SLC25A13	-0.5208
KRT24	-0.04825
SMPD1	-0.192333333333333
TH	0.617125
COL6A2	0.0660714285714286
ANKS1B	-0.00949999999999997
GPR126	-1.8411
ZC3H12A	-0.375
TMEM47	-0.317
C2orf51	-0.2985
C1orf88	2.25933333333333
HSF2BP	-0.41125
AKAP10	-0.58075
RPAP3	-0.4505
KLHDC8B	0.51975
STOM	-0.1313
MUPCDH	0.40025
C10orf72	-0.183
PLEKHA3	0.125916666666667
TCP11L1	1.957
CWF19L1	-0.36475
SPEF1	0.477307692307692
YSK4	0.074
ELN	2.9194
SAMD8	0.556166666666667
MPI	-0.852333333333333
MEPCE	-0.2685
ABCC3	-1.418375
NANOGP1	0.182
KCNK17	-0.11875
HLA-DMB	3.01883333333333
RRAGA	1.74625
ANGEL1	0.18875
RBM32B	-0.1745
CPN1	-2.67725
MGC52282	-0.8388
HLA-A	1.3325
OR9G4	-0.2775
EDNRB	-2.025875
SCD	-2.86657142857143
C14orf80	-0.8225
BAGE2	-0.3795
RABL4	-0.154166666666667
RCVRN	-0.293
SHANK1	0.0815
NLRP7	2.257
CD226	-0.04325
STAT3	1.8090625
SYNJ2	-1.7883
TPCN2	0.434333333333333
WDR36	-0.71925
MBD4	-0.27825
ROBO1	-2.2257
ST3GAL6	-0.64275
SLAMF8	2.48283333333333
ATN1	0.693166666666667
GPR141	0.8485
KRT36	0.31
TPH1	-0.0175
DDX52	0.886
ZSCAN29	0.618
TRPT1	-1.183
DPEP3	0.99375
DENND4A	-2.213375
TSPAN16	-0.5685
PTCHD2	-0.594
LOC145814	0.11125
CAP1	-0.167833333333333
EIF5A2	0.8761
NT5DC3	0.2615
SEPT9	0.17825
SEZ6L2	-0.381
EGFLAM	3.13875
VPS11	0.142375
NDUFB5	0.970833333333333
CIDEA	1.49316666666667
IER5L	0.074
N6AMT1	0.34
FAM83C	-1.36675
OXR1	1.85191666666667
IRX1	1.791
DGKB	-0.583
GCN5L2	-1.2635
MIR16	0.141625
FBXW9	0.62575
WDR4	-0.3405
PDC	0.293
VPS33B	0.7185
HEXB	-0.58275
FLJ32214	1.61825
TCEB3	0.1665
CRLF1	0.4395
ABI3BP	-1.05175
C8orf22	-3.632
PYCR1	0.058875
KIAA1706	0.118
CDK5R2	1.04175
WAS	-0.16
C12orf60	-1.3265
CCBL2	-0.46625
MADD	-0.59225
C5orf34	-1.80475
WDR42A	0.6957
KLF12	0.03875
HSPA1A	1.7335
ITM2C	-0.3815
DAPK2	0.520166666666667
LOC442590	-1.1045
SUMF2	0.149625
CENPA	-0.783153846153846
TMED5	-0.828625
CDH6	-1.6076
BRP44	1.59875
THG1L	-0.8745
GABRA2	-1.9485
C14orf166	0.877
MYL1	-1.28416666666667
TNFSF18	0.8095
PAP2D	-1.57783333333333
PPIB	-1.20575
KLHL4	-0.717625
SFN	0.789166666666667
CCDC127	-0.21075
FRAP1	-0.49575
GOLGA5	1.22625
SDCCAG1	0.42325
MGC21675	0.247666666666667
C10orf95	-0.515
KIAA1345	-0.212666666666667
C1orf163	0.054
LACE1	0.291
OR10K2	0.1115
CENPN	-1.45992
TMED2	-0.12075
UGT1A6	-1.212
ANG	-0.72725
U2AF1	0.230666666666667
CASC2	-0.453166666666667
NMT2	1.8445
OSGEPL1	0.011
DFNB31	-1.2335
SLC6A20	0.28575
DKC1	-0.1795
FXYD4	-0.89075
WDR64	0.4975
MGC5590	0.6635
CREBZF	0.581333333333333
DAZ1	-1.16775
PRPSAP1	0.58875
GCHFR	-1.3615
TTC7A	-0.823875
LOC196993	0.26275
UBD	-0.705166666666667
S100A1	1.6385
RPL6	0.2445
DNAJB6	1.1882
NAGS	0.8189
C2orf58	0.1105
KERA	0.00916666666666668
MT1X	0.4596
UBE2B	0.5115
KEAP1	-0.3085
MST1	-3.58675
OMA1	-0.0795
ABLIM2	0.95175
BCL2L13	0.36975
JAZF1	-0.047
TMEM63B	0.689
S100A8	2.5768
ARFIP2	0.15475
UROS	0.22925
KHDRBS2	-1.0705
POLQ	-1.645375
SOAT1	1.00975
SPAG4	-1.24975
MRPS30	-1.23833333333333
LOC494141	1.23925
OR2T11	0.505
ORAOV1	-0.7691
ZNF184	0.826833333333333
TCEB3B	0.2882
ADAM21	0.0615
GDPD1	0.43525
SPINLW1	0.5805
PRR14	-0.168166666666667
KCTD9	-0.1808
NUDT3	-0.17575
KIAA1822	0.4741
HIST1H4K	-1.7095
DFNA5	-2.88475
GABPA	0.3105
C14orf44	-0.16575
POLB	0.34225
PTAR1	-1.43925
SEC31A	-0.0258
TRIM58	-2.752
TAS2R14	-0.8135
VPS8	0.83425
H1F0	1.904
PRKCB1	-2.86016666666667
UGT2A1	0.5605
TOR1B	-0.2215
LSS	-0.361666666666667
C2orf19	-0.027
HNRNPC	0.2055
TMEM100	0.414166666666667
LOC116349	-0.21325
OR51M1	0.114
CCDC142	0.22175
ISG15	3.6135
ZCCHC14	-0.280625
CREBL2	-0.822375
TGDS	-0.83225
DC2	-1.05725
CACNA2D3	-2.562
ZNF429	-1.4985
LYPD6	-1.32983333333333
SUCLG1	0.478333333333333
OR51I1	-0.509
MAGEH1	2.074
PRPF40A	0.121
SMR3A	0.9
SPINK2	0.43925
THAP2	0.767125
NPY5R	-0.17525
IRF4	-1.4605
SPESP1	-3.16816666666667
OR10S1	-0.1235
DTD1	0.13975
TUBE1	-0.9415
DDX19A	-0.608
PDPN	-0.996625
TMEM34	-0.6865
MGAM	-0.2845
COL3A1	4.978
GFM2	-0.8865
OR5A2	0.5125
PSG9	1.079
ARHGEF11	0.392666666666667
IVNS1ABP	-0.0946874999999999
SIGIRR	0.4245
DUSP19	-0.375875
DNAJC14	-0.1334
ACSS1	0.493
IL1RAPL2	0.3875
C4orf30	0.1125
SEPT4	2.177
LANCL3	-0.1905
SPAG17	0.2415
PRDX3	-1.389
HNF1A	-1.14825
P4HA2	0.186125
RFWD3	-0.184
MOV10	-0.28125
DNAJA5	-0.2585
LOC729440	0.40325
LOC200383	-0.38875
SMC2	-1.32675
MIXL1	-0.696833333333333
TMEM9	0.11425
FAM86A	0.8385
ZNF174	0.0074
MYH14	-0.792
CCR8	0.38825
VPS37C	0.711333333333333
GPATCH1	1.02916666666667
B3GNT8	2.3875
TBX4	1.80175
CNR2	0.1025
PCDH1	0.955
C5orf29	0.56875
OCIAD2	0.60575
PLCG2	2.43525
KIAA0247	0.891875
HRH3	0.240888888888889
CAPN13	2.493625
CCR1	0.6199
MGC15523	0.0986111111111111
UVRAG	0.164333333333333
DNAJA2	-0.0655
ITGA2B	-0.0646666666666667
CLDN5	1.628
PTPRN2	-1.94578571428571
ZNF512	0.122166666666667
PSAP	-0.265071428571429
CCDC140	-0.376
LRRC55	0.6
CYP26C1	2.0465
C8orf47	4.8545
LYN	1.212625
DUSP6	-1.65266666666667
TGFB3	0.204733333333333
ELK1	0.1637
PCDH11Y	-0.522166666666667
HGD	-1.84875
C17orf58	-0.71125
MYO3A	0.984
SERPINE2	-3.1395
AARSD1	-0.856875
C14orf73	-1.6885
ADAM33	-0.101
ZNF491	-0.2175
MAPK6	-0.7235
TCN1	-1.00933333333333
SLC24A6	1.537
UBE2R2	1.37475
H1FNT	1.25275
TATDN2	0.317333333333333
LILRB1	0.99725
P2RY5	-0.541
NUCB2	-1.04
C2orf37	0.2575
SNX27	0.727333333333333
MTA3	-1.236625
FOXO4	-0.161875
ID4	2.55633333333333
SOX5	-1.99916666666667
PXMP3	0.113375
OR52M1	-0.009
SFT2D3	-0.57425
INA	-2.68166666666667
MCOLN1	0.53575
NFIX	1.3593
CLEC14A	4.15616666666667
HIBCH	0.127833333333333
PLA2G5	0.0525
TIMM10	-0.661833333333333
MED17	0.4598
COL4A4	1.1055
TPP1	-0.318666666666667
GJA3	-1.07583333333333
TMPRSS5	-0.984
AADACL3	0.6975
DNMBP	-2.07775
ENPP5	1.35633333333333
NQO1	-0.548
ZSCAN2	2.2395
SEC24C	-0.481
GTF2A1L	-1.9
AXIN2	-0.9245
FAM33A	-0.228583333333333
C16orf13	-0.40225
SPNS2	1.44725
TAF1	-0.168
AP1G2	-1.4345
RBM42	1.02933333333333
HCN2	1.145
EFHB	-0.2996
RUSC1	-0.245833333333333
GRIK5	0.453
USP21	-0.404833333333333
ATAD3C	1.0995
ORMDL2	0.910625
PRSS7	-2.927
PSAT1	-0.23725
FLJ13195	-2.14716666666667
TBC1D1	1.09116666666667
IFNG	1.1235
OTOS	0.6635
ZNF773	1.364
EMD	-1.544
RETN	-0.596
CCL8	5.9615
APH1A	0.262375
COX18	-0.263625
GTF2IRD2	-0.445
CCDC82	-0.0624166666666667
PAFAH2	-0.0813000000000001
NPEPL1	-0.6552
RP11-114G1.1	0.8755
TP53INP1	0.117125
ZNF300	0.100166666666667
FOXL2	-0.7035
LARP2	1.3535
LATS1	0.11825
HTR6	0.617
SPOCK2	0.447166666666667
RNF144B	4.39416666666667
HTATIP2	1.36625
MGC10334	0.348416666666667
CENTA2	2.1105
FGF2	0.757
FXYD7	0.11525
PHYHIPL	-1.651125
GPR34	2.34525
DDX6	1.05316666666667
OR10W1	0.3835
LHFPL1	-1.711
ZNF313	0.241642857142857
VPS28	0.32375
AP3M1	-0.346
AKR1CL2	3.23975
TRAF4	0.06275
OR2B11	0.601
C19orf12	1.64683333333333
AKAP9	-0.6
C1orf62	-0.19875
SLC20A1	-1.9855
FAM112A	-0.561
LDB2	-1.326875
MRPS23	-0.0565
KLK5	4.533625
SPTB	0.00880000000000001
EFEMP2	-0.7775
EFNB2	0.111375
PCM1	-1.5555
NMNAT3	2.026125
TSG101	-0.0853333333333333
C8orf40	0.00383333333333334
NOB1	-1.3395
ABHD3	-0.4045
GTF3C4	0.637125
PIGN	-0.624833333333333
GALNTL1	-1.21475
AEBP1	1.4015
OR9Q1	-0.101
ANKRD2	1.086125
CCL28	-0.28275
TRIM38	-0.849
TMCC1	-0.2925
SMG5	0.871
LRRC7	-0.567
NCAPD2	-0.634666666666667
C6orf153	-0.03825
C1orf74	0.51925
OTUD6A	0.247
DCP2	-0.230333333333333
TMEM24	-0.52125
RPL18	-0.739833333333333
TMEM177	0.361
LRRC37A3	-0.19175
C1D	-0.292
LDHC	-0.67925
UBE4B	-0.2495
NIT1	0.8275
BTN3A3	-0.674625
RASD1	-1.063875
COMMD3	0.3685
SHFM1	0.13975
BIRC8	-0.18075
DUT	-1.22575
C12orf51	2.0675
LRRC59	0.5085
LY6H	-0.21325
WDR22	0.260083333333333
EDEM1	-0.126571428571429
ADH1A	1.284
PANX2	0.5719
CYP11B1	1.07675
CDC73	0.63175
GPR172A	0.57425
GSTM3	-1.36961538461538
KCNA5	0.07075
SERAC1	-0.215166666666667
NFATC2	0.423
ANAPC5	-0.2905
C15orf24	0.09725
NFATC2IP	0.174666666666667
TNRC6C	0.378666666666667
MGC102966	1.762125
FGD5	-0.7205
MED9	-0.1835
RAB13	-0.128833333333333
C15orf49	0.289
CRYGS	-1.654
C12orf53	-0.2248
LOC283693	-0.59
COX6B2	0.475125
PHF14	-0.365875
FAM3A	-0.787375
RPL13	-1.3955
PRDX2	-0.383
FLJ34047	-1.35825
PRMT3	-0.49325
KCTD19	-1.3995
TRIM10	-0.282666666666667
MGC26597	0.192666666666667
GCNT4	0.295
GPRASP1	0.5795
CDKN1C	1.418
RHBDL2	2.2976
HSPH1	0.21
AQP1	2.267875
COL17A1	-1.8905
GFAP	0.2795
CDC16	0.6995
KIAA1614	0.694
C6orf118	-0.144833333333333
ZSWIM5	-3.19275
FAM83F	4.276
LYNX1	1.7640625
SYNPR	-0.199
XG	1.58266666666667
PRSS16	1.8805
KIF13B	-0.454285714285714
PCDH9	-1.644875
HIST1H2AH	0.970166666666667
RBM18	0.08575
ZNF626	0.298875
HEXIM2	-0.0486666666666667
ITFG1	-0.827
TUBG2	-0.1985
SFRS7	0.24925
C9orf14	0.3475
EXTL1	1.00975
GBP3	0.808
WDR5	0.6715
RARG	0.400833333333333
MYO7A	0.200625
CECR6	-1.146
C13orf3	-1.94975
SFRS18	0.263
ACVR1B	0.500833333333333
PSMD1	0.0996
C7orf31	-0.473166666666667
ILVBL	-0.44275
IFNGR1	0.63825
RNF186	-0.445
NOL9	0.497
MAGEL2	0.02925
SLC29A2	-0.344
NHSL1	-1.0065
RBMX	-0.3175
PSORS1C2	0.6335
RAD51L3	0.473833333333333
LCN6	0.58225
ORAI2	-1.342875
BRUNOL6	-0.1459
OR4K5	-0.101
CDC123	1.297125
MSLN	0.0423333333333333
WWTR1	2.02833333333333
ZNF700	-1.15033333333333
COBL	0.54775
PPP1R16B	-0.765875
GAS7	0.0625
MDN1	-0.866625
HAAO	-0.252
C9orf68	-1.25775
TNFAIP2	0.561875
FOXN1	-0.225
hCG_2033311	0.200333333333333
ATP6V0D2	0.2302
RPL41	0.277625
SLC38A1	0.103
ARHGAP6	-1.86608333333333
ADAD2	0.40975
PHF20L1	-0.9504375
MCM3AP	-0.501666666666667
ST3GAL3	-0.566833333333333
SNX1	-2.133
ELF5	6.39425
PARP3	-1.602
RBM8A	0.4825
LINGO4	0.297
ITGA9	1.7075
ZFR	-0.223
ACSL6	1.80775
FLJ20699	-0.1134
DAOA	-0.362
FABP4	0.3245
KCNB1	2.54275
CANX	-0.1829
SLC25A28	0.652166666666667
ADIPOR2	0.07525
ECHDC2	0.139625
SMA4	-2.73375
FRZB	0.372125
PABPC1	0.3765
DMRTB1	-0.283375
APOBEC3G	-0.8855
CATSPER2	-1.111
CUEDC1	1.7995
STARD9	-1.086625
CLDN8	2.09575
LOC23117	-0.9045
E2F6	-1.71422222222222
TMEM126B	-0.4895
DPY19L4	0.38375
GIMAP5	2.49716666666667
NDUFA9	0.0988333333333333
FAM77C	-0.697
CTPS2	1.18225
LOC51035	-0.2175
WDSOF1	0.60675
EGLN3	0.726125
PITX3	0.964
OR52E8	0.558
GRM4	0.2335
KLK1	0.352
GPM6B	-0.248875
RRAGD	2.17533333333333
PAGE5	-2.85675
UCHL5	0.363
ULK3	-1.358
AIM2	1.75233333333333
PNO1	0.0303333333333333
OR2F2	-0.472
GNAT2	0.0685
SIX1	-0.049
ST13	0.59175
ZBTB44	1.363625
TIMP2	0.8205
ZMAT4	-3.56175
GTF2IRD1	-0.384166666666667
ZNF19	-0.471833333333333
ZNF714	-1.13625
RSC1A1	0.4255
C9orf80	-0.0215
PSMA8	0.506166666666667
TMEM141	0.176
COX4I1	-0.782357142857143
CTAGE1	0.186333333333333
DTWD1	-0.681
HSD11B1	0.83175
KRT6B	4.898625
ARID4B	0.662
LHFPL3	-0.32625
WWP2	-0.206333333333333
ZNF326	-0.204833333333333
RGPD1	-0.749
CTSH	0.234166666666667
FASTKD1	-0.863875
PAF1	0.7186
TTC9C	0.232
IFT57	0.2917
PRSS36	0.182
IL20RB	-1.1095
ZNF592	1.399
DCTD	-2.0581
CFP	-0.26875
MFNG	-1.40675
JMJD2B	-0.68675
ALDH3B1	-0.289625
THSD4	-0.983833333333333
KCNJ5	4.337
LMNA	0.0895
TBCD	0.81625
ZNF250	0.0966666666666667
CASQ2	2.76633333333333
PEG10	0.96275
PRAME	0.4304
NP	1.138875
TRIM59	1.89683333333333
ZNF12	0.134875
XTP3TPA	1.3395
SIGLEC7	-0.0862
PANK4	-0.77775
FAM70A	-2.694
SNED1	-1.91275
HIP1	0.4683
RAET1E	-0.591833333333333
AMAC1L2	-0.9705
AHNAK2	0.72975
TOE1	-0.770333333333333
RECQL4	-1.1665
SPRYD3	0.4965
DPAGT1	-0.04725
MAGED2	0.7954
ANKRD55	-0.617
TRPS1	5.39741666666667
DOK7	-2.08275
TFPI2	-7.41275
GTF2H3	-0.566833333333333
CYP4F11	-0.0771249999999999
LHX2	-0.743833333333333
ATG16L1	-0.237
ASB12	0.233
C1orf116	3.748
NF2	-0.0212
POM121	-0.4318
PHYHD1	0.4317
TXNDC17	0.151833333333333
DKFZp779O175	0.792
NUP62	0.749142857142857
MYO18B	-1.08783333333333
PRAMEF1	0.1755
TCBA1	-0.381875
TMEM168	0.25925
FJX1	1.324
CLCF1	-1.07675
SEPN1	-0.15575
IGSF2	0.38375
NUDCD1	1.08983333333333
TFF3	-2.25016666666667
NDFIP1	0.388857142857143
CHCHD4	-0.658
TNR	0.507
CUTA	-0.427833333333333
USP44	-3.55625
DPP10	-0.3832
IWS1	-0.432
PCGF1	-0.2205
SULT1C4	1.04
NTF5	4.579
PTPN13	-3.0315
SSTR5	0.067
SFRP1	2.508875
IDH3B	-0.84275
SUOX	0.0981666666666667
TMCO5	-0.11575
GOLT1B	-0.2645
MIB1	0.786357142857143
PCDHGB1	1.251
SUSD1	-1.0245
ICAM5	-2.3615
PAPOLB	0.2935
URM1	-1.0095
TMEM106B	-1.152
LRIG2	-1.05875
SLC27A5	0.645
CLIC6	0.2865
ZNF420	2.12983333333333
SCN9A	-2.0157
KIAA1909	1.85225
ELMOD1	-1.7515
PRKAG1	-1.0865
FAM64A	-0.698444444444444
EEF1G	-0.61095
SMAD5	1.84825
INCENP	-0.527
WASF2	-1.611
