Hybridization REF	TCGA-A8-A07P-01A-11R-A00Z-07
ZNF248	-0.734333333333333
PELP1	-0.884666666666667
MBL2	-1.1056
RNF41	0.583375
C5orf24	0.301
THOC5	-0.3165
SERINC3	0.61125
RP11-151A6.2	-1.5265
CDCP2	0.77625
HIST1H2AA	-0.336
C11orf75	-0.240666666666667
FKBP7	-0.634
DDOST	-0.30825
GPNMB	0.6375
TTF2	-1.918
KCNT1	0.413833333333333
SLC39A14	-1.231625
NGRN	1.1092
GPR137B	1.49725
MECP2	-0.774
PSMA1	-0.14375
C16orf73	-5.07225
TMEM60	-0.593666666666667
CSN3	-0.292
NOS1	0.610666666666667
RAB7L1	0.0475
YBX2	-1.47
KIAA1166	-1.027125
FUBP3	-0.221166666666667
ABCG1	1.997
ACACA	-0.7565
ARL11	0.3451
ATOH1	0.422
ODF1	0.245833333333333
CREB3L3	-1.22883333333333
TMEM127	1.07007142857143
DSCAML1	-0.553
PLN	1.97733333333333
LYPLA1	2.00333333333333
PRDM9	-1.091
SASP	-1.23375
PLUNC	0.236166666666667
INTU	-0.27525
HISPPD1	-1.0145
LNPEP	-0.0788333333333333
YARS2	-0.3065
APCDD1L	-1.438
ZCCHC4	0.241
FBXO22	0.202333333333333
TTLL13	-0.128
ZNF669	-0.681833333333333
PTGDR	0.87575
DDX27	-0.57025
KIAA0409	-0.0636666666666667
GJB6	0.37625
ASB8	1.02625
PLP2	-0.424166666666667
MEPE	-0.0987499999999999
OR10J5	-0.245
KRT222P	0.1185
COQ7	0.948166666666667
C1orf101	0.789333333333333
RERG	3.0708
CHMP5	2.01475
THAP11	0.364125
ZNF43	-0.282333333333333
ZRANB3	-0.504
KRT13	1.860875
MRPL19	-0.68625
RBBP9	-0.3785
SPATA17	0.899
BXDC5	0.685666666666667
PAFAH1B1	-0.808166666666667
MAGEE1	0.797
OSTF1	-0.03025
KIAA0323	0.733083333333333
TXNDC13	-0.761833333333333
CNTN4	0.4465
LCE1B	0.49
UNQ501	1.86325
ZNF154	0.47075
C3orf64	-0.58325
SYT5	0.8294
PON1	0.4076
FLJ10357	-0.6325
ATP4A	-1.025
GNPDA1	0.052
MGAT1	1.11566666666667
C14orf121	0.067
SLC35B2	1.01675
MIER3	0.582666666666667
CHEK1	-3.105125
ZNF8	-0.654666666666667
TXNDC1	-0.252666666666667
CKB	-0.6651
RTN3	0.484428571428571
FZD2	-0.568333333333333
PART1	0.733375
PSMB6	-0.64825
PCDHB8	-0.9305
PHC3	0.0115
PPP1R8	-1.2785
NOVA2	0.859166666666667
TNFRSF11B	-5.136875
GOLPH3	1.092
UBLCP1	-0.40925
SUHW3	-1.04375
TTLL1	0.768
OPN4	0.6185
OR13G1	null
ZPBP2	0.3398
HSD17B11	-1.3085
C9orf50	-0.3115
DHDDS	-0.3355
CTSW	-0.2157
NEFM	-2.0205
MRPL28	0.1965
SYN1	1.59266666666667
PIGV	-0.732833333333333
ZIM2	-0.968
APBB1	0.0441666666666667
SND1	-0.56275
C1orf123	0.224833333333333
CHD3	-0.3575
BHLHB8	0.1555
RNASE2	0.094
BCAP31	1.070125
SLC25A44	0.144166666666667
CHD6	-1.2365
PIB5PA	2.34476923076923
SELS	0.92625
LOC541471	-1.384875
FAT2	-1.42
ZNF81	0.6995
OR4C16	0.771
FLJ10081	-0.4728
LRRC4	-0.36625
CS	0.553833333333333
N4BP2	0.3275
IGFBP7	1.414
ZNF318	-0.369416666666667
NDNL2	0.356625
ZNF609	0.22125
SIRT4	0.01425
EXOSC10	-1.57275
ECE2	0.428166666666667
OVGP1	1.02575
GTPBP3	-0.79375
PACS2	-0.0622
C19orf36	-1.99716666666667
ARL4C	-1.263375
ATG4B	-0.66875
UBQLNL	-1.304
RHOXF2B	-3.3285
PLEKHG2	-1.8575
GALR1	-0.052
AQP4	0.9922
HDAC7A	-0.905833333333333
DCUN1D3	0.19425
OR8A1	1.523
CCRN4L	2.238875
CBR4	0.197833333333333
KIFC1	-2.63066666666667
SLC7A14	-0.7715
LHX5	-0.056
TRPC7	-0.11
LPXN	-0.6375
SERPINA1	-1.72175
RPS13	-0.2254
BPIL3	-0.4945
PRKAA1	-1.55
FADS2	0.0902
ENAH	-0.3293125
PRO1768	0.349
APBA2BP	2.09825
LIPH	2.7255
C3orf33	-0.1795
RCC2	-0.805428571428571
ALDH1A2	-2.719
RNF103	2.235
AHCY	0.6245
ALG12	1.1805
CCL17	2.649
ZNF543	1.103
ESRRG	-0.1097
CNGA1	-0.37025
RDH5	-1.2055
OTX1	-0.6295
PTGFR	-0.8302
CDR2	-0.00687499999999999
SELE	1.5135
NLGN2	-1.5795
EXOSC9	-0.79
ZNF566	0.208666666666667
KLRC2	-4.886
GPR12	1.461
KIAA0196	1.68425
PDRG1	0.90625
SSR3	-0.195428571428571
MSI1	-0.6225
CST9	-0.289
CC2D1A	-0.252285714285714
PLAGL1	-1.22617647058824
ZNF778	-0.358
RNF2	0.723571428571429
KLF6	1.39216666666667
THBD	0.441
tcag7.1314	0.15725
NR5A1	0.0491666666666667
ABCD2	-0.0753333333333333
DNAJC7	-2.232
CLEC4C	0.505
TM2D3	0.663375
CCDC4	-0.894
PLAC2	-2.48475
DCD	0.0805
FAAH	2.702375
POLA1	-1.24333333333333
TM7SF2	1.87225
FLJ39822	-0.1795
FLOT2	-0.19025
MAP4K1	-0.5035
SRP68	0.418
C21orf74	0.733
ARPC5	-0.243125
LOC126075	1.97575
HECW2	0.12675
ZDHHC4	0.078
ANKRD42	1.5761
PDE9A	-1.6405
ABCA8	-0.27825
NDUFS2	0.0355
UBR5	-0.9265
BTBD16	-2.97066666666667
LOC554174	-0.371
ZNF20	1.5095
KIAA1843	0.993
WDR17	0.131142857142857
C15orf33	1.0105
RNF113A	-0.288
CAMKK1	-1.038
CLCN2	-0.3775
ANXA6	-0.713
LOC340069	-0.1125
EMID1	-0.124625
DPM3	-0.506583333333333
ELA1	-0.3475
SLC25A13	-0.2901
KRT24	3.5205
SMPD1	0.562
TH	0.571714285714286
COL6A2	0.297428571428571
ANKS1B	0.142
GPR126	-3.0821
ZC3H12A	-0.4495
TMEM47	0.0766666666666667
C2orf51	-0.2595
C1orf88	0.0601666666666667
HSF2BP	0.3575
AKAP10	1.49525
RPAP3	-0.474
KLHDC8B	1.794375
STOM	2.3798
MUPCDH	0.127375
C10orf72	0.128142857142857
PLEKHA3	0.988
TCP11L1	-0.13625
CWF19L1	0.141125
SPEF1	1.36984615384615
YSK4	0.16525
ELN	0.5822
SAMD8	2.03683333333333
MPI	-0.544666666666667
MEPCE	0.0661
ABCC3	-2.133125
NANOGP1	-2.9575
KCNK17	0.03725
HLA-DMB	4.96366666666667
RRAGA	1.1445
ANGEL1	0.40225
RBM32B	-0.6865
CPN1	-2.973
MGC52282	-1.01877777777778
HLA-A	0.87225
OR9G4	0.5015
EDNRB	-0.939
SCD	-2.65928571428571
C14orf80	-0.498833333333333
BAGE2	-0.9195
RABL4	1.595
RCVRN	0.688
SHANK1	-0.0315
NLRP7	-3.44525
CD226	0.408
STAT3	0.9590625
SYNJ2	-0.9625
TPCN2	-0.382333333333333
WDR36	-0.473083333333333
MBD4	-0.90875
ROBO1	-1.2406
ST3GAL6	-2.04475
SLAMF8	1.79016666666667
ATN1	0.695666666666667
GPR141	0.645
KRT36	-0.212
TPH1	0.26
DDX52	-0.87
ZSCAN29	-0.1615
TRPT1	0.0916666666666667
DPEP3	1.12475
DENND4A	-1.096
TSPAN16	0.675
PTCHD2	-0.536
LOC145814	-0.53075
CAP1	0.466166666666667
EIF5A2	-1.1567
NT5DC3	-0.982125
SEPT9	-0.990625
SEZ6L2	-0.37925
EGFLAM	2.693
VPS11	0.590875
NDUFB5	0.112833333333333
CIDEA	0.5705
IER5L	1.1225
N6AMT1	1.72275
FAM83C	-0.387333333333333
OXR1	0.550333333333333
IRX1	-0.1605
DGKB	-0.66175
GCN5L2	-1.142
MIR16	0.04
FBXW9	0.6105
WDR4	-1.66966666666667
PDC	0.979
VPS33B	0.06975
HEXB	0.3555
FLJ32214	1.39325
TCEB3	-0.55875
CRLF1	-4.8975
ABI3BP	0.279666666666667
C8orf22	-3.3555
PYCR1	0.520125
KIAA1706	-0.41175
CDK5R2	1.4355
WAS	0.4035
C12orf60	1.59925
CCBL2	-0.110875
MADD	-0.324
C5orf34	-1.77225
WDR42A	0.7724
KLF12	-1.179875
HSPA1A	2.3545
ITM2C	-1.61241666666667
DAPK2	0.822666666666667
LOC442590	-1.3405
SUMF2	-0.65225
CENPA	-2.05623076923077
TMED5	0.444
CDH6	-0.9346
BRP44	1.6665
THG1L	-0.33275
GABRA2	-1.05825
C14orf166	-0.597
MYL1	-1.3896
TNFSF18	0.3565
PAP2D	-0.482
PPIB	-0.11025
KLHL4	-0.058
SFN	0.379166666666667
CCDC127	0.6405
FRAP1	-0.8835
GOLGA5	0.77
SDCCAG1	-0.86075
MGC21675	0.236833333333333
C10orf95	-0.38075
KIAA1345	-0.888666666666667
C1orf163	-1.5635
LACE1	-0.588833333333333
OR10K2	-0.768
CENPN	-2.27628
TMED2	2.063
UGT1A6	-1.7415
ANG	0.34675
U2AF1	-1.82083333333333
CASC2	-0.6202
NMT2	-0.694
OSGEPL1	0.161625
DFNB31	-0.3475
SLC6A20	0.156875
DKC1	-1.2095
FXYD4	-1.02825
WDR64	0.238333333333333
MGC5590	0.6225
CREBZF	0.763
DAZ1	-0.43025
PRPSAP1	0.21275
GCHFR	-0.137
TTC7A	-1.34825
LOC196993	0.54425
UBD	-0.2855
S100A1	-1.192375
RPL6	-0.337
DNAJB6	0.6422
NAGS	2.5039
C2orf58	0.4455
KERA	0.410333333333333
MT1X	-0.5193
UBE2B	1.1552
KEAP1	0.721
MST1	-3.632375
OMA1	1.137
ABLIM2	0.117
BCL2L13	0.386583333333333
JAZF1	0.217166666666667
TMEM63B	0.7155
S100A8	-0.3223
ARFIP2	0.6085
UROS	1.05975
KHDRBS2	-0.0255
POLQ	-2.613
SOAT1	0.08025
SPAG4	-1.17825
MRPS30	-0.634333333333333
LOC494141	-1.587
OR2T11	0.953
ORAOV1	-1.8283
ZNF184	-0.484333333333333
TCEB3B	0.349666666666667
ADAM21	1.856
GDPD1	0.71525
SPINLW1	0.61375
PRR14	-0.388666666666667
KCTD9	-1.1621
NUDT3	0.25625
KIAA1822	0.375666666666667
HIST1H4K	2.6475
DFNA5	-1.361
GABPA	0.406
C14orf44	1.3275
POLB	1.77875
PTAR1	-0.8565
SEC31A	0.4428
TRIM58	-0.82825
TAS2R14	-0.2725
VPS8	0.456125
H1F0	0.743166666666667
PRKCB1	-2.62033333333333
UGT2A1	-0.5415
TOR1B	0.32075
LSS	-1.12875
C2orf19	0.1345
HNRNPC	0.100142857142857
TMEM100	-1.3675
LOC116349	1.11325
OR51M1	2.606
CCDC142	-0.674
ISG15	2.254375
ZCCHC14	-1.257875
CREBL2	1.805625
TGDS	-2.04075
DC2	0.15075
CACNA2D3	-0.866642857142857
ZNF429	-1.0155
LYPD6	1.96733333333333
SUCLG1	-0.105666666666667
OR51I1	-0.4195
MAGEH1	2.92775
PRPF40A	-0.8945
SMR3A	0.399
SPINK2	-0.8685
THAP2	0.496625
NPY5R	0.111
IRF4	-2.233
SPESP1	-0.9468
OR10S1	1.0205
DTD1	-1.60825
TUBE1	-1.3245
DDX19A	-0.842
PDPN	-1.40425
TMEM34	0.0214166666666667
MGAM	0.223
COL3A1	5.85133333333333
GFM2	-0.348111111111111
OR5A2	-0.1455
PSG9	-0.261
ARHGEF11	-0.214
IVNS1ABP	-1.1382
SIGIRR	1.22975
DUSP19	-0.039375
DNAJC14	0.3854
ACSS1	-0.407875
IL1RAPL2	0.7635
C4orf30	-0.5445
SEPT4	1.34975
LANCL3	-1.95175
SPAG17	0.199
PRDX3	0.969375
HNF1A	-0.203375
P4HA2	-0.726375
RFWD3	-1.44916666666667
MOV10	0.4305
DNAJA5	-0.0627857142857143
LOC729440	0.44575
LOC200383	0.388125
SMC2	-2.6725
MIXL1	-0.699666666666667
TMEM9	1.28525
FAM86A	2.1995
ZNF174	0.5999
MYH14	-0.463
CCR8	1.07475
VPS37C	1.23633333333333
GPATCH1	-0.4285
B3GNT8	2.337
TBX4	-0.22725
CNR2	0.2855
PCDH1	1.358
C5orf29	3.188125
OCIAD2	0.939
PLCG2	-0.259
KIAA0247	1.74325
HRH3	0.1791
CAPN13	1.06925
CCR1	-0.0081
MGC15523	-0.0591111111111111
UVRAG	0.515833333333333
DNAJA2	0.053
ITGA2B	-0.518
CLDN5	3.493375
PTPRN2	-1.78646153846154
ZNF512	-1.68966666666667
PSAP	0.899571428571429
CCDC140	-1.035
LRRC55	-0.27725
CYP26C1	0.3455
C8orf47	-0.8535
LYN	0.090125
DUSP6	-1.22133333333333
TGFB3	3.27633333333333
ELK1	0.0951
PCDH11Y	-0.095
HGD	2.2005
C17orf58	1.54475
MYO3A	0.969
SERPINE2	-5.595
AARSD1	-0.633
C14orf73	0.562
ADAM33	-0.08325
ZNF491	0.074
MAPK6	-0.755666666666667
TCN1	-0.0491666666666667
SLC24A6	0.9
UBE2R2	-0.16675
H1FNT	1.1785
TATDN2	0.057
LILRB1	1.48825
P2RY5	1.519
NUCB2	0.02175
C2orf37	0.67925
SNX27	0.395666666666667
MTA3	0.22075
FOXO4	0.446625
ID4	-0.604666666666667
SOX5	-1.7916
PXMP3	1.677875
OR52M1	0.3805
SFT2D3	-0.014375
INA	-3.15416666666667
MCOLN1	1.67425
NFIX	-0.9562
CLEC14A	4.92366666666667
HIBCH	-0.340666666666667
PLA2G5	0.59725
TIMM10	-0.2575
MED17	0.3542
COL4A4	-0.4335
TPP1	0.549333333333333
GJA3	-1.38033333333333
TMPRSS5	-1.4115
AADACL3	-0.5155
DNMBP	-0.11425
ENPP5	5.10133333333333
NQO1	-2.2481
ZSCAN2	0.78625
SEC24C	0.643666666666667
GTF2A1L	-1.3635
AXIN2	-0.4518
FAM33A	-0.896666666666667
C16orf13	0.480125
SPNS2	-0.11475
TAF1	-0.96475
AP1G2	0.0485
RBM42	-0.297833333333333
HCN2	1.56966666666667
EFHB	0.6345
RUSC1	0.689666666666667
GRIK5	0.4455
USP21	-0.466
ATAD3C	1.488
ORMDL2	1.98975
PRSS7	-1.83225
PSAT1	-5.7585
FLJ13195	-0.817666666666667
TBC1D1	-0.000166666666666662
IFNG	0.187
OTOS	0.696666666666667
ZNF773	0.605166666666667
EMD	-1.32725
RETN	0.0465
CCL8	2.095
APH1A	0.839375
COX18	0.243
GTF2IRD2	0.21725
CCDC82	-2.20191666666667
PAFAH2	1.11133333333333
NPEPL1	-0.485
RP11-114G1.1	-0.2885
TP53INP1	1.9215
ZNF300	-1.85883333333333
FOXL2	-2.25
LARP2	0.0691666666666667
LATS1	-0.02175
HTR6	0.8745
SPOCK2	0.452166666666667
RNF144B	2.0665
HTATIP2	-2.30842857142857
MGC10334	0.631166666666667
CENTA2	2.04066666666667
FGF2	-2.7115
FXYD7	0.05775
PHYHIPL	-1.616125
GPR34	5.09075
DDX6	-0.336166666666667
OR10W1	-0.0515
LHFPL1	0.0425
ZNF313	-0.295142857142857
VPS28	0.927
AP3M1	0.2845
AKR1CL2	0.06675
TRAF4	-0.27075
OR2B11	0.915
C19orf12	0.413666666666667
AKAP9	0.589166666666667
C1orf62	0.2345
SLC20A1	-1.5984
FAM112A	0.17625
LDB2	0.04325
MRPS23	1.0855
KLK5	0.714428571428571
SPTB	-0.3
EFEMP2	0.757
EFNB2	0.86075
PCM1	-1.05092857142857
NMNAT3	1.9095
TSG101	1.27366666666667
C8orf40	0.398833333333333
NOB1	-1.57725
ABHD3	0.67075
GTF3C4	-0.036
PIGN	1.596
GALNTL1	0.0565
AEBP1	1.42275
OR9Q1	0.318
ANKRD2	0.169875
CCL28	-1.086
TRIM38	0.446833333333333
TMCC1	0.333333333333333
SMG5	-0.13725
LRRC7	0.2305
NCAPD2	-2.05366666666667
C6orf153	-0.6625
C1orf74	0.25875
OTUD6A	0.3655
DCP2	0.162833333333333
TMEM24	-0.6445
RPL18	-0.828
TMEM177	0.2975
LRRC37A3	-0.59475
C1D	-0.684333333333333
LDHC	-2.00175
UBE4B	-1.23433333333333
NIT1	0.3155
BTN3A3	0.726875
RASD1	-0.3045
COMMD3	0.54125
SHFM1	-0.78575
BIRC8	0.00166666666666665
DUT	-0.441
C12orf51	1.127
LRRC59	-0.1965
LY6H	0.72075
WDR22	0.78275
EDEM1	0.851428571428571
ADH1A	2.3825
PANX2	0.4783
CYP11B1	0.33875
CDC73	-0.61025
GPR172A	0.71575
GSTM3	3.81353846153846
KCNA5	-0.083125
SERAC1	1.18066666666667
NFATC2	-0.0265
ANAPC5	0.3341
C15orf24	0.9455
NFATC2IP	-0.412
TNRC6C	-0.03
MGC102966	-1.690875
FGD5	-0.328
MED9	0.73575
RAB13	-0.161333333333333
C15orf49	-0.079
CRYGS	-2.2708
C12orf53	-0.8399
LOC283693	-0.6835
COX6B2	-0.268857142857143
PHF14	-0.37625
FAM3A	-0.30275
RPL13	-1.6406
PRDX2	1.3166
FLJ34047	-1.24475
PRMT3	-0.25275
KCTD19	-1.774
TRIM10	-0.253
MGC26597	-0.688666666666667
GCNT4	0.504
GPRASP1	-0.59675
CDKN1C	-1.70045454545455
RHBDL2	-0.534
HSPH1	-0.6895
AQP1	3.06275
COL17A1	-1.9635
GFAP	0.119
CDC16	-0.824
KIAA1614	0.4345
C6orf118	0.3228
ZSWIM5	-0.4065
FAM83F	4.234
LYNX1	0.1453125
SYNPR	-0.065
XG	1.60133333333333
PRSS16	-3.29225
KIF13B	1.78007142857143
PCDH9	-1.55242857142857
HIST1H2AH	2.64483333333333
RBM18	0.0215
ZNF626	0.71175
HEXIM2	1.5355
ITFG1	-0.189
TUBG2	0.381
SFRS7	-0.0473333333333333
C9orf14	0.5885
EXTL1	-1.30025
GBP3	-2.71933333333333
WDR5	-0.819
RARG	-0.0156666666666667
MYO7A	-0.283875
CECR6	-0.658
C13orf3	-2.10975
SFRS18	-2.5805
ACVR1B	0.464666666666667
PSMD1	-0.2683
C7orf31	-1.0415
ILVBL	0.68475
IFNGR1	1.404
RNF186	0.41875
NOL9	-1.18225
MAGEL2	0.27225
SLC29A2	-0.016
NHSL1	-3.53625
RBMX	-1.115
PSORS1C2	0.604875
RAD51L3	-0.242083333333333
LCN6	0.97275
ORAI2	-0.540125
BRUNOL6	-0.1173
OR4K5	0.0985
CDC123	-0.57725
MSLN	-1.32933333333333
WWTR1	-0.841
ZNF700	-0.812166666666667
COBL	0.1665
PPP1R16B	-0.15775
GAS7	-0.4038
MDN1	-1.275125
HAAO	0.1365
C9orf68	0.76425
TNFAIP2	0.509375
FOXN1	0.34
hCG_2033311	0.4365
ATP6V0D2	0.1138
RPL41	0.960625
SLC38A1	1.918375
ARHGAP6	-1.15333333333333
ADAD2	-0.2965
PHF20L1	0.0493125
MCM3AP	0.0433333333333333
ST3GAL3	-0.3335
SNX1	1.01016666666667
ELF5	1.0405
PARP3	-0.787
RBM8A	-0.81175
LINGO4	0.3825
ITGA9	-0.2525
ZFR	0.18925
ACSL6	1.395125
FLJ20699	0.8248
DAOA	0.596333333333333
FABP4	3.36025
KCNB1	1.72825
CANX	0.4979
SLC25A28	0.426833333333333
ADIPOR2	1.17125
ECHDC2	2.522625
SMA4	0.35225
FRZB	2.790125
PABPC1	-1.33233333333333
DMRTB1	0.188333333333333
APOBEC3G	-0.16425
CATSPER2	-1.07483333333333
CUEDC1	1.52
STARD9	-2.27725
CLDN8	1.9375
LOC23117	-3.03727272727273
E2F6	-0.415055555555556
TMEM126B	-0.915666666666667
DPY19L4	1.184
GIMAP5	3.29383333333333
NDUFA9	0.1755
FAM77C	1.8125
CTPS2	1.019
LOC51035	0.015375
WDSOF1	-0.44925
EGLN3	-1.20325
PITX3	1.46983333333333
OR52E8	0.109
GRM4	-0.119
KLK1	-2.4395
GPM6B	-0.085375
RRAGD	-0.027
PAGE5	-2.8475
UCHL5	-1.516
ULK3	-0.302
AIM2	0.315333333333333
PNO1	-0.590833333333333
OR2F2	0.593
GNAT2	0.404
SIX1	1.884
ST13	0.729
ZBTB44	-0.770875
TIMP2	-1.00325
ZMAT4	-3.348
GTF2IRD1	-0.442333333333333
ZNF19	-0.644833333333333
ZNF714	-0.43125
RSC1A1	-0.73175
C9orf80	0.17975
PSMA8	0.486
TMEM141	2.0725
COX4I1	-0.761214285714286
CTAGE1	0.806166666666667
DTWD1	-0.409
HSD11B1	0.98075
KRT6B	2.40325
ARID4B	-0.092625
LHFPL3	-0.078
WWP2	-0.287083333333333
ZNF326	0.0766666666666666
RGPD1	-0.4515
CTSH	0.955666666666667
FASTKD1	-1.02325
PAF1	0.7392
TTC9C	0.11375
IFT57	0.4953
PRSS36	0.26
IL20RB	-2.623
ZNF592	-0.582833333333333
DCTD	0.3243
CFP	1.29075
MFNG	-0.212125
JMJD2B	0.4565
ALDH3B1	-0.76475
THSD4	1.91083333333333
KCNJ5	2.18283333333333
LMNA	-0.471166666666667
TBCD	0.430875
ZNF250	-0.1265
CASQ2	0.47
PEG10	-1.38983333333333
PRAME	-5.28073333333333
NP	0.4825
TRIM59	-0.302833333333333
ZNF12	0.807125
XTP3TPA	1.15
SIGLEC7	0.4037
PANK4	0.6565
FAM70A	-2.026
SNED1	-1.34375
HIP1	0.0217
RAET1E	-1.427
AMAC1L2	-0.9825
AHNAK2	-1.23418181818182
TOE1	-0.578166666666667
RECQL4	-1.561
SPRYD3	1.45625
DPAGT1	0.0285
MAGED2	3.5211
ANKRD55	0.03025
TRPS1	3.73725
DOK7	-0.8375
TFPI2	-7.76975
GTF2H3	1.19983333333333
CYP4F11	-0.920142857142857
LHX2	-4.4646
ATG16L1	1.43483333333333
ASB12	-0.311
C1orf116	0.93275
NF2	-0.2296
POM121	-0.724222222222222
PHYHD1	1.54
TXNDC17	-0.424333333333333
DKFZp779O175	-0.40225
NUP62	-0.715571428571429
MYO18B	-0.9175
PRAMEF1	2.4205
TCBA1	0.6685
TMEM168	0.2385
FJX1	0.777
CLCF1	-0.24275
SEPN1	-0.5195
IGSF2	0.00850000000000001
NUDCD1	0.2845
TFF3	4.716
NDFIP1	1.64164285714286
CHCHD4	-0.3135
TNR	0.0965
CUTA	-0.305
USP44	-3.1195
DPP10	0.513
IWS1	-1.3525
PCGF1	0.38775
SULT1C4	0.519
NTF5	-0.752666666666667
PTPN13	-0.5775
SSTR5	0.8185
SFRP1	-3.5045
IDH3B	-1.507625
SUOX	1.568
TMCO5	0.523333333333333
GOLT1B	0.1225
MIB1	0.749571428571429
PCDHGB1	0.0935
SUSD1	-0.0455
ICAM5	-2.1305
PAPOLB	0.345333333333333
URM1	-0.3677
TMEM106B	0.388166666666667
LRIG2	-0.9625
SLC27A5	-0.16225
CLIC6	1.7442
ZNF420	1.70133333333333
SCN9A	-1.8105
KIAA1909	-0.14825
ELMOD1	-1.0825
PRKAG1	-0.1985
FAM64A	-2.02222222222222
EEF1G	-0.12855
SMAD5	0.608
INCENP	-2.375
WASF2	-2.0595
GARS	-1.2196
CDK10	-0.6359
HLX	-0.130833333333333
MDM4	-1.5175
ZNRF1	-1.71607142857143
HHATL	-1.43116666666667
FAM21C	0.8892
HIST2H3C	0.37175
PFDN2	-0.35375
ZNF200	-0.31325
NDN	-0.89075
HBA2	-2.54433333333333
FBLN5	0.231875
PUM1	-0.0057857142857143
TNNT1	0.590166666666667
C19orf59	0.0834
HNRPH2	0.606
RAB7A	0.660166666666667
PMS2	-0.595125
BIRC3	-1.052
NRSN2	0.986125
OR52K2	0.8665
SPOCK1	-1.26469230769231
H2AFY	0.83275
RXRB	0.05225
ZNF638	-0.714833333333333
ANKRD45	0.00600000000000001
ACTN4	-0.419
FXC1	1.1365
EIF2B5	0.49925
VPS33A	0.30575
PINK1	0.568875
FAM106A	-0.0295
SKIP	0.89925
GAPDHS	0.918666666666667
MUM1L1	-0.57475
PSTPIP1	0.332
CNTNAP1	-1.4655
CYP26A1	-2.682
APOL2	0.1373
TACC2	-0.080125
COX7A2L	0.831285714285714
HSD17B1	1.0606875
ARRB2	0.0125
SLC7A6	-1.1541
HSD17B10	-0.08225
RBJ	-0.58175
NUP155	-0.99425
MRPL10	0.451166666666667
CYCS	-1.41191666666667
CCDC46	-0.68125
TECTA	0.113
GNAL	-0.05325
LPO	0.257
PEBP4	0.27975
DDX11	-2.09725
C18orf12	0.867
TAF9B	0.0575
IMP4	0.34725
RPA4	-0.331666666666667
NDUFS1	-0.653
UPK1A	-1.1875
ARRDC2	0.102166666666667
C18orf20	0.616
AES	-0.301142857142857
CD2BP2	1.027
C16orf54	0.1355
UGT2B17	0.696125
FGFR1	-1.067
CEACAM6	3.6318
CHRM5	-0.17225
CERK	0.20825
AP3S2	1.12257142857143
ANKS4B	-0.509
CLCNKA	0.216166666666667
ZNF208	-0.7965
HLA-DRB5	5.38
CARKL	-0.30175
GOT1	0.135333333333333
CASP6	0.962625
HOXA1	-0.294
RCL1	-0.06075
ZNF181	0.981833333333333
RAB40B	1.6945
MRPL38	0.550125
LRRN2	1.49575
C3orf25	0.0335
OR5D14	-0.0715
OR10AG1	-0.04
BET1L	1.3217
FRY	2.08125
AK3L1	0.00150000000000002
CSF3R	1.06683333333333
POLR3K	0.759
ATG2B	0.466666666666667
EPS8	-0.339333333333333
DARS	-0.921
C10orf56	-0.582833333333333
DAD1	0.590833333333333
RIOK1	-1.21733333333333
HERC2	-0.3155
HSD11B2	-0.8545
FAM96B	-0.49475
MGC13057	-1.752375
BSN	-0.20875
CAND1	1.12383333333333
HCST	1.6915
ACTR10	0.860166666666667
OR8D4	0.1645
NASP	-2.2789
COL9A2	2.26066666666667
LYZL1	-0.288
GPC5	-2.17066666666667
TBL3	0.230666666666667
CENTD2	0.2172
OR5AP2	0.72125
TLR1	2.08725
LMO6	-0.195
ZIC2	-0.907
CPNE5	0.72575
ZMYND15	0.6685
FLJ22374	-1.5815
CCDC106	0.38075
PARP16	-0.56525
PDIA3	0.28125
C14orf126	0.5475
CECR2	0.6035
SFRS1	-0.582
FIGLA	0.4805
DCP1A	-0.708333333333333
MGC45800	-0.7609
TEKT1	0.247833333333333
C10orf67	0.7545
CLN5	1.110625
NTN2L	0.871
GLE1L	-0.335
CES2	-1.3632
GNAS	-0.456058823529412
DDX53	0.0765
TSPAN13	3.705
MRPL52	-0.5565
SPIRE2	0.53375
TAS2R39	0.32525
SCUBE3	-0.261
UCRC	0.5513
CDKL3	0.0515
KIAA1715	0.0214
ZNF345	0.72
RTF1	-0.1385
DHRS7	2.0575
RIPK4	-1.08183333333333
EXOSC2	-1.468
MS4A2	4.58075
FGF17	1.00766666666667
WDR59	-1.39842857142857
EVI2A	0.1565
IL17RC	1.43183333333333
HS3ST1	1.841
ITGB1BP2	-2.45
RBPJ	-1.2575
GIMAP1	3.042
INE1	-1.2
ALDH18A1	-0.83475
TPI1	-1.24225
GATA6	1.50525
CABP1	0.0355
ZNF484	0.235
DAPK3	0.384
GJB1	-2.65227272727273
PIN1	-0.065625
SLC6A15	-2.70544444444444
CNO	0.5245
RIN2	0.86325
FRRS1	-1.593
CYorf15B	-2.33842857142857
DMRT3	0.347
ATAD1	0.517375
OTUD4	-0.492882352941176
ATOH8	-1.781
ZSCAN16	1.19125
ASCC1	0.20975
OTUD3	-0.34625
MGC33212	-0.6865
YME1L1	-0.1765
RP11-218C14.6	0.1955
PCBP4	-0.337
TNFRSF10A	-0.95175
CDH10	-3.743
KL	0.544
SCP2	1.148
C9orf119	-0.1545
SON	-0.396916666666667
MAFK	-0.012
SBNO2	-0.3525
SLC6A6	-0.749
SC4MOL	0.10475
FAM35B	0.9305
PPP1R9A	0.43725
PDZRN3	-0.118875
