Hybridization REF	TCGA-AO-A12A-01A-21R-A115-07
HIBADH	-0.298833333333333
IGFBP3	-2.23192857142857
C12orf23	0.725375
PSPC1	-0.09175
C20orf43	0.38425
TRAV20	-0.3645
ARHGAP24	0.81425
KIAA1975	-0.711125
C1QA	3.4246
DNTT	-4.724
C10orf6	-0.338583333333333
C11orf41	-0.597625
HNRPF	0.9395
COL11A1	5.5685
UBAP2	-0.419666666666667
CDKN2AIPNL	-1.0495
C20orf174	3.19725
SPRED2	0.518
PLA2G12A	-0.327833333333333
ICEBERG	-1.33333333333333
SCN10A	-1.1275
C11orf65	-1.0245
GBP5	4.401
PITPNC1	-0.679
POU3F3	1.7375
NCOA7	0.359125
LIN7C	0.2509
LOC348840	-1.293
NKX2-2	-2.95325
ANKRD13D	0.757375
LOC123688	0.35225
FUT2	2.913
TAAR8	0.3015
FZD4	-0.323166666666667
PNMA3	-0.640833333333333
OR4L1	-0.592
WIT1	-3.05
EXOC3L	2.59625
ATPBD4	-0.4859
KRBA1	-0.6135
UBXD6	-0.5155
HOXB7	-1.18107142857143
C7orf23	-0.3985
UNQ338	0.0135
STAB2	2.05675
CDC20B	0.98875
IRF9	2.4015
CENTG1	0.560583333333333
TNPO2	-0.81125
MCPH1	0.158625
BMS1P5	-1.3375
SLC26A7	0.86775
HIST1H3J	0.95575
C9orf3	0.1978
LBH	1.492625
MYO1D	0.580625
PTDSS2	0.00124999999999999
NFU1	0.00774999999999999
DEPDC4	-1.56725
WNT7B	-0.3455
GLP2R	-0.7924
SETD4	-0.0529
DYNLT3	-0.0658
FKBP11	-0.974
SESTD1	-0.468
FLII	0.581
RPS16	0.5026
CHPF	-0.0608333333333334
CSNK2A1	0.083
SUMO1P1	-0.619
FKBP6	-1.334
ZNF214	2.06433333333333
TWIST1	0.665166666666667
DDX56	-1.05666666666667
TRAM1L1	1.3119
EPO	-2.806
MRPS18B	-0.5575
ZNF682	-0.496666666666667
RPL14	-0.083
MAFF	0.27175
LOC51136	-0.3365
LY96	-0.504
DDX20	-0.33075
ABTB1	1.37933333333333
ARL5A	-0.2402
CCT6A	-1.71925
HEPACAM	-0.730833333333333
EHHADH	0.0538333333333333
RBAK	-1.27516666666667
CGB1	-1.8755
ITGB5	0.5092
YIPF3	0.6205
FKBP2	0.4205
NR1D1	0.5222
TMEM110	-0.187
NEK2	-1.25733333333333
PRAMEF8	-3.015
C20orf52	-0.258333333333333
PCDHGA3	-1.5435
VWA3B	-0.6
NDUFA5	-0.651
THAP9	-0.8635
FLVCR2	-0.807166666666667
AP1S1	-1.82675
SMAD6	-0.75725
SAV1	0.825375
SAT1	0.507375
ZNF251	0.471625
ADAMTS7	0.2183
RPP38	0.42125
C1orf211	-2.111
YPEL2	1.10785
RBMS1	-0.42475
ZNF445	-0.551
NRXN2	0.900666666666667
PGBD4	-0.550625
UGT2B28	-2.977
WBSCR16	-0.8862
NLRC3	0.510125
ASTL	0.228
ST6GALNAC1	-2.70875
ZADH2	0.46075
MLLT4	0.419166666666667
ARL6	-0.313833333333333
MEF2C	0.089
CBFA2T3	0.104
AFF3	1.29321428571429
COG7	0.972
MYB	1.07116666666667
PLXNA3	0.031
XRCC2	-2.9955
MMS19	-0.24725
ST8SIA5	-1.591
CHPT1	0.729166666666667
KIAA1712	-1.228
OR6X1	-0.048
ACTR3	-0.061
UGCG	2.03866666666667
OR4P4	0.4985
ZAP70	-2.40675
LPP	1.201875
ZNF485	-0.246
PTPRCAP	0.67175
IL12RB1	0.5825
ATRX	0.0347
CHST8	3.55325
C14orf109	-0.04325
ARV1	0.95275
NMB	-0.427285714285714
COX5A	-0.950666666666667
EIF6	-0.04575
MPPED2	0.154
SEMG1	-2.021
CHRDL1	0.24
TRAF3IP2	1.2735
WNK2	0.0805
LILRA4	2.87666666666667
LAMA2	5.0065
PXT1	2.091
RLBP1	-3.226
CD300C	0.296
SLTM	0.102125
FLJ10404	-0.3476875
APOBEC3D	-2.28
RENBP	0.881666666666667
ATXN7L1	0.124
NID1	0.51225
TUBGCP3	-0.059375
ITIH5	1.9695
CCDC110	2.1965
C8A	-3.11525
MGC87042	0.10075
HOXC13	1.026
TFDP2	-1.62325
HCP5	2.442625
POLI	0.65325
UCN	-0.380833333333333
ZNF764	0.867666666666667
C8orf45	0.1075
FHL3	0.03675
SPATA5L1	-0.43825
MMRN2	3.34333333333333
NDST1	1.26333333333333
COL20A1	-0.407166666666667
ZNF248	-0.5555
PELP1	-0.105833333333333
MBL2	-3.36466666666667
RNF41	0.373625
C5orf24	0.4555
THOC5	-1.05625
SERINC3	0.153
RP11-151A6.2	0.84025
CDCP2	0.5495
HIST1H2AA	0.00924999999999998
C11orf75	0.160333333333333
FKBP7	-0.08825
DDOST	-0.4975
GPNMB	0.417166666666667
TTF2	-2.00966666666667
KCNT1	0.116333333333333
SLC39A14	-1.351375
NGRN	0.3853
GPR137B	1.8225
MECP2	0.2735
PSMA1	-0.601
C16orf73	-5.4065
TMEM60	-0.200333333333333
CSN3	0.1495
NOS1	0.309
RAB7L1	-0.2505
YBX2	0.3735
KIAA1166	-0.216875
FUBP3	0.112166666666667
ABCG1	1.4045
ACACA	-0.970833333333333
ARL11	0.7855
ATOH1	0.6885
ODF1	0.586666666666667
CREB3L3	-1.83
TMEM127	1.40385714285714
DSCAML1	0.3065
PLN	2.33016666666667
LYPLA1	-0.952083333333333
PRDM9	-3.01325
SASP	0.76575
PLUNC	0.2965
INTU	0.51025
HISPPD1	-0.741
LNPEP	0.2615
YARS2	-0.311833333333333
APCDD1L	-1.242
ZCCHC4	-0.9321
FBXO22	-0.6825
TTLL13	-1.138
ZNF669	-0.0656666666666667
PTGDR	3.15725
DDX27	-0.08625
KIAA0409	-0.198166666666667
GJB6	0.3525
ASB8	0.625
PLP2	0.7265
MEPE	0.18675
OR10J5	0.3875
KRT222P	1.23975
COQ7	1.24866666666667
C1orf101	2.2015
RERG	3.1415
CHMP5	0.616625
THAP11	-0.116125
ZNF43	-0.1695
ZRANB3	-1.2195
KRT13	3.143375
MRPL19	-0.957125
RBBP9	-0.238375
SPATA17	1.409125
BXDC5	-0.396166666666667
PAFAH1B1	-0.379166666666667
MAGEE1	-0.03425
OSTF1	0.02375
KIAA0323	-0.143916666666667
TXNDC13	-0.134666666666667
CNTN4	2.61975
LCE1B	0.005
UNQ501	1.18325
ZNF154	0.58575
C3orf64	0.50425
SYT5	-0.1809
PON1	0.242666666666667
FLJ10357	-0.0455
ATP4A	-1.3925
GNPDA1	-0.380666666666667
MGAT1	0.8475
C14orf121	0.053
SLC35B2	0.22175
MIER3	0.651833333333333
CHEK1	-3.08825
ZNF8	0.244333333333333
TXNDC1	-0.918166666666667
CKB	-0.5687
RTN3	0.624642857142857
FZD2	-0.824333333333333
PART1	-0.257625
PSMB6	-0.36525
PCDHB8	-1.131
PHC3	0.016
PPP1R8	-0.932
NOVA2	2.241
TNFRSF11B	-2.6155
GOLPH3	0.744333333333333
UBLCP1	-0.43675
SUHW3	-0.6115
TTLL1	1.16725
OPN4	-0.151
OR13G1	0.0755
ZPBP2	-0.0851666666666667
HSD17B11	-1.657125
C9orf50	0.6135
DHDDS	-0.298214285714286
CTSW	2.3469
NEFM	-1.2785
MRPL28	0.07575
SYN1	0.706333333333333
PIGV	-0.398
ZIM2	-0.71975
APBB1	1.03166666666667
SND1	-0.537
C1orf123	-0.171833333333333
CHD3	-0.72675
BHLHB8	0.11425
RNASE2	-0.123833333333333
BCAP31	0.518625
SLC25A44	0.585666666666667
CHD6	-0.4066
PIB5PA	2.08607692307692
SELS	0.22675
LOC541471	-0.236
FAT2	1.852
ZNF81	-0.48
OR4C16	0.8265
FLJ10081	-0.365
LRRC4	0.43125
CS	-0.3905
N4BP2	-1.456125
IGFBP7	1.99875
ZNF318	0.427416666666667
NDNL2	0.795
ZNF609	0.21225
SIRT4	0.5675
EXOSC10	-0.30025
ECE2	-0.107666666666667
OVGP1	1.2045
GTPBP3	-0.39075
PACS2	0.5865
C19orf36	0.532666666666667
ARL4C	-0.411875
ATG4B	-0.5405
UBQLNL	0.379
RHOXF2B	-3.742
PLEKHG2	-0.6405
GALR1	-0.9855
AQP4	0.705166666666667
HDAC7A	0.2785
DCUN1D3	0.037
OR8A1	-0.43
CCRN4L	-0.070375
CBR4	-0.392666666666667
KIFC1	-2.65966666666667
SLC7A14	-1.7996
LHX5	0.3985
TRPC7	-0.2835
LPXN	-0.68275
SERPINA1	-0.64475
RPS13	-0.0124
BPIL3	-2.07
PRKAA1	-1.7115
FADS2	-0.0248
ENAH	0.281625
PRO1768	0.124
APBA2BP	-0.41125
LIPH	1.54983333333333
C3orf33	-0.65325
RCC2	-0.3235
ALDH1A2	-2.9292
RNF103	1.83725
AHCY	-0.794625
ALG12	0.7175
CCL17	1.83625
ZNF543	1.03883333333333
ESRRG	1.0689
CNGA1	1.0415
RDH5	0.295166666666667
OTX1	-1.3574
PTGFR	-1.95316666666667
CDR2	0.927625
SELE	5.27025
NLGN2	-0.303833333333333
EXOSC9	-1.44975
ZNF566	-0.2975
KLRC2	-3.333
GPR12	0.4495
KIAA0196	-0.3995
PDRG1	-0.40975
SSR3	0.0446428571428571
MSI1	-0.2935
CST9	1.3775
CC2D1A	0.744625
PLAGL1	0.00555555555555555
ZNF778	-0.135
RNF2	-0.077625
KLF6	1.2635
THBD	2.03033333333333
tcag7.1314	1.14275
NR5A1	-0.703333333333333
ABCD2	0.47925
DNAJC7	-1.65675
CLEC4C	0.08
TM2D3	0.328875
CCDC4	-3.902
PLAC2	0.7
DCD	6.326
FAAH	2.239375
POLA1	-0.465333333333333
TM7SF2	0.97175
FLJ39822	0.184833333333333
FLOT2	0.457625
MAP4K1	-0.0448333333333333
SRP68	0.517375
C21orf74	0.7155
ARPC5	0.47825
LOC126075	1.9055
HECW2	0.5925
ZDHHC4	-0.394
ANKRD42	2.1343
PDE9A	-0.337166666666667
ABCA8	2.29775
NDUFS2	0.6235
UBR5	-0.582625
BTBD16	-2.28125
LOC554174	-1.1655
ZNF20	0.9155
KIAA1843	0.33
WDR17	-0.17575
C15orf33	0.9225
RNF113A	-0.0595
CAMKK1	-0.2193
CLCN2	0.47675
ANXA6	0.7495
LOC340069	0.315
EMID1	0.005125
DPM3	0.217166666666667
ELA1	-0.41
SLC25A13	-1.3929
KRT24	-0.45775
SMPD1	0.198333333333333
TH	0.2005
COL6A2	1.2775
ANKS1B	1.56375
GPR126	-2.1226
ZC3H12A	0.0426666666666667
TMEM47	0.593333333333333
C2orf51	-0.465833333333333
C1orf88	2.77816666666667
HSF2BP	-0.29475
AKAP10	0.1375
RPAP3	-0.3785
KLHDC8B	0.362125
STOM	1.6771
MUPCDH	0.08625
C10orf72	-0.221375
PLEKHA3	0.673333333333333
TCP11L1	-0.732
CWF19L1	0.196875
SPEF1	2.42615384615385
YSK4	0.717
ELN	2.6307
SAMD8	0.918666666666667
MPI	-0.8775
MEPCE	0.5443
ABCC3	-1.386125
NANOGP1	-1.946
KCNK17	3.30625
HLA-DMB	4.35083333333333
RRAGA	0.783
ANGEL1	-0.2945
RBM32B	-0.195
CPN1	-2.956
MGC52282	-0.191
HLA-A	2.27691666666667
OR9G4	0.089
EDNRB	-1.2405
SCD	-0.240285714285714
C14orf80	-0.2665
BAGE2	-0.606
RABL4	0.614666666666667
RCVRN	0.365
SHANK1	0.2325
NLRP7	-3.212
CD226	1.18875
STAT3	1.2776875
SYNJ2	-1.0785
TPCN2	-0.108166666666667
WDR36	-1.14775
MBD4	-0.27675
ROBO1	-0.7344
ST3GAL6	-2.622
SLAMF8	2.82516666666667
ATN1	1.07233333333333
GPR141	0.86125
KRT36	-0.568
TPH1	-0.4115
DDX52	-0.6875
ZSCAN29	-0.151666666666667
TRPT1	0.2035
DPEP3	0.26125
DENND4A	-0.680875
TSPAN16	-1.3595
PTCHD2	-0.092
LOC145814	-0.11
CAP1	0.3485
EIF5A2	-1.0841
NT5DC3	-0.8085
SEPT9	-0.240375
SEZ6L2	0.64075
EGFLAM	4.09775
VPS11	0.926375
NDUFB5	-0.650166666666667
CIDEA	4.12866666666667
IER5L	1.585
N6AMT1	0.3165
FAM83C	-0.56375
OXR1	0.242583333333333
IRX1	2.1225
DGKB	-0.869166666666667
GCN5L2	-1.491
MIR16	0.650375
FBXW9	0.34075
WDR4	-1.919
PDC	-0.324
VPS33B	-0.16175
HEXB	-0.2205
FLJ32214	0.27325
TCEB3	-0.8605
CRLF1	-2.85675
ABI3BP	1.269
C8orf22	-4.497
PYCR1	-0.7565
KIAA1706	1.745
CDK5R2	0.655625
WAS	0.963
C12orf60	-0.907
CCBL2	-0.144125
MADD	0.5875
C5orf34	-2.1215
WDR42A	1.2837
KLF12	-0.450375
HSPA1A	0.32375
ITM2C	-1.71091666666667
DAPK2	2.39666666666667
LOC442590	0.363
SUMF2	0.1585
CENPA	-2.51761538461538
TMED5	-0.9825
CDH6	-0.4252
BRP44	1.079875
THG1L	-0.54925
GABRA2	-3.58675
C14orf166	-0.3195
MYL1	-1.9416
TNFSF18	0.4945
PAP2D	-1.47533333333333
PPIB	-0.40875
KLHL4	-0.474125
SFN	0.533
CCDC127	0.94175
FRAP1	-0.3065
GOLGA5	0.912
SDCCAG1	-0.2835
MGC21675	0.0985
C10orf95	0.25575
KIAA1345	-0.301
C1orf163	-1.3905
LACE1	-0.128333333333333
OR10K2	-0.1705
CENPN	-2.54292
TMED2	0.58525
UGT1A6	-1.403
ANG	0.10875
U2AF1	-1.05666666666667
CASC2	1.19666666666667
NMT2	-0.128833333333333
OSGEPL1	-0.4095
DFNB31	-0.2575
SLC6A20	0.266
DKC1	-1.40975
FXYD4	-1.58475
WDR64	0.16375
MGC5590	-0.0395
CREBZF	-0.3205
DAZ1	0.3045
PRPSAP1	-1.01075
GCHFR	-0.57175
TTC7A	-0.880875
LOC196993	1.626
UBD	3.31783333333333
S100A1	0.261125
RPL6	0.825
DNAJB6	0.4089
NAGS	2.243
C2orf58	-0.06
KERA	1.74333333333333
MT1X	-0.4394
UBE2B	1.388
KEAP1	0.74125
MST1	-2.05125
OMA1	0.3185
ABLIM2	0.91125
BCL2L13	-0.372583333333333
JAZF1	-0.397166666666667
TMEM63B	1.067
S100A8	-0.0127
ARFIP2	1.3025
UROS	0.6095
KHDRBS2	-0.5305
POLQ	-2.816125
SOAT1	-0.86375
SPAG4	-1.604
MRPS30	0.898833333333333
LOC494141	-1.198
OR2T11	0.3025
ORAOV1	-0.5732
ZNF184	-0.153333333333333
TCEB3B	0.1638
ADAM21	-0.286
GDPD1	-0.67975
SPINLW1	-0.475
PRR14	0.807
KCTD9	-0.5908
NUDT3	0.035
KIAA1822	0.5315
HIST1H4K	0.56
DFNA5	-1.90225
GABPA	-0.79575
C14orf44	0.72225
POLB	0.04975
PTAR1	-0.996
SEC31A	0.9422
TRIM58	2.2315
TAS2R14	-0.4385
VPS8	0.35575
H1F0	0.614
PRKCB1	-2.5425
UGT2A1	0.2965
TOR1B	-0.59975
LSS	-1.38341666666667
C2orf19	0.063
HNRNPC	0.6455
TMEM100	-0.2285
LOC116349	-0.94325
OR51M1	-1.1065
CCDC142	-1.00275
ISG15	1.73725
ZCCHC14	-0.182625
CREBL2	0.5955
TGDS	-1.25675
DC2	-0.65575
CACNA2D3	-1.1685
ZNF429	0.296625
LYPD6	1.86766666666667
SUCLG1	-0.2555
OR51I1	-1.205
MAGEH1	1.48475
PRPF40A	-0.631
SMR3A	0.216
SPINK2	-0.90925
THAP2	0.270625
NPY5R	1.866875
IRF4	-2.228375
SPESP1	1.4825
OR10S1	0.2665
DTD1	-1.0515
TUBE1	-0.67225
DDX19A	-1.335
PDPN	-1.802125
TMEM34	0.343083333333333
MGAM	0.32525
COL3A1	5.65416666666667
GFM2	-0.292
OR5A2	0.7885
PSG9	-1.09225
ARHGEF11	0.863
IVNS1ABP	-0.795625
SIGIRR	2.25975
DUSP19	-0.7795
DNAJC14	0.1324
ACSS1	-0.61675
IL1RAPL2	0.517
C4orf30	-0.53175
SEPT4	2.63925
LANCL3	-2.54675
SPAG17	3.38016666666667
PRDX3	0.376375
HNF1A	-1.0945
P4HA2	-0.00662499999999999
RFWD3	-0.539333333333333
MOV10	-0.29375
DNAJA5	0.633428571428571
LOC729440	0.82425
LOC200383	1.3805
SMC2	-1.869
MIXL1	-1.146
TMEM9	0.651
FAM86A	1.163
ZNF174	0.6456
MYH14	-0.3625
CCR8	0.20475
VPS37C	0.951833333333333
GPATCH1	0.5065
B3GNT8	2.6695
TBX4	-0.35
CNR2	0.675166666666667
PCDH1	1.37325
C5orf29	5.19225
OCIAD2	1.533
PLCG2	0.658
KIAA0247	2.29475
HRH3	-0.0441
CAPN13	4.21375
CCR1	-1.0392
MGC15523	0.351166666666667
UVRAG	1.7045
DNAJA2	-0.3495
ITGA2B	-1.17333333333333
CLDN5	3.618125
PTPRN2	-1.96771428571429
ZNF512	-0.236
PSAP	0.941428571428572
CCDC140	-1.9745
LRRC55	-0.11125
CYP26C1	0.1895
C8orf47	0.8155
LYN	-0.12025
DUSP6	0.107666666666667
TGFB3	3.14786666666667
ELK1	-0.4062
PCDH11Y	-0.859833333333333
HGD	-2.366
C17orf58	0.79925
MYO3A	-0.113
SERPINE2	-3.551
AARSD1	-0.755
C14orf73	-2.08875
ADAM33	0.0655
ZNF491	1.105
MAPK6	-1.3645
TCN1	5.918
SLC24A6	1.2395
UBE2R2	-0.01825
H1FNT	0.09025
TATDN2	0.0386666666666667
LILRB1	1.87
P2RY5	1.7345
NUCB2	0.6155
C2orf37	-0.1485
SNX27	1.16083333333333
MTA3	-0.011125
FOXO4	0.60325
ID4	2.01333333333333
SOX5	-1.56333333333333
PXMP3	-0.182125
OR52M1	0.1685
SFT2D3	-0.186875
INA	-3.72583333333333
MCOLN1	1.03025
NFIX	0.378
CLEC14A	5.47483333333333
HIBCH	0.0395
PLA2G5	1.839
TIMM10	-0.3665
MED17	0.2485
COL4A4	-1.193
TPP1	1.15733333333333
GJA3	-1.764
TMPRSS5	-1.066
AADACL3	0.4515
DNMBP	-0.14125
ENPP5	4.27933333333333
NQO1	-1.4019
ZSCAN2	-0.653625
SEC24C	0.102833333333333
GTF2A1L	-0.0555
AXIN2	-0.4426
FAM33A	-2.04683333333333
C16orf13	0.978625
SPNS2	1.12225
TAF1	-0.49975
AP1G2	0.498666666666667
RBM42	0.723833333333333
HCN2	0.893166666666667
EFHB	1.384
RUSC1	0.856166666666667
GRIK5	0.2285
USP21	1.51
ATAD3C	0.96225
ORMDL2	0.1095
PRSS7	-3.82075
PSAT1	-4.4375
FLJ13195	-0.414166666666667
TBC1D1	0.259666666666667
IFNG	1.67825
OTOS	0.171333333333333
ZNF773	0.567666666666667
EMD	-1.021
RETN	0.267
CCL8	4.1285
APH1A	-0.60975
COX18	-0.489875
GTF2IRD2	-0.41875
CCDC82	-1.50241666666667
PAFAH2	0.4041
NPEPL1	-0.2349
RP11-114G1.1	1.1985
TP53INP1	1.45025
ZNF300	-1.39433333333333
FOXL2	-3.42075
LARP2	0.0664166666666667
LATS1	-0.087
HTR6	0.4265
SPOCK2	0.503833333333333
RNF144B	3.03116666666667
HTATIP2	-0.346875
MGC10334	0.55125
CENTA2	1.82283333333333
FGF2	-0.6835
FXYD7	0.346
PHYHIPL	-2.238
GPR34	5.0805
DDX6	-0.596333333333333
OR10W1	-0.00449999999999995
LHFPL1	-2.642
ZNF313	-0.347857142857143
VPS28	0.845
AP3M1	0.1527
AKR1CL2	-0.0485
TRAF4	-0.257
OR2B11	0.5755
C19orf12	0.0565
AKAP9	0.3265
C1orf62	-0.63
SLC20A1	-1.3728
FAM112A	0.68975
LDB2	1.224
MRPS23	-1.29775
KLK5	3.936
SPTB	-0.8469
EFEMP2	0.93525
EFNB2	0.896125
PCM1	0.3905
NMNAT3	1.689125
TSG101	0.5845
C8orf40	0.4065
NOB1	-1.077
ABHD3	-0.19175
GTF3C4	-0.292
PIGN	1.035
GALNTL1	1.709
AEBP1	1.8735
OR9Q1	0.545
ANKRD2	1.25525
CCL28	-0.2295
TRIM38	0.793333333333333
TMCC1	0.103416666666667
SMG5	0.2435
LRRC7	-1.3685
NCAPD2	-1.5565
C6orf153	-0.8595
C1orf74	0.58
OTUD6A	-0.023
DCP2	-0.7535
TMEM24	1.10975
RPL18	0.450333333333333
TMEM177	-0.74
LRRC37A3	0.806
C1D	-0.956833333333333
LDHC	-0.86075
UBE4B	0.106
NIT1	0.759375
BTN3A3	1.276375
RASD1	2.43
COMMD3	0.519
SHFM1	-0.40725
BIRC8	0.08825
DUT	-0.31975
C12orf51	-0.742
LRRC59	-0.545666666666667
LY6H	1.0735
WDR22	0.244083333333333
EDEM1	-0.0432857142857143
ADH1A	4.1
PANX2	-0.5565
CYP11B1	0.81125
CDC73	-0.16375
GPR172A	0.116
GSTM3	0.729615384615385
KCNA5	-0.6125
SERAC1	0.2965
NFATC2	-0.763
ANAPC5	-0.2363
C15orf24	-0.04125
NFATC2IP	-0.0905833333333333
TNRC6C	0.381333333333333
MGC102966	1.298875
FGD5	1.6
MED9	0.11175
RAB13	0.766666666666667
C15orf49	-0.1625
CRYGS	-0.0664
C12orf53	-0.8108
LOC283693	-0.3205
COX6B2	2.37575
PHF14	-0.595875
FAM3A	0.088875
RPL13	0.1908
PRDX2	0.5408
FLJ34047	-2.45775
PRMT3	-0.61425
KCTD19	-1.75
TRIM10	-0.618833333333333
MGC26597	-0.898833333333333
GCNT4	0.076
GPRASP1	0.962
CDKN1C	0.274
RHBDL2	1.0738
HSPH1	0.03225
AQP1	3.319875
COL17A1	3.1348
GFAP	1.211875
CDC16	-0.0735
KIAA1614	0.4715
C6orf118	0.255333333333333
ZSWIM5	-0.4965
FAM83F	2.8715
LYNX1	0.843625
SYNPR	-1.4525
XG	1.3395
PRSS16	1.32125
KIF13B	1.33821428571429
PCDH9	-1.406375
HIST1H2AH	0.597666666666667
RBM18	-0.84
ZNF626	0.282625
HEXIM2	0.539333333333333
ITFG1	-0.54
TUBG2	-0.8495
SFRS7	-0.412916666666667
C9orf14	-0.317
EXTL1	-0.6375
GBP3	2.67616666666667
WDR5	-1.739
RARG	0.713166666666667
MYO7A	-0.64225
CECR6	-0.14575
C13orf3	-1.783375
SFRS18	-0.90975
ACVR1B	-0.237333333333333
PSMD1	-0.8553
C7orf31	0.127666666666667
ILVBL	-0.27625
IFNGR1	1.55275
RNF186	3.85175
NOL9	-1.4125
MAGEL2	0.8055
SLC29A2	0.0855
NHSL1	-0.24525
RBMX	-0.5205
PSORS1C2	0.511875
RAD51L3	-0.4345
LCN6	1.9945
ORAI2	0.159375
BRUNOL6	0.4719
OR4K5	-0.026
CDC123	-0.5875
MSLN	-2.16216666666667
WWTR1	-0.968333333333333
ZNF700	-0.598
COBL	0.0345
PPP1R16B	0.007125
GAS7	0.2027
MDN1	-1.034375
HAAO	0.936
C9orf68	2.998
TNFAIP2	0.781
FOXN1	0.14
hCG_2033311	0.206666666666667
ATP6V0D2	-0.9958
RPL41	0.958625
SLC38A1	0.75875
ARHGAP6	-1.26908333333333
ADAD2	0.84275
PHF20L1	-0.0845625
MCM3AP	0.0613333333333333
ST3GAL3	-0.5815
SNX1	1.10816666666667
ELF5	3.74725
PARP3	0.6525
RBM8A	-0.1571875
LINGO4	-0.1355
ITGA9	1.49166666666667
ZFR	0.16475
ACSL6	-0.24925
FLJ20699	0.6243
DAOA	0.623
FABP4	6.2935
KCNB1	-0.47575
CANX	0.4523
SLC25A28	0.825333333333333
ADIPOR2	0.672125
ECHDC2	1.952125
SMA4	3.0745
FRZB	3.758375
PABPC1	-0.52
DMRTB1	-0.29825
APOBEC3G	0.618
CATSPER2	-0.271666666666667
CUEDC1	0.8695
STARD9	-1.14225
CLDN8	5.4575
LOC23117	0.0812727272727273
E2F6	-1.00238888888889
TMEM126B	-0.598833333333333
DPY19L4	-0.19875
GIMAP5	3.30433333333333
NDUFA9	-0.439166666666667
FAM77C	2.479
CTPS2	0.7795
LOC51035	0.6835
WDSOF1	-1.5605
EGLN3	-0.79625
PITX3	0.711
OR52E8	0.6035
GRM4	0.476
KLK1	-1.66466666666667
GPM6B	-0.208875
RRAGD	-0.5285
PAGE5	-3.37425
UCHL5	-1.17016666666667
ULK3	-0.481833333333333
AIM2	-0.0781666666666666
PNO1	-1.17316666666667
OR2F2	0.4025
GNAT2	-2.143
SIX1	1.96425
ST13	-0.2165
ZBTB44	0.617625
TIMP2	-0.4575
ZMAT4	0.99725
GTF2IRD1	0.254666666666667
ZNF19	0.936333333333333
ZNF714	-1.17525
RSC1A1	-0.254
C9orf80	-0.302
PSMA8	0.781
TMEM141	0.1275
COX4I1	-0.220642857142857
CTAGE1	0.6195
DTWD1	-0.60675
HSD11B1	1.912
KRT6B	4.225625
ARID4B	1.116875
LHFPL3	0.225
WWP2	0.0716666666666667
ZNF326	-0.133666666666667
RGPD1	-0.1605
CTSH	0.7335
FASTKD1	-1.454625
PAF1	1.096
TTC9C	-0.35825
IFT57	0.5001
PRSS36	2.4985
IL20RB	-2.8905
ZNF592	0.152666666666667
DCTD	-0.4465
CFP	2.2355
MFNG	-0.366125
JMJD2B	1.35725
ALDH3B1	-1.59375
THSD4	2.16816666666667
KCNJ5	2.4285
LMNA	0.945
TBCD	-0.114875
ZNF250	0.0055
CASQ2	1.49516666666667
PEG10	-3.06858333333333
PRAME	-4.53933333333333
NP	-0.37625
TRIM59	-0.854333333333333
ZNF12	-0.5175
XTP3TPA	0.2195
SIGLEC7	0.2311
PANK4	-0.34125
FAM70A	-1.15466666666667
SNED1	0.07275
HIP1	-0.5118
RAET1E	-1.00233333333333
AMAC1L2	-0.303
AHNAK2	-0.337083333333333
TOE1	-1.08283333333333
RECQL4	-1.38075
SPRYD3	1.28475
DPAGT1	0.1845
MAGED2	2.091
ANKRD55	-0.27525
TRPS1	4.51
DOK7	-0.18975
TFPI2	-3.08
GTF2H3	-1.143
CYP4F11	-0.150125
LHX2	-4.103
ATG16L1	0.607
ASB12	0.0835
C1orf116	2.757375
NF2	-0.75805
POM121	-0.7403
PHYHD1	3.0956
TXNDC17	-0.00366666666666667
DKFZp779O175	-0.6615
NUP62	0.224142857142857
MYO18B	-0.900666666666667
PRAMEF1	-0.0795
TCBA1	0.914625
TMEM168	0.42625
FJX1	0.751166666666667
CLCF1	0.7915
SEPN1	0.875375
IGSF2	0.7755
NUDCD1	-0.996
TFF3	2.766
NDFIP1	1.09692857142857
CHCHD4	-0.7205
TNR	0.2445
CUTA	0.404333333333333
USP44	-3.50175
DPP10	-0.626833333333333
IWS1	-0.695
PCGF1	0.838
SULT1C4	-0.062
NTF5	2.95075
PTPN13	0.91175
SSTR5	-0.5065
SFRP1	1.860125
IDH3B	-0.497
SUOX	1.45283333333333
TMCO5	0.06725
GOLT1B	-0.958
MIB1	-0.201071428571429
PCDHGB1	-0.218
SUSD1	-0.53675
ICAM5	-2.48033333333333
PAPOLB	-0.037
URM1	-0.347
TMEM106B	-0.079
LRIG2	-0.849
SLC27A5	-0.02825
CLIC6	6.3128
ZNF420	0.0475
SCN9A	-1.6629
KIAA1909	1.2855
ELMOD1	-2.17125
PRKAG1	-0.95075
FAM64A	-2.30866666666667
EEF1G	0.492
SMAD5	-1.19425
INCENP	-2.38225
WASF2	-1.347
GARS	-1.6178
CDK10	-0.724
HLX	0.280833333333333
MDM4	-0.376625
ZNRF1	-1.31321428571429
HHATL	-1.43533333333333
FAM21C	1.1222
HIST2H3C	-0.0575
PFDN2	0.800375
ZNF200	-0.58
NDN	-0.12925
HBA2	-2.14933333333333
FBLN5	1.9575
PUM1	0.0186428571428571
TNNT1	-2.194
C19orf59	-1.03966666666667
HNRPH2	1.50283333333333
RAB7A	0.391
PMS2	-0.4985
