Hybridization REF	TCGA-AN-A0AR-01A-11R-A00Z-07
STOM	-1.5105
MUPCDH	0.208625
C10orf72	-0.44
PLEKHA3	0.6675
TCP11L1	0.42325
CWF19L1	0.88075
SPEF1	0.547076923076923
YSK4	-0.115
ELN	3.3806
SAMD8	1.28333333333333
MPI	-0.592833333333333
MEPCE	-0.1115
ABCC3	-2.998875
NANOGP1	-1.766
KCNK17	1.3355
HLA-DMB	3.23883333333333
RRAGA	1.316
ANGEL1	-0.159
RBM32B	0.099
CPN1	-3.00375
MGC52282	0.685
HLA-A	-0.43475
OR9G4	-1.189
EDNRB	-3.173375
SCD	-1.27692857142857
C14orf80	0.5635
BAGE2	1.154
RABL4	0.5685
RCVRN	0.156
SHANK1	0.1625
NLRP7	-2.70775
CD226	0.91975
STAT3	0.3135
SYNJ2	0.9199
TPCN2	0.4155
WDR36	-1.217
MBD4	-1.13675
ROBO1	-1.7633
ST3GAL6	-2.66775
SLAMF8	1.6595
ATN1	0.673833333333333
GPR141	0.3515
KRT36	0.228
TPH1	-0.0275
DDX52	-0.2875
ZSCAN29	-0.1625
TRPT1	-0.195666666666667
DPEP3	0.5515
DENND4A	-1.826125
TSPAN16	-0.3125
PTCHD2	-0.657
LOC145814	3.371
CAP1	-0.703
EIF5A2	-0.4952
NT5DC3	-0.53775
SEPT9	-0.082
SEZ6L2	1.27325
EGFLAM	3.618
VPS11	0.677625
NDUFB5	-0.741666666666667
CIDEA	0.321666666666667
IER5L	0.06925
N6AMT1	-0.19175
FAM83C	-0.00524999999999999
OXR1	0.390416666666667
IRX1	2.9885
DGKB	0.613833333333333
GCN5L2	-1.1945
MIR16	0.293
FBXW9	0.0675
WDR4	-1.33566666666667
PDC	0.1775
VPS33B	-0.11675
HEXB	-1.139
FLJ32214	0.34175
TCEB3	-0.09025
CRLF1	-4.1635
ABI3BP	-0.74275
C8orf22	-3.3045
PYCR1	-1.19425
KIAA1706	1.57425
CDK5R2	0.451125
WAS	0.162
C12orf60	-0.43275
CCBL2	-0.845125
MADD	-0.5415
C5orf34	-0.758
WDR42A	-0.124
KLF12	-0.650875
HSPA1A	-3.457
ITM2C	-1.24275
DAPK2	1.551
LOC442590	0.4595
SUMF2	-0.3555
CENPA	-0.215923076923077
TMED5	-0.22575
CDH6	-1.455
BRP44	0.573
THG1L	-1.0805
GABRA2	-1.3275
C14orf166	0.211
MYL1	-1.519
TNFSF18	0.3475
PAP2D	-1.48266666666667
PPIB	-0.79325
KLHL4	-0.3845
SFN	-0.52
CCDC127	0.78475
FRAP1	-0.61525
GOLGA5	-0.41175
SDCCAG1	0.3825
MGC21675	-0.288666666666667
C10orf95	0.1465
KIAA1345	-0.496833333333333
C1orf163	-0.8225
LACE1	-0.153333333333333
OR10K2	0.1975
CENPN	-1.3338
TMED2	1.09925
UGT1A6	1.0755
ANG	-1.71275
U2AF1	-0.883666666666667
CASC2	0.378833333333333
NMT2	1.84066666666667
OSGEPL1	0.099625
DFNB31	-0.5555
SLC6A20	0.9015
DKC1	0.333
FXYD4	-0.7725
WDR64	-0.473
MGC5590	0.603
CREBZF	-1.0375
DAZ1	-0.359
PRPSAP1	1.1725
GCHFR	-0.8355
TTC7A	-0.283125
LOC196993	0.62125
UBD	-1.1795
S100A1	0.731875
RPL6	1.0215
DNAJB6	0.1914
NAGS	0.0826
C2orf58	0.576
KERA	0.279
MT1X	0.0314999999999999
UBE2B	-0.5256
KEAP1	0.62425
MST1	-2.716
OMA1	-1.3275
ABLIM2	0.427
BCL2L13	0.152916666666667
JAZF1	-0.7675
TMEM63B	1.0405
S100A8	-0.3027
ARFIP2	-0.7465
UROS	1.20825
KHDRBS2	-0.959
POLQ	-2.00425
SOAT1	0.45
SPAG4	-2.50925
MRPS30	-0.927666666666667
LOC494141	0.37125
OR2T11	0.436
ORAOV1	-0.2035
ZNF184	0.806666666666667
TCEB3B	0.111666666666667
ADAM21	-0.539
GDPD1	-0.01475
SPINLW1	-0.7645
PRR14	0.342666666666667
KCTD9	-1.0614
NUDT3	1.17475
KIAA1822	0.0088
HIST1H4K	1.661
DFNA5	-1.98875
GABPA	0.9095
C14orf44	-0.11725
POLB	0.43075
PTAR1	-0.5195
SEC31A	0.108
TRIM58	-2.6795
TAS2R14	1.327
VPS8	0.362625
H1F0	0.24
PRKCB1	-3.337
UGT2A1	0.61
TOR1B	-0.9905
LSS	-0.764833333333333
C2orf19	0.379
HNRNPC	-0.121357142857143
TMEM100	-0.147833333333333
LOC116349	1.559
OR51M1	0.4695
CCDC142	-1.67275
ISG15	-0.58825
ZCCHC14	-0.115375
CREBL2	0.458
TGDS	-1.388
DC2	-0.42375
CACNA2D3	-1.75435714285714
ZNF429	-0.44225
LYPD6	-1.10366666666667
SUCLG1	-0.938666666666667
OR51I1	-0.6555
MAGEH1	1.44
PRPF40A	0.315
SMR3A	0.7585
SPINK2	-0.8395
THAP2	-0.48775
NPY5R	-0.8015
IRF4	-2.6975
SPESP1	-2.28
OR10S1	0.4125
DTD1	0.5
TUBE1	-0.11375
DDX19A	-0.7695
PDPN	-2.986125
TMEM34	0.275833333333333
MGAM	-0.224
COL3A1	4.66716666666667
GFM2	-1.0056
OR5A2	0.1515
PSG9	-1.53875
ARHGEF11	-0.155666666666667
IVNS1ABP	0.2075
SIGIRR	0.09
DUSP19	0.919875
DNAJC14	-0.3912
ACSS1	1.98525
IL1RAPL2	1.4805
C4orf30	-0.63275
SEPT4	0.42
LANCL3	-1.65625
SPAG17	0.507833333333333
PRDX3	1.15825
HNF1A	-1.540875
P4HA2	-1.298625
RFWD3	-1.01866666666667
MOV10	-0.2615
DNAJA5	0.504857142857143
LOC729440	0.546
LOC200383	0.703625
SMC2	-0.4975
MIXL1	-0.7905
TMEM9	0.594
FAM86A	0.8845
ZNF174	0.8678
MYH14	-0.736
CCR8	0.5545
VPS37C	0.265333333333333
GPATCH1	0.465166666666667
B3GNT8	1.091
TBX4	-0.23525
CNR2	0.566666666666667
PCDH1	1.516
C5orf29	2.178
OCIAD2	1.59675
PLCG2	0.288
KIAA0247	1.589625
HRH3	0.2382
CAPN13	3.2455
CCR1	-0.1413
MGC15523	1.24361111111111
UVRAG	0.0866666666666667
DNAJA2	1.70583333333333
ITGA2B	-0.6445
CLDN5	2.6085
PTPRN2	-2.63928571428571
ZNF512	-1.44933333333333
PSAP	1.29428571428571
CCDC140	-1.235
LRRC55	0.32975
CYP26C1	0.202
C8orf47	2.85225
LYN	-0.09775
DUSP6	-1.86533333333333
TGFB3	1.19666666666667
ELK1	-0.0149
PCDH11Y	-0.21
HGD	-4.38825
C17orf58	-0.486
MYO3A	0.5205
SERPINE2	-4.10933333333333
AARSD1	1.232875
C14orf73	-1.335
ADAM33	-0.10575
ZNF491	-0.025
MAPK6	-1.28083333333333
TCN1	5.2355
SLC24A6	0.5385
UBE2R2	1.50025
H1FNT	1.196
TATDN2	0.664
LILRB1	0.89275
P2RY5	0.159
NUCB2	-0.07925
C2orf37	1.87325
SNX27	0.739333333333333
MTA3	-0.399125
FOXO4	0.162875
ID4	1.943
SOX5	-2.4845
PXMP3	0.82125
OR52M1	0.14
SFT2D3	0.483
INA	-0.2595
MCOLN1	-0.04775
NFIX	1.6819
CLEC14A	5.5405
HIBCH	-0.425333333333333
PLA2G5	0.66925
TIMM10	-0.112333333333333
MED17	1.0644
COL4A4	-1.318
TPP1	-0.795166666666667
GJA3	0.131666666666667
TMPRSS5	1.53175
AADACL3	0.804
DNMBP	0.1535
ENPP5	3.527
NQO1	-5.2734
ZSCAN2	2.046125
SEC24C	0.368333333333333
GTF2A1L	-0.021
AXIN2	0.4388
FAM33A	-2.23575
C16orf13	-0.426375
SPNS2	0.96675
TAF1	-0.3625
AP1G2	-0.523666666666667
RBM42	-0.0438333333333333
HCN2	0.13
EFHB	-0.142
RUSC1	0.296666666666667
GRIK5	0.501
USP21	0.228166666666667
ATAD3C	0.2925
ORMDL2	-0.04175
PRSS7	-2.291
PSAT1	-0.4785
FLJ13195	-0.511833333333333
TBC1D1	0.804666666666667
IFNG	0.77375
OTOS	0.225666666666667
ZNF773	0.4895
EMD	-0.23275
RETN	-0.06325
CCL8	2.0115
APH1A	-0.196125
COX18	0.3465
GTF2IRD2	-0.39275
CCDC82	0.737916666666667
PAFAH2	-0.1751
NPEPL1	-0.9616
RP11-114G1.1	0.86
TP53INP1	0.00812499999999998
ZNF300	0.688166666666667
FOXL2	-3.48525
LARP2	0.02225
LATS1	0.6545
HTR6	0.588
SPOCK2	-0.0186666666666667
RNF144B	3.34216666666667
HTATIP2	0.549625
MGC10334	0.203333333333333
CENTA2	1.63883333333333
FGF2	-3.4205
FXYD7	0.46775
PHYHIPL	-2.491375
GPR34	3.56025
DDX6	1.28416666666667
OR10W1	0.2285
LHFPL1	1.487
ZNF313	-1.71492857142857
VPS28	0.32075
AP3M1	-0.47
AKR1CL2	2.247
TRAF4	0.956125
OR2B11	0.3795
C19orf12	0.4935
AKAP9	0.172666666666667
C1orf62	0.10825
SLC20A1	-2.5958
FAM112A	0.3555
LDB2	-0.008125
MRPS23	-1.24
KLK5	2.7215
SPTB	0.3085
EFEMP2	-0.38475
EFNB2	2.48775
PCM1	-0.911642857142857
NMNAT3	-1.1455
TSG101	0.401666666666667
C8orf40	0.530666666666667
NOB1	-1.025
ABHD3	-1.794
GTF3C4	0.83625
PIGN	0.577
GALNTL1	-0.438
AEBP1	0.18625
OR9Q1	0.414
ANKRD2	0.103875
CCL28	2.22575
TRIM38	1.687
TMCC1	-0.618583333333333
SMG5	0.1735
LRRC7	0.345
NCAPD2	0.586333333333333
C6orf153	-0.10325
C1orf74	1.46375
OTUD6A	0.231
DCP2	-1.30566666666667
TMEM24	0.11375
RPL18	0.758833333333333
TMEM177	-0.31
LRRC37A3	-0.351
C1D	-0.425833333333333
LDHC	2.01325
UBE4B	0.00383333333333332
NIT1	0.3755
BTN3A3	0.946375
RASD1	0.07975
COMMD3	0.653
SHFM1	-0.52425
BIRC8	0.351
DUT	-1.1025
C12orf51	0.6575
LRRC59	0.1685
LY6H	-0.05075
WDR22	0.598333333333333
EDEM1	-0.197214285714286
ADH1A	1.829
PANX2	0.0476
CYP11B1	0.768
CDC73	0.812
GPR172A	0.698
GSTM3	-2.34976923076923
KCNA5	-0.141625
SERAC1	2.51333333333333
NFATC2	0.3705
ANAPC5	0.043
C15orf24	-1.13825
NFATC2IP	-0.424666666666667
TNRC6C	-0.0975
MGC102966	-2.207875
FGD5	-0.3725
MED9	0.7695
RAB13	0.0865
C15orf49	0.584
CRYGS	-0.1556
C12orf53	-0.8603
LOC283693	-0.7235
COX6B2	-0.4075
PHF14	0.915625
FAM3A	0.00262499999999999
RPL13	-0.2276
PRDX2	-0.0287
FLJ34047	-1.296
PRMT3	-0.0135
KCTD19	-1.2235
TRIM10	-0.547166666666667
MGC26597	-0.0898333333333334
GCNT4	-0.062
GPRASP1	-0.1545
CDKN1C	-0.601
RHBDL2	1.8779
HSPH1	1.35525
AQP1	1.647625
COL17A1	-2.9837
GFAP	0.279
CDC16	0.161
KIAA1614	0.1
C6orf118	0.124333333333333
ZSWIM5	-2.45625
FAM83F	4.27925
LYNX1	0.822875
SYNPR	2.3935
XG	1.3115
PRSS16	3.448125
KIF13B	0.455928571428571
PCDH9	-2.438625
HIST1H2AH	-0.0686666666666667
RBM18	0.1115
ZNF626	1.7025
HEXIM2	-0.9475
ITFG1	0.521
TUBG2	-1.13
SFRS7	-0.08275
C9orf14	0.335
EXTL1	-2.216
GBP3	0.0291666666666667
WDR5	-0.0415
RARG	-0.236
MYO7A	0.340875
CECR6	0.63375
C13orf3	0.159125
SFRS18	-0.373
ACVR1B	0.196666666666667
PSMD1	-0.7232
C7orf31	-0.553833333333333
ILVBL	-0.32825
IFNGR1	2.95675
RNF186	4.63275
NOL9	0.27975
MAGEL2	-0.6975
SLC29A2	0.1685
NHSL1	0.42325
RBMX	-0.1775
PSORS1C2	0.293875
RAD51L3	1.502
LCN6	0.9415
ORAI2	-0.7265
BRUNOL6	-0.0719
OR4K5	-0.0075
CDC123	1.861375
MSLN	-1.98216666666667
WWTR1	1.75966666666667
ZNF700	-0.823
COBL	0.78675
PPP1R16B	-0.277
GAS7	-0.4224
MDN1	0.579125
HAAO	0.467
C9orf68	2.93875
TNFAIP2	-0.835125
FOXN1	-0.4975
hCG_2033311	-0.908166666666667
ATP6V0D2	-0.3318
RPL41	0.14375
SLC38A1	-0.118125
ARHGAP6	-1.29158333333333
ADAD2	-0.46175
PHF20L1	0.692875
MCM3AP	-1.67933333333333
ST3GAL3	-0.704833333333333
SNX1	-0.182166666666667
ELF5	6.32
PARP3	-0.6115
RBM8A	0.029875
LINGO4	0.7895
ITGA9	0.231333333333333
ZFR	0.41375
ACSL6	-1.12975
FLJ20699	-0.7063
DAOA	0.3305
FABP4	3.64775
KCNB1	-0.2755
CANX	0.1246
SLC25A28	0.5885
ADIPOR2	0.481625
ECHDC2	0.8805
SMA4	-1.35875
FRZB	5.328875
PABPC1	0.506333333333333
DMRTB1	0.77075
APOBEC3G	-1.43475
CATSPER2	-1.80483333333333
CUEDC1	-1.445
STARD9	-1.53325
CLDN8	6.3395
LOC23117	-0.850545454545454
E2F6	-0.369
TMEM126B	-0.1225
DPY19L4	-0.00625
GIMAP5	2.09333333333333
NDUFA9	1.1115
FAM77C	2.2765
CTPS2	1.2115
LOC51035	0.376625
WDSOF1	-0.4175
EGLN3	0.096875
PITX3	0.4245
OR52E8	-0.236
GRM4	0.257
KLK1	-1.90166666666667
GPM6B	1.32375
RRAGD	1.49183333333333
PAGE5	0.3575
UCHL5	-0.506
ULK3	-0.622833333333333
AIM2	-1.1715
PNO1	0.576833333333333
OR2F2	0.9215
GNAT2	0.149
SIX1	1.0555
ST13	-0.2285
ZBTB44	1.358875
TIMP2	-0.63125
ZMAT4	1.448
GTF2IRD1	0.226333333333333
ZNF19	0.482833333333333
ZNF714	-0.0105
RSC1A1	0.223
C9orf80	1.4335
PSMA8	0.6735
TMEM141	1.13025
COX4I1	-0.936214285714285
CTAGE1	0.710166666666667
DTWD1	-1.70425
HSD11B1	-0.3425
KRT6B	5.34625
ARID4B	0.142125
LHFPL3	0.317
WWP2	0.0484166666666667
ZNF326	-0.139333333333333
RGPD1	-1.201
CTSH	0.2415
FASTKD1	-1.65575
PAF1	0.3917
TTC9C	0.04075
IFT57	-0.6181
PRSS36	0.4405
IL20RB	-2.2125
ZNF592	0.8335
DCTD	-1.0069
CFP	0.63075
MFNG	-1.59
JMJD2B	-0.924
ALDH3B1	-0.249625
THSD4	-1.25916666666667
KCNJ5	2.11966666666667
LMNA	-0.424666666666667
TBCD	0.635875
ZNF250	0.355333333333333
CASQ2	1.31033333333333
PEG10	0.823166666666666
PRAME	-2.21593333333333
NP	-0.10275
TRIM59	0.800833333333333
ZNF12	-0.504375
XTP3TPA	0.13025
SIGLEC7	-0.3074
PANK4	-0.544
FAM70A	-3.12233333333333
SNED1	-1.688
HIP1	0.2792
RAET1E	-1.57333333333333
AMAC1L2	-1.3695
AHNAK2	-0.0474166666666667
TOE1	-1.2925
RECQL4	-0.51975
SPRYD3	-0.054
DPAGT1	1.355
MAGED2	0.2221
ANKRD55	-0.4905
TRPS1	1.80608333333333
DOK7	-2.39425
TFPI2	-2.8625
GTF2H3	-0.014
CYP4F11	-0.846625
LHX2	-4.79
ATG16L1	-0.556666666666667
ASB12	0.353
C1orf116	2.6275
NF2	0.0987
POM121	-0.0244
PHYHD1	-0.7845
TXNDC17	0.109666666666667
DKFZp779O175	0.18475
NUP62	0.171714285714286
MYO18B	2.57116666666667
PRAMEF1	0.538
TCBA1	1.042375
TMEM168	1.54475
FJX1	-0.844833333333333
CLCF1	-1.359
SEPN1	0.01475
IGSF2	0.32275
NUDCD1	0.0205
TFF3	-1.65516666666667
NDFIP1	-0.302142857142857
CHCHD4	-0.43475
TNR	0.7505
CUTA	0.300833333333333
USP44	-3.92125
DPP10	-0.415666666666667
IWS1	-0.0325
PCGF1	-0.4775
SULT1C4	0.0975
NTF5	-1.2275
PTPN13	-2.6265
SSTR5	0.303
SFRP1	1.8495
IDH3B	-0.959375
SUOX	0.495166666666667
TMCO5	0.37
GOLT1B	-0.028
MIB1	1.50385714285714
PCDHGB1	2.1305
SUSD1	0.734
ICAM5	-2.73833333333333
PAPOLB	0.29
URM1	-0.2068
TMEM106B	0.742333333333333
LRIG2	0.096
SLC27A5	-0.3215
CLIC6	-0.5829
ZNF420	1.07216666666667
SCN9A	-0.3285
KIAA1909	2.36275
ELMOD1	-1.901
PRKAG1	-0.44325
FAM64A	0.203444444444444
EEF1G	1.13855
SMAD5	-0.1315
INCENP	-1.2485
WASF2	-0.996
GARS	-0.5825
CDK10	-0.5452
HLX	-0.557333333333333
MDM4	-1.041875
ZNRF1	-0.941785714285714
HHATL	-1.97616666666667
FAM21C	1.1206
HIST2H3C	0.6525
PFDN2	0.21275
ZNF200	-0.591
NDN	-3.0775
HBA2	-2.73633333333333
FBLN5	3.324875
PUM1	-0.240071428571429
TNNT1	-2.6565
C19orf59	-0.114333333333333
HNRPH2	1.00916666666667
RAB7A	-0.275833333333333
PMS2	-0.0735
BIRC3	-2.33816666666667
NRSN2	0.5435
OR52K2	0.522333333333333
SPOCK1	-1.91228571428571
H2AFY	-0.1275
RXRB	0.40525
ZNF638	0.255
ANKRD45	0.1435
ACTN4	0.0125
FXC1	0.0315
EIF2B5	0.246
VPS33A	0.244
PINK1	0.253875
FAM106A	1.1765
SKIP	2.03425
GAPDHS	-0.26975
MUM1L1	-0.96825
PSTPIP1	-0.0665
CNTNAP1	-1.5893
CYP26A1	-3.55525
APOL2	-0.8112
TACC2	1.338625
COX7A2L	0.149071428571429
HSD17B1	1.3995625
ARRB2	0.735
SLC7A6	-1.4437
HSD17B10	-0.24825
RBJ	0.381
NUP155	-1.16275
MRPL10	-0.5215
CYCS	-1.33533333333333
CCDC46	-1.2345
TECTA	0.31
GNAL	-0.97175
LPO	0.1595
PEBP4	-0.922
DDX11	-0.40275
C18orf12	0.787
TAF9B	-1.34058333333333
IMP4	0.986
RPA4	0.5475
NDUFS1	-0.273
UPK1A	-0.470833333333333
ARRDC2	-1.42166666666667
C18orf20	-1.403
AES	-0.601571428571429
CD2BP2	0.6555
C16orf54	-0.409
UGT2B17	-2.480375
FGFR1	-0.703
CEACAM6	-2.0891
CHRM5	0.08725
CERK	-0.168375
AP3S2	0.938
ANKS4B	-1.42375
CLCNKA	0.0438333333333333
ZNF208	0.6295
HLA-DRB5	4.317
CARKL	0.6345
GOT1	0.078
CASP6	0.80425
HOXA1	0.165
RCL1	1.30525
ZNF181	0.445833333333333
RAB40B	1.0745
MRPL38	0.963375
LRRN2	2.2725
C3orf25	0.0985
OR5D14	0.6535
OR10AG1	-1.3695
BET1L	-0.2861
FRY	2.89025
AK3L1	-0.67275
CSF3R	0.171333333333333
POLR3K	-1.54266666666667
ATG2B	-0.531666666666667
EPS8	-0.014
DARS	0.00287500000000002
C10orf56	-1.334
DAD1	0.0839166666666667
RIOK1	0.618166666666667
HERC2	-0.14925
HSD11B2	1.39516666666667
FAM96B	-1.0325
MGC13057	-0.735125
BSN	0.02725
CAND1	-0.473833333333333
HCST	1.088
ACTR10	-0.876666666666667
OR8D4	0.6285
NASP	-1.1345
COL9A2	-0.223666666666667
LYZL1	-0.0685
GPC5	-2.5815
TBL3	0.323666666666667
CENTD2	0.4957
OR5AP2	0.1225
TLR1	1.86375
LMO6	-0.16225
ZIC2	-3.004625
CPNE5	0.7445
ZMYND15	1.76775
FLJ22374	-0.22025
CCDC106	0.23725
PARP16	-0.89275
PDIA3	-0.393
C14orf126	0.6795
CECR2	-0.959
SFRS1	-0.805857142857143
FIGLA	1.441
DCP1A	-1.0245
MGC45800	-1.4729
TEKT1	0.0804
C10orf67	-0.729
CLN5	-1.261
NTN2L	0.3965
GLE1L	0.6665
CES2	-1.1199
GNAS	-0.389944444444444
DDX53	-0.7565
TSPAN13	0.54375
MRPL52	-0.231
SPIRE2	-0.209
TAS2R39	0.343
SCUBE3	1.428
UCRC	0.3862
CDKL3	-1.8835
KIAA1715	-0.438
ZNF345	1.5745
RTF1	-0.063375
DHRS7	-0.076
RIPK4	-0.389833333333333
EXOSC2	-0.393333333333333
MS4A2	-0.216
FGF17	-0.391
WDR59	-0.77525
EVI2A	-2.6385
IL17RC	0.974666666666667
HS3ST1	2.186
ITGB1BP2	-0.621
RBPJ	-1.583
GIMAP1	1.82
INE1	-0.935333333333333
ALDH18A1	1.36825
TPI1	-0.230375
GATA6	-0.22175
CABP1	-0.370666666666667
ZNF484	-0.57275
DAPK3	-0.196
GJB1	-2.35541666666667
PIN1	-0.8595
SLC6A15	-3.35983333333333
CNO	-0.846
RIN2	1.470375
FRRS1	0.086
CYorf15B	-3.281625
DMRT3	0.160375
ATAD1	0.181875
OTUD4	-0.5005
ATOH8	-1.85975
ZSCAN16	2.512625
ASCC1	0.16625
OTUD3	0.398625
MGC33212	0.188833333333333
YME1L1	0.9605
RP11-218C14.6	0.4125
PCBP4	0.84425
TNFRSF10A	-0.25775
CDH10	-3.47816666666667
KL	0.709375
SCP2	-0.03125
C9orf119	0.776125
SON	-0.675833333333333
MAFK	0.032
SBNO2	-0.8155
SLC6A6	-0.691916666666667
SC4MOL	-2.039875
FAM35B	0.419375
PPP1R9A	1.721
PDZRN3	1.017375
CXorf20	1.81
C6orf126	0.4695
AVEN	-0.6885
FLJ21075	-0.965
C14orf132	-2.735375
PCK2	-0.196625
GUCY2C	-0.8625
BARX2	1.9145
PEX11G	1.0075
DAO	-0.7625
C10orf49	1.53225
EDNRA	2.652
PPP2R5A	1.3791
DDX39	0.01
SERF1A	0.25725
ASCIZ	-0.1418
FNDC8	-0.166
PTMS	1.02625
PHF7	-1.19375
PIP4K2B	0.0204375
HHLA2	-0.26875
BDH2	0.1706
APOBEC2	-0.53575
PENK	-0.381833333333333
SMAD9	-0.1755
MT3	-0.06925
RGL1	-0.001625
ATG10	-0.40575
DLGAP4	0.4605
APPBP2	-1.616
BACE2	0.781142857142857
LOC339344	0.229
ZNF395	-0.572
HIST1H2BL	-0.5835
ZNF467	0.372
SLC25A21	-2.8355
PALM2	1.41016666666667
NSUN5C	-0.4155
IL5	0.0936666666666667
CLSTN2	-1.8495
ANXA8L2	2.545
PTGES	-0.366
GDAP1L1	-1.37516666666667
OPRK1	0.137
WDR20	-0.123166666666667
C12orf4	1.45125
NUP88	1.397625
XRCC6BP1	-1.07166666666667
FCGBP	1.02592857142857
LEMD2	0.06625
NOMO1	-0.52225
C10orf79	0.45425
ZNF79	0.9262
OCRL	0.1866
HSPA8	0.308916666666667
DIDO1	-1.41104166666667
PLA2R1	1.83275
COG3	0.235
NGDN	-0.061
CBFA2T2	0.46025
PNOC	-2.95525
PRRG1	0.325416666666667
AGGF1	0.0104285714285714
DPF2	0.3815
YIPF7	0.791
TRPV5	0.68775
ZNF322B	1.434
MED12	0.113666666666667
CARS	-0.8135
ABCC11	-0.559166666666667
C9orf25	0.2015
MYH1	0.207
FRYL	-0.815
AGTRAP	-0.625
MMP27	0.136
ZNF432	0.657625
OR8D1	1.7835
OR13D1	0.2125
VWA1	1.213
STON1	-0.60725
IL5RA	-0.00474999999999998
PERP	2.8545
C10orf107	-0.164166666666667
TNFSF12	1.1555
FN1	-0.663041666666667
MTR	-0.683833333333333
PHLPPL	-0.313
ZNF425	0.042
DHFR	-1.4095
PPP1R12A	0.231375
RSPO2	-2.0855
ZNF7	-0.21775
ZNF583	0.63425
TPMT	0.749
GPR132	0.226625
OR2T12	0.1845
SERTAD2	0.9309
ATP1A1	0.7903
FRMPD3	0.565
ZNF672	-2.87725
PLXNB3	0.374875
EML5	1.1615
FAIM3	-0.588
UBQLN2	0.01925
SORCS2	-0.634
PRIM2	-0.949
ACVR2A	1.1265
YWHAZ	0.328916666666667
PGM2L1	0.61725
GNAO1	-0.415071428571429
RPL10	0.3393
RPS6KA6	0.3605
PFKL	-0.9945
SH3D19	-0.048125
AURKB	-0.734333333333333
ZC3H6	-0.4695
DISC1	0.731666666666667
FLJ39660	-0.258833333333333
TMEM25	1.92725
OSBPL10	0.177375
CLTCL1	-0.213833333333333
ALG6	-1.17825
CATSPER4	0.7735
LRTM1	-0.17
RRAD	-0.4105
TIPIN	-2.072
CARD14	1.15425
RBM9	0.760666666666667
RASSF4	1.68525
SLC25A18	-0.6205
C6orf58	0.300833333333333
IGHD	0.464
PLA2G6	0.044
TPT1	0.513875
SEC63	1.0365
CCDC113	-0.2341
TDRD10	0.172625
KIAA1666	-1.95975
TOR1AIP1	-0.233083333333333
SYTL4	-1.9585
SPRR2F	-0.62
CEBPD	-0.02775
SNTG2	-1.62425
C20orf77	-0.699333333333333
TAS2R49	0.3085
C6orf173	0.615
SVEP1	-0.477
PXN	-0.641357142857143
VIL2	0.129166666666667
C5orf21	0.226083333333333
DIXDC1	0.637125
GANAB	-0.220833333333333
PDSS1	0.88475
NGFR	-0.448625
ATP8B4	0.273
BMP8A	-0.978
CCDC132	-0.14025
GNRH1	-1.68475
OR10T2	-0.134
PDGFD	0.410833333333333
OR6W1P	0.481
HARS	-0.672083333333333
KRT77	0.3835
AQP8	-0.35875
ITGB1	0.705
ZNF254	-0.1572
PAX1	-0.1015
PSMC4	-0.3112
ANKRD22	5.05275
PSMD8	-0.170666666666667
HTR1E	-1.08816666666667
SOX10	1.3984
OR5B2	1.13
RABGEF1	-0.438071428571429
MAP1LC3B	-1.44175
CYB5R4	1.51625
AGXT2L1	-2.0235
FLJ41603	1.61366666666667
TRAPPC2	0.1445
FNTB	-0.6455
FLJ14107	-0.886833333333333
AURKAIP1	0.13925
DSE	0.8485
NFKBIZ	-1.72966666666667
OSBPL3	-0.728833333333333
LOC130576	-0.17575
SLC39A9	0.751666666666667
LOC137886	0.20525
RHCE	-2.1555
ATG7	0.00966666666666667
FAM82A	-1.0055
FBN3	0.2975
MCFD2	-0.4815
CASP14	0.215
EPS15	-0.0541666666666667
SFRS2B	1.25275
C19orf47	0.8595
PLAC9	0.0045
GPR23	-0.976
BTNL3	0.411
RGS8	0.1165
GNS	-0.1245
ENO2	-1.62783333333333
CBX1	0.9108
PEX26	0.789
LRP5	0.603166666666667
ADAMTSL4	-2.492
ARR3	-0.438666666666667
MAP1A	-0.9425
CD2	2.1495
NAV2	0.7250625
TMEM69	-0.9085
ATXN7	-1.31583333333333
CHN2	-0.901
ZNF781	1.343
HAS2	-4.44633333333333
KIAA0241	0.798833333333333
BIC	0.56225
MOBKL2A	-0.2785
CYP2C9	0.5475
CNOT7	0.174642857142857
SFRS10	-0.236
CST11	0.11525
FLJ37543	-0.5845
NKAP	-0.984
RUNX1T1	0.44075
EAF1	0.4771
IL4I1	1.9845
LRRC61	0.364
PSIP1	-0.0969166666666667
SPRR4	0.652
ZFP90	0.426
AP2B1	-3.41146153846154
SLC30A7	0.596
C7orf28A	0.433333333333333
S100B	0.760166666666667
BMP2	-2.181625
ESR1	-2.32108333333333
ZFPL1	0.2975
ARHGAP12	1.0015
LRRC19	0.634333333333333
ZNF767	0.0806666666666667
NACA	-0.5155
OLIG1	-2.8015
PRF1	0.43025
LST1	2.09866666666667
SPATA9	-0.965166666666667
CNFN	0.799
CDK4	0.0839
TCF15	-1.46883333333333
PARC	-0.35075
PPM2C	1.57175
LOC283345	0.0735
FAM107B	0.5805
DMXL1	-0.527375
RBM3	0.342125
HTR5A	-0.954333333333333
SCFD1	-0.0151666666666667
EPHB3	3.811125
ROPN1L	-1.38066666666667
RAMP3	-0.97575
TSPYL5	3.98318181818182
GAP43	-1.078
PAPD4	-1.151
PDE3A	-1.808
TNFRSF10C	-0.50325
JMJD5	-0.076
RASGEF1A	-0.7925
