Hybridization REF	TCGA-BH-A0BW-01A-11R-A115-07
CCR1	1.6622
MGC15523	0.204944444444444
UVRAG	1.523
DNAJA2	0.102333333333333
ITGA2B	-0.643166666666667
CLDN5	2.232625
PTPRN2	-2.018
ZNF512	0.545166666666667
PSAP	1.66292857142857
CCDC140	-2.7655
LRRC55	0.0903333333333333
CYP26C1	0.587
C8orf47	5.8595
LYN	1.274875
DUSP6	-1.1175
TGFB3	1.73006666666667
ELK1	-0.6376
PCDH11Y	-0.910333333333333
HGD	-1.06975
C17orf58	0.72325
MYO3A	-0.9515
SERPINE2	-1.32883333333333
AARSD1	-0.00912500000000001
C14orf73	-0.07575
ADAM33	-0.06925
ZNF491	-0.6065
MAPK6	0.239666666666667
TCN1	-2.1215
SLC24A6	0.952
UBE2R2	-0.66275
H1FNT	0.11225
TATDN2	0.292166666666667
LILRB1	3.599
P2RY5	1.6795
NUCB2	0.62225
C2orf37	0.86525
SNX27	0.7035
MTA3	0.04875
FOXO4	0.183625
ID4	2.5205
SOX5	-3.1165
PXMP3	0.623375
OR52M1	0.104
SFT2D3	0.802
INA	-1.83566666666667
MCOLN1	0.44175
NFIX	-0.4477
CLEC14A	4.60816666666667
HIBCH	0.267166666666667
PLA2G5	1.23225
TIMM10	-0.641
MED17	0.5094
COL4A4	0.4035
TPP1	0.828666666666667
GJA3	-1.74233333333333
TMPRSS5	0.7725
AADACL3	0.9175
DNMBP	-0.8375
ENPP5	4.58566666666667
NQO1	0.0241
ZSCAN2	0.33775
SEC24C	-0.570833333333333
GTF2A1L	2.407
AXIN2	-1.6573
FAM33A	-0.659916666666667
C16orf13	-0.328875
SPNS2	1.05325
TAF1	-1.139
AP1G2	-0.804666666666667
RBM42	-0.837666666666667
HCN2	0.738
EFHB	-0.667166666666667
RUSC1	0.397166666666667
GRIK5	0.256
USP21	0.918333333333333
ATAD3C	0.12025
ORMDL2	-0.59
PRSS7	-2.4785
PSAT1	-2.30025
FLJ13195	-1.68016666666667
TBC1D1	1.47
IFNG	5.6725
OTOS	0.172833333333333
ZNF773	0.513
EMD	-1.104
RETN	1.0175
CCL8	4.249
APH1A	-0.566125
COX18	0.387875
GTF2IRD2	1.698
CCDC82	0.778583333333333
PAFAH2	0.713
NPEPL1	-0.6834
RP11-114G1.1	1.7565
TP53INP1	-0.308625
ZNF300	-1.73333333333333
FOXL2	-2.92225
LARP2	-0.0215
LATS1	-0.3605
HTR6	-0.044
SPOCK2	1.54983333333333
RNF144B	2.99783333333333
HTATIP2	1.256125
MGC10334	0.0255833333333333
CENTA2	2.79416666666667
FGF2	1.34525
FXYD7	0.23775
PHYHIPL	-1.423125
GPR34	6.5425
DDX6	-1.33216666666667
OR10W1	0.3195
LHFPL1	0.1565
ZNF313	1.07464285714286
VPS28	1.0695
AP3M1	-0.2523
AKR1CL2	0.2155
TRAF4	1.454875
OR2B11	0.4945
C19orf12	1.3655
AKAP9	0.385666666666667
C1orf62	0.641666666666667
SLC20A1	-1.1131
FAM112A	0.7615
LDB2	0.439
MRPS23	0.087
KLK5	2.3125
SPTB	-0.9778
EFEMP2	-0.13525
EFNB2	1.4415
PCM1	-1.54664285714286
NMNAT3	1.033375
TSG101	1.11983333333333
C8orf40	-0.241833333333333
NOB1	-0.40425
ABHD3	0.3305
GTF3C4	0.0407499999999999
PIGN	-0.0515
GALNTL1	0.55525
AEBP1	1.111625
OR9Q1	0.546
ANKRD2	-0.33475
CCL28	-0.38325
TRIM38	1.67216666666667
TMCC1	0.251333333333333
SMG5	0.683
LRRC7	-2.018
NCAPD2	-1.59216666666667
C6orf153	-0.00449999999999999
C1orf74	1.078
OTUD6A	0.384
DCP2	-1.32683333333333
TMEM24	0.207
RPL18	-0.833333333333333
TMEM177	-0.39225
LRRC37A3	-0.5285
C1D	0.140666666666667
LDHC	2.29025
UBE4B	0.533333333333333
NIT1	0.865625
BTN3A3	2.1375
RASD1	0.550625
COMMD3	0.46475
SHFM1	0.795
BIRC8	0.5565
DUT	-1.168
C12orf51	-1.525
LRRC59	-0.00766666666666665
LY6H	-0.0865
WDR22	0.148666666666667
EDEM1	0.125928571428571
ADH1A	1.5205
PANX2	0.5301
CYP11B1	0.70625
CDC73	1.38275
GPR172A	0.92325
GSTM3	-2.68392307692308
KCNA5	-0.1105
SERAC1	0.911666666666667
NFATC2	0.8495
ANAPC5	-0.0373
C15orf24	0.29
NFATC2IP	-1.09633333333333
TNRC6C	0.583333333333333
MGC102966	1.976875
FGD5	0.721666666666667
MED9	-0.64575
RAB13	-0.121166666666667
C15orf49	0.3725
CRYGS	-0.6476
C12orf53	-1.3334
LOC283693	-0.2055
COX6B2	-0.15825
PHF14	-0.908625
FAM3A	0.45375
RPL13	-0.8793
PRDX2	-1.305
FLJ34047	-2.3345
PRMT3	-0.27225
KCTD19	-1.4115
TRIM10	-0.212833333333333
MGC26597	0.6595
GCNT4	0.28425
GPRASP1	-0.32575
CDKN1C	0.157333333333333
RHBDL2	3.3591
HSPH1	0.4045
AQP1	2.03175
COL17A1	-0.653
GFAP	-0.12275
CDC16	-0.50975
KIAA1614	1.134
C6orf118	-1.4432
ZSWIM5	-0.82675
FAM83F	3.11825
LYNX1	2.31
SYNPR	0.2855
XG	2.98416666666667
PRSS16	0.708375
KIF13B	0.0257142857142857
PCDH9	-1.206625
HIST1H2AH	1.7055
RBM18	-0.2565
ZNF626	-0.607125
HEXIM2	0.150833333333333
ITFG1	1.111
TUBG2	0.2615
SFRS7	0.125583333333333
C9orf14	0.917
EXTL1	-1.16625
GBP3	3.6505
WDR5	-0.9225
RARG	0.420666666666667
MYO7A	0.977625
CECR6	0.804
C13orf3	-1.602125
SFRS18	-1.995125
ACVR1B	-0.0693333333333333
PSMD1	0.431
C7orf31	0.222166666666667
ILVBL	-1.756
IFNGR1	2.24925
RNF186	0.329
NOL9	-1.2235
MAGEL2	-0.84525
SLC29A2	-0.1975
NHSL1	-0.62775
RBMX	-0.6415
PSORS1C2	0.752375
RAD51L3	0.77175
LCN6	1.01525
ORAI2	-0.883875
BRUNOL6	-0.6797
OR4K5	-0.1565
CDC123	0.51
MSLN	2.08133333333333
WWTR1	1.44883333333333
ZNF700	-1.54683333333333
COBL	-0.28225
PPP1R16B	0.308625
GAS7	-0.0286
MDN1	-1.204625
HAAO	1.849
C9orf68	0.8405
TNFAIP2	1.71325
FOXN1	-0.1225
hCG_2033311	-0.784166666666667
ATP6V0D2	-1.2094
RPL41	-0.60875
SLC38A1	-1.373
ARHGAP6	-2.09541666666667
ADAD2	-0.79325
PHF20L1	0.72275
MCM3AP	-0.592166666666667
ST3GAL3	-0.597166666666667
SNX1	1.25316666666667
ELF5	5.071
PARP3	0.088875
RBM8A	-0.1981875
LINGO4	0.9145
ITGA9	0.3215
ZFR	0.4885
ACSL6	3.33575
FLJ20699	0.986
DAOA	-1.0995
FABP4	3.32175
KCNB1	-0.0415
CANX	0.2065
SLC25A28	0.3205
ADIPOR2	0.35275
ECHDC2	2.166875
SMA4	-1.1485
FRZB	1.439
PABPC1	-1.821
DMRTB1	-0.1425
APOBEC3G	2.082
CATSPER2	-0.902
CUEDC1	-0.00399999999999999
STARD9	-2.127125
CLDN8	6.24675
LOC23117	-0.729954545454545
E2F6	0.4615
TMEM126B	-0.460833333333333
DPY19L4	0.4995
GIMAP5	3.30516666666667
NDUFA9	-0.201833333333333
FAM77C	-2.8675
CTPS2	0.243
LOC51035	0.0555
WDSOF1	-0.357
EGLN3	-0.572625
PITX3	0.674833333333333
OR52E8	0.637
GRM4	0.763
KLK1	-2.42
GPM6B	-0.61125
RRAGD	-0.802833333333333
PAGE5	2.312
UCHL5	-0.305166666666667
ULK3	-0.423
AIM2	4.30633333333333
PNO1	0.588666666666667
OR2F2	0.1605
GNAT2	0.2355
SIX1	0.8265
ST13	0.760583333333333
ZBTB44	0.7745
TIMP2	0.44375
ZMAT4	-4.10125
GTF2IRD1	-0.772166666666667
ZNF19	1.52366666666667
ZNF714	-1.80175
RSC1A1	0.3565
C9orf80	0.56775
PSMA8	0.9424
TMEM141	0.0775
COX4I1	0.454285714285714
CTAGE1	0.3025
DTWD1	-0.71925
HSD11B1	2.0965
KRT6B	4.478
ARID4B	1.64425
LHFPL3	0.13725
WWP2	1.699
ZNF326	0.428666666666667
RGPD1	0.1355
CTSH	1.68083333333333
FASTKD1	-1.171125
PAF1	0.3223
TTC9C	0.37075
IFT57	1.5523
PRSS36	-1.353
IL20RB	-0.7315
ZNF592	0.217333333333333
DCTD	0.2624
CFP	1.529
MFNG	-0.25875
JMJD2B	-1.649
ALDH3B1	-0.378625
THSD4	-0.716166666666667
KCNJ5	3.16433333333333
LMNA	0.766666666666667
TBCD	-0.05225
ZNF250	0.4315
CASQ2	0.0456666666666667
PEG10	0.623
PRAME	-1.4266
NP	-0.581
TRIM59	-0.111166666666667
ZNF12	-1.476125
XTP3TPA	-0.135
SIGLEC7	1.4604
PANK4	0.06125
FAM70A	-1.23516666666667
SNED1	-1.4255
HIP1	-0.633
RAET1E	0.107833333333333
AMAC1L2	-1.025
AHNAK2	0.0740833333333333
TOE1	-1.01933333333333
RECQL4	-0.671
SPRYD3	0.57475
DPAGT1	-0.20125
MAGED2	0.5502
ANKRD55	0.19
TRPS1	2.77258333333333
DOK7	-2.10225
TFPI2	-2.8255
GTF2H3	-0.837666666666667
CYP4F11	-2.5135
LHX2	-1.6375
ATG16L1	0.343833333333333
ASB12	0.333
C1orf116	2.8455
NF2	-0.57015
POM121	-0.5183
PHYHD1	-0.8424
TXNDC17	-0.756333333333333
DKFZp779O175	-0.52275
NUP62	0.6745
MYO18B	-1.16983333333333
PRAMEF1	-0.4555
TCBA1	-0.0614285714285714
TMEM168	1.16825
FJX1	-0.598166666666667
CLCF1	-0.379
SEPN1	0.483375
IGSF2	1.006
NUDCD1	-0.488833333333333
TFF3	-2.43683333333333
NDFIP1	0.485642857142857
CHCHD4	-1.2295
TNR	0.097
CUTA	0.00533333333333334
USP44	-4.07625
DPP10	-0.85425
IWS1	0.211833333333333
PCGF1	0.7665
SULT1C4	-0.584
NTF5	2.2475
PTPN13	1.247
SSTR5	0.8755
SFRP1	-0.3225
IDH3B	-0.41325
SUOX	0.0733333333333333
TMCO5	2.21
GOLT1B	0.165
MIB1	-0.405357142857143
PCDHGB1	0.9825
SUSD1	1.45925
ICAM5	-2.67883333333333
PAPOLB	-0.90475
URM1	-0.4418
TMEM106B	-0.0853333333333333
LRIG2	-0.826
SLC27A5	-2.9205
CLIC6	-1.103
ZNF420	-0.120166666666667
SCN9A	-2.05711111111111
KIAA1909	-1.49975
ELMOD1	-2.86725
PRKAG1	-0.647
FAM64A	-1.18955555555556
EEF1G	-0.68315
SMAD5	-1.77875
INCENP	-2.10775
WASF2	-0.8725
GARS	-1.2676
CDK10	-0.2659
HLX	0.172
MDM4	-1.219
ZNRF1	0.0491428571428572
HHATL	-1.50266666666667
FAM21C	0.5148
HIST2H3C	0.54875
PFDN2	0.827875
ZNF200	-0.5515
NDN	-0.47475
HBA2	-2.798
FBLN5	1.241375
PUM1	0.059
TNNT1	-2.7325
C19orf59	1.19983333333333
HNRPH2	0.4305
RAB7A	0.764166666666667
PMS2	-0.830875
BIRC3	2.70633333333333
NRSN2	0.535
OR52K2	0.909333333333333
SPOCK1	-0.708642857142857
H2AFY	-0.2465
RXRB	0.415
ZNF638	-0.232666666666667
ANKRD45	2.63725
ACTN4	0.427666666666667
FXC1	0.1815
EIF2B5	-0.16525
VPS33A	-0.4135
PINK1	0.386375
FAM106A	-1.45
SKIP	3.52425
GAPDHS	0.15875
MUM1L1	-1.345
PSTPIP1	1.975
CNTNAP1	-1.1453
CYP26A1	-2.6575
APOL2	0.9207
TACC2	0.839625
COX7A2L	0.584428571428571
HSD17B1	0.673
ARRB2	0.173
SLC7A6	0.3767
HSD17B10	-0.26625
RBJ	0.34225
NUP155	-1.36975
MRPL10	-0.5895
CYCS	-2.16375
CCDC46	0.2725
TECTA	-0.28
GNAL	1.56
LPO	0.6155
PEBP4	0.37475
DDX11	-1.34175
C18orf12	0.492
TAF9B	-1.12683333333333
IMP4	-0.3025
RPA4	-0.789833333333333
NDUFS1	-0.33375
UPK1A	-0.476333333333333
ARRDC2	0.578666666666667
C18orf20	-0.625
AES	-0.407142857142857
CD2BP2	-0.270333333333333
C16orf54	0.972
UGT2B17	-1.7205
FGFR1	-1.70527272727273
CEACAM6	-2.0843
CHRM5	-0.05825
CERK	-0.228875
AP3S2	0.711714285714286
ANKS4B	-1.62125
CLCNKA	0.325666666666667
ZNF208	-0.653666666666667
HLA-DRB5	4.02
CARKL	-0.804
GOT1	-0.647833333333333
CASP6	1.936875
HOXA1	-0.2575
RCL1	-0.9375
ZNF181	0.396833333333333
RAB40B	1.899
MRPL38	0.243375
LRRN2	2.42575
C3orf25	0.0625
OR5D14	0.3675
OR10AG1	-0.456
BET1L	0.5712
FRY	3.06525
AK3L1	-0.98925
CSF3R	1.40566666666667
POLR3K	-0.789
ATG2B	-0.505166666666667
EPS8	-0.434666666666667
DARS	0.4385
C10orf56	-0.873166666666667
DAD1	-0.427416666666667
RIOK1	0.464
HERC2	-0.42375
HSD11B2	1.15116666666667
FAM96B	0.88
MGC13057	-1.79425
BSN	-0.58925
CAND1	0.82
HCST	2.491
ACTR10	0.177833333333333
OR8D4	0.6185
NASP	-0.479
COL9A2	2.7155
LYZL1	-0.131
GPC5	-3.2675
TBL3	-0.470666666666667
CENTD2	0.3801
OR5AP2	0.2265
TLR1	4.967
LMO6	0.0965
ZIC2	-3.77075
CPNE5	1.38375
ZMYND15	1.894
FLJ22374	1.24525
CCDC106	-0.28625
PARP16	0.40725
PDIA3	0.553
C14orf126	-1.5085
CECR2	-0.8395
SFRS1	0.0414285714285714
FIGLA	0.873
DCP1A	-0.3765
MGC45800	-2.1741
TEKT1	-0.0376666666666666
C10orf67	1.8695
CLN5	2.127875
NTN2L	0.1495
GLE1L	0.43675
CES2	-0.131
GNAS	0.100444444444444
DDX53	-0.284
TSPAN13	1.061
MRPL52	-1.2432
SPIRE2	0.206625
TAS2R39	0.1655
SCUBE3	1.369
UCRC	1.2415
CDKL3	-0.38175
KIAA1715	-0.2417
ZNF345	-0.4455
RTF1	-0.455625
DHRS7	0.99325
RIPK4	-1.8015
EXOSC2	-1.00966666666667
MS4A2	0.9135
FGF17	-0.019
WDR59	0.215125
EVI2A	-0.863
IL17RC	0.694
HS3ST1	3.6165
ITGB1BP2	-1.525
RBPJ	-0.438333333333333
GIMAP1	3.4845
INE1	-1.42866666666667
ALDH18A1	-0.73525
TPI1	-1.496875
GATA6	2.38175
CABP1	-0.873
ZNF484	0.917
DAPK3	0.0365
GJB1	-2.62108333333333
PIN1	-0.51025
SLC6A15	0.0249166666666667
CNO	-0.11625
RIN2	2.271375
FRRS1	1.4305
CYorf15B	-4.174125
DMRT3	0.74875
ATAD1	0.207875
OTUD4	1.02472222222222
ATOH8	-1.10875
ZSCAN16	0.246
ASCC1	-0.41
OTUD3	-0.933125
MGC33212	-1.33133333333333
YME1L1	0.3865
RP11-218C14.6	-0.0356666666666667
PCBP4	-0.7765
TNFRSF10A	0.0045
CDH10	-4.4908
KL	2.298875
SCP2	1.17458333333333
C9orf119	0.241
SON	-0.255166666666667
MAFK	-0.3355
SBNO2	1.0105
SLC6A6	-0.0389166666666667
SC4MOL	0.814625
FAM35B	-0.201125
PPP1R9A	2.17575
PDZRN3	0.690375
CXorf20	1.7575
C6orf126	-0.11475
AVEN	-1.13675
FLJ21075	-2.3795
C14orf132	-3.5115
PCK2	-1.445375
GUCY2C	-0.634
BARX2	-0.14025
PEX11G	0.72
DAO	-1.07216666666667
C10orf49	0.98375
EDNRA	0.861833333333333
PPP2R5A	0.3309
DDX39	-1.15333333333333
SERF1A	-0.36925
ASCIZ	0.9172
FNDC8	-0.0405
PTMS	0.09775
PHF7	-1.40225
PIP4K2B	0.5430625
HHLA2	0.693
BDH2	1.1183
APOBEC2	-1.58475
PENK	-0.7785
SMAD9	-1.97
MT3	1.02025
RGL1	0.8995
ATG10	-1.2765
DLGAP4	-0.557333333333333
APPBP2	-0.00971428571428571
BACE2	0.0893571428571429
LOC339344	1.05916666666667
ZNF395	-1.001875
HIST1H2BL	1.15325
ZNF467	0.97625
SLC25A21	-3.202
PALM2	0.629833333333333
NSUN5C	-0.57825
IL5	1.0251
CLSTN2	-2.75125
ANXA8L2	3.21175
PTGES	1.633375
GDAP1L1	-1.9295
OPRK1	1.3865
WDR20	0.0626666666666667
C12orf4	0.152875
NUP88	-0.738875
XRCC6BP1	-0.954333333333333
FCGBP	1.2325
LEMD2	0.69975
NOMO1	0.56925
C10orf79	0.783375
ZNF79	0.5663
OCRL	1.09533333333333
HSPA8	0.125333333333333
DIDO1	0.144333333333333
PLA2R1	0.04225
COG3	0.3998
NGDN	-1.05
CBFA2T2	0.1405
PNOC	0.85475
PRRG1	0.8155
AGGF1	-0.647071428571429
DPF2	-0.523
YIPF7	1.108
TRPV5	-0.5355
ZNF322B	0.51375
MED12	-0.749333333333333
CARS	-0.395833333333333
ABCC11	1.46366666666667
C9orf25	0.3535
MYH1	-0.1135
FRYL	-0.0405
AGTRAP	1.00025
MMP27	1.0195
ZNF432	0.09575
OR8D1	1.1925
OR13D1	0.779
VWA1	2.108
STON1	2.50575
IL5RA	-0.58925
PERP	0.344
C10orf107	-1.11533333333333
TNFSF12	2.05475
FN1	0.439583333333333
MTR	-0.6685
PHLPPL	1.6345
ZNF425	-0.9565
DHFR	-1.96533333333333
PPP1R12A	-0.366
RSPO2	-3.54771428571429
ZNF7	0.63175
ZNF583	0.814
TPMT	0.4625
GPR132	1.93125
OR2T12	-1.3935
SERTAD2	1.0865
ATP1A1	1.0288
FRMPD3	0.56225
ZNF672	0.90625
PLXNB3	2.085125
EML5	-0.98
FAIM3	0.169
UBQLN2	0.2385
SORCS2	-0.37875
PRIM2	-0.8065
ACVR2A	0.849666666666667
YWHAZ	0.8285
PGM2L1	0.0185
GNAO1	-0.152230769230769
RPL10	-1.2551
RPS6KA6	0.577
PFKL	-0.5575
SH3D19	0.745125
AURKB	-1.74083333333333
ZC3H6	-0.26275
DISC1	1.8275
FLJ39660	-1.8835
TMEM25	1.154625
OSBPL10	0.596125
CLTCL1	0.119
ALG6	0.56975
CATSPER4	0.989
LRTM1	0.0295
RRAD	0.901666666666667
TIPIN	-0.7515
CARD14	1.526875
RBM9	-0.912666666666667
RASSF4	1.05575
SLC25A18	-0.052
C6orf58	-0.0996666666666666
IGHD	0.9025
PLA2G6	0.2775
TPT1	0.0535
SEC63	-0.6776
CCDC113	0.6165
TDRD10	-0.239
KIAA1666	0.103875
TOR1AIP1	0.408166666666667
SYTL4	-0.636
SPRR2F	-0.585
CEBPD	2.49575
SNTG2	-2.87675
C20orf77	-0.24425
TAS2R49	-1.0905
C6orf173	-1.7745
SVEP1	-0.9334
PXN	0.305928571428571
VIL2	-0.0650833333333333
C5orf21	-0.8195
DIXDC1	-0.06975
GANAB	-0.251333333333333
PDSS1	-0.98175
NGFR	-0.621125
ATP8B4	3.6195
BMP8A	1.0535
CCDC132	-0.2545
GNRH1	-0.207
OR10T2	0.3795
PDGFD	3.79733333333333
OR6W1P	0.3475
HARS	-0.597666666666667
KRT77	0.3095
AQP8	0.32675
ITGB1	0.7196
ZNF254	-1.0107
PAX1	-0.107
PSMC4	0.6445
ANKRD22	5.208
PSMD8	0.510333333333333
HTR1E	-0.4885
SOX10	1.0862
OR5B2	0.95
RABGEF1	-0.938285714285714
MAP1LC3B	-0.084
CYB5R4	0.50375
AGXT2L1	1.4165
FLJ41603	2.07316666666667
TRAPPC2	0.304833333333333
FNTB	-0.3869
FLJ14107	-1.0805
AURKAIP1	0.055
DSE	2.503
NFKBIZ	-1.71333333333333
OSBPL3	0.0673333333333333
LOC130576	0.29275
SLC39A9	0.531166666666667
LOC137886	0.182666666666667
RHCE	-2.19
ATG7	0.452
FAM82A	1.81716666666667
FBN3	0.3835
MCFD2	-0.258833333333333
CASP14	0.3615
EPS15	1.07583333333333
SFRS2B	0.612416666666667
C19orf47	0.0405
PLAC9	-1.408
GPR23	-2.68
BTNL3	-0.653333333333333
RGS8	0.1505
GNS	1.09075
ENO2	-2.279
CBX1	-1.577
PEX26	0.3945
LRP5	0.405166666666667
ADAMTSL4	-0.841
ARR3	-0.0191666666666667
MAP1A	-0.84475
CD2	4.86225
NAV2	-1.0379375
TMEM69	-0.59475
ATXN7	-1.03783333333333
CHN2	-0.494833333333333
ZNF781	-1.83083333333333
HAS2	-0.531
KIAA0241	-0.1375
BIC	2.5875
MOBKL2A	0.04075
CYP2C9	1.4695
CNOT7	-0.412785714285714
SFRS10	0.03975
CST11	-0.00474999999999993
FLJ37543	1.2985
NKAP	-0.488
RUNX1T1	1.0235
EAF1	-0.276
IL4I1	3.35775
LRRC61	0.195166666666667
PSIP1	-1.44341666666667
SPRR4	0.053
ZFP90	0.835166666666667
AP2B1	0.131230769230769
SLC30A7	1.50308333333333
C7orf28A	0.043
S100B	3.0185
BMP2	-0.29525
ESR1	-0.699
ZFPL1	0.27825
ARHGAP12	1.08025
LRRC19	-0.955166666666667
ZNF767	-1.249
NACA	-0.6599
OLIG1	-2.734125
PRF1	2.82775
LST1	2.932
SPATA9	-2.2078
CNFN	0.6855
CDK4	-0.8812
TCF15	-1.78866666666667
PARC	-0.83275
PPM2C	-0.0265
LOC283345	-0.877
FAM107B	0.99875
DMXL1	-0.609
RBM3	-0.506375
HTR5A	-1.813
SCFD1	-0.469166666666667
EPHB3	2.69725
ROPN1L	-0.811333333333333
RAMP3	0.54825
TSPYL5	3.06818181818182
GAP43	-0.9175
PAPD4	-0.540625
PDE3A	-2.58225
TNFRSF10C	1.71575
JMJD5	-0.355333333333333
RASGEF1A	2.5099
C16orf65	0.2844
HIPK3	1.18283333333333
XYLT2	-0.30675
XPOT	-0.695
GAL3ST1	-2.372
DHCR7	-0.313
AMIGO3	0.0991666666666667
FGFR4	-1.89966666666667
CRAT	0.859
PPP1R14D	0.62
TRIM14	1.3266
TMPRSS11D	0.4645
SLC7A11	-1.89821428571429
OR10H2	0.64625
PPM1E	-3.35222222222222
DOCK4	1.292375
FAM127A	0.561625
ENOPH1	1.622
SLC5A3	-1.3137
ZNF530	-0.4295
NTS	-5.25875
FRMD4A	0.7945
BCL11B	-2.14
PRM1	-0.52425
UQCC	-0.5546
S100A16	1.55833333333333
PLS3	1.084
WWOX	0.889428571428572
CCDC23	0.29125
GTSE1	-0.809166666666667
GP2	3.246
FLJ32549	-0.03675
CHIT1	2.4145
KLF9	0.23925
RPS24	-1.0072
MIA	4.241
FIGN	1.6455
PYROXD1	-0.190625
PCSK2	-0.68175
MRPL9	0.05375
RPL24	-1.222
C12orf32	-0.60725
HIST1H2BE	1.25625
RGS18	4.68625
LFNG	-0.150125
RAB4B	0.9632
FBXO25	0.147333333333333
TSPAN31	0.188
ARL8A	0.337785714285714
C10orf83	-0.7906
OR51B6	0.7245
CNKSR2	0.62175
C1orf156	1.0125
IBSP	3.0185
GFRA2	-0.408888888888889
ALKBH7	-0.3101
NEK10	-1.87825
VN1R3	-0.3855
LOC91948	1.256
CPZ	-1.43625
IHPK3	1.07733333333333
COL8A1	-0.0575
RBPJL	-0.0795
OR10A4	0.3115
CASP8AP2	-0.9535
MMP12	4.44366666666667
OR8B12	-0.1995
CDCA5	-1.37616666666667
LIX1L	-0.41675
PEX11B	0.543875
GABRA1	0.120833333333333
HABP2	0.366
REEP1	-2.1835
FBXO15	-0.61425
CD68	1.755
WFDC9	0.8515
GHDC	0.671333333333333
SMARCA1	0.1525
SPAST	1.50266666666667
PLXND1	0.37875
MLCK	-1.325
INTS5	-0.1245
BSG	-0.968785714285714
PARP8	1.70633333333333
TEAD4	-1.02316666666667
ZNF498	-0.395625
TMEM89	-0.762166666666667
DTX4	-0.3305
TNRC6B	0.37125
ARMC2	-0.804571428571428
FGFBP1	3.33133333333333
TIMM8A	-0.966333333333333
AJAP1	-1.7222
ZNF608	0.8295
SLC25A42	-0.633375
SYP	-0.272
MMP11	2.29416666666667
USP40	0.9051
C3orf62	0.134833333333333
MYO1E	1.1194
LRFN4	-0.462
XCL1	2.6935
GPR155	1.193625
VPS29	0.97375
CARHSP1	0.27
ARHGAP20	0.750333333333333
GREM2	-0.861428571428571
CCDC102B	2.08175
ZNF577	-0.0645
HDDC2	-0.300125
SHC2	-1.4776
NCOA5	0.610666666666667
INPPL1	0.165
CHGB	-2.2747
IHH	0.4895
DDEF2	0.846916666666667
DIAPH3	-2.32914285714286
BUB3	-1.3065
GGH	-0.219666666666667
VPS35	0.4033
CNN2	-0.295916666666667
ASNA1	-0.30475
WDTC1	0.68075
AMAC1	null
HAS3	0.438333333333333
SLC1A6	-1.70966666666667
ZNF563	-1.928
C1S	5.4475
TCF7L1	-0.369875
OR10Z1	0.492
ME2	0.1956
C6orf151	-0.878125
KPNA4	-0.2502
GLO1	-0.202125
WDR61	-0.223333333333333
CD302	0.4445
SIRT7	1.05166666666667
C11orf59	0.55025
PKIG	0.21075
PPIL3	-0.03925
CCDC74B	-1.243375
ZNF528	-0.323
EFNA5	1.444
FCGRT	1.33025
NOL4	-0.00110000000000005
CCS	0.2215
LOC374491	0.051
MFSD7	2.9775
ZNF555	-0.8025
LIMS3	-0.7755
TSSC4	0.428666666666667
COL11A2	1.621
C1orf119	1.62766666666667
BPNT1	-0.518375
CHRNA6	1.0685
C1orf173	1.216
PLD2	0.51375
ORC1L	-2.4805
SASH1	0.3765
CDC14B	-0.24575
RLBP1L1	1.62833333333333
LDLRAP1	-0.3173
NAT8B	0.8825
HHEX	-2.249
LGALS7	-0.93275
PLCH1	2.059125
OR1M1	0.872
PRAMEF16	-0.14775
HECTD1	-0.6145
C14orf39	-0.278
TLN2	-0.0264
HDAC4	-0.858785714285714
SYCP2L	-3.608
GLRA1	0.153
RPS6	-1.59675
hCG_1757335	0.9105
KLHL1	-1.751
CTNNBIP1	1.691
SCAND2	-0.8555
HMGN2	-0.0093
YAF2	-0.47025
BRPF1	-0.84875
LIAS	-1.5815
CTA-246H3.1	1.30625
SAG	-0.53875
C20orf10	0.6495
HNRNPA2B1	-0.251166666666667
GADD45A	-0.517333333333333
MSH4	0.014
TMEM70	0.257
HIST1H2AM	1.527
C19orf26	0.175333333333333
C1orf50	-0.076
GNG3	-0.22275
FTO	0.61925
CALCB	-0.339
PPP3R1	0.606375
C15orf42	-1.668625
CCNJ	-0.5235
GNAZ	0.0521333333333333
PSD	-0.359666666666667
FAM57A	-1.28075
STIM2	0.862833333333333
DHX8	0.6115
MOGAT3	-0.52075
UBE3B	1.10283333333333
PLAT	-0.515
C6orf206	0.575
COPE	-0.4086
EIF3A	-0.71
C1QL2	0.8435
IQCE	-0.0971666666666667
KIAA0182	-0.0325
SLC22A7	-0.0374
PPFIA2	-0.036
ADAMTS15	0.8435
ODZ1	-1.3825
THBS4	1.92483333333333
ARHGAP1	0.7735
B4GALNT3	-1.0525
FCHO1	-0.423
LOC440456	0.36675
HOXD10	0.486333333333333
CXCR3	2.62716666666667
CHI3L2	3.553375
SRPX2	1.2985
ZNF132	-0.0591666666666667
UBAC2	0.162
RPL32P3	-0.4555
CBWD6	-0.5885
ST6GALNAC4	-0.035
KIAA0391	-0.387166666666667
LOC388969	1.23175
KRTAP5-8	-0.284833333333333
ZNF786	-0.4825
LYVE1	1.716
GPR144	-0.1465
APOH	-4.623625
TSC22D2	-0.339333333333333
PLCD1	-0.21025
FLG2	0.421
M-RIP	-0.4402
NDUFV1	-0.661
POLDIP2	0.486333333333333
RAB3GAP2	-0.357
RPSAP15	-1.9305
CLEC7A	4.87625
HSPA14	-0.675
TAAR5	0.259
FAM132A	-0.14925
