Hybridization REF	TCGA-A8-A08X-01A-21R-A00Z-07
POU4F3	-0.718
SDF4	0.237
ITGBL1	2.53033333333333
NETO1	-1.007375
TAP2	0.074625
ABBA-1	0.332416666666667
GNAI1	1.24175
VPS4B	0.50775
NOPE	-0.7994
GALNT6	0.963166666666667
SESN1	-0.432125
GBE1	-1.73166666666667
CLASP1	-0.0465
RASGEF1B	1.457875
ACOT11	-0.486214285714286
AFAP1	0.95625
OR2H2	0.5685
DPY19L2P1	-0.9705
DZIP1	-1.40725
SEC22C	0.4825
GPR161	0.411166666666667
RNF146	0.542
WDR74	-0.85475
GALP	0.417
PURA	1.00775
DNPEP	0.4085
RP11-78J21.1	-1.194
ERBB2	4.683875
FANCM	-0.538
NEO1	0.426666666666667
DDX3Y	-4.882
RPS3A	-0.08175
MXRA7	0.287642857142857
LGALS3	0.321
GLT8D1	0.0685
CFL2	-1.24333333333333
UPB1	-0.11475
NAP1L5	-1.2145
CLDN14	0.86725
DHX38	-0.4185
BTBD1	-1.0825
TARS2	-0.207833333333333
ABCF1	-0.2549
FCF1	0.4775
LRRC49	-0.889
GUCY1B2	1.4735
C1orf177	0.0271666666666667
SMARCA4	-0.681571428571429
LRP8	-1.25916666666667
TAGLN3	-0.50175
MRPL14	0.3445
TTRAP	-0.3125
ZDHHC20	1.31575
NFE2L3	-1.31525
KIAA1377	-1.178125
PALMD	0.2115
TMEM43	0.4545
TTL	-0.83075
STAT5B	-0.841
SSB	-1.116375
OR10H5	0.106
SLC22A13	-0.34975
AKAP3	0.248
TIMM23	0.246333333333333
OAS2	1.853
KIAA0423	0.23825
TRIM11	1.10066666666667
GLIS3	1.918375
TMEM50B	0.887666666666667
ARHGEF4	0.602875
DEGS1	0.0205454545454546
TBL1XR1	0.901833333333333
G6PD	-1.27025
SP140	1.3529
MUC17	0.155454545454545
NUDC	-0.6173
DNAJC5B	2.87983333333333
SCARA3	-1.46833333333333
CPA3	5.83716666666667
BCAT2	-0.502625
MFN1	0.0902
NRG3	-0.046
SNX11	0.30825
PLEKHH1	-0.302333333333333
GPR177	-0.0645
HCFC2	0.28275
TCAP	1.79675
MOCOS	-2.3145
C14orf93	-0.873
PRDM10	-0.135166666666667
SLC16A4	-0.56625
SRGAP1	0.2985
VIP	0.28425
DUSP27	1.3995
LILRA1	0.6752
MC2R	0.399
MGC24103	-0.893
MBTD1	-2.128
FUT11	-0.312
USP33	-0.6885
C15orf39	0.18375
MAP3K12	-0.735375
PAAF1	-0.864666666666667
BARHL1	0.296
FLJ16165	0.4435
PIWIL2	-1.58675
SYNE1	0.339083333333333
CMTM4	0.8305
TSPYL1	0.1945
GUF1	-1.09783333333333
TMEM157	0.3955
WDR44	-0.0695
HIST1H3C	-0.089
DKFZp666G057	-0.284
RNPEP	1.0045
GAS2L2	0.1775
ADH4	-4.126
GRPR	-0.238333333333333
FBXL17	1.13025
ZBTB10	0.74975
Gcom1	-0.320222222222222
HTRA1	1.78
ZNF585A	-0.469166666666667
SLC26A2	1.3325
OTOP3	0.292833333333333
WISP1	3.18133333333333
ATP2B4	0.2105
FLJ10769	-0.213
CRAMP1L	0.022375
CHST12	-0.02725
RAB22A	0.401833333333333
TARDBP	-0.46
STAU1	0.3375
CRB3	2.04716666666667
MIG7	-0.45525
CHMP1A	-0.246
ZNF160	-0.70225
B3GALT6	-0.05475
BARX1	-0.719833333333333
C6orf167	-1.0828125
NXNL1	0.731
DHX29	0.243125
HADHB	-0.285
PLXNB2	0.8535
ILDR1	-0.88075
SLC15A3	3.014
GAS2	-3.78516666666667
C20orf69	0.02525
NUMB	-0.018
TNIP1	0.2085
MESP1	2.88516666666667
PSKH1	-0.1245
NSFL1C	0.2245
RHOG	0.163
HEY1	-2.267
KNG1	-1.8325
ITGAX	2.2089
LIN9	-0.0241666666666667
CANT1	0.4515
XRN1	0.482928571428571
CCDC96	0.5495
HEATR6	-1.42166666666667
GNG7	0.7345
RUNX2	1.1934375
SOX1	0.2018
FCRL5	3.7306
ZNF99	-0.3395
FAM9A	1.45
SNX22	0.667333333333333
MBNL3	-0.985833333333333
ODC1	-2.1364
ADORA2B	-1.52566666666667
NR2F6	0.296
ZFYVE16	-0.852388888888889
SYNJ2BP	0.3357
POLE	-0.801
E2F2	0.19075
THRA	-0.8705
PTGES2	-0.664166666666667
HIP1R	0.550833333333333
TMUB1	-1.13
ENO3	-1.928
RSPH10B	0.7835
CXorf39	0.850125
IRGC	0.10925
GPR109B	-1.48275
FLJ13305	0.1105
LCE3A	-0.682
TNFRSF18	0.587833333333333
DET1	-0.25625
TRPM3	-0.319727272727273
C16orf79	-1.8145
FECH	-0.0251666666666667
RAP2A	-0.0713333333333333
CRIP1	1.97633333333333
AZIN1	0.80425
SLC7A7	4.16475
IL10RA	1.8404
TMEM64	-1.15975
CDC42EP4	1.0307
C16orf58	-0.112
ARG2	-2.44525
POU5F1P4	-4.275
FAM62B	-0.020875
DNAH8	0.3482
ASH2L	-0.439875
TSLP	-1.50366666666667
CNTNAP5	0.041
TMEM16C	-0.1535
IFNA14	1.209
SLC1A3	1.921875
CABYR	1.2585
BCL7B	-0.4146
NUDT13	-1.567
C13orf28	0.20225
C1orf53	-0.5305
ARL6IP4	-0.2836
RPL35A	0.923
EMR3	0.791
RAB40C	0.346
SLC41A1	-0.135333333333333
LRCH1	0.06625
LY6G5B	-1.494
FAM124A	0.475642857142857
MGC10981	-3.9665
CLIP3	0.2851
MAP4K2	0.1065
CHIC1	-0.56275
SULF1	4.73183333333333
C20orf30	-0.327214285714286
PRDM5	-0.029625
ELOVL1	0.4015
C11orf48	-0.84725
SLC39A10	-0.4235
KCNV1	2.0415
ACP1	-0.692333333333333
ZMYM2	0.217
B3GNT6	-0.0521666666666667
C9orf69	-0.2735
C2orf15	-0.4655
C20orf166	1.1715
HSP90AA6P	-0.114
EDG7	-0.6185
NEURL	-1.503
LPL	-0.176166666666667
CLEC2D	-0.292785714285714
GRRP1	1.12483333333333
CD8B	-2.7404
HIST1H3D	-0.659833333333333
SLC6A12	0.92575
FAM27L	-1.589
CD84	2.6513
RASA1	-0.1765
PHKG1	1.776
MAGEA11	-1.5495
IMPA1	-1.7507
NPM3	-0.7175
RARRES1	5.10375
SH3BP1	0.49525
B3GNTL1	-0.348
ARPC5L	0.101666666666667
KLHL26	-0.63975
SIM2	-1.664
GJC1	0.816
C20orf194	0.63275
EXO1	-0.9015
SLC2A2	-2.06583333333333
LOC285074	-0.15375
LRG1	-2.6935
KIRREL	0.6445
PIK3R1	1.66592857142857
C4orf34	-0.042
MAF	-0.331055555555556
ADCY4	3.0705
ZMIZ2	0.9742
SLC46A3	1.7725
STAMBP	0.408166666666667
CCDC16	-0.127
MS4A12	0.0345
TCF20	0.3375
LRRC46	-0.19175
C20orf152	1.44525
MRPS6	-0.4145
ABCB11	-0.143
KCNC2	0.309833333333333
CDH19	-1.95283333333333
C9orf123	0.6125
SSH3	-0.306125
LDLRAD1	-2.89675
CCBE1	0.12325
ZNF135	-0.214125
TAAR1	-1.554
WFDC12	0.9335
CCDC42	0.127166666666667
FLJ12529	-0.52875
PER1	-0.700666666666667
TIMM50	-0.2795
SMARCAD1	-0.6225
FAM26C	-0.505
TP53TG3	-2.08616666666667
SH3RF1	0.6464
LMCD1	2.07675
GPR63	0.2495
FLJ21986	-2.21425
AIFM3	-0.369
MICAL1	-0.381
BLZF1	0.397166666666667
IQCA	1.17683333333333
PCDHGC3	0.0595
SAC	0.90925
BCL6B	2.3155
DDO	-1.269
MARCO	4.28425
DCHS1	1.048
C1orf170	-0.209333333333333
CD200R1	0.711333333333333
C22orf15	-0.181
SEPT11	-0.608
ADNP	0.192
UST	-0.1564
C13orf34	-0.437666666666667
RFFL	-0.214142857142857
APBA3	0.171
C2orf60	-0.679625
CUTL1	0.1681
PMS1	-0.741875
ZNF689	-0.6025
EIF3E	0.359666666666667
IL9	0.236
RPL31	-1.207375
LY9	1.81766666666667
ATP2B3	-0.174
KDELR2	0.430833333333333
TFCP2	-0.39375
NLRP12	0.3915
FLJ45422	-0.03425
TLE4	-0.2899
ZNF570	-0.32
FLJ43806	-0.993
TLK2	-0.456
CIR	-0.32
MARS2	-0.27
COL24A1	0.87175
SDF2L1	-0.1115
HIBADH	0.0115
IGFBP3	-1.77142857142857
C12orf23	-0.105125
PSPC1	0.00124999999999999
C20orf43	0.1785
TRAV20	0.657
ARHGAP24	0.549125
KIAA1975	-0.9465
C1QA	3.5178
DNTT	-4.313
C10orf6	0.0368333333333333
C11orf41	0.41375
HNRPF	0.158625
COL11A1	7.04433333333333
UBAP2	1.23633333333333
CDKN2AIPNL	-1.973
C20orf174	3.36025
SPRED2	0.46775
PLA2G12A	-0.696166666666667
ICEBERG	-2.5346
SCN10A	0.799
C11orf65	0.2185
GBP5	4.98975
PITPNC1	-0.170666666666667
POU3F3	1.1675
NCOA7	0.621
LIN7C	-0.5462
LOC348840	-1.8135
NKX2-2	0.126
ANKRD13D	-0.0115
LOC123688	1.299
FUT2	3.11333333333333
TAAR8	0.3035
FZD4	-0.161833333333333
PNMA3	-0.195333333333333
OR4L1	0.707
WIT1	-0.911
EXOC3L	1.33825
ATPBD4	-1.5842
KRBA1	-1.08325
UBXD6	-0.4465
HOXB7	-0.135785714285714
C7orf23	-0.375
UNQ338	1.41425
STAB2	1.49675
CDC20B	0.3845
IRF9	1.42625
CENTG1	0.448916666666667
TNPO2	-0.57825
MCPH1	0.0827500000000001
BMS1P5	-0.95725
SLC26A7	1.8605
HIST1H3J	0.89925
C9orf3	0.7163
LBH	1.568625
MYO1D	1.136
PTDSS2	-0.4315
NFU1	0.48675
DEPDC4	-2.0005
WNT7B	2.5985
GLP2R	-0.272166666666667
SETD4	-0.1797
DYNLT3	-1.4324
FKBP11	1.70483333333333
SESTD1	0.515666666666667
FLII	0.56475
RPS16	0.1255
CHPF	0.6135
CSNK2A1	0.110833333333333
SUMO1P1	-0.5615
FKBP6	-1.628
ZNF214	-0.8985
TWIST1	0.75
DDX56	-0.0523333333333333
TRAM1L1	0.442
EPO	-3.0375
MRPS18B	-1.055
ZNF682	-0.734666666666667
RPL14	-0.329833333333333
MAFF	0.52625
LOC51136	-1.17525
LY96	1.53575
DDX20	-0.58925
ABTB1	0.6255
ARL5A	0.2272
CCT6A	-0.22725
HEPACAM	-1.60333333333333
EHHADH	-1.03466666666667
RBAK	0.7735
CGB1	0.3025
ITGB5	1.0461
YIPF3	0.8985
FKBP2	0.35
NR1D1	-0.4142
TMEM110	1.445
NEK2	-0.455166666666667
PRAMEF8	-2.86725
C20orf52	-0.645666666666667
PCDHGA3	-0.525
VWA3B	0.2875
NDUFA5	-0.5885
THAP9	0.01125
FLVCR2	0.481833333333333
AP1S1	-0.856375
SMAD6	-0.9585
SAV1	0.32725
SAT1	2.226375
ZNF251	0.462875
ADAMTS7	0.8985
RPP38	0.6
C1orf211	-1.042
YPEL2	1.0899
RBMS1	0.23475
ZNF445	-0.245
NRXN2	0.0938333333333333
PGBD4	0.23175
UGT2B28	0.6175
WBSCR16	-0.5502
NLRC3	0.683
ASTL	0.412
ST6GALNAC1	-3.17275
ZADH2	-0.9105
MLLT4	0.425166666666667
ARL6	-0.722333333333333
MEF2C	1.60775
CBFA2T3	-2.036
AFF3	-0.470142857142857
COG7	-0.744
MYB	-2.96033333333333
PLXNA3	0.2675
XRCC2	-1.43033333333333
MMS19	-0.267625
ST8SIA5	-0.719625
CHPT1	-1.7565
KIAA1712	-0.672875
OR6X1	4.933
ACTR3	0.29325
UGCG	-0.175666666666667
OR4P4	0.506
ZAP70	-2.25975
LPP	1.81825
ZNF485	0.82225
PTPRCAP	1.002
IL12RB1	1.2405
ATRX	-0.1662
CHST8	-2.347125
C14orf109	0.33825
ARV1	0.17525
NMB	0.216857142857143
COX5A	-0.676
EIF6	-0.45675
MPPED2	-1.7065
SEMG1	-1.877
CHRDL1	-0.4835
TRAF3IP2	1.23025
WNK2	0.00528571428571429
LILRA4	3.30116666666667
LAMA2	3.2945
PXT1	0.97
RLBP1	-2.93025
CD300C	0.36425
SLTM	-0.615
FLJ10404	-0.5156875
APOBEC3D	1.34183333333333
RENBP	0.630833333333333
ATXN7L1	-0.110875
NID1	0.73325
TUBGCP3	-1.220875
ITIH5	0.552444444444445
CCDC110	2.226
C8A	-2.605
MGC87042	-1.56225
HOXC13	0.9565
TFDP2	-0.8485
HCP5	1.424375
POLI	0.19975
UCN	-0.946166666666667
ZNF764	-0.156166666666667
C8orf45	0.5595
FHL3	-0.135
SPATA5L1	-1.09225
MMRN2	2.91366666666667
NDST1	0.529833333333333
COL20A1	0.2645
ZNF248	-0.358166666666667
PELP1	-0.676166666666667
MBL2	-2.129
RNF41	-0.04225
C5orf24	0.187875
THOC5	-0.338875
SERINC3	0.31275
RP11-151A6.2	-0.32075
CDCP2	-0.72625
HIST1H2AA	0.48675
C11orf75	1.18116666666667
FKBP7	0.10075
DDOST	0.097
GPNMB	2.27216666666667
TTF2	-0.749666666666667
KCNT1	-0.0392
SLC39A14	-0.85775
NGRN	-0.1284
GPR137B	2.2535
MECP2	0.06325
PSMA1	-0.68025
C16orf73	-4.8475
TMEM60	0.00466666666666667
CSN3	-1.3975
NOS1	0.136166666666667
RAB7L1	0.995
YBX2	1.5345
KIAA1166	-0.058375
FUBP3	-0.523333333333333
ABCG1	-0.0165
ACACA	-0.488
ARL11	0.8726
ATOH1	-0.024
ODF1	-0.120666666666667
CREB3L3	-2.01433333333333
TMEM127	0.930571428571428
DSCAML1	-0.641
PLN	2.9165
LYPLA1	-0.454666666666667
PRDM9	-0.8575
SASP	-0.41225
PLUNC	-0.0906666666666666
INTU	-0.4095
HISPPD1	-0.8455
LNPEP	-0.275166666666667
YARS2	-0.849333333333333
APCDD1L	-1.721
ZCCHC4	-1.4203
FBXO22	-0.958833333333333
TTLL13	-0.499
ZNF669	0.2695
PTGDR	2.89575
DDX27	-0.27675
KIAA0409	-0.918
GJB6	0.58775
ASB8	0.5315
PLP2	0.698333333333333
MEPE	0.253
OR10J5	-0.1925
KRT222P	-0.926
COQ7	-0.343833333333333
C1orf101	1.16425
RERG	-1.2681
CHMP5	0.59625
THAP11	0.031625
ZNF43	-0.710666666666667
ZRANB3	-0.595333333333333
KRT13	1.68
MRPL19	0.271875
RBBP9	0.036125
SPATA17	0.562125
BXDC5	-0.374833333333333
PAFAH1B1	-0.0271666666666666
MAGEE1	0.35975
OSTF1	0.24725
KIAA0323	-0.843083333333333
TXNDC13	-0.0673333333333333
CNTN4	1.668375
LCE1B	-0.776
UNQ501	0.27625
ZNF154	-0.438
C3orf64	0.524
SYT5	0.1161
PON1	-0.1544
FLJ10357	-0.331875
ATP4A	-0.7825
GNPDA1	-0.717166666666667
MGAT1	1.39533333333333
C14orf121	0.713
SLC35B2	0.4905
MIER3	-0.511666666666667
CHEK1	-2.20975
ZNF8	-0.648333333333333
TXNDC1	-1.19633333333333
CKB	-0.1124
RTN3	0.207142857142857
FZD2	-0.913
PART1	-0.113125
PSMB6	-0.8325
PCDHB8	-1.684
PHC3	0.1541
PPP1R8	-0.331666666666667
NOVA2	1.6555
TNFRSF11B	-4.363375
GOLPH3	0.523166666666667
UBLCP1	-0.333
SUHW3	-0.517
TTLL1	0.87325
OPN4	-0.12
OR13G1	-0.089
ZPBP2	0.4376
HSD17B11	-1.117875
C9orf50	0.09
DHDDS	0.025
CTSW	1.6152
NEFM	-1.8975
MRPL28	-0.75
SYN1	0.564833333333333
PIGV	-0.409333333333333
ZIM2	-1.43175
APBB1	-0.0891666666666667
SND1	-0.7845
C1orf123	-0.286333333333333
CHD3	-0.12275
BHLHB8	0.13025
RNASE2	0.2235
BCAP31	0.576125
SLC25A44	0.381833333333333
CHD6	0.1194
PIB5PA	1.09361538461538
SELS	0.757
LOC541471	0.35725
FAT2	-0.087
ZNF81	-0.3425
OR4C16	-0.162
FLJ10081	-0.7304
LRRC4	1.149
CS	0.0455
N4BP2	-0.632
IGFBP7	1.9265
ZNF318	-0.0580833333333333
NDNL2	0.467125
ZNF609	-0.204875
SIRT4	0.40525
EXOSC10	-0.3695
ECE2	0.362833333333333
OVGP1	0.121
GTPBP3	-0.462
PACS2	0.371
C19orf36	-1.39383333333333
ARL4C	1.148625
ATG4B	-0.5415
UBQLNL	-0.42475
RHOXF2B	-3.218
PLEKHG2	-0.886
GALR1	0.089
AQP4	-0.0786666666666667
HDAC7A	-0.2305
DCUN1D3	-0.144
OR8A1	0.306
CCRN4L	0.17225
CBR4	-1.105
KIFC1	-1.26466666666667
SLC7A14	-1.44116666666667
LHX5	0.5265
TRPC7	-0.054
LPXN	0.08575
SERPINA1	-1.933625
RPS13	-0.9998
BPIL3	-0.2605
PRKAA1	-0.44475
FADS2	0.8415
ENAH	1.0639375
PRO1768	-0.262
APBA2BP	-0.807
LIPH	1.1215
C3orf33	-0.6325
RCC2	0.218857142857143
ALDH1A2	-2.8806
RNF103	1.3965
AHCY	0.152125
ALG12	0.571
CCL17	0.8765
ZNF543	-0.8095
ESRRG	0.6484
CNGA1	1.8785
RDH5	-1.2745
OTX1	1.6785
PTGFR	-1.59483333333333
CDR2	0.8435
SELE	1.9815
NLGN2	-0.896666666666667
EXOSC9	-0.92525
ZNF566	-0.0991666666666667
KLRC2	-3.6035
GPR12	1.6565
KIAA0196	0.35725
PDRG1	-0.00600000000000001
SSR3	0.214642857142857
MSI1	-0.689
CST9	-1.726
CC2D1A	-0.223875
PLAGL1	0.2155
ZNF778	-0.398
RNF2	-0.382125
KLF6	1.725
THBD	0.698833333333333
tcag7.1314	0.32625
NR5A1	0.220333333333333
ABCD2	1.2105
DNAJC7	-2.7175
CLEC4C	0.2155
TM2D3	-0.171875
CCDC4	0.201
PLAC2	2.36775
DCD	7.455
FAAH	0.915125
POLA1	-0.359166666666667
TM7SF2	0.751625
FLJ39822	-1.89083333333333
FLOT2	-0.245125
MAP4K1	0.141166666666667
SRP68	-0.198875
C21orf74	-0.7395
ARPC5	0.998
LOC126075	1.79
HECW2	0.04475
ZDHHC4	-1.3985
ANKRD42	0.7765
PDE9A	0.223833333333333
ABCA8	-0.72575
NDUFS2	0.5765
UBR5	-0.583375
BTBD16	-2.36025
LOC554174	-0.509
ZNF20	0.3775
KIAA1843	-0.725
WDR17	-1.041875
C15orf33	0.8115
RNF113A	-0.2935
CAMKK1	0.1895
CLCN2	-0.5455
ANXA6	-2.076
LOC340069	-0.539
EMID1	-0.74175
DPM3	0.502833333333333
ELA1	-0.1775
SLC25A13	-0.511
KRT24	0.25275
SMPD1	-0.0823333333333333
TH	-0.06525
COL6A2	1.53642857142857
ANKS1B	1.0925
GPR126	-1.3049
ZC3H12A	0.101833333333333
TMEM47	0.5065
C2orf51	-0.104166666666667
C1orf88	0.125166666666667
HSF2BP	0.05525
AKAP10	0.19325
RPAP3	-0.3865
KLHDC8B	0.885
STOM	0.0525
MUPCDH	0.2115
C10orf72	-0.066625
PLEKHA3	0.0214166666666667
TCP11L1	0.3835
CWF19L1	-0.28175
SPEF1	0.320230769230769
YSK4	0.1365
ELN	1.5213
SAMD8	-0.2265
MPI	-1.75483333333333
MEPCE	0.1732
ABCC3	-0.408125
NANOGP1	-1.402
KCNK17	0.56
HLA-DMB	4.31216666666667
RRAGA	1.07675
ANGEL1	-0.09875
RBM32B	0.3225
CPN1	-2.85775
MGC52282	-0.1986
HLA-A	1.50725
OR9G4	1.1885
EDNRB	-1.688875
SCD	-0.2595
C14orf80	-0.409833333333333
BAGE2	-0.021
RABL4	1.254
RCVRN	-0.983
SHANK1	0.46
NLRP7	-1.2845
CD226	1.29675
STAT3	0.46225
SYNJ2	-0.8051
TPCN2	-0.205666666666667
WDR36	-0.964083333333333
MBD4	-0.16825
ROBO1	-0.544
ST3GAL6	-1.9585
SLAMF8	3.62016666666667
ATN1	0.3225
GPR141	0.86325
KRT36	-0.5365
TPH1	-1.123
DDX52	-0.0435
ZSCAN29	-0.0393333333333333
TRPT1	-0.446
DPEP3	0.79325
DENND4A	-1.09225
TSPAN16	0.373
PTCHD2	-0.8175
LOC145814	-0.7525
CAP1	0.719666666666667
EIF5A2	0.3051
NT5DC3	-1.114875
SEPT9	-1.504375
SEZ6L2	-1.037875
EGFLAM	2.943
VPS11	0.067375
NDUFB5	0.1555
CIDEA	0.5385
IER5L	1.5495
N6AMT1	-0.7055
FAM83C	-0.153
OXR1	0.904583333333333
IRX1	-0.1325
DGKB	-0.540166666666667
GCN5L2	-2.2635
MIR16	0.279375
FBXW9	0.1275
WDR4	-1.2155
PDC	0.379
VPS33B	-0.45425
HEXB	0.2085
FLJ32214	0.8615
TCEB3	-0.1475
CRLF1	-3.363
ABI3BP	0.94925
C8orf22	-3.99225
PYCR1	0.280625
KIAA1706	-0.05275
CDK5R2	0.7245
WAS	1.0735
C12orf60	-1.988
CCBL2	-0.437125
MADD	-0.155
C5orf34	-1.52075
WDR42A	0.5158
KLF12	0.00137500000000002
HSPA1A	-0.15875
ITM2C	0.091
DAPK2	1.28166666666667
LOC442590	-0.748
SUMF2	1.2145
CENPA	-0.939846153846154
TMED5	-0.0705
CDH6	-1.3857
BRP44	0.953125
THG1L	-0.86375
GABRA2	-2.293
C14orf166	-0.323
MYL1	-2.321
TNFSF18	0.42
PAP2D	-1.74733333333333
PPIB	-0.07725
KLHL4	-0.876
SFN	1.09116666666667
CCDC127	0.394
FRAP1	-0.22325
GOLGA5	1.054
SDCCAG1	0.05125
MGC21675	-0.702
C10orf95	-1.13075
KIAA1345	-0.9055
C1orf163	-0.423
LACE1	-0.446166666666667
OR10K2	-0.0865
CENPN	-1.66844
TMED2	-0.0965
UGT1A6	-0.6705
ANG	-1.12175
U2AF1	-1.16633333333333
CASC2	-0.476166666666667
NMT2	0.081
OSGEPL1	-0.352875
DFNB31	-0.903
SLC6A20	1.774125
DKC1	-0.285
FXYD4	-0.85225
WDR64	1.0755
MGC5590	0.6145
CREBZF	-1.38033333333333
DAZ1	-0.45125
PRPSAP1	-0.82625
GCHFR	-0.34125
TTC7A	0.241
LOC196993	-0.47325
UBD	2.16733333333333
S100A1	0.77225
RPL6	0.135833333333333
DNAJB6	-0.2729
NAGS	0.0685
C2orf58	-0.3565
KERA	1.42766666666667
MT1X	-0.9866
UBE2B	0.1062
KEAP1	-0.4625
MST1	-2.5935
OMA1	0.225
ABLIM2	1.33325
BCL2L13	-0.16125
JAZF1	0.223166666666667
TMEM63B	0.4275
S100A8	2.9641
ARFIP2	-0.3175
UROS	0.2285
KHDRBS2	-1.4945
POLQ	-1.90325
SOAT1	-1.235
SPAG4	0.25475
MRPS30	-0.673166666666667
LOC494141	0.12575
OR2T11	0.19
ORAOV1	-0.8227
ZNF184	-0.260666666666667
TCEB3B	-0.0036
ADAM21	-0.3625
GDPD1	-0.1305
SPINLW1	-0.0367500000000001
PRR14	-0.18
KCTD9	-0.485
NUDT3	-0.1425
KIAA1822	1.0608
HIST1H4K	-0.841
DFNA5	-0.238
GABPA	0.3095
C14orf44	-0.051
POLB	-0.76125
PTAR1	-0.737
SEC31A	0.8319
TRIM58	-2.3425
TAS2R14	-0.4565
VPS8	0.85225
H1F0	0.190166666666667
PRKCB1	-1.9575
UGT2A1	0.3455
TOR1B	0.01775
LSS	-0.09075
C2orf19	-0.153
HNRNPC	0.186714285714286
TMEM100	-1.93266666666667
LOC116349	0.317
OR51M1	0.4455
CCDC142	-0.4185
ISG15	0.396125
ZCCHC14	0.015625
CREBL2	0.070625
TGDS	-1.8245
DC2	-0.0865
CACNA2D3	-2.17571428571429
ZNF429	-0.978
LYPD6	-0.655666666666667
SUCLG1	0.1795
OR51I1	-1.0095
MAGEH1	1.51025
PRPF40A	-0.34
SMR3A	5.458
SPINK2	-0.56475
THAP2	1.1005
NPY5R	-0.840625
IRF4	1.785375
SPESP1	-1.92733333333333
OR10S1	-0.0665
DTD1	-0.36775
TUBE1	-0.99025
DDX19A	-0.961
PDPN	0.474125
TMEM34	0.0700833333333334
MGAM	0.47
COL3A1	5.65222222222222
GFM2	-1.1539
OR5A2	0.5275
PSG9	0.58175
ARHGEF11	0.1325
IVNS1ABP	-0.12225
SIGIRR	-0.00924999999999997
DUSP19	-0.91225
DNAJC14	-0.1647
ACSS1	0.148
IL1RAPL2	-0.064
C4orf30	-0.897
SEPT4	1.79625
LANCL3	-0.62475
SPAG17	-0.477
PRDX3	-0.689125
HNF1A	-1.564
P4HA2	0.0205
RFWD3	-0.521666666666667
MOV10	-0.33475
DNAJA5	0.731214285714286
LOC729440	-0.28925
LOC200383	0.00699999999999999
SMC2	-1.17775
MIXL1	-0.139166666666667
TMEM9	0.4025
FAM86A	1.1705
ZNF174	-0.3086
MYH14	-0.6345
CCR8	0.921
VPS37C	0.0268333333333333
GPATCH1	0.5095
B3GNT8	1.883
TBX4	-0.912
CNR2	0.408666666666667
PCDH1	-0.196
C5orf29	2.888875
OCIAD2	0.36
PLCG2	2.05525
KIAA0247	1.899375
HRH3	-0.0867
CAPN13	2.44525
CCR1	0.2131
MGC15523	0.421611111111111
UVRAG	0.0783333333333333
DNAJA2	-0.826833333333333
ITGA2B	-0.907666666666667
CLDN5	3.157375
PTPRN2	-2.07914285714286
ZNF512	-1.28783333333333
PSAP	1.31935714285714
CCDC140	-0.453
LRRC55	0.58625
CYP26C1	0.1385
C8orf47	2.32825
LYN	0.6575
DUSP6	-0.77
TGFB3	2.76
ELK1	0.0692
PCDH11Y	-0.0113333333333333
HGD	-3.26975
C17orf58	-0.80825
MYO3A	0.4865
SERPINE2	-4.28816666666667
AARSD1	-1.228625
C14orf73	-1.74325
ADAM33	0.836
ZNF491	-0.2875
MAPK6	-1.27533333333333
TCN1	-0.935
SLC24A6	0.838
UBE2R2	0.71825
H1FNT	0.51625
TATDN2	0.425833333333333
LILRB1	2.61725
P2RY5	0.9855
NUCB2	-0.21075
C2orf37	0.108
SNX27	0.878666666666667
MTA3	-0.323875
FOXO4	-0.16225
ID4	2.18966666666667
SOX5	-1.9785
PXMP3	0.356875
OR52M1	0.4975
SFT2D3	0.132875
INA	-3.005
MCOLN1	1.113
NFIX	2.0229
CLEC14A	4.85616666666667
HIBCH	-0.728333333333333
PLA2G5	1.6005
TIMM10	-0.369666666666667
MED17	0.2355
COL4A4	0.865
TPP1	0.696166666666667
GJA3	-0.556833333333333
TMPRSS5	-1.9355
AADACL3	0.7915
DNMBP	-1.92175
ENPP5	1.88866666666667
NQO1	-2.128
ZSCAN2	-0.61225
SEC24C	-0.3625
GTF2A1L	2.4785
AXIN2	0.2311
FAM33A	-1.07925
C16orf13	-0.250375
SPNS2	1.2965
TAF1	0.396
AP1G2	-0.191166666666667
RBM42	0.209
HCN2	1.18333333333333
EFHB	-0.259333333333333
RUSC1	-0.0543333333333333
GRIK5	0.1955
USP21	0.4015
ATAD3C	1.038
ORMDL2	1.401125
PRSS7	-3.23925
PSAT1	-1.537
FLJ13195	-1.22933333333333
TBC1D1	0.685333333333333
IFNG	3.17075
OTOS	0.638166666666667
ZNF773	-0.715666666666667
EMD	-1.29275
RETN	-0.123
CCL8	4.7275
APH1A	-0.090875
COX18	0.299125
GTF2IRD2	-0.268
CCDC82	-0.410333333333333
PAFAH2	0.3003
NPEPL1	-1.0926
RP11-114G1.1	0.144
TP53INP1	1.356375
ZNF300	-1.87733333333333
FOXL2	-3.00525
LARP2	0.0189166666666667
LATS1	0.05875
HTR6	-0.3345
SPOCK2	1.16233333333333
RNF144B	2.23966666666667
HTATIP2	-0.83
MGC10334	0.2685
CENTA2	2.313
FGF2	-2.14325
FXYD7	-0.1755
PHYHIPL	-2.402625
GPR34	5.22775
DDX6	0.315333333333333
OR10W1	0.9875
LHFPL1	-0.3275
ZNF313	-0.236785714285714
VPS28	0.35375
AP3M1	0.0402
