Hybridization REF	TCGA-A2-A0EW-01A-21R-A115-07
TTLL13	-0.119
ZNF669	-0.852
PTGDR	2.817
DDX27	-0.2715
KIAA0409	-0.151
GJB6	0.15925
ASB8	0.8415
PLP2	-0.704833333333333
MEPE	-0.06775
OR10J5	0.5445
KRT222P	1.82825
COQ7	0.0698333333333333
C1orf101	2.33325
RERG	2.9726
CHMP5	0.53625
THAP11	0.438125
ZNF43	0.410333333333333
ZRANB3	-1.1335
KRT13	3.557625
MRPL19	-0.355875
RBBP9	-0.5945
SPATA17	0.355625
BXDC5	-0.179166666666667
PAFAH1B1	-0.5705
MAGEE1	-0.117
OSTF1	0.41225
KIAA0323	-0.04875
TXNDC13	-0.591833333333333
CNTN4	2.271875
LCE1B	0.0635
UNQ501	1.081
ZNF154	0.456
C3orf64	-0.0575
SYT5	0.0792
PON1	-0.0538333333333333
FLJ10357	0.542875
ATP4A	-0.693
GNPDA1	-0.216333333333333
MGAT1	1.44783333333333
C14orf121	-0.00125
SLC35B2	0.38475
MIER3	0.514166666666667
CHEK1	-4.871875
ZNF8	-0.159166666666667
TXNDC1	-0.4815
CKB	-0.8435
RTN3	0.808428571428571
FZD2	-1.173
PART1	0.783875
PSMB6	0.2885
PCDHB8	-0.3505
PHC3	0.2974
PPP1R8	-0.988666666666667
NOVA2	2.06083333333333
TNFRSF11B	-2.09525
GOLPH3	0.809333333333333
UBLCP1	-0.69275
SUHW3	-0.78775
TTLL1	0.4745
OPN4	0.9335
OR13G1	0.032
ZPBP2	-0.410333333333333
HSD17B11	-0.6605
C9orf50	-0.139
DHDDS	0.271142857142857
CTSW	1.0884
NEFM	-0.2625
MRPL28	-0.23225
SYN1	1.04566666666667
PIGV	-0.1805
ZIM2	-0.406
APBB1	1.25916666666667
SND1	-0.358
C1orf123	0.234
CHD3	-0.16525
BHLHB8	0.1235
RNASE2	1.0055
BCAP31	0.543
SLC25A44	0.247666666666667
CHD6	-0.0888
PIB5PA	2.61353846153846
SELS	0.15325
LOC541471	-0.635
FAT2	0.9405
ZNF81	-0.2415
OR4C16	0.6015
FLJ10081	0.306
LRRC4	-0.518
CS	-0.711166666666667
N4BP2	-1.068125
IGFBP7	2.385
ZNF318	0.0656666666666667
NDNL2	0.42725
ZNF609	0.201125
SIRT4	0.2425
EXOSC10	-0.2015
ECE2	-0.113083333333333
OVGP1	0.33725
GTPBP3	-0.6055
PACS2	0.9302
C19orf36	0.1155
ARL4C	0.328125
ATG4B	-0.339875
UBQLNL	-0.02275
RHOXF2B	-3.4715
PLEKHG2	-0.9955
GALR1	0.3475
AQP4	0.333333333333333
HDAC7A	0.7815
DCUN1D3	0.31475
OR8A1	-0.0275
CCRN4L	0.01075
CBR4	0.071
KIFC1	-2.8075
SLC7A14	-1.32
LHX5	0.633
TRPC7	0.0955
LPXN	-0.66275
SERPINA1	-1.938
RPS13	-0.037
BPIL3	-0.1965
PRKAA1	-0.90575
FADS2	-1.5789
ENAH	0.01575
PRO1768	-0.864
APBA2BP	0.41575
LIPH	2.533
C3orf33	-0.345
RCC2	0.197428571428571
ALDH1A2	-2.5043
RNF103	1.93825
AHCY	-0.963375
ALG12	-0.1575
CCL17	2.5405
ZNF543	1.18183333333333
ESRRG	2.2706
CNGA1	1.4765
RDH5	1.90833333333333
OTX1	-1.3302
PTGFR	-0.456
CDR2	-0.3765
SELE	4.57775
NLGN2	-0.754
EXOSC9	-0.902
ZNF566	0.226833333333333
KLRC2	-3.575
GPR12	0.664
KIAA0196	0.1465
PDRG1	-0.1285
SSR3	-0.593142857142857
MSI1	-0.5195
CST9	3.3835
CC2D1A	0.316625
PLAGL1	0.209055555555555
ZNF778	-0.497
RNF2	0.709
KLF6	2.5825
THBD	3.78966666666667
tcag7.1314	1.1025
NR5A1	-0.139333333333333
ABCD2	1.20175
DNAJC7	-1.63475
CLEC4C	0.3445
TM2D3	0.68075
CCDC4	-1.038
PLAC2	-2.291
DCD	0.028
FAAH	1.93225
POLA1	-1.24216666666667
TM7SF2	0.1765
FLJ39822	0.796
FLOT2	0.42
MAP4K1	0.0296666666666667
SRP68	0.511625
C21orf74	-0.6915
ARPC5	0.143
LOC126075	1.48225
HECW2	0.612875
ZDHHC4	-0.25025
ANKRD42	0.9837
PDE9A	-0.105666666666667
ABCA8	3.246
NDUFS2	0.13425
UBR5	-0.789
BTBD16	-3.1245
LOC554174	0.846
ZNF20	1.454
KIAA1843	-1.27
WDR17	-0.56575
C15orf33	1.453
RNF113A	-0.329
CAMKK1	-0.2595
CLCN2	-0.40825
ANXA6	-0.147
LOC340069	0.2165
EMID1	1.4495
DPM3	-0.5735
ELA1	-0.386
SLC25A13	-1.3309
KRT24	-0.60525
SMPD1	0.892
TH	-0.189
COL6A2	1.9465
ANKS1B	0.886
GPR126	-2.37
ZC3H12A	1.4335
TMEM47	1.40916666666667
C2orf51	-0.313333333333333
C1orf88	2.1655
HSF2BP	-0.3695
AKAP10	-0.14275
RPAP3	-0.6595
KLHDC8B	1.164
STOM	1.2113
MUPCDH	-0.005625
C10orf72	0.1725
PLEKHA3	0.813083333333333
TCP11L1	-1.01775
CWF19L1	0.099875
SPEF1	1.61630769230769
YSK4	0.1225
ELN	3.728
SAMD8	0.6205
MPI	-0.663666666666667
MEPCE	0.2482
ABCC3	-1.331125
NANOGP1	-4.181
KCNK17	0.32975
HLA-DMB	4.45183333333333
RRAGA	1.17975
ANGEL1	-0.19825
RBM32B	0.0145
CPN1	-3
MGC52282	-0.0616
HLA-A	1.9355
OR9G4	0.2165
EDNRB	0.593375
SCD	-0.916928571428571
C14orf80	-1.01416666666667
BAGE2	-0.6865
RABL4	0.3935
RCVRN	0.7095
SHANK1	0.0425
NLRP7	-3.336
CD226	1.56625
STAT3	0.7966875
SYNJ2	-0.8713
TPCN2	0.556166666666667
WDR36	-0.96225
MBD4	-0.35475
ROBO1	-1.0558
ST3GAL6	-2.506
SLAMF8	2.517
ATN1	0.385833333333333
GPR141	0.14625
KRT36	0.3445
TPH1	0.302
DDX52	-0.862
ZSCAN29	-0.431
TRPT1	-0.346666666666667
DPEP3	0.49575
DENND4A	-1.033125
TSPAN16	-0.921
PTCHD2	-0.331
LOC145814	-0.14725
CAP1	0.063
EIF5A2	-0.9568
NT5DC3	-0.339625
SEPT9	-0.11175
SEZ6L2	0.4845
EGFLAM	4.239
VPS11	0.959375
NDUFB5	-0.226166666666667
CIDEA	4.3375
IER5L	0.1955
N6AMT1	-0.17825
FAM83C	-0.3195
OXR1	0.533
IRX1	0.78
DGKB	-0.375666666666667
GCN5L2	-1.681
MIR16	0.55425
FBXW9	0.9835
WDR4	-2.20633333333333
PDC	-0.6545
VPS33B	-0.08
HEXB	0.284
FLJ32214	0.2965
TCEB3	-0.477
CRLF1	-1.932
ABI3BP	2.2525
C8orf22	-4.123
PYCR1	-0.867
KIAA1706	1.444
CDK5R2	0.687
WAS	0.176
C12orf60	-1.412
CCBL2	-0.029875
MADD	0.632
C5orf34	-2.19225
WDR42A	0.644
KLF12	0.284875
HSPA1A	1.166
ITM2C	-0.818666666666667
DAPK2	2.19
LOC442590	0.6755
SUMF2	0.993125
CENPA	-3.16784615384615
TMED5	-0.347625
CDH6	-0.0384
BRP44	1.087375
THG1L	-0.97375
GABRA2	-2.31125
C14orf166	0.177
MYL1	-1.55533333333333
TNFSF18	-0.1265
PAP2D	-1.16766666666667
PPIB	-1.80625
KLHL4	-0.129375
SFN	-0.580166666666667
CCDC127	0.46475
FRAP1	-0.5145
GOLGA5	0.65075
SDCCAG1	-0.117375
MGC21675	0.183166666666667
C10orf95	-0.81025
KIAA1345	-0.358
C1orf163	-1.494
LACE1	-0.082
OR10K2	0.309
CENPN	-2.67564
TMED2	0.2825
UGT1A6	-1.2445
ANG	0.12275
U2AF1	-0.823666666666667
CASC2	-0.277
NMT2	0.138666666666667
OSGEPL1	-0.059375
DFNB31	-0.5215
SLC6A20	0.000999999999999997
DKC1	-1.587
FXYD4	-0.9435
WDR64	0.103
MGC5590	0.363
CREBZF	-0.239333333333333
DAZ1	-0.56875
PRPSAP1	-0.84025
GCHFR	0.12925
TTC7A	-0.510875
LOC196993	0.8765
UBD	1.04566666666667
S100A1	-0.12075
RPL6	0.646166666666667
DNAJB6	0.7609
NAGS	1.1691
C2orf58	0.2895
KERA	3.16833333333333
MT1X	0.5296
UBE2B	0.7887
KEAP1	0.6525
MST1	-2.04
OMA1	0.495
ABLIM2	1.33075
BCL2L13	-0.523333333333333
JAZF1	0.174833333333333
TMEM63B	0.3115
S100A8	0.7433
ARFIP2	1.07525
UROS	1.07975
KHDRBS2	-0.327
POLQ	-3.394875
SOAT1	-0.90275
SPAG4	-2.242
MRPS30	-0.117
LOC494141	-0.82975
OR2T11	0.22
ORAOV1	-0.4557
ZNF184	-0.239833333333333
TCEB3B	0.087
ADAM21	0.3775
GDPD1	-0.056
SPINLW1	-0.65875
PRR14	0.0225
KCTD9	-0.0351
NUDT3	-0.558
KIAA1822	0.6813
HIST1H4K	1.229
DFNA5	-1.4955
GABPA	-0.529
C14orf44	1.34475
POLB	0.5835
PTAR1	-0.485
SEC31A	0.5175
TRIM58	-1.087
TAS2R14	-0.3695
VPS8	0.101875
H1F0	-0.574833333333333
PRKCB1	-2.32783333333333
UGT2A1	0.358
TOR1B	-0.7075
LSS	-0.877416666666667
C2orf19	0.35
HNRNPC	-0.118357142857143
TMEM100	1.877
LOC116349	0.11425
OR51M1	-0.1615
CCDC142	-1.03425
ISG15	0.9985625
ZCCHC14	-0.00037499999999998
CREBL2	1.0365
TGDS	-1.2975
DC2	-0.27075
CACNA2D3	-0.687357142857143
ZNF429	-0.272875
LYPD6	0.031
SUCLG1	0.224
OR51I1	-0.4775
MAGEH1	1.83175
PRPF40A	-0.446
SMR3A	0.3215
SPINK2	-1.3375
THAP2	-0.044625
NPY5R	5.722
IRF4	-2.11025
SPESP1	-1.632
OR10S1	0.331
DTD1	-0.2845
TUBE1	-0.755
DDX19A	-0.8225
PDPN	-0.40775
TMEM34	0.455916666666667
MGAM	0.24525
COL3A1	6.18316666666667
GFM2	-0.5374
OR5A2	0.373
PSG9	-1.1515
ARHGEF11	0.143166666666667
IVNS1ABP	-0.7859375
SIGIRR	1.50825
DUSP19	-0.7075
DNAJC14	0.1367
ACSS1	0.956875
IL1RAPL2	0.735
C4orf30	-0.37075
SEPT4	2.671
LANCL3	-2.135
SPAG17	1.24133333333333
PRDX3	0.46125
HNF1A	-1.591875
P4HA2	-0.879
RFWD3	-1.374
MOV10	-0.10025
DNAJA5	-0.250214285714286
LOC729440	0.68975
LOC200383	1.29025
SMC2	-2.62975
MIXL1	-0.949166666666667
TMEM9	-0.1535
FAM86A	0.6935
ZNF174	0.1703
MYH14	-1.1825
CCR8	-0.0395
VPS37C	0.218166666666667
GPATCH1	-0.0651666666666667
B3GNT8	2.247
TBX4	-0.5945
CNR2	0.606333333333333
PCDH1	1.81725
C5orf29	4.422
OCIAD2	1.517
PLCG2	0.9855
KIAA0247	1.974
HRH3	0.142
CAPN13	3.8915
CCR1	-1.2555
MGC15523	0.221166666666667
UVRAG	0.844
DNAJA2	0.0226666666666667
ITGA2B	-0.846833333333333
CLDN5	4.30325
PTPRN2	-0.115142857142857
ZNF512	0.019
PSAP	1.39435714285714
CCDC140	-2.4545
LRRC55	-0.14525
CYP26C1	0.212
C8orf47	1.09875
LYN	0.157875
DUSP6	0.7695
TGFB3	3.4068
ELK1	-0.0452
PCDH11Y	0.3645
HGD	0.97825
C17orf58	0.037
MYO3A	0.0845
SERPINE2	-3.08066666666667
AARSD1	-0.856
C14orf73	-0.90275
ADAM33	0.4835
ZNF491	0.527
MAPK6	-1.2755
TCN1	4.16766666666667
SLC24A6	1.31
UBE2R2	-0.205
H1FNT	0.11975
TATDN2	0.00416666666666666
LILRB1	1.9465
P2RY5	1.6705
NUCB2	0.9365
C2orf37	-0.04925
SNX27	0.155666666666667
MTA3	0.43675
FOXO4	0.728875
ID4	2.25666666666667
SOX5	-1.55383333333333
PXMP3	1.009375
OR52M1	-0.066
SFT2D3	0.033875
INA	-3.55033333333333
MCOLN1	1.35175
NFIX	1.5039
CLEC14A	5.78283333333333
HIBCH	0.0933333333333333
PLA2G5	0.949
TIMM10	-0.9345
MED17	-0.3186
COL4A4	-0.34
TPP1	0.37
GJA3	-1.78083333333333
TMPRSS5	-0.4405
AADACL3	0.628
DNMBP	0.061
ENPP5	4.931
NQO1	0.203
ZSCAN2	-0.71225
SEC24C	0.198
GTF2A1L	-0.138
AXIN2	-0.4784
FAM33A	-1.88258333333333
C16orf13	0.030625
SPNS2	1.247
TAF1	-0.5035
AP1G2	0.244833333333333
RBM42	0.120333333333333
HCN2	2.14783333333333
EFHB	0.00466666666666667
RUSC1	0.193833333333333
GRIK5	-0.0655
USP21	-0.204333333333333
ATAD3C	1.0525
ORMDL2	0.008875
PRSS7	-3.94125
PSAT1	-4.92175
FLJ13195	-1.09783333333333
TBC1D1	0.655833333333333
IFNG	2.351
OTOS	0.217666666666667
ZNF773	0.221166666666667
EMD	-0.89425
RETN	0.92325
CCL8	3.895
APH1A	-0.041875
COX18	-0.58425
GTF2IRD2	-0.0405
CCDC82	-0.60225
PAFAH2	0.3883
NPEPL1	-0.6282
RP11-114G1.1	0.725
TP53INP1	1.75275
ZNF300	-0.941
FOXL2	-3.221
LARP2	0.333416666666667
LATS1	0.2845
HTR6	0.1515
SPOCK2	0.707833333333333
RNF144B	3.37883333333333
HTATIP2	-0.817125
MGC10334	0.24625
CENTA2	2.37133333333333
FGF2	1.75275
FXYD7	0.2535
PHYHIPL	-2.357875
GPR34	6.378
DDX6	-0.989333333333333
OR10W1	-0.0875
LHFPL1	-0.991
ZNF313	-0.513642857142857
VPS28	0.799
AP3M1	0.0026
AKR1CL2	-0.812
TRAF4	-0.5755
OR2B11	0.412
C19orf12	0.845166666666667
AKAP9	0.156833333333333
C1orf62	0.088
SLC20A1	-0.5464
FAM112A	0.22125
LDB2	1.989
MRPS23	-0.883
KLK5	3.5785
SPTB	-0.5552
EFEMP2	1.50075
EFNB2	0.793125
PCM1	-0.158571428571429
NMNAT3	2.32075
TSG101	0.495
C8orf40	0.698833333333333
NOB1	-0.667
ABHD3	1.543
GTF3C4	-0.6625
PIGN	0.318666666666667
GALNTL1	0.96675
AEBP1	2.269875
OR9Q1	0.3985
ANKRD2	0.20625
CCL28	-0.29375
TRIM38	0.780833333333333
TMCC1	0.167083333333333
SMG5	-0.02575
LRRC7	-0.5545
NCAPD2	-1.66633333333333
C6orf153	-0.49875
C1orf74	0.00525
OTUD6A	-0.23
DCP2	-0.867166666666667
TMEM24	-0.496
RPL18	0.181
TMEM177	-0.427
LRRC37A3	0.80825
C1D	-0.209166666666667
LDHC	-2.009
UBE4B	0.139166666666667
NIT1	0.108
BTN3A3	0.585125
RASD1	4.269375
COMMD3	0.361
SHFM1	0.04925
BIRC8	0.496333333333333
DUT	-0.85475
C12orf51	0.3315
LRRC59	-0.933
LY6H	1.5205
WDR22	0.575833333333333
EDEM1	0.495214285714286
ADH1A	4.0085
PANX2	-0.2766
CYP11B1	0.584
CDC73	-0.65125
GPR172A	0.17225
GSTM3	3.00038461538462
KCNA5	1.920125
SERAC1	0.500666666666667
NFATC2	0.5525
ANAPC5	-0.049
C15orf24	0.46125
NFATC2IP	-0.599916666666667
TNRC6C	0.7055
MGC102966	1.460375
FGD5	2.36933333333333
MED9	0.43925
RAB13	0.216833333333333
C15orf49	0.1215
CRYGS	0.1518
C12orf53	-0.8453
LOC283693	-0.2985
COX6B2	-0.122375
PHF14	-0.15425
FAM3A	-0.1765
RPL13	0.0446
PRDX2	0.4184
FLJ34047	-1.71125
PRMT3	-1.11525
KCTD19	-1.551
TRIM10	-0.395833333333333
MGC26597	-2.13916666666667
GCNT4	0.48875
GPRASP1	1.84525
CDKN1C	0.941916666666667
RHBDL2	1.038
HSPH1	-0.88125
AQP1	4.016625
COL17A1	2.2644
GFAP	0.752625
CDC16	0.09575
KIAA1614	0.612
C6orf118	-0.1685
ZSWIM5	-1.0695
FAM83F	2.935
LYNX1	0.749625
SYNPR	-0.67875
XG	3.42783333333333
PRSS16	0.486
KIF13B	1.71621428571429
PCDH9	1.06
HIST1H2AH	0.200166666666667
RBM18	-0.8915
ZNF626	0.366375
HEXIM2	0.751666666666667
ITFG1	0.662
TUBG2	-0.943
SFRS7	-0.2625
C9orf14	-0.016
EXTL1	-0.06875
GBP3	0.973833333333333
WDR5	-1.87825
RARG	0.107333333333333
MYO7A	-0.0565
CECR6	0.03
C13orf3	-2.94625
SFRS18	-0.911625
ACVR1B	0.187
PSMD1	-0.7199
C7orf31	0.0333333333333333
ILVBL	-0.293
IFNGR1	1.76475
RNF186	2.55925
NOL9	-1.416
MAGEL2	1.88675
SLC29A2	-0.38425
NHSL1	-1.16825
RBMX	-1.067
PSORS1C2	0.08925
RAD51L3	-0.0834166666666667
LCN6	2.42175
ORAI2	-0.151
BRUNOL6	0.0707
OR4K5	-0.279
CDC123	-0.6155
MSLN	-1.65283333333333
WWTR1	-0.7635
ZNF700	-1.16983333333333
COBL	-0.03125
PPP1R16B	0.966875
GAS7	1.0182
MDN1	-1.033625
HAAO	0.954
C9orf68	2.057
TNFAIP2	1.041625
FOXN1	0.123
hCG_2033311	1.09016666666667
ATP6V0D2	-0.2444
RPL41	1.0865
SLC38A1	0.99025
ARHGAP6	-0.357166666666667
ADAD2	-0.3165
PHF20L1	0.0396875
MCM3AP	1.5915
ST3GAL3	-0.0811666666666667
SNX1	0.316666666666667
ELF5	3.242
PARP3	0.49625
RBM8A	-0.65125
LINGO4	0.2205
ITGA9	1.51616666666667
ZFR	-0.19325
ACSL6	-0.229875
FLJ20699	0.4444
DAOA	-0.3475
FABP4	6.86625
KCNB1	1.603
CANX	0.1605
SLC25A28	1.05533333333333
ADIPOR2	0.211
ECHDC2	2.19475
SMA4	0.302
FRZB	4.2355
PABPC1	-0.567166666666667
DMRTB1	-0.316625
APOBEC3G	0.69925
CATSPER2	-0.642833333333333
CUEDC1	0.685333333333333
STARD9	0.165125
CLDN8	6.17325
LOC23117	-0.698409090909091
E2F6	-0.676111111111111
TMEM126B	-0.639833333333333
DPY19L4	-0.08175
GIMAP5	3.69633333333333
NDUFA9	0.116166666666667
FAM77C	-2.869
CTPS2	0.0505
LOC51035	0.29675
WDSOF1	-1.24075
EGLN3	0.13625
PITX3	1.0045
OR52E8	0.679
GRM4	-0.189
KLK1	-1.70483333333333
GPM6B	-0.401625
RRAGD	-0.463833333333333
PAGE5	-3.201
UCHL5	-1.79433333333333
ULK3	-0.482833333333333
AIM2	0.855833333333333
PNO1	-0.792333333333333
OR2F2	-0.037
GNAT2	-0.7285
SIX1	2.54425
ST13	-0.377583333333333
ZBTB44	0.000125
TIMP2	-0.263
ZMAT4	0.07875
GTF2IRD1	-0.415
ZNF19	0.84
ZNF714	-0.99325
RSC1A1	0.09
C9orf80	0.15875
PSMA8	0.682
TMEM141	-0.04675
COX4I1	-0.0195
CTAGE1	-0.1565
DTWD1	-0.45775
HSD11B1	3.17525
KRT6B	4.72775
ARID4B	0.50875
LHFPL3	-0.48975
WWP2	0.541583333333333
ZNF326	0.3585
RGPD1	0.0445
CTSH	1.7365
FASTKD1	-1.035875
PAF1	1.0655
TTC9C	-0.7985
IFT57	0.8873
PRSS36	0.7465
IL20RB	-2.5415
ZNF592	0.0733333333333333
DCTD	-0.1886
CFP	2.72975
MFNG	0.766375
JMJD2B	1.92225
ALDH3B1	-0.590625
THSD4	1.87816666666667
KCNJ5	2.46366666666667
LMNA	0.396666666666667
TBCD	0.540625
ZNF250	-0.753833333333333
CASQ2	3.76783333333333
PEG10	-3.77875
PRAME	-4.6782
NP	-1.052875
TRIM59	-0.804833333333333
ZNF12	-0.17425
XTP3TPA	-0.0015
SIGLEC7	-0.3295
PANK4	0.0405
FAM70A	-0.658833333333333
SNED1	0.611
HIP1	-0.4023
RAET1E	-1.48016666666667
AMAC1L2	-0.961
AHNAK2	0.124
TOE1	-1.0235
RECQL4	-1.55525
SPRYD3	0.8425
DPAGT1	-0.75325
MAGED2	2.9263
ANKRD55	-0.07525
TRPS1	4.43183333333333
DOK7	-1.34475
TFPI2	-4.918
GTF2H3	-1.47766666666667
CYP4F11	-0.709375
LHX2	-4.98633333333333
ATG16L1	1.00916666666667
ASB12	0.9035
C1orf116	2.363625
NF2	-0.28925
POM121	-0.6316
PHYHD1	2.8121
TXNDC17	-0.336166666666667
DKFZp779O175	0.01125
NUP62	-0.0970714285714286
MYO18B	0.00366666666666667
PRAMEF1	-0.127
TCBA1	0.880625
TMEM168	0.523
FJX1	-0.645666666666667
CLCF1	0.07875
SEPN1	0.6955
IGSF2	0.61925
NUDCD1	-1.04983333333333
TFF3	2.8815
NDFIP1	0.609071428571429
CHCHD4	-0.87925
TNR	0.5465
CUTA	-0.0166666666666667
USP44	-3.554
DPP10	-0.1735
IWS1	-0.651333333333333
PCGF1	-0.132
SULT1C4	0.1275
NTF5	2.3515
PTPN13	-0.20475
SSTR5	0.288
SFRP1	2.081625
IDH3B	-0.407875
SUOX	1.35283333333333
TMCO5	0.40025
GOLT1B	-0.95675
MIB1	-0.329857142857143
PCDHGB1	0.936
SUSD1	0.00524999999999999
ICAM5	-2.77883333333333
PAPOLB	0.37725
URM1	-0.5448
TMEM106B	-0.254833333333333
LRIG2	-0.713666666666667
SLC27A5	-0.26525
CLIC6	1.7637
ZNF420	1.15266666666667
SCN9A	-1.0303
KIAA1909	-0.36275
ELMOD1	-1.82825
PRKAG1	-0.363
FAM64A	-2.58166666666667
EEF1G	0.3466
SMAD5	-1.755
INCENP	-3.0435
WASF2	-0.288
GARS	-1.3412
CDK10	-0.7132
HLX	1.2275
MDM4	-1.007375
ZNRF1	-0.795357142857143
HHATL	-0.226333333333333
FAM21C	1.7409
HIST2H3C	0.01175
PFDN2	-0.055
ZNF200	-1.04025
NDN	0.89675
HBA2	-1.18166666666667
FBLN5	2.834125
PUM1	0.171214285714286
TNNT1	-3.55466666666667
C19orf59	0.122166666666667
HNRPH2	1.3205
RAB7A	0.257
PMS2	-0.751625
BIRC3	0.240333333333333
NRSN2	0.2325
OR52K2	0.150666666666667
SPOCK1	0.461142857142857
H2AFY	0.09775
RXRB	0.078
ZNF638	-0.4755
ANKRD45	-0.04225
ACTN4	0.324333333333333
FXC1	0.29425
EIF2B5	0.30225
VPS33A	-0.3745
PINK1	1.054375
FAM106A	-0.3625
SKIP	1.7273125
GAPDHS	0.12925
MUM1L1	3.64175
PSTPIP1	1.2125
CNTNAP1	-1.505
CYP26A1	-3.13775
APOL2	0.1986
TACC2	0.488125
COX7A2L	0.407928571428571
HSD17B1	0.7774375
ARRB2	0.25625
SLC7A6	-0.893
HSD17B10	-0.49775
RBJ	0.13325
NUP155	-2.30625
MRPL10	-0.265833333333333
CYCS	-1.372
CCDC46	0.487666666666667
TECTA	-0.0515
GNAL	-0.45675
LPO	-0.4855
PEBP4	4.004
DDX11	-1.91475
C18orf12	0.4045
TAF9B	-0.452416666666667
IMP4	-0.0425
RPA4	-0.524333333333333
NDUFS1	-0.81325
UPK1A	-0.454833333333333
ARRDC2	1.6775
C18orf20	-0.214
AES	0.503142857142857
CD2BP2	0.215666666666667
C16orf54	0.386
UGT2B17	-0.69825
FGFR1	-0.246681818181818
CEACAM6	-0.5586
CHRM5	-0.0785
CERK	-0.974875
AP3S2	0.732785714285714
ANKS4B	-1.11425
CLCNKA	0.194
ZNF208	-0.0676666666666667
HLA-DRB5	4.583
CARKL	0.18725
GOT1	-0.313
CASP6	0.636625
HOXA1	-0.682
RCL1	0.80925
ZNF181	0.5685
RAB40B	1.51
MRPL38	0.20675
LRRN2	0.575
C3orf25	1.216
OR5D14	0.152
OR10AG1	null
BET1L	0.5665
FRY	4.34475
AK3L1	-0.08075
CSF3R	2.07
POLR3K	-0.708166666666667
ATG2B	0.399166666666667
EPS8	0.507833333333333
DARS	-0.328875
C10orf56	1.524
DAD1	0.481083333333333
RIOK1	-1.06483333333333
HERC2	0.38625
HSD11B2	1.118
FAM96B	-0.11925
MGC13057	-1.00975
BSN	0.39175
CAND1	-0.428833333333333
HCST	2.228
ACTR10	0.3195
OR8D4	0.32
NASP	-1.4552
COL9A2	1.61783333333333
LYZL1	0.3165
GPC5	-2.71275
TBL3	-0.273166666666667
CENTD2	1.9197
OR5AP2	0.42875
TLR1	2.52975
LMO6	-0.21825
ZIC2	-3.75225
CPNE5	1.1305
ZMYND15	1.71225
FLJ22374	0.235
CCDC106	0.74325
PARP16	-0.30525
PDIA3	0.23775
C14orf126	-0.797
CECR2	0.522
SFRS1	-0.567071428571429
FIGLA	0.147
DCP1A	0.380833333333333
MGC45800	-1.7226
TEKT1	-0.147166666666667
C10orf67	-0.577
CLN5	1.406
NTN2L	0.022
GLE1L	-0.82175
CES2	-0.2046
GNAS	0.160777777777778
DDX53	-0.954
TSPAN13	1.97275
MRPL52	-0.5697
SPIRE2	-0.517125
TAS2R39	-0.07225
SCUBE3	0.411
UCRC	0.3324
CDKL3	-0.07
KIAA1715	-0.6062
ZNF345	0.78925
RTF1	0.012875
DHRS7	1.1865
RIPK4	-0.920833333333333
EXOSC2	-1.855
MS4A2	3.9565
FGF17	0.129
WDR59	-0.5325
EVI2A	-1.0225
IL17RC	1.75516666666667
HS3ST1	2.52825
ITGB1BP2	-1.912
RBPJ	-0.9005
GIMAP1	4.0235
INE1	-0.713833333333333
ALDH18A1	0.13175
TPI1	-1.484125
GATA6	1.1915
CABP1	-0.0988333333333333
ZNF484	-0.1375
DAPK3	0.978
GJB1	-1.75225
PIN1	-0.23425
SLC6A15	-3.52558333333333
CNO	-0.0545
RIN2	2.311625
FRRS1	-0.8375
CYorf15B	-3.924125
DMRT3	1.1065
ATAD1	-0.2785
OTUD4	-0.854444444444444
ATOH8	0.93975
ZSCAN16	1.091625
ASCC1	-0.59
OTUD3	0.5245
MGC33212	-0.192666666666667
YME1L1	-0.37325
RP11-218C14.6	-0.13625
PCBP4	0.5115
TNFRSF10A	-1.06025
CDH10	-3.612
KL	3.202625
SCP2	0.834166666666667
C9orf119	0.364
SON	-0.133416666666667
MAFK	0.0475
SBNO2	0.4335
SLC6A6	-0.242916666666667
SC4MOL	-0.64025
FAM35B	0.517
PPP1R9A	0.424875
PDZRN3	1.336875
CXorf20	-0.408
C6orf126	1.25025
AVEN	-0.60825
FLJ21075	-2.7515
C14orf132	0.1675
PCK2	-0.095125
GUCY2C	0.528
BARX2	0.38225
PEX11G	1.8405
DAO	-0.715333333333333
C10orf49	0.46
EDNRA	2.859
PPP2R5A	1.0341
DDX39	-1.44033333333333
SERF1A	-0.8075
ASCIZ	-0.1388
FNDC8	-0.14575
PTMS	-0.3605
PHF7	1.13875
PIP4K2B	-0.1680625
HHLA2	-1.11825
BDH2	1.3087
APOBEC2	-0.69225
PENK	1.1775
SMAD9	-0.003
MT3	-1.16
RGL1	1.222
ATG10	-1.266
DLGAP4	-0.6425
APPBP2	-0.6975
BACE2	-0.227571428571429
LOC339344	1.5745
ZNF395	0.1313125
HIST1H2BL	-1.071
ZNF467	2.39325
SLC25A21	-0.6985
PALM2	-0.745333333333333
NSUN5C	-0.518
IL5	-0.218666666666667
CLSTN2	3.31425
ANXA8L2	1.42675
PTGES	0.373875
GDAP1L1	-1.76283333333333
OPRK1	-0.602833333333333
WDR20	0.441916666666667
C12orf4	-0.074125
NUP88	-0.87325
XRCC6BP1	-1.112
FCGBP	0.958428571428571
LEMD2	0.19
NOMO1	-0.1965
C10orf79	1.234875
ZNF79	0.813
OCRL	0.57
HSPA8	-0.622583333333333
DIDO1	-5.78241158658936e-18
PLA2R1	2.357
COG3	1.1588
NGDN	-0.33025
CBFA2T2	0.5735
