Hybridization REF	TCGA-A8-A09V-01A-11R-A034-07
C14orf109	0.455
ARV1	1.251
NMB	-1.52442857142857
COX5A	-1.427
EIF6	-0.892
MPPED2	0.0151666666666666
SEMG1	-2.3735
CHRDL1	-0.6975
TRAF3IP2	0.98125
WNK2	-0.0355
LILRA4	1.51133333333333
LAMA2	4.59
PXT1	-0.395
RLBP1	-3.9435
CD300C	0.09975
SLTM	0.48525
FLJ10404	-0.05925
APOBEC3D	-1.49883333333333
RENBP	-0.650166666666667
ATXN7L1	0.484
NID1	0.1945
TUBGCP3	-0.719375
ITIH5	0.581277777777778
CCDC110	1.787
C8A	-3.73025
MGC87042	-1.43075
HOXC13	-4.16675
TFDP2	-0.996
HCP5	1.014375
POLI	1.267
UCN	-0.773333333333333
ZNF764	0.307166666666667
C8orf45	0.029
FHL3	-0.80425
SPATA5L1	-0.36525
MMRN2	2.64983333333333
NDST1	0.7135
COL20A1	-0.694
ZNF248	0.0835
PELP1	-0.379
MBL2	-3.55966666666667
RNF41	0.217875
C5orf24	0.402125
THOC5	-0.516375
SERINC3	0.452333333333333
RP11-151A6.2	0.65675
CDCP2	0.56925
HIST1H2AA	0.0885
C11orf75	0.009
FKBP7	0.24475
DDOST	-0.403
GPNMB	0.104333333333333
TTF2	-1.34233333333333
KCNT1	-0.500666666666667
SLC39A14	-1.03175
NGRN	0.7375
GPR137B	2.05075
MECP2	0.233125
PSMA1	-0.76125
C16orf73	-5.986
TMEM60	0.5295
CSN3	-0.174
NOS1	0.215166666666667
RAB7L1	-0.2005
YBX2	-0.267
KIAA1166	-0.7345
FUBP3	-0.290833333333333
ABCG1	0.9825
ACACA	-0.82125
ARL11	-0.2517
ATOH1	0.325
ODF1	-0.371333333333333
CREB3L3	-2.337
TMEM127	1.0905
DSCAML1	1.10275
PLN	3.71983333333333
LYPLA1	0.219583333333333
PRDM9	-2.063
SASP	0.778
PLUNC	0.3555
INTU	1.263
HISPPD1	0.36125
LNPEP	-0.265166666666667
YARS2	-0.7215
APCDD1L	-1.741
ZCCHC4	-0.3925
FBXO22	-0.880166666666667
TTLL13	-0.206
ZNF669	0.973666666666667
PTGDR	1.96525
DDX27	-0.342
KIAA0409	-0.2265
GJB6	0.2015
ASB8	0.948
PLP2	-0.624666666666667
MEPE	0.3065
OR10J5	-0.5585
KRT222P	0.78675
COQ7	0.718666666666667
C1orf101	3.4175
RERG	4.0089
CHMP5	0.426857142857143
THAP11	0.03975
ZNF43	1.04383333333333
ZRANB3	-0.847166666666667
KRT13	-1.252125
MRPL19	-0.882375
RBBP9	0.1285
SPATA17	1.200125
BXDC5	0.5
PAFAH1B1	-0.257666666666667
MAGEE1	0.97125
OSTF1	-0.6165
KIAA0323	0.554833333333333
TXNDC13	0.0123333333333333
CNTN4	3.246125
LCE1B	0.908
UNQ501	0.3165
ZNF154	0.7265
C3orf64	-0.46075
SYT5	-0.2955
PON1	1.22666666666667
FLJ10357	-0.335125
ATP4A	-1.624
GNPDA1	0.0168333333333333
MGAT1	0.362333333333333
C14orf121	0.01
SLC35B2	-0.55825
MIER3	0.844
CHEK1	-3.4835
ZNF8	0.517666666666667
TXNDC1	-0.9345
CKB	-0.8566
RTN3	0.0442142857142857
FZD2	-1.32333333333333
PART1	0.50775
PSMB6	-0.74975
PCDHB8	-1.9055
PHC3	0.622
PPP1R8	0.322333333333333
NOVA2	1.50833333333333
TNFRSF11B	-2.620125
GOLPH3	0.995
UBLCP1	-0.81225
SUHW3	-0.97025
TTLL1	1.92975
OPN4	-0.146
OR13G1	0.365
ZPBP2	-0.0756
HSD17B11	-0.481875
C9orf50	0.315
DHDDS	-0.0192857142857143
CTSW	0.4248
NEFM	-0.213666666666667
MRPL28	-0.7815
SYN1	0.259666666666667
PIGV	0.803333333333333
ZIM2	-1.00675
APBB1	0.983666666666667
SND1	-0.68875
C1orf123	-0.0946666666666667
CHD3	-0.042
BHLHB8	-0.148
RNASE2	-0.06
BCAP31	-0.23325
SLC25A44	0.723666666666667
CHD6	0.739
PIB5PA	2.03769230769231
SELS	0.386875
LOC541471	-0.904875
FAT2	-0.677
ZNF81	0.2005
OR4C16	-0.065
FLJ10081	0.7394
LRRC4	0.93425
CS	-1.29983333333333
N4BP2	-0.118375
IGFBP7	2.04825
ZNF318	0.745333333333333
NDNL2	0.663625
ZNF609	0.523375
SIRT4	0.69025
EXOSC10	-0.127
ECE2	-0.833666666666667
OVGP1	1.0185
GTPBP3	-0.867
PACS2	0.5602
C19orf36	0.353166666666667
ARL4C	-1.588375
ATG4B	-0.2195
UBQLNL	1.485
RHOXF2B	-3.8635
PLEKHG2	-1.4635
GALR1	0.755
AQP4	0.236333333333333
HDAC7A	0.460833333333333
DCUN1D3	0.4525
OR8A1	0.491
CCRN4L	-0.744
CBR4	0.180333333333333
KIFC1	-1.32033333333333
SLC7A14	-1.986
LHX5	-0.4615
TRPC7	-0.1845
LPXN	-1.39425
SERPINA1	-2.600375
RPS13	-0.076
BPIL3	-0.2495
PRKAA1	-1.15825
FADS2	-1.0888
ENAH	1.109125
PRO1768	-0.241
APBA2BP	-0.00875
LIPH	2.1725
C3orf33	-1.23625
RCC2	-0.200428571428571
ALDH1A2	-3.5206
RNF103	2.85225
AHCY	-1.16725
ALG12	0.201
CCL17	-0.36925
ZNF543	1.45816666666667
ESRRG	3.4775
CNGA1	-0.57425
RDH5	-1.05866666666667
OTX1	0.1434
PTGFR	-1.33516666666667
CDR2	0.80075
SELE	2.30475
NLGN2	-0.702
EXOSC9	-1.35325
ZNF566	0.472333333333333
KLRC2	-5.229
GPR12	0.8045
KIAA0196	0.3205
PDRG1	-0.24675
SSR3	-0.677285714285714
MSI1	-1.387
CST9	3.116
CC2D1A	-0.273625
PLAGL1	-0.752388888888889
ZNF778	-0.806
RNF2	1.258625
KLF6	0.7805
THBD	1.985
tcag7.1314	1.741
NR5A1	-0.500166666666667
ABCD2	-0.5485
DNAJC7	-1.014
CLEC4C	0.2765
TM2D3	1.026
CCDC4	-1.235
PLAC2	-0.3615
DCD	0.1975
FAAH	2.208125
POLA1	-0.499666666666667
TM7SF2	-0.848
FLJ39822	-0.0766666666666667
FLOT2	-0.1325
MAP4K1	-1.3795
SRP68	-0.206
C21orf74	0.518
ARPC5	0.195625
LOC126075	1.465
HECW2	0.473571428571429
ZDHHC4	-0.92875
ANKRD42	1.3353
PDE9A	-1.84316666666667
ABCA8	0.8575
NDUFS2	0.688
UBR5	-0.189625
BTBD16	-3.66675
LOC554174	-0.095
ZNF20	1.6925
KIAA1843	0.184
WDR17	0.79125
C15orf33	1.666
RNF113A	-0.62725
CAMKK1	-0.3981
CLCN2	-0.74925
ANXA6	-0.4415
LOC340069	0.0175
EMID1	0.32525
DPM3	0.5935
ELA1	-0.1775
SLC25A13	-1.5486
KRT24	0.3905
SMPD1	0.0103333333333333
TH	0.424875
COL6A2	0.775285714285714
ANKS1B	2.55925
GPR126	-4.1586
ZC3H12A	0.384333333333333
TMEM47	0.725166666666667
C2orf51	-0.4135
C1orf88	2.13033333333333
HSF2BP	0.54075
AKAP10	0.202
RPAP3	-0.516
KLHDC8B	-0.151625
STOM	1.3874
MUPCDH	-0.175625
C10orf72	0.09425
PLEKHA3	1.02316666666667
TCP11L1	-0.8675
CWF19L1	-0.401375
SPEF1	2.14
YSK4	-0.49275
ELN	3.1515
SAMD8	0.378666666666667
MPI	-1.29066666666667
MEPCE	0.1661
ABCC3	-0.016
NANOGP1	-5.1145
KCNK17	0.659
HLA-DMB	3.76716666666667
RRAGA	1.351
ANGEL1	-0.2785
RBM32B	-0.1655
CPN1	-4.029
MGC52282	0.0758
HLA-A	0.61725
OR9G4	0.1125
EDNRB	-2.125625
SCD	-3.34714285714286
C14orf80	-0.654166666666667
BAGE2	-0.207
RABL4	0.858333333333333
RCVRN	0.654
SHANK1	-0.1055
NLRP7	-2.6825
CD226	1.23125
STAT3	0.9414375
SYNJ2	-0.5627
TPCN2	-0.2215
WDR36	-0.936416666666667
MBD4	0.15775
ROBO1	-1.3831
ST3GAL6	-2.721
SLAMF8	2.70733333333333
ATN1	0.342166666666667
GPR141	1.203
KRT36	-0.148
TPH1	0.232
DDX52	-0.13375
ZSCAN29	0.2815
TRPT1	-0.425
DPEP3	0.803
DENND4A	-0.832375
TSPAN16	0.2385
PTCHD2	-0.4725
LOC145814	-0.747
CAP1	0.268
EIF5A2	-0.8221
NT5DC3	-0.396875
SEPT9	-1.400625
SEZ6L2	0.051875
EGFLAM	2.586
VPS11	0.75725
NDUFB5	-0.5245
CIDEA	1.98833333333333
IER5L	-0.3395
N6AMT1	0.2595
FAM83C	-0.37325
OXR1	0.460083333333333
IRX1	-0.2195
DGKB	-0.938
GCN5L2	-0.819
MIR16	0.960875
FBXW9	-0.20525
WDR4	-2.428
PDC	-0.00800000000000001
VPS33B	-0.279
HEXB	-0.3335
FLJ32214	0.26675
TCEB3	-0.959
CRLF1	-4.098
ABI3BP	1.83575
C8orf22	-4.7575
PYCR1	-1.323125
KIAA1706	-0.082
CDK5R2	0.317375
WAS	-0.6435
C12orf60	-0.473
CCBL2	0.120875
MADD	0.543
C5orf34	-1.6885
WDR42A	1.5867
KLF12	0.4055
HSPA1A	2.4925
ITM2C	-1.59891666666667
DAPK2	1.3995
LOC442590	1.402
SUMF2	0.162625
CENPA	-2.39130769230769
TMED5	-0.509125
CDH6	-0.9033
BRP44	0.205875
THG1L	-0.98425
GABRA2	-2.637
C14orf166	-0.29025
MYL1	-2.1735
TNFSF18	-0.00899999999999998
PAP2D	-1.71116666666667
PPIB	-1.2095
KLHL4	-0.59025
SFN	-0.732166666666667
CCDC127	0.56225
FRAP1	-0.34525
GOLGA5	1.049
SDCCAG1	0.55925
MGC21675	0.1265
C10orf95	-0.7885
KIAA1345	-0.307
C1orf163	-1.369
LACE1	-0.481666666666667
OR10K2	0.7665
CENPN	-3.2448
TMED2	0.09225
UGT1A6	-2.8505
ANG	0.02525
U2AF1	-0.692333333333333
CASC2	1.691
NMT2	-1.609
OSGEPL1	-0.043375
DFNB31	0.556
SLC6A20	0.77775
DKC1	-1.0765
FXYD4	-1.46125
WDR64	0.173
MGC5590	0.3455
CREBZF	0.371833333333333
DAZ1	0.00625000000000001
PRPSAP1	-0.34825
GCHFR	-1.363
TTC7A	-0.718125
LOC196993	1.5335
UBD	-1.17433333333333
S100A1	-0.877625
RPL6	-0.140666666666667
DNAJB6	0.7553
NAGS	2.0661
C2orf58	0.157
KERA	2.428
MT1X	-1.6815
UBE2B	0.8531
KEAP1	0.23875
MST1	-1.794125
OMA1	1.2135
ABLIM2	2.568
BCL2L13	-0.588833333333333
JAZF1	-0.248833333333333
TMEM63B	0.277
S100A8	-2.0993
ARFIP2	0.4935
UROS	0.334
KHDRBS2	1.235
POLQ	-2.368875
SOAT1	-1.2125
SPAG4	-2.45875
MRPS30	0.235666666666667
LOC494141	-0.80625
OR2T11	0.309
ORAOV1	-0.5121
ZNF184	0.715666666666667
TCEB3B	0.569833333333333
ADAM21	-0.234
GDPD1	0.765
SPINLW1	-0.1115
PRR14	0.447166666666667
KCTD9	-0.0365
NUDT3	0.325
KIAA1822	0.5622
HIST1H4K	0.781
DFNA5	-2.55925
GABPA	0.065
C14orf44	2.10525
POLB	1.228125
PTAR1	0.04475
SEC31A	0.5125
TRIM58	-0.43575
TAS2R14	0.1095
VPS8	0.408875
H1F0	2.17366666666667
PRKCB1	-3.9935
UGT2A1	-0.0265
TOR1B	-0.4225
LSS	-1.12191666666667
C2orf19	0.2205
HNRNPC	0.408428571428571
TMEM100	-2.715
LOC116349	-0.3525
OR51M1	0.2155
CCDC142	-0.40075
ISG15	0.010875
ZCCHC14	-0.558
CREBL2	1.253375
TGDS	-1.05275
DC2	-0.35275
CACNA2D3	1.50264285714286
ZNF429	0.123875
LYPD6	3.425
SUCLG1	-0.023
OR51I1	-1.6925
MAGEH1	1.23275
PRPF40A	-0.427
SMR3A	0.668
SPINK2	-2.2175
THAP2	0.88875
NPY5R	-0.98775
IRF4	-2.41625
SPESP1	-1.69183333333333
OR10S1	0.9845
DTD1	-1.5385
TUBE1	-0.11
DDX19A	-1.6595
PDPN	-0.93175
TMEM34	0.472
MGAM	3.12775
COL3A1	5.92505555555556
GFM2	-0.2769
OR5A2	0.68
PSG9	-1.49075
ARHGEF11	0.649166666666667
IVNS1ABP	-0.664875
SIGIRR	1.10275
DUSP19	-0.231625
DNAJC14	0.2461
ACSS1	0.174875
IL1RAPL2	0.159
C4orf30	0.03975
SEPT4	2.52725
LANCL3	-3.5525
SPAG17	4.61616666666667
PRDX3	0.174875
HNF1A	-2.046625
P4HA2	-1.04225
RFWD3	-1.27783333333333
MOV10	-0.7265
DNAJA5	0.2305
LOC729440	0.4025
LOC200383	1.692375
SMC2	-1.47925
MIXL1	-2.1235
TMEM9	1.12875
FAM86A	0.867
ZNF174	1.3859
MYH14	-0.3145
CCR8	-0.253
VPS37C	1.5555
GPATCH1	0.5405
B3GNT8	2.7485
TBX4	-0.65325
CNR2	0.2005
PCDH1	1.65125
C5orf29	4.939375
OCIAD2	0.88825
PLCG2	0.0755
KIAA0247	2.2115
HRH3	-0.0136
CAPN13	4.521125
CCR1	-2.2987
MGC15523	-0.0265555555555556
UVRAG	0.136
DNAJA2	-1.17266666666667
ITGA2B	-1.24383333333333
CLDN5	3.3455
PTPRN2	-2.12314285714286
ZNF512	0.546666666666667
PSAP	0.234071428571429
CCDC140	-0.5155
LRRC55	0.246
CYP26C1	0.5725
C8orf47	-1.15125
LYN	-0.232125
DUSP6	0.156833333333333
TGFB3	3.59706666666667
ELK1	-0.3694
PCDH11Y	-0.00650000000000002
HGD	-3.389
C17orf58	0.635
MYO3A	0.6925
SERPINE2	-3.32916666666667
AARSD1	-0.37475
C14orf73	-2.29475
ADAM33	-0.036
ZNF491	0.8765
MAPK6	-1.184
TCN1	6.55083333333333
SLC24A6	0.836
UBE2R2	0.59425
H1FNT	0.2175
TATDN2	0.214666666666667
LILRB1	1.50675
P2RY5	1.5925
NUCB2	0.47475
C2orf37	-0.09275
SNX27	1.13333333333333
MTA3	0.898625
FOXO4	0.725875
ID4	-0.563166666666667
SOX5	-1.6905
PXMP3	0.765
OR52M1	-0.4915
SFT2D3	0.38125
INA	-4.08583333333333
MCOLN1	0.464
NFIX	1.6849
CLEC14A	4.91466666666667
HIBCH	-0.346666666666667
PLA2G5	1.279
TIMM10	-0.609833333333333
MED17	0.4577
COL4A4	-1.3295
TPP1	0.137166666666667
GJA3	-1.5375
TMPRSS5	-0.867
AADACL3	0.372
DNMBP	0.74925
ENPP5	5.36166666666667
NQO1	-0.8667
ZSCAN2	-0.528625
SEC24C	-0.436833333333333
GTF2A1L	-0.054
AXIN2	0.4143
FAM33A	-1.81675
C16orf13	-0.432625
SPNS2	0.3465
TAF1	0.32075
AP1G2	0.395333333333333
RBM42	0.0141666666666667
HCN2	0.345166666666667
EFHB	1.73016666666667
RUSC1	-0.084
GRIK5	0.099
USP21	0.911333333333333
ATAD3C	0.38725
ORMDL2	0.696625
PRSS7	-4.19875
PSAT1	-5.914
FLJ13195	-0.801833333333334
TBC1D1	1.1435
IFNG	0.442
OTOS	-0.0136666666666667
ZNF773	-1.71016666666667
EMD	-0.8815
RETN	-1.1005
CCL8	2.2205
APH1A	-0.473625
COX18	-0.709625
GTF2IRD2	-0.36825
CCDC82	-1.7065
PAFAH2	0.7802
NPEPL1	-0.5836
RP11-114G1.1	0.992
TP53INP1	1.64
ZNF300	-1.883
FOXL2	-3.6825
LARP2	-0.09
LATS1	0.7125
HTR6	0.345
SPOCK2	-1.6085
RNF144B	3.008
HTATIP2	-0.745
MGC10334	0.179833333333333
CENTA2	1.42966666666667
FGF2	-2.70675
FXYD7	0.20975
PHYHIPL	-3.11557142857143
GPR34	5.13125
DDX6	-0.140166666666667
OR10W1	0.162
LHFPL1	-1.4025
ZNF313	-0.725785714285714
VPS28	0.74225
AP3M1	0.2194
AKR1CL2	0.361
TRAF4	-0.293125
OR2B11	0.229
C19orf12	-0.343
AKAP9	2.38883333333333
C1orf62	0.1145
SLC20A1	-1.3127
FAM112A	-0.0935
LDB2	0.935375
MRPS23	-0.90125
KLK5	0.569
SPTB	-0.448
EFEMP2	0.59775
EFNB2	0.37975
PCM1	1.59735714285714
NMNAT3	3.657375
TSG101	0.9265
C8orf40	0.200333333333333
NOB1	-1.89825
ABHD3	-0.02675
GTF3C4	-0.644625
PIGN	0.558666666666667
GALNTL1	0.853
AEBP1	2.42825
OR9Q1	0.9605
ANKRD2	-0.255375
CCL28	-2.79075
TRIM38	0.837166666666667
TMCC1	0.867583333333333
SMG5	0.262
LRRC7	-0.613
NCAPD2	-1.207
C6orf153	-0.91775
C1orf74	0.458
OTUD6A	0.2165
DCP2	-0.291
TMEM24	0.5285
RPL18	-0.189333333333333
TMEM177	-0.565
LRRC37A3	1.05
C1D	0.0866666666666667
LDHC	1.51175
UBE4B	0.246666666666667
NIT1	0.829375
BTN3A3	0.3795
RASD1	0.30325
COMMD3	2.2245
SHFM1	-0.65975
BIRC8	0.39925
DUT	-0.5905
C12orf51	1.14
LRRC59	-1.30383333333333
LY6H	1.577
WDR22	0.632833333333333
EDEM1	0.221
ADH1A	2.4095
PANX2	0.6759
CYP11B1	0.51275
CDC73	-0.1065
GPR172A	-0.72175
GSTM3	3.58007692307692
KCNA5	-0.260875
SERAC1	0.5705
NFATC2	0.2575
ANAPC5	-0.3841
C15orf24	0.02175
NFATC2IP	0.0506666666666667
TNRC6C	1.30733333333333
MGC102966	-2.81825
FGD5	0.840833333333333
MED9	0.131
RAB13	0.8465
C15orf49	-0.029
CRYGS	0.5804
C12orf53	-0.777
LOC283693	-0.7035
COX6B2	-0.163
PHF14	0.085625
FAM3A	-0.64275
RPL13	-0.5889
PRDX2	-0.6226
FLJ34047	-2.23025
PRMT3	-0.83525
KCTD19	-0.9875
TRIM10	-1.16766666666667
MGC26597	0.3695
GCNT4	0.09725
GPRASP1	1.04625
CDKN1C	-0.01125
RHBDL2	1.1292
HSPH1	-0.7345
AQP1	2.605625
COL17A1	-1.9415
GFAP	0.0135714285714286
CDC16	0.1075
KIAA1614	-0.027
C6orf118	-0.4326
ZSWIM5	0.20325
FAM83F	3.196
LYNX1	0.6574375
SYNPR	-0.293333333333333
XG	2.81566666666667
PRSS16	1.633
KIF13B	2.25628571428571
PCDH9	-1.956
HIST1H2AH	0.274
RBM18	-0.8445
ZNF626	0.732
HEXIM2	0.480166666666667
ITFG1	-0.514
TUBG2	-1.131
SFRS7	-0.204666666666667
C9orf14	0.236
EXTL1	-2.437
GBP3	1.51533333333333
WDR5	-1.86625
RARG	0.479166666666667
MYO7A	-1.03025
CECR6	-0.8085
C13orf3	-1.823375
SFRS18	0.4515
ACVR1B	0.7385
PSMD1	-0.6719
C7orf31	-0.1775
ILVBL	-0.87
IFNGR1	0.996
RNF186	0.43975
NOL9	-1.1985
MAGEL2	0.9305
SLC29A2	-0.77825
NHSL1	-2.071
RBMX	-0.258
PSORS1C2	0.30125
RAD51L3	-0.245833333333333
LCN6	0.905
ORAI2	-0.735
BRUNOL6	0.8856
OR4K5	-0.256
CDC123	-0.894625
MSLN	-2.97116666666667
WWTR1	-0.615833333333333
ZNF700	0.333333333333333
COBL	0.65925
PPP1R16B	-0.18925
GAS7	0.8366
MDN1	-0.725125
HAAO	-0.542
C9orf68	3.3405
TNFAIP2	1.039
FOXN1	0.1285
hCG_2033311	-1.21116666666667
ATP6V0D2	-0.1122
RPL41	0.306625
SLC38A1	1.087
ARHGAP6	-1.16233333333333
ADAD2	-1.12125
PHF20L1	0.378
MCM3AP	0.228166666666667
ST3GAL3	-0.8205
SNX1	0.343166666666667
ELF5	-0.24075
PARP3	1.0245
RBM8A	0.1065
LINGO4	0.145
ITGA9	0.324666666666667
ZFR	0.03625
ACSL6	-0.81925
FLJ20699	0.6315
DAOA	0.124333333333333
FABP4	3.13375
KCNB1	-1.9145
CANX	-0.1794
SLC25A28	0.641
ADIPOR2	-0.375125
ECHDC2	2.543
SMA4	0.63075
FRZB	4.614625
PABPC1	-0.124666666666667
DMRTB1	-0.15875
APOBEC3G	-1.86975
CATSPER2	0.183833333333333
CUEDC1	0.786333333333333
STARD9	-1.394125
CLDN8	3.408125
LOC23117	0.445
E2F6	-0.396
TMEM126B	-0.664333333333333
DPY19L4	0.6425
GIMAP5	2.42383333333333
NDUFA9	-0.8495
FAM77C	0.9295
CTPS2	0.387
LOC51035	0.02975
WDSOF1	-1.69025
EGLN3	-0.248
PITX3	0.388833333333333
OR52E8	0.872
GRM4	-0.2395
KLK1	-2.23333333333333
GPM6B	-1.764875
RRAGD	-2.277
PAGE5	-4.00225
UCHL5	-0.959166666666667
ULK3	-0.268833333333333
AIM2	-0.4555
PNO1	-1.40433333333333
OR2F2	0.633
GNAT2	-0.6905
SIX1	-2.334
ST13	0.324833333333333
ZBTB44	0.87475
TIMP2	-0.9185
ZMAT4	-3.52575
GTF2IRD1	0.251
ZNF19	1.27816666666667
ZNF714	-0.101
RSC1A1	0.02775
C9orf80	0.40525
PSMA8	0.583166666666667
TMEM141	0.06475
COX4I1	-0.8875
CTAGE1	0.214333333333333
DTWD1	-0.22825
HSD11B1	0.675
KRT6B	2.071625
ARID4B	1.790625
LHFPL3	-0.256
WWP2	0.0243333333333333
ZNF326	0.0308333333333333
RGPD1	0.1175
CTSH	0.483833333333333
FASTKD1	-0.545875
PAF1	0.7379
TTC9C	-0.62125
IFT57	0.6253
PRSS36	-0.751
IL20RB	-1.7795
ZNF592	0.2165
DCTD	-0.2118
CFP	0.3905
MFNG	-1.149625
JMJD2B	2.01325
ALDH3B1	-0.716375
THSD4	3.07783333333333
KCNJ5	2.4305
LMNA	-0.2155
TBCD	-0.156
ZNF250	0.398166666666667
CASQ2	2.112
PEG10	-1.18966666666667
PRAME	-5.4324
NP	-0.871125
TRIM59	0.263666666666667
ZNF12	0.779375
XTP3TPA	0.14375
SIGLEC7	-0.8722
PANK4	-0.6775
FAM70A	-0.763833333333333
SNED1	0.88075
HIP1	0.3729
RAET1E	-1.11233333333333
AMAC1L2	0.706
AHNAK2	0.440416666666667
TOE1	-0.742333333333333
RECQL4	-1.918
SPRYD3	0.75825
DPAGT1	-0.43575
MAGED2	2.7287
ANKRD55	2.33525
TRPS1	4.18416666666667
DOK7	0.15625
TFPI2	-3.7255
GTF2H3	-1.17733333333333
CYP4F11	1.025625
LHX2	-5.23583333333333
ATG16L1	0.917666666666667
ASB12	-0.0545
C1orf116	3.63125
NF2	-0.70535
POM121	-0.5114
PHYHD1	1.6821
TXNDC17	-0.811833333333333
DKFZp779O175	0.04025
NUP62	-0.168571428571429
MYO18B	0.518666666666667
PRAMEF1	0.133
TCBA1	0.8455
TMEM168	1.11675
FJX1	-1.1895
CLCF1	-0.09875
SEPN1	0.38475
IGSF2	-0.294
NUDCD1	-0.967833333333333
TFF3	1.53866666666667
NDFIP1	1.08185714285714
CHCHD4	-0.717
TNR	0.00649999999999999
CUTA	0.178
USP44	-4.6775
DPP10	-0.4
IWS1	-0.226833333333333
PCGF1	0.06625
SULT1C4	-0.1685
NTF5	0.05575
PTPN13	1.64
SSTR5	0.62
SFRP1	-2.53875
IDH3B	-1.02725
SUOX	1.211
TMCO5	0.1715
GOLT1B	-0.90675
MIB1	0.389714285714286
PCDHGB1	-0.176
SUSD1	0.0905
ICAM5	-3.73733333333333
PAPOLB	0.12775
URM1	-0.8008
TMEM106B	0.338333333333333
LRIG2	-0.42775
SLC27A5	-0.8555
CLIC6	4.9043
ZNF420	1.9085
SCN9A	-1.8049
KIAA1909	1.58175
ELMOD1	-1.184
PRKAG1	-0.1395
FAM64A	-1.95233333333333
EEF1G	-0.2801
SMAD5	0.8355
INCENP	-2.57725
WASF2	-0.052
GARS	-1.7238
CDK10	-0.7706
HLX	-0.298833333333333
MDM4	0.332125
ZNRF1	-1.4265
HHATL	-1.859
FAM21C	1.2501
HIST2H3C	-0.44925
PFDN2	-0.0515
ZNF200	0.106
NDN	0.03275
HBA2	-2.826
FBLN5	1.54025
PUM1	0.627428571428571
TNNT1	-1.70933333333333
C19orf59	-1.21566666666667
HNRPH2	1.4165
RAB7A	-0.00183333333333334
PMS2	-0.1875
BIRC3	-0.0101666666666667
NRSN2	-0.00425
OR52K2	0.772666666666667
SPOCK1	0.913285714285714
H2AFY	0.518
RXRB	-0.09025
ZNF638	0.36
ANKRD45	-0.436
ACTN4	-0.195333333333333
FXC1	0.27775
EIF2B5	-0.0015
VPS33A	-0.9305
PINK1	0.84
FAM106A	1.1455
SKIP	0.9178125
GAPDHS	-0.016
MUM1L1	2.5015
PSTPIP1	-0.4135
CNTNAP1	-1.9252
CYP26A1	-0.756
APOL2	0.2153
TACC2	0.501875
COX7A2L	-0.0470714285714286
HSD17B1	-0.067125
ARRB2	-0.3085
SLC7A6	-1.2781
HSD17B10	-0.82525
RBJ	0.66575
NUP155	-1.77175
MRPL10	-0.540666666666667
CYCS	-1.72508333333333
CCDC46	-0.506166666666667
TECTA	0.588
GNAL	-0.802
LPO	0.302
PEBP4	1.53925
DDX11	-1.74975
C18orf12	-0.027
TAF9B	-0.250666666666667
IMP4	-0.477
RPA4	-0.600833333333333
NDUFS1	-0.84925
UPK1A	0.599333333333333
ARRDC2	0.640833333333333
C18orf20	-0.531
AES	0.399142857142857
CD2BP2	0.189833333333333
C16orf54	-0.6375
UGT2B17	-1.96625
FGFR1	-0.947090909090909
CEACAM6	1.7526
CHRM5	0.30025
CERK	-0.8715
AP3S2	-0.175285714285714
ANKS4B	-1.99125
CLCNKA	0.5005
ZNF208	0.419
HLA-DRB5	4.385
CARKL	-0.0765
GOT1	-0.233166666666667
CASP6	1.125375
HOXA1	-0.6175
RCL1	0.04275
ZNF181	1.481
RAB40B	1.4225
MRPL38	-0.348
LRRN2	2.1955
C3orf25	1.5165
OR5D14	0.4255
OR10AG1	0.451
BET1L	0.2152
FRY	3.71525
AK3L1	-2.15475
CSF3R	2.22566666666667
POLR3K	0.346
ATG2B	1.12483333333333
EPS8	-0.715666666666667
DARS	-0.918875
C10orf56	1.0945
DAD1	0.301583333333333
RIOK1	-0.756
HERC2	0.115
HSD11B2	0.889166666666667
FAM96B	-1.263
MGC13057	-2.616125
BSN	0.0365
CAND1	-0.185333333333333
HCST	1.36525
ACTR10	0.471166666666667
OR8D4	0.429
NASP	-1.6227
COL9A2	-0.210666666666667
LYZL1	0.249
GPC5	-2.907
TBL3	-0.575166666666667
CENTD2	0.5264
OR5AP2	0.35725
TLR1	1.85325
LMO6	-0.635
ZIC2	-4.374625
CPNE5	0.867
ZMYND15	1.4945
FLJ22374	-1.03525
CCDC106	-0.08775
PARP16	0.2335
PDIA3	-0.3455
C14orf126	-0.47775
CECR2	-1.822
SFRS1	-0.614428571428571
FIGLA	0.1735
DCP1A	0.465666666666667
MGC45800	-2.0773
TEKT1	-0.0898333333333333
C10orf67	0.076
CLN5	1.485875
NTN2L	0.1685
GLE1L	-0.16275
CES2	-0.7903
GNAS	-0.408294117647059
DDX53	0.427
TSPAN13	2.7375
MRPL52	-0.8229
SPIRE2	-0.910375
TAS2R39	0.75625
SCUBE3	0.14825
UCRC	0.4561
CDKL3	0.3115
KIAA1715	-0.6752
ZNF345	2.00375
RTF1	0.5265
DHRS7	1.554
RIPK4	-2.43016666666667
EXOSC2	-1.436
MS4A2	4.26325
FGF17	-0.04725
WDR59	-0.571125
EVI2A	-1.04325
IL17RC	0.229833333333333
HS3ST1	0.8325
ITGB1BP2	-1.5555
RBPJ	-0.610833333333333
GIMAP1	2.6455
INE1	0.1075
ALDH18A1	0.275625
TPI1	-2.204375
GATA6	0.2475
CABP1	-1.41383333333333
ZNF484	1.0715
DAPK3	0.028
