Hybridization REF	TCGA-A8-A08A-01A-11R-A00Z-07
RP11-114G1.1	0.301
TP53INP1	1.67225
ZNF300	-1.3815
FOXL2	-4.1145
LARP2	-0.122916666666667
LATS1	0.14725
HTR6	-0.027
SPOCK2	0.3695
RNF144B	3.03483333333333
HTATIP2	-0.492875
MGC10334	0.409666666666667
CENTA2	2.80033333333333
FGF2	1.08775
FXYD7	-0.1335
PHYHIPL	-1.743875
GPR34	6.67675
DDX6	-0.344666666666667
OR10W1	-0.222
LHFPL1	-2.3465
ZNF313	-0.746071428571429
VPS28	0.5215
AP3M1	0.1048
AKR1CL2	-1.093
TRAF4	-0.333125
OR2B11	-0.1725
C19orf12	-1.104
AKAP9	0.423666666666667
C1orf62	0.817
SLC20A1	-1.6725
FAM112A	0.2505
LDB2	-0.235125
MRPS23	-1.00625
KLK5	-0.40775
SPTB	-1.01
EFEMP2	0.96975
EFNB2	-0.65375
PCM1	0.424428571428571
NMNAT3	2.801875
TSG101	0.451333333333333
C8orf40	0.114166666666667
NOB1	-1.78025
ABHD3	0.219
GTF3C4	-0.145125
PIGN	1.14116666666667
GALNTL1	0.47275
AEBP1	2.36225
OR9Q1	0.35
ANKRD2	-0.383375
CCL28	-3.88225
TRIM38	1.0725
TMCC1	0.429916666666667
SMG5	0.067
LRRC7	0.034
NCAPD2	-1.61266666666667
C6orf153	-0.67075
C1orf74	1.20675
OTUD6A	0.302
DCP2	-0.442166666666667
TMEM24	-0.45675
RPL18	-0.350833333333333
TMEM177	-0.00650000000000001
LRRC37A3	0.57975
C1D	-0.8955
LDHC	-1.67925
UBE4B	0.105166666666667
NIT1	0.653375
BTN3A3	0.032375
RASD1	1.428
COMMD3	1.10125
SHFM1	-0.34075
BIRC8	-0.67575
DUT	-1.231
C12orf51	1.1625
LRRC59	-0.808666666666667
LY6H	1.48475
WDR22	0.808166666666667
EDEM1	0.285214285714286
ADH1A	3.318
PANX2	-0.1269
CYP11B1	0.73075
CDC73	-0.03
GPR172A	0.192
GSTM3	2.83976923076923
KCNA5	-0.4595
SERAC1	0.0803333333333333
NFATC2	-0.194
ANAPC5	-0.4473
C15orf24	0.0315
NFATC2IP	-0.381181818181818
TNRC6C	0.5565
MGC102966	-2.929625
FGD5	2.1245
MED9	0.23075
RAB13	0.790166666666667
C15orf49	-0.1175
CRYGS	-0.2879
C12orf53	-0.9371
LOC283693	-0.3005
COX6B2	-0.290875
PHF14	-0.391125
FAM3A	-0.543
RPL13	0.1905
PRDX2	0.3204
FLJ34047	-1.39625
PRMT3	-0.634
KCTD19	-1.407
TRIM10	-0.0148333333333333
MGC26597	-0.1165
GCNT4	0.381666666666667
GPRASP1	-0.168
CDKN1C	-1.2535
RHBDL2	1.2462
HSPH1	0.1415
AQP1	2.517125
COL17A1	-3.5743
GFAP	0.19675
CDC16	-0.10775
KIAA1614	-0.1495
C6orf118	-0.981333333333334
ZSWIM5	-0.84
FAM83F	3.80375
LYNX1	0.244625
SYNPR	-1.0105
XG	3.1855
PRSS16	-0.2795
KIF13B	2.04807142857143
PCDH9	-0.9985
HIST1H2AH	1.85966666666667
RBM18	-0.46575
ZNF626	0.21175
HEXIM2	0.719333333333333
ITFG1	-0.4755
TUBG2	-1.06
SFRS7	-0.542416666666667
C9orf14	-0.4355
EXTL1	0.81575
GBP3	2.62633333333333
WDR5	-1.41775
RARG	0.393666666666667
MYO7A	-0.423625
CECR6	1.45225
C13orf3	-2.187375
SFRS18	-0.55425
ACVR1B	0.280166666666667
PSMD1	0.0109
C7orf31	-0.618333333333333
ILVBL	-0.30575
IFNGR1	1.2975
RNF186	-0.4525
NOL9	-0.80775
MAGEL2	0.77875
SLC29A2	-0.3845
NHSL1	-2.07025
RBMX	-0.6775
PSORS1C2	0.46975
RAD51L3	-0.282583333333333
LCN6	0.65925
ORAI2	0.37725
BRUNOL6	-0.0474
OR4K5	0.1805
CDC123	-0.865875
MSLN	-1.7105
WWTR1	-0.923833333333333
ZNF700	-0.942666666666667
COBL	0.05075
PPP1R16B	-0.022875
GAS7	0.00459999999999999
MDN1	-0.967375
HAAO	0.254
C9orf68	2.137
TNFAIP2	0.733875
FOXN1	-0.2685
hCG_2033311	0.4195
ATP6V0D2	0.12
RPL41	0.704625
SLC38A1	0.2755
ARHGAP6	-1.32366666666667
ADAD2	-0.3525
PHF20L1	-0.2175625
MCM3AP	0.702
ST3GAL3	-0.861333333333333
SNX1	0.697833333333333
ELF5	2.85075
PARP3	0.998125
RBM8A	-0.153875
LINGO4	0.263
ITGA9	0.427333333333333
ZFR	-0.1105
ACSL6	-0.015875
FLJ20699	0.6424
DAOA	0.2575
FABP4	5.73225
KCNB1	-0.79125
CANX	0.0644
SLC25A28	0.577666666666667
ADIPOR2	0.2385
ECHDC2	2.50725
SMA4	1.9465
FRZB	3.172875
PABPC1	-0.187333333333333
DMRTB1	-0.975857142857143
APOBEC3G	-0.1985
CATSPER2	-0.856166666666667
CUEDC1	1.47116666666667
STARD9	-1.404375
CLDN8	4.82042857142857
LOC23117	-1.02077272727273
E2F6	-1.14183333333333
TMEM126B	-0.880833333333333
DPY19L4	0.72825
GIMAP5	2.78583333333333
NDUFA9	-0.369333333333333
FAM77C	3.9975
CTPS2	0.50175
LOC51035	0.28675
WDSOF1	-1.14625
EGLN3	-0.54725
PITX3	0.878833333333333
OR52E8	-1.0165
GRM4	0.3795
KLK1	-2.32416666666667
GPM6B	-0.19775
RRAGD	-1.57266666666667
PAGE5	-3.935
UCHL5	-1.03883333333333
ULK3	-0.475333333333333
AIM2	1.32916666666667
PNO1	-0.958333333333333
OR2F2	0.4125
GNAT2	-0.573
SIX1	-2.5665
ST13	0.104916666666667
ZBTB44	0.01875
TIMP2	-0.06175
ZMAT4	-4.18175
GTF2IRD1	0.0465
ZNF19	0.587166666666667
ZNF714	-0.5435
RSC1A1	-0.0595
C9orf80	-0.09625
PSMA8	0.231333333333333
TMEM141	0.61425
COX4I1	0.237785714285714
CTAGE1	0.0746666666666667
DTWD1	-0.88
HSD11B1	0.0975
KRT6B	-1.879625
ARID4B	1.0175
LHFPL3	0.34575
WWP2	-0.19025
ZNF326	-0.275166666666667
RGPD1	-0.9685
CTSH	1.13616666666667
FASTKD1	-0.683875
PAF1	0.8893
TTC9C	-0.7375
IFT57	0.1304
PRSS36	0.2385
IL20RB	-2.5185
ZNF592	0.298666666666667
DCTD	-0.1826
CFP	0.51125
MFNG	-0.354625
JMJD2B	2.07175
ALDH3B1	-0.80975
THSD4	2.1385
KCNJ5	2.91866666666667
LMNA	0.1835
TBCD	0.606
ZNF250	-0.18
CASQ2	-0.4088
PEG10	-4.90575
PRAME	-5.27713333333333
NP	-0.18575
TRIM59	0.321833333333333
ZNF12	0.1735
XTP3TPA	0.75575
SIGLEC7	0.0976
PANK4	-0.577
FAM70A	-1.83483333333333
SNED1	-0.01075
HIP1	0.4313
RAET1E	-0.0366666666666667
AMAC1L2	0.6625
AHNAK2	-0.5665
TOE1	-0.939333333333333
RECQL4	-1.77875
SPRYD3	1.00925
DPAGT1	-0.58575
MAGED2	3.1327
ANKRD55	0.05725
TRPS1	4.65516666666667
DOK7	0.72425
TFPI2	-7.98625
GTF2H3	-0.474666666666667
CYP4F11	0.30075
LHX2	-4.70066666666667
ATG16L1	0.432166666666667
ASB12	-0.098
C1orf116	2.9765
NF2	0.0884
POM121	-0.6253
PHYHD1	2.4905
TXNDC17	0.0791666666666667
DKFZp779O175	0.582
NUP62	-0.279642857142857
MYO18B	0.199
PRAMEF1	-0.0985
TCBA1	1.30957142857143
TMEM168	0.92275
FJX1	1.017
CLCF1	-1.02875
SEPN1	0.835875
IGSF2	0.4315
NUDCD1	-1.23633333333333
TFF3	3.086
NDFIP1	0.807571428571429
CHCHD4	-0.51575
TNR	0.472
CUTA	0.699833333333333
USP44	-3.91475
DPP10	-0.0994
IWS1	-0.839333333333333
PCGF1	-0.00574999999999999
SULT1C4	-0.121
NTF5	-0.38325
PTPN13	-0.03825
SSTR5	1.0485
SFRP1	-4.12475
IDH3B	-1.098
SUOX	1.6095
TMCO5	0.04775
GOLT1B	-0.78475
MIB1	0.428357142857143
PCDHGB1	0.3765
SUSD1	0.392
ICAM5	-2.93633333333333
PAPOLB	0.7485
URM1	-0.4282
TMEM106B	0.309
LRIG2	-1.47275
SLC27A5	0.2645
CLIC6	5.9849
ZNF420	1.5205
SCN9A	-2.3003
KIAA1909	-0.22675
ELMOD1	-2.73275
PRKAG1	0.276
FAM64A	-2.03488888888889
EEF1G	-0.00895000000000003
SMAD5	0.604
INCENP	-2.2445
WASF2	-1.2195
GARS	-1.1168
CDK10	-0.16
HLX	0.184166666666667
MDM4	0.130875
ZNRF1	-1.86192857142857
HHATL	-1.77316666666667
FAM21C	0.8247
HIST2H3C	-0.205
PFDN2	-0.108875
ZNF200	-0.7275
NDN	-0.79125
HBA2	-2.38533333333333
FBLN5	1.140625
PUM1	0.651428571428571
TNNT1	1.169
C19orf59	-0.618833333333333
HNRPH2	0.991
RAB7A	-0.104333333333333
PMS2	-0.52175
BIRC3	-1.14916666666667
NRSN2	0.75475
OR52K2	0.576166666666667
SPOCK1	-0.879857142857143
H2AFY	1.1515
RXRB	-0.36725
ZNF638	-0.2595
ANKRD45	-0.43625
ACTN4	-0.340666666666667
FXC1	-0.45025
EIF2B5	0.428
VPS33A	-0.3585
PINK1	0.632375
FAM106A	-0.492
SKIP	0.84625
GAPDHS	-0.0155
MUM1L1	2.889
PSTPIP1	1.01125
CNTNAP1	-1.3941
CYP26A1	-2.47775
APOL2	0.2373
TACC2	1.190875
COX7A2L	-0.466214285714286
HSD17B1	0.3775625
ARRB2	0.1195
SLC7A6	-1.0848
HSD17B10	-0.0525
RBJ	-0.292
NUP155	-1.71875
MRPL10	-0.4635
CYCS	-1.32633333333333
CCDC46	-1.14816666666667
TECTA	-0.872
GNAL	-0.764
LPO	0.141
PEBP4	4.50025
DDX11	-1.95175
C18orf12	0.566
TAF9B	-0.15575
IMP4	0.069
RPA4	-0.482
NDUFS1	-0.46025
UPK1A	-0.8495
ARRDC2	0.129
C18orf20	-0.141
AES	0.108071428571429
CD2BP2	0.518666666666667
C16orf54	0.1505
UGT2B17	-0.820375
FGFR1	-1.28622727272727
CEACAM6	2.261
CHRM5	0.415
CERK	-0.97475
AP3S2	0.421928571428571
ANKS4B	-0.81075
CLCNKA	0.330833333333333
ZNF208	-0.429166666666667
HLA-DRB5	5.303
CARKL	0.37975
GOT1	0.0508333333333333
CASP6	1.5315
HOXA1	-1.233
RCL1	-0.06275
ZNF181	0.600333333333333
RAB40B	1.3865
MRPL38	-0.026125
LRRN2	2.9965
C3orf25	1.525
OR5D14	0.9235
OR10AG1	0.84
BET1L	-0.0727
FRY	3.86325
AK3L1	-1.15925
CSF3R	1.01633333333333
POLR3K	-0.185833333333333
ATG2B	0.456666666666667
EPS8	-0.562666666666667
DARS	-0.660625
C10orf56	0.318166666666667
DAD1	0.710083333333333
RIOK1	-0.7325
HERC2	-0.19025
HSD11B2	1.51983333333333
FAM96B	-0.983
MGC13057	-2.61771428571429
BSN	-0.1905
CAND1	-0.0253333333333334
HCST	1.6735
ACTR10	-0.401333333333333
OR8D4	0.802
NASP	-2.0542
COL9A2	1.08116666666667
LYZL1	-1.9755
GPC5	-3.42475
TBL3	0.179833333333333
CENTD2	0.6726
OR5AP2	-0.354
TLR1	2.79875
LMO6	0.07
ZIC2	-4.006125
CPNE5	0.24175
ZMYND15	1.45575
FLJ22374	-0.78975
CCDC106	0.67975
PARP16	-0.28725
PDIA3	0.04475
C14orf126	-0.405333333333333
CECR2	-0.767
SFRS1	-0.797928571428572
FIGLA	1.1445
DCP1A	-0.149
MGC45800	-1.4369
TEKT1	1.94466666666667
C10orf67	-2.2915
CLN5	1.3245
NTN2L	0.11
GLE1L	-0.1245
CES2	-0.0954
GNAS	0.434722222222222
DDX53	null
TSPAN13	2.38375
MRPL52	-0.1424
SPIRE2	-0.163
TAS2R39	0.1535
SCUBE3	0.1265
UCRC	0.5337
CDKL3	0.0635
KIAA1715	-0.48
ZNF345	0.99325
RTF1	0.03375
DHRS7	1.3205
RIPK4	-2.33766666666667
EXOSC2	-1.75583333333333
MS4A2	1.1625
FGF17	0.32675
WDR59	-1.17525
EVI2A	-0.4585
IL17RC	1.00166666666667
HS3ST1	2.6415
ITGB1BP2	-2.212
RBPJ	-1.05866666666667
GIMAP1	3.193
INE1	-0.555166666666667
ALDH18A1	1.301
TPI1	-1.545125
GATA6	-1.0795
CABP1	-1.5065
ZNF484	0.60975
DAPK3	0.676
GJB1	0.0744166666666667
PIN1	-0.164
SLC6A15	-4.04191666666667
CNO	-0.11275
RIN2	1.820375
FRRS1	-0.0615
CYorf15B	-3.001625
DMRT3	0.52625
ATAD1	-0.056125
OTUD4	-0.000722222222222231
ATOH8	-2.06425
ZSCAN16	0.7765
ASCC1	-0.223
OTUD3	0.311
MGC33212	0.330166666666667
YME1L1	-0.112875
RP11-218C14.6	1.3705
PCBP4	0.05975
TNFRSF10A	-0.34025
CDH10	-3.3024
KL	1.625
SCP2	0.691333333333333
C9orf119	0.19575
SON	-0.0653333333333333
MAFK	-0.1085
SBNO2	-0.2485
SLC6A6	-0.685416666666667
SC4MOL	-0.929875
FAM35B	0.41825
PPP1R9A	1.602625
PDZRN3	1.310125
CXorf20	1.678
C6orf126	2.7655
AVEN	-0.18225
FLJ21075	-1.61
C14orf132	-1.298875
PCK2	-0.430125
GUCY2C	-0.592
BARX2	-0.441
PEX11G	2.0275
DAO	-0.725333333333333
C10orf49	1.325
EDNRA	3.558
PPP2R5A	1.5406
DDX39	-1.54216666666667
SERF1A	-0.2045
ASCIZ	-0.5179
FNDC8	-0.967666666666667
PTMS	0.53275
PHF7	1.39075
PIP4K2B	0.100625
HHLA2	-1.4845
BDH2	1.07877777777778
APOBEC2	-1.4185
PENK	-0.6882
SMAD9	-1.4
MT3	-0.81825
RGL1	0.0685714285714285
ATG10	-0.185875
DLGAP4	0.653333333333333
APPBP2	-0.685285714285714
BACE2	-0.640714285714286
LOC339344	0.636333333333333
ZNF395	0.5623125
HIST1H2BL	0.26275
ZNF467	1.2655
SLC25A21	-1.3825
PALM2	-0.629166666666667
NSUN5C	-1.19425
IL5	-0.769111111111111
CLSTN2	3.8465
ANXA8L2	-2.31525
PTGES	3.064
GDAP1L1	-2.273
OPRK1	-2.2705
WDR20	0.206333333333333
C12orf4	-0.27325
NUP88	-0.71025
XRCC6BP1	-0.810166666666667
FCGBP	3.736
LEMD2	-0.15625
NOMO1	-0.374
C10orf79	2.398
ZNF79	0.4964
OCRL	0.17
HSPA8	-0.252583333333333
DIDO1	-0.485333333333333
PLA2R1	1.89025
COG3	0.5231
NGDN	-0.81675
CBFA2T2	0.21425
PNOC	-2.4175
PRRG1	0.0669166666666667
AGGF1	-0.207642857142857
DPF2	0.328
YIPF7	-0.069
TRPV5	0.607
ZNF322B	0.661
MED12	-0.0871666666666667
CARS	-1.07966666666667
ABCC11	4.6885
C9orf25	0.305
MYH1	null
FRYL	0.482416666666667
AGTRAP	0.08225
MMP27	-0.3155
ZNF432	-0.63625
OR8D1	0.237
OR13D1	0.955
VWA1	2.00175
STON1	-0.26375
IL5RA	0.0485
PERP	0.7576
C10orf107	1.57783333333333
TNFSF12	2.40025
FN1	0.940125
MTR	-0.347
PHLPPL	-0.476166666666667
ZNF425	0.6075
DHFR	-2.19083333333333
PPP1R12A	0.105
RSPO2	-1.11216666666667
ZNF7	-0.29825
ZNF583	0.319
TPMT	-1.06233333333333
GPR132	0.770125
OR2T12	-0.035
SERTAD2	-0.2632
ATP1A1	0.3958
FRMPD3	0.69525
ZNF672	0.535
PLXNB3	0.334375
EML5	0.073
FAIM3	1.617
UBQLN2	0.5805
SORCS2	1.8875
PRIM2	-2.1645
ACVR2A	0.0416666666666667
YWHAZ	-0.086
PGM2L1	0.707285714285714
GNAO1	-0.209307692307692
RPL10	-0.075
RPS6KA6	0.9655
PFKL	0.0616666666666666
SH3D19	0.459375
AURKB	-2.9085
ZC3H6	1.621625
DISC1	-0.120166666666667
FLJ39660	-3.15633333333333
TMEM25	2.86375
OSBPL10	-0.119625
CLTCL1	-2.15316666666667
ALG6	-0.521
CATSPER4	0.215
LRTM1	-0.0355
RRAD	0.610166666666667
TIPIN	-2.07025
CARD14	1.57125
RBM9	0.182833333333333
RASSF4	1.18625
SLC25A18	-1.254
C6orf58	0.470333333333333
IGHD	0.449
PLA2G6	0.257
TPT1	0.966
SEC63	0.8178
CCDC113	0.3253
TDRD10	0.178625
KIAA1666	-1.028875
TOR1AIP1	1.1155
SYTL4	1.256
SPRR2F	-1.249
CEBPD	1.1475
SNTG2	-2.26225
C20orf77	-0.561416666666667
TAS2R49	-0.0235
C6orf173	-2.42266666666667
SVEP1	-0.045625
PXN	-0.333071428571429
VIL2	0.590166666666667
C5orf21	1.6035
DIXDC1	0.427
GANAB	-0.489166666666667
PDSS1	-1.61225
NGFR	-1.19742857142857
ATP8B4	1.7305
BMP8A	0.387
CCDC132	-0.415166666666667
GNRH1	-1.518
OR10T2	-0.61375
PDGFD	1.81516666666667
OR6W1P	0.797
HARS	-0.2295
KRT77	2.6005
AQP8	-0.1145
ITGB1	0.2979
ZNF254	-0.0489
PAX1	-0.5295
PSMC4	-0.2553
ANKRD22	3.65925
PSMD8	0.1605
HTR1E	-0.7685
SOX10	-2.0826
OR5B2	-0.401
RABGEF1	-0.630571428571428
MAP1LC3B	0.032
CYB5R4	0.4575
AGXT2L1	-0.13825
FLJ41603	2.4375
TRAPPC2	0.375
FNTB	0.0982
FLJ14107	-1.02816666666667
AURKAIP1	0.411
DSE	1.765
NFKBIZ	-0.246333333333333
OSBPL3	-1.1065
LOC130576	2.12775
SLC39A9	1.0255
LOC137886	0.01325
RHCE	-2.3845
ATG7	0.9165
FAM82A	0.380833333333333
FBN3	0.1775
MCFD2	-1.222
CASP14	0.015
EPS15	0.80975
SFRS2B	0.12225
C19orf47	-0.0795
PLAC9	3.219
GPR23	-0.9955
BTNL3	-0.1006
RGS8	0.813
GNS	0.2675
ENO2	-2.06883333333333
CBX1	0.0837
PEX26	0.3885
LRP5	-1.4435
ADAMTSL4	-2.15933333333333
ARR3	0.0718333333333333
MAP1A	-0.28075
CD2	3.62575
NAV2	-0.63375
TMEM69	-0.2095
ATXN7	-0.7485
CHN2	1.92866666666667
ZNF781	-0.900166666666667
HAS2	-4.14066666666667
KIAA0241	-0.587666666666667
BIC	1.051
MOBKL2A	0.15575
CYP2C9	-1.33
CNOT7	0.332928571428571
SFRS10	-0.43425
CST11	2.54333333333333
FLJ37543	0.8385
NKAP	-1.19225
RUNX1T1	2.73325
EAF1	0.3621
IL4I1	2.7375
LRRC61	-0.237333333333333
PSIP1	-2.936
SPRR4	-1.164
ZFP90	0.378
AP2B1	0.358923076923077
SLC30A7	0.896666666666667
C7orf28A	-0.36
S100B	-2.67016666666667
BMP2	-2.49175
ESR1	4.51558333333333
ZFPL1	0.172
ARHGAP12	-0.045
LRRC19	-0.237
ZNF767	-1.02583333333333
NACA	-0.0404
OLIG1	-2.953125
PRF1	0.62875
LST1	3.20433333333333
SPATA9	-0.707
CNFN	0.88
CDK4	-0.5554
TCF15	-1.9195
PARC	0.39925
PPM2C	1.7985
LOC283345	-0.719
FAM107B	0.2225
DMXL1	-0.086625
RBM3	0.6515
HTR5A	-1.8655
SCFD1	-0.421666666666667
EPHB3	2.39625
ROPN1L	0.0278333333333333
RAMP3	0.08375
TSPYL5	3.15
GAP43	-3.6295
PAPD4	-0.161
PDE3A	-1.951
TNFRSF10C	1.83825
JMJD5	0.252166666666667
RASGEF1A	0.7801
C16orf65	0.0744
HIPK3	0.405666666666667
XYLT2	0.0895
XPOT	-1.33983333333333
GAL3ST1	-2.135
DHCR7	-0.7895
AMIGO3	1.032
FGFR4	-2.113
CRAT	2.444875
PPP1R14D	0.357
TRIM14	0.8468
TMPRSS11D	0.7195
SLC7A11	-2.98557142857143
OR10H2	0.609
PPM1E	-2.0634
DOCK4	1.283375
FAM127A	-0.63425
ENOPH1	-0.549
SLC5A3	0.0226
ZNF530	0.0986
NTS	-6.3665
FRMD4A	0.15775
BCL11B	-3.14383333333333
PRM1	-0.09975
UQCC	-0.5878
S100A16	0.945666666666667
PLS3	-1.73675
WWOX	-0.638285714285714
CCDC23	-0.04725
GTSE1	-1.98916666666667
GP2	5.276
FLJ32549	-0.113625
CHIT1	2.54875
KLF9	0.617625
RPS24	0.4659
MIA	-4.58975
FIGN	-1.42175
PYROXD1	0.29825
PCSK2	-0.7315
MRPL9	0.098
RPL24	0.131
C12orf32	-1.2375
HIST1H2BE	0.28075
RGS18	2.04225
LFNG	1.99075
RAB4B	0.2885
FBXO25	0.905333333333333
TSPAN31	0.977333333333333
ARL8A	0.432214285714286
C10orf83	-0.204
OR51B6	0.198
CNKSR2	0.38475
C1orf156	0.927
IBSP	3.3215
GFRA2	0.3756
ALKBH7	1.1107
NEK10	-0.89925
VN1R3	0.245833333333333
LOC91948	1.6385
CPZ	-0.8885
IHPK3	-0.0406666666666666
COL8A1	-0.25925
RBPJL	-0.33
OR10A4	0.11725
CASP8AP2	-1.283875
MMP12	-0.0671666666666667
OR8B12	-0.3555
CDCA5	-2.61033333333333
LIX1L	-1.57625
PEX11B	1.897875
GABRA1	0.2756
HABP2	0.167
REEP1	2.803
FBXO15	2.301
CD68	1.08025
WFDC9	0.057
GHDC	1.077
SMARCA1	1.038
SPAST	0.131166666666667
PLXND1	-0.142083333333333
MLCK	-1.8625
INTS5	0.509333333333333
BSG	-0.358642857142857
PARP8	1.21883333333333
TEAD4	-0.538833333333333
ZNF498	-0.719625
TMEM89	-0.320833333333333
DTX4	0.6025
TNRC6B	0.531875
ARMC2	-0.111625
FGFBP1	-4.05666666666667
TIMM8A	-1.52633333333333
AJAP1	-1.9859
ZNF608	0.44775
SLC25A42	-0.440875
SYP	-0.0968
MMP11	3.79683333333333
USP40	0.7326
C3orf62	0.580666666666667
MYO1E	-0.9699
LRFN4	-0.496
XCL1	-0.569
GPR155	2.072875
VPS29	-0.253625
CARHSP1	-1.43525
ARHGAP20	-0.428166666666667
GREM2	-1.80685714285714
CCDC102B	1.15725
ZNF577	-1.36566666666667
HDDC2	-0.895
SHC2	2.3467
NCOA5	0.497166666666667
INPPL1	-0.8205
CHGB	-3.2004
IHH	0.1995
DDEF2	-0.883833333333333
DIAPH3	-2.55152380952381
BUB3	0.17025
GGH	-2.34733333333333
VPS35	-0.252
CNN2	0.301833333333333
ASNA1	-0.046
WDTC1	0.74475
AMAC1	0.245
HAS3	-2.67583333333333
SLC1A6	-1.9255
ZNF563	-0.9
C1S	2.7025
TCF7L1	0.334
OR10Z1	-0.7875
ME2	-0.6421
C6orf151	-0.97375
KPNA4	-0.1916
GLO1	-0.703375
WDR61	-0.359333333333333
CD302	1.6915
SIRT7	-0.141833333333333
C11orf59	0.52575
PKIG	0.09075
PPIL3	-0.295
CCDC74B	3.6505
ZNF528	-0.081
EFNA5	0.3585
FCGRT	1.73325
NOL4	-0.772
CCS	0.2805
LOC374491	-0.72075
MFSD7	3.2235
ZNF555	-0.066
LIMS3	-1.434
TSSC4	0.107166666666667
COL11A2	-1.145
C1orf119	0.710833333333333
BPNT1	-0.0665
CHRNA6	1.837
C1orf173	2.56485714285714
PLD2	0.795
ORC1L	-3.91
SASH1	2.33575
CDC14B	-1.071625
RLBP1L1	1.14266666666667
LDLRAP1	-0.1472
NAT8B	0.1795
HHEX	-2.455
LGALS7	-1.8115
PLCH1	-0.284875
OR1M1	0.667
PRAMEF16	-0.87675
HECTD1	-0.2545
C14orf39	-1.4455
TLN2	1.0306
HDAC4	-1.06078571428571
SYCP2L	-3.87125
GLRA1	0.499
RPS6	0.125125
hCG_1757335	-0.731
KLHL1	-0.0115
CTNNBIP1	1.08683333333333
SCAND2	-1.3275
HMGN2	-0.3764
YAF2	0.14125
BRPF1	-0.29025
LIAS	-0.42
CTA-246H3.1	-2.66125
SAG	0.0265
C20orf10	0.67
HNRNPA2B1	-1.3615
GADD45A	-1.37466666666667
MSH4	0.456
TMEM70	-0.2735
HIST1H2AM	1.5475
C19orf26	0.155333333333333
C1orf50	0.0195
GNG3	-0.05925
FTO	1.02125
CALCB	-0.9535
PPP3R1	-0.869375
C15orf42	-2.938375
CCNJ	-1.02
GNAZ	0.717333333333333
PSD	-0.556
FAM57A	-1.34025
STIM2	-0.08
DHX8	0.2295
MOGAT3	-0.1045
UBE3B	0.6735
PLAT	0.258833333333333
C6orf206	0.5255
COPE	-0.0582
EIF3A	0.796625
C1QL2	-0.636
IQCE	0.396916666666667
KIAA0182	-0.85475
SLC22A7	-0.163444444444444
PPFIA2	-0.1285
ADAMTS15	0.6655
ODZ1	-1.9845
THBS4	2.88866666666667
ARHGAP1	0.78075
B4GALNT3	0.085
FCHO1	-0.389
LOC440456	0.342
HOXD10	-0.968
CXCR3	1.65833333333333
CHI3L2	2.010875
SRPX2	2.2235
ZNF132	0.414833333333333
UBAC2	0.103833333333333
RPL32P3	-0.769
CBWD6	0.5645
ST6GALNAC4	-0.2955
KIAA0391	0.212666666666667
LOC388969	-0.6365
KRTAP5-8	0.0111666666666667
ZNF786	-0.18575
LYVE1	1.996
GPR144	0.091
APOH	-5.582375
TSC22D2	0.0695
PLCD1	0.53975
FLG2	null
M-RIP	-0.1645
NDUFV1	-0.4795
POLDIP2	-0.076
RAB3GAP2	0.630833333333333
RPSAP15	-0.88775
CLEC7A	1.94025
HSPA14	-1.829
TAAR5	0.307
FAM132A	0.97175
C2orf43	-1.4045
OR10V1	0.474
SELPLG	0.921
C1QTNF6	0.5465
OPCML	0.308888888888889
DTYMK	-0.8755
ALDH16A1	0.31225
F13B	-3.6405
MGC16169	1.037
KIRREL2	-1.8325
C14orf32	0.01325
SLAIN2	0.7644
HSD3B2	-0.142
AMMECR1L	-0.0956
LRRC37B	-0.61
HMG20A	-0.585833333333333
C22orf27	0.5556
FBXL22	0.0445
AP1B1	0.916666666666667
TNKS1BP1	1.36125
CD74	4.33125
HSPA12B	1.5275
PLSCR1	-0.3585
SLC35E1	0.127333333333333
FEZ1	-1.6505
APOD	1.316625
C16orf44	-0.397
C1orf166	-0.0895
KCTD11	0.39475
NELF	-0.57125
SRP54	-0.4115
MGC35361	-0.239
GPR35	-1.5625
NRGN	-1.347875
SIGLEC12	0.00775000000000002
SCN1B	0.048
IFNW1	-0.047
STAR	-5.6495
HLA-DQA2	5.373
RNASEH2B	-0.7
TAAR2	0.143
VAMP5	-0.0206666666666667
TUBA1C	-1.33507142857143
PIK3R2	0.832875
ARD1A	-0.3645
EBF2	0.418833333333333
CAMSAP1L1	0.65975
CYP3A43	-0.3005
AKR1B1	-1.615
KIAA1729	0.138125
KAL1	2.2305
CYBB	1.841625
UXS1	-0.37025
LOC338579	-0.038
C11orf45	0.42175
SHB	0.233875
IKZF4	0.258125
NDUFA1	-0.180875
HSPE1	-0.4455
C1orf215	-0.054
GPR113	0.104166666666667
ZNF573	0.41275
TBX18	0.117
GGTA1	6.167
PCDHGA8	-0.182
RPS6KL1	0.01675
DPP9	-0.628625
SLC43A2	2.166375
COPS3	-0.4655
PMPCB	-0.0941666666666667
HYLS1	-0.937
LSM8	-0.986
PDE6B	2.2495
C10orf118	1.5259
OR1C1	0.236333333333333
ZNF415	0.9855
OR2F1	-0.131666666666667
ZDHHC13	-0.237625
FZD8	0.4471
TCEA1	-0.2384
SUSD4	1.709625
C22orf24	0.727
TNFRSF14	0.1485
TRIM28	-0.3615
FGF5	-1.60642857142857
CSPG5	-0.0481666666666667
RNF133	0.64125
FKBP15	0.48875
BZW2	-0.2115
NSMCE1	0.63425
PTPRN	-0.45425
TST	0.756875
POP1	-1.632
