Hybridization REF	TCGA-A2-A0ST-01A-12R-A084-07
CDCA4	-0.53925
C2orf44	-0.26775
ZNF534	-0.681
IMMP1L	0.69475
NIPSNAP3B	0.02725
FTMT	1.16175
PWP2	0.1105
MMP15	-0.8189
DNAH11	-1.54
MTMR14	0.202625
DNAL4	0.0285
IPP	-0.966
TMEM59	0.413375
C1orf157	0.0355
RGS4	-1.59266666666667
DDX18	-0.0905
SNX6	0.291
ZNHIT2	-0.0433333333333333
NCDN	-0.403
FLJ33534	0.24275
RAG1	-1.6755
OR4D10	0.6205
PTPN5	-0.897833333333333
POMT1	-0.56775
LRRC8A	-0.1854
CYP1A1	-2.44925
CAPN1	0.1055
DDHD2	-0.125875
GRIK2	-0.30025
GNRHR	-0.237
PPBP	0.4815
HTR3A	-0.4445
SLITRK4	-0.5015
ANKRD49	-0.11025
BTF3	-0.5358
SARS	-0.20175
C13orf18	2.12416666666667
CACNB1	0.216285714285714
QKI	0.733142857142857
SETMAR	0.441125
MAN2B1	1.80333333333333
EML3	-0.83275
ACADL	-0.6416
OFD1	0.503375
DEFB114	-0.868
CGA	-3.913
PEX16	0.735833333333333
LRRC10	0.175
GNG12	-0.5985
C1orf152	0.807333333333333
CHRM1	0.3485
CD53	2.62975
DBH	-0.72125
TFAP2B	0.947125
HIST1H2BJ	-0.513833333333333
FAM46D	0.7755
TMEM11	-0.588
C3orf32	-3.3205
PCCB	-1.1125
IPO13	-0.233875
C6orf105	-1.5645
COMMD5	0.42625
SUV420H1	0.3209
LTBR	0.6595
ARHGAP15	1.49425
HDHD2	-0.2425
TDRKH	-0.057
LOC401052	0.01
PSG4	-1.65625
GNB4	0.253
SPATA4	-0.1905
SLC9A3	-0.8285
OSBP	0.668333333333333
NBPF3	-0.0308333333333333
DOCK11	1.0725
SLC39A5	-2.35366666666667
PRR5	1.1146
C10orf63	0.195125
SMTNL2	2.30225
ADRA1A	-0.286
ASAH1	1.1899
DOM3Z	-0.1443
GIPR	1.10083333333333
AHI1	-0.393083333333333
NADSYN1	-0.157666666666667
RGS14	-0.0656
IL18BP	2.6494
RTN4RL1	1.365
ARMC6	-0.95475
PSMD5	-0.466333333333333
HK3	3.1652
OR4S1	1.8935
RSU1	1.2368
MAD2L1	-1.63655555555556
EIF4A3	-0.6425
DLEC1	0.1895
E4F1	-0.494833333333333
CHMP2B	0.046
CAMSAP1	-0.155
RPS21	-0.566166666666667
ARID5A	1.4315
UBE2N	-0.3259
IGSF8	0.233333333333333
MAGEB6	-1.5205
ACAD11	-1.3731
MGC4172	-1.32125
LMO4	3.004
KLKB1	0.513
HP	-1.0155
HDAC3	0.0225
SCHIP1	2.149
CLCA1	0.065
OLFML2A	0.677
C1orf112	-1.048
KIF19	1.85958333333333
HAPLN4	-0.1456
CXCR7	-1.69466666666667
GOT2	-0.7704
RAB38	-1.67125
DCX	2.9575
PPM1H	-0.298333333333333
NFYC	0.684166666666667
KIN	0.513625
ZNF228	0.31225
PLSCR4	2.09366666666667
HIG2	-1.23075
FAM79B	2.812
C21orf86	-0.3341
KCNK10	1.36575
ZNF738	-0.983875
FSTL5	-0.800666666666667
OR6A2	0.671
OTOA	0.918833333333333
EXOC1	0.362
AHRR	-3.91275
PDAP1	-1.11708333333333
C19orf6	-0.3435
ZAN	0.3585
LY6G6E	-0.268
EIF4E2	-0.332
C20orf198	-0.70475
ZNF324	0.43575
CYP3A5	-3.5795
ENTPD7	0.308
MBOAT5	-0.9165
GJB5	2.404
TTC13	0.19175
S100Z	-0.677833333333333
KIAA0664	-0.496666666666667
PDGFRB	1.89166666666667
IL17D	-1.54525
OR56B4	-0.3505
RDX	-1.42266666666667
SLC34A3	1.156
IL28B	1.148
JUND	1.275
CHRNB1	-0.3165
CAMK2B	-0.64275
FETUB	-1.24925
CXorf23	1.1765
MRTO4	-0.978
TTC3	0.9039
NDUFB8	-0.517666666666667
EDG2	-0.74825
SEMA3G	1.5105
IL23A	1.60825
GRHL1	0.9767
LOC441054	-1.9095
WDR65	0.5015
PSTK	-0.15525
STOML3	-0.422833333333333
R3HDM2	0.1487
C5	-2.94325
SLC2A10	-0.551666666666667
C3orf22	0.889
PAQR3	-0.842153846153846
ANKRD26	0.206
HCRTR1	0.5075
LOC399947	-0.342
PSD2	0.20275
TIGD2	1.09483333333333
SCRN1	-1.20375
COQ10A	-0.61125
DDI2	-0.159
METTL7B	-0.685666666666667
UCN2	0.67225
FAM92A3	-1.15075
WDR16	0.73325
ZNF511	0.0375
ZMYM5	-0.909125
POLR3G	-2.41225
ZNF586	-0.1755
C1orf49	0.302833333333333
TANK	1.60966666666667
RCAN1	0.644666666666667
PELI3	0.837833333333333
LIMD2	1.29525
TMEM189	-0.693
NTN4	-0.12175
LOC151300	0.2565
CLEC2A	-1.299
GPR135	-0.617875
DPYSL4	-2.8252
JAK2	2.33966666666667
TSHZ1	0.594666666666667
TM9SF4	-0.20175
ZNF264	0.969666666666667
SIRPG	3.601875
BICD1	-0.27425
HERC6	2.95016666666667
METTL5	-0.8335
CASP1	2.5865
PRRT1	-0.00100000000000004
PLA2G4C	2.24283333333333
ICA1L	0.0507142857142857
TPTE2	0.407833333333333
OTUD7A	0.946833333333333
AQP11	-1.92475
APOA2	-4.4828
KALRN	-0.6937
SECTM1	1.33358333333333
IFNAR1	1.2885
TALDO1	0.083125
RAB11FIP4	0.38325
EIF5A	-0.639
FAM49A	3.85925
NEGR1	-0.1754
YTHDC2	0.612875
EHD2	-0.842
NCF1	4.0876
SCRT2	0.9405
HOXA5	0.563
NUP133	-0.0205
FGF12	-1.2725625
SLMO2	-0.269
SNTA1	-0.64375
CACNG2	0.114571428571429
GCM1	0.382125
ELF1	0.821
TLR5	4.259
TCFL5	-1.18016666666667
RBMY2FP	-0.743
LOC100125556	-0.45525
FAM129B	0.22275
MAP3K7IP1	-0.4405
NCK2	0.7895
OXA1L	-0.8595
FMO9P	-0.0850000000000001
ZSCAN12	-0.3185
PSMD12	-0.426666666666667
HSCB	-0.75
CLDN10	-3.189
MGC13053	-0.3235
HPCAL4	-0.312666666666667
ASZ1	0.449
MEX3D	0.521916666666667
NFAT5	0.6576
CSPG4LYP1	-0.919666666666667
FBXO3	1.8086
DVL1	-0.987
CMKLR1	3.7175
TYMS	-2.114625
PEF1	0.80675
ZNF750	2.59666666666667
MCM5	-0.3188
MEGF11	-0.45425
KCNK7	0.3125
PTP4A3	0.5065
C1QTNF2	-1.798
OR6S1	0.9085
FAM122B	-1.4455
ZNF551	-0.123
HBQ1	-2.874
GEMIN6	-0.5345
ARSK	-0.89825
RBP7	2.90766666666667
CPNE9	0.23475
DSC1	1.2475
LOC730112	-1.198
MAP2K4	0.302125
HS3ST5	-1.546
EPB41L3	-0.1455
TEKT2	0.14925
CDKN2B	0.23875
ZNF480	0.2695
MAP3K6	0.6036
MAP6	1.7345
HN1	0.3206
OR2L13	0.3228
SLC16A11	0.73875
FAM96A	-0.621
APOL1	1.46425
C5orf32	-0.48625
RTP1	-0.023
RNF175	0.377
ZBTB41	0.839
AHCTF1	0.3532
SAE2	0.3371
ITGA2	-0.858333333333333
MME	0.0161666666666667
CCDC14	-1.122
MAST4	0.431071428571429
KRT33B	-0.0475
KCTD2	-0.246833333333333
WDR26	0.401666666666667
MFI2	0.648375
NR4A3	1.4795
ARSA	1.07525
UNKL	-0.165666666666667
SULT6B1	0.1775
CCNA2	-1.93166666666667
SOX15	-0.2205
PPAPDC1B	-0.01
C19orf44	0.0075
MCAT	0.41625
ARID1B	0.704875
OR52N1	-0.4665
C12orf48	-1.5545
MAGI1	-0.66925
NIPA2	-0.3925
GBX2	-2.37125
RSHL3	0.007
RAVER1	0.392666666666667
C15orf17	-0.57825
SLC30A2	0.494625
ZNF518	0.3405
PCYT1B	-1.73875
C10orf114	0.09525
EIF3H	0.18125
SLC25A39	-0.9035
KIF1B	0.455375
AMOTL2	0.0605
C6orf120	0.18125
PSRC1	-1.62475
PLA2G10	-1.133375
KIF5C	0.711125
MRPL37	-0.682
C17orf62	0.392666666666667
C9orf135	-1.191
DUSP10	1.2975
CLCNKB	0.123
PSMA5	-0.03625
C8orf53	0.817
AMPD3	2.20716666666667
PIAS1	0.533
ADCYAP1R1	-0.2735
GYLTL1B	2.25725
CDH20	1.23766666666667
FBXO7	0.014
TMEM134	0.0946666666666667
FLJ14213	2.80116666666667
ZNF3	-0.44875
LRRFIP1	0.305083333333333
CNOT2	0.27775
ABI3	4.076
ALDH5A1	0.207
HNT	0.9417
SERPINA4	-3.26775
TK2	0.172333333333333
STMN1	-0.706333333333333
GUCA2A	-0.281333333333333
GALNT10	-0.382142857142857
DPP6	-0.934578947368421
C9orf93	-0.409
PRELID2	-0.80075
STK39	-0.08075
SFTPA1	-0.422
CKS2	-1.40933333333333
RHO	0.559375
C20orf135	-0.05175
XKR3	-3.892
CR1	1.240375
RPS6KA2	0.489714285714286
C20orf112	0.501
MRPL22	-0.477
C4orf23	-0.115
GADD45B	0.75275
KLHDC1	0.8895
C2orf48	-1.832
ZNF287	-0.3005
DAAM2	-0.69175
DPPA2	-2.905
TCTN3	0.028
DNAJB11	0.199375
FPR1	4.56675
DEFB4	0.276
PTCD2	-0.5371
SMOC2	4.40766666666667
CABP7	2.53725
SERPINB11	0.3735
MAGEF1	-0.0825
NDE1	-0.0288333333333333
ITGA10	-0.571
FSHB	0.466
ANXA2	0.4365
HORMAD2	0.425
HLCS	0.585
MCF2L	1.62158333333333
FH	-0.7295
TBC1D24	0.61625
KIAA1505	0.61825
LGALS2	2.605
CNBD1	0.104
SYNPO2L	0.01575
PTPN23	-0.0342857142857143
C1orf183	-0.844333333333333
MAGEA8	-2.8735
DGCR8	-0.959625
GSR	-0.96725
PAQR7	-0.3055
ZNF676	-1.30475
CACNA1C	-0.2143
SP7	-0.077
PDCD6	-0.89125
NRN1L	-1.2695
BRI3BP	-0.796166666666667
KIAA1183	0.808
ASB4	0.212
CCL23	2.575
OBSL1	-1.309875
SLC12A7	0.72625
KIAA0240	1.91225
CD1B	1.80333333333333
FCGR2A	1.23525
MDC1	-0.88575
HTR1A	0.7128
OCEL1	-0.522
ATP11B	0.319125
FBXO34	0.131833333333333
PCDH12	2.25683333333333
RPE	-0.71175
C17orf74	0.175
CSDC2	0.1205
PET112L	-0.42875
TMBIM1	0.50575
P2RXL1	-0.309
TCHP	-0.866
TRMT1	-0.932833333333333
F2RL2	0.0470833333333333
LRRC32	2.35216666666667
IMPG2	-0.7895
BGLAP	-0.61275
LOC493869	-1.908
MRAS	2.651625
SLC35F5	-0.463
CBWD1	-0.5405
AXL	-1.38925
ATP2C2	-0.2975
TELO2	-0.78325
PNPLA3	-3.806
PCDHB14	0.7215
CD276	0.10525
KRT80	-2.027875
DUSP28	0.0915
CSNK1E	-0.889
SRP14	-0.097
KCNQ4	-0.012
KRT72	0.841666666666667
CCDC117	0.142125
C6orf89	0.122666666666667
TUBB2B	-1.303
RTN4IP1	1.0105
CR1L	-0.4375
CEND1	0.592625
C12orf41	-0.271666666666667
RNF31	0.42425
UBN1	-0.1585
C17orf32	0.264
SLC5A7	0.795
GPR92	2.0315
ESAM	2.3687
CTNNA1	0.0126666666666667
HRBL	-0.1643
CBX4	-0.413
TMEM182	-0.14
SH3TC2	-0.351
IL10	1.698
PXMP4	0.0325
RNF167	-0.3214
PAK7	1.963
ETV3	0.225
ATPIF1	-1.28216666666667
LOC554207	-2.362
OR8H1	-0.28425
WDFY3	0.468125
DPM1	-0.9
GPSM1	-0.5305
WDR92	-0.257
LRP1	0.369666666666667
ANKH	0.125
THUMPD3	-0.91425
POLR1B	-0.742
OLFM4	8.4185
RAD9B	-0.0895
TSPY2	-3.756
PAX6	-2.21433333333333
SCG2	-3.373125
SLC17A6	0.296333333333333
FMO3	6.26775
PADI4	0.20125
TUBB4	-0.4943
NLK	-0.81575
POU4F3	-1.1945
SDF4	-0.45525
ITGBL1	0.9785
NETO1	-1.5345
TAP2	2.058125
ABBA-1	-0.0458333333333332
GNAI1	0.40175
VPS4B	0.72775
NOPE	-0.0956
GALNT6	1.15533333333333
SESN1	0.024375
GBE1	-2.19911111111111
CLASP1	0.31275
RASGEF1B	2.00925
ACOT11	0.175357142857143
AFAP1	0.34025
OR2H2	0.3655
DPY19L2P1	-1.3445
DZIP1	-1.96475
SEC22C	-0.5905
GPR161	0.54775
RNF146	1.2745
WDR74	-0.861375
GALP	0.221
PURA	1.16625
DNPEP	0.6385
RP11-78J21.1	-0.51225
ERBB2	1.541125
FANCM	-0.777583333333333
NEO1	0.3535
DDX3Y	-5.1768
RPS3A	0.27225
MXRA7	-0.592214285714286
LGALS3	-0.732833333333333
GLT8D1	-0.42725
CFL2	-1.373
UPB1	1.06025
NAP1L5	-0.16525
CLDN14	0.35025
DHX38	-0.30875
BTBD1	-0.13225
TARS2	-0.304833333333333
ABCF1	-0.1121
FCF1	0.4105
LRRC49	-0.63575
GUCY1B2	-0.291
C1orf177	0.265666666666667
SMARCA4	-0.622285714285714
LRP8	-1.7035
TAGLN3	-1.4315
MRPL14	-0.3655
TTRAP	-0.20975
ZDHHC20	0.73025
NFE2L3	0.81525
KIAA1377	-0.873
PALMD	2.0746
TMEM43	0.27875
TTL	-0.968125
STAT5B	-1.143
SSB	-0.65325
OR10H5	-0.0775
SLC22A13	-0.48625
AKAP3	0.39825
TIMM23	-0.101333333333333
OAS2	3.58825
KIAA0423	0.32
TRIM11	0.4595
GLIS3	0.626375
TMEM50B	0.548
ARHGEF4	-0.351875
DEGS1	-0.0714545454545455
TBL1XR1	1.0523
G6PD	-1.9535
SP140	3.8912
MUC17	-0.142571428571429
NUDC	-0.6874
DNAJC5B	2.57266666666667
SCARA3	0.9605
CPA3	3.23083333333333
BCAT2	-0.289625
MFN1	-0.57
NRG3	0.082
SNX11	0.38625
PLEKHH1	-0.996666666666667
GPR177	-1.3915
HCFC2	0.28625
TCAP	-0.18
MOCOS	0.034
C14orf93	-0.12525
PRDM10	-0.5725
SLC16A4	0.0640833333333333
SRGAP1	-0.764333333333333
VIP	0.336
DUSP27	0.959
LILRA1	1.0963
MC2R	0.593
MGC24103	-2.1405
MBTD1	-0.959
FUT11	-1.10166666666667
USP33	0.4552
C15orf39	0.25025
MAP3K12	-0.46675
PAAF1	-1.56
BARHL1	-0.1705
FLJ16165	0.433
PIWIL2	-2.894
SYNE1	1.14572727272727
CMTM4	0.046875
TSPYL1	0.6361
GUF1	-1.031
TMEM157	0.3645
WDR44	0.3365
HIST1H3C	0.31475
DKFZp666G057	-0.11825
RNPEP	-0.33225
GAS2L2	-0.432833333333333
ADH4	-3.842
GRPR	0.303333333333333
FBXL17	1.23425
ZBTB10	0.382
Gcom1	0.457055555555555
HTRA1	0.2303
ZNF585A	0.826
SLC26A2	0.106071428571429
OTOP3	0.6132
WISP1	1.94911111111111
ATP2B4	-0.191583333333333
FLJ10769	0.794
CRAMP1L	0.143625
CHST12	0.2175
RAB22A	0.2295
TARDBP	-0.136
STAU1	-0.07825
CRB3	1.16516666666667
MIG7	-1.269
CHMP1A	0.0985
ZNF160	0.000375000000000007
B3GALT6	0.0855
BARX1	-1.554
C6orf167	-0.72425
NXNL1	0.329
DHX29	-0.029625
HADHB	-0.28125
PLXNB2	0.49125
ILDR1	-0.8465
SLC15A3	3.65225
GAS2	-2.94883333333333
C20orf69	-0.35575
NUMB	-0.10175
TNIP1	1.30175
MESP1	0.0686666666666667
PSKH1	-0.13775
NSFL1C	-0.504
RHOG	0.7755
HEY1	-1.29766666666667
KNG1	-2.29542857142857
ITGAX	2.9651
LIN9	0.035
CANT1	-0.197625
XRN1	1.56328571428571
CCDC96	0.3726
HEATR6	-1.47933333333333
GNG7	1.178
RUNX2	0.7343125
SOX1	0.241833333333333
FCRL5	4.7916
ZNF99	-0.52025
FAM9A	-0.283
SNX22	0.882
MBNL3	-1.03483333333333
ODC1	-1.7053
ADORA2B	-1.8065
NR2F6	-0.656
ZFYVE16	-0.416222222222222
SYNJ2BP	0.6291
POLE	-1.320125
E2F2	-0.312875
THRA	-0.106
PTGES2	-1.26983333333333
HIP1R	0.575166666666667
TMUB1	-0.481166666666667
ENO3	-2.15975
RSPH10B	-0.4615
CXorf39	0.239625
IRGC	-0.31775
GPR109B	1.47725
FLJ13305	-0.7205
LCE3A	-0.5335
TNFRSF18	0.05
DET1	-0.50325
TRPM3	0.151
C16orf79	-1.7905
FECH	-0.304666666666667
RAP2A	1.20733333333333
CRIP1	1.4675
AZIN1	0.105
SLC7A7	4.858
IL10RA	2.7844
TMEM64	-1.99775
CDC42EP4	1.8809
C16orf58	-0.4393
ARG2	-2.872
POU5F1P4	-4.70825
FAM62B	0.470625
DNAH8	-0.1674
ASH2L	-0.37075
TSLP	-1.99816666666667
CNTNAP5	-0.125166666666667
TMEM16C	-0.09025
IFNA14	-0.4945
SLC1A3	1.36025
CABYR	-0.35675
BCL7B	-0.1315
NUDT13	-1.3965
C13orf28	0.17625
C1orf53	-0.95825
ARL6IP4	-0.00170000000000002
RPL35A	0.17
EMR3	0.7465
RAB40C	-0.0629166666666667
SLC41A1	-0.0233333333333333
LRCH1	0.70225
LY6G5B	-0.974
FAM124A	-0.0456428571428571
MGC10981	-0.832666666666667
CLIP3	0.4212
MAP4K2	-0.376666666666667
CHIC1	-0.05275
SULF1	2.33633333333333
C20orf30	-0.748928571428571
PRDM5	-1.02
ELOVL1	-0.1305
C11orf48	-0.849
SLC39A10	-0.3825
KCNV1	-0.176
ACP1	-0.592166666666667
ZMYM2	-0.141625
B3GNT6	-0.200833333333333
C9orf69	-0.36225
C2orf15	-0.70275
C20orf166	0.017
HSP90AA6P	0.0025
EDG7	0.7
NEURL	1.058
LPL	-0.1815
CLEC2D	0.987428571428572
GRRP1	2.991
CD8B	-1.1455
HIST1H3D	-0.731166666666667
SLC6A12	1.5765
FAM27L	-0.2625
CD84	3.6569
RASA1	-0.5255
PHKG1	0.0705
MAGEA11	-2.607
IMPA1	-0.4249
NPM3	-0.9645
RARRES1	5.659
SH3BP1	0.499125
B3GNTL1	-0.903
ARPC5L	-0.126833333333333
KLHL26	-0.5505
SIM2	0.246875
GJC1	0.947
C20orf194	-0.01425
EXO1	-1.4775
SLC2A2	-2.68783333333333
LOC285074	-0.19425
LRG1	-1.097
KIRREL	-0.1875
PIK3R1	1.081
C4orf34	-0.1635
MAF	-0.397111111111111
ADCY4	4.13383333333333
ZMIZ2	1.5096
SLC46A3	1.63416666666667
STAMBP	-0.124
CCDC16	0.528
MS4A12	-0.0215
TCF20	0.6875
LRRC46	-0.442
C20orf152	0.1335
MRPS6	0.131875
ABCB11	-0.559
KCNC2	1.6575
CDH19	-1.73733333333333
C9orf123	0.437166666666667
SSH3	-0.086
LDLRAD1	-3.0405
CCBE1	-0.7905
ZNF135	1.01375
TAAR1	0.7195
WFDC12	0.313
CCDC42	1.85466666666667
FLJ12529	-0.48175
PER1	-0.661
TIMM50	-0.235833333333333
SMARCAD1	-0.478166666666667
FAM26C	0.149
TP53TG3	-1.431
SH3RF1	0.8324
LMCD1	1.2995
GPR63	-0.2985
FLJ21986	-2.00025
AIFM3	-1.08775
MICAL1	1.13833333333333
BLZF1	0.215333333333333
IQCA	1.11666666666667
PCDHGC3	0.6025
SAC	0.39725
BCL6B	1.924
DDO	0.161
MARCO	5.306
DCHS1	0.770166666666667
C1orf170	-0.807833333333333
CD200R1	2.39266666666667
C22orf15	-0.1895
SEPT11	0.416833333333333
ADNP	-0.12
UST	0.9869
C13orf34	-0.522
RFFL	0.520928571428571
APBA3	0.1795
C2orf60	-0.813625
CUTL1	0.0934
PMS1	-1.103375
ZNF689	-0.21
EIF3E	-0.218
IL9	0.0962
RPL31	-0.34425
LY9	2.293
ATP2B3	-0.27475
KDELR2	0.349958333333333
TFCP2	0.419375
NLRP12	-0.598875
FLJ45422	0.53425
TLE4	0.2492
ZNF570	0.6955
FLJ43806	-0.925
TLK2	-0.189375
CIR	1.23025
MARS2	-0.0105
COL24A1	-0.749
SDF2L1	-0.024
HIBADH	-0.018
IGFBP3	-1.46571428571429
C12orf23	0.295125
PSPC1	0.19775
C20orf43	0.26475
TRAV20	0.353
ARHGAP24	0.847
KIAA1975	-1.075875
C1QA	4.5102
DNTT	-3.6755
C10orf6	0.118
C11orf41	3.990625
HNRPF	0.226125
COL11A1	2.06683333333333
UBAP2	-0.110833333333333
CDKN2AIPNL	-1.4975
C20orf174	5.66875
SPRED2	-0.904
PLA2G12A	-0.447333333333333
ICEBERG	-1.185
SCN10A	0.4855
C11orf65	-0.4905
GBP5	6.59775
PITPNC1	-0.190833333333333
POU3F3	1.4275
NCOA7	1.553375
LIN7C	0.133
LOC348840	-0.925
NKX2-2	-2.88833333333333
ANKRD13D	0.242125
LOC123688	-0.9805
FUT2	1.35783333333333
TAAR8	1.1065
FZD4	-0.65075
PNMA3	1.13183333333333
OR4L1	0.513
WIT1	-1.55375
EXOC3L	2.234
ATPBD4	-0.1885
KRBA1	-0.686
UBXD6	-1.55425
HOXB7	-0.536357142857143
C7orf23	0.219
UNQ338	2.0425
STAB2	1.894
CDC20B	-0.291
IRF9	2.9595
CENTG1	1.43333333333333
TNPO2	-1.24125
MCPH1	0.0905
BMS1P5	-0.6475
SLC26A7	0.76975
HIST1H3J	-0.2845
C9orf3	-0.722
LBH	2.371
MYO1D	0.65075
PTDSS2	-0.6055
NFU1	0.108
DEPDC4	-2.24375
WNT7B	-0.0475
GLP2R	-0.623333333333333
SETD4	-0.5461
DYNLT3	-0.4589
FKBP11	0.834666666666667
SESTD1	0.136333333333333
FLII	0.344
RPS16	0.8323
CHPF	-0.994166666666667
CSNK2A1	-0.738833333333333
SUMO1P1	-0.3915
FKBP6	-1.0765
ZNF214	-1.17033333333333
TWIST1	0.176333333333333
DDX56	-0.7315
TRAM1L1	1.4892
EPO	-3.10316666666667
MRPS18B	-0.45525
ZNF682	-0.287
RPL14	-0.219833333333333
MAFF	-0.06425
LOC51136	-0.77225
LY96	1.84125
DDX20	-0.06025
ABTB1	0.736166666666667
ARL5A	0.8599
CCT6A	-0.8265
HEPACAM	-1.7568
EHHADH	-0.7
RBAK	0.437666666666667
CGB1	1.54475
ITGB5	-1.1234
YIPF3	-0.04775
FKBP2	-0.279
NR1D1	-0.7741
TMEM110	0.0555
NEK2	-0.795333333333333
PRAMEF8	-3.41325
C20orf52	-0.870166666666667
PCDHGA3	-0.699
VWA3B	-0.064
NDUFA5	-0.48375
THAP9	0.04825
FLVCR2	1.39333333333333
AP1S1	-1.241125
SMAD6	-1.64925
SAV1	1.05325
SAT1	1.908
ZNF251	0.092
ADAMTS7	0.5482
RPP38	0.8155
C1orf211	-1.553
YPEL2	1.08
RBMS1	0.59225
ZNF445	-0.59
NRXN2	0.778833333333333
PGBD4	0.189375
UGT2B28	0.2025
WBSCR16	-0.7097
NLRC3	1.823625
ASTL	0.1375
ST6GALNAC1	-2.6215
ZADH2	-0.501375
MLLT4	0.358333333333333
ARL6	-1.02466666666667
MEF2C	2.0145
CBFA2T3	-0.072
AFF3	0.0058571428571429
COG7	-0.712833333333333
MYB	-2.13
PLXNA3	-0.1025
XRCC2	-1.3045
MMS19	-0.41525
ST8SIA5	-0.8155
CHPT1	-0.551166666666667
KIAA1712	-0.162875
OR6X1	2.7575
ACTR3	0.90775
UGCG	1.37066666666667
OR4P4	1.658
ZAP70	-0.52475
LPP	1.577
ZNF485	-0.27175
PTPRCAP	2.596
IL12RB1	1.76225
ATRX	0.6568
CHST8	-1.2475
C14orf109	-0.33775
ARV1	-0.53225
NMB	-0.210285714285714
COX5A	-0.802833333333333
EIF6	-0.49475
MPPED2	-1.12483333333333
SEMG1	-2.635
CHRDL1	2.162
TRAF3IP2	0.9425
WNK2	-0.369
LILRA4	4.38033333333333
LAMA2	3.9075
PXT1	-0.037
RLBP1	-1.997
CD300C	1.4075
SLTM	-0.038125
FLJ10404	0.2454375
APOBEC3D	-0.00966666666666667
RENBP	1.69483333333333
ATXN7L1	0.15175
NID1	-0.78775
TUBGCP3	0.211375
ITIH5	1.30516666666667
CCDC110	0.97625
C8A	-3.5095
MGC87042	-2.0895
HOXC13	-1.82
TFDP2	-1.37725
HCP5	3.199125
POLI	-0.5645
UCN	-1.62483333333333
ZNF764	0.172666666666667
C8orf45	-0.542
FHL3	-0.27175
SPATA5L1	-1.0205
MMRN2	3.64966666666667
NDST1	0.261333333333333
COL20A1	-0.115333333333333
ZNF248	-0.640333333333333
PELP1	-0.439
MBL2	-2.53916666666667
RNF41	-0.29125
C5orf24	0.65025
THOC5	-0.257875
SERINC3	-0.0871666666666667
RP11-151A6.2	0.66375
CDCP2	0.30225
HIST1H2AA	-0.265
C11orf75	0.967166666666667
FKBP7	-0.12275
DDOST	-0.29125
GPNMB	1.13916666666667
TTF2	-0.139833333333333
KCNT1	-0.178833333333333
SLC39A14	-0.96575
NGRN	0.0225
GPR137B	1.915
MECP2	0.392375
PSMA1	-0.50225
C16orf73	-5.19975
TMEM60	-0.253
CSN3	0.7965
NOS1	0.566
RAB7L1	1.12133333333333
YBX2	-1.6145
KIAA1166	0.400875
FUBP3	-0.109333333333333
ABCG1	1.1065
ACACA	-0.868
ARL11	1.803
ATOH1	-0.279
ODF1	-0.052
CREB3L3	-2.1985
TMEM127	0.853571428571429
DSCAML1	-0.03025
PLN	1.59383333333333
LYPLA1	0.097
PRDM9	-1.68375
SASP	1.10625
PLUNC	0.312333333333333
INTU	-1.111
HISPPD1	0.32475
LNPEP	0.860833333333333
YARS2	-0.298333333333333
APCDD1L	-1.544
ZCCHC4	-1.0862
FBXO22	-1.478
TTLL13	-0.932
ZNF669	0.0341666666666667
PTGDR	3.4045
DDX27	-0.0725
KIAA0409	-0.514833333333333
GJB6	0.765
ASB8	0.77125
PLP2	0.600833333333333
MEPE	0.21325
OR10J5	0.5325
KRT222P	0.929333333333333
COQ7	-0.601166666666667
C1orf101	0.00950000000000001
RERG	2.3417
CHMP5	0.223
THAP11	0.48025
ZNF43	-0.250833333333333
ZRANB3	-0.433
KRT13	2.0975
MRPL19	-0.564125
RBBP9	-0.23575
SPATA17	-0.51625
BXDC5	-0.242333333333333
PAFAH1B1	-0.15025
MAGEE1	0.21625
OSTF1	0.7205
KIAA0323	-0.13
TXNDC13	0.122333333333333
CNTN4	1.328
LCE1B	0.914
UNQ501	-0.78225
ZNF154	-0.1585
C3orf64	0.4375
SYT5	-0.0594
PON1	0.2225
FLJ10357	-0.317
ATP4A	-0.4615
GNPDA1	-0.706166666666667
MGAT1	1.37933333333333
C14orf121	0.24625
SLC35B2	-0.239
MIER3	0.0575
CHEK1	-2.18375
ZNF8	-0.0103333333333333
TXNDC1	-0.3865
CKB	-1.3581
RTN3	-0.0264285714285715
FZD2	-1.06666666666667
PART1	-0.328285714285714
PSMB6	-0.83675
PCDHB8	-1.01
PHC3	0.222111111111111
PPP1R8	0.105
NOVA2	1.1895
TNFRSF11B	-3.09875
GOLPH3	0.476166666666667
UBLCP1	0.05975
SUHW3	0.3685
TTLL1	0.14425
OPN4	0.2845
OR13G1	0.2125
ZPBP2	0.537333333333333
HSD17B11	-0.56775
C9orf50	-0.7685
DHDDS	-0.236071428571429
CTSW	2.8082
NEFM	-2.43383333333333
MRPL28	-0.65075
SYN1	0.934333333333333
PIGV	-0.871333333333333
ZIM2	-1.2835
APBB1	-0.0853333333333333
SND1	-0.07475
C1orf123	-0.167
CHD3	-0.32075
BHLHB8	0.50325
RNASE2	0.830833333333333
BCAP31	-0.069875
SLC25A44	0.222833333333333
CHD6	0.1688
PIB5PA	0.483846153846154
SELS	0.522625
LOC541471	-0.361625
FAT2	3.1395
ZNF81	0.8075
OR4C16	0.0775
FLJ10081	-0.5471
LRRC4	0.57275
CS	-0.919666666666667
N4BP2	0.26425
