Hybridization REF	TCGA-BH-A0DE-01A-11R-A115-07
ZADH2	0.188875
MLLT4	0.535833333333333
ARL6	0.1075
MEF2C	1.61825
CBFA2T3	-1.95
AFF3	1.87507142857143
COG7	0.561166666666667
MYB	-0.2975
PLXNA3	-0.08
XRCC2	-2.43516666666667
MMS19	-0.410125
ST8SIA5	-1.193625
CHPT1	0.2415
KIAA1712	-0.645625
OR6X1	0.4785
ACTR3	0.060125
UGCG	3.06083333333333
OR4P4	-1.1545
ZAP70	-2.74975
LPP	1.057875
ZNF485	0.13725
PTPRCAP	0.064
IL12RB1	0.47875
ATRX	-0.0516
CHST8	-1.190375
C14orf109	-0.4165
ARV1	0.397
NMB	1.48271428571429
COX5A	-1.15083333333333
EIF6	-0.7605
MPPED2	2.00916666666667
SEMG1	-1.3295
CHRDL1	2.4095
TRAF3IP2	0.15275
WNK2	-0.8355
LILRA4	3.01883333333333
LAMA2	4.46625
PXT1	0.13
RLBP1	-2.99375
CD300C	1.18175
SLTM	0.5285
FLJ10404	-0.1323125
APOBEC3D	-1.61483333333333
RENBP	0.559666666666667
ATXN7L1	-0.436375
NID1	0.782
TUBGCP3	-0.540125
ITIH5	2.76066666666667
CCDC110	1.7725
C8A	-3.125
MGC87042	-0.706
HOXC13	-0.6615
TFDP2	-1.56275
HCP5	1.5165
POLI	0.83025
UCN	-0.442166666666667
ZNF764	1.04516666666667
C8orf45	-0.81275
FHL3	-0.02975
SPATA5L1	-0.689
MMRN2	3.842
NDST1	0.844666666666667
COL20A1	-0.420333333333333
ZNF248	-0.357833333333333
PELP1	-0.4655
MBL2	-3.143
RNF41	0.5915
C5orf24	0.377125
THOC5	-0.740875
SERINC3	0.989
RP11-151A6.2	0.661
CDCP2	-0.08
HIST1H2AA	0.87125
C11orf75	0.368666666666667
FKBP7	-0.15175
DDOST	-0.88175
GPNMB	1.2995
TTF2	-1.6015
KCNT1	0.0998333333333333
SLC39A14	-0.1775
NGRN	0.3818
GPR137B	0.9045
MECP2	0.500625
PSMA1	-0.5525
C16orf73	-5.28325
TMEM60	0.0985
CSN3	-0.188
NOS1	0.287333333333333
RAB7L1	-0.109333333333333
YBX2	0.23
KIAA1166	-0.793
FUBP3	0.249333333333333
ABCG1	2.1515
ACACA	-0.1545
ARL11	0.0856
ATOH1	0.4105
ODF1	0.0534
CREB3L3	-1.91883333333333
TMEM127	1.78928571428571
DSCAML1	2.792
PLN	3.439
LYPLA1	-1.48916666666667
PRDM9	-3.115
SASP	0.38325
PLUNC	0.0513333333333333
INTU	0.75375
HISPPD1	-0.07225
LNPEP	0.419166666666667
YARS2	-0.835166666666667
APCDD1L	-0.573
ZCCHC4	-0.1955
FBXO22	-0.818833333333333
TTLL13	-0.125
ZNF669	-1.53433333333333
PTGDR	2.91075
DDX27	-4.33680868994202e-19
KIAA0409	-0.171333333333333
GJB6	1.50125
ASB8	0.99075
PLP2	0.328333333333333
MEPE	0.71875
OR10J5	-0.3095
KRT222P	1.687
COQ7	0.992833333333333
C1orf101	0.9615
RERG	3.0737
CHMP5	0.522625
THAP11	-0.209125
ZNF43	0.325
ZRANB3	-2.0025
KRT13	2.801
MRPL19	-1.066875
RBBP9	-0.60675
SPATA17	0.127375
BXDC5	0.246333333333333
PAFAH1B1	-0.53725
MAGEE1	0.5915
OSTF1	0.52175
KIAA0323	0.342
TXNDC13	0.1045
CNTN4	4.540375
LCE1B	0.72
UNQ501	1.8945
ZNF154	0.37775
C3orf64	0.73475
SYT5	0.3413
PON1	0.236833333333333
FLJ10357	0.35725
ATP4A	-0.627
GNPDA1	-0.3615
MGAT1	0.780333333333333
C14orf121	0.64175
SLC35B2	-0.661
MIER3	0.615
CHEK1	-4.407625
ZNF8	-0.241333333333333
TXNDC1	-0.4405
CKB	-0.7835
RTN3	0.0965
FZD2	-1.3185
PART1	-0.667
PSMB6	-0.594
PCDHB8	-1.033
PHC3	0.0888
PPP1R8	-0.675
NOVA2	2.54616666666667
TNFRSF11B	-3.339625
GOLPH3	0.516
UBLCP1	-0.24975
SUHW3	-0.904
TTLL1	1.36625
OPN4	0.293
OR13G1	0.0975
ZPBP2	0.0652
HSD17B11	-1.0585
C9orf50	0.314
DHDDS	-0.0478571428571428
CTSW	1.0572
NEFM	-0.0681666666666667
MRPL28	-0.7475
SYN1	0.453
PIGV	0.326833333333333
ZIM2	-1.24575
APBB1	0.134666666666667
SND1	-0.66425
C1orf123	-0.585333333333333
CHD3	-0.5745
BHLHB8	0.17475
RNASE2	0.470833333333333
BCAP31	0.774625
SLC25A44	0.0891666666666667
CHD6	-0.425
PIB5PA	2.41415384615385
SELS	0.47225
LOC541471	-0.256375
FAT2	1.0415
ZNF81	-0.2745
OR4C16	0.2895
FLJ10081	0.608
LRRC4	1.00525
CS	-0.643
N4BP2	-0.432125
IGFBP7	2.8225
ZNF318	-0.275
NDNL2	0.84675
ZNF609	1.0115
SIRT4	-0.07
EXOSC10	-0.89325
ECE2	-0.453916666666667
OVGP1	2.784
GTPBP3	-0.18475
PACS2	0.3596
C19orf36	-0.529666666666667
ARL4C	-0.2055
ATG4B	-0.09775
UBQLNL	0.147
RHOXF2B	-3.7705
PLEKHG2	-0.3695
GALR1	-0.093
AQP4	-0.298833333333333
HDAC7A	0.576
DCUN1D3	0.9915
OR8A1	-1.1395
CCRN4L	1.914125
CBR4	-0.196166666666667
KIFC1	-2.7655
SLC7A14	-2.75525
LHX5	0.739
TRPC7	-0.961
LPXN	-0.214
SERPINA1	-1.638125
RPS13	-0.8857
BPIL3	-0.243
PRKAA1	-1.955
FADS2	-1.0027
ENAH	-0.4760625
PRO1768	0.993
APBA2BP	1.0725
LIPH	2.97633333333333
C3orf33	-0.527
RCC2	-0.626142857142857
ALDH1A2	-3.2004
RNF103	2.8335
AHCY	-1.19025
ALG12	0.803
CCL17	1.2395
ZNF543	1.50066666666667
ESRRG	0.8398
CNGA1	0.71475
RDH5	1.7975
OTX1	-0.7772
PTGFR	-1.10616666666667
CDR2	-0.366375
SELE	6.84275
NLGN2	-0.476
EXOSC9	-0.6435
ZNF566	0.3115
KLRC2	-4.547
GPR12	0.679
KIAA0196	0.19875
PDRG1	-0.77975
SSR3	-0.836
MSI1	0.0655
CST9	4.0675
CC2D1A	0.208125
PLAGL1	-0.367666666666667
ZNF778	-0.144
RNF2	0.66775
KLF6	1.8275
THBD	3.57683333333333
tcag7.1314	1.624
NR5A1	-0.619833333333333
ABCD2	1.70325
DNAJC7	-0.948
CLEC4C	0.1975
TM2D3	0.8355
CCDC4	-1.8845
PLAC2	-2.64975
DCD	-0.04
FAAH	2.082375
POLA1	-0.545833333333333
TM7SF2	-0.573375
FLJ39822	0.221666666666667
FLOT2	0.40825
MAP4K1	-0.1415
SRP68	0.33025
C21orf74	1.151
ARPC5	0.165375
LOC126075	1.71525
HECW2	1.6045
ZDHHC4	-1.16475
ANKRD42	1.5451
PDE9A	-0.775
ABCA8	1.85575
NDUFS2	-0.52275
UBR5	-0.770125
BTBD16	-2.86625
LOC554174	null
ZNF20	1.124
KIAA1843	-0.052
WDR17	0.209
C15orf33	-0.534
RNF113A	-0.28275
CAMKK1	-1.0805
CLCN2	-0.18625
ANXA6	0.9185
LOC340069	0.4905
EMID1	1.516875
DPM3	-0.441
ELA1	-0.3135
SLC25A13	-1.181
KRT24	-0.12975
SMPD1	0.415833333333333
TH	0.12125
COL6A2	0.920071428571429
ANKS1B	1.69075
GPR126	-2.6816
ZC3H12A	0.615166666666667
TMEM47	1.15033333333333
C2orf51	-0.156666666666667
C1orf88	1.62516666666667
HSF2BP	-0.70325
AKAP10	-0.141
RPAP3	-0.7775
KLHDC8B	1.150375
STOM	1.4921
MUPCDH	0.012625
C10orf72	-0.176428571428571
PLEKHA3	0.851416666666667
TCP11L1	0.1885
CWF19L1	0.3235
SPEF1	1.61553846153846
YSK4	-0.0276666666666667
ELN	2.5396
SAMD8	1.17483333333333
MPI	-0.795833333333333
MEPCE	-0.1961
ABCC3	0.915125
NANOGP1	-4.19
KCNK17	1.471375
HLA-DMB	4.62916666666667
RRAGA	0.87
ANGEL1	-0.49525
RBM32B	0.048
CPN1	-3.1225
MGC52282	0.1059
HLA-A	1.50333333333333
OR9G4	0.2175
EDNRB	-0.19575
SCD	0.631071428571429
C14orf80	-0.8635
BAGE2	-0.112
RABL4	1.091
RCVRN	0.554
SHANK1	-0.2445
NLRP7	-4.583
CD226	1.477
STAT3	1.2815625
SYNJ2	-1.15366666666667
TPCN2	-0.6395
WDR36	-0.8585
MBD4	-0.26425
ROBO1	-0.6047
ST3GAL6	-2.34675
SLAMF8	2.818
ATN1	0.497833333333333
GPR141	0.6855
KRT36	0.1665
TPH1	0.932
DDX52	-0.20075
ZSCAN29	0.276333333333333
TRPT1	-0.685166666666667
DPEP3	0.31
DENND4A	0.00424999999999998
TSPAN16	-0.473
PTCHD2	-0.222
LOC145814	-0.2165
CAP1	0.0336666666666667
EIF5A2	-0.7783
NT5DC3	-1.668875
SEPT9	-0.07575
SEZ6L2	2.15525
EGFLAM	3.93125
VPS11	0.274625
NDUFB5	-0.2645
CIDEA	4.4465
IER5L	0.79975
N6AMT1	0.0275
FAM83C	-0.809666666666667
OXR1	0.911166666666667
IRX1	0.67
DGKB	-0.185166666666667
GCN5L2	-1.00075
MIR16	0.6265
FBXW9	-0.329
WDR4	-2.144
PDC	-1.2815
VPS33B	-0.2465
HEXB	-0.15875
FLJ32214	0.052
TCEB3	-1.251
CRLF1	-2.71475
ABI3BP	1.72525
C8orf22	-4.13975
PYCR1	-0.852125
KIAA1706	0.94425
CDK5R2	0.3795
WAS	0.388
C12orf60	-0.6605
CCBL2	0.045
MADD	-0.0195
C5orf34	-2.0125
WDR42A	0.4935
KLF12	-0.1295
HSPA1A	2.9485
ITM2C	-1.88783333333333
DAPK2	2.87333333333333
LOC442590	0.3345
SUMF2	0.535625
CENPA	-2.81215384615385
TMED5	-0.440875
CDH6	-0.5379
BRP44	0.5975
THG1L	-1.023
GABRA2	-1.66325
C14orf166	-0.334
MYL1	-1.88483333333333
TNFSF18	0.135
PAP2D	-0.687666666666667
PPIB	-0.62425
KLHL4	0.316625
SFN	0.219
CCDC127	0.802
FRAP1	-0.90025
GOLGA5	0.51775
SDCCAG1	0.14675
MGC21675	-0.191333333333333
C10orf95	-1.278
KIAA1345	-0.3255
C1orf163	-1.5285
LACE1	-1.024
OR10K2	-0.4545
CENPN	-2.6902
TMED2	0.6315
UGT1A6	-1.6915
ANG	0.9065
U2AF1	-0.716
CASC2	0.180166666666667
NMT2	-0.5085
OSGEPL1	0.542875
DFNB31	-0.16
SLC6A20	0.378125
DKC1	-1.21975
FXYD4	-1.0345
WDR64	-0.18825
MGC5590	0.061
CREBZF	-0.809333333333333
DAZ1	-0.46575
PRPSAP1	-0.28225
GCHFR	-0.6125
TTC7A	-0.53775
LOC196993	0.26825
UBD	0.821166666666667
S100A1	-0.01525
RPL6	-0.356166666666667
DNAJB6	0.82385
NAGS	2.6087
C2orf58	-0.421
KERA	0.455
MT1X	-0.4106
UBE2B	0.8832
KEAP1	0.70475
MST1	-2.50775
OMA1	-0.062
ABLIM2	1.7755
BCL2L13	0.20725
JAZF1	0.328333333333333
TMEM63B	1.3265
S100A8	1.0448
ARFIP2	1.3965
UROS	0.46525
KHDRBS2	-0.737
POLQ	-2.849375
SOAT1	-0.6945
SPAG4	-2.86275
MRPS30	1.379
LOC494141	-0.55175
OR2T11	0.3285
ORAOV1	-1.2837
ZNF184	-0.830333333333333
TCEB3B	-0.1668
ADAM21	-1.199
GDPD1	0.8975
SPINLW1	0.0634999999999999
PRR14	0.0688333333333333
KCTD9	-0.1393
NUDT3	0.23025
KIAA1822	0.6398
HIST1H4K	-0.1405
DFNA5	-1.75775
GABPA	-0.70375
C14orf44	0.858
POLB	-0.126
PTAR1	-0.59925
SEC31A	0.7246
TRIM58	-1.656
TAS2R14	-0.316
VPS8	0.309875
H1F0	0.889
PRKCB1	-2.26916666666667
UGT2A1	0.5185
TOR1B	-0.033
LSS	-1.69983333333333
C2orf19	0.339
HNRNPC	0.198285714285714
TMEM100	0.6845
LOC116349	-0.93675
OR51M1	-0.897
CCDC142	-0.34575
ISG15	1.67375
ZCCHC14	0.00237499999999999
CREBL2	1.4345
TGDS	-1.28875
DC2	-0.641
CACNA2D3	-1.33971428571429
ZNF429	-0.4875
LYPD6	2.26866666666667
SUCLG1	-0.545166666666667
OR51I1	-0.9945
MAGEH1	0.977
PRPF40A	-0.305
SMR3A	0.2385
SPINK2	-1.696
THAP2	0.0555
NPY5R	0.669125
IRF4	-2.684875
SPESP1	-1.47366666666667
OR10S1	1.144
DTD1	-0.473
TUBE1	-0.882
DDX19A	-0.643
PDPN	-0.844375
TMEM34	0.58675
MGAM	0.71675
COL3A1	5.74122222222222
GFM2	-0.4821
OR5A2	0.0785
PSG9	-1.008
ARHGEF11	0.1965
IVNS1ABP	-1.125
SIGIRR	0.63425
DUSP19	-0.566625
DNAJC14	0.1272
ACSS1	0.46025
IL1RAPL2	0.257
C4orf30	-0.81975
SEPT4	2.71825
LANCL3	-1.346
SPAG17	0.318
PRDX3	-0.513625
HNF1A	-1.097
P4HA2	-0.204375
RFWD3	-1.673
MOV10	-0.27725
DNAJA5	0.925785714285714
LOC729440	0.30025
LOC200383	0.881428571428571
SMC2	-2.147
MIXL1	-0.843166666666667
TMEM9	-0.12325
FAM86A	1.2375
ZNF174	0.6451
MYH14	-0.8235
CCR8	-0.244
VPS37C	0.716166666666667
GPATCH1	0.190166666666667
B3GNT8	2.9185
TBX4	-0.16875
CNR2	0.275333333333333
PCDH1	2.64875
C5orf29	4.97825
OCIAD2	0.71475
PLCG2	1.2435
KIAA0247	2.08475
HRH3	0.7926
CAPN13	4.179
CCR1	0.5141
MGC15523	0.819444444444444
UVRAG	-0.0101666666666667
DNAJA2	-0.501833333333333
ITGA2B	-0.8315
CLDN5	3.902125
PTPRN2	2.92442857142857
ZNF512	-0.0158333333333333
PSAP	1.39271428571429
CCDC140	-4.136
LRRC55	-0.00524999999999999
CYP26C1	0.292
C8orf47	1.1595
LYN	0.4825
DUSP6	0.63
TGFB3	3.5086
ELK1	-0.0611
PCDH11Y	0.361666666666667
HGD	-2.41775
C17orf58	0.73375
MYO3A	0.00850000000000001
SERPINE2	-2.7015
AARSD1	-0.578375
C14orf73	-1.24025
ADAM33	-0.06925
ZNF491	-0.159
MAPK6	-1.77066666666667
TCN1	5.274
SLC24A6	0.8575
UBE2R2	0.47475
H1FNT	0.2075
TATDN2	0.255
LILRB1	2.641
P2RY5	1.9995
NUCB2	1.85275
C2orf37	0.536
SNX27	0.821166666666667
MTA3	1.002
FOXO4	0.74425
ID4	1.7655
SOX5	-2.16366666666667
PXMP3	0.34225
OR52M1	0.066
SFT2D3	-0.0645
INA	-3.576
MCOLN1	1.367
NFIX	-0.00969999999999995
CLEC14A	5.96683333333333
HIBCH	-0.146
PLA2G5	2.29825
TIMM10	-0.882333333333333
MED17	-0.1171
COL4A4	-0.855
TPP1	0.390833333333333
GJA3	-0.254833333333333
TMPRSS5	-0.767
AADACL3	0.4905
DNMBP	0.508
ENPP5	4.25066666666667
NQO1	-2.4236
ZSCAN2	-0.559
SEC24C	0.081
GTF2A1L	-0.098
AXIN2	0.9193
FAM33A	-1.66275
C16orf13	-0.262
SPNS2	1.17925
TAF1	-0.36875
AP1G2	0.0751666666666667
RBM42	-0.366166666666667
HCN2	0.722666666666667
EFHB	1.53516666666667
RUSC1	-0.0653333333333333
GRIK5	0.123
USP21	-0.0776666666666667
ATAD3C	0.126
ORMDL2	0.68375
PRSS7	-3.67125
PSAT1	-5.29775
FLJ13195	-0.943666666666667
TBC1D1	0.0811666666666667
IFNG	1.67525
OTOS	0.214333333333333
ZNF773	0.3995
EMD	-1.25875
RETN	-0.23475
CCL8	4.5815
APH1A	-0.025
COX18	-0.32475
GTF2IRD2	-0.5605
CCDC82	-1.01916666666667
PAFAH2	-0.117
NPEPL1	-0.473
RP11-114G1.1	0.6795
TP53INP1	0.55725
ZNF300	-1.1285
FOXL2	-3.00525
LARP2	-0.00966666666666667
LATS1	0.5595
HTR6	0.3955
SPOCK2	0.896
RNF144B	2.539
HTATIP2	-0.98975
MGC10334	-0.196083333333333
CENTA2	3.07266666666667
FGF2	0.1805
FXYD7	-0.215
PHYHIPL	-2.262625
GPR34	4.96325
DDX6	-0.436833333333333
OR10W1	0.199
LHFPL1	null
ZNF313	-0.580142857142857
VPS28	0.9305
AP3M1	-0.3291
AKR1CL2	-0.98
TRAF4	-0.13025
OR2B11	0.5675
C19orf12	0.515
AKAP9	0.291666666666667
C1orf62	0.1705
SLC20A1	-0.2259
FAM112A	-1.02325
LDB2	2.040125
MRPS23	-0.3175
KLK5	3.806375
SPTB	-0.4763
EFEMP2	0.7605
EFNB2	1.78625
PCM1	0.631142857142857
NMNAT3	1.610375
TSG101	0.8295
C8orf40	-0.171166666666667
NOB1	-1.33575
ABHD3	-0.2705
GTF3C4	-0.215375
PIGN	1.09783333333333
GALNTL1	2.01625
AEBP1	2.403375
OR9Q1	-0.089
ANKRD2	-0.023625
CCL28	-0.68425
TRIM38	0.762833333333333
TMCC1	0.223083333333333
SMG5	-0.105
LRRC7	-0.1795
NCAPD2	-2.219
C6orf153	-1.212
C1orf74	0.02325
OTUD6A	0.3225
DCP2	-0.813833333333333
TMEM24	1.01225
RPL18	-0.303833333333333
TMEM177	-0.2635
LRRC37A3	0.31675
C1D	-0.797333333333333
LDHC	-2.6635
UBE4B	-0.511166666666667
NIT1	0.333875
BTN3A3	0.6325
RASD1	3.073875
COMMD3	0.88525
SHFM1	0.09275
BIRC8	0.34425
DUT	-0.056
C12orf51	0.1455
LRRC59	-1.07133333333333
LY6H	2.15175
WDR22	0.227166666666667
EDEM1	0.2615
ADH1A	4.094
PANX2	-0.2025
CYP11B1	0.492
CDC73	-0.80575
GPR172A	0.22775
GSTM3	2.04253846153846
KCNA5	0.96925
SERAC1	0.417
NFATC2	0.857
ANAPC5	-0.4717
C15orf24	0.5015
NFATC2IP	-0.987083333333333
TNRC6C	-0.0793333333333334
MGC102966	1.109625
FGD5	1.89083333333333
MED9	0.1215
RAB13	0.521666666666667
C15orf49	0.409
CRYGS	-0.0353
C12orf53	-0.9169
LOC283693	-0.1055
COX6B2	0.076
PHF14	-0.11975
FAM3A	-0.021875
RPL13	-0.4815
PRDX2	0.2147
FLJ34047	-0.668
PRMT3	-0.714
KCTD19	-1.655
TRIM10	-0.349333333333333
MGC26597	-1.804
GCNT4	0.47275
GPRASP1	1.0595
CDKN1C	-0.915416666666667
RHBDL2	1.1094
HSPH1	0.41225
AQP1	4.043125
COL17A1	1.5764
GFAP	0.478875
CDC16	-0.55075
KIAA1614	0.109
C6orf118	-0.267333333333333
ZSWIM5	-0.91975
FAM83F	3.296
LYNX1	0.3189375
SYNPR	-0.137666666666667
XG	3.69283333333333
PRSS16	-1.433
KIF13B	2.7445
PCDH9	0.508125
HIST1H2AH	1.28016666666667
RBM18	-1.237
ZNF626	-0.0605
HEXIM2	1.745
ITFG1	-0.373
TUBG2	-0.471
SFRS7	-0.3805
C9orf14	0.436
EXTL1	0.4425
GBP3	-0.257
WDR5	-1.6055
RARG	0.864166666666667
MYO7A	0.59725
CECR6	2.1595
C13orf3	-2.498
SFRS18	-0.910625
ACVR1B	0.162833333333333
PSMD1	0.0817
C7orf31	0.0611666666666667
ILVBL	-0.05175
IFNGR1	1.498
RNF186	4.13975
NOL9	-1.41175
MAGEL2	0.537
SLC29A2	-0.23875
NHSL1	-1.31375
RBMX	-1.0195
PSORS1C2	0.26775
RAD51L3	0.0700833333333333
LCN6	2.73675
ORAI2	-0.508625
BRUNOL6	0.3532
OR4K5	0.026
CDC123	-0.63125
MSLN	-2.5925
WWTR1	-1.095
ZNF700	-0.743333333333333
COBL	0.17975
PPP1R16B	0.339125
GAS7	0.544
MDN1	-1.146
HAAO	0.519
C9orf68	1.141
TNFAIP2	1.168875
FOXN1	0.062
hCG_2033311	-0.282666666666667
ATP6V0D2	1.4413
RPL41	0.523375
SLC38A1	1.32475
ARHGAP6	-0.77475
ADAD2	-0.43475
PHF20L1	-0.302875
MCM3AP	-0.486166666666667
ST3GAL3	-0.6805
SNX1	0.801333333333333
ELF5	2.7385
PARP3	0.722125
RBM8A	-0.3978125
LINGO4	-0.4445
ITGA9	0.741166666666667
ZFR	-0.10775
ACSL6	0.40125
FLJ20699	-0.1215
DAOA	-0.154
FABP4	7.03425
KCNB1	2.5105
CANX	0.3848
SLC25A28	0.863166666666667
ADIPOR2	3.664875
ECHDC2	1.574875
SMA4	0.21475
FRZB	4.221375
PABPC1	-0.913833333333333
DMRTB1	-0.477
APOBEC3G	0.2015
CATSPER2	-0.1325
CUEDC1	1.13383333333333
STARD9	-0.681625
CLDN8	5.81625
LOC23117	-0.382090909090909
E2F6	-0.735944444444444
TMEM126B	-1.2545
DPY19L4	-0.673
GIMAP5	3.81616666666667
NDUFA9	-0.523666666666667
FAM77C	2.5995
CTPS2	-0.1555
LOC51035	-0.100125
WDSOF1	-1.2445
EGLN3	0.45875
PITX3	0.631833333333333
OR52E8	-0.6575
GRM4	1.128
KLK1	-2.33983333333333
GPM6B	-1.55175
RRAGD	-0.843666666666667
PAGE5	-1.4725
UCHL5	-2.0945
ULK3	-0.602
AIM2	0.932333333333333
PNO1	-0.938333333333333
OR2F2	0.079
GNAT2	-0.5675
SIX1	2.223
ST13	0.210333333333333
ZBTB44	-0.142125
TIMP2	-0.448
ZMAT4	-2.46975
GTF2IRD1	-0.3525
ZNF19	0.893833333333333
ZNF714	-0.61475
RSC1A1	-0.28075
C9orf80	-0.032
PSMA8	0.672166666666667
TMEM141	0.9715
COX4I1	-0.417857142857143
CTAGE1	0.0841666666666667
DTWD1	-0.662
HSD11B1	1.91225
KRT6B	5.493875
ARID4B	1.035375
LHFPL3	-0.27325
WWP2	0.0086666666666667
ZNF326	-0.267333333333333
RGPD1	-0.425
CTSH	0.982666666666666
FASTKD1	-0.607125
PAF1	0.9225
TTC9C	-0.614
IFT57	0.5434
PRSS36	-0.7925
IL20RB	-2.1095
ZNF592	0.306333333333333
DCTD	-0.237
CFP	1.95675
MFNG	0.32025
JMJD2B	1.99175
ALDH3B1	-1.2415
THSD4	2.52983333333333
KCNJ5	2.86533333333333
LMNA	0.689
TBCD	0.00287500000000002
ZNF250	-0.177833333333333
CASQ2	3.07433333333333
PEG10	0.654916666666667
PRAME	-5.2618
NP	0.343375
TRIM59	-0.733
ZNF12	0.01075
XTP3TPA	-0.30575
SIGLEC7	0.1418
PANK4	-0.35425
FAM70A	-0.870666666666667
SNED1	0.46475
HIP1	-0.133
RAET1E	-1.85933333333333
AMAC1L2	-0.6685
AHNAK2	0.0531666666666666
TOE1	-1.2695
RECQL4	-2.03375
SPRYD3	1.30225
DPAGT1	-0.8725
MAGED2	1.9445
ANKRD55	-0.3685
TRPS1	3.7485
DOK7	1.247
TFPI2	-5.53125
GTF2H3	-1.45583333333333
CYP4F11	1.001625
LHX2	-4.37416666666667
ATG16L1	1.2955
ASB12	1.1265
C1orf116	2.115125
NF2	-0.3543
POM121	-0.6013
PHYHD1	1.4377
TXNDC17	-0.951833333333333
DKFZp779O175	-0.727666666666667
NUP62	0.116785714285714
MYO18B	0.113666666666667
PRAMEF1	-0.2
TCBA1	1.383125
TMEM168	0.9185
FJX1	0.241666666666667
CLCF1	0.11825
SEPN1	0.267875
IGSF2	0.9055
NUDCD1	-0.795166666666667
TFF3	2.68333333333333
NDFIP1	0.925642857142857
CHCHD4	-0.5475
TNR	0.189
CUTA	-0.277666666666667
USP44	-3.801
DPP10	-0.7594
IWS1	-0.201166666666667
PCGF1	0.27
SULT1C4	0.5745
NTF5	1.38975
PTPN13	-0.663
SSTR5	0.8145
SFRP1	0.6995
IDH3B	-0.8475
SUOX	1.58416666666667
TMCO5	0.3015
GOLT1B	-0.73425
MIB1	0.0223571428571429
PCDHGB1	-0.706
SUSD1	-0.532
ICAM5	-2.861
PAPOLB	-0.47375
URM1	-0.0743
TMEM106B	0.230166666666667
LRIG2	-0.3695
SLC27A5	-2.14375
CLIC6	0.9716
ZNF420	0.943833333333333
SCN9A	-0.6775
KIAA1909	-0.289
ELMOD1	-0.76275
PRKAG1	-0.55875
FAM64A	-2.31355555555556
EEF1G	-0.80925
SMAD5	-0.9295
INCENP	-2.67
WASF2	-1.21
GARS	-1.4662
CDK10	-1.1176
HLX	0.7075
MDM4	-0.7905
ZNRF1	-1.38007142857143
HHATL	-1.4215
FAM21C	0.8564
HIST2H3C	0.2145
PFDN2	-0.022875
ZNF200	-0.392
NDN	0.29
HBA2	-1.39266666666667
FBLN5	1.71775
PUM1	-0.136142857142857
TNNT1	1.65583333333333
C19orf59	-0.359
HNRPH2	0.677666666666667
RAB7A	0.380833333333333
PMS2	-0.563125
BIRC3	0.583
NRSN2	0.75175
OR52K2	0.6795
SPOCK1	0.959285714285714
H2AFY	0.1935
RXRB	-0.27425
ZNF638	-0.0361666666666667
ANKRD45	-0.132
ACTN4	0.24
FXC1	0.779
EIF2B5	-0.07375
VPS33A	-0.58575
PINK1	0.40025
FAM106A	-0.1945
SKIP	0.8795
GAPDHS	0.2355
MUM1L1	3.5165
PSTPIP1	1.3455
CNTNAP1	-0.7181
CYP26A1	-2.04275
APOL2	1.1023
TACC2	0.774875
COX7A2L	0.0924285714285714
HSD17B1	0.7221875
ARRB2	-0.02325
SLC7A6	-0.4751
HSD17B10	-0.437
RBJ	-0.09925
NUP155	-2.356
MRPL10	-0.133833333333333
CYCS	-1.834
CCDC46	0.750833333333333
TECTA	-0.047
GNAL	-0.66225
LPO	0.1045
PEBP4	1.799
DDX11	-1.97225
C18orf12	0.5495
TAF9B	-0.62175
IMP4	-0.026
RPA4	1.0395
NDUFS1	-1.0555
UPK1A	-0.482166666666667
ARRDC2	0.868
C18orf20	0.3115
AES	0.866428571428571
CD2BP2	0.354833333333333
C16orf54	-0.199
UGT2B17	3.319125
FGFR1	-0.220590909090909
CEACAM6	5.5794
CHRM5	0.4885
CERK	-0.703
AP3S2	0.329357142857143
ANKS4B	-1.04175
CLCNKA	0.1005
ZNF208	-0.0653333333333333
HLA-DRB5	4.942
CARKL	-0.9575
GOT1	-0.636833333333333
CASP6	-0.184125
HOXA1	-0.2605
RCL1	0.05075
ZNF181	0.898833333333333
RAB40B	1.645
MRPL38	0.247125
LRRN2	3.41975
C3orf25	1.9755
OR5D14	-0.2075
OR10AG1	0.422
BET1L	0.0468
FRY	5.15425
AK3L1	-1.61825
CSF3R	1.35633333333333
POLR3K	-0.2315
ATG2B	-0.123166666666667
EPS8	-0.0778333333333334
DARS	-0.898625
C10orf56	0.961
DAD1	0.238083333333333
RIOK1	-0.471166666666667
HERC2	0.0725
HSD11B2	0.7505
FAM96B	-0.787
MGC13057	-1.415
BSN	2.37975
CAND1	-0.608666666666667
HCST	2.29475
ACTR10	0.567166666666667
OR8D4	-0.1455
NASP	-1.9992
COL9A2	-0.0481666666666667
LYZL1	-0.892
GPC5	-2.33225
TBL3	-0.461833333333333
CENTD2	0.2548
OR5AP2	0.109333333333333
TLR1	2.753
LMO6	-0.12875
ZIC2	-1.215875
CPNE5	0.74575
ZMYND15	1.7915
FLJ22374	-0.1215
CCDC106	0.7525
PARP16	0.00725
PDIA3	0.83125
C14orf126	0.0755
CECR2	0.2725
SFRS1	-0.7295
FIGLA	-0.165
DCP1A	0.384833333333333
MGC45800	-1.16
TEKT1	-0.271
C10orf67	0.2905
CLN5	1.035125
NTN2L	-0.201
GLE1L	-0.61325
CES2	-0.7657
GNAS	-0.806294117647059
DDX53	-0.1335
TSPAN13	3.4065
MRPL52	-0.7416
SPIRE2	-0.2525
