Hybridization REF	TCGA-E2-A154-01A-11R-A115-07
DGKB	-1.33483333333333
GCN5L2	-0.56775
MIR16	1.36175
FBXW9	0.7495
WDR4	-1.80083333333333
PDC	-0.334
VPS33B	-0.6195
HEXB	-0.5525
FLJ32214	0.36275
TCEB3	-1.0995
CRLF1	-3.6615
ABI3BP	0.7565
C8orf22	-3.80075
PYCR1	-0.3395
KIAA1706	0.8
CDK5R2	0.1095
WAS	0.044
C12orf60	-0.433
CCBL2	-0.582375
MADD	0.052
C5orf34	-1.5785
WDR42A	1.2319
KLF12	-0.530125
HSPA1A	1.693
ITM2C	-2.04825
DAPK2	1.843
LOC442590	1.9725
SUMF2	-0.558375
CENPA	-2.79207692307692
TMED5	-0.594875
CDH6	-0.6043
BRP44	1.274125
THG1L	-0.5925
GABRA2	-2.4435
C14orf166	-0.3675
MYL1	-1.65233333333333
TNFSF18	-0.0425
PAP2D	-0.8065
PPIB	-0.7615
KLHL4	-0.14575
SFN	-0.238
CCDC127	0.26475
FRAP1	-0.81175
GOLGA5	1.0865
SDCCAG1	0.137875
MGC21675	0.158333333333333
C10orf95	-0.2385
KIAA1345	0.413166666666667
C1orf163	-1.5935
LACE1	-0.894
OR10K2	0.2575
CENPN	-2.35032
TMED2	0.07325
UGT1A6	-1.0235
ANG	0.068
U2AF1	-1.04133333333333
CASC2	1.29783333333333
NMT2	-1.01216666666667
OSGEPL1	0.433
DFNB31	1.1765
SLC6A20	0.333875
DKC1	-0.2935
FXYD4	-0.997
WDR64	0.25325
MGC5590	0.5065
CREBZF	0.273
DAZ1	-0.2855
PRPSAP1	-0.21125
GCHFR	-1.22075
TTC7A	-1.006125
LOC196993	1.3865
UBD	-1.48516666666667
S100A1	1.0035
RPL6	-0.0271666666666667
DNAJB6	0.0968
NAGS	0.3829
C2orf58	0.435
KERA	0.696
MT1X	-1.5021
UBE2B	0.5456
KEAP1	0.0045
MST1	-2.055
OMA1	-0.2265
ABLIM2	0.60225
BCL2L13	0.0115
JAZF1	-0.316166666666667
TMEM63B	0.396
S100A8	-0.9859
ARFIP2	1.14925
UROS	0.578
KHDRBS2	-1.2075
POLQ	-2.07775
SOAT1	-1.53425
SPAG4	-0.36975
MRPS30	-0.224666666666667
LOC494141	-0.31325
OR2T11	0.2265
ORAOV1	-0.068
ZNF184	-0.413333333333333
TCEB3B	-0.0123333333333334
ADAM21	-0.0655
GDPD1	1.46075
SPINLW1	0.7775
PRR14	0.64
KCTD9	0.0364
NUDT3	-0.085
KIAA1822	0.7678
HIST1H4K	0.854
DFNA5	-1.5775
GABPA	0.35225
C14orf44	1.14075
POLB	0.723125
PTAR1	-0.67125
SEC31A	0.8661
TRIM58	2.41975
TAS2R14	-0.5205
VPS8	0.77725
H1F0	1.14883333333333
PRKCB1	-4.51466666666667
UGT2A1	-0.251
TOR1B	0.0775
LSS	-1.06658333333333
C2orf19	0.418
HNRNPC	0.230928571428571
TMEM100	-2.8465
LOC116349	-0.27825
OR51M1	0.1005
CCDC142	-0.14475
ISG15	0.8423125
ZCCHC14	-0.3705
CREBL2	0.613375
TGDS	-0.768
DC2	-0.34625
CACNA2D3	-2.21014285714286
ZNF429	0.461125
LYPD6	0.718833333333333
SUCLG1	-0.428
OR51I1	-0.6225
MAGEH1	1.184
PRPF40A	-0.584
SMR3A	0.3795
SPINK2	0.78975
THAP2	-0.0575
NPY5R	-0.6175
IRF4	-3.425375
SPESP1	-1.48383333333333
OR10S1	0.364
DTD1	-0.30575
TUBE1	-0.98975
DDX19A	-1.4785
PDPN	-0.366
TMEM34	0.299333333333333
MGAM	0.745
COL3A1	5.92033333333333
GFM2	-0.2425
OR5A2	-0.305
PSG9	-2.0215
ARHGEF11	0.6345
IVNS1ABP	-1.0391875
SIGIRR	0.7475
DUSP19	-0.305625
DNAJC14	0.4256
ACSS1	-0.638375
IL1RAPL2	0.05
C4orf30	0.28875
SEPT4	2.07
LANCL3	-3.35
SPAG17	5.31016666666667
PRDX3	-0.12925
HNF1A	-1.604625
P4HA2	-0.395125
RFWD3	-1.21616666666667
MOV10	-0.52975
DNAJA5	0.781285714285714
LOC729440	0.64475
LOC200383	2.378
SMC2	-2.09475
MIXL1	-0.977166666666667
TMEM9	0.6365
FAM86A	0.9885
ZNF174	0.8212
MYH14	-0.86275
CCR8	0.35625
VPS37C	0.923666666666667
GPATCH1	0.0786666666666667
B3GNT8	1.983
TBX4	-0.92225
CNR2	-0.243166666666667
PCDH1	1.20275
C5orf29	3.94075
OCIAD2	0.4515
PLCG2	-0.1895
KIAA0247	2.126375
HRH3	0.0724
CAPN13	4.256
CCR1	-0.9181
MGC15523	-0.535611111111111
UVRAG	0.0528333333333333
DNAJA2	-0.832666666666667
ITGA2B	-0.383166666666667
CLDN5	2.75925
PTPRN2	-1.87985714285714
ZNF512	0.447333333333333
PSAP	0.1425
CCDC140	-2.4955
LRRC55	0.2835
CYP26C1	0.605
C8orf47	3.10775
LYN	-0.143125
DUSP6	-0.6955
TGFB3	2.80746666666667
ELK1	0.3269
PCDH11Y	0.134333333333333
HGD	-4.41
C17orf58	1.25025
MYO3A	-0.0685
SERPINE2	-4.181
AARSD1	-1.058125
C14orf73	-0.97325
ADAM33	-0.1775
ZNF491	0.302
MAPK6	-1.20616666666667
TCN1	-0.0473333333333333
SLC24A6	0.3275
UBE2R2	0.624
H1FNT	0.0875
TATDN2	0.0266666666666667
LILRB1	1.91825
P2RY5	0.78
NUCB2	0.77725
C2orf37	-0.29
SNX27	1.66833333333333
MTA3	0.6245
FOXO4	1.21325
ID4	0.945333333333333
SOX5	-0.446166666666667
PXMP3	0.244875
OR52M1	0.028
SFT2D3	0.41725
INA	-3.38633333333333
MCOLN1	0.265
NFIX	1.7529
CLEC14A	4.9555
HIBCH	-0.594666666666667
PLA2G5	1.90775
TIMM10	0.5955
MED17	0.5872
COL4A4	-2.9005
TPP1	1.24766666666667
GJA3	0.186833333333333
TMPRSS5	-1.61575
AADACL3	0.443
DNMBP	-0.5275
ENPP5	2.01266666666667
NQO1	-0.982
ZSCAN2	-0.790875
SEC24C	0.0338333333333333
GTF2A1L	0.279
AXIN2	0.0721
FAM33A	-1.3675
C16orf13	0.239
SPNS2	0.13325
TAF1	1.0255
AP1G2	0.496
RBM42	0.226666666666667
HCN2	0.3425
EFHB	2.06033333333333
RUSC1	0.676333333333333
GRIK5	0.373
USP21	1.4005
ATAD3C	-0.000249999999999997
ORMDL2	0.63875
PRSS7	-3.699
PSAT1	-6.47125
FLJ13195	0.722666666666667
TBC1D1	-0.272333333333333
IFNG	0.61825
OTOS	0.285666666666667
ZNF773	-0.175666666666667
EMD	-1.44175
RETN	-0.462
CCL8	4.0385
APH1A	0.671875
COX18	-0.39775
GTF2IRD2	-0.75275
CCDC82	-2.40983333333333
PAFAH2	0.4974
NPEPL1	-0.6806
RP11-114G1.1	0.5735
TP53INP1	2.097375
ZNF300	-0.0843333333333333
FOXL2	-4.2315
LARP2	0.0685
LATS1	0.4205
HTR6	0.3165
SPOCK2	-1.38283333333333
RNF144B	3.68
HTATIP2	-1.45775
MGC10334	0.0793333333333333
CENTA2	1.62083333333333
FGF2	-3.31275
FXYD7	0.36875
PHYHIPL	-2.571625
GPR34	4.7535
DDX6	-0.455333333333333
OR10W1	-0.0335
LHFPL1	-2.6885
ZNF313	-0.784214285714286
VPS28	0.62925
AP3M1	0.3751
AKR1CL2	0.14875
TRAF4	0.07175
OR2B11	0.123
C19orf12	0.452833333333333
AKAP9	0.786333333333333
C1orf62	0.128
SLC20A1	-0.8564
FAM112A	0.1565
LDB2	-0.03325
MRPS23	-0.811
KLK5	1.09
SPTB	-0.4217
EFEMP2	0.61375
EFNB2	0.01975
PCM1	1.49064285714286
NMNAT3	-0.957125
TSG101	0.42
C8orf40	1.01533333333333
NOB1	-1.1785
ABHD3	-1.207
GTF3C4	-0.056625
PIGN	0.729333333333333
GALNTL1	0.05575
AEBP1	2.556875
OR9Q1	0.462
ANKRD2	-0.3245
CCL28	-4.101
TRIM38	0.510333333333333
TMCC1	0.466416666666667
SMG5	-0.05
LRRC7	-0.098
NCAPD2	-1.41766666666667
C6orf153	-1.1105
C1orf74	0.36975
OTUD6A	0.366
DCP2	-0.944166666666666
TMEM24	0.695
RPL18	0.523666666666667
TMEM177	-0.656
LRRC37A3	0.7485
C1D	0.300333333333333
LDHC	-1.763
UBE4B	-0.7935
NIT1	0.469125
BTN3A3	0.23725
RASD1	1.283375
COMMD3	0.4325
SHFM1	0.01125
BIRC8	-0.25175
DUT	-0.58725
C12orf51	0.5735
LRRC59	-0.994333333333333
LY6H	1.5505
WDR22	0.598166666666667
EDEM1	0.196571428571429
ADH1A	1.281
PANX2	-0.2247
CYP11B1	0.422
CDC73	-0.3105
GPR172A	-0.39225
GSTM3	-0.954384615384615
KCNA5	-0.124
SERAC1	0.559833333333333
NFATC2	-0.2245
ANAPC5	-0.6595
C15orf24	-0.501
NFATC2IP	-0.272666666666667
TNRC6C	0.390833333333333
MGC102966	-1.520125
FGD5	1.444
MED9	0.23
RAB13	0.0953333333333333
C15orf49	-0.0015
CRYGS	-0.188
C12orf53	-0.5898
LOC283693	-0.5075
COX6B2	-0.50375
PHF14	0.452625
FAM3A	0.171375
RPL13	-0.0794
PRDX2	0.3585
FLJ34047	-1.558
PRMT3	-0.41975
KCTD19	-0.987
TRIM10	-0.531333333333333
MGC26597	0.136666666666667
GCNT4	0.19075
GPRASP1	-0.1365
CDKN1C	-1.39791666666667
RHBDL2	1.2992
HSPH1	0.35325
AQP1	2.192875
COL17A1	-1.1191
GFAP	0.23875
CDC16	0.3375
KIAA1614	-0.6875
C6orf118	2.8825
ZSWIM5	-0.66625
FAM83F	3.24475
LYNX1	0.0963125
SYNPR	-0.827
XG	2.61316666666667
PRSS16	1.01
KIF13B	1.8755
PCDH9	-1.7425
HIST1H2AH	0.454333333333333
RBM18	-1.0915
ZNF626	0.667
HEXIM2	-0.879166666666667
ITFG1	-0.8895
TUBG2	-0.6285
SFRS7	-0.231333333333333
C9orf14	0.082
EXTL1	-0.677
GBP3	0.637333333333333
WDR5	-1.176
RARG	1.11283333333333
MYO7A	-0.63925
CECR6	-0.26225
C13orf3	-0.82075
SFRS18	-0.576625
ACVR1B	0.0191666666666667
PSMD1	-0.8195
C7orf31	-1.082
ILVBL	-0.0745
IFNGR1	1.3935
RNF186	-0.498
NOL9	-1.318
MAGEL2	0.273
SLC29A2	-0.1525
NHSL1	-2.27275
RBMX	0.173
PSORS1C2	0.194875
RAD51L3	-0.576416666666667
LCN6	0.196
ORAI2	0.07875
BRUNOL6	0.0996
OR4K5	-0.0055
CDC123	-0.802625
MSLN	-1.02083333333333
WWTR1	-0.9935
ZNF700	0.549333333333333
COBL	-0.10025
PPP1R16B	-0.64625
GAS7	0.2659
MDN1	-0.78775
HAAO	0.357
C9orf68	2.8505
TNFAIP2	0.622125
FOXN1	0.255
hCG_2033311	-0.236333333333333
ATP6V0D2	0.0655
RPL41	0.19825
SLC38A1	1.256875
ARHGAP6	-1.852
ADAD2	-0.67025
PHF20L1	0.1764375
MCM3AP	0.0833333333333333
ST3GAL3	-0.353
SNX1	0.637166666666667
ELF5	2.98675
PARP3	0.665875
RBM8A	-0.4341875
LINGO4	-0.167
ITGA9	0.2495
ZFR	0.126
ACSL6	-0.643125
FLJ20699	0.0485
DAOA	-0.49325
FABP4	1.64825
KCNB1	-1.524
CANX	-0.0776
SLC25A28	0.736833333333333
ADIPOR2	0.1165
ECHDC2	1.258
SMA4	3.3205
FRZB	2.49375
PABPC1	0.272166666666667
DMRTB1	-0.417375
APOBEC3G	-1.51025
CATSPER2	-0.218833333333333
CUEDC1	0.465333333333333
STARD9	-2.02675
CLDN8	3.558
LOC23117	-0.0312727272727273
E2F6	-0.327722222222222
TMEM126B	-0.9305
DPY19L4	1.00625
GIMAP5	2.11866666666667
NDUFA9	-0.948666666666667
FAM77C	1.7095
CTPS2	2.19275
LOC51035	-0.270625
WDSOF1	-0.92425
EGLN3	0.398375
PITX3	0.250333333333333
OR52E8	0.4565
GRM4	1.86
KLK1	-0.373833333333333
GPM6B	-1.630625
RRAGD	-1.56
PAGE5	-4.09875
UCHL5	-0.877333333333333
ULK3	-0.426333333333333
AIM2	-0.832833333333333
PNO1	-0.854666666666667
OR2F2	0.1745
GNAT2	-1.155
SIX1	2.601
ST13	0.8585
ZBTB44	0.163375
TIMP2	-0.28825
ZMAT4	2.4205
GTF2IRD1	0.806833333333333
ZNF19	1.05133333333333
ZNF714	-0.21875
RSC1A1	-0.32475
C9orf80	-0.20275
PSMA8	0.3505
TMEM141	0.368
COX4I1	-0.911357142857143
CTAGE1	0.598666666666667
DTWD1	-0.99775
HSD11B1	0.252
KRT6B	3.12275
ARID4B	1.119875
LHFPL3	0.342
WWP2	0.378416666666667
ZNF326	-0.392333333333333
RGPD1	-0.73
CTSH	-0.429666666666667
FASTKD1	-0.644625
PAF1	0.2696
TTC9C	-0.6275
IFT57	0.6368
PRSS36	0.802
IL20RB	-2.423
ZNF592	-0.332666666666667
DCTD	-0.5175
CFP	0.8715
MFNG	-1.526875
JMJD2B	1.86375
ALDH3B1	-0.3295
THSD4	1.92316666666667
KCNJ5	2.494
LMNA	-0.408833333333333
TBCD	0.02475
ZNF250	0.197666666666667
CASQ2	1.18416666666667
PEG10	-4.67175
PRAME	-5.9236
NP	-0.23675
TRIM59	0.0216666666666667
ZNF12	0.66975
XTP3TPA	0.70025
SIGLEC7	0.0846
PANK4	-0.9535
FAM70A	-1.86166666666667
SNED1	0.49975
HIP1	1.0705
RAET1E	-0.0653333333333333
AMAC1L2	-0.7655
AHNAK2	-0.243333333333333
TOE1	-1.39716666666667
RECQL4	-1.5555
SPRYD3	0.882
DPAGT1	-0.1125
MAGED2	1.8461
ANKRD55	-1.07
TRPS1	4.87008333333333
DOK7	1.66125
TFPI2	-2.07075
GTF2H3	-0.987666666666667
CYP4F11	1.35025
LHX2	-4.35166666666667
ATG16L1	0.393166666666667
ASB12	0.39
C1orf116	3.377
NF2	-0.47845
POM121	-0.0477
PHYHD1	2.2321
TXNDC17	0.0506666666666667
DKFZp779O175	-0.2855
NUP62	-0.223071428571429
MYO18B	0.1195
PRAMEF1	-0.116
TCBA1	0.13525
TMEM168	0.5395
FJX1	0.857833333333333
CLCF1	-1.0185
SEPN1	1.007
IGSF2	0.14525
NUDCD1	0.0268333333333333
TFF3	2.95183333333333
NDFIP1	1.12342857142857
CHCHD4	-0.579
TNR	0.267
CUTA	0.2305
USP44	-4.40825
DPP10	-0.433333333333333
IWS1	-0.248166666666667
PCGF1	0.96175
SULT1C4	-0.6445
NTF5	-0.779
PTPN13	0.6955
SSTR5	0.506
SFRP1	-3.575125
IDH3B	-0.877
SUOX	1.27566666666667
TMCO5	0.19
GOLT1B	-0.6105
MIB1	-0.170214285714286
PCDHGB1	0.248
SUSD1	-0.50175
ICAM5	-2.96333333333333
PAPOLB	-0.22475
URM1	0.3753
TMEM106B	0.788333333333333
LRIG2	-1.19875
SLC27A5	-0.8085
CLIC6	6.2401
ZNF420	0.954
SCN9A	-1.9478
KIAA1909	-0.2535
ELMOD1	-1.30075
PRKAG1	0.28075
FAM64A	-1.965
EEF1G	-0.0426
SMAD5	1.06475
INCENP	-1.856
WASF2	-0.907
GARS	-1.1107
CDK10	-0.4155
HLX	-0.4615
MDM4	-0.3155
ZNRF1	-0.906785714285714
HHATL	-1.31716666666667
FAM21C	0.6131
HIST2H3C	-0.1345
PFDN2	-0.390375
ZNF200	0.117
NDN	-0.81025
HBA2	-2.68716666666667
FBLN5	1.104125
PUM1	0.256
TNNT1	0.238833333333333
C19orf59	0.1395
HNRPH2	1.31083333333333
RAB7A	0.408833333333333
PMS2	0.1455
BIRC3	-3.1675
NRSN2	0.881
OR52K2	0.427666666666667
SPOCK1	0.1015
H2AFY	0.563
RXRB	0.118
ZNF638	0.1985
ANKRD45	-0.9495
ACTN4	0.313833333333333
FXC1	-0.04425
EIF2B5	0.1235
VPS33A	-0.837
PINK1	-0.012375
FAM106A	1.231
SKIP	0.747333333333333
GAPDHS	1.152
MUM1L1	3.61475
PSTPIP1	-0.267
CNTNAP1	-1.1573
CYP26A1	0.00775
APOL2	-0.3832
TACC2	1.016125
COX7A2L	-0.476
HSD17B1	0.1273125
ARRB2	0.13775
SLC7A6	-0.6708
HSD17B10	0.2095
RBJ	0.02725
NUP155	-1.6405
MRPL10	-0.6575
CYCS	-1.73108333333333
CCDC46	0.0285
TECTA	0.2475
GNAL	-0.43375
LPO	0.0835
PEBP4	3.958
DDX11	-1.59525
C18orf12	0.183
TAF9B	0.589666666666667
IMP4	0.136
RPA4	-0.160333333333333
NDUFS1	-0.61275
UPK1A	0.4445
ARRDC2	-0.12
C18orf20	-0.9865
AES	0.649714285714286
CD2BP2	0.691333333333333
C16orf54	-0.8125
UGT2B17	-1.97275
FGFR1	-0.567863636363637
CEACAM6	4.137
CHRM5	-0.13925
CERK	-1.16925
AP3S2	-0.0457142857142857
ANKS4B	-0.618
CLCNKA	-0.121333333333333
ZNF208	0.880333333333333
HLA-DRB5	4.509
CARKL	0.63
GOT1	-0.429666666666667
CASP6	0.64625
HOXA1	-0.4035
RCL1	0.245
ZNF181	0.9775
RAB40B	1.8655
MRPL38	-0.241125
LRRN2	2.72525
C3orf25	1.733
OR5D14	0.1095
OR10AG1	-0.4055
BET1L	0.9209
FRY	3.7535
AK3L1	-1.0685
CSF3R	1.391
POLR3K	-0.0913333333333333
ATG2B	0.802666666666667
EPS8	0.5575
DARS	-0.660625
C10orf56	0.158666666666667
DAD1	0.162666666666667
RIOK1	-0.3755
HERC2	-0.546
HSD11B2	2.30133333333333
FAM96B	-1.1595
MGC13057	-2.547875
BSN	0.50725
CAND1	0.1045
HCST	1.13675
ACTR10	0.199333333333333
OR8D4	0.5155
NASP	-1.9424
COL9A2	0.629333333333333
LYZL1	-0.7685
GPC5	-2.958
TBL3	0.6835
CENTD2	0.11
OR5AP2	0.442
TLR1	1.41025
LMO6	0.38325
ZIC2	-1.011375
CPNE5	0.66475
ZMYND15	1.1135
FLJ22374	-0.51675
CCDC106	0.7695
PARP16	0.308
PDIA3	-0.04325
C14orf126	-0.45025
CECR2	-0.586
SFRS1	-0.887714285714286
FIGLA	0.37
DCP1A	-0.370333333333333
MGC45800	-1.7951
TEKT1	3.978
C10orf67	-0.223
CLN5	1.042375
NTN2L	0.0175
GLE1L	-0.41425
CES2	-0.0472
GNAS	0.676722222222222
DDX53	0.3765
TSPAN13	2.82675
MRPL52	-0.7017
SPIRE2	-0.242125
TAS2R39	0.319
SCUBE3	0.30925
UCRC	0.3441
CDKL3	0.65425
KIAA1715	-0.3616
ZNF345	1.3935
RTF1	0.243125
DHRS7	0.759
RIPK4	-1.87716666666667
EXOSC2	-1.20483333333333
MS4A2	1.46625
FGF17	-0.49675
WDR59	-0.65575
EVI2A	-1.65675
IL17RC	0.867
HS3ST1	2.59175
ITGB1BP2	-1.0585
RBPJ	-1.29916666666667
GIMAP1	2.058
INE1	-0.858166666666667
ALDH18A1	0.733625
TPI1	-1.610125
GATA6	0.0395
CABP1	-1.02283333333333
ZNF484	0.804
DAPK3	0.0885
GJB1	0.581
PIN1	0.3785
SLC6A15	-3.77481818181818
CNO	-0.16175
RIN2	2.47725
FRRS1	-0.483
CYorf15B	-4.585
DMRT3	1.181625
ATAD1	-0.129125
OTUD4	-0.107166666666667
ATOH8	-1.89325
ZSCAN16	0.686125
ASCC1	-0.2225
OTUD3	0.063625
MGC33212	0.413666666666667
YME1L1	0.2515
RP11-218C14.6	0.092
PCBP4	-0.13325
TNFRSF10A	0.67375
CDH10	-4.0745
KL	1.379875
SCP2	0.195833333333333
C9orf119	-0.202375
SON	0.726333333333333
MAFK	-0.1635
SBNO2	0.727
SLC6A6	-0.656583333333333
SC4MOL	-2.13675
FAM35B	0.58725
PPP1R9A	-1.847125
PDZRN3	1.215
CXorf20	0.994
C6orf126	2.2475
AVEN	-0.48075
FLJ21075	-2.1995
C14orf132	-0.476375
PCK2	-0.70325
GUCY2C	0.7125
BARX2	1.56225
PEX11G	1.5125
DAO	-1.10466666666667
C10orf49	0.352
EDNRA	1.58466666666667
PPP2R5A	1.2323
DDX39	-1.19683333333333
SERF1A	0.00825
ASCIZ	0.1199
FNDC8	-0.1785
PTMS	0.75875
PHF7	1.8745
PIP4K2B	-0.0401875
HHLA2	0.0973333333333333
BDH2	0.2159
APOBEC2	-0.5625
PENK	-1.26483333333333
SMAD9	-1.69975
MT3	-0.48325
RGL1	-0.94525
ATG10	-0.7925
DLGAP4	0.706666666666667
APPBP2	-0.945857142857143
BACE2	-0.102
LOC339344	0.309166666666667
ZNF395	1.182875
HIST1H2BL	-0.499
ZNF467	0.67425
SLC25A21	-1.41925
PALM2	-0.0926666666666666
NSUN5C	-0.6625
IL5	0.019
CLSTN2	3.04625
ANXA8L2	-0.5865
PTGES	0.40425
GDAP1L1	-1.86666666666667
OPRK1	-1.45683333333333
WDR20	0.733416666666667
C12orf4	-0.226125
NUP88	-0.425375
XRCC6BP1	-0.680666666666667
FCGBP	2.35278571428571
LEMD2	0.12125
NOMO1	-0.541
C10orf79	3.781125
ZNF79	0.000599999999999995
OCRL	0.1592
HSPA8	-0.518958333333333
DIDO1	0.183625
PLA2R1	2.426
COG3	0.7936
NGDN	-0.33525
CBFA2T2	0.460375
PNOC	-2.32525
PRRG1	-0.634166666666667
AGGF1	-0.236642857142857
DPF2	0.19
YIPF7	-0.00650000000000001
TRPV5	0.32925
ZNF322B	0.6315
MED12	0.7605
CARS	-0.0235
ABCC11	3.05733333333333
C9orf25	-0.0195
MYH1	-0.1745
FRYL	0.159916666666667
AGTRAP	0.441
MMP27	0.7295
ZNF432	0.289
OR8D1	0.3165
OR13D1	0.62025
VWA1	1.806
STON1	-0.494
IL5RA	0.27925
PERP	0.3211
C10orf107	1.89516666666667
TNFSF12	1.28675
FN1	0.967375
MTR	-0.0655
PHLPPL	-0.534
ZNF425	0.3455
DHFR	-1.46544444444444
PPP1R12A	0.013875
RSPO2	-2.349
ZNF7	0.27275
ZNF583	1.01425
TPMT	-1.42366666666667
GPR132	0.40925
OR2T12	-0.0755
SERTAD2	0.3856
ATP1A1	-0.9224
FRMPD3	0.92075
ZNF672	0.187
PLXNB3	0.415125
EML5	1.0065
FAIM3	0.9025
UBQLN2	1.38225
SORCS2	2.70825
PRIM2	-1.755
ACVR2A	0.565
YWHAZ	0.632666666666667
PGM2L1	0.969625
GNAO1	-0.283142857142857
RPL10	0.2984
RPS6KA6	-2.5875
PFKL	0.0445
SH3D19	0.124875
AURKB	-2.444
ZC3H6	0.995375
DISC1	-0.537666666666667
FLJ39660	-2.61516666666667
TMEM25	2.785
OSBPL10	-0.98975
CLTCL1	-1.70316666666667
ALG6	-0.06875
CATSPER4	-0.0265
LRTM1	0.2435
RRAD	2.73616666666667
TIPIN	-1.57525
CARD14	1.37275
RBM9	-0.291333333333333
RASSF4	-1.36875
SLC25A18	1.87183333333333
C6orf58	-0.648666666666667
IGHD	0.057
PLA2G6	0.0075
TPT1	1.14925
SEC63	0.4368
CCDC113	0.7072
TDRD10	0.33175
KIAA1666	-1.978
TOR1AIP1	0.475583333333333
SYTL4	1.73283333333333
SPRR2F	-1.412
CEBPD	1.96525
SNTG2	-2.14725
C20orf77	0.3045
TAS2R49	-0.459
C6orf173	-1.83083333333333
SVEP1	0.0182
PXN	-0.913785714285714
VIL2	1.20708333333333
C5orf21	0.839083333333333
DIXDC1	0.759875
GANAB	-0.1565
PDSS1	-0.4255
NGFR	-0.702375
ATP8B4	1.5785
BMP8A	0.609
CCDC132	0.23975
GNRH1	-1.14425
OR10T2	-0.112
PDGFD	1.952
OR6W1P	0.265
HARS	-0.347083333333333
KRT77	-0.0595
AQP8	-0.14125
ITGB1	0.191
ZNF254	0.493
PAX1	0.157333333333333
PSMC4	-0.5653
ANKRD22	3.73425
PSMD8	-0.146666666666667
HTR1E	-0.950166666666667
SOX10	-2.4633
OR5B2	0.134
RABGEF1	-0.524928571428572
MAP1LC3B	0.2655
CYB5R4	0.0205
AGXT2L1	0.404
FLJ41603	1.53066666666667
TRAPPC2	1.00866666666667
FNTB	0.304
FLJ14107	-0.128666666666667
AURKAIP1	-0.212
DSE	1.45525
NFKBIZ	-1.58466666666667
OSBPL3	-2.35716666666667
LOC130576	-0.727
SLC39A9	0.931833333333333
LOC137886	0.495083333333333
RHCE	-2.738
ATG7	0.320833333333333
FAM82A	0.560333333333333
FBN3	-0.4385
MCFD2	-1.07283333333333
CASP14	-0.4065
EPS15	0.0380833333333333
SFRS2B	0.421916666666667
C19orf47	0.1225
PLAC9	-0.0125
GPR23	-0.2785
BTNL3	-0.1245
RGS8	0.0545
GNS	0.137875
ENO2	-1.52266666666667
CBX1	0.3535
PEX26	0.037
LRP5	0.423
ADAMTSL4	-0.470833333333333
ARR3	0.221166666666667
MAP1A	0.74325
CD2	1.052
NAV2	-1.1755
TMEM69	-0.3525
ATXN7	-0.404833333333333
CHN2	2.266
ZNF781	-0.821166666666667
HAS2	-3.07133333333333
KIAA0241	-1.21616666666667
BIC	0.5375
MOBKL2A	0.472
CYP2C9	-0.135
CNOT7	0.733
SFRS10	-0.4805
CST11	1.42225
FLJ37543	0.361
NKAP	-0.878
RUNX1T1	1.9845
EAF1	-0.1852
IL4I1	1.53175
LRRC61	0.504666666666667
PSIP1	-0.755
SPRR4	-0.258
ZFP90	0.728833333333333
AP2B1	0.651615384615385
SLC30A7	-0.315
C7orf28A	-0.260666666666667
S100B	-4.6965
BMP2	-3.166
ESR1	4.54516666666667
ZFPL1	0.4105
ARHGAP12	0.3085
LRRC19	0.315
ZNF767	-0.106333333333333
NACA	-0.1855
OLIG1	-3.06125
PRF1	-0.20375
LST1	2.33783333333333
SPATA9	-0.295
CNFN	1.1755
CDK4	-0.2603
TCF15	-2.195
PARC	-0.30975
PPM2C	2.26975
LOC283345	-0.5
FAM107B	-0.15825
DMXL1	0.449375
RBM3	0.994
HTR5A	-1.5305
SCFD1	-0.0953333333333333
EPHB3	2.54775
ROPN1L	4.52383333333333
RAMP3	1.965
TSPYL5	-0.447
GAP43	-2.0205
PAPD4	0.141875
PDE3A	-2.18175
TNFRSF10C	1.72775
JMJD5	-0.308833333333333
RASGEF1A	-1.4121
C16orf65	-0.328166666666667
HIPK3	0.541166666666667
XYLT2	-0.367
XPOT	-1.24966666666667
GAL3ST1	-1.602
DHCR7	-1.404
AMIGO3	-0.1425
FGFR4	-2.47766666666667
CRAT	1.324
PPP1R14D	0.5295
TRIM14	0.5581
TMPRSS11D	0.087
SLC7A11	-3.34135714285714
OR10H2	0.081
PPM1E	-0.6529
DOCK4	0.720875
FAM127A	-0.706125
ENOPH1	-0.174
SLC5A3	-0.9537
ZNF530	0.1679
NTS	-7.3035
FRMD4A	-0.04325
BCL11B	-4.6925
PRM1	-0.21975
UQCC	-0.3854
S100A16	0.910333333333333
PLS3	-0.1185
WWOX	1.46492857142857
CCDC23	-0.20225
GTSE1	-2.31583333333333
GP2	5
FLJ32549	0.070375
CHIT1	1.51825
KLF9	-0.36525
RPS24	0.649
MIA	-2.751
FIGN	-1.35725
PYROXD1	0.496875
PCSK2	-0.3355
MRPL9	-0.4495
RPL24	0.119125
C12orf32	-0.897375
HIST1H2BE	-0.51975
RGS18	1.3265
LFNG	1.57475
RAB4B	1.2248
FBXO25	0.812166666666667
TSPAN31	0.978666666666667
ARL8A	0.413714285714286
C10orf83	0.1021
OR51B6	0.066
CNKSR2	0.2585
C1orf156	0.25325
IBSP	1.008
GFRA2	0.0123
ALKBH7	0.6599
NEK10	3.454
VN1R3	0.043
LOC91948	-0.9185
CPZ	-1.0935
IHPK3	-0.0145
