Hybridization REF	TCGA-B6-A0I2-01A-11R-A034-07
HSD17B1	0.3075625
ARRB2	0.03525
SLC7A6	-0.0646
HSD17B10	-0.25175
RBJ	-0.249
NUP155	-1.12825
MRPL10	-1.06733333333333
CYCS	-0.948
CCDC46	-1.4995
TECTA	-0.323
GNAL	0.68025
LPO	0.489
PEBP4	-0.95575
DDX11	-1.078
C18orf12	1.096
TAF9B	-1.13125
IMP4	0.603
RPA4	1.371
NDUFS1	-1.55675
UPK1A	-1.01216666666667
ARRDC2	0.4065
C18orf20	0.973
AES	0.604214285714286
CD2BP2	-0.832666666666667
C16orf54	0.283
UGT2B17	-1.624875
FGFR1	-1.62804545454545
CEACAM6	1.161
CHRM5	-0.60375
CERK	-0.254625
AP3S2	-0.609142857142857
ANKS4B	-1.35133333333333
CLCNKA	0.187166666666667
ZNF208	-1.199
HLA-DRB5	4.616
CARKL	-1.208
GOT1	-0.871666666666667
CASP6	-0.322125
HOXA1	-0.6585
RCL1	1.4935
ZNF181	-0.245833333333333
RAB40B	1.926
MRPL38	0.347
LRRN2	1.3945
C3orf25	0.5865
OR5D14	-0.01
OR10AG1	-0.037
BET1L	0.3793
FRY	0.7565
AK3L1	0.34675
CSF3R	0.980833333333333
POLR3K	-0.513666666666667
ATG2B	-1.3465
EPS8	0.406
DARS	-0.465125
C10orf56	-1.43516666666667
DAD1	-0.90825
RIOK1	0.114666666666667
HERC2	-0.397
HSD11B2	1.258
FAM96B	-0.57975
MGC13057	-0.805125
BSN	-0.73425
CAND1	-0.950166666666667
HCST	2.976
ACTR10	-0.805333333333333
OR8D4	0.6265
NASP	-0.6925
COL9A2	-0.947833333333333
LYZL1	0.0885
GPC5	-1.818
TBL3	-0.461333333333333
CENTD2	0.3091
OR5AP2	-1.29933333333333
TLR1	2.96925
LMO6	0.00375
ZIC2	-3.534
CPNE5	2.3325
ZMYND15	2.1825
FLJ22374	0.6855
CCDC106	0.286
PARP16	-0.04575
PDIA3	0.72
C14orf126	-0.3395
CECR2	0.0515
SFRS1	-0.657142857142857
FIGLA	0.413
DCP1A	-0.485333333333333
MGC45800	-1.9193
TEKT1	-0.64725
C10orf67	0.405
CLN5	-0.010125
NTN2L	0.7075
GLE1L	0.15925
CES2	-0.5122
GNAS	-0.876388888888889
DDX53	1.021
TSPAN13	0.558
MRPL52	-0.3345
SPIRE2	-0.438125
TAS2R39	0.09325
SCUBE3	0.5625
UCRC	-0.00030000000000002
CDKL3	-1.5535
KIAA1715	-1.8582
ZNF345	0.619
RTF1	0.141125
DHRS7	-0.06725
RIPK4	-1.2215
EXOSC2	-0.742166666666667
MS4A2	-1.49166666666667
FGF17	0.114333333333333
WDR59	-0.5
EVI2A	-1.42025
IL17RC	0.950666666666667
HS3ST1	2.15825
ITGB1BP2	-1.1125
RBPJ	-1.19083333333333
GIMAP1	3.617
INE1	-0.9045
ALDH18A1	-0.016375
TPI1	-0.186875
GATA6	-1.2355
CABP1	-1.30666666666667
ZNF484	0.1795
DAPK3	0.0055
GJB1	-2.79191666666667
PIN1	-0.7405
SLC6A15	-3.1428
CNO	-0.27175
RIN2	2.21175
FRRS1	-0.0825
CYorf15B	-3.91714285714286
DMRT3	0.0554999999999999
ATAD1	-0.428
OTUD4	0.423555555555556
ATOH8	-2.013
ZSCAN16	1.71125
ASCC1	-0.7545
OTUD3	-0.88825
MGC33212	-1.675
YME1L1	-0.76825
RP11-218C14.6	0.28625
PCBP4	0.77275
TNFRSF10A	-0.40075
CDH10	-3.146
KL	1.48514285714286
SCP2	0.973916666666667
C9orf119	0.315875
SON	-0.412333333333333
MAFK	0.156
SBNO2	-0.646
SLC6A6	-0.6515
SC4MOL	-2.129125
FAM35B	-0.29225
PPP1R9A	1.736375
PDZRN3	-0.08275
CXorf20	0.331
C6orf126	0.14175
AVEN	0.16675
FLJ21075	-3.0845
C14orf132	-3.717625
PCK2	-0.95425
GUCY2C	2.128
BARX2	0.84775
PEX11G	-0.13
DAO	-1.013
C10orf49	-1.241
EDNRA	0.768
PPP2R5A	-0.401
DDX39	-0.333666666666667
SERF1A	-0.071
ASCIZ	0.2955
FNDC8	-0.956666666666667
PTMS	-0.63475
PHF7	-1.66833333333333
PIP4K2B	0.00443750000000001
HHLA2	-0.185
BDH2	0.2934
APOBEC2	-1.04175
PENK	-0.6025
SMAD9	-1.76975
MT3	0.622
RGL1	0.727625
ATG10	-1.3245
DLGAP4	0.605666666666667
APPBP2	-1.61585714285714
BACE2	1.16528571428571
LOC339344	0.427833333333333
ZNF395	-1.249625
HIST1H2BL	-0.05875
ZNF467	0.16325
SLC25A21	-3.54733333333333
PALM2	-0.461
NSUN5C	-0.465
IL5	0.2993
CLSTN2	-2.76175
ANXA8L2	3.6755
PTGES	1.532625
GDAP1L1	-1.19333333333333
OPRK1	-0.730333333333333
WDR20	0.0781666666666666
C12orf4	1.188625
NUP88	-0.62875
XRCC6BP1	-1.11366666666667
FCGBP	2.80107142857143
LEMD2	0.428
NOMO1	-0.78725
C10orf79	-0.116571428571429
ZNF79	1.0214
OCRL	0.6376
HSPA8	-1.65995833333333
DIDO1	-0.0384583333333334
PLA2R1	0.38225
COG3	0.2696
NGDN	-0.33325
CBFA2T2	0.136875
PNOC	1.29575
PRRG1	0.00583333333333331
AGGF1	-0.362928571428571
DPF2	1.32275
YIPF7	1.494
TRPV5	1.55575
ZNF322B	0.887
MED12	0.027
CARS	-1.75683333333333
ABCC11	-1.488
C9orf25	0.4205
MYH1	1.903
FRYL	-0.780545454545455
AGTRAP	-0.2235
MMP27	-0.403
ZNF432	-0.481125
OR8D1	-0.1175
OR13D1	0.96875
VWA1	0.71075
STON1	-0.20275
IL5RA	-0.12675
PERP	0.5703
C10orf107	-1.33033333333333
TNFSF12	2.5135
FN1	-1.578375
MTR	-0.143833333333333
PHLPPL	-0.813166666666667
ZNF425	-1.02575
DHFR	-0.928
PPP1R12A	-0.157
RSPO2	-0.9596
ZNF7	0.1255
ZNF583	0.5605
TPMT	-0.656333333333333
GPR132	1.4835
OR2T12	-2.365
SERTAD2	0.201
ATP1A1	0.146
FRMPD3	0.58825
ZNF672	0.741
PLXNB3	0.207
EML5	-0.635
FAIM3	0.8265
UBQLN2	-0.144
SORCS2	1.20275
PRIM2	-1.7625
ACVR2A	0.530333333333333
YWHAZ	0.160166666666667
PGM2L1	-0.171285714285714
GNAO1	0.188083333333333
RPL10	0.4335
RPS6KA6	-0.307
PFKL	-0.724333333333333
SH3D19	-0.454
AURKB	-1.9375
ZC3H6	1.103375
DISC1	0.171
FLJ39660	-2.3285
TMEM25	0.553125
OSBPL10	0.135625
CLTCL1	-1.22783333333333
ALG6	0.1915
CATSPER4	0.879
LRTM1	-0.2475
RRAD	3.30033333333333
TIPIN	-1.88175
CARD14	1.2275
RBM9	-0.219333333333333
RASSF4	2.5635
SLC25A18	-0.5288
C6orf58	-0.434
IGHD	1.3305
PLA2G6	0.276
TPT1	0.938125
SEC63	-0.3431
CCDC113	-0.1201
TDRD10	0.48625
KIAA1666	-1.013625
TOR1AIP1	-0.022
SYTL4	-3.03383333333333
SPRR2F	-0.6895
CEBPD	2.8465
SNTG2	-2.19775
C20orf77	0.231
TAS2R49	-0.232
C6orf173	-0.378666666666667
SVEP1	-0.652
PXN	-1.0655
VIL2	0.365583333333333
C5orf21	0.914416666666667
DIXDC1	-0.651375
GANAB	-0.589333333333333
PDSS1	-1.09875
NGFR	-0.696125
ATP8B4	3.70175
BMP8A	0.324
CCDC132	-0.2695
GNRH1	-0.61725
OR10T2	0.243666666666667
PDGFD	1.11333333333333
OR6W1P	0.8185
HARS	-0.52675
KRT77	0.379
AQP8	-0.272
ITGB1	-0.7957
ZNF254	-1.4305
PAX1	0.477833333333333
PSMC4	0.1884
ANKRD22	4.74025
PSMD8	-0.741166666666667
HTR1E	-0.647166666666667
SOX10	-1.7496
OR5B2	-1.146
RABGEF1	-0.3255
MAP1LC3B	-1.49625
CYB5R4	-0.154
AGXT2L1	1.905
FLJ41603	3.10116666666667
TRAPPC2	0.876166666666667
FNTB	-0.7367
FLJ14107	-1.05333333333333
AURKAIP1	-0.192
DSE	2.18
NFKBIZ	0.954333333333333
OSBPL3	0.625166666666667
LOC130576	0.89575
SLC39A9	-0.118
LOC137886	-0.636583333333333
RHCE	-2.7085
ATG7	-0.128
FAM82A	-0.883666666666667
FBN3	0.8705
MCFD2	-0.9785
CASP14	0.744
EPS15	1.63166666666667
SFRS2B	-0.353083333333333
C19orf47	0.118
PLAC9	-1.154
GPR23	-1.643
BTNL3	0.3406
RGS8	1.5825
GNS	-0.768625
ENO2	-2.68733333333333
CBX1	-0.7147
PEX26	0.1425
LRP5	0.3175
ADAMTSL4	-3.08016666666667
ARR3	-0.233166666666667
MAP1A	-0.68375
CD2	5.43
NAV2	0.5594375
TMEM69	-0.155
ATXN7	-0.3565
CHN2	-1.04183333333333
ZNF781	-1.59066666666667
HAS2	-3.09616666666667
KIAA0241	0.00866666666666667
BIC	1.526
MOBKL2A	0.068
CYP2C9	2.351
CNOT7	-0.453214285714286
SFRS10	-0.7865
CST11	-0.698
FLJ37543	1.0115
NKAP	-1.02825
RUNX1T1	0.6505
EAF1	-0.3503
IL4I1	3.7115
LRRC61	0.349
PSIP1	0.25275
SPRR4	1.146
ZFP90	-0.704833333333333
AP2B1	-1.00969230769231
SLC30A7	1.4425
C7orf28A	-0.106
S100B	-0.705166666666667
BMP2	-2.02675
ESR1	1.45391666666667
ZFPL1	0.1345
ARHGAP12	-0.50575
LRRC19	-0.464333333333333
ZNF767	-0.572
NACA	0.1044
OLIG1	-3.2275
PRF1	2.52
LST1	3.53916666666667
SPATA9	-0.014
CNFN	1.017
CDK4	-0.7409
TCF15	-1.80133333333333
PARC	0.296
PPM2C	0.777
LOC283345	-0.4155
FAM107B	0.97525
DMXL1	-1.200625
RBM3	-0.14575
HTR5A	-1.32383333333333
SCFD1	-0.536
EPHB3	3.23425
ROPN1L	-1.748
RAMP3	0.00900000000000001
TSPYL5	3.74390909090909
GAP43	-3.516
PAPD4	-0.86125
PDE3A	0.84625
TNFRSF10C	0.57675
JMJD5	-0.633
RASGEF1A	3.9059
C16orf65	1.9245
HIPK3	1.146
XYLT2	-0.31275
XPOT	-0.506333333333333
GAL3ST1	-1.4395
DHCR7	1.64875
AMIGO3	0.203833333333333
FGFR4	-1.723
CRAT	-1.144
PPP1R14D	-0.3035
TRIM14	0.6637
TMPRSS11D	2.9185
SLC7A11	-2.81330769230769
OR10H2	0.8155
PPM1E	-1.4604
DOCK4	0.39725
FAM127A	0.466875
ENOPH1	-0.3685
SLC5A3	-0.593
ZNF530	-0.4218
NTS	-5.905
FRMD4A	0.147125
BCL11B	-1.09283333333333
PRM1	0.59375
UQCC	-1.3822
S100A16	1.5875
PLS3	0.1875
WWOX	-0.620642857142857
CCDC23	0.6915
GTSE1	-1.27383333333333
GP2	-0.321
FLJ32549	-0.684625
CHIT1	1.77675
KLF9	-0.136125
RPS24	0.6758
MIA	-0.79375
FIGN	-0.23425
PYROXD1	1.78725
PCSK2	-0.544125
MRPL9	-0.10225
RPL24	0.76975
C12orf32	0.13375
HIST1H2BE	-0.0275
RGS18	2.92925
LFNG	0.29575
RAB4B	0.1214
FBXO25	-0.127333333333333
TSPAN31	0.2865
ARL8A	1.17578571428571
C10orf83	-1.4214
OR51B6	0.1495
CNKSR2	0.96475
C1orf156	0.79375
IBSP	1.6065
GFRA2	-0.0255555555555555
ALKBH7	0.9386
NEK10	-1.64725
VN1R3	0.534
LOC91948	3.842
CPZ	-2.08625
IHPK3	0.635
COL8A1	-0.5365
RBPJL	0.2535
OR10A4	-1.10225
CASP8AP2	-0.321875
MMP12	4.69066666666667
OR8B12	0.2445
CDCA5	-1.251
LIX1L	-0.6305
PEX11B	1.523375
GABRA1	0.00783333333333325
HABP2	-0.031
REEP1	-2.45983333333333
FBXO15	-2.494
CD68	1.08725
WFDC9	0.951
GHDC	-0.2315
SMARCA1	0.116
SPAST	0.542666666666667
PLXND1	-0.34025
MLCK	0.1505
INTS5	-0.293666666666667
BSG	-1.34357142857143
PARP8	2.512
TEAD4	1.499
ZNF498	0.385875
TMEM89	-0.206666666666667
DTX4	2.3405
TNRC6B	1.0954375
ARMC2	-0.908625
FGFBP1	3.29133333333333
TIMM8A	0.429166666666667
AJAP1	-1.5497
ZNF608	0.34375
SLC25A42	-0.911
SYP	-0.6086
MMP11	2.369
USP40	-0.2074
C3orf62	-0.507666666666667
MYO1E	-0.3693
LRFN4	1.33375
XCL1	2.60366666666667
GPR155	-0.010125
VPS29	-0.50275
CARHSP1	-0.53
ARHGAP20	-0.757
GREM2	-2.31107142857143
CCDC102B	1.55175
ZNF577	1.34916666666667
HDDC2	-1.099
SHC2	-1.8357
NCOA5	0.536166666666667
INPPL1	-0.0955
CHGB	-3.3415
IHH	0.753
DDEF2	0.485583333333333
DIAPH3	-1.40652380952381
BUB3	-1.03308333333333
GGH	-1.15811111111111
VPS35	-0.0771
CNN2	-0.2025
ASNA1	-0.8125
WDTC1	0.1605
AMAC1	0.23
HAS3	-1.512
SLC1A6	-2.5156
ZNF563	-0.785
C1S	6.20625
TCF7L1	2.34825
OR10Z1	0.5005
ME2	0.0654
C6orf151	-0.49725
KPNA4	0.3804
GLO1	-1.110625
WDR61	-1.0095
CD302	0.775
SIRT7	0.266
C11orf59	0.7145
PKIG	-0.88825
PPIL3	-0.576
CCDC74B	-2.27825
ZNF528	1.55275
EFNA5	0.851
FCGRT	1.131
NOL4	6.74666666666667
CCS	0.27625
LOC374491	-0.05425
MFSD7	2.934
ZNF555	0.07225
LIMS3	-1.37675
TSSC4	0.497666666666667
COL11A2	-0.6375
C1orf119	1.808
BPNT1	0.08575
CHRNA6	0.1325
C1orf173	0.948
PLD2	0.3845
ORC1L	-2.07025
SASH1	0.468875
CDC14B	-1.09225
RLBP1L1	0.0905
LDLRAP1	-1.1394
NAT8B	0.2565
HHEX	-3.8255
LGALS7	3.7515
PLCH1	1.236875
OR1M1	-2.082
PRAMEF16	0.22325
HECTD1	-1.111
C14orf39	0.358
TLN2	-9.99999999999779e-05
HDAC4	-0.374214285714286
SYCP2L	-2.539
GLRA1	1.03
RPS6	1.5
hCG_1757335	-1.299
KLHL1	0.373
CTNNBIP1	0.904
SCAND2	-1.1243
HMGN2	-1.2943
YAF2	-0.6585
BRPF1	-1.0655
LIAS	-1.555
CTA-246H3.1	1.22225
SAG	-0.4315
C20orf10	-0.21375
HNRNPA2B1	-1.33633333333333
GADD45A	-1.82083333333333
MSH4	-0.225
TMEM70	-0.61125
HIST1H2AM	0.557375
C19orf26	0.515666666666667
C1orf50	0.54025
GNG3	-0.6115
FTO	0.94825
CALCB	-0.601
PPP3R1	0.165875
C15orf42	-1.289375
CCNJ	1.03175
GNAZ	0.5968
PSD	0.0131666666666667
FAM57A	-0.59825
STIM2	0.6225
DHX8	-0.16125
MOGAT3	-0.2195
UBE3B	-1.062
PLAT	-2.5155
C6orf206	0.6565
COPE	-0.5079
EIF3A	0.00700000000000001
C1QL2	0.036
IQCE	0.789916666666667
KIAA0182	-1.16175
SLC22A7	-0.368
PPFIA2	-3.531
ADAMTS15	0.00949999999999998
ODZ1	0.534
THBS4	-0.896333333333334
ARHGAP1	0.8915
B4GALNT3	-0.734833333333333
FCHO1	-1.5185
LOC440456	0.56675
HOXD10	0.161
CXCR3	3.563
CHI3L2	1.29075
SRPX2	-0.666
ZNF132	-0.225666666666667
UBAC2	-1.11583333333333
RPL32P3	-0.4125
CBWD6	0.809
ST6GALNAC4	-0.064
KIAA0391	-0.204666666666667
LOC388969	0.64475
KRTAP5-8	0.0401666666666667
ZNF786	0.6005
LYVE1	1.20716666666667
GPR144	-1.1735
APOH	-5.218375
TSC22D2	-0.500333333333333
PLCD1	-0.395
FLG2	1.609
M-RIP	-0.5797
NDUFV1	-0.2245
POLDIP2	-0.819833333333333
RAB3GAP2	0.672333333333333
RPSAP15	-0.677
CLEC7A	4.30225
HSPA14	-0.79675
TAAR5	0.5145
FAM132A	-1.414
C2orf43	-0.20525
OR10V1	0.488
SELPLG	0.9815
C1QTNF6	-0.730333333333333
OPCML	-0.8271
DTYMK	-0.634
ALDH16A1	-0.3375
F13B	-0.03
MGC16169	-0.391
KIRREL2	-0.714
C14orf32	0.127583333333333
SLAIN2	-0.1667
HSD3B2	0.108
AMMECR1L	-0.00889999999999999
LRRC37B	-1.159
HMG20A	-0.906166666666667
C22orf27	0.2658
FBXL22	-0.631
AP1B1	-0.462
TNKS1BP1	1.69775
CD74	5.2035
HSPA12B	0.641
PLSCR1	1.28866666666667
SLC35E1	-0.618333333333333
FEZ1	-2.43175
APOD	0.297625
C16orf44	0.15825
C1orf166	-0.9745
KCTD11	-0.11875
NELF	-1.50275
SRP54	-1.358
MGC35361	0.2805
GPR35	-1.974
NRGN	-1.234875
SIGLEC12	1.6
SCN1B	-0.47675
IFNW1	3.268
STAR	-0.009
HLA-DQA2	4.85116666666667
RNASEH2B	-0.45925
TAAR2	0.407
VAMP5	0.803833333333333
TUBA1C	-1.99092857142857
PIK3R2	-0.054625
ARD1A	0.581833333333333
EBF2	0.237333333333333
CAMSAP1L1	0.1865
CYP3A43	0.51975
AKR1B1	-2.3115
KIAA1729	0.4685
KAL1	1.8971
CYBB	2.6365
UXS1	1.00475
LOC338579	0.291666666666667
C11orf45	-0.3885
SHB	1.43325
IKZF4	0.337375
NDUFA1	0.051
HSPE1	-1.04275
C1orf215	-0.186
GPR113	0.291166666666667
ZNF573	0.8685
TBX18	1.2205
GGTA1	6.46475
PCDHGA8	null
RPS6KL1	-0.283625
DPP9	-0.61225
SLC43A2	1.380375
COPS3	-1.147
PMPCB	-0.334166666666667
HYLS1	-1.2555
LSM8	-0.154
PDE6B	-0.647125
C10orf118	0.841555555555556
OR1C1	0.249333333333333
ZNF415	0.77
OR2F1	0.665
ZDHHC13	2.515875
FZD8	-2.4777
TCEA1	-0.4269
SUSD4	0.00775000000000001
C22orf24	0.6595
TNFRSF14	0.6465
TRIM28	-1.10433333333333
FGF5	-2.36485714285714
CSPG5	-0.565333333333333
RNF133	0.269333333333333
FKBP15	0.01825
BZW2	0.40325
NSMCE1	-0.9315
PTPRN	-1.10325
TST	-0.103375
POP1	-0.1165
RNF24	0.897666666666667
SFRS4	-1.1545
REPS1	-0.4805
CD70	-1.38383333333333
PDXDC1	0.0977499999999999
SRC	0.112
NTNG1	-1.56375
SETD1B	-0.1635
TINP1	-0.4174
ZNF606	1.1015
SSR1	0.6893125
RGNEF	-0.483
NFS1	-0.416166666666667
CENTB5	-1.25141666666667
CRMP1	-1.4155
ADAM18	-0.17
CCDC87	-0.458833333333333
LRRC8B	1.39425
CSNK1G1	-0.631
MAFB	2.4005
C12orf45	0.81425
C1orf54	2.73
DPEP1	-0.647333333333333
FLJ13137	-0.7185
C14orf118	0.133666666666667
ANKRD19	0.0421666666666666
ABCA9	0.811
TMEM87A	0.5214
BBS5	-0.2127
CYP17A1	-0.306875
SCG3	-2.8015
ESCO2	-2.32
GFER	0.3625
NRIP2	-0.242333333333333
DDX59	0.658166666666667
RIC8B	-0.8221
TNNI1	0.8415
KTELC1	1.15558333333333
GPR85	-2.511
SP3	0.660125
GOSR2	0.25625
DDX1	-0.07
DSCR9	-3.152
KIAA1984	-1.839625
FLRT3	-2.0865
RNPS1	-0.143357142857143
ZNF772	0.082
SLC25A10	0.808
ADAMTS3	-2.2152
TBC1D7	-1.79425
PCYOX1L	-0.71925
LOC339745	0.994
VPS54	0.4305
PCDHB12	0.26725
C4orf6	1.2475
CCL5	4.342375
PEX5	0.29625
LENG1	0.300166666666667
LOC51336	-1.414
FLJ25371	-0.4545
WDR45L	0.748833333333333
SPAG8	0.8195
GUCA1C	-0.617
LOX	-0.691
FIZ1	0.6595
BAG5	-0.167083333333333
BUD13	-0.549666666666667
MGC2752	-0.543375
IQSEC3	-0.46125
TGFBR3	0.00625000000000001
CASP9	-1.506125
PPA2	-0.719375
MED24	-0.765125
MAP3K7	-0.288
SRPR	0.020125
C17orf81	-1.67925
RIPPLY1	0.17025
EID2	0.9605
AKR1C1	-3.297
IMMP2L	-0.984375
SPSB4	0.614
BAG4	-0.5025
ZNF32	1.15416666666667
KLHL34	1.61225
BRD2	-0.409875
IL32	1.19433333333333
FAM53B	1.19066666666667
SLC7A1	-0.17175
KAAG1	0.6685
CCDC54	0.0136
PRKCQ	-1.20425
TIRAP	0.3385
SPSB1	0.9875
USP36	0.72125
FLJ32569	2.189
LYZ	-0.79425
TMEM186	0.476666666666667
TPM2	-1.5795
C9orf100	0.345666666666667
PPP1R11	0.5089
OLFML3	0.1038
ELAVL1	0.389916666666667
DNAJC17	-0.737666666666667
ABCA2	-1.029
BNIP3L	-2.105875
ATP10D	2.2335
GALNT8	-1.08183333333333
PRKCH	1.87675
USP12	-0.71025
STXBP1	-1.0258
LSM2	-0.0786666666666667
ANKRD30A	-0.3955
LAP3	1.502
C9orf40	-0.546833333333333
KATNAL2	-0.709833333333333
RG9MTD2	-0.53925
PNPLA7	-0.083
IDH1	-0.1675
C1orf57	0.29475
XRCC5	-0.7864
TBRG4	-0.224875
DCDC5	0.142
POU5F1	-3.925
RAB1A	0.733142857142857
KRTAP15-1	0.2445
INHA	0.649333333333333
WDR90	-0.51425
MLL2	0.590166666666667
FAM104B	0.565
SF3B14	0.05025
STX1B	-1.3965
SNX12	0.562
KMO	0.815166666666667
FAM100B	-0.00799999999999999
CDRT15	-0.153
RAB9A	0.651333333333333
RUFY3	0.058625
UBE2U	1.651
NFKB1	1.4303
FBXO38	0.045
VRK3	-1.10125
TUBB8	-0.706
IFNA6	0.3675
AYTL1	-1.88083333333333
RBP3	0.0503333333333333
MUC13	-1.5125
C8orf30A	1.1405
MFAP1	-0.9055
NHLH1	-0.288
CXorf34	-0.626
SP8	-1.097
RNF151	0.4555
TDRD7	0.829
KCND2	0.1485
FKBP9L	0.0935
C17orf44	0.96675
TIMM17B	-0.535
WIPF1	1.7187
SNX15	-0.7775
IGF2R	-0.4091
SBSN	0.056
RBM15B	0.31475
AGBL5	0.219916666666667
APEX2	0.8895
C17orf39	-0.71475
UBE3A	-0.5433
SPANXC	-2.3915
TGFB1I1	-1.7535
RBM13	-0.7255
TOP2B	-0.846333333333333
NPVF	0.3045
RIMS4	-0.68175
RAD54L2	-0.0851666666666667
RSPO3	4.333
C2orf47	-0.7165
TSPAN4	-1.42325
DNAL1	-0.67225
DKFZp761E198	-0.1735
NLE1	-0.8565
TPST1	-0.4035
SREBF1	0.31925
CLEC12B	0.4155
FUK	-0.30175
IL21	0.698
LTK	-1.54125
DKKL1	-0.92475
EPAS1	0.363375
UBTF	-0.4756
HIST2H2AB	-0.131833333333333
TMPRSS12	0.767857142857143
KIAA0427	0.83
CYP8B1	-0.543333333333333
FPRL2	3.7595
LOC402573	-0.62025
HSDL2	0.0326666666666667
SEMA6B	-0.9445
AKR1A1	0.650357142857143
CLTB	-0.223333333333333
NXT2	1.29283333333333
HSPB7	-2.178
MLLT11	-2.34516666666667
OLFM3	0.8602
SEC61B	0.291416666666667
GPR139	-0.381
RRP15	-0.134
OR3A2	0.8115
RSL1D1	-0.2161875
P2RX7	-0.2165
PSME2	0.9315
ADNP2	0.03375
RBM25	0.188583333333333
IFITM1	1.06925
POLR2E	-1.954
ZNF643	0.8985
ZBTB25	-0.638333333333333
SPTBN4	0.072375
FBXO28	0.4915
CLEC10A	1.4595
EPHA8	-0.225
BEST4	1.3205
GAS6	-1.30383333333333
TSHR	0.0485
TMTC1	-2.5882
GSTM2	-1.38766666666667
ETV1	-2.9205
ADAM11	-1.30483333333333
ERGIC2	0.624833333333333
ATP6V0E2	-0.348
HGFAC	-2.62033333333333
CTTNBP2NL	0.711
FLJ20628	-0.1775
MTCH2	0.5345
BACH2	-1.2155
AUTS2	3.3345
FSD1L	0.935
RPRM	-2.814
PPP2R3A	1.95433333333333
BAT2	-0.771
LPHN2	1.56683333333333
MGC71993	-0.3165
PPARGC1B	0.07
CENPT	-1.350625
RNF123	-0.929833333333333
COL27A1	1.0018
ZP2	0.8515
C2orf21	0.277
CCDC78	0.0655
MCM8	-1.35783333333333
PHLDB2	0.6245
PLAUR	-0.711125
HDPY-30	0.0735
BMP5	-2.14575
MUM1	-0.34675
FAM62C	-2.531
MID2	0.808166666666667
SYT16	0
ISG20L1	-1.4154
C2orf40	0.52175
SRRM2	0.547428571428571
FCRL1	-0.304571428571429
C1orf90	0.858
MEP1B	0.1535
PCSK7	-0.4883
PBX2	0.22275
CENTB1	0.592166666666667
GLT6D1	0.118
HGS	0.419916666666667
WDR51B	-0.871
KCNJ8	0.2895
NOL10	0.709125
EDEM3	0.532125
TCOF1	-0.318833333333333
SLC16A1	-0.247
SF3B3	-0.483625
NUDT21	-0.897
ZNF235	0.6335
KIAA0644	2.58625
ERC1	0.947375
NKIRAS2	-0.732666666666667
TRMT5	-1.18125
PPP1R7	-0.21125
C14orf177	null
HTRA4	2.00775
FAM139A	-0.0228333333333333
C16orf30	3.4485
C10orf32	0.044875
VCX2	-3.97525
MGC27016	1.4655
LARP5	-0.0725
THNSL2	0.669666666666667
TRADD	0.194666666666667
C1QTNF1	-0.056875
C1orf43	-0.3849
AS3MT	-3.466
SCARF1	0.57925
PHF23	-0.58375
B3GNT2	0.222
FNBP1	0.1105
ZNF780A	0.1215
MAGEB2	-2.601
FANCG	0.17475
EYA2	2.45266666666667
ZNF471	2.085875
C14orf153	-1.10983333333333
BCL2L14	2.70275
EFS	1.15366666666667
CKAP4	-0.3735
ZNF224	0.7668
ZNF652	-1.88575
TMEM4	-0.20525
SCN3B	0.035625
OAT	0.884
DRD1	1.04357142857143
IQGAP2	-2.47633333333333
CDYL	-0.594333333333333
PFN3	1.0875
ANKS1A	0.5425
COBLL1	0.708166666666667
C2orf55	1.10116666666667
PRCP	0.488
TMEM130	-1.16025
SPINK1	-0.46525
NDUFB1	-0.14375
DIO3	3.0715
PRTG	-3.6
PVRL1	0.05325
CNTD2	-1.019
MYL4	-2.35833333333333
SLC17A1	0.614
RGMB	-0.4836
TAF5L	-0.280375
FAM27E1	-2.18175
CCDC59	-0.72175
MED20	-0.0251666666666667
CHMP4A	-0.026
FBXL12	0.4315
TOMM20	0.033875
ZNF364	-0.11175
COL22A1	1.84375
C13orf8	-1.43025
TBC1D14	-0.0692857142857143
MRPS35	0.698625
LOC51057	-0.653
MSC	-0.836166666666667
CILP	3.31133333333333
ATXN7L2	0.68625
BTLA	2.3055
SEC23B	-0.787625
RDH13	-0.9685
C17orf63	1.325
TIA1	0.224333333333333
RHOXF1	0.479833333333333
SPAR	-0.359
SPTLC1	0.149875
HMGB3	0.568384615384615
TOPBP1	-0.568666666666667
NAT8	-2.02725
KLF11	0.936875
HOMER3	-0.369
KCNAB3	-1.30225
C9orf85	-0.41725
HCG3	0.0838571428571429
MGC34821	0.67
PHLDA3	-0.04425
ODF3	0.214666666666667
KLHDC4	-0.875666666666667
GABARAP	-0.216
AGR3	-1.485
EXOC5	-0.645375
AADACL2	0.6005
LOC91893	-0.778833333333333
RPL36A	0.786
SLCO1B3	0.9135
PTPDC1	-1.14775
DUSP7	-0.2025
NRP1	0.0755
VSTM2L	0.258666666666667
PLEK	3.13425
NLRP3	1.759
TUSC5	0.54475
GPR3	-0.318
RAB8B	-0.06175
UBE2E3	-1.087
RC3H1	1.45325
MED29	0.801083333333333
CCDC50	-0.0243125
C20orf111	0.0813333333333334
PRDX6	-0.16175
TETRAN	-0.37425
BCAN	0.529833333333333
SMPD4	-0.687
AKAP7	0.433
ZNF500	-0.132833333333333
FGF11	0.199
FLJ11151	-2.11083333333333
FARSB	-1.01683333333333
MARCH10	1.041
ACYP2	1.06125
HTATIP	-0.0515
