Hybridization REF	TCGA-A2-A04X-01A-21R-A034-07
GNG7	0.350666666666667
RUNX2	1.0028125
SOX1	0.577666666666667
FCRL5	2.3873
ZNF99	0.402375
FAM9A	0.5505
SNX22	0.537
MBNL3	-1.14966666666667
ODC1	-3.0602
ADORA2B	-0.731833333333333
NR2F6	0.2765
ZFYVE16	-0.000166666666666676
SYNJ2BP	1.4009
POLE	-1.060375
E2F2	-0.152375
THRA	-1.07633333333333
PTGES2	-1.00616666666667
HIP1R	1.72833333333333
TMUB1	-0.769
ENO3	-1.7015
RSPH10B	-0.232
CXorf39	0.6575
IRGC	0.32825
GPR109B	-1.32525
FLJ13305	-1.101
LCE3A	-0.593
TNFRSF18	0.0341666666666667
DET1	0.18575
TRPM3	-0.113583333333333
C16orf79	-1.0065
FECH	-0.843
RAP2A	-0.310333333333333
CRIP1	2.09583333333333
AZIN1	-0.150875
SLC7A7	4.267
IL10RA	1.5775
TMEM64	-4.248
CDC42EP4	-0.9675
C16orf58	0.109
ARG2	-1.51375
POU5F1P4	-4.77225
FAM62B	-0.931
DNAH8	-1.8346
ASH2L	-0.04375
TSLP	-4.48233333333333
CNTNAP5	0.3102
TMEM16C	-0.655
IFNA14	0.4155
SLC1A3	1.281375
CABYR	1.654
BCL7B	-0.3302
NUDT13	-0.761
C13orf28	0.13425
C1orf53	-1.626
ARL6IP4	0.5678
RPL35A	-0.5765
EMR3	0.40575
RAB40C	0.170583333333333
SLC41A1	-0.378166666666667
LRCH1	-0.5845
LY6G5B	-1.1305
FAM124A	-0.365214285714286
MGC10981	-3.93433333333333
CLIP3	-0.2055
MAP4K2	0.533166666666667
CHIC1	-0.277
SULF1	2.85016666666667
C20orf30	0.2445
PRDM5	0.383625
ELOVL1	-0.193
C11orf48	0.129875
SLC39A10	-1.00825
KCNV1	-0.04775
ACP1	-0.7484
ZMYM2	-0.716125
B3GNT6	-0.161666666666667
C9orf69	0.609
C2orf15	1.5005
C20orf166	0.406
HSP90AA6P	-0.827
EDG7	-0.4855
NEURL	0.108
LPL	-0.1275
CLEC2D	0.189
GRRP1	2.004
CD8B	-2.5322
HIST1H3D	0.2585
SLC6A12	1.237
FAM27L	0.2595
CD84	2.2559
RASA1	-1.21
PHKG1	-0.081
MAGEA11	-1.41
IMPA1	-1.7181
NPM3	-1.2495
RARRES1	2.865
SH3BP1	0.775875
B3GNTL1	-0.076
ARPC5L	-0.0478333333333333
KLHL26	0.3215
SIM2	-1.132125
GJC1	0.9435
C20orf194	0.01175
EXO1	-2.01975
SLC2A2	-1.9005
LOC285074	-0.137
LRG1	-2.756
KIRREL	-0.267
PIK3R1	0.530571428571428
C4orf34	2.14775
MAF	-1.51822222222222
ADCY4	3.94416666666667
ZMIZ2	0.9133
SLC46A3	1.077
STAMBP	0.345666666666667
CCDC16	0.862
MS4A12	0.404
TCF20	0.2785
LRRC46	3.87425
C20orf152	-0.35825
MRPS6	-0.7805
ABCB11	0.0715
KCNC2	0.402833333333333
CDH19	-2.66683333333333
C9orf123	0.00683333333333334
SSH3	1.05825
LDLRAD1	1.3255
CCBE1	-0.968
ZNF135	0.868875
TAAR1	0.569
WFDC12	-0.1125
CCDC42	0.141333333333333
FLJ12529	-0.43925
PER1	0.345666666666667
TIMM50	-0.0126666666666667
SMARCAD1	-0.865333333333333
FAM26C	-0.1655
TP53TG3	-1.38766666666667
SH3RF1	2.0629
LMCD1	2.28825
GPR63	0.16
FLJ21986	-2.403625
AIFM3	-0.7135
MICAL1	-0.212
BLZF1	-0.575666666666667
IQCA	0.540166666666667
PCDHGC3	-0.28
SAC	1.015
BCL6B	2.15366666666667
DDO	-1.9275
MARCO	3.892
DCHS1	0.493166666666667
C1orf170	1.9385
CD200R1	0.933833333333333
C22orf15	0.3345
SEPT11	-0.586166666666667
ADNP	-0.1915
UST	-1.8351
C13orf34	-1.39783333333333
RFFL	1.33685714285714
APBA3	0.412
C2orf60	-0.332625
CUTL1	0.1165
PMS1	-0.81425
ZNF689	-0.132
EIF3E	-1.9095
IL9	-0.689
RPL31	-0.31025
LY9	1.18516666666667
ATP2B3	-0.33925
KDELR2	1.293625
TFCP2	0.338
NLRP12	-0.588125
FLJ45422	0.16975
TLE4	-0.4624
ZNF570	0.3395
FLJ43806	-1.13
TLK2	-0.55625
CIR	1.16325
MARS2	-0.3895
COL24A1	1.35
SDF2L1	0.548
HIBADH	-0.773833333333333
IGFBP3	-2.23364285714286
C12orf23	0.665625
PSPC1	-0.41175
C20orf43	-0.075
TRAV20	0.101
ARHGAP24	0.753875
KIAA1975	-1.051125
C1QA	4.078
DNTT	-4.50166666666667
C10orf6	0.017
C11orf41	-0.59925
HNRPF	0.547
COL11A1	6.3895
UBAP2	-0.465166666666667
CDKN2AIPNL	-1.018
C20orf174	3.827
SPRED2	0.4065
PLA2G12A	0.8585
ICEBERG	-1.52466666666667
SCN10A	0.5145
C11orf65	-0.46025
GBP5	6.147
PITPNC1	-1.2775
POU3F3	1.8355
NCOA7	-0.702875
LIN7C	-0.1182
LOC348840	-0.43
NKX2-2	-2.7785
ANKRD13D	0.40675
LOC123688	0.44725
FUT2	0.150666666666667
TAAR8	0.4325
FZD4	-0.803
PNMA3	-0.264
OR4L1	0.6485
WIT1	-2.42325
EXOC3L	3.3845
ATPBD4	0.4272
KRBA1	-1.823
UBXD6	-1.35625
HOXB7	1.732
C7orf23	-0.0675
UNQ338	2.049
STAB2	0.5195
CDC20B	-0.17275
IRF9	3.05225
CENTG1	1.02933333333333
TNPO2	-1.00375
MCPH1	-0.1145
BMS1P5	-1.493
SLC26A7	0.47275
HIST1H3J	1.067
C9orf3	-0.3142
LBH	2.075875
MYO1D	0.9515
PTDSS2	-0.28725
NFU1	0.00924999999999999
DEPDC4	-1.50025
WNT7B	-0.8757
GLP2R	-0.330833333333333
SETD4	-0.3321
DYNLT3	-0.3994
FKBP11	0.469166666666667
SESTD1	-0.196833333333333
FLII	0.596
RPS16	-0.305
CHPF	0.119333333333333
CSNK2A1	0.131166666666667
SUMO1P1	-0.2935
FKBP6	-0.4935
ZNF214	1.302
TWIST1	0.279166666666667
DDX56	-0.873333333333333
TRAM1L1	1.2202
EPO	-2.78983333333333
MRPS18B	0.562
ZNF682	-0.403
RPL14	-0.428833333333333
MAFF	-6.93889390390723e-18
LOC51136	1.2635
LY96	0.44875
DDX20	0.2215
ABTB1	0.8275
ARL5A	-0.183
CCT6A	-1.493
HEPACAM	-1.41166666666667
EHHADH	0.073
RBAK	-0.140833333333333
CGB1	0.15475
ITGB5	2.0088
YIPF3	0.70975
FKBP2	0.333
NR1D1	0.3001
TMEM110	1.2485
NEK2	-2.42816666666667
PRAMEF8	-2.957
C20orf52	0.5765
PCDHGA3	-1.119
VWA3B	0.34075
NDUFA5	-1.018875
THAP9	-0.003
FLVCR2	0.710166666666667
AP1S1	-2.163625
SMAD6	-1.20825
SAV1	0.569125
SAT1	0.99825
ZNF251	-0.46675
ADAMTS7	0.71
RPP38	0.16875
C1orf211	0.2865
YPEL2	1.5626
RBMS1	-0.41675
ZNF445	-0.528666666666667
NRXN2	0.481666666666667
PGBD4	0.106875
UGT2B28	5.871
WBSCR16	-0.4993
NLRC3	1.13475
ASTL	0.5085
ST6GALNAC1	-2.941
ZADH2	-0.775
MLLT4	-0.386
ARL6	-0.985166666666667
MEF2C	0.734
CBFA2T3	-0.7675
AFF3	2.45835714285714
COG7	0.3055
MYB	-1.8885
PLXNA3	0.522
XRCC2	-1.8435
MMS19	-0.603625
ST8SIA5	-1.19725
CHPT1	-0.361333333333333
KIAA1712	0.6625
OR6X1	2.157
ACTR3	0.48475
UGCG	0.706666666666667
OR4P4	-0.187
ZAP70	-1.35625
LPP	1.050125
ZNF485	0.1005
PTPRCAP	1.393
IL12RB1	0.7435
ATRX	-0.122
CHST8	-2.14775
C14orf109	0.441
ARV1	-1.20675
NMB	-1.11385714285714
COX5A	-0.752833333333333
EIF6	-0.18675
MPPED2	-1.48633333333333
SEMG1	-1.594
CHRDL1	-0.1805
TRAF3IP2	-0.60225
WNK2	-0.237875
LILRA4	3.56883333333333
LAMA2	2.4955
PXT1	-0.1295
RLBP1	-2.92075
CD300C	0.07975
SLTM	-0.116
FLJ10404	0.208625
APOBEC3D	-0.860666666666667
RENBP	0.553
ATXN7L1	0.153875
NID1	-0.5715
TUBGCP3	-1.343625
ITIH5	0.076
CCDC110	3.32125
C8A	-2.8495
MGC87042	-1.39725
HOXC13	1.04275
TFDP2	-0.865
HCP5	3.380875
POLI	-0.49875
UCN	-0.151333333333333
ZNF764	0.00916666666666667
C8orf45	0.90725
FHL3	-0.63275
SPATA5L1	-0.8625
MMRN2	2.89233333333333
NDST1	0.7085
COL20A1	0.2245
ZNF248	-1.11066666666667
PELP1	0.118166666666667
MBL2	-3.13566666666667
RNF41	0.211125
C5orf24	0.775
THOC5	-0.266875
SERINC3	0.353
RP11-151A6.2	0.12325
CDCP2	-0.035
HIST1H2AA	0.05475
C11orf75	1.02583333333333
FKBP7	-0.3245
DDOST	-0.19825
GPNMB	1.11616666666667
TTF2	-0.846
KCNT1	0.174333333333333
SLC39A14	-1.341875
NGRN	0.3718
GPR137B	0.36425
MECP2	-0.47325
PSMA1	0.163
C16orf73	-5.07025
TMEM60	0.00533333333333333
CSN3	-0.832
NOS1	0.449
RAB7L1	0.0618333333333333
YBX2	-0.078
KIAA1166	-0.515125
FUBP3	-0.337333333333333
ABCG1	1.6855
ACACA	1.76108333333333
ARL11	0.3942
ATOH1	0.385
ODF1	0.597833333333333
CREB3L3	-1.35183333333333
TMEM127	0.953428571428571
DSCAML1	-0.12275
PLN	1.73233333333333
LYPLA1	-0.326916666666667
PRDM9	-1.79466666666667
SASP	0.011
PLUNC	0.0788333333333334
INTU	-0.24725
HISPPD1	-0.67875
LNPEP	0.698666666666667
YARS2	-0.177
APCDD1L	-1.7105
ZCCHC4	-0.5801
FBXO22	0.0955
TTLL13	-0.5
ZNF669	0.174166666666667
PTGDR	2.838
DDX27	0.1665
KIAA0409	0.217833333333333
GJB6	-0.06
ASB8	0.9105
PLP2	-0.5325
MEPE	0.62025
OR10J5	-0.0175
KRT222P	2.82175
COQ7	0.612666666666667
C1orf101	1.155
RERG	1.0114
CHMP5	0.715375
THAP11	0.04325
ZNF43	0.175166666666667
ZRANB3	-1.74
KRT13	-0.99975
MRPL19	0.267375
RBBP9	0.89825
SPATA17	0.986125
BXDC5	0.552166666666667
PAFAH1B1	-0.371333333333333
MAGEE1	0.8135
OSTF1	0.79375
KIAA0323	-0.310083333333333
TXNDC13	-0.2295
CNTN4	0.426875
LCE1B	0.96
UNQ501	-0.28475
ZNF154	0.43775
C3orf64	-0.58225
SYT5	0.3088
PON1	-0.447333333333333
FLJ10357	-1.0825
ATP4A	-1.8975
GNPDA1	-0.9445
MGAT1	1.18766666666667
C14orf121	0.517
SLC35B2	0.09625
MIER3	-0.376
CHEK1	-2.413
ZNF8	0.189166666666667
TXNDC1	-0.8395
CKB	-1.5257
RTN3	0.749
FZD2	-1.16283333333333
PART1	-0.352125
PSMB6	-0.1025
PCDHB8	-0.8
PHC3	0.3459
PPP1R8	0.456666666666667
NOVA2	1.6785
TNFRSF11B	-4.262875
GOLPH3	1.30633333333333
UBLCP1	-0.81025
SUHW3	-0.93725
TTLL1	0.92375
OPN4	0.5825
OR13G1	0.4465
ZPBP2	0.265666666666667
HSD17B11	-2.18875
C9orf50	-0.2505
DHDDS	0.505857142857143
CTSW	2.5602
NEFM	-1.88666666666667
MRPL28	-0.429
SYN1	1.39066666666667
PIGV	0.801
ZIM2	-0.2795
APBB1	-0.435333333333333
SND1	-0.895
C1orf123	-0.444666666666667
CHD3	-0.93825
BHLHB8	0.35
RNASE2	0.0858333333333333
BCAP31	-0.185875
SLC25A44	-0.127666666666667
CHD6	1.3544
PIB5PA	2.63553846153846
SELS	0.142875
LOC541471	0.39925
FAT2	0.023
ZNF81	-0.456
OR4C16	0.27
FLJ10081	-0.3861
LRRC4	0.667
CS	-0.259666666666667
N4BP2	0.17225
IGFBP7	1.8165
ZNF318	0.2215
NDNL2	0.75225
ZNF609	0.269125
SIRT4	0.59525
EXOSC10	-0.2035
ECE2	0.202916666666667
OVGP1	0.36175
GTPBP3	-0.384
PACS2	-0.2735
C19orf36	-0.413833333333333
ARL4C	-0.55925
ATG4B	-0.494875
UBQLNL	1.52575
RHOXF2B	-3.4455
PLEKHG2	-0.95
GALR1	-1.375
AQP4	0.437666666666667
HDAC7A	-0.335666666666667
DCUN1D3	0.3855
OR8A1	-0.167
CCRN4L	2.805
CBR4	0.429833333333333
KIFC1	-0.353833333333333
SLC7A14	-1.43633333333333
LHX5	-0.323
TRPC7	0.1085
LPXN	0.18575
SERPINA1	-1.13175
RPS13	-0.4467
BPIL3	1.409
PRKAA1	-0.524
FADS2	1.8516
ENAH	-0.387125
PRO1768	-0.45
APBA2BP	0.6155
LIPH	4.14216666666667
C3orf33	-0.45325
RCC2	0.266142857142857
ALDH1A2	-2.9788
RNF103	2.56225
AHCY	-0.4855
ALG12	1.6465
CCL17	2.50225
ZNF543	1.31483333333333
ESRRG	0.4583
CNGA1	0.32975
RDH5	-0.535
OTX1	0.0803
PTGFR	-1.787
CDR2	0.352125
SELE	4.507
NLGN2	-1.5535
EXOSC9	-0.403
ZNF566	-0.279333333333333
KLRC2	-2.6305
GPR12	1.1325
KIAA0196	-0.3075
PDRG1	-0.02425
SSR3	-0.153214285714286
MSI1	-0.437
CST9	-0.0155
CC2D1A	0.400375
PLAGL1	-0.970888888888889
ZNF778	0.263
RNF2	0.173
KLF6	0.7225
THBD	1.54916666666667
tcag7.1314	1.206
NR5A1	0.235333333333333
ABCD2	-0.21725
DNAJC7	-1.37375
CLEC4C	0.625
TM2D3	0.120875
CCDC4	-0.6015
PLAC2	2.59775
DCD	0.3175
FAAH	1.600375
POLA1	-0.00266666666666667
TM7SF2	1.748875
FLJ39822	-0.422
FLOT2	0.0545
MAP4K1	0.501333333333333
SRP68	0.19175
C21orf74	0.2875
ARPC5	0.033125
LOC126075	1.552
HECW2	0.639375
ZDHHC4	-0.1925
ANKRD42	1.7913
PDE9A	-0.8165
ABCA8	-0.7245
NDUFS2	1.5025
UBR5	-0.911875
BTBD16	-2.57925
LOC554174	0.3385
ZNF20	0.127
KIAA1843	0.5185
WDR17	-0.236571428571429
C15orf33	0.057
RNF113A	0.252
CAMKK1	-0.328
CLCN2	-0.0725
ANXA6	0.082
LOC340069	0.7045
EMID1	-0.38975
DPM3	1.79641666666667
ELA1	-0.279
SLC25A13	-0.5773
KRT24	2.50925
SMPD1	1.15666666666667
TH	-0.0215
COL6A2	0.193428571428571
ANKS1B	0.72625
GPR126	-2.7132
ZC3H12A	-0.0765
TMEM47	-0.424166666666667
C2orf51	-0.425833333333333
C1orf88	1.03933333333333
HSF2BP	0.1705
AKAP10	0.71875
RPAP3	-0.8405
KLHDC8B	0.918875
STOM	1.4654
MUPCDH	0.297625
C10orf72	-0.453125
PLEKHA3	0.698083333333333
TCP11L1	0.5235
CWF19L1	-0.376375
SPEF1	1.31569230769231
YSK4	0.15275
ELN	0.3564
SAMD8	1.56683333333333
MPI	-0.759833333333333
MEPCE	-0.4374
ABCC3	-1.517
NANOGP1	-3.0725
KCNK17	1.0875
HLA-DMB	5.00266666666667
RRAGA	1.03225
ANGEL1	0.381
RBM32B	0.3425
CPN1	-2.7985
MGC52282	-0.1008
HLA-A	3.19125
OR9G4	0.4085
EDNRB	-0.482625
SCD	-0.104142857142857
C14orf80	-0.1165
BAGE2	-0.325
RABL4	1.82466666666667
RCVRN	0.384
SHANK1	0.166
NLRP7	-0.68975
CD226	0.702
STAT3	0.2715625
SYNJ2	-0.8926
TPCN2	0.356
WDR36	-1.28975
MBD4	-0.45475
ROBO1	-0.8988
ST3GAL6	-3.6325
SLAMF8	3.7565
ATN1	0.989166666666667
GPR141	0.33475
KRT36	0.0895
TPH1	0.539
DDX52	1.356
ZSCAN29	0.787833333333333
TRPT1	0.475166666666667
DPEP3	0.64775
DENND4A	-0.31625
TSPAN16	0.5815
PTCHD2	-0.4325
LOC145814	-0.236
CAP1	0.248
EIF5A2	-0.774
NT5DC3	-1.638375
SEPT9	-0.337
SEZ6L2	-0.733125
EGFLAM	2.99025
VPS11	0.23
NDUFB5	-0.726333333333333
CIDEA	0.7855
IER5L	0.123
N6AMT1	0.124
FAM83C	-0.2425
OXR1	-0.51625
IRX1	-0.4085
DGKB	-0.942833333333333
GCN5L2	-2.187
MIR16	0.707875
FBXW9	-0.0875
WDR4	-1.9795
PDC	-0.913
VPS33B	-0.3515
HEXB	-0.0505
FLJ32214	1.78
TCEB3	-0.05475
CRLF1	-4.86625
ABI3BP	0.48625
C8orf22	-3.80575
PYCR1	0.24725
KIAA1706	0.16625
CDK5R2	1.154375
WAS	0.8965
C12orf60	-0.509
CCBL2	-0.217
MADD	-0.40025
C5orf34	-2.21975
WDR42A	-0.5549
KLF12	-0.981625
HSPA1A	1.28475
ITM2C	-0.398166666666667
DAPK2	1.30866666666667
LOC442590	0.0285
SUMF2	-0.883
CENPA	-1.76876923076923
TMED5	-0.880375
CDH6	-0.5565
BRP44	1.240125
THG1L	-0.67175
GABRA2	-2.33025
C14orf166	0.00025
MYL1	-1.20183333333333
TNFSF18	1.069
PAP2D	-1.49883333333333
PPIB	-0.369
KLHL4	-0.560375
SFN	0.159833333333333
CCDC127	1.259
FRAP1	-0.4195
GOLGA5	1.31775
SDCCAG1	-0.188375
MGC21675	0.358
C10orf95	0.62625
KIAA1345	0.454833333333333
C1orf163	-0.421
LACE1	-0.532666666666667
OR10K2	-0.0475
CENPN	-1.458
TMED2	-0.13225
UGT1A6	-0.22
ANG	0.4005
U2AF1	-0.726666666666667
CASC2	0.599833333333333
NMT2	-1.03416666666667
OSGEPL1	0.45125
DFNB31	-1.0625
SLC6A20	-0.10425
DKC1	-1.407
FXYD4	-1.00125
WDR64	0.64925
MGC5590	0.0585
CREBZF	-0.419166666666667
DAZ1	-0.34775
PRPSAP1	-0.38375
GCHFR	0.375
TTC7A	0.77725
LOC196993	1.41375
UBD	3.26016666666667
S100A1	-0.564875
RPL6	0.199333333333333
DNAJB6	-0.47815
NAGS	-0.6603
C2orf58	-0.627
KERA	0.904
MT1X	-0.0583
UBE2B	0.3249
KEAP1	0.82225
MST1	-2.4365
OMA1	0.6515
ABLIM2	1.079
BCL2L13	0.30475
JAZF1	-0.00399999999999999
TMEM63B	1.778
S100A8	0.1942
ARFIP2	1.81925
UROS	0.4045
KHDRBS2	-0.345
POLQ	-1.83975
SOAT1	-1.1565
SPAG4	-1.2945
MRPS30	-1.01466666666667
LOC494141	-1.3065
OR2T11	0.8045
ORAOV1	-0.6774
ZNF184	0.446
TCEB3B	0.1395
ADAM21	0.7715
GDPD1	0.554
SPINLW1	0.15675
PRR14	0.1065
KCTD9	-0.763
NUDT3	1.02475
KIAA1822	0.4966
HIST1H4K	0.718
DFNA5	-2.53825
GABPA	0.36375
C14orf44	1.01125
POLB	1.922375
PTAR1	-1.09375
SEC31A	1.4096
TRIM58	-1.351
TAS2R14	-0.407
VPS8	0.321375
H1F0	1.691
PRKCB1	-1.51
UGT2A1	0.163
TOR1B	-0.04625
LSS	-1.16425
C2orf19	-0.0215
HNRNPC	0.0276428571428572
TMEM100	-2.83983333333333
LOC116349	1.78875
OR51M1	-0.7415
CCDC142	-0.206
ISG15	4.25875
ZCCHC14	0.333375
CREBL2	0.796125
TGDS	-2.149
DC2	-0.0935
CACNA2D3	-2.03428571428571
ZNF429	-0.310375
LYPD6	0.8775
SUCLG1	0.0055
OR51I1	-0.4965
MAGEH1	1.5925
PRPF40A	-0.0755
SMR3A	1.7675
SPINK2	-0.1965
THAP2	0.024125
NPY5R	-0.265125
IRF4	-1.404375
SPESP1	-0.266833333333333
OR10S1	0.2315
DTD1	-1.15475
TUBE1	-1.81875
DDX19A	-0.5565
PDPN	-1.527375
TMEM34	-0.0574166666666667
MGAM	0.73125
COL3A1	5.41527777777778
GFM2	0.1534
OR5A2	0.1085
PSG9	-0.996
ARHGEF11	-0.3975
IVNS1ABP	-0.9791875
SIGIRR	1.38
DUSP19	-0.20325
DNAJC14	0.0355
ACSS1	1.131875
IL1RAPL2	0.237
C4orf30	-0.8365
SEPT4	2.4105
LANCL3	-2.64925
SPAG17	0.053
PRDX3	-0.727125
HNF1A	-1.219
P4HA2	0.537125
RFWD3	-0.498833333333333
MOV10	0.22775
DNAJA5	0.585928571428571
LOC729440	0.23625
LOC200383	0.09575
SMC2	-1.2895
MIXL1	-1.13183333333333
TMEM9	-1.1155
FAM86A	1.0425
ZNF174	0.3239
MYH14	-0.6745
CCR8	1.11325
VPS37C	1.22516666666667
GPATCH1	0.782833333333333
B3GNT8	1.7275
TBX4	0.17025
CNR2	0.866
PCDH1	0.01975
C5orf29	2.99225
OCIAD2	1.787
PLCG2	1.285
KIAA0247	1.9735
HRH3	0.1954
CAPN13	4.295875
CCR1	0.4025
MGC15523	-0.0862222222222221
UVRAG	0.147833333333333
DNAJA2	0.19
ITGA2B	-0.313666666666667
CLDN5	3.45525
PTPRN2	1.3055
ZNF512	-0.653666666666667
PSAP	0.864357142857143
CCDC140	-0.5085
LRRC55	0.219333333333333
CYP26C1	0.1245
C8orf47	-1.1995
LYN	0.430875
DUSP6	-0.0863333333333333
TGFB3	2.781
ELK1	-0.6501
PCDH11Y	-0.4435
HGD	0.199
C17orf58	0.3675
MYO3A	0.643
SERPINE2	-5.179
AARSD1	-1.14925
C14orf73	-2.1545
ADAM33	-6.93889390390723e-18
ZNF491	0.333
MAPK6	-0.64
TCN1	-1.07666666666667
SLC24A6	1.356
UBE2R2	0.31975
H1FNT	0.57375
TATDN2	-0.181166666666667
LILRB1	2.22125
P2RY5	0.464
NUCB2	1.872
C2orf37	1.09225
SNX27	0.333166666666667
MTA3	0.51675
FOXO4	-0.2485
ID4	0.319333333333333
SOX5	-2.39866666666667
PXMP3	0.271625
OR52M1	0.35
SFT2D3	0.24075
INA	-2.83066666666667
MCOLN1	1.18325
NFIX	-1.0232
CLEC14A	5.45416666666667
HIBCH	0.460333333333333
PLA2G5	1.02575
TIMM10	-0.0958333333333333
MED17	-0.4065
COL4A4	0.7525
TPP1	0.968333333333333
GJA3	-1.32416666666667
TMPRSS5	-1.33775
AADACL3	0.5455
DNMBP	-0.95175
ENPP5	4.731
NQO1	-0.1048
ZSCAN2	0.524375
SEC24C	0.333666666666667
GTF2A1L	0.1515
AXIN2	-1.9533
FAM33A	-0.4255
C16orf13	-0.057125
SPNS2	1.175
TAF1	-0.32225
AP1G2	0.457666666666667
RBM42	0.3545
HCN2	1.14466666666667
EFHB	0.170166666666667
RUSC1	2.27466666666667
GRIK5	0.2285
USP21	1.53033333333333
ATAD3C	0.857
ORMDL2	1.154
PRSS7	-3.1045
PSAT1	-4.88875
FLJ13195	-1.60816666666667
TBC1D1	-0.576833333333333
IFNG	3.47925
OTOS	0.2365
ZNF773	0.781166666666667
EMD	-1.07875
RETN	-0.09575
CCL8	5.6705
APH1A	-1.703
COX18	-0.03175
GTF2IRD2	0.50175
CCDC82	-2.21308333333333
PAFAH2	1.122
NPEPL1	-0.2119
RP11-114G1.1	0.18
TP53INP1	1.7195
ZNF300	-1.00666666666667
FOXL2	-2.87433333333333
LARP2	0.665333333333333
LATS1	-0.40675
HTR6	-0.3995
SPOCK2	2.1785
RNF144B	3.51616666666667
HTATIP2	-0.646
MGC10334	0.4455
CENTA2	2.87183333333333
FGF2	-2.36375
FXYD7	0.00449999999999999
PHYHIPL	-1.560625
GPR34	3.19575
DDX6	-0.0834999999999999
OR10W1	0.234
LHFPL1	-1.719
ZNF313	0.00128571428571428
VPS28	0.661
AP3M1	-0.6201
AKR1CL2	-0.684
TRAF4	0.43675
OR2B11	0.3505
C19orf12	0.369
AKAP9	1.36333333333333
C1orf62	0.36725
SLC20A1	-0.8903
FAM112A	0.88575
LDB2	0.683
MRPS23	0.0665
KLK5	0.3905
SPTB	-0.0105555555555556
EFEMP2	-0.241
EFNB2	0.937375
PCM1	-0.750642857142857
NMNAT3	-1.025
TSG101	0.977333333333333
C8orf40	-0.857833333333333
NOB1	-1.55025
ABHD3	-1.321
GTF3C4	0.30875
PIGN	0.481166666666667
GALNTL1	0.0745
AEBP1	1.46475
OR9Q1	0.2635
ANKRD2	-0.058375
CCL28	-0.24975
TRIM38	1.071
TMCC1	0.69925
SMG5	-1.11625
LRRC7	-0.321
NCAPD2	-1.43716666666667
C6orf153	0.58925
C1orf74	-1.2355
OTUD6A	0.3345
DCP2	-0.0558333333333333
TMEM24	0.17875
RPL18	-0.598166666666667
TMEM177	0.078
LRRC37A3	-0.63775
C1D	-0.329833333333333
LDHC	3.07725
UBE4B	0.1055
NIT1	1.9145
BTN3A3	1.781125
RASD1	3.7455
COMMD3	0.8745
SHFM1	0.582
BIRC8	0.94075
DUT	-0.468
C12orf51	0.8485
LRRC59	1.81266666666667
LY6H	0.14775
WDR22	0.708583333333333
EDEM1	0.394928571428571
ADH1A	3.1845
PANX2	0.515
CYP11B1	0.82175
CDC73	-1.61125
GPR172A	-0.806
GSTM3	2.41884615384615
KCNA5	0.353375
SERAC1	0.529333333333333
NFATC2	0.1295
ANAPC5	-0.3226
C15orf24	0.4355
NFATC2IP	-0.661166666666667
TNRC6C	0.412833333333333
MGC102966	-2.129875
FGD5	0.770333333333333
MED9	0.7885
RAB13	1.29033333333333
C15orf49	0.182
CRYGS	0.1269
C12orf53	-1.0825
LOC283693	-0.104
COX6B2	-0.570625
PHF14	-0.923625
FAM3A	-0.047375
RPL13	-0.4465
PRDX2	-0.0659
FLJ34047	-1.60975
PRMT3	-0.80975
KCTD19	-1.496
TRIM10	-0.373
MGC26597	-0.347833333333333
GCNT4	0.43475
GPRASP1	-0.0675
CDKN1C	-0.928166666666667
RHBDL2	-0.3282
HSPH1	-1.348
AQP1	3.36825
COL17A1	-0.1541
GFAP	0.089375
CDC16	-0.8125
KIAA1614	-0.224
C6orf118	-0.174
ZSWIM5	-0.758
FAM83F	4.146
LYNX1	0.3009375
SYNPR	-0.38275
XG	2.0265
PRSS16	1.952875
KIF13B	0.660285714285714
PCDH9	-1.847875
HIST1H2AH	2.00733333333333
RBM18	0.14925
ZNF626	0.953125
HEXIM2	0.345833333333333
ITFG1	-0.0545
TUBG2	-1.377
SFRS7	-0.464666666666667
C9orf14	0.9695
EXTL1	-1.41075
GBP3	2.33866666666667
WDR5	0.2375
RARG	-0.788
MYO7A	0.508625
CECR6	-0.493
C13orf3	-1.154625
SFRS18	-1.003875
ACVR1B	0.576833333333333
PSMD1	0.5009
C7orf31	-0.44
ILVBL	0.00725
IFNGR1	0.9015
RNF186	-0.067
NOL9	-0.832
MAGEL2	-0.34875
SLC29A2	-0.20325
NHSL1	-2.0615
RBMX	-0.5555
PSORS1C2	0.816
RAD51L3	0.503166666666667
LCN6	1.07575
ORAI2	-1.010625
BRUNOL6	-0.0095
OR4K5	-0.0325
CDC123	-1.14025
MSLN	-2.344
WWTR1	-0.969166666666667
ZNF700	-1.36366666666667
COBL	1.24125
PPP1R16B	0.2255
GAS7	-0.7658
MDN1	-1.448125
HAAO	-0.1175
C9orf68	0.83825
TNFAIP2	0.522125
FOXN1	-0.65
hCG_2033311	0.213
ATP6V0D2	0.3676
RPL41	0.4475
SLC38A1	1.023
ARHGAP6	-0.500166666666667
ADAD2	-0.22375
PHF20L1	-0.255875
MCM3AP	0.1415
ST3GAL3	-1.214
SNX1	0.587833333333333
ELF5	0.09175
PARP3	-0.23525
RBM8A	0.8
LINGO4	-0.0935
ITGA9	0.470666666666667
ZFR	0.06525
ACSL6	1.436625
FLJ20699	0.0866
DAOA	0.736666666666667
FABP4	2.08225
