Hybridization REF	TCGA-AN-A0XP-01A-11R-A109-07
LRRC59	-0.0105
LY6H	1.51325
WDR22	0.979583333333333
EDEM1	0.587
ADH1A	0.539
PANX2	-0.3692
CYP11B1	0.8005
CDC73	-0.75575
GPR172A	0.2025
GSTM3	1.03669230769231
KCNA5	-1.287375
SERAC1	0.210166666666667
NFATC2	0.3105
ANAPC5	-0.3557
C15orf24	0.74175
NFATC2IP	-0.500083333333333
TNRC6C	-0.341
MGC102966	-1.986625
FGD5	1.88683333333333
MED9	0.16075
RAB13	0.608666666666667
C15orf49	0.472
CRYGS	0.2026
C12orf53	-0.8933
LOC283693	-0.7305
COX6B2	-1.21925
PHF14	-0.350875
FAM3A	-0.393
RPL13	-1.0674
PRDX2	0.617
FLJ34047	-2.00375
PRMT3	-1.0275
KCTD19	-1.1485
TRIM10	-0.729
MGC26597	-0.76925
GCNT4	-0.079
GPRASP1	-0.29175
CDKN1C	-0.8935
RHBDL2	1.1172
HSPH1	-0.31875
AQP1	3.454125
COL17A1	-2.2637
GFAP	-0.280625
CDC16	0.06725
KIAA1614	0.234
C6orf118	-0.0125
ZSWIM5	-2.30575
FAM83F	4.6115
LYNX1	0.470375
SYNPR	-0.94425
XG	3.04183333333333
PRSS16	-0.593375
KIF13B	2.49857142857143
PCDH9	-1.8315
HIST1H2AH	1.447
RBM18	0.6775
ZNF626	0.858125
HEXIM2	0.629166666666667
ITFG1	-0.2265
TUBG2	-0.459
SFRS7	-0.31675
C9orf14	1.215
EXTL1	1.02625
GBP3	3.05816666666667
WDR5	-1.43175
RARG	0.608
MYO7A	-0.50875
CECR6	-0.90425
C13orf3	-2.101
SFRS18	-0.66625
ACVR1B	0.689166666666667
PSMD1	-0.7091
C7orf31	-0.507
ILVBL	-0.12225
IFNGR1	0.926
RNF186	-0.45925
NOL9	-1.0225
MAGEL2	0.31875
SLC29A2	-0.59325
NHSL1	-2.61875
RBMX	-1.1915
PSORS1C2	0.297125
RAD51L3	-0.327916666666667
LCN6	0.66625
ORAI2	0.104125
BRUNOL6	0.1319
OR4K5	-0.422
CDC123	-1.12175
MSLN	-2.853
WWTR1	-1.392
ZNF700	-0.337333333333333
COBL	0.39225
PPP1R16B	-0.365375
GAS7	-0.825
MDN1	-1.573625
HAAO	-0.258
C9orf68	1.99025
TNFAIP2	0.24875
FOXN1	-0.151
hCG_2033311	0.884333333333333
ATP6V0D2	0.8685
RPL41	0.855
SLC38A1	0.926625
ARHGAP6	-0.910083333333333
ADAD2	-0.5805
PHF20L1	0.8299375
MCM3AP	0.6835
ST3GAL3	-0.955833333333333
SNX1	0.572166666666667
ELF5	2.39025
PARP3	0.33675
RBM8A	-0.017625
LINGO4	-0.205
ITGA9	-0.0735
ZFR	-0.18075
ACSL6	-0.247875
FLJ20699	0.1738
DAOA	-0.019
FABP4	1.986
KCNB1	-1.29425
CANX	-0.333
SLC25A28	1.007
ADIPOR2	1.238875
ECHDC2	1.76625
SMA4	1.32125
FRZB	3.61
PABPC1	-0.933833333333333
DMRTB1	-0.127142857142857
APOBEC3G	0.90425
CATSPER2	0.210166666666667
CUEDC1	1.24266666666667
STARD9	-1.548125
CLDN8	0.886625
LOC23117	-0.521727272727273
E2F6	-0.921222222222222
TMEM126B	-0.3885
DPY19L4	0.9335
GIMAP5	3.20316666666667
NDUFA9	-0.695166666666667
FAM77C	-2.736
CTPS2	0.77375
LOC51035	0.532375
WDSOF1	-1.407
EGLN3	0.09075
PITX3	1.4645
OR52E8	-0.011
GRM4	1.4805
KLK1	-2.509
GPM6B	-0.994875
RRAGD	-0.994
PAGE5	-2.77225
UCHL5	-1.4005
ULK3	-0.729833333333333
AIM2	1.58966666666667
PNO1	-0.916
OR2F2	-0.3805
GNAT2	-2.1735
SIX1	-0.12325
ST13	-0.328416666666667
ZBTB44	0.721
TIMP2	0.000750000000000001
ZMAT4	-2.86725
GTF2IRD1	0.193666666666667
ZNF19	0.330333333333333
ZNF714	-1.37525
RSC1A1	0.2725
C9orf80	0.332
PSMA8	-0.207
TMEM141	0.93325
COX4I1	-0.451071428571429
CTAGE1	0.450666666666667
DTWD1	-0.2555
HSD11B1	2.1305
KRT6B	2.657375
ARID4B	0.71575
LHFPL3	0.0895
WWP2	-0.16225
ZNF326	-0.161333333333333
RGPD1	-0.195
CTSH	1.406
FASTKD1	-1.575375
PAF1	1.2172
TTC9C	0.435
IFT57	-0.1865
PRSS36	0.7045
IL20RB	-1.5935
ZNF592	0.0975
DCTD	-0.4953
CFP	0.13475
MFNG	-1.00325
JMJD2B	1.72525
ALDH3B1	-0.605625
THSD4	2.9515
KCNJ5	2.58466666666667
LMNA	0.2065
TBCD	-0.016375
ZNF250	-0.257
CASQ2	0.3445
PEG10	-4.26916666666667
PRAME	-4.9062
NP	-0.268375
TRIM59	-0.5905
ZNF12	0.48
XTP3TPA	0.27425
SIGLEC7	-0.1415
PANK4	-0.654
FAM70A	-3.04116666666667
SNED1	-0.48825
HIP1	0.5902
RAET1E	0.598
AMAC1L2	0.3725
AHNAK2	1.02958333333333
TOE1	-0.834833333333333
RECQL4	-1.75725
SPRYD3	1.27925
DPAGT1	0.03125
MAGED2	3.5906
ANKRD55	-0.61475
TRPS1	4.50441666666667
DOK7	-0.5035
TFPI2	-8.01025
GTF2H3	-0.722666666666667
CYP4F11	-1.63025
LHX2	-2.9205
ATG16L1	1.50783333333333
ASB12	0.187
C1orf116	3.6045
NF2	-0.19325
POM121	-0.6343
PHYHD1	3.0088
TXNDC17	-0.150833333333333
DKFZp779O175	0.28025
NUP62	0.00528571428571431
MYO18B	-1.2685
PRAMEF1	-0.023
TCBA1	0.3945
TMEM168	0.05725
FJX1	0.177166666666667
CLCF1	0.36925
SEPN1	0.417
IGSF2	-0.12025
NUDCD1	-1.09633333333333
TFF3	2.58966666666667
NDFIP1	1.25571428571429
CHCHD4	-0.637
TNR	-0.2745
CUTA	0.580833333333333
USP44	-4.168
DPP10	-1.07983333333333
IWS1	-0.865166666666667
PCGF1	0.38975
SULT1C4	-0.1265
NTF5	-1.10275
PTPN13	-0.726
SSTR5	0.1885
SFRP1	-3.747
IDH3B	-0.84475
SUOX	1.30216666666667
TMCO5	-0.109
GOLT1B	-0.225
MIB1	-0.629714285714286
PCDHGB1	-0.243
SUSD1	0.057
ICAM5	-2.77666666666667
PAPOLB	-0.096
URM1	-0.1536
TMEM106B	0.317333333333333
LRIG2	-0.47725
SLC27A5	-0.8565
CLIC6	5.1891
ZNF420	1.26366666666667
SCN9A	-1.9596
KIAA1909	0.66675
ELMOD1	-1.26625
PRKAG1	0.1965
FAM64A	-3.02344444444444
EEF1G	-0.54915
SMAD5	0.74675
INCENP	-1.8935
WASF2	-1.1265
GARS	-1.1602
CDK10	-0.6049
HLX	0.9735
MDM4	0.698875
ZNRF1	-1.50814285714286
HHATL	-1.7655
FAM21C	1.3384
HIST2H3C	0.261
PFDN2	0.398625
ZNF200	-0.6795
NDN	-0.5865
HBA2	-1.25383333333333
FBLN5	0.776375
PUM1	0.114142857142857
TNNT1	-3.781
C19orf59	-0.4964
HNRPH2	0.594166666666667
RAB7A	0.2825
PMS2	-0.618375
BIRC3	0.774333333333333
NRSN2	1.07525
OR52K2	0.6325
SPOCK1	0.682285714285714
H2AFY	0.482
RXRB	-0.61375
ZNF638	-0.440166666666667
ANKRD45	1.71525
ACTN4	0.239
FXC1	0.84525
EIF2B5	0.1505
VPS33A	-0.1775
PINK1	0.1995
FAM106A	-0.332
SKIP	0.337666666666667
GAPDHS	-0.293
MUM1L1	-0.316
PSTPIP1	0.26525
CNTNAP1	-1.3565
CYP26A1	-0.06
APOL2	1.2842
TACC2	-0.313
COX7A2L	-0.1775
HSD17B1	0.46075
ARRB2	-0.6995
SLC7A6	-0.9293
HSD17B10	-0.43525
RBJ	-0.58725
NUP155	-1.6245
MRPL10	-0.0391666666666666
CYCS	-1.54
CCDC46	-0.907666666666667
TECTA	0.3145
GNAL	-1.0955
LPO	0.7175
PEBP4	0.94325
DDX11	-1.7975
C18orf12	0.6375
TAF9B	-0.604916666666667
IMP4	0.1785
RPA4	0.256
NDUFS1	-0.81825
UPK1A	-1.06333333333333
ARRDC2	0.9735
C18orf20	-0.6865
AES	-0.0177142857142857
CD2BP2	0.6035
C16orf54	-0.431
UGT2B17	-2.6775
FGFR1	-1.34022727272727
CEACAM6	5.6168
CHRM5	0.2445
CERK	-0.82675
AP3S2	0.449428571428571
ANKS4B	-2.33525
CLCNKA	-0.16
ZNF208	-0.863333333333333
HLA-DRB5	4.8005
CARKL	-0.41875
GOT1	-0.4235
CASP6	0.996125
HOXA1	-1.825
RCL1	0.0155
ZNF181	0.3465
RAB40B	0.28
MRPL38	0.05425
LRRN2	1.06625
C3orf25	1.095
OR5D14	0.196
OR10AG1	0.9345
BET1L	1.2219
FRY	3.86625
AK3L1	-1.47825
CSF3R	1.45183333333333
POLR3K	-0.2115
ATG2B	0.363333333333333
EPS8	-0.195666666666667
DARS	-1.1225
C10orf56	0.0106666666666667
DAD1	0.73275
RIOK1	-0.990833333333333
HERC2	-0.36725
HSD11B2	1.50183333333333
FAM96B	-0.65775
MGC13057	-1.79771428571429
BSN	0.53275
CAND1	-0.547
HCST	1.69125
ACTR10	0.251666666666667
OR8D4	0.0615
NASP	-1.8745
COL9A2	0.7025
LYZL1	0.297
GPC5	-2.8865
TBL3	-0.578166666666667
CENTD2	0.4469
OR5AP2	0.75825
TLR1	2.299
LMO6	-0.0865
ZIC2	-3.24225
CPNE5	0.73325
ZMYND15	1.195
FLJ22374	-0.61675
CCDC106	0.9955
PARP16	0.01375
PDIA3	0.5125
C14orf126	0.01375
CECR2	-0.388
SFRS1	-0.936428571428571
FIGLA	0.658
DCP1A	0.427833333333333
MGC45800	-1.7703
TEKT1	-0.0981666666666667
C10orf67	0.236
CLN5	1.85075
NTN2L	0.553
GLE1L	-0.93325
CES2	-0.5543
GNAS	0.169388888888889
DDX53	-0.3975
TSPAN13	2.73425
MRPL52	-0.1613
SPIRE2	0.475125
TAS2R39	0.238
SCUBE3	-0.42075
UCRC	1.2918
CDKL3	0.0795
KIAA1715	-0.63
ZNF345	1.10975
RTF1	0.0515
DHRS7	0.84875
RIPK4	-2.2885
EXOSC2	-1.30583333333333
MS4A2	2.075
FGF17	-0.176
WDR59	-0.90275
EVI2A	-1.39875
IL17RC	1.43033333333333
HS3ST1	2.8975
ITGB1BP2	-1.246
RBPJ	-1.41
GIMAP1	3.229
INE1	0.132333333333333
ALDH18A1	0.86475
TPI1	-1.663
GATA6	-2.0205
CABP1	-0.220666666666667
ZNF484	1.17625
DAPK3	1.0865
GJB1	0.242916666666667
PIN1	-0.224125
SLC6A15	-3.351
CNO	-0.131
RIN2	2.422125
FRRS1	-0.319
CYorf15B	-3.4105
DMRT3	2.538125
ATAD1	-0.29125
OTUD4	-0.362055555555555
ATOH8	-1.82625
ZSCAN16	1.428875
ASCC1	-0.911
OTUD3	-0.237875
MGC33212	-0.0291666666666667
YME1L1	-0.30375
RP11-218C14.6	0.66325
PCBP4	0.06625
TNFRSF10A	-0.1225
CDH10	-3.63466666666667
KL	0.4125
SCP2	-0.147833333333333
C9orf119	0.184625
SON	-0.127
MAFK	-0.204
SBNO2	1.057
SLC6A6	-0.5865
SC4MOL	-0.742
FAM35B	-0.805375
PPP1R9A	0.8985
PDZRN3	0.777125
CXorf20	0.561
C6orf126	1.91275
AVEN	-0.458
FLJ21075	-0.719
C14orf132	-1.67475
PCK2	-0.162125
GUCY2C	0.2545
BARX2	-0.56675
PEX11G	2.47
DAO	-1.08
C10orf49	0.5105
EDNRA	2.34116666666667
PPP2R5A	1.6169
DDX39	-1.397
SERF1A	-0.51075
ASCIZ	-0.236
FNDC8	0.09375
PTMS	-0.286125
PHF7	1.36375
PIP4K2B	-0.2031875
HHLA2	0.6845
BDH2	0.6706
APOBEC2	-1.012
PENK	-0.957166666666667
SMAD9	-1.86325
MT3	-0.639
RGL1	-0.116125
ATG10	-0.7875
DLGAP4	1.1475
APPBP2	-1.04228571428571
BACE2	-0.920642857142857
LOC339344	2.11983333333333
ZNF395	0.23575
HIST1H2BL	0.43025
ZNF467	1.93925
SLC25A21	-1.60225
PALM2	-0.236
NSUN5C	-0.783
IL5	0.4666
CLSTN2	3.6405
ANXA8L2	-1.542
PTGES	0.727375
GDAP1L1	-2.02183333333333
OPRK1	-1.96733333333333
WDR20	-0.124083333333333
C12orf4	0.530375
NUP88	-1.248375
XRCC6BP1	-1.07016666666667
FCGBP	1.59885714285714
LEMD2	0.16
NOMO1	-0.839
C10orf79	1.368375
ZNF79	1.0694
OCRL	-0.624
HSPA8	0.156875
DIDO1	0.507666666666667
PLA2R1	0.9745
COG3	0.9909
NGDN	-0.3155
CBFA2T2	0.997125
PNOC	-1.82475
PRRG1	-0.232583333333333
AGGF1	0.146928571428571
DPF2	0.18475
YIPF7	0.787
TRPV5	0.0195
ZNF322B	1.384
MED12	-0.3285
CARS	-0.816333333333333
ABCC11	4.69883333333333
C9orf25	0.1975
MYH1	-0.3305
FRYL	0.498083333333333
AGTRAP	1.08325
MMP27	0.321
ZNF432	-0.00825000000000002
OR8D1	0.0425
OR13D1	0.28525
VWA1	2.5895
STON1	-0.23225
IL5RA	-0.47925
PERP	1.0943
C10orf107	2.97316666666667
TNFSF12	2.156
FN1	0.984541666666667
MTR	-0.575833333333333
PHLPPL	-0.200166666666667
ZNF425	0.454
DHFR	-2.30705555555556
PPP1R12A	-0.059625
RSPO2	-2.229625
ZNF7	-0.28025
ZNF583	0.52425
TPMT	-1.3105
GPR132	0.3005
OR2T12	-0.45475
SERTAD2	0.1935
ATP1A1	0.1321
FRMPD3	1.31375
ZNF672	0.38325
PLXNB3	0.24075
EML5	0.098
FAIM3	0.6005
UBQLN2	0.44275
SORCS2	1.059
PRIM2	-2.191
ACVR2A	-0.5525
YWHAZ	-0.32975
PGM2L1	0.725428571428571
GNAO1	0.09
RPL10	0.1904
RPS6KA6	-0.4215
PFKL	-0.477166666666667
SH3D19	-0.5215
AURKB	-2.82433333333333
ZC3H6	1.157
DISC1	0.00249999999999999
FLJ39660	-3.432
TMEM25	3.8015
OSBPL10	-0.14325
CLTCL1	-1.32166666666667
ALG6	0.1245
CATSPER4	0.968
LRTM1	0.465
RRAD	0.564833333333333
TIPIN	-1.945
CARD14	2.041
RBM9	-0.138666666666667
RASSF4	0.597
SLC25A18	-0.726166666666667
C6orf58	-0.601333333333333
IGHD	0.571
PLA2G6	-0.068
TPT1	0.633875
SEC63	0.8204
CCDC113	0.256
TDRD10	-0.044375
KIAA1666	-0.788875
TOR1AIP1	0.7035
SYTL4	0.631166666666667
SPRR2F	-1.1385
CEBPD	1.6895
SNTG2	-1.32725
C20orf77	0.481416666666667
TAS2R49	0.2845
C6orf173	-1.53933333333333
SVEP1	0.1734
PXN	-0.428
VIL2	1.50783333333333
C5orf21	0.802666666666667
DIXDC1	0.53175
GANAB	-0.9785
PDSS1	-2.22225
NGFR	-0.94425
ATP8B4	0.40175
BMP8A	-0.7385
CCDC132	-0.179166666666667
GNRH1	-0.77725
OR10T2	0.0665
PDGFD	2.58366666666667
OR6W1P	0.1145
HARS	-0.241416666666667
KRT77	-0.4205
AQP8	-0.0615
ITGB1	0.036
ZNF254	0.2522
PAX1	-0.2155
PSMC4	0.0598
ANKRD22	2.5275
PSMD8	0.546666666666667
HTR1E	-0.733333333333333
SOX10	-2.3656
OR5B2	0.899
RABGEF1	-0.65
MAP1LC3B	-0.77275
CYB5R4	0.59975
AGXT2L1	-3.3945
FLJ41603	2.6365
TRAPPC2	0.302166666666667
FNTB	0.5091
FLJ14107	-0.311
AURKAIP1	0.2885
DSE	1.087
NFKBIZ	2.627
OSBPL3	-1.64583333333333
LOC130576	1.2395
SLC39A9	0.874833333333333
LOC137886	-0.0916666666666667
RHCE	-1.729
ATG7	0.957666666666667
FAM82A	0.135
FBN3	-0.2465
MCFD2	-0.740666666666667
CASP14	0.07
EPS15	0.27875
SFRS2B	0.221416666666667
C19orf47	0.288
PLAC9	1.483
GPR23	-0.3675
BTNL3	0.840666666666667
RGS8	0.4025
GNS	0.554625
ENO2	-2.86233333333333
CBX1	0.7755
PEX26	0.822
LRP5	-0.120166666666667
ADAMTSL4	-1.945
ARR3	-0.258
MAP1A	-0.19875
CD2	2.23825
NAV2	-0.9334375
TMEM69	-0.454
ATXN7	0.0976666666666667
CHN2	-1.41616666666667
ZNF781	-1.29166666666667
HAS2	-3.26783333333333
KIAA0241	-0.462833333333333
BIC	-0.057
MOBKL2A	0.10475
CYP2C9	0.567
CNOT7	-0.03
SFRS10	-0.65125
CST11	-0.44875
FLJ37543	1.63
NKAP	-0.9535
RUNX1T1	3.12025
EAF1	-0.0347
IL4I1	2.7355
LRRC61	0.131
PSIP1	-2.5435
SPRR4	0.4555
ZFP90	-0.247666666666667
AP2B1	-0.0906153846153846
SLC30A7	0.925833333333333
C7orf28A	-0.384
S100B	-3.84333333333333
BMP2	-1.868125
ESR1	5.569
ZFPL1	0.61525
ARHGAP12	0.611
LRRC19	0.2638
ZNF767	-0.608666666666667
NACA	-0.1511
OLIG1	-2.94575
PRF1	0.06275
LST1	2.4645
SPATA9	-1.52016666666667
CNFN	0.821
CDK4	-0.7457
TCF15	-0.989333333333333
PARC	0.38825
PPM2C	2.5375
LOC283345	0.1145
FAM107B	0.214
DMXL1	-0.131
RBM3	-0.063375
HTR5A	-1.29116666666667
SCFD1	-0.0896666666666667
EPHB3	2.246
ROPN1L	-0.801333333333333
RAMP3	1.275
TSPYL5	0.200909090909091
GAP43	-3.0475
PAPD4	0.243125
PDE3A	-1.516
TNFRSF10C	1.98975
JMJD5	-0.172
RASGEF1A	0.1707
C16orf65	-0.0504999999999999
HIPK3	0.496666666666667
XYLT2	0.71475
XPOT	-2.05433333333333
GAL3ST1	-2.0815
DHCR7	-1.0335
AMIGO3	0.652666666666667
FGFR4	-2.50533333333333
CRAT	1.374625
PPP1R14D	-0.28
TRIM14	1.7983
TMPRSS11D	-0.0265
SLC7A11	-2.92414285714286
OR10H2	0.41825
PPM1E	-1.38
DOCK4	-0.23125
FAM127A	-0.736625
ENOPH1	-0.962
SLC5A3	-0.7006
ZNF530	0.8049
NTS	-6.00575
FRMD4A	0.45075
BCL11B	-4.19233333333333
PRM1	-0.684
UQCC	0.2046
S100A16	0.114666666666667
PLS3	-0.832
WWOX	2.07507142857143
CCDC23	-0.27675
GTSE1	-1.83883333333333
GP2	5.2435
FLJ32549	0.209
CHIT1	2.69725
KLF9	0.427375
RPS24	0.1701
MIA	-2.99575
FIGN	-0.807
PYROXD1	1.1345
PCSK2	-0.347
MRPL9	0.18775
RPL24	0.949375
C12orf32	-0.77225
HIST1H2BE	0.395
RGS18	1.8835
LFNG	3.224125
RAB4B	0.6991
FBXO25	0.8905
TSPAN31	0.516833333333333
ARL8A	0.610428571428572
C10orf83	0.0226
OR51B6	-0.161
CNKSR2	-0.019
C1orf156	1.1735
IBSP	3.544
GFRA2	0.2159
ALKBH7	1.2141
NEK10	4.46775
VN1R3	-0.190166666666667
LOC91948	-0.595
CPZ	-0.26375
IHPK3	0.198666666666667
COL8A1	1.75325
RBPJL	0.338
OR10A4	-0.2025
CASP8AP2	-0.929875
MMP12	-1.21816666666667
OR8B12	0.34
CDCA5	-2.90333333333333
LIX1L	-1.23525
PEX11B	1.477875
GABRA1	-0.18
HABP2	0.0595
REEP1	2.848
FBXO15	0.767
CD68	1.18075
WFDC9	-0.232
GHDC	1.48316666666667
SMARCA1	-0.519
SPAST	-0.41
PLXND1	-0.4795
MLCK	-0.921
INTS5	-0.00283333333333334
BSG	-0.165928571428571
PARP8	1.37516666666667
TEAD4	-0.447833333333333
ZNF498	-0.6745
TMEM89	-0.605
DTX4	-0.63575
TNRC6B	0.455125
ARMC2	-0.734375
FGFBP1	-3.1675
TIMM8A	-1.14066666666667
AJAP1	-1.9869
ZNF608	0.97825
SLC25A42	0.00450000000000001
SYP	-0.087
MMP11	4.04233333333333
USP40	0.4569
C3orf62	0.105166666666667
MYO1E	-1.0442
LRFN4	-0.07325
XCL1	0.171
GPR155	0.29475
VPS29	0.4485
CARHSP1	-1.05375
ARHGAP20	-0.151833333333333
GREM2	-0.807571428571429
CCDC102B	3.24675
ZNF577	-0.109166666666667
HDDC2	-0.553
SHC2	2.1502
NCOA5	0.810333333333333
INPPL1	-0.5995
CHGB	-2.7202
IHH	-0.029
DDEF2	-0.635416666666667
DIAPH3	-2.73495238095238
BUB3	-0.24925
GGH	-2.464
VPS35	-0.4759
CNN2	0.872166666666667
ASNA1	0.271
WDTC1	0.58375
AMAC1	0.3825
HAS3	-2.11316666666667
SLC1A6	-2.01166666666667
ZNF563	0.366
C1S	3.282
TCF7L1	0.264
OR10Z1	0.437
ME2	-1.4966
C6orf151	-1.05175
KPNA4	0.2814
GLO1	-0.608
WDR61	0.0975
CD302	1.038
SIRT7	0.146166666666667
C11orf59	0.50975
PKIG	0.219
PPIL3	-0.11075
CCDC74B	0.683
ZNF528	1.3625
EFNA5	0.499
FCGRT	1.74075
NOL4	-0.3431
CCS	0.39525
LOC374491	-0.81525
MFSD7	4.013
ZNF555	0.59425
LIMS3	-0.481
TSSC4	0.937333333333333
COL11A2	-1.941
C1orf119	0.457
BPNT1	0.507875
CHRNA6	0.795
C1orf173	1.5088
PLD2	0.175
ORC1L	-3.86775
SASH1	1.40625
CDC14B	-0.8915
RLBP1L1	0.1535
LDLRAP1	-0.291
NAT8B	0.126
HHEX	-1.7875
LGALS7	-0.3525
PLCH1	-1.613625
OR1M1	-0.8415
PRAMEF16	-0.393
HECTD1	-0.4585
C14orf39	0.9085
TLN2	0.6231
HDAC4	-0.980357142857143
SYCP2L	-2.752
GLRA1	-0.7225
RPS6	-0.1645
hCG_1757335	-0.935
KLHL1	0.2755
CTNNBIP1	0.797166666666667
SCAND2	-0.7809
HMGN2	0.000199999999999995
YAF2	0.2555
BRPF1	-0.147
LIAS	-0.771
CTA-246H3.1	-2.70025
SAG	3.81875
C20orf10	0.7795
HNRNPA2B1	-2.13033333333333
GADD45A	-2.504
MSH4	-0.0285
TMEM70	0.16725
HIST1H2AM	0.60325
C19orf26	-0.215166666666667
C1orf50	-0.0255
GNG3	0.30775
FTO	0.13925
CALCB	-2.4765
PPP3R1	-1.166
C15orf42	-3.17425
CCNJ	-0.89975
GNAZ	-0.9874
PSD	-0.153166666666667
FAM57A	-1.8845
STIM2	-0.8265
DHX8	0.58325
MOGAT3	-0.61975
UBE3B	0.810666666666667
PLAT	3.02766666666667
C6orf206	0.4105
COPE	0.1148
EIF3A	-0.05925
C1QL2	-0.6115
IQCE	0.365416666666667
KIAA0182	-0.512166666666667
SLC22A7	-0.1571
PPFIA2	0.1395
ADAMTS15	0.6505
ODZ1	0.101
THBS4	0.971
ARHGAP1	1.094625
B4GALNT3	-0.346333333333333
FCHO1	-3.0945
LOC440456	0.01475
HOXD10	0.546333333333333
CXCR3	0.547833333333333
CHI3L2	0.88975
SRPX2	2.28675
ZNF132	0.417666666666667
UBAC2	0.481666666666667
RPL32P3	-1.108
CBWD6	0
ST6GALNAC4	-0.0215
KIAA0391	-0.525
LOC388969	-0.98075
KRTAP5-8	0.424333333333333
ZNF786	-0.356
LYVE1	1.14133333333333
GPR144	0.067
APOH	-4.59575
TSC22D2	-0.467
PLCD1	0.31875
FLG2	-0.354
M-RIP	-0.5325
NDUFV1	-0.439
POLDIP2	0.1195
RAB3GAP2	0.765
RPSAP15	-0.9475
CLEC7A	0.708375
HSPA14	-0.7425
TAAR5	0.14925
FAM132A	-0.95025
C2orf43	-1.5025
OR10V1	0.3055
SELPLG	-0.2205
C1QTNF6	0.256833333333333
OPCML	1.4977
DTYMK	-1.195
ALDH16A1	0.1575
F13B	-1.2395
MGC16169	0.69775
KIRREL2	-1.101
C14orf32	0.216083333333333
SLAIN2	0.4841
HSD3B2	-0.2665
AMMECR1L	-0.2438
LRRC37B	-1.0165
HMG20A	-0.696666666666667
C22orf27	1.238
FBXL22	0.541
AP1B1	0.6075
TNKS1BP1	1.329
CD74	4.057
HSPA12B	2.35366666666667
PLSCR1	2.6845
SLC35E1	0.383666666666667
FEZ1	-1.99325
APOD	1.580875
C16orf44	-0.093
C1orf166	0.1965
KCTD11	-0.017
NELF	-1.67275
SRP54	-0.138833333333333
MGC35361	-0.125
GPR35	-1.9485
NRGN	-0.325875
SIGLEC12	-1.13425
SCN1B	-0.10625
IFNW1	0.1925
STAR	-4.9825
HLA-DQA2	3.1236
RNASEH2B	-0.343
TAAR2	0.0675
VAMP5	0.821666666666667
TUBA1C	-1.06485714285714
PIK3R2	-0.0885
ARD1A	-0.269666666666667
EBF2	0.649666666666667
CAMSAP1L1	0.2005
CYP3A43	0.17825
AKR1B1	-2.33875
KIAA1729	-0.488625
KAL1	1.3728
CYBB	0.146125
UXS1	-1.2205
LOC338579	0.78925
C11orf45	-0.535
SHB	0.11725
IKZF4	0.216875
NDUFA1	0.731375
HSPE1	-0.09325
C1orf215	-0.62725
GPR113	-0.499
ZNF573	0.91
TBX18	-0.203
GGTA1	3.76125
PCDHGA8	-0.652
RPS6KL1	0.2085
DPP9	-0.514375
SLC43A2	0.203125
COPS3	-1.34575
PMPCB	-0.0823333333333333
HYLS1	-0.2385
LSM8	-0.433333333333333
PDE6B	2.394375
C10orf118	1.6447
OR1C1	0.187333333333333
ZNF415	0.57075
OR2F1	0.458
ZDHHC13	-0.13625
FZD8	-0.895
TCEA1	-0.1069
SUSD4	1.1245
C22orf24	-0.243
TNFRSF14	0.52975
TRIM28	-0.483833333333333
FGF5	-1.603625
CSPG5	-1.31133333333333
RNF133	0.4005
FKBP15	0.5435
BZW2	0.156
NSMCE1	-0.1835
PTPRN	-0.6985
TST	0.5855
POP1	-1.313
RNF24	0.199333333333333
SFRS4	-0.791875
REPS1	-0.1495
CD70	-1.88983333333333
PDXDC1	0.01525
SRC	0.1464
NTNG1	2.34633333333333
SETD1B	0.131
TINP1	-0.0365
ZNF606	1.83766666666667
SSR1	1.2964375
RGNEF	0.470833333333333
NFS1	-0.0428333333333334
CENTB5	-0.942636363636364
CRMP1	-1.1225
ADAM18	0.45475
CCDC87	1.6945
LRRC8B	-0.55175
CSNK1G1	0.942833333333333
MAFB	1.9595
C12orf45	0.24325
C1orf54	2.9395
DPEP1	-0.129166666666667
FLJ13137	1.6375
C14orf118	-0.875
ANKRD19	0.190833333333333
ABCA9	0.2745
TMEM87A	2.1846
BBS5	0.6506
CYP17A1	-0.161125
SCG3	-2.5765
ESCO2	-2.449
GFER	0.615333333333333
NRIP2	0.311166666666667
DDX59	-0.1345
RIC8B	-0.5283
TNNI1	0.0105
KTELC1	-0.399083333333333
GPR85	-0.868333333333333
SP3	0.79475
GOSR2	0.558416666666667
DDX1	-0.261
DSCR9	-1.1765
KIAA1984	-1.645
FLRT3	2.0705
RNPS1	-0.963
ZNF772	0.923
SLC25A10	0.0605
ADAMTS3	-1.6192
TBC1D7	-1.52875
PCYOX1L	-0.239
LOC339745	1.661875
VPS54	-0.959625
PCDHB12	0.06175
C4orf6	-0.17725
CCL5	2.73475
PEX5	-1.55325
LENG1	1.281
LOC51336	-1.3135
FLJ25371	0.476
WDR45L	-0.3925
SPAG8	-0.0476666666666667
GUCA1C	1.081
LOX	-1.18633333333333
FIZ1	0.7845
BAG5	0.354833333333333
BUD13	-0.48
MGC2752	0.563875
IQSEC3	0.146
TGFBR3	-2.1575
CASP9	-1.112125
PPA2	-0.021375
MED24	-0.309125
MAP3K7	-0.112
SRPR	0.347875
C17orf81	-0.52575
RIPPLY1	0.300666666666667
EID2	-0.4125
AKR1C1	-3.164
IMMP2L	-0.08475
SPSB4	1.044
BAG4	0.018125
ZNF32	1.17033333333333
