Hybridization REF	TCGA-BH-A0HI-01A-11R-A084-07
ALG12	0.753
CCL17	0.74675
ZNF543	1.46416666666667
ESRRG	3.2756
CNGA1	-0.61275
RDH5	-1.59133333333333
OTX1	-0.6704
PTGFR	-1.68583333333333
CDR2	0.4235
SELE	4.249
NLGN2	-1.301
EXOSC9	-1.06
ZNF566	0.666666666666667
KLRC2	-4.9545
GPR12	0.475
KIAA0196	0.522
PDRG1	-0.147
SSR3	0.310357142857143
MSI1	-0.952
CST9	3.703
CC2D1A	0.10075
PLAGL1	-1.06
ZNF778	-0.709
RNF2	1.7955
KLF6	1.5975
THBD	3.2485
tcag7.1314	0.71625
NR5A1	-0.190166666666667
ABCD2	0.2515
DNAJC7	-1.584
CLEC4C	0.105
TM2D3	0.7695
CCDC4	-0.9265
PLAC2	0.2495
DCD	2.748
FAAH	2.32275
POLA1	-0.855666666666667
TM7SF2	0.4675
FLJ39822	1.57933333333333
FLOT2	-0.10175
MAP4K1	-0.792166666666667
SRP68	-0.027875
C21orf74	-0.66
ARPC5	0.284875
LOC126075	2.2145
HECW2	1.545
ZDHHC4	-0.23825
ANKRD42	1.7854
PDE9A	-0.760333333333333
ABCA8	0.1615
NDUFS2	0.6495
UBR5	0.062125
BTBD16	-3.351
LOC554174	0.5835
ZNF20	1.5975
KIAA1843	0.2425
WDR17	-0.6855
C15orf33	1.3305
RNF113A	-0.34525
CAMKK1	-0.1967
CLCN2	-0.176
ANXA6	-0.9775
LOC340069	1.041
EMID1	0.606
DPM3	-0.362416666666667
ELA1	0.104
SLC25A13	-1.4316
KRT24	0.1515
SMPD1	0.623833333333333
TH	-0.142375
COL6A2	0.642357142857143
ANKS1B	1.8465
GPR126	-3.6013
ZC3H12A	0.387333333333333
TMEM47	4.43583333333333
C2orf51	-0.328166666666667
C1orf88	2.7045
HSF2BP	0.28825
AKAP10	0.557
RPAP3	-0.0365
KLHDC8B	0.623
STOM	0.5043
MUPCDH	-0.218375
C10orf72	0.39325
PLEKHA3	1.00825
TCP11L1	-0.68775
CWF19L1	0.09975
SPEF1	2.15130769230769
YSK4	0.035
ELN	2.0108
SAMD8	0.745666666666667
MPI	-0.684
MEPCE	-0.7755
ABCC3	-2.815
NANOGP1	-3.885
KCNK17	0.251125
HLA-DMB	4.19933333333333
RRAGA	1.1545
ANGEL1	-0.21875
RBM32B	0.3005
CPN1	-3.2135
MGC52282	-0.1547
HLA-A	1.70541666666667
OR9G4	0.334
EDNRB	-0.243875
SCD	-2.20421428571429
C14orf80	-0.8315
BAGE2	0.0365
RABL4	1.48883333333333
RCVRN	0.8475
SHANK1	0.0905
NLRP7	-4.20375
CD226	0.899
STAT3	1.6408125
SYNJ2	-0.5288
TPCN2	-0.277
WDR36	-1.7325
MBD4	-0.0905
ROBO1	-0.8475
ST3GAL6	-2.38575
SLAMF8	2.4895
ATN1	0.304
GPR141	0.3015
KRT36	-0.0975
TPH1	0.347
DDX52	-0.10475
ZSCAN29	-0.0978333333333333
TRPT1	-0.0126666666666667
DPEP3	0.23825
DENND4A	-0.405625
TSPAN16	-0.4055
PTCHD2	0.1235
LOC145814	-0.98325
CAP1	0.438666666666667
EIF5A2	-0.9962
NT5DC3	-1.02025
SEPT9	-0.6515
SEZ6L2	1.0135
EGFLAM	3.44875
VPS11	0.856125
NDUFB5	-0.133833333333333
CIDEA	1.54166666666667
IER5L	0.18175
N6AMT1	-0.13875
FAM83C	-0.05975
OXR1	0.416333333333333
IRX1	-0.052
DGKB	0.0248333333333333
GCN5L2	-1.983
MIR16	1.06775
FBXW9	-0.22575
WDR4	-2.149
PDC	-0.1875
VPS33B	-0.3735
HEXB	0.07675
FLJ32214	0.4995
TCEB3	-0.7315
CRLF1	-4.94175
ABI3BP	0.284
C8orf22	-4.55325
PYCR1	-0.26575
KIAA1706	0.3885
CDK5R2	0.410625
WAS	0.23
C12orf60	-0.5895
CCBL2	0.385125
MADD	-0.13175
C5orf34	-1.76225
WDR42A	1.2778
KLF12	-0.3465
HSPA1A	1.94675
ITM2C	-2.08925
DAPK2	2.6035
LOC442590	-0.3245
SUMF2	-0.015875
CENPA	-3.16061538461538
TMED5	0.1725
CDH6	0.3142
BRP44	1.397
THG1L	-0.5525
GABRA2	-2.0075
C14orf166	0.02725
MYL1	-2.03066666666667
TNFSF18	0.4725
PAP2D	-1.32883333333333
PPIB	0.08375
KLHL4	-0.041375
SFN	0.0278333333333333
CCDC127	0.764
FRAP1	-0.03325
GOLGA5	1.1645
SDCCAG1	-0.177625
MGC21675	-0.118166666666667
C10orf95	-0.4055
KIAA1345	-0.181
C1orf163	-1.318
LACE1	-0.260333333333333
OR10K2	-0.09
CENPN	-2.84256
TMED2	1.4255
UGT1A6	-1.597
ANG	0.22525
U2AF1	-0.819833333333333
CASC2	0.442166666666667
NMT2	-1.06083333333333
OSGEPL1	0.241375
DFNB31	-0.631
SLC6A20	0.469125
DKC1	-1.1725
FXYD4	-1.125
WDR64	0.0995
MGC5590	0.4795
CREBZF	0.032
DAZ1	-0.29325
PRPSAP1	-0.397
GCHFR	-0.0755
TTC7A	-0.971875
LOC196993	1.73475
UBD	0.022
S100A1	0.061625
RPL6	-0.2845
DNAJB6	0.75845
NAGS	0.8588
C2orf58	0.3745
KERA	1.30516666666667
MT1X	-1.4016
UBE2B	0.5229
KEAP1	0.34475
MST1	-3.528
OMA1	0.5045
ABLIM2	1.79525
BCL2L13	-0.0409166666666667
JAZF1	0.556833333333333
TMEM63B	1.2895
S100A8	-0.3406
ARFIP2	1.21525
UROS	1.1225
KHDRBS2	-0.919
POLQ	-3.671625
SOAT1	-0.11175
SPAG4	-2.133
MRPS30	1.213
LOC494141	-0.6745
OR2T11	0.646
ORAOV1	-1.1271
ZNF184	0.164
TCEB3B	0.00566666666666667
ADAM21	0.6295
GDPD1	0.1585
SPINLW1	0.114
PRR14	-0.0706666666666667
KCTD9	-0.5927
NUDT3	0.1845
KIAA1822	0.8256
HIST1H4K	1.419
DFNA5	-1.41525
GABPA	0.07975
C14orf44	1.31125
POLB	1.35975
PTAR1	-0.4725
SEC31A	0.9307
TRIM58	0.1825
TAS2R14	-0.7495
VPS8	0.834375
H1F0	1.28416666666667
PRKCB1	-3.8645
UGT2A1	0.211
TOR1B	0.135
LSS	-1.37058333333333
C2orf19	-0.1885
HNRNPC	0.209571428571429
TMEM100	-2.36766666666667
LOC116349	0.33925
OR51M1	-0.399
CCDC142	-1.3375
ISG15	1.677375
ZCCHC14	-0.338875
CREBL2	1.506625
TGDS	-1.601
DC2	-0.128
CACNA2D3	1.85235714285714
ZNF429	0.2495
LYPD6	2.602
SUCLG1	-0.1765
OR51I1	-1.3335
MAGEH1	1.733
PRPF40A	-0.5535
SMR3A	0.104
SPINK2	-1.7205
THAP2	0.3655
NPY5R	-0.55625
IRF4	-2.85825
SPESP1	-1.11616666666667
OR10S1	0.3145
DTD1	-1.007
TUBE1	-0.47
DDX19A	-0.8885
PDPN	-0.91325
TMEM34	0.66925
MGAM	0.1185
COL3A1	5.74816666666667
GFM2	-0.3227
OR5A2	0.3615
PSG9	-0.8545
ARHGEF11	0.66
IVNS1ABP	-0.6048125
SIGIRR	0.9445
DUSP19	-0.4985
DNAJC14	0.7153
ACSS1	1.155875
IL1RAPL2	0.418
C4orf30	-0.838
SEPT4	2.547
LANCL3	-1.86625
SPAG17	2.17033333333333
PRDX3	0.50825
HNF1A	-1.81225
P4HA2	-0.64975
RFWD3	-1.78316666666667
MOV10	-0.13525
DNAJA5	0.314357142857143
LOC729440	0.0215
LOC200383	0.77025
SMC2	-1.7905
MIXL1	-1.16666666666667
TMEM9	0.6325
FAM86A	1.4225
ZNF174	0.4647
MYH14	-1.04425
CCR8	0.4055
VPS37C	1.21883333333333
GPATCH1	-0.390333333333333
B3GNT8	2.0145
TBX4	-0.2475
CNR2	0.285666666666667
PCDH1	1.654
C5orf29	4.795125
OCIAD2	1.012
PLCG2	0.55025
KIAA0247	2.193875
HRH3	0.1661
CAPN13	4.367625
CCR1	-0.3175
MGC15523	-0.0741666666666667
UVRAG	0.206666666666667
DNAJA2	-0.302666666666667
ITGA2B	-1.24116666666667
CLDN5	3.59875
PTPRN2	-0.766285714285714
ZNF512	0.318333333333333
PSAP	1.32078571428571
CCDC140	-0.727
LRRC55	0.595
CYP26C1	0.134
C8orf47	-1.0425
LYN	-0.15625
DUSP6	0.271
TGFB3	3.39426666666667
ELK1	0.2456
PCDH11Y	-0.536666666666667
HGD	-0.9045
C17orf58	0.6515
MYO3A	0.5525
SERPINE2	-4.27216666666667
AARSD1	-0.63075
C14orf73	-2.038
ADAM33	-0.40675
ZNF491	1.033
MAPK6	-0.3725
TCN1	4.16
SLC24A6	0.967
UBE2R2	0.2945
H1FNT	0.4065
TATDN2	0.0261666666666667
LILRB1	1.921
P2RY5	1.521
NUCB2	2.1145
C2orf37	0.57675
SNX27	0.782
MTA3	0.373875
FOXO4	0.401625
ID4	0.592833333333333
SOX5	-2.32333333333333
PXMP3	0.705625
OR52M1	-0.3665
SFT2D3	0.439
INA	-3.339
MCOLN1	0.06875
NFIX	1.4995
CLEC14A	5.54766666666667
HIBCH	0.180166666666667
PLA2G5	1.775
TIMM10	-0.612
MED17	0.4067
COL4A4	-1.696
TPP1	0.8465
GJA3	-0.871166666666667
TMPRSS5	-1.87575
AADACL3	0.584
DNMBP	0.06825
ENPP5	7.0215
NQO1	-2.975
ZSCAN2	-0.067125
SEC24C	0.365166666666667
GTF2A1L	1.027
AXIN2	0.0288
FAM33A	-2.07983333333333
C16orf13	-0.329125
SPNS2	0.45775
TAF1	-0.2175
AP1G2	-0.1695
RBM42	-0.462166666666667
HCN2	0.253
EFHB	0.3025
RUSC1	0.375333333333333
GRIK5	-0.0355
USP21	0.32
ATAD3C	-0.01
ORMDL2	0.307875
PRSS7	-2.574
PSAT1	-6.66575
FLJ13195	-0.322833333333333
TBC1D1	0.3395
IFNG	1.33675
OTOS	0.308
ZNF773	0.178
EMD	-0.866
RETN	0.0405
CCL8	3.8075
APH1A	-0.049625
COX18	-0.2075
GTF2IRD2	-0.31625
CCDC82	-1.66266666666667
PAFAH2	1.2735
NPEPL1	-0.7087
RP11-114G1.1	1.387
TP53INP1	1.7095
ZNF300	-2.14666666666667
FOXL2	-2.97525
LARP2	0.61225
LATS1	0.927
HTR6	-0.2395
SPOCK2	-0.0678333333333333
RNF144B	3.13466666666667
HTATIP2	-0.770625
MGC10334	0.200833333333333
CENTA2	2.66716666666667
FGF2	0.5715
FXYD7	0.1085
PHYHIPL	-1.943125
GPR34	5.603
DDX6	0.00316666666666665
OR10W1	0.323
LHFPL1	-0.8515
ZNF313	-0.253785714285714
VPS28	0.75625
AP3M1	0.4066
AKR1CL2	-0.8655
TRAF4	-0.505
OR2B11	0.1975
C19orf12	-0.189166666666667
AKAP9	0.574166666666667
C1orf62	0.33825
SLC20A1	-0.7249
FAM112A	0.31925
LDB2	1.433625
MRPS23	-0.6155
KLK5	0.776125
SPTB	-0.4237
EFEMP2	0.58
EFNB2	1.241375
PCM1	0.847214285714285
NMNAT3	1.907625
TSG101	0.827666666666667
C8orf40	0.332333333333333
NOB1	-2.097
ABHD3	0.87425
GTF3C4	-0.098125
PIGN	1.20983333333333
GALNTL1	-0.723
AEBP1	2.159
OR9Q1	0.394
ANKRD2	-0.215
CCL28	-1.22325
TRIM38	0.990666666666666
TMCC1	0.623333333333333
SMG5	-0.50425
LRRC7	-1.623
NCAPD2	-1.93983333333333
C6orf153	-0.57775
C1orf74	0.4625
OTUD6A	0.003
DCP2	-1.22183333333333
TMEM24	0.29925
RPL18	0.0793333333333333
TMEM177	-0.2845
LRRC37A3	0.52925
C1D	0.230333333333333
LDHC	-2.75875
UBE4B	-0.2865
NIT1	0.831375
BTN3A3	0.963125
RASD1	4.66125
COMMD3	1.22075
SHFM1	-0.423
BIRC8	0.29825
DUT	-1.2245
C12orf51	0.0185
LRRC59	-1.04133333333333
LY6H	1.285
WDR22	0.627333333333333
EDEM1	0.261642857142857
ADH1A	1.6895
PANX2	-0.3325
CYP11B1	0.3185
CDC73	0.24425
GPR172A	-0.299
GSTM3	2.35315384615385
KCNA5	1.448875
SERAC1	1.48033333333333
NFATC2	-0.295
ANAPC5	-0.6031
C15orf24	0.54
NFATC2IP	-0.57575
TNRC6C	0.618833333333333
MGC102966	-2.028375
FGD5	2.652
MED9	0.62575
RAB13	0.501333333333333
C15orf49	-0.882
CRYGS	-1.5632
C12orf53	-1.1778
LOC283693	-0.7685
COX6B2	-0.746
PHF14	-0.137375
FAM3A	-0.525
RPL13	-0.9334
PRDX2	0.2941
FLJ34047	-1.53925
PRMT3	-0.42
KCTD19	-2.086
TRIM10	-0.959166666666667
MGC26597	-0.505833333333333
GCNT4	0.25975
GPRASP1	0.06475
CDKN1C	-0.912916666666666
RHBDL2	2.0977
HSPH1	-0.01375
AQP1	3.136875
COL17A1	-0.8633
GFAP	0.06025
CDC16	0.12925
KIAA1614	-0.0465
C6orf118	-0.115166666666667
ZSWIM5	-0.695
FAM83F	3.93325
LYNX1	0.3130625
SYNPR	-1.10775
XG	2.51
PRSS16	1.227375
KIF13B	2.45507142857143
PCDH9	-1.53175
HIST1H2AH	0.649833333333333
RBM18	-0.74675
ZNF626	1.168
HEXIM2	0.729833333333333
ITFG1	-0.2365
TUBG2	-0.708
SFRS7	-0.428083333333333
C9orf14	-0.09
EXTL1	0.48975
GBP3	2.71916666666667
WDR5	-1.39375
RARG	0.3305
MYO7A	-0.6225
CECR6	0.77125
C13orf3	-2.43375
SFRS18	-1.529
ACVR1B	0.130333333333333
PSMD1	-0.3504
C7orf31	-0.932833333333333
ILVBL	-0.802
IFNGR1	1.53375
RNF186	0.7365
NOL9	-0.788
MAGEL2	0.67325
SLC29A2	-0.78775
NHSL1	-0.7115
RBMX	-0.6315
PSORS1C2	0.270125
RAD51L3	0.161833333333333
LCN6	0.84975
ORAI2	-1.2865
BRUNOL6	-0.4233
OR4K5	-0.235
CDC123	-0.592
MSLN	-2.45483333333333
WWTR1	-1.459
ZNF700	-0.6065
COBL	0.3795
PPP1R16B	-0.134625
GAS7	0.032
MDN1	-0.686625
HAAO	-0.0955
C9orf68	1.50825
TNFAIP2	0.455125
FOXN1	0.5815
hCG_2033311	-0.6625
ATP6V0D2	1.5943
RPL41	0.39675
SLC38A1	0.83575
ARHGAP6	-0.499416666666667
ADAD2	-0.36025
PHF20L1	0.4216875
MCM3AP	-0.242333333333333
ST3GAL3	-1.12466666666667
SNX1	1.07033333333333
ELF5	3.88575
PARP3	0.799125
RBM8A	-0.3798125
LINGO4	0.346
ITGA9	0.731166666666667
ZFR	-0.038
ACSL6	-0.726125
FLJ20699	0.137
DAOA	0.6945
FABP4	4.3195
KCNB1	-0.93875
CANX	0.7647
SLC25A28	0.529666666666667
ADIPOR2	0.43425
ECHDC2	1.87475
SMA4	0.247
FRZB	3.953
PABPC1	-0.626333333333333
DMRTB1	-0.336625
APOBEC3G	0.49925
CATSPER2	-1.31883333333333
CUEDC1	0.3025
STARD9	-1.597375
CLDN8	2.67225
LOC23117	-2.03936363636364
E2F6	-0.648777777777778
TMEM126B	-0.532166666666667
DPY19L4	0.542
GIMAP5	3.015
NDUFA9	-0.2945
FAM77C	2.302
CTPS2	0.89525
LOC51035	-0.026375
WDSOF1	-1.09
EGLN3	1.47075
PITX3	0.396166666666667
OR52E8	0.1165
GRM4	1.9715
KLK1	-3.18333333333333
GPM6B	-1.048875
RRAGD	-1.23083333333333
PAGE5	-3.685
UCHL5	-1.275
ULK3	-0.626
AIM2	0.1215
PNO1	-0.762333333333333
OR2F2	0.206
GNAT2	-0.351
SIX1	0.448
ST13	0.7145
ZBTB44	0.395875
TIMP2	-0.39775
ZMAT4	-3.21475
GTF2IRD1	0.2375
ZNF19	1.16216666666667
ZNF714	0.24775
RSC1A1	0.5325
C9orf80	-0.0885
PSMA8	-0.059
TMEM141	0.5825
COX4I1	-0.900357142857143
CTAGE1	0.781166666666667
DTWD1	-0.40225
HSD11B1	0.799
KRT6B	3.3305
ARID4B	1.05775
LHFPL3	0.281
WWP2	-0.174916666666667
ZNF326	-0.0801666666666666
RGPD1	-0.9975
CTSH	1.434
FASTKD1	-1.133125
PAF1	0.7962
TTC9C	-0.41025
IFT57	0.5154
PRSS36	-0.521
IL20RB	-2.6795
ZNF592	0.131333333333333
DCTD	0.0646
CFP	0.2355
MFNG	-0.64025
JMJD2B	1.737
ALDH3B1	-1.1135
THSD4	2.46616666666667
KCNJ5	2.414
LMNA	-0.028
TBCD	0.08125
ZNF250	-0.3245
CASQ2	2.84633333333333
PEG10	-4.30566666666667
PRAME	-5.93946666666667
NP	-0.558375
TRIM59	-0.553833333333333
ZNF12	0.2845
XTP3TPA	-0.17175
SIGLEC7	-0.0171
PANK4	-0.476
FAM70A	-1.66233333333333
SNED1	0.3945
HIP1	0.2781
RAET1E	0.866833333333333
AMAC1L2	-1.3495
AHNAK2	0.900916666666667
TOE1	-1.01183333333333
RECQL4	-2.4825
SPRYD3	0.68575
DPAGT1	0.06225
MAGED2	3.6817
ANKRD55	0.11725
TRPS1	4.53858333333333
DOK7	1.334
TFPI2	-4.059
GTF2H3	-0.274666666666667
CYP4F11	0.249875
LHX2	-4.06016666666667
ATG16L1	0.903333333333333
ASB12	0.281
C1orf116	4.089625
NF2	-0.2695
POM121	-1.0608
PHYHD1	2.7233
TXNDC17	0.220333333333333
DKFZp779O175	-0.317
NUP62	-0.611571428571429
MYO18B	1.09066666666667
PRAMEF1	-0.0305
TCBA1	1.226625
TMEM168	-0.058
FJX1	0.724333333333333
CLCF1	0.36875
SEPN1	0.778625
IGSF2	0.4905
NUDCD1	-1.02583333333333
TFF3	3.2345
NDFIP1	1.32235714285714
CHCHD4	-0.5255
TNR	0.3915
CUTA	0.0861666666666667
USP44	-3.99933333333333
DPP10	-0.217666666666667
IWS1	-0.242666666666667
PCGF1	0.293
SULT1C4	-0.315
NTF5	-0.809
PTPN13	-1.65825
SSTR5	0.682
SFRP1	-2.9115
IDH3B	-1.100625
SUOX	1.8315
TMCO5	0.3715
GOLT1B	-0.202
MIB1	0.360785714285714
PCDHGB1	-0.1935
SUSD1	0.0735
ICAM5	-3.4905
PAPOLB	0.30975
URM1	-0.2267
TMEM106B	0.4825
LRIG2	-0.77925
SLC27A5	-1.62775
CLIC6	1.6447
ZNF420	1.419
SCN9A	-1.3366
KIAA1909	0.37475
ELMOD1	-1.3095
PRKAG1	0.6095
FAM64A	-2.33633333333333
EEF1G	-0.36055
SMAD5	0.391
INCENP	-2.69425
WASF2	-1.115
GARS	-1.2769
CDK10	-0.9204
HLX	0.939
MDM4	-0.592125
ZNRF1	-1.56407142857143
HHATL	-2.1515
FAM21C	0.6972
HIST2H3C	-0.434
PFDN2	-0.095875
ZNF200	-0.814
NDN	-0.33075
HBA2	-2.74816666666667
FBLN5	1.630875
PUM1	0.207285714285714
TNNT1	-4.8055
C19orf59	0.524166666666667
HNRPH2	1.67416666666667
RAB7A	0.201166666666667
PMS2	-0.594625
BIRC3	-0.732666666666667
NRSN2	0.271875
OR52K2	0.3745
SPOCK1	-0.2185
H2AFY	0.379
RXRB	0.03775
ZNF638	0.485166666666667
ANKRD45	0.09075
ACTN4	-0.420166666666667
FXC1	0.3355
EIF2B5	0.57575
VPS33A	-0.292
PINK1	1.0425
FAM106A	-1.1655
SKIP	0.7695
GAPDHS	-0.0425
MUM1L1	0.58875
PSTPIP1	0.38725
CNTNAP1	-1.9681
CYP26A1	-0.8935
APOL2	0.3
TACC2	0.717875
COX7A2L	-0.285714285714286
HSD17B1	1.2500625
ARRB2	-0.3485
SLC7A6	-1.1686
HSD17B10	-0.26225
RBJ	0.1225
NUP155	-1.8625
MRPL10	-0.847333333333333
CYCS	-1.2305
CCDC46	-0.322333333333333
TECTA	0.342
GNAL	-0.5965
LPO	0.3495
PEBP4	3.06775
DDX11	-2.60475
C18orf12	0.3005
TAF9B	0.26325
IMP4	-0.002
RPA4	-1.50333333333333
NDUFS1	-0.39325
UPK1A	0.160666666666667
ARRDC2	-0.0626666666666667
C18orf20	0.117
AES	0.785142857142857
CD2BP2	0.493833333333333
C16orf54	0.3105
UGT2B17	-2.807125
FGFR1	-0.709454545454545
CEACAM6	4.8648
CHRM5	0.051
CERK	-0.488875
AP3S2	0.364928571428571
ANKS4B	-1.6065
CLCNKA	-0.230666666666667
ZNF208	0.903
HLA-DRB5	4.4925
CARKL	0.24725
GOT1	-0.066
CASP6	1.00975
HOXA1	-0.485
RCL1	-0.24925
ZNF181	1.5125
RAB40B	0.923
MRPL38	-0.0285
LRRN2	2.9615
C3orf25	1.302
OR5D14	0.5735
OR10AG1	0.3415
BET1L	0.683
FRY	4.34075
AK3L1	-1.70825
CSF3R	1.30583333333333
POLR3K	-0.640666666666667
ATG2B	0.810833333333333
EPS8	-0.412666666666667
DARS	-0.938875
C10orf56	0.0513333333333333
DAD1	0.125
RIOK1	-0.807
HERC2	-0.0515
HSD11B2	0.399
FAM96B	-1.2375
MGC13057	-1.689125
BSN	-0.042
CAND1	0.347666666666667
HCST	1.5805
ACTR10	0.251333333333333
OR8D4	0.4525
NASP	-1.7808
COL9A2	1.27916666666667
LYZL1	-0.62
GPC5	-2.95125
TBL3	-0.336833333333333
CENTD2	0.2935
OR5AP2	-0.147
TLR1	2.54725
LMO6	-0.22125
ZIC2	-3.68575
CPNE5	0.8565
ZMYND15	1.42825
FLJ22374	-0.36825
CCDC106	0.605
PARP16	0.1935
PDIA3	0.7145
C14orf126	-0.012
CECR2	-0.488
SFRS1	-0.895428571428572
FIGLA	0.4785
DCP1A	-0.276833333333333
MGC45800	-1.6801
TEKT1	0.0326666666666667
C10orf67	-0.17
CLN5	1.85
NTN2L	0.067
GLE1L	0.30725
CES2	-0.7537
GNAS	-0.0472777777777778
DDX53	0.6535
TSPAN13	3.41225
MRPL52	-0.3965
SPIRE2	-0.429
TAS2R39	0.21225
SCUBE3	0.92975
UCRC	0.7834
CDKL3	-0.2045
KIAA1715	-0.2656
ZNF345	0.86975
RTF1	0.52125
DHRS7	1.4385
RIPK4	-1.33733333333333
EXOSC2	-1.73566666666667
MS4A2	2.70775
FGF17	-0.45925
WDR59	-1.463625
EVI2A	-0.3745
IL17RC	1.00266666666667
HS3ST1	2.98925
ITGB1BP2	-1.4595
RBPJ	-1.04066666666667
GIMAP1	3.224
INE1	-1.60833333333333
ALDH18A1	0.4305
TPI1	-1.95575
GATA6	-0.0915
CABP1	-0.216833333333333
ZNF484	0.7685
DAPK3	0.1845
GJB1	0.610666666666667
PIN1	-0.306875
SLC6A15	-3.22658333333333
CNO	0.186
RIN2	2.9985
FRRS1	-0.5285
CYorf15B	-3.86428571428571
DMRT3	1.473375
ATAD1	0.026875
OTUD4	-0.191333333333333
ATOH8	-2.48375
ZSCAN16	1.098125
ASCC1	-0.162
OTUD3	-0.052625
MGC33212	-0.3325
YME1L1	0.509875
RP11-218C14.6	0.78
PCBP4	0.19325
TNFRSF10A	0.1565
CDH10	-3.71516666666667
KL	1.81625
SCP2	1.30033333333333
C9orf119	0.129125
SON	0.341166666666667
MAFK	-0.3095
SBNO2	0.1555
SLC6A6	-0.273583333333333
SC4MOL	-0.832125
FAM35B	0.550875
PPP1R9A	1.05475
PDZRN3	0.914875
CXorf20	-0.0685
C6orf126	2.44725
AVEN	-0.44325
FLJ21075	-1.1525
C14orf132	-1.072125
PCK2	-0.5995
GUCY2C	-0.072
BARX2	0.81775
PEX11G	1.9435
DAO	-0.962
C10orf49	0.1
EDNRA	2.96883333333333
PPP2R5A	2.2171
DDX39	-1.78216666666667
SERF1A	0.1025
ASCIZ	0.0856
FNDC8	0.15725
PTMS	-0.4895
PHF7	2.44675
PIP4K2B	0.1260625
HHLA2	0.31375
BDH2	0.8024
APOBEC2	-0.946
PENK	-0.509666666666667
SMAD9	-1.54725
MT3	-1.07475
RGL1	-0.420125
ATG10	-0.99075
DLGAP4	0.0598333333333334
APPBP2	-0.333571428571429
BACE2	-0.426285714285714
LOC339344	0.631666666666667
ZNF395	0.6939375
HIST1H2BL	-0.476
ZNF467	0.93275
SLC25A21	-0.16275
PALM2	-0.563833333333333
NSUN5C	-1.30075
IL5	0.0339
CLSTN2	4.34675
ANXA8L2	-0.779
PTGES	1.399375
GDAP1L1	-2.502
OPRK1	-0.965166666666667
WDR20	0.788
C12orf4	0.103375
NUP88	-0.838875
XRCC6BP1	-1.1205
FCGBP	2.869
LEMD2	0.04275
NOMO1	-0.007
C10orf79	1.621125
ZNF79	0.4495
OCRL	-0.1511
HSPA8	0.327291666666667
DIDO1	-0.512541666666667
PLA2R1	1.9735
COG3	0.5594
NGDN	-0.5755
CBFA2T2	0.232
PNOC	-1.156
PRRG1	-0.615916666666667
AGGF1	-0.280142857142857
DPF2	1.2865
YIPF7	0.5685
TRPV5	0.4535
ZNF322B	0.57825
MED12	0.0883333333333334
CARS	-0.169166666666667
ABCC11	4.3055
C9orf25	-0.169
MYH1	0.6555
FRYL	-0.122333333333333
AGTRAP	0.34525
MMP27	0.4585
ZNF432	0.086
OR8D1	-0.134
OR13D1	0.12525
VWA1	2.266
STON1	-0.44575
IL5RA	-0.67225
PERP	0.8014
C10orf107	1.37683333333333
TNFSF12	2.501
FN1	0.379875
MTR	-0.604666666666667
PHLPPL	-0.177666666666667
ZNF425	0.709
DHFR	-1.82722222222222
PPP1R12A	-0.199125
RSPO2	-1.73585714285714
ZNF7	-0.61125
ZNF583	1.2885
TPMT	-0.112333333333333
GPR132	0.930625
OR2T12	-0.31025
SERTAD2	0.3877
ATP1A1	0.3109
FRMPD3	0.96125
ZNF672	0.2795
PLXNB3	0.4
EML5	0.178
FAIM3	0.273
UBQLN2	0.5615
SORCS2	2.269
PRIM2	-1.5525
ACVR2A	0.2955
YWHAZ	-0.144666666666667
PGM2L1	0.637
GNAO1	-0.0317142857142857
RPL10	-0.0911
RPS6KA6	0.375
PFKL	-0.53
SH3D19	0.02325
AURKB	-3.20033333333333
ZC3H6	0.89975
DISC1	0.0276666666666667
FLJ39660	-3.64416666666667
TMEM25	3.691125
OSBPL10	0.86975
CLTCL1	-2.27316666666667
ALG6	0.16525
CATSPER4	0.444
LRTM1	0.3495
RRAD	0.957666666666667
TIPIN	-2.2175
CARD14	0.48375
RBM9	0.0478333333333333
RASSF4	0.03575
SLC25A18	1.02066666666667
C6orf58	-0.734666666666667
IGHD	0.3505
PLA2G6	-0.434
TPT1	1.063125
SEC63	0.6007
CCDC113	0.1726
TDRD10	0.083625
KIAA1666	-0.13025
TOR1AIP1	1.02316666666667
SYTL4	1.24916666666667
SPRR2F	-1.5095
CEBPD	2.864
SNTG2	-1.59375
C20orf77	-0.211666666666667
TAS2R49	-0.405
C6orf173	-2.66683333333333
SVEP1	0.0726
PXN	-1.1075
VIL2	1.35416666666667
C5orf21	0.412083333333333
DIXDC1	0.8155
GANAB	-0.0236666666666667
PDSS1	-1.48
NGFR	-0.594125
ATP8B4	2.052
BMP8A	0.112
CCDC132	0.15425
GNRH1	-2.52525
OR10T2	0.18
PDGFD	3.7265
OR6W1P	0.154
HARS	-0.208083333333333
KRT77	0.186
AQP8	-0.11325
ITGB1	0.4756
ZNF254	1.2083
PAX1	-0.0553333333333333
PSMC4	-0.1314
ANKRD22	2.64175
PSMD8	0.181833333333333
HTR1E	-0.944333333333333
SOX10	-2.5203
OR5B2	0.363
RABGEF1	-0.577857142857143
MAP1LC3B	-0.526
CYB5R4	0.471
AGXT2L1	2.6055
FLJ41603	2.16733333333333
TRAPPC2	0.3575
FNTB	0.6196
FLJ14107	-1.067
AURKAIP1	-0.04325
DSE	1.7885
NFKBIZ	0.410666666666667
OSBPL3	-1.57333333333333
LOC130576	2.5225
SLC39A9	1.276
