Hybridization REF	TCGA-B6-A0IP-01A-11R-A034-07
FAM46D	0.488
TMEM11	0.06025
C3orf32	-3.20975
PCCB	-0.436125
IPO13	-0.399625
C6orf105	-2.50025
COMMD5	0.52125
SUV420H1	0.2053
LTBR	0.65375
ARHGAP15	-1.355375
HDHD2	0.87425
TDRKH	0.275666666666667
LOC401052	1.073
PSG4	-1.11575
GNB4	0.1148
SPATA4	0.20975
SLC9A3	-1.2515
OSBP	0.585666666666667
NBPF3	0.188416666666667
DOCK11	-0.375
SLC39A5	-1.76633333333333
PRR5	0.9898
C10orf63	0.32975
SMTNL2	-1.426
ADRA1A	0.4795
ASAH1	1.6445
DOM3Z	-0.1341
GIPR	1.16283333333333
AHI1	-0.121083333333333
NADSYN1	0.201
RGS14	0.2437
IL18BP	0.8686
RTN4RL1	2.95616666666667
ARMC6	-0.45925
PSMD5	-0.293
HK3	0.5923
OR4S1	1.42875
RSU1	0.3309
MAD2L1	-2.94144444444444
EIF4A3	-0.2255
DLEC1	0.347166666666667
E4F1	0.145
CHMP2B	0.3438
CAMSAP1	0.06525
RPS21	-1.19833333333333
ARID5A	1.44725
UBE2N	-0.0386
IGSF8	0.530333333333333
MAGEB6	-2.073
ACAD11	-1.2525
MGC4172	-0.913
LMO4	0.1215
KLKB1	-0.0225
HP	-0.7715
HDAC3	-0.20825
SCHIP1	-0.39025
CLCA1	0.473
OLFML2A	0.740375
C1orf112	-0.8635
KIF19	0.9818
HAPLN4	-0.704888888888889
CXCR7	-0.0921666666666667
GOT2	-0.6843
RAB38	-0.64375
DCX	0.11625
PPM1H	-0.4775
NFYC	0.651
KIN	0.029875
ZNF228	1.82525
PLSCR4	2.23133333333333
HIG2	-0.0315
FAM79B	5.903
C21orf86	-0.5237
KCNK10	1.116
ZNF738	-0.473
FSTL5	-1.48133333333333
OR6A2	0.608
OTOA	0.336333333333333
EXOC1	0.447875
AHRR	-2.712125
PDAP1	-1.90383333333333
C19orf6	-0.118
ZAN	0.6365
LY6G6E	0.26
EIF4E2	-0.49325
C20orf198	-0.1965
ZNF324	0.68275
CYP3A5	-3.903
ENTPD7	1.42166666666667
MBOAT5	-0.0235
GJB5	1.782
TTC13	-0.397
S100Z	-1.1165
KIAA0664	-0.417666666666667
PDGFRB	1.90933333333333
IL17D	-0.9175
OR56B4	-0.59
RDX	-1.518
SLC34A3	0.936
IL28B	0.5515
JUND	1.33175
CHRNB1	0.493625
CAMK2B	0.17125
FETUB	-1.5355
CXorf23	1.08875
MRTO4	-1.229125
TTC3	1.0514
NDUFB8	-0.337166666666667
EDG2	-1.2595
SEMA3G	0.89775
IL23A	-1.7595
GRHL1	1.6499
LOC441054	-1.4535
WDR65	0.687875
PSTK	0.34475
STOML3	-0.297
R3HDM2	-0.4908
C5	-1.826
SLC2A10	0.408833333333333
C3orf22	0.47275
PAQR3	-1.44292307692308
ANKRD26	-0.191583333333333
HCRTR1	0.1055
LOC399947	-1.168
PSD2	-0.4335
TIGD2	-0.291166666666667
SCRN1	-1.394
COQ10A	-0.5865
DDI2	0.1985
METTL7B	-0.847
UCN2	0.64875
FAM92A3	-2.08875
WDR16	0.384
ZNF511	-0.0205
ZMYM5	-0.609
POLR3G	-3.15225
ZNF586	-0.30975
C1orf49	0.0638333333333333
TANK	-0.0255
RCAN1	-0.8115
PELI3	0.976
LIMD2	-0.359333333333333
TMEM189	-1.383
NTN4	2.517875
LOC151300	0.3215
CLEC2A	-1.871
GPR135	-0.222
DPYSL4	-2.2521
JAK2	0.00300000000000001
TSHZ1	1.12866666666667
TM9SF4	-0.270875
ZNF264	0.963333333333333
SIRPG	1.254875
BICD1	0.113
HERC6	0.1
METTL5	-0.7175
CASP1	1.44075
PRRT1	-0.3695
PLA2G4C	1.38533333333333
ICA1L	-0.450071428571429
TPTE2	-0.116333333333333
OTUD7A	1.2235
AQP11	-0.0515
APOA2	-4.3142
KALRN	-0.9309
SECTM1	0.56125
IFNAR1	0.0865
TALDO1	0.005875
RAB11FIP4	1.27525
EIF5A	-2.001
FAM49A	1.02775
NEGR1	-0.476
YTHDC2	0.324875
EHD2	-0.16525
NCF1	2.327
SCRT2	1.591
HOXA5	0.221166666666667
NUP133	0.32775
FGF12	-1.332875
SLMO2	-0.55775
SNTA1	-0.06925
CACNG2	0.625625
GCM1	0.61675
ELF1	0.715833333333333
TLR5	3.17125
TCFL5	-1.24325
RBMY2FP	-0.4625
LOC100125556	0.210375
FAM129B	0.61825
MAP3K7IP1	0.019125
NCK2	-0.1925
OXA1L	-0.587
FMO9P	0.9685
ZSCAN12	0.2795
PSMD12	-0.748583333333333
HSCB	-0.6075
CLDN10	-2.14166666666667
MGC13053	-0.4195
HPCAL4	-0.920666666666667
ASZ1	-0.2085
MEX3D	1.13083333333333
NFAT5	-0.1419
CSPG4LYP1	-0.7545
FBXO3	0.8742
DVL1	-0.125833333333333
CMKLR1	0.987
TYMS	-2.378875
PEF1	1.2045
ZNF750	-0.217833333333333
MCM5	-0.469
MEGF11	-1.48175
KCNK7	-0.0925
PTP4A3	0.0905
C1QTNF2	-0.757666666666667
OR6S1	0.266
FAM122B	-1.053
ZNF551	-0.486375
HBQ1	-2.262
GEMIN6	-0.72725
ARSK	-0.3335
RBP7	3.10433333333333
CPNE9	0.177
DSC1	0.6675
LOC730112	-0.54875
MAP2K4	1.149375
HS3ST5	-2.22
EPB41L3	-1.2335
TEKT2	0.6065
CDKN2B	0.186583333333333
ZNF480	-0.41225
MAP3K6	1.2329
MAP6	2.18766666666667
HN1	0.1664
OR2L13	0.0958333333333333
SLC16A11	0.45475
FAM96A	-0.70925
APOL1	0.20975
C5orf32	0.50525
RTP1	-0.593666666666667
RNF175	0.547
ZBTB41	1.947625
AHCTF1	0.2822
SAE2	-0.1095
ITGA2	-0.18175
MME	-0.387666666666667
CCDC14	-0.59975
MAST4	0.944642857142857
KRT33B	-0.869
KCTD2	0.1435
WDR26	0.4075
MFI2	-0.804625
NR4A3	-0.340375
ARSA	1.6485
UNKL	0.071
SULT6B1	-0.207
CCNA2	-2.7955
SOX15	-0.6125
PPAPDC1B	0.243916666666667
C19orf44	0.8995
MCAT	0.941333333333334
ARID1B	0.592625
OR52N1	null
C12orf48	-1.90825
MAGI1	1.767
NIPA2	-0.5125
GBX2	-2.33625
RSHL3	0.499125
RAVER1	0.6815
C15orf17	-0.3165
SLC30A2	0.980625
ZNF518	-0.51625
PCYT1B	-1.49325
C10orf114	-1.7475
EIF3H	0.486333333333333
SLC25A39	-0.797
KIF1B	-0.138
AMOTL2	0.49
C6orf120	1.001375
PSRC1	-1.355
PLA2G10	1.217125
KIF5C	1.119125
MRPL37	-0.5135
C17orf62	0.335333333333333
C9orf135	-1.45516666666667
DUSP10	0.8412
CLCNKB	-0.1015
PSMA5	-0.499375
C8orf53	0.35875
AMPD3	0.8295
PIAS1	-0.012
ADCYAP1R1	0.074
GYLTL1B	0.71975
CDH20	-0.1745
FBXO7	-0.2645
TMEM134	0.482
FLJ14213	0.426666666666667
ZNF3	-0.243
LRRFIP1	0.555416666666667
CNOT2	0.72125
ABI3	2.1415
ALDH5A1	-0.812166666666667
HNT	2.1444
SERPINA4	-2.40225
TK2	0.25875
STMN1	-1.19877777777778
GUCA2A	0.116333333333333
GALNT10	1.07514285714286
DPP6	-1.04665
C9orf93	0.2515
PRELID2	-0.21725
STK39	0.839125
SFTPA1	-1.77125
CKS2	-2.45555555555556
RHO	0.52575
C20orf135	-0.62025
XKR3	-3.008
CR1	0.426
RPS6KA2	0.537428571428571
C20orf112	0.502
MRPL22	-0.18425
C4orf23	0.982666666666667
GADD45B	0.66275
KLHDC1	1.4475
C2orf48	-2.74
ZNF287	1.426
DAAM2	-1.7125
DPPA2	-3.601
TCTN3	0.1935
DNAJB11	-0.079875
FPR1	3.672
DEFB4	0.1135
PTCD2	-0.7798
SMOC2	4.71816666666667
CABP7	1.26775
SERPINB11	0.0433333333333333
MAGEF1	-0.43575
NDE1	0.160166666666667
ITGA10	0.0605
FSHB	0.0455
ANXA2	0.50425
HORMAD2	-0.423
HLCS	0.434
MCF2L	1.53525
FH	-0.329625
TBC1D24	0.903
KIAA1505	1.64025
LGALS2	-0.16625
CNBD1	1.4025
SYNPO2L	-0.9455
PTPN23	0.190214285714286
C1orf183	-0.152
MAGEA8	-2.982
DGCR8	-0.673625
GSR	-1.09225
PAQR7	0.19225
ZNF676	-0.7725
CACNA1C	0.0516
SP7	-0.5615
PDCD6	-0.10325
NRN1L	-1.0125
BRI3BP	-0.317916666666667
KIAA1183	0.682
ASB4	-0.10925
CCL23	0.799
OBSL1	-1.400625
SLC12A7	0.878
KIAA0240	1.772625
CD1B	-2.60566666666667
FCGR2A	0.915
MDC1	-0.86175
HTR1A	0.497166666666667
OCEL1	0.4215
ATP11B	-1.4554375
FBXO34	0.357166666666667
PCDH12	3.09866666666667
RPE	-0.94575
C17orf74	-0.125
CSDC2	0.858666666666667
PET112L	0.36625
TMBIM1	0.00062499999999999
P2RXL1	0.1795
TCHP	-0.36175
TRMT1	-1.17716666666667
F2RL2	1.143
LRRC32	2.92283333333333
IMPG2	0.5195
BGLAP	0.38375
LOC493869	-2.55741666666667
MRAS	1.080625
SLC35F5	0.47725
CBWD1	-0.3075
AXL	-1.830875
ATP2C2	0.853
TELO2	-0.47275
PNPLA3	-4.247
PCDHB14	0.49625
CD276	0.24025
KRT80	-1.78825
DUSP28	-0.379
CSNK1E	-0.0165833333333334
SRP14	0.647
KCNQ4	1.0345
KRT72	0.420166666666667
CCDC117	0.596125
C6orf89	0.281944444444444
TUBB2B	-1.57433333333333
RTN4IP1	-0.81425
CR1L	-3.04983333333333
CEND1	0.246625
C12orf41	-0.211333333333333
RNF31	0.44625
UBN1	0.4205
C17orf32	0.585
SLC5A7	0.228666666666667
GPR92	0.9385
ESAM	2.208
CTNNA1	0.520166666666667
HRBL	0.114
CBX4	-0.41575
TMEM182	0.17975
SH3TC2	-1.12383333333333
IL10	0.167333333333333
PXMP4	0.808
RNF167	0.2512
PAK7	2.35766666666667
ETV3	0.5025
ATPIF1	-0.246
LOC554207	-2.17016666666667
OR8H1	-0.11475
WDFY3	1.281125
DPM1	-1.29725
GPSM1	-0.3125
WDR92	-0.1544
LRP1	0.512
ANKH	-0.865625
THUMPD3	-1.24275
POLR1B	-0.75
OLFM4	6.2325
RAD9B	0.10225
TSPY2	-2.7355
PAX6	-1.72183333333333
SCG2	-2.90475
SLC17A6	0.05525
FMO3	2.526
PADI4	0.07475
TUBB4	-0.8715
NLK	0.07975
POU4F3	-0.2815
SDF4	-0.09225
ITGBL1	2.2495
NETO1	-1.6425
TAP2	-0.376125
ABBA-1	-0.11175
GNAI1	-1.28525
VPS4B	0.88
NOPE	-0.2409
GALNT6	2.28083333333333
SESN1	1.036375
GBE1	-1.67877777777778
CLASP1	0.048
RASGEF1B	0.921875
ACOT11	-0.260285714285714
AFAP1	0.489
OR2H2	0.42975
DPY19L2P1	-2.068
DZIP1	-1.90625
SEC22C	-0.188833333333333
GPR161	-0.2445
RNF146	0.1305
WDR74	-0.860875
GALP	0.5645
PURA	1.02525
DNPEP	0.469583333333333
RP11-78J21.1	-1.492
ERBB2	2.531375
FANCM	-0.55925
NEO1	1.66766666666667
DDX3Y	-4.8892
RPS3A	0.6745
MXRA7	-0.473071428571429
LGALS3	-0.1045
GLT8D1	0.288
CFL2	-2.10033333333333
UPB1	-0.289
NAP1L5	-0.522125
CLDN14	-0.31225
DHX38	-0.97725
BTBD1	-0.014
TARS2	0.357666666666667
ABCF1	-0.2056
FCF1	0.0433333333333333
LRRC49	1.27425
GUCY1B2	-1.3105
C1orf177	0.0685
SMARCA4	-0.695
LRP8	-3.83733333333333
TAGLN3	-0.957
MRPL14	-0.91875
TTRAP	-0.39975
ZDHHC20	0.31525
NFE2L3	-1.26475
KIAA1377	0.9765
PALMD	0.9302
TMEM43	-0.26625
TTL	-1.266375
STAT5B	-0.5845
SSB	-1.043375
OR10H5	-1.1115
SLC22A13	-0.30825
AKAP3	-0.77225
TIMM23	0.197333333333333
OAS2	0.882333333333333
KIAA0423	0.56275
TRIM11	0.713333333333333
GLIS3	1.26675
TMEM50B	0.365166666666667
ARHGEF4	-1.2545
DEGS1	-0.377
TBL1XR1	2.05813333333333
G6PD	-2.2935
SP140	0.9491
MUC17	0.459846153846154
NUDC	-0.3068
DNAJC5B	1.284
SCARA3	0.00433333333333333
CPA3	5.767
BCAT2	0.143125
MFN1	-0.3092
NRG3	0.2455
SNX11	0.40475
PLEKHH1	-1.04416666666667
GPR177	0.0985
HCFC2	0.24125
TCAP	-0.9805
MOCOS	-1.3185
C14orf93	0.2505
PRDM10	0.0941666666666667
SLC16A4	-0.611
SRGAP1	0.0811666666666667
VIP	0.522
DUSP27	0.392333333333333
LILRA1	0.503
MC2R	-1.183
MGC24103	-0.71925
MBTD1	-1.8455
FUT11	-0.807833333333333
USP33	0.4422
C15orf39	-1.70775
MAP3K12	-0.43775
PAAF1	-0.540833333333333
BARHL1	-0.413
FLJ16165	0.2565
PIWIL2	-2.95525
SYNE1	-0.0624166666666667
CMTM4	0.200125
TSPYL1	0.8414
GUF1	-1.09883333333333
TMEM157	1.031
WDR44	0.266
HIST1H3C	-0.29825
DKFZp666G057	0.096
RNPEP	0.72525
GAS2L2	1.56533333333333
ADH4	-4.2705
GRPR	3.6485
FBXL17	1.53025
ZBTB10	-0.231416666666667
Gcom1	0.488888888888889
HTRA1	1.5449
ZNF585A	0.185
SLC26A2	0.3055
OTOP3	0.3875
WISP1	2.39022222222222
ATP2B4	-0.363833333333333
FLJ10769	1.13275
CRAMP1L	0.50675
CHST12	-1.358
RAB22A	0.547833333333333
TARDBP	0.0708571428571429
STAU1	-0.29375
CRB3	2.44583333333333
MIG7	-1.66175
CHMP1A	-0.6195
ZNF160	-0.1985
B3GALT6	0.228125
BARX1	-1.71066666666667
C6orf167	-1.5045
NXNL1	0.38
DHX29	0.48325
HADHB	0.20425
PLXNB2	0.991
ILDR1	-1.022
SLC15A3	2.29025
GAS2	-3.14783333333333
C20orf69	0.158
NUMB	0.36575
TNIP1	-0.091875
MESP1	-0.787333333333333
PSKH1	-0.25975
NSFL1C	-0.253125
RHOG	-0.1465
HEY1	-2.37983333333333
KNG1	-1.936125
ITGAX	1.1925
LIN9	-0.512833333333333
CANT1	0.61925
XRN1	0.171214285714286
CCDC96	1.7453
HEATR6	-1.00666666666667
GNG7	1.11225
RUNX2	0.8478125
SOX1	0.4085
FCRL5	1.67733333333333
ZNF99	0.102875
FAM9A	-1.323
SNX22	0.0776666666666667
MBNL3	-2.55016666666667
ODC1	-2.1613
ADORA2B	-2.479
NR2F6	0.20925
ZFYVE16	0.0967777777777777
SYNJ2BP	0.448
POLE	-1.207
E2F2	-1.113125
THRA	0.220333333333333
PTGES2	-1.4
HIP1R	0.701833333333333
TMUB1	-0.603
ENO3	-2.1525
RSPH10B	-0.0425
CXorf39	1.215625
IRGC	0.11675
GPR109B	0.11675
FLJ13305	-0.7625
LCE3A	-1.1225
TNFRSF18	0.655833333333333
DET1	0.38775
TRPM3	-0.597833333333333
C16orf79	-1.4165
FECH	-0.624
RAP2A	-0.4395
CRIP1	2.40966666666667
AZIN1	0.008625
SLC7A7	3.08525
IL10RA	1.097
TMEM64	-3.5395
CDC42EP4	1.1157
C16orf58	-0.148
ARG2	-2.1055
POU5F1P4	-4.85625
FAM62B	-0.24325
DNAH8	-1.7477
ASH2L	-0.00450000000000001
TSLP	-2.33016666666667
CNTNAP5	-0.1062
TMEM16C	-0.6015
IFNA14	2.86
SLC1A3	-0.503875
CABYR	1.91725
BCL7B	-0.1635
NUDT13	-1.02
C13orf28	-0.00350000000000006
C1orf53	0.0875
ARL6IP4	0.3249
RPL35A	-0.238
EMR3	0.356
RAB40C	0.504416666666667
SLC41A1	-0.1705
LRCH1	0.57525
LY6G5B	-1.55
FAM124A	-0.3805
MGC10981	-4.12783333333333
CLIP3	-0.1124
MAP4K2	-0.599166666666667
CHIC1	0.74675
SULF1	2.97383333333333
C20orf30	0.112285714285714
PRDM5	-0.95775
ELOVL1	0.00775
C11orf48	-0.89925
SLC39A10	-0.86675
KCNV1	-0.344
ACP1	-0.722166666666667
ZMYM2	0.07
B3GNT6	-0.488833333333333
C9orf69	-0.102
C2orf15	1.38025
C20orf166	0.473
HSP90AA6P	-1.2045
EDG7	-1.353
NEURL	-0.859875
LPL	-0.0395
CLEC2D	-0.0909285714285713
GRRP1	2.16533333333333
CD8B	-3.1233
HIST1H3D	-1.31816666666667
SLC6A12	0.685
FAM27L	-0.237
CD84	0.6286
RASA1	-0.507
PHKG1	-0.5445
MAGEA11	-1.691
IMPA1	-1.773
NPM3	-1.51425
RARRES1	3.6625
SH3BP1	0.272
B3GNTL1	-0.1045
ARPC5L	-0.215833333333333
KLHL26	0.47325
SIM2	1.612625
GJC1	0.2885
C20orf194	0.28875
EXO1	-2.02075
SLC2A2	-2.99083333333333
LOC285074	-1.21275
LRG1	3.41575
KIRREL	0.1975
PIK3R1	1.42414285714286
C4orf34	1.1975
MAF	-1.98944444444444
ADCY4	3.5365
ZMIZ2	0.7539
SLC46A3	1.7005
STAMBP	-0.0968333333333333
CCDC16	0.71325
MS4A12	0.5825
TCF20	0.386
LRRC46	1.75575
C20orf152	0.058
MRPS6	-0.77
ABCB11	-0.045
KCNC2	3.03333333333333
CDH19	-2.62833333333333
C9orf123	-0.292
SSH3	1.42775
LDLRAD1	-1.1695
CCBE1	-0.155
ZNF135	1.5335
TAAR1	-0.0915
WFDC12	-0.658
CCDC42	-0.2735
FLJ12529	-0.35925
PER1	-0.534166666666667
TIMM50	-0.460833333333333
SMARCAD1	-0.317166666666667
FAM26C	0.1465
TP53TG3	-1.695
SH3RF1	2.5088
LMCD1	1.82425
GPR63	-0.41
FLJ21986	-2.652125
AIFM3	-0.19725
MICAL1	-0.260833333333333
BLZF1	0.972833333333333
IQCA	3.244
PCDHGC3	-1.0105
SAC	0.40775
BCL6B	2.0125
DDO	0.5235
MARCO	1.435
DCHS1	1.13333333333333
C1orf170	1.01916666666667
CD200R1	-0.0873333333333333
C22orf15	-0.3085
SEPT11	0.0111666666666667
ADNP	-0.0625
UST	-1.1029
C13orf34	-0.797666666666667
RFFL	0.792857142857143
APBA3	0.0095
C2orf60	-0.337125
CUTL1	-0.4757
PMS1	-0.27
ZNF689	0.1395
EIF3E	-0.994166666666667
IL9	-0.121
RPL31	0.03075
LY9	0.7195
ATP2B3	-0.2815
KDELR2	0.112375
TFCP2	0.753625
NLRP12	-0.212375
FLJ45422	0.3175
TLE4	-1.0375
ZNF570	-0.0805
FLJ43806	-0.1425
TLK2	-0.5625
CIR	0.90825
MARS2	-0.2485
COL24A1	1.4325
SDF2L1	-0.5295
HIBADH	-0.205833333333333
IGFBP3	-2.66742857142857
C12orf23	1.2455
PSPC1	-0.2635
C20orf43	0.02025
TRAV20	-0.071
ARHGAP24	0.681375
KIAA1975	-0.84825
C1QA	3.3457
DNTT	-4.91116666666667
C10orf6	-0.0845
C11orf41	-0.23825
HNRPF	0.5425
COL11A1	6.2035
UBAP2	-0.338166666666667
CDKN2AIPNL	-0.8225
C20orf174	3.557
SPRED2	0.80475
PLA2G12A	0.163166666666667
ICEBERG	-2.316
SCN10A	0.541
C11orf65	-0.232
GBP5	4.025
PITPNC1	-1.2945
POU3F3	1.6075
NCOA7	-1.111875
LIN7C	0.00269999999999999
LOC348840	-1.416
NKX2-2	1.04175
ANKRD13D	0.182125
LOC123688	0.3465
FUT2	2.257
TAAR8	0.5445
FZD4	0.32525
PNMA3	-0.591333333333333
OR4L1	0.473
WIT1	-2.6975
EXOC3L	0.57325
ATPBD4	0.1175
KRBA1	-0.39025
UBXD6	0.29325
HOXB7	-0.508642857142857
C7orf23	-0.0215
UNQ338	0.20075
STAB2	0.76075
CDC20B	0.1105
IRF9	1.7305
CENTG1	0.535583333333333
TNPO2	-1.47675
MCPH1	0.144125
BMS1P5	-0.4835
SLC26A7	-0.33725
HIST1H3J	1.2185
C9orf3	-0.1741
LBH	1.225625
MYO1D	0.412375
PTDSS2	0.05925
NFU1	0.31825
DEPDC4	-1.31075
WNT7B	0.8591
GLP2R	-0.3834
SETD4	-0.2958
DYNLT3	-0.6903
FKBP11	-1.0815
SESTD1	0.804666666666667
FLII	0.09025
RPS16	-0.3592
CHPF	-0.891
CSNK2A1	-0.2895
SUMO1P1	-0.05375
FKBP6	-0.4945
ZNF214	2.15266666666667
TWIST1	-0.487
DDX56	-0.746333333333333
TRAM1L1	2.3319
EPO	-3.07116666666667
MRPS18B	-0.22375
ZNF682	-0.0813333333333333
RPL14	-0.264666666666667
MAFF	-0.233
LOC51136	-0.70875
LY96	-0.24775
DDX20	0.1935
ABTB1	0.595
ARL5A	-0.1716
CCT6A	-1.26425
HEPACAM	-0.855166666666667
EHHADH	-0.788333333333333
RBAK	0.219333333333333
CGB1	1.25175
ITGB5	1.0997
YIPF3	-0.23625
FKBP2	0.171
NR1D1	-0.5357
TMEM110	0.0475
NEK2	-1.45633333333333
PRAMEF8	-3.3515
C20orf52	-1.01533333333333
PCDHGA3	-1.3485
VWA3B	0.64175
NDUFA5	-0.200875
THAP9	-0.42525
FLVCR2	-0.760333333333333
AP1S1	-1.15525
SMAD6	-0.9815
SAV1	0.634375
SAT1	0.544125
ZNF251	0.339125
ADAMTS7	0.451
RPP38	0.35175
C1orf211	-1.479
YPEL2	1.5898
RBMS1	-0.98
ZNF445	-0.431
NRXN2	0.337
PGBD4	-0.378625
UGT2B28	-2.32175
WBSCR16	-0.3594
NLRC3	0.322125
ASTL	0.13975
ST6GALNAC1	-2.89
ZADH2	0.262875
MLLT4	0.819
ARL6	-0.375666666666667
MEF2C	-0.60175
CBFA2T3	-0.2545
AFF3	1.051
COG7	0.195833333333333
MYB	1.14033333333333
PLXNA3	-0.406
XRCC2	-1.65983333333333
MMS19	-0.36175
ST8SIA5	-0.858625
CHPT1	0.413
KIAA1712	-0.533875
OR6X1	0.393
ACTR3	-0.591375
UGCG	1.45783333333333
OR4P4	1.1525
ZAP70	-2.95575
LPP	1.08075
ZNF485	-0.104
PTPRCAP	0.588
IL12RB1	0.48725
ATRX	0.1827
CHST8	2.3235
C14orf109	0.17025
ARV1	0.46225
NMB	-0.878714285714286
COX5A	-1.11783333333333
EIF6	-0.474
MPPED2	-0.263333333333333
SEMG1	-1.262
CHRDL1	0.119
TRAF3IP2	1.21925
WNK2	-0.34675
LILRA4	2.4385
LAMA2	4.3095
PXT1	0.5065
RLBP1	-3.743
CD300C	-0.2745
SLTM	0.05225
FLJ10404	0.19375
APOBEC3D	-2.211
RENBP	-0.431166666666667
ATXN7L1	0.191
NID1	-0.21625
TUBGCP3	-0.687
ITIH5	1.00605555555556
CCDC110	1.63425
C8A	-2.7825
MGC87042	0.10525
HOXC13	0.78375
TFDP2	-0.99425
HCP5	1.54
POLI	0.851
UCN	-0.687
ZNF764	0.00333333333333333
C8orf45	-0.61475
FHL3	-0.94
SPATA5L1	-0.51125
MMRN2	2.89066666666667
NDST1	1.17233333333333
COL20A1	-0.124333333333333
ZNF248	-0.123833333333333
PELP1	-0.1205
MBL2	-2.717
RNF41	0.144625
C5orf24	0.374
THOC5	-0.3395
SERINC3	0.164166666666667
RP11-151A6.2	0.5725
CDCP2	-0.1485
HIST1H2AA	-0.326
C11orf75	-0.2075
FKBP7	-0.6775
DDOST	-0.172
GPNMB	0.289333333333333
TTF2	-1.6505
KCNT1	0.0378333333333333
SLC39A14	-0.724625
NGRN	0.6351
GPR137B	2.10625
MECP2	0.340875
PSMA1	-0.6075
C16orf73	-5.0865
TMEM60	-0.127166666666667
CSN3	0.176
NOS1	0.251166666666667
RAB7L1	0.332666666666667
YBX2	0.843
KIAA1166	-0.03925
FUBP3	-0.3885
ABCG1	2.8835
ACACA	-0.149166666666667
ARL11	-0.411
ATOH1	1.0655
ODF1	0.076
CREB3L3	-1.73316666666667
TMEM127	1.11157142857143
DSCAML1	0.0775
PLN	1.77733333333333
LYPLA1	-0.382333333333333
PRDM9	-2.345
SASP	0.09075
PLUNC	0.218666666666667
INTU	0.808
HISPPD1	-0.1155
LNPEP	-0.409
YARS2	-0.753333333333333
APCDD1L	-0.906
ZCCHC4	-0.5916
FBXO22	-0.542166666666667
TTLL13	-0.7275
ZNF669	0.0158333333333333
PTGDR	2.193
DDX27	0.174
KIAA0409	-0.406
GJB6	0.01225
ASB8	1.206
PLP2	-0.4
MEPE	0.0194999999999999
OR10J5	-0.0825
KRT222P	3.395
COQ7	0.0766666666666667
C1orf101	1.4585
RERG	3.0243
CHMP5	0.2955
THAP11	-0.192875
ZNF43	-0.144333333333333
ZRANB3	-1.18133333333333
KRT13	2.242875
MRPL19	-0.32975
RBBP9	0.502625
SPATA17	1.795
BXDC5	-0.168666666666667
PAFAH1B1	-0.507083333333333
MAGEE1	0.5425
OSTF1	-0.45675
KIAA0323	0.22525
TXNDC13	-0.074
CNTN4	1.446875
LCE1B	0.2575
UNQ501	0.49575
ZNF154	0.35525
C3orf64	-0.155
SYT5	-0.1596
PON1	0.626833333333333
FLJ10357	-0.00462499999999998
ATP4A	-0.3795
GNPDA1	-0.136166666666667
MGAT1	0.771166666666667
C14orf121	-0.408
SLC35B2	-0.169
MIER3	0.589666666666667
CHEK1	-2.342875
ZNF8	0.1925
TXNDC1	-0.586
CKB	-0.5186
RTN3	0.689642857142857
FZD2	-0.816
PART1	-0.517875
PSMB6	-0.40775
PCDHB8	-0.793
PHC3	-0.1936
PPP1R8	-0.7655
NOVA2	1.2765
TNFRSF11B	-2.04175
GOLPH3	0.781666666666667
UBLCP1	-0.63575
SUHW3	-0.85775
TTLL1	1.526
OPN4	0.2485
OR13G1	-0.29
ZPBP2	0.6492
HSD17B11	-1.802375
C9orf50	0.279
DHDDS	-0.0777142857142857
CTSW	0.5797
NEFM	-1.41966666666667
MRPL28	-0.52975
SYN1	0.6625
PIGV	0.0728333333333333
ZIM2	-1.31475
APBB1	0.114833333333333
SND1	-0.36725
C1orf123	-0.209166666666667
CHD3	0.1575
BHLHB8	0.11625
RNASE2	-0.322666666666667
BCAP31	-0.023
SLC25A44	0.913833333333333
CHD6	0.245
PIB5PA	2.69169230769231
SELS	0.237375
LOC541471	-0.030375
FAT2	2.093
ZNF81	0.273
OR4C16	-0.1965
FLJ10081	0.614
LRRC4	0.47925
CS	-0.693166666666667
N4BP2	-0.774
IGFBP7	1.2845
ZNF318	0.502916666666667
NDNL2	0.674875
ZNF609	0.178375
SIRT4	0.7995
EXOSC10	0.05225
ECE2	-0.404333333333333
OVGP1	1.44875
GTPBP3	-0.57775
PACS2	0.4789
C19orf36	-0.77
ARL4C	-1.176125
ATG4B	-0.396125
UBQLNL	0.88625
RHOXF2B	-3.785
PLEKHG2	-1.351
GALR1	-0.8385
AQP4	-0.199833333333333
HDAC7A	0.423166666666667
DCUN1D3	0.351
OR8A1	0.555
CCRN4L	0.089
CBR4	0.702
KIFC1	-2.454
SLC7A14	-1.5995
LHX5	0.178
TRPC7	0.001
LPXN	-0.63375
SERPINA1	-2.1285
RPS13	-0.058
BPIL3	0.172
PRKAA1	-0.942
FADS2	0.5281
ENAH	1.0089375
PRO1768	-0.2495
APBA2BP	-0.74775
LIPH	2.24133333333333
C3orf33	-1.819
RCC2	-0.183142857142857
ALDH1A2	-3.2214
RNF103	2.06925
AHCY	-0.957875
ALG12	0.759
CCL17	1.803
ZNF543	1.384
ESRRG	2.8227
CNGA1	1.01675
RDH5	-0.707166666666667
OTX1	-0.35
PTGFR	-0.8255
CDR2	-0.3855
SELE	3.7525
NLGN2	-1.162
EXOSC9	-1.15675
ZNF566	-0.00133333333333334
KLRC2	-4.709
GPR12	0.5555
KIAA0196	-0.04175
