Hybridization REF	TCGA-AN-A0XO-01A-11R-A109-07
PSAT1	-5.33725
FLJ13195	-0.492333333333333
TBC1D1	-0.374333333333333
IFNG	0.5745
OTOS	0.421166666666667
ZNF773	0.581666666666667
EMD	-0.52725
RETN	-0.36625
CCL8	2.6045
APH1A	0.172875
COX18	-0.4935
GTF2IRD2	-0.11525
CCDC82	-1.63091666666667
PAFAH2	0.7866
NPEPL1	-1.0867
RP11-114G1.1	1.347
TP53INP1	1.329375
ZNF300	-1.532
FOXL2	-2.77625
LARP2	0.0660833333333333
LATS1	0.22675
HTR6	-0.0875
SPOCK2	-0.817333333333333
RNF144B	3.35766666666667
HTATIP2	-1.493375
MGC10334	0.38375
CENTA2	1.34566666666667
FGF2	-2.6795
FXYD7	0.33125
PHYHIPL	-2.05475
GPR34	2.259
DDX6	-0.0766666666666666
OR10W1	0.237
LHFPL1	-0.481
ZNF313	-0.440928571428571
VPS28	0.854
AP3M1	0.0611
AKR1CL2	-0.48
TRAF4	-0.633875
OR2B11	0.433
C19orf12	0.207666666666667
AKAP9	0.439
C1orf62	-0.1165
SLC20A1	-1.3641
FAM112A	0.0855
LDB2	0.408875
MRPS23	-0.50275
KLK5	3.10275
SPTB	-0.3446
EFEMP2	0.6635
EFNB2	0.53625
PCM1	0.151285714285714
NMNAT3	2.46775
TSG101	0.163166666666667
C8orf40	0.1675
NOB1	-1.377
ABHD3	0.2065
GTF3C4	0.0735
PIGN	0.990166666666667
GALNTL1	-0.499
AEBP1	2.668625
OR9Q1	0.733
ANKRD2	-0.083875
CCL28	0.03175
TRIM38	0.441333333333333
TMCC1	0.914
SMG5	0.20475
LRRC7	-0.9415
NCAPD2	-1.543
C6orf153	-0.50475
C1orf74	0.7975
OTUD6A	0.4315
DCP2	-0.225
TMEM24	0.2815
RPL18	0.00900000000000001
TMEM177	-0.1485
LRRC37A3	0.477
C1D	-0.660166666666667
LDHC	0.057
UBE4B	-0.202
NIT1	0.668
BTN3A3	0.29175
RASD1	2.005625
COMMD3	0.42325
SHFM1	-0.91125
BIRC8	0.38475
DUT	-1.27325
C12orf51	-0.321
LRRC59	-0.659333333333333
LY6H	2.18375
WDR22	0.712583333333333
EDEM1	-0.144357142857143
ADH1A	0.9055
PANX2	-0.0327
CYP11B1	0.60975
CDC73	0.7145
GPR172A	-0.2075
GSTM3	2.56353846153846
KCNA5	-0.252875
SERAC1	0.378333333333333
NFATC2	0.214
ANAPC5	-0.7705
C15orf24	-0.2525
NFATC2IP	-0.440166666666667
TNRC6C	0.293166666666667
MGC102966	0.83875
FGD5	1.04916666666667
MED9	0.73375
RAB13	0.347333333333333
C15orf49	0.5475
CRYGS	-0.1383
C12orf53	-0.4698
LOC283693	-1.188
COX6B2	0.10025
PHF14	-0.71425
FAM3A	-0.601125
RPL13	-0.3274
PRDX2	0.2659
FLJ34047	-2.19375
PRMT3	-0.7435
KCTD19	-1.6595
TRIM10	-0.622833333333333
MGC26597	-0.7635
GCNT4	0.36625
GPRASP1	0.38475
CDKN1C	-0.207833333333333
RHBDL2	1.4657
HSPH1	0.40825
AQP1	2.629125
COL17A1	2.5816
GFAP	0.32775
CDC16	-0.537
KIAA1614	-0.089
C6orf118	-0.0848333333333334
ZSWIM5	-1.543
FAM83F	2.86775
LYNX1	0.6994375
SYNPR	-0.62025
XG	2.39733333333333
PRSS16	0.499
KIF13B	0.696928571428572
PCDH9	-1.957
HIST1H2AH	0.379333333333333
RBM18	-0.09225
ZNF626	0.544375
HEXIM2	0.915166666666667
ITFG1	-0.4605
TUBG2	-1.119
SFRS7	-0.348
C9orf14	0.258
EXTL1	0.969
GBP3	1.51666666666667
WDR5	-1.18325
RARG	0.826333333333333
MYO7A	-0.84025
CECR6	-1.16025
C13orf3	-1.634
SFRS18	-1.14375
ACVR1B	0.4735
PSMD1	-0.5118
C7orf31	-0.821666666666667
ILVBL	-0.3745
IFNGR1	1.10225
RNF186	0.41
NOL9	-0.4675
MAGEL2	0.75075
SLC29A2	-0.29925
NHSL1	-1.20925
RBMX	0.205
PSORS1C2	0.4875
RAD51L3	-0.252083333333333
LCN6	0.653
ORAI2	-1.08325
BRUNOL6	-0.1848
OR4K5	-0.2515
CDC123	-0.91025
MSLN	-2.47116666666667
WWTR1	-0.505166666666667
ZNF700	-0.5115
COBL	-0.3895
PPP1R16B	-0.625
GAS7	-0.3776
MDN1	-0.904875
HAAO	-0.199
C9orf68	0.42525
TNFAIP2	1.617625
FOXN1	0.132
hCG_2033311	0.839333333333333
ATP6V0D2	1.5968
RPL41	1.477125
SLC38A1	1.134375
ARHGAP6	-1.06808333333333
ADAD2	-0.609
PHF20L1	0.26875
MCM3AP	-0.398833333333333
ST3GAL3	-0.0805
SNX1	0.540666666666667
ELF5	3.98625
PARP3	0.449125
RBM8A	-0.5326875
LINGO4	0.6145
ITGA9	0.105
ZFR	0.47175
ACSL6	0.184125
FLJ20699	-0.3804
DAOA	-0.2985
FABP4	2.0545
KCNB1	-1.73375
CANX	0.5523
SLC25A28	-0.274166666666667
ADIPOR2	0.801
ECHDC2	1.839
SMA4	1.0395
FRZB	3.2455
PABPC1	-0.106666666666667
DMRTB1	0.190375
APOBEC3G	-1.5945
CATSPER2	-0.64
CUEDC1	1.25933333333333
STARD9	-1.24525
CLDN8	2.5735
LOC23117	-1.71595454545455
E2F6	-0.100555555555556
TMEM126B	-1.0205
DPY19L4	0.48575
GIMAP5	1.8675
NDUFA9	-0.0951666666666667
FAM77C	2.1565
CTPS2	0.8935
LOC51035	0.34275
WDSOF1	-0.76825
EGLN3	1.42775
PITX3	0.693166666666667
OR52E8	0.5595
GRM4	0.15
KLK1	-2.243
GPM6B	-2.01125
RRAGD	-0.250833333333333
PAGE5	-3.1785
UCHL5	-1.40883333333333
ULK3	-0.8945
AIM2	-1.54266666666667
PNO1	-0.912166666666666
OR2F2	0.0645
GNAT2	-1.34
SIX1	2.309
ST13	0.0340833333333333
ZBTB44	-0.011125
TIMP2	0.47125
ZMAT4	-0.35725
GTF2IRD1	-0.225666666666667
ZNF19	0.512
ZNF714	-1.0665
RSC1A1	0.06375
C9orf80	-0.547
PSMA8	-0.0150000000000001
TMEM141	1.14625
COX4I1	-0.802428571428571
CTAGE1	0.190333333333333
DTWD1	-0.86425
HSD11B1	0.47375
KRT6B	4.933625
ARID4B	1.597125
LHFPL3	-0.45625
WWP2	-0.182833333333333
ZNF326	-1.11183333333333
RGPD1	-0.8435
CTSH	1.084
FASTKD1	-1.951875
PAF1	0.6842
TTC9C	0.18825
IFT57	0.0051
PRSS36	0.8775
IL20RB	-1.314
ZNF592	-0.275
DCTD	-0.5207
CFP	-0.34925
MFNG	-1.785375
JMJD2B	0.6105
ALDH3B1	-1.182125
THSD4	1.71166666666667
KCNJ5	1.83333333333333
LMNA	0.336833333333333
TBCD	-0.160625
ZNF250	0.716833333333333
CASQ2	0.897166666666667
PEG10	-2.07658333333333
PRAME	-5.277
NP	-0.08775
TRIM59	-0.350333333333333
ZNF12	0.023125
XTP3TPA	-0.54125
SIGLEC7	-0.9861
PANK4	-0.688
FAM70A	-1.85733333333333
SNED1	0.97625
HIP1	0.0119
RAET1E	0.656333333333333
AMAC1L2	-1.202
AHNAK2	1.05991666666667
TOE1	-0.4975
RECQL4	-1.6405
SPRYD3	0.8225
DPAGT1	-0.18375
MAGED2	1.7273
ANKRD55	-0.2115
TRPS1	5.01808333333333
DOK7	-0.5815
TFPI2	-3.42675
GTF2H3	-1.236
CYP4F11	0.5825
LHX2	-2.41616666666667
ATG16L1	0.943166666666667
ASB12	0.403
C1orf116	3.765625
NF2	-0.98045
POM121	-0.6864
PHYHD1	2.616
TXNDC17	-0.944166666666667
DKFZp779O175	0.02925
NUP62	-0.350142857142857
MYO18B	-1.603
PRAMEF1	0.1935
TCBA1	0.42825
TMEM168	0.492
FJX1	-0.52
CLCF1	0.32725
SEPN1	0.25725
IGSF2	0.3375
NUDCD1	-0.520833333333333
TFF3	3.24633333333333
NDFIP1	1.35171428571429
CHCHD4	-0.5965
TNR	0.29
CUTA	0.336833333333333
USP44	-3.99775
DPP10	-0.375
IWS1	-0.271333333333333
PCGF1	-0.0175
SULT1C4	-0.115
NTF5	1.973
PTPN13	0.80875
SSTR5	2.2
SFRP1	-1.95625
IDH3B	-0.44125
SUOX	0.933
TMCO5	0.26025
GOLT1B	-0.49575
MIB1	0.434285714285714
PCDHGB1	1.2345
SUSD1	-0.86125
ICAM5	-2.39166666666667
PAPOLB	0.1355
URM1	-0.3953
TMEM106B	0.3075
LRIG2	-0.09775
SLC27A5	-0.80575
CLIC6	5.7479
ZNF420	0.372166666666667
SCN9A	-0.6328
KIAA1909	0.11425
ELMOD1	-1.13625
PRKAG1	0.03125
FAM64A	-2.53544444444444
EEF1G	0.08405
SMAD5	0.85975
INCENP	-1.8885
WASF2	-1.213
GARS	-1.1173
CDK10	-0.7296
HLX	0.2285
MDM4	0.223125
ZNRF1	-0.939071428571428
HHATL	-1.36283333333333
FAM21C	0.0791
HIST2H3C	0.24525
PFDN2	0.1505
ZNF200	-0.00275
NDN	-0.4255
HBA2	-2.81533333333333
FBLN5	1.262
PUM1	0.374214285714286
TNNT1	-1.1015
C19orf59	-0.7325
HNRPH2	0.685333333333333
RAB7A	0.46
PMS2	-0.37325
BIRC3	-1.93116666666667
NRSN2	0.55775
OR52K2	0.5905
SPOCK1	1.08585714285714
H2AFY	0.7445
RXRB	-0.3135
ZNF638	-0.0213333333333333
ANKRD45	0.0765
ACTN4	0.802666666666667
FXC1	0.99425
EIF2B5	0.952
VPS33A	-0.4795
PINK1	0.058
FAM106A	0.3325
SKIP	0.33775
GAPDHS	0.53225
MUM1L1	2.6095
PSTPIP1	0.3345
CNTNAP1	-0.8696
CYP26A1	1.045
APOL2	0.0509
TACC2	0.491
COX7A2L	0.197071428571429
HSD17B1	1.6081875
ARRB2	-1.0615
SLC7A6	-0.7388
HSD17B10	-0.1355
RBJ	-0.00525
NUP155	-0.85275
MRPL10	-0.0623333333333333
CYCS	-2.07983333333333
CCDC46	-0.425166666666667
TECTA	0.9395
GNAL	-0.73775
LPO	-0.1305
PEBP4	2.8185
DDX11	-2.22775
C18orf12	0.57
TAF9B	0.309916666666667
IMP4	0.27575
RPA4	-0.994833333333333
NDUFS1	-0.81375
UPK1A	0.752166666666667
ARRDC2	0.0526666666666667
C18orf20	-0.032
AES	-0.0138571428571429
CD2BP2	0.296666666666667
C16orf54	0.0855
UGT2B17	-0.5
FGFR1	-0.0151818181818182
CEACAM6	0.7715
CHRM5	0.1975
CERK	-1.10525
AP3S2	0.640785714285714
ANKS4B	-1.5785
CLCNKA	0.281333333333333
ZNF208	-0.122666666666667
HLA-DRB5	3.7215
CARKL	-1.15625
GOT1	-0.373666666666667
CASP6	0.910875
HOXA1	-0.8985
RCL1	-0.515
ZNF181	0.548333333333333
RAB40B	0.852
MRPL38	-0.05525
LRRN2	2.8725
C3orf25	1.0665
OR5D14	0.431
OR10AG1	-0.4695
BET1L	0.8438
FRY	3.0015
AK3L1	0.07425
CSF3R	0.8265
POLR3K	-0.526166666666667
ATG2B	0.462166666666667
EPS8	0.576
DARS	-0.50525
C10orf56	0.362666666666667
DAD1	0.139833333333333
RIOK1	-0.87
HERC2	-0.87525
HSD11B2	0.982833333333333
FAM96B	-0.86225
MGC13057	-1.852625
BSN	0.36125
CAND1	0.309333333333333
HCST	1.2065
ACTR10	0.315833333333333
OR8D4	0.3895
NASP	-1.9122
COL9A2	1.54966666666667
LYZL1	0.154
GPC5	-2.2755
TBL3	0.108833333333333
CENTD2	0.1143
OR5AP2	0.515
TLR1	1.439
LMO6	-0.2815
ZIC2	-2.679375
CPNE5	0.18625
ZMYND15	0.9745
FLJ22374	-0.52575
CCDC106	0.3675
PARP16	-0.032
PDIA3	-0.0675
C14orf126	-0.13275
CECR2	-0.6225
SFRS1	-0.784142857142857
FIGLA	0.0565
DCP1A	0.0765
MGC45800	-1.6281
TEKT1	0.355166666666667
C10orf67	-0.286
CLN5	1.427875
NTN2L	0.3935
GLE1L	-0.433
CES2	-0.4857
GNAS	0.352611111111111
DDX53	-0.236
TSPAN13	2.75975
MRPL52	-0.4296
SPIRE2	-0.598625
TAS2R39	0.41975
SCUBE3	0.46375
UCRC	-0.3084
CDKL3	0.36525
KIAA1715	0.0265
ZNF345	-0.04625
RTF1	-0.572875
DHRS7	0.56925
RIPK4	-0.4945
EXOSC2	-1.41416666666667
MS4A2	1.638
FGF17	0.12725
WDR59	-0.779125
EVI2A	-2.01675
IL17RC	1.4305
HS3ST1	1.86725
ITGB1BP2	-0.9495
RBPJ	-1.44433333333333
GIMAP1	2.07
INE1	-1.3595
ALDH18A1	-0.04475
TPI1	-0.966875
GATA6	0.774
CABP1	-0.445
ZNF484	0.77075
DAPK3	0.669
GJB1	-1.35991666666667
PIN1	-0.49625
SLC6A15	-3.24791666666667
CNO	-0.89575
RIN2	2.26075
FRRS1	-0.5585
CYorf15B	-3.779125
DMRT3	0.62
ATAD1	-0.475625
OTUD4	-0.324166666666667
ATOH8	-2.29325
ZSCAN16	1.2025
ASCC1	-0.14325
OTUD3	-0.056125
MGC33212	-0.745166666666667
YME1L1	-0.0745
RP11-218C14.6	0.17
PCBP4	0.295
TNFRSF10A	-0.30975
CDH10	-2.60833333333333
KL	0.9845
SCP2	0.525083333333333
C9orf119	0.573125
SON	-0.0848333333333333
MAFK	-0.0955
SBNO2	0.7235
SLC6A6	-0.05125
SC4MOL	-0.450875
FAM35B	0.429625
PPP1R9A	0.698
PDZRN3	0.674625
CXorf20	0.8445
C6orf126	1.65475
AVEN	0.0295
FLJ21075	-2.3735
C14orf132	0.150125
PCK2	-0.697
GUCY2C	0.138
BARX2	-0.1785
PEX11G	1.7115
DAO	-0.4165
C10orf49	0.2485
EDNRA	3.082
PPP2R5A	0.6287
DDX39	-1.70683333333333
SERF1A	-0.33525
ASCIZ	0.0391
FNDC8	0.14975
PTMS	0.083
PHF7	1.356
PIP4K2B	0.1841875
HHLA2	0.01175
BDH2	0.5619
APOBEC2	-0.886
PENK	1.5185
SMAD9	-1.71625
MT3	0.406
RGL1	-0.128625
ATG10	-0.70675
DLGAP4	0.333
APPBP2	-0.628142857142857
BACE2	0.716714285714286
LOC339344	0.618166666666667
ZNF395	-0.5861875
HIST1H2BL	0.154
ZNF467	1.069125
SLC25A21	-0.61725
PALM2	-0.126333333333333
NSUN5C	-1.0825
IL5	0.0973
CLSTN2	2.6235
ANXA8L2	2.34975
PTGES	1.03575
GDAP1L1	-1.33866666666667
OPRK1	-0.859833333333333
WDR20	1.03783333333333
C12orf4	0.26875
NUP88	-1.601625
XRCC6BP1	-1.59633333333333
FCGBP	2.54485714285714
LEMD2	-0.024
NOMO1	-1.256
C10orf79	1.341875
ZNF79	0.8169
OCRL	0.1144
HSPA8	0.117458333333333
DIDO1	-0.518458333333333
PLA2R1	1.34475
COG3	0.22
NGDN	-0.72725
CBFA2T2	0.128625
PNOC	-0.9855
PRRG1	-0.135333333333333
AGGF1	0.241357142857143
DPF2	0.9295
YIPF7	0.5495
TRPV5	0.21625
ZNF322B	1.28875
MED12	-0.131833333333333
CARS	-0.571833333333333
ABCC11	4.5805
C9orf25	0.183
MYH1	-0.448
FRYL	0.733916666666667
AGTRAP	0.32225
MMP27	0.062
ZNF432	-0.300875
OR8D1	-0.039
OR13D1	0.116
VWA1	2.6295
STON1	0.646
IL5RA	-0.51475
PERP	0.9307
C10orf107	-0.6135
TNFSF12	1.9975
FN1	1.20666666666667
MTR	-0.778666666666667
PHLPPL	-0.2005
ZNF425	1.2515
DHFR	-1.89477777777778
PPP1R12A	-0.428125
RSPO2	-1.93075
ZNF7	0.5185
ZNF583	0.482
TPMT	-1.233
GPR132	0.289625
OR2T12	-0.17
SERTAD2	-0.1329
ATP1A1	-0.4317
FRMPD3	1.23425
ZNF672	0.3785
PLXNB3	0.816875
EML5	-0.3035
FAIM3	0.323
UBQLN2	0.2
SORCS2	2.1325
PRIM2	-1.7545
ACVR2A	1.01783333333333
YWHAZ	0.2595
PGM2L1	1.224625
GNAO1	0.006
RPL10	0.5537
RPS6KA6	1.233
PFKL	-0.903666666666667
SH3D19	0.782375
AURKB	-2.85766666666667
ZC3H6	0.606375
DISC1	-0.361833333333333
FLJ39660	-3.05133333333333
TMEM25	2.755875
OSBPL10	1.0355
CLTCL1	-1.536
ALG6	-0.41825
CATSPER4	1.044
LRTM1	-0.4975
RRAD	0.762333333333333
TIPIN	-1.925
CARD14	1.860625
RBM9	-0.439333333333333
RASSF4	-0.83125
SLC25A18	-0.56
C6orf58	-0.673833333333334
IGHD	0.4405
PLA2G6	-0.518
TPT1	0.31825
SEC63	0.5114
CCDC113	0.7969
TDRD10	0.0775
KIAA1666	-1.763375
TOR1AIP1	0.688
SYTL4	0.528666666666667
SPRR2F	-0.889
CEBPD	1.713
SNTG2	-1.7445
C20orf77	-0.424666666666667
TAS2R49	-1.1125
C6orf173	-2.16066666666667
SVEP1	0.2966
PXN	-0.949928571428572
VIL2	1.15083333333333
C5orf21	0.95975
DIXDC1	0.640125
GANAB	-0.869333333333333
PDSS1	-1.5565
NGFR	0.65
ATP8B4	1.30975
BMP8A	0.6155
CCDC132	-0.0694166666666667
GNRH1	-1.62825
OR10T2	0.282
PDGFD	3.40833333333333
OR6W1P	0.2925
HARS	0.214833333333333
KRT77	0.141
AQP8	-0.1765
ITGB1	0.4143
ZNF254	0.0751
PAX1	0.062
PSMC4	-0.3038
ANKRD22	3.53075
PSMD8	0.059
HTR1E	-0.856333333333333
SOX10	-2.0462
OR5B2	0.502
RABGEF1	-0.564857142857143
MAP1LC3B	-0.713
CYB5R4	0.58625
AGXT2L1	-0.3385
FLJ41603	2.2795
TRAPPC2	0.5295
FNTB	0.5157
FLJ14107	-1.27716666666667
AURKAIP1	0.08625
DSE	1.44725
NFKBIZ	-1.41883333333333
OSBPL3	-2.43583333333333
LOC130576	1.02325
SLC39A9	1.17533333333333
LOC137886	0.831916666666667
RHCE	-2.5825
ATG7	0.720666666666667
FAM82A	0.564
FBN3	-0.1425
MCFD2	-1.36883333333333
CASP14	0.332
EPS15	0.683916666666667
SFRS2B	0.455833333333333
C19orf47	-0.1315
PLAC9	1.117
GPR23	0.191
BTNL3	-0.0335
RGS8	-0.2135
GNS	1.135625
ENO2	-1.3435
CBX1	-0.2444
PEX26	-0.045
LRP5	-0.69
ADAMTSL4	-1.761
ARR3	-0.021
MAP1A	-0.51775
CD2	1.2005
NAV2	-1.0498125
TMEM69	-0.12775
ATXN7	-0.752166666666667
CHN2	0.591
ZNF781	-0.714833333333333
HAS2	-3.59716666666667
KIAA0241	-0.0105
BIC	-0.17225
MOBKL2A	0.2065
CYP2C9	1.2585
CNOT7	0.304
SFRS10	-0.6435
CST11	0.42975
FLJ37543	0.2855
NKAP	-0.724
RUNX1T1	2.59075
EAF1	0.5575
IL4I1	1.7635
LRRC61	-0.441166666666667
PSIP1	-1.43216666666667
SPRR4	-0.24
ZFP90	-0.0155
AP2B1	-0.0726153846153846
SLC30A7	0.50775
C7orf28A	-0.5625
S100B	-2.4455
BMP2	-2.999375
ESR1	4.22175
ZFPL1	0.14675
ARHGAP12	0.331
LRRC19	-0.219666666666667
ZNF767	-0.853166666666667
NACA	0.3354
OLIG1	-1.276
PRF1	-0.1615
LST1	2.12283333333333
SPATA9	-0.8235
CNFN	1.23
CDK4	-0.5817
TCF15	-1.463
PARC	0.08375
PPM2C	0.6755
LOC283345	-1.109
FAM107B	0.4305
DMXL1	0.112625
RBM3	0.238375
HTR5A	-1.45116666666667
SCFD1	-0.870833333333333
EPHB3	3.426625
ROPN1L	1.671
RAMP3	1.46225
TSPYL5	2.33536363636364
GAP43	-2.418
PAPD4	0.227
PDE3A	-1.834
TNFRSF10C	1.55525
JMJD5	-0.0223333333333333
RASGEF1A	1.1791
C16orf65	-0.906333333333333
HIPK3	0.457166666666667
XYLT2	0.3885
XPOT	-1.19816666666667
GAL3ST1	-1.16025
DHCR7	-0.7285
AMIGO3	0.546
FGFR4	-2.14766666666667
CRAT	0.17125
PPP1R14D	0.975
TRIM14	0.0908
TMPRSS11D	-0.2295
SLC7A11	-1.99235714285714
OR10H2	0.37875
PPM1E	-1.7019
DOCK4	-0.2195
FAM127A	-0.363375
ENOPH1	0.01225
SLC5A3	0.4753
ZNF530	0.0529999999999999
NTS	-6.26225
FRMD4A	-0.129375
BCL11B	-3.88483333333333
PRM1	-0.112
UQCC	-1.8692
S100A16	1.162
PLS3	-0.17775
WWOX	0.462071428571429
CCDC23	-0.022
GTSE1	-2.46066666666667
GP2	3.2555
FLJ32549	-0.230375
CHIT1	2.40175
KLF9	0.11175
RPS24	0.5619
MIA	-0.00925
FIGN	-1.19975
PYROXD1	-0.0805
PCSK2	-0.355125
MRPL9	-0.457
RPL24	0.536
C12orf32	-0.488375
HIST1H2BE	0.13925
RGS18	-0.23425
LFNG	1.585625
RAB4B	-0.3318
FBXO25	0.11
TSPAN31	1.1635
ARL8A	1.25364285714286
C10orf83	0.198
OR51B6	0.421
CNKSR2	0.1415
C1orf156	0.473
IBSP	0.8705
GFRA2	0.016
ALKBH7	0.7001
NEK10	3.33625
VN1R3	0.0861666666666667
LOC91948	-0.6645
CPZ	-0.3295
IHPK3	-0.1545
COL8A1	1.504
RBPJL	0.179
OR10A4	-0.09575
CASP8AP2	-0.652375
MMP12	2.87216666666667
OR8B12	-0.108
CDCA5	-2.53983333333333
LIX1L	-0.99675
PEX11B	1.295
GABRA1	0.483333333333333
HABP2	1.462
REEP1	1.6525
FBXO15	2.0135
CD68	-0.473
WFDC9	0.3145
GHDC	0.8085
SMARCA1	-1.6215
SPAST	0.173
PLXND1	-0.7285
MLCK	-0.6775
INTS5	0.306833333333333
BSG	-0.184285714285714
PARP8	-0.0221666666666667
TEAD4	-0.688166666666667
ZNF498	-0.68925
TMEM89	-0.266333333333333
DTX4	0.217125
TNRC6B	0.3280625
ARMC2	-0.213125
FGFBP1	-2.94766666666667
TIMM8A	-0.985833333333333
AJAP1	-2.0782
ZNF608	1.2525
SLC25A42	-0.490875
SYP	-0.165166666666667
MMP11	3.19
USP40	-0.2789
C3orf62	0.3765
MYO1E	-0.5407
LRFN4	-0.8615
XCL1	-0.266666666666667
GPR155	0.5675
VPS29	-1.03375
CARHSP1	-2.06825
ARHGAP20	0.325166666666667
GREM2	-0.167785714285714
CCDC102B	2.10125
ZNF577	0.199666666666667
HDDC2	-1.52325
SHC2	1.8065
NCOA5	0.908666666666667
INPPL1	-1.358
CHGB	-2.3854
IHH	-0.0175
DDEF2	-1.04716666666667
DIAPH3	-2.45866666666667
BUB3	-0.316083333333333
GGH	-2.37544444444444
VPS35	0.513
CNN2	1.01491666666667
ASNA1	-0.0615
WDTC1	0.72425
AMAC1	0.2905
HAS3	-0.0618333333333333
SLC1A6	0.003
ZNF563	-0.3255
C1S	3.19925
TCF7L1	0.267
OR10Z1	0.477
ME2	-0.827
C6orf151	-1.067
KPNA4	0.3755
GLO1	-0.205625
WDR61	-0.541666666666667
CD302	1.39075
SIRT7	-0.372833333333333
C11orf59	0.27925
PKIG	-0.2395
PPIL3	-0.90275
CCDC74B	0.568125
ZNF528	1.084
EFNA5	-0.135
FCGRT	1.31925
NOL4	1.2487
CCS	0.4265
LOC374491	-0.9305
MFSD7	3.226
ZNF555	0.43475
LIMS3	-0.666
TSSC4	0.612166666666667
COL11A2	-1.1915
C1orf119	0.865333333333333
BPNT1	-0.163875
CHRNA6	0.291
C1orf173	0.3904
PLD2	0.5875
ORC1L	-3.39325
SASH1	1.157875
CDC14B	-1.0705
RLBP1L1	0.57275
LDLRAP1	0.4186
NAT8B	-0.196333333333333
HHEX	-3.7985
LGALS7	3.31825
PLCH1	0.2635
OR1M1	0.331
PRAMEF16	-0.64325
HECTD1	-0.538
C14orf39	-0.138
TLN2	0.0564
HDAC4	-1.16714285714286
SYCP2L	-3.477
GLRA1	-0.0865
RPS6	0.56225
hCG_1757335	-0.322
KLHL1	6.1165
CTNNBIP1	1.06516666666667
SCAND2	-0.4784
HMGN2	-0.3339
YAF2	-0.16425
BRPF1	-0.07675
LIAS	-0.2975
CTA-246H3.1	-3.535
SAG	1.605
C20orf10	0.25525
HNRNPA2B1	-1.40816666666667
GADD45A	-1.95216666666667
MSH4	0.252
TMEM70	-0.07075
HIST1H2AM	-0.199625
C19orf26	0.192166666666667
C1orf50	0.52625
GNG3	-0.1845
FTO	0.584
CALCB	-1.3945
PPP3R1	0.267
C15orf42	-2.951875
CCNJ	-1.08
GNAZ	-0.104
PSD	-0.034
FAM57A	-1.17925
STIM2	-0.0601666666666667
DHX8	0.48725
MOGAT3	-0.36
UBE3B	0.406833333333333
PLAT	1.884
C6orf206	0.9295
COPE	-0.443
EIF3A	0.422625
C1QL2	-0.06575
IQCE	0.325833333333333
KIAA0182	-0.503916666666667
SLC22A7	-0.1979
PPFIA2	0.549
ADAMTS15	0.0135
ODZ1	-1.2935
THBS4	2.9555
ARHGAP1	0.924875
B4GALNT3	0.0153333333333333
FCHO1	-2.7395
LOC440456	0.10475
HOXD10	0.897666666666667
CXCR3	0.4035
CHI3L2	0.06825
SRPX2	2.298
ZNF132	0.513666666666667
UBAC2	-0.282166666666667
RPL32P3	-0.112
CBWD6	0.1145
ST6GALNAC4	-1.2455
KIAA0391	-0.0535
LOC388969	-0.08975
KRTAP5-8	0.655
ZNF786	0.304
LYVE1	0.6665
GPR144	-0.02
APOH	-5.239875
TSC22D2	-0.0178333333333333
PLCD1	0.00225
FLG2	-0.2845
M-RIP	-0.1809
NDUFV1	-0.845
POLDIP2	-0.0256666666666667
RAB3GAP2	0.454666666666667
RPSAP15	-0.2985
CLEC7A	0.283714285714286
HSPA14	-1.25975
TAAR5	0.29275
FAM132A	0.76375
C2orf43	-1.37825
OR10V1	0.2325
SELPLG	-1.07125
C1QTNF6	0.602
OPCML	1.3659
DTYMK	-1.1165
ALDH16A1	-0.588875
F13B	-1.5855
MGC16169	1.2945
KIRREL2	-1.8235
C14orf32	-0.282083333333333
SLAIN2	0.8369
HSD3B2	0.2105
AMMECR1L	-0.00160000000000001
LRRC37B	-0.1515
HMG20A	-0.692833333333333
C22orf27	0.2674
FBXL22	1.0875
AP1B1	-0.609666666666667
TNKS1BP1	1.058
CD74	3.056
HSPA12B	1.88383333333333
PLSCR1	-0.492166666666667
SLC35E1	-0.619
FEZ1	-0.997
APOD	2.270375
C16orf44	-0.2405
C1orf166	0.4125
KCTD11	-0.0945
NELF	-1.24625
SRP54	-0.231
MGC35361	-0.1925
GPR35	-1.9165
NRGN	-1.0835
SIGLEC12	-0.0925000000000001
SCN1B	0.151
IFNW1	1.1615
STAR	-4.854
HLA-DQA2	2.33833333333333
RNASEH2B	-2.0875
TAAR2	0.263
VAMP5	0.225
TUBA1C	-1.27657142857143
PIK3R2	-0.242125
ARD1A	-0.339333333333333
EBF2	0.8615
CAMSAP1L1	0.95675
CYP3A43	0.375
AKR1B1	-2.57975
KIAA1729	-0.005
KAL1	1.6852
CYBB	-0.7485
UXS1	-0.59275
LOC338579	-0.082
C11orf45	0.4615
SHB	0.92075
IKZF4	0.128
NDUFA1	-0.35775
HSPE1	-1.0245
C1orf215	-0.3415
GPR113	-0.271333333333333
ZNF573	0.13425
TBX18	0.4915
GGTA1	3.29925
PCDHGA8	0.0715
RPS6KL1	0.282625
DPP9	-0.640875
SLC43A2	0.732875
COPS3	-0.76275
PMPCB	-0.430833333333333
HYLS1	-0.304
LSM8	-1.52683333333333
PDE6B	1.527375
C10orf118	1.2006
OR1C1	0.7015
ZNF415	1.7715
OR2F1	0.00299999999999999
ZDHHC13	0.413125
FZD8	0.4088
TCEA1	0.1018
SUSD4	2.074375
C22orf24	-0.011
