Hybridization REF	TCGA-BH-A0AV-01A-31R-A115-07
ANKRD2	0.196375
CCL28	0.34825
TRIM38	0.124833333333333
TMCC1	0.847833333333333
SMG5	0.21275
LRRC7	-0.1615
NCAPD2	0.540833333333333
C6orf153	0.28725
C1orf74	0.45875
OTUD6A	0.2235
DCP2	-0.5205
TMEM24	-0.81875
RPL18	0.119333333333333
TMEM177	-0.5665
LRRC37A3	0.5035
C1D	-0.214666666666667
LDHC	-2.105
UBE4B	-0.119833333333333
NIT1	-0.236375
BTN3A3	0.8855
RASD1	1.148625
COMMD3	-0.217
SHFM1	-0.3045
BIRC8	1.66925
DUT	-0.8695
C12orf51	0.001
LRRC59	-0.415833333333333
LY6H	2.24225
WDR22	0.05425
EDEM1	0.402214285714286
ADH1A	3.0845
PANX2	0.7981
CYP11B1	0.62925
CDC73	0.55475
GPR172A	0.54375
GSTM3	-0.620923076923077
KCNA5	0.816125
SERAC1	2.0585
NFATC2	-0.3835
ANAPC5	-0.8723
C15orf24	-0.45925
NFATC2IP	-0.0915833333333333
TNRC6C	0.383
MGC102966	2.916875
FGD5	1.41616666666667
MED9	-0.28925
RAB13	0.994166666666667
C15orf49	0.3885
CRYGS	-2.1879
C12orf53	-0.00129999999999999
LOC283693	-0.3745
COX6B2	0.771875
PHF14	0.55425
FAM3A	0.061375
RPL13	0.5475
PRDX2	-0.9231
FLJ34047	-1.9615
PRMT3	-1.273
KCTD19	-2.5195
TRIM10	-0.724666666666667
MGC26597	0.657333333333333
GCNT4	1.4315
GPRASP1	0.2925
CDKN1C	0.594833333333333
RHBDL2	2.4089
HSPH1	-0.46175
AQP1	2.789625
COL17A1	-0.1075
GFAP	0.525625
CDC16	-0.311
KIAA1614	0.7865
C6orf118	-0.597166666666667
ZSWIM5	-2.67
FAM83F	2.31675
LYNX1	0.688125
SYNPR	-0.938
XG	4.351
PRSS16	3.15425
KIF13B	0.326571428571429
PCDH9	-0.951125
HIST1H2AH	0.797166666666667
RBM18	-0.31525
ZNF626	0.172125
HEXIM2	-1.02916666666667
ITFG1	-0.4125
TUBG2	-1.0975
SFRS7	-0.774333333333333
C9orf14	0.218
EXTL1	0.0395
GBP3	0.945666666666667
WDR5	-0.24275
RARG	0.638666666666667
MYO7A	0.0625
CECR6	0.028
C13orf3	-1.46475
SFRS18	-0.72
ACVR1B	0.397833333333333
PSMD1	-0.6193
C7orf31	0.296666666666667
ILVBL	-0.4405
IFNGR1	1.9005
RNF186	-0.474
NOL9	-0.8845
MAGEL2	1.1165
SLC29A2	-0.1415
NHSL1	-0.0735
RBMX	-0.3695
PSORS1C2	0.6245
RAD51L3	0.160416666666667
LCN6	1.32025
ORAI2	-0.616125
BRUNOL6	0.1349
OR4K5	0.1985
CDC123	-0.17375
MSLN	2.91966666666667
WWTR1	2.54633333333333
ZNF700	-1.0185
COBL	1.123
PPP1R16B	0.04475
GAS7	0.7141
MDN1	-0.280375
HAAO	0.6965
C9orf68	0.05275
TNFAIP2	0.4015
FOXN1	-0.0325
hCG_2033311	0.176166666666667
ATP6V0D2	3.1177
RPL41	-0.42975
SLC38A1	-1.152875
ARHGAP6	-1.24683333333333
ADAD2	-0.67875
PHF20L1	0.2944375
MCM3AP	-0.408333333333333
ST3GAL3	-0.1885
SNX1	-0.291
ELF5	5.08075
PARP3	-0.0895
RBM8A	0.4188125
LINGO4	0.014
ITGA9	2.70133333333333
ZFR	1.0245
ACSL6	1.34975
FLJ20699	-0.6118
DAOA	0.297
FABP4	5.32125
KCNB1	0.30375
CANX	-0.2251
SLC25A28	0.301166666666667
ADIPOR2	0.655125
ECHDC2	1.424875
SMA4	-2.9715
FRZB	1.320875
PABPC1	0.038
DMRTB1	-0.1975
APOBEC3G	-0.9155
CATSPER2	-2.36316666666667
CUEDC1	1.16316666666667
STARD9	-0.623875
CLDN8	0.725625
LOC23117	-1.18768181818182
E2F6	-1.24883333333333
TMEM126B	-1.11533333333333
DPY19L4	0.973
GIMAP5	2.292
NDUFA9	0.0456666666666667
FAM77C	-4.558
CTPS2	0.23975
LOC51035	-0.1895
WDSOF1	-0.823
EGLN3	0.35625
PITX3	0.772
OR52E8	-0.0495
GRM4	0.5065
KLK1	0.389
GPM6B	-0.090125
RRAGD	0.211833333333333
PAGE5	-3.68775
UCHL5	-0.416666666666667
ULK3	-0.412833333333333
AIM2	0.617666666666667
PNO1	-0.496
OR2F2	0.328
GNAT2	-0.2365
SIX1	0.7825
ST13	1.00883333333333
ZBTB44	0.3645
TIMP2	1.23575
ZMAT4	-2.40425
GTF2IRD1	0.0333333333333333
ZNF19	0.241666666666667
ZNF714	-1.37975
RSC1A1	-0.45525
C9orf80	-0.01125
PSMA8	1.10016666666667
TMEM141	0.08925
COX4I1	-0.824785714285714
CTAGE1	0.15
DTWD1	-0.03925
HSD11B1	1.648
KRT6B	4.51175
ARID4B	1.0935
LHFPL3	0.383
WWP2	0.4605
ZNF326	-0.374166666666667
RGPD1	-0.8335
CTSH	-0.0845
FASTKD1	-1.0125
PAF1	0.6695
TTC9C	-0.46775
IFT57	-0.2901
PRSS36	-1.124
IL20RB	-0.97
ZNF592	1.1665
DCTD	-0.1035
CFP	0.81025
MFNG	-0.65025
JMJD2B	-0.36425
ALDH3B1	0.04825
THSD4	-0.252166666666667
KCNJ5	2.8815
LMNA	0.9675
TBCD	-0.01625
ZNF250	0.894166666666667
CASQ2	1.61766666666667
PEG10	-1.15225
PRAME	-2.11553333333333
NP	0.206875
TRIM59	0.938
ZNF12	0.34575
XTP3TPA	-0.456
SIGLEC7	0.6013
PANK4	-0.69575
FAM70A	-2.5645
SNED1	0.2715
HIP1	0.7892
RAET1E	-1.11116666666667
AMAC1L2	-0.8025
AHNAK2	1.84516666666667
TOE1	-0.545166666666667
RECQL4	-1.478
SPRYD3	0.6855
DPAGT1	-0.8745
MAGED2	1.1119
ANKRD55	-0.703
TRPS1	3.58983333333333
DOK7	0.44125
TFPI2	-7.34
GTF2H3	-1.17116666666667
CYP4F11	-1.860875
LHX2	0.304166666666667
ATG16L1	-0.454833333333333
ASB12	1.4045
C1orf116	3.157625
NF2	0.1836
POM121	-0.5555
PHYHD1	0.0863
TXNDC17	-0.912333333333333
DKFZp779O175	0.67175
NUP62	0.437785714285714
MYO18B	-1.58066666666667
PRAMEF1	-0.1285
TCBA1	-0.4985
TMEM168	0.33375
FJX1	0.950166666666667
CLCF1	-0.167
SEPN1	1.249125
IGSF2	1.08575
NUDCD1	0.123166666666667
TFF3	-2.5535
NDFIP1	0.304571428571429
CHCHD4	-0.57875
TNR	0.616
CUTA	1.045
USP44	-3.8935
DPP10	1.47783333333333
IWS1	0.178833333333333
PCGF1	0.8475
SULT1C4	0.1195
NTF5	3.48125
PTPN13	-0.9455
SSTR5	0.564
SFRP1	2.535125
IDH3B	-1.224375
SUOX	-0.16
TMCO5	0.019
GOLT1B	1.085
MIB1	0.328785714285714
PCDHGB1	0.353
SUSD1	-0.4175
ICAM5	-1.25383333333333
PAPOLB	0.242333333333333
URM1	-0.0323
TMEM106B	0.0318333333333333
LRIG2	-0.85575
SLC27A5	-1.13475
CLIC6	2.1548
ZNF420	0.222666666666667
SCN9A	-1.5951
KIAA1909	2.05775
ELMOD1	-1.64525
PRKAG1	-0.24475
FAM64A	-0.0551111111111111
EEF1G	-0.2312
SMAD5	0.266
INCENP	-1.74775
WASF2	0.6395
GARS	0.0467
CDK10	0.0084
HLX	0.996
MDM4	-0.45425
ZNRF1	-0.917571428571428
HHATL	-1.96816666666667
FAM21C	0.6062
HIST2H3C	0.21525
PFDN2	-0.426375
ZNF200	-0.184
NDN	0.249
HBA2	-2.79266666666667
FBLN5	1.832875
PUM1	0.902642857142857
TNNT1	0.583333333333333
C19orf59	1.939
HNRPH2	0.3895
RAB7A	0.8235
PMS2	-0.4525
BIRC3	-2.02383333333333
NRSN2	0.93925
OR52K2	0.5255
SPOCK1	2.01421428571429
H2AFY	0.58825
RXRB	1.16525
ZNF638	0.302166666666667
ANKRD45	1.5855
ACTN4	1.261
FXC1	-0.1235
EIF2B5	-0.654
VPS33A	-0.80325
PINK1	0.444
FAM106A	-0.4235
SKIP	1.710125
GAPDHS	0.437
MUM1L1	-0.08975
PSTPIP1	1.99475
CNTNAP1	-1.5315
CYP26A1	-1.528
APOL2	-0.103
TACC2	0.015625
COX7A2L	-0.197214285714286
HSD17B1	0.62725
ARRB2	0.15325
SLC7A6	-0.7079
HSD17B10	-0.17925
RBJ	0.1945
NUP155	-0.79075
MRPL10	-1.19633333333333
CYCS	-1.54591666666667
CCDC46	1.33266666666667
TECTA	0.5135
GNAL	-0.12125
LPO	1.0425
PEBP4	1.5475
DDX11	-1.43275
C18orf12	0.334
TAF9B	-0.475333333333333
IMP4	-0.03725
RPA4	-0.939833333333333
NDUFS1	-1.072
UPK1A	-0.4755
ARRDC2	0.21
C18orf20	null
AES	0.124214285714286
CD2BP2	0.375166666666667
C16orf54	-0.18
UGT2B17	-2.34075
FGFR1	0.527
CEACAM6	-5.1002
CHRM5	0.59275
CERK	-0.0725
AP3S2	0.102571428571429
ANKS4B	-1.1645
CLCNKA	-0.183666666666667
ZNF208	-0.618666666666667
HLA-DRB5	3.2415
CARKL	-1.19225
GOT1	-0.464166666666667
CASP6	-0.41725
HOXA1	-0.2805
RCL1	0.2875
ZNF181	0.278333333333333
RAB40B	0.8995
MRPL38	-0.221375
LRRN2	2.10925
C3orf25	-0.2925
OR5D14	1.3215
OR10AG1	-0.8195
BET1L	0.2144
FRY	2.56475
AK3L1	-1.1075
CSF3R	0.941666666666667
POLR3K	-2.14333333333333
ATG2B	0.0223333333333333
EPS8	0.00883333333333334
DARS	0.019
C10orf56	0.2225
DAD1	0.13475
RIOK1	0.2595
HERC2	-0.553
HSD11B2	0.660166666666667
FAM96B	-0.805
MGC13057	-2.771
BSN	-1.04225
CAND1	0.205666666666667
HCST	1.557
ACTR10	-0.171666666666667
OR8D4	0.538
NASP	-0.8351
COL9A2	1.86383333333333
LYZL1	-0.628
GPC5	-2.86075
TBL3	0.0886666666666667
CENTD2	0.8246
OR5AP2	-0.014
TLR1	3.85575
LMO6	-0.165
ZIC2	-3.053375
CPNE5	0.8455
ZMYND15	1.3085
FLJ22374	0.65375
CCDC106	0.3865
PARP16	0.01575
PDIA3	-0.1685
C14orf126	-0.21025
CECR2	-0.813
SFRS1	-0.965714285714286
FIGLA	0.666
DCP1A	0.145833333333333
MGC45800	-1.2871
TEKT1	0.1565
C10orf67	1.134
CLN5	0.572375
NTN2L	0.783
GLE1L	0.087
CES2	-1.2776
GNAS	-0.355222222222222
DDX53	0.254
TSPAN13	1.03175
MRPL52	-1.1844
SPIRE2	0.082375
TAS2R39	0.22975
SCUBE3	0.56
UCRC	-0.037
CDKL3	-0.67725
KIAA1715	0.2737
ZNF345	0.90925
RTF1	-0.243125
DHRS7	-0.031
RIPK4	0.9845
EXOSC2	-0.7535
MS4A2	1.5225
FGF17	0.172
WDR59	-1.14528571428571
EVI2A	-0.1695
IL17RC	1.287
HS3ST1	2.874
ITGB1BP2	-0.5035
RBPJ	-0.03
GIMAP1	2.774
INE1	-1.05983333333333
ALDH18A1	1.083875
TPI1	-0.36975
GATA6	1.262
CABP1	-0.512166666666667
ZNF484	-0.28475
DAPK3	1.143
GJB1	-3.15408333333333
PIN1	-0.2525
SLC6A15	-2.70183333333333
CNO	0.49975
RIN2	2.9705
FRRS1	0.8135
CYorf15B	-3.91125
DMRT3	3.173
ATAD1	-0.201
OTUD4	0.0440555555555555
ATOH8	-1.32525
ZSCAN16	1.3105
ASCC1	-0.04925
OTUD3	0.1235
MGC33212	-0.533333333333333
YME1L1	0.38125
RP11-218C14.6	0.49675
PCBP4	1.054
TNFRSF10A	0.6255
CDH10	-4.391
KL	1.83875
SCP2	0.524833333333333
C9orf119	0.186875
SON	0.439416666666667
MAFK	0.29
SBNO2	0.677
SLC6A6	1.2485
SC4MOL	-1.8235
FAM35B	0.17025
PPP1R9A	0.243375
PDZRN3	0.6805
CXorf20	1.5245
C6orf126	0.52
AVEN	0.5235
FLJ21075	-1.465
C14orf132	-0.410375
PCK2	-1.1225
GUCY2C	1.0345
BARX2	1.58825
PEX11G	-0.0435
DAO	-1.1235
C10orf49	1.50225
EDNRA	3.53983333333333
PPP2R5A	-0.4047
DDX39	-1.04016666666667
SERF1A	-1.01925
ASCIZ	-0.0398
FNDC8	-0.32525
PTMS	0.684625
PHF7	0.44975
PIP4K2B	-0.108875
HHLA2	-0.3865
BDH2	0.1735
APOBEC2	-1.0555
PENK	1.92833333333333
SMAD9	-0.6745
MT3	2.29575
RGL1	0.16225
ATG10	-0.61475
DLGAP4	1.139
APPBP2	-0.931857142857143
BACE2	1.4855
LOC339344	0.647333333333333
ZNF395	0.0110625
HIST1H2BL	-0.01625
ZNF467	0.642625
SLC25A21	-2.39375
PALM2	3.48033333333333
NSUN5C	-1.5765
IL5	-0.339625
CLSTN2	2.18175
ANXA8L2	2.87625
PTGES	1.834
GDAP1L1	-2.39833333333333
OPRK1	2.83866666666667
WDR20	0.00341666666666666
C12orf4	0.835
NUP88	-0.480375
XRCC6BP1	-0.882666666666667
FCGBP	1.1515
LEMD2	0.9995
NOMO1	-0.29125
C10orf79	0.496285714285714
ZNF79	1.0722
OCRL	0.1113
HSPA8	-0.6045
DIDO1	-0.814708333333333
PLA2R1	1.98075
COG3	0.6513
NGDN	-0.948
CBFA2T2	-0.131375
PNOC	-1.3255
PRRG1	1.2375
AGGF1	0.359642857142857
DPF2	-1.0425
YIPF7	-0.941
TRPV5	0.473
ZNF322B	1.354
MED12	0.3015
CARS	0.253333333333333
ABCC11	-1.043
C9orf25	0.275
MYH1	3.5765
FRYL	0.744
AGTRAP	0.26525
MMP27	1.038
ZNF432	0.495375
OR8D1	0.509
OR13D1	-0.054
VWA1	1.40225
STON1	2.4485
IL5RA	-0.27
PERP	1.4809
C10orf107	-1.01233333333333
TNFSF12	1.46475
FN1	1.97425
MTR	0.116
PHLPPL	-0.4225
ZNF425	-0.2655
DHFR	-1.36944444444444
PPP1R12A	0.5875
RSPO2	-2.07685714285714
ZNF7	0.34275
ZNF583	0.70975
TPMT	0.0725
GPR132	0.768375
OR2T12	-0.5435
SERTAD2	1.4022
ATP1A1	0.1279
FRMPD3	0.2745
ZNF672	0.14825
PLXNB3	0.740625
EML5	-0.665
FAIM3	1.221
UBQLN2	0.773
SORCS2	3.6375
PRIM2	-0.544
ACVR2A	1.81266666666667
YWHAZ	0.498916666666667
PGM2L1	0.9655
GNAO1	-0.0363571428571429
RPL10	-0.3448
RPS6KA6	0.23
PFKL	0.200166666666667
SH3D19	0.18975
AURKB	-1.31366666666667
ZC3H6	0.874125
DISC1	0.4275
FLJ39660	-2.359
TMEM25	1.337
OSBPL10	0.42625
CLTCL1	-0.482833333333333
ALG6	-0.3015
CATSPER4	0.173
LRTM1	0.232
RRAD	0.113833333333333
TIPIN	-0.76775
CARD14	0.760875
RBM9	0.616333333333333
RASSF4	0.72425
SLC25A18	-0.8855
C6orf58	-0.3765
IGHD	0.246
PLA2G6	-0.26
TPT1	-0.018
SEC63	1.3959
CCDC113	-0.5166
TDRD10	0.00937499999999998
KIAA1666	-1.149375
TOR1AIP1	0.554166666666667
SYTL4	1.27783333333333
SPRR2F	0.2635
CEBPD	3.52075
SNTG2	1.95375
C20orf77	-0.622583333333333
TAS2R49	0.0645
C6orf173	-0.477333333333333
SVEP1	1.2275
PXN	-1.16592857142857
VIL2	1.001
C5orf21	0.526666666666667
DIXDC1	0.409375
GANAB	-0.476333333333333
PDSS1	-0.27
NGFR	-0.141875
ATP8B4	4.581
BMP8A	0.871
CCDC132	-0.568
GNRH1	-1.458
OR10T2	-0.05225
PDGFD	1.97883333333333
OR6W1P	0.114
HARS	-0.560333333333333
KRT77	-0.4575
AQP8	0.67225
ITGB1	1.5153
ZNF254	-0.5574
PAX1	0.0456666666666667
PSMC4	0.4043
ANKRD22	0.28125
PSMD8	0.217166666666667
HTR1E	-1.32383333333333
SOX10	1.3334
OR5B2	-0.0825
RABGEF1	-0.664
MAP1LC3B	0.1675
CYB5R4	0.764
AGXT2L1	-4.641
FLJ41603	2.22183333333333
TRAPPC2	-0.615833333333333
FNTB	0.0693
FLJ14107	-0.816166666666667
AURKAIP1	-0.48775
DSE	2.48275
NFKBIZ	-1.961
OSBPL3	-0.830666666666667
LOC130576	-2.315
SLC39A9	-0.0586666666666667
LOC137886	0.655833333333333
RHCE	-1.275
ATG7	0.535833333333333
FAM82A	0.447166666666667
FBN3	1.7905
MCFD2	0.183
CASP14	-0.112
EPS15	0.63025
SFRS2B	0.917166666666667
C19orf47	0.9515
PLAC9	0.153
GPR23	0.122
BTNL3	-0.453833333333333
RGS8	0.088
GNS	0.72575
ENO2	-0.349833333333333
CBX1	0.3679
PEX26	0.905
LRP5	0.4945
ADAMTSL4	-1.62466666666667
ARR3	-0.0761666666666667
MAP1A	0.546
CD2	2.595
NAV2	0.231375
TMEM69	-0.63375
ATXN7	-1.216
CHN2	-0.998
ZNF781	-0.861666666666666
HAS2	-2.83333333333333
KIAA0241	0.0845
BIC	1.4995
MOBKL2A	0.12
CYP2C9	1.3845
CNOT7	-0.127
SFRS10	-0.46775
CST11	0.54625
FLJ37543	-0.192
NKAP	-0.59275
RUNX1T1	3.287
EAF1	0.5863
IL4I1	3.4795
LRRC61	-0.309
PSIP1	0.0216666666666667
SPRR4	0.0895
ZFP90	0.516833333333333
AP2B1	-0.355
SLC30A7	1.021
C7orf28A	0.387833333333333
S100B	-1.99266666666667
BMP2	-0.534875
ESR1	-3.60883333333333
ZFPL1	0.28075
ARHGAP12	-0.421
LRRC19	0.340166666666667
ZNF767	-1.23933333333333
NACA	-0.714
OLIG1	-2.124375
PRF1	1.0895
LST1	2.78083333333333
SPATA9	-1.02283333333333
CNFN	0.758
CDK4	-0.2908
TCF15	-0.7495
PARC	0.18525
PPM2C	2.6655
LOC283345	0.592
FAM107B	0.47975
DMXL1	-0.518
RBM3	0.725375
HTR5A	-1.59683333333333
SCFD1	-0.469833333333333
EPHB3	1.40175
ROPN1L	-1.3945
RAMP3	-0.575
TSPYL5	2.63963636363636
GAP43	-3.488
PAPD4	-0.386
PDE3A	-1.3905
TNFRSF10C	0.9815
JMJD5	-0.259833333333333
RASGEF1A	2.4059
C16orf65	-0.135666666666667
HIPK3	0.601166666666667
XYLT2	-0.78125
XPOT	-1.24166666666667
GAL3ST1	-0.47775
DHCR7	-0.951
AMIGO3	0.312166666666667
FGFR4	-2.17133333333333
CRAT	0.54925
PPP1R14D	0.3755
TRIM14	0.1201
TMPRSS11D	0.6345
SLC7A11	-1.25692857142857
OR10H2	0.329
PPM1E	-1.1741
DOCK4	0.921125
FAM127A	0.835375
ENOPH1	-0.19875
SLC5A3	0.0775
ZNF530	-0.1231
NTS	-6.6705
FRMD4A	0.50775
BCL11B	-0.130833333333333
PRM1	-0.351
UQCC	-1.9706
S100A16	1.48016666666667
PLS3	2.31925
WWOX	-0.4095
CCDC23	1.75725
GTSE1	-0.443666666666667
GP2	3.347
FLJ32549	-1.067
CHIT1	0.421
KLF9	0.51025
RPS24	-0.4135
MIA	2.92225
FIGN	0.23875
PYROXD1	1.529875
PCSK2	-0.141
MRPL9	0.56025
RPL24	-0.018375
C12orf32	-0.535375
HIST1H2BE	-0.1085
RGS18	2.76075
LFNG	-0.13425
RAB4B	-0.2128
FBXO25	-1.02466666666667
TSPAN31	0.118333333333333
ARL8A	1.05164285714286
C10orf83	-0.4817
OR51B6	0.571
CNKSR2	0.26025
C1orf156	-0.2255
IBSP	3.3255
GFRA2	1.1083
ALKBH7	0.3146
NEK10	-0.812
VN1R3	-0.3515
LOC91948	1.3115
CPZ	-0.15925
IHPK3	0.779166666666667
COL8A1	1.91975
RBPJL	-0.285
OR10A4	0.68
CASP8AP2	0.379
MMP12	3.0515
OR8B12	-0.14
CDCA5	-1.8145
LIX1L	0.443
PEX11B	1.368625
GABRA1	1.34716666666667
HABP2	0.76
REEP1	-0.220833333333333
FBXO15	0.69025
CD68	1.65275
WFDC9	0.1845
GHDC	0.4675
SMARCA1	-0.2615
SPAST	0.700833333333333
PLXND1	0.458666666666667
MLCK	-1.1535
INTS5	-0.221166666666667
BSG	-1.04485714285714
PARP8	1.82766666666667
TEAD4	0.865666666666667
ZNF498	-0.605625
TMEM89	-0.449333333333333
DTX4	0.776125
TNRC6B	0.2346875
ARMC2	-0.44925
FGFBP1	-0.232666666666667
TIMM8A	-0.678333333333333
AJAP1	-1.4466
ZNF608	-0.99475
SLC25A42	-0.41575
SYP	-0.702
MMP11	3.42016666666667
USP40	-0.1782
C3orf62	0.777666666666667
MYO1E	1.529
LRFN4	-0.3685
XCL1	0.166166666666667
GPR155	0.49025
VPS29	-0.28
CARHSP1	0.14225
ARHGAP20	0.365833333333333
GREM2	0.443928571428571
CCDC102B	3.714
ZNF577	0.113
HDDC2	-1.500625
SHC2	0.3653
NCOA5	0.195833333333333
INPPL1	-1.2485
CHGB	-3.4804
IHH	-0.0855
DDEF2	-0.626916666666667
DIAPH3	-0.963571428571429
BUB3	-0.277
GGH	-0.0758888888888889
VPS35	-0.0255
CNN2	1.32466666666667
ASNA1	-0.519
WDTC1	0.73275
AMAC1	0.187
HAS3	-0.193666666666667
SLC1A6	-1.62183333333333
ZNF563	-1.256
C1S	5.11975
TCF7L1	1.964125
OR10Z1	-0.841
ME2	0.0701
C6orf151	-0.780625
KPNA4	1.1652
GLO1	0.129375
WDR61	-0.399333333333333
CD302	1.01275
SIRT7	0.323666666666667
C11orf59	-0.076
PKIG	0.423
PPIL3	-1.75025
CCDC74B	0.02075
ZNF528	0.443
EFNA5	0.292
FCGRT	1.48375
NOL4	1.3541
CCS	-0.65425
LOC374491	-0.95275
MFSD7	3.2945
ZNF555	-0.3105
LIMS3	0.6595
TSSC4	0.242666666666667
COL11A2	-0.946
C1orf119	0.953333333333333
BPNT1	-0.598875
CHRNA6	0.4765
C1orf173	0.2004
PLD2	1.0135
ORC1L	-1.50775
SASH1	1.251375
CDC14B	-0.652875
RLBP1L1	-0.50525
LDLRAP1	0.8949
NAT8B	-0.309666666666667
HHEX	-2.7695
LGALS7	0.1765
PLCH1	1.10525
OR1M1	0.4035
PRAMEF16	0.23275
HECTD1	-0.784
C14orf39	0.298
TLN2	1.6043
HDAC4	-0.299142857142857
SYCP2L	0.3325
GLRA1	0.1155
RPS6	0.66275
hCG_1757335	0.0475
KLHL1	null
CTNNBIP1	0.767666666666667
SCAND2	-0.3807
HMGN2	-0.6651
YAF2	-0.215
BRPF1	0.376
LIAS	-1.4415
CTA-246H3.1	-0.686
SAG	-1.4625
C20orf10	-0.03925
HNRNPA2B1	-0.826666666666667
GADD45A	-0.268833333333333
MSH4	-0.535
TMEM70	-0.36175
HIST1H2AM	0.284875
C19orf26	0.248666666666667
C1orf50	0.037
GNG3	-0.46075
FTO	0.07825
CALCB	3.231
PPP3R1	-0.27875
C15orf42	-0.851
CCNJ	-0.3815
GNAZ	0.591466666666667
PSD	0.0635
FAM57A	-0.21225
STIM2	0.262166666666667
DHX8	0.15125
MOGAT3	-0.48275
UBE3B	-0.287
PLAT	0.768833333333333
C6orf206	1.5535
COPE	-0.0487
EIF3A	0.58525
C1QL2	1.446
IQCE	0.274166666666667
KIAA0182	-1.772
SLC22A7	0.0588
PPFIA2	0.855
ADAMTS15	0.0045
ODZ1	-0.972
THBS4	3.4015
ARHGAP1	1.450625
B4GALNT3	0.243666666666667
FCHO1	-0.7095
LOC440456	0.058
HOXD10	0.6685
CXCR3	1.626
CHI3L2	1.111
SRPX2	2.751
ZNF132	1.67116666666667
UBAC2	0.145
RPL32P3	0.077
CBWD6	0.096
ST6GALNAC4	-0.762
KIAA0391	0.135333333333333
LOC388969	-0.0655
KRTAP5-8	-0.4915
ZNF786	-1.115
LYVE1	3.33383333333333
GPR144	-0.25825
APOH	-6.3745
TSC22D2	0.757333333333333
PLCD1	0.6525
FLG2	-0.1005
M-RIP	0.1807
NDUFV1	-0.47575
POLDIP2	-0.318166666666667
RAB3GAP2	-0.463166666666667
RPSAP15	-0.33125
CLEC7A	2.08525
HSPA14	-0.57625
TAAR5	0.19325
FAM132A	-0.8655
C2orf43	0.03275
OR10V1	0.3895
SELPLG	0.44025
C1QTNF6	1.3595
OPCML	2.9475
DTYMK	-1.2885
ALDH16A1	-0.16375
F13B	-2.081
MGC16169	0.0005
KIRREL2	0.983666666666667
C14orf32	0.299916666666667
SLAIN2	1.0865
HSD3B2	0.2365
AMMECR1L	0.5762
LRRC37B	-0.885
HMG20A	0.107
C22orf27	1.5959
FBXL22	1.232
AP1B1	0.586333333333333
TNKS1BP1	0.961
CD74	3.52
HSPA12B	1.59183333333333
PLSCR1	1.303
SLC35E1	0.215833333333333
FEZ1	-0.39275
APOD	0.974
C16orf44	-0.0515
C1orf166	0.1545
KCTD11	0.895
NELF	-0.76975
SRP54	-0.377333333333333
MGC35361	-0.99175
GPR35	-0.989
NRGN	-0.5825
SIGLEC12	0.4895
SCN1B	0.023
IFNW1	3.756
STAR	-5.36075
HLA-DQA2	3.57933333333333
RNASEH2B	-0.93975
TAAR2	0.328
VAMP5	0.721666666666667
TUBA1C	-0.656
PIK3R2	-0.435375
ARD1A	-0.557
EBF2	0.294
CAMSAP1L1	0.67925
CYP3A43	0.08325
AKR1B1	-1.5965
KIAA1729	0.987125
KAL1	0.8387
CYBB	1.044125
UXS1	-0.22125
LOC338579	0.48075
C11orf45	1.7915
SHB	1.98025
IKZF4	-0.308375
NDUFA1	-0.073875
HSPE1	-0.9925
C1orf215	0.47575
GPR113	-0.103666666666667
ZNF573	-0.504
TBX18	2.505
GGTA1	5.62775
PCDHGA8	-0.7395
RPS6KL1	-0.194625
DPP9	-0.29375
SLC43A2	0.552625
COPS3	-0.84575
PMPCB	-0.869
HYLS1	-0.358
LSM8	-1.342
PDE6B	1.574375
C10orf118	1.5744
OR1C1	0.9616
ZNF415	1.0465
OR2F1	0.378
ZDHHC13	0.81675
FZD8	0.2706
TCEA1	0.5267
SUSD4	1.30475
C22orf24	-0.143
TNFRSF14	0.1265
TRIM28	0.138666666666667
FGF5	-1.36928571428571
CSPG5	0.5335
RNF133	0.4815
FKBP15	0.40375
BZW2	-1.3265
NSMCE1	-0.80475
PTPRN	0.08575
TST	0.074125
POP1	-0.664
RNF24	-0.155
SFRS4	0.467375
REPS1	0.41275
CD70	-1.87816666666667
PDXDC1	0.46775
SRC	0.5495
NTNG1	-0.659
SETD1B	-0.01075
TINP1	-0.1152
ZNF606	1.32583333333333
SSR1	0.951625
RGNEF	0.708166666666667
NFS1	-1.49683333333333
CENTB5	-0.759333333333334
CRMP1	0.9185
ADAM18	-0.50825
CCDC87	0.814166666666667
LRRC8B	0.509
CSNK1G1	0.3875
MAFB	2.7615
C12orf45	-0.82575
C1orf54	2.607
DPEP1	-0.575
FLJ13137	1.0765
C14orf118	-0.0273333333333333
ANKRD19	-0.539916666666667
ABCA9	0.7266
TMEM87A	-0.148111111111111
BBS5	-0.2651
CYP17A1	-0.28075
SCG3	-2.26416666666667
ESCO2	-2.09625
GFER	-1.08966666666667
NRIP2	-0.641666666666667
DDX59	0.504
RIC8B	-0.1565
TNNI1	-0.1345
KTELC1	0.0529166666666667
GPR85	0.408333333333333
SP3	0.89225
GOSR2	-0.0694166666666667
DDX1	0.02225
DSCR9	-0.673
KIAA1984	-1.98775
FLRT3	-5.40575
RNPS1	-0.796428571428571
ZNF772	0.9345
SLC25A10	-0.0745
ADAMTS3	0.2421
TBC1D7	-0.236
PCYOX1L	-0.804
LOC339745	0.900375
VPS54	0.645625
PCDHB12	2.412125
C4orf6	-1.166
CCL5	2.8
PEX5	-0.10425
LENG1	0.315333333333333
