Hybridization REF	TCGA-B6-A0RP-01A-21R-A084-07
CLCN2	-0.0045
ANXA6	-1.255
LOC340069	0.3775
EMID1	0.361875
DPM3	0.400083333333333
ELA1	-0.168
SLC25A13	-1.4607
KRT24	0.18825
SMPD1	1.0245
TH	-0.18325
COL6A2	1.36742857142857
ANKS1B	0.95
GPR126	-3.2739
ZC3H12A	0.639333333333333
TMEM47	0.276666666666667
C2orf51	-0.144833333333333
C1orf88	1.40583333333333
HSF2BP	0.528
AKAP10	-0.012
RPAP3	-0.478
KLHDC8B	1.303875
STOM	1.7765
MUPCDH	-0.048375
C10orf72	0.123
PLEKHA3	0.864416666666667
TCP11L1	0.22475
CWF19L1	-0.10425
SPEF1	2.17723076923077
YSK4	-0.02875
ELN	1.9834
SAMD8	0.641666666666667
MPI	-0.798166666666667
MEPCE	0.1772
ABCC3	-1.03225
NANOGP1	-3.2445
KCNK17	0.437625
HLA-DMB	4.48983333333333
RRAGA	1.102
ANGEL1	-0.2365
RBM32B	-0.006
CPN1	-2.5535
MGC52282	-0.3153
HLA-A	1.79191666666667
OR9G4	0.261
EDNRB	-1.96675
SCD	-2.14314285714286
C14orf80	-0.336666666666667
BAGE2	-0.1545
RABL4	1.234
RCVRN	0.5725
SHANK1	0.2165
NLRP7	-3.53325
CD226	0.674
STAT3	1.243
SYNJ2	-0.4692
TPCN2	-0.808666666666667
WDR36	-1.12866666666667
MBD4	0.0305
ROBO1	-0.9765
ST3GAL6	-2.12
SLAMF8	2.67116666666667
ATN1	0.306166666666667
GPR141	0.46325
KRT36	0.397
TPH1	0.1855
DDX52	-0.322
ZSCAN29	0.0595
TRPT1	0.0283333333333333
DPEP3	0.595
DENND4A	-0.529875
TSPAN16	-0.728
PTCHD2	-0.259
LOC145814	-0.62625
CAP1	0.232833333333333
EIF5A2	-0.6763
NT5DC3	-1.49625
SEPT9	-0.792
SEZ6L2	1.64025
EGFLAM	3.2305
VPS11	1.022125
NDUFB5	0.0731666666666667
CIDEA	3.84933333333333
IER5L	-0.068
N6AMT1	-0.1385
FAM83C	-0.18625
OXR1	1.10658333333333
IRX1	-0.537
DGKB	-0.430166666666667
GCN5L2	-1.1805
MIR16	0.82625
FBXW9	0.2495
WDR4	-2.426
PDC	-0.256
VPS33B	-0.56475
HEXB	0.10375
FLJ32214	0.69075
TCEB3	-0.80325
CRLF1	-4.55575
ABI3BP	0.81075
C8orf22	-4.0755
PYCR1	-0.224
KIAA1706	0.846
CDK5R2	0.564375
WAS	0.4525
C12orf60	-1.07775
CCBL2	-0.0325
MADD	0.31675
C5orf34	-1.86975
WDR42A	1.4357
KLF12	-0.4535
HSPA1A	2.534
ITM2C	-1.79925
DAPK2	2.31266666666667
LOC442590	1.258
SUMF2	0.411875
CENPA	-3.15423076923077
TMED5	-0.668
CDH6	-0.4617
BRP44	0.835125
THG1L	-0.83425
GABRA2	-2.44275
C14orf166	-0.023
MYL1	-1.0545
TNFSF18	0.0785
PAP2D	-0.818833333333333
PPIB	-0.98725
KLHL4	0.0135
SFN	-0.191166666666667
CCDC127	0.72825
FRAP1	-0.704
GOLGA5	1.254
SDCCAG1	-0.077
MGC21675	0.342666666666667
C10orf95	-0.098
KIAA1345	-0.287833333333333
C1orf163	-1.2555
LACE1	-0.334
OR10K2	0.2085
CENPN	-3.1218
TMED2	0.4245
UGT1A6	-1.2685
ANG	0.749
U2AF1	-1.49266666666667
CASC2	0.51
NMT2	-0.404833333333333
OSGEPL1	0.810625
DFNB31	-0.3785
SLC6A20	0.257875
DKC1	-1.40575
FXYD4	-0.7105
WDR64	0.39525
MGC5590	0.6445
CREBZF	-0.006
DAZ1	-0.25925
PRPSAP1	-0.439
GCHFR	0.24175
TTC7A	-0.14125
LOC196993	0.847
UBD	1.40266666666667
S100A1	-0.466
RPL6	-0.582833333333333
DNAJB6	0.47485
NAGS	1.7829
C2orf58	0.5115
KERA	2.014
MT1X	-1.1928
UBE2B	0.4579
KEAP1	0.776
MST1	-2.004125
OMA1	1.1215
ABLIM2	2.1055
BCL2L13	-0.17525
JAZF1	0.3205
TMEM63B	0.622
S100A8	-1.0551
ARFIP2	1.2685
UROS	1.28875
KHDRBS2	-0.4275
POLQ	-3.036625
SOAT1	0.26475
SPAG4	-1.908
MRPS30	1.172
LOC494141	-0.55525
OR2T11	0.231
ORAOV1	-0.7606
ZNF184	0.509833333333333
TCEB3B	0.0196666666666667
ADAM21	-0.325
GDPD1	0.1845
SPINLW1	0.18525
PRR14	0.533333333333333
KCTD9	-0.4175
NUDT3	0.72725
KIAA1822	0.9815
HIST1H4K	0.5625
DFNA5	-1.536
GABPA	-0.049
C14orf44	1.25425
POLB	2.227125
PTAR1	-0.413
SEC31A	0.9296
TRIM58	0.8165
TAS2R14	-0.3185
VPS8	0.74225
H1F0	1.63383333333333
PRKCB1	-2.733
UGT2A1	0.378
TOR1B	-0.2555
LSS	-1.39066666666667
C2orf19	0.4055
HNRNPC	0.0392857142857143
TMEM100	-1.54966666666667
LOC116349	-0.0175
OR51M1	0.833
CCDC142	-0.14275
ISG15	1.520875
ZCCHC14	-0.267125
CREBL2	0.833125
TGDS	-1.752
DC2	-0.39025
CACNA2D3	0.3345
ZNF429	0.141625
LYPD6	1.83433333333333
SUCLG1	0.0488333333333333
OR51I1	-1.0525
MAGEH1	1.037
PRPF40A	-0.678
SMR3A	0.3685
SPINK2	-1.272
THAP2	0.50825
NPY5R	-0.53525
IRF4	-2.37675
SPESP1	-0.943
OR10S1	0.155
DTD1	-1.5175
TUBE1	-0.33425
DDX19A	-1.0125
PDPN	-0.26175
TMEM34	0.54975
MGAM	1.191
COL3A1	5.89538888888889
GFM2	-0.8977
OR5A2	0.4
PSG9	-0.9835
ARHGEF11	0.390166666666667
IVNS1ABP	-0.6014375
SIGIRR	1.1515
DUSP19	-0.453375
DNAJC14	0.313
ACSS1	0.117625
IL1RAPL2	0.562
C4orf30	-0.71625
SEPT4	2.51325
LANCL3	-2.16275
SPAG17	4.19116666666667
PRDX3	0.2295
HNF1A	-1.27475
P4HA2	-0.65575
RFWD3	-1.79366666666667
MOV10	-0.44925
DNAJA5	-0.285785714285714
LOC729440	0.698
LOC200383	-0.1435
SMC2	-2.8995
MIXL1	-1.15833333333333
TMEM9	0.823
FAM86A	1.5795
ZNF174	0.998
MYH14	-0.75225
CCR8	0.32225
VPS37C	1.272
GPATCH1	0.131333333333333
B3GNT8	2.052
TBX4	-0.28625
CNR2	0.422333333333333
PCDH1	0.82675
C5orf29	4.091625
OCIAD2	0.99825
PLCG2	0.51725
KIAA0247	2.193
HRH3	-0.0636
CAPN13	3.981375
CCR1	-0.291
MGC15523	0.368611111111111
UVRAG	0.486
DNAJA2	-0.490166666666667
ITGA2B	-0.886
CLDN5	3.382
PTPRN2	-0.851285714285714
ZNF512	0.125
PSAP	1.16742857142857
CCDC140	-1.5455
LRRC55	0.059
CYP26C1	0.392
C8orf47	-1.40275
LYN	-0.088875
DUSP6	-0.261
TGFB3	3.27326666666667
ELK1	-0.3607
PCDH11Y	-0.238333333333333
HGD	1.12525
C17orf58	1.1705
MYO3A	0.2985
SERPINE2	-3.486
AARSD1	-1.0145
C14orf73	-1.37975
ADAM33	-0.0785
ZNF491	0.702
MAPK6	-1.2375
TCN1	-1.26116666666667
SLC24A6	1.0925
UBE2R2	-0.129
H1FNT	0.3065
TATDN2	0.570333333333333
LILRB1	1.71625
P2RY5	1.2915
NUCB2	0.8895
C2orf37	0.8615
SNX27	0.7355
MTA3	0.478625
FOXO4	0.503
ID4	-0.351
SOX5	-2.26166666666667
PXMP3	1.22475
OR52M1	-0.011
SFT2D3	0.776125
INA	-2.9145
MCOLN1	0.67975
NFIX	2.1162
CLEC14A	5.01983333333333
HIBCH	0.1335
PLA2G5	2.0395
TIMM10	-0.203
MED17	0.2837
COL4A4	-0.495
TPP1	1.02716666666667
GJA3	-0.796166666666667
TMPRSS5	-1.49325
AADACL3	0.4295
DNMBP	-0.27075
ENPP5	6.5045
NQO1	-4.1824
ZSCAN2	-0.32175
SEC24C	0.326166666666667
GTF2A1L	0.1925
AXIN2	-0.000500000000000003
FAM33A	-1.959
C16orf13	-0.098
SPNS2	0.6555
TAF1	-0.32625
AP1G2	-0.224833333333333
RBM42	-0.1995
HCN2	0.493666666666667
EFHB	1.45816666666667
RUSC1	0.618333333333333
GRIK5	0.125
USP21	0.810166666666667
ATAD3C	0.35875
ORMDL2	0.38775
PRSS7	-2.745
PSAT1	-5.76525
FLJ13195	-1.59466666666667
TBC1D1	-0.0575
IFNG	1.97975
OTOS	0.0141666666666667
ZNF773	-0.5665
EMD	-1.3585
RETN	0.27675
CCL8	3.852
APH1A	-0.521625
COX18	0.102625
GTF2IRD2	-0.57925
CCDC82	-1.58225
PAFAH2	0.9614
NPEPL1	-0.7499
RP11-114G1.1	0.53
TP53INP1	1.389375
ZNF300	-1.49816666666667
FOXL2	-2.83225
LARP2	0.12625
LATS1	0.046
HTR6	0.125
SPOCK2	0.272833333333333
RNF144B	2.99416666666667
HTATIP2	-0.678
MGC10334	0.0503333333333333
CENTA2	2.58283333333333
FGF2	-1.9575
FXYD7	0.21225
PHYHIPL	-1.951875
GPR34	4.919
DDX6	-0.607333333333333
OR10W1	1.012
LHFPL1	-0.656
ZNF313	-0.536357142857143
VPS28	1.321
AP3M1	-0.0652
AKR1CL2	-0.699
TRAF4	-1.266625
OR2B11	0.134
C19orf12	0.265
AKAP9	1.22716666666667
C1orf62	-0.086
SLC20A1	-0.8442
FAM112A	0.326
LDB2	1.06375
MRPS23	-0.53725
KLK5	-0.400125
SPTB	-0.5003
EFEMP2	1.07725
EFNB2	0.03875
PCM1	0.744
NMNAT3	2.03575
TSG101	0.808333333333333
C8orf40	0.586666666666667
NOB1	-1.6215
ABHD3	0.422
GTF3C4	-0.289125
PIGN	0.494833333333333
GALNTL1	0.8835
AEBP1	2.9535
OR9Q1	-0.015
ANKRD2	-0.316625
CCL28	-4.0255
TRIM38	0.96
TMCC1	0.9725
SMG5	-0.216
LRRC7	-0.7865
NCAPD2	-2.09466666666667
C6orf153	-0.53075
C1orf74	0.895
OTUD6A	0.117
DCP2	-1.127
TMEM24	0.72075
RPL18	-0.286833333333333
TMEM177	-0.16825
LRRC37A3	0.42875
C1D	0.181166666666667
LDHC	1.69575
UBE4B	-0.510666666666667
NIT1	0.399375
BTN3A3	1.404
RASD1	4.36075
COMMD3	1.20475
SHFM1	-0.424
BIRC8	0.16325
DUT	-1.3675
C12orf51	-0.1535
LRRC59	-1.02083333333333
LY6H	1.65325
WDR22	0.735166666666667
EDEM1	0.439
ADH1A	3.4335
PANX2	-0.3008
CYP11B1	0.46275
CDC73	0.1195
GPR172A	-0.16275
GSTM3	2.31607692307692
KCNA5	0.3035
SERAC1	0.746333333333333
NFATC2	0.3735
ANAPC5	-0.6312
C15orf24	0.2665
NFATC2IP	-0.284333333333333
TNRC6C	0.1065
MGC102966	-3.344125
FGD5	1.56066666666667
MED9	0.6395
RAB13	0.536
C15orf49	0.0145
CRYGS	0.1695
C12orf53	-0.2983
LOC283693	-0.2515
COX6B2	0.462875
PHF14	0.174875
FAM3A	-0.224625
RPL13	-0.3584
PRDX2	0.0837
FLJ34047	-1.2135
PRMT3	-0.5265
KCTD19	-1.784
TRIM10	-0.672833333333333
MGC26597	-0.834833333333333
GCNT4	0.376
GPRASP1	1.0295
CDKN1C	-0.375416666666667
RHBDL2	1.0051
HSPH1	-1.0435
AQP1	3.240875
COL17A1	-2.5824
GFAP	0.3575
CDC16	-0.6235
KIAA1614	0.2455
C6orf118	-0.0233333333333333
ZSWIM5	-1.75975
FAM83F	3.908
LYNX1	0.1475625
SYNPR	-0.096
XG	3.62283333333333
PRSS16	0.64925
KIF13B	2.23135714285714
PCDH9	-1.333125
HIST1H2AH	0.534166666666667
RBM18	-1.2935
ZNF626	0.46975
HEXIM2	1.22833333333333
ITFG1	-0.4025
TUBG2	-1.0355
SFRS7	-0.343083333333333
C9orf14	0.887
EXTL1	-0.855
GBP3	2.10783333333333
WDR5	-1.643
RARG	0.1295
MYO7A	-0.16525
CECR6	1.07475
C13orf3	-3.099375
SFRS18	-1.022
ACVR1B	0.1325
PSMD1	-0.5448
C7orf31	-0.5195
ILVBL	-0.48425
IFNGR1	1.83375
RNF186	0.000749999999999987
NOL9	-1.087
MAGEL2	1.03475
SLC29A2	-0.407
NHSL1	-1.70875
RBMX	-0.847
PSORS1C2	0.301375
RAD51L3	0.21525
LCN6	0.66425
ORAI2	-0.44075
BRUNOL6	-0.0892
OR4K5	-0.228
CDC123	-0.648
MSLN	-2.1215
WWTR1	-0.899
ZNF700	-0.3445
COBL	0.8015
PPP1R16B	0.1515
GAS7	0.459
MDN1	-0.733
HAAO	0.0225
C9orf68	3.34875
TNFAIP2	1.104875
FOXN1	0.158
hCG_2033311	0.074
ATP6V0D2	1.9372
RPL41	0.736125
SLC38A1	0.783375
ARHGAP6	-0.738
ADAD2	-0.005
PHF20L1	0.062875
MCM3AP	-0.228833333333333
ST3GAL3	-0.888833333333333
SNX1	0.478333333333333
ELF5	0.175
PARP3	1.536
RBM8A	-0.230125
LINGO4	0.3465
ITGA9	1.15983333333333
ZFR	-0.37975
ACSL6	-0.183142857142857
FLJ20699	0.1548
DAOA	-0.00425
FABP4	5.35825
KCNB1	-1.106
CANX	-0.1503
SLC25A28	0.540166666666667
ADIPOR2	-0.2265
ECHDC2	1.886875
SMA4	0.08175
FRZB	4.01275
PABPC1	-0.519166666666667
DMRTB1	-0.303375
APOBEC3G	0.62
CATSPER2	-0.624333333333333
CUEDC1	0.887833333333333
STARD9	-0.483125
CLDN8	-0.07225
LOC23117	-0.645954545454545
E2F6	-0.378277777777778
TMEM126B	-0.536666666666667
DPY19L4	0.80975
GIMAP5	2.80666666666667
NDUFA9	-0.748833333333333
FAM77C	-2.352
CTPS2	0.809
LOC51035	0.468375
WDSOF1	-1.01975
EGLN3	1.504375
PITX3	0.6515
OR52E8	0.513
GRM4	2.339
KLK1	-2.3405
GPM6B	-1.61
RRAGD	-1.408
PAGE5	-3.376
UCHL5	-1.1515
ULK3	-0.9715
AIM2	0.667833333333333
PNO1	-0.592
OR2F2	0.439
GNAT2	-0.7955
SIX1	-1.10375
ST13	-0.123416666666667
ZBTB44	0.41625
TIMP2	0.147
ZMAT4	-2.72
GTF2IRD1	0.506166666666667
ZNF19	0.8485
ZNF714	-0.87375
RSC1A1	-0.46125
C9orf80	-0.19925
PSMA8	0.179166666666667
TMEM141	0.83525
COX4I1	-0.869142857142857
CTAGE1	0.572166666666667
DTWD1	-0.20675
HSD11B1	0.4995
KRT6B	-1.075125
ARID4B	1.470125
LHFPL3	0.08
WWP2	0.00858333333333333
ZNF326	-0.472166666666667
RGPD1	-0.6705
CTSH	1.00883333333333
FASTKD1	-0.69175
PAF1	0.8816
TTC9C	-0.3325
IFT57	0.6351
PRSS36	1.364
IL20RB	-1.0205
ZNF592	0.227166666666667
DCTD	-0.233
CFP	0.7845
MFNG	-0.02675
JMJD2B	1.34225
ALDH3B1	-1.3355
THSD4	1.71333333333333
KCNJ5	2.08383333333333
LMNA	0.583166666666667
TBCD	0.0585
ZNF250	0.422
CASQ2	1.19266666666667
PEG10	-4.65008333333333
PRAME	-5.3654
NP	-0.67175
TRIM59	0.826666666666667
ZNF12	0.242625
XTP3TPA	0.84225
SIGLEC7	-0.1589
PANK4	-0.52925
FAM70A	-1.61666666666667
SNED1	0.97575
HIP1	0.386
RAET1E	-1.39883333333333
AMAC1L2	-0.2905
AHNAK2	-0.04275
TOE1	-1.308
RECQL4	-1.974
SPRYD3	0.855
DPAGT1	-0.2495
MAGED2	2.2595
ANKRD55	-0.55075
TRPS1	4.40016666666667
DOK7	-0.3885
TFPI2	-7.57825
GTF2H3	-1.03716666666667
CYP4F11	-1.47925
LHX2	-4.78066666666667
ATG16L1	1.59733333333333
ASB12	0.755
C1orf116	4.329375
NF2	-0.6436
POM121	-0.5196
PHYHD1	1.6931
TXNDC17	-0.261
DKFZp779O175	-0.5035
NUP62	-0.180785714285714
MYO18B	-0.427
PRAMEF1	0
TCBA1	1.09675
TMEM168	0.5635
FJX1	0.317666666666667
CLCF1	0.60775
SEPN1	0.217375
IGSF2	0.058
NUDCD1	-0.637833333333333
TFF3	0.984
NDFIP1	0.648642857142857
CHCHD4	-0.40175
TNR	0.3345
CUTA	0.457833333333333
USP44	-3.75975
DPP10	-0.266333333333333
IWS1	-0.305
PCGF1	0.4935
SULT1C4	-0.043
NTF5	-1.291
PTPN13	0.26075
SSTR5	1.125
SFRP1	-3.531125
IDH3B	-0.858875
SUOX	1.03283333333333
TMCO5	0.38425
GOLT1B	-0.98375
MIB1	-0.272428571428571
PCDHGB1	0.106
SUSD1	-0.76425
ICAM5	-2.80583333333333
PAPOLB	-0.1755
URM1	-0.5705
TMEM106B	0.277166666666667
LRIG2	-0.40775
SLC27A5	-1.1555
CLIC6	2.3372
ZNF420	1.2565
SCN9A	-1.2203
KIAA1909	1.9215
ELMOD1	-1.1695
PRKAG1	0.14825
FAM64A	-2.65288888888889
EEF1G	-0.18155
SMAD5	-0.116
INCENP	-2.6925
WASF2	-1.3415
GARS	-1.2651
CDK10	-0.8488
HLX	0.522166666666667
MDM4	0.017875
ZNRF1	-1.99678571428571
HHATL	-1.96983333333333
FAM21C	1.3151
HIST2H3C	-0.35475
PFDN2	-0.12975
ZNF200	-0.20075
NDN	0.179
HBA2	-2.09283333333333
FBLN5	1.509625
PUM1	-0.0482142857142857
TNNT1	-0.512333333333333
C19orf59	0.0678333333333333
HNRPH2	0.941666666666667
RAB7A	0.437833333333333
PMS2	-0.4365
BIRC3	-0.243666666666667
NRSN2	0.568
OR52K2	0.638666666666667
SPOCK1	0.925928571428572
H2AFY	-0.183
RXRB	0.5405
ZNF638	-0.0728333333333333
ANKRD45	-0.1335
ACTN4	-0.623833333333333
FXC1	0.5105
EIF2B5	0.652
VPS33A	-0.54075
PINK1	0.535
FAM106A	0.084
SKIP	0.7543125
GAPDHS	0.164
MUM1L1	-0.0085
PSTPIP1	1.5545
CNTNAP1	-1.1849
CYP26A1	0.72825
APOL2	0.6968
TACC2	0.696375
COX7A2L	0.282571428571429
HSD17B1	0.8884375
ARRB2	0.2105
SLC7A6	-0.7958
HSD17B10	-0.43725
RBJ	0.17475
NUP155	-2.03775
MRPL10	-0.303
CYCS	-1.85616666666667
CCDC46	-0.250833333333333
TECTA	0.8565
GNAL	-0.82925
LPO	-0.023
PEBP4	3.917
DDX11	-2.0025
C18orf12	0.483
TAF9B	-0.119833333333333
IMP4	0.1375
RPA4	-0.683
NDUFS1	-0.6115
UPK1A	-0.738833333333333
ARRDC2	0.411166666666667
C18orf20	-0.035
AES	0.0159285714285714
CD2BP2	1.01016666666667
C16orf54	0.401
UGT2B17	-2.69075
FGFR1	-0.667727272727273
CEACAM6	5.1972
CHRM5	0.50275
CERK	-0.59975
AP3S2	0.409
ANKS4B	-1.01325
CLCNKA	0.0868333333333333
ZNF208	0.146166666666667
HLA-DRB5	4.836
CARKL	-0.23925
GOT1	-0.640333333333333
CASP6	1.17925
HOXA1	-0.46
RCL1	-0.341
ZNF181	1.1925
RAB40B	1.3635
MRPL38	0.102375
LRRN2	2.70475
C3orf25	1.339
OR5D14	-0.01
OR10AG1	-0.1035
BET1L	0.6193
FRY	3.784
AK3L1	-1.61225
CSF3R	0.863
POLR3K	-0.447
ATG2B	0.8985
EPS8	-1.1775
DARS	-0.4205
C10orf56	0.747666666666667
DAD1	0.44675
RIOK1	-0.816666666666667
HERC2	-0.556
HSD11B2	0.234833333333333
FAM96B	-0.87125
MGC13057	-1.73725
BSN	0.94975
CAND1	-0.272
HCST	1.9145
ACTR10	0.468
OR8D4	0.229
NASP	-1.9348
COL9A2	2.07066666666667
LYZL1	-0.14
GPC5	-2.05625
TBL3	-0.1655
CENTD2	0.6517
OR5AP2	0.442
TLR1	2.9165
LMO6	-0.1065
ZIC2	-3.4915
CPNE5	0.89125
ZMYND15	1.74925
FLJ22374	-0.8245
CCDC106	0.47725
PARP16	-0.08775
PDIA3	-0.00175
C14orf126	-0.7865
CECR2	0.577
SFRS1	-0.782642857142857
FIGLA	0.152
DCP1A	0.345833333333333
MGC45800	-1.2644
TEKT1	-0.113
C10orf67	-0.2995
CLN5	1.287
NTN2L	0.0195
GLE1L	-0.1925
CES2	-0.4883
GNAS	-0.355222222222222
DDX53	-0.3365
TSPAN13	2.3625
MRPL52	-0.571
SPIRE2	-0.3675
TAS2R39	0.32375
SCUBE3	1.89875
UCRC	0.4745
CDKL3	0.09325
KIAA1715	-0.1579
ZNF345	1.306
RTF1	0.14225
DHRS7	1.042
RIPK4	-2.54633333333333
EXOSC2	-1.54766666666667
MS4A2	2.94475
FGF17	-0.1645
WDR59	-0.6935
EVI2A	-0.0815
IL17RC	2.08133333333333
HS3ST1	1.478
ITGB1BP2	-1.555
RBPJ	-0.798833333333333
GIMAP1	3.4015
INE1	-0.771333333333333
ALDH18A1	0.051875
TPI1	-2.26125
GATA6	-0.591
CABP1	-0.579
ZNF484	0.872
DAPK3	0.5775
GJB1	-0.856166666666667
PIN1	-0.13675
SLC6A15	-2.98675
CNO	0.4875
RIN2	3.54975
FRRS1	-0.0975
CYorf15B	-3.482125
DMRT3	1.371625
ATAD1	-0.0545
OTUD4	-0.197611111111111
ATOH8	-1.80675
ZSCAN16	1.15125
ASCC1	0.07625
OTUD3	-0.64425
MGC33212	0.404833333333333
YME1L1	0.019875
RP11-218C14.6	0.07425
PCBP4	0.5605
TNFRSF10A	0.24625
CDH10	-3.5565
KL	1.25775
SCP2	0.437416666666667
C9orf119	0.105125
SON	-0.135416666666667
MAFK	-0.2835
SBNO2	0.371
SLC6A6	0.0601666666666667
SC4MOL	-0.39825
FAM35B	0.42325
PPP1R9A	0.828
PDZRN3	1.4175
CXorf20	-0.3085
C6orf126	1.12425
AVEN	-0.34
FLJ21075	-1.1745
C14orf132	0.486375
PCK2	-0.452375
GUCY2C	0.708
BARX2	-0.63725
PEX11G	1.9815
DAO	-0.451833333333333
C10orf49	0.09875
EDNRA	2.4875
PPP2R5A	1.8408
DDX39	-1.29183333333333
SERF1A	-0.617
ASCIZ	-0.1242
FNDC8	-0.1985
PTMS	-0.281875
PHF7	0.6145
PIP4K2B	0.0776875
HHLA2	-0.23975
BDH2	0.8209
APOBEC2	-0.5485
PENK	-0.657333333333333
SMAD9	-1.58625
MT3	-0.59825
RGL1	0.165625
ATG10	-1.569875
DLGAP4	-0.189
APPBP2	-0.213357142857143
BACE2	-1.24285714285714
LOC339344	0.748166666666667
ZNF395	0.820625
HIST1H2BL	-1.467
ZNF467	0.71625
SLC25A21	-1.06825
PALM2	-0.401666666666667
NSUN5C	-0.8915
IL5	0.0571
CLSTN2	1.83825
ANXA8L2	-2.66575
PTGES	0.654625
GDAP1L1	-2.2225
OPRK1	-0.961333333333333
WDR20	0.8865
C12orf4	-0.005375
NUP88	-0.607375
XRCC6BP1	-0.8335
FCGBP	3.94042857142857
LEMD2	0.6955
NOMO1	0.18075
C10orf79	2.3045
ZNF79	0.7194
OCRL	0.5107
HSPA8	-0.00516666666666666
DIDO1	-0.472541666666667
PLA2R1	1.946
COG3	0.1457
NGDN	-0.264
CBFA2T2	0.378625
PNOC	-0.49775
PRRG1	-0.6875
AGGF1	-0.651214285714286
DPF2	1.1475
YIPF7	-0.073
TRPV5	-0.6345
ZNF322B	0.9935
MED12	-0.0101666666666667
CARS	-0.4415
ABCC11	2.91683333333333
C9orf25	0.082
MYH1	-0.2015
FRYL	-0.0414166666666667
AGTRAP	0.21075
MMP27	0.826
ZNF432	0.256875
OR8D1	0.6665
OR13D1	0.106
VWA1	1.99725
STON1	0.181
IL5RA	0.37325
PERP	-0.5938
C10orf107	0.198833333333333
TNFSF12	2.9955
FN1	1.2495
MTR	-0.431
PHLPPL	-0.163166666666667
ZNF425	1.2835
DHFR	-2.12355555555556
PPP1R12A	-0.34425
RSPO2	-1.57075
ZNF7	0.3835
ZNF583	1.0765
TPMT	-0.730666666666667
GPR132	1.276375
OR2T12	-0.25675
SERTAD2	0.5622
ATP1A1	-0.2235
FRMPD3	0.745
ZNF672	0.70875
PLXNB3	0.0525
EML5	0.4285
FAIM3	0.4815
UBQLN2	0.72475
SORCS2	2.86225
PRIM2	-1.39
ACVR2A	0.484333333333333
YWHAZ	-0.207666666666667
PGM2L1	0.126
GNAO1	-0.0247142857142857
RPL10	0.1967
RPS6KA6	0.4125
PFKL	-0.572833333333333
SH3D19	0.63175
AURKB	-2.87633333333333
ZC3H6	1.5445
DISC1	0.168166666666667
FLJ39660	-3.0735
TMEM25	2.549875
OSBPL10	1.496375
CLTCL1	-1.412
ALG6	-0.616
CATSPER4	0.515
LRTM1	0.336
RRAD	1.161
TIPIN	-2.09975
CARD14	1.510875
RBM9	-0.0338333333333333
RASSF4	0.4115
SLC25A18	-0.538
C6orf58	-0.510833333333333
IGHD	0.415
PLA2G6	-0.0415
TPT1	0.4595
SEC63	0.4673
CCDC113	-0.0767
TDRD10	0.23675
KIAA1666	-0.63075
TOR1AIP1	1.21483333333333
SYTL4	0.801333333333333
SPRR2F	-1.064
CEBPD	2.146
SNTG2	-1.07525
C20orf77	0.255166666666667
TAS2R49	-0.1955
C6orf173	-2.79416666666667
SVEP1	0.2383
PXN	-0.635928571428572
VIL2	0.945083333333333
C5orf21	0.442166666666667
DIXDC1	1.005375
GANAB	-0.705666666666667
PDSS1	-1.95
NGFR	-0.521125
ATP8B4	1.67225
BMP8A	0.428
CCDC132	-0.0836666666666667
GNRH1	-0.78075
OR10T2	0.312
PDGFD	2.81916666666667
OR6W1P	0.1185
HARS	-0.411
KRT77	-0.07
AQP8	-0.06
ITGB1	0.4181
ZNF254	0.6514
PAX1	0.441833333333333
PSMC4	-0.3341
ANKRD22	1.65675
PSMD8	0.0861666666666667
HTR1E	-0.357
SOX10	-2.4481
OR5B2	-0.073
RABGEF1	-0.623714285714286
MAP1LC3B	-0.34975
CYB5R4	0.31525
AGXT2L1	-1.1825
FLJ41603	1.87566666666667
TRAPPC2	0.4015
FNTB	0.6318
FLJ14107	-0.3215
AURKAIP1	-0.07775
DSE	2.04025
NFKBIZ	-0.995833333333333
OSBPL3	-1.55566666666667
LOC130576	2.293
SLC39A9	1.1635
LOC137886	0.622083333333333
RHCE	-1.5185
ATG7	0.696
FAM82A	1.23833333333333
FBN3	-0.08
MCFD2	-1.20783333333333
CASP14	-0.15
EPS15	0.532333333333333
SFRS2B	1.073
C19orf47	-0.0825
PLAC9	1.362
GPR23	-0.6305
BTNL3	0.2235
RGS8	0.1585
GNS	0.3915
ENO2	-1.924
CBX1	-0.3512
PEX26	0.1535
LRP5	0.105
ADAMTSL4	-1.43133333333333
ARR3	0.0216666666666667
MAP1A	0.021
CD2	4.1545
NAV2	-0.0823125
TMEM69	-0.83125
ATXN7	-0.443666666666667
CHN2	-0.0181666666666667
ZNF781	-0.732
HAS2	-3.0815
KIAA0241	-0.5395
BIC	1.0065
MOBKL2A	0.0995
CYP2C9	0.5295
CNOT7	0.395071428571429
SFRS10	-0.38175
CST11	0.423
FLJ37543	-0.1325
NKAP	-0.78325
RUNX1T1	2.895
EAF1	0.0373
IL4I1	2.203
LRRC61	0.142833333333333
PSIP1	-2.105
SPRR4	-0.093
ZFP90	0.377333333333333
AP2B1	-0.671384615384615
SLC30A7	0.77175
C7orf28A	-0.135333333333333
S100B	-2.444
BMP2	-2.11325
ESR1	5.07025
ZFPL1	0.2175
ARHGAP12	0.748
LRRC19	0.392
ZNF767	-0.347833333333333
NACA	-0.2659
OLIG1	-2.543875
PRF1	1.3175
LST1	2.8285
SPATA9	-0.625166666666667
CNFN	1.308
CDK4	-0.8993
