Hybridization REF	TCGA-A8-A07O-01A-11R-A00Z-07
LYZL4	-0.1085
WBP4	-0.807
PMM1	0.0775
C11orf79	0.52675
CBLL1	-0.20325
IL1F10	0.8005
VAX2	-0.1105
SETDB1	1.23466666666667
LRAP	-0.688833333333333
GCLM	0.648666666666667
CPEB3	0.616
PPM1A	-0.4669375
INTS1	0.691
CAMTA1	-0.666083333333333
SAMSN1	-1.867
LOC158830	-2.205
GMPPA	-0.43075
AIPL1	0.25625
IL24	0.489833333333333
BDKRB1	-2.46016666666667
MLF1	2.3956
TAF12	0.2815
ID1	-2.756375
THADA	-0.086125
PIK3CB	0.38275
OR4N5	0.661
TBC1D17	-0.304333333333333
COX8A	-0.424
CDCA4	0.08125
C2orf44	-1.06675
ZNF534	-0.2735
IMMP1L	-0.0305
NIPSNAP3B	0.89775
FTMT	0.74125
PWP2	0.393666666666667
MMP15	0.3238
DNAH11	-0.62425
MTMR14	-0.076625
DNAL4	1.85475
IPP	-0.123
TMEM59	1.73425
C1orf157	0.649
RGS4	-1.13316666666667
DDX18	0.352
SNX6	-0.3645
ZNHIT2	1.43783333333333
NCDN	1.01916666666667
FLJ33534	0.82825
RAG1	-1.8795
OR4D10	1.008
PTPN5	-0.544666666666667
POMT1	0.71675
LRRC8A	-0.223
CYP1A1	-1.217
CAPN1	0.195166666666667
DDHD2	2.170875
GRIK2	0.289
GNRHR	0.156
PPBP	3.348
HTR3A	2.14
SLITRK4	-0.8815
ANKRD49	-0.40925
BTF3	-1.2152
SARS	0.075
C13orf18	-0.100333333333333
CACNB1	0.0153571428571429
QKI	0.362772727272727
SETMAR	-0.029
MAN2B1	0.321
EML3	-0.2115
ACADL	0.177166666666667
OFD1	-0.99975
DEFB114	-0.292
CGA	-3.558
PEX16	0.150166666666667
LRRC10	-0.2305
GNG12	0.1195
C1orf152	-0.189
CHRM1	0.683
CD53	0.6755
DBH	-0.68175
TFAP2B	-2.407875
HIST1H2BJ	0.105
FAM46D	0.5805
TMEM11	0.3035
C3orf32	-3.83525
PCCB	-0.374
IPO13	0.826625
C6orf105	-2.386
COMMD5	1.375
SUV420H1	-0.3675
LTBR	1.71425
ARHGAP15	-1.773625
HDHD2	-0.514
TDRKH	0.762833333333333
LOC401052	-0.281
PSG4	-1.446
GNB4	0.9979
SPATA4	-0.484
SLC9A3	-0.8115
OSBP	0.500833333333333
NBPF3	-0.102166666666667
DOCK11	-1.0125
SLC39A5	-1.2745
PRR5	1.5077
C10orf63	0.941375
SMTNL2	0.2465
ADRA1A	-0.137
ASAH1	0.5802
DOM3Z	0.1797
GIPR	1.29116666666667
AHI1	-0.938083333333333
NADSYN1	-0.344333333333333
RGS14	0.1736
IL18BP	0.8181
RTN4RL1	1.326
ARMC6	0.05425
PSMD5	0.578666666666667
HK3	2.9135
OR4S1	0.53875
RSU1	0.9339
MAD2L1	-0.160777777777778
EIF4A3	0.38925
DLEC1	0.202166666666667
E4F1	0.569666666666667
CHMP2B	0.3967
CAMSAP1	0.0815
RPS21	-0.439
ARID5A	0.3915
UBE2N	-0.0676
IGSF8	1.01366666666667
MAGEB6	-1.892
ACAD11	-1.1205
MGC4172	0.0865
LMO4	-1.15625
KLKB1	0.089
HP	-0.6045
HDAC3	-0.36675
SCHIP1	2.893
CLCA1	-0.136
OLFML2A	0.72625
C1orf112	0.42
KIF19	3.02366666666667
HAPLN4	0.0115
CXCR7	-0.561833333333333
GOT2	0.1823
RAB38	-2.964375
DCX	-1.07475
PPM1H	0.288166666666667
NFYC	1.29166666666667
KIN	-0.172375
ZNF228	-0.7675
PLSCR4	0.798833333333333
HIG2	0.7425
FAM79B	0.748
C21orf86	-0.443
KCNK10	-0.06225
ZNF738	-1.466875
FSTL5	-0.8895
OR6A2	0.8295
OTOA	0.3555
EXOC1	-0.03625
AHRR	-1.473625
PDAP1	-1.23425
C19orf6	-0.01025
ZAN	0.77875
LY6G6E	0.143
EIF4E2	0.41625
C20orf198	-0.61325
ZNF324	-0.32275
CYP3A5	-3.77666666666667
ENTPD7	0.717
MBOAT5	-0.0785
GJB5	2.446
TTC13	1.08075
S100Z	-1.64383333333333
KIAA0664	0.131666666666667
PDGFRB	1.75075
IL17D	-0.722
OR56B4	0.149
RDX	-1.07083333333333
SLC34A3	1.624
IL28B	0.00949999999999999
JUND	-0.412
CHRNB1	-0.623875
CAMK2B	-0.8625
FETUB	-0.7815
CXorf23	-0.24225
MRTO4	0.0255
TTC3	-1.3584
NDUFB8	-0.530833333333333
EDG2	-1.31925
SEMA3G	1.444
IL23A	0.728
GRHL1	2.3997
LOC441054	-0.446
WDR65	0.12325
PSTK	0.7215
STOML3	0.194333333333333
R3HDM2	-0.0535
C5	-3.513
SLC2A10	-0.401833333333333
C3orf22	0.92975
PAQR3	0.124615384615385
ANKRD26	-1.25158333333333
HCRTR1	1.034
LOC399947	-0.55575
PSD2	-0.99225
TIGD2	1.10966666666667
SCRN1	-2.8385
COQ10A	-0.8945
DDI2	0.67
METTL7B	0.0561666666666667
UCN2	0.9355
FAM92A3	-2.37125
WDR16	-0.542
ZNF511	0.476666666666667
ZMYM5	-0.93275
POLR3G	-1.174
ZNF586	-1.013
C1orf49	0.6084
TANK	0.635333333333333
RCAN1	2.26133333333333
PELI3	1.19533333333333
LIMD2	0.645916666666667
TMEM189	0.3045
NTN4	-1.346375
LOC151300	0.0415
CLEC2A	-1.3735
GPR135	-1.019375
DPYSL4	-0.7036
JAK2	-0.4555
TSHZ1	0.128333333333333
TM9SF4	-0.72575
ZNF264	-0.2775
SIRPG	1.492875
BICD1	-0.523
HERC6	1.14416666666667
METTL5	-0.821
CASP1	1.2835
PRRT1	0.111166666666667
PLA2G4C	1.22766666666667
ICA1L	-1.37264285714286
TPTE2	-0.132833333333333
OTUD7A	1.25783333333333
AQP11	-1.94725
APOA2	-3.8557
KALRN	-0.1013
SECTM1	1.94658333333333
IFNAR1	0.11
TALDO1	0.89125
RAB11FIP4	0.466583333333333
EIF5A	0.069
FAM49A	2.2805
NEGR1	0.0485
YTHDC2	-1.31325
EHD2	-1.055875
NCF1	3.2455
SCRT2	1.5215
HOXA5	-2.256
NUP133	0.66
FGF12	-1.0231875
SLMO2	0.713
SNTA1	-0.02975
CACNG2	0.44275
GCM1	0.321125
ELF1	-1.27516666666667
TLR5	3.7885
TCFL5	-0.85825
RBMY2FP	-1.0735
LOC100125556	0.534375
FAM129B	0.65725
MAP3K7IP1	0.342875
NCK2	0.846
OXA1L	-1.31425
FMO9P	0.371
ZSCAN12	-0.328
PSMD12	0.00366666666666666
HSCB	-0.91775
CLDN10	-3.025
MGC13053	-0.348
HPCAL4	-0.6555
ASZ1	0.448
MEX3D	0.2555
NFAT5	-0.7978
CSPG4LYP1	-0.112333333333333
FBXO3	0.1089
DVL1	0.952833333333333
CMKLR1	2.24483333333333
TYMS	-1.0125
PEF1	0.9835
ZNF750	1.261
MCM5	0.2186
MEGF11	-0.48125
KCNK7	0.2005
PTP4A3	2.041
C1QTNF2	-1.40783333333333
OR6S1	0.522
FAM122B	-1.4565
ZNF551	-1.157125
HBQ1	-1.5075
GEMIN6	-0.14
ARSK	-0.4935
RBP7	3.29083333333333
CPNE9	0.342
DSC1	0.5255
LOC730112	-0.5335
MAP2K4	-0.786375
HS3ST5	-2.2775
EPB41L3	-1.046
TEKT2	-1.031
CDKN2B	2.50341666666667
ZNF480	-2.24475
MAP3K6	1.5099
MAP6	-0.0735
HN1	0.453
OR2L13	0.275166666666667
SLC16A11	0.6485
FAM96A	-0.4005
APOL1	-0.10425
C5orf32	-1.35425
RTP1	-0.219166666666667
RNF175	0.199375
ZBTB41	0.8115
AHCTF1	0.8938
SAE2	-0.4695
ITGA2	-1.7075
MME	-0.606833333333333
CCDC14	-1.1955
MAST4	-0.807571428571428
KRT33B	0.0485
KCTD2	-0.200166666666667
WDR26	0.436833333333333
MFI2	2.503125
NR4A3	-0.79075
ARSA	0.81375
UNKL	0.8135
SULT6B1	0.5515
CCNA2	-0.182166666666667
SOX15	0.0475
PPAPDC1B	1.93133333333333
C19orf44	0.0365
MCAT	1.475
ARID1B	0.625875
OR52N1	0.6025
C12orf48	0.0795
MAGI1	0.564625
NIPA2	0.73175
GBX2	-1.13875
RSHL3	-0.390375
RAVER1	0.836666666666667
C15orf17	-1.26675
SLC30A2	0.612625
ZNF518	-0.391
PCYT1B	-0.7045
C10orf114	2.62425
EIF3H	1.46575
SLC25A39	-0.00866666666666667
KIF1B	0.606875
AMOTL2	-0.0345
C6orf120	0.277625
PSRC1	-0.07675
PLA2G10	0.88975
KIF5C	-0.31125
MRPL37	1.953
C17orf62	0.854
C9orf135	-1.63483333333333
DUSP10	0.1362
CLCNKB	0.3575
PSMA5	0.818
C8orf53	1.691
AMPD3	1.078
PIAS1	-0.77025
ADCYAP1R1	0.1815
GYLTL1B	3.268
CDH20	-0.00266666666666667
FBXO7	-0.6755
TMEM134	0.466333333333333
FLJ14213	1.04766666666667
ZNF3	-1.18
LRRFIP1	-0.236333333333333
CNOT2	-0.0283333333333333
ABI3	2.502
ALDH5A1	-0.649583333333333
HNT	1.9816
SERPINA4	-2.233
TK2	-0.0311666666666667
STMN1	-0.635
GUCA2A	0.537833333333333
GALNT10	-0.692142857142857
DPP6	-0.7261
C9orf93	-0.716375
PRELID2	-1.20225
STK39	-0.317125
SFTPA1	-1.34575
CKS2	-0.187333333333333
RHO	0.372875
C20orf135	-0.12
XKR3	-1.895
CR1	0.312
RPS6KA2	-0.316214285714286
C20orf112	0.4195
MRPL22	-0.76325
C4orf23	0.100166666666667
GADD45B	-0.0135
KLHDC1	-0.5505
C2orf48	-0.708
ZNF287	-0.1305
DAAM2	-1.17025
DPPA2	-2.84083333333333
TCTN3	-0.128833333333333
DNAJB11	0.8115
FPR1	3.93775
DEFB4	0.501
PTCD2	-1.1565
SMOC2	3.18316666666667
CABP7	1.70675
SERPINB11	0.529
MAGEF1	0.07425
NDE1	-0.921333333333333
ITGA10	0.0565
FSHB	0.8075
ANXA2	0.831875
HORMAD2	0.0165
HLCS	-0.409
MCF2L	-0.164583333333333
FH	0.578125
TBC1D24	1.76775
KIAA1505	-0.7465
LGALS2	-1.3595
CNBD1	0.16
SYNPO2L	-0.2135
PTPN23	0.0696428571428571
C1orf183	0.0571666666666667
MAGEA8	-3.232
DGCR8	-0.927875
GSR	-1.88725
PAQR7	0.51025
ZNF676	-2.653
CACNA1C	-0.7405
SP7	0.325
PDCD6	-0.03225
NRN1L	-0.3925
BRI3BP	0.00991666666666665
KIAA1183	0.467
ASB4	0.257
CCL23	2.1435
OBSL1	-1.791125
SLC12A7	1.24391666666667
KIAA0240	0.605875
CD1B	-2.43283333333333
FCGR2A	1.417875
MDC1	-0.0535
HTR1A	0.391166666666667
OCEL1	-1.19925
ATP11B	-0.1658125
FBXO34	-0.241333333333333
PCDH12	3.39433333333333
RPE	0.03775
C17orf74	0.2055
CSDC2	0.211333333333333
PET112L	0.58525
TMBIM1	1.456625
P2RXL1	0.387
TCHP	-0.221
TRMT1	-1.08116666666667
F2RL2	-2.37541666666667
LRRC32	1.86966666666667
IMPG2	0.881
BGLAP	-0.6575
LOC493869	-2.55208333333333
MRAS	2.255125
SLC35F5	0.61875
CBWD1	-0.3095
AXL	-2.355625
ATP2C2	-0.2725
TELO2	1.0295
PNPLA3	-1.01375
PCDHB14	-0.86925
CD276	0.33525
KRT80	-1.94325
DUSP28	0.1845
CSNK1E	0.23225
SRP14	0.046
KCNQ4	0.8815
KRT72	0.228333333333333
CCDC117	0.33875
C6orf89	-0.0860555555555556
TUBB2B	-2.793
RTN4IP1	0.841
CR1L	-2.63483333333333
CEND1	0.712
C12orf41	0.232166666666667
RNF31	-0.69975
UBN1	0.3485
C17orf32	0.985625
SLC5A7	-0.188
GPR92	0.648166666666667
ESAM	2.1629
CTNNA1	0.405666666666667
HRBL	0.2102
CBX4	-0.15375
TMEM182	0.6495
SH3TC2	-1.50066666666667
IL10	1.27733333333333
PXMP4	-0.8495
RNF167	-0.669
PAK7	-0.723
ETV3	0.636
ATPIF1	-0.944333333333333
LOC554207	-1.66433333333333
OR8H1	0.0545
WDFY3	0.26125
DPM1	-0.722
GPSM1	0.4385
WDR92	0.2858
LRP1	0.178166666666667
ANKH	-0.098625
THUMPD3	-0.2385
POLR1B	0.133
OLFM4	1.08033333333333
RAD9B	0.4635
TSPY2	-3.0355
PAX6	0.0805
SCG2	-3.67225
SLC17A6	0.53425
FMO3	1.247625
PADI4	0.279875
TUBB4	0.194
NLK	-0.36625
POU4F3	0.2665
SDF4	-0.044
ITGBL1	-1.66833333333333
NETO1	-1.309125
TAP2	0.896625
ABBA-1	1.17483333333333
GNAI1	0.44125
VPS4B	0.75975
NOPE	0.0956
GALNT6	1.10483333333333
SESN1	-1.23625
GBE1	-1.00866666666667
CLASP1	0.291
RASGEF1B	2.655
ACOT11	1.58107142857143
AFAP1	0.1725
OR2H2	0.79025
DPY19L2P1	-1.557
DZIP1	-2.0255
SEC22C	-0.638416666666667
GPR161	-0.601
RNF146	-0.6415
WDR74	0.29475
GALP	0.1385
PURA	-0.365
DNPEP	0.47525
RP11-78J21.1	-1.2875
ERBB2	1.005875
FANCM	-1.18191666666667
NEO1	-0.4515
DDX3Y	-4.7876
RPS3A	1.17275
MXRA7	0.581
LGALS3	-1.91883333333333
GLT8D1	-1.00325
CFL2	-1.94283333333333
UPB1	0.553
NAP1L5	-0.739625
CLDN14	-0.518
DHX38	0.41225
BTBD1	-0.78175
TARS2	0.575333333333333
ABCF1	0.4146
FCF1	0.381166666666667
LRRC49	-0.98975
GUCY1B2	-0.8065
C1orf177	2.321
SMARCA4	-0.832071428571428
LRP8	0.547666666666667
TAGLN3	0.24625
MRPL14	0.16625
TTRAP	-0.23775
ZDHHC20	0.894
NFE2L3	-0.224
KIAA1377	0.168625
PALMD	0.2746
TMEM43	0.0225
TTL	-0.018
STAT5B	-1.5245
SSB	-0.672
OR10H5	0.3255
SLC22A13	-0.664
AKAP3	-1.34575
TIMM23	0.661666666666667
OAS2	1.73608333333333
KIAA0423	-0.63625
TRIM11	0.966833333333333
GLIS3	1.188375
TMEM50B	0.698
ARHGEF4	0.566
DEGS1	0.445545454545455
TBL1XR1	1.64873333333333
G6PD	-1.713
SP140	0.0901
MUC17	-0.0922857142857143
NUDC	-0.0605
DNAJC5B	2.5595
SCARA3	0.563333333333333
CPA3	3.84983333333333
BCAT2	-0.4495
MFN1	0.149
NRG3	0.345
SNX11	0.97075
PLEKHH1	-1.1625
GPR177	-2.06316666666667
HCFC2	0.68275
TCAP	0.076
MOCOS	-0.46025
C14orf93	-0.59425
PRDM10	-0.128666666666667
SLC16A4	-0.642
SRGAP1	-0.781
VIP	0.09375
DUSP27	-0.146333333333333
LILRA1	0.7852
MC2R	0.514
MGC24103	-2.76925
MBTD1	-2.03
FUT11	-0.213833333333333
USP33	0.2695
C15orf39	-0.55375
MAP3K12	-1.107625
PAAF1	-0.743833333333333
BARHL1	0.869
FLJ16165	0.349
PIWIL2	-2.63175
SYNE1	-0.477545454545455
CMTM4	1.19375
TSPYL1	0.2055
GUF1	0.510333333333333
TMEM157	-0.222
WDR44	-0.622
HIST1H3C	-0.23075
DKFZp666G057	-0.6735
RNPEP	0.3615
GAS2L2	-0.221
ADH4	-4.42425
GRPR	-0.315333333333333
FBXL17	1.51375
ZBTB10	1.82566666666667
Gcom1	0.327611111111111
HTRA1	0.0296
ZNF585A	-0.826333333333333
SLC26A2	-0.815
OTOP3	0.4305
WISP1	1.98088888888889
ATP2B4	0.551166666666667
FLJ10769	-0.69725
CRAMP1L	0.119125
CHST12	-0.3855
RAB22A	0.317166666666667
TARDBP	-0.265785714285714
STAU1	-0.55625
CRB3	0.733833333333333
MIG7	-1.5115
CHMP1A	0.670666666666667
ZNF160	-1.591375
B3GALT6	0.762875
BARX1	3.0885
C6orf167	-0.4543125
NXNL1	0.517
DHX29	-0.35175
HADHB	-0.41925
PLXNB2	0.537
ILDR1	-1.37275
SLC15A3	2.55425
GAS2	1.898
C20orf69	-0.4975
NUMB	-0.681
TNIP1	0.803875
MESP1	2.2315
PSKH1	0.46575
NSFL1C	0.469
RHOG	0.402
HEY1	-2.54316666666667
KNG1	-1.754125
ITGAX	1.7162
LIN9	1.132
CANT1	0.64925
XRN1	0.152071428571429
CCDC96	0.9105
HEATR6	-1.46633333333333
GNG7	-0.600083333333333
RUNX2	0.6528125
SOX1	0.726333333333333
FCRL5	0.46
ZNF99	-1.839625
FAM9A	0.626
SNX22	1.438
MBNL3	-2.0695
ODC1	0.5806
ADORA2B	-2.04783333333333
NR2F6	0.1625
ZFYVE16	-1.24361111111111
SYNJ2BP	-1.0872
POLE	-0.60475
E2F2	0.253
THRA	0.492333333333333
PTGES2	0.426333333333333
HIP1R	0.591166666666667
TMUB1	-0.405166666666667
ENO3	-2.024
RSPH10B	0.096
CXorf39	0.661625
IRGC	0.278
GPR109B	-0.12925
FLJ13305	-1.413
LCE3A	1.471
TNFRSF18	1.247
DET1	-0.8205
TRPM3	-0.188166666666667
C16orf79	-1.1935
FECH	0.383
RAP2A	0.683666666666667
CRIP1	0.570333333333333
AZIN1	1.1895
SLC7A7	3.8745
IL10RA	0.94
TMEM64	-0.079
CDC42EP4	1.5349
C16orf58	-0.1115
ARG2	-2.98225
POU5F1P4	-3.81275
FAM62B	0.16025
DNAH8	-2.2853
ASH2L	-0.049375
TSLP	-4.24233333333333
CNTNAP5	0.0901666666666667
TMEM16C	-0.50775
IFNA14	-0.2765
SLC1A3	1.14325
CABYR	1.5385
BCL7B	-0.2343
NUDT13	-0.748166666666667
C13orf28	0.01775
C1orf53	-0.50325
ARL6IP4	0.2003
RPL35A	0.531
EMR3	1.01375
RAB40C	0.832833333333333
SLC41A1	0.0161666666666667
LRCH1	-0.279
LY6G5B	-0.5615
FAM124A	-0.547785714285714
MGC10981	-3.70233333333333
CLIP3	-0.5137
MAP4K2	0.289833333333333
CHIC1	-2.389
SULF1	2.77566666666667
C20orf30	-0.673642857142857
PRDM5	-1.683375
ELOVL1	1.35875
C11orf48	-0.6985
SLC39A10	-0.29925
KCNV1	0.9075
ACP1	-0.786666666666667
ZMYM2	-1.040625
B3GNT6	0.352166666666667
C9orf69	-0.766
C2orf15	-0.458
C20orf166	0.8765
HSP90AA6P	-1.185
EDG7	1.052
NEURL	2.426875
LPL	1.9485
CLEC2D	-0.959571428571429
GRRP1	1.71266666666667
CD8B	-2.2124
HIST1H3D	-0.450333333333333
SLC6A12	-0.038125
FAM27L	0.2825
CD84	2.0682
RASA1	-0.6455
PHKG1	-0.2075
MAGEA11	-2.3405
IMPA1	0.2422
NPM3	-0.07725
RARRES1	3.545
SH3BP1	0.780875
B3GNTL1	1.8925
ARPC5L	0.556666666666667
KLHL26	-0.1345
SIM2	1.645
GJC1	0.9625
C20orf194	-0.49475
EXO1	0.0725
SLC2A2	-2.23466666666667
LOC285074	-1.19725
LRG1	-1.10575
KIRREL	0.472
PIK3R1	1.02264285714286
C4orf34	-1.86275
MAF	-1.747
ADCY4	3.2825
ZMIZ2	1.3936
SLC46A3	0.2815
STAMBP	-0.508166666666667
CCDC16	0.432
MS4A12	0.365
TCF20	0.84775
LRRC46	-0.3855
C20orf152	0.69075
MRPS6	-0.204375
ABCB11	-0.3765
KCNC2	0.144166666666667
CDH19	2.04183333333333
C9orf123	-0.1285
SSH3	-0.272625
LDLRAD1	-1.73625
CCBE1	-0.4295
ZNF135	-1.9905
TAAR1	0.3405
WFDC12	0.416
CCDC42	0.07
FLJ12529	-0.55225
PER1	-0.835666666666667
TIMM50	-0.514833333333333
SMARCAD1	-0.345
FAM26C	0.219
TP53TG3	-2.31383333333333
SH3RF1	1.5949
LMCD1	0.519
GPR63	0.991
FLJ21986	-2.640625
AIFM3	-1.15775
MICAL1	-0.629333333333333
BLZF1	0.857333333333333
IQCA	-0.209333333333333
PCDHGC3	-0.6615
SAC	0.888
BCL6B	2.1665
DDO	-0.51825
MARCO	4.7185
DCHS1	-0.159
C1orf170	-1.13783333333333
CD200R1	0.232
C22orf15	0.1065
SEPT11	0.459166666666667
ADNP	-0.73925
UST	-0.3501
C13orf34	-0.976666666666667
RFFL	-0.0264285714285714
APBA3	-0.399
C2orf60	-0.26225
CUTL1	-0.3157
PMS1	-0.46175
ZNF689	-0.832
EIF3E	0.719166666666667
IL9	0.0658333333333333
RPL31	-0.34225
LY9	0.199
ATP2B3	0.462
KDELR2	0.315333333333333
TFCP2	0.244625
NLRP12	-0.15175
FLJ45422	-0.41325
TLE4	-0.126
ZNF570	-0.828
FLJ43806	-0.5725
TLK2	-0.38125
CIR	-0.02375
MARS2	1.284
COL24A1	0.489
SDF2L1	-0.3525
HIBADH	-0.464333333333333
IGFBP3	-2.03564285714286
C12orf23	0.11175
PSPC1	-0.3365
C20orf43	-0.17725
TRAV20	0.4975
ARHGAP24	-0.08575
KIAA1975	-1.153375
C1QA	3.7305
DNTT	-4.42283333333333
C10orf6	-0.5405
C11orf41	0.20675
HNRPF	0.44875
COL11A1	5.23716666666667
UBAP2	0.5265
CDKN2AIPNL	-1.9815
C20orf174	2.66575
SPRED2	-1.1465
PLA2G12A	-0.043
ICEBERG	-1.603
SCN10A	0.1665
C11orf65	0.24825
GBP5	5.859
PITPNC1	-1.38083333333333
POU3F3	1.7915
NCOA7	1.204125
LIN7C	0.2975
LOC348840	-0.5205
NKX2-2	-2.45675
ANKRD13D	0.411875
LOC123688	-1.184
FUT2	1.81066666666667
TAAR8	0.7235
FZD4	-1.29716666666667
PNMA3	-1.28
OR4L1	0.573
WIT1	0.77725
EXOC3L	1.8615
ATPBD4	0.8449
KRBA1	-0.39075
UBXD6	-0.69175
HOXB7	-0.261857142857143
C7orf23	-0.762
UNQ338	3.87575
STAB2	0.26225
CDC20B	0.24725
IRF9	0.37025
CENTG1	0.96375
TNPO2	-1.12925
MCPH1	0.177875
BMS1P5	-1.14925
SLC26A7	1.01
HIST1H3J	0.81575
C9orf3	0.064
LBH	1.553625
MYO1D	0.856375
PTDSS2	0.64375
NFU1	-0.50775
DEPDC4	-0.52325
WNT7B	-0.2277
GLP2R	0.0378333333333333
SETD4	-0.8707
DYNLT3	-0.7516
FKBP11	-1.38366666666667
SESTD1	1.4325
FLII	-0.799
RPS16	-0.2172
CHPF	0.177
CSNK2A1	0.117666666666667
SUMO1P1	-0.05075
FKBP6	-0.4385
ZNF214	-1.78716666666667
TWIST1	0.195
DDX56	0.0336666666666667
TRAM1L1	1.3539
EPO	-2.61666666666667
MRPS18B	-0.0365
ZNF682	-1.5145
RPL14	0.0513333333333333
MAFF	-0.0145
LOC51136	0.029375
LY96	-0.30725
DDX20	0.61475
ABTB1	-0.0156666666666667
ARL5A	0.3336
CCT6A	-0.22425
HEPACAM	-1.46883333333333
EHHADH	-0.962166666666667
RBAK	-0.8155
CGB1	0.4705
ITGB5	-0.8651
YIPF3	-0.62975
FKBP2	-0.807
NR1D1	0.0935
TMEM110	0.4545
NEK2	0.894166666666667
PRAMEF8	-2.70825
C20orf52	-0.519666666666667
PCDHGA3	-1.1585
VWA3B	0.181
NDUFA5	-0.5465
THAP9	0.18425
FLVCR2	0.469666666666667
AP1S1	-1.711875
SMAD6	-0.53775
SAV1	0.072375
SAT1	0.104125
ZNF251	0.75025
ADAMTS7	0.5467
RPP38	0.33975
C1orf211	-0.3185
YPEL2	0.0567
RBMS1	0.425
ZNF445	-0.347333333333333
NRXN2	-0.00483333333333332
PGBD4	-0.15325
UGT2B28	-2.8845
WBSCR16	-0.4506
NLRC3	0.090375
ASTL	0.4295
ST6GALNAC1	-3.568
ZADH2	0.212125
MLLT4	1.2305
ARL6	0.793333333333333
MEF2C	0.272
CBFA2T3	-2.565
AFF3	-0.0168571428571429
COG7	-0.032
MYB	-2.01433333333333
PLXNA3	0.344
XRCC2	-0.524666666666667
MMS19	-0.23825
ST8SIA5	-0.724125
CHPT1	0.0573333333333333
KIAA1712	-0.279875
OR6X1	0.5225
ACTR3	0.12575
UGCG	-0.6885
OR4P4	0.8875
ZAP70	-2.74175
LPP	0.659125
ZNF485	0.1095
PTPRCAP	0.0685
IL12RB1	0.75825
ATRX	-0.6325
CHST8	-1.566375
C14orf109	-0.88325
ARV1	-0.431
NMB	-0.734285714285714
COX5A	-1.14983333333333
EIF6	-0.17775
MPPED2	-2.102
SEMG1	-1.511
CHRDL1	-0.4015
TRAF3IP2	1.9825
WNK2	0.188375
LILRA4	2.40633333333333
LAMA2	2.30575
PXT1	0.43
RLBP1	-0.18925
CD300C	1.3235
SLTM	-0.379
FLJ10404	-0.4618
APOBEC3D	2.349
RENBP	1.67833333333333
ATXN7L1	0.797625
NID1	0.409
TUBGCP3	-0.6675
ITIH5	0.640388888888889
CCDC110	1.617
C8A	-2.3275
MGC87042	-0.72975
HOXC13	-0.3275
TFDP2	1.00375
HCP5	1.361875
POLI	-1.09775
UCN	-1.1055
ZNF764	-0.259166666666667
C8orf45	2.44525
FHL3	-0.34475
SPATA5L1	0.53525
MMRN2	2.00683333333333
NDST1	0.3695
COL20A1	0.236666666666667
ZNF248	-1.2245
PELP1	-0.2615
MBL2	-2.74416666666667
RNF41	0.048
C5orf24	-0.182375
THOC5	0.57175
SERINC3	0.0205833333333333
RP11-151A6.2	-0.5925
CDCP2	0.04275
HIST1H2AA	0.48925
C11orf75	0.677666666666667
FKBP7	-0.13975
DDOST	-0.41925
GPNMB	0.546333333333333
TTF2	0.0211666666666667
KCNT1	0.4005
SLC39A14	-0.207375
NGRN	0.2408
GPR137B	1.293
MECP2	-0.880875
PSMA1	0.06025
C16orf73	-3.33125
TMEM60	-0.747666666666667
CSN3	-0.044
NOS1	0.5485
RAB7L1	0.565333333333333
YBX2	1.95
KIAA1166	-0.248875
FUBP3	0.270333333333333
ABCG1	-0.3195
ACACA	0.05725
ARL11	1.1878
ATOH1	-0.2795
ODF1	0.439166666666667
CREB3L3	-1.86116666666667
TMEM127	0.597071428571429
DSCAML1	-0.283
PLN	1.56716666666667
LYPLA1	1.37191666666667
PRDM9	-1.271
SASP	-1.57875
PLUNC	0.3495
INTU	-0.06275
HISPPD1	-1.135
LNPEP	0.00799999999999999
YARS2	-0.390666666666667
APCDD1L	-1.0485
ZCCHC4	-0.5718
FBXO22	-0.386666666666667
TTLL13	-0.09
ZNF669	-0.018
PTGDR	2.613
DDX27	0.223
KIAA0409	-0.113
GJB6	1.3435
ASB8	0.14875
PLP2	-0.219
MEPE	-0.08675
OR10J5	1.109
KRT222P	-1.076
COQ7	-0.0648333333333333
C1orf101	0.50875
RERG	-2.4542
CHMP5	0.51775
THAP11	0.70275
ZNF43	-2.424
ZRANB3	-0.4345
KRT13	0.695375
MRPL19	-0.21175
RBBP9	-0.4405
SPATA17	0.85675
BXDC5	0.246166666666667
PAFAH1B1	-0.4815
MAGEE1	-0.6305
OSTF1	0.288
KIAA0323	-0.418166666666667
TXNDC13	-1.323
CNTN4	3.543125
LCE1B	-0.3915
UNQ501	-1.69875
ZNF154	-1.0595
C3orf64	0.37875
SYT5	0.2756
PON1	0.1345
FLJ10357	-0.8405
ATP4A	-1.224
GNPDA1	-0.595333333333333
MGAT1	0.544333333333333
C14orf121	0.163
SLC35B2	0.13175
MIER3	-0.0165
CHEK1	-0.56425
ZNF8	-0.655166666666667
TXNDC1	-1.27366666666667
CKB	-0.7139
RTN3	0.168928571428571
FZD2	-0.813
PART1	0.751375
PSMB6	-0.83375
PCDHB8	-0.9465
PHC3	-0.5819
PPP1R8	-0.1185
NOVA2	1.76683333333333
TNFRSF11B	-3.61825
GOLPH3	1.47033333333333
UBLCP1	-1.625
SUHW3	0.1155
TTLL1	1.19075
OPN4	0.577
OR13G1	0.6935
ZPBP2	0.116
HSD17B11	-2.217375
