Hybridization REF	TCGA-AR-A0TZ-01A-12R-A084-07
SLC30A2	0.062625
ZNF518	-0.18125
PCYT1B	-1.596
C10orf114	-1.64025
EIF3H	-0.473916666666667
SLC25A39	-0.196166666666667
KIF1B	-0.872875
AMOTL2	-0.21275
C6orf120	-0.19525
PSRC1	-0.7345
PLA2G10	3.0665
KIF5C	0.28725
MRPL37	0.2055
C17orf62	0.2555
C9orf135	-1.3315
DUSP10	0.591
CLCNKB	-0.024
PSMA5	-0.07525
C8orf53	-0.757
AMPD3	0.705666666666667
PIAS1	0.28675
ADCYAP1R1	-0.122
GYLTL1B	-0.707
CDH20	0.0533333333333333
FBXO7	-0.387
TMEM134	0.554166666666667
FLJ14213	1.71333333333333
ZNF3	0.8335
LRRFIP1	0.328666666666667
CNOT2	0.358083333333333
ABI3	1.4245
ALDH5A1	0.500916666666667
HNT	2.01
SERPINA4	-3.35475
TK2	-0.150666666666667
STMN1	-0.829444444444444
GUCA2A	0.159166666666667
GALNT10	1.22185714285714
DPP6	-0.838052631578947
C9orf93	-0.411875
PRELID2	-0.3875
STK39	0.04575
SFTPA1	-1.25975
CKS2	-0.697
RHO	0.54675
C20orf135	-0.28475
XKR3	-2.7125
CR1	0.2655
RPS6KA2	0.180571428571429
C20orf112	1.04675
MRPL22	0.3885
C4orf23	0.824666666666667
GADD45B	3.5585
KLHDC1	2.07416666666667
C2orf48	-1.576
ZNF287	1.8745
DAAM2	-1.61275
DPPA2	-3.4135
TCTN3	0.993833333333333
DNAJB11	0.359875
FPR1	2.93025
DEFB4	-0.09
PTCD2	0.3822
SMOC2	5.03366666666667
CABP7	0.26125
SERPINB11	0.71125
MAGEF1	1.287
NDE1	0.581666666666667
ITGA10	1.086
FSHB	0.031
ANXA2	0.694125
HORMAD2	-0.1465
HLCS	0.36775
MCF2L	1.9905
FH	-0.345125
TBC1D24	0.83825
KIAA1505	0.79325
LGALS2	-2.3255
CNBD1	0.806
SYNPO2L	-0.4065
PTPN23	-0.256571428571429
C1orf183	0.430666666666667
MAGEA8	-3.26175
DGCR8	-1.609125
GSR	-0.87375
PAQR7	0.25875
ZNF676	-0.02225
CACNA1C	-0.3073
SP7	-0.012
PDCD6	0.63025
NRN1L	-1.7315
BRI3BP	0.216166666666667
KIAA1183	0.5125
ASB4	-0.0295
CCL23	0.493
OBSL1	0.522
SLC12A7	2.17941666666667
KIAA0240	1.085125
CD1B	-4.1955
FCGR2A	0.7405
MDC1	-0.5535
HTR1A	-0.0973333333333333
OCEL1	0.65425
ATP11B	-0.2745625
FBXO34	0.2115
PCDH12	2.91033333333333
RPE	-0.71125
C17orf74	-0.4625
CSDC2	0.716833333333333
PET112L	0.31875
TMBIM1	1.6255
P2RXL1	-0.39125
TCHP	0.309
TRMT1	-0.920166666666667
F2RL2	0.75975
LRRC32	3.076
IMPG2	0.4305
BGLAP	-0.03975
LOC493869	-0.945166666666667
MRAS	0.60075
SLC35F5	0.80225
CBWD1	0.543
AXL	-1.784875
ATP2C2	3.2685
TELO2	-0.23975
PNPLA3	-3.9995
PCDHB14	1.58475
CD276	0.873
KRT80	-0.539375
DUSP28	1.1285
CSNK1E	0.618166666666667
SRP14	1.3985
KCNQ4	-0.4445
KRT72	1.08316666666667
CCDC117	0.28475
C6orf89	0.996666666666667
TUBB2B	-3.049
RTN4IP1	-1.4625
CR1L	-4.67033333333333
CEND1	-0.11775
C12orf41	1.06233333333333
RNF31	0.4975
UBN1	0.174666666666667
C17orf32	0.816375
SLC5A7	0.29625
GPR92	0.957666666666667
ESAM	1.787
CTNNA1	0.859333333333333
HRBL	-0.4002
CBX4	0.96275
TMEM182	0.46925
SH3TC2	-2.06216666666667
IL10	1.524
PXMP4	0.578
RNF167	0.348
PAK7	0.114666666666667
ETV3	-0.3285
ATPIF1	-1.35333333333333
LOC554207	-2.31833333333333
OR8H1	0.0255
WDFY3	1.6185
DPM1	-0.34725
GPSM1	-0.1035
WDR92	-0.724
LRP1	0.0903333333333333
ANKH	-0.649125
THUMPD3	-0.37925
POLR1B	-0.187
OLFM4	2.48483333333333
RAD9B	0.787
TSPY2	-4.2925
PAX6	-2.1205
SCG2	-1.9515
SLC17A6	0.814
FMO3	1.5605
PADI4	-0.176125
TUBB4	-0.1524
NLK	-0.91525
POU4F3	-0.4195
SDF4	-0.356
ITGBL1	2.0595
NETO1	-1.490125
TAP2	-0.266875
ABBA-1	-0.62575
GNAI1	-0.14975
VPS4B	1.217
NOPE	-0.018
GALNT6	3.18416666666667
SESN1	0.684625
GBE1	-2.506
CLASP1	-0.127
RASGEF1B	1.14075
ACOT11	-0.529071428571429
AFAP1	0.892
OR2H2	0.02375
DPY19L2P1	0.162
DZIP1	-2.63925
SEC22C	-0.44925
GPR161	-0.677083333333333
RNF146	1.7985
WDR74	-0.9065
GALP	0.158
PURA	1.10625
DNPEP	1.77683333333333
RP11-78J21.1	0.29375
ERBB2	2.771
FANCM	-0.88875
NEO1	0.535833333333333
DDX3Y	-5.3778
RPS3A	-0.061
MXRA7	-0.0754285714285714
LGALS3	-2.11516666666667
GLT8D1	-0.125
CFL2	-1.75633333333333
UPB1	0.08275
NAP1L5	-0.105375
CLDN14	-0.95475
DHX38	-0.403
BTBD1	-0.19525
TARS2	-0.407
ABCF1	0.0387
FCF1	0.7925
LRRC49	0.50925
GUCY1B2	-2.5755
C1orf177	-0.450166666666667
SMARCA4	0.454214285714286
LRP8	-2.68416666666667
TAGLN3	-1.20125
MRPL14	-0.35825
TTRAP	0.72875
ZDHHC20	-0.76225
NFE2L3	-1.43675
KIAA1377	1.535375
PALMD	-0.1966
TMEM43	0.085
TTL	-1.127625
STAT5B	-1.14883333333333
SSB	-0.36325
OR10H5	0.053
SLC22A13	-0.42775
AKAP3	-1.682
TIMM23	0.615
OAS2	1.73841666666667
KIAA0423	1.90275
TRIM11	0.6575
GLIS3	0.746875
TMEM50B	-0.256666666666667
ARHGEF4	-0.0365
DEGS1	0.0301818181818182
TBL1XR1	0.1296
G6PD	-2.82975
SP140	-0.7061
MUC17	0.00749999999999998
NUDC	-0.7525
DNAJC5B	1.64
SCARA3	-1.014
CPA3	5.823
BCAT2	0.7745
MFN1	0.0563
NRG3	0.197
SNX11	0.67475
PLEKHH1	0.731833333333333
GPR177	-0.94
HCFC2	-0.22925
TCAP	0.06525
MOCOS	-1.77925
C14orf93	0.26975
PRDM10	-0.0456666666666667
SLC16A4	-0.315416666666667
SRGAP1	2.06183333333333
VIP	0.25075
DUSP27	0.350833333333333
LILRA1	0.7562
MC2R	0.32
MGC24103	-2.72275
MBTD1	-0.8965
FUT11	-0.942333333333333
USP33	0.7851
C15orf39	-0.37325
MAP3K12	-0.055125
PAAF1	-0.8785
BARHL1	0.317
FLJ16165	-0.1765
PIWIL2	-2.8125
SYNE1	0.112166666666667
CMTM4	0.083
TSPYL1	1.4822
GUF1	-1.2315
TMEM157	2.0335
WDR44	0.26625
HIST1H3C	0.2595
DKFZp666G057	0.22175
RNPEP	1.56275
GAS2L2	0.874833333333333
ADH4	-5.5495
GRPR	4.74783333333333
FBXL17	-0.01975
ZBTB10	0.796
Gcom1	1.33977777777778
HTRA1	1.4617
ZNF585A	0.477
SLC26A2	1.2675
OTOP3	0.0691666666666667
WISP1	2.69955555555556
ATP2B4	-1.03133333333333
FLJ10769	0.2935
CRAMP1L	0.810625
CHST12	-0.41225
RAB22A	0.895333333333333
TARDBP	-0.00971428571428571
STAU1	0.54575
CRB3	1.8915
MIG7	-1.70825
CHMP1A	0.212166666666667
ZNF160	0.90825
B3GALT6	-0.38275
BARX1	-2.46233333333333
C6orf167	-0.853375
NXNL1	0.3035
DHX29	1.04625
HADHB	-0.9195
PLXNB2	0.64975
ILDR1	-0.414
SLC15A3	1.662
GAS2	-3.565
C20orf69	0.135
NUMB	-0.424
TNIP1	1.002
MESP1	0.631833333333333
PSKH1	0.058
NSFL1C	0.6035
RHOG	0.09625
HEY1	-3.56516666666667
KNG1	-1.887
ITGAX	2.0853
LIN9	-0.0526666666666667
CANT1	2.302375
XRN1	-0.501642857142857
CCDC96	1.3357
HEATR6	-0.992333333333333
GNG7	0.327
RUNX2	0.644
SOX1	0.100666666666667
FCRL5	-0.0443
ZNF99	1.245125
FAM9A	0.6185
SNX22	1.24333333333333
MBNL3	-1.89033333333333
ODC1	-2.6386
ADORA2B	-3.80616666666667
NR2F6	1.2575
ZFYVE16	0.349611111111111
SYNJ2BP	0.721
POLE	-0.00862499999999999
E2F2	-0.73075
THRA	1.103
PTGES2	0.0363333333333333
HIP1R	0.554166666666667
TMUB1	-0.769833333333333
ENO3	-2.499
RSPH10B	0.4
CXorf39	0.596375
IRGC	-0.01625
GPR109B	-2.097
FLJ13305	0.075
LCE3A	-0.852
TNFRSF18	-1.74183333333333
DET1	0.237
TRPM3	-0.42775
C16orf79	-1.5205
FECH	1.15916666666667
RAP2A	-0.520666666666667
CRIP1	2.671
AZIN1	0.119625
SLC7A7	2.579
IL10RA	0.8822
TMEM64	-2.9635
CDC42EP4	1.5309
C16orf58	-0.0127
ARG2	-3.3135
POU5F1P4	-5.04825
FAM62B	-0.163375
DNAH8	-2.4074
ASH2L	0.071875
TSLP	-4.84033333333333
CNTNAP5	-0.317666666666667
TMEM16C	-0.57825
IFNA14	0.487
SLC1A3	0.413125
CABYR	1.26425
BCL7B	0.6271
NUDT13	-0.9845
C13orf28	0.05275
C1orf53	-1.21875
ARL6IP4	0.2671
RPL35A	-0.556
EMR3	0.201
RAB40C	0.86625
SLC41A1	-0.856666666666667
LRCH1	0.277
LY6G5B	-0.7605
FAM124A	-0.921214285714285
MGC10981	-4.82266666666667
CLIP3	-0.6381
MAP4K2	-1.17833333333333
CHIC1	0.67125
SULF1	3.07066666666667
C20orf30	0.506142857142857
PRDM5	-0.528
ELOVL1	-0.1665
C11orf48	-0.623125
SLC39A10	-0.21875
KCNV1	-0.56075
ACP1	-0.111
ZMYM2	-0.46075
B3GNT6	-0.168166666666667
C9orf69	0.6825
C2orf15	1.84375
C20orf166	0.3265
HSP90AA6P	0.178
EDG7	-0.1415
NEURL	3.341875
LPL	-0.9645
CLEC2D	0.0867142857142857
GRRP1	0.221333333333333
CD8B	-4.2681
HIST1H3D	-0.685333333333333
SLC6A12	-0.153125
FAM27L	-0.1525
CD84	1.8446
RASA1	0.857
PHKG1	-0.087
MAGEA11	-1.478
IMPA1	-0.1849
NPM3	-2.31725
RARRES1	1.29
SH3BP1	-0.388375
B3GNTL1	-0.782
ARPC5L	0.123
KLHL26	1.2065
SIM2	1.766625
GJC1	-0.26
C20orf194	-0.019
EXO1	-1.27975
SLC2A2	-2.67383333333333
LOC285074	-1.55975
LRG1	-2.5
KIRREL	-0.4055
PIK3R1	1.091
C4orf34	1.3565
MAF	-2.69294444444444
ADCY4	3.14033333333333
ZMIZ2	-0.0315
SLC46A3	0.772833333333333
STAMBP	-0.2025
CCDC16	1.276
MS4A12	0.15
TCF20	0.17925
LRRC46	0.59
C20orf152	-0.20075
MRPS6	-1.53975
ABCB11	-0.06
KCNC2	0.863166666666667
CDH19	-2.76466666666667
C9orf123	-0.574333333333333
SSH3	1.728375
LDLRAD1	-2.9185
CCBE1	-1.0495
ZNF135	2.4745
TAAR1	-0.0835
WFDC12	0.2425
CCDC42	-0.124333333333333
FLJ12529	0.45925
PER1	-0.00883333333333335
TIMM50	-0.960333333333333
SMARCAD1	0.444
FAM26C	0.529
TP53TG3	-3.31483333333333
SH3RF1	1.3277
LMCD1	2.14175
GPR63	-1.012
FLJ21986	-2.723125
AIFM3	-1.1925
MICAL1	-0.6665
BLZF1	0.695
IQCA	-0.525
PCDHGC3	0.668
SAC	0.4145
BCL6B	2.13666666666667
DDO	-0.158
MARCO	1.36975
DCHS1	0.849166666666667
C1orf170	-1.36966666666667
CD200R1	0.9055
C22orf15	-0.855
SEPT11	0.359833333333333
ADNP	0.897
UST	-0.1248
C13orf34	-2.44566666666667
RFFL	0.370428571428571
APBA3	0.2655
C2orf60	0.260375
CUTL1	0.5033
PMS1	-0.28525
ZNF689	2.0075
EIF3E	-1.37116666666667
IL9	-0.298833333333333
RPL31	-0.14225
LY9	0.1735
ATP2B3	-0.22625
KDELR2	0.406583333333333
TFCP2	0.138375
NLRP12	-0.276
FLJ45422	-0.31725
TLE4	-1.1108
ZNF570	0.3605
FLJ43806	-0.6555
TLK2	0.2195
CIR	0.4785
MARS2	0.6955
COL24A1	0.48225
SDF2L1	-1.5805
HIBADH	-0.799
IGFBP3	-2.83171428571429
C12orf23	0.97775
PSPC1	0.058
C20orf43	0.56625
TRAV20	0.0795
ARHGAP24	1.3295
KIAA1975	-1.126125
C1QA	2.9792
DNTT	-5.201
C10orf6	1.11425
C11orf41	-0.12975
HNRPF	0.818
COL11A1	4.742
UBAP2	0.3525
CDKN2AIPNL	-0.2525
C20orf174	1.6515
SPRED2	0.327
PLA2G12A	0.025
ICEBERG	-1.8564
SCN10A	0.224
C11orf65	-1.45625
GBP5	3.27375
PITPNC1	0.680333333333333
POU3F3	-0.459
NCOA7	-0.844875
LIN7C	0.5594
LOC348840	-1.1715
NKX2-2	-2.78625
ANKRD13D	0.70325
LOC123688	-1.82525
FUT2	2.70516666666667
TAAR8	0.6365
FZD4	-0.0144166666666667
PNMA3	-1.81183333333333
OR4L1	-0.014
WIT1	-3.1985
EXOC3L	1.024
ATPBD4	0.4258
KRBA1	-1.77975
UBXD6	0.18875
HOXB7	-0.642714285714286
C7orf23	-0.437
UNQ338	-1.612
STAB2	1.13375
CDC20B	0.0975
IRF9	2.4195
CENTG1	-0.19225
TNPO2	-0.28875
MCPH1	1.363
BMS1P5	-1.00625
SLC26A7	-0.1245
HIST1H3J	-0.175
C9orf3	-0.666
LBH	-0.00912500000000001
MYO1D	1.006375
PTDSS2	0.47075
NFU1	-1.293
DEPDC4	-0.11225
WNT7B	1.712
GLP2R	0.0626666666666667
SETD4	-0.5639
DYNLT3	-1.0262
FKBP11	-2.6225
SESTD1	0.279166666666667
FLII	0.20075
RPS16	-0.9429
CHPF	0.688333333333333
CSNK2A1	0.420166666666667
SUMO1P1	0.87375
FKBP6	-0.4225
ZNF214	0.420666666666667
TWIST1	0.4845
DDX56	0.6025
TRAM1L1	2.6988
EPO	-3.79166666666667
MRPS18B	-0.85275
ZNF682	0.648
RPL14	-1.20266666666667
MAFF	0.61075
LOC51136	-0.67275
LY96	-1.30125
DDX20	0.18925
ABTB1	0.343166666666667
ARL5A	0.3541
CCT6A	-0.90875
HEPACAM	-2.39133333333333
EHHADH	-0.0433333333333333
RBAK	0.5775
CGB1	-0.273
ITGB5	1.3881
YIPF3	0.732
FKBP2	-0.67125
NR1D1	-1.4848
TMEM110	0.141
NEK2	-0.717166666666667
PRAMEF8	-4.0385
C20orf52	-0.798833333333334
PCDHGA3	1.4205
VWA3B	-0.169
NDUFA5	0.330625
THAP9	1.211
FLVCR2	-0.320666666666667
AP1S1	-0.534875
SMAD6	-0.188
SAV1	0.3425
SAT1	0.9875
ZNF251	0.73
ADAMTS7	-0.0578
RPP38	0.26475
C1orf211	-2.4275
YPEL2	1.5376
RBMS1	-0.07125
ZNF445	-0.303833333333333
NRXN2	0.0881666666666667
PGBD4	-0.258625
UGT2B28	-3.9235
WBSCR16	-0.1396
NLRC3	0.057
ASTL	0.0725
ST6GALNAC1	-1.693
ZADH2	0.50525
MLLT4	-0.414916666666667
ARL6	-0.521
MEF2C	-0.21425
CBFA2T3	0.266
AFF3	2.73335714285714
COG7	0.238333333333333
MYB	0.374666666666667
PLXNA3	0.622
XRCC2	-1.12616666666667
MMS19	0.07475
ST8SIA5	-0.803625
CHPT1	0.192666666666667
KIAA1712	0.526375
OR6X1	0.107
ACTR3	0.278
UGCG	2.1375
OR4P4	0.005
ZAP70	-3.9165
LPP	0.523125
ZNF485	0.29
PTPRCAP	-1.473
IL12RB1	0.4155
ATRX	0.8844
CHST8	2.3915
C14orf109	0.05825
ARV1	0.375
NMB	-2.73342857142857
COX5A	-1.27283333333333
EIF6	-0.2705
MPPED2	1.37133333333333
SEMG1	-1.4405
CHRDL1	-0.85
TRAF3IP2	0.654
WNK2	-0.8635
LILRA4	1.77966666666667
LAMA2	3.3915
PXT1	0.5095
RLBP1	-3.55525
CD300C	0.8515
SLTM	3.603625
FLJ10404	0.05325
APOBEC3D	-1.018
RENBP	0.0435
ATXN7L1	0.181625
NID1	0.53525
TUBGCP3	-0.680375
ITIH5	0.457888888888889
CCDC110	1.997
C8A	-3.5845
MGC87042	-1.9825
HOXC13	1.90875
TFDP2	-1.02325
HCP5	0.59
POLI	1.2405
UCN	-2.41116666666667
ZNF764	1.5285
C8orf45	0.69775
FHL3	-1.2315
SPATA5L1	-0.414
MMRN2	2.271
NDST1	1.48583333333333
COL20A1	-0.842666666666667
ZNF248	-0.000833333333333371
PELP1	-0.945
MBL2	-2.804
RNF41	1.123625
C5orf24	0.500375
THOC5	-0.387625
SERINC3	1.025
RP11-151A6.2	0.26275
CDCP2	0.213
HIST1H2AA	0.82125
C11orf75	-0.705
FKBP7	-0.604
DDOST	-0.24725
GPNMB	0.163
TTF2	-0.543166666666667
KCNT1	-0.104666666666667
SLC39A14	-0.493125
NGRN	1.6537
GPR137B	0.896
MECP2	0.3065
PSMA1	-0.24925
C16orf73	-6.25725
TMEM60	-0.234166666666667
CSN3	0.7305
NOS1	0.0418333333333333
RAB7L1	-0.885166666666667
YBX2	0.991
KIAA1166	-1.594375
FUBP3	1.08833333333333
ABCG1	0.2815
ACACA	-0.943166666666667
ARL11	-0.0962
ATOH1	0.3565
ODF1	0.265333333333333
CREB3L3	-1.94533333333333
TMEM127	1.60678571428571
DSCAML1	1.58925
PLN	2.91233333333333
LYPLA1	-0.105
PRDM9	-1.88475
SASP	-0.3595
PLUNC	0.0956666666666667
INTU	0.5565
HISPPD1	-0.53425
LNPEP	0.0818333333333333
YARS2	0.0285
APCDD1L	-1.7325
ZCCHC4	0.2257
FBXO22	0.171333333333333
TTLL13	-0.1965
ZNF669	0.7955
PTGDR	1.004
DDX27	0.28775
KIAA0409	0.00133333333333334
GJB6	0.32425
ASB8	1.71575
PLP2	0.671666666666667
MEPE	-0.14925
OR10J5	-0.6075
KRT222P	1.0985
COQ7	0.705
C1orf101	0.95025
RERG	2.5661
CHMP5	1.24175
THAP11	0.302625
ZNF43	1.26816666666667
ZRANB3	0.351666666666667
KRT13	0.034375
MRPL19	-0.15525
RBBP9	-0.4555
SPATA17	0.400571428571429
BXDC5	0.957166666666667
PAFAH1B1	-0.642166666666667
MAGEE1	1.42475
OSTF1	-0.8105
KIAA0323	0.562416666666667
TXNDC13	0.3265
CNTN4	-0.31475
LCE1B	0.178
UNQ501	1.48075
ZNF154	1.64
C3orf64	-0.15025
SYT5	-0.2338
PON1	-0.302333333333333
FLJ10357	-0.351125
ATP4A	-1.261
GNPDA1	0.4485
MGAT1	1.041
C14orf121	-0.22175
SLC35B2	0.259
MIER3	-0.1065
CHEK1	-2.194625
ZNF8	0.0283333333333333
TXNDC1	-0.948166666666667
CKB	-1.7029
RTN3	0.175857142857143
FZD2	-0.850166666666667
PART1	-0.32475
PSMB6	-1.26475
PCDHB8	0.409
PHC3	0.7834
PPP1R8	0.205833333333333
NOVA2	1.1725
TNFRSF11B	-4.6445
GOLPH3	1.17783333333333
UBLCP1	0.4005
SUHW3	-1.61875
TTLL1	0.82725
OPN4	0.4
OR13G1	0.603
ZPBP2	0.1172
HSD17B11	-1.363625
C9orf50	-0.356
DHDDS	-0.504642857142857
CTSW	0.7301
NEFM	-2.68766666666667
MRPL28	-0.77025
SYN1	-0.171
PIGV	0.014
ZIM2	-1.10575
APBB1	-0.492833333333333
SND1	-0.23925
C1orf123	0.128666666666667
CHD3	0.76375
BHLHB8	-0.17025
RNASE2	0.270666666666667
BCAP31	0.641625
SLC25A44	0.5475
CHD6	1.1304
PIB5PA	2.37
SELS	0.546
LOC541471	-1.076
FAT2	0.0665
ZNF81	0.4955
OR4C16	0.682
FLJ10081	1.3528
LRRC4	1.8455
CS	-0.192666666666667
N4BP2	0.11525
IGFBP7	0.97975
ZNF318	0.459
NDNL2	1.324
ZNF609	1.062625
SIRT4	0.065
EXOSC10	-0.19975
ECE2	-0.0113333333333333
OVGP1	0.62025
GTPBP3	0.18425
PACS2	0.8221
C19orf36	0.115833333333333
ARL4C	-0.183375
ATG4B	0.359125
UBQLNL	-0.17675
RHOXF2B	-4.425
PLEKHG2	-1.6275
GALR1	2.2085
AQP4	-0.6666
HDAC7A	-0.307
DCUN1D3	0.00175
OR8A1	1.3985
CCRN4L	1.084125
CBR4	0.409833333333333
KIFC1	-0.573833333333333
SLC7A14	-1.76783333333333
LHX5	0.569
TRPC7	-0.198
LPXN	-1.25625
SERPINA1	-3.702625
RPS13	-1.1887
BPIL3	-0.156
PRKAA1	-2.33775
FADS2	-0.9796
ENAH	0.1371875
PRO1768	-0.9765
APBA2BP	-0.52275
LIPH	1.616
C3orf33	-0.08425
RCC2	-0.775071428571429
ALDH1A2	-3.4071
RNF103	1.98375
AHCY	1.078375
ALG12	0.166
CCL17	-0.0055
ZNF543	1.62166666666667
ESRRG	-0.2152
CNGA1	-0.78575
RDH5	-0.594333333333333
OTX1	-0.6499
PTGFR	-1.947
CDR2	1.100375
SELE	3.58525
NLGN2	-0.906166666666667
EXOSC9	-0.3385
ZNF566	0.846666666666667
KLRC2	-6.231
GPR12	0.417
KIAA0196	0.41
PDRG1	0.8405
SSR3	-1.109
MSI1	-1.321
CST9	0.351
CC2D1A	-0.036
PLAGL1	-0.914
ZNF778	-0.439
RNF2	0.124
KLF6	2.0745
THBD	1.0965
tcag7.1314	1.03325
NR5A1	-0.097
ABCD2	-0.398
DNAJC7	-1.34175
CLEC4C	0.1
TM2D3	1.112
CCDC4	-1.732
PLAC2	1.6435
DCD	0.2955
FAAH	1.8575
POLA1	0.312333333333333
TM7SF2	-0.948375
FLJ39822	-0.591666666666667
FLOT2	0.117875
MAP4K1	-0.858166666666667
SRP68	0.49525
C21orf74	-0.851
ARPC5	-0.169125
LOC126075	1.237
HECW2	0.30725
ZDHHC4	0.06
ANKRD42	0.5768
PDE9A	-1.938
ABCA8	0.627
NDUFS2	0.39775
UBR5	-0.041875
BTBD16	-2.31575
LOC554174	0.131
ZNF20	1.4635
KIAA1843	0.147
WDR17	-0.362875
C15orf33	0.1955
RNF113A	0.455
CAMKK1	-0.4307
CLCN2	-0.24775
ANXA6	0.336
LOC340069	0.3695
EMID1	-0.614625
DPM3	-1.14725
ELA1	0.4415
SLC25A13	-1.5658
KRT24	2.01875
SMPD1	0.483333333333333
TH	-0.1595
COL6A2	0.169071428571429
ANKS1B	1.78925
GPR126	-2.9763
ZC3H12A	0.802833333333333
TMEM47	-0.435166666666667
C2orf51	0.0453333333333333
C1orf88	1.71083333333333
HSF2BP	0.81925
AKAP10	0.60525
RPAP3	0.037
KLHDC8B	-0.03625
STOM	0.059
MUPCDH	-0.127375
C10orf72	0.21525
PLEKHA3	1.28116666666667
TCP11L1	-0.39425
CWF19L1	1.065125
SPEF1	1.07546153846154
YSK4	-0.2925
ELN	2.2302
SAMD8	0.831
MPI	-1.13916666666667
MEPCE	0.48
ABCC3	-0.898125
NANOGP1	-4.6575
KCNK17	0.76575
HLA-DMB	3.67666666666667
RRAGA	0.30425
ANGEL1	-0.594
RBM32B	0.1145
CPN1	-3.666
MGC52282	-0.5454
HLA-A	0.69525
OR9G4	0.5305
EDNRB	-1.370625
SCD	-3.16342857142857
C14orf80	-0.2855
BAGE2	0.833
RABL4	0.249833333333333
RCVRN	-0.4085
SHANK1	-0.2865
NLRP7	-4.66075
CD226	0.95225
STAT3	1.0785
SYNJ2	-0.3159
TPCN2	0.674333333333333
WDR36	-0.760333333333333
MBD4	-0.815
ROBO1	-0.0928
ST3GAL6	-3.3845
SLAMF8	2.99533333333333
ATN1	-0.415
GPR141	0.95275
KRT36	-0.2515
TPH1	1.003
DDX52	0.375
ZSCAN29	-0.250166666666667
TRPT1	-0.845
DPEP3	0.27
DENND4A	-0.266875
TSPAN16	0.123
PTCHD2	0.001
LOC145814	-1.0105
CAP1	-0.1165
EIF5A2	-1.3145
NT5DC3	-0.286375
SEPT9	-0.975375
SEZ6L2	0.661125
EGFLAM	3.661
VPS11	0.409625
NDUFB5	-0.202
CIDEA	0.924833333333333
IER5L	-0.242
N6AMT1	-0.3065
FAM83C	-0.44225
OXR1	0.164416666666667
IRX1	-0.498
DGKB	-0.192666666666667
GCN5L2	-0.49075
MIR16	0.50725
FBXW9	0.453
WDR4	-3.42466666666667
PDC	0.3965
VPS33B	0.5255
HEXB	-0.2925
FLJ32214	-0.155
TCEB3	-1.41625
CRLF1	-5.5295
ABI3BP	0.33125
C8orf22	-5.03025
PYCR1	-0.249375
KIAA1706	-0.0225
CDK5R2	0.01325
WAS	-0.399
C12orf60	-1.5655
CCBL2	0.35875
MADD	0.48325
C5orf34	-0.80575
WDR42A	0.9089
KLF12	-1.226125
HSPA1A	2.32225
ITM2C	-2.40191666666667
DAPK2	2.1285
LOC442590	0.948
SUMF2	-0.0892500000000001
CENPA	-2.28653846153846
TMED5	-0.124375
CDH6	-0.8174
BRP44	2.24625
THG1L	0.40075
GABRA2	2.993
C14orf166	-0.08775
MYL1	-1.64966666666667
TNFSF18	0.519
PAP2D	-1.19133333333333
PPIB	-0.52175
KLHL4	0.68575
SFN	-0.140666666666667
CCDC127	0.1815
FRAP1	-0.3405
GOLGA5	1.0825
SDCCAG1	0.24275
MGC21675	0.192833333333333
C10orf95	0.104
KIAA1345	-0.4705
C1orf163	-1.5285
LACE1	-0.993666666666667
OR10K2	0.492
CENPN	-2.23672
TMED2	1.70475
UGT1A6	-2.359
ANG	-0.31175
U2AF1	-1.08
CASC2	0.300166666666667
NMT2	-0.578333333333333
OSGEPL1	0.266625
DFNB31	-0.6495
SLC6A20	-0.51425
DKC1	-0.4415
FXYD4	-1.39
WDR64	-0.8205
MGC5590	0.833
CREBZF	-0.1295
DAZ1	-0.3435
PRPSAP1	0.0985
GCHFR	-1.42825
TTC7A	-1.222375
LOC196993	1.42
UBD	0.2355
S100A1	-1.520125
RPL6	-0.510333333333333
DNAJB6	1.06265
NAGS	0.7021
C2orf58	-0.071
KERA	2.36733333333333
MT1X	-1.4317
UBE2B	1.0307
KEAP1	0.87275
MST1	-3.0745
OMA1	0.677
ABLIM2	1.61925
BCL2L13	-0.236583333333333
JAZF1	-0.282666666666667
TMEM63B	1.661
S100A8	-1.8873
ARFIP2	1.59725
UROS	0.35125
KHDRBS2	-1.617
POLQ	-2.372375
SOAT1	-0.8575
SPAG4	-3.50275
MRPS30	-0.592666666666667
LOC494141	0.13475
OR2T11	0.7465
ORAOV1	0.0308
ZNF184	0.648333333333333
TCEB3B	0.054
ADAM21	-0.471
GDPD1	-0.052
SPINLW1	-0.620333333333333
PRR14	0.549166666666667
KCTD9	-0.4549
NUDT3	0.18175
KIAA1822	0.5844
HIST1H4K	-0.805
DFNA5	-1.80275
GABPA	0.0645
C14orf44	2.0605
POLB	0.658125
PTAR1	0.301
SEC31A	0.647
TRIM58	-0.8415
TAS2R14	0.1245
VPS8	1.523125
H1F0	-0.122
PRKCB1	-4.25633333333333
UGT2A1	0.168
TOR1B	1.66625
LSS	-0.530666666666667
C2orf19	0.154
HNRNPC	0.640428571428571
TMEM100	-2.74033333333333
LOC116349	-0.6215
OR51M1	0.4835
CCDC142	-1.3125
ISG15	0.12775
ZCCHC14	-0.53625
CREBL2	0.749
TGDS	-2.08825
DC2	0.05775
CACNA2D3	-1.95985714285714
ZNF429	0.4415
LYPD6	0.776166666666667
SUCLG1	-1.04983333333333
OR51I1	-1.7325
MAGEH1	2.61825
PRPF40A	-0.134
SMR3A	0.0275
