Hybridization REF	TCGA-AR-A0TS-01A-11R-A115-07
FKBP11	0.1565
SESTD1	-0.162666666666667
FLII	0.686
RPS16	0.2486
CHPF	0.301833333333333
CSNK2A1	-1.1515
SUMO1P1	-0.249
FKBP6	-0.3615
ZNF214	1.1085
TWIST1	-0.223
DDX56	-1.0915
TRAM1L1	1.6004
EPO	-3.0785
MRPS18B	0.80925
ZNF682	-0.679833333333333
RPL14	-0.749666666666667
MAFF	0.02525
LOC51136	-0.498125
LY96	0.579
DDX20	-0.25425
ABTB1	1.0275
ARL5A	0.2118
CCT6A	-0.2425
HEPACAM	-0.657666666666667
EHHADH	1.17033333333333
RBAK	-0.4805
CGB1	0.39075
ITGB5	-0.6315
YIPF3	0.7965
FKBP2	0.118
NR1D1	-0.4045
TMEM110	-0.081
NEK2	0.187666666666667
PRAMEF8	-2.76875
C20orf52	-0.0721666666666667
PCDHGA3	-0.709
VWA3B	0.14375
NDUFA5	-0.62225
THAP9	0.3415
FLVCR2	0.052
AP1S1	-2.24975
SMAD6	-0.98175
SAV1	0.9155
SAT1	0.558875
ZNF251	1.378125
ADAMTS7	0.8243
RPP38	0.404
C1orf211	0.0825
YPEL2	0.7553
RBMS1	0.17475
ZNF445	-0.215
NRXN2	0.657666666666667
PGBD4	-0.282875
UGT2B28	-2.284
WBSCR16	-0.7745
NLRC3	1.6105
ASTL	-0.0015
ST6GALNAC1	-2.46275
ZADH2	-0.615375
MLLT4	1.03033333333333
ARL6	0.161166666666667
MEF2C	0.98975
CBFA2T3	-0.177
AFF3	0.0988571428571429
COG7	0.1515
MYB	-3.152
PLXNA3	0.346
XRCC2	-1.81133333333333
MMS19	-0.296625
ST8SIA5	-1.211125
CHPT1	-0.7635
KIAA1712	0.289625
OR6X1	0.5455
ACTR3	0.414125
UGCG	0.152
OR4P4	0.0165
ZAP70	-0.71
LPP	1.37
ZNF485	-0.86875
PTPRCAP	2.095
IL12RB1	0.69475
ATRX	-0.4381
CHST8	-0.326
C14orf109	-0.007
ARV1	0.27675
NMB	0.942142857142857
COX5A	0.438
EIF6	-0.053
MPPED2	0.440166666666667
SEMG1	-2.5795
CHRDL1	2.4185
TRAF3IP2	1.59
WNK2	-0.00725
LILRA4	3.68483333333333
LAMA2	3.08725
PXT1	0.215
RLBP1	0.771
CD300C	0.57975
SLTM	-0.407125
FLJ10404	-0.3308125
APOBEC3D	1.88416666666667
RENBP	1.2925
ATXN7L1	-0.084625
NID1	-0.361
TUBGCP3	-0.206625
ITIH5	1.80127777777778
CCDC110	1.85625
C8A	-3.16325
MGC87042	-2.52775
HOXC13	0.76075
TFDP2	-0.5295
HCP5	1.92275
POLI	-0.728
UCN	-1.62883333333333
ZNF764	0.335
C8orf45	1.65875
FHL3	-0.21325
SPATA5L1	-0.94175
MMRN2	2.88316666666667
NDST1	0.191666666666667
COL20A1	-0.63
ZNF248	-0.233
PELP1	-0.5095
MBL2	-3.10533333333333
RNF41	-0.118375
C5orf24	-0.038625
THOC5	-0.66275
SERINC3	-0.1945
RP11-151A6.2	1.5015
CDCP2	-0.31675
HIST1H2AA	1.05175
C11orf75	0.583166666666667
FKBP7	0.0505
DDOST	-0.125
GPNMB	0.5905
TTF2	-1.58083333333333
KCNT1	0.00516666666666666
SLC39A14	-0.42725
NGRN	0.6475
GPR137B	1.84225
MECP2	0.39375
PSMA1	-0.54275
C16orf73	-5.47625
TMEM60	0.0966666666666667
CSN3	0.8045
NOS1	0.505166666666667
RAB7L1	0.480666666666667
YBX2	1.5675
KIAA1166	0.0895
FUBP3	-0.5835
ABCG1	0.892
ACACA	0.240166666666667
ARL11	1.4275
ATOH1	0.4965
ODF1	0.158166666666667
CREB3L3	-1.42616666666667
TMEM127	1.92678571428571
DSCAML1	0.8765
PLN	2.538
LYPLA1	-0.01525
PRDM9	-2.149
SASP	-0.00274999999999999
PLUNC	0.176333333333333
INTU	-1.02475
HISPPD1	-0.56775
LNPEP	0.633
YARS2	-0.3275
APCDD1L	-1.345
ZCCHC4	-1.1909
FBXO22	-0.0526666666666667
TTLL13	-0.6755
ZNF669	-0.117833333333333
PTGDR	2.90925
DDX27	-0.289
KIAA0409	-0.462
GJB6	1.12125
ASB8	-0.05325
PLP2	0.5745
MEPE	0.451
OR10J5	0.0965
KRT222P	1.66375
COQ7	0.825666666666667
C1orf101	1.186
RERG	0.3151
CHMP5	-0.032125
THAP11	0.884375
ZNF43	-0.4415
ZRANB3	-1.223
KRT13	2.691125
MRPL19	-0.161
RBBP9	-0.296875
SPATA17	-0.593
BXDC5	-0.1485
PAFAH1B1	0.074
MAGEE1	-0.709
OSTF1	0.91275
KIAA0323	-0.100166666666667
TXNDC13	0.0975
CNTN4	1.377375
LCE1B	-0.4145
UNQ501	0.03725
ZNF154	0.288
C3orf64	0.45075
SYT5	-0.1885
PON1	0.0585
FLJ10357	-0.353375
ATP4A	0.588
GNPDA1	-0.722333333333333
MGAT1	1.54283333333333
C14orf121	0.6415
SLC35B2	1.2975
MIER3	0.756
CHEK1	-1.103
ZNF8	0.1015
TXNDC1	-0.0878333333333333
CKB	0.0519
RTN3	0.617
FZD2	0.114333333333333
PART1	2.266375
PSMB6	-0.345
PCDHB8	-1.044
PHC3	0.4227
PPP1R8	-1.17266666666667
NOVA2	1.746
TNFRSF11B	-2.59325
GOLPH3	1.33016666666667
UBLCP1	-0.636
SUHW3	0.58775
TTLL1	1.03025
OPN4	-0.103
OR13G1	-0.0355
ZPBP2	0.675833333333333
HSD17B11	-0.9585
C9orf50	2.023
DHDDS	0.092
CTSW	1.7181
NEFM	-2.25766666666667
MRPL28	-0.55175
SYN1	0.701
PIGV	-0.278333333333333
ZIM2	0.63125
APBB1	1.27083333333333
SND1	-1.034
C1orf123	0.377333333333333
CHD3	-0.907
BHLHB8	0.11675
RNASE2	1.25716666666667
BCAP31	0.905625
SLC25A44	0.436333333333333
CHD6	-0.8014
PIB5PA	-0.157692307692308
SELS	1.39125
LOC541471	-0.07975
FAT2	0.8335
ZNF81	-0.2075
OR4C16	0.3175
FLJ10081	-0.1468
LRRC4	-0.62125
CS	-1.03
N4BP2	-0.8655
IGFBP7	2.41975
ZNF318	0.386666666666667
NDNL2	0.433875
ZNF609	-0.404375
SIRT4	0.286
EXOSC10	-0.11325
ECE2	0.25325
OVGP1	-0.05125
GTPBP3	-0.74025
PACS2	0.6368
C19orf36	-0.653
ARL4C	0.273125
ATG4B	-0.459375
UBQLNL	-0.129
RHOXF2B	-3.7415
PLEKHG2	0.056
GALR1	-0.8905
AQP4	0.888333333333333
HDAC7A	0.279666666666667
DCUN1D3	0.1675
OR8A1	0.3015
CCRN4L	-0.31525
CBR4	-0.323333333333333
KIFC1	-0.510666666666667
SLC7A14	-0.841833333333333
LHX5	1.01
TRPC7	-0.0955
LPXN	0.45625
SERPINA1	-2.267625
RPS13	-0.5302
BPIL3	-0.188
PRKAA1	-0.31325
FADS2	0.4644
ENAH	-0.257125
PRO1768	-1.2295
APBA2BP	-0.90125
LIPH	2.65583333333333
C3orf33	-0.53175
RCC2	0.414928571428571
ALDH1A2	-3.5298
RNF103	1.46075
AHCY	-1.101125
ALG12	0.1665
CCL17	2.171
ZNF543	0.61
ESRRG	-0.5647
CNGA1	3.121
RDH5	1.07766666666667
OTX1	-0.7953
PTGFR	0.201666666666667
CDR2	0.513
SELE	4.84625
NLGN2	-0.662166666666667
EXOSC9	-1.25725
ZNF566	-0.208333333333333
KLRC2	-3.42
GPR12	0.875
KIAA0196	0.479
PDRG1	-0.39125
SSR3	-0.302142857142857
MSI1	-0.2885
CST9	-0.9105
CC2D1A	-0.1935
PLAGL1	0.796222222222222
ZNF778	0.129
RNF2	-0.65875
KLF6	1.61083333333333
THBD	2.5995
tcag7.1314	1.3635
NR5A1	-0.235333333333333
ABCD2	1.95225
DNAJC7	-1.968
CLEC4C	2.7335
TM2D3	1.024375
CCDC4	-1.282
PLAC2	1.78125
DCD	3.216
FAAH	1.766375
POLA1	-0.7655
TM7SF2	-1.650375
FLJ39822	-0.257833333333333
FLOT2	0.806125
MAP4K1	1.29416666666667
SRP68	0.29075
C21orf74	0.677
ARPC5	0.722875
LOC126075	0.8435
HECW2	0.12
ZDHHC4	0.14675
ANKRD42	0.00219999999999999
PDE9A	1.40033333333333
ABCA8	1.80475
NDUFS2	-0.16825
UBR5	-0.087625
BTBD16	-2.787
LOC554174	-0.2665
ZNF20	-0.109
KIAA1843	0.1795
WDR17	-0.48625
C15orf33	0.0745
RNF113A	-0.071
CAMKK1	-1.0293
CLCN2	-1.286
ANXA6	-0.104
LOC340069	0.1705
EMID1	0.88625
DPM3	0.551166666666667
ELA1	0.1655
SLC25A13	-1.6908
KRT24	0.553
SMPD1	0.370333333333333
TH	0.191875
COL6A2	1.06271428571429
ANKS1B	0.38125
GPR126	-1.0926
ZC3H12A	0.181166666666667
TMEM47	0.135
C2orf51	-0.0923333333333333
C1orf88	1.25933333333333
HSF2BP	1.12575
AKAP10	-0.176
RPAP3	-0.7275
KLHDC8B	0.084375
STOM	0.7739
MUPCDH	0.99525
C10orf72	-0.403375
PLEKHA3	0.21325
TCP11L1	1.25175
CWF19L1	-0.122375
SPEF1	-0.237923076923077
YSK4	-0.1085
ELN	3.1273
SAMD8	0.320833333333333
MPI	-0.1025
MEPCE	-0.3071
ABCC3	-0.73625
NANOGP1	-2.377
KCNK17	2.94525
HLA-DMB	4.43716666666667
RRAGA	0.72525
ANGEL1	-0.37525
RBM32B	0.14
CPN1	-3.01725
MGC52282	-0.0189
HLA-A	1.94316666666667
OR9G4	0.2915
EDNRB	-0.728625
SCD	-1.7375
C14orf80	0.2385
BAGE2	-1.546
RABL4	0.8395
RCVRN	0.178
SHANK1	-0.119
NLRP7	0.071
CD226	2.41975
STAT3	0.4915
SYNJ2	-1.0036
TPCN2	0.174833333333333
WDR36	-0.91325
MBD4	-0.194
ROBO1	-1.2916
ST3GAL6	0.141
SLAMF8	3.273
ATN1	0.132166666666667
GPR141	0.7055
KRT36	0.1125
TPH1	-0.007
DDX52	-0.368
ZSCAN29	-0.849666666666667
TRPT1	-0.263833333333333
DPEP3	0.68675
DENND4A	-0.651
TSPAN16	-0.0155
PTCHD2	-0.0215
LOC145814	1.90375
CAP1	0.862333333333333
EIF5A2	-0.0547
NT5DC3	0.198875
SEPT9	-0.46425
SEZ6L2	1.03825
EGFLAM	3.26575
VPS11	0.367125
NDUFB5	0.37
CIDEA	3.88833333333333
IER5L	0.50925
N6AMT1	0.36425
FAM83C	-0.346
OXR1	1.30608333333333
IRX1	-0.639
DGKB	-1.21266666666667
GCN5L2	-1.23225
MIR16	0.5705
FBXW9	-0.1565
WDR4	-1.55066666666667
PDC	-0.0135
VPS33B	0.06425
HEXB	0.002
FLJ32214	0.4135
TCEB3	-0.4925
CRLF1	1.13925
ABI3BP	2.96075
C8orf22	-4.05025
PYCR1	-0.110875
KIAA1706	0.4355
CDK5R2	0.399
WAS	0.8755
C12orf60	-0.64525
CCBL2	-0.4125
MADD	-0.22675
C5orf34	-0.801
WDR42A	0.575
KLF12	0.795875
HSPA1A	-0.86075
ITM2C	0.175333333333333
DAPK2	2.03233333333333
LOC442590	0.379
SUMF2	1.24075
CENPA	-0.0364615384615385
TMED5	0.19475
CDH6	-1.3129
BRP44	1.028125
THG1L	-1.371
GABRA2	-2.649
C14orf166	0.828
MYL1	-1.88133333333333
TNFSF18	0.254
PAP2D	-1.85383333333333
PPIB	-0.7245
KLHL4	0.0265
SFN	0.719666666666667
CCDC127	0.24075
FRAP1	-0.019
GOLGA5	0.69725
SDCCAG1	0.534625
MGC21675	-0.0585
C10orf95	-0.655
KIAA1345	-0.633833333333333
C1orf163	-0.0815
LACE1	0.127333333333333
OR10K2	0.0215
CENPN	-0.76308
TMED2	0.617
UGT1A6	-1.453
ANG	-0.8105
U2AF1	-0.154166666666667
CASC2	-0.0933333333333333
NMT2	2.58483333333333
OSGEPL1	-0.5795
DFNB31	-0.165
SLC6A20	0.103625
DKC1	-0.45175
FXYD4	-0.956
WDR64	0.852
MGC5590	0.3935
CREBZF	-0.419833333333333
DAZ1	-0.303
PRPSAP1	-0.17275
GCHFR	-1.187
TTC7A	1.06925
LOC196993	-0.05125
UBD	3.42433333333333
S100A1	1.92375
RPL6	-0.0333333333333333
DNAJB6	0.0849
NAGS	0.6747
C2orf58	0.2145
KERA	0.573666666666667
MT1X	-0.00140000000000001
UBE2B	0.2873
KEAP1	0.014
MST1	-3.181375
OMA1	0.862
ABLIM2	1.48075
BCL2L13	-0.271583333333333
JAZF1	0.490333333333333
TMEM63B	0.8825
S100A8	3.434
ARFIP2	0.1675
UROS	-0.1345
KHDRBS2	1.193
POLQ	-2.35825
SOAT1	-0.50825
SPAG4	-1.775
MRPS30	-1.28266666666667
LOC494141	-0.139
OR2T11	0.1525
ORAOV1	-0.9919
ZNF184	1.39216666666667
TCEB3B	0.1
ADAM21	-0.726
GDPD1	-1.2295
SPINLW1	0.1345
PRR14	0.641333333333333
KCTD9	0.0199
NUDT3	0.72425
KIAA1822	0.852
HIST1H4K	1.748
DFNA5	-1.427
GABPA	-0.04525
C14orf44	-0.4735
POLB	0.046375
PTAR1	-0.7015
SEC31A	0.2543
TRIM58	-2.4335
TAS2R14	-0.648
VPS8	0.04725
H1F0	-0.886
PRKCB1	0.315
UGT2A1	0.204
TOR1B	-0.17625
LSS	-0.661333333333333
C2orf19	-0.2925
HNRNPC	0.127714285714286
TMEM100	0.188833333333333
LOC116349	0.82
OR51M1	0.4655
CCDC142	-0.0075
ISG15	1.7598125
ZCCHC14	0.86375
CREBL2	0.593375
TGDS	-1.3245
DC2	0.094
CACNA2D3	-0.312071428571429
ZNF429	-0.847125
LYPD6	0.267333333333333
SUCLG1	-0.0166666666666667
OR51I1	-1.0095
MAGEH1	1.7125
PRPF40A	-0.6805
SMR3A	0.9805
SPINK2	2.62825
THAP2	0.403875
NPY5R	2.136125
IRF4	-0.193
SPESP1	-1.699
OR10S1	0.333
DTD1	0.16675
TUBE1	-0.48325
DDX19A	-0.3615
PDPN	-1.108875
TMEM34	-0.138916666666667
MGAM	0.14975
COL3A1	5.21016666666667
GFM2	-0.9318
OR5A2	-0.132
PSG9	-1.3955
ARHGEF11	-0.126
IVNS1ABP	-0.5495
SIGIRR	0.9415
DUSP19	-0.435625
DNAJC14	-0.6277
ACSS1	0.00712500000000001
IL1RAPL2	0.149
C4orf30	-1.132
SEPT4	1.97625
LANCL3	-0.97525
SPAG17	0.412
PRDX3	-1.1455
HNF1A	-1.821125
P4HA2	-0.60075
RFWD3	0.0793333333333333
MOV10	-0.7425
DNAJA5	0.472285714285714
LOC729440	0.2305
LOC200383	0.50375
SMC2	-0.80025
MIXL1	-1.005
TMEM9	-0.0845
FAM86A	0.5935
ZNF174	0.0352
MYH14	-0.97
CCR8	0.31225
VPS37C	0.4545
GPATCH1	-0.0511666666666667
B3GNT8	1.1125
TBX4	-0.6565
CNR2	2.0865
PCDH1	0.8805
C5orf29	5.738125
OCIAD2	1.43875
PLCG2	2.51925
KIAA0247	1.361375
HRH3	0.0118
CAPN13	0.217625
CCR1	-0.7818
MGC15523	0.345111111111111
UVRAG	0.511833333333333
DNAJA2	-1.03533333333333
ITGA2B	-0.1805
CLDN5	3.552125
PTPRN2	-1.48928571428571
ZNF512	0.0465
PSAP	0.695285714285714
CCDC140	-2.4005
LRRC55	0.138
CYP26C1	0.213
C8orf47	2.675
LYN	0.620875
DUSP6	-0.992
TGFB3	1.47346666666667
ELK1	-0.5691
PCDH11Y	0.7205
HGD	-4.18
C17orf58	-0.79325
MYO3A	0.3625
SERPINE2	-2.586
AARSD1	-0.82825
C14orf73	-0.378
ADAM33	0.177
ZNF491	0.0395
MAPK6	-1.009
TCN1	-1.31883333333333
SLC24A6	1.196
UBE2R2	-0.671
H1FNT	0.14375
TATDN2	0.103
LILRB1	2.9485
P2RY5	0.738
NUCB2	-0.418
C2orf37	-0.07825
SNX27	0.936333333333333
MTA3	0.365125
FOXO4	0.397125
ID4	4.38816666666667
SOX5	-3.0815
PXMP3	1.166
OR52M1	-0.076
SFT2D3	0.268875
INA	-0.596833333333333
MCOLN1	1.3785
NFIX	0.7911
CLEC14A	4.83633333333333
HIBCH	-0.595
PLA2G5	1.59275
TIMM10	-0.6095
MED17	0.1205
COL4A4	1.876
TPP1	1.0705
GJA3	-1.804
TMPRSS5	-0.1895
AADACL3	0.4465
DNMBP	-1.233
ENPP5	3.45966666666667
NQO1	-2.8522
ZSCAN2	0.102375
SEC24C	-0.784666666666667
GTF2A1L	0.605
AXIN2	-1.1081
FAM33A	-0.78375
C16orf13	0.302875
SPNS2	1.51625
TAF1	-0.60725
AP1G2	-0.6385
RBM42	0.416833333333333
HCN2	1.46016666666667
EFHB	-0.875833333333333
RUSC1	0.0108333333333333
GRIK5	-0.1525
USP21	0.0545
ATAD3C	0.759
ORMDL2	0.547375
PRSS7	-4.176
PSAT1	-2.817
FLJ13195	-1.62483333333333
TBC1D1	1.4565
IFNG	2.9365
OTOS	0.0826666666666667
ZNF773	0.420333333333333
EMD	-0.76825
RETN	0.349
CCL8	4.327
APH1A	0.042125
COX18	-0.029125
GTF2IRD2	0.37725
CCDC82	0.924166666666667
PAFAH2	0.2876
NPEPL1	-0.7866
RP11-114G1.1	1.173
TP53INP1	0.928875
ZNF300	0.7525
FOXL2	-0.28475
LARP2	-0.215666666666667
LATS1	-0.192
HTR6	-0.16
SPOCK2	2.06
RNF144B	2.77033333333333
HTATIP2	0.618375
MGC10334	-0.0961666666666667
CENTA2	2.504
FGF2	-1.0215
FXYD7	0.181
PHYHIPL	-2.46975
GPR34	5.5935
DDX6	-0.483833333333333
OR10W1	-0.192
LHFPL1	-1.437
ZNF313	-0.328357142857143
VPS28	1.1845
AP3M1	-0.5879
AKR1CL2	1.578
TRAF4	-0.51775
OR2B11	0.316
C19orf12	0.341
AKAP9	0.102166666666667
C1orf62	-0.14775
SLC20A1	-1.5646
FAM112A	1.14675
LDB2	0.938625
MRPS23	-0.95275
KLK5	4.218125
SPTB	-0.5089
EFEMP2	0.7725
EFNB2	-0.01875
PCM1	-1.15157142857143
NMNAT3	0.537
TSG101	0.3955
C8orf40	0.797333333333333
NOB1	-0.7065
ABHD3	0.60525
GTF3C4	-0.544125
PIGN	0.346333333333333
GALNTL1	0.846
AEBP1	1.15225
OR9Q1	0.06
ANKRD2	0.039125
CCL28	-0.389
TRIM38	0.719666666666667
TMCC1	-0.31475
SMG5	0.897
LRRC7	-0.205
NCAPD2	-0.457833333333333
C6orf153	0.459
C1orf74	1.65475
OTUD6A	0.721
DCP2	-0.52
TMEM24	-0.7655
RPL18	-0.007
TMEM177	-1.1025
LRRC37A3	0.346
C1D	-0.1995
LDHC	0.18725
UBE4B	-0.4855
NIT1	0.74425
BTN3A3	1.0085
RASD1	1.845375
COMMD3	0.29325
SHFM1	0.11675
BIRC8	-0.089
DUT	-0.408
C12orf51	-0.2445
LRRC59	-0.637833333333333
LY6H	-0.04725
WDR22	-0.176666666666667
EDEM1	0.377142857142857
ADH1A	3.6185
PANX2	0.1774
CYP11B1	0.463
CDC73	0.22325
GPR172A	1.09075
GSTM3	-1.245
KCNA5	0.53375
SERAC1	0.877166666666667
NFATC2	0.3205
ANAPC5	-0.1556
C15orf24	-0.22925
NFATC2IP	-0.306083333333333
TNRC6C	-0.00716666666666667
MGC102966	3.028125
FGD5	0.893833333333333
MED9	0.51475
RAB13	0.160666666666667
C15orf49	0.1575
CRYGS	0.0053
C12orf53	-0.6458
LOC283693	0.0395
COX6B2	-0.746125
PHF14	-0.35
FAM3A	0.666125
RPL13	0.4442
PRDX2	-0.2578
FLJ34047	-2.139
PRMT3	-1.0645
KCTD19	-1.1065
TRIM10	-0.473833333333333
MGC26597	-0.984333333333333
GCNT4	0.1875
GPRASP1	1.69925
CDKN1C	1.16916666666667
RHBDL2	0.6889
HSPH1	0.069
AQP1	3.232875
COL17A1	-1.8006
GFAP	0.175375
CDC16	-0.12525
KIAA1614	0.1695
C6orf118	-0.682
ZSWIM5	-1.73375
FAM83F	2.92175
LYNX1	2.6070625
SYNPR	6.837
XG	2.199
PRSS16	3.26825
KIF13B	-0.1035
PCDH9	-0.721875
HIST1H2AH	1.507
RBM18	-0.40925
ZNF626	0.215375
HEXIM2	0.380333333333333
ITFG1	-0.2695
TUBG2	-0.4465
SFRS7	-0.0848333333333333
C9orf14	0.1355
EXTL1	3.08275
GBP3	1.191
WDR5	-0.846
RARG	-0.1635
MYO7A	0.241875
CECR6	0.17825
C13orf3	-0.681375
SFRS18	-0.998
ACVR1B	0.0321666666666667
PSMD1	-0.6869
C7orf31	0.388166666666667
ILVBL	-0.571
IFNGR1	1.929
RNF186	0.249
NOL9	-0.91175
MAGEL2	-0.164
SLC29A2	-0.295
NHSL1	-0.62975
RBMX	-0.8205
PSORS1C2	0.529375
RAD51L3	0.29025
LCN6	1.8775
ORAI2	-0.51525
BRUNOL6	0.2517
OR4K5	-0.137
CDC123	-0.097125
MSLN	0.0845
WWTR1	0.628833333333333
ZNF700	-0.752166666666667
COBL	0.86825
PPP1R16B	1.47875
GAS7	0.7567
MDN1	-0.936875
HAAO	1.3815
C9orf68	0.3995
TNFAIP2	1.027125
FOXN1	-0.167
hCG_2033311	0.0481666666666667
ATP6V0D2	-0.508
RPL41	0.974125
SLC38A1	0.245625
ARHGAP6	-1.17116666666667
ADAD2	0.419
PHF20L1	0.8553125
MCM3AP	0.5195
ST3GAL3	0.00216666666666668
SNX1	0.0308333333333333
ELF5	4.91325
PARP3	-0.346375
RBM8A	-0.1470625
LINGO4	0.278
ITGA9	0.788166666666667
ZFR	0.0115
ACSL6	2.0135
FLJ20699	-0.1795
DAOA	0.32475
FABP4	6.3105
KCNB1	3.25025
CANX	0.4476
SLC25A28	0.742833333333333
ADIPOR2	0.174875
ECHDC2	1.275
SMA4	-2.0275
FRZB	3.702125
PABPC1	0.323333333333333
DMRTB1	-0.24175
APOBEC3G	0.99875
CATSPER2	-1.123
CUEDC1	0.2835
STARD9	-0.766625
CLDN8	1.12775
LOC23117	-0.358318181818182
E2F6	-0.756277777777778
TMEM126B	-0.892
DPY19L4	0.66275
GIMAP5	3.443
NDUFA9	-0.0791666666666667
FAM77C	-1.8
CTPS2	0.0255
LOC51035	0.450625
WDSOF1	-0.0405
EGLN3	-1.739125
PITX3	0.7375
OR52E8	0.531
GRM4	0.2365
KLK1	0.7875
GPM6B	0.938875
RRAGD	-0.703
PAGE5	-3.104
UCHL5	-0.717333333333333
ULK3	-0.432833333333333
AIM2	3.44516666666667
PNO1	-0.574166666666667
OR2F2	0.1195
GNAT2	0.191
SIX1	0.25175
ST13	-0.0275833333333333
ZBTB44	0.28925
TIMP2	1.003
ZMAT4	-3.28875
GTF2IRD1	-0.0216666666666667
ZNF19	1.06933333333333
ZNF714	-1.8095
RSC1A1	-0.4985
C9orf80	-0.39325
PSMA8	4.9395
TMEM141	0.011
COX4I1	0.581428571428572
CTAGE1	-0.3115
DTWD1	-0.91925
HSD11B1	3.1455
KRT6B	4.437875
ARID4B	1.0215
LHFPL3	-0.2135
WWP2	1.18075
ZNF326	0.278833333333333
RGPD1	0.0695
CTSH	1.29483333333333
FASTKD1	-1.424625
PAF1	0.3492
TTC9C	-0.194
IFT57	0.5362
PRSS36	-0.0815
IL20RB	-1.711
ZNF592	0.5
DCTD	-0.394
CFP	3.728
MFNG	1.3955
JMJD2B	-0.3775
ALDH3B1	-0.917375
THSD4	-0.864833333333333
KCNJ5	3.45133333333333
LMNA	1.3615
TBCD	-0.019375
ZNF250	1.03916666666667
CASQ2	4.0895
PEG10	-0.111666666666667
PRAME	-3.20666666666667
NP	0.16475
TRIM59	-0.0558333333333333
ZNF12	-0.55025
XTP3TPA	0.69325
SIGLEC7	1.1013
PANK4	-0.61925
FAM70A	-0.957666666666667
SNED1	-0.72225
HIP1	-0.1668
RAET1E	-0.167666666666667
AMAC1L2	0.091
AHNAK2	0.930833333333334
TOE1	-0.5915
RECQL4	-0.18775
SPRYD3	0.33225
DPAGT1	-0.693
MAGED2	0.4159
ANKRD55	2.269
TRPS1	4.2265
DOK7	-1.72125
TFPI2	-5.76625
GTF2H3	-0.816333333333333
CYP4F11	-0.930375
LHX2	-1.01333333333333
ATG16L1	-0.0943333333333333
ASB12	0.682
C1orf116	3.4895
NF2	-0.1795
POM121	-0.3538
PHYHD1	0.327
TXNDC17	-0.509333333333333
DKFZp779O175	0.14425
NUP62	0.376857142857143
MYO18B	-0.862833333333333
PRAMEF1	-0.368
TCBA1	0.74425
TMEM168	0.7155
FJX1	-0.00216666666666667
CLCF1	-0.11975
SEPN1	0.15475
IGSF2	0.83075
NUDCD1	0.371666666666667
TFF3	0.504833333333333
NDFIP1	0.494928571428571
CHCHD4	-1.757
TNR	0.3125
CUTA	1.04116666666667
USP44	-3.385
DPP10	-0.670666666666667
IWS1	-0.7195
PCGF1	0.21175
SULT1C4	-0.3165
NTF5	1.43175
PTPN13	-0.48
SSTR5	0.4655
SFRP1	3.153625
IDH3B	-0.758875
SUOX	0.0718333333333333
TMCO5	0.45875
GOLT1B	0.12625
MIB1	0.108285714285714
PCDHGB1	-0.0525
SUSD1	0.8565
ICAM5	-2.74166666666667
PAPOLB	-0.13275
URM1	-0.8317
TMEM106B	-0.121666666666667
LRIG2	-1.03475
SLC27A5	-0.4805
CLIC6	0.0991
ZNF420	0.416
SCN9A	-0.6962
KIAA1909	1.558
ELMOD1	-2.7625
PRKAG1	-1.48675
FAM64A	0.244666666666667
EEF1G	0.59485
SMAD5	-1.457
INCENP	-1.5035
WASF2	-0.6455
GARS	-1.0281
CDK10	-0.4003
HLX	0.825666666666667
MDM4	-0.645125
ZNRF1	-0.2965
HHATL	-1.66966666666667
FAM21C	0.7887
HIST2H3C	0.2105
PFDN2	0.469125
ZNF200	-0.22175
NDN	-0.26125
HBA2	-0.3635
FBLN5	1.9775
PUM1	-0.277142857142857
TNNT1	1.335
C19orf59	0.395
HNRPH2	0.997166666666667
RAB7A	-0.408333333333333
PMS2	-0.4605
BIRC3	1.455
NRSN2	-0.31
OR52K2	0.242666666666667
SPOCK1	-0.918642857142857
H2AFY	-0.23375
RXRB	0.72625
ZNF638	-0.658333333333333
ANKRD45	0.85625
ACTN4	0.959333333333333
FXC1	0.40725
EIF2B5	-0.53175
VPS33A	-0.404
PINK1	0.16275
FAM106A	-0.358
SKIP	0.880125
GAPDHS	-0.021
MUM1L1	-2.09675
PSTPIP1	3.02275
CNTNAP1	-1.4709
CYP26A1	-4.0925
APOL2	-0.2223
TACC2	0.397375
COX7A2L	0.392928571428571
HSD17B1	0.0858125
ARRB2	0.60175
SLC7A6	-0.1293
HSD17B10	-0.51075
RBJ	0.08425
NUP155	-0.70675
MRPL10	-0.273833333333333
CYCS	-1.47033333333333
CCDC46	-0.411833333333333
TECTA	-0.01
GNAL	0.1295
LPO	-0.1905
PEBP4	0.90075
DDX11	-1.44425
C18orf12	0.267
TAF9B	-0.998583333333333
IMP4	-0.18475
RPA4	-0.787166666666667
NDUFS1	-0.88275
UPK1A	-0.810833333333333
ARRDC2	0.918666666666667
C18orf20	0.143
AES	0.0492857142857143
CD2BP2	0.0171666666666667
C16orf54	1.512
UGT2B17	-1.34575
FGFR1	-0.997909090909091
CEACAM6	-2.7693
CHRM5	0.2535
CERK	-0.835
AP3S2	0.689142857142857
ANKS4B	-1.45625
CLCNKA	-0.0398333333333333
ZNF208	-0.521666666666667
HLA-DRB5	4.662
CARKL	-0.4805
GOT1	-0.477
CASP6	-0.6045
HOXA1	0.19
RCL1	-0.02875
ZNF181	0.358833333333333
RAB40B	1.299
MRPL38	0.048875
LRRN2	2.14475
C3orf25	0.2115
OR5D14	0.024
OR10AG1	0.301
