Hybridization REF	TCGA-AN-A04C-01A-21R-A034-07
GORASP1	0.84775
FCHO2	0.78625
CYP24A1	-2.719
FXYD3	2.800375
SMARCAL1	0.63075
ABCB8	0.805833333333333
CCDC44	0.1635
PRDM7	-3.4515
USH1C	-1.08175
DNAH5	0.976333333333333
SRF	-0.33875
MAL2	3.54716666666667
PGPEP1	0.0375
SIN3B	0.10825
SEMA3C	0.735166666666667
GRAMD3	1.5005
FBXO10	0.315625
OR5D13	1.714
FLJ31818	-0.336375
CACNA1I	0.560625
S100A13	-2.2875
TP63	0.645642857142857
ANXA11	-0.7581
WDR66	0.3205
CSF2RB	0.4735
IFI44	-0.192
DACT1	1.20883333333333
ANKRD23	-0.825625
ATP5G1	0.626
C21orf70	-0.0405
PPWD1	-1.2175
DNAJC13	-0.09775
PAH	-3.89266666666667
PTCH2	0.14425
TRMU	-0.2785
CCDC9	0.4635
USP3	0.1391
DCLRE1C	0.5931
FAM55C	-1.4155
FRMD4B	1.20525
CYP2R1	-0.46125
RFPL1	-0.9285
XPO5	-0.38275
ARL6IP2	0.591
OSBPL5	0.5595
MMP9	2.76072727272727
KIAA0802	-1.466
DHRS2	-3.22433333333333
SGEF	2.240625
TXNDC10	-0.4233
EXOC6	0.29175
RPS27	0.476666666666667
PNCK	-0.6565
FSTL1	-1.73025
AACS	-0.1225
SLMAP	0.273166666666667
SAMD4A	-1.3153
ABRA	1.1225
SMARCD3	-1.494
PKNOX2	-0.0846666666666667
A4GNT	-0.317
C9orf39	-1.43516666666667
RALYL	1.49175
MGC33556	-2.923
C10orf25	-0.535
BBOX1	1.8635
NHEDC1	0.2595
XDH	0.64725
GCSH	-1.163
EDN1	3.46083333333333
MTERF	-0.1505
CLK4	-0.370875
ZNF799	0.781833333333333
KCNG1	-0.30975
CXCR4	-0.0291666666666667
PTPRR	-3.9235
IRAK1	-0.9135
LOC401397	-0.74125
TMSB10	1.54964285714286
CXCL3	-2.6449
TMC4	-0.203
OR7A10	0.5195
STYK1	1.88475
CHRNA10	0.17025
CCNI	0.614
EP300	1.75457142857143
LOC165186	-0.448333333333333
HIC2	-2.2695
SDR-O	0.7825
OR2W1	-0.197
KCNA6	-0.746
TRIM74	-1.81275
REEP6	1.0705
ATP5G2	-0.09125
ERG	0.221375
TMEM42	-1.5105
PARN	0.2465
SOD2	-1.072625
DIRAS1	-0.0743333333333334
PNPT1	0.06225
JOSD3	-1.164
hCG_40738	1.2315
PDE1C	-1.421
SEMA4D	-0.17825
AGPAT1	-0.283166666666667
NOSTRIN	0.6585
MAP3K3	0.0621666666666667
MAX	0.340785714285714
CAPS	2.0735
SERPINA12	-0.3525
OSBPL8	-0.02225
RICS	2.462
NR4A2	2.32633333333333
PPCS	0.626833333333333
LONP1	-1.30725
SCYL3	2.064
HERC2P2	-0.466166666666667
FIBCD1	-0.4405
C15orf41	-0.3705
DMC1	-0.516333333333333
C20orf27	-0.6345
RPS6KA5	0.766
FAHD1	0.823
SLC12A4	-1.05475
BRCA1	0.452416666666667
GBL	-0.48775
SLK	0.9355
NUDT9P1	-1.921
NOXO1	2.1975
USP52	-1.78125
BAZ1B	-0.0361250000000001
SLCO2B1	2.51375
BBS12	-0.127833333333333
LRGUK	0.626333333333333
TERF2IP	0.02475
COL1A1	3.011
KIAA0090	0.802625
GRK5	-0.0858333333333333
AP1S2	-2.7481
TMEM52	-0.313666666666667
CA11	-0.952375
OR4A15	0.3085
ACBD3	0.4851
SPAG11B	-0.0377142857142857
PRDM2	0.9997
FOXP3	-0.00175000000000001
SMYD3	-3.1443
LOC389199	1.091
LGI2	1.35016666666667
NAPE-PLD	-0.7273
ANKRD6	-0.776
WDR45	-0.266
SHROOM1	-0.68125
PSCD3	-0.865
PYY	0.4465
KCNC1	-1.5865
ARHGEF9	0.855
OR8J1	1.14225
GPR55	0.372833333333333
NS3BP	-1.188
C10orf22	0.450333333333333
NAT8L	-1.168
DUSP4	0.895833333333333
FOXM1	-1.02066666666667
GRAMD2	1.2835
ZBTB48	-0.0121666666666667
BUD31	-1.133
PABPC5	0.2805
CCDC41	-0.864
FBXO11	0.547583333333333
C6orf148	-2.4975
RFXAP	-1.24075
C6orf15	0.205666666666667
CDK8	-0.3985
C6orf70	-1.334375
TESSP2	-0.0365
ALG2	0.525
PPP1R3D	2.20125
TPM3	-0.2865
SYT13	1.31975
EPB42	-0.113333333333333
CETN3	-1.01375
PRY	-0.0615
NTHL1	0.2405
POLR2B	0.2475
RPS28	0.278833333333333
P2RX3	0.67325
LYZL4	1.4975
WBP4	-0.1911
PMM1	-1.0085
C11orf79	0.52075
CBLL1	0.55825
IL1F10	0.977
VAX2	2.624
SETDB1	0.214666666666667
LRAP	-1.026
GCLM	-0.9382
CPEB3	2.27675
PPM1A	-0.399625
INTS1	-0.88475
CAMTA1	1.26966666666667
SAMSN1	-2.42175
LOC158830	-2.5275
GMPPA	-0.015125
AIPL1	1.355
IL24	-0.0351111111111111
BDKRB1	-1.8985
MLF1	-0.7433
TAF12	-0.429
ID1	-2.854
THADA	-0.320125
PIK3CB	-0.2685
OR4N5	0.48
TBC1D17	0.115333333333333
COX8A	0.02
CDCA4	-0.586
C2orf44	-0.06175
ZNF534	-0.6315
IMMP1L	0.117
NIPSNAP3B	-0.162875
FTMT	0.621142857142857
PWP2	-0.4515
MMP15	-0.43
DNAH11	-1.173
MTMR14	-0.327125
DNAL4	1.3585
IPP	1.0385
TMEM59	-0.120375
C1orf157	0.207
RGS4	-0.780666666666667
DDX18	0.408333333333333
SNX6	-0.88125
ZNHIT2	1.102
NCDN	-0.0753333333333333
FLJ33534	0.123
RAG1	-1.9345
OR4D10	0.218
PTPN5	-0.04
POMT1	0.42675
LRRC8A	0.7588
CYP1A1	-0.835
CAPN1	0.441
DDHD2	-1.46675
GRIK2	-0.55675
GNRHR	-0.022
PPBP	0.41025
HTR3A	-0.373375
SLITRK4	0.15875
ANKRD49	0.09525
BTF3	-0.9859
SARS	-0.91675
C13orf18	-0.558666666666667
CACNB1	-0.0549285714285714
QKI	-0.813590909090909
SETMAR	0.566
MAN2B1	0.458666666666667
EML3	-1.20825
ACADL	0.2918
OFD1	0.382375
DEFB114	1.631
CGA	-3.54744444444444
PEX16	-0.320333333333333
LRRC10	-0.2345
GNG12	-1.053
C1orf152	-0.1945
CHRM1	0.639
CD53	-0.388625
DBH	-1.23625
TFAP2B	5.376625
HIST1H2BJ	0.107833333333333
FAM46D	0.2075
TMEM11	0.135
C3orf32	-2.664
PCCB	-0.665375
IPO13	0.480375
C6orf105	-4.14025
COMMD5	1.10475
SUV420H1	-0.0270000000000001
LTBR	1.40125
ARHGAP15	-1.69325
HDHD2	-0.11475
TDRKH	0.288
LOC401052	1.3885
PSG4	-0.8965
GNB4	0.0462
SPATA4	-0.44575
SLC9A3	0.2715
OSBP	1.07366666666667
NBPF3	-0.255833333333333
DOCK11	-0.952
SLC39A5	-1.76433333333333
PRR5	1.2607
C10orf63	0.15
SMTNL2	-0.30275
ADRA1A	-0.2585
ASAH1	-0.1741
DOM3Z	-0.0545999999999999
GIPR	1.2545
AHI1	2.29083333333333
NADSYN1	-0.339333333333333
RGS14	-0.1562
IL18BP	0.758
RTN4RL1	2.10075
ARMC6	0.4875
PSMD5	0.0465
HK3	0.9948
OR4S1	0.4175
RSU1	1.4049
MAD2L1	-1.42233333333333
EIF4A3	0.171
DLEC1	0.696833333333333
E4F1	0.301333333333333
CHMP2B	-0.1622
CAMSAP1	0.054
RPS21	-0.245833333333333
ARID5A	-0.921
UBE2N	-0.4718
IGSF8	1.22416666666667
MAGEB6	-1.3315
ACAD11	-1.3121
MGC4172	-1.12075
LMO4	0.9495
KLKB1	-0.38375
HP	-0.8185
HDAC3	-1.18525
SCHIP1	-0.98525
CLCA1	0.4735
OLFML2A	0.335
C1orf112	-0.46625
KIF19	0.342545454545455
HAPLN4	-0.0574
CXCR7	-1.58266666666667
GOT2	0.0939
RAB38	-0.8925
DCX	-0.978
PPM1H	0.635333333333333
NFYC	0.495583333333333
KIN	0.657375
ZNF228	0.41025
PLSCR4	0.5625
HIG2	1.0615
FAM79B	0.686
C21orf86	-0.3613
KCNK10	-0.2
ZNF738	-2.23571428571429
FSTL5	-0.376
OR6A2	-0.33
OTOA	0.678166666666666
EXOC1	-0.059625
AHRR	-3.36025
PDAP1	-1.37583333333333
C19orf6	-0.41125
ZAN	0.34375
LY6G6E	-0.3025
EIF4E2	-0.138
C20orf198	-0.0455
ZNF324	0.76775
CYP3A5	0.0395
ENTPD7	2.13933333333333
MBOAT5	0.155166666666667
GJB5	1.37225
TTC13	0.225
S100Z	-1.059
KIAA0664	0.3895
PDGFRB	1.10708333333333
IL17D	-2.48725
OR56B4	0.0425
RDX	-2.01483333333333
SLC34A3	1.048
IL28B	0.3465
JUND	0.95725
CHRNB1	-0.81925
CAMK2B	-0.17325
FETUB	-0.67325
CXorf23	1.445375
MRTO4	-0.193125
TTC3	0.8346
NDUFB8	-0.113166666666667
EDG2	-1.223
SEMA3G	0.59475
IL23A	-1.148
GRHL1	1.3456
LOC441054	0.022
WDR65	0.5335
PSTK	-0.09175
STOML3	0.334166666666667
R3HDM2	-0.0641
C5	-3.414
SLC2A10	0.627666666666667
C3orf22	0.62975
PAQR3	-0.0520000000000001
ANKRD26	0.0914166666666667
HCRTR1	-0.25
LOC399947	0.058
PSD2	-0.1865
TIGD2	0.773
SCRN1	0.020875
COQ10A	-1.39975
DDI2	0.332
METTL7B	0.236833333333333
UCN2	0.56925
FAM92A3	-2.00975
WDR16	0.1745
ZNF511	0.107166666666667
ZMYM5	-1.21
POLR3G	-2.321
ZNF586	-1.9125
C1orf49	1.13766666666667
TANK	-0.246333333333333
RCAN1	-0.959166666666667
PELI3	0.620333333333333
LIMD2	1.22483333333333
TMEM189	0.7405
NTN4	-1.744875
LOC151300	0.098
CLEC2A	-0.14
GPR135	-0.492375
DPYSL4	-2.6863
JAK2	-0.147833333333333
TSHZ1	2.236
TM9SF4	-0.321875
ZNF264	1.08383333333333
SIRPG	0.9735
BICD1	-1.03375
HERC6	0.184
METTL5	-0.362
CASP1	-0.67175
PRRT1	0.184333333333333
PLA2G4C	0.408666666666667
ICA1L	-1.333
TPTE2	0.5095
OTUD7A	0.920833333333333
AQP11	-0.86525
APOA2	-3.9342
KALRN	-0.00639999999999999
SECTM1	-0.00283333333333335
IFNAR1	0.8075
TALDO1	0.569625
RAB11FIP4	0.00841666666666661
EIF5A	-1.2565
FAM49A	2.023
NEGR1	-0.506833333333333
YTHDC2	0.3605
EHD2	-1.204125
NCF1	1.2691
SCRT2	0.9175
HOXA5	-1.50283333333333
NUP133	-0.1315
FGF12	-0.308133333333333
SLMO2	-0.215
SNTA1	-0.61
CACNG2	0.228
GCM1	0.277
ELF1	0.495
TLR5	3.19225
TCFL5	-0.639833333333333
RBMY2FP	-2.0835
LOC100125556	0.00825000000000002
FAM129B	0.44075
MAP3K7IP1	0.39425
NCK2	0.899
OXA1L	-0.3335
FMO9P	0.6985
ZSCAN12	-0.3835
PSMD12	0.20975
HSCB	0.0045
CLDN10	-0.6535
MGC13053	-0.1145
HPCAL4	-0.523333333333333
ASZ1	-0.51
MEX3D	0.494
NFAT5	-0.4513
CSPG4LYP1	-0.2618
FBXO3	0.06
DVL1	-0.446166666666667
CMKLR1	1.585
TYMS	-2.129125
PEF1	0.70125
ZNF750	4.0435
MCM5	-0.0327
MEGF11	-0.168333333333333
KCNK7	0.3085
PTP4A3	0.262
C1QTNF2	-0.3625
OR6S1	0.576
FAM122B	-2.55875
ZNF551	0.30775
HBQ1	-1.3835
GEMIN6	0.23825
ARSK	-1.1025
RBP7	2.48683333333333
CPNE9	0.42225
DSC1	1.6875
LOC730112	-1.268
MAP2K4	0.0285
HS3ST5	-1.046
EPB41L3	0.6865
TEKT2	0.2055
CDKN2B	0.762916666666667
ZNF480	-0.255
MAP3K6	0.7004
MAP6	1.02233333333333
HN1	1.6432
OR2L13	0.8325
SLC16A11	0.12625
FAM96A	-0.9945
APOL1	-0.147
C5orf32	-1.29525
RTP1	-0.793833333333333
RNF175	-0.436
ZBTB41	0.9015
AHCTF1	0.7856
SAE2	1.3292
ITGA2	-1.16325
MME	-1.68233333333333
CCDC14	-0.94825
MAST4	0.888928571428571
KRT33B	-0.1415
KCTD2	0.540166666666667
WDR26	0.6795
MFI2	-1.132
NR4A3	-0.204
ARSA	1.005
UNKL	-0.130666666666667
SULT6B1	0.143
CCNA2	-1.08666666666667
SOX15	-0.1485
PPAPDC1B	-0.827333333333333
C19orf44	0.812
MCAT	1.02091666666667
ARID1B	0.098375
OR52N1	0.557
C12orf48	-1.692
MAGI1	0.26025
NIPA2	-0.575
GBX2	-1.67725
RSHL3	-0.180375
RAVER1	0.458666666666667
C15orf17	0.129
SLC30A2	1.806375
ZNF518	1.348
PCYT1B	-1.255
C10orf114	-0.805
EIF3H	1.90458333333333
SLC25A39	-0.5565
KIF1B	0.233375
AMOTL2	-1.5195
C6orf120	-0.615875
PSRC1	-1.699
PLA2G10	0.58825
KIF5C	-0.276857142857143
MRPL37	-0.5445
C17orf62	0.393166666666667
C9orf135	-0.7382
DUSP10	1.8035
CLCNKB	0.349
PSMA5	-0.14625
C8orf53	2.289
AMPD3	0.498666666666667
PIAS1	0.50675
ADCYAP1R1	-0.4445
GYLTL1B	1.84975
CDH20	-0.286666666666667
FBXO7	-0.10725
TMEM134	0.930833333333334
FLJ14213	-0.661
ZNF3	0.29375
LRRFIP1	0.105166666666667
CNOT2	-0.261083333333333
ABI3	1.78825
ALDH5A1	0.961833333333333
HNT	1.4953
SERPINA4	-3.013
TK2	0.130416666666667
STMN1	-0.474888888888889
GUCA2A	0.246333333333333
GALNT10	0.114642857142857
DPP6	-0.47295
C9orf93	-0.2585
PRELID2	-2.6435
STK39	-1.070875
SFTPA1	-1.23525
CKS2	-0.742111111111111
RHO	-0.233875
C20orf135	-0.19875
XKR3	-1.7185
CR1	0.302571428571429
RPS6KA2	-0.242428571428571
C20orf112	-0.6345
MRPL22	-0.72475
C4orf23	-0.0816666666666667
GADD45B	1.15825
KLHDC1	-0.197833333333333
C2orf48	-3.2025
ZNF287	-0.3065
DAAM2	-1.56425
DPPA2	-2.0368
TCTN3	-0.0703333333333333
DNAJB11	-0.178125
FPR1	2.79975
DEFB4	0.453
PTCD2	-1.7328
SMOC2	3.50683333333333
CABP7	1.10025
SERPINB11	0.8525
MAGEF1	0.40175
NDE1	1.07783333333333
ITGA10	0.5745
FSHB	-0.314
ANXA2	0.419625
HORMAD2	-0.00749999999999998
HLCS	0.0815
MCF2L	1.24058333333333
FH	-0.876875
TBC1D24	2.519
KIAA1505	2.17225
LGALS2	-2.15225
CNBD1	0.768
SYNPO2L	-0.338
PTPN23	-0.0944285714285714
C1orf183	0.902666666666667
MAGEA8	-2.68
DGCR8	-0.810625
GSR	-1.27825
PAQR7	0.407
ZNF676	-0.864
CACNA1C	-0.057
SP7	1.112
PDCD6	0.279
NRN1L	-1.536
BRI3BP	0.694333333333333
KIAA1183	0.27225
ASB4	-0.0116666666666667
CCL23	0.9332
OBSL1	-0.656875
SLC12A7	0.905416666666667
KIAA0240	0.801
CD1B	-3.16516666666667
FCGR2A	1.107875
MDC1	-1.20775
HTR1A	0.322166666666667
OCEL1	-0.252
ATP11B	0.1853125
FBXO34	0.1325
PCDH12	3.51083333333333
RPE	-0.2485
C17orf74	0.483
CSDC2	0.361666666666667
PET112L	1.37025
TMBIM1	0.289625
P2RXL1	0.4125
TCHP	-0.5225
TRMT1	-0.7685
F2RL2	-0.65
LRRC32	1.6665
IMPG2	0.0305
BGLAP	0.000750000000000001
LOC493869	-3.16208333333333
MRAS	1.242
SLC35F5	0.55025
CBWD1	-1.3755
AXL	-2.889375
ATP2C2	3.15975
TELO2	0.34575
PNPLA3	-1.9785
PCDHB14	-0.34425
CD276	0.6395
KRT80	-0.1295
DUSP28	0.5815
CSNK1E	-0.108083333333333
SRP14	0.671
KCNQ4	0.515
KRT72	0.98825
CCDC117	0.4825
C6orf89	-1.05583333333333
TUBB2B	-3.088
RTN4IP1	-0.00425
CR1L	-3.26616666666667
CEND1	0.09225
C12orf41	-0.731666666666667
RNF31	-0.79825
UBN1	0.586666666666667
C17orf32	-0.3115
SLC5A7	0.4485
GPR92	0.812166666666667
ESAM	1.8159
CTNNA1	0.0431666666666667
HRBL	-0.428
CBX4	0.97825
TMEM182	-1.392
SH3TC2	-1.58683333333333
IL10	0.058
PXMP4	2.0655
RNF167	-0.6345
PAK7	-0.1182
ETV3	0.3615
ATPIF1	-0.222333333333333
LOC554207	-1.3352
OR8H1	-0.133333333333333
WDFY3	1.47025
DPM1	-0.8845
GPSM1	-1.2385
WDR92	0.9045
LRP1	-0.169666666666667
ANKH	-1.580875
THUMPD3	-0.91225
POLR1B	0.27925
OLFM4	7.472
RAD9B	-0.29175
TSPY2	-2.552
PAX6	-2.1355
SCG2	-3.477
SLC17A6	0.867333333333333
FMO3	1.778
PADI4	-0.0242857142857143
TUBB4	-0.3236
NLK	-0.21075
POU4F3	-0.189
SDF4	-0.14875
ITGBL1	1.60166666666667
NETO1	-1.944125
TAP2	-0.160125
ABBA-1	0.368083333333333
GNAI1	-1.074
VPS4B	0.045
NOPE	-1.053
GALNT6	2.95333333333333
SESN1	2.626375
GBE1	-3.18544444444444
CLASP1	0.7305
RASGEF1B	1.410875
ACOT11	-0.367357142857143
AFAP1	0.61775
OR2H2	-0.234
DPY19L2P1	-1.238
DZIP1	-2.83475
SEC22C	-1.29233333333333
GPR161	-1.28633333333333
RNF146	0.07075
WDR74	-0.379875
GALP	0.745
PURA	0.40975
DNPEP	0.565083333333333
RP11-78J21.1	-0.84775
ERBB2	5.017625
FANCM	-0.235083333333333
NEO1	-1.80266666666667
DDX3Y	-5.2707
RPS3A	2.816
MXRA7	-0.124
LGALS3	-0.129666666666667
GLT8D1	-1.57675
CFL2	-3.44116666666667
UPB1	0.68125
NAP1L5	-0.424625
CLDN14	-1.375
DHX38	-0.39575
BTBD1	-1.10425
TARS2	-0.0205
ABCF1	-0.2031
FCF1	0.233
LRRC49	-1.8885
GUCY1B2	1.1045
C1orf177	0.2005
SMARCA4	0.048
LRP8	-1.25733333333333
TAGLN3	-0.9315
MRPL14	0.041
TTRAP	-0.48625
ZDHHC20	0.469
NFE2L3	-1.57725
KIAA1377	-0.799125
PALMD	1.3063
TMEM43	-0.311
TTL	-1.107
STAT5B	-1.1555
SSB	-0.671875
OR10H5	0.284
SLC22A13	-0.1015
AKAP3	-0.1495
TIMM23	0.335666666666667
OAS2	1.37733333333333
KIAA0423	-0.3975
TRIM11	1.02566666666667
GLIS3	0.109428571428571
TMEM50B	0.298166666666667
ARHGEF4	0.87825
DEGS1	0.092
TBL1XR1	0.8515
G6PD	-0.511
SP140	0.3982
MUC17	-0.004
NUDC	-0.6825
DNAJC5B	1.55066666666667
SCARA3	-1.98533333333333
CPA3	2.84733333333333
BCAT2	-0.393875
MFN1	-0.202
NRG3	0.834
SNX11	1.4685
PLEKHH1	-0.240166666666667
GPR177	-2.48933333333333
HCFC2	-0.33525
TCAP	2.0945
MOCOS	-2.02325
C14orf93	-0.63025
PRDM10	0.320666666666667
SLC16A4	-0.786416666666667
SRGAP1	1.26666666666667
VIP	0.5375
DUSP27	-0.147833333333333
LILRA1	0.2526
MC2R	0.0495
MGC24103	-3.5955
MBTD1	-0.534
FUT11	-0.589666666666667
USP33	-0.432
C15orf39	0.811
MAP3K12	-0.777125
PAAF1	-0.4295
BARHL1	0.2255
FLJ16165	0.6475
PIWIL2	-2.7555
SYNE1	-0.261416666666667
CMTM4	0.203
TSPYL1	-0.329
GUF1	-0.718
TMEM157	0.326
WDR44	-0.5905
HIST1H3C	0.609
DKFZp666G057	2.15225
RNPEP	-0.042
GAS2L2	0.075
ADH4	-3.883
GRPR	-0.0783333333333333
FBXL17	0.83125
ZBTB10	-0.0706666666666667
Gcom1	-0.499
HTRA1	-0.4362
ZNF585A	0.446666666666667
SLC26A2	-0.299857142857143
OTOP3	0.377333333333333
WISP1	0.831333333333333
ATP2B4	0.125333333333333
FLJ10769	0.7175
CRAMP1L	0.15025
CHST12	-0.2925
RAB22A	0.296416666666667
TARDBP	-0.183714285714286
STAU1	-0.0835
CRB3	1.75733333333333
MIG7	-2.68775
CHMP1A	-0.147166666666667
ZNF160	-0.09075
B3GALT6	-0.2915
BARX1	-1.2585
C6orf167	-1.2409375
NXNL1	0.2875
DHX29	0.036375
HADHB	0.191
PLXNB2	0.94575
ILDR1	-1.21075
SLC15A3	2.2765
GAS2	-4.576
C20orf69	-0.49525
NUMB	-0.2515
TNIP1	-0.693
MESP1	-0.995166666666667
PSKH1	-0.0295
NSFL1C	0.168125
RHOG	-0.0765
HEY1	-2.84733333333333
KNG1	-1.00842857142857
ITGAX	1.1928
LIN9	0.184833333333333
CANT1	1.876125
XRN1	0.255
CCDC96	0.6447
HEATR6	-0.9125
GNG7	-0.639333333333333
RUNX2	0.029375
SOX1	0.5686
FCRL5	0.4659
ZNF99	-0.20775
FAM9A	0.0965
SNX22	0.818666666666667
MBNL3	-2.04316666666667
ODC1	-3.388
ADORA2B	-2.345
NR2F6	-0.2665
ZFYVE16	-0.431611111111111
SYNJ2BP	1.0509
POLE	-0.88475
E2F2	-0.17425
THRA	-1.4315
PTGES2	-0.897833333333333
HIP1R	1.15483333333333
TMUB1	-0.838
ENO3	-1.90875
RSPH10B	-0.5775
CXorf39	1.502625
IRGC	0.475
GPR109B	1.84225
FLJ13305	-0.475
LCE3A	0.088
TNFRSF18	0.1845
DET1	-0.35
TRPM3	0.0352
C16orf79	-1.054
FECH	-0.893
RAP2A	0.626333333333333
CRIP1	2.689
AZIN1	1.22
SLC7A7	2.9275
IL10RA	0.2044
TMEM64	-3.4825
CDC42EP4	1.4053
C16orf58	-0.1786
ARG2	-2.3155
POU5F1P4	-4.36375
FAM62B	-0.16
DNAH8	-1.743375
ASH2L	-0.76175
TSLP	-4.17733333333333
CNTNAP5	1.27483333333333
TMEM16C	1.04375
IFNA14	-1.1205
SLC1A3	-0.079375
CABYR	0.6825
BCL7B	-0.8699
NUDT13	-1.54316666666667
C13orf28	-0.0055
C1orf53	-0.27925
ARL6IP4	-0.7386
RPL35A	0.11675
EMR3	0.198
RAB40C	1.23825
SLC41A1	-0.7185
LRCH1	-0.21725
LY6G5B	-0.297
FAM124A	0.252
MGC10981	-4.01316666666667
CLIP3	-0.4414
MAP4K2	0.724
CHIC1	-1.02425
SULF1	2.39666666666667
C20orf30	-0.452071428571429
PRDM5	-1.20114285714286
ELOVL1	-0.08025
C11orf48	0.29325
SLC39A10	-0.04825
KCNV1	0.55575
ACP1	0.154166666666667
ZMYM2	0.116
B3GNT6	0.254666666666667
C9orf69	0.439
C2orf15	1.15225
C20orf166	-0.00950000000000001
HSP90AA6P	0.139
EDG7	1.1125
NEURL	-1.491875
LPL	-0.3155
CLEC2D	-0.251714285714286
GRRP1	1.66266666666667
CD8B	-3.3965
HIST1H3D	0.9465
SLC6A12	0.60475
FAM27L	0.135
CD84	0.9221
RASA1	-0.707
PHKG1	-0.477
MAGEA11	-1.621
IMPA1	-1.5073
NPM3	-0.0015
RARRES1	2.61
SH3BP1	0.2375
B3GNTL1	0.5
ARPC5L	0.284166666666667
KLHL26	0.54175
SIM2	-0.508625
GJC1	0.8835
C20orf194	0.4725
EXO1	-0.95975
SLC2A2	-1.30766666666667
LOC285074	-0.878
LRG1	-0.92225
KIRREL	0.1475
PIK3R1	3.10414285714286
C4orf34	-0.463
MAF	-1.99838888888889
ADCY4	3.62
ZMIZ2	0.9763
SLC46A3	0.922
STAMBP	0.218333333333333
CCDC16	0.302
MS4A12	0.4265
TCF20	0.82775
LRRC46	1.35575
C20orf152	-0.3155
MRPS6	-0.404
ABCB11	-0.00599999999999999
KCNC2	-0.1468
CDH19	-1.7604
C9orf123	0.3025
SSH3	0.185125
LDLRAD1	-1.517
CCBE1	-0.2585
ZNF135	1.37175
TAAR1	0.2565
WFDC12	-0.283
CCDC42	0.287
FLJ12529	0.487
PER1	-0.874333333333333
TIMM50	1.13366666666667
SMARCAD1	-0.0915
FAM26C	-0.8125
TP53TG3	-1.7555
SH3RF1	2.7291
LMCD1	0.92175
GPR63	-0.4695
FLJ21986	-1.832375
AIFM3	-0.845
MICAL1	-0.323166666666667
BLZF1	0.456333333333333
IQCA	-0.594
PCDHGC3	0.74
SAC	0.39225
BCL6B	1.80033333333333
DDO	-1.13575
MARCO	1.4875
DCHS1	0.255833333333333
C1orf170	0.6275
CD200R1	0.476
C22orf15	0.2235
SEPT11	0.154166666666667
ADNP	1.06875
UST	-1.4767
C13orf34	-1.53266666666667
RFFL	0.253142857142857
APBA3	-0.33
C2orf60	-0.090375
CUTL1	0.2412
PMS1	-0.679
ZNF689	0.513
EIF3E	0.786166666666667
IL9	0.756333333333333
RPL31	0.23475
LY9	-0.1685
ATP2B3	0.022
KDELR2	-0.00333333333333333
TFCP2	1.199375
NLRP12	-0.690142857142857
FLJ45422	0.50675
TLE4	1.0722
ZNF570	0.8865
FLJ43806	-1.1235
TLK2	-0.233375
CIR	0.81325
MARS2	1.1285
COL24A1	-0.0685
SDF2L1	-0.898
HIBADH	-1.10483333333333
IGFBP3	-2.47907142857143
C12orf23	-0.078625
PSPC1	0.26
C20orf43	-0.66275
TRAV20	-0.0985
ARHGAP24	0.638625
KIAA1975	0.00399999999999999
C1QA	3.1017
DNTT	-3.78666666666667
C10orf6	0.58325
C11orf41	-0.864375
HNRPF	0.736875
COL11A1	3.917
UBAP2	0.3655
CDKN2AIPNL	-1.4205
C20orf174	2.0605
SPRED2	1.72375
PLA2G12A	0.924166666666667
ICEBERG	-0.74
SCN10A	-0.4525
C11orf65	-0.791
GBP5	4.3265
PITPNC1	-1.2875
POU3F3	0.9865
NCOA7	-1.222875
LIN7C	0.5916
LOC348840	0.261
NKX2-2	-2.44625
ANKRD13D	0.48075
LOC123688	1.0995
FUT2	2.57833333333333
TAAR8	0.405
FZD4	-0.484083333333333
PNMA3	-0.468833333333333
OR4L1	0.722
WIT1	-2.63175
EXOC3L	1.54275
ATPBD4	-1.2585
KRBA1	-0.487
UBXD6	-1.7865
HOXB7	-0.369
C7orf23	-1.1725
UNQ338	0.14775
STAB2	1.72325
CDC20B	-0.182
IRF9	0.8815
CENTG1	0.467166666666667
TNPO2	-0.35375
MCPH1	0.076625
BMS1P5	-0.84675
SLC26A7	2.27075
HIST1H3J	1.25325
C9orf3	-0.999
LBH	1.173875
MYO1D	0.261625
PTDSS2	-0.29225
NFU1	-0.73475
DEPDC4	-1.4985
WNT7B	2.18
GLP2R	-0.4345
SETD4	-0.7504
DYNLT3	-1.953
FKBP11	-1.5745
SESTD1	0.094
FLII	0.05975
RPS16	1.4382
CHPF	-0.135666666666667
CSNK2A1	0.683666666666667
SUMO1P1	-0.3505
FKBP6	-0.211
ZNF214	-1.2526
TWIST1	-1.03216666666667
DDX56	-0.911
TRAM1L1	1.0589
EPO	-0.954666666666667
MRPS18B	-0.4215
ZNF682	0.147166666666667
RPL14	-0.649
MAFF	-0.08775
LOC51136	-1.038125
LY96	-0.1155
DDX20	0.3425
ABTB1	-0.124333333333333
ARL5A	0.7851
CCT6A	-0.976
HEPACAM	-0.449833333333333
EHHADH	-0.48
RBAK	0.325833333333333
CGB1	0.4195
ITGB5	-0.8468
YIPF3	0.418
FKBP2	0.07375
NR1D1	-1.0727
TMEM110	0.1895
NEK2	-0.928833333333333
PRAMEF8	-2.6605
C20orf52	-0.277833333333333
PCDHGA3	-0.897
VWA3B	0.04425
NDUFA5	-0.2045
THAP9	0.0385
FLVCR2	-0.228166666666667
AP1S1	-1.287
SMAD6	0.02625
SAV1	-1.705
