Hybridization REF	TCGA-C8-A12Q-01A-11R-A115-07
NLRC3	0.59275
ASTL	0.2965
ST6GALNAC1	-1.82025
ZADH2	-0.520125
MLLT4	-0.464166666666667
ARL6	0.520833333333333
MEF2C	0.70825
CBFA2T3	-2.717
AFF3	1.037
COG7	-0.0986666666666667
MYB	-0.503833333333333
PLXNA3	0.9835
XRCC2	-1.4985
MMS19	-0.34875
ST8SIA5	-0.9915
CHPT1	-1.04366666666667
KIAA1712	0.1315
OR6X1	0.4195
ACTR3	1.069625
UGCG	0.785333333333333
OR4P4	0.02
ZAP70	-2.754
LPP	1.55125
ZNF485	0.24725
PTPRCAP	0.1875
IL12RB1	0.54075
ATRX	0.2827
CHST8	-0.414625
C14orf109	-0.3255
ARV1	0.203
NMB	-0.933714285714285
COX5A	-0.6155
EIF6	-0.083
MPPED2	-0.269166666666667
SEMG1	-2.863
CHRDL1	0.881
TRAF3IP2	2.70175
WNK2	-0.725375
LILRA4	3.6235
LAMA2	4.5045
PXT1	0.1765
RLBP1	-3.67475
CD300C	1.22275
SLTM	0.28675
FLJ10404	-0.33475
APOBEC3D	-1.71333333333333
RENBP	1.17383333333333
ATXN7L1	0.81025
NID1	0.82325
TUBGCP3	-0.47875
ITIH5	1.1955
CCDC110	2.31625
C8A	-2.7645
MGC87042	0.22525
HOXC13	0.81325
TFDP2	-1.011
HCP5	2.467375
POLI	-0.781
UCN	-2.1245
ZNF764	0.628
C8orf45	0.391
FHL3	-0.3415
SPATA5L1	-0.2955
MMRN2	3.12283333333333
NDST1	1.31333333333333
COL20A1	-0.411666666666667
ZNF248	0.0166666666666667
PELP1	-0.817666666666667
MBL2	-3.1595
RNF41	0.769375
C5orf24	0.704125
THOC5	-0.541
SERINC3	1.00283333333333
RP11-151A6.2	-0.00775
CDCP2	-0.299
HIST1H2AA	0.214
C11orf75	0.263166666666667
FKBP7	0.74225
DDOST	0.518
GPNMB	1.9335
TTF2	-1.453
KCNT1	0.279
SLC39A14	-1.280375
NGRN	0.5776
GPR137B	1.49525
MECP2	0.38875
PSMA1	-1.012
C16orf73	-5.76575
TMEM60	0.5785
CSN3	0.895
NOS1	0.334833333333333
RAB7L1	0.475166666666667
YBX2	0.119
KIAA1166	0.241
FUBP3	0.460666666666667
ABCG1	0.5315
ACACA	-0.7895
ARL11	2.1525
ATOH1	-0.0615
ODF1	-0.1915
CREB3L3	-1.89783333333333
TMEM127	1.37592857142857
DSCAML1	-0.6305
PLN	3.1435
LYPLA1	0.652916666666667
PRDM9	-2.0455
SASP	-0.0845
PLUNC	0.145666666666667
INTU	-0.35775
HISPPD1	-0.648
LNPEP	-0.0341666666666667
YARS2	-0.657
APCDD1L	-1.5305
ZCCHC4	-0.7711
FBXO22	0.112666666666667
TTLL13	-0.255
ZNF669	0.938833333333333
PTGDR	1.78625
DDX27	0.90275
KIAA0409	-0.627833333333333
GJB6	0.13725
ASB8	0.79425
PLP2	0.0301666666666667
MEPE	2.61375
OR10J5	-0.0065
KRT222P	1.54775
COQ7	-0.0151666666666667
C1orf101	0.67025
RERG	0.7075
CHMP5	0.09625
THAP11	0.136
ZNF43	0.977666666666667
ZRANB3	-0.163166666666667
KRT13	1.22475
MRPL19	-0.261625
RBBP9	-0.048375
SPATA17	0.604375
BXDC5	-0.282166666666667
PAFAH1B1	-0.796083333333333
MAGEE1	0.507
OSTF1	0.7575
KIAA0323	-0.19825
TXNDC13	0.885166666666667
CNTN4	2.2615
LCE1B	-0.166
UNQ501	0.77875
ZNF154	0.35
C3orf64	0.3775
SYT5	-0.0602
PON1	1.5915
FLJ10357	-0.57675
ATP4A	-1.706
GNPDA1	-0.843
MGAT1	0.6845
C14orf121	0.51475
SLC35B2	0.03225
MIER3	0.182166666666667
CHEK1	-3.091
ZNF8	0.434833333333333
TXNDC1	-0.407333333333333
CKB	-1.8559
RTN3	0.490714285714286
FZD2	-0.7415
PART1	1.716625
PSMB6	-0.495
PCDHB8	2.6555
PHC3	0.9101
PPP1R8	0.373833333333333
NOVA2	2.17533333333333
TNFRSF11B	-3.682625
GOLPH3	1.7075
UBLCP1	-0.1555
SUHW3	-0.09175
TTLL1	1.317
OPN4	0.3395
OR13G1	0.3235
ZPBP2	-0.0591666666666667
HSD17B11	-1.1865
C9orf50	-0.5365
DHDDS	0.534928571428571
CTSW	1.4661
NEFM	-1.637
MRPL28	-0.6605
SYN1	0.158
PIGV	0.673666666666667
ZIM2	-1.515
APBB1	-0.560833333333333
SND1	0.0775
C1orf123	-0.513833333333333
CHD3	-0.65625
BHLHB8	0.215
RNASE2	0.884333333333333
BCAP31	1.759875
SLC25A44	0.818166666666667
CHD6	1.2168
PIB5PA	0.808923076923077
SELS	1.183125
LOC541471	-0.842375
FAT2	1.1555
ZNF81	0.2745
OR4C16	0.098
FLJ10081	-0.6844
LRRC4	2.4865
CS	-0.226333333333333
N4BP2	-0.073375
IGFBP7	2.421
ZNF318	-0.1315
NDNL2	0.413625
ZNF609	0.615375
SIRT4	-0.55075
EXOSC10	-0.55375
ECE2	0.476666666666667
OVGP1	1.35175
GTPBP3	-0.29125
PACS2	1.0844
C19orf36	-0.422
ARL4C	-0.0505
ATG4B	-0.049625
UBQLNL	1.64475
RHOXF2B	-3.689
PLEKHG2	-1.125
GALR1	-0.296
AQP4	-0.515333333333333
HDAC7A	-0.262833333333333
DCUN1D3	0.22625
OR8A1	1.448
CCRN4L	0.177625
CBR4	0.187666666666667
KIFC1	-0.877833333333333
SLC7A14	-1.6955
LHX5	0.0535
TRPC7	0.028
LPXN	-0.304
SERPINA1	-2.447125
RPS13	-1.5994
BPIL3	-1.243
PRKAA1	0.14525
FADS2	2.5604
ENAH	-0.223125
PRO1768	0.0835
APBA2BP	0.2615
LIPH	2.96083333333333
C3orf33	0.335
RCC2	0.171571428571429
ALDH1A2	-3.3626
RNF103	1.83075
AHCY	-0.932
ALG12	0.599
CCL17	3.4735
ZNF543	1.19133333333333
ESRRG	1.1124
CNGA1	-0.0485
RDH5	-0.6455
OTX1	0.3217
PTGFR	-1.25583333333333
CDR2	0.3385
SELE	5.83325
NLGN2	-0.968333333333333
EXOSC9	-1.07925
ZNF566	0.2175
KLRC2	-4.9105
GPR12	0.529
KIAA0196	0.188
PDRG1	0.185
SSR3	0.055
MSI1	-0.003
CST9	-0.1655
CC2D1A	0.393
PLAGL1	-0.538722222222222
ZNF778	0.3115
RNF2	0.6585
KLF6	1.1755
THBD	2.06816666666667
tcag7.1314	0.71875
NR5A1	-0.0943333333333333
ABCD2	0.2195
DNAJC7	-2.45925
CLEC4C	0.5865
TM2D3	0.38275
CCDC4	-0.788
PLAC2	0.51475
DCD	7.2825
FAAH	1.60625
POLA1	-0.534666666666667
TM7SF2	-0.722375
FLJ39822	-0.155333333333333
FLOT2	-0.7105
MAP4K1	-0.616666666666667
SRP68	0.1
C21orf74	0.506
ARPC5	1.330375
LOC126075	1.217
HECW2	1.21975
ZDHHC4	-0.39425
ANKRD42	0.9154
PDE9A	-1.43016666666667
ABCA8	1.62975
NDUFS2	0.23525
UBR5	-0.821875
BTBD16	-3.189
LOC554174	0.214
ZNF20	1.5495
KIAA1843	0.2085
WDR17	-0.83575
C15orf33	0.6995
RNF113A	0.526
CAMKK1	-0.6559
CLCN2	-0.045
ANXA6	-1.123
LOC340069	0.6025
EMID1	0.577125
DPM3	-0.688916666666667
ELA1	0.2745
SLC25A13	-0.6344
KRT24	0.79925
SMPD1	-0.342333333333333
TH	0.41725
COL6A2	1.25485714285714
ANKS1B	1.3145
GPR126	-2.6735
ZC3H12A	1.18666666666667
TMEM47	0.7075
C2orf51	-0.275833333333333
C1orf88	1.84766666666667
HSF2BP	0.314
AKAP10	0.006
RPAP3	-0.7225
KLHDC8B	-0.01425
STOM	0.0974
MUPCDH	0.047125
C10orf72	-0.368625
PLEKHA3	0.840416666666667
TCP11L1	-0.45475
CWF19L1	0.166125
SPEF1	1.35892307692308
YSK4	0.3095
ELN	1.7339
SAMD8	0.222833333333333
MPI	-1.346
MEPCE	-0.142
ABCC3	3.221625
NANOGP1	-4.4075
KCNK17	2.065375
HLA-DMB	4.26183333333333
RRAGA	0.1415
ANGEL1	-0.97875
RBM32B	0.0675
CPN1	-3.24425
MGC52282	0.7341
HLA-A	2.01966666666667
OR9G4	0.341
EDNRB	-0.589625
SCD	1.38692857142857
C14orf80	0.236166666666667
BAGE2	0.591
RABL4	1.39666666666667
RCVRN	0.081
SHANK1	0.13
NLRP7	-2.49725
CD226	2.1035
STAT3	0.509375
SYNJ2	-1.2303
TPCN2	1.14866666666667
WDR36	-0.1285
MBD4	0.49525
ROBO1	-0.8085
ST3GAL6	-2.4115
SLAMF8	3.397
ATN1	0.459666666666667
GPR141	0.7645
KRT36	0.506
TPH1	-0.1065
DDX52	-0.63425
ZSCAN29	-0.116666666666667
TRPT1	-0.362833333333333
DPEP3	1.305
DENND4A	-0.629875
TSPAN16	0.336
PTCHD2	-0.318
LOC145814	-0.509
CAP1	1.49116666666667
EIF5A2	-0.5703
NT5DC3	-1.302625
SEPT9	-0.465625
SEZ6L2	-1.911625
EGFLAM	3.47825
VPS11	-0.2585
NDUFB5	0.345
CIDEA	3.05333333333333
IER5L	0.83475
N6AMT1	-0.74875
FAM83C	-0.065
OXR1	0.413583333333333
IRX1	0.4885
DGKB	0.182833333333333
GCN5L2	-2.28575
MIR16	0.73025
FBXW9	-0.1675
WDR4	-1.71866666666667
PDC	-0.133
VPS33B	-0.3155
HEXB	0.00675
FLJ32214	0.40175
TCEB3	-0.47025
CRLF1	-2.99575
ABI3BP	1.95025
C8orf22	-4.324
PYCR1	0.137125
KIAA1706	0.221
CDK5R2	0.41075
WAS	0.1645
C12orf60	-0.74925
CCBL2	0.201375
MADD	-0.86725
C5orf34	-0.552
WDR42A	0.1197
KLF12	-0.176625
HSPA1A	2.8515
ITM2C	-1.08008333333333
DAPK2	0.138833333333333
LOC442590	0.2755
SUMF2	-0.169
CENPA	-1.77307692307692
TMED5	0.197875
CDH6	-0.2737
BRP44	0.85475
THG1L	-0.91
GABRA2	-2.3315
C14orf166	0.04675
MYL1	-2.09866666666667
TNFSF18	0.162
PAP2D	-0.6695
PPIB	-0.00375
KLHL4	-0.34325
SFN	1.03383333333333
CCDC127	0.737
FRAP1	-0.632
GOLGA5	1.33725
SDCCAG1	-0.042625
MGC21675	-0.272333333333333
C10orf95	-1.17525
KIAA1345	-1.072
C1orf163	-0.6265
LACE1	0.936
OR10K2	0.9845
CENPN	-1.80116
TMED2	1.31025
UGT1A6	1.5165
ANG	-1.48225
U2AF1	-0.908666666666667
CASC2	1.23883333333333
NMT2	-0.892
OSGEPL1	0.045125
DFNB31	-0.679
SLC6A20	-0.124625
DKC1	-0.13
FXYD4	-1.28225
WDR64	1.712
MGC5590	0.7175
CREBZF	0.678166666666667
DAZ1	-0.39275
PRPSAP1	-0.33025
GCHFR	0.549
TTC7A	-0.088
LOC196993	1.525
UBD	0.682833333333333
S100A1	-0.655875
RPL6	-0.188833333333333
DNAJB6	0.94365
NAGS	-0.4931
C2orf58	0.2135
KERA	1.07566666666667
MT1X	-0.1578
UBE2B	0.7279
KEAP1	0.68075
MST1	-3.584
OMA1	-0.058
ABLIM2	1.1845
BCL2L13	0.247416666666667
JAZF1	-0.1425
TMEM63B	0.3805
S100A8	6.2963
ARFIP2	-0.16425
UROS	0.3775
KHDRBS2	-1.8115
POLQ	-2.686
SOAT1	1.08475
SPAG4	-1.89025
MRPS30	-0.5425
LOC494141	-0.843
OR2T11	0.3935
ORAOV1	0.803
ZNF184	0.657166666666667
TCEB3B	0.0025
ADAM21	-0.0445
GDPD1	1.4345
SPINLW1	-0.05825
PRR14	-0.34
KCTD9	-0.4843
NUDT3	-0.0465
KIAA1822	0.9954
HIST1H4K	-0.748
DFNA5	-1.0615
GABPA	-0.351
C14orf44	0.75975
POLB	0.649875
PTAR1	-0.96325
SEC31A	1.2507
TRIM58	-1.6955
TAS2R14	-0.533
VPS8	0.265875
H1F0	-0.284
PRKCB1	-2.7695
UGT2A1	-0.005
TOR1B	-0.024
LSS	-1.262
C2orf19	0.2205
HNRNPC	0.276714285714286
TMEM100	-1.518
LOC116349	-0.80075
OR51M1	0.395
CCDC142	-1.18825
ISG15	1.3799375
ZCCHC14	0.323625
CREBL2	0.73025
TGDS	-0.735
DC2	0.17775
CACNA2D3	-0.7075
ZNF429	-0.1115
LYPD6	-0.941833333333333
SUCLG1	-0.260833333333333
OR51I1	-1.001
MAGEH1	2.73925
PRPF40A	0.418
SMR3A	0.6215
SPINK2	-0.7485
THAP2	0.71775
NPY5R	-0.964875
IRF4	-2.227
SPESP1	-0.545333333333333
OR10S1	0.3215
DTD1	-0.46775
TUBE1	0.6305
DDX19A	-0.7245
PDPN	-0.115625
TMEM34	0.423166666666667
MGAM	-0.0345
COL3A1	5.39383333333333
GFM2	0.0145
OR5A2	0.413
PSG9	-1.081
ARHGEF11	0.1565
IVNS1ABP	-0.2451875
SIGIRR	0.79025
DUSP19	0.755375
DNAJC14	0.0701
ACSS1	-0.5365
IL1RAPL2	0.9325
C4orf30	-0.091
SEPT4	2.1105
LANCL3	-2.47275
SPAG17	0.833
PRDX3	0.07275
HNF1A	-1.61225
P4HA2	0.562875
RFWD3	-0.429
MOV10	-0.2735
DNAJA5	0.921785714285714
LOC729440	-0.11275
LOC200383	2.0855
SMC2	-1.88775
MIXL1	-1.72183333333333
TMEM9	-1.0095
FAM86A	0.874
ZNF174	0.0591
MYH14	-0.80525
CCR8	1.21975
VPS37C	0.598833333333333
GPATCH1	-0.333
B3GNT8	1.456
TBX4	-0.83175
CNR2	0.968166666666667
PCDH1	1.7515
C5orf29	4.448125
OCIAD2	2.49675
PLCG2	0.46175
KIAA0247	1.962875
HRH3	-0.164
CAPN13	3.90475
CCR1	0.0591
MGC15523	-0.122611111111111
UVRAG	-0.237333333333333
DNAJA2	0.199666666666667
ITGA2B	-1.0295
CLDN5	3.213125
PTPRN2	-0.4565
ZNF512	-1.70166666666667
PSAP	1.51685714285714
CCDC140	-2.6465
LRRC55	0.0215
CYP26C1	0.0775
C8orf47	1.34425
LYN	0.468875
DUSP6	1.212
TGFB3	3.023
ELK1	-1.0356
PCDH11Y	-0.599
HGD	1.4765
C17orf58	-0.39625
MYO3A	-0.1645
SERPINE2	-3.8745
AARSD1	-0.84975
C14orf73	-1.916
ADAM33	-0.22225
ZNF491	0.19
MAPK6	0.480666666666667
TCN1	2.60383333333333
SLC24A6	1.2175
UBE2R2	-0.01375
H1FNT	0.2455
TATDN2	0.0495
LILRB1	2.823
P2RY5	1.0015
NUCB2	-0.5025
C2orf37	0.36375
SNX27	0.590666666666667
MTA3	0.249625
FOXO4	0.18525
ID4	0.4575
SOX5	-2.507
PXMP3	0.413875
OR52M1	0.011
SFT2D3	-0.40575
INA	-3.22233333333333
MCOLN1	1.1815
NFIX	0.6071
CLEC14A	5.25683333333333
HIBCH	-0.562
PLA2G5	1.778
TIMM10	-0.572
MED17	-0.2274
COL4A4	1.8495
TPP1	0.778833333333333
GJA3	-1.84416666666667
TMPRSS5	-1.96775
AADACL3	0.274
DNMBP	-0.4615
ENPP5	5.0345
NQO1	-4.3299
ZSCAN2	-0.084
SEC24C	0.0688333333333333
GTF2A1L	0.7855
AXIN2	-1.573
FAM33A	-1.17875
C16orf13	0.33725
SPNS2	0.8785
TAF1	0.36725
AP1G2	-0.155
RBM42	0.172166666666667
HCN2	0.393
EFHB	0.76
RUSC1	0.9305
GRIK5	0.154
USP21	0.235666666666667
ATAD3C	0.33375
ORMDL2	1.25325
PRSS7	-4.25275
PSAT1	-5.72725
FLJ13195	0.156833333333333
TBC1D1	0.464
IFNG	2.42525
OTOS	0.1225
ZNF773	0.6285
EMD	-0.40875
RETN	2.80875
CCL8	4.391
APH1A	0.957875
COX18	0.8055
GTF2IRD2	0.46725
CCDC82	-1.29633333333333
PAFAH2	1.3062
NPEPL1	-1.1536
RP11-114G1.1	1.431
TP53INP1	1.44675
ZNF300	-1.723
FOXL2	-3.68275
LARP2	0.357166666666667
LATS1	0.41825
HTR6	0.195
SPOCK2	0.0951666666666667
RNF144B	2.87766666666667
HTATIP2	-0.808125
MGC10334	0.581166666666667
CENTA2	2.36316666666667
FGF2	-1.8915
FXYD7	0.02425
PHYHIPL	-2.62928571428571
GPR34	6.22675
DDX6	0.157666666666667
OR10W1	0.029
LHFPL1	-0.3635
ZNF313	0.315214285714286
VPS28	0.29325
AP3M1	0.1589
AKR1CL2	1.70875
TRAF4	-0.629875
OR2B11	0.2725
C19orf12	-0.234
AKAP9	1.20033333333333
C1orf62	-0.3595
SLC20A1	-0.9942
FAM112A	0.48375
LDB2	1.42425
MRPS23	-0.061
KLK5	3.067375
SPTB	-0.0394
EFEMP2	0.38425
EFNB2	1.37075
PCM1	-0.6005
NMNAT3	0.29475
TSG101	-0.0516666666666667
C8orf40	0.312833333333333
NOB1	-1.14175
ABHD3	-0.722
GTF3C4	-0.250125
PIGN	0.3855
GALNTL1	-1.2095
AEBP1	2.29525
OR9Q1	1.032
ANKRD2	-0.46275
CCL28	0.348
TRIM38	1.749
TMCC1	0.36025
SMG5	0.53425
LRRC7	-0.9795
NCAPD2	-1.61416666666667
C6orf153	0.02925
C1orf74	1.4655
OTUD6A	0.345
DCP2	-0.576666666666667
TMEM24	0.04925
RPL18	-0.477
TMEM177	-0.65575
LRRC37A3	1.01575
C1D	0.234333333333333
LDHC	0.33425
UBE4B	0.226333333333333
NIT1	0.34275
BTN3A3	1.36325
RASD1	0.832
COMMD3	1.5985
SHFM1	0.49775
BIRC8	0.034
DUT	-1.25025
C12orf51	1.1575
LRRC59	0.4015
LY6H	0.89275
WDR22	0.866666666666667
EDEM1	0.236
ADH1A	3.6555
PANX2	0.381
CYP11B1	0.6895
CDC73	1.30175
GPR172A	0.71975
GSTM3	1.616
KCNA5	0.56925
SERAC1	0.728333333333333
NFATC2	-0.2785
ANAPC5	-0.1767
C15orf24	0.6955
NFATC2IP	-0.388083333333333
TNRC6C	0.548
MGC102966	-0.104375
FGD5	2.7305
MED9	-0.759
RAB13	0.581833333333333
C15orf49	0.241
CRYGS	-1.0192
C12orf53	-1.4147
LOC283693	-0.303
COX6B2	-0.56675
PHF14	0.318625
FAM3A	0.671375
RPL13	-1.2322
PRDX2	0.6141
FLJ34047	-1.836
PRMT3	-1.13875
KCTD19	-2.473
TRIM10	-0.659833333333333
MGC26597	0.281666666666667
GCNT4	0.02275
GPRASP1	0.0275
CDKN1C	-0.858166666666667
RHBDL2	2.3726
HSPH1	1.7575
AQP1	2.96725
COL17A1	0.7714
GFAP	0.32625
CDC16	-0.49125
KIAA1614	0.0415
C6orf118	-0.577833333333333
ZSWIM5	-2.06275
FAM83F	2.2115
LYNX1	-0.1233125
SYNPR	-0.95975
XG	3.1935
PRSS16	1.6285
KIF13B	1.03392857142857
PCDH9	-1.792125
HIST1H2AH	-0.349666666666667
RBM18	-0.642
ZNF626	0.95575
HEXIM2	0.118
ITFG1	0.0565
TUBG2	-1.286
SFRS7	-0.171333333333333
C9orf14	0.4275
EXTL1	-1.25975
GBP3	1.58433333333333
WDR5	-0.77975
RARG	0.302166666666667
MYO7A	-0.46675
CECR6	-1.20675
C13orf3	-1.301875
SFRS18	-1.377375
ACVR1B	0.405333333333333
PSMD1	0.0649
C7orf31	0.109333333333333
ILVBL	0.56125
IFNGR1	2.91175
RNF186	1.745
NOL9	-0.2245
MAGEL2	0.50525
SLC29A2	-0.81425
NHSL1	-0.723
RBMX	-0.8245
PSORS1C2	0.347625
RAD51L3	-0.728333333333333
LCN6	1.81075
ORAI2	-0.09925
BRUNOL6	0.0226
OR4K5	0.0635
CDC123	-0.3525
MSLN	-2.21116666666667
WWTR1	0.375333333333333
ZNF700	0.0845
COBL	-0.271
PPP1R16B	-0.0615
GAS7	-0.2165
MDN1	-1.59625
HAAO	0.7445
C9orf68	-0.28325
TNFAIP2	0.61025
FOXN1	-0.123
hCG_2033311	0.306666666666667
ATP6V0D2	1.9911
RPL41	0.389125
SLC38A1	1.457625
ARHGAP6	-0.901833333333333
ADAD2	-0.56375
PHF20L1	-0.3368125
MCM3AP	-1.05733333333333
ST3GAL3	-0.864166666666667
SNX1	0.302833333333333
ELF5	1.1755
PARP3	0.419
RBM8A	-0.2005625
LINGO4	0.3475
ITGA9	0.638
ZFR	0.48425
ACSL6	0.35525
FLJ20699	-0.6261
DAOA	0.627
FABP4	5.896
KCNB1	0.13075
CANX	0.3697
SLC25A28	0.115
ADIPOR2	0.14275
ECHDC2	0.935
SMA4	0.8175
FRZB	3.069375
PABPC1	-0.0328333333333333
DMRTB1	-0.495125
APOBEC3G	-0.05075
CATSPER2	-1.3585
CUEDC1	0.515666666666667
STARD9	-1.40125
CLDN8	5.64825
LOC23117	-1.37454545454545
E2F6	-0.533055555555556
TMEM126B	0.965333333333333
DPY19L4	-0.291
GIMAP5	3.00616666666667
NDUFA9	-0.631
FAM77C	-1.1165
CTPS2	0.117
LOC51035	0.06375
WDSOF1	-0.82025
EGLN3	-0.79625
PITX3	0.5185
OR52E8	0.8945
GRM4	0.476
KLK1	-2.30833333333333
GPM6B	-1.652125
RRAGD	-0.652333333333333
PAGE5	0.1455
UCHL5	-0.0305
ULK3	-0.501166666666667
AIM2	1.08366666666667
PNO1	-0.226
OR2F2	0.352
GNAT2	0.218
SIX1	-1.029
ST13	0.688416666666667
ZBTB44	-0.827375
TIMP2	0.09175
ZMAT4	-3.234
GTF2IRD1	-0.121333333333333
ZNF19	1.805
ZNF714	-0.0165
RSC1A1	0.09025
C9orf80	0.529
PSMA8	0.219166666666667
TMEM141	0.4685
COX4I1	0.0822142857142857
CTAGE1	0.643666666666667
DTWD1	-0.58975
HSD11B1	1.956
KRT6B	4.344
ARID4B	0.304875
LHFPL3	0.80075
WWP2	0.243666666666667
ZNF326	-0.1475
RGPD1	-0.542
CTSH	0.928833333333333
FASTKD1	-0.626625
PAF1	-0.2566
TTC9C	0.2135
IFT57	0.7526
PRSS36	-0.9825
IL20RB	-1.7705
ZNF592	-0.238166666666667
DCTD	-0.4828
CFP	1.18475
MFNG	-0.40575
JMJD2B	-0.26675
ALDH3B1	0.159
THSD4	0.603666666666667
KCNJ5	3.4005
LMNA	0.492
TBCD	0.07975
ZNF250	-0.0996666666666667
CASQ2	2.5755
PEG10	-2.32291666666667
PRAME	-4.59766666666667
NP	0.43975
TRIM59	-0.127166666666667
ZNF12	0.574875
XTP3TPA	0.57175
SIGLEC7	0.8595
PANK4	-0.385
FAM70A	-0.5625
SNED1	0.6525
HIP1	0.5696
RAET1E	0.629833333333333
AMAC1L2	-0.65
AHNAK2	-0.435333333333333
TOE1	-0.408166666666667
RECQL4	-1.6595
SPRYD3	0.6185
DPAGT1	-0.497
MAGED2	2.6379
ANKRD55	0.03825
TRPS1	3.4165
DOK7	-1.796
TFPI2	-6.16025
GTF2H3	-0.476
CYP4F11	-1.480625
LHX2	-3.70133333333333
ATG16L1	1.2685
ASB12	0.644
C1orf116	3.739375
NF2	-0.27445
POM121	0.0186
PHYHD1	0.1061
TXNDC17	0.2565
DKFZp779O175	-0.62275
NUP62	-0.234357142857143
MYO18B	-1.79916666666667
PRAMEF1	0.0125
TCBA1	0.726875
TMEM168	1.032
FJX1	-1.05666666666667
CLCF1	1.54375
SEPN1	0.811875
IGSF2	0.55275
NUDCD1	-0.593666666666667
TFF3	0.360166666666667
NDFIP1	0.809428571428571
CHCHD4	-0.45125
TNR	0.5255
CUTA	-0.177666666666667
USP44	-3.67025
DPP10	-1.07816666666667
IWS1	0.145666666666667
PCGF1	0.857
SULT1C4	0.0915
NTF5	0.4525
PTPN13	0.09425
SSTR5	0.151
SFRP1	-0.848125
IDH3B	-0.303
SUOX	0.778
TMCO5	0.50575
GOLT1B	-0.18775
MIB1	0.0495714285714285
PCDHGB1	2.02
SUSD1	0.04375
ICAM5	-3.0545
PAPOLB	-0.039
URM1	-0.0708
TMEM106B	0.7085
LRIG2	-0.71275
SLC27A5	-0.8405
CLIC6	0.2727
ZNF420	0.863166666666667
SCN9A	-1.6887
KIAA1909	-1.28875
ELMOD1	-1.926
PRKAG1	0.2635
FAM64A	-2.10944444444444
EEF1G	-0.13525
SMAD5	0.61875
INCENP	-2.8055
WASF2	-0.585
GARS	-0.7143
CDK10	-1.1563
HLX	0.277166666666667
MDM4	-0.63025
ZNRF1	-0.100071428571429
HHATL	-1.70366666666667
FAM21C	0.5258
HIST2H3C	-0.18325
PFDN2	0.101375
ZNF200	-0.73775
NDN	0.2565
HBA2	-2.37816666666667
FBLN5	1.55225
PUM1	0.312928571428571
TNNT1	-3.3365
C19orf59	0.390666666666667
HNRPH2	0.367
RAB7A	0.5465
PMS2	-0.152375
BIRC3	-0.683
NRSN2	-0.04625
OR52K2	0.2785
SPOCK1	1.26814285714286
H2AFY	0.82775
RXRB	-0.277
ZNF638	0.429666666666667
ANKRD45	-0.2085
ACTN4	-0.306166666666667
FXC1	-0.00425
EIF2B5	0.069
VPS33A	-0.17625
PINK1	0.41425
FAM106A	-0.7175
SKIP	0.7763125
GAPDHS	-0.36025
MUM1L1	1.62275
PSTPIP1	0.8015
CNTNAP1	-2.1498
CYP26A1	-3.2725
APOL2	0.6707
TACC2	0.694375
COX7A2L	-0.363357142857143
HSD17B1	0.623375
ARRB2	-0.247
SLC7A6	-0.3614
HSD17B10	0.953
RBJ	-0.11175
NUP155	-0.719
MRPL10	0.000166666666666667
CYCS	-1.41841666666667
CCDC46	0.117833333333333
TECTA	0.037
GNAL	-0.70225
LPO	-0.007
PEBP4	1.32325
DDX11	-2.40325
C18orf12	0.4415
TAF9B	-0.62575
IMP4	0.06975
RPA4	-1.58666666666667
NDUFS1	-0.19175
UPK1A	-1.17716666666667
ARRDC2	0.767166666666667
C18orf20	0.746
AES	-0.125714285714286
CD2BP2	0.303166666666667
C16orf54	1.326
UGT2B17	2.292125
FGFR1	-0.9175
CEACAM6	4.1308
CHRM5	0.3915
CERK	0.327375
AP3S2	0.330357142857143
ANKS4B	-1.3995
CLCNKA	-0.232666666666667
ZNF208	1.04383333333333
HLA-DRB5	3.934
CARKL	-1.0955
GOT1	-0.0791666666666667
CASP6	1.504
HOXA1	-1.358
RCL1	-1.16825
ZNF181	-0.014
RAB40B	0.162
MRPL38	-0.10525
LRRN2	0.75725
C3orf25	0.769
OR5D14	0.511
OR10AG1	-1.1565
BET1L	0.1538
FRY	3.02575
AK3L1	-0.95675
CSF3R	1.369
POLR3K	-0.433833333333333
ATG2B	0.140666666666667
EPS8	0.347833333333333
DARS	-0.349
C10orf56	0.0316666666666667
DAD1	0.694416666666667
RIOK1	-0.0475
HERC2	-0.45975
HSD11B2	1.04
FAM96B	-0.11325
MGC13057	-2.029625
BSN	-1.10325
CAND1	-0.252
HCST	1.67125
ACTR10	0.5205
OR8D4	0.2595
NASP	-1.4962
COL9A2	0.433333333333333
LYZL1	0.11
GPC5	-1.512
TBL3	-0.565666666666667
CENTD2	0.1457
OR5AP2	0.309
TLR1	2.08475
LMO6	-0.0965
ZIC2	-3.900625
CPNE5	1.13425
ZMYND15	0.76525
FLJ22374	0.1935
CCDC106	-0.23525
PARP16	-0.4655
PDIA3	1.046
C14orf126	-0.0465
CECR2	0.64
SFRS1	-0.598285714285714
FIGLA	0.4
DCP1A	-1.74166666666667
MGC45800	-1.9662
TEKT1	0.118333333333333
C10orf67	-0.3235
CLN5	0.373125
NTN2L	-0.04
GLE1L	-0.14775
CES2	-0.2134
GNAS	0.410055555555556
DDX53	-0.133
TSPAN13	3.35025
MRPL52	-0.8211
SPIRE2	-0.2115
TAS2R39	0.50925
SCUBE3	0.163
UCRC	0.2853
CDKL3	-0.501
KIAA1715	0.0832
ZNF345	0.3905
