Hybridization REF	TCGA-A2-A0CU-01A-12R-A034-07
CAPN1	0.1215
DDHD2	0.517125
GRIK2	-0.33325
GNRHR	0.37075
PPBP	0.47625
HTR3A	-1.126375
SLITRK4	1.069
ANKRD49	-1.47125
BTF3	-0.1408
SARS	-0.18225
C13orf18	0.103
CACNB1	0.00392857142857144
QKI	-0.160181818181818
SETMAR	0.04525
MAN2B1	0.457166666666667
EML3	-0.6145
ACADL	1.65316666666667
OFD1	0.028625
DEFB114	0.0165
CGA	-3.9482
PEX16	-0.0468333333333333
LRRC10	-0.286
GNG12	-1.402
C1orf152	-0.1605
CHRM1	0.5955
CD53	-0.416625
DBH	-1.521
TFAP2B	-3.2965
HIST1H2BJ	-1.31333333333333
FAM46D	0.7245
TMEM11	-0.454
C3orf32	-2.417
PCCB	-0.588375
IPO13	0.277625
C6orf105	-4.724
COMMD5	1.32475
SUV420H1	-0.4513
LTBR	1.16925
ARHGAP15	-1.35675
HDHD2	0.03025
TDRKH	-0.341666666666667
LOC401052	1.4775
PSG4	-2.26975
GNB4	-1.0088
SPATA4	3.7475
SLC9A3	-0.745
OSBP	0.540833333333333
NBPF3	0.0295833333333334
DOCK11	-0.7095
SLC39A5	-2.31633333333333
PRR5	1.0337
C10orf63	0.70275
SMTNL2	-1.372
ADRA1A	0.44925
ASAH1	1.9675
DOM3Z	-0.8308
GIPR	0.840833333333333
AHI1	-0.344416666666667
NADSYN1	-0.019
RGS14	0.082
IL18BP	0.4228
RTN4RL1	2.33983333333333
ARMC6	-0.3665
PSMD5	0.410833333333333
HK3	1.054
OR4S1	0.98425
RSU1	0.3486
MAD2L1	-1.30033333333333
EIF4A3	0.47825
DLEC1	0.0476666666666667
E4F1	0.797166666666667
CHMP2B	0.6248
CAMSAP1	0.216
RPS21	-1.38916666666667
ARID5A	0.78225
UBE2N	0.3534
IGSF8	1.11933333333333
MAGEB6	-1.839
ACAD11	-0.6655
MGC4172	0.02275
LMO4	-0.34925
KLKB1	0.27075
HP	-0.452
HDAC3	-0.203
SCHIP1	0.27025
CLCA1	0.0185
OLFML2A	2.120875
C1orf112	-1.518
KIF19	1.40308333333333
HAPLN4	-0.6733
CXCR7	0.385
GOT2	-0.27
RAB38	-3.983
DCX	-0.79475
PPM1H	-0.217583333333333
NFYC	0.681
KIN	-0.575375
ZNF228	1.0545
PLSCR4	2.30716666666667
HIG2	0.077
FAM79B	7.383
C21orf86	-0.7166
KCNK10	0.273
ZNF738	-1.623125
FSTL5	-1.5824
OR6A2	1.1575
OTOA	1.12683333333333
EXOC1	1.045
AHRR	-3.997625
PDAP1	-2.03158333333333
C19orf6	0.16675
ZAN	0.09425
LY6G6E	-0.1965
EIF4E2	-1.12475
C20orf198	-0.278
ZNF324	0.1505
CYP3A5	-2.03683333333333
ENTPD7	-0.0735
MBOAT5	-0.229333333333333
GJB5	0.20775
TTC13	-0.36325
S100Z	-2.01433333333333
KIAA0664	-0.748166666666667
PDGFRB	2.13
IL17D	-0.4335
OR56B4	0.1825
RDX	-2.15233333333333
SLC34A3	0.985
IL28B	0.3535
JUND	2.2755
CHRNB1	-0.2355
CAMK2B	1.46725
FETUB	-2.2305
CXorf23	1.520125
MRTO4	-0.879
TTC3	1.1357
NDUFB8	-0.833333333333333
EDG2	-0.62125
SEMA3G	2.003
IL23A	-2.053
GRHL1	0.3706
LOC441054	-1.0855
WDR65	1.318
PSTK	-0.461
STOML3	0.259333333333333
R3HDM2	0.6084
C5	-1.75625
SLC2A10	1.695
C3orf22	0.453
PAQR3	-0.317538461538461
ANKRD26	-0.762916666666667
HCRTR1	-0.27
LOC399947	-0.567
PSD2	0.1575
TIGD2	-0.437333333333333
SCRN1	-0.579
COQ10A	0.0895
DDI2	-0.228
METTL7B	-1.15883333333333
UCN2	0.4755
FAM92A3	-0.66725
WDR16	1.0975
ZNF511	-0.925666666666667
ZMYM5	-0.833
POLR3G	-2.99375
ZNF586	-0.331
C1orf49	0.214666666666667
TANK	0.717666666666667
RCAN1	-0.8085
PELI3	1.05733333333333
LIMD2	-1.205
TMEM189	0.2365
NTN4	-1.793625
LOC151300	0.535
CLEC2A	-1.3
GPR135	0.502875
DPYSL4	-2.8324
JAK2	0.0446666666666667
TSHZ1	0.8525
TM9SF4	0.315
ZNF264	1.21533333333333
SIRPG	1.115625
BICD1	-0.2475
HERC6	-0.502
METTL5	-1.243
CASP1	-0.612
PRRT1	0.0865
PLA2G4C	3.8495
ICA1L	1.35485714285714
TPTE2	-0.741
OTUD7A	0.749166666666667
AQP11	0.42825
APOA2	-4.503
KALRN	-0.7244
SECTM1	1.40941666666667
IFNAR1	0.092
TALDO1	-0.01225
RAB11FIP4	0.958916666666667
EIF5A	-2.2895
FAM49A	1.121
NEGR1	0.454333333333333
YTHDC2	0.98175
EHD2	0.054375
NCF1	1.1858
SCRT2	0.6225
HOXA5	-0.952166666666667
NUP133	0.29975
FGF12	0.831125
SLMO2	-0.10275
SNTA1	1.10175
CACNG2	0.161875
GCM1	0.2215
ELF1	0.7395
TLR5	3.204
TCFL5	-1.08108333333333
RBMY2FP	-2.372
LOC100125556	0.922875
FAM129B	0.8735
MAP3K7IP1	-0.350875
NCK2	0.268
OXA1L	-1.48775
FMO9P	0.83
ZSCAN12	-0.54525
PSMD12	0.0391666666666666
HSCB	-0.734
CLDN10	-3.09025
MGC13053	-1.2525
HPCAL4	-0.2455
ASZ1	-0.947
MEX3D	0.309666666666667
NFAT5	-0.465
CSPG4LYP1	-0.710166666666667
FBXO3	0.8848
DVL1	-0.104833333333333
CMKLR1	2.97666666666667
TYMS	-2.3995
PEF1	1.03575
ZNF750	2.462
MCM5	-1.3039
MEGF11	-0.96325
KCNK7	-0.054
PTP4A3	0.159
C1QTNF2	-0.268
OR6S1	0.139
FAM122B	-1.27275
ZNF551	-0.552
HBQ1	-2.9535
GEMIN6	-0.5565
ARSK	-0.24525
RBP7	4.44
CPNE9	0.783
DSC1	0.737
LOC730112	-1.18975
MAP2K4	-1.977375
HS3ST5	-1.368
EPB41L3	1.2725
TEKT2	1.43475
CDKN2B	0.599583333333333
ZNF480	-0.39675
MAP3K6	0.3426
MAP6	4.02883333333333
HN1	0.3101
OR2L13	0.2945
SLC16A11	0.869
FAM96A	-1.28525
APOL1	-0.80325
C5orf32	0.4285
RTP1	-0.553666666666667
RNF175	-1.4055
ZBTB41	1.419375
AHCTF1	-0.00560000000000001
SAE2	-0.2936
ITGA2	-0.194166666666667
MME	-0.881666666666667
CCDC14	-1.447
MAST4	2.14564285714286
KRT33B	-0.153
KCTD2	0.684
WDR26	0.654333333333333
MFI2	0.731
NR4A3	1.414375
ARSA	0.82425
UNKL	0.2925
SULT6B1	-0.2145
CCNA2	-2.17866666666667
SOX15	-0.11
PPAPDC1B	1.568
C19orf44	0.0255
MCAT	0.756666666666666
ARID1B	-0.206375
OR52N1	0.2455
C12orf48	-1.2615
MAGI1	1.999875
NIPA2	-0.62775
GBX2	-2.62975
RSHL3	1.055
RAVER1	0.412166666666667
C15orf17	0.1585
SLC30A2	3.395
ZNF518	0.08925
PCYT1B	-1.749
C10orf114	-1.06925
EIF3H	0.4795
SLC25A39	0.000166666666666662
KIF1B	0.042625
AMOTL2	0.92725
C6orf120	0.187125
PSRC1	-0.9965
PLA2G10	2.69475
KIF5C	0.7935
MRPL37	-0.514
C17orf62	0.333666666666667
C9orf135	-2.2966
DUSP10	-0.2271
CLCNKB	-0.023
PSMA5	-0.516
C8orf53	1.212
AMPD3	-0.0156666666666667
PIAS1	-0.063
ADCYAP1R1	-0.0215
GYLTL1B	-0.04525
CDH20	0.445
FBXO7	-0.06075
TMEM134	0.938833333333333
FLJ14213	-0.00716666666666667
ZNF3	-0.16125
LRRFIP1	0.217833333333333
CNOT2	0.216666666666667
ABI3	2.1725
ALDH5A1	-0.237083333333333
HNT	2.6633
SERPINA4	-3.7265
TK2	0.518
STMN1	-1.406
GUCA2A	0.160333333333333
GALNT10	0.5515
DPP6	-1.39825
C9orf93	0.186125
PRELID2	0.011375
STK39	0.71825
SFTPA1	-1.09375
CKS2	-0.630222222222222
RHO	0.16875
C20orf135	-0.16025
XKR3	-3.1615
CR1	0.567
RPS6KA2	0.486642857142857
C20orf112	1.6175
MRPL22	-0.21225
C4orf23	0.988333333333333
GADD45B	2.20375
KLHDC1	1.34966666666667
C2orf48	-2.4245
ZNF287	1.311
DAAM2	-0.78475
DPPA2	-3.42333333333333
TCTN3	-0.279833333333333
DNAJB11	0.2365
FPR1	3.31075
DEFB4	0.293
PTCD2	-0.0336
SMOC2	4.56616666666667
CABP7	1.50925
SERPINB11	0.05
MAGEF1	0.40675
NDE1	-0.236
ITGA10	0.2545
FSHB	1.199
ANXA2	0.313625
HORMAD2	0.2045
HLCS	1.111
MCF2L	1.29266666666667
FH	-0.620625
TBC1D24	1.72825
KIAA1505	1.387
LGALS2	-0.948
CNBD1	-0.866
SYNPO2L	0.8205
PTPN23	-0.101642857142857
C1orf183	-1.035
MAGEA8	-3.013
DGCR8	-1.64375
GSR	-1.59075
PAQR7	0.82975
ZNF676	-0.15675
CACNA1C	-0.1303
SP7	0.904
PDCD6	-0.3335
NRN1L	0.7465
BRI3BP	0.48875
KIAA1183	2.47525
ASB4	0.222
CCL23	1.3265
OBSL1	-0.134
SLC12A7	0.693833333333333
KIAA0240	1.243875
CD1B	-3.21933333333333
FCGR2A	0.807375
MDC1	-1.0795
HTR1A	0.466666666666667
OCEL1	0.809
ATP11B	-0.62175
FBXO34	-0.243666666666667
PCDH12	3.625
RPE	-1.129
C17orf74	-0.0745
CSDC2	0.700166666666667
PET112L	0.16825
TMBIM1	0.7915
P2RXL1	5.55111512312578e-17
TCHP	-0.916
TRMT1	-0.9995
F2RL2	0.6045
LRRC32	3.3455
IMPG2	-0.1305
BGLAP	-0.2955
LOC493869	-2.19525
MRAS	1.834875
SLC35F5	0.146
CBWD1	-0.861
AXL	-1.948125
ATP2C2	2.727
TELO2	-0.08775
PNPLA3	-2.90725
PCDHB14	-0.386
CD276	-0.0585
KRT80	0.297
DUSP28	-0.257
CSNK1E	0.126833333333333
SRP14	1.4225
KCNQ4	0.5535
KRT72	-0.0425
CCDC117	0.34775
C6orf89	0.107777777777778
TUBB2B	-2.20333333333333
RTN4IP1	-1.11575
CR1L	-4.053
CEND1	0.809875
C12orf41	0.209666666666667
RNF31	-0.64825
UBN1	0.510166666666667
C17orf32	1.27775
SLC5A7	1.00825
GPR92	1.54583333333333
ESAM	2.8191
CTNNA1	0.57825
HRBL	0.1909
CBX4	-0.123
TMEM182	-0.246
SH3TC2	-1.77933333333333
IL10	1.19516666666667
PXMP4	1.4995
RNF167	-0.2545
PAK7	-0.235333333333333
ETV3	-0.536
ATPIF1	-0.119666666666667
LOC554207	-1.98
OR8H1	-0.31625
WDFY3	1.866125
DPM1	-0.77575
GPSM1	-0.4745
WDR92	-0.0257
LRP1	0.372666666666667
ANKH	-1.213
THUMPD3	-0.8055
POLR1B	-0.8325
OLFM4	1.96983333333333
RAD9B	0.64275
TSPY2	-4.1615
PAX6	-1.95966666666667
SCG2	-0.82075
SLC17A6	0.09775
FMO3	2.689125
PADI4	-0.279
TUBB4	-0.5965
NLK	-0.48075
POU4F3	-0.3215
SDF4	0.04275
ITGBL1	3.00316666666667
NETO1	-2.308625
TAP2	-0.74925
ABBA-1	-0.14125
GNAI1	-0.5775
VPS4B	0.37175
NOPE	-0.5013
GALNT6	2.92233333333333
SESN1	0.83425
GBE1	-1.36788888888889
CLASP1	0.40975
RASGEF1B	0.89725
ACOT11	0.905428571428571
AFAP1	1.104
OR2H2	0.09025
DPY19L2P1	0.23225
DZIP1	-2.5255
SEC22C	-0.0995833333333333
GPR161	-0.61325
RNF146	0.4875
WDR74	-1.195125
GALP	-0.7215
PURA	1.287
DNPEP	0.234833333333333
RP11-78J21.1	-1.2795
ERBB2	2.884375
FANCM	-1.22125
NEO1	0.946166666666667
DDX3Y	-5.569
RPS3A	0.068375
MXRA7	0.708428571428571
LGALS3	-1.0045
GLT8D1	0.5395
CFL2	-1.3365
UPB1	0.286
NAP1L5	0.6385
CLDN14	-1.2155
DHX38	-0.72525
BTBD1	0.36475
TARS2	-0.4505
ABCF1	-0.7366
FCF1	-0.0453333333333333
LRRC49	1.77725
GUCY1B2	1.3995
C1orf177	0.7155
SMARCA4	-0.1545
LRP8	-0.842333333333333
TAGLN3	-1.59675
MRPL14	-0.524
TTRAP	0.16625
ZDHHC20	0.3715
NFE2L3	-1.16675
KIAA1377	-0.18575
PALMD	1.7975
TMEM43	-0.1225
TTL	-1.0235
STAT5B	-0.468
SSB	-0.421875
OR10H5	0.582
SLC22A13	-0.71175
AKAP3	-0.09075
TIMM23	-0.074
OAS2	0.88525
KIAA0423	0.6925
TRIM11	0.963166666666667
GLIS3	0.68875
TMEM50B	0.74
ARHGEF4	-1.254
DEGS1	-0.716454545454546
TBL1XR1	1.2465
G6PD	-1.93925
SP140	-0.4522
MUC17	-0.0216923076923077
NUDC	-0.36
DNAJC5B	2.8545
SCARA3	-0.946333333333333
CPA3	6.34516666666667
BCAT2	-0.04725
MFN1	-0.3534
NRG3	-0.488
SNX11	0.474
PLEKHH1	0.187833333333333
GPR177	-1.44633333333333
HCFC2	-0.01775
TCAP	0.0155
MOCOS	-3.20925
C14orf93	-0.222
PRDM10	-0.2055
SLC16A4	1.14275
SRGAP1	1.58033333333333
VIP	0.1615
DUSP27	0.401166666666667
LILRA1	0.6675
MC2R	-0.0895
MGC24103	-2.45725
MBTD1	-0.7705
FUT11	-1.15066666666667
USP33	0.7404
C15orf39	-1.13575
MAP3K12	0.844
PAAF1	-0.436
BARHL1	-0.3545
FLJ16165	0.158
PIWIL2	-3.156
SYNE1	0.674166666666667
CMTM4	0.051125
TSPYL1	1.292
GUF1	-0.425
TMEM157	2.244
WDR44	0.69375
HIST1H3C	0.46325
DKFZp666G057	2.13075
RNPEP	1.02275
GAS2L2	0.388333333333333
ADH4	-5.831
GRPR	0.492166666666667
FBXL17	1.12925
ZBTB10	0.944833333333333
Gcom1	0.7785
HTRA1	0.8491
ZNF585A	-0.246833333333333
SLC26A2	0.203
OTOP3	0.299833333333333
WISP1	2.08477777777778
ATP2B4	-0.214
FLJ10769	0.55
CRAMP1L	0.316125
CHST12	-0.4525
RAB22A	0.888916666666666
TARDBP	0.0406428571428571
STAU1	0.1775
CRB3	1.58916666666667
MIG7	-0.7005
CHMP1A	-0.2055
ZNF160	-0.019375
B3GALT6	0.515875
BARX1	-1.95483333333333
C6orf167	-1.6506875
NXNL1	0.576
DHX29	0.374125
HADHB	-0.095
PLXNB2	0.76725
ILDR1	-0.77775
SLC15A3	1.9565
GAS2	-5.18983333333333
C20orf69	-0.32225
NUMB	-0.517
TNIP1	0.00574999999999999
MESP1	3.15433333333333
PSKH1	-0.16575
NSFL1C	0.4065
RHOG	-0.22425
HEY1	-1.92916666666667
KNG1	-2.214875
ITGAX	1.5155
LIN9	-0.943833333333333
CANT1	1.7315
XRN1	0.411571428571429
CCDC96	2.3606
HEATR6	-0.973833333333333
GNG7	0.755083333333333
RUNX2	0.6006875
SOX1	0.2195
FCRL5	0.2782
ZNF99	-0.05375
FAM9A	0.813
SNX22	-0.0536666666666667
MBNL3	-2.92416666666667
ODC1	-2.2246
ADORA2B	-3.85933333333333
NR2F6	1.1245
ZFYVE16	-0.200111111111111
SYNJ2BP	0.2802
POLE	-0.979375
E2F2	-1.529625
THRA	1.91983333333333
PTGES2	-0.722333333333333
HIP1R	0.657
TMUB1	-0.411166666666667
ENO3	-2.519
RSPH10B	0.00549999999999999
CXorf39	1.681375
IRGC	0.516
GPR109B	0.63325
FLJ13305	-0.639
LCE3A	-0.7995
TNFRSF18	-2.0065
DET1	0.5235
TRPM3	-0.569666666666667
C16orf79	-0.919
FECH	-0.696166666666667
RAP2A	0.0605
CRIP1	2.39683333333333
AZIN1	0.370625
SLC7A7	2.3565
IL10RA	0.7246
TMEM64	-3.10725
CDC42EP4	2.3488
C16orf58	0.1118
ARG2	-2.2315
POU5F1P4	-4.79125
FAM62B	0.036625
DNAH8	-2.5376
ASH2L	1.099375
TSLP	-2.91283333333333
CNTNAP5	-0.5624
TMEM16C	0.18625
IFNA14	1.426
SLC1A3	0.018125
CABYR	0.61525
BCL7B	-0.1094
NUDT13	-2.17283333333333
C13orf28	0.1225
C1orf53	1.03
ARL6IP4	0.2854
RPL35A	-0.16
EMR3	-0.10125
RAB40C	0.57325
SLC41A1	-0.236166666666667
LRCH1	0.199
LY6G5B	-1.334
FAM124A	0.363642857142857
MGC10981	-3.7795
CLIP3	0.3632
MAP4K2	-0.00833333333333333
CHIC1	0.91425
SULF1	3.0775
C20orf30	0.410214285714286
PRDM5	-0.69875
ELOVL1	0.475
C11orf48	-0.977875
SLC39A10	-0.36775
KCNV1	-0.5255
ACP1	-0.899
ZMYM2	-0.083
B3GNT6	-0.486166666666667
C9orf69	-0.2925
C2orf15	1.014
C20orf166	0.292
HSP90AA6P	0.383
EDG7	-0.582
NEURL	1.01
LPL	2.95116666666667
CLEC2D	-0.0222142857142857
GRRP1	2.45483333333333
CD8B	-3.6442
HIST1H3D	-0.418833333333333
SLC6A12	1.412125
FAM27L	0.2025
CD84	1.3743
RASA1	-0.1435
PHKG1	0.3315
MAGEA11	-2.467
IMPA1	0.1526
NPM3	-2.309
RARRES1	2.4575
SH3BP1	-0.27575
B3GNTL1	0.442
ARPC5L	0.1715
KLHL26	0.5845
SIM2	1.35325
GJC1	0.4495
C20orf194	0.18975
EXO1	-2.895
SLC2A2	-3.16683333333333
LOC285074	-0.96875
LRG1	0.7955
KIRREL	-0.179
PIK3R1	1.227
C4orf34	1.91775
MAF	-1.40788888888889
ADCY4	4.17283333333333
ZMIZ2	0.1507
SLC46A3	1.54866666666667
STAMBP	-0.322
CCDC16	1.188
MS4A12	0.536
TCF20	-0.05325
LRRC46	1.98
C20orf152	1.721
MRPS6	-0.064375
ABCB11	1.1865
KCNC2	2.49766666666667
CDH19	-1.30233333333333
C9orf123	-0.219166666666667
SSH3	1.311125
LDLRAD1	0.40875
CCBE1	-1.603
ZNF135	1.587125
TAAR1	0.447
WFDC12	0.0145
CCDC42	0.372333333333333
FLJ12529	-0.3785
PER1	-0.540333333333333
TIMM50	-0.630833333333333
SMARCAD1	0.223333333333333
FAM26C	0.8385
TP53TG3	-2.89166666666667
SH3RF1	1.9479
LMCD1	2.93525
GPR63	-0.967
FLJ21986	-1.689875
AIFM3	-0.41875
MICAL1	0.1845
BLZF1	0.8245
IQCA	1.31583333333333
PCDHGC3	-1.199
SAC	0.36275
BCL6B	2.6
DDO	-0.83675
MARCO	1.6145
DCHS1	1.0435
C1orf170	-0.611833333333333
CD200R1	0.9265
C22orf15	-1.19
SEPT11	0.980833333333333
ADNP	-0.261
UST	-1.2157
C13orf34	-1.65566666666667
RFFL	0.965928571428571
APBA3	-0.4535
C2orf60	-0.838375
CUTL1	0.1145
PMS1	-1.142125
ZNF689	0.313
EIF3E	-0.6115
IL9	-0.188
RPL31	-0.4255
LY9	-0.202833333333333
ATP2B3	-0.235
KDELR2	-0.189833333333333
TFCP2	0.915125
NLRP12	0.208125
FLJ45422	-1.0365
TLE4	-0.6762
ZNF570	-0.9205
FLJ43806	-0.2705
TLK2	-0.43925
CIR	0.5185
MARS2	-0.545
COL24A1	-0.13925
SDF2L1	-0.2525
HIBADH	-0.3415
IGFBP3	-2.87592857142857
C12orf23	0.820625
PSPC1	-0.00674999999999999
C20orf43	0.2055
TRAV20	0.6715
ARHGAP24	0.817625
KIAA1975	1.25125
C1QA	3.3632
DNTT	-4.90533333333333
C10orf6	-0.001
C11orf41	-0.851375
HNRPF	0.118625
COL11A1	4.1885
UBAP2	-0.0838333333333333
CDKN2AIPNL	-1.141
C20orf174	2.93475
SPRED2	0.31325
PLA2G12A	0.155
ICEBERG	-2.0202
SCN10A	-0.368
C11orf65	-0.4025
GBP5	3.53325
PITPNC1	-1.75783333333333
POU3F3	1.209
NCOA7	-0.8025
LIN7C	0.1955
LOC348840	-0.686
NKX2-2	-3.536
ANKRD13D	0.23975
LOC123688	-0.1775
FUT2	1.62983333333333
TAAR8	0.322
FZD4	1.16283333333333
PNMA3	-0.462666666666667
OR4L1	0.5845
WIT1	-3.08175
EXOC3L	1.535
ATPBD4	0.3316
KRBA1	-0.53425
UBXD6	-0.707
HOXB7	-1.29957142857143
C7orf23	-1.42
UNQ338	1.6395
STAB2	1.32725
CDC20B	0.45875
IRF9	0.767
CENTG1	-0.471083333333333
TNPO2	-0.5005
MCPH1	-0.00350000000000007
BMS1P5	-2.01425
SLC26A7	0.85575
HIST1H3J	0.63775
C9orf3	0.5881
LBH	0.869625
MYO1D	1.1745
PTDSS2	0.859
NFU1	1.283
DEPDC4	-1.3065
WNT7B	-0.3657
GLP2R	-0.8584
SETD4	-0.0599
DYNLT3	0.7815
FKBP11	-1.76566666666667
SESTD1	1.12983333333333
FLII	-0.404
RPS16	-0.8255
CHPF	-0.6965
CSNK2A1	0.0856666666666667
SUMO1P1	-0.045
FKBP6	-0.6235
ZNF214	1.3585
TWIST1	-0.335
DDX56	-0.530166666666667
TRAM1L1	2.2375
EPO	-2.88616666666667
MRPS18B	-1.179
ZNF682	-0.4815
RPL14	-0.846333333333333
MAFF	0.153
LOC51136	-0.59275
LY96	-0.28575
DDX20	-0.46975
ABTB1	0.704166666666667
ARL5A	0.1151
CCT6A	-1.1295
HEPACAM	-0.382333333333333
EHHADH	-0.595166666666667
RBAK	0.355166666666667
CGB1	0.65875
ITGB5	1.5777
YIPF3	-0.1495
FKBP2	0.639
NR1D1	0.3203
TMEM110	0.4635
NEK2	-0.966
PRAMEF8	-3.4565
C20orf52	-0.188166666666667
PCDHGA3	-2.069
VWA3B	0.12375
NDUFA5	0.048875
THAP9	0.49575
FLVCR2	-0.229166666666667
AP1S1	-1.926625
SMAD6	-0.63175
SAV1	-0.45275
SAT1	0.681875
ZNF251	1.82775
ADAMTS7	0.3414
RPP38	-0.51775
C1orf211	-0.926
YPEL2	2.38105
RBMS1	0.02325
ZNF445	-0.017
NRXN2	0.7095
PGBD4	-0.4015
UGT2B28	-3.6215
WBSCR16	-0.339
NLRC3	-0.067375
ASTL	0.2005
ST6GALNAC1	-2.1855
ZADH2	-0.631625
MLLT4	0.954666666666667
ARL6	0.2975
MEF2C	0.901
CBFA2T3	-0.2315
AFF3	3.64885714285714
COG7	0.281
MYB	0.00966666666666667
PLXNA3	0.7995
XRCC2	-2.42716666666667
MMS19	-0.552125
ST8SIA5	-0.915375
CHPT1	1.36616666666667
KIAA1712	-0.250125
OR6X1	0.2045
ACTR3	-0.355625
UGCG	3.415
OR4P4	-0.216
ZAP70	-3.133
LPP	1.678625
ZNF485	-1.47575
PTPRCAP	-0.648
IL12RB1	0.0615
ATRX	0.7789
CHST8	1.029125
C14orf109	-0.70275
ARV1	0.45175
NMB	-0.106285714285714
COX5A	-0.580166666666667
EIF6	-0.39225
MPPED2	3.08766666666667
SEMG1	-2.025
CHRDL1	2.114
TRAF3IP2	0.5025
WNK2	-0.454125
LILRA4	1.77316666666667
LAMA2	4.27975
PXT1	-0.271
RLBP1	-4.46
CD300C	0.406
SLTM	0.75225
FLJ10404	-0.10425
APOBEC3D	-1.469
RENBP	0.0766666666666667
ATXN7L1	-0.295
NID1	-0.08925
TUBGCP3	-0.675
ITIH5	1.96794444444444
CCDC110	2.2665
C8A	-3.65175
MGC87042	-0.7775
HOXC13	1.77
TFDP2	-0.7235
HCP5	0.496
POLI	-0.39175
UCN	-0.1275
ZNF764	0.388
C8orf45	1.65775
FHL3	-1.427
SPATA5L1	-0.31275
MMRN2	3.75616666666667
NDST1	0.394166666666667
COL20A1	-0.307666666666667
ZNF248	-1.153
PELP1	-0.664333333333333
MBL2	-3.42616666666667
RNF41	0.308
C5orf24	0.576125
THOC5	-0.448
SERINC3	0.906916666666667
RP11-151A6.2	0.4275
CDCP2	0.359
HIST1H2AA	0.41425
C11orf75	-0.0175
FKBP7	-0.8835
DDOST	-0.37475
GPNMB	0.109833333333333
TTF2	-1.97333333333333
KCNT1	-0.329
SLC39A14	-0.929375
NGRN	0.69
GPR137B	1.8345
MECP2	0.77175
PSMA1	-0.37175
C16orf73	-5.18875
TMEM60	-0.5085
CSN3	0.333
NOS1	0.431666666666667
RAB7L1	-0.5825
YBX2	-0.2435
KIAA1166	-0.914625
FUBP3	-0.048
ABCG1	0.698
ACACA	-0.165083333333333
ARL11	1.0944
ATOH1	0.4255
ODF1	0.122666666666667
CREB3L3	-2.60816666666667
TMEM127	1.26221428571429
DSCAML1	2.1185
PLN	4.787
LYPLA1	0.607
PRDM9	-1.63475
SASP	-0.01025
PLUNC	0.470833333333333
INTU	0.985
HISPPD1	1.462
LNPEP	-0.441333333333333
YARS2	-0.341166666666667
APCDD1L	-1.4255
ZCCHC4	-0.0706
FBXO22	-0.675333333333333
TTLL13	-0.3945
ZNF669	-0.287833333333333
PTGDR	2.328
DDX27	-0.26825
KIAA0409	-0.51
GJB6	0.44675
ASB8	1.14525
PLP2	0.896
MEPE	0.03275
OR10J5	-0.4
KRT222P	3.46875
COQ7	0.145333333333333
C1orf101	1.76025
RERG	4.6966
CHMP5	0.61725
THAP11	0.19325
ZNF43	-0.118333333333333
ZRANB3	-0.761166666666667
KRT13	3.303625
MRPL19	-0.88975
RBBP9	-0.22325
SPATA17	0.74375
BXDC5	0.289166666666667
PAFAH1B1	-0.644833333333333
MAGEE1	1.5015
OSTF1	0.896
KIAA0323	-0.181166666666667
TXNDC13	1.51383333333333
CNTN4	1.853125
LCE1B	-0.4495
UNQ501	1.024
ZNF154	0.34275
C3orf64	0.31025
SYT5	0.1103
PON1	0.788666666666667
FLJ10357	-0.21975
ATP4A	-0.253
GNPDA1	0.0541666666666667
MGAT1	0.468666666666667
C14orf121	0.72525
SLC35B2	-0.54425
MIER3	1.21766666666667
CHEK1	-3.199125
ZNF8	-0.389333333333333
TXNDC1	-0.638166666666667
CKB	-0.8646
RTN3	0.78
FZD2	-0.288833333333333
PART1	-0.959
PSMB6	-0.848
PCDHB8	-2.0245
PHC3	0.2723
PPP1R8	-0.267166666666667
NOVA2	1.74483333333333
TNFRSF11B	-1.978625
GOLPH3	0.443333333333333
UBLCP1	-0.66475
SUHW3	-0.661
TTLL1	1.03325
OPN4	0.4215
OR13G1	0.3855
ZPBP2	-0.250833333333333
HSD17B11	-1.76075
C9orf50	1.125
DHDDS	0.193214285714286
CTSW	0.5377
NEFM	-2.64466666666667
MRPL28	-0.41925
SYN1	1.29566666666667
PIGV	0.449166666666667
ZIM2	-0.2365
APBB1	0.1475
SND1	-0.27825
C1orf123	0.343666666666667
CHD3	-0.49875
BHLHB8	-0.2605
RNASE2	0.106666666666667
BCAP31	1.043125
SLC25A44	-0.0821666666666667
CHD6	0.8213
PIB5PA	1.15461538461538
SELS	0.528375
LOC541471	-0.8975
FAT2	-0.4785
ZNF81	0.127
OR4C16	0.8175
FLJ10081	-0.0529
LRRC4	0.78475
CS	-1.14233333333333
N4BP2	0.147
IGFBP7	2.37
ZNF318	0.06175
NDNL2	0.605
ZNF609	0.788875
SIRT4	-0.4215
EXOSC10	-0.53375
ECE2	-0.0716666666666667
OVGP1	3.38475
GTPBP3	-0.126
PACS2	0.2156
C19orf36	0.444666666666667
ARL4C	-1.009
ATG4B	-0.408125
UBQLNL	2.54175
RHOXF2B	-3.526
PLEKHG2	-0.954
GALR1	-1.3885
AQP4	0.467166666666667
HDAC7A	-0.2515
DCUN1D3	0.21875
OR8A1	0.3345
CCRN4L	1.56175
CBR4	0.574333333333333
KIFC1	-2.16766666666667
SLC7A14	-1.9125
LHX5	null
TRPC7	-0.6635
LPXN	-1.3645
SERPINA1	-2.770625
