Hybridization REF	TCGA-AN-A0FN-01A-11R-A034-07
HAPLN4	-0.5538
CXCR7	1.64783333333333
GOT2	-0.6576
RAB38	-0.9225
DCX	-0.6915
PPM1H	-0.0171666666666667
NFYC	0.299583333333333
KIN	0.07575
ZNF228	0.95925
PLSCR4	3.40216666666667
HIG2	-0.3175
FAM79B	6.8635
C21orf86	-0.5677
KCNK10	1.1845
ZNF738	-1.37275
FSTL5	-1.066
OR6A2	0.303
OTOA	1.51333333333333
EXOC1	0.414125
AHRR	-3.564875
PDAP1	-1.48183333333333
C19orf6	-0.11925
ZAN	0.544
LY6G6E	0.013
EIF4E2	-0.09375
C20orf198	-0.58075
ZNF324	0.37375
CYP3A5	-3.5132
ENTPD7	1.46383333333333
MBOAT5	-0.992
GJB5	-2.1725
TTC13	-0.12175
S100Z	-0.526166666666667
KIAA0664	-1.3515
PDGFRB	2.95891666666667
IL17D	1.1335
OR56B4	-0.9345
RDX	-0.910333333333333
SLC34A3	1.0515
IL28B	-2.986
JUND	2.1755
CHRNB1	0.204625
CAMK2B	-0.39075
FETUB	-2.38175
CXorf23	1.209125
MRTO4	-1.3855
TTC3	0.6574
NDUFB8	-0.047
EDG2	0.30375
SEMA3G	2.46
IL23A	-0.47
GRHL1	0.1002
LOC441054	-1.9095
WDR65	0.121875
PSTK	-0.4925
STOML3	0.351833333333333
R3HDM2	-0.4905
C5	-2.58725
SLC2A10	0.802666666666667
C3orf22	0.62725
PAQR3	-1.03169230769231
ANKRD26	-0.174583333333333
HCRTR1	0.599
LOC399947	0.823333333333333
PSD2	-1.25725
TIGD2	-0.649666666666667
SCRN1	-1.26375
COQ10A	-0.6905
DDI2	0.241
METTL7B	-0.668333333333333
UCN2	0.488
FAM92A3	-0.581
WDR16	0.042
ZNF511	-0.270166666666667
ZMYM5	-0.289875
POLR3G	-2.522
ZNF586	-0.109
C1orf49	0.966
TANK	0.0435
RCAN1	0.442833333333333
PELI3	1.0785
LIMD2	0.614416666666667
TMEM189	-0.462
NTN4	1.705625
LOC151300	-0.088
CLEC2A	-1.05
GPR135	0.379625
DPYSL4	-0.4131
JAK2	0.807833333333333
TSHZ1	0.9515
TM9SF4	-0.51625
ZNF264	0.883833333333333
SIRPG	2.593375
BICD1	-0.45775
HERC6	1.09733333333333
METTL5	-1.143
CASP1	1.52475
PRRT1	-0.0668333333333333
PLA2G4C	1.94066666666667
ICA1L	0.0572857142857143
TPTE2	0.425166666666667
OTUD7A	1.18683333333333
AQP11	-1.402
APOA2	-3.7241
KALRN	-0.2256
SECTM1	0.48375
IFNAR1	0.4455
TALDO1	-0.59625
RAB11FIP4	-0.692
EIF5A	-1.4715
FAM49A	2.84125
NEGR1	1.303
YTHDC2	0.00549999999999996
EHD2	0.764375
NCF1	2.559
SCRT2	1.7345
HOXA5	0.952833333333333
NUP133	-0.15425
FGF12	0.0680625
SLMO2	-0.78175
SNTA1	-0.01375
CACNG2	0.335375
GCM1	0.779125
ELF1	0.943
TLR5	3.184
TCFL5	-0.774583333333333
RBMY2FP	-2.5085
LOC100125556	-0.279625
FAM129B	0.541625
MAP3K7IP1	-0.58625
NCK2	-0.468
OXA1L	-1.0485
FMO9P	0.9305
ZSCAN12	0.1095
PSMD12	-0.713833333333333
HSCB	-0.3475
CLDN10	-2.3135
MGC13053	-1.1315
HPCAL4	-0.00783333333333334
ASZ1	-0.298
MEX3D	0.400583333333333
NFAT5	0.0871
CSPG4LYP1	-0.803666666666667
FBXO3	0.3858
DVL1	-0.548833333333333
CMKLR1	3.366
TYMS	-3.078625
PEF1	0.61225
ZNF750	-0.5565
MCM5	-0.6402
MEGF11	-0.98775
KCNK7	-0.0915
PTP4A3	1.0095
C1QTNF2	0.254166666666667
OR6S1	0.303
FAM122B	-1.38025
ZNF551	-0.696125
HBQ1	-1.749
GEMIN6	-0.1235
ARSK	-0.25375
RBP7	3.347
CPNE9	-0.04475
DSC1	0.945
LOC730112	0.01675
MAP2K4	1.15
HS3ST5	-1.5075
EPB41L3	0.299
TEKT2	0.943
CDKN2B	1.11125
ZNF480	0.2435
MAP3K6	0.6278
MAP6	2.92083333333333
HN1	0.0518
OR2L13	1.747
SLC16A11	0.3485
FAM96A	-1.05725
APOL1	0.98525
C5orf32	0.4055
RTP1	0.162333333333333
RNF175	0.6155
ZBTB41	1.0535
AHCTF1	-0.0509
SAE2	-1.0243
ITGA2	-1.098
MME	0.463
CCDC14	-1.58725
MAST4	1.53821428571429
KRT33B	-1.6915
KCTD2	-0.455833333333333
WDR26	0.513583333333333
MFI2	0.594
NR4A3	1.6335
ARSA	1.62275
UNKL	-0.5315
SULT6B1	-0.753
CCNA2	-3.0975
SOX15	0.2685
PPAPDC1B	0.236583333333333
C19orf44	0.526
MCAT	0.232083333333333
ARID1B	0.39925
OR52N1	1.087
C12orf48	-1.635
MAGI1	-0.313875
NIPA2	-0.93775
GBX2	-1.618
RSHL3	0.06875
RAVER1	0.314833333333333
C15orf17	-0.373
SLC30A2	1.0005
ZNF518	0.05375
PCYT1B	-0.57925
C10orf114	0.355
EIF3H	0.150666666666667
SLC25A39	-0.933
KIF1B	-0.315125
AMOTL2	0.7925
C6orf120	0.549375
PSRC1	-3.05125
PLA2G10	2.327625
KIF5C	1.010625
MRPL37	-1.374
C17orf62	0.340833333333333
C9orf135	-1.39816666666667
DUSP10	1.491
CLCNKB	0.18
PSMA5	-0.649
C8orf53	0.546
AMPD3	1.63083333333333
PIAS1	-0.01975
ADCYAP1R1	-0.1985
GYLTL1B	0.38125
CDH20	0.0211666666666667
FBXO7	0.08125
TMEM134	0.223833333333333
FLJ14213	1.89933333333333
ZNF3	-0.71825
LRRFIP1	0.462875
CNOT2	0.49675
ABI3	3.635
ALDH5A1	-0.820166666666667
HNT	3.8858
SERPINA4	-2.41575
TK2	1.37883333333333
STMN1	-2.26233333333333
GUCA2A	0.412
GALNT10	0.859642857142857
DPP6	-0.575947368421053
C9orf93	-0.0552500000000001
PRELID2	-0.496125
STK39	0.29225
SFTPA1	-1.27275
CKS2	-1.774
RHO	-0.129
C20orf135	-0.54775
XKR3	-2.834
CR1	0.711
RPS6KA2	1.54171428571429
C20orf112	0.1525
MRPL22	-0.353
C4orf23	0.2275
GADD45B	2.43075
KLHDC1	1.6975
C2orf48	-3.704
ZNF287	1.654
DAAM2	0.04675
DPPA2	-3.05
TCTN3	0.185166666666667
DNAJB11	-0.14525
FPR1	4.04
DEFB4	-0.091
PTCD2	-1.2697
SMOC2	5.45233333333333
CABP7	1.3235
SERPINB11	0.362
MAGEF1	0.28875
NDE1	-0.0731666666666667
ITGA10	-0.6165
FSHB	0.849
ANXA2	0.93075
HORMAD2	0.44025
HLCS	0.01025
MCF2L	1.41316666666667
FH	-0.613875
TBC1D24	0.2345
KIAA1505	1.02375
LGALS2	1.825
CNBD1	1.097
SYNPO2L	-0.8875
PTPN23	0.0276428571428571
C1orf183	-0.0771666666666666
MAGEA8	-2.9065
DGCR8	-1.61875
GSR	-0.719
PAQR7	0.06925
ZNF676	-0.659
CACNA1C	0.8357
SP7	0.3655
PDCD6	-0.374
NRN1L	-1.7465
BRI3BP	-1.01966666666667
KIAA1183	1.01875
ASB4	-0.685333333333333
CCL23	2.237
OBSL1	-1.2185
SLC12A7	-0.23475
KIAA0240	1.844125
CD1B	-1.809
FCGR2A	2.208
MDC1	-1.266
HTR1A	0.796833333333333
OCEL1	0.356
ATP11B	-0.2145625
FBXO34	0.399166666666667
PCDH12	4.2435
RPE	-0.6125
C17orf74	-0.3905
CSDC2	1.50366666666667
PET112L	-0.3575
TMBIM1	-0.047375
P2RXL1	0.15125
TCHP	-1.118
TRMT1	-1.12583333333333
F2RL2	1.94991666666667
LRRC32	3.77183333333333
IMPG2	-0.0925
BGLAP	0.104
LOC493869	0.0755833333333333
MRAS	2.50425
SLC35F5	0.2195
CBWD1	-0.622
AXL	-0.367375
ATP2C2	0.1215
TELO2	-0.92625
PNPLA3	-4.10425
PCDHB14	1.56325
CD276	0.28525
KRT80	-1.06075
DUSP28	-1.6905
CSNK1E	-0.325166666666667
SRP14	0.744
KCNQ4	0.4195
KRT72	0.000833333333333316
CCDC117	0.14725
C6orf89	-0.0604444444444444
TUBB2B	-2.74966666666667
RTN4IP1	-0.87975
CR1L	-2.07483333333333
CEND1	0.59675
C12orf41	-0.938333333333333
RNF31	0.087
UBN1	-0.0375
C17orf32	0.481875
SLC5A7	0.236666666666667
GPR92	1.58616666666667
ESAM	3.041
CTNNA1	0.0911666666666667
HRBL	0.0203
CBX4	-0.42475
TMEM182	-0.599
SH3TC2	-1.17583333333333
IL10	0.795833333333333
PXMP4	1.503
RNF167	-0.2606
PAK7	0.265333333333333
ETV3	-0.00849999999999999
ATPIF1	-0.056
LOC554207	-1.6725
OR8H1	0.389
WDFY3	1.235375
DPM1	-1.069
GPSM1	-0.2935
WDR92	-0.3192
LRP1	1.29033333333333
ANKH	0.342375
THUMPD3	-1.2095
POLR1B	-1.182
OLFM4	0.351
RAD9B	0.08525
TSPY2	-5.188
PAX6	-1.482
SCG2	-0.493625
SLC17A6	0.30175
FMO3	4.66025
PADI4	-0.16425
TUBB4	-0.4967
NLK	0.00825
POU4F3	-1.193
SDF4	-0.01725
ITGBL1	4.33383333333333
NETO1	-0.886125
TAP2	0.42125
ABBA-1	-0.0842499999999999
GNAI1	0.395
VPS4B	0.317
NOPE	0.3728
GALNT6	2.589
SESN1	0.75075
GBE1	-1.47444444444444
CLASP1	0.4555
RASGEF1B	1.12325
ACOT11	0.036
AFAP1	1.5045
OR2H2	0.03875
DPY19L2P1	-1.17675
DZIP1	-0.39275
SEC22C	-0.187583333333333
GPR161	0.229083333333333
RNF146	0.99125
WDR74	-1.117375
GALP	0.1565
PURA	1.259
DNPEP	-0.0155833333333333
RP11-78J21.1	-1.45175
ERBB2	1.492625
FANCM	-0.6325
NEO1	0.5535
DDX3Y	-4.5284
RPS3A	-0.049
MXRA7	0.359714285714286
LGALS3	0.165833333333333
GLT8D1	0.5085
CFL2	-0.905666666666667
UPB1	0.33325
NAP1L5	0.552625
CLDN14	1.88875
DHX38	-0.60875
BTBD1	-0.11825
TARS2	0.1095
ABCF1	-0.1347
FCF1	-0.366
LRRC49	0.64375
GUCY1B2	-1.8515
C1orf177	-0.721333333333333
SMARCA4	-0.980857142857143
LRP8	-3.46683333333333
TAGLN3	-0.478
MRPL14	-0.75
TTRAP	-0.26725
ZDHHC20	0.896
NFE2L3	-1.12875
KIAA1377	1.560875
PALMD	1.9814
TMEM43	0.0475
TTL	-1.206375
STAT5B	-1.0505
SSB	-0.698375
OR10H5	0.125
SLC22A13	-0.535
AKAP3	-0.89175
TIMM23	-0.3485
OAS2	2.46383333333333
KIAA0423	0.3275
TRIM11	0.314833333333333
GLIS3	3.012375
TMEM50B	0.183166666666667
ARHGEF4	-0.60225
DEGS1	-0.279636363636364
TBL1XR1	0.964233333333333
G6PD	-2.3605
SP140	1.7453
MUC17	0.312333333333333
NUDC	-0.5783
DNAJC5B	2.37583333333333
SCARA3	-0.220333333333333
CPA3	7.0085
BCAT2	-0.267625
MFN1	-0.7498
NRG3	0.4575
SNX11	0.22725
PLEKHH1	-1.15233333333333
GPR177	-0.344166666666667
HCFC2	1.03625
TCAP	-0.8195
MOCOS	-1.94175
C14orf93	-0.23525
PRDM10	-0.362833333333333
SLC16A4	0.204083333333333
SRGAP1	-0.385833333333333
VIP	1.35275
DUSP27	0.4455
LILRA1	1.5682
MC2R	-0.4585
MGC24103	-0.18225
MBTD1	-2.188
FUT11	-0.666166666666667
USP33	0.0538
C15orf39	-0.37475
MAP3K12	0.405375
PAAF1	-1.63416666666667
BARHL1	0.15
FLJ16165	-0.292
PIWIL2	-1.6865
SYNE1	0.978
CMTM4	-0.774625
TSPYL1	0.5152
GUF1	-0.635666666666667
TMEM157	1.398
WDR44	0.437
HIST1H3C	-0.11725
DKFZp666G057	2.124
RNPEP	-0.62175
GAS2L2	-0.6335
ADH4	-5.709
GRPR	1.7415
FBXL17	1.45375
ZBTB10	0.74475
Gcom1	0.580888888888889
HTRA1	3.1994
ZNF585A	0.0458333333333334
SLC26A2	1.08521428571429
OTOP3	-0.0638333333333333
WISP1	4.23711111111111
ATP2B4	-0.182333333333333
FLJ10769	0.49325
CRAMP1L	-0.7895
CHST12	-0.24225
RAB22A	0.75625
TARDBP	-0.2575
STAU1	-0.5485
CRB3	1.67316666666667
MIG7	-0.95025
CHMP1A	-0.6545
ZNF160	-0.215375
B3GALT6	0.347
BARX1	-1.69566666666667
C6orf167	-1.898875
NXNL1	0.6805
DHX29	0.558375
HADHB	0.1375
PLXNB2	0.301125
ILDR1	-1.61125
SLC15A3	3.599
GAS2	-2.87833333333333
C20orf69	-0.03375
NUMB	0.1785
TNIP1	0.204
MESP1	0.479833333333333
PSKH1	-0.251
NSFL1C	-0.55075
RHOG	0.46925
HEY1	-0.0665
KNG1	-1.728
ITGAX	2.1047
LIN9	-0.990333333333333
CANT1	-0.0825
XRN1	0.6865
CCDC96	1.6657
HEATR6	-1.03633333333333
GNG7	0.42
RUNX2	2.574375
SOX1	0.1315
FCRL5	1.509
ZNF99	-0.21
FAM9A	0.883
SNX22	0.6305
MBNL3	-1.49516666666667
ODC1	-2.2217
ADORA2B	-2.69366666666667
NR2F6	-0.98525
ZFYVE16	0.0193888888888889
SYNJ2BP	0.7778
POLE	-1.376375
E2F2	-1.755625
THRA	-0.265166666666667
PTGES2	-1.3095
HIP1R	0.759666666666667
TMUB1	-0.747833333333333
ENO3	-2.1675
RSPH10B	-0.7445
CXorf39	0.604375
IRGC	-0.4385
GPR109B	0.3295
FLJ13305	-0.698
LCE3A	-0.651
TNFRSF18	-0.524833333333333
DET1	0.6135
TRPM3	-0.4453
C16orf79	-1.5045
FECH	-0.454666666666667
RAP2A	0.456833333333333
CRIP1	2.77766666666667
AZIN1	-0.625625
SLC7A7	4.1355
IL10RA	1.6481
TMEM64	-1.79325
CDC42EP4	-0.0429
C16orf58	-0.7482
ARG2	-3.00675
POU5F1P4	-4.9575
FAM62B	-0.198875
DNAH8	-1.9308
ASH2L	0.0221428571428572
TSLP	-3.029
CNTNAP5	-1.7585
TMEM16C	0.5905
IFNA14	0.1065
SLC1A3	1.4585
CABYR	1.4925
BCL7B	-0.4548
NUDT13	-1.03133333333333
C13orf28	1.28425
C1orf53	0.5115
ARL6IP4	0.3469
RPL35A	0.12175
EMR3	1.027
RAB40C	-0.219166666666667
SLC41A1	-0.312666666666667
LRCH1	0.252
LY6G5B	-0.919
FAM124A	0.495785714285714
MGC10981	-4.068
CLIP3	1.0745
MAP4K2	-0.0418333333333333
CHIC1	0.57625
SULF1	4.96733333333333
C20orf30	-0.2355
PRDM5	0.464625
ELOVL1	-0.08
C11orf48	-0.7805
SLC39A10	0.07
KCNV1	0.26825
ACP1	-0.728
ZMYM2	-0.28725
B3GNT6	0.249333333333333
C9orf69	-0.3015
C2orf15	0.41975
C20orf166	-0.512
HSP90AA6P	-1.1775
EDG7	-3.43
NEURL	-0.69675
LPL	2.96066666666667
CLEC2D	-0.0194285714285714
GRRP1	2.636
CD8B	-2.055
HIST1H3D	-1.17766666666667
SLC6A12	0.603
FAM27L	0.4375
CD84	2.4945
RASA1	0.0465
PHKG1	-0.435
MAGEA11	-2.3205
IMPA1	-0.9058
NPM3	-1.316
RARRES1	3.965
SH3BP1	0.10775
B3GNTL1	-0.6225
ARPC5L	-0.4375
KLHL26	-0.167
SIM2	1.303125
GJC1	0.778
C20orf194	0.31275
EXO1	-3.04
SLC2A2	-1.999
LOC285074	-0.50425
LRG1	0.92675
KIRREL	0.917
PIK3R1	1.426
C4orf34	1.191
MAF	0.651444444444444
ADCY4	4.473
ZMIZ2	0.8166
SLC46A3	2.177
STAMBP	-0.2645
CCDC16	0.46125
MS4A12	0.769
TCF20	-0.245
LRRC46	1.25175
C20orf152	1.606
MRPS6	-0.586625
ABCB11	-0.3775
KCNC2	0.164
CDH19	-0.762
C9orf123	0.5215
SSH3	0.48525
LDLRAD1	-1.0505
CCBE1	-0.14175
ZNF135	1.6785
TAAR1	0.551
WFDC12	-0.2215
CCDC42	0.856833333333333
FLJ12529	-0.73225
PER1	-0.154833333333333
TIMM50	-0.394
SMARCAD1	-0.3895
FAM26C	0.0365
TP53TG3	-1.922
SH3RF1	1.448
LMCD1	3.26225
GPR63	-0.5145
FLJ21986	-1.144375
AIFM3	-0.9005
MICAL1	0.805
BLZF1	0.78
IQCA	3.614
PCDHGC3	-1.006
SAC	0.072
BCL6B	3.18466666666667
DDO	-0.12
MARCO	3.77475
DCHS1	2.12516666666667
C1orf170	-0.136
CD200R1	1.80383333333333
C22orf15	0.014
SEPT11	1.0805
ADNP	-0.0365
UST	0.6296
C13orf34	-1.32583333333333
RFFL	0.541357142857143
APBA3	0.2505
C2orf60	-0.62375
CUTL1	0.1696
PMS1	-1.022625
ZNF689	-0.32
EIF3E	-1.007
IL9	0.835
RPL31	-0.26175
LY9	1.5405
ATP2B3	0.41
KDELR2	0.494916666666667
TFCP2	0.02775
NLRP12	0.6885
FLJ45422	0.52675
TLE4	0.3578
ZNF570	-0.016
FLJ43806	-1.64
TLK2	-0.179
CIR	0.8075
MARS2	-1.082
COL24A1	1.72625
SDF2L1	0.025
HIBADH	-0.892666666666667
IGFBP3	-1.54014285714286
C12orf23	1.42925
PSPC1	0.23825
C20orf43	-0.11425
TRAV20	0.969
ARHGAP24	1.594375
KIAA1975	-1.913
C1QA	3.3187
DNTT	-4.3295
C10orf6	-0.0909166666666666
C11orf41	0.828875
HNRPF	0.00175
COL11A1	7.63633333333333
UBAP2	-0.473666666666667
CDKN2AIPNL	-1.9855
C20orf174	4.32025
SPRED2	0.0805
PLA2G12A	0.0438333333333333
ICEBERG	-1.39175
SCN10A	1.128
C11orf65	-0.34025
GBP5	5.0945
PITPNC1	-0.931333333333333
POU3F3	1.4495
NCOA7	0.233875
LIN7C	-0.1072
LOC348840	-0.4535
NKX2-2	-2.39075
ANKRD13D	-0.000375000000000042
LOC123688	0.50375
FUT2	1.4365
TAAR8	0.293
FZD4	0.717416666666667
PNMA3	0.340166666666667
OR4L1	0.753
WIT1	-0.08275
EXOC3L	2.37975
ATPBD4	-0.4241
KRBA1	-0.785
UBXD6	-0.7795
HOXB7	0.791
C7orf23	-0.24
UNQ338	1.56425
STAB2	1.666
CDC20B	0.1365
IRF9	2.099
CENTG1	1.36658333333333
TNPO2	-0.93075
MCPH1	0.167625
BMS1P5	-1.6375
SLC26A7	0.10325
HIST1H3J	0.44925
C9orf3	0.8357
LBH	2.217
MYO1D	1.361
PTDSS2	-0.2675
NFU1	0.61825
DEPDC4	-1.8015
WNT7B	-0.0018
GLP2R	-0.415666666666667
SETD4	-0.9073
DYNLT3	-0.469
FKBP11	0.7355
SESTD1	1.33583333333333
FLII	0.07775
RPS16	-0.2882
CHPF	0.317166666666667
CSNK2A1	-0.785833333333333
SUMO1P1	-0.4075
FKBP6	-1.4415
ZNF214	0.859
TWIST1	2.021
DDX56	-1.52583333333333
TRAM1L1	2.0809
EPO	-3.57333333333333
MRPS18B	-0.40575
ZNF682	-0.535833333333333
RPL14	-0.5765
MAFF	0.09375
LOC51136	-0.85925
LY96	1.67775
DDX20	-0.9765
ABTB1	0.7085
ARL5A	0.592
CCT6A	-1.48925
HEPACAM	-0.4735
EHHADH	-0.6585
RBAK	0.534833333333333
CGB1	0.06525
ITGB5	1.5678
YIPF3	-0.15725
FKBP2	0.53375
NR1D1	0.7083
TMEM110	0.263
NEK2	-2.40916666666667
PRAMEF8	-2.99675
C20orf52	-0.328
PCDHGA3	-0.3295
VWA3B	0.937666666666667
NDUFA5	-0.247875
THAP9	-1.243
FLVCR2	0.525833333333333
AP1S1	-1.140125
SMAD6	-0.937
SAV1	0.465625
SAT1	1.403
ZNF251	0.093625
ADAMTS7	0.7821
RPP38	-0.1215
C1orf211	-0.9045
YPEL2	1.49505
RBMS1	0.63225
ZNF445	-0.319333333333333
NRXN2	1.104
PGBD4	-0.97775
UGT2B28	4.41975
WBSCR16	-0.9964
NLRC3	1.185
ASTL	-0.0375
ST6GALNAC1	-1.15325
ZADH2	-0.074375
MLLT4	0.251416666666667
ARL6	-0.322333333333333
MEF2C	2.10175
CBFA2T3	-0.375
AFF3	0.936
COG7	-0.2155
MYB	-1.119
PLXNA3	-0.454
XRCC2	-1.953
MMS19	-0.406625
ST8SIA5	-1.1495
CHPT1	-0.7785
KIAA1712	-0.977625
OR6X1	0.9285
ACTR3	0.360375
UGCG	1.94833333333333
OR4P4	0.0355
ZAP70	-1.6095
LPP	1.532
ZNF485	-0.04175
PTPRCAP	1.499
IL12RB1	0.22675
ATRX	0.3224
CHST8	-0.331125
C14orf109	0.1715
ARV1	0.34025
NMB	0.187571428571429
COX5A	-0.8965
EIF6	-0.34075
MPPED2	0.541333333333333
SEMG1	-2.744
CHRDL1	2.6895
TRAF3IP2	0.0465
WNK2	-0.678625
LILRA4	3.497
LAMA2	5.2635
PXT1	0.203
RLBP1	-4.05233333333333
CD300C	0.602
SLTM	-0.364875
FLJ10404	-0.3660625
APOBEC3D	-1.73833333333333
RENBP	0.381333333333333
ATXN7L1	0.14225
NID1	1.28175
TUBGCP3	-0.51075
ITIH5	1.76144444444444
CCDC110	2.138
C8A	-2.55675
MGC87042	-0.5035
HOXC13	-0.3715
TFDP2	-1.35825
HCP5	1.603
POLI	0.21025
UCN	-1.78416666666667
ZNF764	0.324666666666667
C8orf45	-0.5295
FHL3	0.8395
SPATA5L1	-0.49
MMRN2	3.54683333333333
NDST1	0.7425
COL20A1	-0.0948333333333334
ZNF248	-0.419666666666667
PELP1	-0.445833333333333
MBL2	-1.75366666666667
RNF41	-0.134375
C5orf24	1.094
THOC5	-0.838
SERINC3	0.264333333333333
RP11-151A6.2	1.114
CDCP2	-0.26525
HIST1H2AA	-0.481
C11orf75	0.9565
FKBP7	1.08925
DDOST	-0.515
GPNMB	2.08416666666667
TTF2	-2.01633333333333
KCNT1	-0.0233333333333333
SLC39A14	-0.126
NGRN	-0.0763
GPR137B	2.246
MECP2	0.3035
PSMA1	-0.35325
C16orf73	-4.85275
TMEM60	0.2085
CSN3	1.276
NOS1	0.409666666666667
RAB7L1	-0.095
YBX2	-0.9795
KIAA1166	0.073625
FUBP3	-0.538833333333333
ABCG1	1.491
ACACA	-0.714166666666667
ARL11	0.3926
ATOH1	0.199
ODF1	-0.295666666666667
CREB3L3	-0.8325
TMEM127	1.48678571428571
DSCAML1	0.56025
PLN	4.33616666666667
LYPLA1	-0.54475
PRDM9	-0.4405
SASP	0.3765
PLUNC	-0.425666666666667
INTU	0.381
HISPPD1	-0.29475
LNPEP	0.512666666666667
YARS2	-0.6575
APCDD1L	-0.9255
ZCCHC4	-1.0987
FBXO22	-1.03666666666667
TTLL13	-0.784
ZNF669	-0.684
PTGDR	4.081
DDX27	-0.72775
KIAA0409	-0.164166666666667
GJB6	0.27375
ASB8	0.5315
PLP2	0.112
MEPE	-0.09075
OR10J5	-0.212
KRT222P	3.20425
COQ7	0.127166666666667
C1orf101	1.302
RERG	1.9464
CHMP5	-0.02825
THAP11	-0.442875
ZNF43	-0.382166666666667
ZRANB3	-0.857833333333334
KRT13	-2.16675
MRPL19	-0.241125
RBBP9	0.085125
SPATA17	0.263142857142857
BXDC5	-0.384166666666667
PAFAH1B1	-0.137166666666667
MAGEE1	1.20675
OSTF1	0.76475
KIAA0323	-0.585166666666667
TXNDC13	0.307166666666667
CNTN4	3.442625
LCE1B	3.3515
UNQ501	0.458
ZNF154	0.00425
C3orf64	0.93275
SYT5	-0.055
PON1	0.459833333333333
FLJ10357	0.517
ATP4A	-0.9745
GNPDA1	-1.05666666666667
MGAT1	1.27783333333333
C14orf121	0.1275
SLC35B2	-0.42725
MIER3	1.04866666666667
CHEK1	-3.77975
ZNF8	-0.498166666666667
TXNDC1	-0.521833333333333
CKB	-0.8625
RTN3	-0.0595
FZD2	-0.199166666666667
PART1	-0.751571428571428
PSMB6	-0.45875
PCDHB8	-0.5515
PHC3	0.1268
PPP1R8	-0.294833333333333
NOVA2	1.95166666666667
TNFRSF11B	-2.257
GOLPH3	0.488333333333333
UBLCP1	0.01975
SUHW3	-0.50475
TTLL1	1.2395
OPN4	0.404
OR13G1	0.591
ZPBP2	-0.37
HSD17B11	-0.133375
C9orf50	0.284
DHDDS	-0.248
CTSW	1.2509
NEFM	-0.2485
MRPL28	-0.94325
SYN1	0.759166666666667
PIGV	-0.301833333333333
ZIM2	-1.34475
APBB1	0.476166666666667
SND1	-0.52775
C1orf123	0.353833333333333
CHD3	-0.8015
BHLHB8	0.262
RNASE2	1.17583333333333
BCAP31	-0.5275
SLC25A44	0.130666666666667
CHD6	0.1451
PIB5PA	1.04361538461538
SELS	0.523625
LOC541471	0.740875
FAT2	-2.945
ZNF81	0.1415
OR4C16	-0.033
FLJ10081	-0.1681
LRRC4	2.54425
CS	-1.3435
N4BP2	0.428125
IGFBP7	3.38825
ZNF318	0.307416666666667
NDNL2	0.752125
ZNF609	0.55625
SIRT4	0.5835
EXOSC10	-0.5075
ECE2	-0.534916666666667
OVGP1	-0.276
GTPBP3	-1.18325
PACS2	0.0441
C19orf36	-0.265333333333333
ARL4C	0.29
ATG4B	-0.492125
UBQLNL	-0.06975
RHOXF2B	-3.6505
PLEKHG2	0.196
GALR1	0.5315
AQP4	-0.20775
HDAC7A	0.519333333333333
DCUN1D3	0.87975
OR8A1	0.801
CCRN4L	0.8015
CBR4	-0.461333333333333
KIFC1	-2.37666666666667
SLC7A14	-1.56516666666667
LHX5	0.321
TRPC7	0.4
LPXN	0.269
SERPINA1	-2.235875
RPS13	-0.3577
BPIL3	0.2935
PRKAA1	-0.59275
FADS2	-0.746
ENAH	0.43325
PRO1768	1.176
APBA2BP	-0.6495
LIPH	0.807833333333333
C3orf33	-1.03525
RCC2	0.111285714285714
ALDH1A2	-3.13566666666667
RNF103	2.057
AHCY	-1.470625
ALG12	0.515
CCL17	3.53325
ZNF543	1.03366666666667
ESRRG	0.6399
CNGA1	0.90475
RDH5	0.675
OTX1	-1.3413
PTGFR	-0.844333333333333
CDR2	0.02175
SELE	5.9175
NLGN2	-0.588666666666667
EXOSC9	-0.92475
ZNF566	0.3515
KLRC2	-4.352
GPR12	0.9585
KIAA0196	0.0355
PDRG1	-0.70925
SSR3	-0.582928571428571
MSI1	-0.275
CST9	3.5375
CC2D1A	-0.44725
PLAGL1	0.212388888888889
ZNF778	-0.1955
RNF2	0.758625
KLF6	2.08383333333333
THBD	3.41483333333333
tcag7.1314	1.3
NR5A1	-0.132
ABCD2	0.743
DNAJC7	-1.1385
CLEC4C	1.651
TM2D3	0.329625
CCDC4	-0.917
PLAC2	-1.43725
DCD	4.988
FAAH	0.4715
POLA1	-0.6725
TM7SF2	-0.950625
FLJ39822	1.14333333333333
FLOT2	-0.249125
MAP4K1	0.421833333333333
SRP68	-0.661
C21orf74	-2.588
ARPC5	0.82925
LOC126075	1.38025
HECW2	1.66625
ZDHHC4	-0.5735
ANKRD42	1.7621
PDE9A	-0.213333333333333
ABCA8	2.43975
NDUFS2	-0.555
UBR5	-0.633625
BTBD16	-2.6345
LOC554174	-0.323
ZNF20	0.5605
KIAA1843	0.193
WDR17	-1.93471428571429
C15orf33	0.3435
RNF113A	-0.69325
CAMKK1	-0.8589
CLCN2	-0.9345
ANXA6	-0.16
LOC340069	-0.2715
EMID1	0.56525
DPM3	-0.404083333333333
ELA1	0.6025
SLC25A13	-1.2473
KRT24	0.00325
SMPD1	0.751666666666667
TH	-0.061875
COL6A2	2.3965
ANKS1B	0.48325
GPR126	-3.1098
ZC3H12A	0.00166666666666667
TMEM47	1.9585
C2orf51	0.159333333333333
C1orf88	0.501833333333333
