Hybridization REF	TCGA-A2-A0SY-01A-31R-A084-07
ANKRD6	0.79
WDR45	0.368166666666667
SHROOM1	2.155
PSCD3	0.797
PYY	0.8855
KCNC1	-0.531
ARHGEF9	0.5135
OR8J1	0.5955
GPR55	-0.006
NS3BP	-0.9825
C10orf22	0.576833333333333
NAT8L	-0.5635
DUSP4	1.76883333333333
FOXM1	-2.7595
GRAMD2	1.0782
ZBTB48	0.035
BUD31	-0.5585
PABPC5	0.6095
CCDC41	-1.2445
FBXO11	0.303416666666667
C6orf148	-1.408
RFXAP	-0.88725
C6orf15	-0.0941666666666667
CDK8	-0.9725
C6orf70	0.573875
TESSP2	-0.1575
ALG2	0.389
PPP1R3D	1.09775
TPM3	0.736666666666667
SYT13	-1.7505
EPB42	-0.297333333333333
CETN3	-1.27425
PRY	0.45
NTHL1	-0.982
POLR2B	0.2215
RPS28	-0.266333333333333
P2RX3	0.03175
LYZL4	0.08825
WBP4	-0.1103
PMM1	-0.33575
C11orf79	0.2615
CBLL1	-0.83875
IL1F10	1.34633333333333
VAX2	0.0885
SETDB1	0.4435
LRAP	-0.6815
GCLM	-0.691666666666667
CPEB3	1.91925
PPM1A	1.1160625
INTS1	-0.76225
CAMTA1	1.04716666666667
SAMSN1	-0.4865
LOC158830	-1.62083333333333
GMPPA	-0.576625
AIPL1	-0.574
IL24	0.342833333333333
BDKRB1	-2.23033333333333
MLF1	0.7718
TAF12	-0.0255
ID1	-1.9085
THADA	-0.0665
PIK3CB	0.1655
OR4N5	0.0339999999999999
TBC1D17	-0.523166666666667
COX8A	-1.22075
CDCA4	-0.42475
C2orf44	-0.49325
ZNF534	-1.29875
IMMP1L	0.00799999999999999
NIPSNAP3B	0.566375
FTMT	0.6545
PWP2	-0.796166666666667
MMP15	-1.1715
DNAH11	-1.328
MTMR14	0.18325
DNAL4	1.06925
IPP	-0.739
TMEM59	0.83775
C1orf157	0.072
RGS4	0.042
DDX18	-0.0913333333333333
SNX6	0.6935
ZNHIT2	0.615166666666667
NCDN	-0.0628333333333333
FLJ33534	-0.37875
RAG1	-1.631625
OR4D10	0.3295
PTPN5	0.3335
POMT1	0.08675
LRRC8A	-0.0057
CYP1A1	-0.96175
CAPN1	0.142833333333333
DDHD2	-0.39275
GRIK2	-0.127
GNRHR	-0.226
PPBP	0.244
HTR3A	-0.57675
SLITRK4	2.82525
ANKRD49	0.17575
BTF3	0.7244
SARS	-0.01725
C13orf18	1.02
CACNB1	0.194428571428571
QKI	0.104363636363636
SETMAR	0.68125
MAN2B1	0.976166666666667
EML3	-0.91125
ACADL	1.26816666666667
OFD1	-0.312625
DEFB114	0.5225
CGA	-3.5763
PEX16	0.376833333333333
LRRC10	-0.0135
GNG12	0.4345
C1orf152	-0.287
CHRM1	-0.0515
CD53	1.436375
DBH	-0.3005
TFAP2B	4.9515
HIST1H2BJ	-1.31183333333333
FAM46D	-0.068
TMEM11	0.091
C3orf32	-2.918
PCCB	-0.212
IPO13	-0.14125
C6orf105	-3.7285
COMMD5	0.34
SUV420H1	0.0359
LTBR	0.45175
ARHGAP15	0.38375
HDHD2	0.6495
TDRKH	0.433666666666667
LOC401052	0.7605
PSG4	-1.1415
GNB4	-0.565
SPATA4	1.66675
SLC9A3	-0.8385
OSBP	0.825666666666667
NBPF3	-0.132583333333333
DOCK11	-0.691
SLC39A5	-1.64733333333333
PRR5	0.4809
C10orf63	0.677875
SMTNL2	-0.2225
ADRA1A	0.457
ASAH1	2.5401
DOM3Z	0.0781
GIPR	0.704166666666667
AHI1	-0.615166666666667
NADSYN1	-0.749
RGS14	0.3019
IL18BP	1.1691
RTN4RL1	0.7015
ARMC6	-0.36175
PSMD5	1.17866666666667
HK3	1.3537
OR4S1	1.88675
RSU1	1.1137
MAD2L1	-2.29266666666667
EIF4A3	-0.0655
DLEC1	-0.726666666666667
E4F1	-0.338166666666667
CHMP2B	0.0371
CAMSAP1	-0.74525
RPS21	-1.18816666666667
ARID5A	0.008
UBE2N	-0.0142
IGSF8	0.44
MAGEB6	-0.976
ACAD11	-1.8467
MGC4172	-0.5935
LMO4	0.421
KLKB1	-0.42075
HP	-0.5505
HDAC3	0.76675
SCHIP1	-0.27225
CLCA1	-0.4675
OLFML2A	0.916625
C1orf112	-1.31875
KIF19	1.30841666666667
HAPLN4	-0.1318
CXCR7	0.218
GOT2	-0.7145
RAB38	-2.473
DCX	-0.31325
PPM1H	0.629583333333333
NFYC	0.334916666666667
KIN	-0.34575
ZNF228	0.6385
PLSCR4	2.39616666666667
HIG2	-0.38125
FAM79B	6.169
C21orf86	-0.5494
KCNK10	0.1795
ZNF738	-0.707625
FSTL5	-0.425833333333333
OR6A2	-0.0675
OTOA	1.09116666666667
EXOC1	0.23175
AHRR	-3.0695
PDAP1	-1.75516666666667
C19orf6	-0.682125
ZAN	0.59825
LY6G6E	0.025
EIF4E2	-0.84525
C20orf198	-0.15575
ZNF324	0.11125
CYP3A5	-3.0805
ENTPD7	1.1275
MBOAT5	0.1025
GJB5	-2.3665
TTC13	-0.457
S100Z	-1.1125
KIAA0664	-0.576833333333333
PDGFRB	2.09016666666667
IL17D	0.83575
OR56B4	-2.1435
RDX	-2.16733333333333
SLC34A3	0.2075
IL28B	0.155
JUND	1.42275
CHRNB1	-0.59575
CAMK2B	0.77275
FETUB	-1.81225
CXorf23	1.37575
MRTO4	-1.234875
TTC3	0.773
NDUFB8	-0.868333333333333
EDG2	0.59475
SEMA3G	1.5145
IL23A	-1.0285
GRHL1	0.9842
LOC441054	-2.414
WDR65	0.620875
PSTK	-0.38375
STOML3	0.3825
R3HDM2	0.3595
C5	-1.743
SLC2A10	0.670666666666667
C3orf22	0.232
PAQR3	-1.16261538461538
ANKRD26	-1.03775
HCRTR1	-0.114
LOC399947	-1.00825
PSD2	-0.04
TIGD2	-0.353333333333333
SCRN1	-2.433625
COQ10A	-1.65125
DDI2	0.644
METTL7B	-0.732
UCN2	-0.002
FAM92A3	-1.73425
WDR16	0.5245
ZNF511	-0.1825
ZMYM5	0.025
POLR3G	-2.8865
ZNF586	0.894
C1orf49	0.339166666666667
TANK	0.6875
RCAN1	-0.665833333333333
PELI3	1.00616666666667
LIMD2	-0.251166666666667
TMEM189	-1.087
NTN4	1.6575
LOC151300	-1.132
CLEC2A	0.0295
GPR135	-0.41975
DPYSL4	-2.1268
JAK2	0.917666666666667
TSHZ1	0.765166666666667
TM9SF4	-0.5325
ZNF264	0.946666666666667
SIRPG	1.72375
BICD1	0.3285
HERC6	1.20833333333333
METTL5	-0.778
CASP1	1.10925
PRRT1	-0.603333333333333
PLA2G4C	2.60816666666667
ICA1L	-0.421785714285714
TPTE2	-0.264333333333333
OTUD7A	0.160333333333333
AQP11	-0.2295
APOA2	-4.3547
KALRN	-0.7495
SECTM1	0.27325
IFNAR1	-0.0275
TALDO1	-0.28475
RAB11FIP4	0.0700833333333333
EIF5A	-1.494
FAM49A	2.114
NEGR1	1.34316666666667
YTHDC2	0.7535
EHD2	-0.26425
NCF1	2.4943
SCRT2	-0.3695
HOXA5	-0.612333333333333
NUP133	0.0635
FGF12	-0.57025
SLMO2	-0.50025
SNTA1	0.097125
CACNG2	0.113375
GCM1	0.664875
ELF1	1.0525
TLR5	2.89125
TCFL5	-1.35933333333333
RBMY2FP	-0.395
LOC100125556	0.17875
FAM129B	-0.391875
MAP3K7IP1	0.091125
NCK2	0.6605
OXA1L	-0.7635
FMO9P	0.099
ZSCAN12	0.46075
PSMD12	-0.69975
HSCB	0.1485
CLDN10	-2.637
MGC13053	-0.30425
HPCAL4	-0.0606666666666667
ASZ1	-0.2865
MEX3D	0.8515
NFAT5	-1.0882
CSPG4LYP1	-0.263833333333333
FBXO3	1.5995
DVL1	-0.37
CMKLR1	2.6015
TYMS	-3.059125
PEF1	1.10525
ZNF750	-0.566666666666667
MCM5	-1.0561
MEGF11	-0.58175
KCNK7	-0.079
PTP4A3	-0.672
C1QTNF2	-0.323166666666667
OR6S1	0.1105
FAM122B	-1.09625
ZNF551	-0.042375
HBQ1	-2.5225
GEMIN6	-0.8835
ARSK	0.5025
RBP7	3.19916666666667
CPNE9	0.04975
DSC1	1.4945
LOC730112	-0.6705
MAP2K4	0.597125
HS3ST5	-1.1325
EPB41L3	0.7665
TEKT2	-0.0635
CDKN2B	0.9245
ZNF480	-1.54475
MAP3K6	0.8956
MAP6	1.443
HN1	-0.5125
OR2L13	0.154666666666667
SLC16A11	0.02375
FAM96A	-0.7425
APOL1	0.56975
C5orf32	0.2195
RTP1	-0.165
RNF175	-0.145125
ZBTB41	1.58175
AHCTF1	-0.4867
SAE2	-0.1929
ITGA2	-0.631666666666667
MME	-0.465666666666667
CCDC14	-0.93275
MAST4	1.04921428571429
KRT33B	-0.2875
KCTD2	0.303333333333333
WDR26	1.11033333333333
MFI2	-0.722
NR4A3	0.348875
ARSA	1.5035
UNKL	-0.589166666666667
SULT6B1	0.341
CCNA2	-2.50383333333333
SOX15	-0.213
PPAPDC1B	0.690333333333333
C19orf44	0.2185
MCAT	0.603916666666667
ARID1B	0.194375
OR52N1	-0.3465
C12orf48	-1.9345
MAGI1	0.30275
NIPA2	-0.24125
GBX2	-1.47225
RSHL3	0.354125
RAVER1	-0.207333333333333
C15orf17	-0.176
SLC30A2	0.291625
ZNF518	-0.09725
PCYT1B	-1.45675
C10orf114	-1.60125
EIF3H	0.337416666666667
SLC25A39	-1.23016666666667
KIF1B	-0.942
AMOTL2	0.98425
C6orf120	0.925125
PSRC1	-1.752
PLA2G10	-0.05225
KIF5C	0.796
MRPL37	-0.675
C17orf62	0.510166666666667
C9orf135	-0.901833333333333
DUSP10	1.5028
CLCNKB	0.19
PSMA5	-0.40725
C8orf53	-0.3315
AMPD3	0.360166666666667
PIAS1	0.25975
ADCYAP1R1	-0.168
GYLTL1B	-0.73025
CDH20	-1.01933333333333
FBXO7	-0.15325
TMEM134	0.386
FLJ14213	0.798
ZNF3	-0.2125
LRRFIP1	0.216208333333333
CNOT2	0.278916666666667
ABI3	2.17975
ALDH5A1	-0.74025
HNT	2.1258
SERPINA4	-2.7535
TK2	0.519166666666667
STMN1	-1.11144444444444
GUCA2A	-0.458833333333333
GALNT10	1.63121428571429
DPP6	-0.5225
C9orf93	-0.198875
PRELID2	0.016125
STK39	-0.092875
SFTPA1	-1.3275
CKS2	-2.14288888888889
RHO	0.032
C20orf135	-0.31825
XKR3	-2.034
CR1	0.37575
RPS6KA2	0.699928571428571
C20orf112	0.75125
MRPL22	-0.26725
C4orf23	0.3815
GADD45B	1.89525
KLHDC1	1.75933333333333
C2orf48	-2.4775
ZNF287	0.964
DAAM2	-0.489
DPPA2	-3.17933333333333
TCTN3	0.419
DNAJB11	-0.026
FPR1	2.90375
DEFB4	0.078
PTCD2	-0.1655
SMOC2	5.4595
CABP7	2.55075
SERPINB11	0.000500000000000014
MAGEF1	0.331
NDE1	-0.257166666666667
ITGA10	0.6585
FSHB	0.0915
ANXA2	0.280625
HORMAD2	-0.03475
HLCS	0.149
MCF2L	1.701
FH	-0.302875
TBC1D24	0.55975
KIAA1505	1.0375
LGALS2	-0.3225
CNBD1	-0.0175
SYNPO2L	-0.2945
PTPN23	0.135357142857143
C1orf183	-0.770333333333333
MAGEA8	-2.964
DGCR8	-1.561375
GSR	0.2385
PAQR7	0.23575
ZNF676	-0.23075
CACNA1C	-0.0739
SP7	0.549
PDCD6	-0.253
NRN1L	-1.752
BRI3BP	-0.544636363636364
KIAA1183	1.0055
ASB4	-0.546
CCL23	1.2544
OBSL1	-0.879875
SLC12A7	1.14858333333333
KIAA0240	1.392
CD1B	-1.94666666666667
FCGR2A	2.234
MDC1	-0.87375
HTR1A	0.142666666666667
OCEL1	-0.326
ATP11B	-0.2583125
FBXO34	0.1635
PCDH12	3.50683333333333
RPE	-0.61625
C17orf74	0.1685
CSDC2	0.512166666666667
PET112L	-0.027
TMBIM1	0.872
P2RXL1	-0.398
TCHP	-0.5395
TRMT1	-1.242
F2RL2	1.23583333333333
LRRC32	3.10983333333333
IMPG2	0.3545
BGLAP	-0.0425
LOC493869	-0.95725
MRAS	1.240875
SLC35F5	0.803
CBWD1	1.043
AXL	-1.2595
ATP2C2	0.039
TELO2	-1.165
PNPLA3	-4.5655
PCDHB14	1.216
CD276	0.65375
KRT80	-1.871
DUSP28	1.235
CSNK1E	0.11075
SRP14	0.5885
KCNQ4	-0.497
KRT72	0.154166666666667
CCDC117	0.448875
C6orf89	0.344666666666667
TUBB2B	-2.1575
RTN4IP1	-0.40975
CR1L	-2.89266666666667
CEND1	-0.07225
C12orf41	0.3065
RNF31	0.02625
UBN1	-0.470166666666667
C17orf32	0.432
SLC5A7	-0.0695
GPR92	1.45766666666667
ESAM	2.4564
CTNNA1	0.948916666666667
HRBL	-0.4173
CBX4	0.34
TMEM182	0.00275
SH3TC2	-1.4215
IL10	1.626
PXMP4	-0.124
RNF167	-0.3896
PAK7	0.311833333333333
ETV3	0.038
ATPIF1	-0.402833333333333
LOC554207	-1.93216666666667
OR8H1	0.1925
WDFY3	1.333
DPM1	-1.1415
GPSM1	0.3205
WDR92	-0.5019
LRP1	0.4575
ANKH	-0.043375
THUMPD3	-0.74375
POLR1B	-1.0115
OLFM4	0.9366
RAD9B	0.1995
TSPY2	-3.488
PAX6	-1.19883333333333
SCG2	-0.2115
SLC17A6	0.444
FMO3	2.96525
PADI4	-0.697375
TUBB4	-0.6944
NLK	-0.481
POU4F3	-0.269
SDF4	-0.2775
ITGBL1	3.42283333333333
NETO1	-1.02225
TAP2	0.23
ABBA-1	-0.33175
GNAI1	-0.10825
VPS4B	1.06925
NOPE	-0.0986
GALNT6	3.38983333333333
SESN1	2.262875
GBE1	-1.63488888888889
CLASP1	-0.1325
RASGEF1B	0.914375
ACOT11	-0.510571428571429
AFAP1	1.014
OR2H2	0.177
DPY19L2P1	-0.894
DZIP1	-1.861
SEC22C	0.12275
GPR161	-0.923916666666667
RNF146	1.24975
WDR74	-1.499
GALP	-0.505
PURA	1.04175
DNPEP	0.494333333333333
RP11-78J21.1	0.49225
ERBB2	3.612125
FANCM	-1.24283333333333
NEO1	0.733833333333333
DDX3Y	-4.1346
RPS3A	1.143375
MXRA7	0.591
LGALS3	-0.514
GLT8D1	0.1405
CFL2	-1.522
UPB1	0.313
NAP1L5	0.107125
CLDN14	-1.3725
DHX38	-0.9085
BTBD1	-0.0665
TARS2	-0.2225
ABCF1	-0.5625
FCF1	0.8405
LRRC49	0.04
GUCY1B2	-2.407
C1orf177	0.1215
SMARCA4	-0.345142857142857
LRP8	-4.32183333333333
TAGLN3	-1.031
MRPL14	-1.2765
TTRAP	0.0565
ZDHHC20	0.8665
NFE2L3	-0.845
KIAA1377	0.309625
PALMD	1.7798
TMEM43	-0.238
TTL	-1.360125
STAT5B	-1.02833333333333
SSB	-0.946375
OR10H5	0.405
SLC22A13	-0.21175
AKAP3	-0.72975
TIMM23	0.0928333333333333
OAS2	1.08109090909091
KIAA0423	1.19075
TRIM11	0.808333333333333
GLIS3	1.197375
TMEM50B	1.04016666666667
ARHGEF4	-0.698625
DEGS1	0.143090909090909
TBL1XR1	1.0277
G6PD	-2.25575
SP140	0.6014
MUC17	-0.00938461538461539
NUDC	-0.2431
DNAJC5B	2.06783333333333
SCARA3	-1.10333333333333
CPA3	6.65366666666667
BCAT2	0.08175
MFN1	-0.0761
NRG3	-0.202
SNX11	-0.22
PLEKHH1	-0.654333333333333
GPR177	0.243833333333333
HCFC2	0.0515
TCAP	-0.4185
MOCOS	-1.414
C14orf93	-0.10125
PRDM10	-0.470166666666667
SLC16A4	0.0511666666666667
SRGAP1	-1.0425
VIP	0.118
DUSP27	0.257
LILRA1	1.121
MC2R	0.212
MGC24103	-2.274
MBTD1	-1.1215
FUT11	-0.365333333333333
USP33	0.8976
C15orf39	-1.7175
MAP3K12	-0.028
PAAF1	-0.2245
BARHL1	-0.1635
FLJ16165	-0.096
PIWIL2	-2.1095
SYNE1	0.874916666666667
CMTM4	-0.0985
TSPYL1	1.9372
GUF1	-0.8205
TMEM157	1.068
WDR44	0.345
HIST1H3C	0.50225
DKFZp666G057	0.1645
RNPEP	0.8135
GAS2L2	-0.0903333333333333
ADH4	-3.12275
GRPR	3.227
FBXL17	0.01325
ZBTB10	0.187166666666667
Gcom1	0.972055555555556
HTRA1	1.618
ZNF585A	-0.167666666666667
SLC26A2	0.693642857142857
OTOP3	0.677166666666667
WISP1	3.09111111111111
ATP2B4	-0.516833333333333
FLJ10769	1.09075
CRAMP1L	-0.026125
CHST12	-1.262
RAB22A	0.211416666666667
TARDBP	-0.231714285714286
STAU1	-0.3005
CRB3	1.9615
MIG7	-1.003
CHMP1A	-0.116833333333333
ZNF160	0.33
B3GALT6	0.320625
BARX1	-1.52583333333333
C6orf167	-1.5120625
NXNL1	0.465
DHX29	0.875875
HADHB	-0.3065
PLXNB2	0.867875
ILDR1	-1.62525
SLC15A3	2.7815
GAS2	-3.40116666666667
C20orf69	0.558
NUMB	-0.3035
TNIP1	0.74075
MESP1	-1.27466666666667
PSKH1	-0.449
NSFL1C	0.22925
RHOG	0.086
HEY1	-2.69483333333333
KNG1	-1.190375
ITGAX	2.3123
LIN9	-0.361
CANT1	1.070375
XRN1	-0.0288571428571429
CCDC96	1.5926
HEATR6	-1.34266666666667
GNG7	0.775333333333333
RUNX2	0.7395625
SOX1	0.3485
FCRL5	1.32
ZNF99	0.717875
FAM9A	0.0385
SNX22	0.2775
MBNL3	-1.14983333333333
ODC1	-2.0349
ADORA2B	-3.5365
NR2F6	0.02725
ZFYVE16	0.5565
SYNJ2BP	0.4761
POLE	-1.0635
E2F2	-1.056625
THRA	1.0585
PTGES2	-1.11766666666667
HIP1R	-0.135833333333333
TMUB1	-1.0595
ENO3	-2.39025
RSPH10B	0.352
CXorf39	0.64825
IRGC	-0.0195
GPR109B	-0.01925
FLJ13305	-1.385
LCE3A	0.0755
TNFRSF18	-1.0085
DET1	0.327
TRPM3	-0.416416666666667
C16orf79	-1.589
FECH	0.393
RAP2A	-0.0315
CRIP1	2.79133333333333
AZIN1	0.06375
SLC7A7	3.2395
IL10RA	1.4299
TMEM64	-2.60075
CDC42EP4	0.9322
C16orf58	0.0051
ARG2	-2.19175
POU5F1P4	-4.83325
FAM62B	-0.11175
DNAH8	-2.1527
ASH2L	-0.283375
TSLP	-2.63983333333333
CNTNAP5	-0.600333333333333
TMEM16C	-0.2525
IFNA14	1.4265
SLC1A3	1.0325
CABYR	1.45475
BCL7B	0.1763
NUDT13	-1.12683333333333
C13orf28	-0.58825
C1orf53	-1.00325
ARL6IP4	0.2371
RPL35A	0.02375
EMR3	0.8965
RAB40C	0.399
SLC41A1	-0.921833333333333
LRCH1	0.7035
LY6G5B	-0.8045
FAM124A	-0.277571428571429
MGC10981	-3.77616666666667
CLIP3	0.0422
MAP4K2	-0.780333333333333
CHIC1	0.471
SULF1	2.91183333333333
C20orf30	0.211214285714286
PRDM5	-0.4535
ELOVL1	-0.10825
C11orf48	-0.9665
SLC39A10	-0.05525
KCNV1	-0.064
ACP1	-0.272666666666667
ZMYM2	-0.119375
B3GNT6	0.103333333333333
C9orf69	-0.12825
C2orf15	1.27775
C20orf166	0.7845
HSP90AA6P	-1.4405
EDG7	-0.7705
NEURL	-0.767125
LPL	2.45883333333333
CLEC2D	0.461857142857143
GRRP1	2.57083333333333
CD8B	-2.6314
HIST1H3D	-1.23766666666667
SLC6A12	0.245125
FAM27L	-0.0695
CD84	2.1529
RASA1	1.0845
PHKG1	0.533
MAGEA11	-1.632
IMPA1	-0.4131
NPM3	-1.4575
RARRES1	3.20275
SH3BP1	0.044375
B3GNTL1	-0.6955
ARPC5L	-0.153
KLHL26	0.571
SIM2	-0.730875
GJC1	0.2835
C20orf194	0.0965
EXO1	-2.87525
SLC2A2	-2.90266666666667
LOC285074	-1.40175
LRG1	1.086
KIRREL	-0.1015
PIK3R1	2.74021428571429
C4orf34	1.934
MAF	-0.343444444444444
ADCY4	3.53466666666667
ZMIZ2	0.0441
SLC46A3	0.994
STAMBP	-0.152333333333333
CCDC16	0.43825
MS4A12	0.46
TCF20	0.42475
LRRC46	1.05875
C20orf152	-0.4875
MRPS6	-0.253375
ABCB11	0.126
KCNC2	0.111166666666667
CDH19	-2.65916666666667
C9orf123	0.3315
SSH3	1.278375
LDLRAD1	-2.62525
CCBE1	-0.43225
ZNF135	1.514375
TAAR1	-0.3105
WFDC12	-0.126
CCDC42	-0.0415
FLJ12529	-0.0175
PER1	-0.255833333333333
TIMM50	-0.927166666666667
SMARCAD1	-0.0218333333333333
FAM26C	0.4615
TP53TG3	-2.30916666666667
SH3RF1	2.24
LMCD1	2.685
GPR63	0.007
FLJ21986	-1.188
AIFM3	-0.32625
MICAL1	-0.6925
BLZF1	0.9425
IQCA	0.106833333333333
PCDHGC3	-0.13
SAC	0.42825
BCL6B	2.30183333333333
DDO	1.1645
MARCO	2.539
DCHS1	0.558333333333333
C1orf170	1.75916666666667
CD200R1	1.69483333333333
C22orf15	-0.3345
SEPT11	0.274
ADNP	0.254
UST	0.647
C13orf34	-1.5485
RFFL	0.6815
APBA3	-0.2955
C2orf60	-0.69925
CUTL1	-0.381
PMS1	-0.629625
ZNF689	0.6095
EIF3E	0.0346666666666667
IL9	-0.0156
RPL31	-0.25575
LY9	1.46066666666667
ATP2B3	-0.17925
KDELR2	0.367375
TFCP2	0.7185
NLRP12	0.58075
FLJ45422	-0.5845
TLE4	-0.3807
ZNF570	-0.141
FLJ43806	-0.772
TLK2	-0.504875
CIR	0.9075
MARS2	-0.159
COL24A1	0.308
SDF2L1	-0.985
HIBADH	-0.0225
IGFBP3	-1.6695
C12orf23	0.874125
PSPC1	0.29175
C20orf43	-0.04225
TRAV20	0.0185
ARHGAP24	1.441875
KIAA1975	-1.248625
C1QA	3.3965
DNTT	-4.29133333333333
C10orf6	-0.266916666666667
C11orf41	-0.345
HNRPF	0.45175
COL11A1	5.76183333333333
UBAP2	-1.17666666666667
CDKN2AIPNL	-0.7645
C20orf174	3.8865
SPRED2	1.01825
PLA2G12A	0.357166666666667
ICEBERG	-1.87683333333333
SCN10A	0.1915
C11orf65	0.0765
GBP5	4.1085
PITPNC1	-0.170833333333333
POU3F3	0.26
NCOA7	-0.023
LIN7C	0.8471
LOC348840	-0.377
NKX2-2	2.132
ANKRD13D	-0.327
LOC123688	0.45875
FUT2	0.608
TAAR8	0.32
FZD4	1.58633333333333
PNMA3	-0.554666666666667
OR4L1	0.4345
WIT1	-0.532
EXOC3L	0.70775
ATPBD4	-0.4
KRBA1	-1.1805
UBXD6	0.167
HOXB7	-0.150785714285714
C7orf23	-0.27
UNQ338	1.14075
STAB2	0.89325
CDC20B	0.304
IRF9	1.87675
CENTG1	0.28925
TNPO2	-1.271
MCPH1	0.37175
BMS1P5	-1.69825
SLC26A7	0.12975
HIST1H3J	0.4905
C9orf3	-0.2315
LBH	0.89
MYO1D	0.884
PTDSS2	-0.135
NFU1	0.41275
DEPDC4	-1.347
WNT7B	1.2917
GLP2R	-0.241
SETD4	-0.4878
DYNLT3	-0.4597
FKBP11	-1.0465
SESTD1	0.741166666666667
FLII	1.586
RPS16	-0.224
CHPF	-0.619833333333333
CSNK2A1	-0.1255
SUMO1P1	0.21125
FKBP6	-1.345
ZNF214	0.835166666666667
TWIST1	0.792333333333333
DDX56	-0.438833333333333
TRAM1L1	2.8061
EPO	-3.15483333333333
MRPS18B	-0.499
ZNF682	-0.0956666666666667
RPL14	0.4025
MAFF	0.3855
LOC51136	-0.483875
LY96	0.029
DDX20	-0.33725
ABTB1	0.604833333333333
ARL5A	0.2922
CCT6A	-1.20675
HEPACAM	-0.7255
EHHADH	0.455666666666667
RBAK	-0.1985
CGB1	2.63375
ITGB5	1.5096
YIPF3	-0.143
FKBP2	-0.47075
NR1D1	-0.5048
TMEM110	0.3955
NEK2	-1.291
PRAMEF8	-2.88925
C20orf52	-1.239
PCDHGA3	-0.5745
VWA3B	0.323
NDUFA5	-0.097875
THAP9	0.05725
FLVCR2	-0.168
AP1S1	-1.80325
SMAD6	0.1165
SAV1	0.271625
SAT1	0.71575
ZNF251	0.96775
ADAMTS7	0.0054
RPP38	-0.00025
C1orf211	-1.2905
YPEL2	1.70615
RBMS1	-0.20925
ZNF445	0.194833333333333
NRXN2	0.524
PGBD4	-0.436714285714286
UGT2B28	-2.432
WBSCR16	-0.5473
NLRC3	0.844125
ASTL	0.21125
ST6GALNAC1	-2.07925
ZADH2	0.31475
MLLT4	0.14175
ARL6	-0.0178333333333334
MEF2C	0.91475
CBFA2T3	-1.117
AFF3	1.60628571428571
COG7	-0.142333333333333
MYB	0.477
PLXNA3	-0.1825
XRCC2	-1.617
MMS19	-0.563375
ST8SIA5	-0.605375
CHPT1	1.45333333333333
KIAA1712	-0.32125
OR6X1	0.815
ACTR3	0.213625
UGCG	2.39233333333333
OR4P4	-0.1405
ZAP70	-2.3415
LPP	1.833625
ZNF485	-0.23825
PTPRCAP	0.5925
IL12RB1	0.81225
ATRX	0.6722
CHST8	2.50225
C14orf109	0.776
ARV1	1.1605
NMB	-0.934
COX5A	-1.4325
EIF6	-1.06275
MPPED2	-1.267
SEMG1	-0.826
CHRDL1	1.3735
TRAF3IP2	1.31375
WNK2	-0.053625
LILRA4	2.36633333333333
LAMA2	4.5295
PXT1	1.764
RLBP1	-2.08325
CD300C	0.972
SLTM	0.129125
FLJ10404	0.2146875
APOBEC3D	-1.60866666666667
RENBP	0.594166666666667
ATXN7L1	0.4665
NID1	0.357
TUBGCP3	-0.624625
ITIH5	1.24405555555556
CCDC110	1.588
C8A	-2.317
MGC87042	-0.47875
HOXC13	1.57325
TFDP2	-0.76375
HCP5	1.2675
POLI	0.475
UCN	-1.00033333333333
ZNF764	0.508666666666667
C8orf45	0.621
FHL3	-0.756
SPATA5L1	-0.792
MMRN2	3.01483333333333
NDST1	1.319
COL20A1	-0.386333333333333
ZNF248	-0.517833333333333
PELP1	-1.03683333333333
MBL2	-1.78883333333333
RNF41	0.7035
C5orf24	0.30075
THOC5	-0.488375
SERINC3	0.389
RP11-151A6.2	0.7785
CDCP2	0.347
HIST1H2AA	-0.3065
C11orf75	0.0661666666666667
FKBP7	0.182
DDOST	-0.00799999999999999
GPNMB	1.43916666666667
TTF2	-1.6695
KCNT1	-0.664166666666667
SLC39A14	-1.01075
NGRN	0.5632
GPR137B	1.784
MECP2	0.126
PSMA1	-0.54325
C16orf73	-5.06
TMEM60	0.196666666666667
CSN3	0.6435
NOS1	0.191666666666667
RAB7L1	-0.0413333333333333
YBX2	-1.6855
KIAA1166	-0.6925
FUBP3	0.737333333333333
ABCG1	0.9225
ACACA	0.373416666666667
ARL11	0.4033
ATOH1	-0.4645
ODF1	0.049
CREB3L3	-1.31466666666667
TMEM127	1.19214285714286
DSCAML1	0.84225
PLN	2.469
LYPLA1	-0.2345
PRDM9	-1.69375
SASP	0.86725
PLUNC	0.0255
INTU	0.344
HISPPD1	-0.57125
LNPEP	-0.0728333333333333
YARS2	-0.807166666666667
APCDD1L	-1.492
ZCCHC4	-0.08
FBXO22	-0.174666666666667
TTLL13	-0.2475
ZNF669	0.228
PTGDR	1.61175
DDX27	-0.3435
KIAA0409	-0.2625
GJB6	0.5275
ASB8	1.2025
PLP2	-0.352666666666667
MEPE	-0.128
OR10J5	0.5515
KRT222P	2.62225
COQ7	-0.168166666666667
C1orf101	1.50475
RERG	3.2881
CHMP5	0.025
THAP11	0.03225
ZNF43	0.989666666666667
ZRANB3	-0.0568333333333333
KRT13	-0.685125
MRPL19	-0.91175
RBBP9	0.164375
SPATA17	1.42675
BXDC5	0.104
PAFAH1B1	-0.842083333333333
MAGEE1	0.47825
OSTF1	0.2495
KIAA0323	-0.190416666666667
