Hybridization REF	TCGA-AN-A0XU-01A-11R-A109-07
F2RL2	-1.3145
LRRC32	2.02616666666667
IMPG2	0.139
BGLAP	0.302
LOC493869	-0.663
MRAS	2.3665
SLC35F5	0.09775
CBWD1	0.531
AXL	-2.49725
ATP2C2	2.88
TELO2	-0.55225
PNPLA3	-0.20125
PCDHB14	1.475
CD276	0.66275
KRT80	0.02875
DUSP28	0.169
CSNK1E	-0.104
SRP14	0.326
KCNQ4	0.3365
KRT72	1.74
CCDC117	0.313
C6orf89	-0.7105
TUBB2B	0.662166666666667
RTN4IP1	0.31625
CR1L	-3.26116666666667
CEND1	0.557
C12orf41	-0.0686666666666667
RNF31	0.4015
UBN1	0.125166666666667
C17orf32	0.593375
SLC5A7	0.56875
GPR92	1.915
ESAM	1.7654
CTNNA1	0.170916666666667
HRBL	-0.5896
CBX4	0.06275
TMEM182	1.30825
SH3TC2	-0.8585
IL10	0.668833333333333
PXMP4	1.038
RNF167	0.5477
PAK7	0.0646666666666667
ETV3	-0.158
ATPIF1	-0.917
LOC554207	-0.820333333333333
OR8H1	-0.08
WDFY3	0.222875
DPM1	-0.0305
GPSM1	-0.2635
WDR92	0.0313
LRP1	0.730833333333333
ANKH	-0.00225
THUMPD3	0.46125
POLR1B	-0.79225
OLFM4	4.04716666666667
RAD9B	1.04525
TSPY2	-3.752
PAX6	1.61333333333333
SCG2	-3.259
SLC17A6	0.285
FMO3	1.589875
PADI4	-0.029875
TUBB4	-0.1334
NLK	0.62575
POU4F3	1.1635
SDF4	-0.74075
ITGBL1	0.7085
NETO1	-1.544375
TAP2	0.91875
ABBA-1	0.61775
GNAI1	-0.5265
VPS4B	0.7645
NOPE	-1.1144
GALNT6	0.615
SESN1	0.037875
GBE1	-1.22455555555556
CLASP1	0.20525
RASGEF1B	1.411375
ACOT11	0.6595
AFAP1	-0.9095
OR2H2	0.24125
DPY19L2P1	-0.41475
DZIP1	-0.76875
SEC22C	-0.652833333333333
GPR161	2.06833333333333
RNF146	1.881
WDR74	-0.803875
GALP	-0.2105
PURA	0.02425
DNPEP	0.452
RP11-78J21.1	-1.3715
ERBB2	1.282875
FANCM	-0.81025
NEO1	1.747
DDX3Y	-4.5478
RPS3A	0.20025
MXRA7	-0.484071428571429
LGALS3	0.459833333333333
GLT8D1	-0.60125
CFL2	-1.20683333333333
UPB1	-0.029
NAP1L5	0.993375
CLDN14	0.4015
DHX38	0.4935
BTBD1	0.224
TARS2	0.367166666666667
ABCF1	0.0851
FCF1	-0.323166666666667
LRRC49	1.7295
GUCY1B2	0.311
C1orf177	0.706
SMARCA4	-0.213642857142857
LRP8	-0.862333333333333
TAGLN3	0.95925
MRPL14	0.126
TTRAP	0.89225
ZDHHC20	1.495
NFE2L3	0.0665
KIAA1377	0.56825
PALMD	2.2973
TMEM43	-0.043
TTL	-0.792625
STAT5B	-1.2695
SSB	-0.406375
OR10H5	-0.059
SLC22A13	-0.65
AKAP3	0.4575
TIMM23	-0.118666666666667
OAS2	1.20891666666667
KIAA0423	0.174
TRIM11	0.0333333333333333
GLIS3	2.1005
TMEM50B	1.3925
ARHGEF4	-0.735625
DEGS1	-0.385
TBL1XR1	1.18406666666667
G6PD	-1.5845
SP140	0.2108
MUC17	0.0387857142857143
NUDC	-0.3811
DNAJC5B	2.8075
SCARA3	0.908833333333333
CPA3	3.14233333333333
BCAT2	-0.277125
MFN1	0.1495
NRG3	0.0185
SNX11	0.15375
PLEKHH1	-0.105833333333333
GPR177	-0.915666666666667
HCFC2	1.436
TCAP	0.104
MOCOS	-2.25075
C14orf93	-0.468
PRDM10	-0.168833333333333
SLC16A4	0.649666666666667
SRGAP1	-0.0711666666666667
VIP	0.14025
DUSP27	-0.420833333333333
LILRA1	0.4166
MC2R	0.2305
MGC24103	-2.04925
MBTD1	-2.2095
FUT11	-0.397
USP33	-0.4728
C15orf39	0.238
MAP3K12	-0.384125
PAAF1	-1.17983333333333
BARHL1	0.107
FLJ16165	0.256
PIWIL2	-3.044
SYNE1	0.761166666666667
CMTM4	0.431625
TSPYL1	0.9669
GUF1	-0.305166666666667
TMEM157	-0.232
WDR44	-0.005
HIST1H3C	0.293
DKFZp666G057	0.57175
RNPEP	-0.685
GAS2L2	-0.0638333333333333
ADH4	-4.29825
GRPR	-0.377
FBXL17	0.66675
ZBTB10	-0.0433333333333333
Gcom1	-0.514166666666667
HTRA1	-0.191
ZNF585A	0.704333333333333
SLC26A2	0.953928571428571
OTOP3	0.193166666666667
WISP1	0.866444444444444
ATP2B4	-0.1315
FLJ10769	1.0495
CRAMP1L	-0.2045
CHST12	-0.89375
RAB22A	0.296416666666667
TARDBP	-0.265214285714286
STAU1	0.24325
CRB3	1.7705
MIG7	0.228
CHMP1A	0.518666666666667
ZNF160	-0.315
B3GALT6	-0.585625
BARX1	-0.928166666666667
C6orf167	0.996625
NXNL1	0.0475
DHX29	-0.095375
HADHB	0.2885
PLXNB2	0.570875
ILDR1	-1.10175
SLC15A3	2.369
GAS2	-2.20216666666667
C20orf69	-0.518
NUMB	0.48775
TNIP1	-0.3375
MESP1	1.28266666666667
PSKH1	0.024
NSFL1C	-0.157
RHOG	-0.1035
HEY1	-1.09233333333333
KNG1	-1.816875
ITGAX	1.6262
LIN9	0.0353333333333333
CANT1	1.057
XRN1	0.381642857142857
CCDC96	0.3274
HEATR6	-1.04666666666667
GNG7	-0.0370833333333333
RUNX2	0.54575
SOX1	0.202333333333333
FCRL5	1.7752
ZNF99	-0.8375
FAM9A	0.6135
SNX22	0.830666666666667
MBNL3	-0.912166666666666
ODC1	-0.4338
ADORA2B	-1.075
NR2F6	0.296
ZFYVE16	-0.689222222222222
SYNJ2BP	0.0327
POLE	-1.2245
E2F2	0.00375
THRA	0.2885
PTGES2	-1.64883333333333
HIP1R	-0.930333333333333
TMUB1	-0.639333333333333
ENO3	-0.84475
RSPH10B	0.467
CXorf39	0.46675
IRGC	0.12425
GPR109B	-1.4655
FLJ13305	-0.408
LCE3A	-0.489
TNFRSF18	-0.00833333333333332
DET1	-0.25725
TRPM3	0.12225
C16orf79	-1.0555
FECH	0.970333333333333
RAP2A	0.957166666666667
CRIP1	2.048
AZIN1	0.43625
SLC7A7	3.67975
IL10RA	0.8107
TMEM64	-1.699
CDC42EP4	1.2815
C16orf58	-0.1343
ARG2	0.50475
POU5F1P4	-4.0575
FAM62B	1.022
DNAH8	-2.0563
ASH2L	-0.449625
TSLP	-2.28666666666667
CNTNAP5	-0.314333333333333
TMEM16C	-0.8045
IFNA14	0.443
SLC1A3	-0.142375
CABYR	1.79925
BCL7B	-0.5508
NUDT13	-1.97783333333333
C13orf28	0.32
C1orf53	-0.18875
ARL6IP4	-0.6282
RPL35A	-0.1275
EMR3	0.49775
RAB40C	-0.00391666666666667
SLC41A1	-0.5795
LRCH1	-0.03475
LY6G5B	0.062
FAM124A	0.325857142857143
MGC10981	2.275
CLIP3	0.1265
MAP4K2	-0.846833333333333
CHIC1	-0.088
SULF1	2.3505
C20orf30	0.153
PRDM5	-0.260125
ELOVL1	-0.0565
C11orf48	-1.17025
SLC39A10	-0.626
KCNV1	0.48575
ACP1	-3.194
ZMYM2	-0.13675
B3GNT6	-0.2375
C9orf69	-1.2845
C2orf15	0.861
C20orf166	-0.3645
HSP90AA6P	0.1135
EDG7	0.177
NEURL	-1.413
LPL	0.522833333333333
CLEC2D	-0.683785714285714
GRRP1	1.253
CD8B	-0.5602
HIST1H3D	-1.15033333333333
SLC6A12	1.31125
FAM27L	0.257
CD84	1.8617
RASA1	-0.9565
PHKG1	-0.091
MAGEA11	-1.502
IMPA1	-1.0442
NPM3	-0.8335
RARRES1	6.26025
SH3BP1	0.479
B3GNTL1	0.1315
ARPC5L	-0.684333333333333
KLHL26	-0.02225
SIM2	-0.4845
GJC1	0.285
C20orf194	0.01525
EXO1	-0.276
SLC2A2	-2.61783333333333
LOC285074	-0.732
LRG1	-0.73075
KIRREL	0.075
PIK3R1	1.16507142857143
C4orf34	-0.1415
MAF	0.0550555555555556
ADCY4	2.408
ZMIZ2	0.8696
SLC46A3	1.56866666666667
STAMBP	0.685833333333333
CCDC16	0.56925
MS4A12	-0.347
TCF20	0.32625
LRRC46	0.3115
C20orf152	0.0335
MRPS6	0.158625
ABCB11	0.0615
KCNC2	0.189666666666667
CDH19	3.88
C9orf123	-0.00166666666666667
SSH3	-0.8975
LDLRAD1	-2.75075
CCBE1	-0.9025
ZNF135	1.923
TAAR1	-0.4055
WFDC12	0.3875
CCDC42	0.3525
FLJ12529	-0.8175
PER1	-0.6115
TIMM50	0.4045
SMARCAD1	0.272833333333333
FAM26C	0.0915
TP53TG3	-2.64416666666667
SH3RF1	2.4859
LMCD1	2.6865
GPR63	0.5425
FLJ21986	-2.78525
AIFM3	0.659
MICAL1	0.333333333333333
BLZF1	0.827833333333333
IQCA	2.993
PCDHGC3	-0.2945
SAC	0.11
BCL6B	1.40516666666667
DDO	-0.75275
MARCO	4.369
DCHS1	1.107
C1orf170	-0.734333333333333
CD200R1	0.692333333333333
C22orf15	-0.533
SEPT11	0.1225
ADNP	0.38
UST	2.7993
C13orf34	-0.1495
RFFL	0.3185
APBA3	-0.0085
C2orf60	0.334875
CUTL1	-0.5646
PMS1	-0.3585
ZNF689	-0.091
EIF3E	-0.197833333333333
IL9	0.062
RPL31	-0.211125
LY9	0.6415
ATP2B3	0.114
KDELR2	0.675208333333333
TFCP2	0.593125
NLRP12	-0.399375
FLJ45422	0.10525
TLE4	-0.6559
ZNF570	1.134
FLJ43806	-0.84
TLK2	-0.030375
CIR	0.4055
MARS2	0.925
COL24A1	-0.543
SDF2L1	0.6905
HIBADH	-0.611166666666667
IGFBP3	-1.4725
C12orf23	0.999375
PSPC1	0.51625
C20orf43	0.304
TRAV20	0.053
ARHGAP24	-0.00125
KIAA1975	-0.589625
C1QA	3.4386
DNTT	-4.3345
C10orf6	0.0316666666666667
C11orf41	0.541
HNRPF	-0.434125
COL11A1	5.30633333333333
UBAP2	-0.885166666666667
CDKN2AIPNL	-0.9235
C20orf174	2.10175
SPRED2	-0.5315
PLA2G12A	-0.103166666666667
ICEBERG	-1.75233333333333
SCN10A	0.2195
C11orf65	0.059
GBP5	5.7995
PITPNC1	0.998833333333333
POU3F3	0.6465
NCOA7	1.956625
LIN7C	0.4754
LOC348840	-0.6745
NKX2-2	-2.416
ANKRD13D	-0.494875
LOC123688	1.41925
FUT2	2.38533333333333
TAAR8	0.439
FZD4	-1.06141666666667
PNMA3	1.43333333333333
OR4L1	0.164
WIT1	-0.59075
EXOC3L	1.2775
ATPBD4	-0.3024
KRBA1	-0.60475
UBXD6	-1.4655
HOXB7	0.5625
C7orf23	-0.8895
UNQ338	3.136
STAB2	0.508
CDC20B	0.17075
IRF9	1.82925
CENTG1	0.496083333333333
TNPO2	-0.6555
MCPH1	-0.35775
BMS1P5	-1.34425
SLC26A7	-0.21375
HIST1H3J	0.26525
C9orf3	1.0211
LBH	1.315125
MYO1D	0.891375
PTDSS2	-1.36325
NFU1	0.45375
DEPDC4	-1.12125
WNT7B	-0.577
GLP2R	-0.255666666666667
SETD4	-0.1325
DYNLT3	0.3911
FKBP11	0.780666666666667
SESTD1	1.25283333333333
FLII	-0.06
RPS16	0.7279
CHPF	0.6575
CSNK2A1	0.175
SUMO1P1	0.65175
FKBP6	-0.234
ZNF214	0.682666666666667
TWIST1	-1.304
DDX56	0.00583333333333334
TRAM1L1	1.8855
EPO	-2.72433333333333
MRPS18B	-0.09675
ZNF682	-0.993
RPL14	-1.38916666666667
MAFF	-0.32625
LOC51136	-0.4635
LY96	0.47725
DDX20	-0.03875
ABTB1	-0.135833333333333
ARL5A	0.2693
CCT6A	-1.22775
HEPACAM	-1.86166666666667
EHHADH	-0.2975
RBAK	0.398333333333333
CGB1	0.34775
ITGB5	-0.6655
YIPF3	0.19275
FKBP2	-0.9365
NR1D1	-0.6199
TMEM110	-0.65
NEK2	-0.657333333333333
PRAMEF8	-3.04875
C20orf52	-0.145833333333333
PCDHGA3	1.2
VWA3B	0.4115
NDUFA5	0.5465
THAP9	-0.1775
FLVCR2	0.485333333333333
AP1S1	-0.87575
SMAD6	-0.809
SAV1	1.514875
SAT1	1.189875
ZNF251	1.009125
ADAMTS7	0.2445
RPP38	1.128
C1orf211	0.0365
YPEL2	0.19455
RBMS1	0.92325
ZNF445	-0.522333333333333
NRXN2	-0.239333333333333
PGBD4	0.743875
UGT2B28	-2.11275
WBSCR16	-0.9562
NLRC3	0.32525
ASTL	0.35625
ST6GALNAC1	-3.80925
ZADH2	-0.269
MLLT4	1.7715
ARL6	0.484833333333333
MEF2C	0.414
CBFA2T3	-2.9405
AFF3	-0.0375
COG7	0.256333333333333
MYB	-1.45766666666667
PLXNA3	0.248
XRCC2	-1.559
MMS19	-0.267875
ST8SIA5	-0.32075
CHPT1	0.0891666666666667
KIAA1712	-0.332125
OR6X1	1.035
ACTR3	0.389125
UGCG	-0.989166666666667
OR4P4	0.5345
ZAP70	-2.50825
LPP	1.351375
ZNF485	-0.1995
PTPRCAP	-0.0025
IL12RB1	0.55775
ATRX	0.1315
CHST8	-1.007875
C14orf109	1.35775
ARV1	0.1835
NMB	1.89171428571429
COX5A	0.202166666666667
EIF6	-0.2325
MPPED2	0.6695
SEMG1	-1.3625
CHRDL1	0.1155
TRAF3IP2	1.8435
WNK2	-0.08575
LILRA4	0.9355
LAMA2	2.626
PXT1	0.426
RLBP1	0.993
CD300C	0.584
SLTM	-0.711875
FLJ10404	-0.4719375
APOBEC3D	0.48
RENBP	0.4605
ATXN7L1	-0.66825
NID1	-0.67275
TUBGCP3	0.0565
ITIH5	-0.0465
CCDC110	0.71875
C8A	-2.5065
MGC87042	-1.48625
HOXC13	0.6055
TFDP2	0.126
HCP5	3.005
POLI	-0.40675
UCN	-1.194
ZNF764	-0.00433333333333333
C8orf45	0.90125
FHL3	-0.428
SPATA5L1	-0.71075
MMRN2	1.6785
NDST1	0.637666666666667
COL20A1	0.0163333333333333
ZNF248	-0.834
PELP1	0.242666666666667
MBL2	-2.45816666666667
RNF41	0.218375
C5orf24	0.13625
THOC5	0.232
SERINC3	-0.293083333333333
RP11-151A6.2	-0.5225
CDCP2	-0.133
HIST1H2AA	0.0225
C11orf75	1.33366666666667
FKBP7	1.2395
DDOST	0.037
GPNMB	2.48666666666667
TTF2	-1.531
KCNT1	0.427
SLC39A14	-0.532625
NGRN	1.1479
GPR137B	0.75275
MECP2	-0.11875
PSMA1	-0.576
C16orf73	-4.607
TMEM60	-0.337166666666667
CSN3	-0.2135
NOS1	0.206
RAB7L1	0.301166666666667
YBX2	1.197
KIAA1166	0.542125
FUBP3	-0.409333333333333
ABCG1	0.0565
ACACA	0.0089166666666667
ARL11	1.538
ATOH1	-0.072
ODF1	0.0775
CREB3L3	-1.45116666666667
TMEM127	0.657428571428571
DSCAML1	-0.8215
PLN	1.97416666666667
LYPLA1	-0.30725
PRDM9	-1.873
SASP	3.1545
PLUNC	-0.0475
INTU	1.1105
HISPPD1	-0.98325
LNPEP	-0.165833333333333
YARS2	-0.109666666666667
APCDD1L	0.733
ZCCHC4	-1.4499
FBXO22	0.440333333333333
TTLL13	-0.1785
ZNF669	0.0653333333333333
PTGDR	2.0375
DDX27	0.5435
KIAA0409	-0.805833333333333
GJB6	0.61325
ASB8	0.7635
PLP2	0.610333333333333
MEPE	0.237
OR10J5	0.0375
KRT222P	0.023
COQ7	0.364
C1orf101	0.26025
RERG	1.9473
CHMP5	-0.179125
THAP11	0.492125
ZNF43	-0.972166666666667
ZRANB3	-0.8175
KRT13	1.881875
MRPL19	-0.138
RBBP9	0.6865
SPATA17	0.272125
BXDC5	-0.911833333333333
PAFAH1B1	1.08933333333333
MAGEE1	0.43775
OSTF1	0.32925
KIAA0323	-0.135666666666667
TXNDC13	1.2035
CNTN4	-0.219625
LCE1B	0.4375
UNQ501	-0.40475
ZNF154	0.10025
C3orf64	0.8925
SYT5	0.5289
PON1	0.207833333333333
FLJ10357	-0.69825
ATP4A	1.976
GNPDA1	-0.819
MGAT1	0.603333333333333
C14orf121	0.77575
SLC35B2	0.14225
MIER3	-0.806166666666667
CHEK1	0.21075
ZNF8	0.376166666666667
TXNDC1	0.644166666666667
CKB	-0.9257
RTN3	-0.240285714285714
FZD2	-1.098
PART1	1.09875
PSMB6	0.114
PCDHB8	-0.115
PHC3	-0.1992
PPP1R8	-0.285166666666667
NOVA2	1.19766666666667
TNFRSF11B	-4.18725
GOLPH3	1.2065
UBLCP1	-0.831
SUHW3	-0.094
TTLL1	0.28825
OPN4	0.2175
OR13G1	0.247
ZPBP2	0.1235
HSD17B11	-2.566875
C9orf50	0.5545
DHDDS	0.0713571428571429
CTSW	1.9479
NEFM	-1.91216666666667
MRPL28	-0.15525
SYN1	0.4345
PIGV	-1.091
ZIM2	0.1285
APBB1	-0.182833333333333
SND1	-0.2755
C1orf123	-0.586666666666667
CHD3	-1.024
BHLHB8	0.4395
RNASE2	0.959833333333333
BCAP31	-0.466
SLC25A44	0.581833333333333
CHD6	-0.295
PIB5PA	0.410230769230769
SELS	1.21425
LOC541471	-0.605625
FAT2	0.2615
ZNF81	0.2475
OR4C16	0.189
FLJ10081	-0.008
LRRC4	0.065
CS	0.5065
N4BP2	-0.396125
IGFBP7	0.2395
ZNF318	-0.0936666666666667
NDNL2	1.171125
ZNF609	-1.13575
SIRT4	-0.70925
EXOSC10	-0.519
ECE2	1.097
OVGP1	-0.25425
GTPBP3	-0.89925
PACS2	0.1499
C19orf36	-1.7485
ARL4C	1.160875
ATG4B	-0.3285
UBQLNL	0.03125
RHOXF2B	-3.584
PLEKHG2	0.6835
GALR1	-0.779
AQP4	0.246333333333333
HDAC7A	-0.437
DCUN1D3	0.73325
OR8A1	-0.3765
CCRN4L	0.555875
CBR4	-0.623333333333333
KIFC1	-0.448
SLC7A14	-1.187
LHX5	0.6125
TRPC7	-0.273
LPXN	-0.26025
SERPINA1	-2.27125
RPS13	-0.7906
BPIL3	-0.2245
PRKAA1	0.208
FADS2	0.7491
ENAH	-0.0682499999999999
PRO1768	0.27
APBA2BP	-1.2125
LIPH	1.28783333333333
C3orf33	-1.04675
RCC2	0.270285714285714
ALDH1A2	-3.2516
RNF103	0.8385
AHCY	-0.430875
ALG12	-0.1435
CCL17	0.1685
ZNF543	0.980166666666667
ESRRG	2.0048
CNGA1	2.0245
RDH5	-0.288
OTX1	1.4698
PTGFR	3.54133333333333
CDR2	0.2955
SELE	1.348
NLGN2	-1.02566666666667
EXOSC9	-0.645
ZNF566	0.1265
KLRC2	-2.098
GPR12	1.0635
KIAA0196	0.9255
PDRG1	-0.32725
SSR3	-0.557785714285714
MSI1	0.355
CST9	-0.6855
CC2D1A	-0.2015
PLAGL1	1.08688888888889
ZNF778	0.7655
RNF2	-0.587125
KLF6	0.518666666666667
THBD	0.5
tcag7.1314	0.427
NR5A1	0.110833333333333
ABCD2	0.2645
DNAJC7	-2.701
CLEC4C	0.1435
TM2D3	0.90325
CCDC4	-1.3945
PLAC2	-1.58225
DCD	2.383
FAAH	0.147625
POLA1	-0.446666666666667
TM7SF2	-1.87525
FLJ39822	-2.06083333333333
FLOT2	0.020375
MAP4K1	0.631666666666667
SRP68	0.728625
C21orf74	0.5215
ARPC5	0.044625
LOC126075	0.84175
HECW2	0.08825
ZDHHC4	-0.17675
ANKRD42	0.4116
PDE9A	0.0726666666666667
ABCA8	-0.935
NDUFS2	0.45225
UBR5	0.00325000000000001
BTBD16	-2.831
LOC554174	0.0005
ZNF20	0.361
KIAA1843	0.8275
WDR17	-0.56525
C15orf33	0.4165
RNF113A	0.392
CAMKK1	-0.1384
CLCN2	-0.44975
ANXA6	-2.711
LOC340069	0.184
EMID1	0.521875
DPM3	0.0831666666666667
ELA1	-0.0025
SLC25A13	-0.7958
KRT24	0.05875
SMPD1	-0.335333333333333
TH	0.113625
COL6A2	0.211285714285714
ANKS1B	1.156
GPR126	-0.3937
ZC3H12A	0.301333333333333
TMEM47	2.14983333333333
C2orf51	-0.0723333333333333
C1orf88	1.96216666666667
HSF2BP	-0.1735
AKAP10	-0.487
RPAP3	-0.163
KLHDC8B	-0.172625
STOM	-0.6271
MUPCDH	0.034
C10orf72	-0.32875
PLEKHA3	0.73025
TCP11L1	1.18725
CWF19L1	0.353
SPEF1	0.401461538461538
YSK4	0.06525
ELN	3.0372
SAMD8	-0.058
MPI	-0.525166666666667
MEPCE	-0.0963
ABCC3	-0.26875
NANOGP1	-1.684
KCNK17	0.72675
HLA-DMB	4.8135
RRAGA	1.3345
ANGEL1	-0.0325
RBM32B	0.208
CPN1	-2.776
MGC52282	-0.0702
HLA-A	2.8705
OR9G4	0.1685
EDNRB	-1.434625
SCD	-1.31035714285714
C14orf80	-0.0648333333333333
BAGE2	-1.7075
RABL4	1.93583333333333
RCVRN	-0.261
SHANK1	0.447
NLRP7	-2.0025
CD226	1.2915
STAT3	1.4910625
SYNJ2	0.538
TPCN2	-0.269
WDR36	-0.928333333333333
MBD4	1.11475
ROBO1	-0.1158
ST3GAL6	-1.63475
SLAMF8	3.53633333333333
ATN1	0.419833333333333
GPR141	-0.0225
KRT36	0.1465
TPH1	0.134
DDX52	0.02725
ZSCAN29	0.296833333333333
TRPT1	-1.354
DPEP3	0.357
DENND4A	-1.4415
TSPAN16	-0.157
PTCHD2	-0.1255
LOC145814	0.10975
CAP1	-0.0318333333333333
EIF5A2	0.7972
NT5DC3	-0.56975
SEPT9	0.831375
SEZ6L2	1.49575
EGFLAM	3.58575
VPS11	0.544
NDUFB5	-0.255
CIDEA	1.15133333333333
IER5L	-0.592
N6AMT1	-0.33575
FAM83C	-0.40275
OXR1	0.366333333333333
IRX1	1.4935
DGKB	-0.3435
GCN5L2	-1.79825
MIR16	0.577625
FBXW9	0.27425
WDR4	-0.980666666666667
PDC	-0.013
VPS33B	0.1815
HEXB	-0.37125
FLJ32214	0.34375
TCEB3	0.026
CRLF1	-2.66925
ABI3BP	-0.70575
C8orf22	-2.643
PYCR1	0.289375
KIAA1706	0.758
CDK5R2	0.38875
WAS	0.0915
C12orf60	-0.4025
CCBL2	-0.8495
MADD	-0.93925
C5orf34	-0.2395
WDR42A	0.7154
KLF12	-0.2135
HSPA1A	1.71425
ITM2C	0.485416666666667
DAPK2	2.19033333333333
LOC442590	-0.1645
SUMF2	-0.781875
CENPA	-0.0222307692307692
TMED5	-0.394875
CDH6	-1.4136
BRP44	1.168875
THG1L	-1.182
GABRA2	-2.00425
C14orf166	0.79625
MYL1	-1.43883333333333
TNFSF18	-0.0215
PAP2D	-1.0905
PPIB	-0.41075
KLHL4	-0.925875
SFN	0.777
CCDC127	0.60325
FRAP1	-0.2475
GOLGA5	1.52875
SDCCAG1	0.61175
MGC21675	-0.178333333333333
C10orf95	-0.9495
KIAA1345	-1.07466666666667
C1orf163	0.175
LACE1	0.4875
OR10K2	0.0065
CENPN	0.42896
TMED2	-0.4385
UGT1A6	-0.2295
ANG	-0.75775
U2AF1	-0.604666666666667
CASC2	0.409333333333333
NMT2	0.905
OSGEPL1	-0.6075
DFNB31	-0.6175
SLC6A20	-0.241625
DKC1	-0.1055
FXYD4	-0.65625
WDR64	0.2735
MGC5590	0.392
CREBZF	0.864833333333333
DAZ1	-0.199
PRPSAP1	1.0795
GCHFR	-0.5945
TTC7A	0.3445
LOC196993	0.18775
UBD	3.68266666666667
S100A1	0.9345
RPL6	-0.73
DNAJB6	-0.0128
NAGS	1.0459
C2orf58	0.716
KERA	0.102166666666667
MT1X	0.8957
UBE2B	0.0302
KEAP1	0.7525
MST1	-2.487875
OMA1	-0.8635
ABLIM2	0.66575
BCL2L13	-0.104666666666667
JAZF1	0.517166666666667
TMEM63B	-0.148
S100A8	2.5199
ARFIP2	-0.32825
UROS	-0.375
KHDRBS2	-1.2965
POLQ	-1.323375
SOAT1	-0.2645
SPAG4	-0.86425
MRPS30	-0.377666666666667
LOC494141	-0.046
OR2T11	0.3185
ORAOV1	-0.9527
ZNF184	1.24766666666667
TCEB3B	0.0533333333333333
ADAM21	1.721
GDPD1	-0.30575
SPINLW1	0.35525
PRR14	0.086
KCTD9	0.1315
NUDT3	0.48725
KIAA1822	1.2693
HIST1H4K	0.2735
DFNA5	-0.68075
GABPA	0.35775
C14orf44	0.0025
POLB	0.64425
PTAR1	-0.8185
SEC31A	0.4279
TRIM58	-3.28525
TAS2R14	-0.7275
VPS8	0.281875
H1F0	0.874666666666667
PRKCB1	-2.958
UGT2A1	0.3
TOR1B	-0.795
LSS	-1.67858333333333
C2orf19	0.229
HNRNPC	0.336642857142857
TMEM100	3.11916666666667
LOC116349	0.726
OR51M1	0.5215
CCDC142	-0.551
ISG15	0.9399375
ZCCHC14	1.261375
CREBL2	-0.043875
TGDS	-0.81175
DC2	-0.26575
CACNA2D3	-0.473142857142857
ZNF429	-1.4895
LYPD6	-0.7465
SUCLG1	0.444166666666667
OR51I1	-1.238
MAGEH1	1.84325
PRPF40A	0.046
SMR3A	1.0815
SPINK2	1.84075
THAP2	0.589625
NPY5R	2.273
IRF4	-1.21
SPESP1	-2.08233333333333
OR10S1	0.5635
DTD1	0.01725
TUBE1	0.08225
DDX19A	-0.319
PDPN	-0.407625
TMEM34	0.410583333333333
MGAM	0.02575
COL3A1	4.95472222222222
GFM2	-0.7881
OR5A2	-0.284
PSG9	-1.13225
ARHGEF11	0.163166666666667
IVNS1ABP	0.4950625
SIGIRR	-0.627
DUSP19	-0.00699999999999999
DNAJC14	-0.0728
ACSS1	-0.87575
IL1RAPL2	0.126
C4orf30	-1.47225
SEPT4	1.45175
LANCL3	0.2585
SPAG17	0.3815
PRDX3	-0.318625
HNF1A	-1.79425
P4HA2	0.477
RFWD3	0.164
MOV10	-0.1445
DNAJA5	-0.100857142857143
LOC729440	-0.20175
LOC200383	0.2485
SMC2	-1.6235
MIXL1	-1.152
TMEM9	-0.2915
FAM86A	0.0465
ZNF174	0.5478
MYH14	-0.84925
CCR8	0.19875
VPS37C	0.210333333333333
GPATCH1	0.156333333333333
B3GNT8	0.5535
TBX4	0.1085
CNR2	0.162833333333333
PCDH1	0.7455
C5orf29	1.099
OCIAD2	0.94725
PLCG2	2.7655
KIAA0247	1.424625
HRH3	-0.0326
CAPN13	0.633625
CCR1	0.2203
MGC15523	0.462111111111111
UVRAG	0.175
DNAJA2	0.511666666666667
ITGA2B	-0.123666666666667
CLDN5	1.682375
PTPRN2	-2.54235714285714
ZNF512	0.816166666666667
PSAP	0.378071428571429
CCDC140	0.1955
LRRC55	0.021
CYP26C1	0.3975
C8orf47	5.2915
LYN	0.2945
DUSP6	-0.824
TGFB3	1.49846666666667
ELK1	-0.3658
PCDH11Y	-0.634666666666667
HGD	-3.5315
C17orf58	-1.024
MYO3A	0.1085
SERPINE2	-1.59983333333333
AARSD1	-0.48975
C14orf73	-1.615
ADAM33	-0.29025
ZNF491	-0.3185
MAPK6	-1.23533333333333
TCN1	-0.406166666666667
SLC24A6	-0.1515
UBE2R2	-0.34475
H1FNT	0.328
TATDN2	0.711
LILRB1	1.482
P2RY5	0.9345
NUCB2	0.417
C2orf37	1.11675
SNX27	0.733
MTA3	-0.130625
FOXO4	-0.29625
ID4	3.32616666666667
SOX5	-1.78366666666667
PXMP3	0.894875
OR52M1	0.23
SFT2D3	0.181625
INA	-2.50466666666667
MCOLN1	0.0505
NFIX	2.3962
CLEC14A	4.08333333333333
HIBCH	0.697166666666667
PLA2G5	0.365
TIMM10	-0.786833333333333
MED17	0.8905
COL4A4	0.013
TPP1	-0.0683333333333333
GJA3	-1.57533333333333
TMPRSS5	0.44525
AADACL3	0.1535
DNMBP	-1.23575
ENPP5	2.6395
NQO1	1.0206
ZSCAN2	0.935375
SEC24C	-0.650166666666667
GTF2A1L	2.4095
