Hybridization REF	TCGA-A8-A08H-01A-21R-A00Z-07
THAP9	-1.13025
FLVCR2	2.23983333333333
AP1S1	-1.442125
SMAD6	-1.1195
SAV1	0.464625
SAT1	2.907625
ZNF251	-0.144375
ADAMTS7	0.4595
RPP38	0.01475
C1orf211	-0.548
YPEL2	1.2625
RBMS1	1.0685
ZNF445	-0.371166666666667
NRXN2	0.6815
PGBD4	-0.224125
UGT2B28	-1.7215
WBSCR16	-0.5322
NLRC3	1.177875
ASTL	0.33225
ST6GALNAC1	-1.73325
ZADH2	-0.346375
MLLT4	0.14525
ARL6	0.278
MEF2C	2.787
CBFA2T3	-0.864
AFF3	0.315285714285714
COG7	-0.154333333333333
MYB	-2.645
PLXNA3	-0.389
XRCC2	-1.301
MMS19	0.052
ST8SIA5	-1.111
CHPT1	-0.430666666666667
KIAA1712	-0.755375
OR6X1	0.286
ACTR3	-0.00187499999999999
UGCG	1.74833333333333
OR4P4	0.525
ZAP70	-2.2
LPP	1.1895
ZNF485	-0.66975
PTPRCAP	0.10525
IL12RB1	0.87325
ATRX	0.1522
CHST8	-1.59475
C14orf109	1.24725
ARV1	0.44225
NMB	1.01314285714286
COX5A	-0.593666666666667
EIF6	-0.78825
MPPED2	-1.0955
SEMG1	-0.9045
CHRDL1	2.9935
TRAF3IP2	0.19775
WNK2	-0.302
LILRA4	4.03183333333333
LAMA2	4.84975
PXT1	-0.2075
RLBP1	-2.44275
CD300C	2.707
SLTM	-0.4975
FLJ10404	-0.5054375
APOBEC3D	-0.5925
RENBP	1.2585
ATXN7L1	0.0875
NID1	0.09675
TUBGCP3	-0.80875
ITIH5	2.73372222222222
CCDC110	2.10875
C8A	-2.401
MGC87042	0.93175
HOXC13	0.03
TFDP2	-1.44825
HCP5	2.0245
POLI	0.6215
UCN	-1.17533333333333
ZNF764	0.0671666666666667
C8orf45	0.546
FHL3	-0.1515
SPATA5L1	-0.212
MMRN2	4.02116666666667
NDST1	0.668166666666667
COL20A1	-0.437
ZNF248	-0.896833333333333
PELP1	-0.903333333333333
MBL2	-2.5102
RNF41	-0.58925
C5orf24	0.379375
THOC5	-0.36375
SERINC3	0.2505
RP11-151A6.2	2.169
CDCP2	-0.036
HIST1H2AA	0.59325
C11orf75	1.49683333333333
FKBP7	1.4495
DDOST	0.15325
GPNMB	3.329
TTF2	-1.887
KCNT1	0.2035
SLC39A14	-1.176875
NGRN	0.0672
GPR137B	2.99125
MECP2	-0.21
PSMA1	0.1635
C16orf73	-4.113
TMEM60	0.2905
CSN3	-0.571
NOS1	0.845833333333333
RAB7L1	0.118666666666667
YBX2	-1.7765
KIAA1166	0.2595
FUBP3	-1.13766666666667
ABCG1	1.6565
ACACA	-0.59025
ARL11	2.0112
ATOH1	-0.656
ODF1	0.0181666666666667
CREB3L3	-1.097
TMEM127	1.59842857142857
DSCAML1	-0.55575
PLN	3.2335
LYPLA1	-0.362333333333333
PRDM9	-1.4345
SASP	0.674
PLUNC	0.022
INTU	0.02525
HISPPD1	0.23925
LNPEP	0.124
YARS2	-0.480833333333333
APCDD1L	0.388
ZCCHC4	-0.5613
FBXO22	-0.657666666666667
TTLL13	-0.4175
ZNF669	-0.690333333333333
PTGDR	3.4475
DDX27	-0.42525
KIAA0409	0.0495
GJB6	0.52825
ASB8	0.61625
PLP2	0.254333333333333
MEPE	0.63375
OR10J5	0.203
KRT222P	2.31375
COQ7	0.283333333333333
C1orf101	0.76875
RERG	1.1208
CHMP5	0.418375
THAP11	0.077875
ZNF43	-1.63733333333333
ZRANB3	-0.9345
KRT13	2.67225
MRPL19	-0.24725
RBBP9	-0.11825
SPATA17	0.02625
BXDC5	0.0846666666666666
PAFAH1B1	-0.279916666666667
MAGEE1	0.39075
OSTF1	1.91725
KIAA0323	-0.412166666666667
TXNDC13	0.357333333333333
CNTN4	1.218875
LCE1B	-1.321
UNQ501	-0.017
ZNF154	-0.83775
C3orf64	1.09675
SYT5	-0.4864
PON1	-0.506333333333333
FLJ10357	0.32025
ATP4A	-1.63
GNPDA1	-0.502
MGAT1	2.13866666666667
C14orf121	-0.1735
SLC35B2	-0.2705
MIER3	0.732833333333333
CHEK1	-1.53425
ZNF8	-0.6
TXNDC1	-0.362166666666667
CKB	-1.8134
RTN3	-0.0963571428571428
FZD2	0.218833333333333
PART1	-0.492375
PSMB6	-0.1235
PCDHB8	-0.289
PHC3	-0.479444444444445
PPP1R8	-0.719333333333333
NOVA2	1.96166666666667
TNFRSF11B	-3.355
GOLPH3	-0.157166666666667
UBLCP1	0.0405
SUHW3	-0.44025
TTLL1	0.86275
OPN4	0.4545
OR13G1	0.2565
ZPBP2	0.426
HSD17B11	1.092875
C9orf50	0.1705
DHDDS	0.471642857142857
CTSW	1.6062
NEFM	-0.470166666666667
MRPL28	-0.7055
SYN1	0.798333333333333
PIGV	-0.268
ZIM2	-0.48625
APBB1	0.289166666666667
SND1	-0.47075
C1orf123	0.596833333333333
CHD3	-0.81675
BHLHB8	0.3735
RNASE2	4.0555
BCAP31	0.25125
SLC25A44	-0.166666666666667
CHD6	-0.4413
PIB5PA	0.0688461538461538
SELS	0.5005
LOC541471	0.65725
FAT2	1.055
ZNF81	-0.3185
OR4C16	0.19
FLJ10081	-0.4299
LRRC4	2.02075
CS	-1.09383333333333
N4BP2	0.01425
IGFBP7	2.71425
ZNF318	-0.260083333333333
NDNL2	0.507875
ZNF609	-0.242
SIRT4	0.375
EXOSC10	-0.46775
ECE2	0.111083333333333
OVGP1	-0.20075
GTPBP3	-1.11525
PACS2	0.3181
C19orf36	-1.28716666666667
ARL4C	0.403625
ATG4B	-0.5205
UBQLNL	0.09275
RHOXF2B	-3.277
PLEKHG2	-0.152
GALR1	-0.765
AQP4	0.445
HDAC7A	0.746666666666667
DCUN1D3	1.1545
OR8A1	0.185
CCRN4L	0.52525
CBR4	-0.0291666666666667
KIFC1	-2.511
SLC7A14	-1.3235
LHX5	0.588
TRPC7	-0.098
LPXN	1.30525
SERPINA1	-0.913875
RPS13	-0.1957
BPIL3	-1.2845
PRKAA1	-0.187
FADS2	-1.1943
ENAH	-0.3513125
PRO1768	-0.1145
APBA2BP	-0.77525
LIPH	0.499666666666667
C3orf33	-0.64075
RCC2	-0.0978571428571429
ALDH1A2	-2.3958
RNF103	1.448
AHCY	-0.887625
ALG12	-0.541
CCL17	1.4075
ZNF543	0.651166666666667
ESRRG	0.0262
CNGA1	0.23725
RDH5	0.8625
OTX1	-0.8711
PTGFR	0.655833333333333
CDR2	-0.42825
SELE	4.75675
NLGN2	-1.06283333333333
EXOSC9	-0.54825
ZNF566	-0.498833333333333
KLRC2	-3.35
GPR12	1.255
KIAA0196	0.50125
PDRG1	-0.95675
SSR3	0.142285714285714
MSI1	0.6915
CST9	4.1795
CC2D1A	-0.6665
PLAGL1	0.512277777777778
ZNF778	0.021
RNF2	0.07325
KLF6	1.215
THBD	2.70566666666667
tcag7.1314	1.35575
NR5A1	-0.414333333333333
ABCD2	0.61
DNAJC7	-1.5315
CLEC4C	1.945
TM2D3	0.940375
CCDC4	-1.5215
PLAC2	-1.99775
DCD	1.044
FAAH	-0.429625
POLA1	-0.678833333333333
TM7SF2	-1.31025
FLJ39822	0.138333333333333
FLOT2	-0.707
MAP4K1	-0.198166666666667
SRP68	-0.335625
C21orf74	-0.1455
ARPC5	1.274875
LOC126075	0.8035
HECW2	0.09025
ZDHHC4	-0.33125
ANKRD42	1.3428
PDE9A	-0.176833333333333
ABCA8	2.26075
NDUFS2	-0.19825
UBR5	-0.883625
BTBD16	-1.99475
LOC554174	0.1535
ZNF20	-0.4795
KIAA1843	0.5565
WDR17	-0.323166666666667
C15orf33	-0.1945
RNF113A	-0.0425
CAMKK1	-0.4462
CLCN2	-1.2865
ANXA6	-1.7665
LOC340069	-0.0695
EMID1	-0.048375
DPM3	-0.665583333333333
ELA1	0.383
SLC25A13	-0.5951
KRT24	0.34875
SMPD1	0.345833333333333
TH	-0.1435
COL6A2	1.85328571428571
ANKS1B	0.52925
GPR126	-2.3471
ZC3H12A	-0.350833333333333
TMEM47	1.27283333333333
C2orf51	0.339
C1orf88	1.8635
HSF2BP	-1.01375
AKAP10	-0.34375
RPAP3	-0.3235
KLHDC8B	1.712
STOM	0.7936
MUPCDH	0.059
C10orf72	-0.112
PLEKHA3	0.867583333333333
TCP11L1	1.383
CWF19L1	-0.170625
SPEF1	0.299
YSK4	0.2615
ELN	1.6583
SAMD8	1.13766666666667
MPI	-0.787666666666667
MEPCE	-0.5452
ABCC3	0.17875
NANOGP1	-3.8685
KCNK17	1.984
HLA-DMB	5.657
RRAGA	1.16525
ANGEL1	-0.934
RBM32B	0.7695
CPN1	-2.1555
MGC52282	1.1309
HLA-A	1.81733333333333
OR9G4	0.307
EDNRB	1.70325
SCD	-1.28907142857143
C14orf80	-0.883166666666667
BAGE2	-1.7245
RABL4	0.873333333333333
RCVRN	-0.578
SHANK1	0.1465
NLRP7	-1.89475
CD226	1.929
STAT3	0.000124999999999986
SYNJ2	-1.02122222222222
TPCN2	0.696333333333333
WDR36	-0.5825
MBD4	0.26975
ROBO1	-0.948
ST3GAL6	-0.4995
SLAMF8	3.77466666666667
ATN1	-0.0475
GPR141	1.063
KRT36	0.2685
TPH1	-0.151
DDX52	0.477
ZSCAN29	0.105333333333333
TRPT1	-0.747833333333333
DPEP3	0.63125
DENND4A	-0.68275
TSPAN16	-0.2445
PTCHD2	-1.4485
LOC145814	-0.63975
CAP1	0.600666666666667
EIF5A2	0.8603
NT5DC3	-1.342875
SEPT9	-0.58625
SEZ6L2	-0.903875
EGFLAM	4.49
VPS11	0.429375
NDUFB5	0.293
CIDEA	4.76583333333333
IER5L	0.5945
N6AMT1	0.48475
FAM83C	-0.327
OXR1	0.307916666666667
IRX1	0.093
DGKB	-0.621666666666667
GCN5L2	-2.34025
MIR16	0.181625
FBXW9	-0.147
WDR4	-1.3095
PDC	0.3755
VPS33B	-0.164
HEXB	1.1435
FLJ32214	1.003
TCEB3	-0.1495
CRLF1	-3.1
ABI3BP	2.5035
C8orf22	-2.9145
PYCR1	-1.57375
KIAA1706	2.01825
CDK5R2	0.965125
WAS	1.0025
C12orf60	1.0175
CCBL2	-0.127375
MADD	0.08425
C5orf34	-1.5585
WDR42A	0.2571
KLF12	-0.34675
HSPA1A	0.69425
ITM2C	-1.35783333333333
DAPK2	1.63483333333333
LOC442590	0.159
SUMF2	-0.121125
CENPA	-1.50961538461538
TMED5	0.352375
CDH6	0.1643
BRP44	0.208375
THG1L	0.26925
GABRA2	-0.33475
C14orf166	0.19075
MYL1	-1.562
TNFSF18	0.058
PAP2D	-0.944333333333333
PPIB	0.18275
KLHL4	-0.426375
SFN	-1.05416666666667
CCDC127	0.29525
FRAP1	-0.8365
GOLGA5	0.8875
SDCCAG1	0.24675
MGC21675	0.0453333333333333
C10orf95	-1.14425
KIAA1345	-0.194166666666667
C1orf163	-0.302
LACE1	0.564166666666667
OR10K2	-0.18
CENPN	-0.87792
TMED2	0.11075
UGT1A6	-0.0675
ANG	-0.17525
U2AF1	-1.185
CASC2	-0.327666666666667
NMT2	0.648166666666667
OSGEPL1	-0.00937500000000002
DFNB31	-1.5535
SLC6A20	-0.2285
DKC1	-1.101
FXYD4	-1.0475
WDR64	-0.1645
MGC5590	0.099
CREBZF	-1.042
DAZ1	0.05025
PRPSAP1	-0.646
GCHFR	1.195
TTC7A	0.066375
LOC196993	0.23725
UBD	2.74566666666667
S100A1	-0.777
RPL6	0.5355
DNAJB6	0.5031
NAGS	0.7484
C2orf58	-0.161
KERA	2.16716666666667
MT1X	0.1589
UBE2B	1.3331
KEAP1	0.31925
MST1	-3.254625
OMA1	0.561
ABLIM2	2.02975
BCL2L13	-0.487916666666667
JAZF1	0.522833333333333
TMEM63B	-0.34
S100A8	4.2511
ARFIP2	-0.7225
UROS	0.349
KHDRBS2	-1.2955
POLQ	-2.0295
SOAT1	0.70825
SPAG4	-2.0505
MRPS30	-0.1215
LOC494141	0.184
OR2T11	0.661
ORAOV1	-0.6028
ZNF184	-0.453333333333333
TCEB3B	0.511
ADAM21	-0.534
GDPD1	-0.0025
SPINLW1	0.07125
PRR14	-0.677166666666667
KCTD9	0.5397
NUDT3	0.2
KIAA1822	1.2306
HIST1H4K	0.758
DFNA5	0.01725
GABPA	-0.000750000000000001
C14orf44	-0.00624999999999999
POLB	-0.199625
PTAR1	-0.518
SEC31A	0.2084
TRIM58	-1.53225
TAS2R14	-0.4375
VPS8	-0.24975
H1F0	-0.666
PRKCB1	-0.491666666666667
UGT2A1	0.76
TOR1B	-0.44725
LSS	-1.62458333333333
C2orf19	0.0205
HNRNPC	0.00942857142857143
TMEM100	1.951
LOC116349	0.36875
OR51M1	0.368
CCDC142	-1.33725
ISG15	1.4826875
ZCCHC14	0.2595
CREBL2	1.50725
TGDS	-0.6925
DC2	1.09225
CACNA2D3	1.08428571428571
ZNF429	-2.139625
LYPD6	-1.12333333333333
SUCLG1	-0.023
OR51I1	-0.6735
MAGEH1	2.798
PRPF40A	-0.4595
SMR3A	0.816
SPINK2	-0.25175
THAP2	0.345625
NPY5R	-0.24225
IRF4	-1.995
SPESP1	1.2785
OR10S1	0.473
DTD1	0.153
TUBE1	-1.22025
DDX19A	-0.224
PDPN	0.573375
TMEM34	0.291583333333333
MGAM	0.61575
COL3A1	6.38055555555555
GFM2	-0.6305
OR5A2	0.5135
PSG9	-0.6725
ARHGEF11	-0.224833333333333
IVNS1ABP	-0.3008125
SIGIRR	0.3015
DUSP19	-0.04375
DNAJC14	-0.5699
ACSS1	-0.279625
IL1RAPL2	0.5245
C4orf30	-0.90725
SEPT4	2.90175
LANCL3	-0.84575
SPAG17	0.882166666666667
PRDX3	0.240875
HNF1A	-1.222125
P4HA2	0.12025
RFWD3	-1.5375
MOV10	-0.32325
DNAJA5	0.0147857142857143
LOC729440	-0.3305
LOC200383	0.244875
SMC2	-1.3855
MIXL1	-1.9575
TMEM9	-0.375
FAM86A	0.6605
ZNF174	-0.1043
MYH14	-0.67425
CCR8	0.21275
VPS37C	0.3695
GPATCH1	-0.183833333333333
B3GNT8	3.2955
TBX4	0.06725
CNR2	0.946
PCDH1	0.64125
C5orf29	5.841
OCIAD2	0.904
PLCG2	2.08775
KIAA0247	1.613125
HRH3	-0.1241
CAPN13	2.221
CCR1	2.4839
MGC15523	-0.152777777777778
UVRAG	-0.179833333333333
DNAJA2	0.108666666666667
ITGA2B	-1.02833333333333
CLDN5	4.689375
PTPRN2	0.0697142857142857
ZNF512	-0.515333333333333
PSAP	2.07871428571429
CCDC140	-0.8415
LRRC55	0.20275
CYP26C1	-1.152
C8orf47	0.67975
LYN	1.2225
DUSP6	0.731833333333333
TGFB3	3.80246666666667
ELK1	-0.9033
PCDH11Y	0.0546666666666667
HGD	-2.80875
C17orf58	-0.364
MYO3A	-0.5195
SERPINE2	-3.20533333333333
AARSD1	-0.518875
C14orf73	-1.56875
ADAM33	0.823
ZNF491	-1.618
MAPK6	-1.23016666666667
TCN1	4.98066666666667
SLC24A6	1.367
UBE2R2	0.0995
H1FNT	0.40775
TATDN2	0.0793333333333333
LILRB1	3.4955
P2RY5	2.7975
NUCB2	0.6005
C2orf37	0.2235
SNX27	0.226166666666667
MTA3	-0.398125
FOXO4	0.554571428571428
ID4	0.918
SOX5	-1.97116666666667
PXMP3	1.041125
OR52M1	0.5815
SFT2D3	-0.23575
INA	-3.003
MCOLN1	1.308
NFIX	0.8115
CLEC14A	6.3845
HIBCH	0.362166666666667
PLA2G5	2.08975
TIMM10	-0.103333333333333
MED17	-0.0432
COL4A4	0.804
TPP1	0.705166666666667
GJA3	-0.953666666666667
TMPRSS5	-0.86925
AADACL3	0.3045
DNMBP	-1.1985
ENPP5	3.12616666666667
NQO1	-1.526
ZSCAN2	-0.120875
SEC24C	-0.8405
GTF2A1L	-0.878
AXIN2	-0.4114
FAM33A	-0.497666666666667
C16orf13	-0.62
SPNS2	2.01825
TAF1	-0.048
AP1G2	-1.25166666666667
RBM42	-0.608666666666667
HCN2	0.455666666666667
EFHB	1.3685
RUSC1	-0.8005
GRIK5	0.167
USP21	-1.75416666666667
ATAD3C	0.8895
ORMDL2	0.955125
PRSS7	-3.615
PSAT1	-3.92175
FLJ13195	-0.9705
TBC1D1	1.39733333333333
IFNG	1.7405
OTOS	0.577833333333333
ZNF773	-0.258166666666667
EMD	-1.746
RETN	5.11325
CCL8	3.975
APH1A	0.363125
COX18	-0.236625
GTF2IRD2	0.161
CCDC82	0.4245
PAFAH2	-0.0157
NPEPL1	-0.701444444444444
RP11-114G1.1	-0.5595
TP53INP1	0.97325
ZNF300	-0.542
FOXL2	-2.77266666666667
LARP2	-0.207083333333333
LATS1	-0.22275
HTR6	0.582
SPOCK2	1.07083333333333
RNF144B	1.92283333333333
HTATIP2	-0.125875
MGC10334	-0.28425
CENTA2	4.8675
FGF2	0.438
FXYD7	0.303
PHYHIPL	-2.026375
GPR34	6.9685
DDX6	0.112833333333333
OR10W1	0.1955
LHFPL1	-1.4125
ZNF313	-0.712071428571429
VPS28	0.31525
AP3M1	-0.3899
AKR1CL2	0.7595
TRAF4	-2.327875
OR2B11	0.745
C19orf12	0.301166666666667
AKAP9	-0.202
C1orf62	-0.95425
SLC20A1	-0.8794
FAM112A	0.66375
LDB2	2.55075
MRPS23	-0.46
KLK5	3.169625
SPTB	-0.2836
EFEMP2	1.7415
EFNB2	0.7415
PCM1	0.150571428571429
NMNAT3	1.413125
TSG101	0.233666666666667
C8orf40	0.553166666666667
NOB1	-0.85125
ABHD3	-0.444
GTF3C4	-1.066625
PIGN	0.345666666666667
GALNTL1	-0.00275
AEBP1	1.21275
OR9Q1	0.7305
ANKRD2	1.31775
CCL28	-0.39975
TRIM38	1.1025
TMCC1	-0.135833333333333
SMG5	-0.8845
LRRC7	-0.373
NCAPD2	-1.45066666666667
C6orf153	-0.01675
C1orf74	-0.0715
OTUD6A	0.1805
DCP2	0.319
TMEM24	-0.03725
RPL18	-0.195166666666667
TMEM177	-0.91525
LRRC37A3	-0.25025
C1D	0.573666666666667
LDHC	-1.322
UBE4B	0.384666666666667
NIT1	0.275
BTN3A3	0.85
RASD1	2.239
COMMD3	0.51525
SHFM1	0.55675
BIRC8	0.45375
DUT	-0.66425
C12orf51	1.07
LRRC59	-0.0121666666666667
LY6H	1.64375
WDR22	0.246416666666667
EDEM1	0.488785714285714
ADH1A	4.2405
PANX2	-0.2275
CYP11B1	0.5965
CDC73	-0.5955
GPR172A	0.01375
GSTM3	0.290307692307692
KCNA5	0.516125
SERAC1	-0.192833333333333
NFATC2	0.4475
ANAPC5	-0.4409
C15orf24	0.864
NFATC2IP	-1.22916666666667
TNRC6C	-0.256333333333333
MGC102966	0.01925
FGD5	1.618
MED9	-0.4535
RAB13	1.23683333333333
C15orf49	0.168
CRYGS	-0.4088
C12orf53	-1.183
LOC283693	-0.4115
COX6B2	0.335625
PHF14	-0.31075
FAM3A	-0.989
RPL13	-0.844
PRDX2	-1.4063
FLJ34047	-0.99375
PRMT3	-0.81025
KCTD19	-1.601
TRIM10	-0.211166666666667
MGC26597	-0.457666666666667
GCNT4	0.291
GPRASP1	1.418
CDKN1C	0.515666666666667
RHBDL2	0.8509
HSPH1	0.22925
AQP1	3.929625
COL17A1	1.9983
GFAP	0.8775
CDC16	-0.105
KIAA1614	0.9475
C6orf118	-0.224333333333333
ZSWIM5	-2.18375
FAM83F	1.9565
LYNX1	0.5323125
SYNPR	-0.44725
XG	3.40816666666667
PRSS16	-0.4225
KIF13B	0.514142857142857
PCDH9	-0.16425
HIST1H2AH	0.139166666666667
RBM18	0.38425
ZNF626	0.317875
HEXIM2	0.229166666666667
ITFG1	0.2785
TUBG2	-1.048
SFRS7	-0.0486666666666667
C9orf14	-0.045
EXTL1	-0.8815
GBP3	1.53716666666667
WDR5	-1.15375
RARG	-0.935333333333333
MYO7A	2.124125
CECR6	0.86525
C13orf3	-0.79225
SFRS18	-0.76575
ACVR1B	0.684166666666667
PSMD1	-0.4115
C7orf31	0.276
ILVBL	-1.02925
IFNGR1	2.2775
RNF186	2.57875
NOL9	-0.2125
MAGEL2	2.06975
SLC29A2	-0.53025
NHSL1	-1.0045
RBMX	-1.4365
PSORS1C2	0.280125
RAD51L3	0.376916666666667
LCN6	3.339
ORAI2	0.125375
BRUNOL6	0.5432
OR4K5	0.4315
CDC123	-0.117625
MSLN	-1.959
WWTR1	-0.177666666666667
ZNF700	-1.47816666666667
COBL	-1.345
PPP1R16B	1.287625
GAS7	0.6503
MDN1	-1.894375
HAAO	0.718
C9orf68	0.52925
TNFAIP2	1.356625
FOXN1	0.1735
hCG_2033311	1.0665
ATP6V0D2	0.8835
RPL41	0.96075
SLC38A1	-0.16125
ARHGAP6	-0.459416666666667
ADAD2	1.8905
PHF20L1	-0.2968125
MCM3AP	0.0763333333333333
ST3GAL3	-0.712166666666667
SNX1	0.1895
ELF5	1.7375
PARP3	-0.22025
RBM8A	-0.5450625
LINGO4	0.578
ITGA9	1.61116666666667
ZFR	-0.543
ACSL6	0.433
FLJ20699	0.2769
DAOA	-0.587
FABP4	7.5035
KCNB1	1.6125
CANX	0.6047
SLC25A28	0.045
ADIPOR2	0.2785
ECHDC2	1.0515
SMA4	0.40025
FRZB	3.085
PABPC1	-0.302
DMRTB1	-0.198875
APOBEC3G	0.99725
CATSPER2	-0.699333333333333
CUEDC1	0.9445
STARD9	0.005375
CLDN8	4.355375
LOC23117	-1.32281818181818
E2F6	-0.653777777777778
TMEM126B	0.231666666666667
DPY19L4	1.06875
GIMAP5	3.868
NDUFA9	-0.0288333333333333
FAM77C	-0.1065
CTPS2	-0.80025
LOC51035	0.230875
WDSOF1	-0.07725
EGLN3	-1.9285
PITX3	1.469
OR52E8	1.111
GRM4	-0.7275
KLK1	-2.35316666666667
GPM6B	-0.495625
RRAGD	1.3615
PAGE5	-2.94575
UCHL5	-0.733333333333333
ULK3	-0.975333333333333
AIM2	2.25816666666667
PNO1	-0.680833333333333
OR2F2	0.2355
GNAT2	-0.916
SIX1	-1.006
ST13	-0.910166666666667
ZBTB44	0.172125
TIMP2	1.4285
ZMAT4	-2.7675
GTF2IRD1	-1.21666666666667
ZNF19	-0.699333333333333
ZNF714	-2.1265
RSC1A1	-0.66675
C9orf80	0.0515
PSMA8	0.402
TMEM141	-0.558
COX4I1	0.1295
CTAGE1	-1.03516666666667
DTWD1	1.076
HSD11B1	4.07875
KRT6B	5.2835
ARID4B	0.00550000000000002
LHFPL3	0.022
WWP2	0.0378333333333333
ZNF326	0.293
RGPD1	-0.487
CTSH	1.60666666666667
FASTKD1	-1.353875
PAF1	0.426
TTC9C	0.33025
IFT57	0.6734
PRSS36	0.538
IL20RB	-1.491
ZNF592	-0.0285
DCTD	-0.0249
CFP	3.4995
MFNG	1.936375
JMJD2B	-0.3335
ALDH3B1	0.08875
THSD4	0.139833333333333
KCNJ5	4.31183333333333
LMNA	0.302333333333333
TBCD	0.323375
ZNF250	-0.173333333333333
CASQ2	1.31233333333333
PEG10	-3.4425
PRAME	-4.78786666666667
NP	0.320125
TRIM59	-0.126
ZNF12	-0.369375
XTP3TPA	-0.164
SIGLEC7	2.4679
PANK4	-0.75
FAM70A	-0.910333333333333
SNED1	0.30725
HIP1	0.333
RAET1E	-1.03833333333333
AMAC1L2	-0.223
AHNAK2	-0.546666666666667
TOE1	-0.571333333333333
RECQL4	-1.698
SPRYD3	0.38125
DPAGT1	-0.60575
MAGED2	0.7024
ANKRD55	-0.123
TRPS1	3.55783333333333
DOK7	-1.3195
TFPI2	-3.12925
GTF2H3	-0.317333333333333
CYP4F11	-1.158
LHX2	-3.82116666666667
ATG16L1	-0.487166666666667
ASB12	0.406
C1orf116	1.781375
NF2	0.1967
POM121	-0.9967
PHYHD1	1.3739
TXNDC17	0.018
DKFZp779O175	0.1595
NUP62	0.212428571428571
MYO18B	-1.453
PRAMEF1	0.2485
TCBA1	0.35225
TMEM168	0.6615
FJX1	-0.311166666666667
CLCF1	0.05075
SEPN1	-0.418
IGSF2	0.4035
NUDCD1	-0.110666666666667
TFF3	0.91
NDFIP1	0.513214285714286
CHCHD4	-0.24125
TNR	1.1395
CUTA	-0.452333333333333
USP44	-4.4875
DPP10	-0.499333333333333
IWS1	-0.539833333333333
PCGF1	-0.64925
SULT1C4	-0.476
NTF5	1.793
PTPN13	0.61875
SSTR5	0.42
SFRP1	0.14675
IDH3B	-0.9975
SUOX	0.588333333333333
TMCO5	-0.26575
GOLT1B	0.08175
MIB1	-0.676571428571428
PCDHGB1	-0.4675
SUSD1	1.36125
ICAM5	-2.766
PAPOLB	0.28775
URM1	-0.721
TMEM106B	-0.102666666666667
LRIG2	-0.68
SLC27A5	-0.717
CLIC6	3.1609
ZNF420	-0.450333333333333
SCN9A	-0.7312
KIAA1909	-0.5735
ELMOD1	-2.47725
PRKAG1	-0.627
FAM64A	-0.828777777777778
EEF1G	0.1105
SMAD5	0.18525
INCENP	-1.5465
WASF2	-1.653
GARS	-0.7437
CDK10	-0.8031
HLX	1.751
MDM4	-0.0175
ZNRF1	-0.9905
HHATL	-1.40966666666667
FAM21C	1.1086
HIST2H3C	0.2455
PFDN2	0.227875
ZNF200	-0.1985
NDN	1.18075
HBA2	-1.46666666666667
FBLN5	2.013875
PUM1	-0.256857142857143
TNNT1	-2.0895
C19orf59	5.3385
HNRPH2	0.6405
RAB7A	0.1295
PMS2	-0.836625
BIRC3	0.504
NRSN2	-0.3745
OR52K2	0.835333333333333
SPOCK1	1.54871428571429
H2AFY	0.452
RXRB	-0.92625
ZNF638	-0.6815
ANKRD45	0.557666666666667
ACTN4	-1.34466666666667
FXC1	0.947
EIF2B5	-0.359
VPS33A	0.12925
PINK1	0.8645
FAM106A	-0.383
SKIP	0.9235625
GAPDHS	0.0405
MUM1L1	2.1855
PSTPIP1	2.69925
CNTNAP1	-1.1966
CYP26A1	-3.5
APOL2	0.9417
TACC2	0.10775
COX7A2L	0.589857142857143
HSD17B1	1.1793125
ARRB2	0.93875
SLC7A6	-0.2681
HSD17B10	-0.9575
RBJ	-0.44725
NUP155	-1.50975
MRPL10	-0.5325
CYCS	-1.55366666666667
CCDC46	0.9615
TECTA	-0.2
GNAL	-0.47375
LPO	-0.0295
PEBP4	0.171
DDX11	-2.1155
C18orf12	0.9455
TAF9B	-0.534583333333333
IMP4	0.37275
RPA4	0.816833333333333
NDUFS1	-0.1945
UPK1A	-0.782833333333333
ARRDC2	0.847166666666667
C18orf20	1.055
AES	-0.737571428571428
CD2BP2	0.184666666666667
C16orf54	0.734
UGT2B17	-2.22075
FGFR1	-0.784318181818182
CEACAM6	3.4613
CHRM5	0.3955
CERK	-0.61375
AP3S2	0.497214285714286
ANKS4B	-1.599
CLCNKA	0.00799999999999999
ZNF208	-1.91533333333333
HLA-DRB5	4.9325
CARKL	0.0345
GOT1	-0.680333333333333
CASP6	0.598125
HOXA1	-0.957
RCL1	-0.10075
ZNF181	0.189
RAB40B	0.664
MRPL38	-0.688625
LRRN2	-0.576
C3orf25	0.2865
OR5D14	-0.185
OR10AG1	-0.287
BET1L	0.6066
FRY	3.501
AK3L1	0.20475
CSF3R	2.88683333333333
POLR3K	-0.550666666666667
ATG2B	0.196333333333333
EPS8	0.5765
DARS	-0.461
C10orf56	1.2415
DAD1	0.4555
RIOK1	-0.675666666666667
HERC2	-0.223
HSD11B2	-0.404666666666667
FAM96B	-0.38975
MGC13057	-0.4525
BSN	0.0985
CAND1	-0.824333333333333
HCST	3.5285
ACTR10	0.420166666666667
OR8D4	-0.1155
NASP	-1.1073
COL9A2	-1.019
LYZL1	-0.3375
GPC5	-1.67675
TBL3	-1.52733333333333
CENTD2	1.1059
OR5AP2	0.27175
TLR1	4.26925
LMO6	-1.214
