Hybridization REF	TCGA-E2-A14R-01A-11R-A115-07
ZDHHC4	-0.5865
ANKRD42	0.9422
PDE9A	2.752
ABCA8	-0.804
NDUFS2	-1.04625
UBR5	0.75875
BTBD16	-2.628
LOC554174	-0.9015
ZNF20	1.163
KIAA1843	0.568
WDR17	-2.00785714285714
C15orf33	-0.461
RNF113A	-0.27375
CAMKK1	-0.4085
CLCN2	-0.651
ANXA6	-1.7085
LOC340069	-0.201
EMID1	-0.267125
DPM3	0.03175
ELA1	-0.2545
SLC25A13	0.8219
KRT24	0.14025
SMPD1	-1.31033333333333
TH	2.08525
COL6A2	-0.475428571428571
ANKS1B	2.0695
GPR126	0.4544
ZC3H12A	-0.1805
TMEM47	-1.02983333333333
C2orf51	0.342833333333333
C1orf88	1.60666666666667
HSF2BP	1.148
AKAP10	-0.04225
RPAP3	-0.8385
KLHDC8B	-0.61575
STOM	0.7866
MUPCDH	0.17475
C10orf72	-0.37725
PLEKHA3	-0.02925
TCP11L1	0.04
CWF19L1	-0.1625
SPEF1	0.0410769230769231
YSK4	0.3345
ELN	-0.127
SAMD8	0.557166666666667
MPI	-0.768166666666667
MEPCE	-0.00410000000000001
ABCC3	-1.7765
NANOGP1	-0.0635
KCNK17	0.837875
HLA-DMB	4.20083333333333
RRAGA	0.845
ANGEL1	-0.37525
RBM32B	0.0785
CPN1	-2.15925
MGC52282	-0.0735
HLA-A	1.90741666666667
OR9G4	0.713
EDNRB	-1.29425
SCD	-1.19421428571429
C14orf80	0.119
BAGE2	0.3675
RABL4	0.8175
RCVRN	-0.415
SHANK1	0.033
NLRP7	0.01925
CD226	1.82325
STAT3	1.027875
SYNJ2	0.0218
TPCN2	-0.510166666666667
WDR36	-0.983666666666667
MBD4	0.3415
ROBO1	-1.4264
ST3GAL6	-2.1875
SLAMF8	3.4815
ATN1	0.434833333333333
GPR141	0.83325
KRT36	-0.481
TPH1	0.333
DDX52	0.0185
ZSCAN29	-0.0971666666666667
TRPT1	-0.772166666666667
DPEP3	0.45125
DENND4A	-0.268375
TSPAN16	-0.005
PTCHD2	-0.4895
LOC145814	0.6065
CAP1	0.102166666666667
EIF5A2	0.7667
NT5DC3	-0.6225
SEPT9	-0.915875
SEZ6L2	-1.272875
EGFLAM	2.63425
VPS11	0.019125
NDUFB5	0.135
CIDEA	0.129333333333333
IER5L	0.12075
N6AMT1	0.9905
FAM83C	-0.50925
OXR1	2.63133333333333
IRX1	-0.575
DGKB	-1.53633333333333
GCN5L2	-1.525
MIR16	-0.296625
FBXW9	0.1575
WDR4	-0.359
PDC	-0.332
VPS33B	-0.971
HEXB	-0.7865
FLJ32214	0.565
TCEB3	-0.22475
CRLF1	0.23075
ABI3BP	1.725
C8orf22	-2.43625
PYCR1	-0.3425
KIAA1706	1.22075
CDK5R2	0.34325
WAS	0.731
C12orf60	-0.6555
CCBL2	0.63875
MADD	-0.91675
C5orf34	0.38475
WDR42A	-0.4441
KLF12	-0.794
HSPA1A	1.0005
ITM2C	-1.16516666666667
DAPK2	3.47533333333333
LOC442590	-0.1625
SUMF2	0.56625
CENPA	-0.0156923076923077
TMED5	0.2635
CDH6	-1.1018
BRP44	0.780125
THG1L	-1.22825
GABRA2	-2.476
C14orf166	-0.8015
MYL1	-2.40633333333333
TNFSF18	0.033
PAP2D	-1.71583333333333
PPIB	-0.17125
KLHL4	-0.25825
SFN	0.980833333333333
CCDC127	0.21625
FRAP1	-0.746
GOLGA5	0.777
SDCCAG1	-0.2175
MGC21675	-0.280333333333333
C10orf95	-0.427
KIAA1345	-0.665
C1orf163	-0.236
LACE1	1.4055
OR10K2	0.2055
CENPN	-0.52676
TMED2	-0.12725
UGT1A6	-1.2215
ANG	-0.539
U2AF1	-0.329666666666667
CASC2	1.3775
NMT2	0.546833333333333
OSGEPL1	-0.709375
DFNB31	-0.609
SLC6A20	0.648125
DKC1	0.62875
FXYD4	-0.93975
WDR64	0.80275
MGC5590	0.7105
CREBZF	0.854333333333333
DAZ1	0.44675
PRPSAP1	0.197
GCHFR	-1.056
TTC7A	0.1175
LOC196993	0.34325
UBD	3.33533333333333
S100A1	1.718
RPL6	-0.2205
DNAJB6	0.46655
NAGS	0.0897
C2orf58	-0.3975
KERA	0.5685
MT1X	0.6571
UBE2B	-0.3826
KEAP1	0.5865
MST1	-2.561
OMA1	0.9375
ABLIM2	1.8115
BCL2L13	-0.328166666666667
JAZF1	0.731166666666667
TMEM63B	0.4255
S100A8	3.2915
ARFIP2	-0.3665
UROS	-0.77525
KHDRBS2	-0.078
POLQ	-0.998375
SOAT1	-0.63025
SPAG4	-0.652
MRPS30	-0.995666666666667
LOC494141	0.0535
OR2T11	0.177
ORAOV1	-0.6142
ZNF184	0.237333333333333
TCEB3B	0.1775
ADAM21	-0.981
GDPD1	-0.62575
SPINLW1	0.12175
PRR14	0.253
KCTD9	1.491
NUDT3	0.799
KIAA1822	0.1012
HIST1H4K	0.916
DFNA5	-1.90475
GABPA	0.90375
C14orf44	-0.4975
POLB	0.3345
PTAR1	-0.3015
SEC31A	1.0841
TRIM58	-0.84875
TAS2R14	-0.117
VPS8	-0.806
H1F0	2.28083333333333
PRKCB1	-1.93533333333333
UGT2A1	0.421
TOR1B	-0.65925
LSS	-1.16625
C2orf19	0.4095
HNRNPC	0.404357142857143
TMEM100	2.679
LOC116349	0.05425
OR51M1	0.1545
CCDC142	0.861
ISG15	1.6775
ZCCHC14	0.700375
CREBL2	0.1595
TGDS	-0.35025
DC2	-0.31025
CACNA2D3	-2.35985714285714
ZNF429	0.5805
LYPD6	-0.341833333333333
SUCLG1	-0.338666666666667
OR51I1	-1.107
MAGEH1	0.197
PRPF40A	0.394
SMR3A	2.977
SPINK2	-1.11075
THAP2	0.4645
NPY5R	-1.1825
IRF4	-0.565875
SPESP1	-1.93633333333333
OR10S1	0.2345
DTD1	-0.228
TUBE1	0.1215
DDX19A	0.1905
PDPN	-1.444875
TMEM34	-0.474833333333333
MGAM	2.3155
COL3A1	4.0835
GFM2	-1.0387
OR5A2	0.949
PSG9	-1.39633333333333
ARHGEF11	-0.419833333333333
IVNS1ABP	-0.7290625
SIGIRR	0.091
DUSP19	-0.47
DNAJC14	-0.6316
ACSS1	-0.138125
IL1RAPL2	0.0805
C4orf30	-0.6295
SEPT4	3.6745
LANCL3	-1.50075
SPAG17	0.475666666666667
PRDX3	-1.0275
HNF1A	-1.25825
P4HA2	-2.122875
RFWD3	1.11183333333333
MOV10	-0.861
DNAJA5	0.212785714285714
LOC729440	0.49775
LOC200383	0.1795
SMC2	-2.5005
MIXL1	-0.825
TMEM9	0.2615
FAM86A	0.637
ZNF174	-0.2882
MYH14	-0.27975
CCR8	0.83825
VPS37C	-0.548
GPATCH1	0.393666666666667
B3GNT8	1.767
TBX4	-0.43375
CNR2	0.575666666666667
PCDH1	0.28675
C5orf29	2.416875
OCIAD2	0.81625
PLCG2	3.87925
KIAA0247	0.981875
HRH3	0.1518
CAPN13	-1.814
CCR1	0.198
MGC15523	-0.282777777777778
UVRAG	0.981
DNAJA2	0.0221666666666667
ITGA2B	-0.899666666666667
CLDN5	2.241875
PTPRN2	-2.17971428571429
ZNF512	-0.105333333333333
PSAP	0.285357142857143
CCDC140	-2.304
LRRC55	-0.163333333333333
CYP26C1	0.2445
C8orf47	2.0785
LYN	0.18575
DUSP6	-1.3295
TGFB3	0.953866666666667
ELK1	-0.5877
PCDH11Y	-0.43
HGD	-2.9055
C17orf58	-0.57925
MYO3A	0.537
SERPINE2	-2.68883333333333
AARSD1	-1.143875
C14orf73	-1.25475
ADAM33	0.28575
ZNF491	0.444
MAPK6	-0.332333333333333
TCN1	-1.49983333333333
SLC24A6	0.173
UBE2R2	1.22125
H1FNT	0.6225
TATDN2	0.977833333333333
LILRB1	2.652
P2RY5	-1.388
NUCB2	-0.15025
C2orf37	0.91675
SNX27	0.992166666666667
MTA3	0.197
FOXO4	-0.02725
ID4	2.0675
SOX5	-2.04083333333333
PXMP3	0.36
OR52M1	0.384
SFT2D3	-0.345
INA	-0.544833333333333
MCOLN1	0.3535
NFIX	1.6751
CLEC14A	4.51483333333333
HIBCH	-0.783166666666667
PLA2G5	0.408
TIMM10	0.100333333333333
MED17	0.8136
COL4A4	-0.496
TPP1	0.1125
GJA3	-1.73916666666667
TMPRSS5	2.03825
AADACL3	0.023
DNMBP	-1.809
ENPP5	1.47166666666667
NQO1	-1.9282
ZSCAN2	-0.729375
SEC24C	-0.5695
GTF2A1L	-1.333
AXIN2	-1.3911
FAM33A	-0.15625
C16orf13	-0.122125
SPNS2	0.97
TAF1	-0.48775
AP1G2	0.290833333333333
RBM42	0.744
HCN2	-0.4415
EFHB	1.15316666666667
RUSC1	-0.597166666666667
GRIK5	0.22
USP21	-0.0716666666666667
ATAD3C	-0.00775
ORMDL2	0.44025
PRSS7	-3.264
PSAT1	-1.25925
FLJ13195	-0.635333333333333
TBC1D1	0.459666666666667
IFNG	4.3495
OTOS	0.0368333333333333
ZNF773	0.4865
EMD	-0.605
RETN	-0.511
CCL8	4.014
APH1A	-0.39625
COX18	0.180375
GTF2IRD2	1.10975
CCDC82	0.0498333333333333
PAFAH2	0.0673
NPEPL1	-0.3459
RP11-114G1.1	1.261
TP53INP1	0.609375
ZNF300	-0.161
FOXL2	-3.49575
LARP2	0.678833333333333
LATS1	0.279
HTR6	-0.1935
SPOCK2	1.9385
RNF144B	3.16666666666667
HTATIP2	-0.797875
MGC10334	0.245416666666667
CENTA2	1.94283333333333
FGF2	-0.131
FXYD7	0.05475
PHYHIPL	-2.30025
GPR34	3.49075
DDX6	0.594333333333333
OR10W1	0.4545
LHFPL1	0.754
ZNF313	-0.678285714285714
VPS28	1.13
AP3M1	-0.9586
AKR1CL2	1.994
TRAF4	-0.5745
OR2B11	0.4485
C19orf12	0.835833333333333
AKAP9	0.736666666666667
C1orf62	0.00899999999999999
SLC20A1	-1.4416
FAM112A	0.47575
LDB2	-0.02475
MRPS23	-0.5215
KLK5	3.861625
SPTB	-0.0577
EFEMP2	-1.0385
EFNB2	1.326
PCM1	0.188714285714286
NMNAT3	1.771875
TSG101	0.1015
C8orf40	-0.1845
NOB1	-0.63975
ABHD3	-0.1775
GTF3C4	0.202625
PIGN	-0.0411666666666667
GALNTL1	-2.23675
AEBP1	-0.230125
OR9Q1	-0.0385
ANKRD2	-0.073
CCL28	-0.9155
TRIM38	0.506833333333333
TMCC1	0.564333333333333
SMG5	-0.56175
LRRC7	-1.0525
NCAPD2	-0.862
C6orf153	-0.29125
C1orf74	-0.1165
OTUD6A	0.298
DCP2	-0.643833333333333
TMEM24	0.628
RPL18	0.137666666666667
TMEM177	-1.09725
LRRC37A3	0.30125
C1D	0.309833333333333
LDHC	0.75275
UBE4B	-0.631
NIT1	-0.086375
BTN3A3	1.147
RASD1	1.82
COMMD3	0.238
SHFM1	0.921
BIRC8	0.119
DUT	0.0555
C12orf51	0.566
LRRC59	-0.1165
LY6H	-0.04925
WDR22	-0.0941666666666666
EDEM1	0.181571428571429
ADH1A	0.617
PANX2	-0.1657
CYP11B1	0.62975
CDC73	0.11975
GPR172A	0.621
GSTM3	-0.4
KCNA5	-0.468
SERAC1	0.5465
NFATC2	-0.2455
ANAPC5	-0.4196
C15orf24	-0.4935
NFATC2IP	-0.482166666666667
TNRC6C	-0.0403333333333333
MGC102966	-0.064875
FGD5	0.633666666666667
MED9	0.24325
RAB13	0.0065
C15orf49	0.2285
CRYGS	-0.9816
C12orf53	-1.2013
LOC283693	-0.4795
COX6B2	-0.063125
PHF14	0.32525
FAM3A	-0.041375
RPL13	0.7667
PRDX2	0.0795
FLJ34047	-2.15
PRMT3	-1.47175
KCTD19	-1.8445
TRIM10	-0.711166666666666
MGC26597	0.341833333333333
GCNT4	0.3055
GPRASP1	-2.40525
CDKN1C	-0.670333333333333
RHBDL2	1.955
HSPH1	0.283
AQP1	3.381375
COL17A1	-2.5457
GFAP	0.217375
CDC16	-0.173
KIAA1614	-0.36
C6orf118	-0.819
ZSWIM5	-1.464
FAM83F	3.0535
LYNX1	2.1379375
SYNPR	-0.90625
XG	4.29666666666667
PRSS16	1.73
KIF13B	0.595428571428571
PCDH9	-2.1955
HIST1H2AH	1.42833333333333
RBM18	-0.08725
ZNF626	1.472625
HEXIM2	-0.3815
ITFG1	-0.1635
TUBG2	-1.0955
SFRS7	-0.101333333333333
C9orf14	-0.11
EXTL1	2.894
GBP3	2.61133333333333
WDR5	-1.19625
RARG	0.115166666666667
MYO7A	0.21275
CECR6	0.18725
C13orf3	-0.496125
SFRS18	0.78825
ACVR1B	0.206333333333333
PSMD1	-0.3711
C7orf31	-0.122666666666667
ILVBL	0.58525
IFNGR1	1.58375
RNF186	-0.227
NOL9	-0.122
MAGEL2	-1.488
SLC29A2	-0.21125
NHSL1	0.73875
RBMX	-0.391
PSORS1C2	1.17
RAD51L3	-0.119416666666667
LCN6	0.73225
ORAI2	-1.05
BRUNOL6	0.1086
OR4K5	0.2965
CDC123	-0.111875
MSLN	3.129
WWTR1	1.23266666666667
ZNF700	0.700833333333333
COBL	1.42375
PPP1R16B	0.305
GAS7	-0.6261
MDN1	-0.57525
HAAO	0.2695
C9orf68	-1.0855
TNFAIP2	0.491625
FOXN1	-0.3595
hCG_2033311	0.6725
ATP6V0D2	1.4551
RPL41	0.256375
SLC38A1	-1.8195
ARHGAP6	-1.73025
ADAD2	1.86175
PHF20L1	1.8830625
MCM3AP	-0.184833333333333
ST3GAL3	0.333166666666667
SNX1	-0.134666666666667
ELF5	4.62825
PARP3	-0.5505
RBM8A	0.581625
LINGO4	-0.1475
ITGA9	1.7335
ZFR	0.68025
ACSL6	0.381428571428571
FLJ20699	0.0453
DAOA	-0.068
FABP4	3.02725
KCNB1	-0.60825
CANX	-0.3216
SLC25A28	0.472166666666667
ADIPOR2	1.219375
ECHDC2	1.02425
SMA4	-0.635
FRZB	1.733375
PABPC1	0.728166666666667
DMRTB1	-0.18925
APOBEC3G	0.01775
CATSPER2	-0.3385
CUEDC1	0.306
STARD9	-1.4785
CLDN8	5.986
LOC23117	-0.757045454545455
E2F6	-1.14783333333333
TMEM126B	-0.406666666666667
DPY19L4	0.70675
GIMAP5	2.7045
NDUFA9	0.5465
FAM77C	-4.026
CTPS2	-0.05725
LOC51035	-0.385375
WDSOF1	0.24575
EGLN3	0.30275
PITX3	0.278
OR52E8	0.5455
GRM4	-0.06
KLK1	-1.726
GPM6B	0.8595
RRAGD	1.36816666666667
PAGE5	-2.41
UCHL5	-0.382666666666667
ULK3	-0.0198333333333333
AIM2	3.02883333333333
PNO1	-0.103166666666667
OR2F2	0.4575
GNAT2	0.4435
SIX1	-0.0095
ST13	0.74725
ZBTB44	1.420875
TIMP2	0.52725
ZMAT4	-3.97875
GTF2IRD1	-0.0498333333333334
ZNF19	0.456333333333333
ZNF714	0.19825
RSC1A1	0.193
C9orf80	-0.80175
PSMA8	0.518666666666667
TMEM141	-0.2825
COX4I1	0.439
CTAGE1	0.265166666666667
DTWD1	-1.2295
HSD11B1	3.53875
KRT6B	3.8
ARID4B	1.163375
LHFPL3	0.75975
WWP2	0.205333333333333
ZNF326	0.808666666666667
RGPD1	-0.9975
CTSH	1.323
FASTKD1	-1.0655
PAF1	0.7786
TTC9C	-0.30525
IFT57	0.5523
PRSS36	-0.874
IL20RB	-0.963
ZNF592	0.207666666666667
DCTD	-1.1981
CFP	1.63975
MFNG	-0.557
JMJD2B	-0.3815
ALDH3B1	-0.996125
THSD4	-1.7395
KCNJ5	3.03933333333333
LMNA	-0.316333333333333
TBCD	0.0915
ZNF250	1.91533333333333
CASQ2	0.840666666666667
PEG10	-0.994666666666667
PRAME	-2.9914
NP	1.122
TRIM59	-0.258333333333333
ZNF12	0.420625
XTP3TPA	-0.45375
SIGLEC7	0.4846
PANK4	-0.68275
FAM70A	-1.93533333333333
SNED1	-1.68275
HIP1	0.0157
RAET1E	1.13866666666667
AMAC1L2	-0.6775
AHNAK2	-1.19291666666667
TOE1	-0.4555
RECQL4	-0.18725
SPRYD3	-0.05325
DPAGT1	-0.507
MAGED2	-1.1616
ANKRD55	-0.4075
TRPS1	3.659
DOK7	-1.68425
TFPI2	-6.4785
GTF2H3	-1.07283333333333
CYP4F11	-1.940875
LHX2	-3.21166666666667
ATG16L1	-0.0686666666666667
ASB12	0.3435
C1orf116	3.302375
NF2	-0.87615
POM121	-0.0681
PHYHD1	-0.7665
TXNDC17	-0.468
DKFZp779O175	-0.107
NUP62	0.148857142857143
MYO18B	-0.941666666666667
PRAMEF1	-0.0835
TCBA1	0.12825
TMEM168	0.63375
FJX1	1.12783333333333
CLCF1	-1.17975
SEPN1	0.187375
IGSF2	0.84875
NUDCD1	1.30833333333333
TFF3	-1.815
NDFIP1	0.129142857142857
CHCHD4	0.715
TNR	0.53
CUTA	0.2925
USP44	-3.61575
DPP10	-0.901
IWS1	-0.352666666666667
PCGF1	0.8015
SULT1C4	-1.039
NTF5	0.11225
PTPN13	-1.344
SSTR5	-0.508
SFRP1	2.985875
IDH3B	-1.139125
SUOX	-0.4525
TMCO5	0.34325
GOLT1B	0.101
MIB1	0.447714285714286
PCDHGB1	0.2005
SUSD1	-0.65325
ICAM5	-2.30816666666667
PAPOLB	0.27075
URM1	-0.633
TMEM106B	-0.1095
LRIG2	0.61325
SLC27A5	-0.00775
CLIC6	0.139
ZNF420	1.597
SCN9A	-2.2396
KIAA1909	1.761
ELMOD1	-2.47725
PRKAG1	-0.7535
FAM64A	-0.0943333333333333
EEF1G	-0.78365
SMAD5	0.32275
INCENP	-1.4825
WASF2	-1.722
GARS	-0.3532
CDK10	-0.4223
HLX	-0.538666666666667
MDM4	-0.200625
ZNRF1	-0.792428571428571
HHATL	-1.5435
FAM21C	0.1105
HIST2H3C	-0.264
PFDN2	0.601375
ZNF200	-1.1485
NDN	-2.07375
HBA2	-1.74016666666667
FBLN5	0.733
PUM1	0.349
TNNT1	-2.47666666666667
C19orf59	-0.1345
HNRPH2	-0.3165
RAB7A	0.667666666666667
PMS2	0.295125
BIRC3	0.3085
NRSN2	0.10225
OR52K2	0.6565
SPOCK1	-1.17157142857143
H2AFY	0.06675
RXRB	-0.77175
ZNF638	0.6225
ANKRD45	-0.106
ACTN4	0.961333333333333
FXC1	-0.2135
EIF2B5	-0.86925
VPS33A	-0.7225
PINK1	0.44475
FAM106A	0.329
SKIP	0.987
GAPDHS	-0.03425
MUM1L1	-3.1635
PSTPIP1	1.587
CNTNAP1	-1.8193
CYP26A1	-3.32375
APOL2	0.1607
TACC2	0.567875
COX7A2L	-0.153214285714286
HSD17B1	-0.1673125
ARRB2	0.50725
SLC7A6	0.037
HSD17B10	0.14975
RBJ	0.73175
NUP155	-0.69125
MRPL10	-1.23033333333333
CYCS	-0.9725
CCDC46	-0.6685
TECTA	-0.4455
GNAL	-1.3755
LPO	1.291
PEBP4	0.1315
DDX11	-1.16375
C18orf12	0.689
TAF9B	-1.04558333333333
IMP4	-0.07525
RPA4	0.0515
NDUFS1	-0.487
UPK1A	-0.9755
ARRDC2	0.419666666666667
C18orf20	-0.334
AES	0.298714285714286
CD2BP2	-0.812
C16orf54	0.4975
UGT2B17	-1.373375
FGFR1	-0.673090909090909
CEACAM6	1.1944
CHRM5	0.125
CERK	0.10475
AP3S2	-0.360714285714286
ANKS4B	-1.237
CLCNKA	-0.131833333333333
ZNF208	1.0935
HLA-DRB5	3.6165
CARKL	-0.564
GOT1	0.0426666666666667
CASP6	0.113875
HOXA1	-0.822
RCL1	0.61975
ZNF181	0.802833333333333
RAB40B	1.9605
MRPL38	0.19775
LRRN2	0.884
C3orf25	0.2095
OR5D14	0.411
OR10AG1	-0.021
BET1L	0.0525
FRY	2.7615
AK3L1	1.161
CSF3R	0.7735
POLR3K	-1.141
ATG2B	-0.2695
EPS8	-1.1925
DARS	-0.572375
C10orf56	-1.03766666666667
DAD1	0.721583333333333
RIOK1	0.576833333333333
HERC2	0.0685
HSD11B2	0.863
FAM96B	-0.12625
MGC13057	0.22425
BSN	-0.8795
CAND1	-0.168166666666667
HCST	2.59675
ACTR10	-0.530166666666667
OR8D4	0.4945
NASP	-0.4945
COL9A2	-0.5465
LYZL1	-0.321
GPC5	-2.169
TBL3	-0.958166666666667
CENTD2	-0.8803
OR5AP2	-0.26425
TLR1	2.9065
LMO6	-0.21
ZIC2	-1.874625
CPNE5	1.484
ZMYND15	2.9465
FLJ22374	1.28925
CCDC106	-0.4605
PARP16	-0.28175
PDIA3	0.13725
C14orf126	-0.28775
CECR2	-1.1725
SFRS1	0.0681428571428571
FIGLA	3.715
DCP1A	-0.645
MGC45800	-2.1113
TEKT1	-0.0681666666666667
C10orf67	-1.04
CLN5	-0.041
NTN2L	0.5475
GLE1L	-0.94525
CES2	-0.797
GNAS	-0.209444444444444
DDX53	-0.158
TSPAN13	0.632
MRPL52	0.4553
SPIRE2	0.1255
TAS2R39	0.20875
SCUBE3	0.40575
UCRC	-0.0356
CDKL3	-0.2055
KIAA1715	-0.9894
ZNF345	2.278
RTF1	-0.07325
DHRS7	-0.993
RIPK4	-0.240833333333333
EXOSC2	-0.722666666666667
MS4A2	-0.82025
FGF17	0.03475
WDR59	-0.073375
EVI2A	-1.083
IL17RC	1.17883333333333
HS3ST1	3.02925
ITGB1BP2	-1.68
RBPJ	-1.15283333333333
GIMAP1	3.1975
INE1	-0.656166666666667
ALDH18A1	0.42375
TPI1	-1.221
GATA6	-0.24025
CABP1	-1.16733333333333
ZNF484	-1.2155
DAPK3	-0.1815
GJB1	-1.9225
PIN1	0.1575
SLC6A15	-3.58125
CNO	-1.25675
RIN2	1.588125
FRRS1	-0.8735
CYorf15B	-4.102
DMRT3	4.2925
ATAD1	-0.537375
OTUD4	0.472944444444444
ATOH8	-1.5295
ZSCAN16	0.928625
ASCC1	0.46375
OTUD3	1.810125
MGC33212	-0.777666666666667
YME1L1	0.133125
RP11-218C14.6	0.57825
PCBP4	0.24475
TNFRSF10A	0.39
CDH10	-4.05183333333333
KL	1.201875
SCP2	0.00183333333333336
C9orf119	0.149875
SON	0.473
MAFK	-0.4475
SBNO2	0.6375
SLC6A6	-0.1465
SC4MOL	-2.750875
FAM35B	0.536625
PPP1R9A	2.0205
PDZRN3	1.590375
CXorf20	0.4735
C6orf126	0.3555
AVEN	-0.0255
FLJ21075	-1.505
C14orf132	-2.996625
PCK2	0.22225
GUCY2C	0.539
BARX2	3.213
PEX11G	0.862
DAO	-0.766833333333333
C10orf49	0.38625
EDNRA	1.38466666666667
PPP2R5A	0.0558
DDX39	0.3895
SERF1A	-0.0315
ASCIZ	0.6076
FNDC8	-0.12325
PTMS	-0.051625
PHF7	0.1435
PIP4K2B	-0.59025
HHLA2	0.09475
BDH2	0.7461
APOBEC2	-0.89925
PENK	-1.63666666666667
SMAD9	-2.318
MT3	0.77725
RGL1	0.053875
ATG10	-0.985125
DLGAP4	1.1975
APPBP2	-1.00278571428571
BACE2	0.548928571428571
LOC339344	-0.3555
ZNF395	-0.2841875
HIST1H2BL	-0.247
ZNF467	-0.484125
SLC25A21	-3.0085
PALM2	1.27616666666667
NSUN5C	-0.29575
IL5	0.6198
CLSTN2	-2.113
ANXA8L2	2.678
PTGES	1.4285
GDAP1L1	-1.5325
OPRK1	-1.4885
WDR20	-0.142416666666667
C12orf4	1.16825
NUP88	0.28225
XRCC6BP1	-0.336666666666667
FCGBP	-0.905285714285714
LEMD2	-0.02475
NOMO1	-1.0805
C10orf79	0.136375
ZNF79	0.7095
OCRL	0.1178
HSPA8	-1.11820833333333
DIDO1	0.321875
PLA2R1	0.98025
COG3	0.0565
NGDN	0.8825
CBFA2T2	0.094875
PNOC	1.5865
PRRG1	1.34733333333333
AGGF1	0.0488571428571429
DPF2	0.20725
YIPF7	1.517
TRPV5	0.6745
ZNF322B	0.12325
MED12	-0.536833333333333
CARS	-0.54
ABCC11	3.3035
C9orf25	0.867
MYH1	0.027
FRYL	0.506583333333333
AGTRAP	0.4905
MMP27	-0.1695
ZNF432	-0.077125
OR8D1	0.7275
OR13D1	-0.07725
VWA1	1.0895
STON1	-0.44125
IL5RA	-0.2405
PERP	3.128
C10orf107	-2.0775
TNFSF12	1.2655
FN1	0.350708333333333
MTR	-0.02
PHLPPL	0.212666666666667
ZNF425	1.042
DHFR	-1.10133333333333
PPP1R12A	0.891875
RSPO2	-1.407375
ZNF7	0.92575
ZNF583	-0.215
TPMT	-1.07533333333333
GPR132	1.3345
OR2T12	0.519
SERTAD2	0.8071
ATP1A1	0.3838
FRMPD3	0.81925
ZNF672	0.664
PLXNB3	0.59425
EML5	-0.474
FAIM3	-0.542
UBQLN2	-0.41025
SORCS2	-0.892
PRIM2	-1.4475
ACVR2A	-0.588166666666667
YWHAZ	0.630083333333333
PGM2L1	1.328875
GNAO1	0.0522142857142857
RPL10	0.0869
RPS6KA6	-2.062
PFKL	-0.677166666666667
SH3D19	-1.20125
AURKB	-1.2185
ZC3H6	1.30175
DISC1	0.021
FLJ39660	-1.508
TMEM25	0.4475
OSBPL10	-1.4135
CLTCL1	-1.36216666666667
ALG6	0.50475
CATSPER4	0.558
LRTM1	-0.582
RRAD	-0.1925
TIPIN	-0.9185
CARD14	1.33375
RBM9	-0.6285
RASSF4	1.7
SLC25A18	-1.12283333333333
C6orf58	-0.8445
IGHD	0.846
PLA2G6	0.134
TPT1	0.630625
SEC63	2.3372
CCDC113	0.3721
TDRD10	0.949875
KIAA1666	-1.28375
TOR1AIP1	-0.052
SYTL4	-1.44183333333333
SPRR2F	-1.4285
CEBPD	2.036
SNTG2	-2.17775
C20orf77	0.610416666666667
TAS2R49	-0.7015
C6orf173	1.12233333333333
SVEP1	-0.4792
PXN	-1.53785714285714
VIL2	1.34925
C5orf21	0.711333333333333
DIXDC1	-0.11725
GANAB	-0.983833333333333
PDSS1	-0.1545
NGFR	-0.181625
ATP8B4	2.44425
BMP8A	0.891
CCDC132	0.362083333333333
GNRH1	1.20225
OR10T2	-0.13025
PDGFD	1.131
OR6W1P	0.3375
HARS	-0.772166666666667
KRT77	-0.4385
AQP8	-0.47025
ITGB1	0.4481
ZNF254	0.6671
PAX1	-0.0668333333333333
PSMC4	-0.2518
ANKRD22	3.4395
PSMD8	0.4165
HTR1E	-1.842
SOX10	1.8743
OR5B2	0.333
RABGEF1	0.0772857142857143
MAP1LC3B	0.093
CYB5R4	-0.19475
AGXT2L1	-4.08175
FLJ41603	2.62016666666667
TRAPPC2	0.759666666666667
FNTB	-0.7481
FLJ14107	-1.00916666666667
AURKAIP1	0.20775
DSE	1.0075
NFKBIZ	-1.554
OSBPL3	0.0411666666666667
LOC130576	-2.25375
SLC39A9	-0.318833333333333
LOC137886	-0.751
RHCE	-2.9615
ATG7	0.721833333333333
FAM82A	-0.672
FBN3	0.1255
MCFD2	-0.945833333333333
CASP14	-0.025
EPS15	1.61716666666667
SFRS2B	1.16725
C19orf47	0.876
PLAC9	-0.414
GPR23	-0.7665
BTNL3	0.893833333333333
RGS8	0.4505
GNS	0.094
ENO2	-1.75316666666667
CBX1	0.2103
PEX26	-0.321
LRP5	-0.630333333333333
ADAMTSL4	-1.70566666666667
ARR3	0.0313333333333333
MAP1A	-0.75775
CD2	4.6965
NAV2	0.280375
TMEM69	-0.07075
ATXN7	-1.265
CHN2	-1.50766666666667
ZNF781	-1.347
HAS2	-3.70616666666667
KIAA0241	-0.316833333333333
BIC	1.9635
MOBKL2A	-0.13975
CYP2C9	0.81
CNOT7	0.296428571428571
SFRS10	-0.69825
CST11	0.23975
FLJ37543	0.4605
NKAP	-0.8165
RUNX1T1	1.7795
EAF1	0.8256
IL4I1	3.22975
LRRC61	0.224
PSIP1	0.22575
SPRR4	0.023
ZFP90	1.64933333333333
AP2B1	-0.262461538461538
SLC30A7	0.575666666666667
