Hybridization REF	TCGA-A8-A09R-01A-11R-A00Z-07
HTR1A	-0.0633333333333333
OCEL1	0.4385
ATP11B	-0.64425
FBXO34	0.332166666666667
PCDH12	3.63066666666667
RPE	-0.253
C17orf74	0.4465
CSDC2	0.3425
PET112L	-0.50525
TMBIM1	0.867375
P2RXL1	-0.1995
TCHP	0.201
TRMT1	-1.48683333333333
F2RL2	0.438166666666667
LRRC32	3.33033333333333
IMPG2	0.715
BGLAP	-0.65825
LOC493869	-0.844166666666667
MRAS	1.764625
SLC35F5	0.4145
CBWD1	-0.301
AXL	-0.483
ATP2C2	3.0125
TELO2	-0.254
PNPLA3	-4.228
PCDHB14	1.0735
CD276	0.99525
KRT80	-0.34675
DUSP28	0.3935
CSNK1E	-0.780416666666667
SRP14	1.3595
KCNQ4	-0.5085
KRT72	-0.317166666666667
CCDC117	1.233625
C6orf89	0.429444444444444
TUBB2B	-2.99083333333333
RTN4IP1	-0.13475
CR1L	-3.16816666666667
CEND1	0.56825
C12orf41	0.434833333333333
RNF31	1.0175
UBN1	-0.113833333333333
C17orf32	1.706125
SLC5A7	0.28075
GPR92	1.99866666666667
ESAM	2.0993
CTNNA1	1.27716666666667
HRBL	0.2238
CBX4	0.9365
TMEM182	0.6655
SH3TC2	-0.546666666666667
IL10	1.48133333333333
PXMP4	0.874
RNF167	0.0725
PAK7	0.441
ETV3	0.001
ATPIF1	-0.0918333333333333
LOC554207	-2.078
OR8H1	0.33025
WDFY3	0.88125
DPM1	-0.5465
GPSM1	0.7325
WDR92	-0.2785
LRP1	0.935333333333333
ANKH	-0.426625
THUMPD3	-0.35975
POLR1B	-0.777
OLFM4	0.9695
RAD9B	0.6795
TSPY2	-3.987
PAX6	-1.60316666666667
SCG2	-0.27275
SLC17A6	0.23325
FMO3	2.59825
PADI4	0.251
TUBB4	0.0121
NLK	0.3955
POU4F3	2.5095
SDF4	-0.418
ITGBL1	2.50883333333333
NETO1	0.30825
TAP2	1.32
ABBA-1	0.179
GNAI1	-0.9255
VPS4B	1.43675
NOPE	0.1909
GALNT6	2.76633333333333
SESN1	1.364875
GBE1	-1.10311111111111
CLASP1	-0.01675
RASGEF1B	1.387875
ACOT11	-0.067
AFAP1	0.81
OR2H2	0.4035
DPY19L2P1	-1.199
DZIP1	-1.6805
SEC22C	0.299666666666667
GPR161	-0.563916666666667
RNF146	0.9245
WDR74	-1.304125
GALP	0.203
PURA	0.90775
DNPEP	1.01016666666667
RP11-78J21.1	-1.01575
ERBB2	3.188
FANCM	-0.720416666666667
NEO1	0.339
DDX3Y	-4.6094
RPS3A	-0.679875
MXRA7	0.409928571428571
LGALS3	-2.01816666666667
GLT8D1	0.33825
CFL2	-0.460833333333333
UPB1	0.20475
NAP1L5	-0.437375
CLDN14	0.02275
DHX38	-0.3335
BTBD1	0.30275
TARS2	0.571166666666667
ABCF1	-0.2645
FCF1	0.152166666666667
LRRC49	0.15725
GUCY1B2	-1.685
C1orf177	0.123833333333333
SMARCA4	0.159642857142857
LRP8	-2.31183333333333
TAGLN3	-0.7405
MRPL14	-0.24025
TTRAP	0.3065
ZDHHC20	0.60675
NFE2L3	-1.126
KIAA1377	-0.44525
PALMD	-0.3767
TMEM43	-0.1105
TTL	-1.41625
STAT5B	0.045
SSB	-0.688875
OR10H5	0.174
SLC22A13	-0.25675
AKAP3	-1.19775
TIMM23	0.424333333333333
OAS2	1.97016666666667
KIAA0423	1.49825
TRIM11	1.43816666666667
GLIS3	1.822375
TMEM50B	0.312
ARHGEF4	-1.27525
DEGS1	0.299545454545455
TBL1XR1	1.07603333333333
G6PD	-1.46075
SP140	0.6033
MUC17	0.0528571428571428
NUDC	-0.0986
DNAJC5B	2.9255
SCARA3	0.582833333333333
CPA3	4.973
BCAT2	0.482625
MFN1	0.2552
NRG3	0.476
SNX11	0.92575
PLEKHH1	-1.4945
GPR177	-0.7715
HCFC2	0.76075
TCAP	0.75125
MOCOS	-0.9675
C14orf93	-0.47175
PRDM10	-0.0781666666666666
SLC16A4	-0.3035
SRGAP1	0.299
VIP	1.40825
DUSP27	0.323833333333333
LILRA1	1.3519
MC2R	0.645
MGC24103	-2.01325
MBTD1	-1.8955
FUT11	-0.5825
USP33	0.3092
C15orf39	-0.56175
MAP3K12	0.220375
PAAF1	-0.626666666666667
BARHL1	-0.5455
FLJ16165	-0.212
PIWIL2	-3.49825
SYNE1	0.287333333333333
CMTM4	0.0455
TSPYL1	1.5506
GUF1	0.1825
TMEM157	1.918
WDR44	0.3705
HIST1H3C	0.33825
DKFZp666G057	1.39075
RNPEP	0.66325
GAS2L2	0.9125
ADH4	-4.7445
GRPR	0.000833333333333304
FBXL17	1.16
ZBTB10	1.33633333333333
Gcom1	0.861444444444444
HTRA1	2.3025
ZNF585A	-0.214666666666667
SLC26A2	-0.4765
OTOP3	0.487833333333333
WISP1	2.92066666666667
ATP2B4	0.442333333333333
FLJ10769	0.7715
CRAMP1L	-0.474
CHST12	-0.537
RAB22A	0.692833333333333
TARDBP	-0.165071428571429
STAU1	0.0945
CRB3	2.14966666666667
MIG7	-2.6375
CHMP1A	0.229166666666667
ZNF160	-0.295
B3GALT6	0.0555
BARX1	-1.68816666666667
C6orf167	-1.8794375
NXNL1	0.0145
DHX29	0.643
HADHB	-0.198
PLXNB2	0.647875
ILDR1	-1.092
SLC15A3	3.20725
GAS2	-4.50533333333333
C20orf69	-0.86225
NUMB	-0.23675
TNIP1	0.496625
MESP1	3.9905
PSKH1	0.27675
NSFL1C	0.461625
RHOG	0.45625
HEY1	-2.13533333333333
KNG1	-1.528875
ITGAX	2.3829
LIN9	-0.574333333333333
CANT1	1.673875
XRN1	0.385428571428571
CCDC96	1.7156
HEATR6	-0.276833333333333
GNG7	0.286666666666667
RUNX2	1.374375
SOX1	0.169166666666667
FCRL5	0.5106
ZNF99	-0.823625
FAM9A	1.417
SNX22	0.846666666666667
MBNL3	-2.218
ODC1	-3.0863
ADORA2B	-2.00433333333333
NR2F6	1.10575
ZFYVE16	-0.148611111111111
SYNJ2BP	0.0605
POLE	-1.276625
E2F2	-1.221125
THRA	0.445666666666667
PTGES2	-0.578666666666667
HIP1R	0.195166666666667
TMUB1	-0.4325
ENO3	-2.1045
RSPH10B	0.2335
CXorf39	1.128
IRGC	0.16375
GPR109B	-0.97675
FLJ13305	-1.4955
LCE3A	-0.824
TNFRSF18	0.566166666666667
DET1	0.00924999999999999
TRPM3	-0.408166666666667
C16orf79	-0.9955
FECH	0.971166666666667
RAP2A	0.681166666666667
CRIP1	2.121
AZIN1	0.721125
SLC7A7	4.316
IL10RA	1.6477
TMEM64	-1.44125
CDC42EP4	1.4838
C16orf58	-0.231
ARG2	-3.08025
POU5F1P4	-4.902
FAM62B	-0.021625
DNAH8	-2.3563
ASH2L	0.620625
TSLP	-4.56483333333333
CNTNAP5	-0.457166666666667
TMEM16C	-0.77475
IFNA14	-1.0715
SLC1A3	1.15025
CABYR	1.608
BCL7B	0.225
NUDT13	-1.9475
C13orf28	-0.021
C1orf53	-1.11525
ARL6IP4	0.293
RPL35A	-0.97125
EMR3	0.31625
RAB40C	0.95475
SLC41A1	0.202833333333333
LRCH1	0.311
LY6G5B	-0.734
FAM124A	-0.3205
MGC10981	-4.19183333333333
CLIP3	0.8641
MAP4K2	-0.351833333333333
CHIC1	0.899
SULF1	4.3565
C20orf30	0.359714285714286
PRDM5	-1.15775
ELOVL1	0.505
C11orf48	-1.136875
SLC39A10	0.50275
KCNV1	0.6365
ACP1	-0.481666666666667
ZMYM2	-0.22725
B3GNT6	0.2865
C9orf69	0.07275
C2orf15	0.957
C20orf166	0.3445
HSP90AA6P	-0.092
EDG7	-0.183
NEURL	0.857625
LPL	0.173166666666667
CLEC2D	0.0333571428571429
GRRP1	0.8415
CD8B	-2.7683
HIST1H3D	-0.0563333333333333
SLC6A12	1.57225
FAM27L	-0.3825
CD84	2.4339
RASA1	0.225
PHKG1	-0.095
MAGEA11	-1.9605
IMPA1	0.5787
NPM3	-2.12625
RARRES1	2.48625
SH3BP1	0.37475
B3GNTL1	0.2315
ARPC5L	0.160333333333333
KLHL26	0.3915
SIM2	1.93075
GJC1	0.5005
C20orf194	0.39025
EXO1	-2.05425
SLC2A2	-2.49033333333333
LOC285074	-0.42825
LRG1	2.4815
KIRREL	0.8375
PIK3R1	0.422214285714286
C4orf34	1.47475
MAF	-0.285277777777778
ADCY4	3.3395
ZMIZ2	0.4976
SLC46A3	3.14516666666667
STAMBP	-0.324666666666667
CCDC16	1.259
MS4A12	0.4305
TCF20	0.20675
LRRC46	1.38675
C20orf152	0.15675
MRPS6	-0.274125
ABCB11	0.369
KCNC2	0.579166666666667
CDH19	-2.74266666666667
C9orf123	-0.5055
SSH3	0.44325
LDLRAD1	-0.38725
CCBE1	-1.02875
ZNF135	-0.7635
TAAR1	-0.256
WFDC12	-0.3635
CCDC42	0.183833333333333
FLJ12529	-1.4555
PER1	-0.379833333333333
TIMM50	-0.263333333333333
SMARCAD1	-0.162166666666667
FAM26C	0.833
TP53TG3	-1.13516666666667
SH3RF1	1.535
LMCD1	3.16975
GPR63	-0.2095
FLJ21986	-2.17975
AIFM3	0.1525
MICAL1	0.691666666666667
BLZF1	1.50966666666667
IQCA	0.3235
PCDHGC3	-0.3125
SAC	0.48525
BCL6B	2.245
DDO	1.5385
MARCO	3.21175
DCHS1	0.761166666666667
C1orf170	-0.493333333333333
CD200R1	1.36666666666667
C22orf15	-0.2895
SEPT11	0.1635
ADNP	-0.15325
UST	-0.6173
C13orf34	-1.39466666666667
RFFL	1.09735714285714
APBA3	-0.118
C2orf60	-0.0455
CUTL1	-0.1554
PMS1	-1.278875
ZNF689	0.0785
EIF3E	-0.303666666666667
IL9	-0.251833333333333
RPL31	-1.79575
LY9	0.206833333333333
ATP2B3	-0.225
KDELR2	0.0276250000000001
TFCP2	0.5675
NLRP12	0.669
FLJ45422	-0.5745
TLE4	-1.1197
ZNF570	-0.984
FLJ43806	-0.15
TLK2	0.1345
CIR	0.4785
MARS2	-0.039
COL24A1	1.10025
SDF2L1	-0.421
HIBADH	-0.0825
IGFBP3	-2.48
C12orf23	0.497375
PSPC1	-0.01225
C20orf43	0.48425
TRAV20	0.2345
ARHGAP24	0.84475
KIAA1975	-0.402375
C1QA	3.9252
DNTT	-4.86083333333333
C10orf6	-0.3805
C11orf41	0.40125
HNRPF	-0.00174999999999998
COL11A1	7.2505
UBAP2	-1.175
CDKN2AIPNL	-1.315
C20orf174	3.20725
SPRED2	0.68925
PLA2G12A	-0.526666666666667
ICEBERG	-2.00783333333333
SCN10A	0.126
C11orf65	-0.333
GBP5	6
PITPNC1	-1.13566666666667
POU3F3	0.6
NCOA7	-1.33475
LIN7C	0.5084
LOC348840	-2.4545
NKX2-2	-2.8185
ANKRD13D	0.353125
LOC123688	0.04175
FUT2	2.00883333333333
TAAR8	0.2875
FZD4	0.769166666666667
PNMA3	-0.797333333333333
OR4L1	0.6335
WIT1	-2.23125
EXOC3L	1.7705
ATPBD4	-0.4537
KRBA1	-0.4415
UBXD6	-0.63725
HOXB7	0.0592857142857143
C7orf23	-1.149
UNQ338	-0.3185
STAB2	0.3965
CDC20B	0.31425
IRF9	2.8345
CENTG1	1.05716666666667
TNPO2	-0.847
MCPH1	-0.22675
BMS1P5	-2.0935
SLC26A7	0.46125
HIST1H3J	0.40575
C9orf3	-0.0414
LBH	1.17725
MYO1D	1.244625
PTDSS2	-0.09625
NFU1	0.22225
DEPDC4	-1.1955
WNT7B	1.7933
GLP2R	-0.761833333333334
SETD4	-1.0203
DYNLT3	0.6415
FKBP11	-1.09283333333333
SESTD1	0.2675
FLII	-0.14475
RPS16	-0.8104
CHPF	0.310666666666667
CSNK2A1	0.122666666666667
SUMO1P1	0.178
FKBP6	0.686
ZNF214	1.66133333333333
TWIST1	0.719833333333333
DDX56	-0.421333333333333
TRAM1L1	2.5156
EPO	-2.55116666666667
MRPS18B	-0.50625
ZNF682	-0.8855
RPL14	-0.9235
MAFF	-0.43775
LOC51136	0.555875
LY96	0.09
DDX20	-0.673
ABTB1	0.661666666666667
ARL5A	0.3294
CCT6A	-1.128
HEPACAM	-1.59066666666667
EHHADH	-0.601333333333333
RBAK	-0.754333333333333
CGB1	-0.24225
ITGB5	1.1818
YIPF3	-0.33625
FKBP2	-0.582
NR1D1	0.136
TMEM110	0.768
NEK2	-0.0791666666666667
PRAMEF8	-3.05375
C20orf52	-0.600666666666667
PCDHGA3	-0.341
VWA3B	0.683
NDUFA5	0.18975
THAP9	-0.63825
FLVCR2	0.337166666666667
AP1S1	-0.689875
SMAD6	-0.704
SAV1	0.46925
SAT1	1.5435
ZNF251	0.132
ADAMTS7	0.0557
RPP38	-0.43025
C1orf211	-1.7465
YPEL2	2.3556
RBMS1	0.075
ZNF445	-0.142333333333333
NRXN2	-0.104666666666667
PGBD4	-0.531875
UGT2B28	-3.21025
WBSCR16	-0.793
NLRC3	0.461375
ASTL	0.49625
ST6GALNAC1	-1.85875
ZADH2	0.054
MLLT4	0.305333333333333
ARL6	0.667833333333333
MEF2C	0.22625
CBFA2T3	-1.326
AFF3	2.64178571428571
COG7	0.3415
MYB	-2.58383333333333
PLXNA3	0.667
XRCC2	-1.9895
MMS19	-0.57925
ST8SIA5	-0.8225
CHPT1	-1.00533333333333
KIAA1712	-0.65525
OR6X1	0.7
ACTR3	0.34075
UGCG	3.27316666666667
OR4P4	0.5905
ZAP70	-2.92175
LPP	0.668375
ZNF485	-1.01525
PTPRCAP	-0.0975
IL12RB1	1.03975
ATRX	0.8006
CHST8	-0.51925
C14orf109	-0.368
ARV1	1.08975
NMB	-1.64542857142857
COX5A	-0.845166666666667
EIF6	-0.5355
MPPED2	-0.8125
SEMG1	-1.498
CHRDL1	-0.1115
TRAF3IP2	1.0315
WNK2	-0.57525
LILRA4	1.92266666666667
LAMA2	3.7055
PXT1	0.7785
RLBP1	-3.493
CD300C	0.925
SLTM	0.284125
FLJ10404	-0.539625
APOBEC3D	-1.0035
RENBP	0.945
ATXN7L1	-0.065375
NID1	0.3465
TUBGCP3	-0.640875
ITIH5	0.361555555555556
CCDC110	2.83475
C8A	-2.76225
MGC87042	-0.5035
HOXC13	-1.297
TFDP2	-0.2825
HCP5	2.57
POLI	0.17875
UCN	-0.415666666666667
ZNF764	0.547833333333333
C8orf45	-1.4635
FHL3	-1.04325
SPATA5L1	-0.731
MMRN2	2.29583333333333
NDST1	0.802
COL20A1	0.0758333333333333
ZNF248	-1.235
PELP1	-0.719333333333333
MBL2	-2.73183333333333
RNF41	0.2285
C5orf24	0.835875
THOC5	-0.591
SERINC3	1.22858333333333
RP11-151A6.2	1.7105
CDCP2	-0.23375
HIST1H2AA	0.91475
C11orf75	0.417666666666667
FKBP7	0.049
DDOST	-0.368
GPNMB	1.633
TTF2	-1.66983333333333
KCNT1	0.381833333333333
SLC39A14	-1.19875
NGRN	1.1823
GPR137B	2.717
MECP2	0.116625
PSMA1	-0.3055
C16orf73	-5.53725
TMEM60	0.0583333333333333
CSN3	0.6565
NOS1	0.248333333333333
RAB7L1	1.46833333333333
YBX2	1.079
KIAA1166	-0.76775
FUBP3	0.874666666666667
ABCG1	1.7025
ACACA	-0.330333333333333
ARL11	0.8368
ATOH1	-0.114
ODF1	-0.0791666666666667
CREB3L3	-1.59483333333333
TMEM127	1.32557142857143
DSCAML1	-0.7345
PLN	3.28016666666667
LYPLA1	-0.117416666666667
PRDM9	-1.4405
SASP	-0.1585
PLUNC	0.0866666666666667
INTU	-0.04475
HISPPD1	-0.0975
LNPEP	0.790333333333333
YARS2	-0.365333333333333
APCDD1L	-1.006
ZCCHC4	-0.0792
FBXO22	-0.4695
TTLL13	-0.3415
ZNF669	-0.2535
PTGDR	2.1135
DDX27	0.23725
KIAA0409	-0.189833333333333
GJB6	-0.58375
ASB8	1.1465
PLP2	0.356166666666667
MEPE	0.50525
OR10J5	-1.0125
KRT222P	4.88975
COQ7	0.0965
C1orf101	1.65075
RERG	3.6479
CHMP5	1.183
THAP11	0.0415
ZNF43	-1.062
ZRANB3	-0.895166666666667
KRT13	0.081125
MRPL19	-0.448625
RBBP9	0.0435
SPATA17	1.141375
BXDC5	0.217
PAFAH1B1	-0.0974166666666666
MAGEE1	0.72525
OSTF1	0.89275
KIAA0323	0.459666666666667
TXNDC13	0.0333333333333333
CNTN4	1.955625
LCE1B	0.147
UNQ501	1.8295
ZNF154	0.09375
C3orf64	0.15675
SYT5	1.3761
PON1	0.148666666666667
FLJ10357	0.08525
ATP4A	-1.5795
GNPDA1	0.110833333333333
MGAT1	1.256
C14orf121	1.21125
SLC35B2	0.1055
MIER3	0.367166666666667
CHEK1	-3.032875
ZNF8	0.0923333333333333
TXNDC1	0.885166666666667
CKB	0.5063
RTN3	-0.0912142857142857
FZD2	0.0836666666666667
PART1	-0.499875
PSMB6	0.06
PCDHB8	0.294
PHC3	0.2092
PPP1R8	-0.232333333333333
NOVA2	1.56633333333333
TNFRSF11B	-3.617125
GOLPH3	0.938166666666667
UBLCP1	-0.14825
SUHW3	-1.2255
TTLL1	0.76125
OPN4	0.6825
OR13G1	-0.241
ZPBP2	0.523833333333333
HSD17B11	-0.944375
C9orf50	0.1175
DHDDS	-0.0422142857142857
CTSW	1.2276
NEFM	-1.71233333333333
MRPL28	-0.5455
SYN1	1.20866666666667
PIGV	-0.0595
ZIM2	-0.75
APBB1	-0.248833333333333
SND1	-0.5125
C1orf123	-0.717166666666667
CHD3	0.194
BHLHB8	0.28875
RNASE2	0.544
BCAP31	0.874625
SLC25A44	1.25216666666667
CHD6	0.3876
PIB5PA	2.16369230769231
SELS	0.675875
LOC541471	0.036
FAT2	-0.5265
ZNF81	0.268
OR4C16	0.4065
FLJ10081	0.2288
LRRC4	0.202
CS	0.166166666666667
N4BP2	-1.500125
IGFBP7	1.835
ZNF318	-0.0210833333333333
NDNL2	1.3415
ZNF609	0.276625
SIRT4	0.2995
EXOSC10	-0.899
ECE2	0.4085
OVGP1	0.46075
GTPBP3	-1.034
PACS2	0.9246
C19orf36	-0.925833333333333
ARL4C	-0.40675
ATG4B	-0.45325
UBQLNL	-0.86975
RHOXF2B	-3.296
PLEKHG2	-0.8185
GALR1	-0.276
AQP4	0.2416
HDAC7A	-0.079
DCUN1D3	0.36625
OR8A1	-0.171
CCRN4L	0.936
CBR4	-0.307666666666667
KIFC1	-2.20516666666667
SLC7A14	-1.72816666666667
LHX5	null
TRPC7	0.0995
LPXN	-0.4285
SERPINA1	-2.161
RPS13	-1.1293
BPIL3	-0.074
PRKAA1	-1.3005
FADS2	0.8026
ENAH	1.6566875
PRO1768	0.2005
APBA2BP	1.2625
LIPH	2.14816666666667
C3orf33	0.2795
RCC2	-0.564928571428571
ALDH1A2	-3.0767
RNF103	2.108
AHCY	-0.95725
ALG12	0.4815
CCL17	0.732
ZNF543	1.18483333333333
ESRRG	1.6245
CNGA1	-0.72325
RDH5	-1.08683333333333
OTX1	-0.6542
PTGFR	-2.41833333333333
CDR2	1.1225
SELE	3.41275
NLGN2	-0.867666666666667
EXOSC9	-0.8705
ZNF566	-0.00500000000000002
KLRC2	-4.2905
GPR12	0.6635
KIAA0196	0.70975
PDRG1	0.293
SSR3	-0.562
MSI1	0.5035
CST9	2.0335
CC2D1A	0.3615
PLAGL1	-0.729611111111111
ZNF778	-0.5615
RNF2	0.738125
KLF6	0.4575
THBD	3.183
tcag7.1314	1.92825
NR5A1	-0.0208333333333333
ABCD2	0.15975
DNAJC7	-0.193
CLEC4C	0.255
TM2D3	0.77475
CCDC4	-0.614
PLAC2	0.75725
DCD	0.4245
FAAH	1.32075
POLA1	-0.855333333333333
TM7SF2	-1.4235
FLJ39822	-1.53966666666667
FLOT2	0.38675
MAP4K1	-0.3975
SRP68	1.167
C21orf74	-0.925
ARPC5	1.2295
LOC126075	1.84825
HECW2	0.790625
ZDHHC4	-0.33125
ANKRD42	0.9446
PDE9A	-1.27583333333333
ABCA8	-0.49325
NDUFS2	1.324
UBR5	-0.115875
BTBD16	-2.70625
LOC554174	0.3385
ZNF20	0.193
KIAA1843	1.1925
WDR17	1.2635
C15orf33	-0.073
RNF113A	0.39
CAMKK1	-0.5974
CLCN2	0.4735
ANXA6	0.01
LOC340069	0.2435
EMID1	0.409125
DPM3	-0.584583333333333
ELA1	-0.181
SLC25A13	-0.6363
KRT24	2.9285
SMPD1	0.471833333333333
TH	0.129
COL6A2	1.34014285714286
ANKS1B	2.4335
GPR126	-3.0428
ZC3H12A	0.493666666666667
TMEM47	0.352833333333333
C2orf51	-0.562833333333333
C1orf88	1.57683333333333
HSF2BP	0.439
AKAP10	0.86775
RPAP3	-0.153
KLHDC8B	1.132625
STOM	1.3019
MUPCDH	-0.07075
C10orf72	-0.58875
PLEKHA3	1.23225
TCP11L1	0.34375
CWF19L1	-0.3215
SPEF1	1.53476923076923
YSK4	0.107666666666667
ELN	0.9471
SAMD8	1.15733333333333
MPI	-0.765333333333333
MEPCE	-0.1979
ABCC3	-0.6045
NANOGP1	-3.904
KCNK17	2.253
HLA-DMB	4.9855
RRAGA	0.822
ANGEL1	-0.6115
RBM32B	0.319
CPN1	-2.99725
MGC52282	-0.8016
HLA-A	2.86058333333333
OR9G4	0.14
EDNRB	-1.1815
SCD	-0.408
C14orf80	-1.04433333333333
BAGE2	-0.8555
RABL4	1.2265
RCVRN	0.7095
SHANK1	0.2715
NLRP7	-2.9305
CD226	1.47125
STAT3	1.379
SYNJ2	-0.823
TPCN2	0.236166666666667
WDR36	-0.6595
MBD4	0.165
ROBO1	-0.3744
ST3GAL6	-2.2525
SLAMF8	4.13933333333333
ATN1	0.345166666666667
GPR141	0.60025
KRT36	-0.316
TPH1	-0.6475
DDX52	0.428
ZSCAN29	0.244166666666667
TRPT1	-0.573166666666667
DPEP3	0.50925
DENND4A	-0.3975
TSPAN16	-0.8125
PTCHD2	-0.235
LOC145814	-0.88025
CAP1	0.293166666666667
EIF5A2	-0.3909
NT5DC3	-0.891125
SEPT9	0.339375
SEZ6L2	1.6335
EGFLAM	3.37475
VPS11	0.57425
NDUFB5	-0.2645
CIDEA	2.869
IER5L	0.8055
N6AMT1	0.2555
FAM83C	-0.09875
OXR1	0.79425
IRX1	0.069
DGKB	-0.888333333333333
GCN5L2	-0.771
MIR16	-0.1515
FBXW9	0.3225
WDR4	-1.733
PDC	-0.312
VPS33B	0.14725
HEXB	0.8855
FLJ32214	0.5625
TCEB3	-0.904
CRLF1	-4.24525
ABI3BP	-0.6765
C8orf22	-3.8315
PYCR1	-0.254125
KIAA1706	-0.2285
CDK5R2	0.76425
WAS	0.272
C12orf60	-0.887
CCBL2	-0.652625
MADD	0.415
C5orf34	-2.10525
WDR42A	1.8914
KLF12	-0.862
HSPA1A	3.4595
ITM2C	-0.92225
DAPK2	1.21533333333333
LOC442590	-0.2775
SUMF2	-0.44
CENPA	-1.73238461538462
TMED5	-0.457
CDH6	-0.7927
BRP44	1.735
THG1L	-0.86825
GABRA2	-2.94975
C14orf166	0.82575
MYL1	-2.2792
TNFSF18	-0.209
PAP2D	0.261833333333333
PPIB	-0.6275
KLHL4	-0.406375
SFN	-0.409333333333333
CCDC127	1.112
FRAP1	-0.63525
GOLGA5	0.73125
SDCCAG1	0.686625
MGC21675	-0.0998333333333333
C10orf95	-1.105
KIAA1345	-0.194666666666667
C1orf163	-1.423
LACE1	-0.642333333333333
OR10K2	-0.1005
CENPN	-1.9358
TMED2	1.17575
UGT1A6	-0.152
ANG	-1.04825
U2AF1	-1.058
CASC2	-0.0593333333333333
NMT2	-1.593
OSGEPL1	0.702875
DFNB31	-0.5475
SLC6A20	0.667125
DKC1	-1.28025
FXYD4	-0.87375
WDR64	-0.265
MGC5590	0.847
CREBZF	-0.291166666666667
DAZ1	-0.5025
PRPSAP1	-0.24875
GCHFR	-0.55225
TTC7A	-0.55
LOC196993	0.9165
UBD	3.85266666666667
S100A1	-1.02225
RPL6	-0.5215
DNAJB6	0.9195
NAGS	1.9698
C2orf58	0.7485
KERA	1.28633333333333
MT1X	-1.3756
UBE2B	1.0743
KEAP1	0.59675
MST1	-2.723875
OMA1	-0.218
ABLIM2	1.578
BCL2L13	-0.24275
JAZF1	0.554333333333333
TMEM63B	1.337
S100A8	3.2595
ARFIP2	0.4765
UROS	0.46675
KHDRBS2	-3.639
POLQ	-2.289875
SOAT1	-0.15975
SPAG4	-0.25
MRPS30	1.62383333333333
LOC494141	-0.97575
OR2T11	0.9345
ORAOV1	-1.3386
ZNF184	-0.732333333333333
TCEB3B	0.0416666666666667
ADAM21	-0.162
GDPD1	2.49725
SPINLW1	0.2215
PRR14	-0.0806666666666667
KCTD9	-0.9271
NUDT3	0.005
KIAA1822	0.9439
HIST1H4K	0.6465
DFNA5	-1.50825
GABPA	-0.703
C14orf44	-0.13275
POLB	-0.113625
PTAR1	-0.5005
SEC31A	0.1869
TRIM58	0.48775
TAS2R14	-0.6245
VPS8	0.624875
H1F0	1.02516666666667
PRKCB1	-2.2015
UGT2A1	0.6385
TOR1B	-0.109
LSS	-1.47691666666667
C2orf19	0.2625
HNRNPC	0.402214285714286
TMEM100	-2.45483333333333
LOC116349	-0.195
OR51M1	0.47
CCDC142	-0.756
ISG15	2.0989375
ZCCHC14	-0.1705
CREBL2	1.442875
TGDS	-1.638
DC2	-0.596
CACNA2D3	0.157928571428571
ZNF429	-1.986375
LYPD6	-0.771333333333333
SUCLG1	-0.0356666666666667
OR51I1	-0.4855
MAGEH1	1.818
PRPF40A	-0.299
SMR3A	0.6405
SPINK2	-1.35325
THAP2	0.654375
NPY5R	-1.084
IRF4	-2.350625
SPESP1	-2.34133333333333
OR10S1	-0.0485
DTD1	-0.391
TUBE1	-0.8745
DDX19A	-0.761
PDPN	-0.38025
TMEM34	0.214083333333333
MGAM	1.116
COL3A1	6.08855555555556
GFM2	0.2649
OR5A2	-0.0975
PSG9	-0.80075
ARHGEF11	1.0425
IVNS1ABP	-0.9775625
SIGIRR	1.20175
DUSP19	-0.71675
DNAJC14	0.4926
ACSS1	1.569125
IL1RAPL2	1.0325
C4orf30	-1.3465
SEPT4	2.18575
LANCL3	-2.33325
SPAG17	2.30916666666667
PRDX3	0.21075
HNF1A	-1.407875
P4HA2	0.818125
RFWD3	-1.52166666666667
MOV10	-0.262
DNAJA5	0.0479285714285714
LOC729440	-0.015
LOC200383	0.255125
SMC2	-1.57175
MIXL1	-1.08733333333333
TMEM9	1.24775
FAM86A	0.667
ZNF174	0.5184
MYH14	-1.0515
CCR8	0.6415
VPS37C	1.12933333333333
GPATCH1	0.0111666666666667
B3GNT8	2.8725
TBX4	-0.15075
CNR2	0.387333333333333
PCDH1	1.633
C5orf29	4.35225
OCIAD2	1.4505
PLCG2	0.32275
KIAA0247	1.95575
HRH3	0.6827
CAPN13	4.41725
CCR1	0.3644
MGC15523	0.493388888888889
UVRAG	0.315833333333333
DNAJA2	0.160166666666667
ITGA2B	-0.371833333333333
CLDN5	2.889625
PTPRN2	1.95292857142857
ZNF512	-0.018
PSAP	1.85671428571429
CCDC140	-1.0725
LRRC55	0.334333333333333
CYP26C1	0.3465
C8orf47	-2.40925
LYN	0.079625
DUSP6	0.855166666666667
TGFB3	2.87453333333333
ELK1	0.2431
PCDH11Y	-0.4984
HGD	-2.49625
C17orf58	-0.52275
MYO3A	0.1635
SERPINE2	-4.30966666666667
AARSD1	-0.259875
C14orf73	-0.5885
ADAM33	0.0185
ZNF491	0.58
MAPK6	-1.167
TCN1	1.75266666666667
SLC24A6	1.032
UBE2R2	-0.31375
H1FNT	0.48175
TATDN2	0.680166666666667
LILRB1	2.51675
P2RY5	1.145
NUCB2	1.17525
C2orf37	0.067
SNX27	1.11566666666667
MTA3	0.509375
FOXO4	0.287375
ID4	-1.00016666666667
