Hybridization REF	TCGA-A8-A06N-01A-12R-A056-07
TSPAN16	-0.0225
PTCHD2	-0.764
LOC145814	-0.68575
CAP1	-0.0258333333333333
EIF5A2	-3.1214
NT5DC3	-0.62875
SEPT9	-1.4035
SEZ6L2	0.107875
EGFLAM	1.70275
VPS11	0.740625
NDUFB5	-0.0671666666666667
CIDEA	-0.0218333333333334
IER5L	0.13825
N6AMT1	0.18425
FAM83C	0.28225
OXR1	1.795
IRX1	-0.9655
DGKB	-0.404166666666667
GCN5L2	-0.3345
MIR16	1.01325
FBXW9	-0.12875
WDR4	-1.04233333333333
PDC	-0.308
VPS33B	0.01325
HEXB	0.07575
FLJ32214	0.58325
TCEB3	-0.285
CRLF1	-5.64625
ABI3BP	-2.35175
C8orf22	-4.40875
PYCR1	-1.488625
KIAA1706	-0.8725
CDK5R2	0.5165
WAS	-0.096
C12orf60	1.15825
CCBL2	0.126875
MADD	0.74625
C5orf34	-1.33375
WDR42A	1.4829
KLF12	-1.438625
HSPA1A	3.25325
ITM2C	-2.73233333333333
DAPK2	2.57433333333333
LOC442590	0.88
SUMF2	0.25475
CENPA	-2.67353846153846
TMED5	-0.017625
CDH6	-1.5124
BRP44	0.6905
THG1L	-1.73275
GABRA2	-2.88675
C14orf166	-0.2715
MYL1	-1.66766666666667
TNFSF18	0.63
PAP2D	-1.82433333333333
PPIB	-2.25475
KLHL4	-0.779
SFN	-0.232666666666667
CCDC127	1.19475
FRAP1	0.045
GOLGA5	0.70875
SDCCAG1	0.566125
MGC21675	0.6265
C10orf95	-1.28525
KIAA1345	0.151833333333333
C1orf163	-0.876
LACE1	-0.198833333333333
OR10K2	1.5875
CENPN	-2.99472
TMED2	1.23875
UGT1A6	-2.009
ANG	0.733
U2AF1	-0.762166666666667
CASC2	0.522166666666667
NMT2	-3.3135
OSGEPL1	0.657375
DFNB31	-0.246
SLC6A20	-0.20775
DKC1	-0.8055
FXYD4	-1.07375
WDR64	-0.05775
MGC5590	0.509
CREBZF	-0.00499999999999999
DAZ1	0.484
PRPSAP1	0.21625
GCHFR	-1.36225
TTC7A	-1.822125
LOC196993	0.60325
UBD	-1.556
S100A1	-1.258625
RPL6	-0.0223333333333333
DNAJB6	0.87065
NAGS	1.6892
C2orf58	-0.1195
KERA	0.308833333333333
MT1X	-0.2961
UBE2B	1.1173
KEAP1	0.43425
MST1	-2.704375
OMA1	1.83
ABLIM2	-0.738
BCL2L13	0.659333333333333
JAZF1	-2.013
TMEM63B	0.906
S100A8	-1.6357
ARFIP2	2.36075
UROS	-0.53175
KHDRBS2	-0.828
POLQ	-2.776
SOAT1	-1.372
SPAG4	-0.72975
MRPS30	-0.372666666666667
LOC494141	0.24275
OR2T11	0.684
ORAOV1	-0.3268
ZNF184	-0.207666666666667
TCEB3B	0.468
ADAM21	0.4365
GDPD1	2.661
SPINLW1	0.6975
PRR14	-0.193333333333333
KCTD9	-1.8731
NUDT3	0.0415
KIAA1822	-0.1856
HIST1H4K	-2.1245
DFNA5	-3.57725
GABPA	0.21525
C14orf44	3.247
POLB	-0.08625
PTAR1	-0.3765
SEC31A	0.2174
TRIM58	-2.31733333333333
TAS2R14	-0.2435
VPS8	0.46925
H1F0	2.04866666666667
PRKCB1	-4.229
UGT2A1	0.594
TOR1B	0.25775
LSS	0.47675
C2orf19	0.342
HNRNPC	0.7605
TMEM100	-3.98216666666667
LOC116349	0.717
OR51M1	-0.001
CCDC142	0.21025
ISG15	3.6600625
ZCCHC14	-0.131875
CREBL2	1.324875
TGDS	-1.6185
DC2	-0.595
CACNA2D3	-0.303928571428571
ZNF429	-1.033375
LYPD6	0.4545
SUCLG1	-0.42
OR51I1	-2.0275
MAGEH1	1.3395
PRPF40A	-0.2165
SMR3A	0.526
SPINK2	-2.996
THAP2	0.38375
NPY5R	1.013875
IRF4	-3.247
SPESP1	2.825
OR10S1	0.314
DTD1	-3.56475
TUBE1	-0.3455
DDX19A	-1.09
PDPN	-3.8895
TMEM34	0.601666666666667
MGAM	0.0015
COL3A1	2.62672222222222
GFM2	0.3279
OR5A2	0.669
PSG9	1.59775
ARHGEF11	0.176
IVNS1ABP	-1.2796875
SIGIRR	1.5455
DUSP19	0.7235
DNAJC14	0.4685
ACSS1	2.674875
IL1RAPL2	-0.048
C4orf30	-0.557
SEPT4	3.01325
LANCL3	-3.1725
SPAG17	3.34516666666667
PRDX3	-0.33775
HNF1A	-0.7385
P4HA2	-0.726125
RFWD3	-1.4985
MOV10	0.17825
DNAJA5	0.468714285714286
LOC729440	0.21925
LOC200383	0.847375
SMC2	-2.40925
MIXL1	-1.71
TMEM9	0.81675
FAM86A	1.7235
ZNF174	0.8631
MYH14	-0.86675
CCR8	-0.474
VPS37C	1.97083333333333
GPATCH1	0.505833333333333
B3GNT8	2.114
TBX4	-1.37275
CNR2	0.289833333333333
PCDH1	2.47375
C5orf29	3.049625
OCIAD2	1.08825
PLCG2	-0.121
KIAA0247	1.913
HRH3	0.054
CAPN13	4.5
CCR1	-0.8985
MGC15523	0.4515
UVRAG	1.24016666666667
DNAJA2	-0.7635
ITGA2B	-0.88
CLDN5	3.116375
PTPRN2	1.13614285714286
ZNF512	0.362166666666667
PSAP	0.212785714285714
CCDC140	-0.132
LRRC55	0.18925
CYP26C1	0.1195
C8orf47	-2.16725
LYN	-0.7765
DUSP6	-2.32083333333333
TGFB3	2.46553333333333
ELK1	-0.1773
PCDH11Y	-0.884666666666667
HGD	-3.84175
C17orf58	2.611
MYO3A	-0.2705
SERPINE2	-7.21766666666667
AARSD1	0.343625
C14orf73	-0.52075
ADAM33	-0.60625
ZNF491	-0.6065
MAPK6	-1.38566666666667
TCN1	-1.55083333333333
SLC24A6	0.337
UBE2R2	0.06625
H1FNT	0.3225
TATDN2	-0.04
LILRB1	0.78975
P2RY5	-0.109
NUCB2	1.7015
C2orf37	-0.2905
SNX27	1.22716666666667
MTA3	0.507625
FOXO4	0.643625
ID4	-2.61283333333333
SOX5	-1.45183333333333
PXMP3	2.231125
OR52M1	-0.0565
SFT2D3	-0.3095
INA	-3.93533333333333
MCOLN1	1.66825
NFIX	-0.7065
CLEC14A	4.987
HIBCH	-0.280333333333333
PLA2G5	0.445
TIMM10	0.5805
MED17	-0.2049
COL4A4	-2.556
TPP1	1.0195
GJA3	-2.1915
TMPRSS5	-1.38775
AADACL3	0.407
DNMBP	-1.05975
ENPP5	5.19983333333333
NQO1	0.2698
ZSCAN2	0.073
SEC24C	-0.287333333333333
GTF2A1L	-1.297
AXIN2	1.0436
FAM33A	-1.44258333333333
C16orf13	-0.078875
SPNS2	-0.257
TAF1	0.16775
AP1G2	0.482166666666667
RBM42	-0.0705
HCN2	0.207666666666667
EFHB	-0.1755
RUSC1	-0.0421666666666667
GRIK5	-0.115
USP21	0.410833333333333
ATAD3C	0.99
ORMDL2	1.426375
PRSS7	-3.565
PSAT1	-6.71475
FLJ13195	-0.629833333333333
TBC1D1	-0.00333333333333331
IFNG	0.8355
OTOS	1.4555
ZNF773	0.322
EMD	-1.11925
RETN	-0.74625
CCL8	5.3175
APH1A	-0.061875
COX18	-0.06525
GTF2IRD2	-0.434
CCDC82	-3.40541666666667
PAFAH2	0.8769
NPEPL1	-0.1606
RP11-114G1.1	0.9035
TP53INP1	3.092625
ZNF300	-3.98316666666667
FOXL2	-3.78
LARP2	0.1905
LATS1	0.32425
HTR6	0.1915
SPOCK2	-1.1425
RNF144B	2.0015
HTATIP2	0.59525
MGC10334	0.3085
CENTA2	2.2425
FGF2	-3.50925
FXYD7	0.43625
PHYHIPL	-2.267125
GPR34	4.34425
DDX6	-0.595
OR10W1	0.117
LHFPL1	0.3455
ZNF313	-0.0972857142857143
VPS28	2.07
AP3M1	-0.2605
AKR1CL2	-1.85075
TRAF4	0.290125
OR2B11	0.291
C19orf12	-0.230666666666667
AKAP9	0.406833333333333
C1orf62	0.14425
SLC20A1	-1.5848
FAM112A	0.14625
LDB2	-0.417
MRPS23	0.40325
KLK5	-0.54525
SPTB	-0.8707
EFEMP2	-2.42475
EFNB2	1.644125
PCM1	-1.54242857142857
NMNAT3	1.424125
TSG101	1.8065
C8orf40	1.58
NOB1	-1.31325
ABHD3	-0.02975
GTF3C4	-0.245875
PIGN	0.7335
GALNTL1	0.758
AEBP1	-1.89175
OR9Q1	0.66
ANKRD2	-0.618625
CCL28	-2.98275
TRIM38	0.5335
TMCC1	0.053
SMG5	0.65125
LRRC7	-0.7215
NCAPD2	-2.0675
C6orf153	-0.385
C1orf74	0.21325
OTUD6A	0.512
DCP2	-0.582833333333333
TMEM24	0.35575
RPL18	-0.162833333333333
TMEM177	-0.96725
LRRC37A3	1.581
C1D	-0.176
LDHC	-2.60475
UBE4B	0.0765
NIT1	0.3875
BTN3A3	-0.039125
RASD1	-1.237625
COMMD3	0.031
SHFM1	-0.3745
BIRC8	0.00499999999999999
DUT	-0.5695
C12orf51	0.9995
LRRC59	-0.5715
LY6H	0.781
WDR22	0.753416666666667
EDEM1	0.0917142857142857
ADH1A	0.643
PANX2	0.3934
CYP11B1	0.13475
CDC73	-0.4475
GPR172A	0.5655
GSTM3	5.12992307692308
KCNA5	-0.6375
SERAC1	0.159666666666667
NFATC2	0.3855
ANAPC5	0.0295
C15orf24	0.86325
NFATC2IP	-0.29875
TNRC6C	1.04966666666667
MGC102966	-3.612
FGD5	-0.429
MED9	-0.22325
RAB13	0.083
C15orf49	0.517
CRYGS	0.4267
C12orf53	-1.4018
LOC283693	-0.3725
COX6B2	-1.063875
PHF14	0.11725
FAM3A	-0.195
RPL13	-1.24
PRDX2	-0.0343
FLJ34047	-1.86
PRMT3	0.2135
KCTD19	-1.627
TRIM10	0.000333333333333352
MGC26597	-0.3944
GCNT4	2.31375
GPRASP1	2.17025
CDKN1C	-0.483416666666667
RHBDL2	0.4719
HSPH1	-0.00275
AQP1	2.029
COL17A1	-3.8078
GFAP	0.0505
CDC16	-0.16575
KIAA1614	-0.765
C6orf118	-0.0996666666666667
ZSWIM5	1.41475
FAM83F	3.41875
LYNX1	0.05925
SYNPR	-0.442
XG	0.2515
PRSS16	-3.95071428571429
KIF13B	0.448928571428571
PCDH9	-3.03985714285714
HIST1H2AH	1.687
RBM18	-0.7655
ZNF626	0.418
HEXIM2	1.57683333333333
ITFG1	0.258
TUBG2	-0.0195
SFRS7	0.167166666666667
C9orf14	1.0925
EXTL1	-0.17125
GBP3	2.801
WDR5	-1.18875
RARG	1.514
MYO7A	-0.629375
CECR6	-1.37175
C13orf3	-2.82375
SFRS18	-1.081125
ACVR1B	0.766333333333333
PSMD1	0.4047
C7orf31	-0.339833333333333
ILVBL	0.098
IFNGR1	-0.124
RNF186	-0.38225
NOL9	-1.20375
MAGEL2	-2.8115
SLC29A2	-1.12075
NHSL1	-2.49475
RBMX	-0.6335
PSORS1C2	0.29875
RAD51L3	0.336083333333333
LCN6	0.803
ORAI2	-1.052375
BRUNOL6	0.5457
OR4K5	-0.3955
CDC123	-1.254
MSLN	-2.4885
WWTR1	-1.8145
ZNF700	-0.155
COBL	1.1685
PPP1R16B	-0.34125
GAS7	-1.9806
MDN1	-0.35125
HAAO	-0.831
C9orf68	0.9605
TNFAIP2	1.7
FOXN1	0.2505
hCG_2033311	0.5215
ATP6V0D2	-1.05
RPL41	0.783625
SLC38A1	2.19375
ARHGAP6	-1.59841666666667
ADAD2	-1.2675
PHF20L1	1.3153125
MCM3AP	3.2
ST3GAL3	-0.0996666666666666
SNX1	0.665333333333333
ELF5	-0.263666666666667
PARP3	-0.205625
RBM8A	-0.3550625
LINGO4	-0.057
ITGA9	1.0665
ZFR	0.2175
ACSL6	0.8325
FLJ20699	0.1993
DAOA	0.218333333333333
FABP4	1.51175
KCNB1	-1.79375
CANX	0.4368
SLC25A28	-0.0426666666666667
ADIPOR2	1.065625
ECHDC2	2.82575
SMA4	1.88725
FRZB	0.901375
PABPC1	-0.621666666666667
DMRTB1	-0.242714285714286
APOBEC3G	0.06875
CATSPER2	0.202166666666667
CUEDC1	0.557833333333333
STARD9	-2.473
CLDN8	4.317125
LOC23117	-0.518454545454545
E2F6	-0.0674444444444444
TMEM126B	-1.36766666666667
DPY19L4	1.7575
GIMAP5	2.715
NDUFA9	-0.00833333333333333
FAM77C	1.5735
CTPS2	0.2395
LOC51035	-0.096875
WDSOF1	-0.111
EGLN3	-2.381625
PITX3	0.5745
OR52E8	0.524
GRM4	0.3855
KLK1	-3.435
GPM6B	-4.088875
RRAGD	0.625666666666667
PAGE5	-3.8215
UCHL5	-1.63633333333333
ULK3	0.00516666666666665
AIM2	0.097
PNO1	-0.164166666666667
OR2F2	0.086
GNAT2	-0.7975
SIX1	3.4585
ST13	0.117333333333333
ZBTB44	-0.108625
TIMP2	-1.6885
ZMAT4	-4.70225
GTF2IRD1	0.0645
ZNF19	0.775666666666667
ZNF714	-1.4445
RSC1A1	0.53225
C9orf80	-0.42025
PSMA8	-0.0141666666666667
TMEM141	1.32725
COX4I1	-0.422071428571428
CTAGE1	1.0795
DTWD1	-0.9655
HSD11B1	-1.4315
KRT6B	-2.03875
ARID4B	1.323625
LHFPL3	-0.684
WWP2	0.475083333333333
ZNF326	0.5935
RGPD1	-0.555
CTSH	0.77
FASTKD1	1.003125
PAF1	0.905
TTC9C	-1.52425
IFT57	0.4755
PRSS36	-1.3325
IL20RB	-2.5235
ZNF592	0.0075
DCTD	-0.2579
CFP	0.1025
MFNG	-1.659875
JMJD2B	0.808
ALDH3B1	-1.057875
THSD4	3.43966666666667
KCNJ5	2.48833333333333
LMNA	-0.508166666666667
TBCD	0.460875
ZNF250	1.24
CASQ2	0.644666666666667
PEG10	-2.06841666666667
PRAME	-5.79593333333333
NP	1.282
TRIM59	-1.3675
ZNF12	0.49375
XTP3TPA	0.072
SIGLEC7	-0.2648
PANK4	-0.1605
FAM70A	-2.63133333333333
SNED1	-1.51025
HIP1	0.3187
RAET1E	-1.8805
AMAC1L2	-1.4605
AHNAK2	-1.55858333333333
TOE1	0.117833333333333
RECQL4	-1.27775
SPRYD3	1.2765
DPAGT1	-0.97375
MAGED2	4.6056
ANKRD55	-1.1105
TRPS1	5.29166666666667
DOK7	-1.4905
TFPI2	-9.0665
GTF2H3	-0.334
CYP4F11	-0.719
LHX2	-4.0055
ATG16L1	1.84083333333333
ASB12	0.461
C1orf116	-1.7965
NF2	-0.8305
POM121	-0.89
PHYHD1	-1.7047
TXNDC17	-1.0565
DKFZp779O175	0.0775
NUP62	-0.106071428571429
MYO18B	0.629166666666667
PRAMEF1	0.051
TCBA1	-0.223
TMEM168	0.77225
FJX1	-1.47533333333333
CLCF1	-2.70025
SEPN1	0.396375
IGSF2	0.0375
NUDCD1	0.369166666666667
TFF3	2.777
NDFIP1	1.70407142857143
CHCHD4	-0.44025
TNR	0.2065
CUTA	0.642
USP44	-4.131
DPP10	-0.260666666666667
IWS1	-0.986166666666667
PCGF1	0.79225
SULT1C4	-0.219
NTF5	-2.5025
PTPN13	2.25925
SSTR5	0.1255
SFRP1	-5.890875
IDH3B	0.180875
SUOX	1.87633333333333
TMCO5	0.4605
GOLT1B	-0.49575
MIB1	-0.690214285714286
PCDHGB1	-0.066
SUSD1	-0.45575
ICAM5	-3.48883333333333
PAPOLB	0.52475
URM1	-0.8802
TMEM106B	0.427166666666667
LRIG2	-0.1995
SLC27A5	-0.714
CLIC6	1.2678
ZNF420	1.32083333333333
SCN9A	-1.8547
KIAA1909	1.08825
ELMOD1	-2.399
PRKAG1	0.60125
FAM64A	-2.21655555555556
EEF1G	-1.2427
SMAD5	-0.09625
INCENP	-2.368
WASF2	-1.1595
GARS	-1.0544
CDK10	-0.8358
HLX	-0.7825
MDM4	-0.4575
ZNRF1	-1.68542857142857
HHATL	-2.57016666666667
FAM21C	1.3399
HIST2H3C	0.827
PFDN2	0.092875
ZNF200	-0.259
NDN	-4.528
HBA2	-0.0366666666666667
FBLN5	-1.806125
PUM1	0.1215
TNNT1	-2.90916666666667
C19orf59	-0.763833333333333
HNRPH2	1.0435
RAB7A	0.490666666666667
PMS2	-0.322625
BIRC3	-2.256
NRSN2	0.88675
OR52K2	0.525833333333333
SPOCK1	-1.21464285714286
H2AFY	0.94775
RXRB	0.4775
ZNF638	0.163833333333333
ANKRD45	-0.51225
ACTN4	0.422666666666667
FXC1	1.662
EIF2B5	0.737
VPS33A	0.16425
PINK1	0.358125
FAM106A	0.4625
SKIP	0.6383125
GAPDHS	0.217666666666667
MUM1L1	-0.4035
PSTPIP1	-0.905
CNTNAP1	-1.9509
CYP26A1	-4.1845
APOL2	0.1863
TACC2	-0.071375
COX7A2L	0.455
HSD17B1	0.7695
ARRB2	-0.51025
SLC7A6	-0.8222
HSD17B10	0.267
RBJ	0.0295
NUP155	-1.6275
MRPL10	0.365
CYCS	-1.439
CCDC46	-2.04166666666667
TECTA	0.9265
GNAL	-1.842
LPO	0.327
PEBP4	-0.107
DDX11	-1.5335
C18orf12	0.5095
TAF9B	0.36025
IMP4	-0.422
RPA4	-0.738
NDUFS1	-0.3365
UPK1A	-1.05516666666667
ARRDC2	-0.140666666666667
C18orf20	0.5315
AES	0.234214285714286
CD2BP2	0.712333333333333
C16orf54	-0.145
UGT2B17	0.921125
FGFR1	0.246636363636364
CEACAM6	2.1513
CHRM5	-0.1245
CERK	-1.040625
AP3S2	0.856928571428572
ANKS4B	-1.84275
CLCNKA	0.499666666666667
ZNF208	-0.910333333333333
HLA-DRB5	3.286
CARKL	0.33675
GOT1	-0.220166666666667
CASP6	0.023
HOXA1	-0.968
RCL1	-0.0265
ZNF181	0.978333333333333
RAB40B	1.0635
MRPL38	0.7915
LRRN2	1.6075
C3orf25	0.767
OR5D14	0.531
OR10AG1	0.456
BET1L	1.4157
FRY	3.9845
AK3L1	0.484
CSF3R	3.08133333333333
POLR3K	0.822666666666667
ATG2B	1.31433333333333
EPS8	0.730833333333333
DARS	-0.570125
C10orf56	-1.29833333333333
DAD1	0.434833333333333
RIOK1	-0.574
HERC2	-0.162
HSD11B2	1.23566666666667
FAM96B	-0.40275
MGC13057	-1.981125
BSN	0.42575
CAND1	0.0706666666666667
HCST	1.3245
ACTR10	0.950666666666667
OR8D4	0.296
NASP	-1.5852
COL9A2	2.948
LYZL1	0.6705
GPC5	-0.978
TBL3	0.2
CENTD2	0.5918
OR5AP2	0.585
TLR1	0.883
LMO6	0.04475
ZIC2	-3.194
CPNE5	-0.34575
ZMYND15	0.58025
FLJ22374	-1.20475
CCDC106	0.93175
PARP16	-0.53175
PDIA3	-0.43175
C14orf126	-0.73925
CECR2	1.3295
SFRS1	-0.0154285714285714
FIGLA	0.3475
DCP1A	0.3985
MGC45800	-1.9899
TEKT1	0.392
C10orf67	0.203
CLN5	0.8405
NTN2L	0.2055
GLE1L	0.0115
CES2	-0.5889
GNAS	-2.17938888888889
DDX53	0.2015
TSPAN13	4.345
MRPL52	-0.3253
SPIRE2	0.06925
TAS2R39	0.37375
SCUBE3	-0.29875
UCRC	0.5596
CDKL3	1.1445
KIAA1715	-0.201
ZNF345	1.215
RTF1	0.0872499999999999
DHRS7	1.707
RIPK4	-0.939
EXOSC2	-1.214
MS4A2	2.357
FGF17	-0.92025
WDR59	-0.6105
EVI2A	-2.7655
IL17RC	1.478
HS3ST1	0.888
ITGB1BP2	-2.23
RBPJ	-0.272666666666667
GIMAP1	2.347
INE1	-0.785166666666667
ALDH18A1	-0.993125
TPI1	-1.1365
GATA6	-3.45875
CABP1	-0.5665
ZNF484	0.559
DAPK3	0.5075
GJB1	-3.4385
PIN1	0.45825
SLC6A15	-3.23716666666667
CNO	0.74675
RIN2	1.204125
FRRS1	0.067
CYorf15B	-4.49771428571429
DMRT3	0.499625
ATAD1	-0.570125
OTUD4	-0.319722222222222
ATOH8	-2.32725
ZSCAN16	1.2665
ASCC1	-0.75925
OTUD3	0.284625
MGC33212	-0.0568333333333333
YME1L1	-0.62175
RP11-218C14.6	0.71475
PCBP4	-0.94125
TNFRSF10A	-1.52975
CDH10	-3.89666666666667
KL	1.3925
SCP2	1.19925
C9orf119	0.853125
SON	0.234416666666667
MAFK	0.0035
SBNO2	0.0935
SLC6A6	-1.13175
SC4MOL	-0.3375
FAM35B	-0.219375
PPP1R9A	0.794375
PDZRN3	0.5925
CXorf20	-0.0875
C6orf126	-0.373
AVEN	-2.17475
FLJ21075	-2.253
C14orf132	0.363
PCK2	0.714875
GUCY2C	-0.3005
BARX2	-0.1555
PEX11G	1.6805
DAO	-1.4725
C10orf49	0.3145
EDNRA	0.242666666666667
PPP2R5A	0.771
DDX39	-0.854166666666667
SERF1A	0.17875
ASCIZ	0.2498
FNDC8	0.1235
PTMS	0.51275
PHF7	0.084
PIP4K2B	0.5646875
HHLA2	-0.616
BDH2	0.2508
APOBEC2	-0.29675
PENK	-2.16083333333333
SMAD9	-3.288
MT3	1.415
RGL1	-1.162125
ATG10	-1.09875
DLGAP4	0.0968333333333333
APPBP2	0.326142857142857
BACE2	0.218928571428571
LOC339344	0.753166666666667
ZNF395	-1.3809375
HIST1H2BL	0.739
ZNF467	1.016625
SLC25A21	-3.014
PALM2	-0.5955
NSUN5C	-0.5255
IL5	0.7023
CLSTN2	1.027
ANXA8L2	-3.23275
PTGES	2.5895
GDAP1L1	-2.5315
OPRK1	-1.699
WDR20	1.08866666666667
C12orf4	0.162
NUP88	-0.66725
XRCC6BP1	-0.552333333333333
FCGBP	1.20471428571429
LEMD2	0.854
NOMO1	-0.06825
C10orf79	2.3115
ZNF79	0.4129
OCRL	0.9295
HSPA8	-0.515666666666667
DIDO1	0.423166666666667
PLA2R1	1.38775
COG3	0.3349
NGDN	0.292
CBFA2T2	0.777375
PNOC	-3.359
PRRG1	-2.16575
AGGF1	0.250285714285714
DPF2	0.46375
YIPF7	0.7225
TRPV5	-0.211
ZNF322B	0.49875
MED12	0.482666666666667
CARS	-0.0575
ABCC11	1.30383333333333
C9orf25	0.157
MYH1	1.0555
FRYL	0.586833333333333
AGTRAP	0.081
MMP27	-0.3895
ZNF432	-0.07675
OR8D1	0.1935
OR13D1	-0.20575
VWA1	1.277
STON1	-1.718
IL5RA	-0.23125
PERP	-1.5668
C10orf107	-2.21766666666667
TNFSF12	1.54775
FN1	-2.52308333333333
MTR	-0.608166666666667
PHLPPL	-0.0515
ZNF425	0.9715
DHFR	-1.63933333333333
PPP1R12A	0.196125
RSPO2	-1.60728571428571
ZNF7	1.278
ZNF583	-0.15025
TPMT	-0.784666666666667
GPR132	0.145375
OR2T12	-0.54725
SERTAD2	-0.5154
ATP1A1	0.4606
FRMPD3	1.037
ZNF672	-0.005
PLXNB3	-0.73975
EML5	1.18
FAIM3	-1.0805
UBQLN2	0.58775
SORCS2	-0.42475
PRIM2	-1.1905
ACVR2A	0.341333333333333
YWHAZ	0.690666666666667
PGM2L1	-1.441125
GNAO1	0.901785714285714
RPL10	-0.4133
RPS6KA6	0.744
PFKL	-0.516666666666667
SH3D19	-0.057625
AURKB	-2.93283333333333
ZC3H6	0.59725
DISC1	-1.1215
FLJ39660	-3.28016666666667
TMEM25	1.929
OSBPL10	0.091
CLTCL1	-2.61566666666667
ALG6	0.13625
CATSPER4	0.68
LRTM1	0.0285
RRAD	-1.08483333333333
TIPIN	-1.71275
CARD14	2.133875
RBM9	-0.721333333333333
RASSF4	-0.5345
SLC25A18	-0.905166666666667
C6orf58	-0.229666666666667
IGHD	0.2715
PLA2G6	0.264
TPT1	-0.11225
SEC63	-0.1222
CCDC113	-0.2276
TDRD10	0.11825
KIAA1666	-0.36675
TOR1AIP1	0.786416666666667
SYTL4	3.61433333333333
SPRR2F	-1.3815
CEBPD	4.1195
SNTG2	-2.15675
C20orf77	0.59525
TAS2R49	-1.373
C6orf173	-2.20433333333333
SVEP1	-1.1007
PXN	-1.01757142857143
VIL2	0.422333333333333
C5orf21	1.09533333333333
DIXDC1	-0.31775
GANAB	-0.999
PDSS1	-2.50425
NGFR	-1.2235
ATP8B4	1.4015
BMP8A	0.1045
CCDC132	0.66425
GNRH1	-1.72775
OR10T2	-0.76
PDGFD	1.55133333333333
OR6W1P	0.298
HARS	0.131416666666667
KRT77	0.665
AQP8	0.81725
ITGB1	-0.5973
ZNF254	0.2524
PAX1	0.224666666666667
PSMC4	-0.1239
ANKRD22	2.53575
PSMD8	0.2255
HTR1E	0.620666666666667
SOX10	-2.8633
OR5B2	1.395
RABGEF1	-0.918714285714286
MAP1LC3B	-0.282
CYB5R4	0.088
AGXT2L1	-2.80366666666667
FLJ41603	4.24116666666667
TRAPPC2	0.836333333333333
FNTB	0.8294
FLJ14107	-1.47533333333333
AURKAIP1	0.3535
DSE	-0.42575
NFKBIZ	-2.65433333333333
OSBPL3	-3.11666666666667
LOC130576	4.02875
SLC39A9	1.3715
LOC137886	1.00083333333333
RHCE	-1.622
ATG7	0.168333333333333
FAM82A	0.873166666666667
FBN3	-0.0875
MCFD2	-1.65016666666667
CASP14	-0.2605
EPS15	1.08258333333333
SFRS2B	0.288416666666667
C19orf47	0.1435
PLAC9	-0.0085
GPR23	-1.2515
BTNL3	0.0648333333333333
RGS8	0.2715
GNS	0.861375
ENO2	-1.34466666666667
CBX1	-0.3226
PEX26	0.5975
LRP5	-1.59966666666667
ADAMTSL4	-3.33516666666667
ARR3	0.22
MAP1A	0.20775
CD2	1.032
NAV2	-0.7865625
TMEM69	-0.3895
ATXN7	-1.06733333333333
CHN2	1.7675
ZNF781	-0.833166666666667
HAS2	-6.1305
KIAA0241	-0.7975
BIC	0.01925
MOBKL2A	-0.1175
CYP2C9	-0.5545
CNOT7	-1.2715
SFRS10	-0.43125
CST11	3.67975
FLJ37543	-0.047
NKAP	-0.48675
RUNX1T1	-0.85075
EAF1	0.5621
IL4I1	2.525
LRRC61	0.82
PSIP1	-0.738916666666667
SPRR4	0.622
ZFP90	0.121666666666667
AP2B1	-0.0615384615384616
SLC30A7	1.10366666666667
C7orf28A	0.170666666666667
S100B	-4.32616666666667
BMP2	-3.854375
ESR1	5.61366666666667
ZFPL1	-0.16625
ARHGAP12	0.55875
LRRC19	-0.357666666666667
ZNF767	-0.528166666666667
NACA	0.0972
OLIG1	-2.372
PRF1	0.69675
LST1	2.26166666666667
SPATA9	-0.996333333333333
CNFN	0.1345
CDK4	-0.6085
TCF15	-1.891
PARC	0.43875
PPM2C	0.087
LOC283345	-1.095
FAM107B	0.653
DMXL1	0.77275
RBM3	0.965625
HTR5A	-1.12333333333333
SCFD1	0.0853333333333333
EPHB3	1.8145
ROPN1L	0.0685
RAMP3	-0.60875
TSPYL5	-1.51945454545455
GAP43	-3.8395
PAPD4	1.50625
PDE3A	-2.3245
TNFRSF10C	-0.34475
JMJD5	0.012
RASGEF1A	-2.8961
C16orf65	-0.259666666666667
HIPK3	1.26883333333333
XYLT2	0.9685
XPOT	-0.949333333333333
GAL3ST1	-1.86725
DHCR7	-0.88425
AMIGO3	-0.0383333333333333
FGFR4	1.62433333333333
CRAT	-0.24425
PPP1R14D	1.459
TRIM14	0.5651
TMPRSS11D	0.151
SLC7A11	-0.822285714285714
OR10H2	0.4615
PPM1E	0.2237
DOCK4	-0.32325
FAM127A	0.17575
ENOPH1	0.77275
SLC5A3	-1.2978
ZNF530	0.2179
NTS	-7.65075
FRMD4A	0.024125
BCL11B	-4.844
PRM1	-0.225
UQCC	0.5941
S100A16	-3.13816666666667
PLS3	-1.01325
WWOX	-0.3215
CCDC23	0.18825
GTSE1	-2.7955
GP2	4.4085
FLJ32549	1.509625
CHIT1	2.13175
KLF9	0.482
RPS24	-0.8901
MIA	-4.7225
FIGN	-0.72775
PYROXD1	0.72325
PCSK2	-0.5635
MRPL9	-0.11475
RPL24	-0.29
C12orf32	-1.035125
HIST1H2BE	0.75475
RGS18	1.254
LFNG	1.77475
RAB4B	0.7434
FBXO25	-0.0255
