Hybridization REF	TCGA-A2-A0EV-01A-11R-A034-07
PELI3	0.448
LIMD2	-0.772416666666667
TMEM189	-0.108
NTN4	1.8645
LOC151300	1.7985
CLEC2A	-0.9675
GPR135	-0.297
DPYSL4	-2.7997
JAK2	0.0175
TSHZ1	0.556333333333333
TM9SF4	-0.051125
ZNF264	1.35383333333333
SIRPG	2.395875
BICD1	-0.00425
HERC6	1.74183333333333
METTL5	-0.705
CASP1	2.09975
PRRT1	-0.360666666666667
PLA2G4C	1.27216666666667
ICA1L	-0.638785714285714
TPTE2	1.063
OTUD7A	0.327
AQP11	-1.33825
APOA2	-4.4705
KALRN	-0.9149
SECTM1	1.60016666666667
IFNAR1	-0.15525
TALDO1	0.181125
RAB11FIP4	0.857083333333333
EIF5A	-2.168
FAM49A	1.87075
NEGR1	0.550166666666667
YTHDC2	0.77475
EHD2	-0.699
NCF1	2.6109
SCRT2	0.843
HOXA5	-0.280166666666667
NUP133	0.466
FGF12	0.7335
SLMO2	-0.1235
SNTA1	0.531125
CACNG2	-0.647375
GCM1	0.212285714285714
ELF1	0.3685
TLR5	3.9195
TCFL5	-0.828083333333333
RBMY2FP	0.68
LOC100125556	0.0135
FAM129B	0.099
MAP3K7IP1	0.03075
NCK2	-0.1485
OXA1L	-1.44275
FMO9P	2.2875
ZSCAN12	-0.1925
PSMD12	0.505166666666667
HSCB	0.0545
CLDN10	-2.37025
MGC13053	-0.74675
HPCAL4	-1.13583333333333
ASZ1	-0.0235
MEX3D	0.4725
NFAT5	-0.7904
CSPG4LYP1	-1.66433333333333
FBXO3	0.968
DVL1	-0.4785
CMKLR1	2.40066666666667
TYMS	-3.513375
PEF1	1.0395
ZNF750	2.44116666666667
MCM5	-0.8685
MEGF11	-1.259
KCNK7	0.067
PTP4A3	-0.5235
C1QTNF2	-0.9235
OR6S1	-0.794
FAM122B	-0.1455
ZNF551	-0.924125
HBQ1	-2.834
GEMIN6	-0.30575
ARSK	1.305
RBP7	1.37466666666667
CPNE9	0.3545
DSC1	0.1535
LOC730112	-1.5505
MAP2K4	0.70025
HS3ST5	2.213
EPB41L3	-0.70625
TEKT2	-0.499
CDKN2B	1.07883333333333
ZNF480	-0.52075
MAP3K6	0.6627
MAP6	2.29133333333333
HN1	1.0634
OR2L13	-0.00259999999999998
SLC16A11	0.31375
FAM96A	-0.35575
APOL1	0.62425
C5orf32	1.153
RTP1	-0.3618
RNF175	0.670875
ZBTB41	1.812125
AHCTF1	-0.0174
SAE2	-0.7694
ITGA2	0.11975
MME	-0.128666666666667
CCDC14	-1.88275
MAST4	1.4555
KRT33B	-0.85
KCTD2	0.5565
WDR26	0.91625
MFI2	-0.5395
NR4A3	-0.597
ARSA	1.7015
UNKL	-0.16
SULT6B1	-0.003
CCNA2	-2.69216666666667
SOX15	-0.0665000000000001
PPAPDC1B	0.755333333333333
C19orf44	0.483
MCAT	0.372333333333333
ARID1B	0.500125
OR52N1	1.5165
C12orf48	-1.36375
MAGI1	0.45025
NIPA2	-0.04825
GBX2	-1.76075
RSHL3	1.38875
RAVER1	0.0448333333333333
C15orf17	-0.22875
SLC30A2	2.509625
ZNF518	-0.557
PCYT1B	-1.12675
C10orf114	-1.41325
EIF3H	-0.1325
SLC25A39	-0.360833333333333
KIF1B	0.050125
AMOTL2	1.619
C6orf120	0.565375
PSRC1	-2.08425
PLA2G10	1.9935
KIF5C	0.405428571428571
MRPL37	-0.604
C17orf62	1.10133333333333
C9orf135	-0.5655
DUSP10	1.1472
CLCNKB	0.145
PSMA5	-0.0915
C8orf53	0.3875
AMPD3	0.788666666666667
PIAS1	0.1355
ADCYAP1R1	0.321
GYLTL1B	-0.54175
CDH20	0.411833333333333
FBXO7	0.28075
TMEM134	0.0905
FLJ14213	1.36833333333333
ZNF3	-0.195
LRRFIP1	0.0576666666666666
CNOT2	0.3205
ABI3	2.455
ALDH5A1	-0.168166666666667
HNT	3.673
SERPINA4	-2.781
TK2	0.698583333333333
STMN1	-1.84355555555556
GUCA2A	-1.03633333333333
GALNT10	1.06592857142857
DPP6	-0.858
C9orf93	-0.0575
PRELID2	-0.159375
STK39	0.7225
SFTPA1	-1.66775
CKS2	-1.42444444444444
RHO	0.111625
C20orf135	-0.313
XKR3	-1.6035
CR1	0.087125
RPS6KA2	0.834785714285714
C20orf112	0.1165
MRPL22	0.757
C4orf23	0.273166666666667
GADD45B	1.55175
KLHDC1	0.6815
C2orf48	-2.5375
ZNF287	0.6065
DAAM2	-1.35025
DPPA2	-3.1192
TCTN3	0.3145
DNAJB11	0.525375
FPR1	4.00375
DEFB4	0.432
PTCD2	-0.3533
SMOC2	4.65466666666667
CABP7	-0.3775
SERPINB11	-0.075
MAGEF1	0.47975
NDE1	0.430666666666667
ITGA10	-0.2485
FSHB	-0.273
ANXA2	1.4725
HORMAD2	0.964666666666667
HLCS	-0.065
MCF2L	0.93625
FH	-0.047
TBC1D24	1.40725
KIAA1505	0.859
LGALS2	-0.51625
CNBD1	0.064
SYNPO2L	-1.0075
PTPN23	0.164571428571429
C1orf183	-0.0545
MAGEA8	-1.68425
DGCR8	-1.098625
GSR	-0.83475
PAQR7	0.511
ZNF676	-0.92925
CACNA1C	-0.18
SP7	-1.8005
PDCD6	0.18825
NRN1L	-1.488
BRI3BP	0.0512727272727273
KIAA1183	1.1515
ASB4	0.408
CCL23	1.0865
OBSL1	-2.307
SLC12A7	0.546
KIAA0240	1.508625
CD1B	-2.27533333333333
FCGR2A	2.533125
MDC1	-1.1105
HTR1A	0.428333333333333
OCEL1	1.0645
ATP11B	-1.939375
FBXO34	0.0793333333333333
PCDH12	3.312
RPE	-0.83
C17orf74	-0.102
CSDC2	0.581666666666667
PET112L	-0.114
TMBIM1	0.261
P2RXL1	0.553
TCHP	-0.50475
TRMT1	-1.72933333333333
F2RL2	1.33675
LRRC32	3.3345
IMPG2	0.3125
BGLAP	-0.53275
LOC493869	-1.37258333333333
MRAS	1.683
SLC35F5	0.27375
CBWD1	-0.122
AXL	-0.910375
ATP2C2	-0.38225
TELO2	-0.8925
PNPLA3	-2.8065
PCDHB14	1.95725
CD276	0.12625
KRT80	1.28625
DUSP28	-0.181
CSNK1E	-0.662083333333333
SRP14	0.591
KCNQ4	0.5825
KRT72	-0.226333333333333
CCDC117	2.769375
C6orf89	0.731222222222222
TUBB2B	-2.43566666666667
RTN4IP1	-0.41625
CR1L	-3.46316666666667
CEND1	-0.06475
C12orf41	0.152833333333333
RNF31	0.2915
UBN1	0.541333333333333
C17orf32	1.30175
SLC5A7	-0.9105
GPR92	1.1985
ESAM	2.0204
CTNNA1	1.17025
HRBL	0.1112
CBX4	0.288
TMEM182	0.23275
SH3TC2	-0.937333333333333
IL10	1.57766666666667
PXMP4	1.62
RNF167	-0.3146
PAK7	0.265333333333333
ETV3	-0.2975
ATPIF1	0.0743333333333333
LOC554207	-1.47666666666667
OR8H1	-0.32475
WDFY3	0.74275
DPM1	-0.36025
GPSM1	-1.542
WDR92	-0.2213
LRP1	0.396
ANKH	-0.402375
THUMPD3	-0.674
POLR1B	-1.176
OLFM4	3.1055
RAD9B	0.21275
TSPY2	-3.1915
PAX6	-1.13766666666667
SCG2	-2.318625
SLC17A6	0.5465
FMO3	4.782
PADI4	-0.06125
TUBB4	-0.7124
NLK	1.29675
POU4F3	0.0855
SDF4	-0.054
ITGBL1	3.31183333333333
NETO1	-1.7025
TAP2	0.30775
ABBA-1	-0.245
GNAI1	-0.54425
VPS4B	0.35475
NOPE	-0.4773
GALNT6	3.7745
SESN1	0.7025
GBE1	-1.25488888888889
CLASP1	0.257
RASGEF1B	0.84575
ACOT11	-0.241428571428571
AFAP1	0.548
OR2H2	0.253
DPY19L2P1	-1.15225
DZIP1	-1.6545
SEC22C	-0.101333333333333
GPR161	-0.793666666666667
RNF146	0.91925
WDR74	-1.278625
GALP	-0.9395
PURA	1.11125
DNPEP	0.56925
RP11-78J21.1	-0.881
ERBB2	2.620125
FANCM	-0.347416666666667
NEO1	0.178333333333333
DDX3Y	-4.4416
RPS3A	-0.90725
MXRA7	0.0758571428571429
LGALS3	0.454166666666667
GLT8D1	0.04975
CFL2	-1.399
UPB1	-1.28925
NAP1L5	0.03325
CLDN14	0.872
DHX38	-1.097
BTBD1	0.0925
TARS2	0.446166666666667
ABCF1	0.0385
FCF1	0.0465
LRRC49	0.332
GUCY1B2	0.623
C1orf177	0.6025
SMARCA4	-0.384785714285714
LRP8	-2.99616666666667
TAGLN3	-2.30375
MRPL14	-0.28475
TTRAP	-0.145
ZDHHC20	0.51725
NFE2L3	-0.605
KIAA1377	1.11975
PALMD	0.9337
TMEM43	-0.4955
TTL	-1.218625
STAT5B	-0.745166666666667
SSB	-1.100625
OR10H5	0.6015
SLC22A13	-0.784
AKAP3	-1.098
TIMM23	0.0275
OAS2	2.92283333333333
KIAA0423	0.68725
TRIM11	0.760333333333333
GLIS3	1.68775
TMEM50B	1.40966666666667
ARHGEF4	-1.270125
DEGS1	-0.218181818181818
TBL1XR1	1.9453
G6PD	-1.95675
SP140	1.5061
MUC17	0.0509285714285714
NUDC	-0.3666
DNAJC5B	3.18366666666667
SCARA3	-0.831833333333333
CPA3	7.0725
BCAT2	-0.2375
MFN1	0.9096
NRG3	0.2255
SNX11	0.54775
PLEKHH1	-1.18616666666667
GPR177	0.0123333333333334
HCFC2	1.50375
TCAP	0.1155
MOCOS	-1.77775
C14orf93	0.467
PRDM10	-0.677333333333333
SLC16A4	0.553
SRGAP1	0.614666666666667
VIP	0.527
DUSP27	-0.069
LILRA1	0.7801
MC2R	0.464
MGC24103	-1.50425
MBTD1	-1.245
FUT11	-0.623833333333333
USP33	0.364
C15orf39	-0.8545
MAP3K12	-0.264125
PAAF1	-0.486166666666667
BARHL1	-0.1485
FLJ16165	-0.469
PIWIL2	-2.68075
SYNE1	0.00616666666666665
CMTM4	-0.439625
TSPYL1	1.1238
GUF1	-0.1055
TMEM157	2.153
WDR44	0.56775
HIST1H3C	1.11975
DKFZp666G057	0.771
RNPEP	0.622
GAS2L2	-0.1565
ADH4	-4.81425
GRPR	0.415666666666667
FBXL17	0.0935
ZBTB10	-1.1326
Gcom1	0.845555555555556
HTRA1	1.8081
ZNF585A	0.0365
SLC26A2	0.667642857142857
OTOP3	0.196166666666667
WISP1	3.68
ATP2B4	-0.876916666666667
FLJ10769	0.3
CRAMP1L	-0.3945
CHST12	0.069
RAB22A	0.772916666666667
TARDBP	-0.0968571428571428
STAU1	-0.0205
CRB3	1.89483333333333
MIG7	-1.781
CHMP1A	-0.623166666666667
ZNF160	0.057125
B3GALT6	-0.019125
BARX1	-2.15666666666667
C6orf167	-1.3534375
NXNL1	0.5625
DHX29	0.40825
HADHB	0.105
PLXNB2	0.797125
ILDR1	-1.0825
SLC15A3	3.47575
GAS2	-3.69516666666667
C20orf69	-0.106
NUMB	-0.34725
TNIP1	0.090125
MESP1	-0.749333333333333
PSKH1	-0.875
NSFL1C	-0.294875
RHOG	0.347
HEY1	-2.50233333333333
KNG1	-2.067
ITGAX	2.2036
LIN9	-0.6605
CANT1	1.443125
XRN1	0.170214285714286
CCDC96	1.9211
HEATR6	-0.8105
GNG7	-0.675416666666667
RUNX2	1.264
SOX1	-0.529666666666667
FCRL5	0.3406
ZNF99	0.092375
FAM9A	0.273
SNX22	-0.0821666666666667
MBNL3	-2.701
ODC1	-2.9022
ADORA2B	-3.22233333333333
NR2F6	-0.23425
ZFYVE16	-0.0472777777777778
SYNJ2BP	0.6361
POLE	-1.54914285714286
E2F2	-1.223
THRA	1.8755
PTGES2	-1.0865
HIP1R	1.18083333333333
TMUB1	-0.522833333333333
ENO3	-2.40475
RSPH10B	-2.3005
CXorf39	0.936125
IRGC	0.133
GPR109B	-0.31875
FLJ13305	-0.749
LCE3A	-1.2895
TNFRSF18	-1.57583333333333
DET1	0.29175
TRPM3	-1.33
C16orf79	-1.9555
FECH	-0.575
RAP2A	-0.335166666666667
CRIP1	2.82633333333333
AZIN1	-0.261125
SLC7A7	3.906
IL10RA	1.4597
TMEM64	0.712
CDC42EP4	1.3499
C16orf58	0.1985
ARG2	-2.0165
POU5F1P4	-5.23225
FAM62B	0.022875
DNAH8	-2.45255555555556
ASH2L	0.1765
TSLP	-3.03933333333333
CNTNAP5	-1.37466666666667
TMEM16C	6.32875
IFNA14	1.2025
SLC1A3	1.591625
CABYR	1.6115
BCL7B	0.0489
NUDT13	-2.63533333333333
C13orf28	0.251
C1orf53	1.99925
ARL6IP4	0.5112
RPL35A	-0.2395
EMR3	0.458666666666667
RAB40C	0.372833333333333
SLC41A1	0.096
LRCH1	-0.0365
LY6G5B	0.353
FAM124A	-0.8
MGC10981	-3.92916666666667
CLIP3	0.3749
MAP4K2	0.140666666666667
CHIC1	0.343
SULF1	4.257
C20orf30	0.0015
PRDM5	-1.430375
ELOVL1	-0.187
C11orf48	-0.71675
SLC39A10	0.1425
KCNV1	0.463333333333333
ACP1	-0.413666666666667
ZMYM2	-0.85425
B3GNT6	-0.096
C9orf69	-0.54525
C2orf15	0.96275
C20orf166	0.024
HSP90AA6P	-0.352
EDG7	0.8295
NEURL	-0.417
LPL	1.71216666666667
CLEC2D	-0.492846153846154
GRRP1	1.14483333333333
CD8B	-2.8815
HIST1H3D	-0.904333333333333
SLC6A12	0.652875
FAM27L	0.765
CD84	2.5228
RASA1	0.0705
PHKG1	-0.174
MAGEA11	3.5935
IMPA1	-0.8277
NPM3	-1.44075
RARRES1	3.7595
SH3BP1	-0.407375
B3GNTL1	0.12
ARPC5L	-0.385666666666667
KLHL26	-0.175
SIM2	-1.6625
GJC1	0.5565
C20orf194	0.033
EXO1	-2.73325
SLC2A2	-2.8108
LOC285074	-0.614
LRG1	2.40875
KIRREL	-0.2465
PIK3R1	2.73007142857143
C4orf34	1.49
MAF	-0.678833333333333
ADCY4	3.23633333333333
ZMIZ2	1.017
SLC46A3	2.37966666666667
STAMBP	-0.141333333333333
CCDC16	0.75475
MS4A12	0.772
TCF20	-0.13
LRRC46	2.695
C20orf152	0.78725
MRPS6	-1.155375
ABCB11	0.703
KCNC2	0.6024
CDH19	-0.9308
C9orf123	-0.295833333333333
SSH3	0.479375
LDLRAD1	0.1655
CCBE1	-1.24
ZNF135	2.248625
TAAR1	-0.0825
WFDC12	-0.583
CCDC42	-0.5015
FLJ12529	-0.95475
PER1	-0.416833333333333
TIMM50	-0.742666666666667
SMARCAD1	-0.470166666666667
FAM26C	0.0675
TP53TG3	-0.886833333333333
SH3RF1	1.0891
LMCD1	3.26225
GPR63	-1.9015
FLJ21986	-1.922625
AIFM3	-0.87675
MICAL1	-0.130833333333333
BLZF1	1.07733333333333
IQCA	4.1375
PCDHGC3	-1.5135
SAC	0.7295
BCL6B	1.5435
DDO	0.22575
MARCO	4.414
DCHS1	0.485
C1orf170	-0.217666666666667
CD200R1	1.08616666666667
C22orf15	-0.276
SEPT11	0.149333333333333
ADNP	-0.502
UST	-0.4783
C13orf34	-1.081
RFFL	1.1325
APBA3	0.5495
C2orf60	-0.604875
CUTL1	0.0544999999999999
PMS1	-0.973428571428571
ZNF689	0.2335
EIF3E	-1.61966666666667
IL9	-0.203
RPL31	-0.91775
LY9	0.718166666666667
ATP2B3	0.19175
KDELR2	0.664041666666667
TFCP2	0.175125
NLRP12	0.4615
FLJ45422	0.53475
TLE4	-0.6306
ZNF570	-0.175
FLJ43806	-1.3405
TLK2	0.035875
CIR	0.45125
MARS2	-1.1105
COL24A1	0.3885
SDF2L1	0.319
HIBADH	-0.0646666666666667
IGFBP3	-2.30328571428571
C12orf23	1.406
PSPC1	-0.2975
C20orf43	0.24425
TRAV20	-0.946
ARHGAP24	1.035125
KIAA1975	-0.0507499999999999
C1QA	3.2857
DNTT	-3.9315
C10orf6	-0.391666666666667
C11orf41	0.553625
HNRPF	0.427875
COL11A1	7.22716666666667
UBAP2	-0.142333333333333
CDKN2AIPNL	-1.434
C20orf174	4.7265
SPRED2	-0.446
PLA2G12A	0.0341666666666667
ICEBERG	-2.08066666666667
SCN10A	1.585
C11orf65	0.82775
GBP5	5.15425
PITPNC1	-0.922833333333333
POU3F3	0.5415
NCOA7	-0.584875
LIN7C	0.6988
LOC348840	-1.8615
NKX2-2	-2.52833333333333
ANKRD13D	-0.47425
LOC123688	-0.02125
FUT2	3.1345
TAAR8	-0.097
FZD4	0.647583333333333
PNMA3	0.0225
OR4L1	-0.3055
WIT1	-1.8625
EXOC3L	1.053
ATPBD4	0.3408
KRBA1	-1.402
UBXD6	-0.88225
HOXB7	0.557642857142857
C7orf23	-0.1755
UNQ338	0.943
STAB2	0.05125
CDC20B	-0.454666666666667
IRF9	2.287
CENTG1	0.476416666666667
TNPO2	-1.358
MCPH1	-0.786625
BMS1P5	-2.30925
SLC26A7	0.6975
HIST1H3J	1.17075
C9orf3	-0.0435
LBH	0.769125
MYO1D	1.623625
PTDSS2	-0.1865
NFU1	0.71475
DEPDC4	-0.71175
WNT7B	0.8523
GLP2R	-0.442
SETD4	-0.6862
DYNLT3	0.6929
FKBP11	-0.76
SESTD1	0.125333333333333
FLII	-0.47525
RPS16	-0.9546
CHPF	-0.527833333333333
CSNK2A1	-0.609333333333333
SUMO1P1	0.00799999999999999
FKBP6	-1.0025
ZNF214	1.45516666666667
TWIST1	0.637666666666667
DDX56	-1.12183333333333
TRAM1L1	2.2908
EPO	-3.09516666666667
MRPS18B	0.26525
ZNF682	-0.196666666666667
RPL14	-1.23966666666667
MAFF	-0.284
LOC51136	-0.250875
LY96	0.46225
DDX20	-0.18075
ABTB1	0.252666666666667
ARL5A	0.2894
CCT6A	-0.736
HEPACAM	-0.791166666666667
EHHADH	0.637833333333333
RBAK	0.332166666666667
CGB1	0.28875
ITGB5	1.012
YIPF3	0.43675
FKBP2	0.09075
NR1D1	0.6687
TMEM110	0.5135
NEK2	-0.810666666666667
PRAMEF8	-3.1335
C20orf52	-0.155333333333333
PCDHGA3	1.112
VWA3B	0.11875
NDUFA5	0.082625
THAP9	0.23325
FLVCR2	-0.188166666666667
AP1S1	-0.804375
SMAD6	-0.79175
SAV1	0.63275
SAT1	1.022625
ZNF251	-0.00175000000000002
ADAMTS7	0.315
RPP38	0.53925
C1orf211	-0.319
YPEL2	1.55785
RBMS1	0.13475
ZNF445	-0.494833333333333
NRXN2	0.403166666666667
PGBD4	-0.107875
UGT2B28	-2.2775
WBSCR16	-0.5514
NLRC3	0.256375
ASTL	0.18675
ST6GALNAC1	-5.1385
ZADH2	-0.483875
MLLT4	-0.319
ARL6	-0.321333333333333
MEF2C	0.06175
CBFA2T3	-2.457
AFF3	2.47828571428571
COG7	0.0661666666666667
MYB	0.202
PLXNA3	-0.4355
XRCC2	-2.31166666666667
MMS19	-0.35325
ST8SIA5	-2.055125
CHPT1	0.069
KIAA1712	-0.676625
OR6X1	0.798
ACTR3	0.00875
UGCG	3.28116666666667
OR4P4	-1.076
ZAP70	-2.62825
LPP	1.6625
ZNF485	-0.6385
PTPRCAP	0.463
IL12RB1	0.61325
ATRX	0.5827
CHST8	3.08225
C14orf109	-0.174
ARV1	1.062
NMB	0.012
COX5A	-0.448666666666667
EIF6	-0.3075
MPPED2	-0.5905
SEMG1	-1.3435
CHRDL1	0.08
TRAF3IP2	0.79375
WNK2	-0.435375
LILRA4	3.28533333333333
LAMA2	4.57775
PXT1	-0.345
RLBP1	-3.41025
CD300C	1.048
SLTM	0.222375
FLJ10404	-0.33
APOBEC3D	-0.574
RENBP	0.651833333333333
ATXN7L1	-0.142
NID1	0.56825
TUBGCP3	-0.988125
ITIH5	0.9315
CCDC110	2.17
C8A	-3.3735
MGC87042	-0.7095
HOXC13	1.3945
TFDP2	-1.23175
HCP5	2.335625
POLI	-0.33375
UCN	-0.326333333333333
ZNF764	0.532166666666667
C8orf45	1.9965
FHL3	-0.42775
SPATA5L1	-0.58175
MMRN2	3.01383333333333
NDST1	0.689
COL20A1	-0.155
ZNF248	-0.571666666666667
PELP1	-0.585333333333333
MBL2	-2.63166666666667
RNF41	0.423125
C5orf24	1.633375
THOC5	-0.406625
SERINC3	0.45025
RP11-151A6.2	0.82275
CDCP2	0.00600000000000001
HIST1H2AA	0.00399999999999999
C11orf75	0.342666666666667
FKBP7	0.616
DDOST	-0.51825
GPNMB	1.44283333333333
TTF2	-2.187
KCNT1	-0.673333333333333
SLC39A14	-1.069625
NGRN	0.6326
GPR137B	2.39325
MECP2	0.60325
PSMA1	-0.6105
C16orf73	-5.54175
TMEM60	0.100666666666667
CSN3	1.632
NOS1	0.358166666666667
RAB7L1	0.579666666666667
YBX2	0.171
KIAA1166	-0.677625
FUBP3	0.122
ABCG1	1.832
ACACA	-0.22175
ARL11	2.0328
ATOH1	0.7425
ODF1	0.2762
CREB3L3	-2.2295
TMEM127	1.33785714285714
DSCAML1	-0.38175
PLN	3.66616666666667
LYPLA1	0.168333333333333
PRDM9	-2.76575
SASP	1.3795
PLUNC	-1.123
INTU	0.56975
HISPPD1	0.09425
LNPEP	0.814166666666667
YARS2	-0.238
APCDD1L	-0.944
ZCCHC4	-0.5002
FBXO22	-0.11
TTLL13	0.1975
ZNF669	-0.203333333333333
PTGDR	2.8705
DDX27	0.0675
KIAA0409	-0.241166666666667
GJB6	0.4285
ASB8	1.14425
PLP2	0.118166666666667
MEPE	0.603666666666667
OR10J5	-0.848
KRT222P	0.79925
COQ7	0.649333333333333
C1orf101	0.9925
RERG	1.4241
CHMP5	0.478125
THAP11	-0.076
ZNF43	0.034
ZRANB3	-1.3815
KRT13	4.027875
MRPL19	-0.706125
RBBP9	0.49775
SPATA17	1.70716666666667
BXDC5	0.416666666666667
PAFAH1B1	-0.122583333333333
MAGEE1	0.6425
OSTF1	1.334
KIAA0323	-0.5745
TXNDC13	0.285
CNTN4	1.401125
LCE1B	-0.482
UNQ501	0.18725
ZNF154	0.19275
C3orf64	0.0135
SYT5	-0.231444444444444
PON1	0.629
FLJ10357	-0.737875
ATP4A	-0.534
GNPDA1	-0.321
MGAT1	1.54633333333333
C14orf121	-0.514
SLC35B2	0.612
MIER3	0.977333333333333
CHEK1	-2.227875
ZNF8	-0.1282
TXNDC1	0.201666666666667
CKB	-1.3847
RTN3	0.584428571428571
FZD2	-0.4555
PART1	-0.797857142857143
PSMB6	-0.483
PCDHB8	-0.08
PHC3	0.4739
PPP1R8	0.0336666666666667
NOVA2	0.731333333333333
TNFRSF11B	-4.14175
GOLPH3	0.495333333333333
UBLCP1	-0.283
SUHW3	-0.5565
TTLL1	1.117
OPN4	0.308
OR13G1	0.7415
ZPBP2	0.55425
HSD17B11	-1.391125
C9orf50	0.377
DHDDS	-0.1585
CTSW	0.5099
NEFM	-1.42483333333333
MRPL28	-0.00575000000000001
SYN1	0.256
PIGV	0.2525
ZIM2	-1.53175
APBB1	-0.0183333333333333
SND1	-0.7665
C1orf123	-0.0133333333333333
CHD3	-0.55225
BHLHB8	-0.132
RNASE2	0.489333333333333
BCAP31	0.03175
SLC25A44	0.747666666666667
CHD6	0.0249
PIB5PA	1.75976923076923
SELS	0.539125
LOC541471	-0.083
FAT2	-0.5065
ZNF81	-0.71
OR4C16	0.999
FLJ10081	-0.5543
LRRC4	1.58575
CS	-0.415666666666667
N4BP2	-0.5035
IGFBP7	1.96275
ZNF318	-0.55425
NDNL2	0.524875
ZNF609	0.37525
SIRT4	0.82
EXOSC10	-0.23375
ECE2	0.0770833333333334
OVGP1	-0.11625
GTPBP3	-0.7685
PACS2	0.3213
C19orf36	-0.916666666666667
ARL4C	-0.451625
ATG4B	-0.13825
UBQLNL	3.19
RHOXF2B	-3.994
PLEKHG2	-0.849
GALR1	-1.6645
AQP4	-0.61425
HDAC7A	-0.141666666666667
DCUN1D3	1.136
OR8A1	1.02
CCRN4L	0.075125
CBR4	1.02366666666667
KIFC1	-1.34066666666667
SLC7A14	-2.4126
LHX5	0.232
TRPC7	-0.9135
LPXN	-0.47275
SERPINA1	0.823625
RPS13	-1.0725
BPIL3	-0.4575
PRKAA1	-1.50925
FADS2	-1.0441
ENAH	0.7505625
PRO1768	-1.151
APBA2BP	-0.7205
LIPH	3.77683333333333
C3orf33	0.26125
RCC2	-0.147071428571429
ALDH1A2	-3.14166666666667
RNF103	1.5375
AHCY	-0.9735
ALG12	0.3125
CCL17	3.15525
ZNF543	0.917
ESRRG	1.2618
CNGA1	-1.60175
RDH5	0.0263333333333333
OTX1	-0.4766
PTGFR	-1.75266666666667
CDR2	0.248875
SELE	2.0065
NLGN2	-1.802
EXOSC9	-0.85
ZNF566	0.487166666666667
KLRC2	-4.401
GPR12	1.036
KIAA0196	-1.02725
PDRG1	-0.68725
SSR3	-0.239071428571429
MSI1	-0.619
CST9	4.832
CC2D1A	-0.249
PLAGL1	-0.869722222222222
ZNF778	-0.46
RNF2	1.37175
KLF6	1.07133333333333
THBD	1.61216666666667
tcag7.1314	0.195
NR5A1	-0.459333333333333
ABCD2	0.0383333333333333
DNAJC7	-1.23875
CLEC4C	0.501
TM2D3	0.662625
CCDC4	-1.42
PLAC2	-1.46475
DCD	0.1495
FAAH	1.19625
POLA1	-0.420666666666667
TM7SF2	-0.3885
FLJ39822	0.522
FLOT2	0.5225
MAP4K1	-0.545666666666667
SRP68	0.573
C21orf74	3.725
ARPC5	0.296
LOC126075	1.89425
HECW2	0.488125
ZDHHC4	-0.021
ANKRD42	1.9397
PDE9A	-1.572
ABCA8	0.75075
NDUFS2	0.536
UBR5	-0.632125
BTBD16	-3.864
LOC554174	0.9095
ZNF20	0.6145
KIAA1843	0.031
WDR17	-0.720375
C15orf33	0.704
RNF113A	-0.55625
CAMKK1	-1.8047
CLCN2	-0.9725
ANXA6	-0.127
LOC340069	0.602
EMID1	0.902375
DPM3	-0.73275
ELA1	0.51
SLC25A13	-1.3845
KRT24	0.493333333333333
SMPD1	0.463166666666667
TH	-0.065625
COL6A2	0.792357142857143
ANKS1B	1.39775
GPR126	-3.2945
ZC3H12A	0.449833333333333
TMEM47	0.370333333333333
C2orf51	-0.707666666666667
C1orf88	3.82816666666667
HSF2BP	0.118
AKAP10	0.76025
RPAP3	-0.4125
KLHDC8B	0.587875
STOM	0.46
MUPCDH	-0.27025
C10orf72	-0.512125
PLEKHA3	1.02908333333333
TCP11L1	-0.28375
CWF19L1	-0.375875
SPEF1	1.851
YSK4	0.779333333333333
ELN	1.7711
SAMD8	-0.100333333333333
MPI	-1.08916666666667
MEPCE	0.2958
ABCC3	0.822625
NANOGP1	-3.2135
KCNK17	-0.0521428571428571
HLA-DMB	4.76333333333333
RRAGA	1.21175
ANGEL1	-0.82375
RBM32B	0.032
CPN1	-3.4375
MGC52282	-0.769
HLA-A	2.31275
OR9G4	0.4785
EDNRB	-0.989
SCD	-1.12657142857143
C14orf80	-0.5855
BAGE2	-0.8275
RABL4	1.2905
RCVRN	-0.0785
SHANK1	-0.09
NLRP7	-3.40375
CD226	1.176
STAT3	1.4093125
SYNJ2	-0.5257
TPCN2	-0.921666666666667
WDR36	-0.543666666666667
MBD4	0.0245
ROBO1	-1.3624
ST3GAL6	-2.78575
SLAMF8	3.73416666666667
ATN1	0.108833333333333
GPR141	0.654333333333333
KRT36	-1.3975
TPH1	0.3335
DDX52	0.78875
ZSCAN29	0.117666666666667
TRPT1	-0.241333333333333
DPEP3	0.59
DENND4A	-0.123375
TSPAN16	1.143
PTCHD2	-0.7195
LOC145814	-1.44825
CAP1	0.549333333333333
EIF5A2	-0.4663
NT5DC3	-0.98175
SEPT9	-0.187625
SEZ6L2	-0.607375
EGFLAM	3.38675
VPS11	0.528875
NDUFB5	0.6285
CIDEA	4.22533333333333
IER5L	0.69525
N6AMT1	0.7045
FAM83C	-0.10825
OXR1	0.799333333333333
IRX1	-0.4195
DGKB	0.0105
GCN5L2	-1.535
MIR16	0.4395
FBXW9	-0.072
