Hybridization REF	TCGA-BH-A0DZ-01A-11R-A00Z-07
APH1A	-0.5865
COX18	-0.86925
GTF2IRD2	-0.52875
CCDC82	-1.61808333333333
PAFAH2	-0.0599
NPEPL1	-0.9926
RP11-114G1.1	0.6425
TP53INP1	1.6935
ZNF300	-1.35533333333333
FOXL2	-2.62425
LARP2	0.636
LATS1	0.3565
HTR6	0.339
SPOCK2	0.546333333333333
RNF144B	3.18133333333333
HTATIP2	-1.90075
MGC10334	0.986083333333333
CENTA2	2.71466666666667
FGF2	-2.0265
FXYD7	-0.04975
PHYHIPL	-1.960375
GPR34	4.917
DDX6	-0.0118333333333333
OR10W1	0.4975
LHFPL1	-0.8215
ZNF313	-0.263
VPS28	0.89225
AP3M1	-0.379
AKR1CL2	-0.35325
TRAF4	2.85575
OR2B11	0.474
C19orf12	-0.00349999999999999
AKAP9	-0.318666666666667
C1orf62	-0.00924999999999999
SLC20A1	-1.1373
FAM112A	0.0035
LDB2	1.006
MRPS23	-0.95475
KLK5	2.484625
SPTB	-0.3457
EFEMP2	1.97775
EFNB2	1.700625
PCM1	-0.0352857142857143
NMNAT3	-0.28575
TSG101	-0.329
C8orf40	-0.132333333333333
NOB1	-1.273
ABHD3	-0.02275
GTF3C4	0.543125
PIGN	0.269833333333333
GALNTL1	0.018
AEBP1	3.363375
OR9Q1	0.3255
ANKRD2	0.2735
CCL28	-1.564
TRIM38	0.5
TMCC1	-0.0144166666666667
SMG5	-1.17975
LRRC7	-0.8285
NCAPD2	-1.2365
C6orf153	-0.821
C1orf74	0.1325
OTUD6A	0.2425
DCP2	-0.288166666666667
TMEM24	-0.4875
RPL18	-0.274333333333333
TMEM177	-0.1655
LRRC37A3	-0.467
C1D	-0.932333333333333
LDHC	-1.86
UBE4B	-0.602333333333333
NIT1	0.084125
BTN3A3	1.313875
RASD1	1.2565
COMMD3	1.0855
SHFM1	-0.0795
BIRC8	0.271
DUT	-0.62175
C12orf51	0.3905
LRRC59	0.381333333333333
LY6H	0.436
WDR22	0.754416666666667
EDEM1	0.436428571428571
ADH1A	1.433
PANX2	0.2817
CYP11B1	0.79675
CDC73	-1.11575
GPR172A	0.63125
GSTM3	-1.53961538461538
KCNA5	-0.4165
SERAC1	0.386833333333333
NFATC2	-0.105
ANAPC5	-0.3879
C15orf24	0.66975
NFATC2IP	-0.536833333333333
TNRC6C	0.0636666666666667
MGC102966	1.2275
FGD5	0.954833333333333
MED9	0.0415
RAB13	-0.308
C15orf49	-0.259
CRYGS	-1.6405
C12orf53	-0.4436
LOC283693	-0.988
COX6B2	-0.736375
PHF14	-0.563625
FAM3A	-0.6355
RPL13	-0.8272
PRDX2	0.1695
FLJ34047	-1.0555
PRMT3	-0.8205
KCTD19	-1.811
TRIM10	-0.3855
MGC26597	-0.914166666666667
GCNT4	0.2835
GPRASP1	0.4225
CDKN1C	-0.189916666666667
RHBDL2	1.4177
HSPH1	0.02275
AQP1	2.9225
COL17A1	1.5478
GFAP	-0.069875
CDC16	-0.17725
KIAA1614	0.606
C6orf118	0.188833333333333
ZSWIM5	-1.45325
FAM83F	3.61675
LYNX1	0.176875
SYNPR	-0.38075
XG	2.62633333333333
PRSS16	0.78625
KIF13B	0.0876428571428571
PCDH9	-1.281625
HIST1H2AH	1.6255
RBM18	-0.54925
ZNF626	0.78975
HEXIM2	0.349333333333333
ITFG1	-0.6125
TUBG2	-1.254
SFRS7	-0.181333333333333
C9orf14	0.756
EXTL1	0.3735
GBP3	1.6065
WDR5	-0.64575
RARG	0.151833333333333
MYO7A	-0.025875
CECR6	-0.0995
C13orf3	-0.811125
SFRS18	-1.70525
ACVR1B	0.734
PSMD1	-0.0259
C7orf31	-0.0115
ILVBL	1.26475
IFNGR1	1.66325
RNF186	0.012
NOL9	-1.1755
MAGEL2	1.683
SLC29A2	-0.449
NHSL1	-0.67975
RBMX	-0.828
PSORS1C2	0.52475
RAD51L3	-0.403916666666667
LCN6	0.6545
ORAI2	-0.617
BRUNOL6	-0.3671
OR4K5	-0.154
CDC123	-0.6775
MSLN	-2.34866666666667
WWTR1	-0.829
ZNF700	-0.5315
COBL	0.4045
PPP1R16B	-0.1275
GAS7	0.4387
MDN1	-1.2935
HAAO	0.58
C9orf68	-0.57125
TNFAIP2	0.19725
FOXN1	-0.00600000000000001
hCG_2033311	0.084
ATP6V0D2	1.0702
RPL41	1.139
SLC38A1	0.926875
ARHGAP6	-0.86025
ADAD2	-0.45475
PHF20L1	0.011125
MCM3AP	-0.378666666666667
ST3GAL3	-0.606666666666667
SNX1	0.588666666666667
ELF5	3.5845
PARP3	-0.854125
RBM8A	-0.5468125
LINGO4	0.3415
ITGA9	0.451333333333333
ZFR	0.085
ACSL6	-0.331
FLJ20699	0.6129
DAOA	-0.8775
FABP4	3.63325
KCNB1	-0.708
CANX	0.3615
SLC25A28	0.155
ADIPOR2	0.309375
ECHDC2	0.390875
SMA4	0.85475
FRZB	3.186375
PABPC1	0.613666666666667
DMRTB1	-0.27725
APOBEC3G	1.40975
CATSPER2	-2.2245
CUEDC1	0.403333333333333
STARD9	-1.19425
CLDN8	3.863625
LOC23117	-2.24668181818182
E2F6	-0.887166666666667
TMEM126B	-1.5185
DPY19L4	0.63575
GIMAP5	3.4665
NDUFA9	-0.258333333333333
FAM77C	0.096
CTPS2	-0.32275
LOC51035	0.0545
WDSOF1	-0.82325
EGLN3	1.99975
PITX3	1.19616666666667
OR52E8	0.7415
GRM4	0.2475
KLK1	-2.28233333333333
GPM6B	-1.261625
RRAGD	-0.382
PAGE5	-2.127
UCHL5	-2.19683333333333
ULK3	-0.743166666666667
AIM2	1.67683333333333
PNO1	-0.7215
OR2F2	0.227
GNAT2	-0.675
SIX1	1.41675
ST13	0.298333333333333
ZBTB44	0.576375
TIMP2	0.2225
ZMAT4	-1.8365
GTF2IRD1	0.1065
ZNF19	-0.130833333333333
ZNF714	-0.24825
RSC1A1	0.6315
C9orf80	0.43825
PSMA8	0.0583333333333333
TMEM141	-0.188
COX4I1	-0.762
CTAGE1	0.651833333333333
DTWD1	-0.5795
HSD11B1	1.159
KRT6B	4.936375
ARID4B	0.230375
LHFPL3	-0.148
WWP2	-0.160583333333333
ZNF326	-0.757
RGPD1	-1.363
CTSH	0.464
FASTKD1	-1.96075
PAF1	0.7969
TTC9C	-0.17875
IFT57	0.8503
PRSS36	-1.9225
IL20RB	-0.759
ZNF592	0.0465
DCTD	-0.6324
CFP	0.11725
MFNG	-0.655375
JMJD2B	1.23975
ALDH3B1	-0.33875
THSD4	0.0885
KCNJ5	2.03266666666667
LMNA	0.296166666666667
TBCD	0.0535
ZNF250	0.747833333333333
CASQ2	1.03683333333333
PEG10	-3.32441666666667
PRAME	-4.87413333333333
NP	0.14125
TRIM59	0.578
ZNF12	0.08725
XTP3TPA	0.532
SIGLEC7	0.4291
PANK4	0.68375
FAM70A	-1.96316666666667
SNED1	0.40075
HIP1	-0.0883
RAET1E	-1.44783333333333
AMAC1L2	-1.1735
AHNAK2	1.18341666666667
TOE1	-1.36383333333333
RECQL4	-1.47175
SPRYD3	1.23075
DPAGT1	-0.17675
MAGED2	2.8088
ANKRD55	-0.73375
TRPS1	2.89441666666667
DOK7	-0.3295
TFPI2	-3.58175
GTF2H3	-0.265166666666667
CYP4F11	-1.317875
LHX2	-2.32633333333333
ATG16L1	0.976666666666667
ASB12	0.4185
C1orf116	2.882375
NF2	-0.7377
POM121	-0.8596
PHYHD1	-0.0311
TXNDC17	-0.442166666666667
DKFZp779O175	-0.30725
NUP62	0.120714285714286
MYO18B	-1.20783333333333
PRAMEF1	0.2005
TCBA1	0.364375
TMEM168	-0.4075
FJX1	-0.231333333333333
CLCF1	-0.51975
SEPN1	0.373875
IGSF2	0.329
NUDCD1	-0.2705
TFF3	3.8875
NDFIP1	0.298642857142857
CHCHD4	-1.08875
TNR	0.52
CUTA	-0.130833333333333
USP44	-3.95825
DPP10	-0.291833333333333
IWS1	-0.687
PCGF1	0.21975
SULT1C4	0.0725
NTF5	0.50025
PTPN13	0.0435
SSTR5	0.7245
SFRP1	-2.660625
IDH3B	-0.6025
SUOX	1.412
TMCO5	0.0495
GOLT1B	-0.65975
MIB1	0.636928571428571
PCDHGB1	0.9865
SUSD1	-0.5045
ICAM5	-1.94
PAPOLB	-0.08125
URM1	-0.2292
TMEM106B	-0.26
LRIG2	-0.376
SLC27A5	-2.10975
CLIC6	2.7567
ZNF420	0.998666666666667
SCN9A	-1.7403
KIAA1909	-0.054
ELMOD1	-1.94975
PRKAG1	0.16925
FAM64A	-0.963333333333333
EEF1G	-0.1518
SMAD5	0.899
INCENP	-2.14625
WASF2	-0.9895
GARS	-0.9867
CDK10	-0.6532
HLX	1.33666666666667
MDM4	-1.155125
ZNRF1	-0.738571428571429
HHATL	-1.4745
FAM21C	0.7278
HIST2H3C	0.17725
PFDN2	-0.0155
ZNF200	0.07625
NDN	0.527
HBA2	-1.74683333333333
FBLN5	1.842625
PUM1	-0.276785714285714
TNNT1	-0.114166666666667
C19orf59	-0.335166666666667
HNRPH2	0.801333333333333
RAB7A	0.131333333333333
PMS2	-0.67525
BIRC3	-1.28833333333333
NRSN2	0.99775
OR52K2	0.413333333333333
SPOCK1	2.26478571428571
H2AFY	0.7205
RXRB	0.1565
ZNF638	-0.122833333333333
ANKRD45	-0.0165
ACTN4	-0.0426666666666667
FXC1	-0.77925
EIF2B5	0.43575
VPS33A	-0.501
PINK1	0.547
FAM106A	-0.745
SKIP	0.5889375
GAPDHS	0.14425
MUM1L1	1.90725
PSTPIP1	0.96025
CNTNAP1	-1.4834
CYP26A1	-1.722
APOL2	1.2667
TACC2	0.1735
COX7A2L	0.353785714285714
HSD17B1	0.567
ARRB2	-0.15775
SLC7A6	-1.2507
HSD17B10	-0.24675
RBJ	-0.661
NUP155	-1.42425
MRPL10	0.810166666666667
CYCS	-1.4375
CCDC46	-0.467666666666667
TECTA	-0.0225
GNAL	-0.977
LPO	-0.0635
PEBP4	0.47625
DDX11	-2.2545
C18orf12	0.981
TAF9B	0.09575
IMP4	0.13125
RPA4	-1.57666666666667
NDUFS1	-0.884
UPK1A	-0.447166666666667
ARRDC2	0.145833333333333
C18orf20	0.673
AES	0.412785714285714
CD2BP2	0.246666666666667
C16orf54	0.352
UGT2B17	0.674
FGFR1	-0.160318181818182
CEACAM6	5.6337
CHRM5	-0.02125
CERK	-0.173125
AP3S2	0.257857142857143
ANKS4B	-1.66275
CLCNKA	0.1155
ZNF208	-0.0905
HLA-DRB5	5.356
CARKL	-0.4215
GOT1	0.129833333333333
CASP6	0.9965
HOXA1	-0.3865
RCL1	-0.58475
ZNF181	0.2745
RAB40B	0.074
MRPL38	-0.62425
LRRN2	0.15125
C3orf25	0.107
OR5D14	0.4735
OR10AG1	0.446
BET1L	0.2484
FRY	2.38575
AK3L1	0.0925
CSF3R	0.544666666666667
POLR3K	-0.216833333333333
ATG2B	-0.227166666666667
EPS8	-0.505
DARS	-0.0995
C10orf56	0.3595
DAD1	0.3685
RIOK1	-0.808333333333333
HERC2	-0.7355
HSD11B2	1.63483333333333
FAM96B	-0.4885
MGC13057	-1.674625
BSN	-0.42525
CAND1	0.0665
HCST	1.91475
ACTR10	0.164333333333333
OR8D4	0.4485
NASP	-1.9719
COL9A2	-0.240666666666667
LYZL1	-0.3645
GPC5	-3.73775
TBL3	-0.147166666666667
CENTD2	0.3434
OR5AP2	-0.107
TLR1	2.46025
LMO6	-0.26975
ZIC2	-0.93825
CPNE5	1.43775
ZMYND15	1.227
FLJ22374	-0.567
CCDC106	0.36875
PARP16	-0.585
PDIA3	0.2
C14orf126	0.49775
CECR2	-0.8375
SFRS1	-0.941214285714286
FIGLA	0.5445
DCP1A	-0.528333333333333
MGC45800	-1.1503
TEKT1	-0.0662
C10orf67	0.1285
CLN5	1.434
NTN2L	0.283
GLE1L	0.01575
CES2	-0.9952
GNAS	-0.674944444444444
DDX53	-0.2505
TSPAN13	2.6325
MRPL52	-0.3285
SPIRE2	-0.0094999999999999
TAS2R39	0.45125
SCUBE3	0.06
UCRC	0.7225
CDKL3	0.09375
KIAA1715	0.3301
ZNF345	0.51275
RTF1	0.253625
DHRS7	1.61825
RIPK4	-0.444833333333333
EXOSC2	-1.55266666666667
MS4A2	0.75775
FGF17	-0.1875
WDR59	-0.991125
EVI2A	-0.3325
IL17RC	1.40016666666667
HS3ST1	2.294
ITGB1BP2	-1.5025
RBPJ	-0.580666666666667
GIMAP1	3.1935
INE1	-1.38316666666667
ALDH18A1	0.946
TPI1	-0.63375
GATA6	0.49175
CABP1	-0.500666666666667
ZNF484	1.2765
DAPK3	1.5825
GJB1	-2.84158333333333
PIN1	-0.015875
SLC6A15	-3.662
CNO	-0.51025
RIN2	2.121375
FRRS1	-0.254
CYorf15B	-3.341625
DMRT3	0.598
ATAD1	-0.299
OTUD4	-0.306666666666667
ATOH8	-1.622
ZSCAN16	0.722
ASCC1	-0.588
OTUD3	-0.12425
MGC33212	0.3895
YME1L1	-0.0715
RP11-218C14.6	0.80925
PCBP4	-0.04925
TNFRSF10A	0.1
CDH10	-3.44516666666667
KL	0.775125
SCP2	-0.352416666666667
C9orf119	-0.205375
SON	-0.192666666666667
MAFK	0.2835
SBNO2	0.68
SLC6A6	0.273166666666667
SC4MOL	-0.273875
FAM35B	0.322
PPP1R9A	-1.3645
PDZRN3	0.704375
CXorf20	1.144
C6orf126	1.73275
AVEN	0.098
FLJ21075	-1.903
C14orf132	-0.258625
PCK2	-0.496375
GUCY2C	0.067
BARX2	1.04875
PEX11G	1.4705
DAO	-1.12266666666667
C10orf49	0.419
EDNRA	3.49183333333333
PPP2R5A	0.5847
DDX39	-0.807333333333333
SERF1A	-0.27975
ASCIZ	-0.1194
FNDC8	0.09775
PTMS	0.832
PHF7	0.4625
PIP4K2B	-0.5351875
HHLA2	-0.18125
BDH2	-0.0782
APOBEC2	-0.76925
PENK	-0.934666666666667
SMAD9	-0.84975
MT3	1.19575
RGL1	-0.132
ATG10	-1.303
DLGAP4	0.889166666666667
APPBP2	-0.167428571428571
BACE2	-0.314785714285714
LOC339344	1.10116666666667
ZNF395	0.53525
HIST1H2BL	1.1835
ZNF467	1.249
SLC25A21	-0.8855
PALM2	-0.122166666666667
NSUN5C	-1.469
IL5	0.2126
CLSTN2	3.53
ANXA8L2	1.5475
PTGES	1.598375
GDAP1L1	-1.79683333333333
OPRK1	-0.872666666666667
WDR20	0.178916666666667
C12orf4	0.4135
NUP88	-0.86525
XRCC6BP1	-0.671833333333333
FCGBP	1.08107142857143
LEMD2	-0.26175
NOMO1	-0.034
C10orf79	0.195625
ZNF79	0.6601
OCRL	0.00830000000000001
HSPA8	-0.624625
DIDO1	-0.495333333333333
PLA2R1	1.188
COG3	0.7922
NGDN	-0.41125
CBFA2T2	-0.347
PNOC	-1.38575
PRRG1	0.29675
AGGF1	-0.453642857142857
DPF2	0.881
YIPF7	-0.3065
TRPV5	0.454
ZNF322B	0.7695
MED12	-0.123666666666667
CARS	-0.404666666666667
ABCC11	4.34616666666667
C9orf25	0.279
MYH1	-0.126
FRYL	0.314666666666667
AGTRAP	0.39925
MMP27	0.8625
ZNF432	-0.05875
OR8D1	-0.233
OR13D1	0.4615
VWA1	2.15875
STON1	0.80875
IL5RA	-0.0685
PERP	1.7776
C10orf107	-1.15066666666667
TNFSF12	1.887
FN1	1.96279166666667
MTR	-1.29316666666667
PHLPPL	-1.03933333333333
ZNF425	0.38525
DHFR	-1.69088888888889
PPP1R12A	0.29575
RSPO2	-1.83475
ZNF7	0.000499999999999997
ZNF583	-0.2905
TPMT	-0.9325
GPR132	0.73275
OR2T12	-0.41
SERTAD2	-0.1524
ATP1A1	-0.1133
FRMPD3	1.0035
ZNF672	-0.199
PLXNB3	0.6305
EML5	-0.1585
FAIM3	-0.0875
UBQLN2	0.3935
SORCS2	2.66625
PRIM2	-1.3445
ACVR2A	1.27183333333333
YWHAZ	0.748666666666667
PGM2L1	1.316125
GNAO1	0.0559285714285714
RPL10	0.1519
RPS6KA6	-1.5905
PFKL	0.108166666666667
SH3D19	0.23625
AURKB	-1.69433333333333
ZC3H6	-0.028375
DISC1	-0.0493333333333333
FLJ39660	-3.09283333333333
TMEM25	2.015625
OSBPL10	0.615625
CLTCL1	-0.840833333333333
ALG6	-1.1975
CATSPER4	0.5525
LRTM1	0.3945
RRAD	0.609666666666667
TIPIN	-1.60625
CARD14	0.397125
RBM9	0.385
RASSF4	0.976
SLC25A18	0.336166666666667
C6orf58	-0.584666666666667
IGHD	0.831
PLA2G6	-0.137
TPT1	1.037125
SEC63	1.1705
CCDC113	-0.8825
TDRD10	-0.183125
KIAA1666	0.15625
TOR1AIP1	0.294166666666667
SYTL4	0.704833333333333
SPRR2F	-1.41
CEBPD	2.421
SNTG2	-2.50075
C20orf77	-0.438666666666667
TAS2R49	-0.34
C6orf173	-0.948666666666667
SVEP1	0.2754
PXN	-0.337142857142857
VIL2	2.07775
C5orf21	1.0675
DIXDC1	0.482
GANAB	-0.459666666666667
PDSS1	-1.14925
NGFR	0.4975
ATP8B4	0.8155
BMP8A	-0.568
CCDC132	-0.975833333333333
GNRH1	-2.369
OR10T2	-0.03075
PDGFD	2.0655
OR6W1P	0.4665
HARS	-0.071
KRT77	0.162
AQP8	-0.18625
ITGB1	0.6634
ZNF254	0.8158
PAX1	0.137166666666667
PSMC4	0.1485
ANKRD22	5.503
PSMD8	0.405333333333333
HTR1E	-1.35616666666667
SOX10	-1.7566
OR5B2	1.087
RABGEF1	-0.5855
MAP1LC3B	-0.619
CYB5R4	0.90775
AGXT2L1	0.882
FLJ41603	0.5715
TRAPPC2	-0.154666666666667
FNTB	0.4575
FLJ14107	-0.708
AURKAIP1	1.2215
DSE	2.417
NFKBIZ	1.34116666666667
OSBPL3	-1.39216666666667
LOC130576	1.58375
SLC39A9	0.938333333333333
LOC137886	-0.238
RHCE	-2.2355
ATG7	0.566666666666667
FAM82A	0.2355
FBN3	0.48
MCFD2	-1.10716666666667
CASP14	0.087
EPS15	-0.305416666666667
SFRS2B	0.0823333333333333
C19orf47	-0.1
PLAC9	0.762
GPR23	-0.5145
BTNL3	-0.0403333333333334
RGS8	0.353
GNS	0.88125
ENO2	-0.945333333333333
CBX1	1.3742
PEX26	0.2765
LRP5	-0.694166666666667
ADAMTSL4	-1.60516666666667
ARR3	0.0236666666666667
MAP1A	0.35075
CD2	3.851
NAV2	-1.5319375
TMEM69	-1.26875
ATXN7	-1.27916666666667
CHN2	-1.19466666666667
ZNF781	-1.08
HAS2	-2.76933333333333
KIAA0241	-0.098
BIC	1.47175
MOBKL2A	0.43075
CYP2C9	0.3425
CNOT7	0.401642857142857
SFRS10	-0.9405
CST11	0.759
FLJ37543	0.2765
NKAP	-0.872
RUNX1T1	3.086
EAF1	0.4678
IL4I1	4.129
LRRC61	-0.203166666666667
PSIP1	-1.88066666666667
SPRR4	-0.192
ZFP90	0.0431666666666667
AP2B1	-0.539615384615384
SLC30A7	0.499583333333333
C7orf28A	0.0308333333333333
S100B	-2.19183333333333
BMP2	-1.83825
ESR1	1.2625
ZFPL1	0.428
ARHGAP12	0.451
LRRC19	0.177333333333333
ZNF767	-1.72383333333333
NACA	-0.2381
OLIG1	-2.082625
PRF1	0.9805
LST1	3.17383333333333
SPATA9	-0.555166666666667
CNFN	0.854
CDK4	-0.2853
TCF15	-2.16933333333333
PARC	-0.734
PPM2C	1.676
LOC283345	-1.278
FAM107B	0.4595
DMXL1	0.114
RBM3	0.644625
HTR5A	-0.595333333333333
SCFD1	-0.358166666666667
EPHB3	2.707125
ROPN1L	0.873166666666667
RAMP3	0.15475
TSPYL5	3.55627272727273
GAP43	-3.5795
PAPD4	-0.30275
PDE3A	-1.44975
TNFRSF10C	-0.23375
JMJD5	0.352333333333333
RASGEF1A	0.9334
C16orf65	0.348666666666667
HIPK3	1.38516666666667
XYLT2	1.1085
XPOT	-1.64066666666667
GAL3ST1	-1.91925
DHCR7	1.09875
AMIGO3	-0.052
FGFR4	-0.342333333333333
CRAT	1.29325
PPP1R14D	-0.0705
TRIM14	0.1586
TMPRSS11D	-0.7505
SLC7A11	-2.611
OR10H2	0.81275
PPM1E	-1.6491
DOCK4	0.54425
FAM127A	0.35925
ENOPH1	-0.28975
SLC5A3	0.0802
ZNF530	-0.0967
NTS	-5.4035
FRMD4A	0.565
BCL11B	-2.68716666666667
PRM1	-0.574
UQCC	-0.701
S100A16	1.19783333333333
PLS3	-0.26475
WWOX	1.39585714285714
CCDC23	0.82175
GTSE1	-0.388833333333333
GP2	0.286
FLJ32549	-0.310625
CHIT1	0.84825
KLF9	0.6465
RPS24	0.4396
MIA	-0.8375
FIGN	-1.50625
PYROXD1	-1.453125
PCSK2	-0.49525
MRPL9	-0.451
RPL24	0.312375
C12orf32	-0.670375
HIST1H2BE	1.25675
RGS18	2.0295
LFNG	1.884125
RAB4B	0.3732
FBXO25	0.869666666666667
TSPAN31	0.965
ARL8A	0.487285714285714
C10orf83	-0.2276
OR51B6	0.4615
CNKSR2	0.12475
C1orf156	0.15725
IBSP	2.7845
GFRA2	0.2328
ALKBH7	0.9503
NEK10	1.01025
VN1R3	0.4105
LOC91948	-0.0885
CPZ	0.96175
IHPK3	0.230166666666667
COL8A1	1.83225
RBPJL	0.354
OR10A4	0.18475
CASP8AP2	-1.15325
MMP12	1.46416666666667
OR8B12	-0.3685
CDCA5	-1.06066666666667
LIX1L	-0.85925
PEX11B	0.569625
GABRA1	0.137833333333333
HABP2	0.7775
REEP1	1.31216666666667
FBXO15	1.366
CD68	1.51825
WFDC9	-0.2575
GHDC	0.356833333333333
SMARCA1	-1.4785
SPAST	-0.111666666666667
PLXND1	-0.00458333333333333
MLCK	-0.498
INTS5	0.559833333333333
BSG	0.304571428571429
PARP8	0.716833333333333
TEAD4	-0.0316666666666667
ZNF498	-0.859
TMEM89	-0.244
DTX4	0.648375
TNRC6B	0.1108125
ARMC2	-0.427875
FGFBP1	-3.021
TIMM8A	-0.955166666666667
AJAP1	-1.5985
ZNF608	-1.37025
SLC25A42	-0.428125
SYP	-0.189833333333333
MMP11	3.918
USP40	0.5435
C3orf62	-0.792333333333333
MYO1E	0.0954
LRFN4	-1.257
XCL1	1.03316666666667
GPR155	1.399875
VPS29	-0.314125
CARHSP1	0.19125
ARHGAP20	1.4065
GREM2	-0.0575714285714285
CCDC102B	2.1955
ZNF577	-0.782833333333333
HDDC2	0.000249999999999986
SHC2	1.4232
NCOA5	0.533
INPPL1	-0.9975
CHGB	-2.7435
IHH	0.4945
DDEF2	0.139
DIAPH3	-1.335
BUB3	0.0435
GGH	-1.40733333333333
VPS35	-0.3637
CNN2	1.06
ASNA1	0.2175
WDTC1	0.72325
AMAC1	0.49
HAS3	-0.964166666666667
SLC1A6	-1.3595
ZNF563	-0.366
C1S	3.76475
TCF7L1	0.603625
OR10Z1	0.6235
ME2	-1.1953
C6orf151	-1.26325
KPNA4	0.0662
GLO1	0.141
WDR61	-0.1525
CD302	0.8205
SIRT7	-0.423666666666667
C11orf59	0.6655
PKIG	-0.21925
PPIL3	-0.27325
CCDC74B	-0.4485
ZNF528	0.66425
EFNA5	-0.412
FCGRT	2.177
NOL4	5.2206
CCS	0.14325
LOC374491	-0.44325
MFSD7	3.081
ZNF555	0.8355
LIMS3	0.5735
TSSC4	0.120166666666667
COL11A2	-1.4735
C1orf119	1.156
BPNT1	-1.377875
CHRNA6	0.4375
C1orf173	0.3365
PLD2	0.3965
ORC1L	-2.99
SASH1	0.048
CDC14B	-0.9275
RLBP1L1	0.30075
LDLRAP1	-0.0708999999999999
NAT8B	-0.0171666666666667
HHEX	-1.5005
LGALS7	3.36825
PLCH1	0.049625
OR1M1	0.1165
PRAMEF16	0.1385
HECTD1	-0.822
C14orf39	0.794
TLN2	1.2901
HDAC4	-1.32864285714286
SYCP2L	-3.18725
GLRA1	0.0845
RPS6	0.12925
hCG_1757335	-0.307
KLHL1	-0.912
CTNNBIP1	0.605333333333333
SCAND2	-1.1716
HMGN2	-0.4537
YAF2	-0.14025
BRPF1	0.23075
LIAS	-1.06675
CTA-246H3.1	-1.2455
SAG	-0.014
C20orf10	-0.13975
HNRNPA2B1	-1.361
GADD45A	-1.62933333333333
MSH4	0.641
TMEM70	-0.04525
HIST1H2AM	1.494625
C19orf26	0.199
C1orf50	-0.104
GNG3	-0.72425
FTO	-0.51475
CALCB	0.018
PPP3R1	-0.04475
C15orf42	-1.69025
CCNJ	-0.60525
GNAZ	-0.2236
PSD	0.3255
FAM57A	-0.35575
STIM2	-0.523166666666667
DHX8	-0.42425
MOGAT3	-0.2795
UBE3B	0.593833333333333
PLAT	3.43766666666667
C6orf206	1.0875
COPE	0.3287
EIF3A	0.141625
C1QL2	0.13425
IQCE	-0.274333333333333
KIAA0182	-1.23025
SLC22A7	0.226
PPFIA2	0.151
ADAMTS15	1.0835
ODZ1	-1.686
THBS4	1.762
ARHGAP1	0.98775
B4GALNT3	-0.0663333333333333
FCHO1	-2.063
LOC440456	0.358
HOXD10	1.27083333333333
CXCR3	2.298
CHI3L2	-2.641625
SRPX2	3.284
ZNF132	0.439166666666667
UBAC2	0.330333333333333
RPL32P3	0.0945
CBWD6	-0.8785
ST6GALNAC4	-0.618
KIAA0391	0.092
LOC388969	0.34275
KRTAP5-8	-1.05966666666667
ZNF786	-0.62875
LYVE1	2.1635
GPR144	0.013
APOH	-4.6625
TSC22D2	0.9005
PLCD1	0.1115
FLG2	0.191
M-RIP	-0.1343
NDUFV1	-0.77375
POLDIP2	0.141333333333333
RAB3GAP2	-0.144
RPSAP15	-1.582
CLEC7A	1.099875
HSPA14	-0.6895
TAAR5	0.7235
FAM132A	0.373
C2orf43	-0.9625
OR10V1	0.7295
SELPLG	0.755
C1QTNF6	0.871166666666667
OPCML	0.804
DTYMK	-0.0865
ALDH16A1	-0.091625
F13B	-1.6295
MGC16169	0.16625
KIRREL2	-1.24516666666667
C14orf32	0.188333333333333
SLAIN2	0.7922
HSD3B2	-0.043
AMMECR1L	0.2681
LRRC37B	-1.3925
HMG20A	-0.7155
C22orf27	0.239
FBXL22	0.603
AP1B1	0.876666666666667
TNKS1BP1	1.57575
CD74	4.296
HSPA12B	2.051
PLSCR1	0.4095
SLC35E1	0.487333333333333
FEZ1	-0.80725
APOD	3.588
C16orf44	-0.4775
C1orf166	0.7345
KCTD11	1.4285
NELF	-0.75425
SRP54	-0.430666666666667
MGC35361	-0.968
GPR35	-0.7935
NRGN	-0.436375
SIGLEC12	1.0865
SCN1B	-0.13375
IFNW1	0.1255
STAR	-4.95
HLA-DQA2	4.4575
RNASEH2B	-0.94175
TAAR2	0.5715
VAMP5	1.40166666666667
TUBA1C	-0.705857142857143
PIK3R2	0.04325
ARD1A	-0.3795
EBF2	0.162
CAMSAP1L1	-0.1635
CYP3A43	0.585
AKR1B1	-1.44125
KIAA1729	-0.976875
KAL1	1.1552
CYBB	1.7345
UXS1	-0.6625
LOC338579	0.23025
C11orf45	-0.21125
SHB	0.672
IKZF4	-0.00300000000000002
NDUFA1	-0.302625
HSPE1	-0.4955
C1orf215	-0.0765
GPR113	0.130833333333333
ZNF573	-0.0365
TBX18	0.852
GGTA1	5.713
PCDHGA8	-0.049
RPS6KL1	-0.224
DPP9	-0.170625
SLC43A2	1.029875
COPS3	-0.72225
PMPCB	-1.02083333333333
HYLS1	0.287
LSM8	-0.887333333333333
PDE6B	0.425875
C10orf118	1.4642
OR1C1	0.183833333333333
ZNF415	0.10325
OR2F1	0.3445
ZDHHC13	-0.587875
FZD8	-0.6829
TCEA1	0.7607
SUSD4	0.786625
C22orf24	-0.2155
TNFRSF14	0.01675
TRIM28	-0.515333333333333
FGF5	-1.61775
CSPG5	-0.156166666666667
RNF133	0.51175
FKBP15	0.18425
