Hybridization REF	TCGA-BH-A0BW-11A-12R-A115-07
ATP2B4	-0.260666666666667
FLJ10769	0.18925
CRAMP1L	0.00975000000000001
CHST12	-0.16175
RAB22A	-0.497416666666667
TARDBP	-0.116428571428571
STAU1	-0.1535
CRB3	0.529
MIG7	-1.47275
CHMP1A	0.170166666666667
ZNF160	0.287625
B3GALT6	-0.067375
BARX1	-2.11216666666667
C6orf167	-1.469625
NXNL1	0.3815
DHX29	-0.1195
HADHB	0.0045
PLXNB2	0.769625
ILDR1	0.8185
SLC15A3	2.77275
GAS2	-0.105333333333333
C20orf69	-0.03225
NUMB	0.2065
TNIP1	0.663125
MESP1	1.19683333333333
PSKH1	0.19225
NSFL1C	-0.029375
RHOG	0.793
HEY1	-0.7885
KNG1	-1.594125
ITGAX	2.222
LIN9	-0.969833333333333
CANT1	-0.182
XRN1	-0.240571428571429
CCDC96	1.2129
HEATR6	-1.34
GNG7	1.19775
RUNX2	1.3781875
SOX1	0.2155
FCRL5	3.4735
ZNF99	0.06475
FAM9A	-1.02
SNX22	0.661333333333333
MBNL3	-1.4685
ODC1	-1.2885
ADORA2B	-0.622
NR2F6	-0.9085
ZFYVE16	-0.461166666666667
SYNJ2BP	-0.2487
POLE	-1.028625
E2F2	-0.9955
THRA	0.828333333333333
PTGES2	-0.757666666666667
HIP1R	0.9775
TMUB1	-0.353833333333333
ENO3	-1.21175
RSPH10B	-0.169
CXorf39	-0.569125
IRGC	0.615
GPR109B	1.75
FLJ13305	-1.683
LCE3A	-0.6515
TNFRSF18	-0.651166666666667
DET1	0.03
TRPM3	0.70575
C16orf79	-0.6655
FECH	-0.2705
RAP2A	0.284833333333333
CRIP1	1.7395
AZIN1	-0.446375
SLC7A7	3.38575
IL10RA	1.8037
TMEM64	-1.575
CDC42EP4	1.6291
C16orf58	-0.237
ARG2	-2.759
POU5F1P4	-3.486
FAM62B	-0.01975
DNAH8	-1.3669
ASH2L	-0.461875
TSLP	-0.6565
CNTNAP5	-0.2385
TMEM16C	1.63125
IFNA14	0.8735
SLC1A3	0.75775
CABYR	0.05825
BCL7B	-0.186
NUDT13	-1.59
C13orf28	0.349
C1orf53	-0.6715
ARL6IP4	0.1432
RPL35A	-0.133
EMR3	1.16125
RAB40C	-0.283166666666667
SLC41A1	0.0918333333333333
LRCH1	0.59225
LY6G5B	-0.621
FAM124A	0.440142857142857
MGC10981	-1.70316666666667
CLIP3	0.9541
MAP4K2	-0.402666666666667
CHIC1	0.38025
SULF1	2.10666666666667
C20orf30	-0.369214285714286
PRDM5	-0.394125
ELOVL1	-0.08675
C11orf48	-0.961625
SLC39A10	-0.57475
KCNV1	-0.23875
ACP1	-0.7375
ZMYM2	0.01925
B3GNT6	0.524166666666667
C9orf69	-0.24
C2orf15	-0.321
C20orf166	0.1665
HSP90AA6P	-1.7155
EDG7	-0.9705
NEURL	-1.041125
LPL	3.72416666666667
CLEC2D	1.32478571428571
GRRP1	2.25566666666667
CD8B	-1.585
HIST1H3D	-2.04216666666667
SLC6A12	0.472625
FAM27L	0.6375
CD84	2.3237
RASA1	0.3715
PHKG1	0.215
MAGEA11	-0.865
IMPA1	-0.3399
NPM3	-0.3175
RARRES1	5.712
SH3BP1	0.07325
B3GNTL1	-0.739
ARPC5L	-0.140166666666667
KLHL26	-0.0585
SIM2	-0.85925
GJC1	0.2525
C20orf194	0.8
EXO1	-2.435
SLC2A2	-1.92383333333333
LOC285074	-0.44525
LRG1	0.51
KIRREL	-0.209
PIK3R1	2.40007142857143
C4orf34	0.498
MAF	-0.639944444444444
ADCY4	4.11716666666667
ZMIZ2	1.2481
SLC46A3	1.16683333333333
STAMBP	-0.467333333333333
CCDC16	1.0095
MS4A12	-0.3105
TCF20	0.2065
LRRC46	0.17425
C20orf152	0.2525
MRPS6	-0.610375
ABCB11	0.709
KCNC2	0.879
CDH19	0.647333333333333
C9orf123	-0.163666666666667
SSH3	0.346875
LDLRAD1	-3.472
CCBE1	0.212
ZNF135	1.4485
TAAR1	0.5465
WFDC12	0.676
CCDC42	0.546333333333333
FLJ12529	-0.57775
PER1	0.507666666666667
TIMM50	-0.521333333333333
SMARCAD1	0.1765
FAM26C	-0.169
TP53TG3	-1.7185
SH3RF1	0.9223
LMCD1	1.7055
GPR63	-0.557
FLJ21986	-1.621
AIFM3	-1.0605
MICAL1	0.724166666666667
BLZF1	0.0101666666666667
IQCA	2.2685
PCDHGC3	0.1825
SAC	-0.03775
BCL6B	1.80233333333333
DDO	0.35975
MARCO	3.567
DCHS1	1.40416666666667
C1orf170	-1.418
CD200R1	2.33016666666667
C22orf15	0.898
SEPT11	-0.236666666666667
ADNP	0.28125
UST	1.0071
C13orf34	-1.08566666666667
RFFL	0.240571428571429
APBA3	0.101
C2orf60	-0.5645
CUTL1	0.0439
PMS1	-0.33925
ZNF689	-0.4495
EIF3E	0.0378333333333333
IL9	-0.0575000000000001
RPL31	-0.0595
LY9	2.1405
ATP2B3	0.8685
KDELR2	-0.585041666666667
TFCP2	0.1955
NLRP12	0.041625
FLJ45422	-0.4285
TLE4	0.8124
ZNF570	0.1155
FLJ43806	-0.2195
TLK2	-0.863625
CIR	0.849
MARS2	-0.1915
COL24A1	0.6915
SDF2L1	-0.341
HIBADH	-0.276
IGFBP3	-1.49242857142857
C12orf23	-0.0275
PSPC1	-0.633
C20orf43	0.0635
TRAV20	0.767
ARHGAP24	1.523125
KIAA1975	-0.542875
C1QA	3.0055
DNTT	-4.074
C10orf6	-0.649416666666667
C11orf41	1.244
HNRPF	-0.163125
COL11A1	-1.41816666666667
UBAP2	-0.510333333333333
CDKN2AIPNL	-1.317
C20orf174	4.72525
SPRED2	-0.407
PLA2G12A	-0.526333333333333
ICEBERG	-0.611
SCN10A	-0.134
C11orf65	-0.863
GBP5	4.932
PITPNC1	-0.669833333333333
POU3F3	0.5585
NCOA7	2.9415
LIN7C	-0.5851
LOC348840	-0.249
NKX2-2	-2.44775
ANKRD13D	0.23725
LOC123688	-0.9055
FUT2	0.590833333333333
TAAR8	0.465
FZD4	0.128583333333333
PNMA3	0.354666666666667
OR4L1	0.115
WIT1	-2.1065
EXOC3L	0.8305
ATPBD4	-0.4554
KRBA1	-0.171
UBXD6	-0.92775
HOXB7	-0.645428571428571
C7orf23	0.3815
UNQ338	1.82925
STAB2	2.28975
CDC20B	-0.02025
IRF9	2.18975
CENTG1	1.13483333333333
TNPO2	-0.54925
MCPH1	0.089375
BMS1P5	-0.43975
SLC26A7	0.85075
HIST1H3J	-0.68175
C9orf3	-0.0781
LBH	2.01325
MYO1D	0.13775
PTDSS2	0.35525
NFU1	-0.13975
DEPDC4	-1.59925
WNT7B	0.1022
GLP2R	-0.162666666666667
SETD4	-0.4457
DYNLT3	-0.8066
FKBP11	0.548833333333333
SESTD1	0.513333333333333
FLII	0.1725
RPS16	-0.4103
CHPF	0.306166666666667
CSNK2A1	-0.656833333333333
SUMO1P1	-0.596
FKBP6	-1.238
ZNF214	0.809333333333333
TWIST1	0.274166666666667
DDX56	-0.733833333333333
TRAM1L1	1.2516
EPO	-2.65316666666667
MRPS18B	-0.25
ZNF682	-0.648
RPL14	-0.219
MAFF	0.2545
LOC51136	-0.482625
LY96	1.1065
DDX20	-0.284
ABTB1	1.031
ARL5A	-0.5021
CCT6A	-1.2785
HEPACAM	-0.6315
EHHADH	-0.568166666666667
RBAK	-0.982666666666667
CGB1	1.25175
ITGB5	-0.4207
YIPF3	0.5135
FKBP2	-0.17925
NR1D1	-0.6959
TMEM110	-0.7505
NEK2	-2.16516666666667
PRAMEF8	-2.481
C20orf52	-0.997
PCDHGA3	-0.459
VWA3B	-0.159
NDUFA5	-0.544
THAP9	-0.4795
FLVCR2	0.372666666666667
AP1S1	-2.00725
SMAD6	-0.94025
SAV1	0.981375
SAT1	2.168625
ZNF251	0.57075
ADAMTS7	0.7823
RPP38	0.2865
C1orf211	-1.74
YPEL2	0.50865
RBMS1	0.68875
ZNF445	-0.647666666666667
NRXN2	0.963666666666667
PGBD4	-0.191875
UGT2B28	-2.235
WBSCR16	-0.5285
NLRC3	1.66575
ASTL	1.241
ST6GALNAC1	-1.47825
ZADH2	0.21025
MLLT4	0.484
ARL6	-0.472166666666667
MEF2C	1.54075
CBFA2T3	0.837
AFF3	0.929142857142857
COG7	-0.277333333333333
MYB	-2.12916666666667
PLXNA3	0.289
XRCC2	-1.94783333333333
MMS19	-0.434125
ST8SIA5	-0.404
CHPT1	-0.132
KIAA1712	-0.360375
OR6X1	0.93
ACTR3	0.598
UGCG	0.860166666666667
OR4P4	0.534
ZAP70	-0.02875
LPP	0.81275
ZNF485	-0.24925
PTPRCAP	2.114
IL12RB1	0.6415
ATRX	-0.00689999999999999
CHST8	-1.425125
C14orf109	-0.59575
ARV1	-0.14675
NMB	-0.346
COX5A	-1.10816666666667
EIF6	-0.4995
MPPED2	1.0955
SEMG1	-1.475
CHRDL1	2.0995
TRAF3IP2	0.57175
WNK2	-0.1425
LILRA4	3.17783333333333
LAMA2	4.299
PXT1	0.3845
RLBP1	-1.1255
CD300C	0.5335
SLTM	0.5505
FLJ10404	0.1485
APOBEC3D	-1.1195
RENBP	0.6115
ATXN7L1	0.251875
NID1	-0.41975
TUBGCP3	-0.57525
ITIH5	2.36383333333333
CCDC110	1.79675
C8A	-2.362
MGC87042	-0.1465
HOXC13	-1.4295
TFDP2	-0.88
HCP5	2.05175
POLI	-0.03025
UCN	-1.228
ZNF764	-0.407833333333333
C8orf45	0.72225
FHL3	-0.000749999999999987
SPATA5L1	-0.8935
MMRN2	3.14033333333333
NDST1	0.2945
COL20A1	0.613166666666667
ZNF248	0.2505
PELP1	-0.0813333333333334
MBL2	-1.6145
RNF41	-0.073375
C5orf24	-0.582375
THOC5	-0.590875
SERINC3	0.172333333333333
RP11-151A6.2	0.26475
CDCP2	0.6035
HIST1H2AA	0.3595
C11orf75	0.550333333333333
FKBP7	-0.2305
DDOST	-0.3215
GPNMB	2.36933333333333
TTF2	-1.73016666666667
KCNT1	-0.108166666666667
SLC39A14	-0.6305
NGRN	0.0699
GPR137B	1.55
MECP2	0.097625
PSMA1	-0.3495
C16orf73	-3.846
TMEM60	-0.231666666666667
CSN3	3.3505
NOS1	0.76
RAB7L1	0.7645
YBX2	-0.953
KIAA1166	0.933375
FUBP3	-0.160833333333333
ABCG1	0.732
ACACA	-1.00941666666667
ARL11	1.1176
ATOH1	0.0565
ODF1	0.00216666666666666
CREB3L3	0.8435
TMEM127	0.3255
DSCAML1	1.433
PLN	2.62233333333333
LYPLA1	-1.32833333333333
PRDM9	-1.66725
SASP	0.325
PLUNC	-0.0601666666666667
INTU	0.9245
HISPPD1	-0.045
LNPEP	-0.109833333333333
YARS2	-0.853166666666667
APCDD1L	0.5695
ZCCHC4	-0.537
FBXO22	-1.38433333333333
TTLL13	-0.2875
ZNF669	-1.3
PTGDR	3.20075
DDX27	0.075
KIAA0409	-0.76
GJB6	1.24125
ASB8	0.3105
PLP2	-0.0638333333333333
MEPE	0.1955
OR10J5	0.1115
KRT222P	1.6995
COQ7	-0.7355
C1orf101	1.44725
RERG	2.7381
CHMP5	-0.31425
THAP11	-0.192125
ZNF43	0.23
ZRANB3	-1.06266666666667
KRT13	3.879625
MRPL19	-1.294875
RBBP9	-0.167125
SPATA17	0.131875
BXDC5	-0.1135
PAFAH1B1	-0.41525
MAGEE1	-0.80525
OSTF1	0.45825
KIAA0323	0.331
TXNDC13	0.313166666666667
CNTN4	2.767
LCE1B	-0.163
UNQ501	-0.129
ZNF154	0.47725
C3orf64	0.9925
SYT5	0.9374
PON1	0.0576666666666667
FLJ10357	0.428375
ATP4A	-0.4815
GNPDA1	-0.454666666666667
MGAT1	1.02716666666667
C14orf121	0.59175
SLC35B2	-0.18625
MIER3	-0.400666666666667
CHEK1	-2.704875
ZNF8	-0.393
TXNDC1	-0.586
CKB	-1.2757
RTN3	-0.182428571428571
FZD2	-0.954333333333333
PART1	0.587875
PSMB6	-0.54075
PCDHB8	-0.779
PHC3	-0.1632
PPP1R8	-0.989166666666667
NOVA2	1.1065
TNFRSF11B	-2.365875
GOLPH3	0.388833333333333
UBLCP1	0.089
SUHW3	-0.783
TTLL1	0.803
OPN4	0.309
OR13G1	-0.078
ZPBP2	0.2405
HSD17B11	-0.40975
C9orf50	0.159
DHDDS	-0.0583571428571429
CTSW	0.7024
NEFM	-0.212333333333333
MRPL28	-0.78525
SYN1	1.70116666666667
PIGV	-0.462833333333333
ZIM2	0.18075
APBB1	0.830666666666667
SND1	-0.15025
C1orf123	0.084
CHD3	-0.3035
BHLHB8	0.59925
RNASE2	0.653833333333333
BCAP31	-0.162875
SLC25A44	0.2585
CHD6	-0.9947
PIB5PA	0.671076923076923
SELS	0.424125
LOC541471	-0.279375
FAT2	1.811
ZNF81	-0.2755
OR4C16	0.509
FLJ10081	0.135
LRRC4	-0.2575
CS	-0.892666666666667
N4BP2	-0.918
IGFBP7	2.583
ZNF318	0.150166666666667
NDNL2	0.34575
ZNF609	-0.3915
SIRT4	-0.43375
EXOSC10	-0.182
ECE2	-0.147833333333333
OVGP1	0.38575
GTPBP3	-0.907
PACS2	0.3404
C19orf36	-0.0773333333333334
ARL4C	0.4435
ATG4B	-0.126875
UBQLNL	1.85625
RHOXF2B	-3.3555
PLEKHG2	0.255
GALR1	0.009
AQP4	0.0921666666666667
HDAC7A	0.2955
DCUN1D3	-0.003
OR8A1	-0.254
CCRN4L	-0.35425
CBR4	-0.459333333333333
KIFC1	-2.6575
SLC7A14	-0.849333333333333
LHX5	0.406
TRPC7	-0.025
LPXN	1.072
SERPINA1	-1.704375
RPS13	-0.1117
BPIL3	-0.145
PRKAA1	-1.049
FADS2	-0.768
ENAH	0.5921875
PRO1768	0.729
APBA2BP	-1.10525
LIPH	1.49983333333333
C3orf33	-0.9225
RCC2	-0.7605
ALDH1A2	-2.5738
RNF103	1.205
AHCY	-0.81625
ALG12	0.848
CCL17	3.30375
ZNF543	0.561833333333333
ESRRG	1.3393
CNGA1	2.5895
RDH5	1.04183333333333
OTX1	-0.4506
PTGFR	0.1365
CDR2	-0.24225
SELE	5.4225
NLGN2	-0.65
EXOSC9	-0.4935
ZNF566	-0.165833333333333
KLRC2	-2.025
GPR12	0.58
KIAA0196	0.16225
PDRG1	-0.59125
SSR3	-0.788571428571429
MSI1	0.368
CST9	-0.26
CC2D1A	0.16225
PLAGL1	1.12588888888889
ZNF778	-0.361
RNF2	0.03475
KLF6	2.59183333333333
THBD	2.51016666666667
tcag7.1314	2.13925
NR5A1	0.908333333333333
ABCD2	1.80225
DNAJC7	-1.30575
CLEC4C	0.752
TM2D3	0.563125
CCDC4	-1.3425
PLAC2	-0.83
DCD	0.8875
FAAH	0.184875
POLA1	-1.35333333333333
TM7SF2	-0.78525
FLJ39822	-0.17
FLOT2	0.449375
MAP4K1	1.10416666666667
SRP68	-0.334375
C21orf74	0.4455
ARPC5	0.2115
LOC126075	1.15025
HECW2	0.242125
ZDHHC4	-0.428
ANKRD42	0.2966
PDE9A	0.381166666666667
ABCA8	3.108
NDUFS2	-0.2975
UBR5	-0.24
BTBD16	-2.374
LOC554174	-0.442
ZNF20	0.2125
KIAA1843	1.392
WDR17	-0.48375
C15orf33	-0.03
RNF113A	0.0335
CAMKK1	-0.5951
CLCN2	-1.7695
ANXA6	0.559
LOC340069	-0.028
EMID1	0.9075
DPM3	-0.302916666666667
ELA1	0.213
SLC25A13	-1.3462
KRT24	-0.00600000000000002
SMPD1	0.125
TH	0.387375
COL6A2	0.787785714285714
ANKS1B	0.33725
GPR126	-1.7942
ZC3H12A	0.992833333333333
TMEM47	1.4295
C2orf51	0.282333333333333
C1orf88	1.62316666666667
HSF2BP	-0.49125
AKAP10	0.39
RPAP3	-0.35
KLHDC8B	0.538375
STOM	0.5953
MUPCDH	0.552
C10orf72	0.172125
PLEKHA3	0.270083333333333
TCP11L1	-0.37025
CWF19L1	-0.434875
SPEF1	0.572692307692308
YSK4	0.7615
ELN	2.2545
SAMD8	-0.258833333333333
MPI	-0.963333333333333
MEPCE	-0.2864
ABCC3	1.14975
NANOGP1	-2.06
KCNK17	1.260625
HLA-DMB	4.73716666666667
RRAGA	0.69975
ANGEL1	0.01075
RBM32B	-0.2095
CPN1	-1.96725
MGC52282	0.00379999999999999
HLA-A	1.73258333333333
OR9G4	1.148
EDNRB	-0.2305
SCD	-2.20285714285714
C14orf80	-0.9335
BAGE2	-0.678
RABL4	0.611333333333333
RCVRN	0.3245
SHANK1	1.1355
NLRP7	-2.23925
CD226	1.36425
STAT3	1.06525
SYNJ2	-0.8722
TPCN2	0.107833333333333
WDR36	-0.6295
MBD4	0.35275
ROBO1	-0.5634
ST3GAL6	-1.8895
SLAMF8	3.10933333333333
ATN1	0.856333333333333
GPR141	0.1815
KRT36	-0.1325
TPH1	-0.1465
DDX52	-0.52775
ZSCAN29	-0.3035
TRPT1	-0.537333333333333
DPEP3	1.2235
DENND4A	0.150125
TSPAN16	0.441
PTCHD2	-0.151
LOC145814	0.12675
CAP1	0.592666666666667
EIF5A2	-0.6861
NT5DC3	-0.482875
SEPT9	-0.454625
SEZ6L2	-0.39175
EGFLAM	3.10175
VPS11	0.424625
NDUFB5	-0.821
CIDEA	3.35483333333333
IER5L	-1.1385
N6AMT1	-0.72075
FAM83C	-0.112
OXR1	-0.300666666666667
IRX1	1.238
DGKB	-0.291333333333333
GCN5L2	-0.4405
MIR16	-0.230625
FBXW9	-0.4625
WDR4	-1.66266666666667
PDC	-0.6385
VPS33B	-0.5185
HEXB	0.05675
FLJ32214	0.69625
TCEB3	-0.83725
CRLF1	-3.1165
ABI3BP	3.56225
C8orf22	-3.2355
PYCR1	-1.403125
KIAA1706	1.368
CDK5R2	1.10025
WAS	1.0045
C12orf60	-1.48425
CCBL2	-0.023875
MADD	0.1825
C5orf34	-1.99525
WDR42A	0.4442
KLF12	1.34775
HSPA1A	1.051
ITM2C	-0.115166666666667
DAPK2	2.3445
LOC442590	1.526
SUMF2	0.516125
CENPA	-2.415
TMED5	-0.24725
CDH6	-0.248
BRP44	0.119
THG1L	-0.35375
GABRA2	-2.09325
C14orf166	-0.4205
MYL1	-1.03933333333333
TNFSF18	0.491
PAP2D	-1.33566666666667
PPIB	-0.355
KLHL4	0.51775
SFN	0.776
CCDC127	-0.307
FRAP1	-0.4335
GOLGA5	0.175
SDCCAG1	0.252125
MGC21675	0.195666666666667
C10orf95	-0.51225
KIAA1345	-0.387833333333333
C1orf163	-1.191
LACE1	-0.893666666666667
OR10K2	0.241
CENPN	-2.25604
TMED2	0.05125
UGT1A6	-0.9655
ANG	-1.19625
U2AF1	-0.928
CASC2	2.037
NMT2	0.2015
OSGEPL1	-0.45825
DFNB31	-0.3585
SLC6A20	0.5605
DKC1	-0.8555
FXYD4	-1.1155
WDR64	1.869
MGC5590	0.351
CREBZF	-0.278333333333333
DAZ1	0.35025
PRPSAP1	0.192
GCHFR	-0.632
TTC7A	0.246375
LOC196993	0.4225
UBD	3.938
S100A1	0.8285
RPL6	0.022
DNAJB6	-0.025
NAGS	0.3598
C2orf58	0.4245
KERA	0.684833333333333
MT1X	0.4475
UBE2B	0.4745
KEAP1	-0.2085
MST1	-1.676875
OMA1	0.363
ABLIM2	0.908
BCL2L13	-0.38275
JAZF1	0.719666666666667
TMEM63B	0.7945
S100A8	2.1591
ARFIP2	0.07625
UROS	-0.207
KHDRBS2	1.165
POLQ	-1.91725
SOAT1	-0.7325
SPAG4	-0.8595
MRPS30	-1.409
LOC494141	-0.55375
OR2T11	0.403
ORAOV1	-0.9341
ZNF184	-0.0701666666666667
TCEB3B	0.246666666666667
ADAM21	0.2515
GDPD1	-0.378
SPINLW1	0.107
PRR14	0.129166666666667
KCTD9	-0.616
NUDT3	0.0215
KIAA1822	0.678
HIST1H4K	-0.8935
DFNA5	-0.18075
GABPA	-0.41075
C14orf44	-0.647
POLB	-0.407875
PTAR1	0.62225
SEC31A	0.3265
TRIM58	-1.58675
TAS2R14	0.248
VPS8	0.505625
H1F0	-0.1415
PRKCB1	0.643
UGT2A1	0.5535
TOR1B	-0.55925
LSS	-1.26591666666667
C2orf19	0.21
HNRNPC	0.0911428571428571
TMEM100	0.175833333333333
LOC116349	-1.373
OR51M1	0.583
CCDC142	-0.63925
ISG15	0.1998125
ZCCHC14	-0.1005
CREBL2	0.9695
TGDS	-1.00875
DC2	-0.781
CACNA2D3	-0.511
ZNF429	-0.404125
LYPD6	-0.291666666666667
SUCLG1	-0.120666666666667
OR51I1	-0.216
MAGEH1	1.3025
PRPF40A	-0.5815
SMR3A	2.032
SPINK2	1.51675
THAP2	0.50525
NPY5R	0.702375
IRF4	0.566
SPESP1	-0.327833333333333
OR10S1	-0.294
DTD1	-0.43275
TUBE1	-0.26475
DDX19A	-1.1575
PDPN	-0.570375
TMEM34	0.169416666666667
MGAM	1.8265
COL3A1	4.933
GFM2	-0.578
OR5A2	0.475
PSG9	-0.2275
ARHGEF11	-0.0793333333333333
IVNS1ABP	0.1753125
SIGIRR	0.43775
DUSP19	-0.460125
DNAJC14	-0.0357
ACSS1	0.534875
IL1RAPL2	-0.167
C4orf30	-1.0565
SEPT4	2.17475
LANCL3	-1.4065
SPAG17	1.322
PRDX3	-0.200125
HNF1A	-0.031
P4HA2	-1.28225
RFWD3	-1.42666666666667
MOV10	-0.4645
DNAJA5	-0.227928571428571
LOC729440	0.00249999999999999
LOC200383	1.442875
SMC2	-1.731
MIXL1	-0.347
TMEM9	-0.691
FAM86A	0.093
ZNF174	0.0464
MYH14	-0.1695
CCR8	0.494
VPS37C	0.2735
GPATCH1	-0.169833333333333
B3GNT8	1.65
TBX4	-0.4585
CNR2	1.5045
PCDH1	0.381
C5orf29	4.47725
OCIAD2	0.7665
PLCG2	3.07375
KIAA0247	1.86525
HRH3	0.0354
CAPN13	1.379125
CCR1	0.501
MGC15523	-0.0102777777777777
UVRAG	0.617833333333333
DNAJA2	0.022
ITGA2B	-0.415833333333333
CLDN5	3.561875
PTPRN2	-0.839428571428572
ZNF512	0.575
PSAP	1.41707142857143
CCDC140	-1.0065
LRRC55	-0.42825
CYP26C1	0.046
C8orf47	3.441
LYN	0.635125
DUSP6	0.973
TGFB3	2.05746666666667
ELK1	-0.7165
PCDH11Y	0.711
HGD	-3.1185
C17orf58	0.07
MYO3A	0.099
SERPINE2	-2.93666666666667
AARSD1	-0.01125
C14orf73	-0.52325
ADAM33	0.939
ZNF491	0.463
MAPK6	-0.679166666666667
TCN1	4.411
SLC24A6	0.546
UBE2R2	-0.23525
H1FNT	0.32875
TATDN2	0.634333333333333
LILRB1	2.3305
P2RY5	2.163
NUCB2	-0.0565
C2orf37	-0.35675
SNX27	-0.2735
MTA3	-0.31725
FOXO4	0.221375
ID4	3.214
SOX5	-1.49366666666667
PXMP3	0.428625
OR52M1	0.165
SFT2D3	0.262375
INA	-2.46883333333333
MCOLN1	0.236
NFIX	0.3288
CLEC14A	5.00816666666667
HIBCH	0.0965
PLA2G5	1.5605
TIMM10	-0.678666666666667
MED17	0.4336
COL4A4	1.611
TPP1	0.878833333333333
GJA3	-0.906333333333333
TMPRSS5	0.11675
AADACL3	0.0825
DNMBP	-0.37475
ENPP5	2.3865
NQO1	-2.5287
ZSCAN2	-0.61275
SEC24C	-0.249166666666667
GTF2A1L	0.914
AXIN2	-0.6849
FAM33A	-1.5595
C16orf13	-1.104875
SPNS2	1.53575
TAF1	-0.7495
AP1G2	-0.201666666666667
RBM42	-1.185
HCN2	0.500333333333333
EFHB	-0.0356666666666667
RUSC1	-0.440333333333333
GRIK5	0.1895
USP21	-0.1095
ATAD3C	0.51425
ORMDL2	-0.534125
PRSS7	-2.618
PSAT1	-3.477
FLJ13195	-1.13533333333333
TBC1D1	0.891666666666667
IFNG	2.55825
OTOS	0.117666666666667
ZNF773	0.0285
EMD	-1.6405
RETN	-0.266
CCL8	3.421
APH1A	-0.124625
COX18	-0.778625
GTF2IRD2	-0.65975
CCDC82	0.18425
PAFAH2	0.1387
NPEPL1	-0.5853
RP11-114G1.1	0.331
TP53INP1	0.680625
ZNF300	0.415666666666667
FOXL2	-3.106
LARP2	-0.267666666666667
LATS1	-0.1155
HTR6	0.367
SPOCK2	2.22766666666667
RNF144B	3.13316666666667
HTATIP2	-0.811
MGC10334	0.289666666666667
CENTA2	2.48883333333333
FGF2	0.54325
FXYD7	0.06525
PHYHIPL	-1.5425
GPR34	5.0415
DDX6	-1.13
OR10W1	0.3205
LHFPL1	-0.5025
ZNF313	-0.480571428571429
VPS28	0.845
AP3M1	0.0169
AKR1CL2	-0.7885
TRAF4	-0.178625
OR2B11	0.8155
C19orf12	0.721666666666667
AKAP9	0.557
C1orf62	0.01525
SLC20A1	-1.1956
FAM112A	0.49
LDB2	1.83225
MRPS23	-0.86325
KLK5	4.043875
SPTB	-0.3366
EFEMP2	0.4315
EFNB2	1.1175
PCM1	0.2055
NMNAT3	1.081625
TSG101	0.199166666666667
C8orf40	-0.106166666666667
NOB1	-0.68075
ABHD3	-0.83575
GTF3C4	-1.21075
PIGN	0.119333333333333
GALNTL1	1.6675
AEBP1	1.158875
OR9Q1	0.16
ANKRD2	-0.0795
CCL28	1.9475
TRIM38	1.0205
TMCC1	-0.140916666666667
SMG5	-0.26425
LRRC7	-0.4775
NCAPD2	-1.7595
C6orf153	-0.63475
C1orf74	-0.5745
OTUD6A	0.0175
DCP2	-0.615666666666667
TMEM24	0.045
RPL18	0.415833333333333
TMEM177	-0.5485
LRRC37A3	-0.23775
C1D	-0.639333333333333
LDHC	-1.46725
UBE4B	0.235833333333333
NIT1	0.099125
BTN3A3	1.686
RASD1	3.368625
COMMD3	0.404
SHFM1	-0.87275
BIRC8	0.504
DUT	-0.9095
C12orf51	-0.844
LRRC59	-1.10366666666667
LY6H	-0.14
WDR22	0.437166666666667
EDEM1	0.591714285714286
ADH1A	3.6845
PANX2	0.6987
CYP11B1	1.7045
CDC73	-0.32525
GPR172A	-0.16975
GSTM3	0.331923076923077
KCNA5	0.891625
SERAC1	0.0731666666666667
NFATC2	0.2405
ANAPC5	-0.3445
C15orf24	-0.25375
NFATC2IP	-0.8735
TNRC6C	0.579
MGC102966	2.1535
FGD5	1.61633333333333
MED9	0.12225
RAB13	-0.295666666666667
C15orf49	1.728
CRYGS	0.5008
C12orf53	-0.5102
LOC283693	0.268
COX6B2	0.19125
PHF14	-0.28825
FAM3A	-0.57175
RPL13	0.4082
PRDX2	-0.8472
FLJ34047	-1.5205
PRMT3	-1.02225
KCTD19	-1.0455
TRIM10	-0.101333333333333
MGC26597	-0.646
GCNT4	0.0985
GPRASP1	2.2615
CDKN1C	0.0641666666666667
RHBDL2	0.8483
HSPH1	-0.33225
AQP1	3.547375
COL17A1	3.4079
GFAP	0.926125
CDC16	-0.03375
KIAA1614	-0.003
C6orf118	0.093
ZSWIM5	-1.411
FAM83F	2.54625
LYNX1	1.4255
SYNPR	-0.3185
XG	2.61916666666667
PRSS16	0.49225
KIF13B	1.26292857142857
PCDH9	0.52575
HIST1H2AH	-1.04833333333333
RBM18	-1.26375
ZNF626	0.265125
HEXIM2	-0.605333333333333
ITFG1	0.1245
TUBG2	-1.102
SFRS7	-0.4965
C9orf14	-0.326
EXTL1	-0.831
GBP3	1.67566666666667
WDR5	-1.5955
RARG	0.768333333333333
MYO7A	0.201625
CECR6	0.33275
C13orf3	-2.4705
SFRS18	0.11475
ACVR1B	-0.1875
PSMD1	-0.4495
C7orf31	0.168666666666667
ILVBL	-0.929
IFNGR1	2.8875
RNF186	4.11175
NOL9	-1.07175
MAGEL2	-0.319
SLC29A2	-0.1865
NHSL1	-1.03975
RBMX	-0.154
PSORS1C2	0.779625
RAD51L3	-0.29325
LCN6	1.024
ORAI2	-0.220875
