Hybridization REF	TCGA-A1-A0SK-01A-12R-A084-07
LCE1B	-0.118
UNQ501	-0.1935
ZNF154	0.33675
C3orf64	0.34175
SYT5	1.6929
PON1	-0.0925
FLJ10357	-0.6515
ATP4A	1.5965
GNPDA1	-1.12883333333333
MGAT1	-0.471166666666667
C14orf121	1.558
SLC35B2	-0.1625
MIER3	-1.0305
CHEK1	0.099375
ZNF8	0.368
TXNDC1	-0.254
CKB	0.4168
RTN3	1.25735714285714
FZD2	-2.15333333333333
PART1	-0.318375
PSMB6	-0.82575
PCDHB8	-1.234
PHC3	-0.808777777777778
PPP1R8	0.791666666666667
NOVA2	1.401
TNFRSF11B	-4.53125
GOLPH3	0.666333333333333
UBLCP1	-0.61
SUHW3	0.413
TTLL1	0.9385
OPN4	-0.177
OR13G1	0.242
ZPBP2	0.154333333333333
HSD17B11	-1.224625
C9orf50	0.209
DHDDS	-0.294285714285714
CTSW	0.2016
NEFM	-2.14416666666667
MRPL28	-1.5465
SYN1	0.799166666666666
PIGV	-1.32366666666667
ZIM2	2.49475
APBB1	1.74633333333333
SND1	-0.5115
C1orf123	-0.0935
CHD3	0.64425
BHLHB8	-0.1685
RNASE2	-0.439666666666667
BCAP31	0.286
SLC25A44	0.2965
CHD6	0.3592
PIB5PA	1.66907692307692
SELS	0.467125
LOC541471	-2.4925
FAT2	-0.13
ZNF81	0.373
OR4C16	0.8155
FLJ10081	0.4681
LRRC4	1.17175
CS	-0.0861666666666667
N4BP2	0.452
IGFBP7	-0.0815
ZNF318	0.0831666666666667
NDNL2	0.155625
ZNF609	0.095375
SIRT4	0.82525
EXOSC10	-0.511
ECE2	2.16608333333333
OVGP1	0.1555
GTPBP3	-0.578
PACS2	0.9314
C19orf36	-2.36733333333333
ARL4C	-0.380875
ATG4B	-0.446375
UBQLNL	-2.10533333333333
RHOXF2B	-4.6575
PLEKHG2	-0.746
GALR1	-0.381
AQP4	0.749666666666667
HDAC7A	-0.420833333333333
DCUN1D3	-0.9495
OR8A1	0.401
CCRN4L	-0.4315
CBR4	-1.264
KIFC1	0.350666666666667
SLC7A14	1.9185
LHX5	-0.2
TRPC7	-0.3355
LPXN	-1.7615
SERPINA1	-3.931375
RPS13	0.1919
BPIL3	0.168
PRKAA1	-1.0855
FADS2	1.2489
ENAH	0.668
PRO1768	1.272
APBA2BP	-1.3905
LIPH	-1.2678
C3orf33	-0.00325
RCC2	1.09064285714286
ALDH1A2	-4.0369
RNF103	1.102
AHCY	0.200875
ALG12	-0.8825
CCL17	-0.0835
ZNF543	1.4655
ESRRG	1.579
CNGA1	1.656
RDH5	0.0688333333333333
OTX1	-0.5563
PTGFR	-2.65833333333333
CDR2	-1.375375
SELE	0.11675
NLGN2	-1.2705
EXOSC9	0.12275
ZNF566	1.09783333333333
KLRC2	-6.095
GPR12	1.4
KIAA0196	0.7255
PDRG1	0.19925
SSR3	-1.34192857142857
MSI1	-0.1985
CST9	-0.277
CC2D1A	-0.088
PLAGL1	-0.7305
ZNF778	-0.52
RNF2	0.19975
KLF6	-1.278
THBD	-0.282333333333333
tcag7.1314	-0.6755
NR5A1	0.106666666666667
ABCD2	-0.49575
DNAJC7	-2.07225
CLEC4C	-0.5675
TM2D3	1.145
CCDC4	-0.212
PLAC2	-0.61575
DCD	1.2515
FAAH	0.8925
POLA1	0.4035
TM7SF2	-1.993625
FLJ39822	-2.05316666666667
FLOT2	-0.108375
MAP4K1	-0.4065
SRP68	-0.072875
C21orf74	0.262
ARPC5	0.437625
LOC126075	-0.01225
HECW2	1.03342857142857
ZDHHC4	-1.56925
ANKRD42	-0.5813
PDE9A	1.9335
ABCA8	-1.10625
NDUFS2	-0.363
UBR5	1.154
BTBD16	-4.16225
LOC554174	0.6525
ZNF20	0.7645
KIAA1843	1.022
WDR17	0.546875
C15orf33	0.688
RNF113A	-0.077
CAMKK1	0.299
CLCN2	-0.71075
ANXA6	-3.725
LOC340069	0.423
EMID1	1.651875
DPM3	-1.45
ELA1	0.22
SLC25A13	-0.6635
KRT24	2.9765
SMPD1	-0.373166666666667
TH	0.909
COL6A2	-1.18164285714286
ANKS1B	1.447
GPR126	-3.8765
ZC3H12A	-1.90633333333333
TMEM47	-0.424166666666667
C2orf51	0.755833333333333
C1orf88	0.5625
HSF2BP	2.313
AKAP10	0.09025
RPAP3	0.7765
KLHDC8B	0.947125
STOM	-0.6705
MUPCDH	-0.03775
C10orf72	-0.114
PLEKHA3	0.428666666666667
TCP11L1	-0.89275
CWF19L1	0.61675
SPEF1	-0.206615384615385
YSK4	-0.14275
ELN	1.4237
SAMD8	-0.2835
MPI	-2.18883333333333
MEPCE	0.0684
ABCC3	-3.730125
NANOGP1	-3.2
KCNK17	1.076375
HLA-DMB	2.27466666666667
RRAGA	0.90375
ANGEL1	-0.5485
RBM32B	0.123
CPN1	-3.78975
MGC52282	-1.0263
HLA-A	-0.807083333333333
OR9G4	0.3315
EDNRB	-1.918
SCD	-2.3445
C14orf80	-1.40133333333333
BAGE2	0.1305
RABL4	0.898166666666667
RCVRN	-0.858
SHANK1	-0.1165
NLRP7	-3.85875
CD226	0.69275
STAT3	0.681125
SYNJ2	-0.4063
TPCN2	-1.2475
WDR36	-1.34025
MBD4	-0.2365
ROBO1	-0.2486
ST3GAL6	-1.89225
SLAMF8	2.63166666666667
ATN1	0.534666666666667
GPR141	-0.0207500000000001
KRT36	-0.7235
TPH1	-0.674
DDX52	0.6415
ZSCAN29	-0.929833333333333
TRPT1	-0.871166666666667
DPEP3	0.505
DENND4A	-0.772375
TSPAN16	-0.0615
PTCHD2	2.1045
LOC145814	0.52525
CAP1	-0.492333333333333
EIF5A2	-0.4623
NT5DC3	0.283
SEPT9	-0.550625
SEZ6L2	-0.087375
EGFLAM	2.46875
VPS11	0.638875
NDUFB5	-0.7125
CIDEA	0.3825
IER5L	-0.259
N6AMT1	-1.683
FAM83C	1.25225
OXR1	1.05158333333333
IRX1	2.0255
DGKB	-1.11566666666667
GCN5L2	-1.7175
MIR16	-0.177375
FBXW9	0.25675
WDR4	-0.408
PDC	0.465
VPS33B	-0.0475
HEXB	-1.701
FLJ32214	0.26
TCEB3	-0.686
CRLF1	-2.51175
ABI3BP	-0.7045
C8orf22	-2.74125
PYCR1	-0.969
KIAA1706	0.412
CDK5R2	0.295625
WAS	-0.43
C12orf60	0.41675
CCBL2	-0.062375
MADD	0.3975
C5orf34	0.1035
WDR42A	-0.1352
KLF12	1.3505
HSPA1A	1.28725
ITM2C	0.08325
DAPK2	1.996
LOC442590	0.758
SUMF2	-0.544625
CENPA	0.194923076923077
TMED5	-1.33375
CDH6	-1.7686
BRP44	1.348
THG1L	-1.0905
GABRA2	-1.068
C14orf166	-0.113
MYL1	-2.01333333333333
TNFSF18	0.19
PAP2D	-0.7045
PPIB	-0.82325
KLHL4	-0.1575
SFN	-2.59083333333333
CCDC127	0.23075
FRAP1	0.859
GOLGA5	-0.26875
SDCCAG1	-0.537
MGC21675	-0.345833333333333
C10orf95	-0.66325
KIAA1345	0.523833333333333
C1orf163	-0.731
LACE1	-1.4985
OR10K2	-0.205
CENPN	-2.14616
TMED2	1.7275
UGT1A6	-1.439
ANG	-3.72025
U2AF1	0.547
CASC2	-0.381166666666667
NMT2	-0.568333333333333
OSGEPL1	-0.2185
DFNB31	-1.269
SLC6A20	0.768375
DKC1	0.906
FXYD4	-1.47975
WDR64	-0.9765
MGC5590	0.261
CREBZF	1.066
DAZ1	0.65075
PRPSAP1	-0.82925
GCHFR	-0.55225
TTC7A	-0.668125
LOC196993	0.2905
UBD	-0.953833333333333
S100A1	-1.759625
RPL6	0.591666666666667
DNAJB6	0.57085
NAGS	0.3597
C2orf58	0.1565
KERA	-0.170666666666667
MT1X	-1.3642
UBE2B	0.312
KEAP1	0.263
MST1	-4.229625
OMA1	-0.456
ABLIM2	2.1215
BCL2L13	-0.157083333333333
JAZF1	-0.781
TMEM63B	0.6595
S100A8	0.00379999999999999
ARFIP2	-0.145
UROS	-0.2755
KHDRBS2	1.275
POLQ	-1.92575
SOAT1	-1.685
SPAG4	-3.25575
MRPS30	-1.44666666666667
LOC494141	-0.85125
OR2T11	0.5475
ORAOV1	-0.1284
ZNF184	0.7325
TCEB3B	0.162833333333333
ADAM21	0.0685
GDPD1	-0.397
SPINLW1	0.2275
PRR14	-0.549666666666667
KCTD9	-1.7066
NUDT3	-0.00625
KIAA1822	-0.1739
HIST1H4K	0.572
DFNA5	-1.42975
GABPA	0.484
C14orf44	0.64075
POLB	1.868125
PTAR1	0.17575
SEC31A	-0.401
TRIM58	3.2165
TAS2R14	2.002
VPS8	0.935625
H1F0	1.20533333333333
PRKCB1	-5.0785
UGT2A1	0.4495
TOR1B	-0.33575
LSS	-0.195333333333333
C2orf19	0.3955
HNRNPC	0.349714285714286
TMEM100	2.99333333333333
LOC116349	-1.69
OR51M1	-0.3815
CCDC142	-1.4145
ISG15	-2.132125
ZCCHC14	-0.81575
CREBL2	1.661
TGDS	-0.3015
DC2	-0.28225
CACNA2D3	-0.265428571428571
ZNF429	-0.266875
LYPD6	1.10233333333333
SUCLG1	0.213666666666667
OR51I1	-1.367
MAGEH1	0.3365
PRPF40A	0.1055
SMR3A	0.7535
SPINK2	0.14375
THAP2	0.73375
NPY5R	-0.33
IRF4	-3.10175
SPESP1	-1.9745
OR10S1	-0.2235
DTD1	-0.555
TUBE1	0.621
DDX19A	-0.9705
PDPN	-3.150375
TMEM34	-0.0390833333333334
MGAM	-0.07025
COL3A1	4.862
GFM2	0.0619
OR5A2	0.92
PSG9	-1.32725
ARHGEF11	0.1545
IVNS1ABP	-0.0141875
SIGIRR	0.37575
DUSP19	-0.679
DNAJC14	0.4602
ACSS1	2.48775
IL1RAPL2	3.0465
C4orf30	0.8875
SEPT4	0.833
LANCL3	-0.007
SPAG17	0.488166666666667
PRDX3	0.27875
HNF1A	-2.18875
P4HA2	-1.846875
RFWD3	-0.517166666666667
MOV10	-1.72975
DNAJA5	0.483928571428571
LOC729440	-0.7555
LOC200383	0.820125
SMC2	0.105
MIXL1	-1.13933333333333
TMEM9	0.27475
FAM86A	-0.881
ZNF174	-0.4664
MYH14	-0.699
CCR8	-0.4215
VPS37C	-0.0646666666666667
GPATCH1	0.325
B3GNT8	1.713
TBX4	-0.07425
CNR2	0.589333333333333
PCDH1	0.738
C5orf29	0.516875
OCIAD2	1.96875
PLCG2	0.9925
KIAA0247	0.826875
HRH3	1.6801
CAPN13	3.561375
CCR1	-1.5856
MGC15523	-0.849777777777778
UVRAG	0.6115
DNAJA2	-0.849
ITGA2B	0.901
CLDN5	2.898125
PTPRN2	1.92921428571429
ZNF512	1.181
PSAP	0.638714285714286
CCDC140	0.4575
LRRC55	-0.221
CYP26C1	0.64
C8orf47	3.66325
LYN	-0.013625
DUSP6	-1.006
TGFB3	1.39006666666667
ELK1	1.0959
PCDH11Y	0.910166666666667
HGD	-5.33775
C17orf58	-1.58825
MYO3A	2.285
SERPINE2	-3.1515
AARSD1	-0.47875
C14orf73	-1.60625
ADAM33	-0.712
ZNF491	1.5775
MAPK6	-0.624
TCN1	-1.70483333333333
SLC24A6	-0.1425
UBE2R2	1.02275
H1FNT	0.04025
TATDN2	-0.0996666666666667
LILRB1	0.21475
P2RY5	-1.798
NUCB2	-0.6275
C2orf37	-0.3175
SNX27	-0.162166666666667
MTA3	0.882125
FOXO4	0.66875
ID4	0.893
SOX5	-1.0805
PXMP3	0.935375
OR52M1	-0.0265
SFT2D3	0.744
INA	3.6755
MCOLN1	0.2855
NFIX	0.4309
CLEC14A	3.99633333333333
HIBCH	-1.72866666666667
PLA2G5	0.214
TIMM10	-0.723166666666667
MED17	1.3583
COL4A4	1.3985
TPP1	-1.47516666666667
GJA3	-1.437
TMPRSS5	1.29875
AADACL3	0.4225
DNMBP	0.60825
ENPP5	0.947
NQO1	-4.477
ZSCAN2	0.114875
SEC24C	0.0743333333333333
GTF2A1L	0.0525
AXIN2	-0.6441
FAM33A	-0.727
C16orf13	-0.84275
SPNS2	0.3255
TAF1	0.4295
AP1G2	-1.21583333333333
RBM42	-0.211333333333333
HCN2	0.155
EFHB	-0.8175
RUSC1	0.0613333333333333
GRIK5	0.757
USP21	0.0448333333333333
ATAD3C	0.09425
ORMDL2	-0.51025
PRSS7	-2.991
PSAT1	-0.03025
FLJ13195	0.0298333333333333
TBC1D1	1.63816666666667
IFNG	0.40525
OTOS	-0.0645
ZNF773	1.02466666666667
EMD	-0.792
RETN	-1.1865
CCL8	2.544
APH1A	-0.145
COX18	-1.031
GTF2IRD2	-0.6305
CCDC82	0.425166666666667
PAFAH2	-0.262
NPEPL1	-0.4644
RP11-114G1.1	1.4595
TP53INP1	1.386625
ZNF300	1.5235
FOXL2	-2.57275
LARP2	0.0744166666666667
LATS1	1.07975
HTR6	0.3055
SPOCK2	1.69633333333333
RNF144B	0.709333333333333
HTATIP2	-0.446375
MGC10334	0.2595
CENTA2	0.476833333333333
FGF2	-0.25
FXYD7	0.135
PHYHIPL	1.0235
GPR34	3.181
DDX6	-0.0895
OR10W1	0.092
LHFPL1	-0.017
ZNF313	-0.0377142857142857
VPS28	0.24975
AP3M1	1.231
AKR1CL2	1.30675
TRAF4	1.003125
OR2B11	0.2925
C19orf12	0.396
AKAP9	0.0575
C1orf62	-0.138
SLC20A1	-0.402
FAM112A	-0.368
LDB2	-0.415625
MRPS23	-0.499
KLK5	1.94
SPTB	0.6644
EFEMP2	-1.039
EFNB2	1.68425
PCM1	-0.417714285714286
NMNAT3	1.4725
TSG101	1.03983333333333
C8orf40	1.87533333333333
NOB1	-1.479
ABHD3	-0.182
GTF3C4	0.962625
PIGN	-0.6985
GALNTL1	-0.44975
AEBP1	0.691375
OR9Q1	-0.381
ANKRD2	-0.395625
CCL28	-3.3365
TRIM38	-1.34816666666667
TMCC1	-0.134
SMG5	0.297
LRRC7	0.264
NCAPD2	1.572
C6orf153	-0.8245
C1orf74	0.12125
OTUD6A	-0.2165
DCP2	-0.793666666666667
TMEM24	0.56075
RPL18	0.3625
TMEM177	-0.00925
LRRC37A3	-1.03925
C1D	-0.51
LDHC	3.05275
UBE4B	0.0203333333333333
NIT1	-0.702375
BTN3A3	-1.5635
RASD1	1.387375
COMMD3	-0.037
SHFM1	-0.57875
BIRC8	0.0525
DUT	-0.87825
C12orf51	0.811
LRRC59	-1.48233333333333
LY6H	4.20475
WDR22	0.734666666666667
EDEM1	-1.30442857142857
ADH1A	2.008
PANX2	-0.5117
CYP11B1	0.6155
CDC73	-0.0545
GPR172A	0.5985
GSTM3	-0.835384615384616
KCNA5	4.57525
SERAC1	2.32216666666667
NFATC2	0.287
ANAPC5	0.3987
C15orf24	-0.8705
NFATC2IP	-1.07445454545455
TNRC6C	0.838666666666667
MGC102966	-1.976375
FGD5	0.0726666666666667
MED9	0.3875
RAB13	-0.863
C15orf49	-0.229
CRYGS	-1.0879
C12orf53	1.9787
LOC283693	-1.0905
COX6B2	0.21
PHF14	0.97625
FAM3A	-0.403375
RPL13	-1.1052
PRDX2	0.8386
FLJ34047	-1.16175
PRMT3	0.58925
KCTD19	-0.958
TRIM10	-1.2466
MGC26597	0.0771666666666667
GCNT4	-0.447
GPRASP1	-1.32675
CDKN1C	2.20933333333333
RHBDL2	0.9761
HSPH1	2.632
AQP1	3.059375
COL17A1	-3.7459
GFAP	0.167
CDC16	1.17425
KIAA1614	0.4175
C6orf118	2.35516666666667
ZSWIM5	-0.35975
FAM83F	3.58575
LYNX1	0.5994375
SYNPR	4.846
XG	0.659166666666667
PRSS16	0.52025
KIF13B	-0.625142857142857
PCDH9	-1.5505
HIST1H2AH	-1.09966666666667
RBM18	-0.40275
ZNF626	-0.66925
HEXIM2	-1.67783333333333
ITFG1	-1.1975
TUBG2	-0.1515
SFRS7	0.64775
C9orf14	-1.4075
EXTL1	-2.36825
GBP3	-1.9935
WDR5	-0.2685
RARG	-0.6325
MYO7A	-0.171
CECR6	3.9235
C13orf3	1.25925
SFRS18	-1.19925
ACVR1B	0.221
PSMD1	-0.095
C7orf31	0.49
ILVBL	-0.8505
IFNGR1	-0.13025
RNF186	2.07575
NOL9	-0.8425
MAGEL2	1.166
SLC29A2	-0.18725
NHSL1	-0.46775
RBMX	0.365
PSORS1C2	0.171
RAD51L3	1.3815
LCN6	0.499
ORAI2	-0.008
BRUNOL6	0.499
OR4K5	-0.209
CDC123	-0.34725
MSLN	-2.97566666666667
WWTR1	-2.82583333333333
ZNF700	-0.118666666666667
COBL	-0.42875
PPP1R16B	0.213
GAS7	-0.3592
MDN1	0.66225
HAAO	-0.3195
C9orf68	2.48125
TNFAIP2	1.763875
FOXN1	0.8625
hCG_2033311	-1.28916666666667
ATP6V0D2	0.510555555555556
RPL41	-0.2835
SLC38A1	1.14
ARHGAP6	-1.85127272727273
ADAD2	2.715
PHF20L1	1.4871875
MCM3AP	0.494666666666667
ST3GAL3	-0.0565
SNX1	0.371166666666667
ELF5	2.10775
PARP3	-1.769375
RBM8A	-0.4601875
LINGO4	0.764
ITGA9	-0.2295
ZFR	0.75025
ACSL6	0.590375
FLJ20699	-1.2445
DAOA	2.121
FABP4	3.4125
KCNB1	2.38675
CANX	-0.3422
SLC25A28	-0.0136666666666667
ADIPOR2	1.162
ECHDC2	1.55725
SMA4	0.3975
FRZB	1.101375
PABPC1	1.62316666666667
DMRTB1	-0.189375
APOBEC3G	0.75275
CATSPER2	-1.58966666666667
CUEDC1	0.779666666666667
STARD9	-0.97475
CLDN8	0.786
LOC23117	-1.93027272727273
E2F6	0.692888888888889
TMEM126B	-0.799833333333333
DPY19L4	1.2115
GIMAP5	1.796
NDUFA9	2.31066666666667
FAM77C	2.7235
CTPS2	0.2085
LOC51035	0.182125
WDSOF1	1.1435
EGLN3	1.129375
PITX3	0.2305
OR52E8	-0.59
GRM4	1.8655
KLK1	0.5105
GPM6B	0.12325
RRAGD	0.501666666666667
PAGE5	-3.93825
UCHL5	-1.263
ULK3	-0.134
AIM2	-0.173166666666667
PNO1	0.504166666666667
OR2F2	0.3135
GNAT2	-0.561
SIX1	2.685
ST13	0.968916666666667
ZBTB44	0.576875
TIMP2	-1.839
ZMAT4	1.19975
GTF2IRD1	1.18116666666667
ZNF19	0.473
ZNF714	0.9855
RSC1A1	-0.9345
C9orf80	0.55675
PSMA8	0.0658333333333333
TMEM141	-2.3335
COX4I1	-0.789428571428571
CTAGE1	0.471666666666667
DTWD1	-1.33
HSD11B1	-0.164
KRT6B	3.472625
ARID4B	0.00349999999999997
LHFPL3	5.579
WWP2	-0.10375
ZNF326	0.3975
RGPD1	-0.836
CTSH	-0.500666666666667
FASTKD1	0.48525
PAF1	0.7048
TTC9C	0.0405
IFT57	1.206
PRSS36	-0.971
IL20RB	-2.881
ZNF592	0.3755
DCTD	-0.9985
CFP	0.21
MFNG	1.94975
JMJD2B	-0.4955
ALDH3B1	-1.55525
THSD4	-2.30366666666667
KCNJ5	1.6235
LMNA	-1.06266666666667
TBCD	0.62625
ZNF250	2.30133333333333
CASQ2	0.246333333333333
PEG10	-3.30216666666667
PRAME	-3.66693333333333
NP	0.105
TRIM59	-1.48716666666667
ZNF12	0.092875
XTP3TPA	0.15575
SIGLEC7	-1.324
PANK4	0.7515
FAM70A	-2.57533333333333
SNED1	-2.0905
HIP1	0.4186
RAET1E	-2.10183333333333
AMAC1L2	-1.654
AHNAK2	-2.6255
TOE1	-0.0571666666666667
RECQL4	0.05575
SPRYD3	-0.46325
DPAGT1	-0.95
MAGED2	0.7104
ANKRD55	-0.5765
TRPS1	2.39566666666667
DOK7	-2.1415
TFPI2	-9.00375
GTF2H3	-0.6355
CYP4F11	0.92
LHX2	2.05466666666667
ATG16L1	-0.408
ASB12	1.464
C1orf116	0.4715
NF2	-0.04685
POM121	-0.2707
PHYHD1	1.5973
TXNDC17	-0.984333333333333
DKFZp779O175	-0.367666666666667
NUP62	0.550214285714286
MYO18B	-1.65916666666667
PRAMEF1	0.174
TCBA1	2.25325
TMEM168	0.55275
FJX1	-0.0338333333333333
CLCF1	0.233
SEPN1	0.30825
IGSF2	1.20075
NUDCD1	1.833
TFF3	3.53583333333333
NDFIP1	-0.119071428571429
CHCHD4	-1.71525
TNR	0.733
CUTA	0.503666666666667
USP44	-2.8085
DPP10	2.8495
IWS1	0.177666666666667
PCGF1	0.4995
SULT1C4	2
NTF5	-0.43275
PTPN13	-0.6315
SSTR5	1.215
SFRP1	1.60825
IDH3B	-0.704375
SUOX	0.195333333333333
TMCO5	1.18675
GOLT1B	0.97975
MIB1	0.577857142857143
PCDHGB1	0.7545
SUSD1	0.0775
ICAM5	-2.71033333333333
PAPOLB	-0.31225
URM1	-0.2875
TMEM106B	-1.21633333333333
LRIG2	-0.988
SLC27A5	-1.47325
CLIC6	-1.1061
ZNF420	2.96783333333333
SCN9A	0.8634
KIAA1909	2.17625
ELMOD1	0.04775
PRKAG1	0.39
FAM64A	1.59977777777778
EEF1G	0.70765
SMAD5	1.42
INCENP	-1.64875
WASF2	-0.8325
GARS	-0.4492
CDK10	-0.5045
HLX	-1.1505
MDM4	-1.764875
ZNRF1	-0.507142857142857
HHATL	-2.70333333333333
FAM21C	0.2878
HIST2H3C	0.27725
PFDN2	0.147125
ZNF200	-0.91625
NDN	-3.14875
HBA2	-3.65
FBLN5	0.20925
PUM1	1.07478571428571
TNNT1	-1.3415
C19orf59	-1.07366666666667
HNRPH2	0.673166666666667
RAB7A	0.303666666666667
PMS2	0.191125
BIRC3	-2.32066666666667
NRSN2	-0.323875
OR52K2	0.204
SPOCK1	0.1105
H2AFY	1.45825
RXRB	0.63725
ZNF638	1.0045
ANKRD45	1.14425
ACTN4	-0.440333333333333
FXC1	-0.2695
EIF2B5	0.68175
VPS33A	-0.32325
PINK1	0.52875
FAM106A	0.001
SKIP	3.617125
GAPDHS	0.214
MUM1L1	1.68775
PSTPIP1	-0.68875
CNTNAP1	-2.3294
CYP26A1	-3.63875
APOL2	-1.1252
TACC2	-0.29475
COX7A2L	0.132714285714286
HSD17B1	0.439
ARRB2	0.701
SLC7A6	-1.0974
HSD17B10	-0.337
RBJ	0.437
NUP155	-0.375
MRPL10	-1.17833333333333
CYCS	-0.680916666666667
CCDC46	-1.34783333333333
TECTA	1.639
GNAL	0.95225
LPO	-0.1455
PEBP4	-0.19675
DDX11	-0.80925
C18orf12	0.363
TAF9B	0.728083333333333
IMP4	-0.09175
RPA4	-0.954333333333333
NDUFS1	-0.623
UPK1A	2.22866666666667
ARRDC2	-0.349166666666667
C18orf20	-1.8875
AES	1.49792857142857
CD2BP2	-0.896166666666667
C16orf54	-2.136
UGT2B17	-2.838
FGFR1	0.358954545454546
CEACAM6	-5.0765
CHRM5	0.02675
CERK	0.66825
AP3S2	0.420928571428571
ANKS4B	-1.8595
CLCNKA	-0.394833333333333
ZNF208	0.759833333333333
HLA-DRB5	1.9735
CARKL	-1.0785
GOT1	0.383
CASP6	0.293375
HOXA1	2.1775
RCL1	0.28825
ZNF181	1.2275
RAB40B	0.4715
MRPL38	-0.28525
LRRN2	2.005
C3orf25	-0.295
OR5D14	0.2305
OR10AG1	0.4085
BET1L	-0.4523
FRY	3.3085
AK3L1	-1.0275
CSF3R	0.365666666666667
POLR3K	-0.904833333333333
ATG2B	-0.0915
EPS8	1.47
DARS	0.51925
C10orf56	-2.58633333333333
DAD1	-0.689333333333333
RIOK1	0.2125
HERC2	0.38725
HSD11B2	1.635
FAM96B	-0.37575
MGC13057	-2.237
BSN	2.3345
CAND1	1.11366666666667
HCST	0.06375
ACTR10	0.882
OR8D4	-0.5355
NASP	0.0159
COL9A2	0.0895
LYZL1	-0.147
GPC5	-1.06125
TBL3	-0.723833333333333
CENTD2	-0.1693
OR5AP2	0.404
TLR1	1.145
LMO6	-0.7035
ZIC2	-0.019125
CPNE5	1.0025
ZMYND15	-0.763
FLJ22374	1.71075
CCDC106	-0.19575
PARP16	0.15425
PDIA3	-0.7515
C14orf126	-0.389666666666667
CECR2	0.234
SFRS1	0.252785714285714
FIGLA	0.627
DCP1A	-0.822
MGC45800	-2.1785
TEKT1	-0.0988333333333334
C10orf67	2.9225
CLN5	0.937625
NTN2L	-0.0975
GLE1L	1.11875
CES2	-1.6553
GNAS	1.68783333333333
DDX53	-0.498
TSPAN13	1.464
MRPL52	-1.1392
SPIRE2	0.081375
TAS2R39	0.0695
SCUBE3	0.5035
UCRC	0.1143
CDKL3	0.15975
KIAA1715	0.041
ZNF345	1.598
RTF1	0.165375
DHRS7	0.1415
RIPK4	0.2375
EXOSC2	-0.00416666666666667
MS4A2	-1.048
FGF17	0.47575
WDR59	-1.42342857142857
EVI2A	-3.134
IL17RC	-2.18033333333333
HS3ST1	2.99175
ITGB1BP2	-1.496
RBPJ	-0.324333333333333
GIMAP1	1.623
INE1	-1.39133333333333
ALDH18A1	0.761125
TPI1	0.84725
GATA6	1.34125
CABP1	0.951166666666667
ZNF484	-0.01175
DAPK3	-0.52
GJB1	-3.68908333333333
PIN1	0.46075
SLC6A15	1.88808333333333
CNO	-0.555
RIN2	-0.79275
FRRS1	-1.426
CYorf15B	-3.57466666666667
DMRT3	2.7465
ATAD1	0.7305
OTUD4	0.396722222222222
ATOH8	-1.38
ZSCAN16	1.686875
ASCC1	0.12675
OTUD3	0.750875
MGC33212	0.900666666666667
YME1L1	0.055875
RP11-218C14.6	0.54525
PCBP4	0.8395
TNFRSF10A	-0.443
CDH10	-4.535
KL	1.207375
SCP2	0.487833333333333
C9orf119	-0.768875
SON	0.877833333333333
MAFK	-0.271
SBNO2	-0.221
SLC6A6	-1.01866666666667
SC4MOL	-0.57575
FAM35B	0.9225
PPP1R9A	0.956
PDZRN3	0.722625
CXorf20	2.246
C6orf126	-0.201
AVEN	-0.39975
FLJ21075	-1.283
C14orf132	2.922375
PCK2	-1.61325
GUCY2C	0.9775
BARX2	1.22925
PEX11G	0.0195
DAO	-0.551
C10orf49	0.01925
EDNRA	0.710166666666667
PPP2R5A	-1.062
DDX39	0.2655
SERF1A	0.23475
ASCIZ	-0.199
FNDC8	0.183
PTMS	1.218625
PHF7	-1.23275
PIP4K2B	-0.667125
HHLA2	0.60175
BDH2	0.0294
APOBEC2	-0.8985
PENK	1.83533333333333
SMAD9	1.65025
MT3	1.3825
RGL1	-1.1175
ATG10	-1.923875
DLGAP4	0.595333333333333
APPBP2	-0.426928571428571
BACE2	-0.287357142857143
LOC339344	0.3505
ZNF395	-0.3116875
HIST1H2BL	-1.006
ZNF467	0.496
SLC25A21	-0.59425
PALM2	1.526
NSUN5C	-0.4635
IL5	0.00440000000000001
CLSTN2	0.929
ANXA8L2	-0.7105
PTGES	-0.395375
GDAP1L1	2.66133333333333
OPRK1	1.84916666666667
WDR20	0.668916666666667
C12orf4	2.07075
NUP88	0.516375
XRCC6BP1	0.163333333333333
FCGBP	1.866
LEMD2	0.18275
NOMO1	-0.74
C10orf79	0.55825
ZNF79	0.832
OCRL	1.1455
HSPA8	0.445
DIDO1	0.0175
PLA2R1	0.62175
COG3	1.0027
NGDN	-0.1015
CBFA2T2	1.284875
PNOC	0.114
PRRG1	-0.96575
AGGF1	-0.918928571428572
DPF2	-0.09375
YIPF7	0.0905
TRPV5	0.66
ZNF322B	0.29925
MED12	0.783833333333333
CARS	1.4205
ABCC11	-1.36733333333333
C9orf25	-0.074
MYH1	1.9625
FRYL	-0.0511666666666667
AGTRAP	-1.27875
MMP27	-1.3035
ZNF432	0.718375
OR8D1	-0.2075
OR13D1	-0.01975
VWA1	-0.3005
STON1	1.0935
IL5RA	-0.10125
PERP	0.4554
C10orf107	-2.32866666666667
TNFSF12	-0.2935
FN1	-0.477375
MTR	-2.1815
PHLPPL	-0.5635
ZNF425	1.0865
DHFR	-0.597222222222222
PPP1R12A	0.149625
RSPO2	-1.15675
