Hybridization REF	TCGA-A7-A0CE-11A-21R-A089-07
OR2F2	0.2785
GNAT2	-0.5305
SIX1	-0.8445
ST13	1.22741666666667
ZBTB44	-0.059875
TIMP2	-0.412
ZMAT4	-1.94375
GTF2IRD1	-1.033
ZNF19	1.9975
ZNF714	0.55375
RSC1A1	-0.0885
C9orf80	0.35175
PSMA8	2.5465
TMEM141	-0.653
COX4I1	-0.521928571428571
CTAGE1	0.493666666666667
DTWD1	0.1525
HSD11B1	2.67325
KRT6B	5.62275
ARID4B	1.476625
LHFPL3	-0.3905
WWP2	0.20475
ZNF326	0.318
RGPD1	-1.0935
CTSH	0.784666666666667
FASTKD1	-0.394625
PAF1	-0.1188
TTC9C	-0.847
IFT57	1.5626
PRSS36	1.6815
IL20RB	-1.7145
ZNF592	-0.0766666666666667
DCTD	0.0243
CFP	2.88175
MFNG	0.490875
JMJD2B	0.74325
ALDH3B1	-1.189
THSD4	2.26766666666667
KCNJ5	2.511
LMNA	-0.52
TBCD	-0.73275
ZNF250	0.212833333333333
CASQ2	3.4265
PEG10	-2.93791666666667
PRAME	-5.85586666666667
NP	-1.759875
TRIM59	-1.258
ZNF12	0.796125
XTP3TPA	-1.0275
SIGLEC7	-0.3257
PANK4	-1.344
FAM70A	1.49
SNED1	0.97875
HIP1	-0.1784
RAET1E	-0.180666666666667
AMAC1L2	-0.964
AHNAK2	-0.738666666666667
TOE1	-1.049
RECQL4	-3.33125
SPRYD3	0.26675
DPAGT1	-0.61
MAGED2	1.0245
ANKRD55	0.676
TRPS1	4.57075
DOK7	-1.01375
TFPI2	0.65075
GTF2H3	-0.7415
CYP4F11	0.919125
LHX2	-5.0565
ATG16L1	-0.2335
ASB12	0.6095
C1orf116	3.3915
NF2	-0.55395
POM121	-0.6098
PHYHD1	2.299
TXNDC17	-1.14216666666667
DKFZp779O175	-0.60875
NUP62	-1.02357142857143
MYO18B	-1.8555
PRAMEF1	-0.126
TCBA1	1.36425
TMEM168	1.58975
FJX1	0.0798333333333333
CLCF1	-1.2245
SEPN1	-0.49475
IGSF2	0.40825
NUDCD1	-0.431333333333333
TFF3	2.692
NDFIP1	1.02407142857143
CHCHD4	-0.33825
TNR	0.3085
CUTA	-0.759166666666667
USP44	-2.0695
DPP10	-0.0845
IWS1	0.393
PCGF1	-0.96075
SULT1C4	0.1855
NTF5	4.328
PTPN13	1.129
SSTR5	0.425
SFRP1	3.808875
IDH3B	-1.17125
SUOX	1.0095
TMCO5	0.44275
GOLT1B	-0.8885
MIB1	0.169071428571429
PCDHGB1	-0.2415
SUSD1	0.874
ICAM5	-3.04366666666667
PAPOLB	0.1765
URM1	-0.9449
TMEM106B	0.470833333333333
LRIG2	-0.48625
SLC27A5	-0.98675
CLIC6	4.2618
ZNF420	1.80866666666667
SCN9A	0.5818
KIAA1909	0.154
ELMOD1	-1.68125
PRKAG1	-0.3215
FAM64A	-3.33344444444444
EEF1G	-0.45
SMAD5	1.20525
INCENP	-3.599
WASF2	-1.3465
GARS	-1.8683
CDK10	-1.3368
HLX	-1.08916666666667
MDM4	-0.726
ZNRF1	-1.07164285714286
HHATL	-0.284333333333333
FAM21C	-0.7623
HIST2H3C	-0.5915
PFDN2	-0.416875
ZNF200	-0.32325
NDN	1.0095
HBA2	-0.689333333333333
FBLN5	2.547625
PUM1	0.847285714285714
TNNT1	-4.53
C19orf59	-0.8745
HNRPH2	1.6545
RAB7A	0.137833333333333
PMS2	-0.02575
BIRC3	0.3565
NRSN2	-0.983
OR52K2	0.421666666666667
SPOCK1	-1.97678571428571
H2AFY	0.06325
RXRB	-0.79975
ZNF638	0.440833333333333
ANKRD45	1.38325
ACTN4	-0.9805
FXC1	0.475
EIF2B5	-0.0675
VPS33A	-0.9175
PINK1	0.990125
FAM106A	-1.3295
SKIP	2.772875
GAPDHS	-0.08475
MUM1L1	2.9345
PSTPIP1	0.80425
CNTNAP1	-1.8779
CYP26A1	-0.61
APOL2	0.4394
TACC2	1.120125
COX7A2L	-0.169142857142857
HSD17B1	-0.267
ARRB2	-0.2175
SLC7A6	-0.7764
HSD17B10	-0.9825
RBJ	0.35025
NUP155	-1.91125
MRPL10	-0.974833333333333
CYCS	-0.776833333333333
CCDC46	1.89816666666667
TECTA	0.2245
GNAL	1.18125
LPO	-0.0295
PEBP4	3.04675
DDX11	-2.95525
C18orf12	0.0445
TAF9B	0.29625
IMP4	-0.679
RPA4	-0.311666666666667
NDUFS1	-0.34975
UPK1A	-1.14633333333333
ARRDC2	0.373333333333333
C18orf20	1.2315
AES	0.860714285714286
CD2BP2	-0.256
C16orf54	-0.0835
UGT2B17	0.620375
FGFR1	0.342727272727273
CEACAM6	1.0862
CHRM5	0.252
CERK	-1.2105
AP3S2	-0.341857142857143
ANKS4B	-1.7695
CLCNKA	-0.286833333333333
ZNF208	1.02533333333333
HLA-DRB5	4.3395
CARKL	-0.3075
GOT1	-0.4475
CASP6	0.672
HOXA1	-0.153
RCL1	0.75325
ZNF181	1.62383333333333
RAB40B	1.5595
MRPL38	-1.01025
LRRN2	1.0815
C3orf25	0.76
OR5D14	-0.473
OR10AG1	0.55
BET1L	-0.2009
FRY	5.13275
AK3L1	-1.148
CSF3R	0.877333333333333
POLR3K	-1.617
ATG2B	0.6555
EPS8	0.705666666666667
DARS	0.055375
C10orf56	0.914833333333333
DAD1	-0.469333333333333
RIOK1	0.129166666666667
HERC2	-0.1625
HSD11B2	1.1035
FAM96B	-1.37875
MGC13057	0.983375
BSN	-0.132
CAND1	0.309833333333333
HCST	1.8715
ACTR10	0.952666666666667
OR8D4	0.0195
NASP	-1.2696
COL9A2	0.7315
LYZL1	0.1235
GPC5	-1.56025
TBL3	-2.061
CENTD2	-0.1494
OR5AP2	-0.14375
TLR1	2.3365
LMO6	-1.05125
ZIC2	-4.148125
CPNE5	1.07925
ZMYND15	1.8325
FLJ22374	-0.245
CCDC106	-0.93975
PARP16	-0.59475
PDIA3	0.8575
C14orf126	-0.244
CECR2	-1.869
SFRS1	-0.480285714285714
FIGLA	0.743
DCP1A	0.103833333333333
MGC45800	-1.8475
TEKT1	0.534166666666667
C10orf67	-0.751
CLN5	1.761375
NTN2L	-0.722
GLE1L	-0.06475
CES2	0.1857
GNAS	-0.222
DDX53	-0.067
TSPAN13	2.53175
MRPL52	-1.2601
SPIRE2	-1.76975
TAS2R39	0.266
SCUBE3	-0.8395
UCRC	-0.0843
CDKL3	0.23575
KIAA1715	0.074
ZNF345	1.46775
RTF1	0.56
DHRS7	1.72675
RIPK4	0.828
EXOSC2	-1.16633333333333
MS4A2	3.97075
FGF17	-0.426
WDR59	-0.44175
EVI2A	-0.66525
IL17RC	-0.5645
HS3ST1	1.7495
ITGB1BP2	-2.077
RBPJ	-0.193
GIMAP1	4.5685
INE1	-0.482333333333333
ALDH18A1	-0.725125
TPI1	-2.21475
GATA6	1.87775
CABP1	-0.408333333333333
ZNF484	0.66575
DAPK3	-1.4595
GJB1	-2.41266666666667
PIN1	-1.35175
SLC6A15	-3.188
CNO	0.24275
RIN2	2.54675
FRRS1	-0.87
CYorf15B	-3.977
DMRT3	1.586375
ATAD1	0.60825
OTUD4	-0.0572222222222222
ATOH8	0.149
ZSCAN16	1.00025
ASCC1	0.213
OTUD3	-0.100125
MGC33212	-0.340833333333333
YME1L1	0.513625
RP11-218C14.6	-0.368
PCBP4	0.157
TNFRSF10A	0.694
CDH10	-2.6555
KL	4.074
SCP2	1.72033333333333
C9orf119	-0.465875
SON	0.56625
MAFK	-1.0345
SBNO2	-1.1035
SLC6A6	-0.794166666666667
SC4MOL	-0.48375
FAM35B	0.8175
PPP1R9A	1.7425
PDZRN3	1.511875
CXorf20	0.092
C6orf126	1.13375
AVEN	-0.465
FLJ21075	-1.1625
C14orf132	1.50825
PCK2	-1.518875
GUCY2C	0
BARX2	1.3285
PEX11G	0.9445
DAO	-1.12883333333333
C10orf49	-0.71025
EDNRA	2.685
PPP2R5A	0.8984
DDX39	-2.48216666666667
SERF1A	0.64025
ASCIZ	0.8201
FNDC8	-0.38825
PTMS	-1.139125
PHF7	0.87175
PIP4K2B	0.3315625
HHLA2	0.05475
BDH2	1.4859
APOBEC2	-0.2065
PENK	3.64833333333333
SMAD9	-0.04225
MT3	-0.67575
RGL1	0.57375
ATG10	-0.313375
DLGAP4	0.172833333333333
APPBP2	0.314857142857143
BACE2	0.0245714285714286
LOC339344	-2.12016666666667
ZNF395	0.300625
HIST1H2BL	-1.3785
ZNF467	-1.7275
SLC25A21	-0.98375
PALM2	-0.123833333333333
NSUN5C	-1.53125
IL5	-0.1113
CLSTN2	1.8635
ANXA8L2	1.92475
PTGES	1.92875
GDAP1L1	-2.53933333333333
OPRK1	-0.938833333333333
WDR20	1.32183333333333
C12orf4	0.510375
NUP88	-0.470875
XRCC6BP1	-0.786
FCGBP	2.37142857142857
LEMD2	0.19475
NOMO1	-0.6235
C10orf79	2.21475
ZNF79	0.9063
OCRL	0.615
HSPA8	-0.160375
DIDO1	-0.319458333333333
PLA2R1	2.89725
COG3	-0.5529
NGDN	0.04625
CBFA2T2	-0.17875
PNOC	-0.03525
PRRG1	0.543166666666667
AGGF1	-0.455357142857143
DPF2	0.3645
YIPF7	0.519
TRPV5	-0.09
ZNF322B	0.19025
MED12	-0.149833333333333
CARS	-0.592166666666667
ABCC11	3.95183333333333
C9orf25	-0.561
MYH1	1.979
FRYL	-0.02975
AGTRAP	-1.0255
MMP27	3.613
ZNF432	0.778375
OR8D1	0.064
OR13D1	0.00899999999999999
VWA1	1.7285
STON1	1.16575
IL5RA	0.228
PERP	1.4416
C10orf107	1.12683333333333
TNFSF12	2.89525
FN1	-2.38741666666667
MTR	0.1685
PHLPPL	0.0555
ZNF425	0.93475
DHFR	-1.48405555555556
PPP1R12A	0.718375
RSPO2	-2.15242857142857
ZNF7	0.1885
ZNF583	0.76025
TPMT	-0.0861666666666667
GPR132	1.22125
OR2T12	-0.80375
SERTAD2	-0.5454
ATP1A1	-0.2141
FRMPD3	0.2355
ZNF672	-0.427
PLXNB3	-0.369125
EML5	0.7295
FAIM3	-1.6105
UBQLN2	0.7865
SORCS2	1.59825
PRIM2	-0.8755
ACVR2A	1.73166666666667
YWHAZ	0.03775
PGM2L1	0.261125
GNAO1	-0.118692307692308
RPL10	-0.5397
RPS6KA6	0.5685
PFKL	-2.75883333333333
SH3D19	1.953125
AURKB	-3.82466666666667
ZC3H6	0.942625
DISC1	0.808333333333333
FLJ39660	-3.13683333333333
TMEM25	2.0815
OSBPL10	0.54975
CLTCL1	-2.271
ALG6	-0.48325
CATSPER4	0.404
LRTM1	0.1345
RRAD	2.99583333333333
TIPIN	-2.05075
CARD14	0.761
RBM9	0.8
RASSF4	1.1385
SLC25A18	2.147
C6orf58	-0.3945
IGHD	-0.399
PLA2G6	-0.7875
TPT1	1.5625
SEC63	0.9908
CCDC113	0.4093
TDRD10	1.185375
KIAA1666	-1.49075
TOR1AIP1	0.832666666666667
SYTL4	1.37483333333333
SPRR2F	-1.5405
CEBPD	4.03875
SNTG2	1.01025
C20orf77	-0.226
TAS2R49	0.539
C6orf173	-2.31216666666667
SVEP1	2.2378
PXN	-0.0410714285714285
VIL2	0.0289166666666667
C5orf21	1.1455
DIXDC1	0.801625
GANAB	-0.760833333333333
PDSS1	-0.96425
NGFR	1.961875
ATP8B4	3.34825
BMP8A	1.1485
CCDC132	0.560666666666667
GNRH1	0.041
OR10T2	-0.47475
PDGFD	4.4895
OR6W1P	-0.012
HARS	-0.748416666666667
KRT77	0.0105
AQP8	-0.8755
ITGB1	1.4087
ZNF254	0.6863
PAX1	0.156166666666667
PSMC4	-1.5501
ANKRD22	4.33225
PSMD8	-0.835
HTR1E	-1.56183333333333
SOX10	0.0611
OR5B2	-0.567
RABGEF1	-0.307357142857143
MAP1LC3B	0.90675
CYB5R4	0.61725
AGXT2L1	-1.2405
FLJ41603	3.07516666666667
TRAPPC2	1.3315
FNTB	-0.2013
FLJ14107	-0.879833333333333
AURKAIP1	-1.06525
DSE	2.1315
NFKBIZ	1.0395
OSBPL3	-1.7955
LOC130576	1.865
SLC39A9	0.970333333333333
LOC137886	0.255
RHCE	-3.2195
ATG7	-0.88
FAM82A	2.16
FBN3	-0.6315
MCFD2	-0.955666666666667
CASP14	-0.0215
EPS15	0.506916666666667
SFRS2B	1.86566666666667
C19orf47	-0.52
PLAC9	2.299
GPR23	-0.2535
BTNL3	-0.499666666666667
RGS8	-0.2555
GNS	1.167
ENO2	-3.4215
CBX1	-0.9138
PEX26	-0.26
LRP5	-0.444
ADAMTSL4	-1.60233333333333
ARR3	-0.178333333333333
MAP1A	-0.796
CD2	3.78575
NAV2	-0.2406875
TMEM69	-0.94025
ATXN7	-0.696166666666667
CHN2	0.0168333333333333
ZNF781	1.54283333333333
HAS2	-1.795
KIAA0241	-1.11416666666667
BIC	1.812
MOBKL2A	-0.9135
CYP2C9	0.416
CNOT7	0.598928571428572
SFRS10	-0.47275
CST11	0.24875
FLJ37543	1.2645
NKAP	-0.56925
RUNX1T1	4.30175
EAF1	0.0928
IL4I1	1.06025
LRRC61	-1.2715
PSIP1	-0.594666666666667
SPRR4	0.539
ZFP90	1.0565
AP2B1	-1.50976923076923
SLC30A7	0.547166666666667
C7orf28A	0.2575
S100B	1.7115
BMP2	-0.909875
ESR1	3.97575
ZFPL1	-1.027
ARHGAP12	1.1185
LRRC19	0.0288333333333333
ZNF767	-0.659666666666667
NACA	1.0963
OLIG1	-3.177875
PRF1	1.34775
LST1	2.94016666666667
SPATA9	0.4835
CNFN	0.387
CDK4	-1.6331
TCF15	-1.58816666666667
PARC	0.332
PPM2C	2.598
LOC283345	-0.9505
FAM107B	0.98925
DMXL1	0.618
RBM3	0.52875
HTR5A	-1.3675
SCFD1	0.3235
EPHB3	1.03525
ROPN1L	0.647
RAMP3	0.88475
TSPYL5	2.65863636363636
GAP43	-1.992
PAPD4	0.32075
PDE3A	-1.24325
TNFRSF10C	1.7495
JMJD5	0.0491666666666667
RASGEF1A	0.4915
C16orf65	0.0863333333333334
HIPK3	0.00883333333333334
XYLT2	0.764
XPOT	-1.46583333333333
GAL3ST1	-0.7875
DHCR7	-2.15675
AMIGO3	-0.127
FGFR4	-2.73166666666667
CRAT	-0.093
PPP1R14D	0.566
TRIM14	0.0561
TMPRSS11D	-0.037
SLC7A11	-2.33835714285714
OR10H2	0.01475
PPM1E	-1.0511
DOCK4	1.142
FAM127A	-0.222
ENOPH1	0.51125
SLC5A3	-1.0936
ZNF530	0.2747
NTS	-3.50425
FRMD4A	-0.474
BCL11B	-2.01933333333333
PRM1	-0.40075
UQCC	-0.7585
S100A16	-0.109333333333333
PLS3	1.06625
WWOX	-0.0625714285714286
CCDC23	0.5885
GTSE1	-3.67783333333333
GP2	4.2495
FLJ32549	0.326
CHIT1	3.67175
KLF9	1.949125
RPS24	-0.1044
MIA	2.15425
FIGN	-0.8015
PYROXD1	0.9685
PCSK2	-0.3185
MRPL9	-0.30875
RPL24	-0.763625
C12orf32	-0.828
HIST1H2BE	-1.56175
RGS18	4.505
LFNG	-0.21425
RAB4B	-0.2731
FBXO25	1.19166666666667
TSPAN31	1.50966666666667
ARL8A	-0.0395714285714286
C10orf83	-0.1521
OR51B6	0.1065
CNKSR2	-0.32325
C1orf156	0.30975
IBSP	0.2955
GFRA2	1.1189
ALKBH7	-0.00799999999999998
NEK10	3.94875
VN1R3	0.107833333333333
LOC91948	0.422
CPZ	-1.009
IHPK3	2.03733333333333
COL8A1	-0.99675
RBPJL	0.132
OR10A4	-0.12325
CASP8AP2	-0.2405
MMP12	-0.505666666666667
OR8B12	-0.102
CDCA5	-3.9615
LIX1L	-1.0375
PEX11B	1.026125
GABRA1	0.334
HABP2	2.0845
REEP1	1.5885
FBXO15	2.2105
CD68	0.4585
WFDC9	0.364
GHDC	-0.521333333333333
SMARCA1	1.452
SPAST	0.253666666666667
PLXND1	0.205833333333333
MLCK	-0.879
INTS5	-0.177833333333333
BSG	-1.88442857142857
PARP8	0.751666666666667
TEAD4	-1.95533333333333
ZNF498	0.135625
TMEM89	-0.817166666666667
DTX4	0.94025
TNRC6B	1.1248125
ARMC2	0.72325
FGFBP1	2.28216666666667
TIMM8A	-1.96983333333333
AJAP1	-2.2578
ZNF608	1.60025
SLC25A42	-1.118125
SYP	-0.1975
MMP11	0.142
USP40	0.3081
C3orf62	0.639833333333333
MYO1E	0.1916
LRFN4	-2.44625
XCL1	1.62983333333333
GPR155	1.411625
VPS29	-0.3575
CARHSP1	-2.05075
ARHGAP20	2.0495
GREM2	2.4435
CCDC102B	4.01325
ZNF577	0.8805
HDDC2	0.30875
SHC2	0.4314
NCOA5	0.075
INPPL1	-1.674
CHGB	-2.865
IHH	-0.132
DDEF2	-0.275333333333333
DIAPH3	-3.6492380952381
BUB3	-0.3555
GGH	-2.03988888888889
VPS35	0.4568
CNN2	-0.0133333333333333
ASNA1	-1.9755
WDTC1	0.09325
AMAC1	1.0765
HAS3	1.6135
SLC1A6	-1.73883333333333
ZNF563	1.136
C1S	4.84725
TCF7L1	1.8455
OR10Z1	0.495
ME2	0.134
C6orf151	-0.903
KPNA4	-1.039
GLO1	-0.62825
WDR61	-0.139666666666667
CD302	2.617
SIRT7	-0.97
C11orf59	0.1015
PKIG	0.62175
PPIL3	-0.7415
CCDC74B	1.413
ZNF528	1.15075
EFNA5	-0.996
FCGRT	1.70625
NOL4	1.7717
CCS	-1.31525
LOC374491	-0.16
MFSD7	2.9375
ZNF555	0.66625
LIMS3	-0.74025
TSSC4	-0.657666666666667
COL11A2	-1.8305
C1orf119	1.6815
BPNT1	0.100875
CHRNA6	-0.0685
C1orf173	2.4055
PLD2	-0.009
ORC1L	-4.27175
SASH1	2.136
CDC14B	0.248375
RLBP1L1	0.53325
LDLRAP1	-0.412
NAT8B	-0.314333333333333
HHEX	-2.695
LGALS7	3.4955
PLCH1	0.72125
OR1M1	-0.0435
PRAMEF16	-0.3525
HECTD1	0.3155
C14orf39	0.257
TLN2	0.3223
HDAC4	-1.18628571428571
SYCP2L	-1.859
GLRA1	-0.161
RPS6	0.645875
hCG_1757335	1.15
KLHL1	-1.055
CTNNBIP1	1.22016666666667
SCAND2	-0.1979
HMGN2	-0.8963
YAF2	0.1885
BRPF1	-1.029
LIAS	0.02525
CTA-246H3.1	-2.07825
SAG	2.13
C20orf10	0.54675
HNRNPA2B1	0.045
GADD45A	0.553666666666667
MSH4	0.4715
TMEM70	-0.1275
HIST1H2AM	-1.89275
C19orf26	0.0123333333333333
C1orf50	0.15775
GNG3	-0.39175
FTO	2.37775
CALCB	-1.2925
PPP3R1	-0.548375
C15orf42	-3.97525
CCNJ	0.31925
GNAZ	0.2942
PSD	-0.370666666666667
FAM57A	-1.46325
STIM2	1.47316666666667
DHX8	-0.62625
MOGAT3	-0.97925
UBE3B	0.510666666666667
PLAT	3.424
C6orf206	1.6755
COPE	-1.853
EIF3A	0.6065
C1QL2	1.02975
IQCE	0.2695
KIAA0182	-0.257916666666667
SLC22A7	-0.7526
PPFIA2	0.945
ADAMTS15	0.304
ODZ1	-0.994
THBS4	2.77716666666667
ARHGAP1	0.546
B4GALNT3	-0.434166666666667
FCHO1	-1.8105
LOC440456	-0.28425
HOXD10	1.66466666666667
CXCR3	1.07766666666667
CHI3L2	1.466875
SRPX2	1.79875
ZNF132	1.36716666666667
UBAC2	-0.523666666666667
RPL32P3	0.0325
CBWD6	0.894
ST6GALNAC4	-1.164
KIAA0391	0.3045
LOC388969	-0.44575
KRTAP5-8	0.948
ZNF786	0.67525
LYVE1	5.8475
GPR144	0.5065
APOH	-6.438125
TSC22D2	1.0655
PLCD1	-0.34725
FLG2	0.324
M-RIP	0.6597
NDUFV1	-2.0745
POLDIP2	-1.06316666666667
RAB3GAP2	0.672666666666667
RPSAP15	-0.147
CLEC7A	1.721375
HSPA14	-0.5655
TAAR5	-0.2025
FAM132A	-1.713
C2orf43	-0.37475
OR10V1	0.252
SELPLG	0.288
C1QTNF6	-1.163
OPCML	0.7619
DTYMK	-1.4305
ALDH16A1	-0.998125
F13B	-1.5325
MGC16169	0.8835
KIRREL2	-1.06883333333333
C14orf32	-0.109083333333333
SLAIN2	1.2029
HSD3B2	0.1235
AMMECR1L	0.169
LRRC37B	0.015
HMG20A	-0.0426666666666667
C22orf27	0.5924
FBXL22	1.0235
AP1B1	-0.641833333333333
TNKS1BP1	0.4335
CD74	3.334
HSPA12B	1.94383333333333
PLSCR1	1.8165
SLC35E1	-1.11866666666667
FEZ1	-0.4085
APOD	4.276625
C16orf44	-0.95575
C1orf166	-0.7845
KCTD11	-0.43725
NELF	-1.91975
SRP54	-0.167
MGC35361	0.27475
GPR35	-3.1875
NRGN	-1.685375
SIGLEC12	0.73625
SCN1B	-0.24375
IFNW1	0.422
STAR	-2.27475
HLA-DQA2	2.15033333333333
RNASEH2B	-0.7065
TAAR2	0.252
VAMP5	0.351833333333333
TUBA1C	-1.59057142857143
PIK3R2	-1.013125
ARD1A	-1.69716666666667
EBF2	0.780333333333333
CAMSAP1L1	1.1615
CYP3A43	-0.1875
AKR1B1	-1.47925
KIAA1729	0.231625
KAL1	1.2608
CYBB	1.6555
UXS1	0.51125
LOC338579	-0.631
C11orf45	1.7155
SHB	-0.068875
IKZF4	0.049625
NDUFA1	-1.144375
HSPE1	-1.6665
C1orf215	0.0885
GPR113	-0.084
ZNF573	1.2885
TBX18	1.633
GGTA1	7.82275
PCDHGA8	0.6315
RPS6KL1	-0.234625
DPP9	-1.19975
SLC43A2	0.301
COPS3	-0.3705
PMPCB	-0.111833333333333
HYLS1	-0.991
LSM8	-1.67
PDE6B	1.81575
C10orf118	1.4841
OR1C1	0.329833333333333
ZNF415	1.775
OR2F1	0.131
ZDHHC13	1.29525
FZD8	0.4941
TCEA1	0.481
SUSD4	1.247875
C22orf24	0.0465
TNFRSF14	-0.14425
TRIM28	-1.673
FGF5	-2.49314285714286
CSPG5	-0.796166666666667
RNF133	0.44325
FKBP15	0.15325
BZW2	-0.53725
NSMCE1	-0.10625
PTPRN	-0.89
TST	-0.1105
POP1	-1.6905
RNF24	-1.84616666666667
SFRS4	-0.510625
REPS1	0.3085
CD70	-2.34916666666667
PDXDC1	-0.210375
SRC	0.7014
NTNG1	-2.27383333333333
SETD1B	-0.01725
TINP1	0.3496
ZNF606	1.29016666666667
SSR1	-1.433
RGNEF	0.793666666666667
NFS1	-0.948833333333333
CENTB5	-2.05575
CRMP1	-1.00283333333333
ADAM18	0.02
CCDC87	0.8355
LRRC8B	-0.2135
CSNK1G1	-0.346416666666667
MAFB	3.5955
C12orf45	-0.85775
C1orf54	2.33525
DPEP1	-1.2995
FLJ13137	0.425
C14orf118	1.1525
ANKRD19	-0.30375
ABCA9	4.478
TMEM87A	0.9737
BBS5	1.0287
CYP17A1	-0.23925
SCG3	-2.44316666666667
ESCO2	-2.8785
GFER	-1.08516666666667
NRIP2	0.332166666666667
DDX59	1.18116666666667
RIC8B	0.0642
TNNI1	-0.1995
KTELC1	0.470333333333333
GPR85	1.0985
SP3	0.0242499999999999
GOSR2	0.16075
DDX1	0.1275
DSCR9	-1.334
KIAA1984	-1.686375
FLRT3	1.17025
RNPS1	-0.928571428571429
ZNF772	1.6775
SLC25A10	-2.17133333333333
ADAMTS3	0.5637
TBC1D7	-2.02875
PCYOX1L	-0.03775
LOC339745	1.838
VPS54	0.074875
PCDHB12	1.3915
C4orf6	-0.9675
CCL5	2.226625
PEX5	-0.1805
LENG1	-0.3115
LOC51336	-1.1565
FLJ25371	0.6715
WDR45L	0.523666666666667
SPAG8	1.10816666666667
GUCA1C	-0.7235
LOX	-1.13816666666667
FIZ1	-0.6185
BAG5	0.832166666666667
BUD13	0.123333333333333
MGC2752	-0.707125
IQSEC3	0.855625
TGFBR3	2.12775
CASP9	-0.468625
PPA2	0.72675
MED24	-0.659375
MAP3K7	0.147
SRPR	0.252125
C17orf81	-1.291
RIPPLY1	-0.2295
EID2	0.55475
AKR1C1	-0.758833333333333
IMMP2L	1.055625
SPSB4	-0.7125
BAG4	0.225625
ZNF32	1.92816666666667
KLHL34	0.89575
BRD2	0.00525
IL32	-1.74383333333333
FAM53B	0.132166666666667
SLC7A1	-0.581625
KAAG1	-0.212
CCDC54	0.0813333333333334
PRKCQ	-1.75375
TIRAP	-0.31225
SPSB1	0.062
USP36	-0.2725
FLJ32569	0.094
LYZ	0.14225
TMEM186	-0.949166666666667
TPM2	1.6785
C9orf100	-2.07883333333333
PPP1R11	-0.7971
OLFML3	1.684
ELAVL1	-0.160166666666667
DNAJC17	0.311166666666667
ABCA2	-1.1955
BNIP3L	0.6865
ATP10D	0.412
GALNT8	0.0248333333333333
PRKCH	2.443
USP12	-0.0125
STXBP1	-1.4698
LSM2	-1.33333333333333
ANKRD30A	4.4635
LAP3	1.244
C9orf40	-0.865
KATNAL2	0.708
RG9MTD2	0.674
PNPLA7	0.663
IDH1	0.8595
C1orf57	-0.65825
XRCC5	0.3344
TBRG4	-1.395
DCDC5	2.06233333333333
POU5F1	-5.14975
RAB1A	0.375214285714286
KRTAP15-1	0.105
INHA	-2.46316666666667
WDR90	-1.967375
MLL2	-0.354166666666667
FAM104B	0.2805
SF3B14	0.36275
STX1B	-0.05
SNX12	-0.13975
KMO	1.10466666666667
FAM100B	0.104
CDRT15	0.165
RAB9A	0.782
RUFY3	0.75375
UBE2U	0.670833333333333
NFKB1	1.0191
FBXO38	0.636625
VRK3	-1.26425
TUBB8	-1.2355
IFNA6	-0.144
AYTL1	1.463
RBP3	-0.3966
MUC13	-0.604
C8orf30A	-1.4625
MFAP1	0.2875
NHLH1	-1.57275
CXorf34	-0.46625
SP8	-4.3645
RNF151	-0.434333333333333
TDRD7	0.471
KCND2	3.39725
FKBP9L	0.0445
C17orf44	2.09325
TIMM17B	-2.453
WIPF1	-0.1884
SNX15	-0.0825
IGF2R	-0.2745
SBSN	-0.5375
RBM15B	0.573
AGBL5	-0.75775
APEX2	-0.544
C17orf39	-1.678
UBE3A	0.4323
SPANXC	-3.8275
TGFB1I1	0.4005
RBM13	-0.6365
TOP2B	0.525666666666667
NPVF	0.0695
RIMS4	-1.189625
RAD54L2	-0.355
RSPO3	6.80766666666667
C2orf47	-0.15425
TSPAN4	-1.31216666666667
DNAL1	-0.699
DKFZp761E198	-0.974125
NLE1	-1.33225
TPST1	0.63775
SREBF1	0.248625
CLEC12B	0.5935
FUK	-0.11925
IL21	0.185
LTK	-1.1615
DKKL1	-0.963
EPAS1	1.203375
UBTF	-0.2649
HIST2H2AB	-2.48075
TMPRSS12	0.01475
KIAA0427	0.577833333333333
CYP8B1	-1.04083333333333
FPRL2	3.4075
LOC402573	-0.645
HSDL2	0.830333333333333
SEMA6B	-2.07983333333333
AKR1A1	-0.204857142857143
CLTB	-0.387
NXT2	1.16216666666667
HSPB7	1.099
MLLT11	-1.2265
OLFM3	0.2716
SEC61B	0.054
GPR139	0.1715
RRP15	0.02125
OR3A2	-0.2555
RSL1D1	0.04
P2RX7	-0.813833333333333
PSME2	-0.23075
ADNP2	0.349
RBM25	-0.68
IFITM1	1.14375
POLR2E	-1.78525
ZNF643	-1.3435
ZBTB25	-0.947833333333333
SPTBN4	-0.46175
FBXO28	-0.21875
CLEC10A	3.71175
EPHA8	-1.377375
BEST4	-0.174
GAS6	1.15466666666667
TSHR	0.36925
TMTC1	1.91968181818182
GSTM2	0.093
ETV1	0.658625
ADAM11	-1.52783333333333
ERGIC2	0.838666666666667
ATP6V0E2	-0.881
HGFAC	-3.29633333333333
CTTNBP2NL	1.0745
FLJ20628	1.05725
MTCH2	-0.5495
BACH2	1.34066666666667
AUTS2	3.09
FSD1L	-0.75225
RPRM	-3.017
PPP2R3A	1.208
BAT2	-1.703375
LPHN2	2.237
