Hybridization REF	TCGA-AR-A0TW-01A-11R-A084-07
HIP1R	0.705
TMUB1	-0.483666666666667
ENO3	-2.18775
RSPH10B	3.7725
CXorf39	1.55375
IRGC	0.36225
GPR109B	-0.8115
FLJ13305	-0.532
LCE3A	-0.099
TNFRSF18	0.466
DET1	0.6415
TRPM3	-0.179916666666667
C16orf79	-1.664
FECH	0.116333333333333
RAP2A	0.129833333333333
CRIP1	3.443
AZIN1	0.228125
SLC7A7	3.85875
IL10RA	1.5912
TMEM64	-0.5485
CDC42EP4	1.7872
C16orf58	0.8421
ARG2	-3.34125
POU5F1P4	-5.29175
FAM62B	-0.181375
DNAH8	-1.7536
ASH2L	0.48425
TSLP	-3.86583333333333
CNTNAP5	-0.123666666666667
TMEM16C	1.529
IFNA14	0.4725
SLC1A3	1.65675
CABYR	-0.59575
BCL7B	-0.013
NUDT13	-1.47666666666667
C13orf28	0.87725
C1orf53	1.164
ARL6IP4	0.7869
RPL35A	-0.519
EMR3	-0.0175
RAB40C	1.07675
SLC41A1	-0.765666666666667
LRCH1	0.396
LY6G5B	-0.615
FAM124A	-0.302571428571429
MGC10981	-4.23183333333333
CLIP3	0.0661
MAP4K2	1.05
CHIC1	0.59075
SULF1	2.723
C20orf30	0.270714285714286
PRDM5	-0.251875
ELOVL1	0.72475
C11orf48	0.268625
SLC39A10	0.12
KCNV1	0.1515
ACP1	-0.381166666666667
ZMYM2	-1.18125
B3GNT6	0.403833333333333
C9orf69	-1.406
C2orf15	-0.20425
C20orf166	0.0015
HSP90AA6P	-0.1505
EDG7	-1.143
NEURL	-1.62975
LPL	-0.7755
CLEC2D	-0.0493571428571429
GRRP1	0.881833333333333
CD8B	-2.1481
HIST1H3D	0.791166666666667
SLC6A12	1.12175
FAM27L	0.2115
CD84	2.511
RASA1	0.0345
PHKG1	-0.434
MAGEA11	-1.3055
IMPA1	0.0142
NPM3	-1.789
RARRES1	3.62975
SH3BP1	0.0585
B3GNTL1	-0.311
ARPC5L	0.6765
KLHL26	0.7845
SIM2	-1.846375
GJC1	0.3835
C20orf194	-0.85375
EXO1	-2.6645
SLC2A2	-2.178
LOC285074	-1.02375
LRG1	0.25725
KIRREL	-0.5345
PIK3R1	0.357214285714286
C4orf34	1.14075
MAF	-2.03394444444444
ADCY4	2.34716666666667
ZMIZ2	0.2774
SLC46A3	3.26816666666667
STAMBP	0.3655
CCDC16	-0.027
MS4A12	0.388
TCF20	-0.35425
LRRC46	1.70025
C20orf152	0.81175
MRPS6	-0.055125
ABCB11	0.4875
KCNC2	0.691666666666667
CDH19	-2.19983333333333
C9orf123	-0.405666666666667
SSH3	1.0285
LDLRAD1	-1.696
CCBE1	-0.8445
ZNF135	0.4265
TAAR1	0.2825
WFDC12	0.4475
CCDC42	0.319166666666667
FLJ12529	-0.42775
PER1	0.418666666666667
TIMM50	0.441
SMARCAD1	0.1455
FAM26C	0.28
TP53TG3	-1.273
SH3RF1	1.5218
LMCD1	0.81
GPR63	0.413
FLJ21986	-2.33675
AIFM3	-0.906
MICAL1	-0.825833333333333
BLZF1	1.0805
IQCA	-0.487833333333333
PCDHGC3	0.109
SAC	0.765
BCL6B	1.42683333333333
DDO	-0.0935
MARCO	3.478
DCHS1	-0.453
C1orf170	2.45366666666667
CD200R1	1.59016666666667
C22orf15	-0.094
SEPT11	-0.0158333333333333
ADNP	0.214
UST	-2.0408
C13orf34	-1.64283333333333
RFFL	0.603357142857143
APBA3	0.2215
C2orf60	-0.093875
CUTL1	-0.7087
PMS1	-1.408875
ZNF689	0.177
EIF3E	-0.672666666666667
IL9	-0.132
RPL31	-1.69275
LY9	1.3125
ATP2B3	-0.01025
KDELR2	1.096125
TFCP2	-0.091
NLRP12	2.207875
FLJ45422	-1.173
TLE4	-1.1063
ZNF570	0.5945
FLJ43806	-0.601
TLK2	0.966375
CIR	0.092
MARS2	0.6745
COL24A1	0.78775
SDF2L1	-0.23
HIBADH	0.1915
IGFBP3	-2.14414285714286
C12orf23	1.46175
PSPC1	0.05725
C20orf43	0.5215
TRAV20	0.082
ARHGAP24	0.5985
KIAA1975	-0.851875
C1QA	3.7801
DNTT	-4.31966666666667
C10orf6	-0.815
C11orf41	-0.12075
HNRPF	0.0865
COL11A1	4.5485
UBAP2	-0.208
CDKN2AIPNL	-1.1025
C20orf174	3.69475
SPRED2	-0.59325
PLA2G12A	0.8625
ICEBERG	-1.63133333333333
SCN10A	-0.416
C11orf65	1.2385
GBP5	5.644
PITPNC1	-0.791333333333333
POU3F3	0.1635
NCOA7	-1.241875
LIN7C	1.04
LOC348840	-0.6455
NKX2-2	-1.148
ANKRD13D	0.111875
LOC123688	0.04225
FUT2	2.2665
TAAR8	0.671
FZD4	-1.60216666666667
PNMA3	-0.849333333333333
OR4L1	0.6305
WIT1	-2.47725
EXOC3L	1.7035
ATPBD4	0.0906
KRBA1	-1.09925
UBXD6	-0.29425
HOXB7	-0.727928571428571
C7orf23	-0.721
UNQ338	-0.47625
STAB2	0.78875
CDC20B	0.05575
IRF9	2.0245
CENTG1	0.265166666666667
TNPO2	-1.3415
MCPH1	-0.288625
BMS1P5	-2.9625
SLC26A7	1.0385
HIST1H3J	0.6555
C9orf3	-0.6862
LBH	0.65075
MYO1D	1.08275
PTDSS2	-0.1075
NFU1	0.148
DEPDC4	-0.4235
WNT7B	1.032
GLP2R	0.272333333333333
SETD4	0.0466
DYNLT3	0.3129
FKBP11	0.194
SESTD1	-0.873
FLII	0.2805
RPS16	-0.3116
CHPF	0.447
CSNK2A1	-0.103833333333333
SUMO1P1	0.344
FKBP6	-0.7455
ZNF214	0.805166666666667
TWIST1	0.278333333333333
DDX56	0.7905
TRAM1L1	2.535
EPO	-3.0775
MRPS18B	0.07025
ZNF682	-2.39783333333333
RPL14	-0.7895
MAFF	1.39225
LOC51136	1.441
LY96	0.19075
DDX20	-0.771
ABTB1	0.175833333333333
ARL5A	0.1749
CCT6A	-1.0275
HEPACAM	-1.555
EHHADH	-1.05133333333333
RBAK	0.2135
CGB1	-0.39275
ITGB5	-0.5514
YIPF3	0.8595
FKBP2	0.703
NR1D1	0.1138
TMEM110	1.159
NEK2	-1.37383333333333
PRAMEF8	-3.12825
C20orf52	-0.16
PCDHGA3	1.3825
VWA3B	-0.50075
NDUFA5	-0.016625
THAP9	0.85425
FLVCR2	0.835833333333333
AP1S1	-1.30375
SMAD6	-1.45375
SAV1	0.384125
SAT1	1.3095
ZNF251	0.552375
ADAMTS7	0.2745
RPP38	0.90175
C1orf211	-1.244
YPEL2	0.9635
RBMS1	-1.2575
ZNF445	-0.259666666666667
NRXN2	0.139
PGBD4	-0.184375
UGT2B28	-1.83125
WBSCR16	-0.7207
NLRC3	0.93775
ASTL	0.3805
ST6GALNAC1	-3.616
ZADH2	1.002625
MLLT4	-0.365833333333333
ARL6	-0.120666666666667
MEF2C	-0.58725
CBFA2T3	-0.029
AFF3	-0.0426428571428572
COG7	0.32
MYB	1.01633333333333
PLXNA3	1.6515
XRCC2	-1.73416666666667
MMS19	-0.259
ST8SIA5	-0.778
CHPT1	-0.212333333333333
KIAA1712	-0.11125
OR6X1	2.7075
ACTR3	-0.0135
UGCG	2.7735
OR4P4	0.6085
ZAP70	-2.2745
LPP	0.04975
ZNF485	-0.66325
PTPRCAP	0.4805
IL12RB1	1.03725
ATRX	0.2669
CHST8	-0.477
C14orf109	0.9095
ARV1	0.135
NMB	-2.64142857142857
COX5A	-0.383166666666667
EIF6	-0.22425
MPPED2	-1.42816666666667
SEMG1	-1.2375
CHRDL1	-0.4665
TRAF3IP2	0.17575
WNK2	-0.510375
LILRA4	3.0085
LAMA2	3.204
PXT1	0.273
RLBP1	-2.5755
CD300C	1.207
SLTM	0.207125
FLJ10404	-0.572375
APOBEC3D	-1.6915
RENBP	1.36166666666667
ATXN7L1	0.737875
NID1	-0.49675
TUBGCP3	-0.424875
ITIH5	0.0957777777777778
CCDC110	3.65475
C8A	-2.86075
MGC87042	0.64075
HOXC13	-1.184
TFDP2	-0.71175
HCP5	2.0495
POLI	0.13725
UCN	-1.36966666666667
ZNF764	0.5
C8orf45	0.44825
FHL3	-1.2875
SPATA5L1	-1.10875
MMRN2	2.088
NDST1	0.3655
COL20A1	0.102333333333333
ZNF248	-0.435333333333333
PELP1	-0.605833333333333
MBL2	-2.8195
RNF41	1.224125
C5orf24	-0.174375
THOC5	-0.671375
SERINC3	-0.340416666666667
RP11-151A6.2	1.7015
CDCP2	-0.18225
HIST1H2AA	1.2775
C11orf75	0.2385
FKBP7	-0.989
DDOST	-0.20825
GPNMB	1.53216666666667
TTF2	-1.37333333333333
KCNT1	0.218666666666667
SLC39A14	-1.314125
NGRN	0.7142
GPR137B	2.451
MECP2	0.160625
PSMA1	0.06775
C16orf73	-5.20675
TMEM60	0.0535
CSN3	-0.29
NOS1	0.621333333333333
RAB7L1	0.512
YBX2	-1.9945
KIAA1166	-0.887
FUBP3	0.8765
ABCG1	2.801
ACACA	-0.0415
ARL11	0.4735
ATOH1	0.742
ODF1	0.323666666666667
CREB3L3	-1.3855
TMEM127	1.23364285714286
DSCAML1	-0.4105
PLN	0.885833333333333
LYPLA1	1.28308333333333
PRDM9	-1.65775
SASP	-1.79375
PLUNC	0.390166666666667
INTU	0.53225
HISPPD1	-0.72175
LNPEP	0.745833333333333
YARS2	-0.0838333333333333
APCDD1L	-2.0215
ZCCHC4	0.2592
FBXO22	0.281666666666667
TTLL13	0.1305
ZNF669	-0.233833333333333
PTGDR	1.869
DDX27	0.905
KIAA0409	0.858
GJB6	0.23325
ASB8	1.35675
PLP2	-0.605833333333333
MEPE	-0.173
OR10J5	0.065
KRT222P	0.6505
COQ7	-0.289166666666667
C1orf101	-0.1005
RERG	3.0821
CHMP5	1.560875
THAP11	0.1515
ZNF43	-1.8555
ZRANB3	-0.940833333333333
KRT13	-0.315125
MRPL19	-0.112
RBBP9	0.37875
SPATA17	1.176375
BXDC5	0.479
PAFAH1B1	-0.142583333333333
MAGEE1	0.125
OSTF1	0.487
KIAA0323	0.119083333333333
TXNDC13	-0.544333333333333
CNTN4	0.09675
LCE1B	-0.366
UNQ501	-0.05225
ZNF154	0.7455
C3orf64	-0.3
SYT5	0.0915
PON1	-0.1855
FLJ10357	-1.07
ATP4A	-1.2525
GNPDA1	-0.404833333333333
MGAT1	0.523333333333333
C14orf121	0.2115
SLC35B2	0.4835
MIER3	0.1495
CHEK1	-2.837375
ZNF8	0.451833333333333
TXNDC1	0.235
CKB	-0.2364
RTN3	1.43757142857143
FZD2	-0.569666666666667
PART1	-0.39225
PSMB6	-0.45775
PCDHB8	1.805
PHC3	0.3284
PPP1R8	-0.194166666666667
NOVA2	1.0845
TNFRSF11B	-4.8115
GOLPH3	1.48133333333333
UBLCP1	-0.9545
SUHW3	-0.8625
TTLL1	0.8485
OPN4	0.548
OR13G1	0.556
ZPBP2	0.839666666666667
HSD17B11	-2.025625
C9orf50	-0.045
DHDDS	0.8815
CTSW	2.3847
NEFM	-2.807
MRPL28	0.13825
SYN1	0.3705
PIGV	0.914833333333333
ZIM2	-0.8875
APBB1	-0.203333333333333
SND1	-0.13225
C1orf123	0.119666666666667
CHD3	-0.69275
BHLHB8	0.53025
RNASE2	0.462833333333333
BCAP31	1.129125
SLC25A44	0.666166666666667
CHD6	-0.016
PIB5PA	1.37069230769231
SELS	0.580375
LOC541471	-0.480125
FAT2	-0.236
ZNF81	0.528
OR4C16	0.3735
FLJ10081	-0.2918
LRRC4	-0.33275
CS	0.9055
N4BP2	-0.517
IGFBP7	0.9285
ZNF318	-0.440416666666667
NDNL2	-0.2185
ZNF609	0.48425
SIRT4	1.50225
EXOSC10	-1.049
ECE2	0.75025
OVGP1	0.018
GTPBP3	-0.6815
PACS2	0.3403
C19orf36	0.0846666666666667
ARL4C	-0.8975
ATG4B	-1.030125
UBQLNL	-0.237
RHOXF2B	-3.6965
PLEKHG2	-1.379
GALR1	-1.231
AQP4	0.305333333333333
HDAC7A	-1.13
DCUN1D3	0.09375
OR8A1	-0.313
CCRN4L	1.16475
CBR4	0.343
KIFC1	-2.5785
SLC7A14	-0.897
LHX5	-0.0135
TRPC7	0.699
LPXN	-0.16075
SERPINA1	-0.6885
RPS13	-0.6442
BPIL3	-0.0705
PRKAA1	0.05275
FADS2	1.1928
ENAH	-0.1114375
PRO1768	-0.735
APBA2BP	0.81375
LIPH	3.27466666666667
C3orf33	0.152
RCC2	-0.9135
ALDH1A2	-3.0024
RNF103	1.992
AHCY	-0.1515
ALG12	0.4255
CCL17	2.08175
ZNF543	1.3815
ESRRG	1.151
CNGA1	-0.57175
RDH5	-1.1695
OTX1	-0.5828
PTGFR	-1.83216666666667
CDR2	0.018625
SELE	2.40475
NLGN2	-0.842333333333333
EXOSC9	-0.69025
ZNF566	0.239333333333333
KLRC2	-4.422
GPR12	0.553
KIAA0196	0.94375
PDRG1	-0.57675
SSR3	-0.288928571428571
MSI1	-0.4965
CST9	1.822
CC2D1A	-0.22675
PLAGL1	-1.06633333333333
ZNF778	0.114
RNF2	0.916875
KLF6	1.02816666666667
THBD	0.390166666666667
tcag7.1314	0.356
NR5A1	0.151333333333333
ABCD2	0.72025
DNAJC7	-2.03225
CLEC4C	0.2215
TM2D3	0.785625
CCDC4	-0.687
PLAC2	-1.569
DCD	-0.07
FAAH	2.499625
POLA1	-0.5115
TM7SF2	1.248
FLJ39822	-0.623166666666667
FLOT2	0.635
MAP4K1	0.278
SRP68	0.8745
C21orf74	-0.207
ARPC5	0.293875
LOC126075	2.4725
HECW2	0.451375
ZDHHC4	1.14075
ANKRD42	1.7693
PDE9A	-0.748333333333333
ABCA8	-0.44
NDUFS2	0.35225
UBR5	0.173
BTBD16	-3.057
LOC554174	0.168
ZNF20	0.8035
KIAA1843	0.9495
WDR17	-0.10075
C15orf33	0.1105
RNF113A	0.1645
CAMKK1	-0.1144
CLCN2	0.319
ANXA6	-2.478
LOC340069	0.2215
EMID1	-0.268625
DPM3	-0.322
ELA1	-0.2415
SLC25A13	-0.7572
KRT24	0.13075
SMPD1	0.891833333333333
TH	0.08975
COL6A2	-0.0767142857142857
ANKS1B	1.138
GPR126	-0.783
ZC3H12A	0.267166666666667
TMEM47	-0.0673333333333333
C2orf51	0.193333333333333
C1orf88	2.334
HSF2BP	2.16775
AKAP10	0.15125
RPAP3	-0.07
KLHDC8B	0.580125
STOM	1.5261
MUPCDH	0.118375
C10orf72	-0.074875
PLEKHA3	0.519083333333333
TCP11L1	0.599
CWF19L1	-0.37625
SPEF1	1.06715384615385
YSK4	-0.215
ELN	1.0841
SAMD8	-0.0893333333333333
MPI	0.417
MEPCE	-0.6569
ABCC3	-1.1565
NANOGP1	-3.4035
KCNK17	1.6965
HLA-DMB	4.7515
RRAGA	0.7695
ANGEL1	0.23025
RBM32B	0.299
CPN1	-2.609
MGC52282	-0.2386
HLA-A	1.75083333333333
OR9G4	0.326
EDNRB	-0.69675
SCD	0.0935714285714285
C14orf80	-0.644833333333333
BAGE2	-0.4985
RABL4	0.837833333333333
RCVRN	-0.1095
SHANK1	0.1415
NLRP7	-1.624
CD226	1.74275
STAT3	1.0500625
SYNJ2	-0.9318
TPCN2	0.489833333333333
WDR36	-0.709583333333333
MBD4	-0.62075
ROBO1	-0.9793
ST3GAL6	-3.521
SLAMF8	3.686
ATN1	0.271666666666667
GPR141	1.08425
KRT36	-0.026
TPH1	-0.531
DDX52	-0.1295
ZSCAN29	0.3385
TRPT1	0.491666666666667
DPEP3	0.74775
DENND4A	-0.8115
TSPAN16	-0.1915
PTCHD2	-0.192
LOC145814	-0.92225
CAP1	0.298333333333333
EIF5A2	-0.8086
NT5DC3	-0.814625
SEPT9	-0.3715
SEZ6L2	1.018375
EGFLAM	2.59725
VPS11	0.771
NDUFB5	-0.206333333333333
CIDEA	0.271833333333333
IER5L	0.7585
N6AMT1	1.93625
FAM83C	-0.04025
OXR1	0.394916666666667
IRX1	-0.0965
DGKB	-0.322166666666667
GCN5L2	-1.27175
MIR16	0.269375
FBXW9	0.2405
WDR4	-0.718333333333333
PDC	-0.03
VPS33B	0.54275
HEXB	-0.4005
FLJ32214	0.644
TCEB3	0.49925
CRLF1	-4.277
ABI3BP	0.201
C8orf22	-3.9085
PYCR1	0.572125
KIAA1706	-0.22875
CDK5R2	0.568875
WAS	0.5505
C12orf60	0.40475
CCBL2	-0.223875
MADD	0.41425
C5orf34	-1.52725
WDR42A	0.9359
KLF12	-1.96125
HSPA1A	2.4935
ITM2C	-1.10925
DAPK2	1.03033333333333
LOC442590	-0.7325
SUMF2	-0.191375
CENPA	-2.19353846153846
TMED5	0.478875
CDH6	-1.2231
BRP44	0.751
THG1L	-0.78075
GABRA2	-2.39025
C14orf166	0.14375
MYL1	-1.23716666666667
TNFSF18	1.01
PAP2D	-1.01083333333333
PPIB	-1.04875
KLHL4	-0.38575
SFN	-0.808333333333333
CCDC127	0.986
FRAP1	-0.2075
GOLGA5	1.1425
SDCCAG1	0.23125
MGC21675	-0.193333333333333
C10orf95	-0.607
KIAA1345	-0.475666666666667
C1orf163	-0.921
LACE1	-0.890666666666667
OR10K2	0.497
CENPN	-2.3288
TMED2	2.14775
UGT1A6	-1.242
ANG	-2.09525
U2AF1	-1.09316666666667
CASC2	0.169
NMT2	-0.788
OSGEPL1	0.285625
DFNB31	-0.684
SLC6A20	0.48075
DKC1	-0.56875
FXYD4	-0.53975
WDR64	0.33275
MGC5590	0.436
CREBZF	0.556166666666667
DAZ1	0.0155
PRPSAP1	-0.22675
GCHFR	-1.32775
TTC7A	-0.813
LOC196993	1.5195
UBD	2.97833333333333
S100A1	-1.338
RPL6	0.607833333333333
DNAJB6	0.6765
NAGS	0.0416
C2orf58	0.2105
KERA	1.14683333333333
MT1X	-0.6603
UBE2B	1.0037
KEAP1	-0.07725
MST1	-3.98325
OMA1	0.6705
ABLIM2	0.7725
BCL2L13	0.277166666666667
JAZF1	-0.176666666666667
TMEM63B	0.9985
S100A8	0.5781
ARFIP2	1.33925
UROS	0.449
KHDRBS2	-1.4695
POLQ	-3.142625
SOAT1	-0.42
SPAG4	-0.28825
MRPS30	2.43383333333333
LOC494141	0.6465
OR2T11	0.577
ORAOV1	-0.9021
ZNF184	-0.192333333333333
TCEB3B	-0.263833333333333
ADAM21	-0.135
GDPD1	0.528
SPINLW1	0.27475
PRR14	-0.414833333333333
KCTD9	-1.5409
NUDT3	0.2095
KIAA1822	0.5628
HIST1H4K	2.6375
DFNA5	-2.3775
GABPA	0.6205
C14orf44	0.03275
POLB	0.06575
PTAR1	-1.24875
SEC31A	0.9075
TRIM58	-2.10325
TAS2R14	-0.2515
VPS8	1.166375
H1F0	-0.326333333333333
PRKCB1	-1.4595
UGT2A1	0.602
TOR1B	0.65225
LSS	0.853083333333334
C2orf19	0.4975
HNRNPC	0.486928571428571
TMEM100	-2.779
LOC116349	1.42475
OR51M1	0.4695
CCDC142	-1.407
ISG15	2.2249375
ZCCHC14	0.406125
CREBL2	0.931
TGDS	-1.311
DC2	-0.74075
CACNA2D3	-1.926
ZNF429	-1.55675
LYPD6	-0.154666666666667
SUCLG1	-0.337333333333333
OR51I1	-0.9145
MAGEH1	1.89275
PRPF40A	-0.5495
SMR3A	1.7545
SPINK2	-0.721
THAP2	2.212875
NPY5R	-0.453
IRF4	-1.369625
SPESP1	1.85016666666667
OR10S1	0.162
DTD1	-1.389
TUBE1	-1.243
DDX19A	0.656
PDPN	-1.50975
TMEM34	0.9265
MGAM	0.0255
COL3A1	5.03511111111111
GFM2	0.0798
OR5A2	0.506
PSG9	-1.01775
ARHGEF11	0.0528333333333333
IVNS1ABP	-0.8266875
SIGIRR	1.69375
DUSP19	-0.196875
DNAJC14	0.6466
ACSS1	-1.37675
IL1RAPL2	0.5705
C4orf30	0.27525
SEPT4	2.75975
LANCL3	-2.33325
SPAG17	0.145333333333333
PRDX3	0.444
HNF1A	-1.126125
P4HA2	-0.523625
RFWD3	-1.546
MOV10	0.41625
DNAJA5	0.783214285714286
LOC729440	0.62
LOC200383	0.13775
SMC2	-2.34025
MIXL1	-1.084
TMEM9	1.616
FAM86A	2.5135
ZNF174	0.4051
MYH14	-1.111
CCR8	0.39475
VPS37C	1.77816666666667
GPATCH1	-0.159666666666667
B3GNT8	1.1015
TBX4	-0.22225
CNR2	0.4275
PCDH1	1.41875
C5orf29	2.825
OCIAD2	0.92475
PLCG2	1.08625
KIAA0247	1.794875
HRH3	0.2547
CAPN13	2.3465
CCR1	-0.2063
MGC15523	-0.373111111111111
UVRAG	0.575833333333333
DNAJA2	0.964
ITGA2B	-0.400833333333333
CLDN5	3.000625
PTPRN2	-1.91114285714286
ZNF512	-2.01833333333333
PSAP	1.36778571428571
CCDC140	-0.6985
LRRC55	0.29575
CYP26C1	-0.042
C8orf47	-0.7555
LYN	0.015875
DUSP6	-1.95416666666667
TGFB3	2.16606666666667
ELK1	-0.1697
PCDH11Y	-0.284166666666667
HGD	-0.6665
C17orf58	2.71875
MYO3A	0.8935
SERPINE2	-6.11933333333333
AARSD1	-0.864375
C14orf73	-1.335
ADAM33	0.01275
ZNF491	-0.105
MAPK6	-0.805166666666667
TCN1	-1.29466666666667
SLC24A6	1.1025
UBE2R2	0.54225
H1FNT	0.68975
TATDN2	0.167
LILRB1	2.21525
P2RY5	0.1925
NUCB2	0.606
C2orf37	0.3595
SNX27	0.224166666666667
MTA3	-0.7545
FOXO4	-0.16775
ID4	-2.53233333333333
SOX5	-2.465
PXMP3	0.93275
OR52M1	0.048
SFT2D3	0.233
INA	-2.78183333333333
MCOLN1	1.08125
NFIX	0.3235
CLEC14A	4.33933333333333
HIBCH	0.00666666666666666
PLA2G5	0.59175
TIMM10	0.116333333333333
MED17	-0.1104
COL4A4	-0.6455
TPP1	1.194
GJA3	-0.890833333333333
TMPRSS5	-1.9215
AADACL3	0.9055
DNMBP	-1.988
ENPP5	4.04433333333333
NQO1	-0.8556
ZSCAN2	0.466375
SEC24C	-0.107166666666667
GTF2A1L	-0.0365
AXIN2	-1.2443
FAM33A	0.0315833333333333
C16orf13	0.875875
SPNS2	0.73025
TAF1	-0.1645
AP1G2	0.2515
RBM42	-0.0898333333333333
HCN2	0.4965
EFHB	1.203
RUSC1	1.2635
GRIK5	0.5395
USP21	-0.568666666666667
ATAD3C	0.10225
ORMDL2	2.094875
PRSS7	-3.043
PSAT1	-5.2405
FLJ13195	0.238
TBC1D1	-0.488166666666667
IFNG	3.33725
OTOS	1.5105
ZNF773	0.4415
EMD	-0.739
RETN	-0.205
CCL8	3.5525
APH1A	-0.54325
COX18	1.15625
GTF2IRD2	0.78575
CCDC82	-1.86425
PAFAH2	1.8692
NPEPL1	-1.3094
RP11-114G1.1	0.689
TP53INP1	0.59175
ZNF300	-2.69166666666667
FOXL2	-3.1415
LARP2	1.00283333333333
LATS1	0.29975
HTR6	0.2795
SPOCK2	0.626
RNF144B	3.15183333333333
HTATIP2	0.73825
MGC10334	0.816416666666667
CENTA2	2.532
FGF2	-2.57925
FXYD7	0.5085
PHYHIPL	-2.010375
GPR34	5.15275
DDX6	-0.475166666666667
OR10W1	0.5355
LHFPL1	0.1425
ZNF313	-0.189785714285714
VPS28	1.788
AP3M1	-0.1499
AKR1CL2	-0.45125
TRAF4	0.19375
OR2B11	0.4075
C19orf12	0.243166666666667
AKAP9	0.0238333333333333
C1orf62	0.145333333333333
SLC20A1	-0.7006
FAM112A	0.5805
LDB2	0.528875
MRPS23	2.31375
KLK5	-0.018125
SPTB	-0.5965
EFEMP2	-0.15725
EFNB2	0.1885
PCM1	-1.78685714285714
NMNAT3	2.00375
TSG101	1.25666666666667
C8orf40	1.414
NOB1	-0.77725
ABHD3	-0.064
GTF3C4	-0.278875
PIGN	1.86916666666667
GALNTL1	-2.12075
AEBP1	1.56975
OR9Q1	0.363
ANKRD2	-0.216375
CCL28	-0.6455
TRIM38	0.349
TMCC1	0.18025
SMG5	-0.045
LRRC7	0.3345
NCAPD2	-2.2125
C6orf153	0.26225
C1orf74	0.942
OTUD6A	0.61
DCP2	-1.02083333333333
TMEM24	-0.112
RPL18	-0.0618333333333333
TMEM177	0.10825
LRRC37A3	1.65025
C1D	1.101
LDHC	-0.4475
UBE4B	-0.184166666666667
NIT1	0.503375
BTN3A3	1.40075
RASD1	1.97325
COMMD3	0.62475
SHFM1	-0.45425
BIRC8	0.28575
DUT	-1.609
C12orf51	0.3995
LRRC59	0.140666666666667
LY6H	0.68675
WDR22	0.139916666666667
EDEM1	0.365214285714286
ADH1A	0.55
PANX2	0.4162
CYP11B1	0.61025
CDC73	1.00275
GPR172A	0.54775
GSTM3	0.672384615384615
KCNA5	0.334375
SERAC1	-0.1585
NFATC2	0.221
ANAPC5	0.6169
C15orf24	0.9695
NFATC2IP	-0.45725
TNRC6C	0.145333333333333
MGC102966	-2.940875
FGD5	0.0683333333333333
MED9	-0.50125
RAB13	-0.691
C15orf49	0.3
CRYGS	-1.0182
C12orf53	-0.8126
LOC283693	-0.5575
COX6B2	-0.05575
PHF14	-1.113625
FAM3A	0.356
RPL13	-0.8442
PRDX2	0.1037
FLJ34047	-1.23775
PRMT3	0.3165
KCTD19	-1.9975
TRIM10	-0.549166666666667
MGC26597	-0.2655
GCNT4	-0.1065
GPRASP1	-0.62875
CDKN1C	-0.853416666666667
RHBDL2	1.3297
HSPH1	0.65075
AQP1	1.8265
COL17A1	-2.4734
GFAP	0.17825
CDC16	0.16525
KIAA1614	-0.293
C6orf118	0.219
ZSWIM5	0.14525
FAM83F	2.92675
LYNX1	0.7369375
SYNPR	-0.4915
XG	1.97116666666667
PRSS16	-2.2765
KIF13B	0.615214285714286
PCDH9	-2.556875
HIST1H2AH	3.09633333333333
RBM18	-0.21625
ZNF626	-1.392375
HEXIM2	0.170166666666667
ITFG1	0.777
TUBG2	-0.556
SFRS7	-0.06275
C9orf14	0.174
EXTL1	-0.85875
GBP3	2.228
WDR5	-0.65275
RARG	0.0241666666666667
MYO7A	0.175625
CECR6	-1.001
C13orf3	-2.040875
SFRS18	-1.792
ACVR1B	0.311166666666667
PSMD1	0.1778
C7orf31	-0.8455
ILVBL	-0.41225
IFNGR1	1.91925
RNF186	0.16025
NOL9	-0.796
MAGEL2	-0.551
SLC29A2	0.06025
NHSL1	-0.48925
RBMX	-0.8855
PSORS1C2	0.490875
RAD51L3	0.151416666666667
LCN6	0.42625
ORAI2	-1.160375
BRUNOL6	-0.5382
OR4K5	-0.0265
CDC123	0.00575
MSLN	-2.291
WWTR1	-1.64016666666667
ZNF700	-0.685
COBL	-0.23625
PPP1R16B	0.363625
GAS7	0.0652
MDN1	0.934875
HAAO	0.06
C9orf68	-0.422
TNFAIP2	0.712125
FOXN1	0.676
hCG_2033311	0.175333333333333
ATP6V0D2	-0.5332
RPL41	0.89325
SLC38A1	0.22025
ARHGAP6	-1.60608333333333
ADAD2	-0.53875
PHF20L1	-0.15925
MCM3AP	1.50816666666667
ST3GAL3	-1.102
SNX1	0.0428333333333333
ELF5	2.50425
PARP3	-0.640375
RBM8A	-0.4849375
LINGO4	0.661
ITGA9	0.277666666666667
ZFR	0.16925
ACSL6	0.284125
FLJ20699	0.5581
DAOA	-0.22025
FABP4	1.69625
KCNB1	1.06375
CANX	1.22
SLC25A28	0.0765
ADIPOR2	0.6265
ECHDC2	1.620625
SMA4	-0.8695
FRZB	2.4855
PABPC1	-0.896833333333333
DMRTB1	0.093875
APOBEC3G	1.038
CATSPER2	-2.17533333333333
CUEDC1	2.218
STARD9	-1.984
CLDN8	4.87875
LOC23117	-2.11477272727273
E2F6	0.307888888888889
TMEM126B	-0.0235
DPY19L4	1.75275
GIMAP5	3.388
NDUFA9	0.0823333333333333
FAM77C	3.1825
CTPS2	2.33025
LOC51035	0.110125
WDSOF1	-0.08225
