Hybridization REF	TCGA-A2-A04U-01A-11R-A115-07
ARID1B	-0.166
OR52N1	-0.2375
C12orf48	-1.14225
MAGI1	-0.766375
NIPA2	-0.53025
GBX2	-1.2875
RSHL3	0.148625
RAVER1	0.643333333333333
C15orf17	-0.68875
SLC30A2	1.10875
ZNF518	0.08225
PCYT1B	0.285
C10orf114	-1.3365
EIF3H	-0.376416666666667
SLC25A39	0.251166666666667
KIF1B	-0.239
AMOTL2	-0.387
C6orf120	-0.425375
PSRC1	1.06575
PLA2G10	-1.104375
KIF5C	-0.1715
MRPL37	-0.522
C17orf62	-0.984666666666667
C9orf135	-0.492833333333333
DUSP10	-0.6426
CLCNKB	0.1955
PSMA5	1.35325
C8orf53	1.5775
AMPD3	-1.2625
PIAS1	-1.0815
ADCYAP1R1	0.203
GYLTL1B	2.9995
CDH20	0.0298333333333334
FBXO7	0.28725
TMEM134	0.452166666666667
FLJ14213	0.599166666666667
ZNF3	0.85
LRRFIP1	-0.276
CNOT2	0.998083333333333
ABI3	1.83875
ALDH5A1	0.220166666666667
HNT	2.9906
SERPINA4	-2.46475
TK2	-0.125416666666667
STMN1	0.595
GUCA2A	0.537333333333333
GALNT10	-0.707
DPP6	1.8978
C9orf93	1.848
PRELID2	-0.725375
STK39	0.309
SFTPA1	-1.5895
CKS2	-1.56355555555556
RHO	0.4135
C20orf135	-0.52375
XKR3	-1.6785
CR1	-0.11475
RPS6KA2	-0.0561428571428572
C20orf112	1.424
MRPL22	-1.13575
C4orf23	-0.0676666666666666
GADD45B	0.9625
KLHDC1	-0.1235
C2orf48	-1.0875
ZNF287	1.2845
DAAM2	-1.35625
DPPA2	-2.97083333333333
TCTN3	0.344
DNAJB11	1.10025
FPR1	3.44325
DEFB4	0.3515
PTCD2	-0.9702
SMOC2	4.12016666666667
CABP7	1.73325
SERPINB11	-0.083
MAGEF1	0.56825
NDE1	-0.849833333333333
ITGA10	0.444
FSHB	0.2385
ANXA2	-0.795
HORMAD2	0.6205
HLCS	0.35775
MCF2L	0.734083333333333
FH	-0.887
TBC1D24	1.374
KIAA1505	1.526
LGALS2	-2.344
CNBD1	0.077
SYNPO2L	0.183
PTPN23	0.423
C1orf183	-0.527166666666667
MAGEA8	-0.99475
DGCR8	-0.28625
GSR	-2.3745
PAQR7	0.12025
ZNF676	-0.39325
CACNA1C	-0.6087
SP7	0.646
PDCD6	-1.62625
NRN1L	-1.2
BRI3BP	0.769166666666667
KIAA1183	1.877
ASB4	-0.2815
CCL23	0.07
OBSL1	-0.534
SLC12A7	-0.125916666666667
KIAA0240	1.3945
CD1B	-2.882
FCGR2A	1.13825
MDC1	-1.03175
HTR1A	0.535666666666667
OCEL1	-1.093
ATP11B	0.593375
FBXO34	0.436166666666667
PCDH12	3.409
RPE	-0.729
C17orf74	0.05
CSDC2	0.721833333333333
PET112L	0.3165
TMBIM1	-0.379
P2RXL1	0.0725
TCHP	-1.15625
TRMT1	-0.39
F2RL2	-0.276833333333333
LRRC32	2.35916666666667
IMPG2	0.144
BGLAP	0.62975
LOC493869	-1.44083333333333
MRAS	2.016375
SLC35F5	0.3395
CBWD1	-0.19
AXL	-2.678375
ATP2C2	-0.03025
TELO2	-0.11675
PNPLA3	-1.33525
PCDHB14	0.66675
CD276	0.59675
KRT80	-0.672375
DUSP28	-0.5025
CSNK1E	0.690833333333333
SRP14	0.5675
KCNQ4	0.1495
KRT72	-0.0228333333333334
CCDC117	-0.30725
C6orf89	0.303777777777778
TUBB2B	-2.3235
RTN4IP1	-1.80575
CR1L	-3.562
CEND1	0.224625
C12orf41	-0.965
RNF31	-1.0925
UBN1	-0.662666666666667
C17orf32	-0.075375
SLC5A7	-0.3575
GPR92	0.452333333333333
ESAM	2.0753
CTNNA1	0.15175
HRBL	0.11
CBX4	-1.23275
TMEM182	1.89825
SH3TC2	0.708666666666667
IL10	0.278333333333333
PXMP4	1.5925
RNF167	-0.8019
PAK7	0.241333333333333
ETV3	0.2765
ATPIF1	-0.768166666666667
LOC554207	-1.22016666666667
OR8H1	0.30175
WDFY3	0.28675
DPM1	-0.138
GPSM1	1.367
WDR92	0.0994
LRP1	0.457666666666667
ANKH	-0.447625
THUMPD3	-1.23525
POLR1B	0.501
OLFM4	2.29483333333333
RAD9B	0.71325
TSPY2	-3.1965
PAX6	-1.261
SCG2	-2.991375
SLC17A6	0.5645
FMO3	1.832375
PADI4	0.152125
TUBB4	-0.299
NLK	-0.26675
POU4F3	0.4665
SDF4	-0.2365
ITGBL1	2.78466666666667
NETO1	-1.568125
TAP2	-0.072125
ABBA-1	-0.276666666666667
GNAI1	-1.41025
VPS4B	0.804
NOPE	-0.8297
GALNT6	0.532833333333333
SESN1	-1.54225
GBE1	-2.95022222222222
CLASP1	-0.735
RASGEF1B	0.9605
ACOT11	-0.200428571428571
AFAP1	1.189
OR2H2	0.22375
DPY19L2P1	-0.6315
DZIP1	-0.547
SEC22C	-0.867083333333333
GPR161	1.93525
RNF146	-1.96375
WDR74	0.49925
GALP	-0.734
PURA	1.19425
DNPEP	0.324666666666667
RP11-78J21.1	-0.798
ERBB2	0.783625
FANCM	-1.23116666666667
NEO1	1.1995
DDX3Y	-4.6048
RPS3A	0.336375
MXRA7	-0.376428571428572
LGALS3	-1.3565
GLT8D1	-1.0865
CFL2	-1.825
UPB1	0.1875
NAP1L5	-1.481375
CLDN14	0.35975
DHX38	0.4295
BTBD1	-1.2195
TARS2	0.248333333333333
ABCF1	-0.0135
FCF1	0.533833333333333
LRRC49	-0.45
GUCY1B2	-1.4955
C1orf177	0.785833333333333
SMARCA4	0.192428571428571
LRP8	-0.970166666666667
TAGLN3	1.20975
MRPL14	0.4545
TTRAP	-0.02725
ZDHHC20	1.71375
NFE2L3	0.08725
KIAA1377	-1.600375
PALMD	0.461
TMEM43	-0.49825
TTL	1.281625
STAT5B	-0.7195
SSB	1.0875
OR10H5	0.1305
SLC22A13	-0.81625
AKAP3	0.55
TIMM23	0.823833333333333
OAS2	0.690916666666667
KIAA0423	-0.88375
TRIM11	1.03033333333333
GLIS3	1.561375
TMEM50B	-0.381833333333333
ARHGEF4	0.390875
DEGS1	-0.356363636363636
TBL1XR1	-0.0244
G6PD	-1.4995
SP140	-0.0701999999999999
MUC17	0.0351428571428571
NUDC	-0.5506
DNAJC5B	1.197
SCARA3	-1.0905
CPA3	1.75483333333333
BCAT2	-0.55275
MFN1	-0.4224
NRG3	0.38
SNX11	0.75425
PLEKHH1	-1.361
GPR177	-2.21016666666667
HCFC2	0.6375
TCAP	-0.40625
MOCOS	-2.58825
C14orf93	-0.791
PRDM10	-0.154833333333333
SLC16A4	-0.781083333333333
SRGAP1	0.375833333333333
VIP	-0.41125
DUSP27	-0.2605
LILRA1	0.416
MC2R	0.36
MGC24103	-3.07225
MBTD1	-1.0875
FUT11	-0.9125
USP33	0.9869
C15orf39	-1.2955
MAP3K12	-0.281875
PAAF1	-3.28016666666667
BARHL1	0.335
FLJ16165	0.073
PIWIL2	-2.1845
SYNE1	-0.229916666666667
CMTM4	0.475125
TSPYL1	-1.4982
GUF1	0.153
TMEM157	-0.7215
WDR44	-0.4325
HIST1H3C	-0.39025
DKFZp666G057	0.1905
RNPEP	-0.891
GAS2L2	-0.214666666666667
ADH4	-4.67775
GRPR	-0.330166666666667
FBXL17	0.626
ZBTB10	-0.8085
Gcom1	-0.918166666666667
HTRA1	1.08
ZNF585A	0.273333333333333
SLC26A2	2.74821428571429
OTOP3	0.514666666666667
WISP1	1.83111111111111
ATP2B4	-0.734083333333333
FLJ10769	-0.4135
CRAMP1L	0.44075
CHST12	-1.319
RAB22A	0.528833333333333
TARDBP	-0.146571428571429
STAU1	0.16225
CRB3	2.44833333333333
MIG7	-0.5065
CHMP1A	-0.613333333333333
ZNF160	-0.12975
B3GALT6	-0.538375
BARX1	-1.033
C6orf167	-1.187625
NXNL1	0.495
DHX29	0.316875
HADHB	-0.74325
PLXNB2	0.6155
ILDR1	-1.0485
SLC15A3	1.70775
GAS2	-3.85433333333333
C20orf69	-0.115
NUMB	0.62525
TNIP1	-0.219125
MESP1	0.137
PSKH1	0.24575
NSFL1C	-0.052875
RHOG	0.267
HEY1	-2.70366666666667
KNG1	-1.52775
ITGAX	1.0368
LIN9	1.12133333333333
CANT1	-0.235
XRN1	0.544571428571429
CCDC96	-0.1107
HEATR6	-1.3125
GNG7	1.86183333333333
RUNX2	0.9394375
SOX1	-0.153666666666667
FCRL5	0.0925
ZNF99	0.091375
FAM9A	0.604
SNX22	1.73333333333333
MBNL3	-1.95683333333333
ODC1	-0.6335
ADORA2B	0.179166666666667
NR2F6	0.3525
ZFYVE16	-0.692444444444444
SYNJ2BP	0.7609
POLE	-0.842
E2F2	-0.448875
THRA	-0.319333333333333
PTGES2	0.293333333333333
HIP1R	1.632
TMUB1	-0.360166666666667
ENO3	-2.43025
RSPH10B	0.6955
CXorf39	-0.203875
IRGC	0.44825
GPR109B	-2.66
FLJ13305	3.0265
LCE3A	0.809
TNFRSF18	-0.337333333333333
DET1	-0.99375
TRPM3	-0.0363333333333334
C16orf79	-1.2485
FECH	-1.97766666666667
RAP2A	0.789166666666667
CRIP1	-1.05616666666667
AZIN1	-0.33575
SLC7A7	2.4945
IL10RA	-0.3031
TMEM64	-3.4285
CDC42EP4	1.1597
C16orf58	-0.724
ARG2	-2.09525
POU5F1P4	-3.76275
FAM62B	-0.65525
DNAH8	-2.0017
ASH2L	-0.27625
TSLP	-0.724166666666667
CNTNAP5	-0.3098
TMEM16C	-0.75275
IFNA14	0.14
SLC1A3	1.25975
CABYR	3.43025
BCL7B	-0.1248
NUDT13	-3.06
C13orf28	1.10975
C1orf53	-0.38125
ARL6IP4	-0.2204
RPL35A	0.308
EMR3	0.5205
RAB40C	0.111583333333333
SLC41A1	0.780333333333333
LRCH1	-0.4705
LY6G5B	-0.66
FAM124A	0.389285714285714
MGC10981	-2.86466666666667
CLIP3	-0.09
MAP4K2	1.42416666666667
CHIC1	-0.6885
SULF1	3.056
C20orf30	-0.525785714285714
PRDM5	-0.4615
ELOVL1	-1.0675
C11orf48	-0.246
SLC39A10	-0.6025
KCNV1	0.19925
ACP1	-0.0873333333333333
ZMYM2	-0.422375
B3GNT6	-0.0488333333333333
C9orf69	-0.254
C2orf15	1.591
C20orf166	-0.1015
HSP90AA6P	0.8045
EDG7	1.804
NEURL	-0.743625
LPL	2.8285
CLEC2D	0.592
GRRP1	1.77316666666667
CD8B	-2.5661
HIST1H3D	0.5655
SLC6A12	-0.2535
FAM27L	-0.0605
CD84	0.9877
RASA1	0.115
PHKG1	-0.336
MAGEA11	-1.682
IMPA1	-1.8498
NPM3	0.2395
RARRES1	5.421
SH3BP1	0.521375
B3GNTL1	-0.6935
ARPC5L	1.46416666666667
KLHL26	1.07075
SIM2	1.99325
GJC1	0.5295
C20orf194	0.20225
EXO1	-0.172
SLC2A2	-2.06116666666667
LOC285074	-0.89975
LRG1	-2.97725
KIRREL	0.1665
PIK3R1	1.06921428571429
C4orf34	-2.47075
MAF	-2.15055555555556
ADCY4	3.292
ZMIZ2	0.3274
SLC46A3	0.670666666666667
STAMBP	1.1185
CCDC16	0.29925
MS4A12	0.089
TCF20	0.8955
LRRC46	-0.17875
C20orf152	0.36275
MRPS6	-0.61825
ABCB11	0.171
KCNC2	-0.344833333333333
CDH19	2.8895
C9orf123	0.784666666666667
SSH3	-1.358875
LDLRAD1	-3.66025
CCBE1	-0.642
ZNF135	0.921375
TAAR1	-0.1385
WFDC12	0.545
CCDC42	0.158166666666667
FLJ12529	1.33675
PER1	-1.27183333333333
TIMM50	0.427833333333333
SMARCAD1	-1.736
FAM26C	0.2815
TP53TG3	-2.66933333333333
SH3RF1	4.5167
LMCD1	1.07
GPR63	-0.483
FLJ21986	-2.97175
AIFM3	-0.07325
MICAL1	-1.6185
BLZF1	0.0405
IQCA	4.525
PCDHGC3	-1.3965
SAC	4.945
BCL6B	1.808
DDO	-1.7785
MARCO	3.203
DCHS1	1.12033333333333
C1orf170	-1.60333333333333
CD200R1	-0.168166666666667
C22orf15	-0.444
SEPT11	0.693
ADNP	-0.02775
UST	-1.7503
C13orf34	-0.7635
RFFL	0.8455
APBA3	0.466
C2orf60	-0.781125
CUTL1	0.2786
PMS1	-0.644875
ZNF689	-1.8255
EIF3E	-1.0915
IL9	0.0688
RPL31	1.222875
LY9	-0.4555
ATP2B3	2.7805
KDELR2	-0.136583333333333
TFCP2	0.065625
NLRP12	-0.397625
FLJ45422	1.139
TLE4	0.2912
ZNF570	0.225
FLJ43806	-0.501
TLK2	-0.08425
CIR	0.6005
MARS2	0.792
COL24A1	-0.35
SDF2L1	-0.9885
HIBADH	-0.188333333333333
IGFBP3	-1.938
C12orf23	0.6475
PSPC1	0.7925
C20orf43	-0.51725
TRAV20	0.353
ARHGAP24	-0.10275
KIAA1975	-0.6545
C1QA	3.1183
DNTT	-4.57166666666667
C10orf6	0.399916666666667
C11orf41	3.0335
HNRPF	0.86625
COL11A1	6.47633333333333
UBAP2	0.5005
CDKN2AIPNL	-1.446
C20orf174	1.001
SPRED2	0.939
PLA2G12A	1.6925
ICEBERG	-1.75066666666667
SCN10A	0.172
C11orf65	-1.2625
GBP5	3.3975
PITPNC1	-2.20283333333333
POU3F3	1.1715
NCOA7	0.028125
LIN7C	0.6945
LOC348840	-0.6005
NKX2-2	-3.354
ANKRD13D	0.35975
LOC123688	0.86625
FUT2	0.7335
TAAR8	0.653
FZD4	-1.10091666666667
PNMA3	2.03883333333333
OR4L1	0.7005
WIT1	-2.3865
EXOC3L	1.5765
ATPBD4	-1.3191
KRBA1	-0.5145
UBXD6	-1.61175
HOXB7	1.16657142857143
C7orf23	-0.6195
UNQ338	2.75675
STAB2	0.8745
CDC20B	0.115
IRF9	-0.1795
CENTG1	0.501833333333333
TNPO2	0.0365
MCPH1	0.2005
BMS1P5	0.18725
SLC26A7	1.48825
HIST1H3J	1.50275
C9orf3	1.2231
LBH	1.559375
MYO1D	0.625875
PTDSS2	-0.611
NFU1	0.053
DEPDC4	-1.00625
WNT7B	-0.1581
GLP2R	-0.0985
SETD4	0.3377
DYNLT3	0.1126
FKBP11	-0.750333333333333
SESTD1	0.7565
FLII	-0.51425
RPS16	1.028
CHPF	-0.235
CSNK2A1	0.204666666666667
SUMO1P1	0.617
FKBP6	0.707
ZNF214	-0.4645
TWIST1	0.000833333333333334
DDX56	-1.83783333333333
TRAM1L1	1.6436
EPO	-2.2055
MRPS18B	-0.38375
ZNF682	0.744
RPL14	-0.347
MAFF	0.677
LOC51136	-0.994625
LY96	-0.21875
DDX20	0.15475
ABTB1	-0.0416666666666667
ARL5A	0.3702
CCT6A	-0.7975
HEPACAM	-1.50966666666667
EHHADH	0.2565
RBAK	1.476
CGB1	2.06975
ITGB5	-0.9714
YIPF3	0.687
FKBP2	0.3835
NR1D1	-0.9345
TMEM110	-1.0375
NEK2	-0.291
PRAMEF8	-2.4135
C20orf52	1.40483333333333
PCDHGA3	-1.0505
VWA3B	0.41325
NDUFA5	0.436625
THAP9	-1.088
FLVCR2	-0.683333333333333
AP1S1	-0.666625
SMAD6	-1.2665
SAV1	0.668
SAT1	1.031125
ZNF251	0.049875
ADAMTS7	0.2837
RPP38	0.94025
C1orf211	-0.5325
YPEL2	0.131
RBMS1	0.7065
ZNF445	-0.260166666666667
NRXN2	1.4645
PGBD4	-0.58
UGT2B28	-1.717
WBSCR16	-0.1692
NLRC3	-0.40775
ASTL	0.08725
ST6GALNAC1	-1.859
ZADH2	-0.38925
MLLT4	-0.152083333333333
ARL6	1.0355
MEF2C	0.11175
CBFA2T3	-3.204
AFF3	-0.491642857142857
COG7	-0.793833333333333
MYB	0.296
PLXNA3	0.1335
XRCC2	-1.07083333333333
MMS19	-1.0025
ST8SIA5	-0.5745
CHPT1	0.571833333333333
KIAA1712	-0.952625
OR6X1	0.0205
ACTR3	0.38425
UGCG	-0.123333333333333
OR4P4	0.2865
ZAP70	-3.09
LPP	1.696875
ZNF485	1.34575
PTPRCAP	-0.7965
IL12RB1	0.16775
ATRX	-0.7749
CHST8	-2.396375
C14orf109	-1.286
ARV1	1.088
NMB	-0.441142857142857
COX5A	-0.367333333333333
EIF6	1.07125
MPPED2	2.65866666666667
SEMG1	-1.7865
CHRDL1	1.4105
TRAF3IP2	-0.456
WNK2	0.49325
LILRA4	1.11583333333333
LAMA2	3.02225
PXT1	0.8765
RLBP1	3.34375
CD300C	-0.166
SLTM	-1.246
FLJ10404	-0.2063125
APOBEC3D	-1.65733333333333
RENBP	-0.191166666666667
ATXN7L1	-0.37975
NID1	1.87575
TUBGCP3	-0.86825
ITIH5	-0.202055555555555
CCDC110	2.753
C8A	-2.88975
MGC87042	-1.76575
HOXC13	2.0225
TFDP2	0.08375
HCP5	0.569375
POLI	-1.31175
UCN	-1.8065
ZNF764	-0.879666666666667
C8orf45	0.75225
FHL3	1.08375
SPATA5L1	-0.45375
MMRN2	2.219
NDST1	0.280333333333333
COL20A1	-0.1415
ZNF248	0.569833333333333
PELP1	-0.396833333333333
MBL2	-3.0335
RNF41	1.001125
C5orf24	0.813
THOC5	0.460125
SERINC3	-0.124416666666667
RP11-151A6.2	-0.6275
CDCP2	-0.13075
HIST1H2AA	0.293
C11orf75	0.674
FKBP7	0.2595
DDOST	0.72825
GPNMB	0.840666666666667
TTF2	0.391833333333333
KCNT1	0.3255
SLC39A14	-0.97375
NGRN	-0.7532
GPR137B	2.26075
MECP2	0.119
PSMA1	-0.91925
C16orf73	-5.0905
TMEM60	0.360166666666667
CSN3	2.3245
NOS1	0.363666666666667
RAB7L1	0.0176666666666667
YBX2	-1.6275
KIAA1166	0.562
FUBP3	-0.657166666666667
ABCG1	0.509
ACACA	0.288333333333333
ARL11	-0.3889
ATOH1	-0.216
ODF1	0.192
CREB3L3	-0.606333333333333
TMEM127	1.20721428571429
DSCAML1	-0.1265
PLN	3.13516666666667
LYPLA1	-1.01208333333333
PRDM9	-2.0555
SASP	1.0425
PLUNC	0.132
INTU	0.139
HISPPD1	-0.89025
LNPEP	-1.81016666666667
YARS2	-0.0318333333333333
APCDD1L	0.491
ZCCHC4	-0.6411
FBXO22	0.342333333333333
TTLL13	0.012
ZNF669	1.21466666666667
PTGDR	1.80325
DDX27	0.3135
KIAA0409	-1.80683333333333
GJB6	1.04975
ASB8	0.28075
PLP2	0.930666666666667
MEPE	-0.6055
OR10J5	0.5455
KRT222P	-0.70475
COQ7	-0.570833333333333
C1orf101	0.79625
RERG	0.0909
CHMP5	-0.725625
THAP11	-0.14275
ZNF43	-0.322
ZRANB3	0.141833333333333
KRT13	3.13525
MRPL19	0.261875
RBBP9	1.535625
SPATA17	0.436625
BXDC5	1.03383333333333
PAFAH1B1	-0.0592499999999999
MAGEE1	0.4075
OSTF1	-1.05575
KIAA0323	-1.269
TXNDC13	1.23566666666667
CNTN4	1.49325
LCE1B	0.335
UNQ501	-0.399
ZNF154	-0.56525
C3orf64	0.4835
SYT5	-0.000900000000000045
PON1	-0.0238333333333333
FLJ10357	0.023625
ATP4A	-1.437
GNPDA1	-1.17166666666667
MGAT1	-0.353333333333333
C14orf121	-0.1715
SLC35B2	0.23925
MIER3	-0.025
CHEK1	-1.7845
ZNF8	-0.254166666666667
TXNDC1	-1.4
CKB	-1.8844
RTN3	0.783071428571429
FZD2	0.455166666666667
PART1	3.210375
PSMB6	-1.18675
PCDHB8	-1.156
PHC3	0.0926
PPP1R8	0.358833333333333
NOVA2	1.80566666666667
TNFRSF11B	-3.379375
GOLPH3	0.551333333333333
UBLCP1	0.52075
SUHW3	1.256
TTLL1	1.64875
OPN4	0.094
OR13G1	0.761
ZPBP2	0.308333333333333
HSD17B11	-2.75725
C9orf50	-0.4605
DHDDS	-0.246642857142857
CTSW	0.1957
NEFM	-2.61983333333333
MRPL28	-1.044
SYN1	0.461666666666667
PIGV	-0.585333333333333
ZIM2	2.22875
APBB1	-0.403333333333333
SND1	-1.17075
C1orf123	-0.5355
CHD3	-0.9235
BHLHB8	0.48175
RNASE2	0.0845
BCAP31	-0.347
SLC25A44	0.106166666666667
CHD6	0.597
PIB5PA	-0.0709230769230769
SELS	-0.169
LOC541471	-1.173375
FAT2	0.75
ZNF81	0.101
OR4C16	1.103
FLJ10081	1.0947
LRRC4	1.597
CS	-0.898
N4BP2	-0.8475
IGFBP7	1.36925
ZNF318	0.30975
NDNL2	0.259375
ZNF609	-0.464875
SIRT4	1.34625
EXOSC10	-0.511
ECE2	2.5545
OVGP1	-0.13475
GTPBP3	0.89325
PACS2	-0.1054
C19orf36	-1.80416666666667
ARL4C	-0.788875
ATG4B	-0.014375
UBQLNL	0.3605
RHOXF2B	-3.3795
PLEKHG2	-0.7215
GALR1	-0.745
AQP4	0.552333333333333
HDAC7A	-0.171833333333333
DCUN1D3	-0.1915
OR8A1	0.002
CCRN4L	0.77525
CBR4	0.563666666666667
KIFC1	-1.64916666666667
SLC7A14	-1.39616666666667
LHX5	-1.217
TRPC7	0.0405
LPXN	-1.09725
SERPINA1	-2.714875
RPS13	0.1476
BPIL3	0.4255
PRKAA1	-2.12125
FADS2	1.9307
ENAH	0.9549375
PRO1768	-0.9995
APBA2BP	-0.07175
LIPH	0.209
C3orf33	0.5255
RCC2	0.707571428571429
ALDH1A2	-3.0751
RNF103	0.2195
AHCY	1.506625
ALG12	1.1175
CCL17	0.98975
ZNF543	0.994666666666667
ESRRG	0.8607
CNGA1	1.4375
RDH5	0.682333333333333
OTX1	1.9732
PTGFR	-1.74183333333333
CDR2	-1.0125
SELE	3.2795
NLGN2	-1.415
EXOSC9	0.5755
ZNF566	1.3965
KLRC2	-4.6145
GPR12	1.4675
KIAA0196	0.2775
PDRG1	0.07475
SSR3	-0.684857142857143
MSI1	0.845
CST9	-0.764
CC2D1A	0.86975
PLAGL1	-0.152777777777778
ZNF778	-0.0945
RNF2	0.0137500000000001
KLF6	-0.0636666666666667
THBD	0.509166666666667
tcag7.1314	1.60525
NR5A1	0.319
ABCD2	-0.9
DNAJC7	-1.04025
CLEC4C	0.3155
TM2D3	-0.689875
CCDC4	-0.6965
PLAC2	-0.93975
DCD	2.3715
FAAH	0.467875
POLA1	2.134
TM7SF2	-1.062875
FLJ39822	-0.955666666666667
FLOT2	-0.46825
MAP4K1	-0.747333333333333
SRP68	-0.760375
C21orf74	0.359
ARPC5	0.168
LOC126075	0.6
HECW2	0.0505
ZDHHC4	-1.96125
ANKRD42	0.2311
PDE9A	2.23016666666667
ABCA8	-1.21725
NDUFS2	-0.84725
UBR5	-0.58675
BTBD16	1.04675
LOC554174	-1.5345
ZNF20	0.293
KIAA1843	-0.0865
WDR17	-0.521
C15orf33	-0.134
RNF113A	-0.64275
CAMKK1	-0.4434
CLCN2	1.62025
ANXA6	-2.239
LOC340069	-0.0975
EMID1	1.318625
DPM3	0.528666666666667
ELA1	-0.4145
SLC25A13	0.0598
KRT24	-0.25925
SMPD1	-1.0675
TH	0.2875
COL6A2	0.409357142857143
ANKS1B	0.4205
GPR126	-2.4962
ZC3H12A	-0.563166666666667
TMEM47	-0.399666666666667
C2orf51	0.189666666666667
C1orf88	2.01016666666667
HSF2BP	0.53775
AKAP10	-0.47375
RPAP3	-0.5955
KLHDC8B	-0.194
STOM	-0.8714
MUPCDH	0.202
C10orf72	0.3855
PLEKHA3	-0.0313333333333334
TCP11L1	0.774
CWF19L1	0.387625
SPEF1	0.373846153846154
YSK4	0.91375
ELN	0.7032
SAMD8	0.129
MPI	-1.43333333333333
MEPCE	0.111
ABCC3	-2.852375
NANOGP1	-2.863
KCNK17	0.735375
HLA-DMB	3.12483333333333
RRAGA	0.23025
ANGEL1	0.25275
RBM32B	0.795
CPN1	-2.70675
MGC52282	-0.813
HLA-A	-0.0735833333333333
OR9G4	0.727
EDNRB	-0.875375
SCD	-1.34885714285714
C14orf80	-1.33083333333333
BAGE2	0.625
RABL4	1.662
RCVRN	-0.7485
SHANK1	0.1925
NLRP7	-3.235
CD226	0.68675
STAT3	1.532875
SYNJ2	-1.6077
TPCN2	-0.286833333333333
WDR36	-1.2395
MBD4	0.35825
ROBO1	-1.6037
ST3GAL6	-2.40525
SLAMF8	2.73083333333333
ATN1	0.949333333333333
GPR141	-0.0195
KRT36	-0.505
TPH1	0.949
DDX52	1.455
ZSCAN29	-0.239666666666667
TRPT1	-0.0376666666666667
DPEP3	0.2755
DENND4A	-0.456375
TSPAN16	-0.3795
PTCHD2	0.099
LOC145814	0.16225
CAP1	-0.0025
EIF5A2	-0.5482
NT5DC3	0.180375
SEPT9	-1.03775
SEZ6L2	-1.168125
EGFLAM	2.787
VPS11	-0.842375
NDUFB5	-0.604166666666667
CIDEA	0.231
IER5L	0.5395
N6AMT1	-0.32475
FAM83C	0.0955
OXR1	0.309666666666667
IRX1	1.2535
DGKB	-1.02483333333333
GCN5L2	-0.23725
MIR16	-0.222625
FBXW9	-0.33
WDR4	-0.215666666666667
PDC	0.219
VPS33B	-1.69225
HEXB	-1.73575
FLJ32214	0.63975
TCEB3	-0.70175
CRLF1	2.12075
ABI3BP	-0.1535
C8orf22	-3.3485
PYCR1	-0.831125
KIAA1706	-0.24075
CDK5R2	0.524875
WAS	0.182
C12orf60	-0.26325
CCBL2	-0.29525
MADD	-0.61075
C5orf34	-1.02925
WDR42A	0.344
KLF12	-1.504
HSPA1A	-0.88975
ITM2C	-0.795083333333333
DAPK2	2.00033333333333
LOC442590	-0.4295
SUMF2	-0.908125
CENPA	-0.467769230769231
TMED5	-1.202625
CDH6	-0.9742
BRP44	1.398625
THG1L	-1.2335
GABRA2	-2.07
C14orf166	-1.066
MYL1	-1.89116666666667
TNFSF18	0.196
PAP2D	-1.5515
PPIB	-1.02925
KLHL4	-0.63575
SFN	-1.33466666666667
CCDC127	-1.264
FRAP1	-0.09975
GOLGA5	0.00325
SDCCAG1	-0.01325
MGC21675	-0.592666666666667
C10orf95	0.11525
KIAA1345	0.344833333333333
C1orf163	-0.1995
LACE1	-1.60283333333333
OR10K2	0.142
CENPN	-1.9696
TMED2	-0.83925
UGT1A6	-0.8265
ANG	-2.415
U2AF1	0.231833333333333
CASC2	1.54366666666667
NMT2	-0.132333333333333
OSGEPL1	-0.946
DFNB31	1.4815
SLC6A20	0.31925
DKC1	-0.1125
FXYD4	-1.06825
WDR64	0.098
MGC5590	0.456
CREBZF	-2.054
DAZ1	-0.16
PRPSAP1	-0.1085
GCHFR	-1.9375
TTC7A	0.11325
LOC196993	0.201
UBD	-1.734
S100A1	-0.179625
RPL6	0.789666666666666
DNAJB6	-0.06825
NAGS	-1.0547
C2orf58	-0.4015
KERA	0.632166666666667
MT1X	0.3209
UBE2B	-0.538
KEAP1	0.709
MST1	-3.282125
OMA1	0.641
ABLIM2	0.8865
BCL2L13	-0.2565
JAZF1	0.0795
TMEM63B	0.763
S100A8	0.7762
ARFIP2	-0.4665
UROS	1.319
KHDRBS2	-1.767
POLQ	-1.067625
SOAT1	-1.01775
SPAG4	-2.3865
MRPS30	-1.45533333333333
LOC494141	-0.1665
OR2T11	0.4075
ORAOV1	1.0007
ZNF184	0.6585
TCEB3B	0.191666666666667
ADAM21	2.1605
GDPD1	0.234
SPINLW1	0.088
PRR14	-0.6075
KCTD9	0.7215
NUDT3	0.32675
KIAA1822	0.8776
HIST1H4K	0.3695
DFNA5	-1.61325
GABPA	0.75225
C14orf44	1.29475
POLB	-0.499625
PTAR1	0.01175
SEC31A	1.1559
TRIM58	-0.4675
TAS2R14	0.137
VPS8	0.0945
H1F0	-1.246
PRKCB1	-4.70483333333333
UGT2A1	0.446
TOR1B	-0.3355
LSS	-1.221
C2orf19	0.333
HNRNPC	-0.0676428571428571
TMEM100	-2.41516666666667
LOC116349	-1.40275
OR51M1	0.701
CCDC142	-0.53025
