Hybridization REF	TCGA-BH-A0H5-01A-21R-A115-07
ZRANB3	-0.458833333333333
KRT13	1.471875
MRPL19	-0.371625
RBBP9	-0.2265
SPATA17	0.940125
BXDC5	0.2745
PAFAH1B1	-0.289083333333333
MAGEE1	0.2245
OSTF1	0.9525
KIAA0323	-0.210333333333333
TXNDC13	0.593833333333333
CNTN4	2.072375
LCE1B	0.654
UNQ501	0.59625
ZNF154	0.7395
C3orf64	0.3855
SYT5	-0.2146
PON1	-0.0251666666666667
FLJ10357	-0.6735
ATP4A	-0.8865
GNPDA1	-0.599166666666667
MGAT1	1.0325
C14orf121	0.36375
SLC35B2	-0.68075
MIER3	1.03566666666667
CHEK1	-2.760625
ZNF8	0.08
TXNDC1	0.0776666666666667
CKB	-2.8484
RTN3	-0.0488571428571429
FZD2	-0.602333333333333
PART1	0.293875
PSMB6	0.00575
PCDHB8	-1.66
PHC3	0.7075
PPP1R8	-0.319333333333333
NOVA2	1.266
TNFRSF11B	-1.544875
GOLPH3	0.59
UBLCP1	0.13125
SUHW3	-0.22225
TTLL1	1.36825
OPN4	0.012
OR13G1	0.4075
ZPBP2	0.6716
HSD17B11	-0.09025
C9orf50	-0.428
DHDDS	-0.00271428571428571
CTSW	2.9683
NEFM	-1.9705
MRPL28	-1.01875
SYN1	-0.411166666666667
PIGV	0.1785
ZIM2	-1.03525
APBB1	0.389333333333333
SND1	-0.61775
C1orf123	0.2085
CHD3	-0.7825
BHLHB8	0.30025
RNASE2	-0.3475
BCAP31	-0.124875
SLC25A44	0.289333333333333
CHD6	0.4498
PIB5PA	1.13238461538462
SELS	0.655125
LOC541471	-0.031375
FAT2	1.093
ZNF81	0.485
OR4C16	0.015
FLJ10081	-0.3082
LRRC4	0.78825
CS	-0.871833333333333
N4BP2	0.78725
IGFBP7	2.21325
ZNF318	0.35875
NDNL2	0.996625
ZNF609	0.450125
SIRT4	0.5045
EXOSC10	-0.269
ECE2	-0.179416666666667
OVGP1	0.5415
GTPBP3	-1.17375
PACS2	-0.1684
C19orf36	0.401333333333333
ARL4C	-0.0655
ATG4B	-0.672375
UBQLNL	0.52875
RHOXF2B	-3.962
PLEKHG2	-0.751
GALR1	-0.42
AQP4	0.267833333333333
HDAC7A	0.206833333333333
DCUN1D3	0.321
OR8A1	-0.0165
CCRN4L	-0.263375
CBR4	-0.0628333333333333
KIFC1	-3.02383333333333
SLC7A14	-1.58283333333333
LHX5	-0.935
TRPC7	-0.00799999999999998
LPXN	0.97075
SERPINA1	-1.066875
RPS13	-0.2931
BPIL3	-0.942
PRKAA1	-0.71675
FADS2	-1.2333
ENAH	0.4625
PRO1768	-0.1825
APBA2BP	-0.9725
LIPH	1.03816666666667
C3orf33	-0.495
RCC2	-0.249142857142857
ALDH1A2	-3.3891
RNF103	1.7135
AHCY	-1.366875
ALG12	0.042
CCL17	3.44
ZNF543	1.00433333333333
ESRRG	1.9363
CNGA1	0.3225
RDH5	-0.188333333333333
OTX1	0.0936
PTGFR	-0.825333333333333
CDR2	-0.49025
SELE	5.0445
NLGN2	-1.04033333333333
EXOSC9	-0.871
ZNF566	0.425833333333333
KLRC2	-0.748
GPR12	0.375
KIAA0196	0.06325
PDRG1	0.38525
SSR3	-0.414357142857143
MSI1	-0.4
CST9	1.302
CC2D1A	-0.365875
PLAGL1	-0.0889444444444445
ZNF778	-0.346
RNF2	0.315375
KLF6	1.6325
THBD	1.5905
tcag7.1314	1.64
NR5A1	-0.282666666666667
ABCD2	2.51575
DNAJC7	-1.79825
CLEC4C	3.5175
TM2D3	0.772125
CCDC4	-0.5735
PLAC2	-2.06225
DCD	4.824
FAAH	0.875375
POLA1	-0.321666666666667
TM7SF2	-0.414125
FLJ39822	-0.550166666666667
FLOT2	-0.168125
MAP4K1	1.37433333333333
SRP68	0.16925
C21orf74	0.288
ARPC5	1.187
LOC126075	1.73325
HECW2	0.422
ZDHHC4	-0.2495
ANKRD42	2.2065
PDE9A	-0.270333333333333
ABCA8	1.70325
NDUFS2	-0.11075
UBR5	-0.223875
BTBD16	-2.8605
LOC554174	-0.2355
ZNF20	0.718
KIAA1843	-0.102
WDR17	-0.429
C15orf33	1.9095
RNF113A	-0.12175
CAMKK1	-1.0705
CLCN2	-1.1425
ANXA6	-0.764
LOC340069	0.305
EMID1	0.479
DPM3	-0.34775
ELA1	-0.284
SLC25A13	-0.7095
KRT24	0.08625
SMPD1	0.130833333333333
TH	-0.242
COL6A2	0.0625
ANKS1B	1.842
GPR126	-2.1941
ZC3H12A	0.277333333333333
TMEM47	0.710666666666667
C2orf51	-0.420333333333333
C1orf88	2.06233333333333
HSF2BP	-0.624
AKAP10	0.28575
RPAP3	0.042
KLHDC8B	-0.14575
STOM	1.0706
MUPCDH	-0.182
C10orf72	-0.608125
PLEKHA3	0.76225
TCP11L1	-0.12
CWF19L1	0.0685
SPEF1	1.28769230769231
YSK4	-0.18025
ELN	1.6247
SAMD8	0.702
MPI	-0.873666666666667
MEPCE	-0.3489
ABCC3	-0.781875
NANOGP1	-4.3775
KCNK17	2.216125
HLA-DMB	5.44133333333333
RRAGA	0.66225
ANGEL1	-0.285
RBM32B	0.051
CPN1	-2.94425
MGC52282	0.6486
HLA-A	3.02541666666667
OR9G4	0.046
EDNRB	0.475
SCD	-1.88685714285714
C14orf80	-0.786
BAGE2	-0.00349999999999999
RABL4	0.688
RCVRN	-0.6435
SHANK1	-0.462
NLRP7	0.281
CD226	3.18775
STAT3	0.777375
SYNJ2	-1.3504
TPCN2	-0.0773333333333334
WDR36	-0.399333333333333
MBD4	0.24425
ROBO1	-0.5932
ST3GAL6	-2.97525
SLAMF8	4.35516666666667
ATN1	-0.0335
GPR141	0.5265
KRT36	-0.0245
TPH1	0.0755
DDX52	0.455
ZSCAN29	-0.118666666666667
TRPT1	-0.273
DPEP3	0.554
DENND4A	0.292
TSPAN16	0.0045
PTCHD2	-0.5815
LOC145814	-0.19425
CAP1	0.679
EIF5A2	-0.4719
NT5DC3	-1.411875
SEPT9	-0.218125
SEZ6L2	-0.431
EGFLAM	4.2515
VPS11	0.312375
NDUFB5	0.228666666666667
CIDEA	3.86916666666667
IER5L	-1.01375
N6AMT1	0.307
FAM83C	-0.14875
OXR1	0.516166666666667
IRX1	0.59
DGKB	-1.08283333333333
GCN5L2	-2.12525
MIR16	0.522375
FBXW9	-0.46475
WDR4	-1.5975
PDC	0.0925
VPS33B	-0.58625
HEXB	-0.36825
FLJ32214	-0.12725
TCEB3	-0.73325
CRLF1	-4.3005
ABI3BP	3.459
C8orf22	-4.3625
PYCR1	-1.747125
KIAA1706	0.489
CDK5R2	0.03275
WAS	1.6355
C12orf60	-0.446
CCBL2	0.873875
MADD	-0.1535
C5orf34	-1.74625
WDR42A	0.886
KLF12	1.04075
HSPA1A	0.4805
ITM2C	-0.648416666666667
DAPK2	1.62033333333333
LOC442590	0.9935
SUMF2	-0.367625
CENPA	-2.36807692307692
TMED5	0.114
CDH6	-0.9646
BRP44	0.5535
THG1L	-0.18475
GABRA2	-2.40175
C14orf166	0.15325
MYL1	-1.75183333333333
TNFSF18	-0.2905
PAP2D	-2.18316666666667
PPIB	0.02475
KLHL4	-0.340875
SFN	-0.857666666666667
CCDC127	0.3665
FRAP1	-0.227
GOLGA5	1.26825
SDCCAG1	0.17025
MGC21675	0.366166666666667
C10orf95	-0.67225
KIAA1345	-0.297666666666667
C1orf163	-1.045
LACE1	0.0163333333333333
OR10K2	-0.1315
CENPN	-1.96332
TMED2	0.76325
UGT1A6	-0.4275
ANG	0.181
U2AF1	-1.11616666666667
CASC2	0.753333333333333
NMT2	0.160166666666667
OSGEPL1	0.558
DFNB31	-1.337
SLC6A20	-0.174125
DKC1	-0.843
FXYD4	-1.459
WDR64	2.53175
MGC5590	0.388
CREBZF	-0.295333333333333
DAZ1	0.031
PRPSAP1	-0.9005
GCHFR	-0.48625
TTC7A	-0.052625
LOC196993	0.85875
UBD	5.35216666666667
S100A1	0.018125
RPL6	0.192333333333333
DNAJB6	0.76745
NAGS	1.4524
C2orf58	0.389
KERA	0.846
MT1X	0.0811
UBE2B	1.0196
KEAP1	0.08
MST1	-2.84775
OMA1	0.7985
ABLIM2	1.1755
BCL2L13	-0.0865833333333333
JAZF1	0.466
TMEM63B	-0.802
S100A8	2.0813
ARFIP2	0.70125
UROS	-0.02575
KHDRBS2	1.379
POLQ	-2.84175
SOAT1	0.30775
SPAG4	-1.121
MRPS30	1.45266666666667
LOC494141	-0.2335
OR2T11	0.3945
ORAOV1	-0.8777
ZNF184	0.259166666666667
TCEB3B	0.511333333333333
ADAM21	0.1115
GDPD1	0.137
SPINLW1	0.463
PRR14	-0.362
KCTD9	-0.0374
NUDT3	0.5005
KIAA1822	0.4111
HIST1H4K	0.7505
DFNA5	-2.036
GABPA	0.57975
C14orf44	1.35925
POLB	0.422125
PTAR1	-0.6185
SEC31A	0.5163
TRIM58	1.07475
TAS2R14	0.115
VPS8	-0.391
H1F0	-0.0773333333333333
PRKCB1	1.13616666666667
UGT2A1	0.229
TOR1B	-0.407
LSS	-1.82458333333333
C2orf19	-0.103
HNRNPC	0.537
TMEM100	0.788833333333333
LOC116349	-0.45425
OR51M1	0.604
CCDC142	-1.12575
ISG15	1.6783125
ZCCHC14	-0.387125
CREBL2	1.859
TGDS	-0.5725
DC2	0.052
CACNA2D3	-0.530714285714286
ZNF429	-0.053375
LYPD6	2.7935
SUCLG1	-0.0898333333333333
OR51I1	-0.976
MAGEH1	1.97875
PRPF40A	0.2475
SMR3A	3.1325
SPINK2	2.074
THAP2	0.291125
NPY5R	0.38675
IRF4	0.195375
SPESP1	-0.767666666666667
OR10S1	0.6855
DTD1	-0.62475
TUBE1	-0.28525
DDX19A	-0.468
PDPN	-0.904
TMEM34	0.526583333333333
MGAM	-0.334
COL3A1	5.21022222222222
GFM2	-0.5363
OR5A2	-0.8045
PSG9	-1.49325
ARHGEF11	-0.227833333333333
IVNS1ABP	-0.6455625
SIGIRR	0.86425
DUSP19	-0.056625
DNAJC14	-0.2756
ACSS1	0.2005
IL1RAPL2	0.9245
C4orf30	0.70925
SEPT4	2.55475
LANCL3	-2.11775
SPAG17	3.21883333333333
PRDX3	0.00225000000000003
HNF1A	-0.7145
P4HA2	-2.02175
RFWD3	-1.12116666666667
MOV10	-0.223
DNAJA5	0.814928571428571
LOC729440	0.32475
LOC200383	1.6435
SMC2	-1.1965
MIXL1	-1.2185
TMEM9	-0.3555
FAM86A	0.3475
ZNF174	0.0343
MYH14	-0.78925
CCR8	1.6515
VPS37C	0.407
GPATCH1	0.430333333333333
B3GNT8	1.5685
TBX4	-0.71125
CNR2	2.663
PCDH1	1.42475
C5orf29	6.26925
OCIAD2	1.27275
PLCG2	2.33025
KIAA0247	2.117375
HRH3	-0.3069
CAPN13	3.36675
CCR1	0.7984
MGC15523	-0.212444444444445
UVRAG	0.634833333333333
DNAJA2	-0.314166666666667
ITGA2B	-1.09333333333333
CLDN5	3.587
PTPRN2	-0.823642857142857
ZNF512	-0.410833333333333
PSAP	0.779571428571428
CCDC140	-1.346
LRRC55	0.09175
CYP26C1	0.696
C8orf47	1.89975
LYN	1.08775
DUSP6	0.932
TGFB3	3.0192
ELK1	-0.9627
PCDH11Y	0.198166666666667
HGD	0.66325
C17orf58	0.63575
MYO3A	-0.1785
SERPINE2	-3.87466666666667
AARSD1	-0.370375
C14orf73	-1.54
ADAM33	0.196
ZNF491	-0.3155
MAPK6	-0.93
TCN1	5.52783333333333
SLC24A6	0.6275
UBE2R2	0.7795
H1FNT	0.21975
TATDN2	0.185166666666667
LILRB1	3.877
P2RY5	1.41
NUCB2	0.77875
C2orf37	0.21025
SNX27	0.886833333333333
MTA3	0.395
FOXO4	0.63975
ID4	1.4155
SOX5	-1.074
PXMP3	0.869875
OR52M1	0.0595
SFT2D3	-0.21775
INA	-3.524
MCOLN1	0.52725
NFIX	-0.0911
CLEC14A	5.56383333333333
HIBCH	-0.0285
PLA2G5	1.3815
TIMM10	-0.327333333333333
MED17	0.2784
COL4A4	3.4035
TPP1	0.9135
GJA3	-1.54716666666667
TMPRSS5	-1.2065
AADACL3	0.35
DNMBP	-0.5095
ENPP5	3.95183333333333
NQO1	-2.1511
ZSCAN2	-0.300375
SEC24C	-0.109833333333333
GTF2A1L	0.274
AXIN2	-0.0828
FAM33A	-1.1515
C16orf13	-0.43575
SPNS2	0.934
TAF1	0.439
AP1G2	-0.258333333333333
RBM42	0.775166666666667
HCN2	-0.285
EFHB	2.654
RUSC1	-0.393
GRIK5	0.0055
USP21	-0.229833333333333
ATAD3C	0.54375
ORMDL2	1.13475
PRSS7	-4.112
PSAT1	-4.27275
FLJ13195	-0.767333333333333
TBC1D1	0.191166666666667
IFNG	5.51825
OTOS	0.0755
ZNF773	0.948
EMD	-1.886
RETN	-0.85075
CCL8	4.529
APH1A	-1.1595
COX18	0.0465
GTF2IRD2	0.119
CCDC82	-0.17575
PAFAH2	0.5821
NPEPL1	-1.4005
RP11-114G1.1	1.696
TP53INP1	2.204875
ZNF300	-1.65233333333333
FOXL2	-3.7585
LARP2	0.708
LATS1	0.74
HTR6	0.091
SPOCK2	2.92383333333333
RNF144B	3.48883333333333
HTATIP2	-0.353625
MGC10334	-0.2185
CENTA2	2.50016666666667
FGF2	-0.8145
FXYD7	0.5465
PHYHIPL	-2.750625
GPR34	6.5355
DDX6	0.471833333333333
OR10W1	0.2395
LHFPL1	0.2455
ZNF313	-0.357214285714286
VPS28	0.53
AP3M1	-0.5511
AKR1CL2	-1.43475
TRAF4	-1.53
OR2B11	0.2625
C19orf12	0.606333333333333
AKAP9	0.633666666666667
C1orf62	-0.163
SLC20A1	-0.6785
FAM112A	1.7165
LDB2	1.558375
MRPS23	-0.9585
KLK5	2.011125
SPTB	-0.8977
EFEMP2	0.025
EFNB2	1.52025
PCM1	0.699071428571429
NMNAT3	2.276125
TSG101	0.519
C8orf40	0.5675
NOB1	-1.1635
ABHD3	-0.21225
GTF3C4	-0.482875
PIGN	0.835333333333333
GALNTL1	1.54425
AEBP1	0.845125
OR9Q1	0.774
ANKRD2	0.210125
CCL28	0.79575
TRIM38	1.56783333333333
TMCC1	0.303583333333333
SMG5	-0.0045
LRRC7	-0.395
NCAPD2	-1.4315
C6orf153	-0.14425
C1orf74	-0.03525
OTUD6A	0.117
DCP2	0.3025
TMEM24	-0.18725
RPL18	0.322333333333333
TMEM177	-0.7875
LRRC37A3	0.49825
C1D	0.523166666666667
LDHC	-2.07775
UBE4B	0.00166666666666667
NIT1	0.276
BTN3A3	2.0165
RASD1	2.7475
COMMD3	0.579
SHFM1	0.06
BIRC8	0.3215
DUT	-0.673
C12orf51	0.8735
LRRC59	-1.16116666666667
LY6H	0.04925
WDR22	0.88
EDEM1	0.278928571428571
ADH1A	4.164
PANX2	-0.4805
CYP11B1	0.7505
CDC73	0.447
GPR172A	-0.478
GSTM3	1.48938461538462
KCNA5	1.380125
SERAC1	0.641
NFATC2	1.002
ANAPC5	-0.4226
C15orf24	0.251
NFATC2IP	-0.450833333333333
TNRC6C	0.330833333333333
MGC102966	-0.698625
FGD5	0.7175
MED9	-0.0565
RAB13	1.2245
C15orf49	0.2795
CRYGS	-1.1216
C12orf53	-1.0547
LOC283693	-0.3355
COX6B2	-0.42025
PHF14	-0.00175000000000001
FAM3A	-0.866625
RPL13	0.0775
PRDX2	-0.5139
FLJ34047	-1.69525
PRMT3	-0.807
KCTD19	-1.5635
TRIM10	-0.997166666666667
MGC26597	-1.2622
GCNT4	0.25025
GPRASP1	1.5895
CDKN1C	-0.355666666666667
RHBDL2	1.5312
HSPH1	0.581
AQP1	3.35975
COL17A1	1.6036
GFAP	0.42025
CDC16	-0.429
KIAA1614	-0.2865
C6orf118	-0.275833333333333
ZSWIM5	-1.87675
FAM83F	2.918
LYNX1	0.0174375
SYNPR	-0.88025
XG	2.5755
PRSS16	1.622375
KIF13B	1.59657142857143
PCDH9	-0.41525
HIST1H2AH	0.427666666666667
RBM18	-0.41625
ZNF626	0.877875
HEXIM2	0.584166666666667
ITFG1	-0.405
TUBG2	-1.3795
SFRS7	-0.280166666666667
C9orf14	1.716
EXTL1	-1.47875
GBP3	0.640833333333333
WDR5	-1.73
RARG	-0.381333333333333
MYO7A	0.61
CECR6	0.10825
C13orf3	-2.190125
SFRS18	-0.160875
ACVR1B	0.148666666666667
PSMD1	-0.1406
C7orf31	0.312166666666667
ILVBL	-0.81425
IFNGR1	2.45825
RNF186	1.9935
NOL9	-0.6905
MAGEL2	-0.10675
SLC29A2	-0.5585
NHSL1	-1.28175
RBMX	-0.8655
PSORS1C2	0.235375
RAD51L3	-0.219583333333333
LCN6	1.93625
ORAI2	-0.394875
BRUNOL6	0.729
OR4K5	-0.082
CDC123	-0.32925
MSLN	-2.3225
WWTR1	-1.675
ZNF700	-0.601333333333333
COBL	0.04925
PPP1R16B	1.874875
GAS7	0.2685
MDN1	-0.8165
HAAO	0.6045
C9orf68	2.3965
TNFAIP2	0.967
FOXN1	-0.104
hCG_2033311	-0.354666666666667
ATP6V0D2	0.2577
RPL41	1.297375
SLC38A1	1.001625
ARHGAP6	-1.07883333333333
ADAD2	0.04875
PHF20L1	-0.1728125
MCM3AP	-0.19
ST3GAL3	-0.565833333333333
SNX1	0.427666666666667
ELF5	4.65525
PARP3	0.648625
RBM8A	-0.1011875
LINGO4	-0.002
ITGA9	0.532166666666667
ZFR	0.16975
ACSL6	1.52075
FLJ20699	-0.014
DAOA	-0.436333333333333
FABP4	6.17275
KCNB1	0.05475
CANX	0.2954
SLC25A28	0.489166666666667
ADIPOR2	0.999375
ECHDC2	1.504125
SMA4	0.2575
FRZB	4.15025
PABPC1	0.163166666666667
DMRTB1	-0.26775
APOBEC3G	2.3385
CATSPER2	-0.917166666666667
CUEDC1	0.598
STARD9	-0.7405
CLDN8	6.284875
LOC23117	-0.926636363636364
E2F6	-0.918666666666667
TMEM126B	-0.165
DPY19L4	0.047
GIMAP5	3.999
NDUFA9	-0.265333333333333
FAM77C	-2.9835
CTPS2	-0.74475
LOC51035	0.41975
WDSOF1	-1.177
EGLN3	-0.210625
PITX3	0.244833333333333
OR52E8	0.84
GRM4	1.2815
KLK1	-1.41383333333333
GPM6B	-0.382
RRAGD	-0.568833333333333
PAGE5	-2.43375
UCHL5	-0.832333333333333
ULK3	-1.01733333333333
AIM2	4.488
PNO1	-0.5535
OR2F2	0.5955
GNAT2	-0.7325
SIX1	-1.57575
ST13	0.09975
ZBTB44	0.699875
TIMP2	-0.11875
ZMAT4	-2.52125
GTF2IRD1	-1.30216666666667
ZNF19	0.661166666666667
ZNF714	-0.53925
RSC1A1	0.07175
C9orf80	0.1095
PSMA8	2.28133333333333
TMEM141	-0.045
COX4I1	-0.2085
CTAGE1	-0.0401666666666667
DTWD1	-0.25625
HSD11B1	4.1385
KRT6B	3.8205
ARID4B	1.46375
LHFPL3	0.102
WWP2	-0.0623333333333333
ZNF326	0.315
RGPD1	-0.375
CTSH	2.21766666666667
FASTKD1	-1.012125
PAF1	0.3913
TTC9C	-0.32175
IFT57	1.1538
PRSS36	0.3335
IL20RB	-2.211
ZNF592	0.0436666666666667
DCTD	-0.3066
CFP	3.90975
MFNG	1.607
JMJD2B	1.039
ALDH3B1	-1.064375
THSD4	0.970166666666667
KCNJ5	2.79683333333333
LMNA	-0.494166666666667
TBCD	-0.54825
ZNF250	-0.334666666666667
CASQ2	1.41366666666667
PEG10	-0.659
PRAME	-4.8258
NP	-0.085125
TRIM59	-0.420166666666667
ZNF12	0.361375
XTP3TPA	-0.65475
SIGLEC7	0.9467
PANK4	-0.83875
FAM70A	-0.648333333333333
SNED1	-0.68375
HIP1	0.4101
RAET1E	-0.864
AMAC1L2	-0.4675
AHNAK2	-1.34683333333333
TOE1	-0.5705
RECQL4	-1.95725
SPRYD3	0.37675
DPAGT1	-0.5885
MAGED2	-0.1959
ANKRD55	2.31375
TRPS1	3.77116666666667
DOK7	0.52175
TFPI2	-2.69
GTF2H3	-0.488166666666667
CYP4F11	0.379375
LHX2	-2.30316666666667
ATG16L1	0.359333333333333
ASB12	0.7255
C1orf116	2.6995
NF2	-0.6727
POM121	-0.5029
PHYHD1	2.4715
TXNDC17	0.0455
DKFZp779O175	-0.1085
NUP62	0.0831428571428572
MYO18B	-0.297333333333333
PRAMEF1	0.3185
TCBA1	0.49675
TMEM168	0.5485
FJX1	0.396666666666667
CLCF1	-1.14025
SEPN1	-0.278625
IGSF2	1.1885
NUDCD1	-0.760666666666667
TFF3	2.83683333333333
NDFIP1	0.851142857142857
CHCHD4	-0.69425
TNR	0.495
CUTA	-0.407166666666667
USP44	-2.877
DPP10	-0.890333333333333
IWS1	-0.233833333333333
PCGF1	-0.25825
SULT1C4	-0.027
NTF5	1.96375
PTPN13	1.10425
SSTR5	1.2535
SFRP1	1.3215
IDH3B	-1.045375
SUOX	0.979833333333333
TMCO5	0.1495
GOLT1B	-0.70725
MIB1	0.225428571428571
PCDHGB1	-0.3
SUSD1	0.602
ICAM5	-3.16783333333333
PAPOLB	0.0475
URM1	-0.3829
TMEM106B	0.5445
LRIG2	-0.7615
SLC27A5	-1.33075
CLIC6	1.1091
ZNF420	1.815
SCN9A	-0.9008
KIAA1909	0.335
ELMOD1	-2.53
PRKAG1	-0.7745
FAM64A	-2.19577777777778
EEF1G	0.1031
SMAD5	0.7595
INCENP	-2.353
WASF2	-1.7695
GARS	-1.3826
CDK10	-1.3227
HLX	0.397166666666667
MDM4	0.2855
ZNRF1	-1.07171428571429
HHATL	-1.18933333333333
FAM21C	0.4645
HIST2H3C	-0.0485
PFDN2	-0.076375
ZNF200	-0.26525
NDN	-0.365
HBA2	-2.4595
FBLN5	2.124125
PUM1	0.522142857142857
TNNT1	-0.503
C19orf59	-1.10416666666667
HNRPH2	1.3385
RAB7A	0.242666666666667
PMS2	-0.669125
BIRC3	2.99816666666667
NRSN2	-0.292
OR52K2	0.329166666666667
SPOCK1	-1.30385714285714
H2AFY	0.52275
RXRB	-1.216
ZNF638	0.2565
ANKRD45	-0.90875
ACTN4	-0.314333333333333
FXC1	0.552
EIF2B5	-0.37425
VPS33A	-0.01825
PINK1	0.34175
FAM106A	-0.2675
SKIP	1.553
GAPDHS	0.131
MUM1L1	3.87075
PSTPIP1	2.9325
CNTNAP1	-1.8152
CYP26A1	-2.1095
APOL2	1.5599
TACC2	0.237875
COX7A2L	0.0359285714285714
HSD17B1	0.402125
ARRB2	0.40975
SLC7A6	-0.562
HSD17B10	-0.3715
RBJ	0.27775
NUP155	-1.893
MRPL10	-0.681833333333333
CYCS	-1.71641666666667
CCDC46	0.311833333333333
TECTA	0.0625
GNAL	-0.98125
LPO	0.046
PEBP4	2.17975
DDX11	-2.4685
C18orf12	0.356
TAF9B	-0.292333333333333
IMP4	-0.239
RPA4	-0.961833333333333
NDUFS1	-0.573
UPK1A	1.25766666666667
ARRDC2	1.45966666666667
C18orf20	-0.0765
AES	0.244714285714286
CD2BP2	-0.172333333333333
C16orf54	2.36
UGT2B17	-1.1025
FGFR1	-0.794272727272727
CEACAM6	2.6083
CHRM5	0.679
CERK	-1.050625
AP3S2	-0.150428571428571
ANKS4B	-1.6285
CLCNKA	-0.2225
ZNF208	0.217833333333333
HLA-DRB5	5.0465
CARKL	0.4135
GOT1	-0.860166666666667
CASP6	1.761
HOXA1	-0.1085
RCL1	0.42125
ZNF181	0.784333333333333
RAB40B	0.475
MRPL38	-0.33775
LRRN2	1.2635
C3orf25	0.8925
OR5D14	0.248
OR10AG1	0.406
BET1L	0.3476
FRY	3.37475
AK3L1	0.21225
CSF3R	2.19033333333333
POLR3K	-0.4665
ATG2B	0.345
EPS8	0.263333333333333
DARS	-0.47775
C10orf56	0.551
DAD1	0.3895
RIOK1	-0.326833333333333
HERC2	-0.344
HSD11B2	-0.643166666666667
FAM96B	-0.905
MGC13057	0.463
BSN	-0.23375
CAND1	-0.325833333333333
HCST	3.59
ACTR10	0.285666666666667
OR8D4	0.445
NASP	-1.1792
COL9A2	-0.166333333333333
LYZL1	-0.896
GPC5	-2.97325
TBL3	-1.48266666666667
CENTD2	0.0752
OR5AP2	-0.19925
TLR1	2.931
LMO6	-1.1015
ZIC2	-3.5675
CPNE5	2.77475
ZMYND15	2.1245
FLJ22374	-0.4505
CCDC106	-0.00775
PARP16	-0.32175
PDIA3	1.02525
C14orf126	-0.157
CECR2	-1.1275
SFRS1	-0.8965
FIGLA	0.4165
DCP1A	0.392833333333333
MGC45800	-0.7935
TEKT1	0.209166666666667
C10orf67	-0.6215
CLN5	1.173375
NTN2L	0.071
GLE1L	-0.7795
CES2	-0.493
GNAS	-0.0154444444444445
DDX53	0.0935
TSPAN13	2.14225
MRPL52	-0.7315
SPIRE2	-1.08325
TAS2R39	0.33625
SCUBE3	-0.61325
UCRC	0.6781
CDKL3	-0.452
KIAA1715	-1.023
ZNF345	1.51625
RTF1	0.1325
DHRS7	0.971
RIPK4	-2.09666666666667
EXOSC2	-1.18366666666667
MS4A2	3.63775
FGF17	-0.31075
WDR59	-0.630375
EVI2A	0.8565
IL17RC	0.483666666666667
HS3ST1	2.5605
ITGB1BP2	-2.4135
RBPJ	-0.492
GIMAP1	4.7635
INE1	-0.844833333333333
ALDH18A1	-0.1125
TPI1	-1.61425
GATA6	0.90925
CABP1	-0.959166666666667
ZNF484	0.914
DAPK3	-0.116
GJB1	-2.08941666666667
PIN1	-0.4625
SLC6A15	-3.54141666666667
CNO	0.03675
RIN2	1.018625
FRRS1	-0.00900000000000001
CYorf15B	-4.0875
DMRT3	1.687125
ATAD1	0.0765
OTUD4	0.343388888888889
ATOH8	-0.25275
ZSCAN16	1.1585
ASCC1	-0.216
OTUD3	1.184
MGC33212	-0.154333333333333
YME1L1	0.167
RP11-218C14.6	0.62275
PCBP4	-0.42075
TNFRSF10A	0.86625
CDH10	-3.33316666666667
KL	3.132625
SCP2	0.958416666666667
C9orf119	0.37325
SON	0.144583333333333
MAFK	-0.598
SBNO2	0.37
SLC6A6	-0.448083333333333
SC4MOL	-1.372125
FAM35B	0.947625
PPP1R9A	0.7235
PDZRN3	0.74125
CXorf20	0.1265
C6orf126	2.09225
AVEN	-0.53275
FLJ21075	-1.5715
C14orf132	-0.136625
PCK2	-0.277625
GUCY2C	3.0185
BARX2	1.33575
PEX11G	0.953
DAO	-0.832166666666667
C10orf49	0.183
EDNRA	1.42416666666667
PPP2R5A	1.0209
DDX39	-1.11366666666667
SERF1A	-0.8095
ASCIZ	0.2909
FNDC8	0.23375
PTMS	-0.491125
PHF7	0.23
PIP4K2B	-0.1550625
HHLA2	0.22325
BDH2	0.6764
APOBEC2	-0.79025
PENK	-0.196166666666667
SMAD9	-1.25025
MT3	-0.49925
RGL1	1.73375
ATG10	-0.359875
DLGAP4	0.942333333333333
APPBP2	-0.558285714285714
BACE2	0.204928571428571
LOC339344	-0.179333333333333
ZNF395	-0.3461875
HIST1H2BL	0.1735
ZNF467	0.385
SLC25A21	-1.26825
PALM2	-1.27266666666667
NSUN5C	-1.085
IL5	-0.0655
CLSTN2	2.88275
ANXA8L2	-1.61
PTGES	0.744125
GDAP1L1	-2.2285
OPRK1	-1.1798
WDR20	0.765833333333333
C12orf4	0.643625
NUP88	-0.427125
XRCC6BP1	-0.8195
FCGBP	1.30557142857143
LEMD2	-0.1
NOMO1	-1.40525
C10orf79	2.500375
ZNF79	0.9814
OCRL	-0.4685
HSPA8	-0.299958333333333
DIDO1	-0.497416666666667
PLA2R1	2.10275
COG3	0.1051
NGDN	-0.10975
CBFA2T2	0.2835
PNOC	3.41925
PRRG1	0.10425
AGGF1	0.5015
DPF2	0.2855
YIPF7	0.986
TRPV5	0.23225
ZNF322B	1.3615
MED12	-0.408
CARS	-1.04416666666667
ABCC11	4.29766666666667
