Hybridization REF	TCGA-BH-A0BA-11A-22R-A089-07
ATN1	0.613166666666667
GPR141	0.77775
KRT36	0.037
TPH1	0.01
DDX52	-0.7655
ZSCAN29	-0.829666666666667
TRPT1	-0.1425
DPEP3	0.292
DENND4A	-0.797
TSPAN16	-0.3635
PTCHD2	-0.79
LOC145814	-2.432
CAP1	-0.680166666666667
EIF5A2	-0.1386
NT5DC3	-0.9785
SEPT9	-0.85375
SEZ6L2	-0.3185
EGFLAM	4.45325
VPS11	0.72575
NDUFB5	0.229166666666667
CIDEA	5.93116666666667
IER5L	-0.23225
N6AMT1	-0.35475
FAM83C	-0.16775
OXR1	0.514666666666667
IRX1	1.688
DGKB	0.2394
GCN5L2	-2.65975
MIR16	-0.287714285714286
FBXW9	-0.1125
WDR4	-1.691
PDC	0.1105
VPS33B	-0.718
HEXB	-0.50175
FLJ32214	0.49125
TCEB3	-1.2515
CRLF1	-1.87325
ABI3BP	1.749
C8orf22	-3.744
PYCR1	-1.670375
KIAA1706	2.38275
CDK5R2	0.892375
WAS	0.1025
C12orf60	-1.36425
CCBL2	-0.01625
MADD	-0.1765
C5orf34	-3.1455
WDR42A	0.2852
KLF12	1.04825
HSPA1A	0.731
ITM2C	-0.72775
DAPK2	1.83266666666667
LOC442590	0.5385
SUMF2	0.382875
CENPA	-4.18923076923077
TMED5	-0.300625
CDH6	-0.966
BRP44	0.356571428571428
THG1L	-2.081
GABRA2	-0.743
C14orf166	0.00725
MYL1	-0.4114
TNFSF18	0.5325
PAP2D	-1.266
PPIB	-1.3085
KLHL4	-0.696428571428571
SFN	-0.203
CCDC127	0.30325
FRAP1	-1.03125
GOLGA5	0.4845
SDCCAG1	0.347875
MGC21675	-0.0976666666666667
C10orf95	-0.87975
KIAA1345	-0.7205
C1orf163	-1.148
LACE1	-0.741666666666667
OR10K2	-0.1225
CENPN	-2.37316666666667
TMED2	-0.264
UGT1A6	-0.824
ANG	1.15025
U2AF1	-2.27
CASC2	0.00140000000000003
NMT2	0.724
OSGEPL1	-0.54425
DFNB31	-1.7375
SLC6A20	0.119
DKC1	-1.95
FXYD4	-0.307
WDR64	1.10933333333333
MGC5590	0.443
CREBZF	-0.692666666666667
DAZ1	-0.091
PRPSAP1	-0.3085
GCHFR	-0.3675
TTC7A	-1.289
LOC196993	0.634
UBD	1.07983333333333
S100A1	0.854857142857143
RPL6	0.476833333333333
DNAJB6	-0.24395
NAGS	0.365
C2orf58	-0.055
KERA	0.3774
MT1X	1.364
UBE2B	1.4406
KEAP1	0.07025
MST1	-3.01225
OMA1	0.567
ABLIM2	1.83
BCL2L13	-0.442818181818182
JAZF1	0.637333333333333
TMEM63B	-0.624
S100A8	0.5758
ARFIP2	-0.23925
UROS	-0.129
KHDRBS2	0.055
POLQ	-3.43725
SOAT1	-1.3155
SPAG4	-0.706
MRPS30	-1.21883333333333
LOC494141	-0.36875
OR2T11	0.634
ORAOV1	-1.3625
ZNF184	-0.388
TCEB3B	0.595
ADAM21	-0.939
GDPD1	-0.48775
SPINLW1	0.595666666666667
PRR14	-0.382666666666667
KCTD9	1.2316
NUDT3	-0.4595
KIAA1822	0.1936
HIST1H4K	1.4135
DFNA5	-1.03025
GABPA	-1.09
C14orf44	0.04975
POLB	-0.086375
PTAR1	0.65525
SEC31A	-0.329333333333333
TRIM58	-0.587
TAS2R14	-1.115
VPS8	-0.94675
H1F0	0.479
PRKCB1	-1.88233333333333
UGT2A1	-0.049
TOR1B	-1.02975
LSS	-1.17358333333333
C2orf19	-0.5345
HNRNPC	-0.419214285714286
TMEM100	3.26466666666667
LOC116349	-0.13375
OR51M1	0.4405
CCDC142	-1.1985
ISG15	-0.5591875
ZCCHC14	-0.09125
CREBL2	1.069625
TGDS	-0.72275
DC2	0.06375
CACNA2D3	-0.874357142857143
ZNF429	-1.25825
LYPD6	0.844333333333333
SUCLG1	-0.3425
OR51I1	-0.8715
MAGEH1	2.31675
PRPF40A	-1.0055
SMR3A	1.8195
SPINK2	0.61875
THAP2	0.2425
NPY5R	0.499875
IRF4	-1.3695
SPESP1	-0.7086
OR10S1	0.015
DTD1	-0.33075
TUBE1	-1.34875
DDX19A	-0.455
PDPN	-0.324125
TMEM34	0.867083333333333
MGAM	0.563
COL3A1	4.89538888888889
GFM2	-1.34485714285714
OR5A2	1.472
PSG9	0.004
ARHGEF11	-0.551333333333333
IVNS1ABP	-0.610857142857143
SIGIRR	1.15075
DUSP19	-0.441625
DNAJC14	-0.415
ACSS1	-0.415
IL1RAPL2	0.946
C4orf30	-3.44433333333333
SEPT4	1.455
LANCL3	-1.61966666666667
SPAG17	0.5428
PRDX3	-0.878875
HNF1A	-0.374125
P4HA2	-0.92275
RFWD3	-1.3628
MOV10	-0.75875
DNAJA5	-0.468928571428571
LOC729440	0.594
LOC200383	0.791
SMC2	-2.3905
MIXL1	-0.171666666666667
TMEM9	-0.338
FAM86A	0.451
ZNF174	-0.3604
MYH14	-0.54625
CCR8	0.53875
VPS37C	0.659333333333333
GPATCH1	-0.129333333333333
B3GNT8	3.1015
TBX4	-0.493666666666667
CNR2	0.252666666666667
PCDH1	0.08125
C5orf29	0.937
OCIAD2	0.78425
PLCG2	1.58075
KIAA0247	1.61871428571429
HRH3	0.292166666666667
CAPN13	1.559625
CCR1	-0.2691
MGC15523	-0.00122222222222212
UVRAG	-0.408333333333333
DNAJA2	-0.05
ITGA2B	-1.839
CLDN5	6.102
PTPRN2	-1.13964285714286
ZNF512	-0.0383333333333333
PSAP	0.526714285714286
CCDC140	-0.443
LRRC55	0.541333333333333
CYP26C1	0.192
C8orf47	0.82175
LYN	0.7435
DUSP6	1.63716666666667
TGFB3	2.0184
ELK1	-1.5294
PCDH11Y	0.0955
HGD	-1.13025
C17orf58	0.4105
MYO3A	-1.247
SERPINE2	-3.89766666666667
AARSD1	-1.08425
C14orf73	-2.28775
ADAM33	0.775
ZNF491	0.002
MAPK6	-1.85916666666667
TCN1	3.36333333333333
SLC24A6	1.246
UBE2R2	-0.34025
H1FNT	0.45125
TATDN2	-0.3345
LILRB1	-0.04475
P2RY5	2.744
NUCB2	-0.09575
C2orf37	-0.921666666666667
SNX27	-0.130666666666667
MTA3	-0.19625
FOXO4	0.826857142857143
ID4	3.3735
SOX5	-0.9326
PXMP3	1.155
OR52M1	-0.034
SFT2D3	-0.217375
INA	-2.31125
MCOLN1	-0.26475
NFIX	1.3992
CLEC14A	5.87416666666667
HIBCH	-0.243
PLA2G5	2.88925
TIMM10	-0.842
MED17	0.3188
COL4A4	-0.5065
TPP1	0.339666666666667
GJA3	-1.5708
TMPRSS5	-0.773
AADACL3	-0.4825
DNMBP	-0.189
ENPP5	3.82616666666667
NQO1	-0.6857
ZSCAN2	-0.719375
SEC24C	-0.4175
GTF2A1L	0.026
AXIN2	0.581
FAM33A	-1.812
C16orf13	-0.361714285714286
SPNS2	2.45466666666667
TAF1	-0.1135
AP1G2	-1.0035
RBM42	0.563666666666667
HCN2	2.14483333333333
EFHB	1.1585
RUSC1	-0.929333333333333
GRIK5	0.037
USP21	-0.797166666666667
ATAD3C	1.59275
ORMDL2	0.23875
PRSS7	-1.5175
PSAT1	-2.63175
FLJ13195	-1.40066666666667
TBC1D1	-0.271
IFNG	0.768333333333333
OTOS	-0.458
ZNF773	-0.130666666666667
EMD	-1.43375
RETN	0.57325
CCL8	4.697
APH1A	-1.01625
COX18	-0.63825
GTF2IRD2	0.054
CCDC82	-0.551916666666667
PAFAH2	0.110777777777778
NPEPL1	-0.7712
RP11-114G1.1	0.5395
TP53INP1	0.902375
ZNF300	-0.4172
FOXL2	-1.09975
LARP2	-0.57775
LATS1	-0.844
HTR6	-0.293
SPOCK2	0.2655
RNF144B	2.346
HTATIP2	-1.148625
MGC10334	-0.2875
CENTA2	2.66566666666667
FGF2	1.67125
FXYD7	-0.0155
PHYHIPL	-1.19925
GPR34	4.88225
DDX6	-0.319
OR10W1	-0.2625
LHFPL1	-0.359
ZNF313	-0.812071428571429
VPS28	0.594
AP3M1	-0.8975
AKR1CL2	-1.77375
TRAF4	-1.5255
OR2B11	-0.178
C19orf12	1.653
AKAP9	0.1914
C1orf62	0.08225
SLC20A1	-2.2695
FAM112A	0.335666666666667
LDB2	1.945375
MRPS23	-2.275
KLK5	4.04975
SPTB	0.037375
EFEMP2	1.445
EFNB2	-0.212
PCM1	0.283571428571429
NMNAT3	1.422375
TSG101	0.296166666666667
C8orf40	0.543
NOB1	-0.88675
ABHD3	-0.7915
GTF3C4	-1.28585714285714
PIGN	0.121833333333333
GALNTL1	2.2795
AEBP1	1.927875
OR9Q1	0.102
ANKRD2	-0.661285714285714
CCL28	1.5265
TRIM38	-0.405666666666667
TMCC1	-0.155333333333333
SMG5	-0.1125
LRRC7	-0.409
NCAPD2	-2.1865
C6orf153	-0.76325
C1orf74	-3.0245
OTUD6A	1.0155
DCP2	-0.184
TMEM24	-0.5945
RPL18	-0.0545
TMEM177	-0.72725
LRRC37A3	-1.16466666666667
C1D	-0.1505
LDHC	1.7495
UBE4B	0.493666666666667
NIT1	0.41025
BTN3A3	1.114375
RASD1	5.55025
COMMD3	0.24725
SHFM1	-0.31925
BIRC8	0.548
DUT	-1.10125
C12orf51	-0.3955
LRRC59	-0.4305
LY6H	1.126
WDR22	0.550916666666667
EDEM1	0.553857142857143
ADH1A	6.2565
PANX2	0.1285
CYP11B1	0.34175
CDC73	-1.29975
GPR172A	-0.9035
GSTM3	0.965846153846154
KCNA5	-0.883857142857143
SERAC1	-0.947
NFATC2	-0.495
ANAPC5	-0.8945
C15orf24	0.22525
NFATC2IP	-1.63733333333333
TNRC6C	0.16175
MGC102966	3.02475
FGD5	1.0074
MED9	0.104
RAB13	-0.852
C15orf49	0.84
CRYGS	-0.5126
C12orf53	-0.0418
LOC283693	-1.7435
COX6B2	0.108857142857143
PHF14	-0.548714285714286
FAM3A	-0.674375
RPL13	0.5756
PRDX2	-0.0844
FLJ34047	-1.85125
PRMT3	-1.45
KCTD19	-3.178
TRIM10	-0.656833333333333
MGC26597	-1.0492
GCNT4	0.4215
GPRASP1	3.0865
CDKN1C	1.418
RHBDL2	-0.836222222222222
HSPH1	-0.592
AQP1	5.71375
COL17A1	3.9841
GFAP	0.85025
CDC16	-0.32875
KIAA1614	-1.228
C6orf118	0.657
ZSWIM5	-0.792
FAM83F	3.5485
LYNX1	0.9918125
SYNPR	0.078
XG	3.19033333333333
PRSS16	1.574375
KIF13B	1.11164285714286
PCDH9	2.082375
HIST1H2AH	0.230166666666667
RBM18	-0.34925
ZNF626	-0.342375
HEXIM2	0.4975
ITFG1	-0.1845
TUBG2	-1.499
SFRS7	-0.420333333333333
C9orf14	-0.134
EXTL1	0.26575
GBP3	1.89716666666667
WDR5	-2.69
RARG	-0.153166666666667
MYO7A	0.456428571428571
CECR6	-0.679333333333333
C13orf3	-3.4745
SFRS18	-0.73875
ACVR1B	0.3458
PSMD1	-1.1426
C7orf31	0.3096
ILVBL	-0.33
IFNGR1	1.9685
RNF186	4.2025
NOL9	-1.26625
MAGEL2	0.16475
SLC29A2	-1.393
NHSL1	-0.6405
RBMX	-0.637
PSORS1C2	-0.902625
RAD51L3	-0.708166666666667
LCN6	1.67825
ORAI2	-1.1845
BRUNOL6	-0.00540000000000007
OR4K5	-0.8495
CDC123	-1.373375
MSLN	-1.5786
WWTR1	-1.106
ZNF700	-0.991666666666667
COBL	-0.25575
PPP1R16B	1.9508
GAS7	-0.2687
MDN1	-1.290375
HAAO	-0.475
C9orf68	0.30775
TNFAIP2	0.721375
FOXN1	-0.1035
hCG_2033311	0.815666666666667
ATP6V0D2	-0.411125
RPL41	1.841125
SLC38A1	0.322125
ARHGAP6	0.676833333333333
ADAD2	0.45175
PHF20L1	-0.30925
MCM3AP	-0.399833333333333
ST3GAL3	0.6025
SNX1	-1.056
ELF5	3.122
PARP3	-0.286875
RBM8A	-0.784266666666667
LINGO4	-1.5325
ITGA9	1.04933333333333
ZFR	-0.14875
ACSL6	-0.129428571428571
FLJ20699	0.7402
DAOA	1.49166666666667
FABP4	8.22825
KCNB1	1.49075
CANX	0.2472
SLC25A28	0.662833333333333
ADIPOR2	0.3175
ECHDC2	2.169625
SMA4	-1.048
FRZB	3.999625
PABPC1	-0.708666666666667
DMRTB1	-0.406875
APOBEC3G	-0.10325
CATSPER2	-0.345
CUEDC1	-0.8495
STARD9	-0.12425
CLDN8	5.17075
LOC23117	-0.894681818181818
E2F6	-0.738111111111111
TMEM126B	-0.545166666666667
DPY19L4	0.65025
GIMAP5	4.83016666666667
NDUFA9	-0.776666666666667
FAM77C	-3.3735
CTPS2	-1.70525
LOC51035	0.669875
WDSOF1	-1.8615
EGLN3	-0.64675
PITX3	1.02416666666667
OR52E8	0.605
GRM4	-1.7765
KLK1	-1.96733333333333
GPM6B	1.79375
RRAGD	-0.541666666666667
PAGE5	-2.42233333333333
UCHL5	-2.14416666666667
ULK3	-1.56783333333333
AIM2	-0.240833333333333
PNO1	-1.33366666666667
OR2F2	-0.126
GNAT2	-0.494
SIX1	1.24725
ST13	-0.413833333333333
ZBTB44	0.87675
TIMP2	0.327
ZMAT4	-0.96875
GTF2IRD1	-1.13616666666667
ZNF19	-1.3535
ZNF714	-2.56575
RSC1A1	-0.448
C9orf80	-0.062
PSMA8	1.0908
TMEM141	-0.1525
COX4I1	-0.316214285714286
CTAGE1	-1.11266666666667
DTWD1	0.09675
HSD11B1	3.71825
KRT6B	3.9165
ARID4B	0.345875
LHFPL3	0.3585
WWP2	0.0715
ZNF326	-0.065
RGPD1	-2.0225
CTSH	1.187
FASTKD1	-1.16328571428571
PAF1	0.6482
TTC9C	-0.09075
IFT57	0.5926
PRSS36	2.1055
IL20RB	-1.3965
ZNF592	-0.609833333333333
DCTD	-0.77
CFP	2.47375
MFNG	1.23175
JMJD2B	0.47825
ALDH3B1	-1.05525
THSD4	1.97683333333333
KCNJ5	1.5994
LMNA	-0.014
TBCD	-0.427
ZNF250	-0.3215
CASQ2	1.4208
PEG10	-2.31190909090909
PRAME	-4.88346666666667
NP	-0.61275
TRIM59	-0.883666666666667
ZNF12	0.190875
XTP3TPA	-0.82375
SIGLEC7	-0.0617
PANK4	-2.683
FAM70A	-0.234166666666667
SNED1	0.278
HIP1	-0.2536
RAET1E	-0.981
AMAC1L2	0.225
AHNAK2	-1.03075
TOE1	-0.763666666666667
RECQL4	-2.412
SPRYD3	1.224
DPAGT1	-1.2605
MAGED2	1.2347
ANKRD55	0.6365
TRPS1	3.71858333333333
DOK7	-0.86725
TFPI2	-2.942
GTF2H3	-1.272
CYP4F11	-0.576125
LHX2	-2.7065
ATG16L1	-0.157333333333333
ASB12	0.6595
C1orf116	2.97425
NF2	-0.37795
POM121	-0.9976
PHYHD1	3.0044
TXNDC17	-0.720333333333333
DKFZp779O175	0.607
NUP62	-0.586785714285714
MYO18B	-0.74625
PRAMEF1	0.2675
TCBA1	0.482
TMEM168	0.755
FJX1	-0.133
CLCF1	-0.76025
SEPN1	0.153125
IGSF2	-0.918333333333333
NUDCD1	-0.8345
TFF3	3.68466666666667
NDFIP1	0.252357142857143
CHCHD4	-0.62825
TNR	-0.783
CUTA	0.105166666666667
USP44	-1.9565
DPP10	0.0746
IWS1	-1.22433333333333
PCGF1	-0.2085
SULT1C4	-0.339
NTF5	3.7975
PTPN13	0.663
SSTR5	0.4255
SFRP1	3.83125
IDH3B	-0.889625
SUOX	-0.119666666666667
TMCO5	0.046
GOLT1B	-1.06625
MIB1	-0.690785714285714
PCDHGB1	-2.162
SUSD1	-0.261
ICAM5	-2.03
PAPOLB	-0.09
URM1	-0.623333333333334
TMEM106B	0.304
LRIG2	-1.46075
SLC27A5	-0.093
CLIC6	1.6322
ZNF420	-0.115833333333333
SCN9A	-0.6031
KIAA1909	0.237
ELMOD1	-1.089
PRKAG1	-1.10325
FAM64A	-3.09577777777778
EEF1G	0.8704
SMAD5	-1.68825
INCENP	-2.5
WASF2	-0.954
GARS	-2.4142
CDK10	-0.5119
HLX	0.0413333333333333
MDM4	-0.934875
ZNRF1	-1.04057142857143
HHATL	0.363333333333333
FAM21C	1.7468
HIST2H3C	-0.6805
PFDN2	-0.76075
ZNF200	-1.02025
NDN	1.443
HBA2	-0.238833333333333
FBLN5	4.029
PUM1	0.528928571428571
TNNT1	-2.76266666666667
C19orf59	-0.391333333333333
HNRPH2	0.1555
RAB7A	-0.6765
PMS2	-1.5385
BIRC3	0.264333333333333
NRSN2	0.41575
OR52K2	0.462833333333333
SPOCK1	-0.152285714285714
H2AFY	-1.20825
RXRB	-0.68375
ZNF638	-1.45
ANKRD45	-0.091
ACTN4	-0.201666666666667
FXC1	0.42075
EIF2B5	-0.49875
VPS33A	-1.25225
PINK1	1.08128571428571
FAM106A	-0.2965
SKIP	2.0744375
GAPDHS	0.25175
MUM1L1	0.2215
PSTPIP1	1.44625
CNTNAP1	-1.0846
CYP26A1	-1.20725
APOL2	-1.3557
TACC2	0.714875
COX7A2L	0.0279285714285714
HSD17B1	0.6943125
ARRB2	-0.39325
SLC7A6	-0.4609
HSD17B10	-0.7425
RBJ	0.635
NUP155	-1.7505
MRPL10	0.110833333333333
CYCS	-1.16141666666667
CCDC46	-0.1275
TECTA	-0.4065
GNAL	-1.571
LPO	-0.2755
PEBP4	1.63525
DDX11	-2.4465
C18orf12	1.0925
TAF9B	-1.16733333333333
IMP4	-0.30375
RPA4	-0.712833333333334
NDUFS1	-0.547
UPK1A	-1.334
ARRDC2	0.455166666666667
C18orf20	0.659
AES	0.0989285714285714
CD2BP2	-0.3875
C16orf54	0.381
UGT2B17	0.272375
FGFR1	0.336954545454545
CEACAM6	0.5763
CHRM5	0.4135
CERK	-0.950875
AP3S2	0.501714285714286
ANKS4B	-2.116
CLCNKA	0.130666666666667
ZNF208	-0.3138
HLA-DRB5	5.2935
CARKL	0.252
GOT1	-0.934833333333333
CASP6	-0.502625
HOXA1	0.8245
RCL1	0.52
ZNF181	0.1615
RAB40B	0.916
MRPL38	-0.291
LRRN2	0.41975
C3orf25	0.342
OR5D14	0.351
OR10AG1	0.993
BET1L	0.3491
FRY	4.0635
AK3L1	0.52625
CSF3R	-0.188833333333333
POLR3K	-1.30233333333333
ATG2B	0.349
EPS8	0.352
DARS	-0.735625
C10orf56	1.981
DAD1	0.190083333333333
RIOK1	-2.06133333333333
HERC2	-0.62075
HSD11B2	1.0155
FAM96B	-0.3355
MGC13057	0.202
BSN	0.49275
CAND1	-0.831333333333333
HCST	3.0935
ACTR10	0.1745
OR8D4	-0.54
NASP	-2.538
COL9A2	0.435
LYZL1	-0.48
GPC5	-3.7005
TBL3	-1.93333333333333
CENTD2	0.7197
OR5AP2	1.1285
TLR1	2.64
LMO6	-0.458
ZIC2	-1.89414285714286
CPNE5	1.99025
ZMYND15	1.23525
FLJ22374	-2.0395
CCDC106	0.657
PARP16	-0.57425
PDIA3	-1.2515
C14orf126	0.6595
CECR2	-0.658
SFRS1	-1.01430769230769
FIGLA	0.844
DCP1A	1.086
MGC45800	-0.9285
TEKT1	0.36
C10orf67	0.156
CLN5	0.726375
NTN2L	-0.4215
GLE1L	-1.81075
CES2	-0.1442
GNAS	-0.640588235294118
DDX53	-0.539
TSPAN13	1.0265
MRPL52	-0.3714
SPIRE2	-1.888125
TAS2R39	0.71825
SCUBE3	-0.879
UCRC	0.5633
CDKL3	-0.02875
KIAA1715	-1.719
ZNF345	0.938
RTF1	-0.233714285714286
DHRS7	0.133
RIPK4	-0.421666666666667
EXOSC2	-1.18183333333333
MS4A2	3.82
FGF17	0.41875
WDR59	-0.507875
EVI2A	-0.93875
IL17RC	0.8055
HS3ST1	3.48575
ITGB1BP2	-1.8465
RBPJ	-0.6205
GIMAP1	5.157
INE1	-0.8234
ALDH18A1	-0.050875
TPI1	-1.5445
GATA6	0.83075
CABP1	0.312
ZNF484	0.38575
DAPK3	-0.2985
GJB1	-0.761083333333333
PIN1	-0.426625
SLC6A15	-2.46436363636364
CNO	0.194
RIN2	1.50475
FRRS1	-1.4855
CYorf15B	-2.257
DMRT3	0.82525
ATAD1	-0.2005
OTUD4	-0.694666666666667
ATOH8	0.081
ZSCAN16	-0.012
ASCC1	-0.77975
OTUD3	-0.421
MGC33212	-0.567166666666667
YME1L1	-0.396
RP11-218C14.6	0.670333333333333
PCBP4	0.1575
TNFRSF10A	-1.64166666666667
CDH10	-2.92666666666667
KL	2.062625
SCP2	-0.04175
C9orf119	-0.317375
SON	-0.712416666666667
MAFK	0.5805
SBNO2	0.555
SLC6A6	-0.742545454545455
SC4MOL	-1.0405
FAM35B	-0.50875
PPP1R9A	1.027375
PDZRN3	1.134875
CXorf20	1.8125
C6orf126	-1.98433333333333
AVEN	-0.11675
FLJ21075	-1.361
C14orf132	1.16375
PCK2	-1.0945
GUCY2C	0.7725
BARX2	1.06525
PEX11G	-0.6035
DAO	0.21
C10orf49	1.179
EDNRA	0.757166666666667
PPP2R5A	0.5605
DDX39	-1.76783333333333
SERF1A	-0.07875
ASCIZ	0.3218
FNDC8	-0.41175
PTMS	0.447375
PHF7	-0.015
PIP4K2B	-0.680333333333333
HHLA2	0.52225
BDH2	1.1842
APOBEC2	-0.512666666666667
PENK	0.396833333333333
SMAD9	-0.278
MT3	-0.451
RGL1	1.44514285714286
ATG10	-1.07325
DLGAP4	0.633
APPBP2	-0.937928571428571
BACE2	-0.147642857142857
LOC339344	1.65133333333333
ZNF395	0.1085625
HIST1H2BL	-1.16775
ZNF467	2.283875
SLC25A21	-2.61175
PALM2	0.4468
NSUN5C	-1.10475
IL5	0.13825
CLSTN2	1.4975
ANXA8L2	1.77825
PTGES	0.65175
GDAP1L1	-2.4482
OPRK1	-1.3368
WDR20	-0.300833333333333
C12orf4	0.078125
NUP88	-0.81125
XRCC6BP1	-0.731166666666667
FCGBP	3.16378571428571
LEMD2	-0.074
NOMO1	-1.7845
C10orf79	0.386571428571429
ZNF79	-0.0336
OCRL	-0.207555555555555
HSPA8	-0.77925
DIDO1	-0.0887916666666667
PLA2R1	-0.9815
COG3	1.2305
NGDN	-0.176
CBFA2T2	0.245875
PNOC	1.5655
PRRG1	0.237181818181818
AGGF1	-0.801214285714286
DPF2	1.196
YIPF7	-0.0165
TRPV5	0.73175
ZNF322B	0.68725
MED12	-0.163166666666667
CARS	-1.8465
ABCC11	0.9245
C9orf25	-0.039
MYH1	2.1105
FRYL	0.427
AGTRAP	0.09525
MMP27	1.903
ZNF432	-0.6485
OR8D1	-0.498
OR13D1	-0.01075
VWA1	1.58275
STON1	1.85875
IL5RA	0.444666666666667
PERP	0.627
C10orf107	-1.30066666666667
TNFSF12	4.43075
FN1	-2.72161904761905
MTR	-0.921666666666667
PHLPPL	-0.269
ZNF425	-0.30425
DHFR	-1.65616666666667
PPP1R12A	0.60025
RSPO2	-0.282666666666667
ZNF7	-0.63525
ZNF583	-1.11466666666667
TPMT	-1.3696
GPR132	-0.222
OR2T12	-0.3705
SERTAD2	0.1487
ATP1A1	-0.7563
FRMPD3	-0.40075
ZNF672	-0.73675
PLXNB3	-0.271666666666667
EML5	0.331
FAIM3	1.359
UBQLN2	0.70375
SORCS2	0.9335
PRIM2	-1.942
ACVR2A	0.677666666666667
YWHAZ	-0.875916666666667
PGM2L1	0.296
GNAO1	0.101769230769231
RPL10	0.7048
RPS6KA6	-0.285
PFKL	-0.313
SH3D19	1.92525
AURKB	-3.4492
ZC3H6	1.913125
DISC1	0.546666666666667
FLJ39660	-3.13533333333333
TMEM25	2.133
OSBPL10	-0.46425
CLTCL1	-1.43533333333333
ALG6	-0.248
CATSPER4	1.264
LRTM1	0.6395
RRAD	1.73883333333333
TIPIN	-1.9235
CARD14	0.214571428571429
RBM9	0.208333333333333
RASSF4	1.021
SLC25A18	-0.319
C6orf58	-0.390333333333333
IGHD	0.795
PLA2G6	0.2385
TPT1	1.553125
SEC63	0.3032
CCDC113	-0.2989
TDRD10	0.6095
KIAA1666	-1.19475
TOR1AIP1	0.413416666666667
SYTL4	0.945333333333333
SPRR2F	-2.5425
CEBPD	4.72925
SNTG2	1.1855
C20orf77	-0.383333333333333
TAS2R49	0.4325
C6orf173	-1.40716666666667
SVEP1	2.0464
PXN	0.0107857142857143
VIL2	-0.205083333333333
C5orf21	1.3635
DIXDC1	0.25825
GANAB	-1.587
PDSS1	-1.6075
NGFR	2.52728571428571
ATP8B4	2.35575
BMP8A	0.9235
CCDC132	-0.955
GNRH1	-1.02625
OR10T2	0.591
PDGFD	4.44983333333333
OR6W1P	0.3015
HARS	-0.6705
KRT77	0.264
AQP8	-2.03666666666667
ITGB1	0.4527
ZNF254	-0.7086
PAX1	0.0883333333333333
PSMC4	-0.863
ANKRD22	0.883666666666667
PSMD8	-0.215
HTR1E	-1.3654
SOX10	0.6638
OR5B2	0.497
RABGEF1	-0.925428571428571
MAP1LC3B	0.003
CYB5R4	-0.19025
AGXT2L1	-1.238
FLJ41603	2.64633333333333
TRAPPC2	0.5835
FNTB	0.1446
FLJ14107	-1.05633333333333
AURKAIP1	-0.3825
DSE	2.2755
NFKBIZ	0.0396666666666666
OSBPL3	-2.28816666666667
LOC130576	0.45225
SLC39A9	0.554
LOC137886	-0.1245
RHCE	-2.7295
ATG7	-0.358
FAM82A	0.966166666666667
FBN3	-0.329
MCFD2	-1.46816666666667
CASP14	0.979
EPS15	1.19858333333333
SFRS2B	0.783666666666667
C19orf47	-0.4265
PLAC9	4.36
GPR23	-0.733
BTNL3	0.3926
RGS8	0.476
GNS	0.2555
ENO2	-2.63
CBX1	-0.2917
PEX26	0.3325
LRP5	-0.859666666666667
ADAMTSL4	-1.6344
ARR3	0.1965
MAP1A	-0.68875
CD2	4.77425
NAV2	-0.472
TMEM69	-0.79325
ATXN7	0.698666666666667
CHN2	-0.5806
ZNF781	-0.693333333333333
HAS2	-3.7035
KIAA0241	-0.939
BIC	0.0755
MOBKL2A	0.09
CYP2C9	0.387
CNOT7	0.196142857142857
SFRS10	-0.637
CST11	0.6055
FLJ37543	null
NKAP	-1.67625
RUNX1T1	5.3965
EAF1	-1.71814285714286
IL4I1	1.5695
LRRC61	-0.809166666666667
PSIP1	-1.74181818181818
SPRR4	0.063
ZFP90	-0.2795
AP2B1	-0.543307692307692
SLC30A7	0.484666666666667
C7orf28A	-0.655
S100B	1.5065
BMP2	0.16325
ESR1	2.92408333333333
ZFPL1	-0.16825
ARHGAP12	0.6415
LRRC19	-0.1758
ZNF767	-0.8816
NACA	0.00760000000000002
OLIG1	-1.0805
PRF1	0.69225
LST1	2.317
SPATA9	0.227166666666667
CNFN	0.2715
CDK4	-0.859666666666667
TCF15	0.488166666666667
PARC	0.28475
PPM2C	2.299
LOC283345	-0.7475
FAM107B	0.3845
DMXL1	-0.14925
RBM3	-0.393875
HTR5A	0.0182
SCFD1	-0.402333333333333
EPHB3	3.368625
ROPN1L	-0.0651666666666667
RAMP3	1.56425
TSPYL5	2.65745454545455
GAP43	-1.5765
PAPD4	-0.06675
PDE3A	-0.832
TNFRSF10C	0.81825
JMJD5	-0.690166666666667
RASGEF1A	0.7877
C16orf65	0.5186
HIPK3	0.2295
XYLT2	-0.146
XPOT	-2.099
GAL3ST1	-0.60475
DHCR7	-1.439
AMIGO3	-0.103166666666667
FGFR4	-2.0055
CRAT	0.539
PPP1R14D	-0.0285
TRIM14	-1.08988888888889
TMPRSS11D	-0.3125
SLC7A11	-1.87692307692308
OR10H2	0.1805
PPM1E	-1.41575
DOCK4	0.999875
FAM127A	0.133875
ENOPH1	-1.3395
SLC5A3	-0.2075
ZNF530	-0.918
NTS	-4.6645
FRMD4A	0.70725
BCL11B	-1.49833333333333
PRM1	-0.657666666666667
UQCC	-0.8124
S100A16	0.4625
PLS3	0.1705
WWOX	-0.178461538461538
CCDC23	0.31525
