Hybridization REF	TCGA-AN-A0FD-01A-11R-A034-07
CBX4	-0.732
TMEM182	-0.41175
SH3TC2	-2.5698
IL10	0.5634
PXMP4	1.5405
RNF167	-0.7263
PAK7	0.404
ETV3	-0.059
ATPIF1	-0.847166666666667
LOC554207	-2.20866666666667
OR8H1	-1.669
WDFY3	0.886
DPM1	-1.25225
GPSM1	-1.3325
WDR92	-0.1844
LRP1	0.985166666666667
ANKH	-0.538875
THUMPD3	-0.774
POLR1B	-0.301
OLFM4	1.10983333333333
RAD9B	-0.0960000000000001
TSPY2	-2.742
PAX6	-2.47033333333333
SCG2	-2.836875
SLC17A6	0.91575
FMO3	2.032875
PADI4	-0.573428571428572
TUBB4	-0.1056
NLK	-0.4955
POU4F3	0.1185
SDF4	-0.484
ITGBL1	3.52483333333333
NETO1	-1.24725
TAP2	0.0921250000000001
ABBA-1	0.0430833333333333
GNAI1	-0.64025
VPS4B	0.58375
NOPE	-0.0751
GALNT6	1.64733333333333
SESN1	-0.700375
GBE1	-1.583
CLASP1	0.996
RASGEF1B	0.02875
ACOT11	-1.06185714285714
AFAP1	0.05775
OR2H2	0.0473333333333333
DPY19L2P1	-1.9995
DZIP1	-1.546
SEC22C	-0.40875
GPR161	0.0369166666666667
RNF146	0.87975
WDR74	-0.038875
GALP	-0.767
PURA	0.54375
DNPEP	1.48608333333333
RP11-78J21.1	-0.71025
ERBB2	1.154
FANCM	-1.1355
NEO1	0.835666666666667
DDX3Y	-4.0995
RPS3A	0.2655
MXRA7	0.393785714285714
LGALS3	-1.7455
GLT8D1	0.00499999999999998
CFL2	-1.812
UPB1	-1.18475
NAP1L5	-0.41625
CLDN14	1.351
DHX38	0.06425
BTBD1	-1.31475
TARS2	0.138
ABCF1	0.2099
FCF1	-0.540666666666667
LRRC49	-0.065
GUCY1B2	-1.373
C1orf177	-1.06766666666667
SMARCA4	-0.381142857142857
LRP8	-2.80483333333333
TAGLN3	-2.38675
MRPL14	-0.15425
TTRAP	-0.359
ZDHHC20	0.63025
NFE2L3	-0.932
KIAA1377	0.234625
PALMD	0.7652
TMEM43	-0.2095
TTL	-1.10625
STAT5B	-0.879666666666667
SSB	-0.48425
OR10H5	-1.927
SLC22A13	-0.4935
AKAP3	-1.60525
TIMM23	0.318166666666667
OAS2	3.66454545454545
KIAA0423	0.11325
TRIM11	0.611333333333333
GLIS3	1.53425
TMEM50B	0.117833333333333
ARHGEF4	-1.06
DEGS1	-1.44290909090909
TBL1XR1	0.751766666666667
G6PD	-1.7935
SP140	0.7758
MUC17	0.0836666666666667
NUDC	-0.0416
DNAJC5B	1.2105
SCARA3	-0.415666666666667
CPA3	5.99816666666667
BCAT2	0.605
MFN1	-0.4071
NRG3	-0.438
SNX11	0.97575
PLEKHH1	-1.2172
GPR177	-0.6005
HCFC2	0.836
TCAP	-1.171
MOCOS	-3.17475
C14orf93	0.099
PRDM10	-0.525666666666667
SLC16A4	0.38075
SRGAP1	0.698666666666667
VIP	0.5825
DUSP27	-0.387833333333333
LILRA1	0.7826
MC2R	0.6255
MGC24103	-2.0235
MBTD1	-1.7
FUT11	-0.501166666666667
USP33	0.2273
C15orf39	-1.24
MAP3K12	-0.355
PAAF1	-1.506
BARHL1	-2.79
FLJ16165	-0.4915
PIWIL2	-2.1325
SYNE1	0.208666666666667
CMTM4	-0.538125
TSPYL1	1.099
GUF1	0.0286666666666667
TMEM157	2.3875
WDR44	-0.10225
HIST1H3C	0.12925
DKFZp666G057	-0.3605
RNPEP	-0.81225
GAS2L2	0.867166666666667
ADH4	-3.766
GRPR	2.28933333333333
FBXL17	1.326
ZBTB10	0.379636363636364
Gcom1	0.342166666666667
HTRA1	2.3374
ZNF585A	0.735
SLC26A2	0.199692307692308
OTOP3	0.158
WISP1	2.67511111111111
ATP2B4	-0.802166666666667
FLJ10769	0.46225
CRAMP1L	-0.067625
CHST12	-0.21625
RAB22A	0.271083333333333
TARDBP	-0.334142857142857
STAU1	-0.50825
CRB3	2.33933333333333
MIG7	-2.6365
CHMP1A	0.0933333333333333
ZNF160	-0.045875
B3GALT6	0.177125
BARX1	-0.832166666666667
C6orf167	-1.0753125
NXNL1	1.0925
DHX29	0.377857142857143
HADHB	-0.40475
PLXNB2	0.069375
ILDR1	-1.94025
SLC15A3	3.45375
GAS2	-3.54983333333333
C20orf69	-0.310333333333333
NUMB	-0.46425
TNIP1	0.467875
MESP1	0.312333333333333
PSKH1	0.203
NSFL1C	-0.03525
RHOG	0.26
HEY1	-2.31016666666667
KNG1	-1.898
ITGAX	0.6366
LIN9	0.00283333333333334
CANT1	0.742375
XRN1	0.431714285714286
CCDC96	0.8328
HEATR6	0.761833333333333
GNG7	0.170083333333333
RUNX2	1.5265625
SOX1	0.67
FCRL5	-0.6829
ZNF99	0.638
FAM9A	0.71
SNX22	0.335666666666667
MBNL3	-2.588
ODC1	-3.262
ADORA2B	-2.2385
NR2F6	-0.22025
ZFYVE16	-0.483235294117647
SYNJ2BP	-0.2001
POLE	-1.51575
E2F2	-1.497875
THRA	-0.534833333333333
PTGES2	-0.797166666666667
HIP1R	0.734833333333333
TMUB1	-0.1705
ENO3	-2.0845
RSPH10B	0.327
CXorf39	1.315875
IRGC	-0.90875
GPR109B	-0.77575
FLJ13305	0.064
LCE3A	0.1195
TNFRSF18	-1.22233333333333
DET1	-0.07525
TRPM3	-0.00860000000000001
C16orf79	-1.6555
FECH	-0.260666666666667
RAP2A	1.0085
CRIP1	2.101
AZIN1	-0.715125
SLC7A7	3.215
IL10RA	0.4987
TMEM64	-2.83
CDC42EP4	1.7702
C16orf58	-0.6979
ARG2	-2.92575
POU5F1P4	-4.38775
FAM62B	-0.471125
DNAH8	-2.08933333333333
ASH2L	0.832285714285714
TSLP	-4.1795
CNTNAP5	-0.7484
TMEM16C	0.01
IFNA14	-0.183
SLC1A3	0.0155
CABYR	2.78725
BCL7B	-0.3574
NUDT13	-1.601
C13orf28	1.8495
C1orf53	0.12925
ARL6IP4	0.4343
RPL35A	0.02575
EMR3	-2.985
RAB40C	0.449416666666667
SLC41A1	-0.195
LRCH1	0.8325
LY6G5B	-0.644
FAM124A	0.0190769230769231
MGC10981	-3.37383333333333
CLIP3	0.8183
MAP4K2	0.263166666666667
CHIC1	-0.4585
SULF1	4.20033333333333
C20orf30	-0.684785714285714
PRDM5	-1.144625
ELOVL1	0.11475
C11orf48	-0.98325
SLC39A10	-0.132
KCNV1	0.803333333333333
ACP1	-0.8105
ZMYM2	0.062625
B3GNT6	0.3176
C9orf69	-0.10575
C2orf15	1.15325
C20orf166	-0.0905
HSP90AA6P	-0.2875
EDG7	-1.451
NEURL	0.663
LPL	-1.14983333333333
CLEC2D	-0.829071428571429
GRRP1	1.15733333333333
CD8B	-2.1763
HIST1H3D	0.487333333333333
SLC6A12	0.838125
FAM27L	0.9475
CD84	0.8829
RASA1	-0.5885
PHKG1	-1.012
MAGEA11	-1.698
IMPA1	-1.3426
NPM3	-1.10025
RARRES1	1.32075
SH3BP1	-0.0470000000000001
B3GNTL1	-0.239
ARPC5L	-0.663833333333333
KLHL26	-0.00374999999999999
SIM2	0.854285714285714
GJC1	1.7245
C20orf194	0.05275
EXO1	-2.87025
SLC2A2	-2.09825
LOC285074	0.0365
LRG1	1.08275
KIRREL	0.7675
PIK3R1	0.194714285714286
C4orf34	-0.073
MAF	-0.281888888888889
ADCY4	2.50466666666667
ZMIZ2	0.9164
SLC46A3	1.195
STAMBP	0.164833333333333
CCDC16	0.68925
MS4A12	1.4855
TCF20	-0.0285
LRRC46	1.743
C20orf152	1.21575
MRPS6	-0.18925
ABCB11	0.501
KCNC2	-0.4705
CDH19	-2.23675
C9orf123	0.506166666666667
SSH3	0.79275
LDLRAD1	-2.995
CCBE1	1.4035
ZNF135	1.854625
TAAR1	null
WFDC12	-3.3395
CCDC42	0.349666666666667
FLJ12529	-0.601
PER1	-0.150166666666667
TIMM50	-0.171833333333333
SMARCAD1	0.140833333333333
FAM26C	-0.2775
TP53TG3	-0.433333333333333
SH3RF1	2.0786
LMCD1	2.212
GPR63	0.728
FLJ21986	-1.561125
AIFM3	-0.51825
MICAL1	0.0981666666666667
BLZF1	-0.0133333333333334
IQCA	3.34033333333333
PCDHGC3	0.2545
SAC	1.09925
BCL6B	1.6045
DDO	1.51
MARCO	2.5785
DCHS1	1.48966666666667
C1orf170	-0.442833333333333
CD200R1	1.29416666666667
C22orf15	0.951
SEPT11	0.667166666666667
ADNP	0.131
UST	-0.5319
C13orf34	-1.35366666666667
RFFL	0.700285714285714
APBA3	-0.1155
C2orf60	-0.5985
CUTL1	0.4393
PMS1	-1.214875
ZNF689	0.4285
EIF3E	-0.797333333333333
IL9	0.9316
RPL31	-0.7045
LY9	-0.337
ATP2B3	0.4085
KDELR2	0.139541666666667
TFCP2	-0.11775
NLRP12	0.669875
FLJ45422	0.17425
TLE4	-0.8556
ZNF570	-0.00900000000000001
FLJ43806	-0.8055
TLK2	0.914
CIR	0.4875
MARS2	-0.539
COL24A1	0.6635
SDF2L1	-0.585
HIBADH	-0.687
IGFBP3	-0.554142857142857
C12orf23	0.305125
PSPC1	0.0925
C20orf43	-0.1395
TRAV20	0.0125
ARHGAP24	0.640375
KIAA1975	-1.96314285714286
C1QA	3.378
DNTT	-3.385
C10orf6	0.13575
C11orf41	0.1885
HNRPF	0.458
COL11A1	7.178
UBAP2	-0.757833333333333
CDKN2AIPNL	-1.8885
C20orf174	2.61275
SPRED2	0.06475
PLA2G12A	-0.202833333333333
ICEBERG	-1.35525
SCN10A	-0.997
C11orf65	0.39075
GBP5	5.01775
PITPNC1	-1.38716666666667
POU3F3	1.5355
NCOA7	-1.024
LIN7C	0.7613
LOC348840	-0.007
NKX2-2	-1.387
ANKRD13D	0.186625
LOC123688	-0.37225
FUT2	2.17833333333333
TAAR8	0.471
FZD4	-0.478833333333333
PNMA3	-0.1275
OR4L1	0.66
WIT1	-1.9975
EXOC3L	1.58325
ATPBD4	-0.5416
KRBA1	-0.602
UBXD6	-1.38775
HOXB7	0.355214285714286
C7orf23	-0.579
UNQ338	0.33375
STAB2	-0.2235
CDC20B	0.8415
IRF9	2.673
CENTG1	0.573666666666667
TNPO2	-1.13525
MCPH1	-0.074375
BMS1P5	-2.21175
SLC26A7	0.18875
HIST1H3J	0.8975
C9orf3	0.2947
LBH	1.615875
MYO1D	1.2325
PTDSS2	0.48125
NFU1	1.62825
DEPDC4	-1.72475
WNT7B	0.569
GLP2R	-0.39225
SETD4	-0.6552
DYNLT3	0.2392
FKBP11	-0.676833333333333
SESTD1	1.08433333333333
FLII	-0.923
RPS16	0.2186
CHPF	0.0891666666666667
CSNK2A1	0.202
SUMO1P1	-0.0665
FKBP6	-0.726
ZNF214	1.07166666666667
TWIST1	1.17066666666667
DDX56	-1.14366666666667
TRAM1L1	1.1558
EPO	-2.08066666666667
MRPS18B	-0.10575
ZNF682	-0.5352
RPL14	-0.0643333333333333
MAFF	1.168
LOC51136	-0.014125
LY96	-0.13025
DDX20	-0.6855
ABTB1	1.30683333333333
ARL5A	0.0493
CCT6A	-1.18125
HEPACAM	-2.42983333333333
EHHADH	-0.3622
RBAK	-0.0468333333333334
CGB1	1.1305
ITGB5	0.4409
YIPF3	-0.30975
FKBP2	-0.17625
NR1D1	0.021
TMEM110	0.414
NEK2	-1.19816666666667
PRAMEF8	-2.69325
C20orf52	-0.576666666666667
PCDHGA3	1.0485
VWA3B	0.74825
NDUFA5	-0.505625
THAP9	-1.2715
FLVCR2	-0.396666666666667
AP1S1	-0.65725
SMAD6	-2.07175
SAV1	0.569125
SAT1	0.1135
ZNF251	0.193125
ADAMTS7	0.5363
RPP38	-0.2255
C1orf211	-2.065
YPEL2	2.7672
RBMS1	-0.1235
ZNF445	-0.481
NRXN2	0.909333333333333
PGBD4	-1.73075
UGT2B28	-2.58975
WBSCR16	-1.0951
NLRC3	-0.03875
ASTL	0.15625
ST6GALNAC1	-3.42125
ZADH2	0.5345
MLLT4	0.854833333333333
ARL6	0.391333333333333
MEF2C	0.28775
CBFA2T3	-0.8585
AFF3	1.36721428571429
COG7	-0.00266666666666671
MYB	1.64733333333333
PLXNA3	1.258
XRCC2	-1.68533333333333
MMS19	-0.596
ST8SIA5	-0.346
CHPT1	0.397666666666667
KIAA1712	-1.45742857142857
OR6X1	-0.106
ACTR3	-0.2605
UGCG	3.35
OR4P4	-1.273
ZAP70	-2.9335
LPP	1.539875
ZNF485	-0.5035
PTPRCAP	0.61625
IL12RB1	0.10375
ATRX	0.5809
CHST8	1.8545
C14orf109	0.154
ARV1	-0.133
NMB	-0.748857142857143
COX5A	-1.7455
EIF6	0.152
MPPED2	-1.3078
SEMG1	-0.5375
CHRDL1	-0.054
TRAF3IP2	0.4795
WNK2	-0.721142857142857
LILRA4	1.32833333333333
LAMA2	4.7255
PXT1	-0.244
RLBP1	-2.97825
CD300C	0.2875
SLTM	-0.46175
FLJ10404	-0.00933333333333337
APOBEC3D	-1.56533333333333
RENBP	-0.203333333333333
ATXN7L1	-0.283
NID1	0.912
TUBGCP3	-0.235875
ITIH5	1.45458823529412
CCDC110	2.397
C8A	-2.16425
MGC87042	-2.35275
HOXC13	-0.562
TFDP2	-0.4585
HCP5	1.6805
POLI	0.7575
UCN	-0.761333333333333
ZNF764	0.918333333333333
C8orf45	-0.926
FHL3	-0.6345
SPATA5L1	-1.46425
MMRN2	2.27866666666667
NDST1	0.955166666666667
COL20A1	0.516333333333333
ZNF248	-0.307166666666667
PELP1	-0.189333333333333
MBL2	-4.00566666666667
RNF41	0.41575
C5orf24	1.179125
THOC5	-0.603
SERINC3	0.4385
RP11-151A6.2	0.7945
CDCP2	0.0186666666666667
HIST1H2AA	1.11275
C11orf75	0.832166666666667
FKBP7	0.02375
DDOST	-0.64225
GPNMB	0.207
TTF2	-1.162
KCNT1	0.8166
SLC39A14	-0.356375
NGRN	-0.1827
GPR137B	1.416
MECP2	-0.322625
PSMA1	-0.7045
C16orf73	-5.06475
TMEM60	0.342166666666667
CSN3	1.568
NOS1	0.259666666666667
RAB7L1	-0.508333333333333
YBX2	-0.069
KIAA1166	0.3195
FUBP3	0.282
ABCG1	2.2635
ACACA	-0.701583333333333
ARL11	-0.1259
ATOH1	0.2845
ODF1	-0.106333333333333
CREB3L3	-1.69933333333333
TMEM127	1.60264285714286
DSCAML1	0.0746666666666667
PLN	3.48916666666667
LYPLA1	-0.03925
PRDM9	-2.956
SASP	-1.302
PLUNC	-0.0544
INTU	-0.74025
HISPPD1	-0.736
LNPEP	0.0524999999999999
YARS2	-1.1916
APCDD1L	-0.506
ZCCHC4	-0.9335
FBXO22	-1.67783333333333
TTLL13	-0.803
ZNF669	-0.1935
PTGDR	0.61525
DDX27	0.17025
KIAA0409	-0.155333333333333
GJB6	1.1785
ASB8	0.936
PLP2	0.245666666666667
MEPE	-0.849666666666667
OR10J5	0.596
KRT222P	-0.543
COQ7	0.811
C1orf101	0.709333333333333
RERG	2.5787
CHMP5	-0.045
THAP11	-0.00524999999999999
ZNF43	0.036
ZRANB3	-1.481
KRT13	-1.394625
MRPL19	-0.505125
RBBP9	-0.710625
SPATA17	0.568833333333333
BXDC5	0.191666666666667
PAFAH1B1	-0.783583333333333
MAGEE1	1.75125
OSTF1	0.7385
KIAA0323	-0.0355833333333333
TXNDC13	0.2655
CNTN4	0.9725
LCE1B	1.9395
UNQ501	0.19475
ZNF154	-0.56625
C3orf64	-0.20775
SYT5	0.482
PON1	0.2978
FLJ10357	-0.37425
ATP4A	-1.1115
GNPDA1	-1.01183333333333
MGAT1	0.481666666666667
C14orf121	0.80175
SLC35B2	0.07425
MIER3	0.391
CHEK1	-2.64125
ZNF8	-0.274166666666667
TXNDC1	0.465666666666667
CKB	-0.1912
RTN3	0.951642857142857
FZD2	-0.126666666666667
PART1	-0.552714285714286
PSMB6	-1.129
PCDHB8	0.7095
PHC3	-0.468375
PPP1R8	-0.017
NOVA2	1.45866666666667
TNFRSF11B	-4.336125
GOLPH3	0.358833333333333
UBLCP1	-0.84975
SUHW3	-0.40825
TTLL1	0.82825
OPN4	0.184
OR13G1	0.8535
ZPBP2	-0.058
HSD17B11	-2.124
C9orf50	0.251
DHDDS	-0.106214285714286
CTSW	0.9216
NEFM	-1.43466666666667
MRPL28	-0.74475
SYN1	1.23983333333333
PIGV	0.2415
ZIM2	-0.629
APBB1	0.836
SND1	-0.65625
C1orf123	-0.277333333333333
CHD3	-0.66825
BHLHB8	0.26675
RNASE2	0.3272
BCAP31	0.06925
SLC25A44	-0.195833333333333
CHD6	0.7602
PIB5PA	1.76507692307692
SELS	0.09275
LOC541471	0.062875
FAT2	-0.9505
ZNF81	-0.482
OR4C16	0.3205
FLJ10081	-0.3909
LRRC4	1.96225
CS	-0.486166666666667
N4BP2	-0.39975
IGFBP7	2.14875
ZNF318	-0.20875
NDNL2	-0.096
ZNF609	-0.02325
SIRT4	1.11375
EXOSC10	-0.62075
ECE2	0.111
OVGP1	0.312
GTPBP3	0.0955
PACS2	-0.071
C19orf36	-1.72333333333333
ARL4C	-0.1075
ATG4B	-0.268875
UBQLNL	-0.39475
RHOXF2B	-2.827
PLEKHG2	-0.9855
GALR1	-3.9345
AQP4	0.8258
HDAC7A	-0.474333333333333
DCUN1D3	0.48425
OR8A1	-0.017
CCRN4L	-0.11275
CBR4	-0.4876
KIFC1	-1.24266666666667
SLC7A14	-0.628333333333333
LHX5	null
TRPC7	-0.028
LPXN	-1.40325
SERPINA1	-2.454875
RPS13	-0.6632
BPIL3	-0.316
PRKAA1	-1.39925
FADS2	-0.4722
ENAH	0.17125
PRO1768	1.4985
APBA2BP	0.43725
LIPH	-0.4515
C3orf33	-0.31325
RCC2	0.435142857142857
ALDH1A2	-3.25488888888889
RNF103	2.3655
AHCY	-0.812375
ALG12	-0.673
CCL17	0.3715
ZNF543	1.633
ESRRG	-1.784375
CNGA1	-0.40725
RDH5	-0.808666666666667
OTX1	-0.1574
PTGFR	-2.04383333333333
CDR2	-0.00887500000000001
SELE	1.9325
NLGN2	-1.0664
EXOSC9	-0.751
ZNF566	0.560833333333333
KLRC2	-3.3145
GPR12	1.4775
KIAA0196	-0.5
PDRG1	-0.51125
SSR3	-0.351785714285714
MSI1	-0.087
CST9	4.187
CC2D1A	0.992875
PLAGL1	-1.003
ZNF778	1.077
RNF2	0.63525
KLF6	1.4345
THBD	0.7525
tcag7.1314	0.8795
NR5A1	0.486166666666667
ABCD2	-0.578
DNAJC7	-1.04975
CLEC4C	1.5835
TM2D3	-0.231125
CCDC4	-2.2995
PLAC2	-1.17025
DCD	-0.1485
FAAH	1.76375
POLA1	0.237
TM7SF2	0.12625
FLJ39822	-0.651333333333333
FLOT2	0.332875
MAP4K1	-1.11183333333333
SRP68	-0.24275
C21orf74	0.922
ARPC5	0.657125
LOC126075	1.5735
HECW2	0.315166666666667
ZDHHC4	0.10275
ANKRD42	1.596
PDE9A	-0.736
ABCA8	-0.09075
NDUFS2	-0.14025
UBR5	-0.64375
BTBD16	-2.60275
LOC554174	0.6935
ZNF20	0.4695
KIAA1843	2.462
WDR17	-0.452428571428571
C15orf33	-3.91
RNF113A	-0.65175
CAMKK1	-0.113777777777778
CLCN2	-0.87425
ANXA6	-0.419
LOC340069	0.034
EMID1	0.409875
DPM3	-0.822083333333333
ELA1	-0.718
SLC25A13	-0.9441
KRT24	0.0707499999999999
SMPD1	-0.056
TH	-0.219125
COL6A2	1.83814285714286
ANKS1B	1.6975
GPR126	-3.0795
ZC3H12A	-0.7855
TMEM47	0.630333333333333
C2orf51	-0.6545
C1orf88	2.308
HSF2BP	-0.8685
AKAP10	-0.5665
RPAP3	-0.704
KLHDC8B	0.281625
STOM	0.294
MUPCDH	-0.306428571428571
C10orf72	0.05525
PLEKHA3	1.00933333333333
TCP11L1	0.4285
CWF19L1	-0.564375
SPEF1	1.65658333333333
YSK4	1.53366666666667
ELN	2.6431
SAMD8	0.252666666666667
MPI	-1.8665
MEPCE	0.4459
ABCC3	-1.10375
NANOGP1	-3.0005
KCNK17	0.0785
HLA-DMB	4.201
RRAGA	0.72025
ANGEL1	-1.40475
RBM32B	-0.013
CPN1	-2.315
MGC52282	0.0634
HLA-A	2.27091666666667
OR9G4	0.3995
EDNRB	-1.738375
SCD	-1.11714285714286
C14orf80	-1.37166666666667
BAGE2	0.3775
RABL4	0.911833333333333
RCVRN	-2.638
SHANK1	0.4385
NLRP7	-2.33125
CD226	1.061
STAT3	0.4189375
SYNJ2	-0.3738
TPCN2	-1.0385
WDR36	-1.18825
MBD4	-0.53275
ROBO1	-0.159
ST3GAL6	-3.2415
SLAMF8	3.52383333333333
ATN1	0.719666666666667
GPR141	1.30466666666667
KRT36	-0.4805
TPH1	-0.355
DDX52	0.435
ZSCAN29	-0.076
TRPT1	0.157833333333333
DPEP3	1.33775
DENND4A	-1.908875
TSPAN16	2.0105
PTCHD2	0.4845
LOC145814	-0.72475
CAP1	0.0443333333333333
EIF5A2	0.3512
NT5DC3	-1.35325
SEPT9	-1.030875
SEZ6L2	1.63525
EGFLAM	3.67225
VPS11	0.419
NDUFB5	-0.955666666666667
CIDEA	0.159666666666667
IER5L	1.716
N6AMT1	1.62875
FAM83C	0.30625
OXR1	0.545166666666667
IRX1	-0.4035
DGKB	-0.20025
GCN5L2	-2.6295
MIR16	0.26125
FBXW9	-0.0195
WDR4	-0.587166666666667
PDC	1.746
VPS33B	-1.0365
HEXB	-0.576
FLJ32214	1.17175
TCEB3	-0.159
CRLF1	-2.7975
ABI3BP	0.39
C8orf22	-3.73225
PYCR1	-1.004
KIAA1706	0.012
CDK5R2	1.3965
WAS	0.71
C12orf60	-1.40525
CCBL2	-0.09725
MADD	0.1525
C5orf34	-2.185
WDR42A	0.0616
KLF12	0.024625
HSPA1A	1.59425
ITM2C	-0.81825
DAPK2	1.2975
LOC442590	-0.255
SUMF2	-0.591625
CENPA	-1.32592307692308
TMED5	-1.24725
CDH6	-1.093
BRP44	-0.2655
THG1L	-0.24725
GABRA2	-1.6635
C14orf166	-0.229
MYL1	-2.971
TNFSF18	0.044
PAP2D	-1.94883333333333
PPIB	-1.01275
KLHL4	0.307125
SFN	-0.2335
CCDC127	0.8335
FRAP1	-0.89175
GOLGA5	0.8865
SDCCAG1	-0.122875
MGC21675	-0.173166666666667
C10orf95	0.242
KIAA1345	-0.380333333333333
C1orf163	-0.493
LACE1	-0.669666666666667
OR10K2	-1.6475
CENPN	-1.8238
TMED2	0.561
UGT1A6	-0.00650000000000001
ANG	0.30475
U2AF1	-1.423
CASC2	0.128166666666667
NMT2	0.123333333333333
OSGEPL1	-0.473125
DFNB31	-0.754
SLC6A20	1.031
DKC1	-1.03425
FXYD4	-0.96275
WDR64	0.63625
MGC5590	0.6305
CREBZF	-0.635666666666667
DAZ1	-0.174
PRPSAP1	-0.7025
GCHFR	-1.5125
TTC7A	-1.503
LOC196993	0.722333333333333
UBD	2.95733333333333
S100A1	-0.883
RPL6	-0.219833333333333
DNAJB6	0.579
NAGS	1.047
C2orf58	null
KERA	2.9455
MT1X	-0.1877
UBE2B	0.83
KEAP1	0.7335
MST1	-3.17375
OMA1	-0.166
ABLIM2	0.28025
BCL2L13	-0.681666666666667
JAZF1	0.646666666666667
TMEM63B	0.766
S100A8	-0.5603
ARFIP2	0.141
UROS	0.34125
KHDRBS2	-1.6645
POLQ	-2.405125
SOAT1	-1.59425
SPAG4	-0.545
MRPS30	0.0928333333333333
LOC494141	-1.18625
OR2T11	0.504
ORAOV1	-1.0125
ZNF184	0.3295
TCEB3B	0.13625
ADAM21	-1.517
GDPD1	1.8455
SPINLW1	-0.358
PRR14	-0.306
KCTD9	-0.5682
NUDT3	-0.2175
KIAA1822	0.950555555555555
HIST1H4K	2.0415
DFNA5	-2.11325
GABPA	-0.0485
C14orf44	0.19725
POLB	-0.078
PTAR1	-0.30175
SEC31A	0.6626
TRIM58	-1.7005
TAS2R14	-0.802
VPS8	-0.072875
H1F0	1.965
PRKCB1	-3.3115
UGT2A1	0.7635
TOR1B	0.00274999999999997
LSS	-1.58516666666667
C2orf19	-0.928
HNRNPC	0.1305
TMEM100	-0.896833333333333
LOC116349	-0.5935
OR51M1	0.1005
CCDC142	-1.37875
ISG15	2.9141875
ZCCHC14	0.20825
CREBL2	-0.218125
TGDS	-2.021
DC2	-0.78225
CACNA2D3	-1.19664285714286
ZNF429	-0.731125
LYPD6	3.1355
SUCLG1	-0.467
OR51I1	-1.1525
MAGEH1	1.71725
PRPF40A	-0.8225
SMR3A	1.4115
SPINK2	-1.6095
THAP2	-0.244625
NPY5R	-0.477
IRF4	-2.210875
SPESP1	-1.957
OR10S1	1.1805
DTD1	-1.066
TUBE1	-0.95025
DDX19A	-0.6265
PDPN	-0.2025
TMEM34	0.3795
MGAM	0.533
COL3A1	5.65816666666667
GFM2	-0.7649
OR5A2	-0.053
PSG9	-1.01625
ARHGEF11	-0.214
IVNS1ABP	-1.28873333333333
SIGIRR	1.0105
DUSP19	-0.82475
DNAJC14	0.775
ACSS1	-0.634375
IL1RAPL2	1.0295
C4orf30	-0.25
SEPT4	2.837
LANCL3	-2.3735
SPAG17	2.37966666666667
PRDX3	-1.00425
HNF1A	-0.195375
P4HA2	-0.190125
RFWD3	0.159333333333333
MOV10	-0.32525
DNAJA5	0.297428571428572
LOC729440	0.1125
LOC200383	0.2722
SMC2	-2.5695
MIXL1	-0.0345000000000001
TMEM9	-0.15025
FAM86A	1.2365
ZNF174	0.5
MYH14	-1.565
CCR8	0.132
VPS37C	0.9685
GPATCH1	0.345
B3GNT8	3.582
TBX4	-0.640333333333333
CNR2	0.5685
PCDH1	1.4145
C5orf29	2.790375
OCIAD2	1.2535
PLCG2	0.30025
KIAA0247	0.993875
HRH3	0.6242
CAPN13	3.510125
CCR1	-0.5568
MGC15523	-0.158235294117647
UVRAG	0.169333333333333
DNAJA2	-0.163666666666667
ITGA2B	-0.692333333333333
CLDN5	3.039375
PTPRN2	-0.286
ZNF512	-0.0991666666666667
PSAP	0.500428571428571
CCDC140	null
LRRC55	0.09425
CYP26C1	2.197
C8orf47	-0.300666666666667
LYN	0.16075
DUSP6	-1.15483333333333
TGFB3	3.54706666666667
ELK1	-0.325
PCDH11Y	-0.6746
HGD	-3.5975
C17orf58	-0.35
MYO3A	0.343
SERPINE2	-3.40533333333333
AARSD1	-1.761125
C14orf73	-1.216
ADAM33	0.01375
ZNF491	-0.807
MAPK6	-1.6825
TCN1	5.21216666666667
SLC24A6	0.9325
UBE2R2	-0.57775
H1FNT	0.71075
TATDN2	-0.0885
LILRB1	1.89
P2RY5	1.024
NUCB2	-0.18625
C2orf37	0.38625
SNX27	0.523666666666667
MTA3	0.266625
FOXO4	-0.194142857142857
ID4	0.123166666666667
SOX5	-2.09433333333333
PXMP3	0.379125
OR52M1	0.4055
SFT2D3	-0.073375
INA	-1.1995
MCOLN1	0.55375
NFIX	2.1887
CLEC14A	5.22866666666667
HIBCH	-0.465333333333333
PLA2G5	0.54775
TIMM10	-0.989
MED17	0.372
COL4A4	-1.408
TPP1	0.393666666666667
GJA3	-1.1552
TMPRSS5	-1.26425
AADACL3	0.135
DNMBP	-0.4345
ENPP5	2.00233333333333
NQO1	-0.9328
ZSCAN2	-0.286625
SEC24C	-0.535333333333333
GTF2A1L	-3.0805
AXIN2	-0.5527
FAM33A	-0.512083333333333
C16orf13	0.34925
SPNS2	-0.454
TAF1	-0.01975
AP1G2	0.202166666666667
RBM42	-0.137333333333333
HCN2	0.5476
EFHB	-0.1765
RUSC1	-0.270166666666667
GRIK5	0.4325
USP21	-0.498166666666667
ATAD3C	0.85825
ORMDL2	0.298125
PRSS7	-1.549
PSAT1	-3.89875
FLJ13195	-1.21833333333333
TBC1D1	-0.597
IFNG	2.45475
