Hybridization REF	TCGA-A8-A06Q-01A-11R-A034-07
TMEM110	-0.0545
NEK2	-0.787666666666667
PRAMEF8	-2.27
C20orf52	-0.244
PCDHGA3	-0.733
VWA3B	0.06475
NDUFA5	0.642875
THAP9	-0.53525
FLVCR2	-0.576333333333333
AP1S1	-0.07225
SMAD6	-0.7265
SAV1	-0.055375
SAT1	-0.258375
ZNF251	0.792125
ADAMTS7	0.1199
RPP38	0.731
C1orf211	-0.8935
YPEL2	-0.09285
RBMS1	-2.19625
ZNF445	-0.458166666666667
NRXN2	0.0273333333333333
PGBD4	0.32725
UGT2B28	1.5935
WBSCR16	-0.2366
NLRC3	-0.12225
ASTL	0.19225
ST6GALNAC1	-2.74475
ZADH2	-0.74075
MLLT4	-0.1295
ARL6	1.12533333333333
MEF2C	-1.64975
CBFA2T3	-0.216
AFF3	-0.157928571428571
COG7	0.6745
MYB	0.534833333333333
PLXNA3	0.3405
XRCC2	-1.1975
MMS19	-0.66325
ST8SIA5	-0.6085
CHPT1	0.237
KIAA1712	-0.698625
OR6X1	0.0325
ACTR3	-0.6585
UGCG	-0.0223333333333333
OR4P4	0.249
ZAP70	-3.248
LPP	1.62975
ZNF485	1.09925
PTPRCAP	-0.2915
IL12RB1	0.25375
ATRX	0.1509
CHST8	2.986375
C14orf109	0.09975
ARV1	0.613
NMB	-1.51314285714286
COX5A	0.018
EIF6	-0.3745
MPPED2	-1.62983333333333
SEMG1	-0.595
CHRDL1	-0.048
TRAF3IP2	1.42825
WNK2	0.39775
LILRA4	2.91816666666667
LAMA2	1.15025
PXT1	0.222
RLBP1	-1.10825
CD300C	0.2125
SLTM	0.133375
FLJ10404	-0.0195
APOBEC3D	-2.11366666666667
RENBP	0.4855
ATXN7L1	-0.10925
NID1	-1.384
TUBGCP3	-0.7025
ITIH5	-0.0126666666666667
CCDC110	1.90925
C8A	-1.7945
MGC87042	-0.1945
HOXC13	1.2895
TFDP2	-0.93625
HCP5	0.13375
POLI	0.35025
UCN	0.355833333333333
ZNF764	0.955
C8orf45	1.9795
FHL3	-1.951
SPATA5L1	-0.21475
MMRN2	1.472
NDST1	0.859166666666667
COL20A1	0.151
ZNF248	-0.3985
PELP1	-0.196
MBL2	-1.77666666666667
RNF41	0.599875
C5orf24	0.756625
THOC5	-0.3845
SERINC3	-0.05025
RP11-151A6.2	1.68125
CDCP2	0.08225
HIST1H2AA	-0.0565
C11orf75	-0.592833333333333
FKBP7	-0.64925
DDOST	0.40775
GPNMB	0.737166666666667
TTF2	-0.468166666666667
KCNT1	-0.0936666666666667
SLC39A14	-1.49475
NGRN	0.3515
GPR137B	2.323
MECP2	-0.525125
PSMA1	-0.7345
C16orf73	-4.32675
TMEM60	-0.904333333333333
CSN3	0.562
NOS1	0.4735
RAB7L1	0.150166666666667
YBX2	-0.4385
KIAA1166	-0.31125
FUBP3	-0.477333333333333
ABCG1	1.186
ACACA	0.32475
ARL11	1.3554
ATOH1	0.0955
ODF1	0.221166666666667
CREB3L3	-1.5665
TMEM127	0.759071428571429
DSCAML1	-0.571
PLN	1.22766666666667
LYPLA1	1.27891666666667
PRDM9	-1.14
SASP	0.816
PLUNC	0.0391666666666667
INTU	-1.033
HISPPD1	0.2475
LNPEP	0.6635
YARS2	-0.627
APCDD1L	-1.894
ZCCHC4	-0.3618
FBXO22	-0.1735
TTLL13	-0.201
ZNF669	0.844333333333333
PTGDR	0.298
DDX27	0.09175
KIAA0409	0.180833333333333
GJB6	0.33625
ASB8	1.02325
PLP2	-1.512
MEPE	0.4185
OR10J5	-0.115
KRT222P	1.98125
COQ7	0.557166666666667
C1orf101	0.42275
RERG	2.6338
CHMP5	-0.071125
THAP11	-0.34975
ZNF43	0.570333333333333
ZRANB3	-0.76
KRT13	-0.75825
MRPL19	-0.40775
RBBP9	0.296375
SPATA17	1.09975
BXDC5	0.375166666666667
PAFAH1B1	-0.416833333333333
MAGEE1	-0.344
OSTF1	-0.4645
KIAA0323	-0.0245833333333333
TXNDC13	-0.596333333333333
CNTN4	0.219625
LCE1B	0.948
UNQ501	1.37325
ZNF154	-0.0175
C3orf64	-0.804
SYT5	0.2287
PON1	0.0593333333333333
FLJ10357	-0.964
ATP4A	-0.901
GNPDA1	-0.00100000000000001
MGAT1	0.941
C14orf121	0.19925
SLC35B2	-0.53225
MIER3	1.112
CHEK1	-3.511375
ZNF8	0.250333333333333
TXNDC1	-0.379833333333333
CKB	0.76
RTN3	0.418285714285714
FZD2	-1.20683333333333
PART1	1.377
PSMB6	-0.3285
PCDHB8	-1.1675
PHC3	0.1516
PPP1R8	0.122833333333333
NOVA2	0.491166666666667
TNFRSF11B	-4.249375
GOLPH3	1.1795
UBLCP1	-0.1985
SUHW3	-0.83475
TTLL1	1.0465
OPN4	0.1395
OR13G1	0.562
ZPBP2	0.258333333333333
HSD17B11	-3.52525
C9orf50	-0.293
DHDDS	0.319
CTSW	0.2545
NEFM	-2.17483333333333
MRPL28	-0.5615
SYN1	0.839166666666667
PIGV	-0.321333333333333
ZIM2	-0.698
APBB1	-0.464
SND1	0.1795
C1orf123	0.0511666666666667
CHD3	-0.38225
BHLHB8	0.36275
RNASE2	-0.2
BCAP31	0.194875
SLC25A44	0.6585
CHD6	0.221
PIB5PA	1.26876923076923
SELS	0.489875
LOC541471	-0.771375
FAT2	-0.1915
ZNF81	0.467
OR4C16	0.43
FLJ10081	-0.0678
LRRC4	-0.53825
CS	-0.3685
N4BP2	-0.33175
IGFBP7	-0.00725
ZNF318	-0.146416666666667
NDNL2	0.479
ZNF609	0.30725
SIRT4	0.601
EXOSC10	-0.047
ECE2	0.398166666666667
OVGP1	1.813
GTPBP3	-0.3805
PACS2	0.7001
C19orf36	-0.1755
ARL4C	-2.218375
ATG4B	-0.166875
UBQLNL	-0.16825
RHOXF2B	-3.406
PLEKHG2	-2.4505
GALR1	-0.382
AQP4	0.225166666666667
HDAC7A	-0.5085
DCUN1D3	0.14575
OR8A1	0.21
CCRN4L	-0.49825
CBR4	-0.668166666666667
KIFC1	-1.26333333333333
SLC7A14	-0.467833333333333
LHX5	0.2275
TRPC7	-0.291
LPXN	-1.09775
SERPINA1	2.5375
RPS13	-0.3931
BPIL3	0.0595
PRKAA1	0.0145
FADS2	3.1744
ENAH	1.303625
PRO1768	-0.0925
APBA2BP	0.32825
LIPH	1.84883333333333
C3orf33	-0.29475
RCC2	-0.0513571428571429
ALDH1A2	-2.6046
RNF103	2.32675
AHCY	0.08475
ALG12	0.7845
CCL17	0.55325
ZNF543	0.686166666666667
ESRRG	1.9182
CNGA1	-0.33125
RDH5	-0.756833333333333
OTX1	1.0699
PTGFR	-1.7725
CDR2	-0.22975
SELE	0.9755
NLGN2	-1.206
EXOSC9	-1.43525
ZNF566	0.0868333333333333
KLRC2	-4.516
GPR12	0.557
KIAA0196	-0.001
PDRG1	0.6875
SSR3	0.0817857142857143
MSI1	-0.5075
CST9	0.054
CC2D1A	0.4075
PLAGL1	-1.41272222222222
ZNF778	-0.0575
RNF2	0.032
KLF6	-0.032
THBD	0.290166666666667
tcag7.1314	1.1555
NR5A1	0.0955
ABCD2	-0.149
DNAJC7	-1.8095
CLEC4C	0.362
TM2D3	1.034
CCDC4	-0.2515
PLAC2	-0.13825
DCD	9.4365
FAAH	1.394
POLA1	-0.689
TM7SF2	1.61025
FLJ39822	-0.817833333333333
FLOT2	-0.154375
MAP4K1	-0.989
SRP68	0.463
C21orf74	-0.0335
ARPC5	0.21625
LOC126075	2.0145
HECW2	-0.288375
ZDHHC4	-0.882
ANKRD42	1.2078
PDE9A	0.9275
ABCA8	-0.05825
NDUFS2	1.009
UBR5	-0.9325
BTBD16	-2.42675
LOC554174	-0.0565
ZNF20	1.309
KIAA1843	0.4285
WDR17	-0.645625
C15orf33	0.5155
RNF113A	-0.182
CAMKK1	0.5329
CLCN2	0.7085
ANXA6	-0.5835
LOC340069	0.2065
EMID1	1.92575
DPM3	0.332583333333333
ELA1	0.322
SLC25A13	-0.1266
KRT24	-0.078
SMPD1	0.214
TH	0.573375
COL6A2	-1.63242857142857
ANKS1B	1.08325
GPR126	-0.7455
ZC3H12A	0.639666666666667
TMEM47	-1.26933333333333
C2orf51	-0.109166666666667
C1orf88	1.0375
HSF2BP	0.3215
AKAP10	0.448
RPAP3	-0.3235
KLHDC8B	0.434375
STOM	-1.6188
MUPCDH	0.225875
C10orf72	-0.251
PLEKHA3	0.239166666666667
TCP11L1	-1.2665
CWF19L1	-0.42275
SPEF1	1.05130769230769
YSK4	0.624
ELN	0.6386
SAMD8	1.04116666666667
MPI	-0.234166666666667
MEPCE	0.7576
ABCC3	-2.22175
NANOGP1	-1.7105
KCNK17	-0.83675
HLA-DMB	3.79216666666667
RRAGA	0.6685
ANGEL1	-0.7445
RBM32B	0.3565
CPN1	-2.35125
MGC52282	-0.7185
HLA-A	-0.705166666666667
OR9G4	0.5265
EDNRB	-1.94825
SCD	1.333
C14orf80	0.366333333333333
BAGE2	0.84
RABL4	1.308
RCVRN	-0.15
SHANK1	0.2735
NLRP7	-3.13725
CD226	0.37375
STAT3	-0.077
SYNJ2	-0.4885
TPCN2	1.0135
WDR36	-0.79475
MBD4	0.40225
ROBO1	-2.234
ST3GAL6	-3.80225
SLAMF8	1.61133333333333
ATN1	0.554833333333333
GPR141	0.342
KRT36	-0.095
TPH1	0.3155
DDX52	-0.08775
ZSCAN29	-0.0635
TRPT1	0.149666666666667
DPEP3	0.28575
DENND4A	-0.66575
TSPAN16	0.073
PTCHD2	-0.092
LOC145814	-0.70675
CAP1	0.0891666666666667
EIF5A2	-1.5732
NT5DC3	-0.93075
SEPT9	-0.479875
SEZ6L2	1.492875
EGFLAM	3.1495
VPS11	0.3335
NDUFB5	-0.0388333333333333
CIDEA	-0.0558333333333333
IER5L	-0.18825
N6AMT1	-0.0915
FAM83C	-0.19825
OXR1	-0.479583333333333
IRX1	-0.539
DGKB	0.156333333333333
GCN5L2	-1.6595
MIR16	0.334
FBXW9	0.80725
WDR4	-1.27566666666667
PDC	-0.0525
VPS33B	0.34575
HEXB	-0.03425
FLJ32214	1.096
TCEB3	-0.8395
CRLF1	-3.4215
ABI3BP	-0.28625
C8orf22	-3.58825
PYCR1	1.046375
KIAA1706	1.9025
CDK5R2	0.64175
WAS	0.136
C12orf60	-1.245
CCBL2	-0.78725
MADD	-0.04675
C5orf34	-0.936
WDR42A	0.948
KLF12	-2.126125
HSPA1A	1.82225
ITM2C	-2.613
DAPK2	0.496333333333333
LOC442590	-0.3815
SUMF2	-0.196125
CENPA	-1.404
TMED5	-0.48025
CDH6	-1.8437
BRP44	1.027625
THG1L	-0.305
GABRA2	-2.5335
C14orf166	0.128
MYL1	-0.892333333333334
TNFSF18	0.582
PAP2D	-1.18016666666667
PPIB	0.4055
KLHL4	-0.220125
SFN	0.625333333333333
CCDC127	1.124
FRAP1	0.175
GOLGA5	1.11
SDCCAG1	-0.031375
MGC21675	-0.0528333333333334
C10orf95	-0.8415
KIAA1345	-0.231833333333333
C1orf163	-0.2855
LACE1	-0.0461666666666667
OR10K2	0.642
CENPN	-1.86608
TMED2	0.84225
UGT1A6	-1.13
ANG	0.827
U2AF1	-0.432
CASC2	0.0833333333333333
NMT2	-1.26416666666667
OSGEPL1	-0.388375
DFNB31	-0.724
SLC6A20	0.771
DKC1	-0.6485
FXYD4	-0.3365
WDR64	0.0995
MGC5590	0.054
CREBZF	0.262666666666667
DAZ1	0.1315
PRPSAP1	-0.4425
GCHFR	-0.27975
TTC7A	-2.043
LOC196993	0.9055
UBD	-1.053
S100A1	0.066625
RPL6	0.531833333333333
DNAJB6	-0.05385
NAGS	-0.149
C2orf58	0.397
KERA	-0.0925
MT1X	-0.6725
UBE2B	0.8001
KEAP1	-0.21025
MST1	-2.4375
OMA1	0.9295
ABLIM2	0.162
BCL2L13	-0.116083333333333
JAZF1	-0.851166666666667
TMEM63B	0.6205
S100A8	-1.1202
ARFIP2	1.558
UROS	0.54475
KHDRBS2	-0.669
POLQ	-1.3395
SOAT1	-0.55425
SPAG4	-0.70375
MRPS30	0.3255
LOC494141	3.475
OR2T11	0.4245
ORAOV1	0.057
ZNF184	0.1585
TCEB3B	-0.338166666666667
ADAM21	1.5705
GDPD1	-0.645
SPINLW1	0.189
PRR14	0.498833333333333
KCTD9	-1.2931
NUDT3	-0.50875
KIAA1822	0.815
HIST1H4K	0.246
DFNA5	-2.1165
GABPA	0.0435
C14orf44	0.46675
POLB	0.277625
PTAR1	-1.221
SEC31A	0.1331
TRIM58	0.16575
TAS2R14	-0.4575
VPS8	0.938875
H1F0	0.479833333333333
PRKCB1	-3.355
UGT2A1	0.61
TOR1B	-0.7295
LSS	-0.517333333333333
C2orf19	0.1805
HNRNPC	0.244142857142857
TMEM100	-1.685
LOC116349	-0.84375
OR51M1	0.5545
CCDC142	-0.23875
ISG15	1.7641875
ZCCHC14	-0.3445
CREBL2	0.12875
TGDS	-1.64375
DC2	-0.358
CACNA2D3	-1.81035714285714
ZNF429	0.15675
LYPD6	-0.207166666666667
SUCLG1	0.555833333333333
OR51I1	-0.6365
MAGEH1	1.122
PRPF40A	-1.0905
SMR3A	0.557
SPINK2	-1.17
THAP2	1.455
NPY5R	0.099875
IRF4	-2.41725
SPESP1	2.2155
OR10S1	0.1535
DTD1	-0.98425
TUBE1	-0.7505
DDX19A	-1.097
PDPN	-3.481125
TMEM34	-0.32175
MGAM	0.06525
COL3A1	3.55855555555556
GFM2	0.0353
OR5A2	0.316
PSG9	-1.10825
ARHGEF11	-0.031
IVNS1ABP	-0.381375
SIGIRR	1.2955
DUSP19	-0.1965
DNAJC14	0.0789
ACSS1	-0.717375
IL1RAPL2	-0.0205
C4orf30	-0.5805
SEPT4	0.083
LANCL3	-2.1975
SPAG17	1.61933333333333
PRDX3	0.162875
HNF1A	-1.2055
P4HA2	0.044625
RFWD3	-0.999833333333333
MOV10	0.1255
DNAJA5	1.10742857142857
LOC729440	0.5775
LOC200383	0.085
SMC2	-1.79675
MIXL1	-0.926
TMEM9	1.23275
FAM86A	1.801
ZNF174	0.6243
MYH14	-1.0955
CCR8	0.3755
VPS37C	0.852333333333333
GPATCH1	0.2895
B3GNT8	0.254
TBX4	-0.34175
CNR2	0.205666666666667
PCDH1	1.10425
C5orf29	1.720625
OCIAD2	1.17125
PLCG2	-1.1615
KIAA0247	0.794125
HRH3	0.2198
CAPN13	4.458875
CCR1	-1.2753
MGC15523	-0.206
UVRAG	-0.368833333333333
DNAJA2	-0.883666666666667
ITGA2B	-0.672333333333333
CLDN5	2.209
PTPRN2	0.147142857142857
ZNF512	0.203
PSAP	2.6955
CCDC140	-0.81
LRRC55	0.15575
CYP26C1	0.0725
C8orf47	-1.32675
LYN	-0.54875
DUSP6	-1.60866666666667
TGFB3	2.21266666666667
ELK1	0.3166
PCDH11Y	0.034
HGD	1.05975
C17orf58	-0.6365
MYO3A	0.5635
SERPINE2	-5.422
AARSD1	-0.734875
C14orf73	-1.32275
ADAM33	-0.22825
ZNF491	0.2975
MAPK6	0.0435
TCN1	-0.947166666666667
SLC24A6	0.9545
UBE2R2	-0.267
H1FNT	0.78325
TATDN2	0.932
LILRB1	0.9835
P2RY5	0.545
NUCB2	0.686
C2orf37	-0.46875
SNX27	0.351833333333333
MTA3	0.411625
FOXO4	0.11275
ID4	-2.08883333333333
SOX5	-2.67766666666667
PXMP3	1.4935
OR52M1	0.161
SFT2D3	-0.902625
INA	-2.3085
MCOLN1	1.03575
NFIX	-0.3242
CLEC14A	3.07883333333333
HIBCH	0.368166666666667
PLA2G5	0.0165
TIMM10	-0.470166666666667
MED17	-1.0425
COL4A4	-0.606
TPP1	0.536333333333333
GJA3	0.332166666666667
TMPRSS5	-1.397
AADACL3	0.468
DNMBP	-2.74025
ENPP5	5.03866666666667
NQO1	-0.0945
ZSCAN2	0.1745
SEC24C	2.14383333333333
GTF2A1L	-0.342
AXIN2	-0.5037
FAM33A	-1.00041666666667
C16orf13	0.550375
SPNS2	0.9045
TAF1	0.33625
AP1G2	-0.6015
RBM42	-0.226
HCN2	0.583333333333333
EFHB	0.118333333333333
RUSC1	1.1425
GRIK5	0.288
USP21	0.460333333333333
ATAD3C	0.44225
ORMDL2	0.797625
PRSS7	-1.6845
PSAT1	-6.47575
FLJ13195	-0.381166666666667
TBC1D1	-1.32033333333333
IFNG	0.597
OTOS	0.844166666666667
ZNF773	-0.611666666666667
EMD	-1.0375
RETN	-0.29425
CCL8	1.731
APH1A	-0.78625
COX18	0.3485
GTF2IRD2	0.3005
CCDC82	-3.44783333333333
PAFAH2	0.9613
NPEPL1	0.5345
RP11-114G1.1	-0.324
TP53INP1	1.72375
ZNF300	-0.178
FOXL2	-3.539
LARP2	0.137583333333333
LATS1	-0.21575
HTR6	0.132
SPOCK2	-0.479833333333333
RNF144B	2.97666666666667
HTATIP2	-0.065875
MGC10334	0.577583333333333
CENTA2	1.48233333333333
FGF2	-2.33325
FXYD7	0.183
PHYHIPL	-1.296375
GPR34	3.0285
DDX6	0.826
OR10W1	0.1045
LHFPL1	-1.124
ZNF313	-0.406142857142857
VPS28	1.02475
AP3M1	3.2561
AKR1CL2	1.68325
TRAF4	0.081875
OR2B11	0.344
C19orf12	0.322833333333333
AKAP9	0.437166666666667
C1orf62	0.0035
SLC20A1	-1.685
FAM112A	0.25275
LDB2	-0.753875
MRPS23	-1.01875
KLK5	-0.45675
SPTB	-0.2417
EFEMP2	-0.1795
EFNB2	-0.6725
PCM1	-0.562214285714286
NMNAT3	1.23125
TSG101	0.119666666666667
C8orf40	1.56733333333333
NOB1	-1.12325
ABHD3	0.50275
GTF3C4	-0.41925
PIGN	0.929
GALNTL1	-1.71575
AEBP1	0.206875
OR9Q1	0.1795
ANKRD2	-0.5475
CCL28	-1.70375
TRIM38	0.489166666666667
TMCC1	0.889416666666667
SMG5	0.47625
LRRC7	0.324
NCAPD2	-1.31333333333333
C6orf153	0.1265
C1orf74	1.05825
OTUD6A	0.1255
DCP2	-0.493166666666667
TMEM24	0.88025
RPL18	-0.0123333333333333
TMEM177	-0.3815
LRRC37A3	0.49375
C1D	0.181166666666667
LDHC	-1.889
UBE4B	-0.00983333333333332
NIT1	0.244625
BTN3A3	0.3465
RASD1	1.2895
COMMD3	0.64825
SHFM1	0.40575
BIRC8	0.43125
DUT	-0.73475
C12orf51	0.832
LRRC59	-0.395833333333333
LY6H	-0.468
WDR22	-0.217083333333333
EDEM1	-0.467285714285714
ADH1A	1.312
PANX2	-0.0842
CYP11B1	0.408
CDC73	-0.53925
GPR172A	0.6985
GSTM3	1.66015384615385
KCNA5	-0.3805
SERAC1	0.545666666666667
NFATC2	0.004
ANAPC5	-0.3535
C15orf24	0.65175
NFATC2IP	0.09525
TNRC6C	0.302333333333333
MGC102966	-3.0505
FGD5	2.27166666666667
MED9	0.8845
RAB13	0.529666666666667
C15orf49	0.745
CRYGS	0.0602
C12orf53	-1.018
LOC283693	-0.544
COX6B2	0.195125
PHF14	-0.974125
FAM3A	-0.317
RPL13	-0.1852
PRDX2	0.8389
FLJ34047	-1.41275
PRMT3	-0.6425
KCTD19	-1.2495
TRIM10	-0.3095
MGC26597	-0.018
GCNT4	0.0945
GPRASP1	-0.62175
CDKN1C	-0.807
RHBDL2	0.6507
HSPH1	0.61625
AQP1	1.758875
COL17A1	-3.0641
GFAP	0.366
CDC16	-0.15275
KIAA1614	-0.2905
C6orf118	0.145666666666667
ZSWIM5	0.093
FAM83F	3.17675
LYNX1	0.503375
SYNPR	-0.18675
XG	0.0651666666666667
PRSS16	1.548875
KIF13B	1.24421428571429
PCDH9	-1.778
HIST1H2AH	-0.161333333333333
RBM18	-0.996
ZNF626	0.704625
HEXIM2	0.966833333333333
ITFG1	-0.1815
TUBG2	-0.95
SFRS7	0.026
C9orf14	0.383
EXTL1	-0.369
GBP3	1.797
WDR5	-1.499
RARG	0.719833333333333
MYO7A	-0.3065
CECR6	-0.81375
C13orf3	-0.99375
SFRS18	-1.64475
ACVR1B	0.506333333333333
PSMD1	-0.5483
C7orf31	-1.32516666666667
ILVBL	-0.09525
IFNGR1	0.27725
RNF186	0.01425
NOL9	-0.4185
MAGEL2	-1.4485
SLC29A2	0.55025
NHSL1	-0.7775
RBMX	-0.811
PSORS1C2	0.35825
RAD51L3	-0.507333333333333
LCN6	0.31325
ORAI2	0.405375
BRUNOL6	-0.2118
OR4K5	-0.136
CDC123	-0.249625
MSLN	-1.79633333333333
WWTR1	-2.102
ZNF700	-0.452833333333333
COBL	0.084
PPP1R16B	-0.1825
GAS7	-1.3623
MDN1	-1.11975
HAAO	-0.312
C9orf68	1.807
TNFAIP2	1.15375
FOXN1	0.082
hCG_2033311	0.362666666666667
ATP6V0D2	-0.282
RPL41	0.896125
SLC38A1	1.361125
ARHGAP6	-1.57025
ADAD2	-0.41475
PHF20L1	0.1790625
MCM3AP	0.5285
ST3GAL3	-0.5855
SNX1	0.353833333333333
ELF5	2.57125
PARP3	-0.338125
RBM8A	-0.0936875
LINGO4	0.348
ITGA9	0.146833333333333
ZFR	0.1575
ACSL6	-0.390625
FLJ20699	0.3656
DAOA	-0.08025
FABP4	2.01275
KCNB1	-1.337
CANX	0.8692
SLC25A28	0.0418333333333333
ADIPOR2	-0.655375
ECHDC2	1.93775
SMA4	0.28375
FRZB	1.793875
PABPC1	-0.485
DMRTB1	0.104375
APOBEC3G	-1.23275
CATSPER2	-0.555166666666667
CUEDC1	1.48783333333333
STARD9	-1.3295
CLDN8	2.445
LOC23117	-0.631136363636364
E2F6	-0.590777777777778
TMEM126B	-1.13583333333333
DPY19L4	-0.16875
GIMAP5	1.984
NDUFA9	-0.196333333333333
FAM77C	0.1675
CTPS2	1.14975
LOC51035	-0.213625
WDSOF1	-0.96775
EGLN3	-1.426375
PITX3	0.689333333333333
OR52E8	0.424
GRM4	0.408
KLK1	-1.8885
GPM6B	-2.968375
RRAGD	-0.201833333333333
PAGE5	2.2505
UCHL5	-0.5125
ULK3	0.278166666666667
AIM2	-0.433166666666667
PNO1	-0.7135
OR2F2	0.0755
GNAT2	0.3535
SIX1	-3.73475
ST13	0.485333333333333
ZBTB44	-1.376625
TIMP2	-1.599
ZMAT4	-3.481
GTF2IRD1	0.5625
ZNF19	0.394333333333333
ZNF714	-0.49025
RSC1A1	0.22575
C9orf80	0.0225
PSMA8	0.2346
TMEM141	0.2315
COX4I1	-0.249642857142857
CTAGE1	0.0833333333333333
DTWD1	-0.36425
HSD11B1	0.05625
KRT6B	-0.848875
ARID4B	0.707375
LHFPL3	0.50125
WWP2	0.389
ZNF326	-0.269166666666667
RGPD1	-0.9835
CTSH	1.40033333333333
FASTKD1	-0.928375
PAF1	0.7213
TTC9C	-0.19975
IFT57	0.6019
PRSS36	0.257
IL20RB	-1.219
ZNF592	-0.0336666666666667
DCTD	-0.5641
CFP	0.3205
MFNG	-1.46775
JMJD2B	1.134
ALDH3B1	-1.21675
THSD4	2.43216666666667
KCNJ5	2.31266666666667
LMNA	-1.34233333333333
TBCD	-0.396
ZNF250	0.317
CASQ2	0.537833333333333
PEG10	-3.95275
PRAME	-2.36273333333333
NP	-0.127125
TRIM59	-0.585666666666667
ZNF12	-0.4595
XTP3TPA	0.985
SIGLEC7	-0.0591
PANK4	-0.17275
FAM70A	-1.05516666666667
SNED1	-1.18275
HIP1	1.0616
RAET1E	2.7155
AMAC1L2	-0.999
AHNAK2	-0.996833333333333
TOE1	-0.154166666666667
RECQL4	0.2885
SPRYD3	1.026
DPAGT1	0.51625
MAGED2	1.6094
ANKRD55	-0.944
TRPS1	4.90516666666667
DOK7	-0.8625
TFPI2	0.07025
GTF2H3	-0.755666666666667
CYP4F11	-0.08375
LHX2	-1.0845
ATG16L1	1.55416666666667
ASB12	0.145
C1orf116	4.589625
NF2	-0.5015
POM121	-0.1781
PHYHD1	1.5518
TXNDC17	0.629333333333333
DKFZp779O175	0.1945
NUP62	-0.158714285714286
MYO18B	1.876
PRAMEF1	0.001
TCBA1	0.116125
TMEM168	0.66825
FJX1	-2.12483333333333
CLCF1	0.02125
SEPN1	0.166375
IGSF2	0.531
NUDCD1	-1.01983333333333
TFF3	4.31783333333333
NDFIP1	0.952714285714286
CHCHD4	0.53725
TNR	0.048
CUTA	0.939833333333333
USP44	-4.32325
DPP10	-0.0516666666666667
IWS1	-0.979333333333333
PCGF1	0.57375
SULT1C4	0.018
NTF5	-0.596
PTPN13	-2.243
SSTR5	0.09
SFRP1	-3.464625
IDH3B	-0.743375
SUOX	1.60866666666667
TMCO5	0.37625
GOLT1B	-0.65375
MIB1	-0.173
PCDHGB1	0.557
SUSD1	-0.33025
ICAM5	-2.295
PAPOLB	0.0705
URM1	-0.7886
TMEM106B	-0.643166666666667
LRIG2	-0.84725
SLC27A5	0.6645
CLIC6	1.8598
ZNF420	0.936166666666667
SCN9A	-1.3408
KIAA1909	0.30425
ELMOD1	-2.27325
PRKAG1	0.6425
FAM64A	-0.686444444444444
EEF1G	0.14005
SMAD5	0.90975
INCENP	-1.98075
WASF2	-0.2685
GARS	-1.5978
CDK10	-0.8817
HLX	-1.04233333333333
MDM4	-0.2615
ZNRF1	-0.884142857142857
HHATL	-1.41866666666667
FAM21C	0.6037
HIST2H3C	-0.9115
PFDN2	0.148625
ZNF200	-0.12425
NDN	-1.857
HBA2	-2.879
FBLN5	0.07125
PUM1	-0.00785714285714286
TNNT1	-0.627166666666667
C19orf59	-0.479333333333333
HNRPH2	0.062
RAB7A	0.328
PMS2	-0.6595
BIRC3	-2.60583333333333
NRSN2	0.49625
OR52K2	0.275166666666667
SPOCK1	-2.16814285714286
H2AFY	1.7705
RXRB	-0.02275
ZNF638	0.054
ANKRD45	-0.02825
ACTN4	0.0478333333333333
FXC1	0.9325
EIF2B5	0.5995
VPS33A	-0.365
PINK1	0.356125
FAM106A	-0.0375
SKIP	0.7608125
GAPDHS	0.22775
MUM1L1	-1.969
PSTPIP1	-0.46425
CNTNAP1	-1.6883
CYP26A1	-3.4605
APOL2	-0.3407
TACC2	0.618
COX7A2L	-0.0825
HSD17B1	1.515375
ARRB2	-0.138
SLC7A6	-0.6587
HSD17B10	0.60525
RBJ	0.113
NUP155	-0.952
MRPL10	-0.255166666666667
CYCS	-1.15541666666667
CCDC46	0.366833333333333
TECTA	-0.1495
GNAL	-0.97425
LPO	0.2425
PEBP4	4.42175
DDX11	-1.15225
C18orf12	0.452
TAF9B	-0.286166666666667
IMP4	-0.0385
RPA4	-1.292
NDUFS1	-0.896
UPK1A	-0.777
ARRDC2	0.105
C18orf20	0.1885
AES	0.373357142857143
CD2BP2	0.304666666666667
C16orf54	-0.2945
UGT2B17	4.777875
FGFR1	-0.370318181818182
CEACAM6	-0.4328
CHRM5	0.01525
CERK	-0.957375
AP3S2	0.344714285714286
ANKS4B	-1.0795
CLCNKA	0.1965
ZNF208	0.499333333333333
HLA-DRB5	4.4115
CARKL	0.287
GOT1	-0.1655
CASP6	-0.14025
HOXA1	-0.5895
RCL1	1.20375
ZNF181	0.791333333333333
RAB40B	1.296
MRPL38	0.5455
LRRN2	0.9715
C3orf25	0.6755
OR5D14	0.411
OR10AG1	0.5125
BET1L	0.8069
FRY	1.846
AK3L1	-0.607
CSF3R	0.237333333333333
POLR3K	-0.440333333333333
ATG2B	0.339
EPS8	-0.301833333333333
DARS	-0.997
C10orf56	-0.602333333333333
DAD1	0.21525
RIOK1	-0.5435
HERC2	0.0075
HSD11B2	-0.556833333333333
FAM96B	-0.7585
MGC13057	-1.505
BSN	-0.4885
CAND1	0.5745
HCST	0.8815
ACTR10	0.303833333333333
OR8D4	0.1385
NASP	-1.5661
COL9A2	0.1625
LYZL1	0.633
GPC5	-2.27225
TBL3	0.0973333333333333
CENTD2	0.1181
OR5AP2	0.4
TLR1	0.95925
