Hybridization REF	TCGA-AR-A0TR-01A-11R-A084-07
ATP5G1	-0.353166666666667
C21orf70	-0.5775
PPWD1	-0.333
DNAJC13	0.17275
PAH	-4.0185
PTCH2	0.654
TRMU	-1.49025
CCDC9	0.485
USP3	-0.1204
DCLRE1C	-0.2202
FAM55C	-0.75875
FRMD4B	1.88375
CYP2R1	0.31875
RFPL1	-0.7873
XPO5	-0.343
ARL6IP2	-0.039
OSBPL5	1.64675
MMP9	2.26272727272727
KIAA0802	0.556625
DHRS2	-4.326
SGEF	0.617125
TXNDC10	-0.3315
EXOC6	1.658
RPS27	0.853166666666667
PNCK	-1.7845
FSTL1	-3.0525
AACS	0.9985
SLMAP	0.760833333333333
SAMD4A	-0.8446
ABRA	0.03475
SMARCD3	-0.022
PKNOX2	-0.1825
A4GNT	-0.1445
C9orf39	-2.18816666666667
RALYL	1.488
MGC33556	-2.741
C10orf25	-1.0755
BBOX1	-0.18225
NHEDC1	0.2745
XDH	-1.094
GCSH	-0.0425
EDN1	-0.174166666666667
MTERF	0.405
CLK4	1.03325
ZNF799	1.42116666666667
KCNG1	-2.318625
CXCR4	0.3965
PTPRR	-2.5275
IRAK1	-0.457
LOC401397	-0.37975
TMSB10	-0.796571428571429
CXCL3	-3.5853
TMC4	3.11325
OR7A10	-0.0595
STYK1	-1.0025
CHRNA10	0.727
CCNI	0.59275
EP300	0.502428571428571
LOC165186	-0.7196
HIC2	-3.679
SDR-O	-0.706
OR2W1	0.3555
KCNA6	-0.1155
TRIM74	-1.7435
REEP6	2.5395
ATP5G2	0.7205
ERG	0.23275
TMEM42	0.42875
PARN	0.4525
SOD2	-1.629625
DIRAS1	-1.015
PNPT1	-1.204
JOSD3	-1.40525
hCG_40738	0.0965
PDE1C	-2.616
SEMA4D	0.065375
AGPAT1	-0.199166666666667
NOSTRIN	3.491875
MAP3K3	-0.584333333333333
MAX	0.872285714285714
CAPS	0.340833333333333
SERPINA12	-0.2135
OSBPL8	1.728875
RICS	2.2177
NR4A2	0.998166666666667
PPCS	1.14833333333333
LONP1	-0.94375
SCYL3	1.9545
HERC2P2	-0.609833333333333
FIBCD1	-0.954
C15orf41	-2.06375
DMC1	-0.985833333333333
C20orf27	-0.5875
RPS6KA5	1.3123
FAHD1	0.595166666666667
SLC12A4	-0.551
BRCA1	-2.17725
GBL	0.04425
SLK	0.214
NUDT9P1	-1.049
NOXO1	1.0825
USP52	0.08925
BAZ1B	0.416125
SLCO2B1	2.3215
BBS12	0.865833333333333
LRGUK	1.24416666666667
TERF2IP	0.774
COL1A1	0.371
KIAA0090	0.593125
GRK5	-0.495833333333333
AP1S2	-2.9219
TMEM52	-0.9215
CA11	-0.709875
OR4A15	0.8815
ACBD3	1.6222
SPAG11B	0.241125
PRDM2	1.148
FOXP3	0.162
SMYD3	0.4654
LOC389199	0.2135
LGI2	-0.696833333333334
NAPE-PLD	0.4611
ANKRD6	-0.9435
WDR45	0.517833333333333
SHROOM1	1.26625
PSCD3	-1.989
PYY	0.402
KCNC1	-1.22
ARHGEF9	0.9687
OR8J1	0.7105
GPR55	0.744833333333333
NS3BP	-0.9195
C10orf22	0.4245
NAT8L	-4.108
DUSP4	1.431
FOXM1	-3.533
GRAMD2	-0.7837
ZBTB48	0.5215
BUD31	-0.2985
PABPC5	0.2385
CCDC41	-0.1235
FBXO11	0.244833333333333
C6orf148	-0.33425
RFXAP	0.09325
C6orf15	-0.1595
CDK8	-1.51483333333333
C6orf70	0.28275
TESSP2	-0.4765
ALG2	0.881
PPP1R3D	1.355
TPM3	0.219444444444444
SYT13	-1.10525
EPB42	-0.914333333333333
CETN3	0.17625
PRY	0.4085
NTHL1	-0.281
POLR2B	-0.176
RPS28	0.29775
P2RX3	0.17825
LYZL4	0.04475
WBP4	-0.3087
PMM1	-0.89275
C11orf79	0.3695
CBLL1	0.119
IL1F10	0.485833333333333
VAX2	0.7295
SETDB1	0.655
LRAP	-1.72566666666667
GCLM	-1.01066666666667
CPEB3	2.259
PPM1A	1.014875
INTS1	-0.10425
CAMTA1	0.245166666666667
SAMSN1	-2.3495
LOC158830	-1.92233333333333
GMPPA	0.012875
AIPL1	0.084
IL24	0.4745
BDKRB1	-3.40066666666667
MLF1	1.5028
TAF12	0.0725
ID1	-3.3455
THADA	0.243375
PIK3CB	0.349
OR4N5	-0.1435
TBC1D17	0.126833333333333
COX8A	-0.213
CDCA4	-1.039
C2orf44	-0.5235
ZNF534	-0.89625
IMMP1L	0.74375
NIPSNAP3B	0.450125
FTMT	0.269
PWP2	-0.395166666666667
MMP15	0.9505
DNAH11	-1.74825
MTMR14	0.137375
DNAL4	1.15825
IPP	0.739
TMEM59	1.42575
C1orf157	1.7995
RGS4	0.955166666666667
DDX18	-0.193
SNX6	0.31475
ZNHIT2	1.0055
NCDN	0.447666666666667
FLJ33534	1.05675
RAG1	-1.862
OR4D10	0.5785
PTPN5	-0.2495
POMT1	0.400125
LRRC8A	0.4167
CYP1A1	-2.42
CAPN1	0.541
DDHD2	-0.293125
GRIK2	-0.06325
GNRHR	0.3155
PPBP	0.452
HTR3A	-0.777125
SLITRK4	-2.2825
ANKRD49	0.7675
BTF3	1.3614
SARS	0.1355
C13orf18	-0.392166666666667
CACNB1	-0.1805
QKI	-0.475636363636364
SETMAR	1.198875
MAN2B1	0.151666666666667
EML3	-1.32575
ACADL	-0.8925
OFD1	0.157
DEFB114	-0.4625
CGA	-3.8368
PEX16	0.474
LRRC10	0.1815
GNG12	0.2185
C1orf152	-0.3655
CHRM1	0.3025
CD53	-0.089875
DBH	-1.27375
TFAP2B	-3.4735
HIST1H2BJ	-0.6005
FAM46D	0.2885
TMEM11	-0.977
C3orf32	-3.28375
PCCB	0.242875
IPO13	0.1385
C6orf105	-4.36725
COMMD5	0.52225
SUV420H1	0.1132
LTBR	-0.61225
ARHGAP15	-0.7645
HDHD2	0.89725
TDRKH	1.09333333333333
LOC401052	1.365
PSG4	-1.303
GNB4	-0.3837
SPATA4	3.5445
SLC9A3	-1.0285
OSBP	0.743166666666667
NBPF3	0.706166666666666
DOCK11	-1.0965
SLC39A5	-2.2925
PRR5	-0.2112
C10orf63	2.399125
SMTNL2	-1.67725
ADRA1A	0.7215
ASAH1	3.448
DOM3Z	0.6126
GIPR	0.615833333333333
AHI1	-0.204333333333333
NADSYN1	0.091
RGS14	0.1716
IL18BP	0.3548
RTN4RL1	2.31841666666667
ARMC6	-0.78625
PSMD5	0.622333333333333
HK3	0.5344
OR4S1	-0.64225
RSU1	-0.5242
MAD2L1	-3.205
EIF4A3	-0.32
DLEC1	2.21833333333333
E4F1	0.785166666666667
CHMP2B	0.7208
CAMSAP1	-0.337
RPS21	-0.996166666666667
ARID5A	-0.4025
UBE2N	0.0259
IGSF8	0.779333333333333
MAGEB6	-2.3365
ACAD11	-1.0686
MGC4172	-0.142
LMO4	-2.545
KLKB1	-0.0175
HP	-0.2395
HDAC3	0.68625
SCHIP1	-3.19475
CLCA1	0.067
OLFML2A	-0.22775
C1orf112	-1.16
KIF19	0.717666666666667
HAPLN4	-0.3079
CXCR7	0.225166666666667
GOT2	1.1277
RAB38	-1.93275
DCX	-1.56525
PPM1H	0.98025
NFYC	0.425083333333333
KIN	-0.301125
ZNF228	1.45775
PLSCR4	0.411166666666667
HIG2	-0.186
FAM79B	7.5205
C21orf86	-0.0926
KCNK10	2.57375
ZNF738	-0.641875
FSTL5	-1.09
OR6A2	-0.2245
OTOA	0.8305
EXOC1	0.1535
AHRR	-3.386875
PDAP1	-1.96166666666667
C19orf6	-0.056875
ZAN	0.18775
LY6G6E	-0.734
EIF4E2	-0.89425
C20orf198	0.0625
ZNF324	0.52525
CYP3A5	-3.80916666666667
ENTPD7	0.707
MBOAT5	-0.351333333333333
GJB5	-2.39625
TTC13	-0.02975
S100Z	-1.50983333333333
KIAA0664	-0.668666666666667
PDGFRB	0.346833333333333
IL17D	-1.98675
OR56B4	-0.0225
RDX	-3.7015
SLC34A3	-0.1455
IL28B	-0.0615
JUND	0.4355
CHRNB1	-0.635
CAMK2B	0.80425
FETUB	-2.29
CXorf23	0.975875
MRTO4	-0.761875
TTC3	1.2415
NDUFB8	-0.332833333333333
EDG2	-2.40275
SEMA3G	0.89025
IL23A	-1.133
GRHL1	2.2645
LOC441054	-2.704
WDR65	1.43825
PSTK	-0.329
STOML3	-0.246666666666667
R3HDM2	0.3576
C5	-2.05725
SLC2A10	0.686
C3orf22	0.6145
PAQR3	-1.79638461538462
ANKRD26	1.16016666666667
HCRTR1	-0.247
LOC399947	-0.272
PSD2	-0.329
TIGD2	-0.223666666666667
SCRN1	-0.865875
COQ10A	-0.083
DDI2	0.395
METTL7B	-1.04333333333333
UCN2	-0.05825
FAM92A3	-1.1215
WDR16	1.182
ZNF511	-0.648333333333333
ZMYM5	-0.4455
POLR3G	-3.34475
ZNF586	1.01975
C1orf49	0.475666666666667
TANK	0.761833333333333
RCAN1	-2.316
PELI3	0.769666666666667
LIMD2	-0.613083333333333
TMEM189	-1.7925
NTN4	0.980125
LOC151300	-0.534
CLEC2A	-1.019
GPR135	-1.3915
DPYSL4	-3.1903
JAK2	0.0471666666666667
TSHZ1	2.648
TM9SF4	-0.185625
ZNF264	1.34066666666667
SIRPG	1.80725
BICD1	-1.6105
HERC6	-0.496
METTL5	-0.3435
CASP1	-0.24475
PRRT1	0.826
PLA2G4C	2.16666666666667
ICA1L	0.5
TPTE2	0.5732
OTUD7A	0.304166666666667
AQP11	1.08825
APOA2	-4.7795
KALRN	-0.7719
SECTM1	0.73425
IFNAR1	0.278
TALDO1	-0.166375
RAB11FIP4	1.20333333333333
EIF5A	-1.915
FAM49A	0.677
NEGR1	-0.239666666666667
YTHDC2	0.572
EHD2	-1.183625
NCF1	1.9878
SCRT2	0.195
HOXA5	-1.89816666666667
NUP133	0.93175
FGF12	-1.6955625
SLMO2	-0.2685
SNTA1	0.15575
CACNG2	0.171875
GCM1	1.807
ELF1	1.24766666666667
TLR5	3.44425
TCFL5	-1.02308333333333
RBMY2FP	-0.269
LOC100125556	0.9985
FAM129B	0.05875
MAP3K7IP1	-0.299125
NCK2	-0.4305
OXA1L	-0.50025
FMO9P	0.8115
ZSCAN12	0.511
PSMD12	-0.669083333333333
HSCB	-0.571
CLDN10	-3.903
MGC13053	-0.74575
HPCAL4	0.634833333333333
ASZ1	0.4295
MEX3D	0.066
NFAT5	-0.2497
CSPG4LYP1	-0.758333333333333
FBXO3	1.4815
DVL1	-0.309833333333333
CMKLR1	1.473
TYMS	-4.569625
PEF1	0.943
ZNF750	1.58916666666667
MCM5	-2.2098
MEGF11	-0.9915
KCNK7	0.126
PTP4A3	-1.2925
C1QTNF2	-2.175
OR6S1	0.304
FAM122B	-0.39475
ZNF551	0.76075
HBQ1	-2.48
GEMIN6	-0.2795
ARSK	-0.92175
RBP7	2.52416666666667
CPNE9	0.30375
DSC1	null
LOC730112	-0.7705
MAP2K4	1.2645
HS3ST5	-1.2855
EPB41L3	-1.1045
TEKT2	1.983
CDKN2B	-0.655916666666667
ZNF480	0.1705
MAP3K6	-0.384
MAP6	0.785666666666667
HN1	-1.8267
OR2L13	-0.403166666666667
SLC16A11	0.5075
FAM96A	-0.717
APOL1	-0.98075
C5orf32	-1.6245
RTP1	-0.308333333333333
RNF175	-0.747875
ZBTB41	2.212
AHCTF1	-0.0868
SAE2	0.0148
ITGA2	0.714583333333333
MME	-3.5235
CCDC14	-0.97425
MAST4	2.20785714285714
KRT33B	-0.067
KCTD2	0.136166666666667
WDR26	0.918
MFI2	-1.157125
NR4A3	-1.210625
ARSA	0.93275
UNKL	-0.229
SULT6B1	0.047
CCNA2	-4.25533333333333
SOX15	-0.1985
PPAPDC1B	1.07933333333333
C19orf44	0.35
MCAT	0.324333333333333
ARID1B	0.341
OR52N1	0.7835
C12orf48	-1.768
MAGI1	1.458125
NIPA2	-0.59875
GBX2	-2.31325
RSHL3	0.42175
RAVER1	-0.0166666666666667
C15orf17	-0.506
SLC30A2	0.07975
ZNF518	-0.58775
PCYT1B	-1.0735
C10orf114	-1.738
EIF3H	0.534916666666667
SLC25A39	-0.587666666666667
KIF1B	-1.995625
AMOTL2	0.40375
C6orf120	1.073375
PSRC1	-2.34
PLA2G10	-0.601625
KIF5C	0.22975
MRPL37	-0.5395
C17orf62	-0.4265
C9orf135	-1.591
DUSP10	-1.5727
CLCNKB	0.254
PSMA5	-0.07825
C8orf53	0.234
AMPD3	-0.5415
PIAS1	-0.34075
ADCYAP1R1	0.1585
GYLTL1B	0.64975
CDH20	0.833
FBXO7	-0.413
TMEM134	0.676833333333333
FLJ14213	-0.379
ZNF3	0.36525
LRRFIP1	0.359708333333333
CNOT2	0.738083333333333
ABI3	1.6195
ALDH5A1	-0.298583333333333
HNT	1.2857
SERPINA4	-2.53475
TK2	1.10733333333333
STMN1	-2.23766666666667
GUCA2A	-0.171166666666667
GALNT10	0.299071428571429
DPP6	-0.7071
C9orf93	-0.2555
PRELID2	-0.361375
STK39	1.598875
SFTPA1	0.19075
CKS2	-1.37644444444444
RHO	0.1355
C20orf135	-0.07075
XKR3	-2.9015
CR1	0.340875
RPS6KA2	0.1305
C20orf112	0.7165
MRPL22	0.53175
C4orf23	0.452166666666667
GADD45B	-0.173
KLHDC1	2.82516666666667
C2orf48	-2.5245
ZNF287	0.914
DAAM2	-2.284
DPPA2	-3.35633333333333
TCTN3	0.100833333333333
DNAJB11	-0.087625
FPR1	1.9175
DEFB4	-0.1425
PTCD2	-0.0056
SMOC2	2.89983333333333
CABP7	-0.13675
SERPINB11	1.3505
MAGEF1	0.72475
NDE1	0.239833333333333
ITGA10	-1.3405
FSHB	0.144
ANXA2	-0.385625
HORMAD2	-0.12
HLCS	0.7625
MCF2L	1.33108333333333
FH	0.59625
TBC1D24	0.47175
KIAA1505	2.457
LGALS2	-0.19325
CNBD1	0.5185
SYNPO2L	0.79875
PTPN23	0.0461428571428572
C1orf183	-1.64916666666667
MAGEA8	-2.6185
DGCR8	-1.8165
GSR	0.117
PAQR7	0.05175
ZNF676	0.21475
CACNA1C	0.1115
SP7	0.086
PDCD6	0.12575
NRN1L	-0.0565
BRI3BP	-0.101333333333333
KIAA1183	1.78075
ASB4	0.0265
CCL23	0.4926
OBSL1	-1.8675
SLC12A7	0.907083333333333
KIAA0240	1.54175
CD1B	-2.20166666666667
FCGR2A	1.35575
MDC1	-0.86625
HTR1A	0.3965
OCEL1	0.19425
ATP11B	-2.2681875
FBXO34	-0.137166666666667
PCDH12	2.51433333333333
RPE	-0.65125
C17orf74	0.1975
CSDC2	-0.155833333333333
PET112L	-0.1895
TMBIM1	-0.905125
P2RXL1	-0.4635
TCHP	0.61875
TRMT1	-1.4605
F2RL2	-2.46066666666667
LRRC32	1.07633333333333
IMPG2	0.2595
BGLAP	0.657
LOC493869	-1.08183333333333
MRAS	-0.578625
SLC35F5	0.97925
CBWD1	0.524
AXL	-3.045375
ATP2C2	2.73975
TELO2	-0.31825
PNPLA3	-5.17575
PCDHB14	0.5225
CD276	-0.311
KRT80	-2.598625
DUSP28	1.2195
CSNK1E	-0.76
SRP14	0.408
KCNQ4	-0.6665
KRT72	0.688333333333333
CCDC117	-0.10575
C6orf89	0.9155
TUBB2B	-2.461
RTN4IP1	-0.72425
CR1L	-4.31066666666667
CEND1	-0.312625
C12orf41	0.733
RNF31	0.7865
UBN1	0.125
C17orf32	0.847
SLC5A7	0.74425
GPR92	0.851
ESAM	1.1816
CTNNA1	0.4135
HRBL	0.5059
CBX4	0.78475
TMEM182	1.24125
SH3TC2	-1.4275
IL10	0.260666666666667
PXMP4	1.218
RNF167	0.4895
PAK7	0.0718333333333333
ETV3	0.42
ATPIF1	-0.418166666666667
LOC554207	-2.321
OR8H1	1.18775
WDFY3	0.653125
DPM1	-0.79325
GPSM1	-0.2075
WDR92	0.1745
LRP1	-0.400166666666667
ANKH	-0.450375
THUMPD3	-0.1485
POLR1B	-0.44825
OLFM4	0.650333333333333
RAD9B	0.79225
TSPY2	-3.4265
PAX6	-1.89716666666667
SCG2	-3.801625
SLC17A6	0.366
FMO3	1.801875
PADI4	-0.361375
TUBB4	-1.6312
NLK	0.2645
POU4F3	0.251
SDF4	0.1695
ITGBL1	-2.2065
NETO1	-2.011125
TAP2	0.0958750000000001
ABBA-1	-0.583083333333333
GNAI1	-2.052
VPS4B	1.056
NOPE	-1.5297
GALNT6	1.51883333333333
SESN1	0.558125
GBE1	-2.64166666666667
CLASP1	-0.06925
RASGEF1B	0.920875
ACOT11	-0.267428571428571
AFAP1	-0.193
OR2H2	0.34425
DPY19L2P1	-0.73825
DZIP1	-4.05625
SEC22C	0.00225000000000001
GPR161	-2.53658333333333
RNF146	1.2875
WDR74	-0.60475
GALP	0.047
PURA	1.15275
DNPEP	0.944666666666667
RP11-78J21.1	-0.05375
ERBB2	2.307375
FANCM	-0.532166666666667
NEO1	0.660833333333333
DDX3Y	-5.4063
RPS3A	0.09975
MXRA7	-1.24371428571429
LGALS3	-0.2905
GLT8D1	0.22125
CFL2	-1.379
UPB1	0.352
NAP1L5	-0.541
CLDN14	-2.13025
DHX38	-0.0815
BTBD1	-0.1735
TARS2	0.695
ABCF1	-0.2444
FCF1	0.7195
LRRC49	0.666
GUCY1B2	-2.9545
C1orf177	0.581833333333333
SMARCA4	-0.621571428571429
LRP8	-4.7815
TAGLN3	-1.11275
MRPL14	0.44325
TTRAP	0.33975
ZDHHC20	-0.28975
NFE2L3	-2.673
KIAA1377	3.04175
PALMD	-0.8107
TMEM43	-0.56925
TTL	-1.418125
STAT5B	-1.42666666666667
SSB	-0.698875
OR10H5	0.3115
SLC22A13	-0.3855
AKAP3	-0.81575
TIMM23	-0.333333333333333
OAS2	1.81991666666667
KIAA0423	2.02725
TRIM11	0.967166666666667
GLIS3	-1.19228571428571
TMEM50B	1.67466666666667
ARHGEF4	-3.0035
DEGS1	0.719181818181818
TBL1XR1	0.799966666666667
G6PD	-2.6535
SP140	0.6497
MUC17	0.312214285714286
NUDC	-0.1128
DNAJC5B	1.12966666666667
SCARA3	0.130166666666667
CPA3	6.24683333333333
BCAT2	0.3395
MFN1	-0.0727
NRG3	-0.7615
SNX11	0.4975
PLEKHH1	-0.208333333333333
GPR177	-0.806333333333333
HCFC2	0.0755
TCAP	-0.609
MOCOS	-0.78
C14orf93	0.7315
PRDM10	0.066
SLC16A4	0.517083333333333
SRGAP1	-0.894666666666667
VIP	0.44475
DUSP27	0.362
LILRA1	0.7511
MC2R	1.2465
MGC24103	-4.5445
MBTD1	-1.194
FUT11	-1.04833333333333
USP33	0.8224
C15orf39	-3.44375
MAP3K12	0.105375
PAAF1	-0.0921666666666667
BARHL1	0.1075
FLJ16165	-0.2995
PIWIL2	-3.10225
SYNE1	-0.632
CMTM4	2.028625
TSPYL1	1.6609
GUF1	-0.592
TMEM157	2.351
WDR44	0.15625
HIST1H3C	-0.705
DKFZp666G057	0.416
RNPEP	0.85675
GAS2L2	1.4825
ADH4	-5.06675
GRPR	2.95133333333333
FBXL17	0.27025
ZBTB10	0.10125
Gcom1	0.376666666666667
HTRA1	-0.9611
ZNF585A	0.628166666666667
SLC26A2	-0.438214285714286
OTOP3	0.453166666666667
WISP1	0.212888888888889
ATP2B4	-1.85791666666667
FLJ10769	0.54875
CRAMP1L	0.47675
CHST12	-0.68675
RAB22A	0.214916666666667
TARDBP	-0.354571428571429
STAU1	0.016
CRB3	2.19683333333333
MIG7	0.128
CHMP1A	0.258666666666667
ZNF160	0.66925
B3GALT6	0.318
BARX1	-2.098
C6orf167	-1.5954375
NXNL1	0.588
DHX29	0.90375
HADHB	0.07425
PLXNB2	-0.01775
ILDR1	-0.9595
SLC15A3	1.44625
GAS2	-3.35433333333333
C20orf69	0.354
NUMB	-0.122
TNIP1	0.365
MESP1	1.01966666666667
PSKH1	0.61325
NSFL1C	0.091125
RHOG	-0.42175
HEY1	-4.15066666666667
KNG1	-1.941125
ITGAX	1.0723
LIN9	-0.370666666666667
CANT1	1.579125
XRN1	0.211142857142857
CCDC96	1.2426
HEATR6	-1.07333333333333
GNG7	0.514916666666667
RUNX2	0.347875
SOX1	0.246833333333333
FCRL5	1.5086
ZNF99	0.8945
FAM9A	0.0575
SNX22	-0.0626666666666667
MBNL3	-2.3855
ODC1	-1.9644
ADORA2B	-4.60733333333333
NR2F6	0.645
ZFYVE16	0.413611111111111
SYNJ2BP	0.3849
POLE	-0.798375
E2F2	-2.186875
THRA	1.43733333333333
PTGES2	-0.4025
HIP1R	1.0865
TMUB1	-0.578
ENO3	-1.98425
RSPH10B	-0.0645
CXorf39	0.905
IRGC	0.22775
GPR109B	0.16075
FLJ13305	-1.0705
LCE3A	-0.289
TNFRSF18	-1.44583333333333
DET1	-0.49825
TRPM3	-0.541666666666667
C16orf79	-0.999
FECH	0.342166666666667
RAP2A	-0.826
CRIP1	1.968
AZIN1	-0.72475
SLC7A7	1.575
IL10RA	0.6205
TMEM64	-3.439
CDC42EP4	1.4726
C16orf58	0.5219
ARG2	-4.3665
POU5F1P4	-5.334
FAM62B	-0.15525
DNAH8	-1.7884
ASH2L	0.124
TSLP	-4.59783333333333
CNTNAP5	-0.4185
TMEM16C	-0.574
IFNA14	0.1305
SLC1A3	-0.617625
CABYR	1.59675
BCL7B	0.4222
NUDT13	-0.152
C13orf28	-0.01925
C1orf53	0.5805
ARL6IP4	0.4838
RPL35A	-0.084
EMR3	0.27225
RAB40C	0.567416666666667
SLC41A1	-0.848833333333333
LRCH1	-0.54675
LY6G5B	-0.985
FAM124A	-0.733571428571428
MGC10981	-4.39133333333333
CLIP3	-0.9356
MAP4K2	0.0968333333333333
CHIC1	0.53025
SULF1	-0.582833333333333
C20orf30	0.3055
PRDM5	-1.53175
ELOVL1	0.07575
C11orf48	-1.202875
SLC39A10	-0.692
KCNV1	-0.92625
ACP1	-0.443666666666667
ZMYM2	-0.391375
B3GNT6	-0.108666666666667
C9orf69	-0.97775
C2orf15	0.99175
C20orf166	-1.677
HSP90AA6P	-1.2125
EDG7	0.65
NEURL	1.138125
LPL	-2.15083333333333
CLEC2D	0.208384615384615
GRRP1	0.935
CD8B	-3.3163
HIST1H3D	0.269333333333333
SLC6A12	0.02525
FAM27L	-0.2275
CD84	1.3214
RASA1	0.9305
PHKG1	-0.5245
MAGEA11	-1.703
IMPA1	-0.9804
NPM3	-2.59075
RARRES1	0.1215
SH3BP1	-0.5235
B3GNTL1	0.3895
ARPC5L	0.272666666666667
KLHL26	0.76025
SIM2	-2.5105
GJC1	0.454
C20orf194	0.18925
EXO1	-3.82975
SLC2A2	-2.367
LOC285074	-0.65475
LRG1	3.19675
KIRREL	-1.0625
PIK3R1	2.81428571428571
C4orf34	1.10075
MAF	-2.54377777777778
ADCY4	2.89166666666667
ZMIZ2	0.3105
SLC46A3	1.77166666666667
STAMBP	0.264
CCDC16	1.05975
MS4A12	0.557
TCF20	-0.5515
LRRC46	2.0545
C20orf152	0.426
MRPS6	-0.670625
ABCB11	4.068
KCNC2	6.1818
CDH19	-2.01
C9orf123	-0.179166666666667
SSH3	1.174625
LDLRAD1	-1.0145
CCBE1	-1.35425
ZNF135	2.287625
TAAR1	0.682
WFDC12	-0.3765
CCDC42	0.177833333333333
FLJ12529	-0.035
PER1	-1.55566666666667
TIMM50	-0.778166666666667
SMARCAD1	-0.261
FAM26C	-0.127
TP53TG3	-3.2135
SH3RF1	1.7235
LMCD1	-0.55475
GPR63	-1.0815
FLJ21986	-3.221375
AIFM3	-0.874
MICAL1	-0.669
BLZF1	1.59
IQCA	1.85283333333333
PCDHGC3	-1.008
SAC	-0.59275
BCL6B	0.6215
DDO	1.616
MARCO	3.8265
DCHS1	-0.183833333333333
C1orf170	1.01633333333333
CD200R1	1.02833333333333
C22orf15	-0.651
SEPT11	-0.980166666666667
ADNP	0.40225
UST	-2.2728
C13orf34	-1.52183333333333
RFFL	0.204714285714286
APBA3	-0.165
C2orf60	0.097375
CUTL1	-0.0864
PMS1	-0.501714285714286
ZNF689	0.357
EIF3E	-0.184
IL9	-0.304
RPL31	-0.616
LY9	1.17933333333333
ATP2B3	-0.489
KDELR2	0.872583333333333
TFCP2	1.034125
NLRP12	-0.407125
FLJ45422	-0.589
TLE4	-2.0978
ZNF570	0.1325
FLJ43806	-0.6315
TLK2	-0.268375
CIR	0.987
MARS2	0.3065
COL24A1	1.5055
SDF2L1	-1.556
HIBADH	0.5445
IGFBP3	-3.53907142857143
C12orf23	1.095375
PSPC1	-0.317
C20orf43	-0.074
TRAV20	-0.0625
ARHGAP24	-0.2025
KIAA1975	-1.400375
C1QA	3.304
DNTT	-4.06033333333333
C10orf6	-0.13675
C11orf41	-3.476
HNRPF	0.287
COL11A1	-1.92966666666667
UBAP2	-0.5585
CDKN2AIPNL	-0.5915
C20orf174	3.154
SPRED2	-0.127
PLA2G12A	0.316
ICEBERG	-2.9114
SCN10A	-0.04
C11orf65	0.833
GBP5	3.4625
PITPNC1	-2.13666666666667
POU3F3	0.311
NCOA7	-2.008375
LIN7C	0.232
LOC348840	-0.709
NKX2-2	-1.741
ANKRD13D	0.0315
LOC123688	-0.8735
FUT2	2.08933333333333
TAAR8	1.1805
FZD4	0.324416666666667
PNMA3	-2.05983333333333
OR4L1	0.363
WIT1	-3.093
EXOC3L	0.97125
ATPBD4	-0.1863
KRBA1	-0.231
UBXD6	0.8355
HOXB7	0.297428571428571
C7orf23	0.2275
UNQ338	-0.61175
STAB2	2.53075
CDC20B	-0.22375
IRF9	1.46425
CENTG1	-0.268083333333333
TNPO2	-1.033
MCPH1	0.7195
BMS1P5	-1.25025
SLC26A7	2.26675
HIST1H3J	0.2885
C9orf3	-0.0422
LBH	-0.159875
MYO1D	0.39125
PTDSS2	-0.152
NFU1	1.238
DEPDC4	-0.81025
WNT7B	-1.1392
GLP2R	-0.0933333333333333
SETD4	-0.0479
DYNLT3	-0.1197
FKBP11	-2.2275
SESTD1	-0.854666666666667
FLII	-0.659
RPS16	-0.3747
CHPF	-0.956166666666667
CSNK2A1	0.0761666666666667
SUMO1P1	0.24825
FKBP6	-1.0125
ZNF214	2.04966666666667
TWIST1	-1.674
DDX56	-0.120833333333333
TRAM1L1	2.4192
EPO	-3.4015
MRPS18B	0.2735
ZNF682	0.449666666666667
RPL14	0.430666666666667
MAFF	-0.80875
LOC51136	0.542625
LY96	-1.723
DDX20	0.04625
ABTB1	0.542166666666667
ARL5A	0.0546
CCT6A	-0.81625
HEPACAM	-1.94233333333333
EHHADH	0.366833333333333
RBAK	0.534833333333333
CGB1	-0.17425
ITGB5	0.1404
YIPF3	0.8645
FKBP2	-0.0605
NR1D1	-0.8096
TMEM110	1.446
NEK2	-2.1945
PRAMEF8	-3.324
C20orf52	-0.980166666666667
PCDHGA3	2.134
VWA3B	-0.2555
NDUFA5	1.194
THAP9	0.2155
FLVCR2	-1.94733333333333
AP1S1	-1.332125
SMAD6	-1.106
SAV1	0.760125
SAT1	-0.230875
ZNF251	0.395875
ADAMTS7	0.0552
RPP38	0.4935
C1orf211	-2.039
YPEL2	1.8783
RBMS1	-1.9075
ZNF445	0.1805
NRXN2	-0.511166666666667
PGBD4	0.316
UGT2B28	-2.09875
WBSCR16	-0.2471
NLRC3	1.119125
ASTL	0.257
ST6GALNAC1	-3.4265
ZADH2	1.37825
MLLT4	-3.79441666666667
ARL6	0.555
MEF2C	-0.7165
CBFA2T3	0.239
AFF3	1.62564285714286
COG7	0.874833333333333
MYB	1.7565
PLXNA3	0.495
XRCC2	-1.9605
MMS19	-0.61225
ST8SIA5	-0.89575
CHPT1	0.868166666666667
KIAA1712	-0.404
OR6X1	0.5165
ACTR3	-0.3455
UGCG	2.10066666666667
OR4P4	-0.449
ZAP70	-2.82025
LPP	0.720125
ZNF485	1.03
