Hybridization REF	TCGA-A8-A0A4-01A-11R-A00Z-07
DDX3Y	-4.8883
RPS3A	0.409875
MXRA7	0.292928571428571
LGALS3	-0.0025
GLT8D1	0.35025
CFL2	-0.252
UPB1	-0.237
NAP1L5	0.454125
CLDN14	-2.47425
DHX38	-0.6965
BTBD1	-0.5665
TARS2	-0.0798333333333334
ABCF1	-0.3699
FCF1	-0.0811666666666666
LRRC49	0.34975
GUCY1B2	-2.886
C1orf177	-0.348
SMARCA4	-0.5675
LRP8	-4.41
TAGLN3	-1.25575
MRPL14	-0.766
TTRAP	-0.02525
ZDHHC20	-0.08175
NFE2L3	-2.3795
KIAA1377	-0.23975
PALMD	1.0232
TMEM43	-0.10775
TTL	-0.923
STAT5B	-1.78933333333333
SSB	-0.680125
OR10H5	0.6425
SLC22A13	-0.916
AKAP3	-0.44675
TIMM23	-0.0958333333333333
OAS2	1.80675
KIAA0423	1.0185
TRIM11	0.189166666666667
GLIS3	0.9255
TMEM50B	1.16816666666667
ARHGEF4	-0.64625
DEGS1	-0.103272727272727
TBL1XR1	1.1383
G6PD	-1.7955
SP140	0.1148
MUC17	0.188714285714286
NUDC	0.0299
DNAJC5B	1.00116666666667
SCARA3	-0.6565
CPA3	6.594
BCAT2	-0.063875
MFN1	-0.2719
NRG3	-0.2525
SNX11	0.21375
PLEKHH1	-0.307333333333333
GPR177	-0.254
HCFC2	0.422
TCAP	-0.39275
MOCOS	-3.16375
C14orf93	-0.1875
PRDM10	-0.468666666666667
SLC16A4	0.181
SRGAP1	-0.0635
VIP	-0.06075
DUSP27	0.189666666666667
LILRA1	0.4556
MC2R	0.976
MGC24103	-1.6215
MBTD1	-1.3895
FUT11	-0.536
USP33	-0.1137
C15orf39	-1.63875
MAP3K12	-0.182125
PAAF1	0.286833333333333
BARHL1	-0.5765
FLJ16165	0.0795
PIWIL2	-2.077
SYNE1	0.636333333333333
CMTM4	0.345375
TSPYL1	0.8555
GUF1	-0.374
TMEM157	1.942
WDR44	0.1545
HIST1H3C	-0.431
DKFZp666G057	2.04575
RNPEP	0.24175
GAS2L2	0.07
ADH4	-4.08525
GRPR	4.371
FBXL17	1.00475
ZBTB10	0.4113
Gcom1	0.496777777777778
HTRA1	0.9147
ZNF585A	0.434166666666667
SLC26A2	1.01871428571429
OTOP3	0.311
WISP1	1.80633333333333
ATP2B4	-0.29825
FLJ10769	0.19225
CRAMP1L	0.083125
CHST12	-0.3165
RAB22A	0.266333333333333
TARDBP	0.0075
STAU1	-0.48475
CRB3	1.83133333333333
MIG7	-3.05675
CHMP1A	-0.360333333333333
ZNF160	0.06425
B3GALT6	0.2355
BARX1	-1.941
C6orf167	-2.0735625
NXNL1	0.4755
DHX29	0.9165
HADHB	-0.25275
PLXNB2	0.927875
ILDR1	-0.6905
SLC15A3	2.58325
GAS2	-1.916
C20orf69	0.0535
NUMB	0.0105
TNIP1	0.244375
MESP1	-0.240333333333333
PSKH1	0.16625
NSFL1C	0.01325
RHOG	-0.18625
HEY1	-3.0225
KNG1	-1.9525
ITGAX	1.1143
LIN9	-0.805333333333333
CANT1	1.048125
XRN1	0.255214285714286
CCDC96	1.49522222222222
HEATR6	-0.914666666666667
GNG7	1.042
RUNX2	-0.1225625
SOX1	0.581666666666667
FCRL5	-0.0168
ZNF99	0.6815
FAM9A	0.591
SNX22	-0.186333333333333
MBNL3	-2.18983333333333
ODC1	-2.3821
ADORA2B	-2.672
NR2F6	0.3585
ZFYVE16	0.333055555555556
SYNJ2BP	0.9989
POLE	-0.84175
E2F2	-0.97275
THRA	1.341
PTGES2	-0.613166666666667
HIP1R	0.389
TMUB1	-1.30533333333333
ENO3	-2.79275
RSPH10B	0.3675
CXorf39	-1.562875
IRGC	0.2555
GPR109B	-0.9365
FLJ13305	-0.5005
LCE3A	-1.2185
TNFRSF18	-1.11183333333333
DET1	0.433
TRPM3	-0.181444444444444
C16orf79	-1.43
FECH	-0.0483333333333333
RAP2A	-0.358166666666667
CRIP1	2.12616666666667
AZIN1	-0.86725
SLC7A7	2.64625
IL10RA	0.0498
TMEM64	-2.57875
CDC42EP4	1.1971
C16orf58	0.0107
ARG2	-2.9425
POU5F1P4	-4.86325
FAM62B	-0.37775
DNAH8	-2.097
ASH2L	-0.189875
TSLP	-2.196
CNTNAP5	0.0273333333333333
TMEM16C	4.8735
IFNA14	0.4085
SLC1A3	0.00775
CABYR	0.753
BCL7B	-0.2104
NUDT13	-1.91633333333333
C13orf28	0.3985
C1orf53	-0.35075
ARL6IP4	0.0749
RPL35A	0.06725
EMR3	-0.0755
RAB40C	0.29825
SLC41A1	-0.647666666666667
LRCH1	0.28875
LY6G5B	-0.5085
FAM124A	-0.341769230769231
MGC10981	-4.1535
CLIP3	0.5748
MAP4K2	-0.233
CHIC1	0.46475
SULF1	3.19483333333333
C20orf30	-0.124071428571429
PRDM5	-0.358875
ELOVL1	-0.161
C11orf48	-0.834375
SLC39A10	-0.609
KCNV1	0.62325
ACP1	-0.499666666666667
ZMYM2	-0.09
B3GNT6	0.0903333333333333
C9orf69	0.03425
C2orf15	0.3995
C20orf166	0.029
HSP90AA6P	-0.542
EDG7	-0.978
NEURL	0.0382500000000001
LPL	0.25
CLEC2D	-0.382357142857143
GRRP1	2.397
CD8B	-3.266
HIST1H3D	-2.08233333333333
SLC6A12	-0.091125
FAM27L	-0.852
CD84	0.8329
RASA1	0.5
PHKG1	0.3955
MAGEA11	-1.8645
IMPA1	-0.7585
NPM3	-1.09425
RARRES1	4.02175
SH3BP1	-0.292125
B3GNTL1	-0.7675
ARPC5L	-0.421166666666667
KLHL26	0.4955
SIM2	1.87475
GJC1	0.4185
C20orf194	0.5405
EXO1	-2.8615
SLC2A2	-2.9015
LOC285074	-1.13275
LRG1	0.248
KIRREL	-0.203
PIK3R1	2.68207142857143
C4orf34	1.83325
MAF	-0.826666666666667
ADCY4	4.2445
ZMIZ2	-0.2456
SLC46A3	1.73466666666667
STAMBP	-0.155666666666667
CCDC16	1.0225
MS4A12	0.6265
TCF20	-0.78
LRRC46	0.91625
C20orf152	0.61875
MRPS6	-0.45575
ABCB11	-0.142
KCNC2	-0.25175
CDH19	1.221
C9orf123	1.047
SSH3	0.915125
LDLRAD1	-2.76075
CCBE1	-0.60275
ZNF135	1.52075
TAAR1	1.102
WFDC12	-0.84
CCDC42	-0.0526666666666667
FLJ12529	0.166
PER1	-0.404
TIMM50	-0.595666666666667
SMARCAD1	-0.0243333333333333
FAM26C	-0.5675
TP53TG3	-1.99133333333333
SH3RF1	1.7797
LMCD1	2.15675
GPR63	-0.966
FLJ21986	-1.25025
AIFM3	-0.09425
MICAL1	-0.741666666666667
BLZF1	0.733666666666667
IQCA	2.15033333333333
PCDHGC3	-0.264
SAC	0.778333333333333
BCL6B	1.97866666666667
DDO	0.924
MARCO	3.13175
DCHS1	1.12083333333333
C1orf170	0.258333333333333
CD200R1	0.691333333333333
C22orf15	-0.562
SEPT11	-0.112666666666667
ADNP	0.29675
UST	-0.288
C13orf34	-1.67266666666667
RFFL	0.287714285714286
APBA3	-0.288
C2orf60	-0.65125
CUTL1	-0.3304
PMS1	-0.818428571428571
ZNF689	3.4045
EIF3E	-0.349
IL9	-0.2728
RPL31	0.799
LY9	-0.0186666666666667
ATP2B3	0.149
KDELR2	0.654
TFCP2	0.476625
NLRP12	-0.589375
FLJ45422	0.3745
TLE4	-0.3741
ZNF570	0.0495
FLJ43806	-0.346
TLK2	-0.56475
CIR	0.93525
MARS2	-0.8355
COL24A1	-0.08675
SDF2L1	0.8205
HIBADH	0.106166666666667
IGFBP3	-1.65807142857143
C12orf23	1.230625
PSPC1	-0.66075
C20orf43	0.29625
TRAV20	0.9355
ARHGAP24	0.62975
KIAA1975	-0.871875
C1QA	3.1714
DNTT	-4.4478
C10orf6	0.259166666666667
C11orf41	-0.314125
HNRPF	0.369375
COL11A1	4.38966666666667
UBAP2	-0.261166666666667
CDKN2AIPNL	0.0095
C20orf174	1.57925
SPRED2	0.55575
PLA2G12A	0.0606666666666667
ICEBERG	-2.11783333333333
SCN10A	0.7675
C11orf65	-0.84475
GBP5	2.22575
PITPNC1	-2.29233333333333
POU3F3	1.4055
NCOA7	-0.374125
LIN7C	0.0339
LOC348840	0.4055
NKX2-2	1.918
ANKRD13D	-0.18125
LOC123688	-0.47175
FUT2	0.919833333333333
TAAR8	0.883
FZD4	0.08225
PNMA3	-0.279666666666667
OR4L1	0.224
WIT1	-1.1725
EXOC3L	1.21375
ATPBD4	-0.4237
KRBA1	-0.97275
UBXD6	-0.90375
HOXB7	-0.735714285714286
C7orf23	0.3595
UNQ338	0.66175
STAB2	1.9385
CDC20B	0.649
IRF9	2.26375
CENTG1	-0.0955
TNPO2	-0.952
MCPH1	0.15125
BMS1P5	-0.8825
SLC26A7	0.01125
HIST1H3J	-0.0465
C9orf3	1.2564
LBH	1.53425
MYO1D	0.635375
PTDSS2	0.167
NFU1	0.41375
DEPDC4	-0.5975
WNT7B	0.7831
GLP2R	-0.4182
SETD4	-0.9485
DYNLT3	-0.7914
FKBP11	-0.579
SESTD1	0.432666666666667
FLII	0.25025
RPS16	-0.2071
CHPF	-0.2535
CSNK2A1	-0.289166666666667
SUMO1P1	-0.17825
FKBP6	-0.4615
ZNF214	2.09783333333333
TWIST1	1.79533333333333
DDX56	-0.731
TRAM1L1	3.3774
EPO	-3.3975
MRPS18B	-0.0585
ZNF682	-0.500833333333333
RPL14	-0.732
MAFF	0.06225
LOC51136	-1.282125
LY96	-0.53025
DDX20	-0.70575
ABTB1	0.900666666666667
ARL5A	0.3505
CCT6A	-1.3175
HEPACAM	-1.6665
EHHADH	0.1385
RBAK	0.410666666666667
CGB1	1.4855
ITGB5	1.7263
YIPF3	0.193
FKBP2	0.78475
NR1D1	0.1945
TMEM110	0.508
NEK2	-0.8885
PRAMEF8	-3.32075
C20orf52	-0.913833333333333
PCDHGA3	1.067
VWA3B	0.20125
NDUFA5	-0.50125
THAP9	-0.51075
FLVCR2	-0.871166666666667
AP1S1	-1.658625
SMAD6	-0.59075
SAV1	0.867125
SAT1	-0.07125
ZNF251	0.44275
ADAMTS7	-0.0709
RPP38	-0.0525
C1orf211	-1.184
YPEL2	1.4581
RBMS1	-0.05975
ZNF445	-0.5695
NRXN2	1.44866666666667
PGBD4	0.124125
UGT2B28	-2.4185
WBSCR16	-0.4231
NLRC3	-0.4835
ASTL	-0.076
ST6GALNAC1	-2.238
ZADH2	0.173125
MLLT4	-1.03741666666667
ARL6	-0.0478333333333333
MEF2C	0.7345
CBFA2T3	-0.502
AFF3	1.90414285714286
COG7	-0.110833333333333
MYB	0.274
PLXNA3	0.225
XRCC2	-2.05133333333333
MMS19	-0.192375
ST8SIA5	-0.8145
CHPT1	1.5915
KIAA1712	-0.52875
OR6X1	1.31
ACTR3	-0.20875
UGCG	2.14516666666667
OR4P4	0.2485
ZAP70	-3.33925
LPP	2.054875
ZNF485	-0.1175
PTPRCAP	-0.7175
IL12RB1	0.374
ATRX	0.5784
CHST8	1.711375
C14orf109	1.24425
ARV1	0.39275
NMB	-1.73071428571429
COX5A	-1.19866666666667
EIF6	-0.39425
MPPED2	0.198333333333333
SEMG1	-1.014
CHRDL1	0.6455
TRAF3IP2	0.474
WNK2	-0.010625
LILRA4	1.00433333333333
LAMA2	4.763
PXT1	0.2235
RLBP1	-3.4215
CD300C	0.1065
SLTM	-0.076625
FLJ10404	0.00149999999999999
APOBEC3D	-1.71916666666667
RENBP	0.1315
ATXN7L1	-0.106875
NID1	0.07675
TUBGCP3	-0.947875
ITIH5	1.36216666666667
CCDC110	3.126
C8A	-3.92075
MGC87042	-0.39275
HOXC13	-1.95025
TFDP2	-0.6755
HCP5	1.324375
POLI	0.5355
UCN	-0.692833333333333
ZNF764	0.0601666666666667
C8orf45	-1.28525
FHL3	-0.0195
SPATA5L1	-0.75625
MMRN2	3.43716666666667
NDST1	0.693166666666666
COL20A1	-0.401833333333333
ZNF248	-0.0525
PELP1	-0.443666666666667
MBL2	-2.5555
RNF41	0.707625
C5orf24	0.437625
THOC5	-0.903875
SERINC3	0.434333333333333
RP11-151A6.2	0.14875
CDCP2	-0.0915
HIST1H2AA	-0.13725
C11orf75	0.570333333333333
FKBP7	-0.2625
DDOST	1.09325
GPNMB	0.939166666666667
TTF2	-2.21366666666667
KCNT1	0.102
SLC39A14	-1.188
NGRN	0.8376
GPR137B	1.71725
MECP2	0.00375
PSMA1	-0.5945
C16orf73	-5.4285
TMEM60	-0.0465
CSN3	0.1095
NOS1	0.1794
RAB7L1	0.831
YBX2	0.106
KIAA1166	-0.244625
FUBP3	0.301666666666667
ABCG1	0.521
ACACA	-0.0615833333333333
ARL11	-0.2588
ATOH1	0.539
ODF1	0.300166666666667
CREB3L3	-2.25266666666667
TMEM127	1.34721428571429
DSCAML1	1.0755
PLN	5.59066666666667
LYPLA1	-0.129416666666667
PRDM9	-1.50325
SASP	0.48075
PLUNC	-0.156166666666667
INTU	0.534
HISPPD1	0.27125
LNPEP	0.7865
YARS2	-0.741333333333333
APCDD1L	-0.85
ZCCHC4	-0.4704
FBXO22	-0.3855
TTLL13	0.0845
ZNF669	-0.239333333333333
PTGDR	1.7615
DDX27	-0.38325
KIAA0409	-0.0161666666666667
GJB6	0.76675
ASB8	0.52925
PLP2	-0.125333333333333
MEPE	0.0185
OR10J5	-0.1835
KRT222P	2.036
COQ7	0.252833333333333
C1orf101	0.4
RERG	2.9074
CHMP5	-0.172875
THAP11	0.24825
ZNF43	1.06
ZRANB3	-0.912333333333333
KRT13	2.947875
MRPL19	-0.5345
RBBP9	-0.027375
SPATA17	0.883625
BXDC5	-0.2705
PAFAH1B1	-0.954416666666667
MAGEE1	0.636
OSTF1	-0.8355
KIAA0323	-0.0473333333333333
TXNDC13	0.329833333333333
CNTN4	2.367125
LCE1B	3.0905
UNQ501	0.7055
ZNF154	0.083
C3orf64	0.729
SYT5	-0.1296
PON1	0.984833333333333
FLJ10357	-0.386875
ATP4A	-0.428
GNPDA1	-0.542333333333333
MGAT1	0.936166666666667
C14orf121	0.21025
SLC35B2	-0.45875
MIER3	1.09266666666667
CHEK1	-3.57375
ZNF8	0.435666666666667
TXNDC1	-0.361333333333333
CKB	0.4035
RTN3	0.457357142857143
FZD2	-0.3095
PART1	1.41775
PSMB6	-0.985
PCDHB8	0.1715
PHC3	-0.0844
PPP1R8	-0.4565
NOVA2	0.959
TNFRSF11B	-2.81325
GOLPH3	1.54
UBLCP1	-1.01
SUHW3	-0.89325
TTLL1	0.34325
OPN4	0.4515
OR13G1	-0.399
ZPBP2	0.1848
HSD17B11	-1.0355
C9orf50	-0.083
DHDDS	0.254428571428571
CTSW	0.9736
NEFM	-2.75766666666667
MRPL28	-0.315
SYN1	0.584
PIGV	0.242166666666667
ZIM2	3.55025
APBB1	1.0525
SND1	-0.688
C1orf123	-0.1215
CHD3	-0.2065
BHLHB8	-0.1935
RNASE2	-0.8865
BCAP31	0.4035
SLC25A44	0.0721666666666667
CHD6	0.4071
PIB5PA	1.71123076923077
SELS	0.678125
LOC541471	-1.155375
FAT2	1.643
ZNF81	0.177
OR4C16	0.1615
FLJ10081	0.0263
LRRC4	0.1835
CS	-1.0935
N4BP2	0.090875
IGFBP7	2.365
ZNF318	0.144333333333333
NDNL2	0.42175
ZNF609	-0.0175
SIRT4	0.16575
EXOSC10	0.20275
ECE2	-0.126833333333333
OVGP1	0.03575
GTPBP3	-1.10925
PACS2	0.5638
C19orf36	-0.451
ARL4C	-0.601375
ATG4B	-0.05375
UBQLNL	1.14925
RHOXF2B	-3.7915
PLEKHG2	-0.983
GALR1	0.494
AQP4	0.3164
HDAC7A	0.041
DCUN1D3	-0.03575
OR8A1	0.394
CCRN4L	0.018
CBR4	-0.018
KIFC1	-2.77316666666667
SLC7A14	-1.35716666666667
LHX5	1.378
TRPC7	-0.966
LPXN	-1.4245
SERPINA1	-2.82975
RPS13	-0.2198
BPIL3	-0.414
PRKAA1	-1.32225
FADS2	-1.7351
ENAH	0.4098125
PRO1768	0.8085
APBA2BP	-0.17025
LIPH	1.71633333333333
C3orf33	-0.756
RCC2	0.0437142857142857
ALDH1A2	-2.7758
RNF103	2.234
AHCY	-0.674125
ALG12	0.7395
CCL17	0.7375
ZNF543	1.40666666666667
ESRRG	1.949
CNGA1	1.40125
RDH5	-0.0603333333333333
OTX1	0.3329
PTGFR	1.323
CDR2	-0.634375
SELE	2.87725
NLGN2	-0.563166666666667
EXOSC9	-0.80425
ZNF566	0.527666666666667
KLRC2	-4.9445
GPR12	0.897
KIAA0196	0.1565
PDRG1	0.366
SSR3	0.347071428571429
MSI1	-1.079
CST9	3.6385
CC2D1A	-0.236625
PLAGL1	-0.354944444444444
ZNF778	-0.7615
RNF2	0.415375
KLF6	0.3875
THBD	2.6335
tcag7.1314	0.54525
NR5A1	0.337166666666667
ABCD2	-0.379333333333333
DNAJC7	-1.644
CLEC4C	0.3605
TM2D3	0.81075
CCDC4	-0.6105
PLAC2	-0.15525
DCD	-0.1405
FAAH	1.90675
POLA1	-0.101333333333333
TM7SF2	0.29275
FLJ39822	-0.962666666666667
FLOT2	0.298
MAP4K1	-0.9955
SRP68	0.04075
C21orf74	1.2765
ARPC5	-0.310125
LOC126075	1.0205
HECW2	-0.497375
ZDHHC4	-0.0585
ANKRD42	0.7713
PDE9A	-0.425666666666667
ABCA8	2.356
NDUFS2	0.08275
UBR5	-0.535875
BTBD16	-2.19725
LOC554174	0.0535
ZNF20	0.8375
KIAA1843	-0.1225
WDR17	-0.0638571428571428
C15orf33	0.2045
RNF113A	-0.62475
CAMKK1	-0.4521
CLCN2	-0.24975
ANXA6	-0.7585
LOC340069	-0.4715
EMID1	0.912375
DPM3	-0.339666666666667
ELA1	0.376
SLC25A13	-1.3108
KRT24	0.4865
SMPD1	0.3925
TH	-0.37175
COL6A2	0.609428571428571
ANKS1B	1.53225
GPR126	-3.2403
ZC3H12A	-0.0525
TMEM47	1.855
C2orf51	-0.2986
C1orf88	2.33583333333333
HSF2BP	-0.4365
AKAP10	0.059
RPAP3	-0.5555
KLHDC8B	0.37375
STOM	1.1428
MUPCDH	0.023875
C10orf72	-0.42275
PLEKHA3	0.73475
TCP11L1	-0.99525
CWF19L1	0.001375
SPEF1	1.27384615384615
YSK4	0.301
ELN	3.2509
SAMD8	-0.165833333333333
MPI	-0.417833333333333
MEPCE	0.4082
ABCC3	-1.669125
NANOGP1	-3.64
KCNK17	-0.391
HLA-DMB	4.15133333333333
RRAGA	1.218
ANGEL1	-0.66925
RBM32B	-0.18
CPN1	-3.065
MGC52282	-0.8044
HLA-A	1.172
OR9G4	0.7765
EDNRB	-0.62225
SCD	-3.51535714285714
C14orf80	-0.951333333333333
BAGE2	-0.624
RABL4	0.828333333333333
RCVRN	0.28
SHANK1	0.086
NLRP7	-3.3655
CD226	0.17375
STAT3	0.790375
SYNJ2	-1.4777
TPCN2	-0.426666666666667
WDR36	-0.863416666666667
MBD4	-0.21925
ROBO1	-1.0721
ST3GAL6	-2.8225
SLAMF8	1.96333333333333
ATN1	0.285333333333333
GPR141	0.71225
KRT36	0.6515
TPH1	1.3305
DDX52	-0.00775000000000001
ZSCAN29	-0.0354999999999999
TRPT1	-0.125833333333333
DPEP3	0.87225
DENND4A	-1.013625
TSPAN16	-0.414
PTCHD2	-1.2575
LOC145814	-0.29625
CAP1	0.3145
EIF5A2	-1.0878
NT5DC3	-0.6755
SEPT9	-0.44125
SEZ6L2	0.6835
EGFLAM	3.50525
VPS11	0.599125
NDUFB5	-0.314333333333333
CIDEA	2.59183333333333
IER5L	-0.087
N6AMT1	-1.33225
FAM83C	-0.86925
OXR1	0.360416666666667
IRX1	1.1815
DGKB	0.551333333333333
GCN5L2	-1.81975
MIR16	0.122375
FBXW9	0.6345
WDR4	-2.7095
PDC	0.4465
VPS33B	-0.6535
HEXB	0.29275
FLJ32214	0.55875
TCEB3	-1.07425
CRLF1	-1.39875
ABI3BP	2.16225
C8orf22	-3.1815
PYCR1	-0.2215
KIAA1706	-0.56525
CDK5R2	0.572
WAS	0.1415
C12orf60	-0.48225
CCBL2	-0.00449999999999999
MADD	0.32975
C5orf34	-1.4705
WDR42A	0.5373
KLF12	-0.406125
HSPA1A	1.96725
ITM2C	-1.1555
DAPK2	1.95166666666667
LOC442590	1.171
SUMF2	1.089
CENPA	-2.18308333333333
TMED5	-0.55975
CDH6	0.2437
BRP44	0.817
THG1L	-0.8085
GABRA2	-1.88475
C14orf166	-0.11975
MYL1	-2.2745
TNFSF18	0.096
PAP2D	-1.79716666666667
PPIB	1.04775
KLHL4	-0.291375
SFN	-0.109666666666667
CCDC127	1.2315
FRAP1	-0.26775
GOLGA5	0.91025
SDCCAG1	-0.012125
MGC21675	0.377
C10orf95	-0.57675
KIAA1345	0.170833333333333
C1orf163	-1.2055
LACE1	-2.68616666666667
OR10K2	-1.0205
CENPN	-2.82284
TMED2	2.16675
UGT1A6	-1.836
ANG	1.17175
U2AF1	-1.9625
CASC2	0.623166666666667
NMT2	-0.158
OSGEPL1	0.52175
DFNB31	-0.685
SLC6A20	0.314875
DKC1	-0.96925
FXYD4	-0.30325
WDR64	0.0433333333333333
MGC5590	0.4
CREBZF	-0.6965
DAZ1	-0.43125
PRPSAP1	-0.5925
GCHFR	-0.40475
TTC7A	-1.05414285714286
LOC196993	0.3365
UBD	-0.455333333333333
S100A1	-0.52825
RPL6	0.202333333333333
DNAJB6	0.27345
NAGS	0.9088
C2orf58	-0.007
KERA	0.243833333333333
MT1X	-0.0649
UBE2B	0.6988
KEAP1	0.16825
MST1	-2.697125
OMA1	0.56
ABLIM2	1.46875
BCL2L13	-0.567916666666667
JAZF1	-0.0688333333333334
TMEM63B	-0.2605
S100A8	-1.6061
ARFIP2	1.80425
UROS	0.44475
KHDRBS2	0.217
POLQ	-2.347375
SOAT1	-1.00175
SPAG4	-2.28775
MRPS30	-0.479
LOC494141	-0.3395
OR2T11	0.805
ORAOV1	-0.2994
ZNF184	0.0926666666666667
TCEB3B	0.207333333333333
ADAM21	1.2285
GDPD1	-0.1025
SPINLW1	1.365
PRR14	-0.0233333333333333
KCTD9	0.3854
NUDT3	0.4785
KIAA1822	0.1972
HIST1H4K	0.007
DFNA5	-2.42225
GABPA	-0.412
C14orf44	1.45725
POLB	0.359625
PTAR1	-0.268
SEC31A	0.8084
TRIM58	-0.679
TAS2R14	0.1045
VPS8	0.052375
H1F0	-0.0813333333333333
PRKCB1	-1.54983333333333
UGT2A1	-0.2055
TOR1B	-0.84125
LSS	-1.64025
C2orf19	0.354
HNRNPC	0.187928571428571
TMEM100	0.345833333333333
LOC116349	1.39725
OR51M1	0.7945
CCDC142	-0.46425
ISG15	1.2831875
ZCCHC14	-0.465375
CREBL2	0.742625
TGDS	-1.8255
DC2	0.58925
CACNA2D3	-1.28714285714286
ZNF429	0.17375
LYPD6	-1.11566666666667
SUCLG1	0.0198333333333333
OR51I1	-1.574
MAGEH1	2.66625
PRPF40A	-0.3625
SMR3A	0.6925
SPINK2	-1.1125
THAP2	0.45675
NPY5R	-0.20375
IRF4	-2.369
SPESP1	1.73616666666667
OR10S1	0.486
DTD1	-0.654
TUBE1	-0.8025
DDX19A	-1.5765
PDPN	-2.265125
TMEM34	0.43625
MGAM	0.3485
COL3A1	5.46
GFM2	-0.3259
OR5A2	0.6585
PSG9	3.14175
ARHGEF11	0.137166666666667
IVNS1ABP	-1.24286666666667
SIGIRR	1.23125
DUSP19	-0.019875
DNAJC14	-0.5618
ACSS1	0.76175
IL1RAPL2	1.5375
C4orf30	0.497
SEPT4	2.48875
LANCL3	-2.51625
SPAG17	1.85966666666667
PRDX3	-0.068625
HNF1A	-1.05275
P4HA2	0.18225
RFWD3	-0.955
MOV10	-0.72525
DNAJA5	0.8635
LOC729440	-0.23975
LOC200383	0.549125
SMC2	-1.1975
MIXL1	-1.5166
TMEM9	0.58975
FAM86A	1.899
ZNF174	0.5382
MYH14	-0.59825
CCR8	-0.49325
VPS37C	0.869666666666667
GPATCH1	0.445
B3GNT8	2.2795
TBX4	-0.60225
CNR2	0.409
PCDH1	2.309
C5orf29	3.133625
OCIAD2	0.8225
PLCG2	0.4855
KIAA0247	1.587875
HRH3	0.1075
CAPN13	4.10125
CCR1	-1.02322222222222
MGC15523	0.149611111111111
UVRAG	0.255166666666667
DNAJA2	-0.593166666666667
ITGA2B	-1.18766666666667
CLDN5	3.86075
PTPRN2	-1.92628571428571
ZNF512	0.623833333333333
PSAP	0.645785714285714
CCDC140	-0.498
LRRC55	1.123
CYP26C1	0.8555
C8orf47	0.3565
LYN	0.00325000000000003
DUSP6	-0.574333333333333
TGFB3	3.6148
ELK1	-0.0949
PCDH11Y	0.7895
HGD	1.50275
C17orf58	0.7335
MYO3A	-0.03
SERPINE2	-2.59083333333333
AARSD1	-0.181875
C14orf73	-1.75033333333333
ADAM33	0.64975
ZNF491	0.4455
MAPK6	-1.07466666666667
TCN1	5.00016666666667
SLC24A6	0.8825
UBE2R2	0.36475
H1FNT	-0.121
TATDN2	0.183333333333333
LILRB1	0.74775
P2RY5	1.4415
NUCB2	1.628
C2orf37	-0.04425
SNX27	0.637
MTA3	0.37125
FOXO4	0.587
ID4	2.00816666666667
SOX5	-1.08383333333333
PXMP3	0.43925
OR52M1	-0.053
SFT2D3	-0.05025
INA	-3.661
MCOLN1	0.80875
NFIX	1.2399
CLEC14A	5.31483333333333
HIBCH	0.128
PLA2G5	0.8195
TIMM10	-0.7865
MED17	-0.5548
COL4A4	-1.118
TPP1	0.520666666666667
GJA3	-1.69983333333333
TMPRSS5	-0.01475
AADACL3	0.378
DNMBP	-0.26225
ENPP5	4.546
NQO1	-0.193
ZSCAN2	-0.4145
SEC24C	0.423166666666667
GTF2A1L	-0.101
AXIN2	-0.4107
FAM33A	-1.47533333333333
C16orf13	-0.270875
SPNS2	1.1945
TAF1	-0.16775
AP1G2	-0.236166666666667
RBM42	0.129
HCN2	0.445666666666667
EFHB	1.19016666666667
RUSC1	0.1975
GRIK5	0.4945
USP21	0.0338333333333333
ATAD3C	0.6495
ORMDL2	0.188625
PRSS7	-3.99275
PSAT1	-5.348
FLJ13195	0.0305
TBC1D1	0.9555
IFNG	0.787
OTOS	0.221166666666667
ZNF773	0.499666666666667
EMD	-1.1685
RETN	-0.39425
CCL8	3.3055
APH1A	0.443625
COX18	-0.641625
GTF2IRD2	-0.63
CCDC82	-1.165
PAFAH2	0.3775
NPEPL1	-0.8906
RP11-114G1.1	1.191
TP53INP1	1.378625
ZNF300	-1.3175
FOXL2	-3.549
LARP2	0.41925
LATS1	0.15225
HTR6	0.189
SPOCK2	-0.317833333333333
RNF144B	2.83983333333333
HTATIP2	-1.08025
MGC10334	0.357666666666667
CENTA2	1.2365
FGF2	0.543
FXYD7	0.285
PHYHIPL	-1.49757142857143
GPR34	5.46425
DDX6	-0.0745000000000001
OR10W1	0.45
LHFPL1	-1.0675
ZNF313	-0.651642857142857
VPS28	0.3025
AP3M1	0.1143
AKR1CL2	-1.357
TRAF4	-0.47025
OR2B11	0.3055
C19orf12	0.2675
AKAP9	1.32016666666667
C1orf62	0.1845
SLC20A1	-0.9465
FAM112A	-0.706
LDB2	1.155125
MRPS23	-0.91175
KLK5	3.841
SPTB	-0.1946
EFEMP2	0.824
EFNB2	1.155875
PCM1	0.7405
NMNAT3	2.93725
TSG101	0.544666666666667
C8orf40	0.618666666666667
NOB1	-1.1265
ABHD3	0.86075
GTF3C4	-0.38475
PIGN	0.663333333333333
GALNTL1	0.585
AEBP1	2.40825
OR9Q1	0.1055
ANKRD2	0.114
CCL28	1.128
TRIM38	0.559333333333333
TMCC1	0.1275
SMG5	-0.1145
LRRC7	-0.1795
NCAPD2	-1.12266666666667
C6orf153	-0.6745
