Hybridization REF	TCGA-A7-A0CJ-01A-21R-A00Z-07
SLC15A3	2.6165
GAS2	-2.1355
C20orf69	0.17975
NUMB	0.26475
TNIP1	0.031125
MESP1	0.561166666666667
PSKH1	-0.33025
NSFL1C	0.356375
RHOG	-0.1
HEY1	-2.847
KNG1	-1.810125
ITGAX	1.0076
LIN9	-0.069
CANT1	0.48625
XRN1	0.644142857142857
CCDC96	0.5395
HEATR6	-0.444166666666667
GNG7	-1.08283333333333
RUNX2	0.152875
SOX1	0.686166666666667
FCRL5	0.2043
ZNF99	-0.244
FAM9A	-0.325
SNX22	0.623
MBNL3	-1.2375
ODC1	-0.4434
ADORA2B	-1.95716666666667
NR2F6	0.8705
ZFYVE16	-0.111222222222222
SYNJ2BP	0.7965
POLE	-0.588625
E2F2	-0.27925
THRA	-0.449833333333333
PTGES2	0.11
HIP1R	0.406666666666667
TMUB1	-0.225166666666667
ENO3	-1.3555
RSPH10B	0.0185
CXorf39	-0.15225
IRGC	0.20675
GPR109B	-0.30325
FLJ13305	0.8425
LCE3A	-0.715
TNFRSF18	-1.34866666666667
DET1	-0.74375
TRPM3	-0.09975
C16orf79	-0.598
FECH	1.26
RAP2A	0.0658333333333333
CRIP1	2.7945
AZIN1	-0.04775
SLC7A7	3.00525
IL10RA	1.2641
TMEM64	1.10025
CDC42EP4	1.1911
C16orf58	-0.114
ARG2	-1.21725
POU5F1P4	-4.406
FAM62B	1.10175
DNAH8	-2.2217
ASH2L	0.126
TSLP	-3.31966666666667
CNTNAP5	0.0262
TMEM16C	-1.17975
IFNA14	0.788
SLC1A3	-0.88225
CABYR	2.43
BCL7B	-0.2293
NUDT13	-1.56216666666667
C13orf28	0.557
C1orf53	1.1155
ARL6IP4	-0.0593
RPL35A	0.13
EMR3	0.04225
RAB40C	0.249416666666667
SLC41A1	-0.294
LRCH1	-0.109
LY6G5B	-0.3925
FAM124A	-0.483785714285714
MGC10981	-3.62433333333333
CLIP3	0.6197
MAP4K2	0.1445
CHIC1	-0.8605
SULF1	4.26483333333333
C20orf30	0.338428571428571
PRDM5	-1.313
ELOVL1	-0.2255
C11orf48	0.516
SLC39A10	-0.108
KCNV1	0.29875
ACP1	-0.461333333333333
ZMYM2	-0.837875
B3GNT6	0.4205
C9orf69	-0.342
C2orf15	2.765
C20orf166	0.152
HSP90AA6P	-1.2085
EDG7	-0.177
NEURL	3.708625
LPL	-1.6585
CLEC2D	-0.669857142857143
GRRP1	1.36066666666667
CD8B	-3.1392
HIST1H3D	-0.841166666666667
SLC6A12	0.342625
FAM27L	0.0275
CD84	0.4808
RASA1	-0.1415
PHKG1	-0.2415
MAGEA11	-1.903
IMPA1	-1.2415
NPM3	-0.09
RARRES1	2.66675
SH3BP1	0.1145
B3GNTL1	0.2325
ARPC5L	0.0658333333333333
KLHL26	0.58575
SIM2	1.292875
GJC1	0.44
C20orf194	-0.0365
EXO1	-1.6625
SLC2A2	-2.16816666666667
LOC285074	-0.1
LRG1	2.31425
KIRREL	-0.1735
PIK3R1	1.17271428571429
C4orf34	0.423
MAF	-1.91544444444444
ADCY4	2.594
ZMIZ2	0.8566
SLC46A3	-0.215166666666667
STAMBP	-0.0238333333333333
CCDC16	0.03225
MS4A12	0.59
TCF20	0.21375
LRRC46	1.73525
C20orf152	0.99625
MRPS6	-0.682625
ABCB11	-0.1445
KCNC2	0.0658333333333333
CDH19	-2.01133333333333
C9orf123	-0.969166666666667
SSH3	0.819875
LDLRAD1	-2.85975
CCBE1	-0.978
ZNF135	-1.527125
TAAR1	0.225
WFDC12	0.4835
CCDC42	0.0825
FLJ12529	-0.283
PER1	-0.953666666666667
TIMM50	-0.331833333333333
SMARCAD1	-0.1
FAM26C	0.5915
TP53TG3	-1.3735
SH3RF1	1.7206
LMCD1	2.32425
GPR63	0.29
FLJ21986	-2.652125
AIFM3	0.23375
MICAL1	-0.768166666666667
BLZF1	0.0411666666666667
IQCA	0.4525
PCDHGC3	-0.3705
SAC	0.02625
BCL6B	1.50633333333333
DDO	0.8715
MARCO	4.02825
DCHS1	-0.134666666666667
C1orf170	-0.889
CD200R1	0.0816666666666667
C22orf15	-0.19
SEPT11	-0.318666666666667
ADNP	1.28675
UST	-1.493
C13orf34	-1.281
RFFL	0.124071428571429
APBA3	1.131
C2orf60	0.0285
CUTL1	-0.7004
PMS1	-0.212625
ZNF689	0.324
EIF3E	-0.230166666666667
IL9	0.3182
RPL31	-0.08175
LY9	0.293166666666667
ATP2B3	0.247
KDELR2	-0.627791666666667
TFCP2	0.707625
NLRP12	-0.3555
FLJ45422	0.09925
TLE4	-1.2852
ZNF570	0.0255
FLJ43806	-0.0965
TLK2	0.261
CIR	0.5265
MARS2	0.556
COL24A1	0.31225
SDF2L1	-0.526
HIBADH	-0.721333333333333
IGFBP3	-1.94042857142857
C12orf23	0.37125
PSPC1	-0.102
C20orf43	0.15975
TRAV20	-0.322
ARHGAP24	0.624625
KIAA1975	-1.590375
C1QA	3.0432
DNTT	-4.2395
C10orf6	-0.15075
C11orf41	-0.094
HNRPF	-0.745625
COL11A1	5.15033333333333
UBAP2	-0.521333333333333
CDKN2AIPNL	-0.289
C20orf174	1.7165
SPRED2	0.197
PLA2G12A	1.3375
ICEBERG	-1.4615
SCN10A	-0.1765
C11orf65	-0.553
GBP5	4.751
PITPNC1	-1.52483333333333
POU3F3	0.79
NCOA7	-0.316
LIN7C	-0.2019
LOC348840	-0.2475
NKX2-2	-1.981
ANKRD13D	0.305875
LOC123688	0.4785
FUT2	1.30933333333333
TAAR8	0.685
FZD4	0.561666666666667
PNMA3	-1.45466666666667
OR4L1	0.504
WIT1	1.877
EXOC3L	1.60775
ATPBD4	-1.2219
KRBA1	0.1495
UBXD6	-0.65925
HOXB7	-0.202714285714286
C7orf23	-0.383
UNQ338	-0.377
STAB2	0.53625
CDC20B	0.73525
IRF9	2.2205
CENTG1	0.122083333333333
TNPO2	-0.123
MCPH1	-0.809875
BMS1P5	-2.41575
SLC26A7	0.31
HIST1H3J	0.517
C9orf3	0.6401
LBH	1.008625
MYO1D	-0.499125
PTDSS2	0.2715
NFU1	0.61525
DEPDC4	-0.51525
WNT7B	1.4487
GLP2R	-0.0338333333333334
SETD4	-0.5005
DYNLT3	-0.1701
FKBP11	-2.38983333333333
SESTD1	0.799333333333333
FLII	-0.72975
RPS16	-0.065
CHPF	-0.530833333333333
CSNK2A1	0.362333333333333
SUMO1P1	-0.13325
FKBP6	-0.6605
ZNF214	-1.45366666666667
TWIST1	-0.853666666666667
DDX56	-0.579
TRAM1L1	2.0577
EPO	-1.9105
MRPS18B	-0.2165
ZNF682	0.106833333333333
RPL14	-0.707
MAFF	-0.74225
LOC51136	0.340875
LY96	-0.54975
DDX20	0.213
ABTB1	0.626833333333333
ARL5A	0.3162
CCT6A	-0.9085
HEPACAM	-1.42416666666667
EHHADH	0.0133333333333333
RBAK	-0.553166666666667
CGB1	0.8665
ITGB5	1.8963
YIPF3	0.471
FKBP2	0.2375
NR1D1	-0.5992
TMEM110	0.0545
NEK2	-1.16016666666667
PRAMEF8	-2.8165
C20orf52	0.542333333333333
PCDHGA3	-1.1255
VWA3B	-0.053
NDUFA5	-0.197375
THAP9	-2.22425
FLVCR2	-0.0728333333333333
AP1S1	-1.219
SMAD6	-0.9055
SAV1	0.57275
SAT1	-0.371125
ZNF251	1.145
ADAMTS7	0.2191
RPP38	0.09325
C1orf211	-1.6115
YPEL2	1.47565
RBMS1	-0.74225
ZNF445	-0.309666666666667
NRXN2	0.667
PGBD4	-0.2905
UGT2B28	-2.6785
WBSCR16	-0.9171
NLRC3	-0.049875
ASTL	0.68575
ST6GALNAC1	-3.299
ZADH2	0.7335
MLLT4	-0.214833333333333
ARL6	1.75516666666667
MEF2C	-0.77425
CBFA2T3	-3.5255
AFF3	1.62971428571429
COG7	-0.0985
MYB	1.947
PLXNA3	0.685
XRCC2	-1.18
MMS19	-0.381625
ST8SIA5	0.5465
CHPT1	0.658833333333333
KIAA1712	-0.2775
OR6X1	0.115
ACTR3	0.056
UGCG	0.287166666666667
OR4P4	0.1555
ZAP70	-2.98125
LPP	1.103625
ZNF485	-0.681
PTPRCAP	-0.29725
IL12RB1	0.40075
ATRX	-0.6234
CHST8	-0.677
C14orf109	0.5665
ARV1	0.20025
NMB	0.442857142857143
COX5A	-0.160833333333333
EIF6	-0.133
MPPED2	1.12783333333333
SEMG1	-1.325
CHRDL1	-0.492
TRAF3IP2	0.844
WNK2	0.1715
LILRA4	1.72633333333333
LAMA2	1.354
PXT1	0.076
RLBP1	-2.477
CD300C	0.26725
SLTM	-0.75025
FLJ10404	-0.086875
APOBEC3D	-1.77666666666667
RENBP	-0.0266666666666667
ATXN7L1	0.241375
NID1	-0.6385
TUBGCP3	-1.098875
ITIH5	0.495777777777778
CCDC110	3.159
C8A	-2.375
MGC87042	-2.3065
HOXC13	1.99225
TFDP2	0.0225
HCP5	1.69525
POLI	0.94625
UCN	-0.497333333333333
ZNF764	0.429333333333333
C8orf45	2.61625
FHL3	0.13375
SPATA5L1	-0.454
MMRN2	2.20633333333333
NDST1	1.11466666666667
COL20A1	0.406666666666667
ZNF248	0.270166666666667
PELP1	0.208166666666667
MBL2	-2.01916666666667
RNF41	0.644
C5orf24	0.928
THOC5	-0.036375
SERINC3	0.196166666666667
RP11-151A6.2	-0.105
CDCP2	-0.40675
HIST1H2AA	0.21875
C11orf75	-0.549166666666667
FKBP7	0.09625
DDOST	-0.4335
GPNMB	0.201666666666667
TTF2	-1.155
KCNT1	0.227333333333333
SLC39A14	-1.148375
NGRN	0.7992
GPR137B	1.08075
MECP2	0.381625
PSMA1	0.14175
C16orf73	-4.115
TMEM60	0.068
CSN3	-0.6355
NOS1	0.381166666666667
RAB7L1	-0.504666666666667
YBX2	0.898
KIAA1166	-1.128125
FUBP3	-0.462333333333333
ABCG1	2.005
ACACA	-0.578333333333333
ARL11	-0.3903
ATOH1	-0.2985
ODF1	0.297
CREB3L3	-1.66833333333333
TMEM127	0.795785714285714
DSCAML1	-0.1465
PLN	0.347
LYPLA1	0.0869166666666667
PRDM9	-1.7225
SASP	0.477
PLUNC	0.519166666666667
INTU	0.8785
HISPPD1	-0.07625
LNPEP	0.424833333333333
YARS2	-0.626833333333333
APCDD1L	-1.294
ZCCHC4	-1.284
FBXO22	-0.891333333333333
TTLL13	0.47
ZNF669	-0.129833333333333
PTGDR	0.744
DDX27	0.24375
KIAA0409	0.160833333333333
GJB6	0.478
ASB8	0.45675
PLP2	-0.4915
MEPE	-0.0453333333333333
OR10J5	-0.01
KRT222P	-0.29875
COQ7	0.0673333333333333
C1orf101	0.681
RERG	3.3635
CHMP5	0.0132499999999999
THAP11	-0.092375
ZNF43	0.0533333333333334
ZRANB3	-0.0613333333333333
KRT13	-0.14275
MRPL19	-0.07025
RBBP9	1.215
SPATA17	0.515375
BXDC5	0.0133333333333333
PAFAH1B1	-0.1515
MAGEE1	0.01125
OSTF1	-0.12425
KIAA0323	0.520416666666667
TXNDC13	-2.7075
CNTN4	0.12
LCE1B	0.445
UNQ501	1.92975
ZNF154	0.02925
C3orf64	-0.98425
SYT5	0.0478888888888889
PON1	0.220833333333333
FLJ10357	-1.38325
ATP4A	-0.744
GNPDA1	-0.591833333333333
MGAT1	0.749666666666667
C14orf121	1.128
SLC35B2	0.2285
MIER3	0.242166666666667
CHEK1	-1.455
ZNF8	0.632833333333333
TXNDC1	-0.3845
CKB	-0.062
RTN3	0.721
FZD2	-0.519666666666667
PART1	-0.24825
PSMB6	0.10375
PCDHB8	-1.268
PHC3	0.00700000000000001
PPP1R8	0.3125
NOVA2	1.14766666666667
TNFRSF11B	-2.890375
GOLPH3	0.8245
UBLCP1	-2.06325
SUHW3	0.46025
TTLL1	1.168
OPN4	0.563
OR13G1	0.095
ZPBP2	-0.0976
HSD17B11	-2.090125
C9orf50	0.3325
DHDDS	0.149857142857143
CTSW	0.9969
NEFM	-2.48733333333333
MRPL28	-0.26925
SYN1	0.289666666666667
PIGV	0.104833333333333
ZIM2	-0.86675
APBB1	-1.1025
SND1	-0.379
C1orf123	-0.668833333333333
CHD3	-0.80925
BHLHB8	0.3645
RNASE2	-0.5465
BCAP31	0.30275
SLC25A44	0.520666666666667
CHD6	0.673
PIB5PA	1.93123076923077
SELS	0.476125
LOC541471	-0.167625
FAT2	-0.037
ZNF81	-0.417
OR4C16	0.393
FLJ10081	0.2882
LRRC4	0.37375
CS	-0.0248333333333333
N4BP2	-1.515625
IGFBP7	0.81375
ZNF318	0.811666666666667
NDNL2	0.06275
ZNF609	0.30975
SIRT4	0.07375
EXOSC10	0.11825
ECE2	0.741416666666667
OVGP1	1.31875
GTPBP3	1.1
PACS2	0.4456
C19orf36	-0.1165
ARL4C	-1.305125
ATG4B	-0.087125
UBQLNL	-0.74275
RHOXF2B	-3.125
PLEKHG2	-0.595
GALR1	-0.291
AQP4	0.232333333333333
HDAC7A	0.0571666666666667
DCUN1D3	0.2595
OR8A1	0.299
CCRN4L	1.028375
CBR4	-0.275
KIFC1	-1.58916666666667
SLC7A14	-1.1835
LHX5	-0.729
TRPC7	-0.129
LPXN	-1.02325
SERPINA1	-2.15025
RPS13	-0.0134
BPIL3	-0.503
PRKAA1	-2.7585
FADS2	-1.4936
ENAH	0.65275
PRO1768	-0.0325
APBA2BP	0.63125
LIPH	1.01166666666667
C3orf33	-0.08725
RCC2	0.373785714285714
ALDH1A2	-3.1476
RNF103	1.9255
AHCY	0.50425
ALG12	0.611
CCL17	0.15175
ZNF543	1.27816666666667
ESRRG	3.082
CNGA1	-0.45325
RDH5	-1.02566666666667
OTX1	1.8226
PTGFR	-1.253
CDR2	-0.935875
SELE	-0.0145
NLGN2	-0.3965
EXOSC9	-0.14975
ZNF566	0.119666666666667
KLRC2	-3.917
GPR12	0.702
KIAA0196	0.71875
PDRG1	1.892
SSR3	0.374142857142857
MSI1	-0.466
CST9	0.4155
CC2D1A	0.173375
PLAGL1	-1.03738888888889
ZNF778	0.105
RNF2	-2.424375
KLF6	0.312833333333333
THBD	1.12366666666667
tcag7.1314	0.905
NR5A1	0.00500000000000001
ABCD2	0.18425
DNAJC7	-1.384
CLEC4C	0.776
TM2D3	1.064
CCDC4	-0.5615
PLAC2	-2.29725
DCD	0.666
FAAH	1.28675
POLA1	-1.15516666666667
TM7SF2	0.229125
FLJ39822	-1.59266666666667
FLOT2	0.029125
MAP4K1	-0.495166666666667
SRP68	0.156125
C21orf74	0.4785
ARPC5	-0.62475
LOC126075	1.07075
HECW2	-0.315625
ZDHHC4	-0.69225
ANKRD42	0.6724
PDE9A	-1.99233333333333
ABCA8	-1.061
NDUFS2	0.146
UBR5	0.1075
BTBD16	-2.88575
LOC554174	0.2135
ZNF20	1.095
KIAA1843	0.4185
WDR17	-0.748875
C15orf33	0.434
RNF113A	-0.7655
CAMKK1	-0.6259
CLCN2	1.14525
ANXA6	-0.485
LOC340069	0.185
EMID1	0.647375
DPM3	-0.226333333333333
ELA1	0.298
SLC25A13	-0.5388
KRT24	0.18225
SMPD1	-0.148333333333333
TH	0.295
COL6A2	-0.404785714285714
ANKS1B	1.24175
GPR126	-2.6715
ZC3H12A	0.0851666666666667
TMEM47	-0.603666666666667
C2orf51	0.0391666666666667
C1orf88	1.12566666666667
HSF2BP	1.26975
AKAP10	-0.1745
RPAP3	-0.481
KLHDC8B	-0.2905
STOM	0.8526
MUPCDH	0.0465
C10orf72	-0.507375
PLEKHA3	0.390333333333333
TCP11L1	0.349
CWF19L1	-0.20475
SPEF1	1.78438461538462
YSK4	-0.0655
ELN	0.3694
SAMD8	0.3725
MPI	-0.233833333333333
MEPCE	-0.1226
ABCC3	0.89025
NANOGP1	-3.23
KCNK17	0.294
HLA-DMB	3.05283333333333
RRAGA	0.00775000000000001
ANGEL1	0.24825
RBM32B	0.0385
CPN1	-2.66825
MGC52282	-0.4394
HLA-A	1.08233333333333
OR9G4	0.297
EDNRB	-1.413625
SCD	-2.52942857142857
C14orf80	-0.049
BAGE2	-0.305
RABL4	-0.338666666666667
RCVRN	0.1555
SHANK1	0.172
NLRP7	-3.141
CD226	0.66025
STAT3	0.3999375
SYNJ2	-0.6512
TPCN2	0.0131666666666667
WDR36	-0.57225
MBD4	1.04525
ROBO1	-1.1562
ST3GAL6	-3.42025
SLAMF8	3.06966666666667
ATN1	0.340666666666667
GPR141	0.4155
KRT36	0.0335
TPH1	0.5225
DDX52	-0.213
ZSCAN29	0.004
TRPT1	0.408
DPEP3	0.31425
DENND4A	-0.69525
TSPAN16	0.378
PTCHD2	0.246
LOC145814	-0.4905
CAP1	-0.2105
EIF5A2	-2.0515
NT5DC3	-0.9035
SEPT9	-0.0345
SEZ6L2	-1.664
EGFLAM	2.41375
VPS11	0.064375
NDUFB5	0.0325
CIDEA	0.213166666666667
IER5L	0.205
N6AMT1	-0.184
FAM83C	-0.3105
OXR1	1.01083333333333
IRX1	0.276
DGKB	-0.493333333333333
GCN5L2	-1.01525
MIR16	0.597625
FBXW9	0.49375
WDR4	-1.19683333333333
PDC	0.1215
VPS33B	-0.26375
HEXB	-0.368
FLJ32214	0.7985
TCEB3	0.18375
CRLF1	-2.4095
ABI3BP	0.44375
C8orf22	-3.352
PYCR1	0.473875
KIAA1706	0.57575
CDK5R2	0.517625
WAS	0.1715
C12orf60	0.19775
CCBL2	-0.03
MADD	-0.05875
C5orf34	-1.189
WDR42A	0.8222
KLF12	0.255125
HSPA1A	2.25375
ITM2C	-2.2005
DAPK2	1.75216666666667
LOC442590	-0.28
SUMF2	-0.73
CENPA	-1.06838461538462
TMED5	-0.497625
CDH6	-1.189
BRP44	0.5455
THG1L	-0.83075
GABRA2	-2.793
C14orf166	0.045
MYL1	-1.18383333333333
TNFSF18	0.139
PAP2D	-1.84
PPIB	-0.684
KLHL4	-0.6895
SFN	0.0868333333333333
CCDC127	1.33125
FRAP1	-0.44625
GOLGA5	0.6285
SDCCAG1	0.269125
MGC21675	-0.2735
C10orf95	-0.152
KIAA1345	-0.591333333333333
C1orf163	0.055
LACE1	-0.298
OR10K2	0.189
CENPN	-1.54496
TMED2	-0.2655
UGT1A6	-0.756
ANG	1.00225
U2AF1	-0.835666666666667
CASC2	0.3825
NMT2	-2.0425
OSGEPL1	0.2945
DFNB31	-0.5965
SLC6A20	-0.1605
DKC1	0.27075
FXYD4	-0.27175
WDR64	0.58
MGC5590	0.7525
CREBZF	-0.994666666666667
DAZ1	0.32675
PRPSAP1	0.1515
GCHFR	-0.38625
TTC7A	0.651375
LOC196993	-0.0285000000000001
UBD	0.226
S100A1	-0.359125
RPL6	-0.880833333333333
DNAJB6	0.995
NAGS	-0.2602
C2orf58	0.2285
KERA	0.172333333333333
MT1X	0.4262
UBE2B	0.9779
KEAP1	0.367
MST1	-2.349375
OMA1	0.0815
ABLIM2	1.24225
BCL2L13	-0.08725
JAZF1	-1.2155
TMEM63B	1.3255
S100A8	-0.0087
ARFIP2	1.326
UROS	0.938
KHDRBS2	-1.26
POLQ	-1.14675
SOAT1	-1.28925
SPAG4	0.14775
MRPS30	-0.826666666666667
LOC494141	0.1685
OR2T11	0.61
ORAOV1	-0.6145
ZNF184	0.703333333333333
TCEB3B	0.327666666666667
ADAM21	0.453
GDPD1	1.02775
SPINLW1	0.2035
PRR14	0.367333333333333
KCTD9	-0.9896
NUDT3	0.24175
KIAA1822	0.2295
HIST1H4K	2.0295
DFNA5	-2.6575
GABPA	-0.31875
C14orf44	0.8165
POLB	1.48125
PTAR1	-0.60725
SEC31A	-0.4494
TRIM58	-0.55825
TAS2R14	-1.0255
VPS8	0.43525
H1F0	0.468333333333333
PRKCB1	-3.1355
UGT2A1	0.433
TOR1B	-0.364
LSS	-0.784833333333333
C2orf19	0.9095
HNRNPC	-0.0528571428571429
TMEM100	-2.82833333333333
LOC116349	0.048
OR51M1	0.3535
CCDC142	-0.70925
ISG15	2.732625
ZCCHC14	-0.422625
CREBL2	-0.008125
TGDS	-1.7495
DC2	0.0505
CACNA2D3	-2.46142857142857
ZNF429	0.252
LYPD6	3.19516666666667
SUCLG1	-0.448833333333333
OR51I1	-0.3395
MAGEH1	0.88525
PRPF40A	0.225
SMR3A	0.5995
SPINK2	-1.95075
THAP2	-0.885125
NPY5R	-0.53875
IRF4	-2.61775
SPESP1	-1.96233333333333
OR10S1	0.423
DTD1	3.46944695195361e-18
TUBE1	-1.70475
DDX19A	-0.8115
PDPN	-1.758625
TMEM34	0.273916666666667
MGAM	0.33075
COL3A1	4.71016666666667
GFM2	0.0806
OR5A2	-0.0735
PSG9	-0.84475
ARHGEF11	-0.0213333333333334
IVNS1ABP	-0.130375
SIGIRR	1.393
DUSP19	-0.281625
DNAJC14	0.221
ACSS1	1.788
IL1RAPL2	0.4845
C4orf30	-0.73125
SEPT4	1.14375
LANCL3	-2.67125
SPAG17	0.364666666666667
PRDX3	-0.23875
HNF1A	-1.199875
P4HA2	-0.322375
RFWD3	-0.851666666666667
MOV10	-0.02675
DNAJA5	0.461
LOC729440	0.2475
LOC200383	0.56725
SMC2	-1.94525
MIXL1	-1.2695
TMEM9	0.34575
FAM86A	0.9225
ZNF174	0.3579
MYH14	-0.29975
CCR8	0.527
VPS37C	0.8905
GPATCH1	0.0885
B3GNT8	1.5945
TBX4	-0.5255
CNR2	0.411833333333333
PCDH1	0.14525
C5orf29	1.396375
OCIAD2	1.33025
PLCG2	-0.48825
KIAA0247	1.769625
HRH3	0.1543
CAPN13	5.171125
CCR1	0.5908
MGC15523	-0.0764444444444444
UVRAG	-0.2015
DNAJA2	-0.148
ITGA2B	-0.188833333333333
CLDN5	2.31825
PTPRN2	-2.30392857142857
ZNF512	-0.0963333333333333
PSAP	-0.614071428571428
CCDC140	-0.602
LRRC55	0.179
CYP26C1	0.556
C8orf47	-0.67275
LYN	-0.028625
DUSP6	-1.6335
TGFB3	1.77226666666667
ELK1	-0.7689
PCDH11Y	-0.376666666666667
HGD	1.3325
C17orf58	1.82275
MYO3A	0.7285
SERPINE2	-4.887
AARSD1	-0.446875
C14orf73	-1.72425
ADAM33	-0.2125
ZNF491	0.229
MAPK6	-1.08966666666667
TCN1	3.78416666666667
SLC24A6	0.4645
UBE2R2	0.19425
H1FNT	0.389
TATDN2	0.483833333333333
LILRB1	1.3325
P2RY5	0.3595
NUCB2	-0.2985
C2orf37	0.68225
SNX27	0.826
MTA3	0.194375
FOXO4	-0.000124999999999993
ID4	-1.07116666666667
SOX5	0.8085
PXMP3	1.03925
OR52M1	0.246
SFT2D3	0.418375
INA	-2.664
MCOLN1	0.65675
NFIX	0.3714
CLEC14A	4.46566666666667
HIBCH	-0.013
PLA2G5	0.26875
TIMM10	-0.143333333333333
MED17	-0.371
COL4A4	-1.1035
TPP1	0.372
GJA3	-1.50216666666667
TMPRSS5	-0.97975
AADACL3	0.723
DNMBP	-0.161
ENPP5	4.67533333333333
NQO1	-1.3449
ZSCAN2	0.44975
SEC24C	-0.191666666666667
GTF2A1L	-0.3975
AXIN2	-0.5807
FAM33A	-0.802583333333333
C16orf13	0.337375
SPNS2	0.29675
TAF1	-0.9115
AP1G2	0.0833333333333333
RBM42	0.0976666666666667
HCN2	0.458833333333333
EFHB	-0.561666666666667
RUSC1	0.278666666666667
GRIK5	0.195
USP21	0.324666666666667
ATAD3C	0.7445
ORMDL2	1.046875
PRSS7	-2.855
PSAT1	-5.32925
FLJ13195	-0.7555
TBC1D1	-0.5475
IFNG	1.4815
OTOS	0.657
ZNF773	-1.54016666666667
EMD	0.03175
RETN	1.35
CCL8	5.132
APH1A	-0.689875
COX18	-0.257
GTF2IRD2	0.165
CCDC82	-2.56516666666667
PAFAH2	0.1678
NPEPL1	0.3981
RP11-114G1.1	0.189
TP53INP1	1.72775
ZNF300	-2.8365
FOXL2	-2.98375
LARP2	0.579166666666667
LATS1	-0.0395
HTR6	0.525
SPOCK2	0.197833333333333
RNF144B	1.66483333333333
HTATIP2	-0.4125
MGC10334	0.27975
CENTA2	1.73716666666667
FGF2	-2.81175
FXYD7	0.43175
PHYHIPL	-2.112375
GPR34	1.60825
DDX6	-0.416166666666667
OR10W1	0.198
LHFPL1	-0.767
ZNF313	0.484714285714286
VPS28	0.9615
AP3M1	-0.1397
AKR1CL2	-1.24725
TRAF4	1.035125
OR2B11	0.376
C19orf12	0.119333333333333
AKAP9	0.633666666666667
C1orf62	-0.364333333333333
SLC20A1	-0.4311
FAM112A	0.0765
LDB2	-0.371
MRPS23	-0.3095
KLK5	1.932
SPTB	-0.239333333333333
EFEMP2	-0.54975
EFNB2	-0.315
PCM1	0.261642857142857
NMNAT3	3.167125
TSG101	1.009
C8orf40	-0.1435
NOB1	-1.43
ABHD3	-0.0695
GTF3C4	0.240875
PIGN	1.6885
GALNTL1	1.593
AEBP1	1.06525
OR9Q1	0.5535
ANKRD2	-0.41525
CCL28	-0.61475
TRIM38	0.249333333333333
TMCC1	0.56425
SMG5	0.46775
LRRC7	-0.8395
NCAPD2	-1.63266666666667
C6orf153	-0.02725
C1orf74	0.60375
OTUD6A	0.201
DCP2	-0.527333333333333
TMEM24	-0.07925
RPL18	-0.617333333333333
TMEM177	0.39175
LRRC37A3	0.846
C1D	0.602166666666667
LDHC	-1.7695
UBE4B	-0.0335
NIT1	0.39225
BTN3A3	0.979375
RASD1	2.655625
COMMD3	0.41525
SHFM1	-0.479
BIRC8	0.512
DUT	-1.41025
C12orf51	1.0855
LRRC59	0.1395
LY6H	0.19225
WDR22	0.674166666666667
EDEM1	0.975714285714285
ADH1A	-0.2935
PANX2	-0.1412
CYP11B1	0.31025
CDC73	-0.35
GPR172A	0.5595
GSTM3	2.06030769230769
KCNA5	0.194875
SERAC1	0.231333333333333
NFATC2	0.0995
ANAPC5	-0.3106
C15orf24	-0.4835
NFATC2IP	-0.81325
TNRC6C	-0.133166666666667
MGC102966	-1.040875
FGD5	-0.233833333333333
MED9	0.13075
RAB13	0.00466666666666666
C15orf49	-0.053
CRYGS	0.0578
C12orf53	-1.0701
LOC283693	-0.4275
COX6B2	-0.331625
PHF14	-0.1575
FAM3A	0.2675
RPL13	-1.1924
PRDX2	0.8108
FLJ34047	-1.315
PRMT3	-0.09025
KCTD19	-1.029
TRIM10	-0.261166666666667
MGC26597	0.259
GCNT4	0.18325
GPRASP1	-0.56775
CDKN1C	0.138833333333333
RHBDL2	0.8628
HSPH1	-0.663
AQP1	1.78975
COL17A1	0.1771
GFAP	0.122625
CDC16	-1.53
KIAA1614	-0.219
C6orf118	-0.0608333333333333
ZSWIM5	-2.58875
FAM83F	3.662
LYNX1	0.09975
SYNPR	-0.737666666666667
XG	1.32533333333333
PRSS16	-1.87775
KIF13B	0.504
PCDH9	-1.153625
HIST1H2AH	-0.0828333333333333
RBM18	0.32175
ZNF626	-0.549125
HEXIM2	0.149666666666667
ITFG1	-0.845
TUBG2	-0.975
SFRS7	0.0114166666666667
C9orf14	0.732
EXTL1	-0.371
GBP3	1.96466666666667
WDR5	-0.47
RARG	0.230166666666667
MYO7A	-0.528125
CECR6	-1.273
C13orf3	-1.59575
SFRS18	-0.8405
ACVR1B	0.557833333333333
PSMD1	-0.2854
C7orf31	-1.23716666666667
ILVBL	-0.084
IFNGR1	0.45475
RNF186	0.6805
NOL9	0.19725
MAGEL2	-0.96175
SLC29A2	0.03875
NHSL1	-0.187
RBMX	-0.775
PSORS1C2	0.324
RAD51L3	-1.08875
LCN6	0.55175
ORAI2	-1.030375
BRUNOL6	-0.1659
OR4K5	0.219
CDC123	-1.135
MSLN	-2.11633333333333
WWTR1	0.46
ZNF700	-0.0545
COBL	-0.10825
PPP1R16B	-0.712
GAS7	-1.1987
MDN1	-0.960375
HAAO	-0.107
C9orf68	1.6425
TNFAIP2	0.053625
FOXN1	0.3055
hCG_2033311	0.5245
