Hybridization REF	TCGA-A8-A06O-01A-11R-A00Z-07
RRAGD	0.248666666666667
PAGE5	-3.25
UCHL5	-0.915833333333333
ULK3	0.2685
AIM2	0.607
PNO1	-1.44316666666667
OR2F2	1.0865
GNAT2	-0.135
SIX1	2.606
ST13	1.01125
ZBTB44	-0.181625
TIMP2	-0.1255
ZMAT4	2.6455
GTF2IRD1	0.201833333333333
ZNF19	-0.3055
ZNF714	-1.575
RSC1A1	-0.174
C9orf80	-1.13875
PSMA8	-0.0806666666666667
TMEM141	0.06375
COX4I1	-0.585928571428571
CTAGE1	0.742333333333333
DTWD1	-1.09825
HSD11B1	1.95575
KRT6B	-1.83925
ARID4B	1.135625
LHFPL3	0.05625
WWP2	0.723333333333333
ZNF326	0.0785
RGPD1	0.0505
CTSH	2.00383333333333
FASTKD1	-2.492125
PAF1	1.665
TTC9C	-1.5675
IFT57	0.0815
PRSS36	0.5145
IL20RB	-1.1785
ZNF592	0.219833333333333
DCTD	-0.0986
CFP	1.63175
MFNG	-0.409125
JMJD2B	1.29275
ALDH3B1	-1.136625
THSD4	2.097
KCNJ5	3.2985
LMNA	-0.126166666666667
TBCD	0.81675
ZNF250	1.10566666666667
CASQ2	0.9225
PEG10	-4.31008333333333
PRAME	-1.2612
NP	-0.65125
TRIM59	0.183666666666667
ZNF12	-0.367
XTP3TPA	1.02975
SIGLEC7	0.5124
PANK4	0.00725
FAM70A	-1.0245
SNED1	0.396
HIP1	0.1945
RAET1E	2.10616666666667
AMAC1L2	0.004
AHNAK2	0.0205833333333333
TOE1	-0.805333333333333
RECQL4	0.79825
SPRYD3	0.922
DPAGT1	0.15625
MAGED2	2.4374
ANKRD55	-0.2835
TRPS1	5.1505
DOK7	0.75775
TFPI2	-6.53
GTF2H3	-0.5235
CYP4F11	-0.2655
LHX2	-3.81266666666667
ATG16L1	0.5705
ASB12	0.6215
C1orf116	4.741375
NF2	0.96875
POM121	-0.3507
PHYHD1	2.6662
TXNDC17	-0.770833333333333
DKFZp779O175	-0.767
NUP62	0.636
MYO18B	0.6935
PRAMEF1	0.293
TCBA1	0.00999999999999998
TMEM168	0.61025
FJX1	0.6215
CLCF1	-1.2665
SEPN1	0.372625
IGSF2	0.513
NUDCD1	1.01666666666667
TFF3	2.68166666666667
NDFIP1	1.17714285714286
CHCHD4	0.09
TNR	0.2155
CUTA	0.607166666666667
USP44	-4.3995
DPP10	0.134833333333333
IWS1	-1.10516666666667
PCGF1	-0.45975
SULT1C4	-0.6945
NTF5	-2.676
PTPN13	1.1595
SSTR5	1.807
SFRP1	-1.9715
IDH3B	-0.660375
SUOX	1.59083333333333
TMCO5	0.3945
GOLT1B	-0.55875
MIB1	-0.245785714285714
PCDHGB1	-0.1445
SUSD1	-0.729
ICAM5	-3.27416666666667
PAPOLB	-0.4545
URM1	-1.1204
TMEM106B	-0.457166666666667
LRIG2	-1.19975
SLC27A5	1.3745
CLIC6	1.4763
ZNF420	0.866833333333333
SCN9A	-2.1729
KIAA1909	-1.217
ELMOD1	-1.44775
PRKAG1	0.399
FAM64A	-1.01188888888889
EEF1G	-0.6178
SMAD5	0.59875
INCENP	-2.77225
WASF2	-0.8875
GARS	-0.8771
CDK10	-0.9566
HLX	0.800166666666667
MDM4	0.121375
ZNRF1	-1.0925
HHATL	-1.511
FAM21C	0.9593
HIST2H3C	0.1965
PFDN2	0.31075
ZNF200	-0.69275
NDN	-0.85525
HBA2	-2.4225
FBLN5	1.30125
PUM1	0.296285714285714
TNNT1	0.931
C19orf59	0.506166666666667
HNRPH2	0.524166666666667
RAB7A	0.462666666666667
PMS2	-0.6475
BIRC3	-1.231
NRSN2	0.3215
OR52K2	0.872833333333333
SPOCK1	-1.25321428571429
H2AFY	1.48925
RXRB	-0.17325
ZNF638	-0.550166666666667
ANKRD45	-0.05275
ACTN4	0.399666666666667
FXC1	0.39
EIF2B5	0.74325
VPS33A	-0.63425
PINK1	0.607375
FAM106A	0.2755
SKIP	0.751866666666667
GAPDHS	-0.116
MUM1L1	-1.0655
PSTPIP1	0.821
CNTNAP1	-1.8953
CYP26A1	-3.27775
APOL2	0.5565
TACC2	2.254625
COX7A2L	-0.146285714285714
HSD17B1	0.8256875
ARRB2	0.3105
SLC7A6	-0.7743
HSD17B10	0.048
RBJ	-0.3435
NUP155	-1.429
MRPL10	0.09
CYCS	-1.144
CCDC46	0.603333333333333
TECTA	0.4605
GNAL	-0.44725
LPO	-0.034
PEBP4	0.854
DDX11	-1.4385
C18orf12	0.599
TAF9B	-0.138
IMP4	0.1145
RPA4	0.286833333333333
NDUFS1	-0.94275
UPK1A	-1.00233333333333
ARRDC2	0.213166666666667
C18orf20	-0.2885
AES	-0.0518571428571429
CD2BP2	0.292833333333333
C16orf54	0.099
UGT2B17	-0.7305
FGFR1	-0.983
CEACAM6	3.4697
CHRM5	0.8635
CERK	0.202875
AP3S2	0.841642857142857
ANKS4B	-1.4265
CLCNKA	-0.0993333333333333
ZNF208	-1.132
HLA-DRB5	5.3705
CARKL	-1.521
GOT1	0.6185
CASP6	0.643875
HOXA1	-0.8375
RCL1	-1.0425
ZNF181	1.50233333333333
RAB40B	1.6765
MRPL38	0.700125
LRRN2	1.97775
C3orf25	-0.146
OR5D14	0.2995
OR10AG1	-0.083
BET1L	0.0767
FRY	2.046
AK3L1	-1.97175
CSF3R	1.2745
POLR3K	-0.431166666666667
ATG2B	0.3025
EPS8	-0.184666666666667
DARS	-1.268125
C10orf56	0.391
DAD1	-0.127583333333333
RIOK1	-1.13033333333333
HERC2	0.523
HSD11B2	2.1125
FAM96B	-0.8615
MGC13057	-2.30225
BSN	1.04025
CAND1	-0.180166666666667
HCST	1.97525
ACTR10	1.033
OR8D4	0.489
NASP	-1.2825
COL9A2	-0.540833333333333
LYZL1	0.3995
GPC5	-3.217
TBL3	0.16
CENTD2	0.2485
OR5AP2	0.599
TLR1	1.8895
LMO6	-0.441
ZIC2	-1.174625
CPNE5	1.07725
ZMYND15	0.772
FLJ22374	-1.506
CCDC106	1.2055
PARP16	-0.213
PDIA3	1.181
C14orf126	0.18875
CECR2	1.636
SFRS1	-0.443928571428571
FIGLA	0.6985
DCP1A	-0.844833333333333
MGC45800	-1.5025
TEKT1	0.0755
C10orf67	-0.7275
CLN5	0.940125
NTN2L	0.4975
GLE1L	-0.86575
CES2	-0.362
GNAS	-0.198555555555556
DDX53	-0.3455
TSPAN13	1.3865
MRPL52	-1.1783
SPIRE2	-0.5
TAS2R39	-0.062
SCUBE3	-0.29325
UCRC	1.6891
CDKL3	0.64825
KIAA1715	-0.7394
ZNF345	1.19325
RTF1	0.442125
DHRS7	0.49075
RIPK4	-0.6185
EXOSC2	-1.49366666666667
MS4A2	2.12475
FGF17	-0.31325
WDR59	-0.799875
EVI2A	-0.878
IL17RC	1.61233333333333
HS3ST1	2.20175
ITGB1BP2	-1.406
RBPJ	-0.814166666666667
GIMAP1	3.182
INE1	-0.461166666666667
ALDH18A1	0.305875
TPI1	-1.127625
GATA6	0.67325
CABP1	-1.22283333333333
ZNF484	-0.566
DAPK3	1.1285
GJB1	0.925666666666667
PIN1	0.03725
SLC6A15	-3.7165
CNO	0.14075
RIN2	2.82125
FRRS1	-0.652
CYorf15B	-4.43914285714286
DMRT3	3.121875
ATAD1	0.14325
OTUD4	0.000722222222222235
ATOH8	-1.626
ZSCAN16	0.648625
ASCC1	0.03975
OTUD3	0.539375
MGC33212	1.0045
YME1L1	0.00650000000000001
RP11-218C14.6	0.0875
PCBP4	0.471
TNFRSF10A	0.32925
CDH10	-4.03016666666667
KL	1.37928571428571
SCP2	0.555083333333333
C9orf119	-0.41175
SON	-0.0775
MAFK	0.0635
SBNO2	0.0245
SLC6A6	-0.265333333333333
SC4MOL	-0.121125
FAM35B	0.995375
PPP1R9A	0.4405
PDZRN3	0.253
CXorf20	1.819
C6orf126	0.98525
AVEN	-0.8055
FLJ21075	-2.1975
C14orf132	-1.66125
PCK2	-0.63275
GUCY2C	0.112
BARX2	0.8875
PEX11G	1.838
DAO	-0.674333333333333
C10orf49	0.11425
EDNRA	2.94483333333333
PPP2R5A	1.1722
DDX39	-0.321
SERF1A	-0.63625
ASCIZ	-0.105
FNDC8	-0.18
PTMS	0.282875
PHF7	0.6995
PIP4K2B	-0.1666875
HHLA2	0.0705
BDH2	-0.6491
APOBEC2	-1.10225
PENK	-0.748333333333333
SMAD9	-1.348
MT3	-0.5075
RGL1	0.107875
ATG10	-0.981
DLGAP4	0.177166666666667
APPBP2	-0.350714285714286
BACE2	-0.6455
LOC339344	0.876333333333333
ZNF395	-0.4618125
HIST1H2BL	1.01325
ZNF467	0.70375
SLC25A21	-1.30025
PALM2	-0.9278
NSUN5C	-0.66775
IL5	0.2065
CLSTN2	2.74425
ANXA8L2	-2.29775
PTGES	1.178375
GDAP1L1	-2.50066666666667
OPRK1	-1.55
WDR20	-0.04325
C12orf4	0.451625
NUP88	-0.97325
XRCC6BP1	0.142666666666667
FCGBP	0.339571428571429
LEMD2	0.36275
NOMO1	-0.195
C10orf79	1.345625
ZNF79	0.281
OCRL	0.0713
HSPA8	0.137666666666667
DIDO1	-0.153958333333333
PLA2R1	0.80325
COG3	0.3062
NGDN	-0.93275
CBFA2T2	0.586125
PNOC	-0.06425
PRRG1	-0.88125
AGGF1	-0.117428571428571
DPF2	-1.2455
YIPF7	0.3895
TRPV5	0.75275
ZNF322B	-0.15625
MED12	0.105
CARS	-0.599666666666667
ABCC11	2.03383333333333
C9orf25	0.135
MYH1	1.469
FRYL	0.774666666666667
AGTRAP	0.096
MMP27	1.1195
ZNF432	-0.8615
OR8D1	0.189
OR13D1	-0.06825
VWA1	1.6355
STON1	-0.7025
IL5RA	0.0155
PERP	-0.4421
C10orf107	-1.80833333333333
TNFSF12	1.3605
FN1	-0.3805
MTR	-0.906833333333333
PHLPPL	0.0983333333333333
ZNF425	1.28975
DHFR	-1.10888888888889
PPP1R12A	-0.32125
RSPO2	-1.472375
ZNF7	1.84725
ZNF583	-0.75925
TPMT	-1.757
GPR132	0.767875
OR2T12	0.272
SERTAD2	-1.8076
ATP1A1	-0.7303
FRMPD3	0.88725
ZNF672	1.1095
PLXNB3	0.331625
EML5	0.5415
FAIM3	0.9575
UBQLN2	0.30225
SORCS2	1.31225
PRIM2	-0.747
ACVR2A	-0.176166666666667
YWHAZ	1.93433333333333
PGM2L1	-0.057875
GNAO1	0.06375
RPL10	0.0923
RPS6KA6	-0.4345
PFKL	-0.5745
SH3D19	-0.062875
AURKB	-1.7755
ZC3H6	-0.197375
DISC1	-0.464833333333333
FLJ39660	-2.02516666666667
TMEM25	1.705875
OSBPL10	-0.918625
CLTCL1	-0.470833333333333
ALG6	0.16625
CATSPER4	-0.07
LRTM1	0.5665
RRAD	-0.089
TIPIN	-0.68025
CARD14	2.272375
RBM9	-0.386333333333333
RASSF4	0.591
SLC25A18	0.0508333333333333
C6orf58	-0.6052
IGHD	0.446
PLA2G6	0.174
TPT1	-0.1735
SEC63	0.8366
CCDC113	0.0854
TDRD10	0.439125
KIAA1666	-0.761
TOR1AIP1	0.31625
SYTL4	2.13516666666667
SPRR2F	-1.5155
CEBPD	3.07925
SNTG2	-1.37075
C20orf77	0.10475
TAS2R49	-0.5655
C6orf173	-1.44683333333333
SVEP1	0.6991
PXN	0.271714285714286
VIL2	0.511916666666667
C5orf21	0.742
DIXDC1	0.050625
GANAB	-1.01216666666667
PDSS1	-0.66375
NGFR	0.223375
ATP8B4	1.25925
BMP8A	0.806
CCDC132	-0.285916666666667
GNRH1	-1.32025
OR10T2	-0.35625
PDGFD	2.39283333333333
OR6W1P	0.511
HARS	0.0633333333333333
KRT77	-0.0385
AQP8	-0.011
ITGB1	0.029
ZNF254	-1.4135
PAX1	0.113666666666667
PSMC4	0.7243
ANKRD22	6.57425
PSMD8	1.0415
HTR1E	-0.984666666666667
SOX10	-2.5491
OR5B2	1.113
RABGEF1	-0.6225
MAP1LC3B	-0.91525
CYB5R4	0.30125
AGXT2L1	-3.23425
FLJ41603	2.42683333333333
TRAPPC2	-0.821666666666667
FNTB	0.93
FLJ14107	-0.689666666666667
AURKAIP1	0.4845
DSE	1.07525
NFKBIZ	-1.02833333333333
OSBPL3	-1.7495
LOC130576	-2.83475
SLC39A9	1.6735
LOC137886	1.76191666666667
RHCE	-1.8465
ATG7	0.826
FAM82A	-0.241166666666667
FBN3	0.18
MCFD2	-2.02133333333333
CASP14	0.1775
EPS15	0.358083333333333
SFRS2B	0.428333333333333
C19orf47	1.5865
PLAC9	0.7595
GPR23	-1.0305
BTNL3	1.0185
RGS8	0.324
GNS	0.491625
ENO2	-1.86983333333333
CBX1	1.1866
PEX26	0.917
LRP5	0.02
ADAMTSL4	-2.32283333333333
ARR3	-0.2416
MAP1A	-0.09825
CD2	3.74225
NAV2	-2.0524375
TMEM69	-0.5985
ATXN7	-0.6195
CHN2	-0.799
ZNF781	-0.603
HAS2	-4.4265
KIAA0241	-1.686
BIC	0.965
MOBKL2A	0.21675
CYP2C9	1.73
CNOT7	-0.493071428571429
SFRS10	-0.3225
CST11	3.893
FLJ37543	0.571
NKAP	-0.53425
RUNX1T1	2.6505
EAF1	0.0585
IL4I1	3.11175
LRRC61	0.478166666666667
PSIP1	-1.20808333333333
SPRR4	-0.057
ZFP90	-0.0743333333333333
AP2B1	-0.733769230769231
SLC30A7	0.839
C7orf28A	-0.355333333333333
S100B	-1.31983333333333
BMP2	-2.582625
ESR1	4.57983333333333
ZFPL1	0.02425
ARHGAP12	0.381
LRRC19	-0.3428
ZNF767	-0.9245
NACA	-0.3104
OLIG1	0.259
PRF1	1.1485
LST1	2.875
SPATA9	-0.323333333333333
CNFN	2.032
CDK4	-0.4837
TCF15	0.4265
PARC	-0.34175
PPM2C	2.23025
LOC283345	-0.5555
FAM107B	0.32125
DMXL1	0.478125
RBM3	1.25375
HTR5A	-1.6005
SCFD1	-0.135833333333333
EPHB3	1.912125
ROPN1L	-1.76133333333333
RAMP3	0.20475
TSPYL5	-0.730272727272727
GAP43	-3.1835
PAPD4	-0.34
PDE3A	-2.126
TNFRSF10C	-0.421
JMJD5	0.072
RASGEF1A	0.2312
C16orf65	0.2712
HIPK3	0.101833333333333
XYLT2	0.64375
XPOT	-1.0625
GAL3ST1	-1.04325
DHCR7	-1.173
AMIGO3	0.707333333333333
FGFR4	-2.23466666666667
CRAT	2.247125
PPP1R14D	0.487
TRIM14	0.3683
TMPRSS11D	-0.492
SLC7A11	-2.25092857142857
OR10H2	0.6275
PPM1E	-1.042
DOCK4	0.272375
FAM127A	-0.533375
ENOPH1	-0.136
SLC5A3	-0.6974
ZNF530	0.2119
NTS	-6.578
FRMD4A	0.532125
BCL11B	-2.88183333333333
PRM1	0.0875
UQCC	-0.2301
S100A16	0.880666666666667
PLS3	-1.396
WWOX	-0.813214285714286
CCDC23	-0.36375
GTSE1	-1.0025
GP2	4.482
FLJ32549	0.314625
CHIT1	2.21
KLF9	-0.211875
RPS24	0.5541
MIA	-3.20075
FIGN	-1.61225
PYROXD1	0.232
PCSK2	-0.84025
MRPL9	-0.15225
RPL24	-0.311625
C12orf32	-0.58425
HIST1H2BE	1.0175
RGS18	2.9755
LFNG	0.284125
RAB4B	0.188
FBXO25	0.348833333333333
TSPAN31	0.983
ARL8A	1.02621428571429
C10orf83	0.000199999999999984
OR51B6	0.326
CNKSR2	-0.01075
C1orf156	1.1945
IBSP	0.2025
GFRA2	3.3642
ALKBH7	1.0386
NEK10	3.41925
VN1R3	0.202333333333333
LOC91948	-0.3865
CPZ	0.44225
IHPK3	0.175166666666667
COL8A1	0.62825
RBPJL	-0.1765
OR10A4	0.09425
CASP8AP2	-0.918
MMP12	1.76233333333333
OR8B12	-0.686
CDCA5	-1.48883333333333
LIX1L	-1.646
PEX11B	1.0255
GABRA1	0.238
HABP2	-0.0105
REEP1	0.352166666666667
FBXO15	3.1225
CD68	1.657
WFDC9	-0.051
GHDC	0.891
SMARCA1	-2.39
SPAST	-0.486666666666667
PLXND1	0.502083333333333
MLCK	-1.564
INTS5	0.147666666666667
BSG	-0.614357142857143
PARP8	-1.10883333333333
TEAD4	-1.77583333333333
ZNF498	-0.848125
TMEM89	-0.474666666666667
DTX4	0.07775
TNRC6B	0.4574375
ARMC2	-0.375875
FGFBP1	-4.58433333333333
TIMM8A	-1.22366666666667
AJAP1	-2.0027
ZNF608	-1.42575
SLC25A42	-0.3155
SYP	0.338166666666667
MMP11	3.682
USP40	1.1574
C3orf62	0.5635
MYO1E	-0.4486
LRFN4	-0.29675
XCL1	0.798666666666667
GPR155	-0.2355
VPS29	-0.00575
CARHSP1	-1.73975
ARHGAP20	0.289166666666667
GREM2	-0.740384615384615
CCDC102B	1.9435
ZNF577	-1.76866666666667
HDDC2	0.022625
SHC2	-0.2568
NCOA5	1.06216666666667
INPPL1	-1.1715
CHGB	-3.4015
IHH	0.1995
DDEF2	-0.903333333333333
DIAPH3	-1.9692380952381
BUB3	-0.193666666666667
GGH	0.399555555555556
VPS35	-0.3445
CNN2	0.239166666666667
ASNA1	0.22825
WDTC1	0.56575
AMAC1	1.113
HAS3	-2.431
SLC1A6	-2.11266666666667
ZNF563	-0.7285
C1S	2.73975
TCF7L1	-1.0015
OR10Z1	0.47
ME2	-0.2173
C6orf151	-1.1525
KPNA4	-0.3247
GLO1	-0.881375
WDR61	-0.225333333333333
CD302	0.61525
SIRT7	0.507666666666667
C11orf59	0.205
PKIG	0.183
PPIL3	-1.457
CCDC74B	-0.050875
ZNF528	-1.51475
EFNA5	-0.7625
FCGRT	2.46725
NOL4	-0.233222222222222
CCS	-0.0195
LOC374491	-1.276
MFSD7	3.421
ZNF555	0.15425
LIMS3	-1.28375
TSSC4	0.4705
COL11A2	-1.3125
C1orf119	0.527666666666667
BPNT1	-0.01375
CHRNA6	0.258
C1orf173	0.072
PLD2	-0.08725
ORC1L	-2.485
SASH1	2.577
CDC14B	-1.5065
RLBP1L1	0.222
LDLRAP1	0.6259
NAT8B	-0.445166666666667
HHEX	-3.0855
LGALS7	-1.38875
PLCH1	1.72775
OR1M1	-0.0595
PRAMEF16	-0.45275
HECTD1	-0.0475
C14orf39	-0.547
TLN2	0.0335
HDAC4	-0.653428571428572
SYCP2L	-2.91725
GLRA1	0.3585
RPS6	-0.801875
hCG_1757335	-0.8255
KLHL1	-0.5275
CTNNBIP1	0.955
SCAND2	-0.7355
HMGN2	0.4661
YAF2	-0.2065
BRPF1	0.22725
LIAS	-0.0165
CTA-246H3.1	-1.083
SAG	3.236
C20orf10	0.12175
HNRNPA2B1	-1.032
GADD45A	-1.184
MSH4	1.1785
TMEM70	1.891
HIST1H2AM	1.954
C19orf26	0.144333333333333
C1orf50	-0.26475
GNG3	-0.227
FTO	-0.22775
CALCB	0.425
PPP3R1	-0.711375
C15orf42	-0.98775
CCNJ	-0.218
GNAZ	1.30933333333333
PSD	-0.0604
FAM57A	-1.084
STIM2	0.0216666666666667
DHX8	0.23775
MOGAT3	-0.446
UBE3B	0.96
PLAT	-0.540833333333333
C6orf206	0.493
COPE	0.2145
EIF3A	0.639625
C1QL2	-0.07225
IQCE	0.26325
KIAA0182	-0.09275
SLC22A7	0.1957
PPFIA2	-0.0995
ADAMTS15	0.93
ODZ1	-0.1015
THBS4	5.07916666666667
ARHGAP1	0.804625
B4GALNT3	-0.211333333333333
FCHO1	-0.188
LOC440456	0.4075
HOXD10	-1.19266666666667
CXCR3	2.213
CHI3L2	-2.192875
SRPX2	1.3515
ZNF132	0.522166666666667
UBAC2	-0.121333333333333
RPL32P3	-0.2175
CBWD6	-0.3665
ST6GALNAC4	-0.919
KIAA0391	0.0195
LOC388969	-0.1665
KRTAP5-8	0.3045
ZNF786	-0.01975
LYVE1	1.0655
GPR144	0.0805
APOH	-5.776125
TSC22D2	0.0756666666666667
PLCD1	-0.60075
FLG2	0.7465
M-RIP	-0.5706
NDUFV1	-0.2055
POLDIP2	0.2505
RAB3GAP2	0.738833333333333
RPSAP15	-0.0335
CLEC7A	1.201625
HSPA14	-0.53025
TAAR5	0.7205
FAM132A	-1.04075
C2orf43	-1.1695
OR10V1	0.1165
SELPLG	0.33
C1QTNF6	0.2925
OPCML	0.5037
DTYMK	-0.144
ALDH16A1	1.459
F13B	-0.8085
MGC16169	0.921
KIRREL2	-2.816
C14orf32	0.330416666666667
SLAIN2	0.9827
HSD3B2	-0.212
AMMECR1L	-0.3049
LRRC37B	-0.9755
HMG20A	-0.778666666666667
C22orf27	2.0879
FBXL22	0.964
AP1B1	1.90883333333333
TNKS1BP1	0.71525
CD74	3.763
HSPA12B	2.01983333333333
PLSCR1	0.783666666666667
SLC35E1	0.415833333333333
FEZ1	-2.031
APOD	5.24375
C16orf44	-0.206
C1orf166	0.5135
KCTD11	-0.19675
NELF	-1.83525
SRP54	0.270666666666667
MGC35361	-1.00425
GPR35	-0.8795
NRGN	-0.8335
SIGLEC12	1.06975
SCN1B	-0.49675
IFNW1	0.6245
STAR	-5.15125
HLA-DQA2	3.42516666666667
RNASEH2B	-1.579
TAAR2	0.205
VAMP5	0.483
TUBA1C	-0.627428571428571
PIK3R2	-0.105
ARD1A	0.119166666666667
EBF2	0.5672
CAMSAP1L1	1.16925
CYP3A43	0.12875
AKR1B1	-1.61675
KIAA1729	0.184125
KAL1	0.3789
CYBB	0.86475
UXS1	-1.15275
LOC338579	0.0413333333333333
C11orf45	0.9225
SHB	0.680375
IKZF4	-0.00262499999999999
NDUFA1	0.21325
HSPE1	0.20125
C1orf215	-0.3235
GPR113	0.0461666666666667
ZNF573	0.9155
TBX18	0.1665
GGTA1	5.88525
PCDHGA8	-0.249
RPS6KL1	0.82125
DPP9	0.142875
SLC43A2	1.03925
COPS3	-1.0845
PMPCB	-0.63
HYLS1	-0.1685
LSM8	-2.05333333333333
PDE6B	-1.026625
C10orf118	1.7117
OR1C1	0.302666666666667
ZNF415	-1.92975
OR2F1	0.345
ZDHHC13	-0.27775
FZD8	-1.1637
TCEA1	1.4567
SUSD4	1.01375
C22orf24	0.0705
TNFRSF14	-0.983
TRIM28	0.640666666666667
FGF5	-2.112625
CSPG5	-1.19266666666667
RNF133	0.12475
FKBP15	0.10575
BZW2	-1.01225
NSMCE1	0.6975
PTPRN	-0.68125
TST	0.149875
POP1	0.8905
RNF24	-1.124
SFRS4	-0.767875
REPS1	-0.6525
CD70	-2.55133333333333
PDXDC1	0.762875
SRC	0.2846
NTNG1	1.24466666666667
SETD1B	0.40725
TINP1	-0.2807
ZNF606	-0.284166666666667
SSR1	0.4014375
RGNEF	0.392
NFS1	-0.0558333333333333
CENTB5	-0.719333333333333
CRMP1	-2.265
ADAM18	0.9275
CCDC87	1.03683333333333
LRRC8B	0.219
CSNK1G1	0.0118333333333333
MAFB	2.74083333333333
C12orf45	-0.99125
C1orf54	1.626
DPEP1	1.34833333333333
FLJ13137	-0.3535
C14orf118	-0.4295
ANKRD19	1.73816666666667
ABCA9	2.1594
TMEM87A	0.1421
BBS5	-0.2297
CYP17A1	-0.210875
SCG3	-3.77416666666667
ESCO2	-1.38325
GFER	0.462833333333333
NRIP2	-0.00233333333333334
DDX59	0.383166666666667
RIC8B	-0.5799
TNNI1	-0.082
KTELC1	-0.697416666666667
GPR85	-0.4686
SP3	0.357125
GOSR2	0.52975
DDX1	-0.9125
DSCR9	-1.361
KIAA1984	-1.559
FLRT3	-0.77625
RNPS1	-0.787071428571429
ZNF772	-0.6855
SLC25A10	0.854
ADAMTS3	-1.5548
TBC1D7	-0.54425
PCYOX1L	-0.34025
LOC339745	2.026375
VPS54	-1.12525
PCDHB12	-0.382
C4orf6	-0.44975
CCL5	2.623125
PEX5	-0.80575
LENG1	0.888666666666667
LOC51336	-0.9205
FLJ25371	0.5745
WDR45L	0.722666666666667
SPAG8	-0.0951666666666667
GUCA1C	0.324
LOX	-2.424
FIZ1	0.6655
BAG5	-0.324583333333333
BUD13	-1.04966666666667
MGC2752	0.626125
IQSEC3	0.603875
TGFBR3	2.58125
CASP9	-1.422125
PPA2	0.3745
MED24	0.6615
MAP3K7	-0.5335
SRPR	-0.216125
C17orf81	0.687
RIPPLY1	0.27675
EID2	0.43475
AKR1C1	-1.86633333333333
IMMP2L	-0.519375
SPSB4	0.257
BAG4	-0.841125
ZNF32	1.1425
KLHL34	0.785
BRD2	-0.456
IL32	-0.510666666666667
FAM53B	1.18016666666667
SLC7A1	-0.902375
KAAG1	-0.3115
CCDC54	-0.012
PRKCQ	-1.83025
TIRAP	0.129125
SPSB1	0.860333333333333
USP36	1.03275
FLJ32569	0.221
LYZ	0.819125
TMEM186	0.0558333333333333
TPM2	-1.18283333333333
C9orf100	-1.354
PPP1R11	0.6196
OLFML3	0.2692
ELAVL1	-0.0180833333333333
DNAJC17	0.954166666666667
ABCA2	-0.54825
BNIP3L	-1.141625
ATP10D	0.76
GALNT8	-0.4055
PRKCH	1.43225
USP12	-0.88625
STXBP1	-1.8828
LSM2	-0.3605
ANKRD30A	-0.504
LAP3	1.168
C9orf40	-1.46116666666667
KATNAL2	1.32533333333333
RG9MTD2	1.233
PNPLA7	0.839
IDH1	-0.8075
C1orf57	-0.85475
XRCC5	-0.00149999999999998
TBRG4	-0.544
DCDC5	0.561666666666667
POU5F1	-4.1315
RAB1A	0.364071428571429
KRTAP15-1	0.156
INHA	-1.5275
WDR90	-0.048625
MLL2	0.190833333333333
FAM104B	0.48375
SF3B14	-1.24625
STX1B	null
SNX12	0.099
KMO	1.41316666666667
FAM100B	-0.84625
CDRT15	-0.521
RAB9A	-2.07533333333333
RUFY3	0.517375
UBE2U	0.219166666666667
NFKB1	0.8891
FBXO38	-0.233
VRK3	1.02875
TUBB8	-0.929
IFNA6	0.2765
AYTL1	-1.084
RBP3	-0.320142857142857
MUC13	-1.83125
C8orf30A	1.758
MFAP1	0.1685
NHLH1	0.44975
CXorf34	-0.41425
SP8	-2.009
RNF151	0.0806666666666667
TDRD7	-0.09975
KCND2	3.2445
FKBP9L	-0.639333333333333
C17orf44	1.941
TIMM17B	0.0455
WIPF1	0.331
SNX15	-0.7192
IGF2R	-0.2948
SBSN	-1.0015
RBM15B	0.20925
AGBL5	-0.734333333333333
APEX2	-0.21525
C17orf39	-2.2765
UBE3A	0.8121
SPANXC	-2.463
TGFB1I1	-0.613
RBM13	-0.5335
TOP2B	-0.0273333333333333
NPVF	0.168
RIMS4	1.781375
RAD54L2	-0.103666666666667
RSPO3	2.4915
C2orf47	-0.3315
TSPAN4	0.00608333333333333
DNAL1	-0.387
DKFZp761E198	-0.1305
NLE1	-0.643
TPST1	-0.74725
SREBF1	1.134625
CLEC12B	-1.219
FUK	1.60375
IL21	0.623
LTK	-2.1395
DKKL1	0.41325
EPAS1	-0.7415
UBTF	0.3756
HIST2H2AB	1.31983333333333
TMPRSS12	0.179125
KIAA0427	0.495833333333333
CYP8B1	-0.474166666666667
FPRL2	4.468
LOC402573	-0.93475
HSDL2	0.213166666666667
SEMA6B	0.879833333333333
AKR1A1	0.636857142857143
CLTB	0.591666666666667
NXT2	0.435666666666667
HSPB7	0.5605
MLLT11	-2.97616666666667
OLFM3	0.334
SEC61B	-0.0285
GPR139	-0.071
RRP15	0.16
OR3A2	-0.922
RSL1D1	0.0328125
P2RX7	-0.373333333333333
PSME2	-0.882
ADNP2	0.331
RBM25	0.6935
IFITM1	0.34025
POLR2E	-0.2035
ZNF643	-2.192
ZBTB25	0.104166666666667
SPTBN4	0.446375
FBXO28	1.17425
CLEC10A	3.185
EPHA8	-0.705875
BEST4	0.215
GAS6	0.223166666666667
TSHR	-1.017
TMTC1	0.595863636363636
GSTM2	-0.7395
ETV1	-1.849
ADAM11	-1.17116666666667
ERGIC2	-0.289333333333333
ATP6V0E2	2.0595
HGFAC	-2.3465
