Hybridization REF	TCGA-BH-A0DQ-01A-11R-A084-07
DMC1	-1.63483333333333
C20orf27	-1.69375
RPS6KA5	1.3865
FAHD1	0.250166666666667
SLC12A4	0.01925
BRCA1	-1.35683333333333
GBL	-0.3
SLK	0.651333333333333
NUDT9P1	-1.1465
NOXO1	1.0465
USP52	-0.8805
BAZ1B	-0.394
SLCO2B1	2.93025
BBS12	1.4065
LRGUK	-0.196666666666667
TERF2IP	0.59075
COL1A1	6.2865
KIAA0090	0.033375
GRK5	0.668
AP1S2	-1.2546
TMEM52	-1.39783333333333
CA11	-0.35525
OR4A15	0.1545
ACBD3	0.6864
SPAG11B	-0.078125
PRDM2	1.2378
FOXP3	0.1825
SMYD3	-0.3851
LOC389199	0.419
LGI2	1.55316666666667
NAPE-PLD	-0.0203
ANKRD6	2.0745
WDR45	0.643666666666667
SHROOM1	-0.5395
PSCD3	1.487
PYY	1.056
KCNC1	-1.126
ARHGEF9	0.6484
OR8J1	0.45975
GPR55	0.095
NS3BP	-1.306
C10orf22	0.278833333333333
NAT8L	0.11
DUSP4	-1.15833333333333
FOXM1	-2.935
GRAMD2	2.4082
ZBTB48	-0.420833333333333
BUD31	-0.6045
PABPC5	1.067
CCDC41	-0.8865
FBXO11	0.507916666666667
C6orf148	-1.3415
RFXAP	-1.4195
C6orf15	0.4245
CDK8	-0.852666666666667
C6orf70	-0.21225
TESSP2	-0.536
ALG2	0.70375
PPP1R3D	2.254
TPM3	0.993611111111111
SYT13	0.9
EPB42	0.381833333333333
CETN3	-0.8375
PRY	-0.1935
NTHL1	-0.537333333333333
POLR2B	0.0825
RPS28	-0.690083333333333
P2RX3	0.192
LYZL4	0.586
WBP4	0.0665
PMM1	-0.87975
C11orf79	0.2075
CBLL1	-0.8685
IL1F10	1.50566666666667
VAX2	-0.22
SETDB1	-0.0953333333333333
LRAP	0.359
GCLM	-0.0876666666666667
CPEB3	2.4845
PPM1A	1.0509375
INTS1	-1.11675
CAMTA1	0.161
SAMSN1	-1.224
LOC158830	-3.37516666666667
GMPPA	-0.533375
AIPL1	0.46925
IL24	1.67508333333333
BDKRB1	-2.33583333333333
MLF1	0.9972
TAF12	-0.073
ID1	-1.554375
THADA	-0.32125
PIK3CB	0.1365
OR4N5	1.039
TBC1D17	-0.8355
COX8A	-0.71825
CDCA4	-0.47875
C2orf44	-0.141
ZNF534	-1.06425
IMMP1L	-0.1795
NIPSNAP3B	0.467875
FTMT	0.011375
PWP2	-0.883666666666667
MMP15	0.4963
DNAH11	-1.9695
MTMR14	-0.093375
DNAL4	0.523
IPP	-0.04775
TMEM59	0.562
C1orf157	1.0875
RGS4	2.77866666666667
DDX18	-0.359666666666667
SNX6	0.27825
ZNHIT2	-0.123666666666667
NCDN	-0.343333333333333
FLJ33534	0.145
RAG1	-1.89957142857143
OR4D10	0.201
PTPN5	0.778333333333333
POMT1	0.101375
LRRC8A	1.3631
CYP1A1	-2.1525
CAPN1	0.396666666666667
DDHD2	-0.02
GRIK2	-0.29675
GNRHR	0.5695
PPBP	1.582
HTR3A	-1.089625
SLITRK4	3.2755
ANKRD49	-0.6085
BTF3	-0.1231
SARS	-0.12575
C13orf18	0.611666666666667
CACNB1	-0.295214285714286
QKI	0.792
SETMAR	0.22125
MAN2B1	0.873666666666667
EML3	-0.82175
ACADL	1.246
OFD1	-0.168
DEFB114	0.169
CGA	-4.56511111111111
PEX16	0.0148333333333333
LRRC10	-0.7805
GNG12	-0.2755
C1orf152	0.390166666666667
CHRM1	0.3175
CD53	0.16825
DBH	-1.40825
TFAP2B	2.01675
HIST1H2BJ	0.259333333333333
FAM46D	-0.454
TMEM11	-0.05175
C3orf32	-2.64325
PCCB	-0.555875
IPO13	-0.305125
C6orf105	-3.66275
COMMD5	0.577
SUV420H1	0.401
LTBR	0.42975
ARHGAP15	-0.718875
HDHD2	-0.811
TDRKH	-0.8715
LOC401052	1.2525
PSG4	-1.04775
GNB4	0.6706
SPATA4	0.143
SLC9A3	-0.9
OSBP	1.227
NBPF3	0.540916666666667
DOCK11	0.0055
SLC39A5	-2.3515
PRR5	0.753
C10orf63	-0.1975
SMTNL2	-0.14575
ADRA1A	0.473
ASAH1	2.0426
DOM3Z	-0.3639
GIPR	0.417666666666667
AHI1	-0.573333333333333
NADSYN1	-0.134666666666667
RGS14	-0.492
IL18BP	0.547
RTN4RL1	2.4395
ARMC6	-0.658
PSMD5	0.651
HK3	2.1164
OR4S1	1.874
RSU1	1.4834
MAD2L1	-2.05633333333333
EIF4A3	0.23425
DLEC1	-0.3275
E4F1	-0.129166666666667
CHMP2B	0.4984
CAMSAP1	-0.0615
RPS21	-1.37833333333333
ARID5A	0.34125
UBE2N	0.3417
IGSF8	0.414666666666667
MAGEB6	-2.3985
ACAD11	-1.4192
MGC4172	-1.17925
LMO4	-0.55175
KLKB1	-0.29325
HP	-0.8455
HDAC3	0.15125
SCHIP1	0.91925
CLCA1	-0.3945
OLFML2A	1.8395
C1orf112	-1.832
KIF19	0.68175
HAPLN4	-0.6805
CXCR7	0.868
GOT2	-0.6406
RAB38	1.363875
DCX	1.9545
PPM1H	0.408083333333333
NFYC	0.378333333333333
KIN	-0.185375
ZNF228	0.75275
PLSCR4	2.944
HIG2	-0.474
FAM79B	7.1225
C21orf86	-0.5975
KCNK10	0.498
ZNF738	-0.080625
FSTL5	-1.4295
OR6A2	-0.493
OTOA	0.772333333333333
EXOC1	0.2785
AHRR	-2.6985
PDAP1	-1.31825
C19orf6	-0.255875
ZAN	0.00475
LY6G6E	0.8465
EIF4E2	-0.5025
C20orf198	-0.41775
ZNF324	0.1565
CYP3A5	-2.0305
ENTPD7	1.76366666666667
MBOAT5	-0.7605
GJB5	-1.563
TTC13	-0.26775
S100Z	-1.45883333333333
KIAA0664	-0.412333333333333
PDGFRB	2.85791666666667
IL17D	0.6725
OR56B4	0.165
RDX	-1.95616666666667
SLC34A3	0.1815
IL28B	0.469
JUND	1.592
CHRNB1	-0.062375
CAMK2B	3.24075
FETUB	-2.53825
CXorf23	1.655875
MRTO4	-0.96775
TTC3	0.7694
NDUFB8	-0.573333333333333
EDG2	-0.27425
SEMA3G	2.5575
IL23A	-1.921
GRHL1	1.2237
LOC441054	-1.299
WDR65	1.4685
PSTK	-0.591
STOML3	-0.175666666666667
R3HDM2	0.2692
C5	-2.51925
SLC2A10	1.691
C3orf22	0.1645
PAQR3	-0.728076923076923
ANKRD26	0.262916666666667
HCRTR1	-0.259
LOC399947	-0.61825
PSD2	0.70275
TIGD2	-0.1965
SCRN1	-2.091625
COQ10A	-0.73275
DDI2	0.14
METTL7B	-0.784166666666667
UCN2	-0.21475
FAM92A3	-0.842
WDR16	0.64575
ZNF511	-0.252666666666667
ZMYM5	-0.1725
POLR3G	-2.8495
ZNF586	-0.00274999999999999
C1orf49	0.234666666666667
TANK	0.597666666666667
RCAN1	-0.452666666666667
PELI3	0.308
LIMD2	-0.839833333333333
TMEM189	0.126
NTN4	0.99625
LOC151300	-0.258
CLEC2A	-0.606
GPR135	0.1035
DPYSL4	-2.8713
JAK2	0.206666666666667
TSHZ1	0.508333333333333
TM9SF4	-0.2355
ZNF264	1.2305
SIRPG	0.83325
BICD1	1.5415
HERC6	2.0105
METTL5	-1.106
CASP1	0.09575
PRRT1	-0.543666666666667
PLA2G4C	3.05783333333333
ICA1L	0.240357142857143
TPTE2	-0.0106666666666667
OTUD7A	0.189666666666667
AQP11	-0.593
APOA2	-5.1567
KALRN	-0.267
SECTM1	0.72025
IFNAR1	-0.11425
TALDO1	0.180375
RAB11FIP4	0.935
EIF5A	-1.2695
FAM49A	2.05175
NEGR1	1.558
YTHDC2	0.708
EHD2	0.471375
NCF1	1.4934
SCRT2	0.074
HOXA5	0.128
NUP133	0.33175
FGF12	-0.4755625
SLMO2	-0.589625
SNTA1	0.1285
CACNG2	-0.094375
GCM1	0.351375
ELF1	1.302
TLR5	3.507
TCFL5	-1.58241666666667
RBMY2FP	-1.2375
LOC100125556	0.54675
FAM129B	0.411
MAP3K7IP1	-0.462125
NCK2	0.496
OXA1L	-1.35075
FMO9P	1.426
ZSCAN12	0.67175
PSMD12	-0.314666666666667
HSCB	-1.17875
CLDN10	-2.4735
MGC13053	-0.927
HPCAL4	-0.767333333333333
ASZ1	-0.5655
MEX3D	0.762333333333333
NFAT5	0.0424
CSPG4LYP1	-0.8235
FBXO3	0.5387
DVL1	-0.582333333333333
CMKLR1	2.888
TYMS	-1.90975
PEF1	1.3835
ZNF750	0.516166666666667
MCM5	-1.6869
MEGF11	-0.806
KCNK7	-0.256
PTP4A3	0.2315
C1QTNF2	-0.5505
OR6S1	0.1015
FAM122B	-0.677
ZNF551	0.16075
HBQ1	-2.806
GEMIN6	-0.6355
ARSK	0.45825
RBP7	3.92833333333333
CPNE9	-0.104
DSC1	1.28
LOC730112	-1.05625
MAP2K4	1.537875
HS3ST5	1.982
EPB41L3	1.06125
TEKT2	-0.02925
CDKN2B	1.38375
ZNF480	-1.34825
MAP3K6	0.3651
MAP6	2.00166666666667
HN1	-0.0483
OR2L13	0.220666666666667
SLC16A11	-0.006
FAM96A	-0.86125
APOL1	0.9255
C5orf32	0.40675
RTP1	-0.6295
RNF175	-0.308
ZBTB41	1.469375
AHCTF1	0.2725
SAE2	-0.2701
ITGA2	1.47008333333333
MME	0.82
CCDC14	-1.12875
MAST4	1.91328571428571
KRT33B	-0.4715
KCTD2	0.500166666666667
WDR26	0.740333333333333
MFI2	0.538625
NR4A3	-0.50475
ARSA	-0.433
UNKL	-0.0325
SULT6B1	0.0685
CCNA2	-2.68066666666667
SOX15	-0.4335
PPAPDC1B	0.128916666666667
C19orf44	0.2305
MCAT	0.12725
ARID1B	0.332125
OR52N1	-0.0925
C12orf48	-1.17375
MAGI1	0.47875
NIPA2	-0.4705
GBX2	-1.635
RSHL3	0.87325
RAVER1	-0.0275
C15orf17	-0.34575
SLC30A2	0.793625
ZNF518	-0.34375
PCYT1B	-1.47175
C10orf114	-1.112
EIF3H	-0.419333333333333
SLC25A39	-0.9785
KIF1B	-0.2755
AMOTL2	0.8805
C6orf120	0.239625
PSRC1	-1.476
PLA2G10	2.745625
KIF5C	-0.784625
MRPL37	-0.876
C17orf62	0.4815
C9orf135	-1.48683333333333
DUSP10	1.4557
CLCNKB	-0.336
PSMA5	-0.293125
C8orf53	0.46975
AMPD3	0.0828333333333333
PIAS1	0.34425
ADCYAP1R1	-0.585
GYLTL1B	-1.43325
CDH20	0.503666666666667
FBXO7	-0.35425
TMEM134	-0.0105
FLJ14213	1.746
ZNF3	-0.21475
LRRFIP1	0.410583333333333
CNOT2	0.536083333333333
ABI3	2.50625
ALDH5A1	-0.0376666666666667
HNT	3.6941
SERPINA4	-2.52875
TK2	0.794916666666667
STMN1	-1.36244444444444
GUCA2A	0.1285
GALNT10	0.808714285714286
DPP6	-0.58325
C9orf93	0.674625
PRELID2	-0.00325
STK39	0.682
SFTPA1	-0.925
CKS2	-1.16077777777778
RHO	0.0215
C20orf135	-0.26125
XKR3	-2.779
CR1	0.7565
RPS6KA2	1.16614285714286
C20orf112	0.933
MRPL22	-0.36275
C4orf23	0.332333333333333
GADD45B	1.74375
KLHDC1	1.18283333333333
C2orf48	-1.6405
ZNF287	1.962
DAAM2	-0.04575
DPPA2	-3.27533333333333
TCTN3	0.3585
DNAJB11	0.298625
FPR1	3.16375
DEFB4	-0.036
PTCD2	-0.2892
SMOC2	5.26566666666667
CABP7	2.40775
SERPINB11	-0.29825
MAGEF1	0.428
NDE1	0.732166666666667
ITGA10	0.843
FSHB	0.781
ANXA2	0.64375
HORMAD2	0.3095
HLCS	0.23875
MCF2L	1.52725
FH	-0.386625
TBC1D24	1.48175
KIAA1505	0.91925
LGALS2	-1.6525
CNBD1	0.1835
SYNPO2L	0.656
PTPN23	0.128642857142857
C1orf183	-0.4535
MAGEA8	-1.09725
DGCR8	-1.592
GSR	-0.8575
PAQR7	0.58925
ZNF676	0.223
CACNA1C	0.6013
SP7	-0.0425
PDCD6	-0.11375
NRN1L	-1.671
BRI3BP	0.294083333333333
KIAA1183	1.144
ASB4	-0.28225
CCL23	1.1022
OBSL1	-0.57275
SLC12A7	0.852833333333333
KIAA0240	1.967625
CD1B	-3.63566666666667
FCGR2A	1.29325
MDC1	-0.78925
HTR1A	0.544666666666667
OCEL1	0.982
ATP11B	-0.01075
FBXO34	0.406333333333333
PCDH12	4.0715
RPE	-1.14375
C17orf74	-0.061
CSDC2	1.05533333333333
PET112L	-0.16325
TMBIM1	1.0325
P2RXL1	-0.9905
TCHP	-0.25425
TRMT1	-1.67216666666667
F2RL2	1.26966666666667
LRRC32	3.96666666666667
IMPG2	0.356
BGLAP	-0.2895
LOC493869	-0.19875
MRAS	2.393625
SLC35F5	0.08475
CBWD1	-0.5085
AXL	-1.011
ATP2C2	2.0345
TELO2	-0.90775
PNPLA3	-3.196
PCDHB14	1.2925
CD276	1.001
KRT80	-0.062125
DUSP28	0.617
CSNK1E	-0.6675
SRP14	1.1245
KCNQ4	-0.5895
KRT72	0.2255
CCDC117	0.092625
C6orf89	0.736111111111111
TUBB2B	-2.82033333333333
RTN4IP1	-0.8835
CR1L	-4.3165
CEND1	0.016625
C12orf41	0.369166666666667
RNF31	0.1925
UBN1	0.352333333333333
C17orf32	0.503625
SLC5A7	0.203
GPR92	1.2795
ESAM	2.9183
CTNNA1	0.440916666666667
HRBL	-0.0892
CBX4	0.32575
TMEM182	0.388
SH3TC2	-1.66883333333333
IL10	1.0025
PXMP4	0.385
RNF167	0.3677
PAK7	1.4585
ETV3	-0.3765
ATPIF1	-0.436166666666667
LOC554207	-2.54833333333333
OR8H1	-0.0595
WDFY3	1.2135
DPM1	-0.917
GPSM1	-0.7095
WDR92	-0.1498
LRP1	0.88
ANKH	0.605625
THUMPD3	-1.003
POLR1B	-0.86925
OLFM4	4.94033333333333
RAD9B	0.82325
TSPY2	-4.2145
PAX6	-1.97733333333333
SCG2	-2.159
SLC17A6	0.19975
FMO3	2.476
PADI4	0.0135
TUBB4	-0.4192
NLK	-0.942
POU4F3	-0.746
SDF4	-0.06475
ITGBL1	3.26333333333333
NETO1	-1.0635
TAP2	0.3335
ABBA-1	-0.189166666666667
GNAI1	0.42775
VPS4B	0.3155
NOPE	-0.2938
GALNT6	3.26633333333333
SESN1	1.1715
GBE1	-1.44655555555556
CLASP1	0.113
RASGEF1B	1.31028571428571
ACOT11	0.0417142857142858
AFAP1	1.32575
OR2H2	-0.16775
DPY19L2P1	-1.51475
DZIP1	-0.96925
SEC22C	-0.26575
GPR161	-0.33775
RNF146	1.073
WDR74	-1.386625
GALP	-0.4465
PURA	1.9615
DNPEP	0.658166666666667
RP11-78J21.1	-0.29225
ERBB2	1.711125
FANCM	-0.340583333333333
NEO1	0.773833333333333
DDX3Y	-5.5145
RPS3A	-0.430875
MXRA7	0.862571428571428
LGALS3	0.476666666666667
GLT8D1	0.27675
CFL2	-1.22933333333333
UPB1	0.0455
NAP1L5	-0.2145
CLDN14	0.77525
DHX38	-0.641
BTBD1	-0.213
TARS2	0.007
ABCF1	-0.2306
FCF1	0.756666666666667
LRRC49	-0.10225
GUCY1B2	0.321
C1orf177	-0.0615
SMARCA4	-0.0613571428571428
LRP8	-3.59466666666667
TAGLN3	-1.40275
MRPL14	-0.423
TTRAP	0.33575
ZDHHC20	0.91575
NFE2L3	-2.038
KIAA1377	1.205875
PALMD	2.1079
TMEM43	0.1685
TTL	-0.87025
STAT5B	-1.31066666666667
SSB	-0.554625
OR10H5	-0.0295
SLC22A13	-0.31025
AKAP3	-1.1315
TIMM23	-0.162
OAS2	2.85208333333333
KIAA0423	1.21575
TRIM11	1.03433333333333
GLIS3	2.358
TMEM50B	0.591833333333333
ARHGEF4	-0.87875
DEGS1	-0.783909090909091
TBL1XR1	0.9114
G6PD	-1.3435
SP140	1.0079
MUC17	0.131538461538462
NUDC	-0.1194
DNAJC5B	1.96116666666667
SCARA3	-0.334
CPA3	7.00516666666667
BCAT2	-0.059625
MFN1	-0.1478
NRG3	0.2025
SNX11	0.565
PLEKHH1	-0.3995
GPR177	0.764
HCFC2	0.5265
TCAP	-0.282
MOCOS	-2.09125
C14orf93	0.07225
PRDM10	-0.4845
SLC16A4	2.08525
SRGAP1	1.15183333333333
VIP	1.129
DUSP27	0.6825
LILRA1	0.9667
MC2R	0.4785
MGC24103	-1.557
MBTD1	-1.091
FUT11	-0.245166666666667
USP33	0.7202
C15orf39	-0.4865
MAP3K12	0.434875
PAAF1	-0.7895
BARHL1	-0.393
FLJ16165	-0.425
PIWIL2	-2.4065
SYNE1	0.856416666666667
CMTM4	0.761625
TSPYL1	1.3399
GUF1	-0.634
TMEM157	1.3
WDR44	0.219
HIST1H3C	0.2535
DKFZp666G057	1.233
RNPEP	1.6965
GAS2L2	1.18
ADH4	-5.27375
GRPR	1.462
FBXL17	0.71625
ZBTB10	0.978416666666667
Gcom1	1.05005555555555
HTRA1	2.8193
ZNF585A	0.445
SLC26A2	1.00178571428571
OTOP3	0.311833333333333
WISP1	3.439
ATP2B4	0.237166666666667
FLJ10769	0.183
CRAMP1L	0.3885
CHST12	-0.345
RAB22A	0.54725
TARDBP	-0.161428571428571
STAU1	0.13775
CRB3	1.67666666666667
MIG7	-2.78475
CHMP1A	0.230833333333333
ZNF160	0.358375
B3GALT6	-0.061375
BARX1	-1.72916666666667
C6orf167	-2.023625
NXNL1	0.2625
DHX29	0.454375
HADHB	-0.07125
PLXNB2	0.28525
ILDR1	-0.6935
SLC15A3	2.7975
GAS2	-1.90116666666667
C20orf69	0.42775
NUMB	-0.01925
TNIP1	0.66475
MESP1	0.3305
PSKH1	-0.11125
NSFL1C	0.636
RHOG	0.025
HEY1	-1.11466666666667
KNG1	-1.784125
ITGAX	2.1114
LIN9	-0.5865
CANT1	1.080125
XRN1	0.496857142857143
CCDC96	1.934
HEATR6	-1.25966666666667
GNG7	0.403333333333333
RUNX2	1.9125625
SOX1	0.150166666666667
FCRL5	0.068
ZNF99	0.753875
FAM9A	0.79
SNX22	0.218333333333333
MBNL3	-1.25916666666667
ODC1	-2.3303
ADORA2B	-3.0155
NR2F6	-0.09475
ZFYVE16	0.374722222222222
SYNJ2BP	1.2676
POLE	-1.03725
E2F2	-1.40475
THRA	1.20533333333333
PTGES2	-0.770166666666667
HIP1R	1.2375
TMUB1	-0.946333333333333
ENO3	-2.6015
RSPH10B	-0.3165
CXorf39	0.325625
IRGC	0.0865
GPR109B	0.0125
FLJ13305	0.175
LCE3A	-0.7225
TNFRSF18	-1.72283333333333
DET1	-0.03125
TRPM3	-0.478416666666667
C16orf79	-1.579
FECH	0.0265
RAP2A	-0.065
CRIP1	2.661
AZIN1	-0.145
SLC7A7	3.51025
IL10RA	0.5834
TMEM64	-2.6075
CDC42EP4	0.8487
C16orf58	-0.3798
ARG2	-2.93375
POU5F1P4	-5.4495
FAM62B	0.156375
DNAH8	-2.5217
ASH2L	0.007375
TSLP	-2.41716666666667
CNTNAP5	-0.33
TMEM16C	3.26225
IFNA14	-0.565
SLC1A3	1.0575
CABYR	1.257
BCL7B	0.2277
NUDT13	-1.36183333333333
C13orf28	0.1285
C1orf53	0.84225
ARL6IP4	0.4854
RPL35A	-0.15325
EMR3	0.63125
RAB40C	0.470083333333333
SLC41A1	0.0468333333333333
LRCH1	1.054
LY6G5B	-1.4665
FAM124A	-0.586357142857143
MGC10981	-4.39866666666667
CLIP3	0.3848
MAP4K2	-0.416
CHIC1	0.6885
SULF1	4.9575
C20orf30	-0.446357142857143
PRDM5	-0.106875
ELOVL1	0.13275
C11orf48	-0.35975
SLC39A10	0.19
KCNV1	-0.24025
ACP1	-0.754166666666667
ZMYM2	0.0665
B3GNT6	-0.0453333333333333
C9orf69	0.542
C2orf15	1.1755
C20orf166	0.3835
HSP90AA6P	1.146
EDG7	-0.319
NEURL	2.898125
LPL	3.8365
CLEC2D	-0.516357142857143
GRRP1	2.16566666666667
CD8B	-3.5494
HIST1H3D	0.2105
SLC6A12	0.719125
FAM27L	-0.036
CD84	2.3615
RASA1	0.314
PHKG1	0.2395
MAGEA11	-2.13
IMPA1	-0.7246
NPM3	-1.895
RARRES1	2.9775
SH3BP1	-0.24
B3GNTL1	-0.578
ARPC5L	-0.0398333333333333
KLHL26	0.14825
SIM2	-1.512
GJC1	0.0575
C20orf194	0.184
EXO1	-2.474
SLC2A2	-2.84416666666667
LOC285074	-0.9375
LRG1	2.63725
KIRREL	0.4445
PIK3R1	3.20557142857143
C4orf34	1.0605
MAF	-0.744833333333333
ADCY4	4.21616666666667
ZMIZ2	-0.0191
SLC46A3	1.67916666666667
STAMBP	0.0581666666666667
CCDC16	0.508
MS4A12	0.838
TCF20	0.249
LRRC46	1.93975
C20orf152	-0.05675
MRPS6	-0.38675
ABCB11	0.1045
KCNC2	5.072
CDH19	-1.27916666666667
C9orf123	-0.162333333333333
SSH3	0.978875
LDLRAD1	-2.7355
CCBE1	-0.5395
ZNF135	1.560625
TAAR1	-0.082
WFDC12	-0.027
CCDC42	-0.1625
FLJ12529	-0.3095
PER1	-0.308666666666667
TIMM50	-1.24716666666667
SMARCAD1	-0.354833333333333
FAM26C	1.645
TP53TG3	-2.77816666666667
SH3RF1	1.403
LMCD1	2.9615
GPR63	-1.6035
FLJ21986	-1.110625
AIFM3	-1.21525
MICAL1	-0.797833333333334
BLZF1	0.774833333333333
IQCA	2.3635
PCDHGC3	0.2735
SAC	-0.53725
BCL6B	3.06683333333333
DDO	0.2115
MARCO	3.77425
DCHS1	1.58083333333333
C1orf170	-0.00433333333333333
CD200R1	0.8935
C22orf15	-0.8995
SEPT11	0.457666666666667
ADNP	0.2605
UST	1.1484
C13orf34	-1.60133333333333
RFFL	-0.0647142857142857
APBA3	-0.2965
C2orf60	-0.4175
CUTL1	0.0945
PMS1	-1.21575
ZNF689	0.7735
EIF3E	-0.658333333333333
IL9	0.1506
RPL31	-1.237375
LY9	-0.326
ATP2B3	-0.39725
KDELR2	0.273291666666667
TFCP2	0.895
NLRP12	0.69975
FLJ45422	0.292
TLE4	-0.0286
ZNF570	0.398
FLJ43806	-0.682
TLK2	-0.063375
CIR	0.582
MARS2	-0.309
COL24A1	1.2515
SDF2L1	-0.983
HIBADH	0.0318333333333333
IGFBP3	-1.11421428571429
C12orf23	0.97425
PSPC1	0.456
C20orf43	0.5055
TRAV20	-0.478
ARHGAP24	1.86175
KIAA1975	1.098625
C1QA	3.5421
DNTT	-5.653
C10orf6	0.542416666666667
C11orf41	0.932375
HNRPF	0.1365
COL11A1	7.16533333333333
UBAP2	-0.880666666666667
CDKN2AIPNL	-1.0815
C20orf174	3.006
SPRED2	0.216
PLA2G12A	-0.142666666666667
ICEBERG	-2.30983333333333
SCN10A	1.046
C11orf65	-0.8625
GBP5	3.73125
PITPNC1	-0.378666666666667
POU3F3	0.689
NCOA7	-0.376125
LIN7C	0.5629
LOC348840	-1.253
NKX2-2	-3.146
ANKRD13D	0.08275
LOC123688	-0.03075
FUT2	2.43033333333333
TAAR8	0.282
FZD4	2.09858333333333
PNMA3	-0.855666666666667
OR4L1	-0.299
WIT1	-2.8665
EXOC3L	1.695
ATPBD4	-0.1932
KRBA1	-1.371
UBXD6	0.00725
HOXB7	-0.245071428571429
C7orf23	-0.6125
UNQ338	1.29725
STAB2	0.51525
CDC20B	-0.105
IRF9	2.71475
CENTG1	0.212916666666667
TNPO2	-1.16525
MCPH1	0.576
BMS1P5	-1.71825
SLC26A7	0.743
HIST1H3J	0.4015
C9orf3	0.4253
LBH	1.47275
MYO1D	1.270875
PTDSS2	-0.71875
NFU1	0.33775
DEPDC4	-1.1055
WNT7B	0.806
GLP2R	-0.311
SETD4	-0.6908
DYNLT3	0.0754
FKBP11	-1.423
SESTD1	0.828166666666667
FLII	0.97025
RPS16	-1.1985
CHPF	-0.009
CSNK2A1	0.207666666666667
SUMO1P1	-0.01675
FKBP6	-0.9895
ZNF214	1.72116666666667
TWIST1	1.14783333333333
DDX56	-1.13633333333333
TRAM1L1	1.8787
EPO	-3.93216666666667
MRPS18B	-0.00149999999999999
ZNF682	0.132
RPL14	-0.834666666666667
MAFF	-0.33575
LOC51136	-0.322625
LY96	0.48425
DDX20	-0.17925
ABTB1	0.936333333333333
ARL5A	0.6651
CCT6A	-0.98725
HEPACAM	-0.0958333333333333
EHHADH	0.891833333333333
RBAK	0.797166666666667
CGB1	3.88775
ITGB5	1.5448
YIPF3	0.5855
FKBP2	-0.11175
NR1D1	-0.3381
TMEM110	0.068
NEK2	-0.6415
PRAMEF8	-3.78125
C20orf52	-0.263166666666667
PCDHGA3	0.5505
VWA3B	0.3245
NDUFA5	-0.20525
THAP9	-0.0805
FLVCR2	-0.123833333333333
AP1S1	-0.979
SMAD6	-0.8945
SAV1	0.607375
SAT1	0.9635
ZNF251	0.73825
ADAMTS7	0.1695
RPP38	-0.06525
C1orf211	-0.4415
YPEL2	1.7225
RBMS1	0.187
ZNF445	-0.212833333333333
NRXN2	0.655666666666667
PGBD4	-0.208125
UGT2B28	-3.27
WBSCR16	-0.6277
NLRC3	0.033375
ASTL	0.0805
ST6GALNAC1	-2.075
ZADH2	-0.398125
MLLT4	-0.19225
ARL6	-0.119333333333333
MEF2C	1.4625
CBFA2T3	-0.492
AFF3	2.86828571428571
COG7	-0.398333333333333
MYB	0.285833333333333
PLXNA3	0.06
XRCC2	-2.47766666666667
MMS19	-0.636125
ST8SIA5	-1.311
CHPT1	-0.065
KIAA1712	-0.23975
OR6X1	0.176
ACTR3	0.515375
UGCG	2.69716666666667
OR4P4	0.083
ZAP70	-3.639
LPP	1.8565
ZNF485	-0.59625
PTPRCAP	-0.97775
IL12RB1	0.11725
ATRX	0.5912
CHST8	2.208875
C14orf109	-0.076
ARV1	-0.34975
NMB	0.632428571428571
COX5A	-0.999333333333333
EIF6	-0.49925
MPPED2	1.94366666666667
SEMG1	-1.175
CHRDL1	2.789
TRAF3IP2	0.98
WNK2	-1.14057142857143
LILRA4	3.01416666666667
LAMA2	5.18125
PXT1	0.519
RLBP1	-3.52725
CD300C	0.73075
SLTM	-0.042375
FLJ10404	0.06225
APOBEC3D	-1.5405
RENBP	0.246
ATXN7L1	0.320375
NID1	1.79125
TUBGCP3	-0.864125
ITIH5	2.51488888888889
CCDC110	2.25075
C8A	-3.88675
MGC87042	-1.71375
HOXC13	-0.0755
TFDP2	-0.911
HCP5	1.143875
POLI	-0.98725
UCN	-0.964666666666667
ZNF764	0.5785
C8orf45	0.77125
FHL3	-0.076
SPATA5L1	-0.9365
MMRN2	3.43733333333333
NDST1	0.699833333333333
COL20A1	-0.676
ZNF248	-0.849833333333333
PELP1	-0.350333333333333
MBL2	-3.232
RNF41	1.017875
C5orf24	1.062
THOC5	-0.622
SERINC3	1.16741666666667
RP11-151A6.2	-0.166
CDCP2	-0.1525
HIST1H2AA	0.67975
C11orf75	-0.103833333333333
FKBP7	0.3905
DDOST	0.06175
GPNMB	1.5125
TTF2	-1.54666666666667
KCNT1	0.0501666666666667
SLC39A14	-0.363125
NGRN	0.8924
GPR137B	2.12075
MECP2	0.7075
PSMA1	-0.526
C16orf73	-6.00875
TMEM60	-0.290333333333333
CSN3	-0.035
NOS1	0.155166666666667
RAB7L1	-0.102
YBX2	0.2575
KIAA1166	-0.776375
FUBP3	0.2005
ABCG1	1.6095
ACACA	-1.28325
ARL11	1.8697
ATOH1	0.6265
ODF1	-0.0271666666666667
CREB3L3	-2.2375
TMEM127	1.51371428571429
DSCAML1	-0.1765
PLN	4.09616666666667
LYPLA1	-0.218583333333333
PRDM9	-2.11
SASP	-0.068
PLUNC	-0.106833333333333
INTU	0.09525
HISPPD1	-0.6935
LNPEP	0.4815
YARS2	-0.146666666666667
APCDD1L	-1.015
