Hybridization REF	TCGA-E2-A15P-01A-11R-A115-07
C2orf48	-2.4855
ZNF287	2.358
DAAM2	-1.484
DPPA2	-3.62416666666667
TCTN3	-0.081
DNAJB11	-0.2225
FPR1	2.5715
DEFB4	0.285
PTCD2	0.5055
SMOC2	4.32833333333333
CABP7	1.28375
SERPINB11	0.309
MAGEF1	0.641
NDE1	0.199666666666667
ITGA10	0.5075
FSHB	0.2345
ANXA2	0.82675
HORMAD2	-0.083
HLCS	1.08225
MCF2L	0.584333333333333
FH	-0.3785
TBC1D24	1.1125
KIAA1505	2.7625
LGALS2	-0.27225
CNBD1	-0.779
SYNPO2L	-0.328
PTPN23	-0.0572142857142857
C1orf183	-1.05283333333333
MAGEA8	-3.528
DGCR8	-1.1115
GSR	-0.68225
PAQR7	-0.016
ZNF676	0.36725
CACNA1C	0.0159
SP7	-0.439
PDCD6	0.82025
NRN1L	-0.749
BRI3BP	-0.330583333333333
KIAA1183	1.11875
ASB4	-0.45825
CCL23	1.5698
OBSL1	-0.54325
SLC12A7	0.901
KIAA0240	1.77825
CD1B	-2.58433333333333
FCGR2A	0.79125
MDC1	-0.79975
HTR1A	-0.333833333333333
OCEL1	0.519
ATP11B	-0.533625
FBXO34	0.204166666666667
PCDH12	3.03366666666667
RPE	-0.145
C17orf74	0.0465
CSDC2	1.0585
PET112L	0.23675
TMBIM1	0.51175
P2RXL1	-0.36225
TCHP	-0.42475
TRMT1	-1.109
F2RL2	2.02441666666667
LRRC32	2.888
IMPG2	-0.0655
BGLAP	-0.2225
LOC493869	-0.136333333333333
MRAS	1.569875
SLC35F5	1.305
CBWD1	1.4395
AXL	-1.38575
ATP2C2	1.63375
TELO2	-0.62525
PNPLA3	-3.771
PCDHB14	2.00725
CD276	0.43375
KRT80	-2.215875
DUSP28	0.835
CSNK1E	-0.48
SRP14	1.758
KCNQ4	-0.00600000000000001
KRT72	-0.220333333333333
CCDC117	0.36725
C6orf89	0.573055555555556
TUBB2B	-2.33916666666667
RTN4IP1	-1.18225
CR1L	-3.84516666666667
CEND1	-0.385875
C12orf41	0.532
RNF31	-0.1295
UBN1	-0.178333333333333
C17orf32	0.70325
SLC5A7	0.728
GPR92	0.3905
ESAM	2.1633
CTNNA1	0.519583333333333
HRBL	0.4709
CBX4	0.749
TMEM182	1.48675
SH3TC2	-1.1555
IL10	0.9875
PXMP4	0.8865
RNF167	0.5119
PAK7	3.17833333333333
ETV3	-0.109
ATPIF1	-0.0671666666666667
LOC554207	-2.35383333333333
OR8H1	0.54275
WDFY3	1.5305
DPM1	-0.13975
GPSM1	-0.525
WDR92	-0.0739
LRP1	-0.245333333333333
ANKH	-0.44225
THUMPD3	-0.3465
POLR1B	-0.2045
OLFM4	3.14533333333333
RAD9B	1.29275
TSPY2	-3.3385
PAX6	-2.472
SCG2	-2.247625
SLC17A6	-0.3335
FMO3	3.151
PADI4	-0.6895
TUBB4	-0.9826
NLK	0.641
POU4F3	0.00899999999999998
SDF4	0.139
ITGBL1	2.06716666666667
NETO1	-2.295875
TAP2	-0.614125
ABBA-1	-0.8735
GNAI1	-0.5165
VPS4B	1.48575
NOPE	0.4666
GALNT6	2.775
SESN1	0.27575
GBE1	-2.48655555555556
CLASP1	-0.8775
RASGEF1B	0.992375
ACOT11	-0.372071428571428
AFAP1	0.126
OR2H2	0.00625
DPY19L2P1	-1.087
DZIP1	-1.58175
SEC22C	0.0578333333333333
GPR161	-0.658666666666667
RNF146	0.0875
WDR74	-1.059625
GALP	-0.666
PURA	1.607
DNPEP	0.791416666666667
RP11-78J21.1	-0.40675
ERBB2	2.712375
FANCM	-0.623333333333333
NEO1	0.719166666666667
DDX3Y	-4.3755
RPS3A	-0.0865
MXRA7	0.382428571428571
LGALS3	-0.0498333333333333
GLT8D1	0.70525
CFL2	-1.33483333333333
UPB1	-0.1055
NAP1L5	0.624875
CLDN14	0.00275
DHX38	-1.1325
BTBD1	0.32175
TARS2	0.392333333333333
ABCF1	-0.8867
FCF1	0.932166666666667
LRRC49	0.59075
GUCY1B2	-2.478
C1orf177	0.195166666666667
SMARCA4	-0.366214285714286
LRP8	-2.7855
TAGLN3	-1.47875
MRPL14	-0.21475
TTRAP	0.7665
ZDHHC20	-0.74225
NFE2L3	-2.106
KIAA1377	1.34
PALMD	1.6224
TMEM43	-0.27475
TTL	-1.528625
STAT5B	-0.68
SSB	0.0775
OR10H5	0.509
SLC22A13	-0.27975
AKAP3	-1.2355
TIMM23	-0.298
OAS2	2.28058333333333
KIAA0423	1.658
TRIM11	0.262166666666667
GLIS3	1.286
TMEM50B	1.28366666666667
ARHGEF4	-1.225875
DEGS1	-0.780636363636364
TBL1XR1	1.50036666666667
G6PD	-1.96275
SP140	1.2794
MUC17	0.104153846153846
NUDC	-0.2423
DNAJC5B	2.73283333333333
SCARA3	-0.0521666666666667
CPA3	5.67466666666667
BCAT2	0.209875
MFN1	0.3722
NRG3	-0.433
SNX11	0.62775
PLEKHH1	-1.52533333333333
GPR177	-0.1345
HCFC2	0.90925
TCAP	-0.65575
MOCOS	-1.181
C14orf93	-0.12175
PRDM10	-0.166333333333333
SLC16A4	2.31025
SRGAP1	1.04233333333333
VIP	1.58375
DUSP27	0.527333333333333
LILRA1	0.8538
MC2R	-0.006
MGC24103	-1.3645
MBTD1	-0.457
FUT11	-0.7715
USP33	0.494
C15orf39	-1.59425
MAP3K12	0.097625
PAAF1	0.0515
BARHL1	-0.299
FLJ16165	-0.043
PIWIL2	-2.29675
SYNE1	0.2655
CMTM4	-0.251375
TSPYL1	1.0574
GUF1	-0.045
TMEM157	2.3
WDR44	0.56825
HIST1H3C	-0.1365
DKFZp666G057	1.93625
RNPEP	0.4275
GAS2L2	1.92016666666667
ADH4	-4.778
GRPR	3.86883333333333
FBXL17	-1.5975
ZBTB10	0.47775
Gcom1	0.933611111111111
HTRA1	1.4874
ZNF585A	0.265333333333333
SLC26A2	0.8965
OTOP3	0.132666666666667
WISP1	2.59855555555556
ATP2B4	-0.34825
FLJ10769	0.58375
CRAMP1L	0.171375
CHST12	-0.48725
RAB22A	0.219
TARDBP	0.188285714285714
STAU1	-0.06
CRB3	1.30033333333333
MIG7	-1.862
CHMP1A	-0.834
ZNF160	0.953875
B3GALT6	0.354875
BARX1	-2.43166666666667
C6orf167	-1.7880625
NXNL1	0.6995
DHX29	1.09275
HADHB	0.48975
PLXNB2	0.085125
ILDR1	-0.2425
SLC15A3	1.67675
GAS2	-2.184
C20orf69	0.201
NUMB	-0.25
TNIP1	-0.438
MESP1	-0.0146666666666667
PSKH1	-0.3515
NSFL1C	0.2255
RHOG	-0.534
HEY1	-1.47116666666667
KNG1	-2.393375
ITGAX	1.4057
LIN9	-0.8255
CANT1	0.834375
XRN1	0.315571428571429
CCDC96	1.7817
HEATR6	-1.05716666666667
GNG7	0.331416666666667
RUNX2	0.8031875
SOX1	-0.675333333333333
FCRL5	0.2373
ZNF99	1.04575
FAM9A	-0.0735
SNX22	0.1125
MBNL3	-3.27533333333333
ODC1	-2.5297
ADORA2B	-2.31666666666667
NR2F6	0.3285
ZFYVE16	0.389222222222222
SYNJ2BP	0.9999
POLE	-1.14125
E2F2	-1.732125
THRA	1.08916666666667
PTGES2	-0.920666666666667
HIP1R	0.873833333333333
TMUB1	-0.5985
ENO3	-1.654
RSPH10B	-0.2235
CXorf39	0.940125
IRGC	0.116
GPR109B	-0.48425
FLJ13305	0.2275
LCE3A	-0.6825
TNFRSF18	0.681166666666667
DET1	0.98775
TRPM3	-0.229333333333333
C16orf79	-1.2945
FECH	1.011
RAP2A	-0.493166666666667
CRIP1	2.5345
AZIN1	-0.21225
SLC7A7	2.297
IL10RA	0.208
TMEM64	-3.38525
CDC42EP4	0.6805
C16orf58	1.4031
ARG2	-2.42625
POU5F1P4	-3.629
FAM62B	0.087375
DNAH8	-2.2846
ASH2L	-0.00725000000000001
TSLP	-1.736
CNTNAP5	-0.587
TMEM16C	6.082
IFNA14	0.018
SLC1A3	0.600875
CABYR	2.32175
BCL7B	0.1972
NUDT13	-1.18783333333333
C13orf28	-0.09125
C1orf53	-0.25425
ARL6IP4	0.3203
RPL35A	-0.5355
EMR3	0.65375
RAB40C	0.310916666666667
SLC41A1	-0.4475
LRCH1	0.0155
LY6G5B	-0.9105
FAM124A	-0.3745
MGC10981	-3.523
CLIP3	-0.1134
MAP4K2	-0.352166666666667
CHIC1	0.9445
SULF1	2.8455
C20orf30	0.439928571428571
PRDM5	-0.18725
ELOVL1	-0.14175
C11orf48	-0.478625
SLC39A10	-0.279
KCNV1	-0.36475
ACP1	0.0425
ZMYM2	0.446875
B3GNT6	-0.438
C9orf69	-0.05675
C2orf15	1.84325
C20orf166	0.068
HSP90AA6P	0.861
EDG7	-0.948
NEURL	-1.593
LPL	1.20533333333333
CLEC2D	-0.159
GRRP1	2.2035
CD8B	-2.6609
HIST1H3D	0.190166666666667
SLC6A12	-0.343125
FAM27L	-0.6085
CD84	1.644
RASA1	-0.2145
PHKG1	-0.493
MAGEA11	-1.841
IMPA1	-1.0781
NPM3	-1.54675
RARRES1	3.29975
SH3BP1	-0.808625
B3GNTL1	-0.216
ARPC5L	0.456333333333333
KLHL26	0.6465
SIM2	-2.003875
GJC1	-0.058
C20orf194	0.3975
EXO1	-2.54425
SLC2A2	-3.12483333333333
LOC285074	-1.26875
LRG1	2.5235
KIRREL	-0.2985
PIK3R1	2.11157142857143
C4orf34	1.5875
MAF	-1.64505555555556
ADCY4	3.455
ZMIZ2	0.0804
SLC46A3	2.96066666666667
STAMBP	0.815
CCDC16	1.283
MS4A12	-0.02
TCF20	0.2495
LRRC46	2.28675
C20orf152	0.0735
MRPS6	-0.35375
ABCB11	-0.068
KCNC2	6.89583333333333
CDH19	-2.63033333333333
C9orf123	0.720666666666666
SSH3	1.232375
LDLRAD1	-2.36625
CCBE1	-1.19825
ZNF135	2.1465
TAAR1	2.228
WFDC12	0.5655
CCDC42	0.213333333333333
FLJ12529	-0.4925
PER1	-1.675
TIMM50	-0.9455
SMARCAD1	0.0285
FAM26C	0.2075
TP53TG3	-2.15316666666667
SH3RF1	2.5087
LMCD1	1.15625
GPR63	-0.8665
FLJ21986	-2.07475
AIFM3	-1.22475
MICAL1	-0.762166666666667
BLZF1	1.73116666666667
IQCA	2.847
PCDHGC3	-0.1895
SAC	1.404
BCL6B	2.174
DDO	1.68675
MARCO	1.559
DCHS1	0.7325
C1orf170	0.877333333333333
CD200R1	1.67316666666667
C22orf15	-0.6485
SEPT11	0.606
ADNP	0.18625
UST	-1.1516
C13orf34	-1.4705
RFFL	0.752357142857143
APBA3	-0.853
C2orf60	-0.184375
CUTL1	-0.7539
PMS1	-0.19975
ZNF689	-0.1475
EIF3E	-0.5825
IL9	-0.1912
RPL31	-0.377125
LY9	0.0643333333333333
ATP2B3	-0.33325
KDELR2	0.523208333333333
TFCP2	1.052375
NLRP12	1.479625
FLJ45422	-0.00575000000000001
TLE4	-0.894
ZNF570	0.1875
FLJ43806	-0.5755
TLK2	-0.20275
CIR	1.7085
MARS2	0.253
COL24A1	1.39375
SDF2L1	-0.808
HIBADH	1.272
IGFBP3	-1.7015
C12orf23	1.6725
PSPC1	-0.78825
C20orf43	0.0805
TRAV20	-0.0375
ARHGAP24	0.854125
KIAA1975	-1.3275
C1QA	2.5735
DNTT	-4.45383333333333
C10orf6	-0.3315
C11orf41	-0.40225
HNRPF	0.329875
COL11A1	4.24183333333333
UBAP2	-0.547666666666667
CDKN2AIPNL	-0.654
C20orf174	3.5885
SPRED2	-0.2565
PLA2G12A	1.2395
ICEBERG	-2.789
SCN10A	-0.266
C11orf65	-0.2285
GBP5	3.917
PITPNC1	-1.65016666666667
POU3F3	-1.424
NCOA7	-0.397375
LIN7C	0.2853
LOC348840	-0.93
NKX2-2	-3.14125
ANKRD13D	-0.420375
LOC123688	-0.5385
FUT2	1.55116666666667
TAAR8	0.2815
FZD4	-0.56075
PNMA3	-0.8965
OR4L1	0.3015
WIT1	-2.89125
EXOC3L	0.59325
ATPBD4	0.4035
KRBA1	0.03
UBXD6	1.1135
HOXB7	-1.01992857142857
C7orf23	0.6035
UNQ338	-1.276
STAB2	2.525
CDC20B	2.976
IRF9	2.2075
CENTG1	-0.238833333333333
TNPO2	-0.7205
MCPH1	0.437625
BMS1P5	-0.97925
SLC26A7	0.39125
HIST1H3J	0.41625
C9orf3	0.13
LBH	0.60775
MYO1D	0.288
PTDSS2	0.02
NFU1	0.84525
DEPDC4	-0.97
WNT7B	0.9212
GLP2R	-0.936166666666666
SETD4	-0.062
DYNLT3	-0.0552
FKBP11	-1.30933333333333
SESTD1	1.03916666666667
FLII	0.317
RPS16	-0.8246
CHPF	-0.401166666666667
CSNK2A1	-0.0748333333333333
SUMO1P1	0.89775
FKBP6	-1.228
ZNF214	2.51416666666667
TWIST1	0.499833333333333
DDX56	-0.817
TRAM1L1	3.4819
EPO	-1.85633333333333
MRPS18B	0.464
ZNF682	0.407833333333333
RPL14	-0.0496666666666667
MAFF	-0.312
LOC51136	0.111
LY96	-0.22525
DDX20	0.23425
ABTB1	0.242333333333333
ARL5A	0.6704
CCT6A	-1.10825
HEPACAM	-0.934166666666667
EHHADH	1.1895
RBAK	0.7275
CGB1	1.307
ITGB5	0.5154
YIPF3	-0.0615
FKBP2	0.44525
NR1D1	-1.0483
TMEM110	0.7335
NEK2	-1.68533333333333
PRAMEF8	-2.70225
C20orf52	-0.814833333333333
PCDHGA3	-0.162
VWA3B	0.6785
NDUFA5	0.484625
THAP9	0.842
FLVCR2	-0.6355
AP1S1	-1.545875
SMAD6	-0.9525
SAV1	0.822375
SAT1	1.25725
ZNF251	0.968625
ADAMTS7	-0.6794
RPP38	-0.03025
C1orf211	-1.596
YPEL2	1.9507
RBMS1	-0.463
ZNF445	-0.26
NRXN2	0.740833333333333
PGBD4	0.169125
UGT2B28	2.29475
WBSCR16	-0.3113
NLRC3	0.7045
ASTL	0.2045
ST6GALNAC1	-2.8175
ZADH2	1.121625
MLLT4	0.3355
ARL6	0.800166666666667
MEF2C	0.77025
CBFA2T3	-2.1205
AFF3	1.22257142857143
COG7	-0.110333333333333
MYB	1.7345
PLXNA3	0.0255
XRCC2	-1.897
MMS19	-0.85475
ST8SIA5	-0.604125
CHPT1	1.21266666666667
KIAA1712	0.255
OR6X1	0.683
ACTR3	0.83275
UGCG	1.52016666666667
OR4P4	0.7305
ZAP70	-2.734
LPP	1.430125
ZNF485	0.08225
PTPRCAP	-0.6775
IL12RB1	0.295
ATRX	1.1698
CHST8	-2.077125
C14orf109	-0.29975
ARV1	0.67
NMB	-1.61328571428571
COX5A	-1.28233333333333
EIF6	-0.7095
MPPED2	0.183666666666667
SEMG1	-1.7295
CHRDL1	0.756
TRAF3IP2	0.134
WNK2	-0.035375
LILRA4	2.52133333333333
LAMA2	4.62675
PXT1	-0.629
RLBP1	-3.845
CD300C	0.29275
SLTM	0.54775
FLJ10404	-0.601625
APOBEC3D	-2.26716666666667
RENBP	0.278166666666667
ATXN7L1	0.340625
NID1	0.71375
TUBGCP3	-0.858625
ITIH5	1.41666666666667
CCDC110	3.52225
C8A	-3.10475
MGC87042	1.2805
HOXC13	-0.891
TFDP2	-0.3505
HCP5	1.3365
POLI	2.07675
UCN	-0.627833333333333
ZNF764	1.60516666666667
C8orf45	2.15
FHL3	-1.17275
SPATA5L1	-0.0505
MMRN2	3.014
NDST1	0.690833333333333
COL20A1	-0.759666666666667
ZNF248	0.0498333333333333
PELP1	-0.238666666666667
MBL2	-3.569
RNF41	0.306375
C5orf24	0.172625
THOC5	-1.332875
SERINC3	0.9375
RP11-151A6.2	0.464
CDCP2	-0.41375
HIST1H2AA	1.2035
C11orf75	-0.437166666666667
FKBP7	0.132
DDOST	-0.10275
GPNMB	1.29666666666667
TTF2	-1.58833333333333
KCNT1	-0.0531666666666667
SLC39A14	-0.696
NGRN	0.9255
GPR137B	1.31425
MECP2	0.17275
PSMA1	-0.3805
C16orf73	-5.80625
TMEM60	-0.121
CSN3	0.8435
NOS1	0.3175
RAB7L1	0.304333333333333
YBX2	0.426
KIAA1166	-0.641625
FUBP3	0.917666666666667
ABCG1	0.731
ACACA	0.0515833333333333
ARL11	2.2458
ATOH1	0.28
ODF1	-0.210666666666667
CREB3L3	-1.85333333333333
TMEM127	1.16385714285714
DSCAML1	0.33575
PLN	2.716
LYPLA1	1.45133333333333
PRDM9	-2.1235
SASP	0.142
PLUNC	-0.012
INTU	1.09175
HISPPD1	0.6785
LNPEP	0.0486666666666667
YARS2	-0.0375
APCDD1L	-1.501
ZCCHC4	-0.2198
FBXO22	0.0486666666666667
TTLL13	-0.1935
ZNF669	0.494833333333333
PTGDR	2.22725
DDX27	0.4505
KIAA0409	0.377666666666667
GJB6	0.76025
ASB8	1.43325
PLP2	-0.667666666666667
MEPE	0.067
OR10J5	-0.3945
KRT222P	4.919
COQ7	-0.133
C1orf101	1.961
RERG	3.4631
CHMP5	1.43225
THAP11	-0.42925
ZNF43	0.8935
ZRANB3	-0.4675
KRT13	1.732
MRPL19	0.088125
RBBP9	0.2335
SPATA17	1.543375
BXDC5	-0.124666666666667
PAFAH1B1	0.142583333333333
MAGEE1	0.2825
OSTF1	0.62975
KIAA0323	0.2565
TXNDC13	0.725833333333333
CNTN4	2.801625
LCE1B	0.00650000000000001
UNQ501	0.9925
ZNF154	1.04325
C3orf64	0.58325
SYT5	-0.2162
PON1	-0.3026
FLJ10357	-0.20325
ATP4A	-1.154
GNPDA1	-0.825666666666667
MGAT1	0.580666666666667
C14orf121	0.1065
SLC35B2	-0.252
MIER3	-0.190166666666667
CHEK1	-3.522375
ZNF8	0.0168333333333333
TXNDC1	-0.238333333333333
CKB	-2.7025
RTN3	0.400214285714286
FZD2	-0.626666666666667
PART1	-0.589625
PSMB6	-0.035
PCDHB8	1.695
PHC3	0.5861
PPP1R8	-0.377333333333333
NOVA2	1.82883333333333
TNFRSF11B	-3.069125
GOLPH3	1.3075
UBLCP1	-0.4035
SUHW3	-1.51375
TTLL1	1.21675
OPN4	-0.134
OR13G1	0.441
ZPBP2	0.443166666666667
HSD17B11	-1.44025
C9orf50	0.2435
DHDDS	0.334642857142857
CTSW	0.978
NEFM	-0.0756666666666667
MRPL28	-0.6985
SYN1	-0.412666666666667
PIGV	1.08916666666667
ZIM2	-1.1505
APBB1	0.273833333333333
SND1	0.1755
C1orf123	0.6765
CHD3	-0.0115
BHLHB8	0.01175
RNASE2	-0.785833333333333
BCAP31	0.41825
SLC25A44	0.399333333333333
CHD6	0.2192
PIB5PA	1.49153846153846
SELS	0.829
LOC541471	-0.7095
FAT2	1.7675
ZNF81	0.218
OR4C16	0.5735
FLJ10081	1.1875
LRRC4	1.02075
CS	-0.481333333333333
N4BP2	-0.2295
IGFBP7	2.1365
ZNF318	-0.0820833333333334
NDNL2	1.2875
ZNF609	0.811125
SIRT4	0.89275
EXOSC10	-0.2235
ECE2	-0.13675
OVGP1	-0.0095
GTPBP3	-0.43875
PACS2	0.6811
C19orf36	-0.210666666666667
ARL4C	-0.865625
ATG4B	-0.117
UBQLNL	0.85275
RHOXF2B	-3.16
PLEKHG2	-1.346
GALR1	-1.84
AQP4	0.6605
HDAC7A	0.089
DCUN1D3	-0.23175
OR8A1	-0.227
CCRN4L	1.2975
CBR4	1.30616666666667
KIFC1	-2.7475
SLC7A14	-1.6628
LHX5	0.4425
TRPC7	0.2055
LPXN	-1.12875
SERPINA1	-2.526625
RPS13	-0.9307
BPIL3	0.2235
PRKAA1	-0.6395
FADS2	-1.7466
ENAH	0.0433125
PRO1768	0.0875
APBA2BP	-0.25775
LIPH	2.8125
C3orf33	0.4285
RCC2	-1.02028571428571
ALDH1A2	-2.5814
RNF103	2.6945
AHCY	-0.71375
ALG12	-0.621
CCL17	1.00875
ZNF543	1.42983333333333
ESRRG	1.1634
CNGA1	1.03675
RDH5	-0.609833333333333
OTX1	-0.6741
PTGFR	-1.42566666666667
CDR2	-0.1355
SELE	4.90525
NLGN2	-0.572333333333333
EXOSC9	-0.61
ZNF566	1.26633333333333
KLRC2	-3.9895
GPR12	0.361
KIAA0196	0.247
PDRG1	0.16225
SSR3	-0.530642857142857
MSI1	-0.942
CST9	1.509
CC2D1A	0.000249999999999992
PLAGL1	-0.652055555555556
ZNF778	-0.103
RNF2	0.8745
KLF6	0.89
THBD	2.31
tcag7.1314	1.77375
NR5A1	-0.337666666666667
ABCD2	-0.03
DNAJC7	-1.2115
CLEC4C	-0.278
TM2D3	1.346875
CCDC4	-0.741
PLAC2	-2.1165
DCD	0.8455
FAAH	0.353125
POLA1	-0.3845
TM7SF2	-0.000875000000000015
FLJ39822	0.487166666666667
FLOT2	-0.33075
MAP4K1	-0.873833333333333
SRP68	-0.27475
C21orf74	0.1015
ARPC5	0.549875
LOC126075	1.7405
HECW2	0.56975
ZDHHC4	-0.177
ANKRD42	1.672
PDE9A	-0.667
ABCA8	2.49925
NDUFS2	0.39725
UBR5	0.85525
BTBD16	-3.1535
LOC554174	0.612
ZNF20	1.1385
KIAA1843	1.066
WDR17	-0.548285714285714
C15orf33	0.18
RNF113A	0.02275
CAMKK1	-0.1207
CLCN2	-0.3345
ANXA6	-1.6185
LOC340069	0.439
EMID1	0.803625
DPM3	-0.610416666666667
ELA1	0.0425
SLC25A13	-1.1731
KRT24	0.30575
SMPD1	0.669166666666667
TH	-0.256875
COL6A2	0.229785714285714
ANKS1B	2.059
GPR126	-2.5821
ZC3H12A	-0.136833333333333
TMEM47	0.521333333333333
C2orf51	-0.445666666666667
C1orf88	3.10816666666667
HSF2BP	1.036
AKAP10	0.5635
RPAP3	0.269
KLHDC8B	0.559625
STOM	0.5593
MUPCDH	-0.42025
C10orf72	-0.294625
PLEKHA3	1.276
TCP11L1	-0.521
CWF19L1	-0.0815
SPEF1	2.34946153846154
YSK4	2.57425
ELN	2.381
SAMD8	0.3855
MPI	-0.796666666666667
MEPCE	-0.0049
ABCC3	-0.912625
NANOGP1	-4.1975
KCNK17	2.43925
HLA-DMB	3.47
RRAGA	1.12975
ANGEL1	-0.5895
RBM32B	-0.172
CPN1	-2.74875
MGC52282	-0.9062
HLA-A	1.31683333333333
OR9G4	0.0145
EDNRB	-1.105125
SCD	-0.290285714285714
C14orf80	-0.508833333333333
BAGE2	1.1655
RABL4	0.504166666666667
RCVRN	0.363
SHANK1	-0.287
NLRP7	-2.2045
CD226	1.0635
STAT3	1.0105625
SYNJ2	-0.7162
TPCN2	-0.368166666666667
WDR36	-0.807166666666667
MBD4	-0.0575
ROBO1	-0.8671
ST3GAL6	-2.86675
SLAMF8	2.58366666666667
ATN1	-0.1445
GPR141	0.479
KRT36	-0.006
TPH1	1.553
DDX52	0.616
ZSCAN29	0.0191666666666667
TRPT1	-0.343833333333333
DPEP3	0.661
DENND4A	-0.00624999999999999
TSPAN16	-0.7655
PTCHD2	-1.3595
LOC145814	-0.58375
CAP1	-0.276833333333333
EIF5A2	-0.9444
NT5DC3	-1.761125
SEPT9	-0.4785
SEZ6L2	0.806625
EGFLAM	3.33775
VPS11	-0.04125
NDUFB5	0.00583333333333333
CIDEA	3.29733333333333
IER5L	0.351
N6AMT1	0.7125
FAM83C	-0.07725
OXR1	0.488333333333333
IRX1	0.9175
DGKB	-0.942666666666666
GCN5L2	-1.07275
MIR16	0.61125
FBXW9	0.29125
WDR4	-1.781
PDC	-0.29
VPS33B	-0.18875
HEXB	-0.038
FLJ32214	-0.095
TCEB3	-0.462
CRLF1	-3.27275
ABI3BP	1.64875
C8orf22	-3.70275
PYCR1	-0.764125
KIAA1706	0.78875
CDK5R2	-0.1465
WAS	-0.367
C12orf60	-1.152
CCBL2	0.075125
MADD	-0.09425
C5orf34	-1.624
WDR42A	0.8506
KLF12	-0.272875
HSPA1A	2.9805
ITM2C	-1.51416666666667
DAPK2	1.91966666666667
LOC442590	2.291
SUMF2	0.490625
CENPA	-2.67684615384615
TMED5	0.012875
CDH6	-1.0127
BRP44	0.725625
THG1L	-0.606
GABRA2	-1.20175
C14orf166	-0.5935
MYL1	-2.13966666666667
TNFSF18	0.146
PAP2D	-1.403
PPIB	0.06025
KLHL4	0.030125
SFN	-0.0316666666666667
CCDC127	0.805
FRAP1	-0.09425
GOLGA5	0.84975
SDCCAG1	-0.49475
MGC21675	0.190333333333333
C10orf95	-1.12
KIAA1345	0.500833333333333
C1orf163	-0.722
LACE1	-0.806166666666667
OR10K2	1.4565
CENPN	-2.4902
TMED2	1.2775
UGT1A6	-1.9845
ANG	0.43
U2AF1	-0.280666666666667
CASC2	0.504833333333333
NMT2	-0.4875
OSGEPL1	0.856625
DFNB31	-0.803
SLC6A20	1.108125
DKC1	-0.53475
FXYD4	-1.49625
WDR64	-0.0305
MGC5590	0.1675
CREBZF	0.751333333333333
DAZ1	0.03725
PRPSAP1	-0.3955
GCHFR	0.3825
TTC7A	-0.988375
LOC196993	1.72475
UBD	0.198333333333333
S100A1	-0.01625
RPL6	-0.0215
DNAJB6	1.00355
NAGS	1.0643
C2orf58	0.177
KERA	1.937
MT1X	-1.1746
UBE2B	0.8421
KEAP1	0.373
MST1	-1.849625
OMA1	1.933
ABLIM2	1.12875
BCL2L13	-0.301416666666667
JAZF1	0.591333333333333
TMEM63B	0.531
S100A8	-1.1886
ARFIP2	0.40975
UROS	-0.52275
KHDRBS2	-0.8565
POLQ	-2.560375
SOAT1	-0.6435
SPAG4	-1.1035
MRPS30	1.73266666666667
LOC494141	-0.061
OR2T11	0.0685
ORAOV1	-0.6051
ZNF184	0.373666666666667
TCEB3B	0.229
ADAM21	0.502
GDPD1	0.06475
SPINLW1	0.15125
PRR14	0.947
KCTD9	-0.1962
NUDT3	0.478
KIAA1822	0.2166
HIST1H4K	-0.9745
DFNA5	-2.18375
GABPA	0.89475
C14orf44	1.67
POLB	1.44175
PTAR1	0.068
SEC31A	0.6924
TRIM58	1.36975
TAS2R14	-0.074
VPS8	0.26775
H1F0	-0.958
PRKCB1	-2.86016666666667
UGT2A1	0.274
TOR1B	-0.06375
LSS	-0.740166666666667
C2orf19	0.022
HNRNPC	0.291714285714286
TMEM100	-0.955166666666667
LOC116349	-0.1015
OR51M1	-0.209
CCDC142	-0.5335
ISG15	2.1920625
ZCCHC14	-0.438625
CREBL2	0.9375
TGDS	-1.518
DC2	-0.23475
CACNA2D3	-1.19864285714286
ZNF429	0.427625
LYPD6	2.40166666666667
SUCLG1	0.544833333333333
OR51I1	-1.787
MAGEH1	2.4795
PRPF40A	0.3585
SMR3A	0.723
SPINK2	-1.4575
THAP2	0.276375
NPY5R	-1.227
IRF4	-2.200875
SPESP1	-0.622
OR10S1	0.677
DTD1	-0.76325
TUBE1	-0.467
DDX19A	-0.92
PDPN	-1.186375
TMEM34	0.45575
MGAM	1.2205
COL3A1	4.96272222222222
GFM2	0.219
OR5A2	0.542
PSG9	-2.07575
ARHGEF11	0.1225
IVNS1ABP	-1.58525
SIGIRR	0.628
DUSP19	0.273
DNAJC14	0.7287
ACSS1	1.061625
IL1RAPL2	0.25
C4orf30	0.3225
SEPT4	2.2855
LANCL3	-2.17275
SPAG17	5.21966666666667
PRDX3	0.073375
HNF1A	-0.9615
P4HA2	-0.660375
RFWD3	-1.482
MOV10	-0.4445
DNAJA5	0.674214285714286
LOC729440	0.148
LOC200383	1.94575
SMC2	-1.3545
MIXL1	-1.544
TMEM9	0.06575
FAM86A	0.41
ZNF174	0.5591
MYH14	-0.41175
CCR8	0.254
VPS37C	1.6475
GPATCH1	0.464
B3GNT8	1.782
TBX4	-0.65
CNR2	0.246166666666667
PCDH1	1.7675
C5orf29	4.57075
OCIAD2	1.048
PLCG2	0.36825
KIAA0247	1.483125
HRH3	-0.0345
CAPN13	3.325
CCR1	-0.5008
MGC15523	-0.189388888888889
