Hybridization REF	TCGA-A2-A0YF-01A-21R-A109-07
MRPS23	-0.55475
KLK5	2.125
SPTB	-0.2767
EFEMP2	-0.29
EFNB2	0.372
PCM1	1.09164285714286
NMNAT3	1.989125
TSG101	0.785666666666667
C8orf40	0.525
NOB1	-1.659
ABHD3	0.23975
GTF3C4	-0.189875
PIGN	1.0075
GALNTL1	1.59425
AEBP1	0.778625
OR9Q1	1.0925
ANKRD2	0.090875
CCL28	2.594
TRIM38	0.7155
TMCC1	0.230416666666667
SMG5	-0.20975
LRRC7	-1.7015
NCAPD2	-2.24466666666667
C6orf153	-0.52175
C1orf74	0.444
OTUD6A	-0.0545
DCP2	-0.544666666666667
TMEM24	0.0385
RPL18	-0.261833333333333
TMEM177	0.0305
LRRC37A3	1.03525
C1D	-0.266333333333333
LDHC	-3.27975
UBE4B	-0.848333333333333
NIT1	0.59275
BTN3A3	0.646
RASD1	0.560875
COMMD3	1.1845
SHFM1	-0.018
BIRC8	-0.18025
DUT	-0.6225
C12orf51	0.527
LRRC59	-0.401833333333333
LY6H	0.271
WDR22	0.900083333333333
EDEM1	0.451714285714286
ADH1A	3.6845
PANX2	-0.6104
CYP11B1	0.5855
CDC73	-1.015
GPR172A	0.0135
GSTM3	2.93261538461538
KCNA5	0.24425
SERAC1	0.592666666666667
NFATC2	0.729
ANAPC5	-0.2573
C15orf24	0.53725
NFATC2IP	-0.0114166666666667
TNRC6C	-0.0993333333333333
MGC102966	-1.253
FGD5	1.41183333333333
MED9	0.26375
RAB13	0.696
C15orf49	0.647
CRYGS	-0.378
C12orf53	-1.2639
LOC283693	-0.958
COX6B2	-0.948375
PHF14	0.426
FAM3A	-0.085625
RPL13	-1.0542
PRDX2	0.5228
FLJ34047	-1.6285
PRMT3	-0.67125
KCTD19	-1.7545
TRIM10	-0.876833333333333
MGC26597	-0.592833333333333
GCNT4	1.82425
GPRASP1	-0.2155
CDKN1C	-1.31941666666667
RHBDL2	2.1081
HSPH1	0.347
AQP1	3.34825
COL17A1	-0.1905
GFAP	0.337625
CDC16	0.14575
KIAA1614	-0.295
C6orf118	0.0988333333333334
ZSWIM5	0.314
FAM83F	3.18475
LYNX1	-0.078375
SYNPR	-0.25925
XG	2.70783333333333
PRSS16	-2.3155
KIF13B	2.32285714285714
PCDH9	-1.0015
HIST1H2AH	0.871333333333333
RBM18	0.14125
ZNF626	1.198875
HEXIM2	0.702166666666667
ITFG1	-0.587
TUBG2	-0.8475
SFRS7	-0.0715
C9orf14	2.4355
EXTL1	-2.188
GBP3	2.90366666666667
WDR5	-1.4865
RARG	0.28
MYO7A	-0.022875
CECR6	1.629
C13orf3	-0.8185
SFRS18	-1.4525
ACVR1B	0.635166666666667
PSMD1	-0.4411
C7orf31	0.272666666666667
ILVBL	0.05075
IFNGR1	1.90325
RNF186	0.2985
NOL9	-1.3465
MAGEL2	-1.204
SLC29A2	-1.3105
NHSL1	-1.79975
RBMX	-0.541
PSORS1C2	0.476125
RAD51L3	0.663
LCN6	1.48075
ORAI2	-0.9005
BRUNOL6	0.397
OR4K5	-0.253
CDC123	-0.689375
MSLN	-2.62166666666667
WWTR1	-0.519
ZNF700	-0.435666666666667
COBL	0.7125
PPP1R16B	0.176625
GAS7	-0.2752
MDN1	-1.454875
HAAO	0.5695
C9orf68	3.6655
TNFAIP2	0.92425
FOXN1	0.594
hCG_2033311	0.6145
ATP6V0D2	2.4664
RPL41	0.5605
SLC38A1	1.625
ARHGAP6	-0.678083333333333
ADAD2	-0.64425
PHF20L1	0.4824375
MCM3AP	-0.0951666666666667
ST3GAL3	-0.6565
SNX1	0.745666666666667
ELF5	1.2635
PARP3	0.323875
RBM8A	-0.4080625
LINGO4	0.552
ITGA9	0.693666666666667
ZFR	-0.02825
ACSL6	-0.413125
FLJ20699	-0.5382
DAOA	-0.482
FABP4	6.26025
KCNB1	-0.67725
CANX	0.5237
SLC25A28	0.663666666666667
ADIPOR2	0.564
ECHDC2	1.09075
SMA4	2.071
FRZB	3.170625
PABPC1	-0.448666666666667
DMRTB1	0.404875
APOBEC3G	-0.48225
CATSPER2	-0.937333333333333
CUEDC1	1.03783333333333
STARD9	-1.548375
CLDN8	4.179125
LOC23117	-0.877090909090909
E2F6	0.156277777777778
TMEM126B	-0.912833333333333
DPY19L4	0.77725
GIMAP5	2.93616666666667
NDUFA9	-1.11416666666667
FAM77C	1.994
CTPS2	2.21025
LOC51035	0.307125
WDSOF1	-1.72025
EGLN3	-0.201125
PITX3	1.13066666666667
OR52E8	0.2955
GRM4	-0.024
KLK1	-2.959
GPM6B	-2.553625
RRAGD	-1.00716666666667
PAGE5	-3.6665
UCHL5	-1.77566666666667
ULK3	-0.385666666666667
AIM2	0.203166666666667
PNO1	-0.5515
OR2F2	0.132
GNAT2	-0.2175
SIX1	2.912
ST13	-0.539166666666667
ZBTB44	0.08925
TIMP2	-0.8295
ZMAT4	-2.79125
GTF2IRD1	-0.3985
ZNF19	0.5145
ZNF714	-0.51425
RSC1A1	-0.2085
C9orf80	0.6385
PSMA8	-0.5606
TMEM141	1.022
COX4I1	-0.595785714285714
CTAGE1	0.7785
DTWD1	-0.6255
HSD11B1	2.2425
KRT6B	4.191
ARID4B	0.01975
LHFPL3	0.6985
WWP2	0.0451666666666667
ZNF326	1.063
RGPD1	-0.458
CTSH	0.594
FASTKD1	-0.67575
PAF1	0.8175
TTC9C	-0.4035
IFT57	0.8257
PRSS36	-0.1225
IL20RB	-3.0135
ZNF592	0.0903333333333333
DCTD	-0.1198
CFP	1.24275
MFNG	-0.108875
JMJD2B	1.5035
ALDH3B1	-1.068375
THSD4	3.32966666666667
KCNJ5	3.44966666666667
LMNA	0.0103333333333333
TBCD	-0.450625
ZNF250	-0.317
CASQ2	2.84516666666667
PEG10	-0.3175
PRAME	-5.8596
NP	0.329125
TRIM59	-0.222666666666667
ZNF12	0.014875
XTP3TPA	0.506
SIGLEC7	0.955
PANK4	-0.844
FAM70A	-0.7475
SNED1	-1.0615
HIP1	0.0074
RAET1E	-1.1815
AMAC1L2	-0.962
AHNAK2	-0.04425
TOE1	-1.12966666666667
RECQL4	-1.72625
SPRYD3	0.804
DPAGT1	-0.46925
MAGED2	4.0057
ANKRD55	-0.924
TRPS1	3.22325
DOK7	1.264
TFPI2	-5.8815
GTF2H3	-0.482
CYP4F11	-0.700625
LHX2	-4.25816666666667
ATG16L1	1.81
ASB12	0.553
C1orf116	3.167125
NF2	-1.04885
POM121	-1.0166
PHYHD1	2.4981
TXNDC17	0.130333333333333
DKFZp779O175	-0.059
NUP62	0.175785714285714
MYO18B	-1.72166666666667
PRAMEF1	0.585
TCBA1	1.133625
TMEM168	0.82625
FJX1	-0.265166666666667
CLCF1	0.75075
SEPN1	0.62475
IGSF2	0.5335
NUDCD1	-0.606666666666667
TFF3	3.3345
NDFIP1	0.750571428571429
CHCHD4	-0.417
TNR	0.664
CUTA	0.4665
USP44	-4.6655
DPP10	-1.3985
IWS1	-0.486
PCGF1	0.478
SULT1C4	-0.4065
NTF5	-0.2675
PTPN13	-1.754
SSTR5	0.366
SFRP1	-2.016125
IDH3B	-0.813125
SUOX	1.58316666666667
TMCO5	0.29225
GOLT1B	-0.73225
MIB1	-0.207285714285714
PCDHGB1	0.37
SUSD1	0.3785
ICAM5	-3.70366666666667
PAPOLB	-0.03425
URM1	0.0383
TMEM106B	0.170333333333333
LRIG2	-0.39375
SLC27A5	-0.764
CLIC6	5.5201
ZNF420	1.37466666666667
SCN9A	-1.321
KIAA1909	1.23575
ELMOD1	-2.824
PRKAG1	-0.5445
FAM64A	-2.33666666666667
EEF1G	-0.1717
SMAD5	-0.09025
INCENP	-0.89075
WASF2	-2.127
GARS	-1.2746
CDK10	-0.9929
HLX	0.574166666666667
MDM4	-0.12175
ZNRF1	-1.74192857142857
HHATL	-1.97483333333333
FAM21C	1.0869
HIST2H3C	0.3165
PFDN2	-0.013625
ZNF200	-0.13425
NDN	-1.15975
HBA2	-1.2315
FBLN5	1.0035
PUM1	-0.382857142857143
TNNT1	-2.32966666666667
C19orf59	-0.742833333333333
HNRPH2	1.3515
RAB7A	0.335833333333333
PMS2	-0.819375
BIRC3	0.215833333333333
NRSN2	0.838
OR52K2	0.468666666666667
SPOCK1	-1.31764285714286
H2AFY	0.608
RXRB	-0.46
ZNF638	-0.0403333333333333
ANKRD45	-0.33625
ACTN4	-0.0413333333333333
FXC1	0.72375
EIF2B5	0.493
VPS33A	-0.192
PINK1	0.559375
FAM106A	-0.7645
SKIP	0.903533333333333
GAPDHS	0.30075
MUM1L1	-0.1465
PSTPIP1	1.16775
CNTNAP1	-2.1038
CYP26A1	-4.16175
APOL2	0.00729999999999999
TACC2	0.557625
COX7A2L	0.152285714285714
HSD17B1	0.331625
ARRB2	0.1945
SLC7A6	-0.8649
HSD17B10	-0.125
RBJ	0.07075
NUP155	-1.845
MRPL10	-0.217333333333333
CYCS	-1.70725
CCDC46	-0.711333333333333
TECTA	0.926
GNAL	-0.75125
LPO	-0.334
PEBP4	1.171
DDX11	-2.31275
C18orf12	0.5715
TAF9B	-0.486166666666667
IMP4	0.41025
RPA4	-2.08233333333333
NDUFS1	-0.549
UPK1A	-1.2275
ARRDC2	0.746
C18orf20	-0.958
AES	0.0563571428571428
CD2BP2	0.616
C16orf54	1.047
UGT2B17	1.63175
FGFR1	-1.93095454545455
CEACAM6	6.8258
CHRM5	0.3375
CERK	-1.37525
AP3S2	1.23757142857143
ANKS4B	-2.04475
CLCNKA	-0.266166666666667
ZNF208	0.797
HLA-DRB5	5.101
CARKL	0.85575
GOT1	-0.500166666666667
CASP6	1.4545
HOXA1	-0.7095
RCL1	-0.591
ZNF181	0.801
RAB40B	0.654
MRPL38	0.256875
LRRN2	2.4885
C3orf25	1.3245
OR5D14	0.4465
OR10AG1	0.1025
BET1L	0.6919
FRY	4.52375
AK3L1	-1.321
CSF3R	1.7595
POLR3K	0.319666666666667
ATG2B	0.8515
EPS8	-0.900166666666667
DARS	-0.062125
C10orf56	0.395833333333333
DAD1	0.42725
RIOK1	-0.972333333333333
HERC2	-0.39475
HSD11B2	1.52633333333333
FAM96B	-0.796
MGC13057	-2.163375
BSN	-0.285
CAND1	-0.0128333333333334
HCST	2.02
ACTR10	0.359333333333333
OR8D4	0.6135
NASP	-2.2321
COL9A2	1.433
LYZL1	-0.1485
GPC5	-3.204
TBL3	0.0401666666666667
CENTD2	0.9002
OR5AP2	0.4825
TLR1	3.147
LMO6	0.1125
ZIC2	-4.2445
CPNE5	1.16275
ZMYND15	1.5655
FLJ22374	-1.10625
CCDC106	0.50725
PARP16	0.454
PDIA3	0.894
C14orf126	0.39575
CECR2	-0.908
SFRS1	-0.541
FIGLA	0.1425
DCP1A	0.101166666666667
MGC45800	-2.5288
TEKT1	3.65266666666667
C10orf67	-1.494
CLN5	1.128125
NTN2L	0.5155
GLE1L	-1.64175
CES2	-0.7521
GNAS	-0.340666666666667
DDX53	-0.309
TSPAN13	3.13475
MRPL52	-0.0861
SPIRE2	0.44725
TAS2R39	0.407
SCUBE3	2.5155
UCRC	0.1693
CDKL3	0.07675
KIAA1715	-0.3057
ZNF345	0.277
RTF1	0.275375
DHRS7	0.885
RIPK4	-2.084
EXOSC2	-0.691833333333333
MS4A2	2.5165
FGF17	0.29175
WDR59	-0.904875
EVI2A	-0.491
IL17RC	1.949
HS3ST1	2.35175
ITGB1BP2	-2.1725
RBPJ	-0.776833333333333
GIMAP1	3.7925
INE1	-1.0245
ALDH18A1	0.32525
TPI1	-2.275875
GATA6	-0.714
CABP1	-0.755833333333333
ZNF484	0.7855
DAPK3	0.068
GJB1	-3.43216666666667
PIN1	-0.075625
SLC6A15	-4.36683333333333
CNO	0.7795
RIN2	1.051875
FRRS1	0.301
CYorf15B	-4.50275
DMRT3	1.845
ATAD1	0.04775
OTUD4	0.275611111111111
ATOH8	-1.78225
ZSCAN16	1.18
ASCC1	-0.89225
OTUD3	-0.32875
MGC33212	0.0873333333333333
YME1L1	-0.09975
RP11-218C14.6	0.20525
PCBP4	0.0615
TNFRSF10A	0.25275
CDH10	-4.6245
KL	1.963
SCP2	-0.229166666666667
C9orf119	0.207125
SON	-0.285833333333333
MAFK	0.0595
SBNO2	0.8925
SLC6A6	-0.8795
SC4MOL	-0.339875
FAM35B	0.0745
PPP1R9A	-2.548125
PDZRN3	0.60275
CXorf20	-2.603
C6orf126	1.0165
AVEN	-0.268
FLJ21075	-1.7095
C14orf132	-1.493
PCK2	0.14375
GUCY2C	0.5195
BARX2	0.611
PEX11G	1.596
DAO	-0.4565
C10orf49	-0.05675
EDNRA	1.28116666666667
PPP2R5A	1.8178
DDX39	-0.694833333333333
SERF1A	0.33825
ASCIZ	-0.2914
FNDC8	0.585
PTMS	0.38225
PHF7	1.17925
PIP4K2B	-0.244625
HHLA2	0.156
BDH2	1.2489
APOBEC2	-1.44225
PENK	-0.958833333333333
SMAD9	-1.77925
MT3	-0.722
RGL1	-0.109625
ATG10	-0.761
DLGAP4	-0.260333333333333
APPBP2	-0.821428571428571
BACE2	-2.13092857142857
LOC339344	1.2005
ZNF395	-0.13725
HIST1H2BL	0.75325
ZNF467	1.799
SLC25A21	-1.76425
PALM2	-1.07325
NSUN5C	-1.0865
IL5	-0.2062
CLSTN2	2.8625
ANXA8L2	-0.4385
PTGES	2.78225
GDAP1L1	-2.48583333333333
OPRK1	-1.44666666666667
WDR20	0.00875000000000001
C12orf4	-0.314
NUP88	-0.867125
XRCC6BP1	-0.750666666666667
FCGBP	5.10478571428571
LEMD2	0.48575
NOMO1	0.06425
C10orf79	2.21875
ZNF79	0.6831
OCRL	-0.3153
HSPA8	-0.422916666666667
DIDO1	-0.110041666666667
PLA2R1	2.711
COG3	0.9896
NGDN	-0.3595
CBFA2T2	0.222375
PNOC	-1.57825
PRRG1	-0.219083333333333
AGGF1	-0.341928571428571
DPF2	0.2805
YIPF7	1.1825
TRPV5	0.497
ZNF322B	1.42475
MED12	0.285166666666667
CARS	-0.698166666666667
ABCC11	5.10316666666667
C9orf25	0.368
MYH1	-0.268
FRYL	0.192833333333333
AGTRAP	-0.0645
MMP27	-0.0505
ZNF432	0.412625
OR8D1	0.054
OR13D1	-0.607
VWA1	1.98575
STON1	-0.89275
IL5RA	-0.01875
PERP	1.1275
C10orf107	0.6655
TNFSF12	3.061
FN1	-1.00066666666667
MTR	-1.11366666666667
PHLPPL	-0.088
ZNF425	1.27725
DHFR	-1.31183333333333
PPP1R12A	-0.124625
RSPO2	-2.14171428571429
ZNF7	-0.131
ZNF583	0.4945
TPMT	-1.05633333333333
GPR132	0.990375
OR2T12	-0.6365
SERTAD2	0.631
ATP1A1	0.6034
FRMPD3	1.2155
ZNF672	-0.60575
PLXNB3	0.393625
EML5	1.7835
FAIM3	0.3995
UBQLN2	1.0265
SORCS2	0.17075
PRIM2	-1.432
ACVR2A	0.770166666666667
YWHAZ	0.2795
PGM2L1	0.928166666666666
GNAO1	-0.0242142857142857
RPL10	0.1675
RPS6KA6	-2.568
PFKL	-0.572833333333333
SH3D19	0.459125
AURKB	-1.84933333333333
ZC3H6	1.4105
DISC1	0.373
FLJ39660	-2.08366666666667
TMEM25	2.87675
OSBPL10	1.317625
CLTCL1	-2.20083333333333
ALG6	0.068
CATSPER4	0.6465
LRTM1	-0.1275
RRAD	1.54816666666667
TIPIN	-2.1665
CARD14	0.884875
RBM9	-1.17533333333333
RASSF4	0.4165
SLC25A18	-0.930333333333333
C6orf58	-0.161666666666667
IGHD	0.725
PLA2G6	-0.286
TPT1	1.396375
SEC63	0.4861
CCDC113	-0.3412
TDRD10	0.4985
KIAA1666	-1.15525
TOR1AIP1	0.603583333333333
SYTL4	1.5305
SPRR2F	-1.3845
CEBPD	3.9925
SNTG2	-1.19475
C20orf77	0.037
TAS2R49	-0.761
C6orf173	-1.56
SVEP1	0.5347
PXN	-0.770928571428571
VIL2	1.10683333333333
C5orf21	0.301
DIXDC1	0.295375
GANAB	-1.186
PDSS1	-1.71275
NGFR	0.327875
ATP8B4	2.51475
BMP8A	-1.1755
CCDC132	0.270083333333333
GNRH1	-1.42575
OR10T2	-0.62475
PDGFD	2.8185
OR6W1P	0.367
HARS	-0.226
KRT77	-0.06
AQP8	-0.3655
ITGB1	-0.5149
ZNF254	0.6446
PAX1	0.468166666666667
PSMC4	-0.0211
ANKRD22	4.889
PSMD8	0.309833333333333
HTR1E	3.64866666666667
SOX10	-2.52
OR5B2	0.594
RABGEF1	-0.496285714285714
MAP1LC3B	-0.27875
CYB5R4	1.02325
AGXT2L1	-3.04875
FLJ41603	1.451
TRAPPC2	0.764166666666667
FNTB	0.5378
FLJ14107	0.580833333333333
AURKAIP1	-0.324
DSE	1.066
NFKBIZ	0.855
OSBPL3	-1.69883333333333
LOC130576	2.71525
SLC39A9	1.2675
LOC137886	0.0451666666666667
RHCE	-3.423
ATG7	0.891833333333333
FAM82A	0.483166666666667
FBN3	-0.1685
MCFD2	-1.01633333333333
CASP14	0.201
EPS15	0.69875
SFRS2B	0.41925
C19orf47	0.1595
PLAC9	1.52
GPR23	-0.909
BTNL3	-0.260833333333333
RGS8	0.748
GNS	0.958125
ENO2	-3.39783333333333
CBX1	-0.8693
PEX26	0.2295
LRP5	-0.720166666666667
ADAMTSL4	-2.2215
ARR3	0.400166666666667
MAP1A	-0.6965
CD2	3.29425
NAV2	-0.96725
TMEM69	-0.90125
ATXN7	-0.921666666666667
CHN2	-1.303
ZNF781	-1.1295
HAS2	-4.835
KIAA0241	-0.891666666666667
BIC	1.153
MOBKL2A	0.2715
CYP2C9	0.218
CNOT7	0.108
SFRS10	-0.6845
CST11	0.617
FLJ37543	-0.1455
NKAP	-0.976
RUNX1T1	1.93825
EAF1	0.3427
IL4I1	2.59225
LRRC61	-0.0605
PSIP1	-1.48566666666667
SPRR4	-0.059
ZFP90	-0.42
AP2B1	0.00946153846153846
SLC30A7	1.45058333333333
C7orf28A	-0.402833333333333
S100B	-1.583
BMP2	-2.881625
ESR1	5.55033333333333
ZFPL1	0.39725
ARHGAP12	1.17575
LRRC19	-0.0173333333333333
ZNF767	-0.583166666666667
NACA	0.0197
OLIG1	-2.847125
PRF1	1.117
LST1	3.4435
SPATA9	0.640666666666667
CNFN	0.286
CDK4	-0.7965
TCF15	-0.9575
PARC	0.1605
PPM2C	1.0635
LOC283345	-0.567
FAM107B	0.695
DMXL1	0.4755
RBM3	0.527625
HTR5A	-1.59766666666667
SCFD1	-0.2585
EPHB3	1.870375
ROPN1L	2.6845
RAMP3	0.83975
TSPYL5	0.208727272727273
GAP43	-3.5245
PAPD4	0.374375
PDE3A	-2.3595
TNFRSF10C	2.2655
JMJD5	-0.351833333333333
RASGEF1A	-0.5711
C16orf65	-0.0558
HIPK3	1.28483333333333
XYLT2	0.02425
XPOT	-1.47783333333333
GAL3ST1	-2.368
DHCR7	-0.7775
AMIGO3	0.0915
FGFR4	-1.46133333333333
CRAT	1.229875
PPP1R14D	0.1505
TRIM14	1.5945
TMPRSS11D	0.6885
SLC7A11	-2.96207142857143
OR10H2	0.60975
PPM1E	-1.6045
DOCK4	1.38575
FAM127A	-0.250875
ENOPH1	-0.08425
SLC5A3	-1.205
ZNF530	0.482
NTS	-3.29875
FRMD4A	0.426125
BCL11B	-3.981
PRM1	-0.37625
UQCC	-0.1559
S100A16	1.32133333333333
PLS3	-1.81475
WWOX	-0.850571428571429
CCDC23	-0.2005
GTSE1	-2.13233333333333
GP2	1.4235
FLJ32549	0.9645
CHIT1	4.98725
KLF9	0.2
RPS24	0.1854
MIA	-1.77525
FIGN	-1.23025
PYROXD1	-0.767625
PCSK2	-0.34825
MRPL9	-0.05675
RPL24	0.254875
C12orf32	-1.392125
HIST1H2BE	0.6855
RGS18	4.204
LFNG	1.972375
RAB4B	0.3096
FBXO25	1.00516666666667
TSPAN31	1.35866666666667
ARL8A	1.18707142857143
C10orf83	0.1935
OR51B6	0.0705
CNKSR2	-0.4485
C1orf156	0.9085
IBSP	3.5035
GFRA2	0.928
ALKBH7	0.9899
NEK10	3.782
VN1R3	0.368
LOC91948	2.3325
CPZ	-1.1835
IHPK3	-0.0696666666666667
COL8A1	0.2305
RBPJL	0.182
OR10A4	0.437
CASP8AP2	-0.46075
MMP12	4.0465
OR8B12	0.528
CDCA5	-2.02666666666667
LIX1L	-1.887
PEX11B	1.726875
GABRA1	0.303
HABP2	-0.059
REEP1	4.10983333333333
FBXO15	1.595
CD68	1.2125
WFDC9	0.255
GHDC	1.2995
SMARCA1	0.112
SPAST	-0.2935
PLXND1	-0.836916666666667
MLCK	-0.9195
INTS5	-0.284666666666667
BSG	-0.260714285714286
PARP8	0.860833333333333
TEAD4	-0.9895
ZNF498	-0.338375
TMEM89	-0.329833333333333
DTX4	0.793375
TNRC6B	-0.1831875
ARMC2	-0.442625
FGFBP1	-2.73833333333333
TIMM8A	-1.48816666666667
AJAP1	-2.2234
ZNF608	-1.48975
SLC25A42	-0.403125
SYP	0.214333333333333
MMP11	2.50983333333333
USP40	0.643
C3orf62	0.299833333333333
MYO1E	-1.2195
LRFN4	0.44575
XCL1	-0.3775
GPR155	-0.082875
VPS29	0.351875
CARHSP1	-1.51225
ARHGAP20	1.04016666666667
GREM2	-1.49442857142857
CCDC102B	2.3675
ZNF577	0.9945
HDDC2	-0.30725
SHC2	0.381
NCOA5	0.623666666666667
INPPL1	-0.0965
CHGB	0.4296
IHH	0.169
DDEF2	-0.156
DIAPH3	-2.33857142857143
BUB3	0.116416666666667
GGH	-0.345555555555556
VPS35	0.0446
CNN2	-1.34841666666667
ASNA1	0.1035
WDTC1	0.54
AMAC1	0.2345
HAS3	-2.03316666666667
SLC1A6	-2.76883333333333
ZNF563	-0.4615
C1S	1.72275
TCF7L1	-0.617625
OR10Z1	0.0025
ME2	-1.0177
C6orf151	-1.266
KPNA4	0.0655555555555555
GLO1	-0.42625
WDR61	-0.491
CD302	2.55025
SIRT7	-0.0576666666666667
C11orf59	0.69075
PKIG	-0.0245
PPIL3	-0.7115
CCDC74B	3.159625
ZNF528	1.44275
EFNA5	-0.2645
FCGRT	2.19075
NOL4	-0.975
CCS	0.77825
LOC374491	0.2725
MFSD7	3.265
ZNF555	0.02
LIMS3	-0.9055
TSSC4	0.812
COL11A2	-1.563
C1orf119	0.740166666666667
BPNT1	0.11825
CHRNA6	3.0915
C1orf173	2.6737
PLD2	0.6405
ORC1L	-3.51025
SASH1	0.848625
CDC14B	-1.133875
RLBP1L1	0.582
LDLRAP1	-0.2624
NAT8B	-0.540333333333333
HHEX	-0.655
LGALS7	1.33225
PLCH1	0.529625
OR1M1	0.106
PRAMEF16	0.1
HECTD1	0.077
C14orf39	0.9305
TLN2	0.2749
HDAC4	-1.82364285714286
SYCP2L	-2.1965
GLRA1	0.0355
RPS6	-0.101
hCG_1757335	-1.141
KLHL1	4.788
CTNNBIP1	0.0733333333333333
SCAND2	-0.4755
HMGN2	-0.332
YAF2	0.16675
BRPF1	0.008
LIAS	-0.43
CTA-246H3.1	-2.183
SAG	3.8945
C20orf10	0.60575
HNRNPA2B1	-1.56816666666667
GADD45A	-2.4735
MSH4	0.2505
TMEM70	-0.16125
HIST1H2AM	0.442875
C19orf26	0.114833333333333
C1orf50	-0.41225
GNG3	-0.079
FTO	-0.50575
CALCB	-1.3835
PPP3R1	-0.02625
C15orf42	-2.226125
CCNJ	-0.15575
GNAZ	-1.1098
PSD	-0.140666666666667
FAM57A	-0.84025
STIM2	-0.131833333333333
DHX8	0.4775
MOGAT3	-0.5595
UBE3B	1.042
PLAT	3.148
C6orf206	2.393
COPE	0.2924
EIF3A	0.098375
C1QL2	0.29675
IQCE	0.234
KIAA0182	-0.728416666666666
SLC22A7	-0.526
PPFIA2	-0.212
ADAMTS15	0.503
ODZ1	-1.0955
THBS4	3.43666666666667
ARHGAP1	1.5625
B4GALNT3	-0.5235
FCHO1	-2.6375
LOC440456	0.0425
HOXD10	-0.270333333333333
CXCR3	1.74733333333333
CHI3L2	-0.716375
SRPX2	0.905
ZNF132	0.889166666666667
UBAC2	0.138333333333333
RPL32P3	-0.557
CBWD6	0.0315
ST6GALNAC4	0.063
KIAA0391	0.254166666666667
LOC388969	0.089
KRTAP5-8	-0.1745
ZNF786	-0.38675
LYVE1	3.97566666666667
GPR144	-0.034
APOH	-6.679
TSC22D2	-0.729166666666667
PLCD1	-0.2715
FLG2	1.06
M-RIP	-0.0712
NDUFV1	-0.10275
POLDIP2	-0.208666666666667
RAB3GAP2	0.0835
RPSAP15	-0.893
CLEC7A	2.1975
HSPA14	0.15875
TAAR5	0.50225
FAM132A	-1.19225
C2orf43	-0.01625
OR10V1	0.7295
SELPLG	1.285
C1QTNF6	0.433
OPCML	1.4552
DTYMK	-0.71
ALDH16A1	0.84875
F13B	-1.7875
MGC16169	1.292
KIRREL2	-1.63333333333333
C14orf32	0.253833333333333
SLAIN2	1.5705
HSD3B2	0.139
AMMECR1L	0.2892
LRRC37B	-0.3865
HMG20A	-0.297333333333333
C22orf27	0.2688
FBXL22	0.2035
AP1B1	0.5315
TNKS1BP1	1.317
CD74	4.26175
HSPA12B	2.73
PLSCR1	1.07033333333333
SLC35E1	-0.154666666666667
FEZ1	-2.2725
APOD	6.1095
C16orf44	-0.24
C1orf166	-0.1795
KCTD11	0.80525
NELF	-1.2935
SRP54	-0.408
MGC35361	0.488
GPR35	-1.5715
NRGN	-0.275875
SIGLEC12	0.33175
SCN1B	0.30225
IFNW1	0.3425
STAR	-3.87675
HLA-DQA2	4.569
RNASEH2B	-0.058
TAAR2	-0.0025
VAMP5	0.935333333333333
TUBA1C	-1.18035714285714
PIK3R2	-0.097
ARD1A	-0.331666666666667
EBF2	0.885
CAMSAP1L1	0.455
CYP3A43	0.78025
AKR1B1	-1.88125
KIAA1729	-0.2645
KAL1	2.0913
CYBB	2.341125
UXS1	-1.2045
LOC338579	-0.66025
C11orf45	1.7435
SHB	0.148125
IKZF4	0.50325
NDUFA1	0.45325
HSPE1	0.25575
C1orf215	-0.46425
GPR113	-0.345666666666667
ZNF573	0.57125
TBX18	-0.3905
GGTA1	6.88825
PCDHGA8	-0.4855
RPS6KL1	-0.375625
DPP9	0.230375
SLC43A2	0.405375
COPS3	-0.48
PMPCB	-0.2625
HYLS1	-0.065
LSM8	0.2645
PDE6B	-0.46375
C10orf118	1.9988
OR1C1	0.526166666666667
ZNF415	1.6435
OR2F1	0.00350000000000001
ZDHHC13	0.748
FZD8	-0.3575
TCEA1	-0.4464
SUSD4	0.04
C22orf24	0.25
TNFRSF14	-0.1015
TRIM28	-0.500166666666667
FGF5	-2.049875
CSPG5	-1.7145
RNF133	0.195
FKBP15	0.583
BZW2	-0.60575
NSMCE1	0.0555
PTPRN	-0.8395
TST	0.013375
POP1	-1.612
RNF24	-0.336166666666667
SFRS4	-1.28625
REPS1	-0.0065
CD70	-2.99733333333333
PDXDC1	0.355125
SRC	0.0254
NTNG1	-2.1185
SETD1B	0.49675
TINP1	-0.0424
ZNF606	1.98433333333333
SSR1	1.203625
RGNEF	0.909166666666667
NFS1	-0.622166666666667
CENTB5	-1.29225
CRMP1	-0.875333333333333
ADAM18	0.13075
CCDC87	3.66883333333333
LRRC8B	0.69025
CSNK1G1	0.0991666666666666
MAFB	2.29933333333333
C12orf45	-0.111
C1orf54	2.9935
DPEP1	-0.0085
FLJ13137	0.723
C14orf118	1.55433333333333
ANKRD19	0.0884166666666667
ABCA9	1.1578
TMEM87A	2.13355555555556
BBS5	0.7294
CYP17A1	0.147125
SCG3	-3.792
ESCO2	-1.20375
GFER	0.698833333333333
NRIP2	0.269833333333333
DDX59	0.628166666666667
RIC8B	0.2694
TNNI1	0.164
KTELC1	-0.330083333333333
GPR85	0.2495
SP3	0.9275
GOSR2	0.545833333333333
