Hybridization REF	TCGA-A8-A09Q-01A-11R-A00Z-07
CDKN2AIPNL	-0.0405
C20orf174	4.72025
SPRED2	-0.41475
PLA2G12A	0.542333333333333
ICEBERG	-1.89175
SCN10A	0.61
C11orf65	0.1505
GBP5	5.06325
PITPNC1	-0.224666666666667
POU3F3	0.772
NCOA7	-1.297625
LIN7C	0.3702
LOC348840	-1.54
NKX2-2	-4.05966666666667
ANKRD13D	-0.10925
LOC123688	-0.5525
FUT2	0.1815
TAAR8	-0.5295
FZD4	-0.114166666666667
PNMA3	-1.80833333333333
OR4L1	-0.658
WIT1	-2.54375
EXOC3L	1.30925
ATPBD4	-0.3115
KRBA1	-2.198
UBXD6	-1.1805
HOXB7	-1.21371428571429
C7orf23	-0.4925
UNQ338	-1.59575
STAB2	-0.014
CDC20B	0.455
IRF9	0.94075
CENTG1	0.568916666666667
TNPO2	-0.958
MCPH1	-0.88975
BMS1P5	-1.32575
SLC26A7	0.297
HIST1H3J	0.575
C9orf3	-0.7095
LBH	1.067875
MYO1D	0.726
PTDSS2	0.2005
NFU1	-0.00125
DEPDC4	-2.1425
WNT7B	2.3012
GLP2R	-0.3685
SETD4	-0.8734
DYNLT3	0.0178
FKBP11	-0.599
SESTD1	0.4235
FLII	0.352
RPS16	0.2793
CHPF	0.0151666666666667
CSNK2A1	-0.901333333333333
SUMO1P1	-0.251
FKBP6	-1.1005
ZNF214	-0.948833333333333
TWIST1	0.0165
DDX56	-0.373
TRAM1L1	2.2026
EPO	-3.10533333333333
MRPS18B	-0.19875
ZNF682	-0.499666666666667
RPL14	0.874
MAFF	-0.22825
LOC51136	0.2815
LY96	0.711
DDX20	-0.642
ABTB1	0.703833333333333
ARL5A	0.5238
CCT6A	-0.8265
HEPACAM	-1.05583333333333
EHHADH	-0.305666666666667
RBAK	0.6755
CGB1	0.50925
ITGB5	-0.0245
YIPF3	0.66225
FKBP2	-0.3135
NR1D1	-1.2477
TMEM110	1.021
NEK2	0.168833333333333
PRAMEF8	-3.26775
C20orf52	-0.588
PCDHGA3	-2.6605
VWA3B	1.2195
NDUFA5	0.694125
THAP9	-0.4805
FLVCR2	1.17783333333333
AP1S1	-0.281875
SMAD6	-1.2405
SAV1	0.198
SAT1	2.2025
ZNF251	1.09525
ADAMTS7	0.389
RPP38	-0.025
C1orf211	-2.019
YPEL2	1.12125
RBMS1	-0.89125
ZNF445	0.265166666666667
NRXN2	0.727666666666667
PGBD4	-0.0335
UGT2B28	-2.45325
WBSCR16	-0.52
NLRC3	1.05175
ASTL	0.44475
ST6GALNAC1	-3.3475
ZADH2	0.057125
MLLT4	-0.108833333333333
ARL6	0.49
MEF2C	0.73075
CBFA2T3	-2.932
AFF3	1.05435714285714
COG7	-0.0841666666666667
MYB	-0.0408333333333333
PLXNA3	0.9425
XRCC2	-2.59866666666667
MMS19	-0.1585
ST8SIA5	-0.610125
CHPT1	0.743666666666667
KIAA1712	-0.880375
OR6X1	1.5755
ACTR3	0.09125
UGCG	0.073
OR4P4	1.3525
ZAP70	-1.98475
LPP	0.925375
ZNF485	0.28875
PTPRCAP	0.95025
IL12RB1	1.12025
ATRX	0.2821
CHST8	-2.587125
C14orf109	1.29875
ARV1	-0.32225
NMB	-1.433
COX5A	-0.6195
EIF6	-0.59075
MPPED2	-2.0632
SEMG1	-1.7835
CHRDL1	-0.486
TRAF3IP2	1.07625
WNK2	-1.81542857142857
LILRA4	3.13583333333333
LAMA2	4.42325
PXT1	-0.4115
RLBP1	-2.81833333333333
CD300C	1.4205
SLTM	-0.275
FLJ10404	-0.9358
APOBEC3D	-1.67283333333333
RENBP	1.229
ATXN7L1	0.819625
NID1	-0.32775
TUBGCP3	-1.531625
ITIH5	0.450888888888889
CCDC110	3.63625
C8A	-2.91
MGC87042	-0.09875
HOXC13	0.56675
TFDP2	-0.10825
HCP5	1.51375
POLI	-0.36875
UCN	-0.964666666666667
ZNF764	0.0108333333333333
C8orf45	-0.042
FHL3	-0.54975
SPATA5L1	-0.33025
MMRN2	3.1715
NDST1	1.49066666666667
COL20A1	-0.518666666666667
ZNF248	-0.766
PELP1	-0.136666666666667
MBL2	-2.0638
RNF41	0.9565
C5orf24	0.4205
THOC5	-0.279571428571429
SERINC3	-0.11075
RP11-151A6.2	1.158
CDCP2	0.269
HIST1H2AA	1.1205
C11orf75	0.637333333333333
FKBP7	-0.597
DDOST	-0.321
GPNMB	1.91616666666667
TTF2	-1.22583333333333
KCNT1	0.257
SLC39A14	-1.3
NGRN	0.9036
GPR137B	3.4095
MECP2	-0.064375
PSMA1	-0.4795
C16orf73	-4.98225
TMEM60	-0.371
CSN3	-0.628
NOS1	0.135
RAB7L1	-0.2195
YBX2	0.0795
KIAA1166	-0.96625
FUBP3	-0.356833333333333
ABCG1	0.5895
ACACA	0.839583333333333
ARL11	1.661
ATOH1	1.3155
ODF1	0.204
CREB3L3	-1.28633333333333
TMEM127	0.804285714285714
DSCAML1	0.904333333333333
PLN	2.1614
LYPLA1	2.21166666666667
PRDM9	-1.89333333333333
SASP	-1.3065
PLUNC	0.0618
INTU	0.38475
HISPPD1	-0.063
LNPEP	0.439166666666667
YARS2	-1.208
APCDD1L	-1.673
ZCCHC4	-0.5298
FBXO22	-0.574166666666667
TTLL13	0.209
ZNF669	0.200333333333333
PTGDR	2.74525
DDX27	-0.65775
KIAA0409	0.218666666666667
GJB6	-0.1175
ASB8	0.67725
PLP2	0.225333333333333
MEPE	-0.9265
OR10J5	0.323
KRT222P	0.7525
COQ7	0.264833333333333
C1orf101	0.3735
RERG	0.171
CHMP5	0.302125
THAP11	0.084125
ZNF43	0.380833333333333
ZRANB3	-0.834
KRT13	-0.87075
MRPL19	-0.63425
RBBP9	0.044125
SPATA17	1.189375
BXDC5	0.2085
PAFAH1B1	-0.338666666666667
MAGEE1	1.16625
OSTF1	0.031
KIAA0323	0.254583333333333
TXNDC13	-0.457666666666667
CNTN4	-0.597
LCE1B	0.082
UNQ501	-0.258
ZNF154	-0.2625
C3orf64	0.29125
SYT5	0.3786
PON1	0.1595
FLJ10357	-0.57925
ATP4A	-1.3535
GNPDA1	-0.588
MGAT1	0.940333333333333
C14orf121	0.692666666666667
SLC35B2	0.20725
MIER3	-0.156166666666667
CHEK1	-1.508875
ZNF8	0.344833333333333
TXNDC1	-0.5355
CKB	-1.525
RTN3	0.781714285714286
FZD2	-1.485
PART1	0.0138571428571429
PSMB6	-0.7805
PCDHB8	-0.9855
PHC3	0.224777777777778
PPP1R8	0.218666666666667
NOVA2	1.62116666666667
TNFRSF11B	-3.683625
GOLPH3	0.752333333333333
UBLCP1	-1.064
SUHW3	-1.1345
TTLL1	0.693
OPN4	0.402
OR13G1	0.9815
ZPBP2	0.57075
HSD17B11	-1.11425
C9orf50	0.216
DHDDS	0.194714285714286
CTSW	1.7386
NEFM	-2.825
MRPL28	-0.5615
SYN1	0.319
PIGV	-0.910666666666667
ZIM2	0.20475
APBB1	-0.8035
SND1	-0.82975
C1orf123	-0.299666666666667
CHD3	1.01475
BHLHB8	-0.08325
RNASE2	0.276833333333333
BCAP31	-0.345375
SLC25A44	0.203
CHD6	0.3186
PIB5PA	3.80069230769231
SELS	0.14925
LOC541471	-1.274375
FAT2	0.438
ZNF81	0.5165
OR4C16	-0.1835
FLJ10081	-0.541
LRRC4	0.42025
CS	0.869166666666667
N4BP2	1.88175
IGFBP7	1.554
ZNF318	0.0590909090909091
NDNL2	0.1085
ZNF609	-0.241625
SIRT4	0.328
EXOSC10	0.10025
ECE2	0.725166666666667
OVGP1	0.78725
GTPBP3	-0.6915
PACS2	0.0749
C19orf36	-1.53
ARL4C	-0.178625
ATG4B	-0.7785
UBQLNL	-1.7045
RHOXF2B	-3.316
PLEKHG2	-1.3675
GALR1	-0.5755
AQP4	0.2912
HDAC7A	-0.609166666666667
DCUN1D3	0.095
OR8A1	-0.035
CCRN4L	-0.2055
CBR4	-0.82
KIFC1	-1.28433333333333
SLC7A14	-0.9504
LHX5	0.1225
TRPC7	0.942
LPXN	0.09675
SERPINA1	-1.44625
RPS13	0.2476
BPIL3	-0.0785
PRKAA1	-0.55225
FADS2	-0.848
ENAH	-0.588875
PRO1768	0.2805
APBA2BP	0.4105
LIPH	-0.299166666666667
C3orf33	0.4865
RCC2	-0.191928571428571
ALDH1A2	-2.7684
RNF103	1.25075
AHCY	0.269875
ALG12	0.816
CCL17	1.52875
ZNF543	0.991833333333333
ESRRG	-0.4948
CNGA1	-0.9845
RDH5	-1.22883333333333
OTX1	-0.3492
PTGFR	-1.8505
CDR2	-0.433
SELE	4.8365
NLGN2	-1.2145
EXOSC9	-0.93475
ZNF566	1.15016666666667
KLRC2	-3.732
GPR12	1.413
KIAA0196	1.75775
PDRG1	0.427
SSR3	-0.0641428571428572
MSI1	-0.8325
CST9	3.623
CC2D1A	-0.28525
PLAGL1	-0.715166666666667
ZNF778	-0.4855
RNF2	0.095875
KLF6	0.364666666666667
THBD	2.54516666666667
tcag7.1314	0.9485
NR5A1	0.191333333333333
ABCD2	0.1465
DNAJC7	-1.2905
CLEC4C	0.5745
TM2D3	0.628375
CCDC4	-0.1425
PLAC2	-2.6385
DCD	-0.484
FAAH	0.877
POLA1	0.646833333333333
TM7SF2	0.381625
FLJ39822	-1.0915
FLOT2	1.022
MAP4K1	0.203333333333333
SRP68	-0.335625
C21orf74	1.118
ARPC5	-0.075875
LOC126075	0.27875
HECW2	0.0785
ZDHHC4	-1.02475
ANKRD42	1.9925
PDE9A	-1.89983333333333
ABCA8	1.08425
NDUFS2	-0.23025
UBR5	0.770125
BTBD16	-3.48925
LOC554174	-0.0285
ZNF20	0.5745
KIAA1843	-0.2305
WDR17	-1.01057142857143
C15orf33	-0.153
RNF113A	-0.7555
CAMKK1	0.7571
CLCN2	0.90275
ANXA6	-0.642
LOC340069	-0.2575
EMID1	-0.388125
DPM3	-0.1635
ELA1	-0.296
SLC25A13	-0.0161
KRT24	0.55925
SMPD1	0.0295
TH	-0.0297142857142857
COL6A2	0.495785714285714
ANKS1B	0.823333333333333
GPR126	-2.5299
ZC3H12A	-0.338166666666667
TMEM47	-0.00416666666666667
C2orf51	-0.641833333333333
C1orf88	-0.0095
HSF2BP	0.59225
AKAP10	-0.084
RPAP3	-0.454
KLHDC8B	1.41575
STOM	0.5503
MUPCDH	0.349
C10orf72	0.377571428571429
PLEKHA3	0.71625
TCP11L1	1.29525
CWF19L1	0.08025
SPEF1	1.31769230769231
YSK4	0.2925
ELN	1.3687
SAMD8	0.993833333333333
MPI	-0.541166666666667
MEPCE	-0.1803
ABCC3	-0.267875
NANOGP1	-3.4255
KCNK17	0.25925
HLA-DMB	5.20233333333333
RRAGA	0.415
ANGEL1	-0.37625
RBM32B	-0.4995
CPN1	-3.74875
MGC52282	-1.3342
HLA-A	1.06516666666667
OR9G4	0.3845
EDNRB	-1.379
SCD	1.27607142857143
C14orf80	-0.741333333333333
BAGE2	-0.8885
RABL4	1.03616666666667
RCVRN	-0.634
SHANK1	0.3735
NLRP7	-1.95175
CD226	1.76725
STAT3	0.68375
SYNJ2	-0.3209
TPCN2	-0.297333333333333
WDR36	-0.86875
MBD4	-0.26425
ROBO1	-1.8306
ST3GAL6	-2.27875
SLAMF8	4.02233333333333
ATN1	0.4695
GPR141	0.5575
KRT36	0.3965
TPH1	0.196
DDX52	-0.00100000000000001
ZSCAN29	0.0443333333333333
TRPT1	-0.590666666666667
DPEP3	0.056
DENND4A	-0.607625
TSPAN16	0.841
PTCHD2	-0.637
LOC145814	-0.5745
CAP1	-0.0775
EIF5A2	-1.0777
NT5DC3	-2.051875
SEPT9	-1.199
SEZ6L2	-0.688375
EGFLAM	4.573
VPS11	0.576
NDUFB5	0.5005
CIDEA	3.34633333333333
IER5L	0.48325
N6AMT1	0.2285
FAM83C	-1.04133333333333
OXR1	1.08366666666667
IRX1	-0.293
DGKB	-0.3042
GCN5L2	-1.30175
MIR16	0.817625
FBXW9	0.5265
WDR4	-0.0613333333333333
PDC	0.2595
VPS33B	-0.51975
HEXB	0.049
FLJ32214	0.407
TCEB3	0.33825
CRLF1	-3.7425
ABI3BP	1.237
C8orf22	-3.666
PYCR1	0.41075
KIAA1706	-0.40225
CDK5R2	0.875375
WAS	0.983
C12orf60	-0.9805
CCBL2	-0.221125
MADD	0.11475
C5orf34	-0.68675
WDR42A	0.4456
KLF12	-1.295875
HSPA1A	2.41225
ITM2C	-1.20583333333333
DAPK2	1.59883333333333
LOC442590	-0.8075
SUMF2	0.02775
CENPA	-1.79946153846154
TMED5	0.1465
CDH6	-1.3457
BRP44	2.739625
THG1L	-0.69225
GABRA2	-2.48233333333333
C14orf166	-0.64
MYL1	-1.6716
TNFSF18	0.36
PAP2D	-1.57266666666667
PPIB	-0.1945
KLHL4	-0.8235
SFN	0.290833333333333
CCDC127	0.65425
FRAP1	-0.111
GOLGA5	0.64325
SDCCAG1	-0.207375
MGC21675	-0.190666666666667
C10orf95	0.0755
KIAA1345	-0.193166666666667
C1orf163	-0.803
LACE1	-0.257833333333333
OR10K2	0.3685
CENPN	-2.1446
TMED2	0.2305
UGT1A6	-1.6145
ANG	0.64575
U2AF1	-1.067
CASC2	0.4832
NMT2	-0.22
OSGEPL1	-0.14725
DFNB31	-0.4665
SLC6A20	0.04425
DKC1	-0.3035
FXYD4	-1.47075
WDR64	0.191666666666667
MGC5590	-0.058
CREBZF	0.3215
DAZ1	-0.329
PRPSAP1	-0.535
GCHFR	-0.1035
TTC7A	-0.855375
LOC196993	-0.07675
UBD	1.78633333333333
S100A1	-0.91775
RPL6	0.9305
DNAJB6	-0.6334
NAGS	-0.7303
C2orf58	0.1205
KERA	1.266
MT1X	-1.2932
UBE2B	1.0416
KEAP1	0.16025
MST1	-2.859875
OMA1	0.664
ABLIM2	1.0995
BCL2L13	-1.0345
JAZF1	0.501166666666667
TMEM63B	0.956
S100A8	0.34
ARFIP2	0.57775
UROS	0.4215
KHDRBS2	-0.0645
POLQ	-2.14
SOAT1	-0.31025
SPAG4	-1.9595
MRPS30	-0.439333333333333
LOC494141	-0.43875
OR2T11	0.456
ORAOV1	-0.406
ZNF184	0.479166666666667
TCEB3B	0.6356
ADAM21	0.7605
GDPD1	-0.3275
SPINLW1	0.79475
PRR14	-0.554333333333333
KCTD9	-1.2428
NUDT3	0.99975
KIAA1822	0.3831
HIST1H4K	2.4065
DFNA5	-1.22575
GABPA	1.11475
C14orf44	1.0535
POLB	0.07475
PTAR1	-0.82675
SEC31A	0.5591
TRIM58	-2.75166666666667
TAS2R14	-0.312
VPS8	0.635
H1F0	2.03066666666667
PRKCB1	-1.47116666666667
UGT2A1	0.217
TOR1B	-0.287
LSS	-0.22425
C2orf19	0.892
HNRNPC	0.288714285714286
TMEM100	-1.46833333333333
LOC116349	0.77075
OR51M1	1.2125
CCDC142	-1.04275
ISG15	-0.022
ZCCHC14	-1.04025
CREBL2	1.038125
TGDS	-1.8805
DC2	-0.10725
CACNA2D3	-1.64030769230769
ZNF429	-0.466
LYPD6	-1.17483333333333
SUCLG1	-0.3425
OR51I1	-1.8955
MAGEH1	2.68825
PRPF40A	-1.2095
SMR3A	2.011
SPINK2	-1.0525
THAP2	1.4155
NPY5R	-0.814142857142857
IRF4	-1.19125
SPESP1	-2.15833333333333
OR10S1	0.005
DTD1	-0.61225
TUBE1	-1.072
DDX19A	-0.9605
PDPN	-2.136875
TMEM34	0.3395
MGAM	0.1715
COL3A1	5.66722222222222
GFM2	-0.5395
OR5A2	-0.008
PSG9	-1.301
ARHGEF11	0.257666666666667
IVNS1ABP	-0.505625
SIGIRR	1.25525
DUSP19	-1.151875
DNAJC14	0.3962
ACSS1	-0.967375
IL1RAPL2	0.8005
C4orf30	-0.5915
SEPT4	2.203
LANCL3	-2.69275
SPAG17	-0.1322
PRDX3	0.598875
HNF1A	-1.637875
P4HA2	-0.76325
RFWD3	-1.309
MOV10	0.345
DNAJA5	0.746642857142857
LOC729440	0.37475
LOC200383	0.805428571428571
SMC2	-2.32225
MIXL1	-0.895833333333333
TMEM9	0.8485
FAM86A	1.4085
ZNF174	0.3479
MYH14	-1.2805
CCR8	0.87075
VPS37C	1.13383333333333
GPATCH1	0.306166666666667
B3GNT8	1.9125
TBX4	-0.15575
CNR2	0.803833333333333
PCDH1	0.6335
C5orf29	3.844375
OCIAD2	0.407
PLCG2	0.8675
KIAA0247	1.79375
HRH3	-0.0745555555555555
CAPN13	2.38425
CCR1	0.4226
MGC15523	-0.924833333333333
UVRAG	0.433833333333333
DNAJA2	-0.38
ITGA2B	-0.970166666666667
CLDN5	3.304875
PTPRN2	-0.904
ZNF512	-0.76
PSAP	1.56635714285714
CCDC140	-0.749
LRRC55	-0.52375
CYP26C1	0.398
C8orf47	-0.452
LYN	0.452625
DUSP6	-0.752
TGFB3	2.76692857142857
ELK1	0.3383
PCDH11Y	-0.55775
HGD	-2.216
C17orf58	3.37325
MYO3A	-1.979
SERPINE2	-4.28966666666667
AARSD1	-1.358125
C14orf73	-1.857
ADAM33	0.07175
ZNF491	0.3015
MAPK6	-1.38083333333333
TCN1	-1.827
SLC24A6	0.343
UBE2R2	-0.344
H1FNT	0.213666666666667
TATDN2	0.489833333333333
LILRB1	2.9525
P2RY5	0.915
NUCB2	0.79875
C2orf37	0.60675
SNX27	0.8925
MTA3	-0.162625
FOXO4	0.46975
ID4	-1.51816666666667
SOX5	-3.24833333333333
PXMP3	1.219625
OR52M1	0.172
SFT2D3	-0.11225
INA	-3.24683333333333
MCOLN1	1.629
NFIX	0.0938
CLEC14A	5.54166666666667
HIBCH	-0.107166666666667
PLA2G5	0.5865
TIMM10	-0.175166666666667
MED17	0.002
COL4A4	0.586
TPP1	0.962833333333333
GJA3	-1.133
TMPRSS5	-2.05
AADACL3	0.5715
DNMBP	-2.003
ENPP5	1.85816666666667
NQO1	-1.8141
ZSCAN2	-0.85025
SEC24C	0.224833333333333
GTF2A1L	-0.3195
AXIN2	-1.012
FAM33A	-0.554916666666667
C16orf13	0.409125
SPNS2	0.6965
TAF1	-0.402
AP1G2	0.149333333333333
RBM42	0.219
HCN2	0.0876666666666666
EFHB	0.808666666666667
RUSC1	0.309333333333333
GRIK5	0.43
USP21	0.1415
ATAD3C	0.69375
ORMDL2	1.272
PRSS7	-2.75475
PSAT1	-3.54675
FLJ13195	-1.2575
TBC1D1	-0.371666666666667
IFNG	4.26125
OTOS	-0.403
ZNF773	0.882
EMD	-0.929
RETN	0.0395
CCL8	5.216
APH1A	-0.179
COX18	-0.440875
GTF2IRD2	-0.32625
CCDC82	-1.34658333333333
PAFAH2	1.33788888888889
NPEPL1	-1.9866
RP11-114G1.1	0.6715
TP53INP1	2.473
ZNF300	-0.00766666666666666
FOXL2	-2.27233333333333
LARP2	1.146
LATS1	0.2065
HTR6	-0.1655
SPOCK2	1.34966666666667
RNF144B	4.16283333333333
HTATIP2	-1.246125
MGC10334	0.31975
CENTA2	3.05
FGF2	-2.7
FXYD7	0.18075
PHYHIPL	-2.308375
GPR34	6.46125
DDX6	0.235833333333333
OR10W1	1.2745
LHFPL1	-1.375
ZNF313	-0.759428571428571
VPS28	1.4355
AP3M1	0.1543
AKR1CL2	-1.4305
TRAF4	0.84025
OR2B11	0.5555
C19orf12	1.0855
AKAP9	0.797333333333333
C1orf62	0.616333333333333
SLC20A1	-0.9105
FAM112A	0.90725
LDB2	0.713125
MRPS23	-0.8855
KLK5	0.269125
SPTB	-0.652111111111111
EFEMP2	0.14925
EFNB2	-0.265875
PCM1	-1.05507142857143
NMNAT3	2.55925
TSG101	0.760833333333333
C8orf40	-0.0368333333333333
NOB1	-1.2435
ABHD3	-0.0345
GTF3C4	-1.034375
PIGN	0.538333333333333
GALNTL1	-0.753
AEBP1	1.598
OR9Q1	-1.17
ANKRD2	-0.220625
CCL28	-3.30975
TRIM38	0.160833333333333
TMCC1	1.089
SMG5	-0.34025
LRRC7	-1.107
NCAPD2	-1.5275
C6orf153	-0.323
C1orf74	-0.0505
OTUD6A	-0.3395
DCP2	-0.338833333333333
TMEM24	1.0025
RPL18	0.0456666666666667
TMEM177	-0.605
LRRC37A3	0.69175
C1D	-1.29933333333333
LDHC	1.42475
UBE4B	-0.315333333333333
NIT1	0.205857142857143
BTN3A3	0.97025
RASD1	2.354625
COMMD3	0.671
SHFM1	-0.405
BIRC8	0.249666666666667
DUT	-0.7405
C12orf51	0.628
LRRC59	-0.366666666666667
LY6H	0.76975
WDR22	0.489416666666667
EDEM1	0.527714285714286
ADH1A	3.5135
PANX2	-0.5722
CYP11B1	0.503
CDC73	0.0585
GPR172A	1.0195
GSTM3	4.21361538461538
KCNA5	-0.6115
SERAC1	1.60083333333333
NFATC2	-0.467
ANAPC5	-0.5906
C15orf24	0.04575
NFATC2IP	-0.868416666666667
TNRC6C	0.286833333333333
MGC102966	-3.16342857142857
FGD5	0.836666666666667
MED9	1.99925
RAB13	0.750666666666667
C15orf49	0.8055
CRYGS	-0.0414
C12orf53	-1.24855555555556
LOC283693	-2.039
COX6B2	-0.7805
PHF14	-0.340625
FAM3A	-0.28825
RPL13	-0.2551
PRDX2	0.4069
FLJ34047	-2.21466666666667
PRMT3	-0.05425
KCTD19	-1.649
TRIM10	-0.470166666666667
MGC26597	0.193
GCNT4	0.4065
GPRASP1	-0.10725
CDKN1C	-0.88825
RHBDL2	-1.70177777777778
HSPH1	0.0695
AQP1	2.783625
COL17A1	-2.6334
GFAP	0.862375
CDC16	-0.97325
KIAA1614	-0.3005
C6orf118	-0.4125
ZSWIM5	-1.59225
FAM83F	4.17775
LYNX1	1.53275
SYNPR	0.136
XG	3.604
PRSS16	1.638
KIF13B	0.786785714285714
PCDH9	-1.361
HIST1H2AH	1.0725
RBM18	-0.33575
ZNF626	0.084125
HEXIM2	-0.136833333333333
ITFG1	-0.1945
TUBG2	-0.8905
SFRS7	-0.4455
C9orf14	0.375
EXTL1	-1.74225
GBP3	1.24866666666667
WDR5	-0.84625
RARG	0.9695
MYO7A	0.72825
CECR6	-0.5245
C13orf3	-1.58175
SFRS18	-1.170875
ACVR1B	0.407
PSMD1	-0.8583
C7orf31	-0.739333333333333
ILVBL	-1.09775
IFNGR1	1.03925
RNF186	0.041
NOL9	-1.02025
MAGEL2	-0.724
SLC29A2	0.7965
NHSL1	-1.95125
RBMX	-0.7475
PSORS1C2	0.5
RAD51L3	-0.818583333333333
LCN6	1.08066666666667
ORAI2	-0.686375
BRUNOL6	-0.0886
OR4K5	-0.144
CDC123	-0.710125
MSLN	-2.68216666666667
WWTR1	-0.045
ZNF700	-0.388666666666667
COBL	-0.12
PPP1R16B	0.333714285714286
GAS7	0.5842
MDN1	-1.146125
HAAO	0.0355
C9orf68	-1.5835
TNFAIP2	0.481
FOXN1	0.18
hCG_2033311	0.700333333333333
ATP6V0D2	-0.0748
RPL41	1.270875
SLC38A1	2.19825
ARHGAP6	-1.22741666666667
ADAD2	-0.19175
PHF20L1	0.7955625
MCM3AP	0.567166666666667
ST3GAL3	-0.2455
SNX1	0.569
ELF5	-0.381
PARP3	-0.20925
RBM8A	-0.3553125
LINGO4	-0.0655
ITGA9	0.233166666666667
ZFR	0.50725
ACSL6	0.301142857142857
FLJ20699	0.0838
DAOA	1.74275
FABP4	5.05525
KCNB1	0.20875
CANX	0.4472
SLC25A28	0.270333333333333
ADIPOR2	0.63675
ECHDC2	0.148625
SMA4	-0.664
FRZB	3.209375
PABPC1	1.40383333333333
DMRTB1	-0.477714285714286
APOBEC3G	0.78525
CATSPER2	-1.17283333333333
CUEDC1	2.46116666666667
STARD9	-1.67725
CLDN8	5.30925
LOC23117	-1.61759090909091
E2F6	-1.14761111111111
TMEM126B	-0.460833333333333
DPY19L4	2.255
GIMAP5	3.38833333333333
NDUFA9	-0.5485
FAM77C	1.2835
CTPS2	1.441
LOC51035	-0.27725
WDSOF1	0.54175
EGLN3	-1.232875
PITX3	0.761
OR52E8	0.708
GRM4	1.3645
KLK1	-2.35133333333333
GPM6B	-2.887875
RRAGD	0.714
PAGE5	-3.15325
UCHL5	-1.0915
ULK3	0.0691666666666667
AIM2	2.384
PNO1	-0.839666666666667
OR2F2	-0.2215
GNAT2	-1.061
SIX1	-2.08825
ST13	0.461416666666667
ZBTB44	1.5795
TIMP2	-0.315
ZMAT4	0.99475
GTF2IRD1	-0.585166666666667
ZNF19	-0.3615
ZNF714	-1.0905
RSC1A1	-0.36175
C9orf80	-0.18875
PSMA8	0.638666666666667
TMEM141	0.47725
COX4I1	-1.06385714285714
CTAGE1	0.0443333333333333
DTWD1	-0.52025
HSD11B1	3.21175
KRT6B	-1.527
ARID4B	0.76925
LHFPL3	0.77325
WWP2	0.0528333333333334
ZNF326	0.3905
RGPD1	-0.5405
CTSH	0.846166666666667
FASTKD1	-1.305625
PAF1	0.4426
TTC9C	-0.335
IFT57	0.7147
PRSS36	-0.9225
IL20RB	-2.5455
ZNF592	-0.0591666666666667
DCTD	-0.492
CFP	1.2125
MFNG	0.014625
JMJD2B	2.48375
ALDH3B1	0.324375
THSD4	2.197
KCNJ5	4.15883333333333
LMNA	-0.355333333333333
TBCD	0.09175
ZNF250	1.52366666666667
CASQ2	0.881
PEG10	-2.86766666666667
PRAME	-5.2116
NP	0.150875
TRIM59	0.816
ZNF12	-0.5495
XTP3TPA	-0.47375
SIGLEC7	1.4386
PANK4	-0.1695
FAM70A	-0.500833333333333
SNED1	-0.23275
HIP1	0.3467
RAET1E	-2.2986
AMAC1L2	-1.0305
AHNAK2	0.462166666666667
TOE1	-1.24933333333333
RECQL4	-0.24375
SPRYD3	2.016
DPAGT1	0.2915
MAGED2	4.3173
ANKRD55	1.44475
TRPS1	4.64025
DOK7	-1.0065
TFPI2	-7.49525
GTF2H3	-0.386833333333333
CYP4F11	-1.52025
LHX2	-3.057
ATG16L1	0.1025
ASB12	0.6415
C1orf116	4.56725
NF2	-0.04745
POM121	-0.3503
PHYHD1	2.4111
TXNDC17	-0.231833333333333
DKFZp779O175	-0.5005
NUP62	0.2915
MYO18B	-0.9188
PRAMEF1	-0.4715
TCBA1	-0.278125
TMEM168	1.003
FJX1	0.905666666666667
CLCF1	-1.52525
SEPN1	0.304
IGSF2	-0.244
NUDCD1	0.924
TFF3	1.3455
NDFIP1	0.686214285714286
CHCHD4	0.39675
TNR	0.697
CUTA	0.612833333333333
USP44	-3.31433333333333
DPP10	-0.83275
IWS1	-0.807166666666667
PCGF1	0.196
SULT1C4	0.4715
NTF5	-2.8185
PTPN13	0.9005
SSTR5	3.2285
SFRP1	-4.35125
IDH3B	-1.155125
SUOX	1.1965
TMCO5	0.431
GOLT1B	-0.3745
MIB1	0.1565
PCDHGB1	0.627
SUSD1	0.30725
ICAM5	-2.13366666666667
PAPOLB	0.26925
URM1	-0.7533
TMEM106B	-0.64
LRIG2	-0.94225
SLC27A5	1.81575
CLIC6	2.0726
ZNF420	2.14133333333333
SCN9A	-0.8294
KIAA1909	-1.3005
ELMOD1	-2.826
PRKAG1	0.2515
FAM64A	-1.38555555555556
EEF1G	0.4741
SMAD5	0.21675
INCENP	-1.56725
WASF2	-0.5845
GARS	-0.8962
CDK10	-1.2882
HLX	0.353833333333333
MDM4	-0.58525
ZNRF1	-1.47007142857143
HHATL	-2.09783333333333
FAM21C	0.904
HIST2H3C	-0.35875
PFDN2	-0.12925
ZNF200	-0.845
NDN	-1.04025
HBA2	-2.25383333333333
FBLN5	0.9675
PUM1	0.287571428571429
TNNT1	0.991166666666667
C19orf59	0.891666666666667
HNRPH2	0.941333333333333
RAB7A	0.8975
PMS2	0.01
BIRC3	0.458
NRSN2	0.154375
OR52K2	0.319166666666667
SPOCK1	-0.833428571428571
H2AFY	0.47825
RXRB	0.32125
ZNF638	-0.204666666666667
ANKRD45	-0.662
ACTN4	0.00633333333333333
