Hybridization REF	TCGA-BH-A0BV-01A-11R-A00Z-07
FLJ10769	-0.08475
CRAMP1L	-0.96875
CHST12	-0.05525
RAB22A	0.367333333333333
TARDBP	-0.339
STAU1	0.21975
CRB3	2.0195
MIG7	-2.44175
CHMP1A	0.5015
ZNF160	0.230375
B3GALT6	-0.283625
BARX1	-1.445
C6orf167	-0.7998125
NXNL1	0.3705
DHX29	0.53675
HADHB	-0.80775
PLXNB2	0.52925
ILDR1	-1.1765
SLC15A3	3.091
GAS2	-3.74716666666667
C20orf69	-0.59325
NUMB	0.02275
TNIP1	0.861375
MESP1	0.141
PSKH1	-0.41575
NSFL1C	0.506375
RHOG	0.58375
HEY1	-1.5115
KNG1	-1.43175
ITGAX	1.9546
LIN9	-0.318833333333333
CANT1	1.468
XRN1	0.361428571428571
CCDC96	1.4201
HEATR6	-0.925666666666667
GNG7	-0.189416666666667
RUNX2	1.353875
SOX1	0.2184
FCRL5	0.3732
ZNF99	0.597
FAM9A	-0.24
SNX22	0.4705
MBNL3	-1.572
ODC1	-2.7088
ADORA2B	-3.4
NR2F6	1.2765
ZFYVE16	0.077
SYNJ2BP	0.5636
POLE	-0.763
E2F2	-1.70825
THRA	1.13583333333333
PTGES2	-0.732666666666667
HIP1R	1.27716666666667
TMUB1	-0.324333333333333
ENO3	-1.8305
RSPH10B	-0.2125
CXorf39	1.60675
IRGC	-0.019
GPR109B	-1.16325
FLJ13305	-1.7225
LCE3A	-0.6505
TNFRSF18	0.777166666666667
DET1	0.62775
TRPM3	-0.00124999999999999
C16orf79	-0.492
FECH	0.237
RAP2A	0.203
CRIP1	2.683
AZIN1	-0.1685
SLC7A7	3.83
IL10RA	1.0984
TMEM64	-3.312
CDC42EP4	0.8355
C16orf58	0.4144
ARG2	-2.0145
POU5F1P4	-4.89575
FAM62B	-0.013125
DNAH8	-1.6018
ASH2L	-0.5715
TSLP	-3.57583333333333
CNTNAP5	-0.141
TMEM16C	-0.45025
IFNA14	0.1785
SLC1A3	1.164625
CABYR	0.70325
BCL7B	0.1247
NUDT13	-1.281
C13orf28	0.1595
C1orf53	1.475
ARL6IP4	0.5854
RPL35A	-0.96225
EMR3	0.472
RAB40C	0.55275
SLC41A1	0.814833333333333
LRCH1	0.348
LY6G5B	-0.274
FAM124A	-0.481928571428572
MGC10981	-3.77033333333333
CLIP3	-0.133
MAP4K2	0.0928333333333334
CHIC1	0.5705
SULF1	3.82716666666667
C20orf30	0.564214285714286
PRDM5	-0.566625
ELOVL1	0.6655
C11orf48	0.00387499999999999
SLC39A10	-0.0455
KCNV1	0.44275
ACP1	-0.424666666666667
ZMYM2	-1.19475
B3GNT6	0.351333333333333
C9orf69	-0.59825
C2orf15	1.121
C20orf166	0.884
HSP90AA6P	0.3625
EDG7	-0.706
NEURL	1.57325
LPL	1.15316666666667
CLEC2D	-0.481214285714286
GRRP1	1.204
CD8B	-2.2513
HIST1H3D	-0.4575
SLC6A12	0.990625
FAM27L	0.329
CD84	2.085
RASA1	0.7855
PHKG1	-0.4855
MAGEA11	-0.5215
IMPA1	-0.6547
NPM3	-2.0425
RARRES1	1.99925
SH3BP1	0.345125
B3GNTL1	-0.1445
ARPC5L	-0.396666666666667
KLHL26	0.8035
SIM2	-1.706875
GJC1	0.3935
C20orf194	-0.166
EXO1	-2.58725
SLC2A2	-1.23933333333333
LOC285074	-1.38225
LRG1	2.6315
KIRREL	0.6755
PIK3R1	1.5855
C4orf34	0.931
MAF	-0.623444444444444
ADCY4	3.08333333333333
ZMIZ2	0.5247
SLC46A3	0.763833333333333
STAMBP	-0.697
CCDC16	0.62175
MS4A12	0.139
TCF20	-0.354
LRRC46	1.9325
C20orf152	0.6635
MRPS6	-1.17825
ABCB11	-0.0585
KCNC2	6.67366666666667
CDH19	-1.93716666666667
C9orf123	0.179166666666667
SSH3	2.800625
LDLRAD1	-1.55425
CCBE1	-0.8145
ZNF135	0.877125
TAAR1	0.1925
WFDC12	0.8615
CCDC42	0.3795
FLJ12529	-0.4115
PER1	-0.412166666666667
TIMM50	-0.334666666666667
SMARCAD1	-0.239333333333333
FAM26C	0.5945
TP53TG3	-2.176
SH3RF1	1.4848
LMCD1	2.2575
GPR63	-0.045
FLJ21986	-1.994
AIFM3	-0.381
MICAL1	0.4045
BLZF1	1.11716666666667
IQCA	0.876833333333333
PCDHGC3	-0.5285
SAC	0.31
BCL6B	1.8575
DDO	1.092
MARCO	1.51925
DCHS1	0.831833333333333
C1orf170	-1.01583333333333
CD200R1	0.817833333333333
C22orf15	-0.111
SEPT11	-0.265
ADNP	-0.327
UST	0.0829
C13orf34	-2.25216666666667
RFFL	0.706428571428572
APBA3	0.3435
C2orf60	-0.345875
CUTL1	0.1638
PMS1	-0.923125
ZNF689	0.279
EIF3E	-0.946166666666667
IL9	0.0344
RPL31	-1.03875
LY9	0.269166666666667
ATP2B3	-0.11575
KDELR2	0.882916666666667
TFCP2	0.28025
NLRP12	0.549125
FLJ45422	-0.1745
TLE4	-1.0441
ZNF570	0.1725
FLJ43806	-0.067
TLK2	-0.1955
CIR	0.613
MARS2	-0.6055
COL24A1	0.1775
SDF2L1	-0.2965
HIBADH	-0.307833333333333
IGFBP3	-1.90192857142857
C12orf23	1.126875
PSPC1	-0.7155
C20orf43	0.07075
TRAV20	-0.354
ARHGAP24	0.528625
KIAA1975	-1.487125
C1QA	3.4606
DNTT	-3.90333333333333
C10orf6	0.190833333333333
C11orf41	-0.074875
HNRPF	0.31575
COL11A1	6.235
UBAP2	-0.368666666666667
CDKN2AIPNL	-1.393
C20orf174	2.0745
SPRED2	-0.16725
PLA2G12A	0.0638333333333333
ICEBERG	-1.39816666666667
SCN10A	-0.1085
C11orf65	-0.81625
GBP5	4.1845
PITPNC1	-0.72
POU3F3	1.232
NCOA7	-0.00450000000000002
LIN7C	0.3907
LOC348840	-0.496
NKX2-2	-1.45325
ANKRD13D	1.804375
LOC123688	-0.8195
FUT2	0.490333333333333
TAAR8	0.671
FZD4	0.468416666666667
PNMA3	-0.899833333333333
OR4L1	0.0545
WIT1	-1.908
EXOC3L	1.503
ATPBD4	-0.0706
KRBA1	-0.876
UBXD6	-1.2925
HOXB7	0.223928571428571
C7orf23	0.063
UNQ338	-0.202
STAB2	0.68325
CDC20B	-0.32775
IRF9	2.8415
CENTG1	0.602583333333333
TNPO2	-0.9625
MCPH1	-0.52175
BMS1P5	-1.7095
SLC26A7	-0.09225
HIST1H3J	1.01575
C9orf3	-0.2618
LBH	1.167375
MYO1D	1.29525
PTDSS2	-0.87175
NFU1	0.0885
DEPDC4	-1.5955
WNT7B	-0.6223
GLP2R	0.000666666666666704
SETD4	-0.8855
DYNLT3	0.9039
FKBP11	-1.49033333333333
SESTD1	0.464333333333333
FLII	0.73575
RPS16	-0.2578
CHPF	0.389666666666667
CSNK2A1	-0.276166666666667
SUMO1P1	-0.1495
FKBP6	-0.534
ZNF214	1.65
TWIST1	0.003
DDX56	-0.425666666666667
TRAM1L1	2.0605
EPO	-2.6975
MRPS18B	-0.39525
ZNF682	0.0385
RPL14	-0.308666666666667
MAFF	0.12125
LOC51136	0.330125
LY96	0.17725
DDX20	-0.46625
ABTB1	1.0885
ARL5A	0.4428
CCT6A	-1.18975
HEPACAM	-1.37166666666667
EHHADH	-0.758666666666667
RBAK	0.0295
CGB1	-0.1375
ITGB5	0.6608
YIPF3	0.79325
FKBP2	0.27925
NR1D1	-0.0668
TMEM110	1.089
NEK2	-0.623333333333333
PRAMEF8	-2.914
C20orf52	0.1545
PCDHGA3	1.1055
VWA3B	0.344
NDUFA5	0.196625
THAP9	-0.04875
FLVCR2	-0.225
AP1S1	-1.734
SMAD6	-0.74025
SAV1	0.523125
SAT1	0.779
ZNF251	0.1345
ADAMTS7	0.4951
RPP38	-0.24975
C1orf211	-1.2835
YPEL2	1.26705
RBMS1	-0.539
ZNF445	-0.0351666666666667
NRXN2	0.460666666666667
PGBD4	-0.937375
UGT2B28	-2.708
WBSCR16	-0.9627
NLRC3	0.57725
ASTL	0.30975
ST6GALNAC1	-2.14625
ZADH2	0.26725
MLLT4	0.135083333333333
ARL6	0.147
MEF2C	0.61825
CBFA2T3	1.049
AFF3	1.26821428571429
COG7	0.491833333333333
MYB	0.250666666666667
PLXNA3	0.9015
XRCC2	-1.51066666666667
MMS19	-0.4605
ST8SIA5	-0.2895
CHPT1	-0.796333333333333
KIAA1712	-0.464625
OR6X1	0.4345
ACTR3	0.255625
UGCG	1.23966666666667
OR4P4	0.825
ZAP70	-2.52
LPP	0.883375
ZNF485	0.01625
PTPRCAP	-0.193
IL12RB1	0.5905
ATRX	0.9674
CHST8	2.67525
C14orf109	0.7045
ARV1	0.92325
NMB	-0.672714285714286
COX5A	-0.636333333333333
EIF6	-0.4145
MPPED2	0.293333333333333
SEMG1	-1.1025
CHRDL1	-0.6245
TRAF3IP2	0.697
WNK2	0.624875
LILRA4	2.079
LAMA2	3.24225
PXT1	0.6975
RLBP1	-2.85425
CD300C	1.275
SLTM	0.00924999999999999
FLJ10404	-0.075875
APOBEC3D	-1.66966666666667
RENBP	0.686166666666667
ATXN7L1	0.320375
NID1	0.55175
TUBGCP3	-1.04025
ITIH5	0.286588235294118
CCDC110	2.76675
C8A	-2.41125
MGC87042	-1.46775
HOXC13	2.11375
TFDP2	-1.015
HCP5	1.936
POLI	-0.056
UCN	-0.439833333333333
ZNF764	0.0671666666666667
C8orf45	0.03525
FHL3	-0.4575
SPATA5L1	-0.572
MMRN2	2.523
NDST1	0.0965
COL20A1	-0.0895
ZNF248	-0.8625
PELP1	-0.1515
MBL2	-1.88683333333333
RNF41	0.448875
C5orf24	0.5665
THOC5	-0.747875
SERINC3	0.884916666666667
RP11-151A6.2	0.5875
CDCP2	-0.093
HIST1H2AA	0.2515
C11orf75	0.1475
FKBP7	0.1225
DDOST	0.1205
GPNMB	0.9315
TTF2	-1.23933333333333
KCNT1	0.2824
SLC39A14	-0.924125
NGRN	0.9863
GPR137B	2.95975
MECP2	0.006375
PSMA1	-0.34925
C16orf73	-4.423
TMEM60	-0.058
CSN3	-0.7225
NOS1	0.0631666666666667
RAB7L1	0.0376666666666667
YBX2	-1.0405
KIAA1166	-1.018625
FUBP3	0.183
ABCG1	1.258
ACACA	-0.6205
ARL11	0.6939
ATOH1	0.231
ODF1	0.226333333333333
CREB3L3	-1.52383333333333
TMEM127	1.19128571428571
DSCAML1	1.55875
PLN	2.91266666666667
LYPLA1	0.418166666666667
PRDM9	-1.03325
SASP	-0.729
PLUNC	0.317666666666667
INTU	-0.35725
HISPPD1	-0.2875
LNPEP	0.900666666666667
YARS2	-0.2375
APCDD1L	-1.414
ZCCHC4	-0.8632
FBXO22	-0.385166666666667
TTLL13	-0.4915
ZNF669	0.235333333333333
PTGDR	2.413
DDX27	-0.29675
KIAA0409	0.402666666666667
GJB6	-0.04075
ASB8	1.233
PLP2	0.587166666666667
MEPE	-0.0705
OR10J5	-0.7985
KRT222P	0.62325
COQ7	0.3805
C1orf101	0.4755
RERG	1.7455
CHMP5	0.472125
THAP11	0.488625
ZNF43	0.881833333333333
ZRANB3	-1.4885
KRT13	1.966875
MRPL19	-0.9515
RBBP9	0.09075
SPATA17	1.282375
BXDC5	0.157833333333333
PAFAH1B1	-0.424
MAGEE1	0.34975
OSTF1	0.08625
KIAA0323	-0.134666666666667
TXNDC13	0.299666666666667
CNTN4	1.5055
LCE1B	-0.3325
UNQ501	1.268
ZNF154	0.15425
C3orf64	0.2695
SYT5	0.1279
PON1	0.1044
FLJ10357	-0.240375
ATP4A	-1.4835
GNPDA1	-0.781
MGAT1	0.905666666666667
C14orf121	0.36175
SLC35B2	0.601
MIER3	0.357333333333333
CHEK1	-3.452875
ZNF8	-0.209666666666667
TXNDC1	-0.00566666666666666
CKB	-1.2954
RTN3	0.751
FZD2	0.4745
PART1	-0.109375
PSMB6	0.0015
PCDHB8	0.1555
PHC3	0.1661
PPP1R8	-0.7435
NOVA2	1.46316666666667
TNFRSF11B	-4.420625
GOLPH3	1.34933333333333
UBLCP1	-0.54775
SUHW3	-0.62425
TTLL1	0.68275
OPN4	0.4815
OR13G1	0.7395
ZPBP2	0.1442
HSD17B11	-1.28325
C9orf50	0.5465
DHDDS	-0.0689285714285714
CTSW	1.0983
NEFM	-1.506
MRPL28	-0.311
SYN1	1.05116666666667
PIGV	-0.068
ZIM2	-0.76925
APBB1	0.214333333333333
SND1	-0.51975
C1orf123	0.0361666666666667
CHD3	-0.36975
BHLHB8	0.30725
RNASE2	0.475166666666667
BCAP31	1.42575
SLC25A44	0.846333333333333
CHD6	-0.0654
PIB5PA	1.14661538461538
SELS	0.95625
LOC541471	-0.57225
FAT2	0.027
ZNF81	0.0245
OR4C16	0.7095
FLJ10081	-0.2894
LRRC4	0.451
CS	-0.535166666666667
N4BP2	-0.213
IGFBP7	2.2385
ZNF318	0.14875
NDNL2	0.680125
ZNF609	0.57075
SIRT4	-0.2455
EXOSC10	-0.47725
ECE2	0.00345454545454544
OVGP1	0.4765
GTPBP3	-0.75775
PACS2	0.2625
C19orf36	0.623166666666667
ARL4C	-0.44525
ATG4B	-0.354
UBQLNL	-0.68975
RHOXF2B	-3.7455
PLEKHG2	-0.8425
GALR1	-0.7695
AQP4	0.1975
HDAC7A	-0.0883333333333333
DCUN1D3	0.02675
OR8A1	0.715
CCRN4L	0.903125
CBR4	-0.528
KIFC1	-2.57766666666667
SLC7A14	-0.836666666666667
LHX5	0.1775
TRPC7	0.1805
LPXN	-0.3485
SERPINA1	-0.167875
RPS13	-0.7068
BPIL3	1.031
PRKAA1	-2.48875
FADS2	1.6105
ENAH	-0.2641875
PRO1768	-0.0705
APBA2BP	0.5305
LIPH	2.4955
C3orf33	-0.84475
RCC2	-0.484857142857143
ALDH1A2	-3.2948
RNF103	2.1075
AHCY	-0.75175
ALG12	0.358
CCL17	2.341
ZNF543	0.9985
ESRRG	4.0088
CNGA1	-0.68725
RDH5	-0.861
OTX1	-0.6022
PTGFR	-0.783
CDR2	0.31925
SELE	2.35575
NLGN2	-1.0565
EXOSC9	-1.2585
ZNF566	0.321
KLRC2	-4.6505
GPR12	0.6455
KIAA0196	0.471
PDRG1	-0.3735
SSR3	0.385071428571429
MSI1	-0.7395
CST9	0.4375
CC2D1A	0.3675
PLAGL1	-0.682944444444444
ZNF778	0.076
RNF2	0.77675
KLF6	1.1615
THBD	1.49
tcag7.1314	1.33625
NR5A1	0.0705
ABCD2	-0.262
DNAJC7	-1.68375
CLEC4C	0.38
TM2D3	0.77
CCDC4	-0.74
PLAC2	2.5805
DCD	-0.435
FAAH	2.35875
POLA1	0.067
TM7SF2	-0.41775
FLJ39822	-0.0763333333333333
FLOT2	0.825125
MAP4K1	0.0121666666666667
SRP68	0.28025
C21orf74	0.046
ARPC5	0.59175
LOC126075	1.4055
HECW2	0.82
ZDHHC4	-0.073
ANKRD42	0.8943
PDE9A	-0.906833333333333
ABCA8	-0.261
NDUFS2	0.40875
UBR5	-0.556625
BTBD16	-2.91875
LOC554174	-0.302
ZNF20	1.3095
KIAA1843	0.199
WDR17	-0.43325
C15orf33	-0.2865
RNF113A	-0.0685
CAMKK1	-0.9618
CLCN2	0.60875
ANXA6	-1.1815
LOC340069	0.7895
EMID1	0.382375
DPM3	-0.126666666666667
ELA1	0.102
SLC25A13	-1.5195
KRT24	0.62925
SMPD1	0.576666666666667
TH	0.11325
COL6A2	1.37685714285714
ANKS1B	0.817666666666667
GPR126	-2.8777
ZC3H12A	-0.265333333333333
TMEM47	0.218666666666667
C2orf51	-0.110833333333333
C1orf88	1.98483333333333
HSF2BP	0.379
AKAP10	0.324
RPAP3	-0.06
KLHDC8B	0.605
STOM	-0.5733
MUPCDH	0.211875
C10orf72	-0.181857142857143
PLEKHA3	1.17225
TCP11L1	-0.11325
CWF19L1	-0.419625
SPEF1	1.75184615384615
YSK4	0.03375
ELN	1.2877
SAMD8	0.735166666666667
MPI	-0.383666666666667
MEPCE	-0.0206
ABCC3	0.138375
NANOGP1	-3.387
KCNK17	0.234875
HLA-DMB	4.55183333333333
RRAGA	0.9845
ANGEL1	-0.56275
RBM32B	0.3115
CPN1	-2.48175
MGC52282	-0.2751
HLA-A	2.71466666666667
OR9G4	0.306
EDNRB	-0.97575
SCD	-0.663642857142857
C14orf80	-0.373666666666667
BAGE2	0.138
RABL4	1.29116666666667
RCVRN	-0.2905
SHANK1	0.656
NLRP7	-2.367
CD226	0.89575
STAT3	1.4453125
SYNJ2	-0.8498
TPCN2	1.7915
WDR36	-1.11733333333333
MBD4	-0.18825
ROBO1	-0.8858
ST3GAL6	-1.89175
SLAMF8	2.82416666666667
ATN1	0.545333333333333
GPR141	0.64825
KRT36	-0.3425
TPH1	0.121
DDX52	0.2745
ZSCAN29	0.295
TRPT1	0.100666666666667
DPEP3	0.434
DENND4A	-0.475625
TSPAN16	-0.224
PTCHD2	0.641
LOC145814	-0.2315
CAP1	0.728333333333333
EIF5A2	-1.2169
NT5DC3	-1.476
SEPT9	-0.102875
SEZ6L2	0.7525
EGFLAM	2.0595
VPS11	0.431375
NDUFB5	-0.0528333333333333
CIDEA	1.22016666666667
IER5L	0.92075
N6AMT1	1.0615
FAM83C	-0.26
OXR1	0.0470833333333333
IRX1	-0.254
DGKB	-0.533666666666667
GCN5L2	-1.04325
MIR16	0.444625
FBXW9	0.093
WDR4	-2.0615
PDC	-0.096
VPS33B	-0.2835
HEXB	0.34575
FLJ32214	0.64
TCEB3	-0.448
CRLF1	-4.52575
ABI3BP	0.3725
C8orf22	-3.8955
PYCR1	-0.256875
KIAA1706	0.176
CDK5R2	0.74325
WAS	0.2615
C12orf60	-1.10125
CCBL2	-0.185375
MADD	-0.1645
C5orf34	-1.461
WDR42A	0.658
KLF12	-0.635
HSPA1A	2.433
ITM2C	-1.25241666666667
DAPK2	2.66766666666667
LOC442590	1.0775
SUMF2	-0.049
CENPA	-2.91215384615385
TMED5	0.050125
CDH6	-0.9031
BRP44	1.22325
THG1L	-0.7925
GABRA2	-1.62425
C14orf166	0.198
MYL1	-1.18366666666667
TNFSF18	0.3165
PAP2D	-1.35583333333333
PPIB	0.112
KLHL4	-0.06775
SFN	-0.0435
CCDC127	0.867
FRAP1	-0.40375
GOLGA5	1.188
SDCCAG1	-0.078375
MGC21675	0.097
C10orf95	-0.48575
KIAA1345	-0.365833333333333
C1orf163	-1.951
LACE1	-0.399333333333333
OR10K2	0.0475
CENPN	-2.084
TMED2	1.36575
UGT1A6	0.0085
ANG	0.88525
U2AF1	-1.15966666666667
CASC2	0.224333333333333
NMT2	-0.793
OSGEPL1	-0.172875
DFNB31	-0.465
SLC6A20	0.274625
DKC1	-0.676
FXYD4	-0.4745
WDR64	0.2235
MGC5590	0.66
CREBZF	-0.866166666666667
DAZ1	0.3495
PRPSAP1	-0.381
GCHFR	-0.2305
TTC7A	-1.0805
LOC196993	0.8555
UBD	1.39516666666667
S100A1	0.410625
RPL6	-0.850666666666667
DNAJB6	1.08315
NAGS	0.7095
C2orf58	0.114
KERA	0.743
MT1X	-1.3779
UBE2B	1.1635
KEAP1	0.5435
MST1	-2.949875
OMA1	0.449
ABLIM2	1.3295
BCL2L13	-0.44225
JAZF1	0.353666666666667
TMEM63B	0.9995
S100A8	-0.4749
ARFIP2	0.7895
UROS	0.95075
KHDRBS2	-0.1345
POLQ	-2.66775
SOAT1	0.30425
SPAG4	-1.84775
MRPS30	1.28866666666667
LOC494141	-0.13475
OR2T11	1.095
ORAOV1	0.7429
ZNF184	-0.518666666666667
TCEB3B	0.991666666666667
ADAM21	0.282
GDPD1	0.66175
SPINLW1	0.8625
PRR14	-0.0781666666666667
KCTD9	-1.164
NUDT3	0.7075
KIAA1822	0.5629
HIST1H4K	0.9965
DFNA5	-1.4855
GABPA	0.23275
C14orf44	0.955
POLB	3.1835
PTAR1	-0.4895
SEC31A	0.9935
TRIM58	1.8995
TAS2R14	-0.9205
VPS8	0.5495
H1F0	-1.017
PRKCB1	-2.34033333333333
UGT2A1	0.0635
TOR1B	0.29725
LSS	-1.01208333333333
C2orf19	0.281
HNRNPC	0.260928571428571
TMEM100	-1.80966666666667
LOC116349	0.46775
OR51M1	0.7295
CCDC142	-1.502
ISG15	3.3674375
ZCCHC14	-0.196625
CREBL2	1.28175
TGDS	-1.9705
DC2	-0.4735
CACNA2D3	-1.37521428571429
ZNF429	0.140125
LYPD6	1.22016666666667
SUCLG1	-0.515833333333333
OR51I1	-0.3315
MAGEH1	2.53525
PRPF40A	-0.476
SMR3A	0.7565
SPINK2	-1.135
THAP2	0.62675
NPY5R	-0.367875
IRF4	-2.086375
SPESP1	1.4035
OR10S1	0.918
DTD1	-1.3815
TUBE1	-0.822
DDX19A	0.5265
PDPN	-0.990875
TMEM34	-0.16175
MGAM	2.487
COL3A1	5.53233333333333
GFM2	-0.052
OR5A2	0.7275
PSG9	-0.69675
ARHGEF11	0.707
IVNS1ABP	-0.67175
SIGIRR	1.30075
DUSP19	-0.193625
DNAJC14	0.4492
ACSS1	0.3665
IL1RAPL2	0.8465
C4orf30	-0.4665
SEPT4	2.39125
LANCL3	-2.14
SPAG17	0.168333333333333
PRDX3	-0.244375
HNF1A	-0.615
P4HA2	0.229125
RFWD3	-0.556
MOV10	0.07575
DNAJA5	0.146785714285714
LOC729440	0.2775
LOC200383	0.137
SMC2	-1.90775
MIXL1	-0.815333333333333
TMEM9	1.29125
FAM86A	1.4585
ZNF174	0.6842
MYH14	-0.88025
CCR8	0.18675
VPS37C	1.10266666666667
GPATCH1	-0.14
B3GNT8	3.2995
TBX4	-0.60575
CNR2	0.22
PCDH1	1.328
C5orf29	4.407125
OCIAD2	1.92875
PLCG2	1.1495
KIAA0247	1.5345
HRH3	0.174
CAPN13	3.11525
CCR1	0.1187
MGC15523	-0.0552222222222222
UVRAG	-0.146
DNAJA2	0.254333333333333
ITGA2B	-0.707666666666667
CLDN5	3.377125
PTPRN2	1.24771428571429
ZNF512	-0.652666666666667
PSAP	1.03785714285714
CCDC140	-0.3005
LRRC55	0.000749999999999987
CYP26C1	0.1785
C8orf47	0.50075
LYN	0.07075
DUSP6	-0.475333333333333
TGFB3	2.99993333333333
ELK1	0.116
PCDH11Y	-0.247
HGD	-3.31875
C17orf58	-0.4175
MYO3A	-0.2835
SERPINE2	-4.3405
AARSD1	-0.778875
C14orf73	-1.1915
ADAM33	-0.07425
ZNF491	0.2455
MAPK6	-0.925833333333333
TCN1	1.83716666666667
SLC24A6	1.013
UBE2R2	0.216
H1FNT	0.38625
TATDN2	0.094
LILRB1	2.02125
P2RY5	1.297
NUCB2	0.817
C2orf37	0.19025
SNX27	0.454166666666667
MTA3	-0.159375
FOXO4	0.75975
ID4	-0.219
SOX5	-0.709166666666667
PXMP3	0.59625
OR52M1	0.0135
SFT2D3	0.186
INA	-2.57833333333333
MCOLN1	1.322
NFIX	0.7992
CLEC14A	4.937
HIBCH	-0.548333333333333
PLA2G5	1.38725
TIMM10	-1.50083333333333
MED17	-0.4072
COL4A4	-1.0185
TPP1	1.16966666666667
GJA3	-1.25283333333333
TMPRSS5	-1.78875
AADACL3	0.4735
DNMBP	0.2405
ENPP5	5.12483333333333
NQO1	0.4712
ZSCAN2	-0.553
SEC24C	-0.0185
GTF2A1L	0.2175
AXIN2	-0.208
FAM33A	-1.51983333333333
C16orf13	0.37525
SPNS2	0.57125
TAF1	0.449
AP1G2	0.233166666666667
RBM42	0.0778333333333333
HCN2	1.13416666666667
EFHB	1.10983333333333
RUSC1	1.08483333333333
GRIK5	0.0975
USP21	0.126333333333333
ATAD3C	0.74875
ORMDL2	1.23875
PRSS7	-2.769
PSAT1	-5.87675
FLJ13195	-0.3345
TBC1D1	0.341333333333333
IFNG	1.704
OTOS	0.389166666666667
ZNF773	0.8025
EMD	-1.1905
RETN	0.08
CCL8	3.401
APH1A	0.03925
COX18	-0.363
GTF2IRD2	0.46625
CCDC82	-1.42775
PAFAH2	0.4439
NPEPL1	-0.5021
RP11-114G1.1	0.698
TP53INP1	0.7615
ZNF300	-1.9005
FOXL2	-1.663
LARP2	0.204583333333333
LATS1	-0.014
HTR6	0.365
SPOCK2	0.557166666666667
RNF144B	2.0465
HTATIP2	-0.233
MGC10334	0.2695
CENTA2	2.7465
FGF2	-1.9275
FXYD7	0.31675
PHYHIPL	-1.760625
GPR34	5.1965
DDX6	-0.357
OR10W1	0.181
LHFPL1	-0.5725
ZNF313	-0.750142857142857
VPS28	0.99025
AP3M1	-0.1498
AKR1CL2	-0.967
TRAF4	-0.769125
OR2B11	0.262
C19orf12	-0.457666666666667
AKAP9	1.31783333333333
C1orf62	-0.0685
SLC20A1	-1.4263
FAM112A	0.159
LDB2	1.141125
MRPS23	-0.26575
KLK5	0.415125
SPTB	-0.1968
EFEMP2	0.86825
EFNB2	0.488625
PCM1	-0.222142857142857
NMNAT3	-0.2425
TSG101	1.244
C8orf40	2.61516666666667
NOB1	-1.03325
ABHD3	1.69225
GTF3C4	-0.781875
PIGN	0.747666666666667
GALNTL1	-1.831
AEBP1	2.5565
OR9Q1	0.412
ANKRD2	-0.499375
CCL28	-1.35425
TRIM38	1.09433333333333
TMCC1	0.692833333333333
SMG5	-0.19975
LRRC7	-0.428
NCAPD2	-1.65
C6orf153	-0.594
C1orf74	0.47775
OTUD6A	0.1515
DCP2	-0.905833333333333
TMEM24	0.383
RPL18	-0.627
TMEM177	-0.5385
LRRC37A3	0.36375
C1D	-0.402333333333333
LDHC	-2.20725
UBE4B	-0.418833333333333
NIT1	0.554
BTN3A3	1.13175
RASD1	2.773625
COMMD3	-0.3695
SHFM1	-0.1115
BIRC8	-0.138
DUT	-0.917
C12orf51	1.0325
LRRC59	-0.4185
LY6H	0.60825
WDR22	0.596833333333333
EDEM1	0.124857142857143
ADH1A	2.0505
PANX2	-0.3848
CYP11B1	0.2655
CDC73	0.065
GPR172A	0.33625
GSTM3	1.61669230769231
KCNA5	0.1655
SERAC1	0.8345
NFATC2	0.7325
ANAPC5	-0.0416
C15orf24	0.8705
NFATC2IP	-0.38275
TNRC6C	0.386833333333333
MGC102966	-1.848125
FGD5	1.1825
MED9	0.17975
RAB13	0.689666666666667
C15orf49	-0.2435
CRYGS	-1.3707
C12orf53	-0.6177
LOC283693	-0.0825
COX6B2	-0.374
PHF14	-0.21075
FAM3A	0.28
RPL13	-0.5846
PRDX2	0.4084
FLJ34047	-1.03975
PRMT3	-0.55975
KCTD19	-1.3065
TRIM10	-0.2898
MGC26597	-0.342666666666667
GCNT4	0.21125
GPRASP1	0.45
CDKN1C	-1.16425
RHBDL2	1.559
HSPH1	-0.00675
AQP1	2.861875
COL17A1	-1.1041
GFAP	0.154875
CDC16	-0.70925
KIAA1614	0.242
C6orf118	-0.1672
ZSWIM5	-1.1505
FAM83F	3.32125
LYNX1	0.264375
SYNPR	-0.4015
XG	2.61533333333333
PRSS16	0.694
KIF13B	0.709571428571429
PCDH9	-1.3645
HIST1H2AH	0.955333333333333
RBM18	-0.33375
ZNF626	0.780625
HEXIM2	0.484666666666667
ITFG1	0.1805
TUBG2	-0.608
SFRS7	-0.400916666666667
C9orf14	1.5845
EXTL1	-1.473
GBP3	-1.75866666666667
WDR5	-1.375
RARG	0.290666666666667
MYO7A	-0.04225
CECR6	0.398
C13orf3	-2.426875
SFRS18	-1.23175
ACVR1B	0.335666666666667
PSMD1	-0.4291
C7orf31	-0.6295
ILVBL	-0.129
IFNGR1	1.4385
RNF186	0.044
NOL9	-0.9315
MAGEL2	0.77725
SLC29A2	-0.4155
NHSL1	-1.477
RBMX	-0.7985
PSORS1C2	0.44075
RAD51L3	0.204666666666667
LCN6	1.203
ORAI2	-0.05225
BRUNOL6	-0.4139
OR4K5	0.01
CDC123	-0.5915
MSLN	-1.80966666666667
