Hybridization REF	TCGA-A8-A08P-01A-11R-A00Z-07
GRAMD3	1.424
FBXO10	-0.09575
OR5D13	-0.005
FLJ31818	-0.16825
CACNA1I	0.809375
S100A13	-0.2155
TP63	0.363142857142857
ANXA11	0.5789
WDR66	1.714875
CSF2RB	0.442
IFI44	1.89175
DACT1	2.35766666666667
ANKRD23	-0.42325
ATP5G1	0.0576666666666667
C21orf70	0.0666666666666667
PPWD1	-1.068
DNAJC13	0.35575
PAH	-3.83183333333333
PTCH2	0.44225
TRMU	-0.59475
CCDC9	0.94
USP3	0.0108
DCLRE1C	0.5157
FAM55C	0.478
FRMD4B	1.3235
CYP2R1	-0.429
RFPL1	-0.3697
XPO5	-0.7195
ARL6IP2	-0.852
OSBPL5	0.85625
MMP9	4.07118181818182
KIAA0802	-1.290375
DHRS2	-3.51066666666667
SGEF	0.5075
TXNDC10	-0.8972
EXOC6	0.21525
RPS27	0.108166666666667
PNCK	-1.36083333333333
FSTL1	-0.10275
AACS	0.78375
SLMAP	0.054
SAMD4A	-0.3115
ABRA	0.16425
SMARCD3	0.19275
PKNOX2	-3.184
A4GNT	0.9555
C9orf39	-0.498833333333333
RALYL	0.514
MGC33556	-2.5095
C10orf25	-0.1575
BBOX1	1.2435
NHEDC1	0.30525
XDH	-0.80125
GCSH	-1.4175
EDN1	0.242666666666667
MTERF	-0.62725
CLK4	-0.4495
ZNF799	0.243
KCNG1	-1.147875
CXCR4	-0.145666666666667
PTPRR	-2.91125
IRAK1	-0.215625
LOC401397	-1.2015
TMSB10	1.4755
CXCL3	-2.7916
TMC4	2.239
OR7A10	-0.421
STYK1	-0.95975
CHRNA10	-0.1095
CCNI	0.344
EP300	1.16614285714286
LOC165186	0.235833333333333
HIC2	-2.34125
SDR-O	0.3225
OR2W1	0.037
KCNA6	0.544
TRIM74	-2.03475
REEP6	1.1775
ATP5G2	0.08125
ERG	0.599625
TMEM42	-0.238
PARN	0.304166666666667
SOD2	1.129
DIRAS1	-1.00466666666667
PNPT1	-0.93225
JOSD3	-1.62525
hCG_40738	0.4745
PDE1C	-2.3345
SEMA4D	0.732625
AGPAT1	-0.0778333333333333
NOSTRIN	-0.043
MAP3K3	0.0296666666666667
MAX	0.639642857142857
CAPS	4.27016666666667
SERPINA12	0.395
OSBPL8	0.30425
RICS	1.4415
NR4A2	-0.963333333333333
PPCS	0.8675
LONP1	-0.47275
SCYL3	1.10225
HERC2P2	-0.490833333333333
FIBCD1	-0.2155
C15orf41	-1.13775
DMC1	-1.747
C20orf27	-0.588
RPS6KA5	0.7435
FAHD1	0.577
SLC12A4	-0.36575
BRCA1	-0.953583333333333
GBL	0.0965
SLK	0.265166666666667
NUDT9P1	-1.2135
NOXO1	2.902
USP52	-1.3625
BAZ1B	0.250125
SLCO2B1	3.75225
BBS12	0.5855
LRGUK	0.119666666666667
TERF2IP	-0.129
COL1A1	4.853
KIAA0090	-0.310125
GRK5	0.118
AP1S2	-1.5592
TMEM52	-0.5345
CA11	-0.63
OR4A15	0.393666666666667
ACBD3	1.5527
SPAG11B	0.399375
PRDM2	0.7323
FOXP3	0.55725
SMYD3	0.5691
LOC389199	0.475
LGI2	1.62466666666667
NAPE-PLD	-0.7434
ANKRD6	0.383
WDR45	0.387333333333333
SHROOM1	-1.286
PSCD3	0.38
PYY	0.7995
KCNC1	-1.7565
ARHGEF9	0.3344
OR8J1	0.741
GPR55	-0.0931666666666667
NS3BP	-1.3495
C10orf22	0.363666666666667
NAT8L	0.7615
DUSP4	-0.338833333333333
FOXM1	-0.965666666666667
GRAMD2	-0.2313
ZBTB48	0.0358333333333333
BUD31	-0.533
PABPC5	0.4685
CCDC41	-0.9725
FBXO11	0.09125
C6orf148	-1.70675
RFXAP	-1.49675
C6orf15	0.178833333333333
CDK8	-0.551666666666667
C6orf70	0.482
TESSP2	-0.2835
ALG2	-0.14475
PPP1R3D	1.1735
TPM3	1.00438888888889
SYT13	1.95675
EPB42	-0.833833333333333
CETN3	-1.35975
PRY	-0.166
NTHL1	0.2475
POLR2B	0.354
RPS28	-0.306
P2RX3	0.28975
LYZL4	0.03
WBP4	-0.2903
PMM1	0.03625
C11orf79	0.71825
CBLL1	-0.73425
IL1F10	0.8955
VAX2	-0.403
SETDB1	0.0346666666666667
LRAP	-2.76333333333333
GCLM	-0.426166666666667
CPEB3	1.25125
PPM1A	0.352
INTS1	-0.0555
CAMTA1	-0.0388333333333333
SAMSN1	-0.96175
LOC158830	-0.579833333333333
GMPPA	0.52925
AIPL1	0.1095
IL24	0.744666666666667
BDKRB1	-1.139
MLF1	0.5533
TAF12	-1.06925
ID1	-2.2085
THADA	0.139625
PIK3CB	-0.3525
OR4N5	1.0975
TBC1D17	-0.041
COX8A	0.2585
CDCA4	-1.02025
C2orf44	-0.43375
ZNF534	-0.76475
IMMP1L	-0.65775
NIPSNAP3B	-0.244125
FTMT	0.704125
PWP2	0.206666666666667
MMP15	-0.676
DNAH11	-1.64875
MTMR14	0.208375
DNAL4	1.19225
IPP	-0.61475
TMEM59	0.31175
C1orf157	0.465
RGS4	1.46283333333333
DDX18	-0.4555
SNX6	0.13975
ZNHIT2	1.24983333333333
NCDN	-0.412
FLJ33534	-0.079
RAG1	-1.801125
OR4D10	0.1565
PTPN5	-0.7795
POMT1	-0.018125
LRRC8A	-0.0689
CYP1A1	-1.44625
CAPN1	0.771
DDHD2	-0.443875
GRIK2	0.121
GNRHR	0.77775
PPBP	3.53925
HTR3A	-0.7085
SLITRK4	1.18275
ANKRD49	-0.4055
BTF3	-0.3446
SARS	-0.26475
C13orf18	0.836666666666667
CACNB1	0.158857142857143
QKI	-0.150863636363636
SETMAR	-0.11275
MAN2B1	1.02516666666667
EML3	-0.295
ACADL	-0.889833333333333
OFD1	-0.473
DEFB114	-0.3715
CGA	-3.8107
PEX16	0.29
LRRC10	-0.1245
GNG12	-0.4745
C1orf152	0.536166666666667
CHRM1	0.384
CD53	1.927625
DBH	-0.74875
TFAP2B	1.529125
HIST1H2BJ	-0.641
FAM46D	0.0255
TMEM11	0.0605
C3orf32	-3.496
PCCB	0.3445
IPO13	0.294875
C6orf105	-3.11825
COMMD5	2.21
SUV420H1	0.1018
LTBR	1.559
ARHGAP15	-0.14575
HDHD2	-0.323
TDRKH	0.171166666666667
LOC401052	1.582
PSG4	-0.95825
GNB4	0.4229
SPATA4	-0.618
SLC9A3	-0.258
OSBP	0.735166666666667
NBPF3	-0.14075
DOCK11	0.057
SLC39A5	-1.38216666666667
PRR5	0.7743
C10orf63	1.264
SMTNL2	-1.67725
ADRA1A	-0.2465
ASAH1	1.766
DOM3Z	-0.4979
GIPR	0.812
AHI1	-0.306833333333333
NADSYN1	-0.728833333333333
RGS14	0.0243
IL18BP	1.4253
RTN4RL1	0.763166666666667
ARMC6	0.8065
PSMD5	-0.304666666666667
HK3	3.439
OR4S1	1.2455
RSU1	0.8504
MAD2L1	-1.96577777777778
EIF4A3	0.403
DLEC1	-0.462
E4F1	0.384666666666667
CHMP2B	0.0161
CAMSAP1	-0.154
RPS21	-0.794
ARID5A	0.32575
UBE2N	0.0616
IGSF8	0.745666666666667
MAGEB6	-1.9555
ACAD11	-1.1686
MGC4172	-0.53325
LMO4	0.19075
KLKB1	0.1585
HP	-1.3015
HDAC3	-0.20825
SCHIP1	0.3815
CLCA1	0.173
OLFML2A	0.811375
C1orf112	-0.71625
KIF19	1.21558333333333
HAPLN4	-0.0524
CXCR7	0.343333333333333
GOT2	-0.7329
RAB38	0.290875
DCX	-1.8465
PPM1H	1.42958333333333
NFYC	0.173
KIN	0.573375
ZNF228	0.37925
PLSCR4	1.48716666666667
HIG2	0.19225
FAM79B	3.0615
C21orf86	-0.9012
KCNK10	0.52025
ZNF738	-0.991375
FSTL5	-1.617
OR6A2	1.398
OTOA	0.717833333333333
EXOC1	0.349375
AHRR	-2.06575
PDAP1	-1.32425
C19orf6	0.1335
ZAN	0.20125
LY6G6E	0.549
EIF4E2	-0.525
C20orf198	-0.03675
ZNF324	0.09225
CYP3A5	-3.66266666666667
ENTPD7	1.46166666666667
MBOAT5	0.6095
GJB5	-1.9105
TTC13	0.01825
S100Z	-1.12083333333333
KIAA0664	0.139166666666667
PDGFRB	2.22625
IL17D	-2.0925
OR56B4	-0.306
RDX	-2.00766666666667
SLC34A3	0.5985
IL28B	1.931
JUND	1.47825
CHRNB1	0.016125
CAMK2B	-0.81625
FETUB	-2.09725
CXorf23	1.04275
MRTO4	-0.911875
TTC3	1.2967
NDUFB8	-0.460166666666667
EDG2	-1.20075
SEMA3G	-0.126
IL23A	-1.613
GRHL1	1.4338
LOC441054	-0.678
WDR65	0.6615
PSTK	-1.125
STOML3	-0.1575
R3HDM2	-0.0812
C5	-2.9395
SLC2A10	0.909
C3orf22	0.367
PAQR3	-1.25792307692308
ANKRD26	0.553166666666667
HCRTR1	0.121
LOC399947	-0.88375
PSD2	-0.602
TIGD2	-1.44816666666667
SCRN1	0.28975
COQ10A	-0.915
DDI2	-0.3365
METTL7B	-0.244166666666667
UCN2	0.43675
FAM92A3	-1.064
WDR16	0.03
ZNF511	-0.4205
ZMYM5	-0.55775
POLR3G	-2.115
ZNF586	-0.647
C1orf49	0.146333333333333
TANK	0.488833333333333
RCAN1	0.827
PELI3	1.40816666666667
LIMD2	0.279083333333333
TMEM189	-0.0785
NTN4	0.256625
LOC151300	0.228
CLEC2A	-2.4485
GPR135	0.522375
DPYSL4	-1.9103
JAK2	0.270166666666667
TSHZ1	0.597
TM9SF4	0.096125
ZNF264	0.781333333333333
SIRPG	2.32475
BICD1	-0.5435
HERC6	2.19183333333333
METTL5	-1.07
CASP1	1.4245
PRRT1	-0.708166666666667
PLA2G4C	1.79016666666667
ICA1L	-0.458785714285714
TPTE2	-0.839333333333333
OTUD7A	0.461833333333333
AQP11	-1.4455
APOA2	-4.2173
KALRN	-0.2597
SECTM1	1.17633333333333
IFNAR1	0.7055
TALDO1	0.453375
RAB11FIP4	1.00208333333333
EIF5A	-0.5745
FAM49A	2.281
NEGR1	-0.1575
YTHDC2	-0.06275
EHD2	-0.55975
NCF1	3.1138
SCRT2	0.0855
HOXA5	-0.736666666666667
NUP133	0.0175
FGF12	0.672875
SLMO2	-0.163625
SNTA1	0.220625
CACNG2	-0.019875
GCM1	0.2225
ELF1	-0.1
TLR5	3.58325
TCFL5	-0.636416666666667
RBMY2FP	-1.169
LOC100125556	0.293375
FAM129B	0.214
MAP3K7IP1	0.21725
NCK2	0.528
OXA1L	-0.23175
FMO9P	0.425
ZSCAN12	-0.29675
PSMD12	0.0895
HSCB	-0.49925
CLDN10	-3.2765
MGC13053	-0.6225
HPCAL4	-0.6895
ASZ1	0.667
MEX3D	0.373416666666667
NFAT5	-0.9785
CSPG4LYP1	-0.2115
FBXO3	0.5485
DVL1	-0.498833333333333
CMKLR1	3.48
TYMS	-1.752125
PEF1	0.78575
ZNF750	-0.00266666666666666
MCM5	-0.5688
MEGF11	-0.675
KCNK7	0.0795
PTP4A3	0.4745
C1QTNF2	-1.644
OR6S1	0.034
FAM122B	-1.522
ZNF551	-0.87175
HBQ1	-2.215
GEMIN6	-0.16225
ARSK	-0.23175
RBP7	2.159
CPNE9	0.38175
DSC1	-0.1685
LOC730112	-0.765
MAP2K4	0.268875
HS3ST5	-1.4195
EPB41L3	0.2195
TEKT2	1.48775
CDKN2B	-0.222666666666667
ZNF480	-0.13475
MAP3K6	0.44
MAP6	1.32583333333333
HN1	1.2087
OR2L13	-0.0852
SLC16A11	0.2535
FAM96A	-0.555
APOL1	1.00825
C5orf32	0.17025
RTP1	-0.299166666666667
RNF175	-0.2165
ZBTB41	1.485125
AHCTF1	0.5674
SAE2	-0.3825
ITGA2	-0.736
MME	0.327166666666667
CCDC14	-1.745
MAST4	0.483142857142857
KRT33B	-0.2945
KCTD2	0.548166666666667
WDR26	0.764833333333333
MFI2	0.012375
NR4A3	-0.4205
ARSA	2.00075
UNKL	0.171833333333333
SULT6B1	0.351
CCNA2	-2.111
SOX15	0.186
PPAPDC1B	-0.05075
C19orf44	0.092
MCAT	0.797416666666667
ARID1B	0.4235
OR52N1	-0.063
C12orf48	-0.818
MAGI1	0.076125
NIPA2	-0.19925
GBX2	-1.41375
RSHL3	-0.00862499999999999
RAVER1	0.2675
C15orf17	0.064
SLC30A2	2.247
ZNF518	-0.58175
PCYT1B	-1.6845
C10orf114	-1.22725
EIF3H	0.419333333333333
SLC25A39	0.334
KIF1B	-0.162375
AMOTL2	1.66175
C6orf120	0.395125
PSRC1	-1.53475
PLA2G10	1.71225
KIF5C	0.078375
MRPL37	-0.537
C17orf62	0.5215
C9orf135	-1.98083333333333
DUSP10	0.5749
CLCNKB	0.24
PSMA5	-0.139875
C8orf53	0.98575
AMPD3	1.13533333333333
PIAS1	0.03725
ADCYAP1R1	-0.1615
GYLTL1B	-0.13025
CDH20	0.205666666666667
FBXO7	-0.16625
TMEM134	0.790166666666667
FLJ14213	0.853166666666667
ZNF3	-0.326
LRRFIP1	0.153791666666667
CNOT2	0.364416666666667
ABI3	2.7425
ALDH5A1	0.265916666666667
HNT	2.5677
SERPINA4	-2.36575
TK2	0.306083333333333
STMN1	-1.64188888888889
GUCA2A	0.2675
GALNT10	0.732642857142857
DPP6	-0.76055
C9orf93	-0.224375
PRELID2	-1.391125
STK39	0.323375
SFTPA1	-1.162
CKS2	-1.49611111111111
RHO	0.27375
C20orf135	-0.01975
XKR3	-2.376
CR1	1.04725
RPS6KA2	0.280428571428571
C20orf112	0.74575
MRPL22	-0.17975
C4orf23	0.3505
GADD45B	1.30675
KLHDC1	0.304833333333333
C2orf48	-1.6755
ZNF287	0.7935
DAAM2	-1.17575
DPPA2	-2.95666666666667
TCTN3	-0.0586666666666667
DNAJB11	0.597
FPR1	3.39075
DEFB4	0.032
PTCD2	-0.5823
SMOC2	3.90833333333333
CABP7	1.841
SERPINB11	0.192
MAGEF1	1.39625
NDE1	0.644833333333333
ITGA10	0.3525
FSHB	0.2375
ANXA2	0.747125
HORMAD2	-0.0285
HLCS	1.15625
MCF2L	2.09075
FH	0.328
TBC1D24	1.14025
KIAA1505	1.06575
LGALS2	0.351
CNBD1	-0.3
SYNPO2L	-0.8145
PTPN23	-0.00185714285714286
C1orf183	-0.229
MAGEA8	-3.39075
DGCR8	-0.628
GSR	-0.14625
PAQR7	0.4425
ZNF676	-0.207
CACNA1C	0.2035
SP7	0.467
PDCD6	0.1335
NRN1L	-1.6905
BRI3BP	0.598416666666667
KIAA1183	0.57675
ASB4	0.1495
CCL23	1.5298
OBSL1	-1.4025
SLC12A7	1.14033333333333
KIAA0240	0.631625
CD1B	-2.65733333333333
FCGR2A	2.24575
MDC1	-1.35875
HTR1A	0.304333333333333
OCEL1	0.86175
ATP11B	-0.9185
FBXO34	-0.0263333333333333
PCDH12	3.6335
RPE	-0.703
C17orf74	0.302
CSDC2	0.635166666666667
PET112L	-0.30925
TMBIM1	1.250875
P2RXL1	0.00750000000000003
TCHP	-0.0255
TRMT1	-1.03733333333333
F2RL2	-0.349166666666667
LRRC32	3.15533333333333
IMPG2	0.382
BGLAP	-0.423
LOC493869	-1.44075
MRAS	1.773875
SLC35F5	-0.02625
CBWD1	-0.1885
AXL	-1.1035
ATP2C2	1.2775
TELO2	-0.46225
PNPLA3	-3.6015
PCDHB14	-0.355
CD276	0.79
KRT80	-0.716875
DUSP28	-0.135
CSNK1E	-0.31075
SRP14	0.8095
KCNQ4	-0.274
KRT72	0.182166666666667
CCDC117	0.56075
C6orf89	0.163611111111111
TUBB2B	-3.221
RTN4IP1	0.295
CR1L	-2.302
CEND1	0.278375
C12orf41	0.306833333333333
RNF31	0.20875
UBN1	0.519833333333333
C17orf32	0.960625
SLC5A7	0.2975
GPR92	1.0705
ESAM	2.2542
CTNNA1	0.664166666666667
HRBL	0.0504
CBX4	0.76375
TMEM182	-0.3615
SH3TC2	-1.1305
IL10	1.73
PXMP4	-1.7955
RNF167	0.4489
PAK7	-0.1515
ETV3	0.028
ATPIF1	-0.4265
LOC554207	-2.35833333333333
OR8H1	0.268
WDFY3	0.711625
DPM1	-0.1305
GPSM1	0.6565
WDR92	-0.2835
LRP1	0.639833333333333
ANKH	-0.48325
THUMPD3	-0.90625
POLR1B	-0.71625
OLFM4	7.28116666666667
RAD9B	0.30875
TSPY2	-3.421
PAX6	-1.97483333333333
SCG2	-3.435875
SLC17A6	0.2725
FMO3	2.80575
PADI4	0.308625
TUBB4	-0.1415
NLK	0.19175
POU4F3	-0.1515
SDF4	0.0415
ITGBL1	2.127
NETO1	-1.487
TAP2	0.535375
ABBA-1	-0.178333333333333
GNAI1	-1.42325
VPS4B	0.538
NOPE	-0.6254
GALNT6	0.6225
SESN1	-0.383875
GBE1	-2.38677777777778
CLASP1	-0.27325
RASGEF1B	1.562
ACOT11	-0.0327142857142857
AFAP1	0.5305
OR2H2	0.32
DPY19L2P1	-1.19825
DZIP1	-1.941
SEC22C	-0.174
GPR161	-0.7285
RNF146	0.62225
WDR74	-0.234625
GALP	-0.295
PURA	0.8305
DNPEP	1.05975
RP11-78J21.1	-1.2915
ERBB2	2.925375
FANCM	-1.42608333333333
NEO1	-1.4665
DDX3Y	-4.8694
RPS3A	-0.794875
MXRA7	0.0290714285714286
LGALS3	-0.219333333333333
GLT8D1	-0.473
CFL2	-1.73283333333333
UPB1	0.34925
NAP1L5	-1.171375
CLDN14	0.38025
DHX38	-0.339
BTBD1	-0.426
TARS2	0.0655
ABCF1	-0.0214
FCF1	0.5575
LRRC49	-0.57975
GUCY1B2	0.8525
C1orf177	0.163333333333333
SMARCA4	-0.345214285714286
LRP8	-2.87183333333333
TAGLN3	-0.48575
MRPL14	-0.06175
TTRAP	0.391
ZDHHC20	0.85175
NFE2L3	-1.03025
KIAA1377	1.1125
PALMD	0.6901
TMEM43	-0.20625
TTL	-0.954375
STAT5B	-0.316833333333333
SSB	-0.717625
OR10H5	0.00700000000000001
SLC22A13	-0.3845
AKAP3	-0.22375
TIMM23	1.42866666666667
OAS2	3.38891666666667
KIAA0423	0.53925
TRIM11	0.9905
GLIS3	1.2605
TMEM50B	1.58983333333333
ARHGEF4	-1.562375
DEGS1	-0.0639090909090909
TBL1XR1	2.0063
G6PD	-1.345
SP140	1.6055
MUC17	0.324785714285714
NUDC	-0.0569
DNAJC5B	3.238
SCARA3	-1.56983333333333
CPA3	5.73783333333333
BCAT2	0.05625
MFN1	0.9142
NRG3	0.706
SNX11	0.7615
PLEKHH1	-0.918333333333333
GPR177	-1.5585
HCFC2	0.79575
TCAP	-0.70375
MOCOS	-1.4865
C14orf93	-0.39275
PRDM10	-0.759833333333333
SLC16A4	-0.450916666666667
SRGAP1	-0.266333333333333
VIP	0.74225
DUSP27	-0.4115
LILRA1	1.7087
MC2R	0.289
MGC24103	-1.40575
MBTD1	-1.4355
FUT11	-0.035
USP33	-0.3311
C15orf39	-0.30575
MAP3K12	0.287625
PAAF1	-0.872166666666667
BARHL1	-0.2135
FLJ16165	-0.2275
PIWIL2	-3.6525
SYNE1	0.373416666666667
CMTM4	0.67025
TSPYL1	0.1512
GUF1	0.337666666666667
TMEM157	0.8955
WDR44	-0.055
HIST1H3C	0.52225
DKFZp666G057	0.78925
RNPEP	1.672
GAS2L2	0.5205
ADH4	-5.29375
GRPR	1.39466666666667
FBXL17	0.664
ZBTB10	0.986333333333333
Gcom1	0.133944444444444
HTRA1	1.1768
ZNF585A	-0.033
SLC26A2	-0.116714285714286
OTOP3	0.302833333333333
WISP1	3.10022222222222
ATP2B4	-0.618083333333333
FLJ10769	1.23
CRAMP1L	0.398
CHST12	-0.45975
RAB22A	0.587666666666667
TARDBP	-0.275785714285714
STAU1	0.14175
CRB3	2.623
MIG7	-2.84175
CHMP1A	0.212666666666667
ZNF160	-0.36925
B3GALT6	0.42225
BARX1	-1.567
C6orf167	-1.6135
NXNL1	0.542
DHX29	0.5145
HADHB	0.235
PLXNB2	1.06
ILDR1	-0.82075
SLC15A3	3.304
GAS2	-5.031
C20orf69	-0.142
NUMB	-0.32975
TNIP1	0.358125
MESP1	0.207833333333333
PSKH1	-0.045
NSFL1C	0.610125
RHOG	0.71825
HEY1	-2.40283333333333
KNG1	-2.021375
ITGAX	2.709
LIN9	-0.414833333333333
CANT1	1.564625
XRN1	0.438785714285714
CCDC96	1.3281
HEATR6	-0.740333333333333
GNG7	-0.85175
RUNX2	1.2824375
SOX1	0.197333333333333
FCRL5	0.7897
ZNF99	0.220125
FAM9A	0.235
SNX22	0.827166666666666
MBNL3	-2.9785
ODC1	-2.3995
ADORA2B	-3.385
NR2F6	0.629
ZFYVE16	-0.0423333333333333
SYNJ2BP	0.5471
POLE	-0.75225
E2F2	-1.120375
THRA	0.369166666666667
PTGES2	-0.473333333333333
HIP1R	0.910333333333333
TMUB1	-0.5095
ENO3	-1.96125
RSPH10B	-0.1395
CXorf39	0.721625
IRGC	0.414
GPR109B	0.017
FLJ13305	-0.5335
LCE3A	-0.9265
TNFRSF18	0.8025
DET1	0.09625
TRPM3	-0.239083333333333
C16orf79	-0.9465
FECH	0.329166666666667
RAP2A	0.222166666666667
CRIP1	3.24666666666667
AZIN1	1.423875
SLC7A7	4.26925
IL10RA	1.9983
TMEM64	-1.57175
CDC42EP4	0.8979
C16orf58	-0.095
ARG2	-3.222
POU5F1P4	-4.43375
FAM62B	-0.312875
DNAH8	-1.9882
ASH2L	-0.3135
TSLP	-4.45616666666667
CNTNAP5	-0.0988333333333333
TMEM16C	3.2895
IFNA14	0.5845
SLC1A3	1.274625
CABYR	0.8285
BCL7B	0.00639999999999999
NUDT13	-1.00333333333333
C13orf28	0.1355
C1orf53	0.14175
ARL6IP4	0.4996
RPL35A	-0.0985
EMR3	0.72175
RAB40C	0.579166666666666
SLC41A1	-0.0733333333333333
LRCH1	0.56525
LY6G5B	-0.578
FAM124A	-0.0812142857142857
MGC10981	-4.08783333333333
CLIP3	0.1855
MAP4K2	0.216833333333333
CHIC1	-0.431
SULF1	4.5405
C20orf30	-0.303928571428571
PRDM5	-0.66625
ELOVL1	0.13625
C11orf48	0.125625
SLC39A10	-0.3495
KCNV1	-0.00175
ACP1	-0.853166666666667
ZMYM2	-0.39075
B3GNT6	0.095
C9orf69	0.233
C2orf15	0.47775
C20orf166	0.104
HSP90AA6P	0.4945
EDG7	-0.762
NEURL	-1.087375
LPL	-0.839666666666667
CLEC2D	0.104857142857143
GRRP1	1.1915
CD8B	-1.9229
HIST1H3D	-0.0293333333333333
SLC6A12	1.934125
FAM27L	0.139
CD84	3.4094
RASA1	-0.1125
PHKG1	-0.0465
MAGEA11	-0.9605
IMPA1	-0.3161
NPM3	-1.35825
RARRES1	4.14525
SH3BP1	0.30425
B3GNTL1	-0.6385
ARPC5L	-0.358166666666667
KLHL26	0.684
SIM2	-0.30525
GJC1	0.513
C20orf194	0.171
EXO1	-1.07025
SLC2A2	-2.72016666666667
LOC285074	-0.87475
LRG1	1.88025
KIRREL	0.206
PIK3R1	0.762428571428571
C4orf34	1.1205
MAF	-1.09294444444444
ADCY4	3.42333333333333
ZMIZ2	0.7498
SLC46A3	2.17466666666667
STAMBP	-0.041
CCDC16	0.4755
MS4A12	0.1175
TCF20	0.3195
LRRC46	1.903
C20orf152	0.9065
MRPS6	-0.102125
ABCB11	-0.0995
KCNC2	0.486666666666667
CDH19	-2.30033333333333
C9orf123	-0.505166666666667
SSH3	1.35475
LDLRAD1	-0.05075
CCBE1	-0.09575
ZNF135	1.35175
TAAR1	0.8505
WFDC12	0.3135
CCDC42	0.172333333333333
FLJ12529	-0.39675
PER1	-0.759
TIMM50	-0.268
SMARCAD1	-0.982666666666667
FAM26C	0.532
TP53TG3	-1.91466666666667
SH3RF1	1.2727
LMCD1	1.92975
GPR63	-0.535
FLJ21986	-2.89675
AIFM3	0.26125
MICAL1	-0.280166666666667
BLZF1	0.718833333333333
IQCA	1.76316666666667
PCDHGC3	-0.678
SAC	0.3665
BCL6B	2.62366666666667
DDO	0.26375
MARCO	4.29825
DCHS1	1.36183333333333
C1orf170	1.43083333333333
CD200R1	1.99716666666667
C22orf15	-0.481
SEPT11	0.367
ADNP	0.0695
UST	-1.3876
C13orf34	-1.097
RFFL	0.510714285714286
APBA3	0.331
C2orf60	-0.445875
CUTL1	-0.5007
PMS1	-0.336
ZNF689	-0.093
EIF3E	-0.240333333333333
IL9	-0.299
RPL31	-0.681875
LY9	1.63416666666667
ATP2B3	-0.1475
KDELR2	0.7715
TFCP2	-0.104875
NLRP12	0.47625
FLJ45422	-0.41175
TLE4	-0.6014
ZNF570	0.2435
FLJ43806	-0.5525
TLK2	-0.040625
CIR	0.45225
MARS2	-0.4635
COL24A1	0.67125
SDF2L1	0.4645
HIBADH	-0.2945
IGFBP3	-2.00785714285714
C12orf23	0.624625
PSPC1	0.25325
C20orf43	0.6725
TRAV20	0.6085
ARHGAP24	1.230375
KIAA1975	1.311375
C1QA	3.9247
DNTT	-4.47733333333333
C10orf6	-0.147583333333333
C11orf41	-0.144625
HNRPF	0.783
COL11A1	6.1815
UBAP2	-0.110666666666667
CDKN2AIPNL	-0.721
C20orf174	4.45775
SPRED2	0.148
PLA2G12A	-0.467666666666667
ICEBERG	-2.5125
SCN10A	0.3095
C11orf65	-0.65725
GBP5	5.504
PITPNC1	-0.690333333333333
POU3F3	0.7105
NCOA7	-0.22775
LIN7C	-0.4725
LOC348840	-1.093
NKX2-2	-0.8205
ANKRD13D	0.751875
LOC123688	-0.11825
FUT2	1.87633333333333
TAAR8	0.89
FZD4	-0.0788333333333333
PNMA3	-1.03766666666667
OR4L1	0.1005
WIT1	-1.84775
EXOC3L	1.65775
ATPBD4	0.0712
KRBA1	-1.173
UBXD6	0.124
HOXB7	-0.955428571428571
C7orf23	-0.9265
UNQ338	-0.5325
STAB2	0.7065
CDC20B	0.45425
IRF9	2.34425
CENTG1	0.602166666666667
TNPO2	-1.1555
MCPH1	0.038375
BMS1P5	-1.07925
SLC26A7	0.22375
HIST1H3J	0.974
C9orf3	0.1656
LBH	1.341
MYO1D	-0.054625
PTDSS2	-0.354
NFU1	-0.307
DEPDC4	-0.8005
WNT7B	1.8413
GLP2R	-0.525666666666667
SETD4	0.9496
DYNLT3	-0.3868
FKBP11	-0.218
SESTD1	0.569333333333333
FLII	0.704
RPS16	-0.6188
CHPF	0.103833333333333
CSNK2A1	0.306
SUMO1P1	-0.338
FKBP6	-0.507
ZNF214	-0.836
TWIST1	0.1695
DDX56	0.212
TRAM1L1	1.8932
EPO	-0.1785
MRPS18B	-0.0315
ZNF682	0.7055
RPL14	-0.786166666666667
MAFF	-0.408
LOC51136	-0.534875
LY96	0.839
DDX20	-0.64875
ABTB1	0.358
ARL5A	0.0551
CCT6A	-0.377
HEPACAM	-1.96716666666667
EHHADH	-0.894166666666667
RBAK	0.142
CGB1	0.78225
ITGB5	0.2581
YIPF3	0.72225
FKBP2	0.55225
NR1D1	0.0557
TMEM110	0.7255
NEK2	0.318166666666667
PRAMEF8	-3.28975
C20orf52	0.0216666666666667
PCDHGA3	-1.033
VWA3B	0.371
NDUFA5	-0.576625
THAP9	-0.77775
FLVCR2	1.3755
AP1S1	-1.372125
SMAD6	-0.69925
SAV1	-0.25
SAT1	1.90175
ZNF251	1.692625
ADAMTS7	0.3037
RPP38	0.7755
C1orf211	-1.126
YPEL2	0.8873
RBMS1	-0.47425
ZNF445	-0.445
NRXN2	-0.235
PGBD4	-0.11425
UGT2B28	-3.48225
WBSCR16	-0.2668
NLRC3	1.140625
ASTL	0.36875
ST6GALNAC1	-1.01525
ZADH2	-0.505
MLLT4	0.179
ARL6	-0.6805
MEF2C	0.46475
CBFA2T3	-2.617
AFF3	0.999214285714286
COG7	0.0231666666666667
MYB	-0.374166666666667
PLXNA3	0.374
