Hybridization REF	TCGA-BH-A0DL-11A-13R-A115-07
HSD17B11	0.6595
C9orf50	-0.27
DHDDS	0.474357142857143
CTSW	1.8124
NEFM	-0.624
MRPL28	-0.91225
SYN1	-0.9565
PIGV	0.136333333333333
ZIM2	-0.15725
APBB1	0.643833333333333
SND1	-0.631
C1orf123	0.702166666666667
CHD3	-0.534
BHLHB8	-0.31
RNASE2	-0.186666666666667
BCAP31	0.19975
SLC25A44	-0.0955
CHD6	-0.2594
PIB5PA	1.57846153846154
SELS	0.251375
LOC541471	-0.468375
FAT2	3.0225
ZNF81	-0.0365
OR4C16	-0.26
FLJ10081	0.2101
LRRC4	1.226
CS	-0.806666666666667
N4BP2	-0.198375
IGFBP7	2.54975
ZNF318	0.00650000000000001
NDNL2	0.73275
ZNF609	0.43125
SIRT4	0.673
EXOSC10	-0.187
ECE2	-0.4285
OVGP1	0.601
GTPBP3	-1.5895
PACS2	0.0366
C19orf36	-1.18033333333333
ARL4C	-0.514375
ATG4B	-0.479625
UBQLNL	2.03675
RHOXF2B	-3.453
PLEKHG2	-0.914
GALR1	-0.2815
AQP4	1.11783333333333
HDAC7A	0.406333333333333
DCUN1D3	0.70225
OR8A1	-0.0875
CCRN4L	-0.6835
CBR4	-0.1685
KIFC1	-3.22916666666667
SLC7A14	-1.433
LHX5	0.414
TRPC7	-0.3415
LPXN	-0.3695
SERPINA1	-1.242375
RPS13	0.3851
BPIL3	-0.2395
PRKAA1	-0.8635
FADS2	-1.9869
ENAH	0.5701875
PRO1768	0.127
APBA2BP	-1.52125
LIPH	1.65766666666667
C3orf33	-0.20275
RCC2	-1.025
ALDH1A2	-2.2534
RNF103	1.57875
AHCY	-1.260625
ALG12	0.001
CCL17	2.89075
ZNF543	0.688
ESRRG	2.1037
CNGA1	3.06075
RDH5	2.52933333333333
OTX1	-1.1849
PTGFR	0.689833333333333
CDR2	-0.48025
SELE	3.84125
NLGN2	-0.825
EXOSC9	-0.73125
ZNF566	0.703833333333333
KLRC2	-3.6665
GPR12	0.1285
KIAA0196	0.25775
PDRG1	-0.74075
SSR3	-0.496857142857143
MSI1	-0.623
CST9	1.718
CC2D1A	-0.103625
PLAGL1	0.979444444444444
ZNF778	-0.1915
RNF2	0.249125
KLF6	1.758
THBD	2.19716666666667
tcag7.1314	1.538
NR5A1	-0.528
ABCD2	2.49475
DNAJC7	-0.95825
CLEC4C	1.068
TM2D3	0.99725
CCDC4	-1.0205
PLAC2	-1.371
DCD	6.3905
FAAH	0.34875
POLA1	-0.769166666666667
TM7SF2	-0.679875
FLJ39822	0.355666666666667
FLOT2	0.166375
MAP4K1	-0.338166666666667
SRP68	-0.284875
C21orf74	-0.209
ARPC5	0.33325
LOC126075	1.33375
HECW2	0.32525
ZDHHC4	-0.28925
ANKRD42	1.0582
PDE9A	0.689166666666667
ABCA8	4.3485
NDUFS2	-0.357
UBR5	-0.192875
BTBD16	-2.40675
LOC554174	0.3745
ZNF20	0.4715
KIAA1843	0.1325
WDR17	0.215375
C15orf33	0.5525
RNF113A	-0.40875
CAMKK1	-0.643
CLCN2	-1.6625
ANXA6	0.4075
LOC340069	0.2385
EMID1	-0.151
DPM3	-0.6015
ELA1	-0.611
SLC25A13	-1.1025
KRT24	-0.76975
SMPD1	0.1945
TH	-0.194875
COL6A2	0.981785714285714
ANKS1B	1.31775
GPR126	-1.6867
ZC3H12A	0.658166666666667
TMEM47	1.969
C2orf51	-0.6865
C1orf88	2.337
HSF2BP	-0.69025
AKAP10	0.147
RPAP3	-0.457
KLHDC8B	0.83
STOM	1.4029
MUPCDH	-0.53775
C10orf72	0.38175
PLEKHA3	0.570916666666667
TCP11L1	-0.564
CWF19L1	0.083375
SPEF1	0.0669230769230769
YSK4	-0.19925
ELN	2.2761
SAMD8	0.0453333333333333
MPI	-1.229
MEPCE	-0.5229
ABCC3	0.434875
NANOGP1	-3.969
KCNK17	1.107375
HLA-DMB	4.23966666666667
RRAGA	0.90175
ANGEL1	-0.2195
RBM32B	-0.5345
CPN1	-3.02175
MGC52282	0.0968
HLA-A	1.97225
OR9G4	-0.1355
EDNRB	1.154
SCD	-1.40057142857143
C14orf80	-1.72116666666667
BAGE2	-0.28
RABL4	0.752
RCVRN	-0.3305
SHANK1	-0.437
NLRP7	-2.69775
CD226	1.32225
STAT3	0.870375
SYNJ2	-0.8108
TPCN2	-1.11683333333333
WDR36	-0.465666666666667
MBD4	-0.24275
ROBO1	-0.4383
ST3GAL6	-1.78675
SLAMF8	3.232
ATN1	0.284333333333333
GPR141	0.35975
KRT36	-0.2455
TPH1	0.3435
DDX52	0.00650000000000003
ZSCAN29	-0.323166666666667
TRPT1	-0.515166666666667
DPEP3	0.321
DENND4A	0.0205
TSPAN16	-0.1535
PTCHD2	-0.579
LOC145814	-0.37425
CAP1	0.408666666666667
EIF5A2	-0.2017
NT5DC3	-0.544375
SEPT9	-1.59625
SEZ6L2	-0.586
EGFLAM	4.0625
VPS11	0.363
NDUFB5	-0.218833333333333
CIDEA	3.83016666666667
IER5L	-0.995
N6AMT1	-0.1895
FAM83C	-0.38425
OXR1	0.516083333333333
IRX1	1.9265
DGKB	-0.3732
GCN5L2	-1.24825
MIR16	0.2545
FBXW9	-0.70925
WDR4	-2.4605
PDC	-0.6465
VPS33B	-0.78625
HEXB	0.14875
FLJ32214	-0.179
TCEB3	-1.17
CRLF1	-3.50225
ABI3BP	3.96425
C8orf22	-3.86975
PYCR1	-2.00975
KIAA1706	1.6865
CDK5R2	-0.32575
WAS	0.485
C12orf60	-0.80475
CCBL2	0.671625
MADD	-0.34425
C5orf34	-1.92275
WDR42A	0.4733
KLF12	0.6185
HSPA1A	1.71425
ITM2C	-0.761666666666667
DAPK2	2.39866666666667
LOC442590	1.333
SUMF2	0.639125
CENPA	-3.91776923076923
TMED5	0.002875
CDH6	0.2389
BRP44	0.291875
THG1L	-0.60075
GABRA2	-0.53525
C14orf166	-0.15275
MYL1	-1.49383333333333
TNFSF18	0.413
PAP2D	-2.1235
PPIB	0.07
KLHL4	0.64075
SFN	0.244833333333333
CCDC127	0.0225
FRAP1	-0.12175
GOLGA5	0.29425
SDCCAG1	0.427125
MGC21675	-0.211666666666667
C10orf95	-0.9075
KIAA1345	0.764333333333333
C1orf163	-0.9745
LACE1	-0.653166666666667
OR10K2	-0.284
CENPN	-2.59492
TMED2	0.5155
UGT1A6	-1.637
ANG	-0.012
U2AF1	-0.495166666666667
CASC2	0.188166666666667
NMT2	0.872
OSGEPL1	0.19475
DFNB31	-0.8135
SLC6A20	0.19925
DKC1	-0.99175
FXYD4	-1.56425
WDR64	0.655
MGC5590	0.169
CREBZF	-0.602833333333333
DAZ1	-0.332
PRPSAP1	0.18825
GCHFR	-1.082
TTC7A	-0.51975
LOC196993	1.2275
UBD	3.16033333333333
S100A1	0.439
RPL6	0.224333333333333
DNAJB6	0.38475
NAGS	0.5711
C2orf58	0.6685
KERA	1.45916666666667
MT1X	-0.0192
UBE2B	1.0015
KEAP1	-0.01475
MST1	-2.477125
OMA1	0.585
ABLIM2	1.62425
BCL2L13	-0.232083333333333
JAZF1	0.752166666666667
TMEM63B	-0.533
S100A8	2.5449
ARFIP2	-0.1825
UROS	-0.38675
KHDRBS2	-0.4335
POLQ	-3.271
SOAT1	-0.99525
SPAG4	-2.4585
MRPS30	-1.3285
LOC494141	-0.53025
OR2T11	-0.187
ORAOV1	-0.5962
ZNF184	-0.177666666666667
TCEB3B	0.3348
ADAM21	-0.6735
GDPD1	0.39925
SPINLW1	0.14725
PRR14	-0.201166666666667
KCTD9	-0.0748
NUDT3	0.2355
KIAA1822	0.4109
HIST1H4K	-1.1955
DFNA5	-1.0955
GABPA	-0.184
C14orf44	0.6205
POLB	-0.114375
PTAR1	0.70275
SEC31A	0.7179
TRIM58	-1.00075
TAS2R14	0.269
VPS8	0.302625
H1F0	-0.7415
PRKCB1	-1.57066666666667
UGT2A1	0.0555
TOR1B	-0.607
LSS	-1.45508333333333
C2orf19	-0.2145
HNRNPC	0.0193571428571428
TMEM100	2.38066666666667
LOC116349	-0.5875
OR51M1	-0.172
CCDC142	-0.6335
ISG15	0.1095
ZCCHC14	-0.107125
CREBL2	1.393375
TGDS	-0.87275
DC2	-0.61
CACNA2D3	-0.290857142857143
ZNF429	0.211625
LYPD6	0.640833333333333
SUCLG1	0.468833333333333
OR51I1	-1.555
MAGEH1	1.98625
PRPF40A	-0.4725
SMR3A	0.644
SPINK2	-0.41375
THAP2	0.6465
NPY5R	2.4935
IRF4	-1.0655
SPESP1	0.729833333333333
OR10S1	-0.1085
DTD1	-0.519
TUBE1	0.43525
DDX19A	-0.516
PDPN	0.042125
TMEM34	0.593333333333333
MGAM	0.959
COL3A1	5.039
GFM2	-0.611
OR5A2	0.518
PSG9	-1.0125
ARHGEF11	0.2625
IVNS1ABP	0.114
SIGIRR	-0.12
DUSP19	0.109375
DNAJC14	-0.0213
ACSS1	0.117375
IL1RAPL2	0.7505
C4orf30	0.06525
SEPT4	3.09375
LANCL3	-1.32825
SPAG17	1.94183333333333
PRDX3	0.45825
HNF1A	-1.870875
P4HA2	-0.831125
RFWD3	-1.58
MOV10	-0.65225
DNAJA5	0.336714285714286
LOC729440	-0.17625
LOC200383	1.0815
SMC2	-2.05825
MIXL1	-1.29883333333333
TMEM9	-0.438
FAM86A	0.1415
ZNF174	0.2764
MYH14	-0.453
CCR8	0.5025
VPS37C	0.208166666666667
GPATCH1	-0.0441666666666667
B3GNT8	1.7405
TBX4	-0.23275
CNR2	0.257833333333333
PCDH1	1.03
C5orf29	4.24675
OCIAD2	0.53075
PLCG2	1.7845
KIAA0247	1.557625
HRH3	-0.2324
CAPN13	2.3305
CCR1	0.4214
MGC15523	-0.376944444444444
UVRAG	0.558
DNAJA2	-0.0306666666666667
ITGA2B	-1.26583333333333
CLDN5	3.993625
PTPRN2	-0.796714285714286
ZNF512	0.304166666666667
PSAP	0.854857142857143
CCDC140	-0.943
LRRC55	-0.16325
CYP26C1	0.0005
C8orf47	2.95725
LYN	0.428375
DUSP6	1.16333333333333
TGFB3	2.36486666666667
ELK1	-1.0674
PCDH11Y	1.00733333333333
HGD	-2.099
C17orf58	0.717
MYO3A	-0.209
SERPINE2	-3.46783333333333
AARSD1	-0.781625
C14orf73	-2.02125
ADAM33	1.13675
ZNF491	0.1795
MAPK6	-0.9715
TCN1	3.77983333333333
SLC24A6	0.299
UBE2R2	0.32275
H1FNT	-0.2075
TATDN2	-0.0295
LILRB1	1.849
P2RY5	2.45
NUCB2	0.384
C2orf37	-0.44775
SNX27	0.128
MTA3	-0.09675
FOXO4	1.043875
ID4	3.6755
SOX5	-0.720833333333333
PXMP3	0.483625
OR52M1	-0.0695
SFT2D3	0.07325
INA	-3.83716666666667
MCOLN1	0.198
NFIX	1.2672
CLEC14A	5.349
HIBCH	0.333833333333333
PLA2G5	2.288
TIMM10	-0.701333333333333
MED17	0.3099
COL4A4	1.0475
TPP1	0.5315
GJA3	-2.10116666666667
TMPRSS5	-0.0785
AADACL3	-0.3315
DNMBP	-0.224
ENPP5	3.36216666666667
NQO1	-1.9088
ZSCAN2	-0.85575
SEC24C	-0.12
GTF2A1L	-1.4005
AXIN2	0.148
FAM33A	-1.90433333333333
C16orf13	-1.13375
SPNS2	1.42675
TAF1	0.06725
AP1G2	-0.669
RBM42	-0.280833333333333
HCN2	-1.2925
EFHB	1.807
RUSC1	-0.8875
GRIK5	0.361
USP21	-0.306333333333333
ATAD3C	-0.29
ORMDL2	-0.00975
PRSS7	-4.0325
PSAT1	-3.24775
FLJ13195	-0.193333333333333
TBC1D1	0.523666666666667
IFNG	3.397
OTOS	-0.273333333333333
ZNF773	-0.0321666666666667
EMD	-1.354
RETN	0.045
CCL8	3.849
APH1A	-0.83
COX18	-0.4875
GTF2IRD2	-0.598
CCDC82	0.597
PAFAH2	0.1756
NPEPL1	-1.0881
RP11-114G1.1	0.7055
TP53INP1	0.71875
ZNF300	0.0385
FOXL2	-2.53925
LARP2	-0.02475
LATS1	0.39475
HTR6	-1.3605
SPOCK2	0.986333333333333
RNF144B	3.23266666666667
HTATIP2	-0.7225
MGC10334	-0.238166666666667
CENTA2	2.38833333333333
FGF2	1.64525
FXYD7	0.175
PHYHIPL	-1.45
GPR34	6.38325
DDX6	-0.586333333333333
OR10W1	-0.139
LHFPL1	0.003
ZNF313	-0.425214285714286
VPS28	0.3305
AP3M1	-0.0111
AKR1CL2	-1.0375
TRAF4	-1.09375
OR2B11	-0.1825
C19orf12	0.897
AKAP9	0.120666666666667
C1orf62	-0.12075
SLC20A1	-1.8879
FAM112A	-0.03925
LDB2	2.873625
MRPS23	-0.8395
KLK5	4.09925
SPTB	-0.4547
EFEMP2	0.86225
EFNB2	1.7205
PCM1	0.814571428571429
NMNAT3	1.75725
TSG101	0.4295
C8orf40	0.711
NOB1	-0.52675
ABHD3	-1.078
GTF3C4	-0.647125
PIGN	0.304166666666667
GALNTL1	1.638
AEBP1	1.48325
OR9Q1	0.3145
ANKRD2	0.07925
CCL28	2.46225
TRIM38	1.17066666666667
TMCC1	0.278666666666667
SMG5	-0.5525
LRRC7	-0.1165
NCAPD2	-2.09616666666667
C6orf153	-0.92775
C1orf74	-0.82675
OTUD6A	0.1255
DCP2	-0.512833333333333
TMEM24	-0.69675
RPL18	0.353166666666667
TMEM177	-0.944
LRRC37A3	0.4175
C1D	-0.754
LDHC	-1.89325
UBE4B	0.353666666666667
NIT1	0.139625
BTN3A3	1.38975
RASD1	3.331
COMMD3	0.23875
SHFM1	-0.538
BIRC8	0.46525
DUT	-0.58375
C12orf51	0.092
LRRC59	-1.27716666666667
LY6H	-0.42425
WDR22	0.997833333333333
EDEM1	-0.9145
ADH1A	3.774
PANX2	-0.5559
CYP11B1	0.471
CDC73	-0.3755
GPR172A	-0.9275
GSTM3	0.136076923076923
KCNA5	0.952875
SERAC1	0.7405
NFATC2	-0.142
ANAPC5	-0.4611
C15orf24	0.21325
NFATC2IP	-0.61225
TNRC6C	0.000166666666666671
MGC102966	2.083875
FGD5	2.003
MED9	-0.06175
RAB13	0.5785
C15orf49	0.3425
CRYGS	0.3696
C12orf53	-1.1028
LOC283693	-0.351
COX6B2	0.3465
PHF14	-0.093625
FAM3A	-0.66875
RPL13	0.2758
PRDX2	-0.643
FLJ34047	-2.1595
PRMT3	-0.635
KCTD19	-1.79
TRIM10	-1.33666666666667
MGC26597	-0.538333333333333
GCNT4	0.393
GPRASP1	2.41725
CDKN1C	0.753916666666667
RHBDL2	1.2247
HSPH1	-0.19675
AQP1	3.93325
COL17A1	3.7536
GFAP	0.652875
CDC16	-0.08
KIAA1614	0.1405
C6orf118	-0.148
ZSWIM5	-0.76725
FAM83F	2.06775
LYNX1	0.5545625
SYNPR	-0.70775
XG	3.88183333333333
PRSS16	1.348
KIF13B	1.05457142857143
PCDH9	2.070625
HIST1H2AH	-0.427666666666667
RBM18	-1.2015
ZNF626	0.534875
HEXIM2	-0.308333333333333
ITFG1	0.279
TUBG2	-1.12
SFRS7	-0.248333333333333
C9orf14	0.2965
EXTL1	-0.6195
GBP3	2.6235
WDR5	-1.77325
RARG	0.2995
MYO7A	0.212375
CECR6	0.39075
C13orf3	-3.401125
SFRS18	0.693375
ACVR1B	-0.425166666666667
PSMD1	-0.2887
C7orf31	0.6255
ILVBL	-1.081
IFNGR1	2.69575
RNF186	4.57075
NOL9	-0.69525
MAGEL2	-0.52825
SLC29A2	-0.89675
NHSL1	-0.4595
RBMX	-0.3065
PSORS1C2	-0.04575
RAD51L3	-0.169916666666667
LCN6	2.46225
ORAI2	-1.10075
BRUNOL6	0.4852
OR4K5	0.07
CDC123	-0.482875
MSLN	-1.83583333333333
WWTR1	-0.686833333333333
ZNF700	-0.517
COBL	-0.05
PPP1R16B	1.521375
GAS7	0.1919
MDN1	-0.4895
HAAO	0.5955
C9orf68	2.04425
TNFAIP2	1.319625
FOXN1	-0.1675
hCG_2033311	-0.605166666666667
ATP6V0D2	0.0029
RPL41	0.5505
SLC38A1	-0.03025
ARHGAP6	-0.42375
ADAD2	-0.3865
PHF20L1	0.2175625
MCM3AP	-0.227833333333333
ST3GAL3	0.046
SNX1	0.3535
ELF5	4.8165
PARP3	0.991125
RBM8A	-0.157
LINGO4	-0.1335
ITGA9	1.1015
ZFR	-0.0175
ACSL6	-0.268875
FLJ20699	0.3001
DAOA	0.186
FABP4	6.49925
KCNB1	2.256
CANX	0.2625
SLC25A28	0.571333333333333
ADIPOR2	-0.095875
ECHDC2	2.059875
SMA4	-0.84125
FRZB	3.568625
PABPC1	-0.156833333333333
DMRTB1	-0.45575
APOBEC3G	1.15075
CATSPER2	-0.3775
CUEDC1	0.103
STARD9	0.940625
CLDN8	6.97675
LOC23117	-0.0912727272727273
E2F6	-0.616222222222222
TMEM126B	-0.338
DPY19L4	0.264
GIMAP5	3.52266666666667
NDUFA9	-0.3015
FAM77C	-3.1375
CTPS2	-0.77025
LOC51035	0.27125
WDSOF1	-1.13825
EGLN3	-1.338375
PITX3	-0.530166666666667
OR52E8	0.6175
GRM4	-0.652
KLK1	-1.84616666666667
GPM6B	1.869875
RRAGD	-0.409
PAGE5	-3.1505
UCHL5	-1.44566666666667
ULK3	-0.892666666666667
AIM2	1.589
PNO1	-1.07466666666667
OR2F2	0.473
GNAT2	-1.0145
SIX1	-0.1915
ST13	0.85025
ZBTB44	0.112375
TIMP2	0.06375
ZMAT4	-2.6645
GTF2IRD1	-1.43083333333333
ZNF19	1.03133333333333
ZNF714	-0.413
RSC1A1	-0.19575
C9orf80	0.00225
PSMA8	0.905166666666667
TMEM141	-0.33775
COX4I1	-0.125214285714286
CTAGE1	0.5315
DTWD1	0.0885
HSD11B1	3.637
KRT6B	5.096625
ARID4B	1.00975
LHFPL3	-0.0305
WWP2	0.127166666666667
ZNF326	-0.00250000000000001
RGPD1	-0.4875
CTSH	0.597166666666667
FASTKD1	-0.696375
PAF1	0.1641
TTC9C	-0.4115
IFT57	1.3031
PRSS36	1.1595
IL20RB	-1.7645
ZNF592	-0.250166666666667
DCTD	0.1319
CFP	3.01175
MFNG	1.002625
JMJD2B	-0.12825
ALDH3B1	-1.0295
THSD4	0.933
KCNJ5	2.25433333333333
LMNA	-0.275666666666667
TBCD	-0.667625
ZNF250	0.0373333333333333
CASQ2	3.74483333333333
PEG10	-2.33133333333333
PRAME	-4.46966666666667
NP	-0.998125
TRIM59	-1.40216666666667
ZNF12	0.742875
XTP3TPA	-0.82375
SIGLEC7	-0.0572
PANK4	-0.9775
FAM70A	0.778166666666667
SNED1	1.086
HIP1	-0.0104
RAET1E	-0.497666666666667
AMAC1L2	-0.0995
AHNAK2	-0.176083333333333
TOE1	-0.775
RECQL4	-2.445
SPRYD3	0.666
DPAGT1	-0.722
MAGED2	0.7979
ANKRD55	1.08925
TRPS1	3.72391666666667
DOK7	-1.65925
TFPI2	-3.04175
GTF2H3	-1.03233333333333
CYP4F11	-0.002625
LHX2	-4.34666666666667
ATG16L1	-0.155333333333333
ASB12	0.3165
C1orf116	3.0005
NF2	-0.5199
POM121	-0.3602
PHYHD1	2.1492
TXNDC17	-1.18983333333333
DKFZp779O175	-0.6905
NUP62	-0.524714285714286
MYO18B	-1.50783333333333
PRAMEF1	0.022
TCBA1	1.27525
TMEM168	1.16725
FJX1	-0.1485
CLCF1	-0.82275
SEPN1	0.179125
IGSF2	0.44475
NUDCD1	-0.407666666666667
TFF3	1.16283333333333
NDFIP1	0.991714285714286
CHCHD4	-0.46675
TNR	0.0145
CUTA	-0.365
USP44	-2.02925
DPP10	-0.089
IWS1	-0.264833333333333
PCGF1	0.15175
SULT1C4	0.9225
NTF5	3.44475
PTPN13	0.77025
SSTR5	0.4645
SFRP1	3.35725
IDH3B	-0.60275
SUOX	0.846
TMCO5	0.2035
GOLT1B	-0.958
MIB1	-0.0624285714285714
PCDHGB1	-0.2525
SUSD1	0.17675
ICAM5	-2.973
PAPOLB	-0.3355
URM1	-0.3355
TMEM106B	-0.0303333333333333
LRIG2	-0.7605
SLC27A5	-0.6245
CLIC6	2.7573
ZNF420	1.43833333333333
SCN9A	0.271
KIAA1909	0.148
ELMOD1	-2.085
PRKAG1	0.20525
FAM64A	-3.19255555555556
EEF1G	-0.0182
SMAD5	0.86575
INCENP	-2.9425
WASF2	-0.3445
GARS	-1.6248
CDK10	-0.7819
HLX	0.4485
MDM4	-0.55075
ZNRF1	-0.8855
HHATL	0.515666666666667
FAM21C	-0.0403
HIST2H3C	-0.5065
PFDN2	-0.353125
ZNF200	-0.392
NDN	1.528
HBA2	-0.654833333333333
FBLN5	2.6135
PUM1	0.729071428571429
TNNT1	-3.26233333333333
C19orf59	-0.742
HNRPH2	0.798
RAB7A	0.244
PMS2	-0.372125
BIRC3	1.1495
NRSN2	-0.38025
OR52K2	0.1165
SPOCK1	-0.881
H2AFY	-0.2055
RXRB	-0.15425
ZNF638	0.203333333333333
ANKRD45	0.6885
ACTN4	-0.00416666666666668
FXC1	0.22
EIF2B5	-0.3215
VPS33A	-0.8265
PINK1	0.652375
FAM106A	-0.178
SKIP	2.7291875
GAPDHS	-0.0815
MUM1L1	1.338
PSTPIP1	1.2805
CNTNAP1	-1.3794
CYP26A1	-2.33825
APOL2	0.763
TACC2	0.687
COX7A2L	-0.176642857142857
HSD17B1	0.251875
ARRB2	0.068
SLC7A6	-0.587
HSD17B10	-0.55
RBJ	0.34125
NUP155	-2.0135
MRPL10	-0.428666666666667
CYCS	-1.07858333333333
CCDC46	1.67866666666667
TECTA	0.3285
GNAL	0.636
LPO	0.162
PEBP4	1.8425
DDX11	-2.33975
C18orf12	0.137
TAF9B	0.20825
IMP4	-0.16775
RPA4	1.23483333333333
NDUFS1	-0.837
UPK1A	-0.8075
ARRDC2	0.934166666666667
C18orf20	0.1655
AES	0.771142857142857
CD2BP2	-0.0368333333333333
C16orf54	0.2395
UGT2B17	1.693625
FGFR1	0.490045454545455
CEACAM6	-0.2477
CHRM5	0.232
CERK	-0.55725
AP3S2	0.125285714285714
ANKS4B	-1.80475
CLCNKA	-0.117
ZNF208	0.463333333333333
HLA-DRB5	4.33
CARKL	-0.794
GOT1	-0.8665
CASP6	0.388
HOXA1	0.3275
RCL1	-0.302
ZNF181	1.4575
RAB40B	1.485
MRPL38	-0.33475
LRRN2	0.716
C3orf25	0.1585
OR5D14	-0.407
OR10AG1	-0.086
BET1L	0.1463
FRY	4.40875
AK3L1	-0.3825
CSF3R	0.818666666666667
POLR3K	-1.2425
ATG2B	0.487833333333333
EPS8	1.298
DARS	-0.123875
C10orf56	1.34266666666667
DAD1	-0.120166666666667
RIOK1	-0.0843333333333333
HERC2	-0.20075
HSD11B2	-0.386333333333333
FAM96B	-0.8615
MGC13057	0.69975
BSN	0.07525
CAND1	-0.1175
HCST	2.3695
ACTR10	0.678333333333333
OR8D4	-0.597
NASP	-1.0843
COL9A2	0.5255
LYZL1	-0.6505
GPC5	-1.83975
TBL3	-0.9925
CENTD2	0.1576
OR5AP2	0.693
TLR1	2.536
LMO6	-0.65625
ZIC2	-3.327375
CPNE5	1.003
ZMYND15	1.8075
FLJ22374	-0.5
CCDC106	-0.278
PARP16	-0.19175
PDIA3	0.64025
C14orf126	-0.05675
CECR2	-1.307
SFRS1	-0.659642857142857
FIGLA	1.27
DCP1A	0.1695
MGC45800	-1.2184
TEKT1	0.214666666666667
C10orf67	-0.05
CLN5	1.481
NTN2L	-0.2255
GLE1L	-0.77325
CES2	0.1303
GNAS	0.461555555555556
DDX53	-1.2275
TSPAN13	1.42525
MRPL52	-0.8823
SPIRE2	-1.415375
TAS2R39	0.119
SCUBE3	-0.6935
UCRC	0.0757
CDKL3	0.0315
KIAA1715	-0.6707
ZNF345	0.99575
RTF1	0.109375
DHRS7	0.95425
RIPK4	-0.00900000000000001
EXOSC2	-1.38016666666667
MS4A2	3.58225
FGF17	-0.3385
WDR59	-0.251625
EVI2A	-0.66925
IL17RC	0.0246666666666667
HS3ST1	3.14075
ITGB1BP2	-1.678
RBPJ	-0.00583333333333334
GIMAP1	4.243
INE1	-0.136
ALDH18A1	-0.896125
TPI1	-1.608875
GATA6	1.456
CABP1	0.323
ZNF484	0.43
DAPK3	-0.539
GJB1	-1.73175
PIN1	-0.665
SLC6A15	-3.315
CNO	-0.32025
RIN2	2.457375
FRRS1	-0.6125
CYorf15B	-4.332625
DMRT3	2.413625
ATAD1	0.22775
OTUD4	0.00727777777777775
ATOH8	0.15475
ZSCAN16	0.62225
ASCC1	-0.2545
OTUD3	0.879125
MGC33212	-1.06016666666667
YME1L1	-0.132625
RP11-218C14.6	0.392
PCBP4	-0.0215
TNFRSF10A	0.84025
CDH10	-1.717
KL	4.275625
SCP2	0.984833333333333
C9orf119	-0.31175
SON	0.12975
MAFK	-0.6905
SBNO2	-0.178
SLC6A6	-0.747833333333333
SC4MOL	-1.453125
FAM35B	0.137625
PPP1R9A	1.403
PDZRN3	1.318375
CXorf20	0.9
C6orf126	-0.4495
AVEN	-0.1455
FLJ21075	-2.355
C14orf132	0.568625
PCK2	-1.268125
GUCY2C	-0.0805
BARX2	1.2295
PEX11G	0.8485
DAO	-1.28566666666667
C10orf49	0.307
EDNRA	2.4465
PPP2R5A	1.1847
DDX39	-1.5985
SERF1A	-0.40225
ASCIZ	0.5005
FNDC8	-0.2105
PTMS	-0.354
PHF7	0.01775
PIP4K2B	-0.0518749999999999
HHLA2	-0.3
BDH2	1.3418
APOBEC2	-0.74425
PENK	2.57216666666667
SMAD9	0.21125
MT3	-0.84475
RGL1	1.35075
ATG10	-0.504875
DLGAP4	0.519833333333333
APPBP2	-0.586071428571429
BACE2	0.0912857142857143
LOC339344	-0.859
ZNF395	0.233625
HIST1H2BL	-1.3455
ZNF467	-0.50725
SLC25A21	-1.409
PALM2	0.2855
NSUN5C	-1.043
IL5	0.2324
CLSTN2	1.707
ANXA8L2	1.47825
PTGES	0.95175
GDAP1L1	-1.9775
OPRK1	-0.919833333333333
WDR20	0.6685
C12orf4	0.37675
NUP88	-0.476875
XRCC6BP1	-0.542666666666667
FCGBP	2.27921428571429
LEMD2	-0.16275
NOMO1	-1.0625
C10orf79	1.651125
ZNF79	0.5523
OCRL	0.0752
HSPA8	-0.348416666666667
DIDO1	-0.0765416666666667
PLA2R1	2.5905
COG3	-0.188
NGDN	-0.05875
CBFA2T2	0.071
PNOC	-0.575
PRRG1	0.786
AGGF1	-0.182357142857143
DPF2	0.62475
YIPF7	-0.123
TRPV5	0.2015
ZNF322B	0.8245
MED12	-0.0491666666666667
CARS	-0.7315
ABCC11	2.037
C9orf25	0.0265
MYH1	1.985
FRYL	0.394833333333333
AGTRAP	-0.42975
MMP27	2.012
ZNF432	0.5735
OR8D1	0.0545
OR13D1	-0.087
VWA1	1.77575
STON1	1.615
IL5RA	-0.09725
PERP	0.9881
C10orf107	-0.0371666666666667
TNFSF12	2.85825
FN1	-1.88683333333333
MTR	0.00733333333333334
PHLPPL	-0.130333333333333
ZNF425	0.677
DHFR	-1.68055555555556
PPP1R12A	0.822
RSPO2	-2.1695
ZNF7	-0.05075
ZNF583	0.78325
TPMT	-0.9735
GPR132	1.028875
OR2T12	-0.60075
SERTAD2	-0.2311
ATP1A1	-0.1328
FRMPD3	0.147
ZNF672	-0.324
PLXNB3	0.155
EML5	0.402
FAIM3	-0.337
UBQLN2	0.81625
SORCS2	1.18775
PRIM2	-1.5385
ACVR2A	1.31666666666667
YWHAZ	-0.0281666666666667
PGM2L1	0.668
GNAO1	-0.267428571428571
RPL10	0.1183
RPS6KA6	-0.1405
PFKL	-1.226
SH3D19	2.08825
AURKB	-2.91116666666667
ZC3H6	1.678625
DISC1	0.491
FLJ39660	-2.85366666666667
TMEM25	1.773
OSBPL10	0.116875
